gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS4D03G0097000	Chr4D	29814936	29818532	-	29816734	Chr4D	29429906	29433502	-	29431704	1.0	1.0
gene:TraesCS4D03G0097100	Chr4D	29821795	29822727	+	29822261	Chr4D	29436727	29437659	+	29437193	1.0	1.0
gene:TraesCS4D03G0097200	Chr4D	29823352	29824698	-	29824025	Chr4D	29438284	29439630	-	29438957	1.0	1.0
gene:TraesCS4D03G0097300	Chr4D	29965399	29971096	+	29968247	Chr4D	29582158	29587855	+	29585006	1.0	1.0
gene:TraesCS4D03G0097500	Chr4D	30047661	30052235	+	30049948	Chr4D	29665180	29669755	+	29667467	1.0	1.0
gene:TraesCS4D03G0097700	Chr4D	30054753	30056968	-	30055860	Chr4D	29672273	29674488	-	29673380	1.0	1.0
gene:TraesCS4D03G0098300	Chr4D	30439167	30445587	+	30442377	Chr4D	30056204	30062624	+	30059414	1.0	1.0
gene:TraesCS4D03G0098400	Chr4D	30467420	30470091	+	30468755	Chr4D	30084459	30087130	+	30085794	1.0	1.0
gene:TraesCS4D03G0098500	Chr4D	30470275	30475395	-	30472835	Chr4D	30087314	30092434	-	30089874	1.0	0.999
gene:TraesCS4D03G0098600	Chr4D	30478073	30480859	+	30479466	Chr4D	30095072	30097896	+	30096484	1.0	1.0
gene:TraesCS4D03G0098900	Chr4D	30642276	30644378	+	30643327	Chr4D	30259526	30261628	+	30260577	1.0	0.999
gene:TraesCS4D03G0099100	Chr4D	30803251	30804317	+	30803784	Chr4D	30421180	30422246	+	30421713	1.0	1.0
gene:TraesCS4D03G0099200	Chr4D	30828665	30829123	+	30828894	Chr4D	30446828	30447286	+	30447057	1.0	1.0
gene:TraesCS4D03G0099300	Chr4D	30830247	30832622	-	30831434	Chr4D	30448410	30450785	-	30449597	1.0	1.0
gene:TraesCS4D03G0099600	Chr4D	30845978	30849015	-	30847496	Chr4D	30464473	30467510	-	30465991	1.0	1.0
gene:TraesCS4D03G0099700	Chr4D	30850127	30854145	-	30852136	Chr4D	30468622	30472640	-	30470631	1.0	1.0
gene:TraesCS4D03G0099800	Chr4D	30908554	30912397	+	30910475	Chr4D	30527790	30531633	+	30529711	1.0	1.0
gene:TraesCS4D03G0100100	Chr4D	30942517	30943119	-	30942818	Chr4D	30561763	30562365	-	30562064	1.0	1.0
gene:TraesCS4D03G0100600	Chr4D	31018638	31018778	-	31018708	Chr4D	30639290	30639430	-	30639360	1.0	1.0
gene:TraesCS4D03G0100800	Chr4D	31022927	31024564	-	31023745	Chr4D	30643579	30645216	-	30644397	1.0	1.0
gene:TraesCS4D03G0101000	Chr4D	31030549	31040368	+	31035458	Chr4D	30651201	30661020	+	30656110	1.0	1.0
gene:TraesCS4D03G0101100	Chr4D	31043348	31046135	+	31044741	Chr4D	30664003	30666790	+	30665396	1.0	1.0
gene:TraesCS4D03G0101300	Chr4D	31050421	31054325	+	31052373	Chr4D	30670893	30674799	+	30672846	1.0	0.998
gene:TraesCS4D03G0101800	Chr4D	31131265	31136328	+	31133796	Chr4D	30751376	30756439	+	30753907	1.0	1.0
gene:TraesCS4D03G0101900	Chr4D	31136373	31142089	+	31139231	Chr4D	30756484	30762442	+	30759463	1.0	1.0
gene:TraesCS4D03G0102000	Chr4D	31144962	31146612	+	31145787	Chr4D	30765315	30766965	+	30766140	1.0	1.0
gene:TraesCS4D03G0102300	Chr4D	31154742	31156337	+	31155539	Chr4D	30775095	30776690	+	30775892	1.0	1.0
gene:TraesCS4D03G0102600	Chr4D	31183635	31185374	-	31184504	Chr4D	30804312	30806051	-	30805181	1.0	1.0
gene:TraesCS4D03G0103600	Chr4D	31579851	31585065	-	31582458	Chr4D	31214957	31220171	-	31217564	1.0	1.0
gene:TraesCS4D03G0103800	Chr4D	31956855	31958928	-	31957891	Chr4D	31596788	31598861	-	31597824	1.0	1.0
gene:TraesCS4D03G0103900	Chr4D	32057291	32059293	+	32058292	Chr4D	31697803	31699805	+	31698804	1.0	1.0
gene:TraesCS4D03G0104000	Chr4D	32067135	32068923	-	32068029	Chr4D	31707818	31709606	-	31708712	1.0	1.0
gene:TraesCS4D03G0104300	Chr4D	32270521	32273331	+	32271926	Chr4D	31921062	31923872	+	31922467	1.0	1.0
gene:TraesCS4D03G0104600	Chr4D	32377623	32379485	+	32378554	Chr4D	32028425	32030287	+	32029356	1.0	1.0
gene:TraesCS4D03G0104700	Chr4D	32380624	32383054	+	32381839	Chr4D	32031433	32034163	+	32032798	0.992	0.992
gene:TraesCS4D03G0104900	Chr4D	32424084	32434756	+	32429420	Chr4D	32075199	32086126	+	32080662	1.0	0.995
gene:TraesCS4D03G0105000	Chr4D	32436804	32441549	+	32439176	Chr4D	32088174	32092919	+	32090546	1.0	1.0
gene:TraesCS4D03G0105100	Chr4D	32634760	32640871	+	32637815	Chr4D	32285850	32292122	+	32288986	1.0	1.0
gene:TraesCS4D03G0105200	Chr4D	32680929	32683760	+	32682344	Chr4D	32332617	32335448	+	32334032	1.0	1.0
gene:TraesCS4D03G0105300	Chr4D	32836272	32839391	+	32837831	Chr4D	32489378	32492497	+	32490937	1.0	1.0
gene:TraesCS4D03G0105400	Chr4D	32847824	32853936	+	32850880	Chr4D	32500987	32507099	+	32504043	1.0	1.0
gene:TraesCS4D03G0105500	Chr4D	32855016	32859133	-	32857074	Chr4D	32508179	32512296	-	32510237	1.0	1.0
gene:TraesCS4D03G0105700	Chr4D	32964434	32967298	+	32965866	Chr4D	32617853	32620717	+	32619285	1.0	1.0
gene:TraesCS4D03G0105800	Chr4D	32967851	32973660	-	32970755	Chr4D	32621270	32627079	-	32624174	1.0	1.0
gene:TraesCS4D03G0106000	Chr4D	33104989	33111507	+	33108248	Chr4D	32759223	32765741	+	32762482	1.0	1.0
gene:TraesCS4D03G0106100	Chr4D	33112783	33117534	+	33115158	Chr4D	32767017	32771768	+	32769392	1.0	1.0
gene:TraesCS4D03G0106200	Chr4D	33118275	33119403	-	33118839	Chr4D	32772509	32773637	-	32773073	1.0	1.0
gene:TraesCS4D03G0106400	Chr4D	33375829	33381082	-	33378455	Chr4D	33031708	33036960	-	33034334	1.0	1.0
gene:TraesCS4D03G0106500	Chr4D	33381984	33384276	-	33383130	Chr4D	33037862	33040154	-	33039008	1.0	1.0
gene:TraesCS4D03G0106600	Chr4D	33552544	33560416	-	33556480	Chr4D	33208785	33216557	-	33212671	0.941	0.941
gene:TraesCS4D03G0106800	Chr4D	34680925	34682811	+	34681868	Chr4D	34345640	34347526	+	34346583	1.0	0.998
gene:TraesCS4D03G0106900	Chr4D	34698443	34701430	+	34699936	Chr4D	34363174	34366161	+	34364667	1.0	1.0
gene:TraesCS4D03G0107300	Chr4D	35208529	35212803	-	35210666	Chr4D	34885131	34889405	-	34887268	1.0	1.0
gene:TraesCS4D03G0107600	Chr4D	35269978	35274596	+	35272287	Chr4D	34953211	34958015	+	34955613	1.0	1.0
gene:TraesCS4D03G0107700	Chr4D	35275182	35279013	+	35277097	Chr4D	34958601	34962432	+	34960516	1.0	1.0
gene:TraesCS4D03G0107800	Chr4D	35278913	35280221	-	35279567	Chr4D	34962332	34963640	-	34962986	1.0	1.0
gene:TraesCS4D03G0107900	Chr4D	35308013	35310941	-	35309477	Chr4D	34991429	34994357	-	34992893	1.0	1.0
gene:TraesCS4D03G0108000	Chr4D	35311132	35321208	+	35316170	Chr4D	34994548	35004624	+	34999586	1.0	1.0
gene:TraesCS4D03G0108100	Chr4D	35321772	35325642	-	35323707	Chr4D	35005188	35009058	-	35007123	1.0	0.995
gene:TraesCS4D03G0108400	Chr4D	35727294	35729903	+	35728598	Chr4D	35409384	35411993	+	35410688	1.0	1.0
gene:TraesCS4D03G0108500	Chr4D	35729766	35734881	-	35732323	Chr4D	35411856	35416970	-	35414413	1.0	1.0
gene:TraesCS4D03G0108700	Chr4D	35759031	35761232	-	35760131	Chr4D	35440620	35442821	-	35441720	1.0	1.0
gene:TraesCS4D03G0108900	Chr4D	35772005	35774497	+	35773251	Chr4D	35453596	35456088	+	35454842	1.0	0.999
gene:TraesCS4D03G0108800	Chr4D	35771743	35777717	-	35774730	Chr4D	35453334	35459308	-	35456321	1.0	0.999
gene:TraesCS4D03G0109000	Chr4D	35779931	35780503	-	35780217	Chr4D	35461522	35462094	-	35461808	1.0	1.0
gene:TraesCS4D03G0110500	Chr4D	36081563	36085726	+	36083644	Chr4D	35763715	35767878	+	35765796	1.0	1.0
gene:TraesCS4D03G0111100	Chr4D	36235050	36236801	+	36235925	Chr4D	35917383	35919134	+	35918258	1.0	1.0
gene:TraesCS4D03G0111200	Chr4D	36256340	36258609	-	36257474	Chr4D	35938441	35940710	-	35939575	1.0	1.0
gene:TraesCS4D03G0111500	Chr4D	36878552	36881096	+	36879824	Chr4D	36560362	36562906	+	36561634	1.0	1.0
gene:TraesCS4D03G0111700	Chr4D	36881168	36885908	-	36883538	Chr4D	36562978	36567718	-	36565348	1.0	1.0
gene:TraesCS4D03G0111800	Chr4D	37011917	37018532	+	37015224	Chr4D	36694169	36700784	+	36697476	1.0	1.0
gene:TraesCS4D03G0111900	Chr4D	37019838	37021919	+	37020878	Chr4D	36702090	36704171	+	36703130	1.0	1.0
gene:TraesCS4D03G0112200	Chr4D	37036246	37037000	+	37036623	Chr4D	36718739	36719493	+	36719116	1.0	1.0
gene:TraesCS4D03G0112400	Chr4D	37041798	37043648	+	37042723	Chr4D	36724140	36725990	+	36725065	1.0	1.0
gene:TraesCS4D03G0112300	Chr4D	37041454	37049929	+	37045691	Chr4D	36723796	36732458	+	36728127	1.0	1.0
gene:TraesCS4D03G0112600	Chr4D	37139272	37148945	+	37144108	Chr4D	36821003	36830677	+	36825840	1.0	1.0
gene:TraesCS4D03G0112800	Chr4D	37160252	37160771	-	37160511	Chr4D	36841990	36842509	-	36842249	1.0	1.0
gene:TraesCS4D03G0112900	Chr4D	37161100	37180788	+	37170944	Chr4D	36842838	36862966	+	36852902	1.0	1.0
gene:TraesCS4D03G0113000	Chr4D	37187296	37204968	-	37196132	Chr4D	36869473	36887145	-	36878309	1.0	1.0
gene:TraesCS4D03G0113900	Chr4D	37433012	37436820	+	37434916	Chr4D	37126814	37130622	+	37128718	1.0	0.999
gene:TraesCS4D03G0114000	Chr4D	37437342	37438322	+	37437832	Chr4D	37131144	37132124	+	37131634	1.0	1.0
gene:TraesCS4D03G0114100	Chr4D	37438911	37440062	+	37439486	Chr4D	37132713	37133864	+	37133288	1.0	1.0
gene:TraesCS4D03G0114400	Chr4D	37632984	37646305	+	37639644	Chr4D	37327202	37340570	+	37333886	1.0	1.0
gene:TraesCS4D03G0114700	Chr4D	37731827	37735241	-	37733534	Chr4D	37426180	37429594	-	37427887	1.0	1.0
gene:TraesCS4D03G0114900	Chr4D	37861771	37863221	+	37862496	Chr4D	37556351	37557802	+	37557076	1.0	1.0
gene:TraesCS4D03G0115300	Chr4D	37883602	37885580	-	37884591	Chr4D	37578183	37580161	-	37579172	1.0	1.0
gene:TraesCS4D03G0115600	Chr4D	38087051	38088397	-	38087724	Chr4D	37781707	37783053	-	37782380	1.0	1.0
gene:TraesCS4D03G0115700	Chr4D	38107749	38112073	-	38109911	Chr4D	37802568	37806892	-	37804730	1.0	1.0
gene:TraesCS4D03G0115900	Chr4D	38202197	38204171	+	38203184	Chr4D	37898374	37900348	+	37899361	1.0	1.0
gene:TraesCS4D03G0116000	Chr4D	38202964	38203716	-	38203340	Chr4D	37899141	37899893	-	37899517	1.0	1.0
gene:TraesCS4D03G0116100	Chr4D	38514850	38525091	+	38519970	Chr4D	38213855	38224096	+	38218975	1.0	1.0
gene:TraesCS4D03G0116200	Chr4D	38527298	38531880	-	38529589	Chr4D	38226303	38231047	-	38228675	1.0	1.0
gene:TraesCS4D03G0116500	Chr4D	38877080	38881050	-	38879065	Chr4D	38576528	38580498	-	38578513	1.0	1.0
gene:TraesCS4D03G0116800	Chr4D	38892447	38894975	+	38893711	Chr4D	38592668	38595196	+	38593932	1.0	1.0
gene:TraesCS4D03G0116900	Chr4D	38933369	38934499	-	38933934	Chr4D	38633493	38634623	-	38634058	1.0	1.0
gene:TraesCS4D03G0117400	Chr4D	39037430	39043728	-	39040579	Chr4D	38737996	38744294	-	38741145	1.0	1.0
gene:TraesCS4D03G0117500	Chr4D	39177754	39181226	-	39179490	Chr4D	38882187	38885659	-	38883923	1.0	1.0
gene:TraesCS4D03G0117700	Chr4D	39792372	39796540	-	39794456	Chr4D	39505343	39509511	-	39507427	1.0	1.0
gene:TraesCS4D03G0117900	Chr4D	39816801	39818608	-	39817704	Chr4D	39529504	39531311	-	39530407	1.0	1.0
gene:TraesCS4D03G0118000	Chr4D	39841638	39842352	+	39841995	Chr4D	39555274	39555988	+	39555631	1.0	1.0
gene:TraesCS4D03G0118100	Chr4D	39856525	39857017	+	39856771	Chr4D	39570309	39570801	+	39570555	1.0	1.0
gene:TraesCS4D03G0118200	Chr4D	39918438	39919030	+	39918734	Chr4D	39631832	39632426	+	39632129	1.0	0.995
gene:TraesCS4D03G0118300	Chr4D	39936084	39936371	+	39936227	Chr4D	39649058	39649345	+	39649201	1.0	1.0
gene:TraesCS4D03G0118500	Chr4D	39939142	39940418	+	39939780	Chr4D	39651974	39653250	+	39652612	1.0	1.0
gene:TraesCS4D03G0118600	Chr4D	39943940	39947416	+	39945678	Chr4D	39657172	39660648	+	39658910	1.0	1.0
gene:TraesCS4D03G0118700	Chr4D	39947368	39948337	-	39947852	Chr4D	39660600	39661569	-	39661084	1.0	1.0
gene:TraesCS4D03G0118900	Chr4D	39976391	39976978	-	39976684	Chr4D	39689626	39690213	-	39689919	1.0	1.0
gene:TraesCS4D03G0119100	Chr4D	39985533	39989750	+	39987641	Chr4D	39698712	39702929	+	39700820	1.0	1.0
gene:TraesCS4D03G0119200	Chr4D	39990822	39992087	+	39991454	Chr4D	39704001	39705266	+	39704633	1.0	1.0
gene:TraesCS4D03G0119300	Chr4D	39992135	39996298	-	39994216	Chr4D	39705314	39709477	-	39707395	1.0	1.0
gene:TraesCS4D03G0119800	Chr4D	40193290	40194558	-	40193924	Chr4D	39916086	39917354	-	39916720	1.0	1.0
gene:TraesCS4D03G0120500	Chr4D	40433900	40438881	+	40436390	Chr4D	40157859	40162840	+	40160349	1.0	0.999
gene:TraesCS4D03G0120600	Chr4D	40560003	40562561	+	40561282	Chr4D	40283153	40285711	+	40284432	1.0	1.0
gene:TraesCS4D03G0120700	Chr4D	40563854	40565666	-	40564760	Chr4D	40287167	40288979	-	40288073	1.0	1.0
gene:TraesCS4D03G0121000	Chr4D	40694344	40696456	+	40695400	Chr4D	40417205	40419317	+	40418261	1.0	1.0
gene:TraesCS4D03G0121100	Chr4D	40704050	40705898	-	40704974	Chr4D	40426965	40428813	-	40427889	1.0	1.0
gene:TraesCS4D03G0121400	Chr4D	40915713	40919135	-	40917424	Chr4D	40638047	40641469	-	40639758	1.0	1.0
gene:TraesCS4D03G0121600	Chr4D	40976951	40979075	+	40978013	Chr4D	40744222	40746346	+	40745284	1.0	1.0
gene:TraesCS4D03G0121700	Chr4D	40981605	40983434	+	40982519	Chr4D	40748897	40750726	+	40749811	1.0	1.0
gene:TraesCS4D03G0121900	Chr4D	40989580	40990065	-	40989822	Chr4D	40756872	40757357	-	40757114	1.0	0.996
gene:TraesCS4D03G0122300	Chr4D	41139726	41146656	+	41143191	Chr4D	40907296	40914226	+	40910761	1.0	1.0
gene:TraesCS4D03G0122400	Chr4D	41148078	41150147	-	41149112	Chr4D	40915648	40917717	-	40916682	1.0	1.0
gene:TraesCS4D03G0123100	Chr4D	41232354	41234112	+	41233233	Chr4D	40994287	40996045	+	40995166	1.0	1.0
gene:TraesCS4D03G0123200	Chr4D	41234249	41237780	-	41236014	Chr4D	40996182	40999714	-	40997948	1.0	0.999
gene:TraesCS4D03G0123300	Chr4D	41375859	41381091	-	41378475	Chr4D	41137856	41143088	-	41140472	1.0	1.0
gene:TraesCS4D03G0123400	Chr4D	41397790	41398227	+	41398008	Chr4D	41159787	41160224	+	41160005	1.0	1.0
gene:TraesCS4D03G0123500	Chr4D	41399368	41400772	+	41400070	Chr4D	41161365	41162769	+	41162067	1.0	1.0
gene:TraesCS4D03G0123600	Chr4D	41404293	41404652	+	41404472	Chr4D	41166290	41166649	+	41166469	1.0	0.997
gene:TraesCS4D03G0124600	Chr4D	41423146	41424096	+	41423621	Chr4D	41185575	41186525	+	41186050	1.0	1.0
gene:TraesCS4D03G0124900	Chr4D	41532991	41534280	+	41533635	Chr4D	41295418	41296707	+	41296062	1.0	1.0
gene:TraesCS4D03G0125000	Chr4D	41534414	41536011	-	41535212	Chr4D	41296841	41298438	-	41297639	1.0	1.0
gene:TraesCS4D03G0125300	Chr4D	41653269	41653985	+	41653627	Chr4D	41417090	41417806	+	41417448	1.0	1.0
gene:TraesCS4D03G0125400	Chr4D	41791227	41791385	-	41791306	Chr4D	41555168	41555326	-	41555247	1.0	1.0
gene:TraesCS4D03G0125500	Chr4D	41794111	41798541	-	41796326	Chr4D	41558052	41562482	-	41560267	1.0	1.0
gene:TraesCS4D03G0125700	Chr4D	42295717	42304708	-	42300212	Chr4D	42060693	42069684	-	42065188	1.0	1.0
gene:TraesCS4D03G0125800	Chr4D	42480376	42483091	-	42481733	Chr4D	42246194	42248909	-	42247551	1.0	1.0
gene:TraesCS4D03G0126000	Chr4D	42483109	42487587	+	42485348	Chr4D	42248927	42253405	+	42251166	1.0	1.0
gene:TraesCS4D03G0126400	Chr4D	42668343	42671846	+	42670094	Chr4D	42434287	42437790	+	42436038	1.0	1.0
gene:TraesCS4D03G0126700	Chr4D	42858553	42864412	-	42861482	Chr4D	42625175	42631034	-	42628104	1.0	1.0
gene:TraesCS4D03G0126800	Chr4D	42900561	42904113	+	42902337	Chr4D	42667494	42671046	+	42669270	1.0	1.0
gene:TraesCS4D03G0127000	Chr4D	43103212	43106985	-	43105098	Chr4D	42869563	42873336	-	42871449	1.0	0.999
gene:TraesCS4D03G0127100	Chr4D	43143452	43147260	-	43145356	Chr4D	42907783	42911591	-	42909687	1.0	1.0
gene:TraesCS4D03G0127200	Chr4D	43617177	43629673	+	43623425	Chr4D	43389408	43402021	+	43395714	1.0	1.0
gene:TraesCS4D03G0127300	Chr4D	43629882	43633175	-	43631528	Chr4D	43402230	43405297	-	43403763	0.932	0.932
gene:TraesCS4D03G0127400	Chr4D	43633407	43636821	+	43635114	Chr4D	43406057	43409471	+	43407764	1.0	1.0
gene:TraesCS4D03G0127600	Chr4D	43714763	43715436	-	43715099	Chr4D	43487414	43488087	-	43487750	1.0	1.0
gene:TraesCS4D03G0127800	Chr4D	43835093	43835641	-	43835367	Chr4D	43612790	43613338	-	43613064	1.0	1.0
gene:TraesCS4D03G0128500	Chr4D	43863425	43868804	+	43866114	Chr4D	43641639	43646683	+	43644161	0.996	0.996
gene:TraesCS4D03G0129000	Chr4D	44115971	44118966	+	44117468	Chr4D	43895546	43898540	+	43897043	0.999	0.999
gene:TraesCS4D03G0129200	Chr4D	44175767	44182927	-	44179347	Chr4D	43956114	43963274	-	43959694	1.0	1.0
gene:TraesCS4D03G0129300	Chr4D	44205900	44215656	-	44210778	Chr4D	43986897	43996653	-	43991775	1.0	1.0
gene:TraesCS4D03G0129400	Chr4D	44230180	44234554	-	44232367	Chr4D	44011248	44015622	-	44013435	1.0	1.0
gene:TraesCS4D03G0130000	Chr4D	44600656	44601137	+	44600896	Chr4D	44382967	44383448	+	44383207	1.0	1.0
gene:TraesCS4D03G0130100	Chr4D	44758384	44763425	-	44760904	Chr4D	44543192	44548359	-	44545775	1.0	0.917
gene:TraesCS4D03G0130300	Chr4D	44974253	44980305	+	44977279	Chr4D	44760499	44766551	+	44763525	1.0	1.0
gene:TraesCS4D03G0130400	Chr4D	44986429	44992681	+	44989555	Chr4D	44771820	44778072	+	44774946	1.0	1.0
gene:TraesCS4D03G0130500	Chr4D	44995096	45001944	-	44998520	Chr4D	44780454	44787302	-	44783878	1.0	1.0
gene:TraesCS4D03G0130800	Chr4D	45097463	45100876	-	45099169	Chr4D	44883493	44886906	-	44885199	1.0	1.0
gene:TraesCS4D03G0130900	Chr4D	45296442	45299334	+	45297888	Chr4D	45089856	45092748	+	45091302	1.0	1.0
gene:TraesCS4D03G0131000	Chr4D	45299988	45302335	-	45301161	Chr4D	45093402	45095749	-	45094575	1.0	1.0
gene:TraesCS4D03G0131100	Chr4D	45303652	45306491	-	45305071	Chr4D	45097066	45099905	-	45098485	1.0	1.0
gene:TraesCS4D03G0131200	Chr4D	45309370	45311072	-	45310221	Chr4D	45102784	45104486	-	45103635	1.0	1.0
gene:TraesCS4D03G0131300	Chr4D	45388666	45393174	-	45390920	Chr4D	45182106	45186614	-	45184360	1.0	1.0
gene:TraesCS4D03G0131600	Chr4D	45529829	45535841	+	45532835	Chr4D	45324086	45330098	+	45327092	1.0	1.0
gene:TraesCS4D03G0131800	Chr4D	45801150	45801362	+	45801256	Chr4D	45596140	45596352	+	45596246	1.0	1.0
gene:TraesCS4D03G0132500	Chr4D	46159721	46160962	+	46160341	Chr4D	45956773	45958014	+	45957393	1.0	1.0
gene:TraesCS4D03G0132700	Chr4D	46192863	46198319	+	46195591	Chr4D	45990352	45995808	+	45993080	1.0	1.0
gene:TraesCS4D03G0132900	Chr4D	46213430	46217125	-	46215277	Chr4D	46010972	46014667	-	46012819	1.0	1.0
gene:TraesCS4D03G0133000	Chr4D	46248374	46254137	-	46251255	Chr4D	46046112	46051875	-	46048993	1.0	1.0
gene:TraesCS4D03G0133100	Chr4D	46260149	46261679	+	46260914	Chr4D	46057788	46059318	+	46058553	1.0	1.0
gene:TraesCS4D03G0133200	Chr4D	46266537	46270106	-	46268321	Chr4D	46064176	46067745	-	46065960	1.0	1.0
gene:TraesCS4D03G0133300	Chr4D	46572567	46585570	+	46579068	Chr4D	46370967	46384346	+	46377656	1.0	0.999
gene:TraesCS4D03G0133500	Chr4D	46684627	46685465	-	46685046	Chr4D	46483305	46484143	-	46483724	1.0	1.0
gene:TraesCS4D03G0133800	Chr4D	46722985	46723383	+	46723184	Chr4D	46521665	46522063	+	46521864	1.0	1.0
gene:TraesCS4D03G0133900	Chr4D	46723969	46725423	+	46724696	Chr4D	46522649	46524103	+	46523376	1.0	1.0
gene:TraesCS4D03G0134200	Chr4D	46732956	46734383	-	46733669	Chr4D	46531636	46533063	-	46532349	1.0	0.999
gene:TraesCS4D03G0134400	Chr4D	46837972	46840132	-	46839052	Chr4D	46636345	46638505	-	46637425	1.0	1.0
gene:TraesCS4D03G0134500	Chr4D	46972276	46978326	-	46975301	Chr4D	46771197	46777254	-	46774225	1.0	1.0
gene:TraesCS4D03G0134600	Chr4D	47136608	47140318	+	47138463	Chr4D	46931431	46935141	+	46933286	1.0	1.0
gene:TraesCS4D03G0134700	Chr4D	47140806	47142248	-	47141527	Chr4D	46935629	46937071	-	46936350	1.0	0.998
gene:TraesCS4D03G0134800	Chr4D	47147478	47149994	-	47148736	Chr4D	46942301	46944817	-	46943559	1.0	1.0
gene:TraesCS4D03G0135000	Chr4D	47163749	47168451	+	47166100	Chr4D	46958572	46963273	+	46960922	1.0	1.0
gene:TraesCS4D03G0135100	Chr4D	47171682	47172442	-	47172062	Chr4D	46966504	46967264	-	46966884	1.0	1.0
gene:TraesCS4D03G0135200	Chr4D	47197610	47203045	+	47200327	Chr4D	46992432	46997867	+	46995149	1.0	1.0
gene:TraesCS4D03G0135300	Chr4D	47268839	47275998	+	47272418	Chr4D	47063202	47070361	+	47066781	1.0	1.0
gene:TraesCS4D03G0137200	Chr4D	47865359	47873690	+	47869524	Chr4D	47665707	47674038	+	47669872	1.0	1.0
gene:TraesCS4D03G0137300	Chr4D	47877307	47880411	-	47878859	Chr4D	47677600	47680704	-	47679152	1.0	1.0
gene:TraesCS4D03G0137500	Chr4D	47981152	47983376	+	47982264	Chr4D	47777658	47779882	+	47778770	1.0	1.0
gene:TraesCS4D03G0137800	Chr4D	48026270	48034666	-	48030468	Chr4D	47823579	47832082	-	47827830	1.0	1.0
gene:TraesCS4D03G0137900	Chr4D	48034803	48043700	+	48039251	Chr4D	47832219	47841710	+	47836964	1.0	1.0
gene:TraesCS4D03G0138300	Chr4D	48062296	48064170	-	48063233	Chr4D	47860306	47862180	-	47861243	1.0	1.0
gene:TraesCS4D03G0138400	Chr4D	48069815	48076362	+	48073088	Chr4D	47868398	47874945	+	47871671	1.0	1.0
gene:TraesCS4D03G0138500	Chr4D	48074493	48079820	-	48077156	Chr4D	47873076	47878745	-	47875910	1.0	1.0
gene:TraesCS4D03G0138700	Chr4D	48094607	48094768	-	48094687	Chr4D	47893531	47893692	-	47893611	1.0	1.0
gene:TraesCS4D03G0139200	Chr4D	48199424	48201015	-	48200219	Chr4D	47999469	48001060	-	48000264	1.0	1.0
gene:TraesCS4D03G0139300	Chr4D	48286915	48288567	-	48287741	Chr4D	48086865	48088517	-	48087691	1.0	1.0
gene:TraesCS4D03G0139400	Chr4D	48389834	48394597	+	48392215	Chr4D	48190203	48194966	+	48192584	1.0	1.0
gene:TraesCS4D03G0139500	Chr4D	48433895	48438413	+	48436154	Chr4D	48241817	48246335	+	48244076	1.0	1.0
gene:TraesCS4D03G0139600	Chr4D	48519312	48525050	+	48522181	Chr4D	48327586	48333324	+	48330455	1.0	1.0
gene:TraesCS4D03G0139700	Chr4D	48529903	48530834	+	48530368	Chr4D	48338178	48339109	+	48338643	1.0	1.0
gene:TraesCS4D03G0139800	Chr4D	48540783	48542449	-	48541616	Chr4D	48349057	48350723	-	48349890	1.0	1.0
gene:TraesCS4D03G0139900	Chr4D	48597058	48598901	-	48597979	Chr4D	48405849	48407692	-	48406770	1.0	1.0
gene:TraesCS4D03G0140100	Chr4D	48656385	48657917	-	48657151	Chr4D	48466328	48467860	-	48467094	1.0	1.0
gene:TraesCS4D03G0140500	Chr4D	49069937	49072205	-	49071071	Chr4D	48879908	48882176	-	48881042	1.0	1.0
gene:TraesCS4D03G0140900	Chr4D	49126702	49131551	+	49129126	Chr4D	48937660	48942509	+	48940084	1.0	0.999
gene:TraesCS4D03G0141000	Chr4D	49131702	49137867	-	49134784	Chr4D	48942660	48949344	-	48946002	1.0	1.0
gene:TraesCS4D03G0141100	Chr4D	49230569	49244388	+	49237478	Chr4D	49043455	49057274	+	49050364	1.0	1.0
gene:TraesCS4D03G0141200	Chr4D	49245245	49249109	+	49247177	Chr4D	49058131	49061998	+	49060064	1.0	1.0
gene:TraesCS4D03G0141300	Chr4D	49249759	49253153	-	49251456	Chr4D	49062648	49066042	-	49064345	1.0	1.0
gene:TraesCS4D03G0141400	Chr4D	49611280	49614307	-	49612793	Chr4D	49422983	49426010	-	49424496	1.0	1.0
gene:TraesCS4D03G0141500	Chr4D	49771383	49779908	+	49775645	Chr4D	49583607	49592266	+	49587936	1.0	1.0
gene:TraesCS4D03G0141600	Chr4D	49821476	49829774	-	49825625	Chr4D	49634013	49642615	-	49638314	1.0	1.0
gene:TraesCS4D03G0141700	Chr4D	49893780	49896642	-	49895211	Chr4D	49706689	49709642	-	49708165	1.0	1.0
gene:TraesCS4D03G0141800	Chr4D	50024473	50026689	-	50025581	Chr4D	49836813	49839029	-	49837921	1.0	1.0
gene:TraesCS4D03G0142000	Chr4D	50102831	50105553	-	50104192	Chr4D	49925574	49928296	-	49926935	1.0	1.0
gene:TraesCS4D03G0142300	Chr4D	50307950	50310365	+	50309157	Chr4D	50131855	50134270	+	50133062	1.0	1.0
gene:TraesCS4D03G0142600	Chr4D	50382834	50387237	+	50385035	Chr4D	50206815	50211218	+	50209016	1.0	1.0
