gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Landmark_tgt_chr	Landmark_tgt_start	Landmark_tgt_end	Landmark_tgt_strand	Landmark_tgt_midpoint	Landmark_coverage	Landmark_identity
gene:TraesCS4A03G0205300	Chr4A	111816760	111820096	-	111818428	Chr4A	112928959	112932297	-	112930628	1.0	0.996
gene:TraesCS4A03G0205500	Chr4A	111820380	111825519	+	111822949	Chr4A	112932581	112937653	+	112935117	1.0	0.992
gene:TraesCS4A03G0205900	Chr4A	112489998	112498518	+	112494258	Chr4A	113629659	113638337	+	113633998	1.0	0.997
gene:TraesCS4A03G0206100	Chr4A	112499554	112500953	-	112500253	Chr4A	113639373	113640773	-	113640073	1.0	0.996
gene:TraesCS4A03G0206400	Chr4A	112608976	112610089	-	112609532	Chr4A	113735760	113736871	-	113736315	0.998	0.996
gene:TraesCS4A03G0206500	Chr4A	112679184	112679904	+	112679544	Chr4A	113825911	113826631	+	113826271	1.0	0.997
gene:TraesCS4A03G0206600	Chr4A	112679978	112684000	+	112681989	Chr4A	113826705	113830725	+	113828715	1.0	0.998
gene:TraesCS4A03G0206700	Chr4A	112757540	112758212	-	112757876	Chr4A	113904962	113905634	-	113905298	1.0	0.998
gene:TraesCS4A03G0206900	Chr4A	112764009	112764479	-	112764244	Chr4A	113911431	113911901	-	113911666	1.0	1.0
gene:TraesCS4A03G0206800	Chr4A	112763994	112764589	+	112764291	Chr4A	113911416	113912011	+	113911713	1.0	1.0
gene:TraesCS4A03G0207000	Chr4A	112768460	112769242	-	112768851	Chr4A	113915881	113916671	-	113916276	0.997	0.978
gene:TraesCS4A03G0207100	Chr4A	112845571	112850036	-	112847803	Chr4A	113994678	113999143	-	113996910	1.0	0.998
gene:TraesCS4A03G0207500	Chr4A	113227083	113229268	-	113228175	Chr4A	114414988	114417170	-	114416079	1.0	0.999
gene:TraesCS4A03G0207600	Chr4A	113235190	113235918	-	113235554	Chr4A	114422405	114423133	-	114422769	1.0	0.998
gene:TraesCS4A03G0207700	Chr4A	113240486	113242821	-	113241653	Chr4A	114427709	114430077	-	114428893	1.0	0.984
gene:TraesCS4A03G0208100	Chr4A	113414854	113415402	-	113415128	Chr4A	114654929	114655477	-	114655203	1.0	1.0
gene:TraesCS4A03G0208200	Chr4A	113485606	113486181	-	113485893	Chr4A	114721633	114722208	-	114721920	1.0	1.0
gene:TraesCS4A03G0208400	Chr4A	113503536	113514416	+	113508976	Chr4A	114739667	114750517	+	114745092	0.997	0.995
gene:TraesCS4A03G0208500	Chr4A	113514527	113515546	+	113515036	Chr4A	114750628	114751647	+	114751137	1.0	1.0
gene:TraesCS4A03G0208600	Chr4A	113763922	113765860	+	113764891	Chr4A	114988527	114990466	+	114989496	1.0	1.0
gene:TraesCS4A03G0208700	Chr4A	113766468	113768283	+	113767375	Chr4A	114991074	114992889	+	114991981	1.0	0.998
gene:TraesCS4A03G0208800	Chr4A	113768334	113777626	-	113772980	Chr4A	114992940	115002226	-	114997583	1.0	0.998
gene:TraesCS4A03G0209000	Chr4A	114054629	114055809	+	114055219	Chr4A	115324501	115325689	+	115325095	1.0	0.99
gene:TraesCS4A03G0209200	Chr4A	114393499	114398279	+	114395889	Chr4A	115639118	115643899	+	115641508	1.0	0.998
gene:TraesCS4A03G0209400	Chr4A	114491307	114498490	+	114494898	Chr4A	115727490	115734674	+	115731082	1.0	0.997
gene:TraesCS4A03G0209500	Chr4A	114498881	114499956	+	114499418	Chr4A	115734981	115736059	+	115735520	1.0	0.993
gene:TraesCS4A03G0209600	Chr4A	114499996	114503155	-	114501575	Chr4A	115736099	115739260	-	115737679	1.0	0.996
gene:TraesCS4A03G0209700	Chr4A	114651269	114654653	+	114652961	Chr4A	115872878	115876262	+	115874570	1.0	0.997
gene:TraesCS4A03G0209800	Chr4A	114699543	114703559	+	114701551	Chr4A	115921388	115925405	+	115923396	1.0	0.996
gene:TraesCS4A03G0210300	Chr4A	115206114	115207526	-	115206820	Chr4A	116383226	116384682	-	116383954	0.997	0.96
gene:TraesCS4A03G0210400	Chr4A	115208228	115215639	-	115211933	Chr4A	116385384	116391922	-	116388653	1.0	0.996
gene:TraesCS4A03G0210500	Chr4A	115226637	115229876	+	115228256	Chr4A	116410100	116413305	+	116411702	0.999	0.996
gene:TraesCS4A03G0210700	Chr4A	115483775	115497065	+	115490420	Chr4A	116678287	116691811	+	116685049	0.995	0.995
gene:TraesCS4A03G0210800	Chr4A	115497748	115499491	+	115498619	Chr4A	116692494	116694236	+	116693365	1.0	0.998
gene:TraesCS4A03G0211100	Chr4A	115710317	115712866	+	115711591	Chr4A	116905912	116908461	+	116907186	1.0	0.998
gene:TraesCS4A03G0211000	Chr4A	115709770	115719126	-	115714448	Chr4A	116905365	116914721	-	116910043	1.0	0.998
gene:TraesCS4A03G0211300	Chr4A	115834958	115844985	-	115839971	Chr4A	117021021	117031504	-	117026262	1.0	0.997
gene:TraesCS4A03G0211800	Chr4A	116387297	116392823	+	116390060	Chr4A	117560567	117566089	+	117563328	0.999	0.997
gene:TraesCS4A03G0211900	Chr4A	116393353	116394169	-	116393761	Chr4A	117566621	117567437	-	117567029	1.0	1.0
gene:TraesCS4A03G0212300	Chr4A	116763981	116766877	-	116765429	Chr4A	117936055	117938949	-	117937502	0.999	0.997
gene:TraesCS4A03G0212400	Chr4A	117004454	117007707	-	117006080	Chr4A	118181080	118184333	-	118182706	1.0	0.999
gene:TraesCS4A03G0212700	Chr4A	117189724	117192937	+	117191330	Chr4A	118359119	118362332	+	118360725	1.0	1.0
gene:TraesCS4A03G0212800	Chr4A	117192944	117195930	-	117194437	Chr4A	118362339	118365325	-	118363832	1.0	0.999
gene:TraesCS4A03G0212900	Chr4A	117196411	117198641	-	117197526	Chr4A	118365803	118368034	-	118366918	1.0	0.996
gene:TraesCS4A03G0213400	Chr4A	117575614	117579088	+	117577351	Chr4A	118749087	118752573	+	118750830	1.0	0.996
gene:TraesCS4A03G0214200	Chr4A	117601814	117607397	-	117604605	Chr4A	118778164	118783735	-	118780949	1.0	0.997
gene:TraesCS4A03G0214400	Chr4A	117612532	117614450	-	117613491	Chr4A	118788817	118790735	-	118789776	1.0	0.999
gene:TraesCS4A03G0214700	Chr4A	117796864	117799780	+	117798322	Chr4A	118972683	118975599	+	118974141	1.0	1.0
gene:TraesCS4A03G0214800	Chr4A	117801727	117804430	-	117803078	Chr4A	118977959	118980676	-	118979317	1.0	0.999
gene:TraesCS4A03G0214900	Chr4A	117846880	117849238	-	117848059	Chr4A	118988576	118990934	-	118989755	1.0	0.997
gene:TraesCS4A03G0215000	Chr4A	117851612	117856408	-	117854010	Chr4A	118993187	118997983	-	118995585	1.0	0.998
gene:TraesCS4A03G0215200	Chr4A	118536997	118541422	-	118539209	Chr4A	119593637	119603133	-	119598385	1.0	0.998
gene:TraesCS4A03G0215300	Chr4A	118858247	118859742	-	118858994	Chr4A	119942996	119944491	-	119943743	1.0	0.998
gene:TraesCS4A03G0215400	Chr4A	118966518	118976162	+	118971340	Chr4A	120053135	120062790	+	120057962	1.0	0.998
gene:TraesCS4A03G0215500	Chr4A	118976575	118980562	-	118978568	Chr4A	120063191	120067178	-	120065184	1.0	0.995
gene:TraesCS4A03G0215600	Chr4A	118980825	118983381	+	118982103	Chr4A	120067441	120069998	+	120068719	1.0	0.996
gene:TraesCS4A03G0215700	Chr4A	118983508	118989623	-	118986565	Chr4A	120070125	120076231	-	120073178	0.997	0.994
gene:TraesCS4A03G0216000	Chr4A	119594916	119600920	+	119597918	Chr4A	120678701	120684706	+	120681703	1.0	1.0
gene:TraesCS4A03G0216200	Chr4A	119678527	119680694	+	119679610	Chr4A	120768709	120770876	+	120769792	1.0	1.0
gene:TraesCS4A03G0216300	Chr4A	119684482	119692940	-	119688711	Chr4A	120774664	120783131	-	120778897	1.0	0.999
gene:TraesCS4A03G0216500	Chr4A	119815508	119828287	+	119821897	Chr4A	120907988	120920800	+	120914394	1.0	0.993
gene:TraesCS4A03G0216900	Chr4A	120035090	120037693	+	120036391	Chr4A	121151408	121154011	+	121152709	1.0	1.0
gene:TraesCS4A03G0217000	Chr4A	120037163	120037396	-	120037279	Chr4A	121153481	121153714	-	121153597	1.0	1.0
gene:TraesCS4A03G0217100	Chr4A	120039394	120040063	+	120039728	Chr4A	121155713	121156382	+	121156047	1.0	0.997
gene:TraesCS4A03G0218000	Chr4A	120463389	120466566	+	120464977	Chr4A	121521492	121524669	+	121523080	1.0	0.999
gene:TraesCS4A03G0218300	Chr4A	120498323	120501768	-	120500045	Chr4A	121570406	121573838	-	121572122	0.993	0.992
gene:TraesCS4A03G0218500	Chr4A	121044354	121048217	+	121046285	Chr4A	122115955	122119818	+	122117886	1.0	0.998
gene:TraesCS4A03G0218800	Chr4A	121377573	121380556	+	121379064	Chr4A	122450972	122453955	+	122452463	1.0	0.996
gene:TraesCS4A03G0218900	Chr4A	121387557	121391611	+	121389584	Chr4A	122461291	122465338	+	122463314	0.996	0.995
gene:TraesCS4A03G0219000	Chr4A	121392583	121395176	-	121393879	Chr4A	122466308	122468906	-	122467607	1.0	0.999
gene:TraesCS4A03G0220200	Chr4A	122136099	122140585	+	122138342	Chr4A	123219964	123226095	+	123223029	1.0	0.998
gene:TraesCS4A03G0220300	Chr4A	122511009	122511732	-	122511370	Chr4A	123627515	123628238	-	123627876	1.0	0.998
gene:TraesCS4A03G0220600	Chr4A	122617339	122617936	-	122617637	Chr4A	123711708	123712305	-	123712006	1.0	1.0
gene:TraesCS4A03G0220800	Chr4A	122951353	122953655	-	122952504	Chr4A	124026817	124029119	-	124027968	1.0	0.996
gene:TraesCS4A03G0220900	Chr4A	123122753	123123716	-	123123234	Chr4A	124155544	124156507	-	124156025	1.0	0.996
gene:TraesCS4A03G0221600	Chr4A	124077100	124081300	+	124079200	Chr4A	125121802	125126000	+	125123901	0.998	0.996
gene:TraesCS4A03G0221900	Chr4A	124116382	124116710	+	124116546	Chr4A	125161081	125161409	+	125161245	1.0	0.996
gene:TraesCS4A03G0222100	Chr4A	124275255	124278046	-	124276650	Chr4A	125282019	125284810	-	125283414	1.0	0.998
gene:TraesCS4A03G0222400	Chr4A	124896317	124899240	+	124897778	Chr4A	125900316	125903213	+	125901764	1.0	0.997
gene:TraesCS4A03G0222500	Chr4A	124905931	124907594	-	124906762	Chr4A	125909898	125911561	-	125910729	1.0	0.993
gene:TraesCS4A03G0222700	Chr4A	124907880	124914356	-	124911118	Chr4A	125911848	125918329	-	125915088	0.999	0.99
gene:TraesCS4A03G0222900	Chr4A	125246632	125253732	+	125250182	Chr4A	126258072	126265173	+	126261622	1.0	0.997
gene:TraesCS4A03G0223100	Chr4A	125255115	125258614	+	125256864	Chr4A	126266557	126270056	+	126268306	1.0	0.998
gene:TraesCS4A03G0223200	Chr4A	125259264	125264660	+	125261962	Chr4A	126270707	126275836	+	126273271	1.0	0.979
gene:TraesCS4A03G0223300	Chr4A	125264885	125272625	+	125268755	Chr4A	126276061	126283921	+	126279991	0.922	0.914
gene:TraesCS4A03G0223800	Chr4A	125343004	125344917	-	125343960	Chr4A	126359252	126361164	-	126360208	1.0	0.998
gene:TraesCS4A03G0224000	Chr4A	126285717	126289385	+	126287551	Chr4A	127252293	127255645	+	127253969	0.912	0.912
gene:TraesCS4A03G0224100	Chr4A	126290377	126293953	+	126292165	Chr4A	127256639	127260198	+	127258418	1.0	0.999
gene:TraesCS4A03G0224500	Chr4A	127136564	127143900	-	127140232	Chr4A	128089145	128096243	-	128092694	1.0	0.997
gene:TraesCS4A03G0224800	Chr4A	127653382	127657608	+	127655495	Chr4A	128594890	128599232	+	128597061	1.0	0.998
gene:TraesCS4A03G0225500	Chr4A	128921151	128924722	+	128922936	Chr4A	129831238	129834809	+	129833023	1.0	0.997
gene:TraesCS4A03G0225600	Chr4A	128924876	128925864	+	128925370	Chr4A	129834963	129835951	+	129835457	1.0	0.997
gene:TraesCS4A03G0226200	Chr4A	130330464	130334784	-	130332624	Chr4A	131159852	131163874	-	131161863	1.0	0.997
gene:TraesCS4A03G0226500	Chr4A	132515392	132518719	-	132517055	Chr4A	133216569	133219897	-	133218233	1.0	0.997
gene:TraesCS4A03G0226700	Chr4A	132805037	132806124	-	132805580	Chr4A	133456886	133458362	-	133457624	1.0	0.995
gene:TraesCS4A03G0226800	Chr4A	132806486	132816832	-	132811659	Chr4A	133458724	133469085	-	133463904	1.0	0.999
gene:TraesCS4A03G0227000	Chr4A	132868138	132876181	+	132872159	Chr4A	133496873	133504924	+	133500898	0.999	0.991
gene:TraesCS4A03G0227100	Chr4A	133181047	133182899	+	133181973	Chr4A	133780380	133782232	+	133781306	1.0	0.996
gene:TraesCS4A03G0227300	Chr4A	133262476	133266267	-	133264371	Chr4A	133849876	133853819	-	133851847	1.0	0.994
gene:TraesCS4A03G0227500	Chr4A	133646815	133650662	-	133648738	Chr4A	134248113	134251960	-	134250036	1.0	0.998
gene:TraesCS4A03G0227600	Chr4A	134013766	134015813	+	134014789	Chr4A	134615745	134617792	+	134616768	1.0	0.998
gene:TraesCS4A03G0227900	Chr4A	134340492	134343900	+	134342196	Chr4A	134926890	134930331	+	134928610	1.0	1.0
gene:TraesCS4A03G0228100	Chr4A	134354269	134356190	+	134355229	Chr4A	134940838	134942759	+	134941798	0.999	0.995
gene:TraesCS4A03G0228300	Chr4A	134438015	134441078	-	134439546	Chr4A	135024515	135027547	-	135026031	1.0	0.996
gene:TraesCS4A03G0228600	Chr4A	135015586	135016077	+	135015831	Chr4A	135587209	135587700	+	135587454	1.0	0.983
gene:TraesCS4A03G0228800	Chr4A	135144394	135148360	+	135146377	Chr4A	135738771	135742736	+	135740753	1.0	0.999
gene:TraesCS4A03G0229200	Chr4A	135154928	135156140	+	135155534	Chr4A	135749286	135750498	+	135749892	1.0	1.0
gene:TraesCS4A03G0229300	Chr4A	135156334	135160298	+	135158316	Chr4A	135750692	135754656	+	135752674	1.0	0.998
gene:TraesCS4A03G0229400	Chr4A	135413740	135416766	-	135415253	Chr4A	136024811	136027832	-	136026321	0.997	0.996
gene:TraesCS4A03G0229500	Chr4A	136030847	136033556	+	136032201	Chr4A	136636327	136639036	+	136637681	1.0	0.998
gene:TraesCS4A03G0229600	Chr4A	136035182	136044917	+	136040049	Chr4A	136640664	136650397	+	136645530	1.0	0.999
gene:TraesCS4A03G0229700	Chr4A	136071782	136073056	+	136072419	Chr4A	136685977	136687251	+	136686614	1.0	1.0
gene:TraesCS4A03G0229800	Chr4A	136073289	136075200	+	136074244	Chr4A	136687472	136689383	+	136688427	1.0	0.998
gene:TraesCS4A03G0229900	Chr4A	136228154	136231207	-	136229680	Chr4A	136829136	136832189	-	136830662	1.0	0.999
gene:TraesCS4A03G0230000	Chr4A	136407284	136411493	+	136409388	Chr4A	137013668	137017877	+	137015772	1.0	1.0
gene:TraesCS4A03G0230200	Chr4A	136412365	136416537	-	136414451	Chr4A	137018749	137022918	-	137020833	1.0	0.998
gene:TraesCS4A03G0230600	Chr4A	136548872	136555640	-	136552256	Chr4A	137166527	137178368	-	137172447	1.0	0.999
gene:TraesCS4A03G0230700	Chr4A	136587532	136592004	+	136589768	Chr4A	137210258	137214726	+	137212492	1.0	1.0
gene:TraesCS4A03G0230800	Chr4A	136594686	136597959	-	136596322	Chr4A	137217404	137220677	-	137219040	1.0	0.998
gene:TraesCS4A03G0231100	Chr4A	136680136	136689336	+	136684736	Chr4A	137315289	137324526	+	137319907	1.0	0.985
gene:TraesCS4A03G0231300	Chr4A	136711707	136720223	+	136715965	Chr4A	137351641	137360168	+	137355904	0.998	0.97
gene:TraesCS4A03G0231400	Chr4A	136720607	136722167	-	136721387	Chr4A	137360552	137362112	-	137361332	1.0	0.994
gene:TraesCS4A03G0231500	Chr4A	136812131	136812838	+	136812484	Chr4A	137438764	137439471	+	137439117	1.0	0.99
gene:TraesCS4A03G0231900	Chr4A	136956301	136958840	+	136957570	Chr4A	137599191	137601731	+	137600461	1.0	0.998
gene:TraesCS4A03G0232000	Chr4A	136959602	136961175	-	136960388	Chr4A	137602513	137604086	-	137603299	1.0	0.998
gene:TraesCS4A03G0232100	Chr4A	136966154	136967679	-	136966916	Chr4A	137609046	137610312	-	137609679	1.0	0.994
gene:TraesCS4A03G0232200	Chr4A	136969778	136973603	-	136971690	Chr4A	137632873	137636694	-	137634783	0.998	0.998
gene:TraesCS4A03G0232300	Chr4A	136974690	136980526	-	136977608	Chr4A	137637781	137643899	-	137640840	1.0	0.998
gene:TraesCS4A03G0232500	Chr4A	137309836	137311628	-	137310732	Chr4A	137980215	137982006	-	137981110	1.0	0.998
gene:TraesCS4A03G0232600	Chr4A	137316220	137317390	+	137316805	Chr4A	137983825	137984993	+	137984409	0.997	0.995
gene:TraesCS4A03G0232700	Chr4A	137318310	137321882	-	137320096	Chr4A	137985911	137989486	-	137987698	1.0	0.995
gene:TraesCS4A03G0232900	Chr4A	137322203	137326486	+	137324344	Chr4A	137989807	137994102	+	137991954	1.0	0.991
gene:TraesCS4A03G0233000	Chr4A	137329086	137330957	+	137330021	Chr4A	137996698	137998556	+	137997627	0.978	0.977
gene:TraesCS4A03G0233300	Chr4A	137677734	137680532	+	137679133	Chr4A	138349737	138352535	+	138351136	1.0	0.998
gene:TraesCS4A03G0233400	Chr4A	137681505	137681978	+	137681741	Chr4A	138354905	138355378	+	138355141	1.0	0.995
gene:TraesCS4A03G0233700	Chr4A	137743005	137749208	+	137746106	Chr4A	138409021	138415215	+	138412118	1.0	1.0
gene:TraesCS4A03G0233800	Chr4A	137750227	137754157	+	137752192	Chr4A	138416229	138420159	+	138418194	1.0	0.999
gene:TraesCS4A03G0234200	Chr4A	137955267	137956697	+	137955982	Chr4A	138619308	138620736	+	138620022	0.998	0.996
gene:TraesCS4A03G0234300	Chr4A	138097667	138098717	-	138098192	Chr4A	138755745	138756795	-	138756270	1.0	0.998
gene:TraesCS4A03G0234400	Chr4A	138201870	138204064	+	138202967	Chr4A	138896340	138898534	+	138897437	1.0	0.999
gene:TraesCS4A03G0234500	Chr4A	138205382	138209080	-	138207231	Chr4A	138899851	138903732	-	138901791	1.0	0.991
gene:TraesCS4A03G0234800	Chr4A	138249061	138250951	-	138250006	Chr4A	138946094	138947978	-	138947036	1.0	0.995
gene:TraesCS4A03G0235000	Chr4A	138611362	138612588	-	138611975	Chr4A	139301507	139302733	-	139302120	1.0	0.998
gene:TraesCS4A03G0235200	Chr4A	139303701	139313334	+	139308517	Chr4A	140038675	140048117	+	140043396	1.0	1.0
gene:TraesCS4A03G0235300	Chr4A	139314363	139317534	+	139315948	Chr4A	140049146	140052317	+	140050731	1.0	0.998
gene:TraesCS4A03G0235400	Chr4A	139321755	139324559	+	139323157	Chr4A	140056671	140059476	+	140058073	1.0	0.999
gene:TraesCS4A03G0235500	Chr4A	139389687	139390205	+	139389946	Chr4A	140124687	140125205	+	140124946	1.0	0.998
gene:TraesCS4A03G0235600	Chr4A	139490079	139492509	+	139491294	Chr4A	140224998	140227419	+	140226208	0.99	0.988
gene:TraesCS4A03G0235700	Chr4A	139645039	139648717	+	139646878	Chr4A	140356409	140360091	+	140358250	1.0	0.998
gene:TraesCS4A03G0236000	Chr4A	139905353	139909118	-	139907235	Chr4A	140625932	140629696	-	140627814	1.0	0.998
gene:TraesCS4A03G0236100	Chr4A	140053072	140059405	-	140056238	Chr4A	140775795	140782129	-	140778962	1.0	0.999
gene:TraesCS4A03G0236200	Chr4A	140060772	140066926	-	140063849	Chr4A	140783515	140789683	-	140786599	1.0	0.997
gene:TraesCS4A03G0236300	Chr4A	140080856	140082306	+	140081581	Chr4A	140804105	140805555	+	140804830	1.0	0.998
gene:TraesCS4A03G0237100	Chr4A	140526624	140527461	-	140527042	Chr4A	141178231	141179068	-	141178649	1.0	1.0
gene:TraesCS4A03G0237200	Chr4A	140542735	140546179	-	140544457	Chr4A	141194569	141198013	-	141196291	1.0	1.0
gene:TraesCS4A03G0237600	Chr4A	140557599	140557808	-	140557703	Chr4A	141209513	141209722	-	141209617	1.0	1.0
gene:TraesCS4A03G0237900	Chr4A	140745856	140749849	+	140747852	Chr4A	141397619	141401612	+	141399615	1.0	1.0
gene:TraesCS4A03G0238000	Chr4A	140750491	140753852	-	140752171	Chr4A	141402254	141405615	-	141403934	1.0	1.0
gene:TraesCS4A03G0238300	Chr4A	140878465	140885478	-	140881971	Chr4A	141531824	141538896	-	141535360	1.0	1.0
gene:TraesCS4A03G0238600	Chr4A	140888233	140893992	+	140891112	Chr4A	141541651	141547410	+	141544530	1.0	1.0
gene:TraesCS4A03G0238700	Chr4A	140894422	140895411	+	140894916	Chr4A	141547840	141548829	+	141548334	1.0	1.0
gene:TraesCS4A03G0238900	Chr4A	140897864	140898343	-	140898103	Chr4A	141550454	141550933	-	141550693	1.0	0.997
gene:TraesCS4A03G0239000	Chr4A	140898444	140898728	-	140898586	Chr4A	141551034	141551318	-	141551176	1.0	1.0
gene:TraesCS4A03G0239100	Chr4A	140899481	140901184	-	140900332	Chr4A	141552071	141553774	-	141552922	1.0	1.0
gene:TraesCS4A03G0239500	Chr4A	141096999	141098018	-	141097508	Chr4A	141750548	141751567	-	141751057	1.0	1.0
gene:TraesCS4A03G0239800	Chr4A	141338224	141339204	-	141338714	Chr4A	141992700	141993680	-	141993190	1.0	1.0
gene:TraesCS4A03G0240800	Chr4A	142105939	142108568	+	142107253	Chr4A	142762420	142765049	+	142763734	1.0	1.0
gene:TraesCS4A03G0241300	Chr4A	142553112	142555808	+	142554460	Chr4A	143213268	143215964	+	143214616	1.0	1.0
gene:TraesCS4A03G0241400	Chr4A	142996185	142999826	+	142998005	Chr4A	143659877	143663518	+	143661697	1.0	0.995
gene:TraesCS4A03G0241500	Chr4A	142999889	143007299	+	143003594	Chr4A	143663581	143670991	+	143667286	1.0	1.0
gene:TraesCS4A03G0241600	Chr4A	143007546	143009367	+	143008456	Chr4A	143671238	143673059	+	143672148	1.0	1.0
gene:TraesCS4A03G0241700	Chr4A	143190506	143193270	+	143191888	Chr4A	143854122	143856886	+	143855504	1.0	1.0
gene:TraesCS4A03G0241800	Chr4A	143198713	143203485	-	143201099	Chr4A	143862318	143867090	-	143864704	1.0	1.0
gene:TraesCS4A03G0241900	Chr4A	143453431	143460576	-	143457003	Chr4A	144116090	144123235	-	144119662	1.0	1.0
gene:TraesCS4A03G0242100	Chr4A	144111868	144115014	+	144113441	Chr4A	144774935	144778081	+	144776508	1.0	0.999
gene:TraesCS4A03G0242200	Chr4A	144115940	144120738	+	144118339	Chr4A	144779007	144783805	+	144781406	1.0	0.999
gene:TraesCS4A03G0242300	Chr4A	144376988	144378366	+	144377677	Chr4A	145032984	145034362	+	145033673	1.0	1.0
gene:TraesCS4A03G0242400	Chr4A	144380005	144380259	+	144380132	Chr4A	145036001	145036255	+	145036128	1.0	1.0
gene:TraesCS4A03G0242600	Chr4A	144397340	144398229	+	144397784	Chr4A	145053335	145054224	+	145053779	1.0	1.0
gene:TraesCS4A03G0242700	Chr4A	144593429	144594499	+	144593964	Chr4A	145250369	145251439	+	145250904	1.0	1.0
gene:TraesCS4A03G0242900	Chr4A	145096827	145102211	-	145099519	Chr4A	145755223	145760607	-	145757915	1.0	1.0
gene:TraesCS4A03G0243000	Chr4A	145793217	145794321	-	145793769	Chr4A	146461786	146462890	-	146462338	1.0	0.993
gene:TraesCS4A03G0243200	Chr4A	146290441	146303821	+	146297131	Chr4A	146967760	146981544	+	146974652	1.0	1.0
gene:TraesCS4A03G0243300	Chr4A	146306130	146306978	-	146306554	Chr4A	146983853	146984701	-	146984277	1.0	1.0
gene:TraesCS4A03G0243600	Chr4A	146470524	146473314	-	146471919	Chr4A	147153088	147155878	-	147154483	1.0	1.0
gene:TraesCS4A03G0243900	Chr4A	146760535	146765792	-	146763163	Chr4A	147451155	147456412	-	147453783	1.0	1.0
gene:TraesCS4A03G0244900	Chr4A	147040124	147046516	-	147043320	Chr4A	147722999	147729391	-	147726195	1.0	0.997
gene:TraesCS4A03G0245000	Chr4A	147061432	147064985	-	147063208	Chr4A	147744754	147748307	-	147746530	1.0	1.0
gene:TraesCS4A03G0245600	Chr4A	147105054	147106074	-	147105564	Chr4A	147788543	147789563	-	147789053	1.0	1.0
gene:TraesCS4A03G0245700	Chr4A	147185724	147186863	-	147186293	Chr4A	147870437	147871576	-	147871006	1.0	1.0
gene:TraesCS4A03G0246000	Chr4A	147301875	147306866	+	147304370	Chr4A	147986830	147991821	+	147989325	1.0	1.0
gene:TraesCS4A03G0246100	Chr4A	147306753	147322285	-	147314519	Chr4A	147991708	148007240	-	147999474	1.0	1.0
gene:TraesCS4A03G0246800	Chr4A	147381102	147382350	+	147381726	Chr4A	148065900	148067148	+	148066524	1.0	1.0
gene:TraesCS4A03G0246900	Chr4A	147388576	147393700	+	147391138	Chr4A	148073609	148078733	+	148076171	1.0	1.0
gene:TraesCS4A03G0247000	Chr4A	147392311	147393633	-	147392972	Chr4A	148077344	148078666	-	148078005	1.0	1.0
gene:TraesCS4A03G0247200	Chr4A	147715142	147715366	+	147715254	Chr4A	148401526	148401750	+	148401638	1.0	1.0
gene:TraesCS4A03G0247500	Chr4A	147862644	147863945	+	147863294	Chr4A	148550061	148551362	+	148550711	1.0	1.0
gene:TraesCS4A03G0247700	Chr4A	147870400	147878573	-	147874486	Chr4A	148557817	148565990	-	148561903	1.0	0.999
gene:TraesCS4A03G0247900	Chr4A	148283757	148284260	+	148284008	Chr4A	148971406	148971909	+	148971657	1.0	1.0
gene:TraesCS4A03G0248100	Chr4A	148493725	148494438	+	148494081	Chr4A	149180254	149180967	+	149180610	1.0	1.0
gene:TraesCS4A03G0248200	Chr4A	148494882	148498324	-	148496603	Chr4A	149181625	149185067	-	149183346	1.0	1.0
gene:TraesCS4A03G0248800	Chr4A	148762046	148766175	+	148764110	Chr4A	149450834	149454963	+	149452898	1.0	0.999
gene:TraesCS4A03G0248900	Chr4A	148769838	148772673	+	148771255	Chr4A	149458873	149461709	+	149460291	1.0	1.0
gene:TraesCS4A03G0249000	Chr4A	148772863	148779792	+	148776327	Chr4A	149461899	149468828	+	149465363	1.0	1.0
gene:TraesCS4A03G0249300	Chr4A	148846251	148848335	+	148847293	Chr4A	149535307	149537391	+	149536349	1.0	1.0
gene:TraesCS4A03G0249500	Chr4A	149373202	149375939	+	149374570	Chr4A	150067123	150069860	+	150068491	1.0	1.0
gene:TraesCS4A03G0249600	Chr4A	149376082	149383712	-	149379897	Chr4A	150070003	150077633	-	150073818	1.0	1.0
gene:TraesCS4A03G0249700	Chr4A	149952644	149955908	+	149954276	Chr4A	150644618	150647863	+	150646240	0.985	0.985
gene:TraesCS4A03G0249800	Chr4A	149956242	149960616	-	149958429	Chr4A	150648197	150652571	-	150650384	1.0	0.999
gene:TraesCS4A03G0250100	Chr4A	150027397	150035803	-	150031600	Chr4A	150719562	150727968	-	150723765	1.0	1.0
gene:TraesCS4A03G0250200	Chr4A	150375048	150378908	+	150376978	Chr4A	151073008	151076868	+	151074938	1.0	1.0
gene:TraesCS4A03G0250300	Chr4A	150379864	150381005	+	150380434	Chr4A	151077824	151078965	+	151078394	1.0	1.0
gene:TraesCS4A03G0250400	Chr4A	150381986	150384331	+	150383158	Chr4A	151079946	151082307	+	151081126	1.0	0.99
gene:TraesCS4A03G0251100	Chr4A	150588760	150591038	+	150589899	Chr4A	151291494	151293799	+	151292646	1.0	0.981
gene:TraesCS4A03G0251200	Chr4A	151013757	151018481	-	151016119	Chr4A	151715352	151720076	-	151717714	1.0	1.0
gene:TraesCS4A03G0251300	Chr4A	151019343	151028386	-	151023864	Chr4A	151720938	151729981	-	151725459	1.0	1.0
gene:TraesCS4A03G0251400	Chr4A	151028611	151038027	-	151033319	Chr4A	151730206	151739622	-	151734914	1.0	1.0
