gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity
gene:TraesCS6D03G0257800	Chr6D	104718518	104720500	-	104719509	Chr6D	112516189	112518171	-	112517180	1.0	1.0
gene:TraesCS6D03G0258200	Chr6D	104938736	104940442	+	104939589	Chr6D	112735757	112737463	+	112736610	1.0	0.999
gene:TraesCS6D03G0258300	Chr6D	105000610	105003398	+	105002004	Chr6D	112797272	112800060	+	112798666	1.0	1.0
gene:TraesCS6D03G0258600	Chr6D	105036234	105037643	+	105036938	Chr6D	112832896	112834305	+	112833600	1.0	1.0
gene:TraesCS6D03G0258700	Chr6D	105050759	105052978	+	105051868	Chr6D	112847433	112849652	+	112848542	1.0	0.995
gene:TraesCS6D03G0259200	Chr6D	105204668	105205899	-	105205283	Chr6D	113001340	113002571	-	113001955	1.0	1.0
gene:TraesCS6D03G0259700	Chr6D	105460507	105462465	-	105461486	Chr6D	113256310	113258268	-	113257289	1.0	0.998
gene:TraesCS6D03G0260300	Chr6D	105537648	105538550	-	105538099	Chr6D	113333460	113334362	-	113333911	1.0	1.0
gene:TraesCS6D03G0260400	Chr6D	105575901	105587112	+	105581506	Chr6D	113371715	113382703	+	113377209	1.0	1.0
gene:TraesCS6D03G0261400	Chr6D	105712200	105712865	+	105712532	Chr6D	113507326	113507991	+	113507658	1.0	1.0
gene:TraesCS6D03G0261500	Chr6D	105719012	105719980	+	105719496	Chr6D	113514138	113515106	+	113514622	1.0	1.0
gene:TraesCS6D03G0261600	Chr6D	105721288	105723650	-	105722469	Chr6D	113516414	113518776	-	113517595	1.0	0.991
gene:TraesCS6D03G0261700	Chr6D	105727953	105729650	-	105728801	Chr6D	113523080	113524777	-	113523928	1.0	0.999
gene:TraesCS6D03G0261900	Chr6D	105734847	105736055	-	105735451	Chr6D	113529974	113531182	-	113530578	1.0	1.0
gene:TraesCS6D03G0262100	Chr6D	105783713	105786500	+	105785106	Chr6D	113578844	113581631	+	113580237	1.0	1.0
gene:TraesCS6D03G0262500	Chr6D	105971058	105971681	+	105971369	Chr6D	113766319	113766942	+	113766630	1.0	1.0
gene:TraesCS6D03G0262600	Chr6D	105988657	105994796	-	105991726	Chr6D	113783918	113790057	-	113786987	1.0	1.0
gene:TraesCS6D03G0262700	Chr6D	106119966	106122199	-	106121082	Chr6D	113915362	113917595	-	113916478	1.0	1.0
gene:TraesCS6D03G0263000	Chr6D	106130423	106132564	-	106131493	Chr6D	113925812	113927953	-	113926882	1.0	0.997
gene:TraesCS6D03G0263100	Chr6D	106149126	106150932	+	106150029	Chr6D	113944515	113946321	+	113945418	1.0	0.993
gene:TraesCS6D03G0263800	Chr6D	106177379	106179076	-	106178227	Chr6D	113972772	113974469	-	113973620	1.0	1.0
gene:TraesCS6D03G0263900	Chr6D	106182230	106186622	-	106184426	Chr6D	113977626	113982003	-	113979814	0.994	0.993
gene:TraesCS6D03G0264200	Chr6D	106536256	106536594	+	106536425	Chr6D	114330220	114330558	+	114330389	1.0	1.0
gene:TraesCS6D03G0264400	Chr6D	106591739	106593235	-	106592487	Chr6D	114385705	114387201	-	114386453	1.0	1.0
gene:TraesCS6D03G0264600	Chr6D	106600141	106601076	+	106600608	Chr6D	114394136	114395071	+	114394603	1.0	1.0
gene:TraesCS6D03G0265200	Chr6D	107001887	107039975	+	107020931	Chr6D	114791503	114829612	+	114810557	1.0	0.999
gene:TraesCS6D03G0265500	Chr6D	107041521	107041868	+	107041694	Chr6D	114831158	114831505	+	114831331	1.0	1.0
gene:TraesCS6D03G0265600	Chr6D	107049899	107051416	+	107050657	Chr6D	114839537	114841054	+	114840295	1.0	1.0
gene:TraesCS6D03G0266300	Chr6D	107119421	107121376	-	107120398	Chr6D	114909079	114911034	-	114910056	1.0	1.0
gene:TraesCS6D03G0266400	Chr6D	107289549	107299413	-	107294481	Chr6D	115078299	115088163	-	115083231	1.0	1.0
gene:TraesCS6D03G0266700	Chr6D	107405157	107407158	+	107406157	Chr6D	115193696	115195697	+	115194696	1.0	0.998
gene:TraesCS6D03G0267100	Chr6D	107457122	107457472	-	107457297	Chr6D	115245218	115245568	-	115245393	1.0	1.0
gene:TraesCS6D03G0267800	Chr6D	107635400	107636548	-	107635974	Chr6D	115423398	115424546	-	115423972	1.0	1.0
gene:TraesCS6D03G0267900	Chr6D	107637056	107641486	-	107639271	Chr6D	115425054	115429484	-	115427269	1.0	1.0
gene:TraesCS6D03G0268000	Chr6D	107869067	107874456	+	107871761	Chr6D	115657095	115662485	+	115659790	1.0	1.0
gene:TraesCS6D03G0268100	Chr6D	108036962	108040654	+	108038808	Chr6D	115823564	115827256	+	115825410	1.0	1.0
gene:TraesCS6D03G0268300	Chr6D	108040702	108045259	-	108042980	Chr6D	115827304	115831861	-	115829582	1.0	1.0
gene:TraesCS6D03G0268400	Chr6D	108091899	108093843	+	108092871	Chr6D	115878500	115880444	+	115879472	1.0	1.0
gene:TraesCS6D03G0268500	Chr6D	108094854	108096310	-	108095582	Chr6D	115881455	115882911	-	115882183	1.0	1.0
gene:TraesCS6D03G0268700	Chr6D	108097190	108101851	-	108099520	Chr6D	115883791	115888456	-	115886123	1.0	1.0
gene:TraesCS6D03G0269100	Chr6D	108150107	108152783	+	108151445	Chr6D	115936716	115939392	+	115938054	1.0	0.999
gene:TraesCS6D03G0269200	Chr6D	108153129	108154061	+	108153595	Chr6D	115939738	115940670	+	115940204	1.0	1.0
gene:TraesCS6D03G0269300	Chr6D	108213450	108215782	+	108214616	Chr6D	116000599	116002931	+	116001765	1.0	1.0
gene:TraesCS6D03G0269600	Chr6D	108217177	108219240	+	108218208	Chr6D	116004326	116006389	+	116005357	1.0	1.0
gene:TraesCS6D03G0269700	Chr6D	108221347	108227105	+	108224226	Chr6D	116008496	116014254	+	116011375	1.0	1.0
gene:TraesCS6D03G0270000	Chr6D	108292347	108294171	+	108293259	Chr6D	116079276	116081100	+	116080188	1.0	1.0
gene:TraesCS6D03G0271000	Chr6D	108605737	108615899	+	108610818	Chr6D	116391076	116401239	+	116396157	1.0	1.0
gene:TraesCS6D03G0271400	Chr6D	108768494	108772927	+	108770710	Chr6D	116553892	116558325	+	116556108	1.0	1.0
gene:TraesCS6D03G0272000	Chr6D	108880675	108882226	-	108881450	Chr6D	116666123	116667674	-	116666898	1.0	1.0
gene:TraesCS6D03G0272300	Chr6D	108950123	108951982	+	108951052	Chr6D	116735556	116737415	+	116736485	1.0	1.0
gene:TraesCS6D03G0272500	Chr6D	108955703	108958452	+	108957077	Chr6D	116741136	116743885	+	116742510	1.0	1.0
gene:TraesCS6D03G0272800	Chr6D	108991855	108993362	+	108992608	Chr6D	116777360	116778867	+	116778113	1.0	1.0
gene:TraesCS6D03G0273300	Chr6D	109084989	109087067	+	109086028	Chr6D	116870491	116872569	+	116871530	1.0	0.999
gene:TraesCS6D03G0273900	Chr6D	109588779	109590318	-	109589548	Chr6D	117373329	117374868	-	117374098	1.0	1.0
gene:TraesCS6D03G0274100	Chr6D	109986135	109988284	+	109987209	Chr6D	117768783	117770932	+	117769857	1.0	1.0
gene:TraesCS6D03G0274200	Chr6D	110159896	110162085	+	110160990	Chr6D	117941373	117943562	+	117942467	1.0	1.0
gene:TraesCS6D03G0274400	Chr6D	110184801	110186875	+	110185838	Chr6D	117965374	117967448	+	117966411	1.0	1.0
gene:TraesCS6D03G0274500	Chr6D	110258277	110261339	+	110259808	Chr6D	118038823	118041689	+	118040256	1.0	0.985
gene:TraesCS6D03G0274800	Chr6D	110315044	110315310	+	110315177	Chr6D	118095418	118095684	+	118095551	1.0	1.0
gene:TraesCS6D03G0274900	Chr6D	110317998	110319786	-	110318892	Chr6D	118098395	118100183	-	118099289	1.0	1.0
gene:TraesCS6D03G0275000	Chr6D	110357994	110363404	-	110360699	Chr6D	118138402	118143815	-	118141108	1.0	0.997
gene:TraesCS6D03G0275100	Chr6D	110367395	110370158	-	110368776	Chr6D	118147806	118150569	-	118149187	1.0	1.0
gene:TraesCS6D03G0275200	Chr6D	110373259	110374497	-	110373878	Chr6D	118153670	118154908	-	118154289	1.0	1.0
gene:TraesCS6D03G0275400	Chr6D	110484884	110487721	-	110486302	Chr6D	118265279	118268116	-	118266697	1.0	1.0
gene:TraesCS6D03G0275500	Chr6D	110488098	110492390	+	110490244	Chr6D	118268493	118272787	+	118270640	1.0	0.999
gene:TraesCS6D03G0275800	Chr6D	110535088	110540058	+	110537573	Chr6D	118324205	118329166	+	118326685	1.0	0.998
gene:TraesCS6D03G0275900	Chr6D	110541786	110545324	+	110543555	Chr6D	118330894	118334432	+	118332663	1.0	0.999
gene:TraesCS6D03G0276000	Chr6D	110546963	110549893	+	110548428	Chr6D	118336071	118339001	+	118337536	1.0	1.0
gene:TraesCS6D03G0276600	Chr6D	110638338	110641321	+	110639829	Chr6D	118427379	118430362	+	118428870	1.0	1.0
gene:TraesCS6D03G0276700	Chr6D	110643467	110646260	+	110644863	Chr6D	118432508	118435301	+	118433904	1.0	1.0
gene:TraesCS6D03G0277000	Chr6D	110650649	110651485	+	110651067	Chr6D	118439690	118440526	+	118440108	1.0	1.0
gene:TraesCS6D03G0277100	Chr6D	110656466	110662080	+	110659273	Chr6D	118445507	118451128	+	118448317	1.0	1.0
gene:TraesCS6D03G0277800	Chr6D	110682138	110696392	+	110689265	Chr6D	118471185	118485439	+	118478312	1.0	1.0
gene:TraesCS6D03G0278400	Chr6D	110779554	110782221	+	110780887	Chr6D	118568591	118571258	+	118569924	1.0	1.0
gene:TraesCS6D03G0278700	Chr6D	110795635	110795895	-	110795765	Chr6D	118584666	118584926	-	118584796	1.0	1.0
gene:TraesCS6D03G0278900	Chr6D	110805166	110807537	-	110806351	Chr6D	118594197	118596568	-	118595382	1.0	1.0
gene:TraesCS6D03G0279000	Chr6D	110827600	110864203	-	110845901	Chr6D	118616630	118653236	-	118634933	1.0	1.0
gene:TraesCS6D03G0279300	Chr6D	111014191	111015030	-	111014610	Chr6D	118809498	118810337	-	118809917	1.0	1.0
gene:TraesCS6D03G0279400	Chr6D	111196374	111198542	+	111197458	Chr6D	118991651	118993819	+	118992735	1.0	1.0
gene:TraesCS6D03G0279500	Chr6D	111210540	111210848	-	111210694	Chr6D	119005817	119006125	-	119005971	1.0	1.0
gene:TraesCS6D03G0279700	Chr6D	111224082	111226422	+	111225252	Chr6D	119019359	119021699	+	119020529	1.0	1.0
gene:TraesCS6D03G0279900	Chr6D	111228298	111229284	+	111228791	Chr6D	119023575	119024561	+	119024068	1.0	1.0
gene:TraesCS6D03G0280000	Chr6D	111316588	111317500	+	111317044	Chr6D	119111898	119112810	+	119112354	1.0	1.0
gene:TraesCS6D03G0280100	Chr6D	111317404	111319733	-	111318568	Chr6D	119112714	119115043	-	119113878	1.0	1.0
gene:TraesCS6D03G0280300	Chr6D	111600207	111628481	+	111614344	Chr6D	119394941	119423004	+	119408972	1.0	1.0
gene:TraesCS6D03G0280800	Chr6D	111685996	111687403	+	111686699	Chr6D	119480504	119481911	+	119481207	1.0	1.0
gene:TraesCS6D03G0281100	Chr6D	111838435	111839822	+	111839128	Chr6D	119632953	119634340	+	119633646	1.0	1.0
gene:TraesCS6D03G0281300	Chr6D	111933051	111933416	-	111933233	Chr6D	119727157	119727522	-	119727339	1.0	1.0
gene:TraesCS6D03G0281400	Chr6D	112354758	112356772	-	112355765	Chr6D	120148809	120150823	-	120149816	1.0	0.999
gene:TraesCS6D03G0281500	Chr6D	112367582	112377888	+	112372735	Chr6D	120161633	120171942	+	120166787	1.0	1.0
gene:TraesCS6D03G0281600	Chr6D	112407721	112410235	+	112408978	Chr6D	120201778	120204292	+	120203035	1.0	1.0
gene:TraesCS6D03G0281900	Chr6D	112525284	112529990	+	112527637	Chr6D	120319303	120324009	+	120321656	1.0	1.0
gene:TraesCS6D03G0282000	Chr6D	112530463	112531071	+	112530767	Chr6D	120324482	120325090	+	120324786	1.0	1.0
gene:TraesCS6D03G0282200	Chr6D	112555178	112558191	+	112556684	Chr6D	120349201	120352214	+	120350707	1.0	1.0
gene:TraesCS6D03G0282300	Chr6D	112561702	112565508	+	112563605	Chr6D	120355730	120359536	+	120357633	1.0	1.0
gene:TraesCS6D03G0282800	Chr6D	112996561	113002515	+	112999538	Chr6D	120779687	120785641	+	120782664	1.0	0.998
gene:TraesCS6D03G0283400	Chr6D	113298869	113300069	-	113299469	Chr6D	121075652	121076852	-	121076252	1.0	1.0
gene:TraesCS6D03G0283500	Chr6D	113307995	113309330	-	113308662	Chr6D	121084774	121086109	-	121085441	1.0	1.0
gene:TraesCS6D03G0283600	Chr6D	113320947	113322638	+	113321792	Chr6D	121097739	121099430	+	121098584	1.0	1.0
gene:TraesCS6D03G0283700	Chr6D	113324111	113327637	-	113325874	Chr6D	121100903	121104367	-	121102635	0.991	0.991
gene:TraesCS6D03G0283800	Chr6D	113328713	113335266	-	113331989	Chr6D	121105443	121111996	-	121108719	1.0	1.0
gene:TraesCS6D03G0284100	Chr6D	114908954	114911924	+	114910439	Chr6D	122833475	122836445	+	122834960	1.0	1.0
gene:TraesCS6D03G0284200	Chr6D	114923936	114928746	+	114926341	Chr6D	122848454	122853264	+	122850859	1.0	1.0
gene:TraesCS6D03G0284300	Chr6D	114999079	115000624	+	114999851	Chr6D	122916700	122918245	+	122917472	1.0	1.0
gene:TraesCS6D03G0284400	Chr6D	115002302	115010233	-	115006267	Chr6D	122919923	122927870	-	122923896	1.0	1.0
gene:TraesCS6D03G0284700	Chr6D	115085748	115086374	+	115086061	Chr6D	123003388	123004014	+	123003701	1.0	1.0
gene:TraesCS6D03G0285100	Chr6D	115110158	115114006	-	115112082	Chr6D	123027797	123031629	-	123029713	1.0	0.992
gene:TraesCS6D03G0285200	Chr6D	115116582	115120867	-	115118724	Chr6D	123034205	123038490	-	123036347	1.0	1.0
gene:TraesCS6D03G0285300	Chr6D	115145821	115149028	-	115147424	Chr6D	123063449	123066656	-	123065052	1.0	1.0
gene:TraesCS6D03G0285400	Chr6D	115147710	115148639	+	115148174	Chr6D	123065338	123066267	+	123065802	1.0	1.0
gene:TraesCS6D03G0285500	Chr6D	115279782	115281087	+	115280434	Chr6D	123197369	123198674	+	123198021	1.0	1.0
gene:TraesCS6D03G0285800	Chr6D	115521608	115522747	+	115522177	Chr6D	123439220	123440359	+	123439789	1.0	1.0
gene:TraesCS6D03G0286000	Chr6D	116067337	116069682	+	116068509	Chr6D	123983891	123986236	+	123985063	1.0	0.999
gene:TraesCS6D03G0286300	Chr6D	116217531	116219313	+	116218422	Chr6D	124133758	124135540	+	124134649	1.0	1.0
gene:TraesCS6D03G0286500	Chr6D	116229926	116231874	+	116230900	Chr6D	124146152	124148100	+	124147126	1.0	1.0
gene:TraesCS6D03G0287100	Chr6D	116756903	116772471	-	116764687	Chr6D	125048099	125063667	+	125055883	1.0	1.0
gene:TraesCS6D03G0287600	Chr6D	117190309	117194839	-	117192574	Chr6D	125191956	125196486	-	125194221	1.0	1.0
gene:TraesCS6D03G0288000	Chr6D	118104901	118108568	-	118106734	Chr6D	126125248	126128915	-	126127081	1.0	1.0
gene:TraesCS6D03G0288100	Chr6D	118111931	118115030	-	118113480	Chr6D	126132288	126135387	-	126133837	1.0	1.0
gene:TraesCS6D03G0288400	Chr6D	118164972	118171191	-	118168081	Chr6D	126185329	126191548	-	126188438	1.0	1.0
gene:TraesCS6D03G0288600	Chr6D	118180952	118183366	-	118182159	Chr6D	126201309	126203723	-	126202516	1.0	1.0
gene:TraesCS6D03G0288700	Chr6D	118281939	118286026	-	118283982	Chr6D	126302334	126306421	-	126304377	1.0	1.0
gene:TraesCS6D03G0288800	Chr6D	118332302	118334311	-	118333306	Chr6D	126352698	126354707	-	126353702	1.0	1.0
gene:TraesCS6D03G0289100	Chr6D	118471156	118474338	+	118472747	Chr6D	126491319	126494501	+	126492910	1.0	1.0
gene:TraesCS6D03G0290200	Chr6D	118720678	118721034	+	118720856	Chr6D	126740144	126740500	+	126740322	1.0	1.0
gene:TraesCS6D03G0290300	Chr6D	118755023	118756206	+	118755614	Chr6D	126774487	126775670	+	126775078	1.0	1.0
gene:TraesCS6D03G0290400	Chr6D	118759917	118761940	-	118760928	Chr6D	126779381	126781404	-	126780392	1.0	1.0
gene:TraesCS6D03G0290700	Chr6D	118976910	118978971	-	118977940	Chr6D	126996304	126998365	-	126997334	1.0	1.0
gene:TraesCS6D03G0290800	Chr6D	119009667	119013601	+	119011634	Chr6D	127029064	127032998	+	127031031	1.0	0.999
gene:TraesCS6D03G0290900	Chr6D	119014640	119015365	-	119015002	Chr6D	127034037	127034763	-	127034400	1.0	0.998
gene:TraesCS6D03G0291200	Chr6D	119034237	119041747	+	119037992	Chr6D	127053635	127061144	+	127057389	1.0	1.0
gene:TraesCS6D03G0291300	Chr6D	119042202	119042865	+	119042533	Chr6D	127061599	127062262	+	127061930	1.0	1.0
gene:TraesCS6D03G0291900	Chr6D	119194874	119195770	+	119195322	Chr6D	127212377	127213273	+	127212825	1.0	1.0
gene:TraesCS6D03G0292800	Chr6D	119326830	119327588	+	119327209	Chr6D	127342852	127343607	+	127343229	0.995	0.995
gene:TraesCS6D03G0292900	Chr6D	119367611	119372094	+	119369852	Chr6D	127383370	127387853	+	127385611	1.0	1.0
gene:TraesCS6D03G0293300	Chr6D	119382138	119386392	-	119384265	Chr6D	127397897	127402151	-	127400024	1.0	1.0
gene:TraesCS6D03G0293400	Chr6D	119387750	119389425	-	119388587	Chr6D	127403509	127405184	-	127404346	1.0	1.0
gene:TraesCS6D03G0293700	Chr6D	119489021	119492013	+	119490517	Chr6D	127504822	127507814	+	127506318	1.0	0.999
gene:TraesCS6D03G0293800	Chr6D	119493068	119500292	+	119496680	Chr6D	127508869	127516093	+	127512481	1.0	1.0
gene:TraesCS6D03G0294000	Chr6D	119557243	119559555	+	119558399	Chr6D	127573051	127575363	+	127574207	1.0	0.999
gene:TraesCS6D03G0294200	Chr6D	119585349	119587766	-	119586557	Chr6D	127601155	127603572	-	127602363	1.0	1.0
gene:TraesCS6D03G0295000	Chr6D	120688408	120690029	-	120689218	Chr6D	128701682	128703303	-	128702492	1.0	1.0
gene:TraesCS6D03G0295100	Chr6D	121007537	121021945	+	121014741	Chr6D	129018693	129033102	+	129025897	1.0	0.999
gene:TraesCS6D03G0295300	Chr6D	121121055	121123094	-	121122074	Chr6D	129132203	129134242	-	129133222	1.0	1.0
gene:TraesCS6D03G0295400	Chr6D	121242014	121245389	+	121243701	Chr6D	129253133	129256508	+	129254820	1.0	1.0
gene:TraesCS6D03G0295900	Chr6D	121803467	121806631	+	121805049	Chr6D	129812379	129815543	+	129813961	1.0	0.999
gene:TraesCS6D03G0296200	Chr6D	121824127	121824714	+	121824420	Chr6D	129833046	129833633	+	129833339	1.0	1.0
gene:TraesCS6D03G0297000	Chr6D	122023861	122025781	-	122024821	Chr6D	130030746	130032666	-	130031706	1.0	1.0
gene:TraesCS6D03G0298000	Chr6D	122328845	122331360	-	122330102	Chr6D	130359672	130362187	-	130360929	1.0	1.0
gene:TraesCS6D03G0298100	Chr6D	122381861	122386697	+	122384279	Chr6D	130412699	130417535	+	130415117	1.0	1.0
gene:TraesCS6D03G0298200	Chr6D	122386734	122389668	-	122388201	Chr6D	130417572	130420504	-	130419038	0.999	0.998
gene:TraesCS6D03G0298300	Chr6D	122650973	122653098	+	122652035	Chr6D	130686166	130688291	+	130687228	1.0	1.0
gene:TraesCS6D03G0298400	Chr6D	122660588	122663725	+	122662156	Chr6D	130695777	130698914	+	130697345	1.0	1.0
gene:TraesCS6D03G0298500	Chr6D	122677180	122682724	-	122679952	Chr6D	130712370	130717915	-	130715142	1.0	0.999
gene:TraesCS6D03G0298600	Chr6D	122681723	122691939	+	122686831	Chr6D	130716914	130727130	+	130722022	1.0	1.0
gene:TraesCS6D03G0298700	Chr6D	122700771	122708266	-	122704518	Chr6D	130735962	130743453	-	130739707	1.0	0.999
gene:TraesCS6D03G0299000	Chr6D	122936578	122942804	+	122939691	Chr6D	130971270	130977496	+	130974383	1.0	1.0
gene:TraesCS6D03G0299500	Chr6D	123171747	123172145	-	123171946	Chr6D	131204735	131205133	-	131204934	1.0	1.0
gene:TraesCS6D03G0299600	Chr6D	123203314	123206119	-	123204716	Chr6D	131235165	131237970	-	131236567	1.0	1.0
gene:TraesCS6D03G0299700	Chr6D	123560173	123561857	+	123561015	Chr6D	131591412	131593096	+	131592254	1.0	1.0
gene:TraesCS6D03G0299900	Chr6D	123567738	123572323	+	123570030	Chr6D	131598977	131603562	+	131601269	1.0	1.0
gene:TraesCS6D03G0300100	Chr6D	123688713	123702652	-	123695682	Chr6D	131716518	131730457	-	131723487	1.0	1.0
gene:TraesCS6D03G0300300	Chr6D	123706304	123706843	+	123706573	Chr6D	131734109	131734648	+	131734378	1.0	1.0
gene:TraesCS6D03G0301600	Chr6D	123910741	123915886	-	123913313	Chr6D	131938540	131943685	-	131941112	1.0	1.0
gene:TraesCS6D03G0301800	Chr6D	124287591	124292885	-	124290238	Chr6D	132315379	132320680	-	132318029	1.0	1.0
gene:TraesCS6D03G0302300	Chr6D	124438447	124441873	+	124440160	Chr6D	132465420	132469008	+	132467214	1.0	0.998
gene:TraesCS6D03G0302400	Chr6D	124446404	124449634	+	124448019	Chr6D	132473540	132476770	+	132475155	1.0	0.999
gene:TraesCS6D03G0302500	Chr6D	124450131	124450652	+	124450391	Chr6D	132477267	132477788	+	132477527	1.0	1.0
gene:TraesCS6D03G0302600	Chr6D	124472619	124474243	+	124473431	Chr6D	132498246	132499870	+	132499058	1.0	1.0
gene:TraesCS6D03G0302800	Chr6D	124489348	124490721	+	124490034	Chr6D	132514975	132516348	+	132515661	1.0	0.999
gene:TraesCS6D03G0303200	Chr6D	125033533	125038939	+	125036236	Chr6D	133089641	133095047	+	133092344	1.0	1.0
gene:TraesCS6D03G0303300	Chr6D	125490020	125496363	+	125493191	Chr6D	133537591	133543934	+	133540762	1.0	1.0
gene:TraesCS6D03G0303400	Chr6D	125497613	125498029	+	125497821	Chr6D	133545184	133545600	+	133545392	1.0	1.0
gene:TraesCS6D03G0303700	Chr6D	125571651	125574715	-	125573183	Chr6D	133619278	133622342	-	133620810	1.0	1.0
gene:TraesCS6D03G0303800	Chr6D	125579506	125581215	+	125580360	Chr6D	133627133	133628842	+	133627987	1.0	1.0
gene:TraesCS6D03G0303900	Chr6D	125582562	125586684	-	125584623	Chr6D	133630189	133634311	-	133632250	1.0	1.0
gene:TraesCS6D03G0304000	Chr6D	125731846	125733690	-	125732768	Chr6D	133778188	133780032	-	133779110	1.0	1.0
gene:TraesCS6D03G0304200	Chr6D	125885728	125887881	-	125886804	Chr6D	133932085	133934238	-	133933161	1.0	1.0
gene:TraesCS6D03G0304700	Chr6D	126196720	126199279	+	126197999	Chr6D	134242950	134245509	+	134244229	1.0	1.0
gene:TraesCS6D03G0304800	Chr6D	126213398	126215540	+	126214469	Chr6D	134283657	134285799	+	134284728	1.0	1.0
gene:TraesCS6D03G0305300	Chr6D	126392628	126395333	-	126393980	Chr6D	134462956	134465676	-	134464316	1.0	1.0
gene:TraesCS6D03G0305400	Chr6D	126407948	126416772	-	126412360	Chr6D	134478337	134487162	-	134482749	1.0	0.999
gene:TraesCS6D03G0305900	Chr6D	126963098	126965546	+	126964322	Chr6D	135029184	135031632	+	135030408	1.0	1.0
gene:TraesCS6D03G0306200	Chr6D	126970922	126979771	+	126975346	Chr6D	135037008	135045859	+	135041433	1.0	1.0
gene:TraesCS6D03G0306300	Chr6D	126983369	126985396	-	126984382	Chr6D	135049463	135051490	-	135050476	1.0	1.0
gene:TraesCS6D03G0306400	Chr6D	127000173	127006590	-	127003381	Chr6D	135066268	135072685	-	135069476	1.0	1.0
gene:TraesCS6D03G0306700	Chr6D	127243041	127245907	+	127244474	Chr6D	135308946	135311813	+	135310379	1.0	1.0
gene:TraesCS6D03G0306800	Chr6D	127246078	127251340	-	127248709	Chr6D	135311984	135317247	-	135314615	1.0	1.0
gene:TraesCS6D03G0307100	Chr6D	127466746	127469814	+	127468280	Chr6D	135532681	135535749	+	135534215	1.0	1.0
gene:TraesCS6D03G0307200	Chr6D	127473075	127473781	+	127473428	Chr6D	135539010	135539716	+	135539363	1.0	1.0
gene:TraesCS6D03G0307300	Chr6D	127489900	127490019	+	127489959	Chr6D	135555838	135555957	+	135555897	1.0	1.0
gene:TraesCS6D03G0307500	Chr6D	127504133	127504786	+	127504459	Chr6D	135570065	135570718	+	135570391	1.0	1.0
gene:TraesCS6D03G0307700	Chr6D	127845090	127853316	+	127849203	Chr6D	135909338	135917564	+	135913451	1.0	1.0
gene:TraesCS6D03G0308500	Chr6D	128117664	128120269	+	128118966	Chr6D	136179802	136182406	+	136181104	0.999	0.999
gene:TraesCS6D03G0308700	Chr6D	128124034	128125947	-	128124990	Chr6D	136186171	136188084	-	136187127	1.0	1.0
gene:TraesCS6D03G0308900	Chr6D	128311877	128313430	+	128312653	Chr6D	136373210	136374763	+	136373986	1.0	1.0
gene:TraesCS6D03G0309000	Chr6D	128371065	128372107	+	128371586	Chr6D	136432414	136433459	+	136432936	1.0	0.996
gene:TraesCS6D03G0309200	Chr6D	128377840	128383663	-	128380751	Chr6D	136439191	136445014	-	136442102	1.0	1.0
gene:TraesCS6D03G0309400	Chr6D	128804867	128805880	+	128805373	Chr6D	136864985	136865998	+	136865491	1.0	1.0
gene:TraesCS6D03G0309300	Chr6D	128803743	128810186	-	128806964	Chr6D	136863861	136870304	-	136867082	1.0	1.0
gene:TraesCS6D03G0309500	Chr6D	129212566	129214846	+	129213706	Chr6D	137274616	137276896	+	137275756	1.0	1.0
gene:TraesCS6D03G0309600	Chr6D	129214697	129224336	-	129219516	Chr6D	137276747	137286386	-	137281566	1.0	1.0
gene:TraesCS6D03G0309900	Chr6D	129339421	129350300	-	129344860	Chr6D	137401470	137412356	-	137406913	1.0	1.0
gene:TraesCS6D03G0310400	Chr6D	129677812	129679534	+	129678673	Chr6D	137738122	137739844	+	137738983	1.0	1.0
gene:TraesCS6D03G0310500	Chr6D	129694929	129697967	-	129696448	Chr6D	137754920	137757958	-	137756439	1.0	1.0
gene:TraesCS6D03G0310700	Chr6D	129901988	129906943	-	129904465	Chr6D	137955582	137960537	-	137958059	1.0	0.998
gene:TraesCS6D03G0311200	Chr6D	129919262	129919579	+	129919420	Chr6D	137972465	137972782	+	137972623	1.0	1.0
gene:TraesCS6D03G0311300	Chr6D	129920163	129921005	+	129920584	Chr6D	137973366	137974208	+	137973787	1.0	1.0
gene:TraesCS6D03G0312000	Chr6D	129937597	129943581	+	129940589	Chr6D	137990800	137996784	+	137993792	1.0	1.0
gene:TraesCS6D03G0312200	Chr6D	129941024	129941215	+	129941119	Chr6D	137994227	137994418	+	137994322	1.0	1.0
gene:TraesCS6D03G0313300	Chr6D	130222013	130227282	+	130224647	Chr6D	138272521	138277790	+	138275155	1.0	1.0
gene:TraesCS6D03G0313400	Chr6D	130241971	130250469	-	130246220	Chr6D	138292479	138300978	-	138296728	1.0	0.999
gene:TraesCS6D03G0313500	Chr6D	130258039	130259155	-	130258597	Chr6D	138308428	138309544	-	138308986	1.0	1.0
gene:TraesCS6D03G0313700	Chr6D	130676026	130696281	+	130686153	Chr6D	138725244	138745511	+	138735377	1.0	1.0
gene:TraesCS6D03G0313800	Chr6D	130718048	130719118	+	130718583	Chr6D	138764247	138765317	+	138764782	1.0	1.0
gene:TraesCS6D03G0313900	Chr6D	131304370	131304918	+	131304644	Chr6D	139349068	139349616	+	139349342	1.0	0.997
gene:TraesCS6D03G0314200	Chr6D	131491334	131492735	-	131492034	Chr6D	139534426	139535827	-	139535126	1.0	1.0
