gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity
gene:TraesCS6A03G0325300	Chr6A	111062465	111063409	+	111062937	Chr6A	112370897	112371841	+	112371369	1.0	1.0
gene:TraesCS6A03G0325400	Chr6A	111063433	111065675	-	111064554	Chr6A	112371865	112374107	-	112372986	1.0	1.0
gene:TraesCS6A03G0325600	Chr6A	111069326	111069709	+	111069517	Chr6A	112377758	112378141	+	112377949	1.0	1.0
gene:TraesCS6A03G0325700	Chr6A	111076519	111078023	-	111077271	Chr6A	112384951	112386455	-	112385703	1.0	1.0
gene:TraesCS6A03G0326100	Chr6A	111191854	111192513	-	111192183	Chr6A	112500289	112500948	-	112500618	1.0	1.0
gene:TraesCS6A03G0327300	Chr6A	111780194	111809892	-	111795043	Chr6A	113085904	113115606	-	113100755	1.0	0.999
gene:TraesCS6A03G0327600	Chr6A	111969193	111971182	-	111970187	Chr6A	113273850	113275839	-	113274844	1.0	1.0
gene:TraesCS6A03G0327700	Chr6A	111975375	111980794	+	111978084	Chr6A	113280032	113284993	+	113282512	0.99	0.99
gene:TraesCS6A03G0327800	Chr6A	111991664	111994087	+	111992875	Chr6A	113295863	113298286	+	113297074	1.0	1.0
gene:TraesCS6A03G0328100	Chr6A	112237687	112241857	+	112239772	Chr6A	113541494	113545664	+	113543579	1.0	1.0
gene:TraesCS6A03G0328200	Chr6A	112244091	112244804	+	112244447	Chr6A	113547898	113548611	+	113548254	1.0	1.0
gene:TraesCS6A03G0328400	Chr6A	112335253	112335846	+	112335549	Chr6A	113638851	113639444	+	113639147	1.0	1.0
gene:TraesCS6A03G0328500	Chr6A	112340829	112343649	+	112342239	Chr6A	113644432	113647252	+	113645842	1.0	1.0
gene:TraesCS6A03G0328600	Chr6A	112346887	112350883	+	112348885	Chr6A	113650469	113654465	+	113652467	1.0	1.0
gene:TraesCS6A03G0329000	Chr6A	112836204	112841062	+	112838633	Chr6A	114136598	114141456	+	114139027	1.0	1.0
gene:TraesCS6A03G0329100	Chr6A	112980815	112982234	+	112981524	Chr6A	114281149	114282568	+	114281858	1.0	0.997
gene:TraesCS6A03G0329700	Chr6A	113200650	113204373	-	113202511	Chr6A	114528762	114532491	-	114530626	1.0	1.0
gene:TraesCS6A03G0329800	Chr6A	114295867	114296869	-	114296368	Chr6A	115621627	115622629	-	115622128	1.0	1.0
gene:TraesCS6A03G0329900	Chr6A	114377629	114378830	-	114378229	Chr6A	115703182	115704383	-	115703782	1.0	1.0
gene:TraesCS6A03G0330300	Chr6A	114410566	114413922	-	114412244	Chr6A	115736119	115739475	-	115737797	1.0	1.0
gene:TraesCS6A03G0330400	Chr6A	114585228	114591290	-	114588259	Chr6A	115910798	115916860	-	115913829	1.0	1.0
gene:TraesCS6A03G0331700	Chr6A	116344968	116353014	+	116348991	Chr6A	117668150	117676071	+	117672110	1.0	1.0
gene:TraesCS6A03G0332000	Chr6A	117055788	117069768	+	117062778	Chr6A	118377602	118391582	+	118384592	1.0	1.0
gene:TraesCS6A03G0332100	Chr6A	117098832	117100632	+	117099732	Chr6A	118420681	118422481	+	118421581	1.0	1.0
gene:TraesCS6A03G0332300	Chr6A	117288119	117290123	-	117289121	Chr6A	118609889	118611893	-	118610891	1.0	1.0
gene:TraesCS6A03G0332800	Chr6A	117819632	117820850	-	117820241	Chr6A	119140375	119141593	-	119140984	1.0	1.0
gene:TraesCS6A03G0333100	Chr6A	117840772	117841705	-	117841238	Chr6A	119161533	119162466	-	119161999	1.0	1.0
gene:TraesCS6A03G0333000	Chr6A	117840388	117843557	+	117841972	Chr6A	119161134	119164318	+	119162726	1.0	0.99
gene:TraesCS6A03G0333200	Chr6A	117844410	117851168	+	117847789	Chr6A	119165171	119171929	+	119168550	1.0	1.0
gene:TraesCS6A03G0333400	Chr6A	117854256	117858330	+	117856293	Chr6A	119175017	119179091	+	119177054	1.0	1.0
gene:TraesCS6A03G0333600	Chr6A	118096974	118104643	+	118100808	Chr6A	119416702	119424371	+	119420536	1.0	1.0
gene:TraesCS6A03G0333700	Chr6A	118106232	118107482	-	118106857	Chr6A	119425960	119427210	-	119426585	1.0	1.0
gene:TraesCS6A03G0333800	Chr6A	118141580	118146814	-	118144197	Chr6A	119461318	119466552	-	119463935	1.0	1.0
gene:TraesCS6A03G0333900	Chr6A	118164894	118167111	-	118166002	Chr6A	119484647	119486864	-	119485755	1.0	1.0
gene:TraesCS6A03G0334000	Chr6A	118170244	118173755	-	118171999	Chr6A	119489996	119493507	-	119491751	1.0	1.0
gene:TraesCS6A03G0334300	Chr6A	118230754	118236312	-	118233533	Chr6A	119550512	119556070	-	119553291	1.0	1.0
gene:TraesCS6A03G0334400	Chr6A	118285603	118288017	-	118286810	Chr6A	119605361	119607775	-	119606568	1.0	1.0
gene:TraesCS6A03G0334500	Chr6A	118322188	118323180	-	118322684	Chr6A	119641945	119642937	-	119642441	1.0	1.0
gene:TraesCS6A03G0334900	Chr6A	118644996	118649103	-	118647049	Chr6A	119963452	119967559	-	119965505	1.0	1.0
gene:TraesCS6A03G0335200	Chr6A	119150973	119151335	+	119151154	Chr6A	120468859	120469221	+	120469040	1.0	1.0
gene:TraesCS6A03G0335500	Chr6A	119394956	119396430	+	119395693	Chr6A	120712309	120713783	+	120713046	1.0	1.0
gene:TraesCS6A03G0335600	Chr6A	119398679	119399780	+	119399229	Chr6A	120716032	120717133	+	120716582	1.0	1.0
gene:TraesCS6A03G0335700	Chr6A	119400835	119402848	-	119401841	Chr6A	120718188	120720201	-	120719194	1.0	1.0
gene:TraesCS6A03G0335800	Chr6A	119499238	119503034	+	119501136	Chr6A	120816559	120820355	+	120818457	1.0	1.0
gene:TraesCS6A03G0335900	Chr6A	119503802	119504829	+	119504315	Chr6A	120821123	120822150	+	120821636	1.0	1.0
gene:TraesCS6A03G0336000	Chr6A	119519162	119524140	+	119521651	Chr6A	120836484	120841462	+	120838973	1.0	1.0
gene:TraesCS6A03G0336100	Chr6A	119525082	119525306	+	119525194	Chr6A	120842404	120842628	+	120842516	1.0	1.0
gene:TraesCS6A03G0336500	Chr6A	119625827	119626534	-	119626180	Chr6A	120943141	120943848	-	120943494	1.0	1.0
gene:TraesCS6A03G0336600	Chr6A	119719030	119723455	+	119721242	Chr6A	121036349	121040774	+	121038561	1.0	1.0
gene:TraesCS6A03G0336700	Chr6A	119723850	119724954	-	119724402	Chr6A	121041169	121042273	-	121041721	1.0	1.0
gene:TraesCS6A03G0337900	Chr6A	119815209	119816915	-	119816062	Chr6A	121136040	121137746	-	121136893	1.0	1.0
gene:TraesCS6A03G0338100	Chr6A	120156925	120159256	+	120158090	Chr6A	121477737	121480068	+	121478902	1.0	1.0
gene:TraesCS6A03G0338200	Chr6A	120160950	120161240	-	120161095	Chr6A	121481762	121482052	-	121481907	1.0	1.0
gene:TraesCS6A03G0339100	Chr6A	120218281	120221023	-	120219652	Chr6A	121539101	121541843	-	121540472	1.0	1.0
gene:TraesCS6A03G0339300	Chr6A	120240789	120241485	+	120241137	Chr6A	121561610	121562306	+	121561958	1.0	1.0
gene:TraesCS6A03G0340300	Chr6A	121887401	121887601	+	121887501	Chr6A	123195034	123195234	+	123195134	1.0	1.0
gene:TraesCS6A03G0340400	Chr6A	122082987	122085787	+	122084387	Chr6A	123390624	123393424	+	123392024	1.0	0.999
gene:TraesCS6A03G0341100	Chr6A	122401956	122406043	-	122403999	Chr6A	123709570	123713660	-	123711615	1.0	1.0
gene:TraesCS6A03G0341200	Chr6A	122411357	122413499	-	122412428	Chr6A	123718974	123721116	-	123720045	1.0	1.0
gene:TraesCS6A03G0341300	Chr6A	122542209	122545771	+	122543990	Chr6A	123849819	123853381	+	123851600	1.0	1.0
gene:TraesCS6A03G0341600	Chr6A	122580244	122580577	-	122580410	Chr6A	123887864	123888197	-	123888030	1.0	1.0
gene:TraesCS6A03G0341700	Chr6A	122581275	122583992	-	122582633	Chr6A	123888895	123891612	-	123890253	1.0	1.0
gene:TraesCS6A03G0342200	Chr6A	122918699	122920650	-	122919674	Chr6A	124226327	124228278	-	124227302	1.0	1.0
gene:TraesCS6A03G0343300	Chr6A	124023099	124024411	+	124023755	Chr6A	125319793	125321105	+	125320449	1.0	1.0
gene:TraesCS6A03G0343400	Chr6A	124403370	124406651	-	124405010	Chr6A	125699864	125703149	-	125701506	1.0	1.0
gene:TraesCS6A03G0343500	Chr6A	124426581	124429258	+	124427919	Chr6A	125723079	125725756	+	125724417	1.0	1.0
gene:TraesCS6A03G0343900	Chr6A	124437097	124439872	-	124438484	Chr6A	125733596	125736371	-	125734983	1.0	1.0
gene:TraesCS6A03G0344000	Chr6A	124445406	124447464	+	124446435	Chr6A	125741905	125743963	+	125742934	1.0	1.0
gene:TraesCS6A03G0344100	Chr6A	124452773	124453058	+	124452915	Chr6A	125749272	125749557	+	125749414	1.0	1.0
gene:TraesCS6A03G0344300	Chr6A	124457620	124458791	+	124458205	Chr6A	125754119	125755290	+	125754704	1.0	1.0
gene:TraesCS6A03G0344600	Chr6A	124517002	124531037	-	124524019	Chr6A	125813507	125827542	-	125820524	1.0	1.0
gene:TraesCS6A03G0345100	Chr6A	124656180	124658329	+	124657254	Chr6A	125952118	125954267	+	125953192	1.0	1.0
gene:TraesCS6A03G0345200	Chr6A	124669683	124675911	-	124672797	Chr6A	125965606	125971834	-	125968720	1.0	1.0
gene:TraesCS6A03G0345400	Chr6A	124704380	124711916	-	124708148	Chr6A	126000308	126007848	-	126004078	1.0	0.999
gene:TraesCS6A03G0345500	Chr6A	124753626	124760123	+	124756874	Chr6A	126049563	126056060	+	126052811	1.0	1.0
gene:TraesCS6A03G0345700	Chr6A	125461645	125464864	+	125463254	Chr6A	126756549	126759784	+	126758166	1.0	0.987
gene:TraesCS6A03G0345800	Chr6A	125476981	125479838	-	125478409	Chr6A	126771904	126774761	-	126773332	1.0	1.0
gene:TraesCS6A03G0346600	Chr6A	126224986	126226689	+	126225837	Chr6A	127518692	127520395	+	127519543	1.0	1.0
gene:TraesCS6A03G0346700	Chr6A	126234640	126239431	+	126237035	Chr6A	127528346	127533137	+	127530741	1.0	1.0
gene:TraesCS6A03G0347300	Chr6A	126300573	126301156	+	126300864	Chr6A	127594277	127594860	+	127594568	1.0	1.0
gene:TraesCS6A03G0347500	Chr6A	126314771	126320351	-	126317561	Chr6A	127608474	127614054	-	127611264	1.0	1.0
gene:TraesCS6A03G0347700	Chr6A	126740161	126745804	-	126742982	Chr6A	128033698	128039339	-	128036518	1.0	1.0
gene:TraesCS6A03G0347900	Chr6A	127039442	127043251	+	127041346	Chr6A	128332489	128336297	+	128334393	1.0	1.0
gene:TraesCS6A03G0348000	Chr6A	127074240	127077168	+	127075704	Chr6A	128367047	128369975	+	128368511	1.0	1.0
gene:TraesCS6A03G0348100	Chr6A	127077697	127078254	+	127077975	Chr6A	128370504	128371061	+	128370782	1.0	1.0
gene:TraesCS6A03G0348200	Chr6A	127085606	127087158	+	127086382	Chr6A	128378413	128379965	+	128379189	1.0	1.0
gene:TraesCS6A03G0348300	Chr6A	127196370	127197996	+	127197183	Chr6A	128488809	128490435	+	128489622	1.0	1.0
gene:TraesCS6A03G0348500	Chr6A	127485791	127491112	+	127488451	Chr6A	128778289	128783610	+	128780949	1.0	1.0
gene:TraesCS6A03G0349400	Chr6A	128028511	128031587	+	128030049	Chr6A	129318847	129321923	+	129320385	1.0	1.0
gene:TraesCS6A03G0349600	Chr6A	128248916	128255345	+	128252130	Chr6A	129537034	129543463	+	129540248	1.0	1.0
gene:TraesCS6A03G0349700	Chr6A	128265297	128268292	-	128266794	Chr6A	129553416	129556411	-	129554913	1.0	1.0
gene:TraesCS6A03G0349900	Chr6A	128310455	128311537	+	128310996	Chr6A	129598133	129599215	+	129598674	1.0	1.0
gene:TraesCS6A03G0350000	Chr6A	128313648	128318286	-	128315967	Chr6A	129601325	129605963	-	129603644	1.0	1.0
gene:TraesCS6A03G0350100	Chr6A	128645942	128647788	-	128646865	Chr6A	129933680	129935526	-	129934603	1.0	1.0
gene:TraesCS6A03G0350400	Chr6A	129107496	129109533	-	129108514	Chr6A	130394069	130396106	-	130395087	1.0	1.0
gene:TraesCS6A03G0350700	Chr6A	129670833	129675016	+	129672924	Chr6A	130955890	130960073	+	130957981	1.0	1.0
gene:TraesCS6A03G0350800	Chr6A	129675308	129676533	+	129675920	Chr6A	130960365	130961590	+	130960977	1.0	1.0
gene:TraesCS6A03G0351000	Chr6A	129852226	129854970	-	129853598	Chr6A	131137291	131140035	-	131138663	1.0	1.0
gene:TraesCS6A03G0351200	Chr6A	129947624	129950865	-	129949244	Chr6A	131232045	131235286	-	131233665	1.0	1.0
gene:TraesCS6A03G0351700	Chr6A	130323389	130325812	+	130324600	Chr6A	131606350	131608773	+	131607561	1.0	1.0
gene:TraesCS6A03G0351900	Chr6A	130359532	130363431	+	130361481	Chr6A	131642494	131646393	+	131644443	1.0	1.0
gene:TraesCS6A03G0352000	Chr6A	130365772	130367680	-	130366726	Chr6A	131648733	131650641	-	131649687	1.0	1.0
gene:TraesCS6A03G0352100	Chr6A	130631746	130636933	-	130634339	Chr6A	131911192	131916704	-	131913948	1.0	1.0
gene:TraesCS6A03G0352300	Chr6A	131186078	131188821	+	131187449	Chr6A	132463581	132466324	+	132464952	1.0	1.0
gene:TraesCS6A03G0352500	Chr6A	131190799	131197634	-	131194216	Chr6A	132468302	132475137	-	132471719	1.0	1.0
gene:TraesCS6A03G0353200	Chr6A	132008162	132011599	+	132009880	Chr6A	133280631	133284068	+	133282349	1.0	1.0
gene:TraesCS6A03G0353400	Chr6A	132071062	132071773	+	132071417	Chr6A	133343533	133344244	+	133343888	1.0	1.0
gene:TraesCS6A03G0353500	Chr6A	132094205	132094858	+	132094531	Chr6A	133366658	133367311	+	133366984	1.0	1.0
gene:TraesCS6A03G0353600	Chr6A	132100525	132100794	+	132100659	Chr6A	133372981	133373250	+	133373115	1.0	1.0
gene:TraesCS6A03G0354000	Chr6A	132104606	132109317	-	132106961	Chr6A	133377062	133381774	-	133379418	1.0	1.0
gene:TraesCS6A03G0354100	Chr6A	132488458	132496705	+	132492581	Chr6A	133758989	133767473	+	133763231	1.0	1.0
gene:TraesCS6A03G0354300	Chr6A	132681643	132684195	+	132682919	Chr6A	133951935	133954487	+	133953211	1.0	1.0
gene:TraesCS6A03G0354500	Chr6A	132687069	132688997	-	132688033	Chr6A	133957361	133959289	-	133958325	1.0	1.0
gene:TraesCS6A03G0354600	Chr6A	133154579	133155873	+	133155226	Chr6A	134423438	134424732	+	134424085	1.0	1.0
gene:TraesCS6A03G0354700	Chr6A	133161628	133162674	+	133162151	Chr6A	134430891	134431937	+	134431414	1.0	1.0
gene:TraesCS6A03G0354900	Chr6A	133186732	133192555	-	133189643	Chr6A	134456029	134461852	-	134458940	1.0	1.0
gene:TraesCS6A03G0355100	Chr6A	133688687	133689866	-	133689276	Chr6A	134956419	134957598	-	134957008	1.0	1.0
gene:TraesCS6A03G0355500	Chr6A	133976077	133978026	+	133977051	Chr6A	135243398	135245347	+	135244372	1.0	1.0
gene:TraesCS6A03G0355700	Chr6A	133978257	133982303	-	133980280	Chr6A	135245578	135249624	-	135247601	1.0	1.0
gene:TraesCS6A03G0355900	Chr6A	134181960	134184206	+	134183083	Chr6A	135449302	135451548	+	135450425	1.0	1.0
gene:TraesCS6A03G0356000	Chr6A	134184730	134192183	-	134188456	Chr6A	135452072	135459525	-	135455798	1.0	1.0
gene:TraesCS6A03G0356500	Chr6A	134915354	134916976	-	134916165	Chr6A	136180481	136182103	-	136181292	1.0	1.0
gene:TraesCS6A03G0356900	Chr6A	136034633	136036339	+	136035486	Chr6A	137287888	137289594	+	137288741	1.0	1.0
gene:TraesCS6A03G0357000	Chr6A	136100856	136104020	-	136102438	Chr6A	137354113	137357277	-	137355695	1.0	1.0
gene:TraesCS6A03G0357100	Chr6A	136142566	136147749	-	136145157	Chr6A	137395613	137400796	-	137398204	1.0	1.0
gene:TraesCS6A03G0357400	Chr6A	136483954	136489880	+	136486917	Chr6A	137736359	137742286	+	137739322	1.0	1.0
gene:TraesCS6A03G0358100	Chr6A	136534414	136535068	-	136534741	Chr6A	137786820	137787474	-	137787147	1.0	1.0
gene:TraesCS6A03G0358600	Chr6A	136552408	136553534	-	136552971	Chr6A	137804813	137805939	-	137805376	1.0	1.0
gene:TraesCS6A03G0359000	Chr6A	136897713	136919823	+	136908768	Chr6A	138149793	138171481	+	138160637	1.0	1.0
gene:TraesCS6A03G0359200	Chr6A	136928916	136930298	+	136929607	Chr6A	138180574	138181956	+	138181265	1.0	0.997
gene:TraesCS6A03G0359400	Chr6A	137267102	137270423	+	137268762	Chr6A	138518797	138522118	+	138520457	1.0	1.0
gene:TraesCS6A03G0359700	Chr6A	137274593	137274889	-	137274741	Chr6A	138526288	138526584	-	138526436	1.0	1.0
gene:TraesCS6A03G0359800	Chr6A	137404371	137405923	+	137405147	Chr6A	138656093	138657645	+	138656869	1.0	1.0
gene:TraesCS6A03G0360300	Chr6A	137656975	137657478	+	137657226	Chr6A	138910406	138910909	+	138910657	1.0	1.0
gene:TraesCS6A03G0360400	Chr6A	137669625	137671374	-	137670499	Chr6A	138923056	138924805	-	138923930	1.0	1.0
gene:TraesCS6A03G0360900	Chr6A	137774364	137787361	+	137780862	Chr6A	139027801	139040797	+	139034299	1.0	1.0
gene:TraesCS6A03G0361300	Chr6A	137947644	137959115	-	137953379	Chr6A	139199951	139211422	-	139205686	1.0	1.0
gene:TraesCS6A03G0361600	Chr6A	137959386	137968056	+	137963721	Chr6A	139211693	139220363	+	139216028	1.0	1.0
gene:TraesCS6A03G0362400	Chr6A	138142314	138142932	+	138142623	Chr6A	139394615	139395233	+	139394924	1.0	1.0
gene:TraesCS6A03G0362700	Chr6A	138151400	138152222	-	138151811	Chr6A	139403701	139404523	-	139404112	1.0	1.0
gene:TraesCS6A03G0362800	Chr6A	138154103	138157184	+	138155643	Chr6A	139406398	139409479	+	139407938	1.0	1.0
gene:TraesCS6A03G0363200	Chr6A	138163203	138164513	+	138163858	Chr6A	139415498	139416808	+	139416153	1.0	1.0
gene:TraesCS6A03G0363500	Chr6A	138273729	138279529	-	138276629	Chr6A	139526059	139531872	-	139528965	0.998	0.987
gene:TraesCS6A03G0363600	Chr6A	138277499	138277747	+	138277623	Chr6A	139529829	139530077	+	139529953	1.0	1.0
gene:TraesCS6A03G0364000	Chr6A	138873742	138874092	-	138873917	Chr6A	140125702	140126052	-	140125877	1.0	1.0
gene:TraesCS6A03G0364200	Chr6A	139246424	139249551	+	139247987	Chr6A	140498167	140501294	+	140499730	1.0	1.0
gene:TraesCS6A03G0364300	Chr6A	139359591	139366023	+	139362807	Chr6A	140611121	140617423	+	140614272	1.0	1.0
gene:TraesCS6A03G0365100	Chr6A	139650077	139651444	+	139650760	Chr6A	140901229	140902596	+	140901912	1.0	1.0
gene:TraesCS6A03G0366000	Chr6A	140037577	140038816	+	140038196	Chr6A	141288414	141289653	+	141289033	1.0	0.998
gene:TraesCS6A03G0366200	Chr6A	140074537	140078891	+	140076714	Chr6A	141325381	141329738	+	141327559	1.0	1.0
gene:TraesCS6A03G0366300	Chr6A	140079450	140080348	-	140079899	Chr6A	141330297	141331195	-	141330746	1.0	1.0
gene:TraesCS6A03G0366400	Chr6A	140091644	140092450	-	140092047	Chr6A	141342492	141343298	-	141342895	1.0	1.0
gene:TraesCS6A03G0366700	Chr6A	140215772	140231510	+	140223641	Chr6A	141466657	141482395	+	141474526	1.0	0.999
gene:TraesCS6A03G0367000	Chr6A	140320246	140320568	-	140320407	Chr6A	141571137	141571459	-	141571298	1.0	1.0
gene:TraesCS6A03G0367300	Chr6A	140548905	140549168	+	140549036	Chr6A	141799691	141799954	+	141799822	1.0	1.0
gene:TraesCS6A03G0367400	Chr6A	140549997	140552599	-	140551298	Chr6A	141800783	141803385	-	141802084	1.0	1.0
gene:TraesCS6A03G0369000	Chr6A	141874191	141895134	-	141884662	Chr6A	143091397	143112136	-	143101766	1.0	1.0
gene:TraesCS6A03G0370400	Chr6A	143169042	143171210	+	143170126	Chr6A	144385795	144387963	+	144386879	1.0	1.0
gene:TraesCS6A03G0371200	Chr6A	143346021	143348800	-	143347410	Chr6A	144562096	144564875	-	144563485	1.0	1.0
gene:TraesCS6A03G0371400	Chr6A	143463473	143465130	+	143464301	Chr6A	144679446	144681103	+	144680274	1.0	1.0
gene:TraesCS6A03G0371800	Chr6A	144031082	144035072	+	144033077	Chr6A	145246359	145250349	+	145248354	1.0	1.0
gene:TraesCS6A03G0371900	Chr6A	144096908	144104141	+	144100524	Chr6A	145311950	145319183	+	145315566	1.0	1.0
gene:TraesCS6A03G0372600	Chr6A	144588403	144589442	+	144588922	Chr6A	145794598	145795637	+	145795117	1.0	1.0
gene:TraesCS6A03G0372700	Chr6A	144592345	144597098	+	144594721	Chr6A	145798346	145803099	+	145800722	1.0	1.0
gene:TraesCS6A03G0372800	Chr6A	144597862	144599876	-	144598869	Chr6A	145803863	145805877	-	145804870	1.0	1.0
gene:TraesCS6A03G0374000	Chr6A	145527636	145529144	+	145528390	Chr6A	146731813	146733321	+	146732567	1.0	1.0
gene:TraesCS6A03G0374100	Chr6A	145535034	145539130	+	145537082	Chr6A	146739211	146743307	+	146741259	1.0	1.0
gene:TraesCS6A03G0374200	Chr6A	145539495	145546040	-	145542767	Chr6A	146743672	146750217	-	146746944	1.0	1.0
gene:TraesCS6A03G0374800	Chr6A	145818898	145820296	-	145819597	Chr6A	147023106	147024504	-	147023805	1.0	1.0
gene:TraesCS6A03G0375100	Chr6A	145886274	145905136	-	145895705	Chr6A	147090489	147109352	-	147099920	1.0	1.0
gene:TraesCS6A03G0375300	Chr6A	146127103	146129556	+	146128329	Chr6A	147329777	147332230	+	147331003	1.0	1.0
gene:TraesCS6A03G0375500	Chr6A	146129743	146131802	-	146130772	Chr6A	147332417	147334476	-	147333446	1.0	1.0
gene:TraesCS6A03G0375900	Chr6A	146203902	146205634	-	146204768	Chr6A	147406558	147408290	-	147407424	1.0	1.0
gene:TraesCS6A03G0376000	Chr6A	146244883	146249677	+	146247280	Chr6A	147447077	147451882	+	147449479	1.0	1.0
gene:TraesCS6A03G0376100	Chr6A	146448376	146450751	-	146449563	Chr6A	147650038	147652413	-	147651225	1.0	1.0
gene:TraesCS6A03G0376200	Chr6A	146465803	146468711	-	146467257	Chr6A	147667465	147670376	-	147668920	1.0	1.0
gene:TraesCS6A03G0376300	Chr6A	146502728	146502970	-	146502849	Chr6A	147704394	147704636	-	147704515	1.0	1.0
gene:TraesCS6A03G0376400	Chr6A	146709182	146712216	+	146710699	Chr6A	147909981	147913015	+	147911498	1.0	1.0
gene:TraesCS6A03G0376500	Chr6A	146712820	146717061	-	146714940	Chr6A	147913619	147917860	-	147915739	1.0	1.0
gene:TraesCS6A03G0376700	Chr6A	146990235	146992635	+	146991435	Chr6A	148190677	148193077	+	148191877	1.0	1.0
gene:TraesCS6A03G0376800	Chr6A	147002259	147011859	-	147007059	Chr6A	148202701	148212538	-	148207619	1.0	0.999
gene:TraesCS6A03G0377500	Chr6A	147259378	147262686	+	147261032	Chr6A	148458605	148461913	+	148460259	1.0	1.0
gene:TraesCS6A03G0377600	Chr6A	147259987	147266855	-	147263421	Chr6A	148459214	148466082	-	148462648	1.0	1.0
gene:TraesCS6A03G0377700	Chr6A	147269604	147271031	-	147270317	Chr6A	148468831	148470258	-	148469544	1.0	1.0
gene:TraesCS6A03G0378200	Chr6A	147458248	147459708	-	147458978	Chr6A	148657504	148658964	-	148658234	1.0	1.0
gene:TraesCS6A03G0378300	Chr6A	147459962	147464258	-	147462110	Chr6A	148659218	148663514	-	148661366	1.0	1.0
gene:TraesCS6A03G0378400	Chr6A	147867264	147872629	+	147869946	Chr6A	149057187	149062552	+	149059869	1.0	1.0
gene:TraesCS6A03G0378500	Chr6A	147874300	147875596	-	147874948	Chr6A	149064223	149065519	-	149064871	1.0	1.0
gene:TraesCS6A03G0378600	Chr6A	147880773	147886349	-	147883561	Chr6A	149070696	149076272	-	149073484	1.0	1.0
gene:TraesCS6A03G0378700	Chr6A	147928586	147931889	+	147930237	Chr6A	149118509	149121411	+	149119960	1.0	1.0
gene:TraesCS6A03G0378900	Chr6A	148193790	148194014	+	148193902	Chr6A	149378619	149378843	+	149378731	1.0	1.0
gene:TraesCS6A03G0379000	Chr6A	148391489	148394769	-	148393129	Chr6A	149575169	149578449	-	149576809	1.0	1.0
gene:TraesCS6A03G0379100	Chr6A	148478971	148479333	-	148479152	Chr6A	149662641	149663003	-	149662822	1.0	1.0
gene:TraesCS6A03G0379300	Chr6A	148625427	148633805	-	148629616	Chr6A	149809063	149817443	-	149813253	1.0	1.0
gene:TraesCS6A03G0379400	Chr6A	148738704	148743996	+	148741350	Chr6A	149922384	149927676	+	149925030	1.0	1.0
gene:TraesCS6A03G0380000	Chr6A	149215222	149215622	-	149215422	Chr6A	150398254	150398654	-	150398454	1.0	1.0
gene:TraesCS6A03G0380300	Chr6A	149234825	149237852	-	149236338	Chr6A	150417247	150420274	-	150418760	1.0	1.0
gene:TraesCS6A03G0380700	Chr6A	149272678	149273052	+	149272865	Chr6A	150455086	150455460	+	150455273	1.0	1.0
gene:TraesCS6A03G0381700	Chr6A	149982307	149983591	+	149982949	Chr6A	151162957	151164241	+	151163599	1.0	1.0
gene:TraesCS6A03G0381800	Chr6A	150031822	150037629	-	150034725	Chr6A	151212445	151218252	-	151215348	1.0	1.0
gene:TraesCS6A03G0382000	Chr6A	150158586	150159134	-	150158860	Chr6A	151339236	151339784	-	151339510	1.0	0.995
gene:TraesCS6A03G0382100	Chr6A	150184141	150191481	+	150187811	Chr6A	151364791	151372131	+	151368461	1.0	1.0
gene:TraesCS6A03G0382500	Chr6A	150198552	150199190	+	150198871	Chr6A	151379200	151379838	+	151379519	1.0	1.0
gene:TraesCS6A03G0382200	Chr6A	150195158	150203705	+	150199431	Chr6A	151375808	151384353	+	151380080	1.0	1.0
gene:TraesCS6A03G0382900	Chr6A	150679890	150700369	+	150690129	Chr6A	151858653	151879133	+	151868893	1.0	1.0
gene:TraesCS6A03G0383100	Chr6A	150978052	150981011	+	150979531	Chr6A	152152179	152155136	+	152153657	1.0	1.0
gene:TraesCS6A03G0383300	Chr6A	151257240	151263003	-	151260121	Chr6A	152431737	152437500	-	152434618	1.0	1.0
gene:TraesCS6A03G0385100	Chr6A	152643979	152647522	-	152645750	Chr6A	153810476	153814019	-	153812247	1.0	1.0
gene:TraesCS6A03G0385300	Chr6A	152668658	152671387	-	152670022	Chr6A	153835155	153837884	-	153836519	1.0	1.0
gene:TraesCS6A03G0385400	Chr6A	152673569	152682140	-	152677854	Chr6A	153840066	153848296	-	153844181	1.0	1.0
gene:TraesCS6A03G0385500	Chr6A	152941318	152944454	+	152942886	Chr6A	154105981	154109117	+	154107549	1.0	1.0
gene:TraesCS6A03G0385600	Chr6A	152946875	152952450	+	152949662	Chr6A	154111538	154117113	+	154114325	1.0	1.0
gene:TraesCS6A03G0385700	Chr6A	152953192	152959832	-	152956512	Chr6A	154117855	154124342	-	154121098	1.0	1.0
gene:TraesCS6A03G0386200	Chr6A	153682892	153689012	+	153685952	Chr6A	154841975	154848095	+	154845035	1.0	1.0
gene:TraesCS6A03G0386300	Chr6A	153699456	153701185	+	153700320	Chr6A	154858539	154860268	+	154859403	1.0	1.0
gene:TraesCS6A03G0386400	Chr6A	153701356	153705698	-	153703527	Chr6A	154860439	154864781	-	154862610	1.0	1.0
gene:TraesCS6A03G0387000	Chr6A	154175015	154179610	-	154177312	Chr6A	155332770	155337365	-	155335067	1.0	1.0
