gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity
gene:TraesCS2B03G0359900	Chr2B	123336291	123342767	-	123339529	Chr2B	123842083	123848254	-	123845168	0.998	0.996
gene:TraesCS2B03G0360400	Chr2B	123576104	123578100	-	123577102	Chr2B	124057596	124059591	-	124058593	0.998	0.996
gene:TraesCS2B03G0360500	Chr2B	123577313	123578408	-	123577860	Chr2B	124058804	124059899	-	124059351	1.0	0.993
gene:TraesCS2B03G0360700	Chr2B	123794749	123799451	+	123797100	Chr2B	124280958	124285662	+	124283310	0.999	0.997
gene:TraesCS2B03G0361000	Chr2B	123810013	123810282	+	123810147	Chr2B	124296219	124296488	+	124296353	1.0	1.0
gene:TraesCS2B03G0361200	Chr2B	123845400	123846044	+	123845722	Chr2B	124340663	124341308	+	124340985	1.0	0.992
gene:TraesCS2B03G0362100	Chr2B	123868277	123868747	-	123868512	Chr2B	124363425	124363895	-	124363660	1.0	0.991
gene:TraesCS2B03G0362200	Chr2B	123927059	123930743	-	123928901	Chr2B	124422179	124425552	-	124423865	0.999	0.996
gene:TraesCS2B03G0362500	Chr2B	124232417	124236117	+	124234267	Chr2B	124708679	124712376	+	124710527	0.999	0.996
gene:TraesCS2B03G0362600	Chr2B	124268365	124269780	+	124269072	Chr2B	124725184	124726599	+	124725891	1.0	1.0
gene:TraesCS2B03G0362800	Chr2B	124276983	124277270	+	124277126	Chr2B	124734079	124734366	+	124734222	1.0	0.986
gene:TraesCS2B03G0363100	Chr2B	124295125	124305672	-	124300398	Chr2B	124748038	124758586	-	124753312	1.0	0.997
gene:TraesCS2B03G0363300	Chr2B	124351449	124351757	-	124351603	Chr2B	124804380	124804688	-	124804534	1.0	0.993
gene:TraesCS2B03G0363600	Chr2B	124367721	124373714	-	124370717	Chr2B	124822270	124824156	-	124823213	0.956	0.947
gene:TraesCS2B03G0363800	Chr2B	124426644	124430637	-	124428640	Chr2B	124872834	124876827	-	124874830	1.0	0.999
gene:TraesCS2B03G0364200	Chr2B	124802345	124803778	-	124803061	Chr2B	125226511	125227920	-	125227215	0.983	0.981
gene:TraesCS2B03G0364500	Chr2B	125062307	125073158	+	125067732	Chr2B	125517011	125527961	+	125522486	0.965	0.961
gene:TraesCS2B03G0364900	Chr2B	125576268	125583165	+	125579716	Chr2B	126340411	126347311	+	126343861	1.0	0.998
gene:TraesCS2B03G0365400	Chr2B	125810531	125815068	+	125812799	Chr2B	126556684	126561190	+	126558937	0.998	0.992
gene:TraesCS2B03G0365800	Chr2B	125828535	125834248	-	125831391	Chr2B	126574651	126580364	-	126577507	1.0	0.998
gene:TraesCS2B03G0365900	Chr2B	125875630	125876966	+	125876298	Chr2B	126636144	126637503	+	126636823	0.989	0.931
gene:TraesCS2B03G0366200	Chr2B	125935054	125937477	-	125936265	Chr2B	126752239	126754661	-	126753450	0.997	0.976
gene:TraesCS2B03G0366300	Chr2B	126003459	126006319	-	126004889	Chr2B	126818902	126821760	-	126820331	1.0	0.999
gene:TraesCS2B03G0366400	Chr2B	126008990	126013596	-	126011293	Chr2B	126824499	126828068	-	126826283	1.0	0.997
gene:TraesCS2B03G0366800	Chr2B	126251834	126252823	-	126252328	Chr2B	127118131	127119121	-	127118626	1.0	0.995
gene:TraesCS2B03G0366900	Chr2B	126252964	126253931	-	126253447	Chr2B	127119262	127120229	-	127119745	1.0	0.993
gene:TraesCS2B03G0367600	Chr2B	126542571	126542967	+	126542769	Chr2B	127404859	127405255	+	127405057	1.0	0.996
gene:TraesCS2B03G0367700	Chr2B	126543473	126548661	-	126546067	Chr2B	127405761	127410949	-	127408355	1.0	0.998
gene:TraesCS2B03G0367800	Chr2B	126569688	126573013	+	126571350	Chr2B	127442837	127446162	+	127444499	1.0	0.999
gene:TraesCS2B03G0368000	Chr2B	126619175	126620896	+	126620035	Chr2B	127497096	127498817	+	127497956	1.0	0.995
gene:TraesCS2B03G0368100	Chr2B	126627026	126633276	+	126630151	Chr2B	127504995	127511245	+	127508120	1.0	0.998
gene:TraesCS2B03G0368400	Chr2B	126801473	126804844	+	126803158	Chr2B	128010397	128013776	+	128012086	0.995	0.955
gene:TraesCS2B03G0368800	Chr2B	126987142	126987873	-	126987507	Chr2B	128206448	128207179	-	128206813	1.0	0.995
gene:TraesCS2B03G0368900	Chr2B	127120892	127122013	+	127121452	Chr2B	128317204	128318325	+	128317764	1.0	0.995
gene:TraesCS2B03G0369200	Chr2B	127179546	127181474	+	127180510	Chr2B	128373645	128375573	+	128374609	1.0	0.997
gene:TraesCS2B03G0369300	Chr2B	127564393	127569146	-	127566769	Chr2B	128747993	128752746	-	128750369	1.0	0.999
gene:TraesCS2B03G0369800	Chr2B	128521650	128530368	-	128526009	Chr2B	129703891	129712409	-	129708150	1.0	1.0
gene:TraesCS2B03G0370500	Chr2B	129283203	129299588	+	129291395	Chr2B	130457608	130473794	+	130465701	1.0	1.0
gene:TraesCS2B03G0370700	Chr2B	129305170	129305649	-	129305409	Chr2B	130479153	130479632	-	130479392	1.0	1.0
gene:TraesCS2B03G0370800	Chr2B	129311083	129311547	-	129311315	Chr2B	130485068	130485532	-	130485300	1.0	1.0
gene:TraesCS2B03G0371200	Chr2B	129360385	129360852	-	129360618	Chr2B	130520768	130521235	-	130521001	1.0	1.0
gene:TraesCS2B03G0371300	Chr2B	129405477	129405959	-	129405718	Chr2B	130565899	130566381	-	130566140	1.0	1.0
gene:TraesCS2B03G0371400	Chr2B	129410010	129410492	-	129410251	Chr2B	130570433	130570915	-	130570674	1.0	1.0
gene:TraesCS2B03G0371500	Chr2B	129437451	129440383	-	129438917	Chr2B	130597857	130600789	-	130599323	1.0	1.0
gene:TraesCS2B03G0371700	Chr2B	129575536	129576565	+	129576050	Chr2B	130735897	130736926	+	130736411	1.0	0.997
gene:TraesCS2B03G0371800	Chr2B	129593701	129599779	-	129596740	Chr2B	130754062	130760140	-	130757101	1.0	1.0
gene:TraesCS2B03G0371900	Chr2B	129603230	129614585	-	129608907	Chr2B	130763591	130774946	-	130769268	1.0	1.0
gene:TraesCS2B03G0372100	Chr2B	129914550	129917529	+	129916039	Chr2B	131074939	131077933	+	131076436	1.0	0.99
gene:TraesCS2B03G0372200	Chr2B	129933450	129936677	+	129935063	Chr2B	131093859	131097092	+	131095475	1.0	0.997
gene:TraesCS2B03G0372300	Chr2B	129939247	129942176	+	129940711	Chr2B	131099662	131102591	+	131101126	1.0	1.0
gene:TraesCS2B03G0372500	Chr2B	130190284	130192990	-	130191637	Chr2B	131349963	131352669	-	131351316	1.0	1.0
gene:TraesCS2B03G0372600	Chr2B	130306632	130309236	-	130307934	Chr2B	131466317	131468921	-	131467619	1.0	1.0
gene:TraesCS2B03G0372900	Chr2B	130615588	130619060	+	130617324	Chr2B	131774993	131778465	+	131776729	1.0	1.0
gene:TraesCS2B03G0373000	Chr2B	130631818	130636263	+	130634040	Chr2B	131790432	131794877	+	131792654	1.0	1.0
gene:TraesCS2B03G0373100	Chr2B	130636384	130637615	-	130636999	Chr2B	131794998	131796229	-	131795613	1.0	1.0
gene:TraesCS2B03G0373200	Chr2B	130662834	130668705	-	130665769	Chr2B	131820771	131826642	-	131823706	1.0	1.0
gene:TraesCS2B03G0373300	Chr2B	130676070	130678395	-	130677232	Chr2B	131834011	131836336	-	131835173	1.0	1.0
gene:TraesCS2B03G0373400	Chr2B	130847461	130848850	+	130848155	Chr2B	132004876	132006265	+	132005570	1.0	1.0
gene:TraesCS2B03G0373800	Chr2B	130979812	130981627	+	130980719	Chr2B	132136875	132138690	+	132137782	1.0	0.999
gene:TraesCS2B03G0373900	Chr2B	130982007	130984245	-	130983126	Chr2B	132139070	132141308	-	132140189	1.0	1.0
gene:TraesCS2B03G0374100	Chr2B	131020005	131021904	-	131020954	Chr2B	132177069	132178961	-	132178015	0.991	0.971
gene:TraesCS2B03G0374200	Chr2B	131020224	131021795	+	131021009	Chr2B	132177290	132178867	+	132178078	1.0	0.976
gene:TraesCS2B03G0381200	Chr2B	137270911	137272422	+	137271666	Chr2B	133335719	133337230	+	133336474	1.0	0.998
gene:TraesCS2B03G0381400	Chr2B	137531654	137541536	+	137536595	Chr2B	133593430	133603331	+	133598380	0.997	0.983
gene:TraesCS2B03G0381600	Chr2B	137906268	137908803	+	137907535	Chr2B	133976553	133979089	+	133977821	1.0	0.999
gene:TraesCS2B03G0382800	Chr2B	138962411	138963724	+	138963067	Chr2B	135012957	135014270	+	135013613	1.0	0.999
gene:TraesCS2B03G0382900	Chr2B	138968019	138969566	+	138968792	Chr2B	135018566	135020113	+	135019339	1.0	0.998
gene:TraesCS2B03G0383000	Chr2B	138987054	138989692	+	138988373	Chr2B	135037564	135039971	+	135038767	1.0	0.998
gene:TraesCS2B03G0383200	Chr2B	138992872	138999078	+	138995975	Chr2B	135043302	135049502	+	135046402	1.0	0.999
gene:TraesCS2B03G0383300	Chr2B	139039440	139042812	+	139041126	Chr2B	135089594	135092970	+	135091282	1.0	0.999
gene:TraesCS2B03G0383400	Chr2B	139144820	139149776	+	139147298	Chr2B	135193897	135198898	+	135196397	0.997	0.994
gene:TraesCS2B03G0383500	Chr2B	139150122	139153068	-	139151595	Chr2B	135199245	135202189	-	135200717	0.998	0.993
gene:TraesCS2B03G0383600	Chr2B	139165547	139165817	+	139165682	Chr2B	135214670	135214940	+	135214805	1.0	1.0
gene:TraesCS2B03G0383700	Chr2B	139166507	139167467	+	139166987	Chr2B	135215643	135216603	+	135216123	1.0	0.998
gene:TraesCS2B03G0383800	Chr2B	139167557	139169186	-	139168371	Chr2B	135216693	135218322	-	135217507	1.0	0.999
gene:TraesCS2B03G0383900	Chr2B	139425692	139431409	+	139428550	Chr2B	135474985	135480702	+	135477843	1.0	0.999
gene:TraesCS2B03G0384100	Chr2B	139431399	139434254	-	139432826	Chr2B	135480692	135483547	-	135482119	1.0	1.0
gene:TraesCS2B03G0384300	Chr2B	139440769	139443472	-	139442120	Chr2B	135490062	135492769	-	135491415	1.0	1.0
gene:TraesCS2B03G0384400	Chr2B	139451363	139454769	-	139453066	Chr2B	135500660	135504066	-	135502363	1.0	0.999
gene:TraesCS2B03G0385400	Chr2B	139750969	139753903	-	139752436	Chr2B	135803903	135806837	-	135805370	1.0	1.0
gene:TraesCS2B03G0385800	Chr2B	139897201	139897992	+	139897596	Chr2B	135949139	135949930	+	135949534	1.0	1.0
gene:TraesCS2B03G0386100	Chr2B	140138823	140141499	+	140140161	Chr2B	136184699	136187361	+	136186030	1.0	1.0
gene:TraesCS2B03G0386300	Chr2B	140198480	140200484	-	140199482	Chr2B	136246724	136248730	-	136247727	1.0	1.0
gene:TraesCS2B03G0386400	Chr2B	140201094	140206887	-	140203990	Chr2B	136249338	136255130	-	136252234	1.0	0.996
gene:TraesCS2B03G0387100	Chr2B	140367190	140367780	+	140367485	Chr2B	136418781	136419371	+	136419076	1.0	0.994
gene:TraesCS2B03G0387200	Chr2B	140370359	140372606	-	140371482	Chr2B	136421950	136424199	-	136423074	0.999	0.994
gene:TraesCS2B03G0387300	Chr2B	140377665	140380188	+	140378926	Chr2B	136429257	136431780	+	136430518	1.0	0.998
gene:TraesCS2B03G0387600	Chr2B	140459318	140461923	-	140460620	Chr2B	136467237	136469564	-	136468400	1.0	0.994
gene:TraesCS2B03G0387800	Chr2B	140464905	140465830	-	140465367	Chr2B	136472569	136473493	-	136473031	1.0	0.996
gene:TraesCS2B03G0387900	Chr2B	140471362	140473450	-	140472406	Chr2B	136476842	136478933	-	136477887	1.0	0.996
gene:TraesCS2B03G0388200	Chr2B	140719876	140726562	-	140723219	Chr2B	136700244	136706903	-	136703573	1.0	0.997
gene:TraesCS2B03G0388400	Chr2B	140745948	140751208	-	140748578	Chr2B	136726074	136731055	-	136728564	1.0	0.997
gene:TraesCS2B03G0388700	Chr2B	140896859	140911795	-	140904327	Chr2B	136875859	136890255	-	136883057	1.0	0.998
gene:TraesCS2B03G0388800	Chr2B	140912811	140917239	-	140915025	Chr2B	136891271	136895700	-	136893485	1.0	0.997
gene:TraesCS2B03G0388900	Chr2B	141058536	141064696	-	141061616	Chr2B	137021767	137027929	-	137024848	1.0	0.998
gene:TraesCS2B03G0389000	Chr2B	141413837	141417508	-	141415672	Chr2B	137365407	137369066	-	137367236	1.0	0.996
gene:TraesCS2B03G0389100	Chr2B	141466856	141470560	-	141468708	Chr2B	137437231	137440933	-	137439082	1.0	0.998
gene:TraesCS2B03G0389200	Chr2B	141506463	141506840	-	141506651	Chr2B	137480928	137481305	-	137481116	1.0	0.994
gene:TraesCS2B03G0389300	Chr2B	141576073	141583911	-	141579992	Chr2B	137550793	137558651	-	137554722	0.998	0.997
gene:TraesCS2B03G0389600	Chr2B	141588301	141595018	-	141591659	Chr2B	137563034	137569746	-	137566390	0.998	0.997
gene:TraesCS2B03G0389800	Chr2B	141692226	141693091	-	141692658	Chr2B	137673347	137674212	-	137673779	1.0	0.995
gene:TraesCS2B03G0390300	Chr2B	141732711	141736222	-	141734466	Chr2B	137713844	137717351	-	137715597	1.0	0.996
gene:TraesCS2B03G0390900	Chr2B	141925009	141927097	-	141926053	Chr2B	137922718	137924806	-	137923762	1.0	1.0
gene:TraesCS2B03G0391000	Chr2B	141927356	141932390	-	141929873	Chr2B	137925065	137930099	-	137927582	1.0	0.999
gene:TraesCS2B03G0391100	Chr2B	141972135	141976986	-	141974560	Chr2B	137969862	137974713	-	137972287	1.0	1.0
gene:TraesCS2B03G0391200	Chr2B	142122084	142131506	-	142126795	Chr2B	138119793	138125651	-	138122722	0.979	0.91
gene:TraesCS2B03G0392200	Chr2B	142391507	142394347	-	142392927	Chr2B	138154863	138157690	-	138156276	0.992	0.982
gene:TraesCS2B03G0392700	Chr2B	142581809	142583967	+	142582888	Chr2B	138893488	138895544	+	138894516	0.947	0.911
gene:TraesCS2B03G0393100	Chr2B	142873013	142876584	-	142874798	Chr2B	138953599	138957428	-	138955513	1.0	0.973
gene:TraesCS2B03G0393200	Chr2B	142876813	142882489	+	142879651	Chr2B	138957660	138963174	+	138960417	0.97	0.946
gene:TraesCS2B03G0393300	Chr2B	142882930	142885779	+	142884354	Chr2B	138963649	138966407	+	138965028	0.948	0.942
gene:TraesCS2B03G0393400	Chr2B	142885992	142887756	-	142886874	Chr2B	138966622	138968386	-	138967504	1.0	0.997
gene:TraesCS2B03G0393500	Chr2B	142901034	142902703	-	142901868	Chr2B	138989067	138990736	-	138989901	1.0	0.999
gene:TraesCS2B03G0393700	Chr2B	142962003	142965943	-	142963973	Chr2B	139059977	139063920	-	139061948	1.0	0.991
gene:TraesCS2B03G0393800	Chr2B	142969660	142983003	-	142976331	Chr2B	139067647	139080983	-	139074315	0.998	0.997
gene:TraesCS2B03G0393900	Chr2B	143002320	143003684	+	143003002	Chr2B	139107339	139108703	+	139108021	1.0	0.998
gene:TraesCS2B03G0394500	Chr2B	143233280	143235087	+	143234183	Chr2B	139320536	139322343	+	139321439	1.0	0.997
gene:TraesCS2B03G0394600	Chr2B	143338738	143342777	+	143340757	Chr2B	139355297	139359327	+	139357312	0.997	0.994
gene:TraesCS2B03G0395100	Chr2B	143395494	143402898	-	143399196	Chr2B	139421692	139429097	-	139425394	1.0	0.997
gene:TraesCS2B03G0395500	Chr2B	143555746	143561566	+	143558656	Chr2B	139572691	139578513	+	139575602	1.0	0.997
gene:TraesCS2B03G0395600	Chr2B	143566503	143573035	-	143569769	Chr2B	139582872	139589401	-	139586136	0.999	0.995
gene:TraesCS2B03G0396100	Chr2B	143650400	143651905	-	143651152	Chr2B	139637324	139638829	-	139638076	1.0	0.998
gene:TraesCS2B03G0396000	Chr2B	143650109	143655641	+	143652875	Chr2B	139637033	139642560	+	139639796	1.0	0.998
gene:TraesCS2B03G0396500	Chr2B	144019960	144021563	-	144020761	Chr2B	140009592	140011195	-	140010393	1.0	0.999
gene:TraesCS2B03G0396600	Chr2B	144024627	144030168	+	144027397	Chr2B	140042562	140047787	+	140045174	0.98	0.953
gene:TraesCS2B03G0396700	Chr2B	144030142	144033339	-	144031740	Chr2B	140047761	140050974	-	140049367	0.997	0.978
gene:TraesCS2B03G0397000	Chr2B	144050253	144056625	-	144053439	Chr2B	140063088	140068883	-	140065985	0.997	0.958
gene:TraesCS2B03G0397100	Chr2B	144304527	144306166	+	144305346	Chr2B	140267636	140269269	+	140268452	0.992	0.965
gene:TraesCS2B03G0397800	Chr2B	144492871	144499493	+	144496182	Chr2B	140431267	140437687	+	140434477	1.0	0.998
gene:TraesCS2B03G0398100	Chr2B	144512013	144514006	-	144513009	Chr2B	140463672	140465641	-	140464656	1.0	0.999
gene:TraesCS2B03G0398200	Chr2B	144628641	144629600	-	144629120	Chr2B	140588012	140588971	-	140588491	1.0	0.991
gene:TraesCS2B03G0398900	Chr2B	144680348	144683129	+	144681738	Chr2B	140639086	140641870	+	140640478	1.0	0.994
gene:TraesCS2B03G0399200	Chr2B	144688157	144690454	-	144689305	Chr2B	140646957	140649235	-	140648096	0.991	0.989
gene:TraesCS2B03G0399300	Chr2B	144825296	144828159	+	144826727	Chr2B	140781016	140783787	+	140782401	1.0	0.998
gene:TraesCS2B03G0399600	Chr2B	144887862	144890135	-	144888998	Chr2B	140859145	140861405	-	140860275	0.994	0.991
gene:TraesCS2B03G0400000	Chr2B	145085943	145086709	+	145086326	Chr2B	141075283	141076049	+	141075666	1.0	0.998
gene:TraesCS2B03G0400100	Chr2B	145089437	145091530	-	145090483	Chr2B	141078775	141080867	-	141079821	0.999	0.998
gene:TraesCS2B03G0400700	Chr2B	145462985	145466061	+	145464523	Chr2B	141446336	141449411	+	141447873	0.999	0.997
gene:TraesCS2B03G0401100	Chr2B	145476290	145478508	-	145477399	Chr2B	141458850	141461053	-	141459951	0.991	0.987
gene:TraesCS2B03G0401500	Chr2B	145708934	145710632	-	145709783	Chr2B	141692341	141694035	-	141693188	0.999	0.988
gene:TraesCS2B03G0403600	Chr2B	145968503	145970775	-	145969639	Chr2B	141940180	141942412	-	141941296	0.977	0.968
gene:TraesCS2B03G0404600	Chr2B	146581643	146581906	+	146581774	Chr2B	142605591	142605854	+	142605722	1.0	1.0
gene:TraesCS2B03G0405200	Chr2B	146635673	146650453	-	146643063	Chr2B	142659628	142674410	-	142667019	1.0	1.0
gene:TraesCS2B03G0405400	Chr2B	146811601	146815933	+	146813767	Chr2B	142835379	142839711	+	142837545	1.0	1.0
gene:TraesCS2B03G0405500	Chr2B	146837889	146839358	-	146838623	Chr2B	142861665	142863134	-	142862399	1.0	1.0
gene:TraesCS2B03G0405700	Chr2B	146914175	146926202	-	146920188	Chr2B	142937944	142949971	-	142943957	1.0	1.0
gene:TraesCS2B03G0406100	Chr2B	147186275	147190220	+	147188247	Chr2B	143210164	143214109	+	143212136	1.0	0.989
gene:TraesCS2B03G0406400	Chr2B	147196811	147198979	-	147197895	Chr2B	143220693	143222861	-	143221777	1.0	1.0
gene:TraesCS2B03G0407000	Chr2B	147242922	147246464	+	147244693	Chr2B	143266859	143270401	+	143268630	1.0	0.998
gene:TraesCS2B03G0407200	Chr2B	147413998	147414639	-	147414318	Chr2B	143437833	143438474	-	143438153	1.0	1.0
gene:TraesCS2B03G0407300	Chr2B	147633224	147656092	+	147644658	Chr2B	143656552	143679419	+	143667985	1.0	0.999
gene:TraesCS2B03G0407500	Chr2B	147752499	147755089	+	147753794	Chr2B	143776126	143778716	+	143777421	1.0	1.0
gene:TraesCS2B03G0408100	Chr2B	148080714	148081997	+	148081355	Chr2B	144097239	144098522	+	144097880	1.0	1.0
gene:TraesCS2B03G0408400	Chr2B	148353651	148355335	-	148354493	Chr2B	144368786	144370470	-	144369628	1.0	1.0
gene:TraesCS2B03G0408800	Chr2B	148578494	148583035	+	148580764	Chr2B	144592355	144596896	+	144594625	1.0	1.0
gene:TraesCS2B03G0408900	Chr2B	148583853	148590439	-	148587146	Chr2B	144597714	144604301	-	144601007	1.0	1.0
gene:TraesCS2B03G0409000	Chr2B	148597144	148607234	+	148602189	Chr2B	144611008	144621099	+	144616053	1.0	1.0
gene:TraesCS2B03G0409100	Chr2B	148608387	148611628	-	148610007	Chr2B	144622253	144625494	-	144623873	1.0	1.0
gene:TraesCS2B03G0409200	Chr2B	148619781	148622273	-	148621027	Chr2B	144633687	144636179	-	144634933	1.0	1.0
gene:TraesCS2B03G0409300	Chr2B	148677716	148681114	-	148679415	Chr2B	144691632	144695030	-	144693331	1.0	1.0
gene:TraesCS2B03G0409400	Chr2B	148681268	148684688	+	148682978	Chr2B	144695184	144698604	+	144696894	1.0	1.0
gene:TraesCS2B03G0409500	Chr2B	148685628	148687055	-	148686341	Chr2B	144699544	144700971	-	144700257	1.0	1.0
gene:TraesCS2B03G0409600	Chr2B	148685841	148686950	+	148686395	Chr2B	144699757	144700866	+	144700311	1.0	1.0
gene:TraesCS2B03G0409800	Chr2B	148978665	148980199	+	148979432	Chr2B	144992293	144993827	+	144993060	1.0	1.0
gene:TraesCS2B03G0410400	Chr2B	149034416	149036868	-	149035642	Chr2B	145047746	145050200	-	145048973	1.0	1.0
gene:TraesCS2B03G0411100	Chr2B	149113730	149116248	+	149114989	Chr2B	145127059	145129577	+	145128318	1.0	1.0
gene:TraesCS2B03G0411200	Chr2B	149197697	149198961	+	149198329	Chr2B	145211016	145212280	+	145211648	1.0	1.0
gene:TraesCS2B03G0411400	Chr2B	149388940	149394723	+	149391831	Chr2B	145402345	145408128	+	145405236	1.0	1.0
gene:TraesCS2B03G0411700	Chr2B	149522886	149525781	-	149524333	Chr2B	145536317	145539213	-	145537765	1.0	1.0
gene:TraesCS2B03G0412000	Chr2B	149663685	149668935	-	149666310	Chr2B	145677119	145682369	-	145679744	1.0	1.0
gene:TraesCS2B03G0412400	Chr2B	149701317	149704299	-	149702808	Chr2B	145714753	145717735	-	145716244	1.0	0.998
gene:TraesCS2B03G0412500	Chr2B	149739978	149742831	-	149741404	Chr2B	145753443	145756297	-	145754870	1.0	1.0
gene:TraesCS2B03G0412600	Chr2B	149812563	149815826	+	149814194	Chr2B	145826037	145829300	+	145827668	1.0	1.0
gene:TraesCS2B03G0412800	Chr2B	150060639	150067531	+	150064085	Chr2B	146074124	146081016	+	146077570	1.0	1.0
gene:TraesCS2B03G0412900	Chr2B	150195062	150200628	-	150197845	Chr2B	146207479	146213044	-	146210261	1.0	1.0
gene:TraesCS2B03G0413000	Chr2B	150267641	150268137	+	150267889	Chr2B	146280057	146280553	+	146280305	1.0	1.0
gene:TraesCS2B03G0413400	Chr2B	150495447	150495980	+	150495713	Chr2B	146507501	146508034	+	146507767	1.0	1.0
gene:TraesCS2B03G0413500	Chr2B	150680105	150683576	+	150681840	Chr2B	146692226	146695697	+	146693961	1.0	1.0
gene:TraesCS2B03G0414000	Chr2B	150705787	150706674	+	150706230	Chr2B	146717909	146718796	+	146718352	1.0	1.0
gene:TraesCS2B03G0414200	Chr2B	150760138	150761495	-	150760816	Chr2B	146772231	146773588	-	146772909	1.0	1.0
gene:TraesCS2B03G0414600	Chr2B	150814307	150817472	-	150815889	Chr2B	146826414	146829579	-	146827996	1.0	0.999
gene:TraesCS2B03G0415100	Chr2B	150840462	150840974	-	150840718	Chr2B	146852585	146853097	-	146852841	1.0	1.0
gene:TraesCS2B03G0415300	Chr2B	150949993	150954317	-	150952155	Chr2B	146962130	146966454	-	146964292	1.0	1.0
gene:TraesCS2B03G0415600	Chr2B	151086574	151088460	+	151087517	Chr2B	147098001	147099887	+	147098944	1.0	1.0
gene:TraesCS2B03G0415800	Chr2B	151094429	151095871	-	151095150	Chr2B	147105857	147107299	-	147106578	1.0	1.0
gene:TraesCS2B03G0415900	Chr2B	151296352	151297502	+	151296927	Chr2B	147307746	147308896	+	147308321	1.0	1.0
gene:TraesCS2B03G0416500	Chr2B	151633589	151636197	-	151634893	Chr2B	147643605	147646213	-	147644909	1.0	1.0
gene:TraesCS2B03G0416600	Chr2B	151745632	151749123	-	151747377	Chr2B	147753794	147757285	-	147755539	1.0	1.0
gene:TraesCS2B03G0417600	Chr2B	151831407	151833134	+	151832270	Chr2B	147838436	147840163	+	147839299	1.0	1.0
gene:TraesCS2B03G0417900	Chr2B	151844766	151846325	+	151845545	Chr2B	147851630	147853189	+	147852409	1.0	1.0
gene:TraesCS2B03G0418000	Chr2B	151887411	151889117	-	151888264	Chr2B	147886824	147888530	-	147887677	1.0	1.0
gene:TraesCS2B03G0418900	Chr2B	152236362	152240512	+	152238437	Chr2B	148235254	148239397	+	148237325	1.0	1.0
gene:TraesCS2B03G0419000	Chr2B	152240665	152242800	-	152241732	Chr2B	148239550	148241685	-	148240617	1.0	1.0
gene:TraesCS2B03G0419200	Chr2B	152404613	152406131	+	152405372	Chr2B	148403137	148404655	+	148403896	1.0	1.0
gene:TraesCS2B03G0419300	Chr2B	152411097	152413489	-	152412293	Chr2B	148409616	148412008	-	148410812	1.0	1.0
gene:TraesCS2B03G0419400	Chr2B	152413766	152417523	+	152415644	Chr2B	148412285	148416043	+	148414164	1.0	1.0
gene:TraesCS2B03G0419600	Chr2B	152458490	152463750	+	152461120	Chr2B	148457031	148462268	+	148459649	1.0	0.999
gene:TraesCS2B03G0420300	Chr2B	153810419	153810994	+	153810706	Chr2B	149902145	149902720	+	149902432	1.0	0.975
gene:TraesCS2B03G0420400	Chr2B	154237482	154240630	+	154239056	Chr2B	150416086	150419235	+	150417660	1.0	0.998
gene:TraesCS2B03G0420500	Chr2B	154242001	154244824	-	154243412	Chr2B	150420611	150423437	-	150422024	1.0	0.994
gene:TraesCS2B03G0420800	Chr2B	154255097	154257711	-	154256404	Chr2B	150433704	150436625	-	150435164	1.0	1.0
gene:TraesCS2B03G0421100	Chr2B	154449371	154453877	-	154451624	Chr2B	150621836	150626420	-	150624128	1.0	0.995
gene:TraesCS2B03G0421200	Chr2B	154475517	154478875	-	154477196	Chr2B	150639588	150642947	-	150641267	1.0	0.993
gene:TraesCS2B03G0421300	Chr2B	154530981	154532969	+	154531975	Chr2B	150689154	150691002	+	150690078	0.929	0.925
gene:TraesCS2B03G0421600	Chr2B	154547389	154551674	-	154549531	Chr2B	150697306	150701590	-	150699448	0.999	0.995
gene:TraesCS2B03G0421900	Chr2B	154714797	154718343	-	154716570	Chr2B	150723541	150727113	-	150725327	0.999	0.966
gene:TraesCS2B03G0422000	Chr2B	154718445	154720753	+	154719599	Chr2B	150727215	150729524	+	150728369	1.0	0.996
gene:TraesCS2B03G0422200	Chr2B	154726913	154729397	-	154728155	Chr2B	150735706	150738190	-	150736948	1.0	0.997
gene:TraesCS2B03G0422300	Chr2B	154767248	154770344	+	154768796	Chr2B	150776089	150779185	+	150777637	1.0	1.0
gene:TraesCS2B03G0422400	Chr2B	154777456	154779038	+	154778247	Chr2B	150786258	150787840	+	150787049	1.0	1.0
gene:TraesCS2B03G0423100	Chr2B	154806160	154807531	+	154806845	Chr2B	150814988	150816359	+	150815673	1.0	1.0
gene:TraesCS2B03G0423200	Chr2B	154809173	154810956	-	154810064	Chr2B	150818001	150819784	-	150818892	1.0	1.0
gene:TraesCS2B03G0423400	Chr2B	155095844	155097218	-	155096531	Chr2B	151104581	151105955	-	151105268	1.0	1.0
gene:TraesCS2B03G0423700	Chr2B	155300543	155302438	+	155301490	Chr2B	151351147	151353042	+	151352094	1.0	1.0
gene:TraesCS2B03G0424200	Chr2B	155745215	155745571	-	155745393	Chr2B	151800757	151801113	-	151800935	1.0	1.0
gene:TraesCS2B03G0424100	Chr2B	155744748	155746174	+	155745461	Chr2B	151764375	151765801	+	151765088	1.0	1.0
gene:TraesCS2B03G0424300	Chr2B	155784507	155785896	+	155785201	Chr2B	151800296	151801685	+	151800990	1.0	1.0
