gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity
gene:TraesCS7B03G0151100	Chr7B	61508370	61509986	+	61509178	Chr7B	60397575	60399191	+	60398383	1.0	1.0
gene:TraesCS7B03G0151300	Chr7B	61512964	61514295	-	61513629	Chr7B	60402169	60403500	-	60402834	1.0	1.0
gene:TraesCS7B03G0151400	Chr7B	61592390	61594015	-	61593202	Chr7B	60481389	60483014	-	60482201	1.0	1.0
gene:TraesCS7B03G0151500	Chr7B	61724334	61726010	+	61725172	Chr7B	60613468	60615144	+	60614306	1.0	1.0
gene:TraesCS7B03G0151600	Chr7B	61733943	61746029	-	61739986	Chr7B	60623078	60635160	-	60629119	1.0	0.999
gene:TraesCS7B03G0152000	Chr7B	62015861	62019567	+	62017714	Chr7B	60903453	60907159	+	60905306	1.0	1.0
gene:TraesCS7B03G0152500	Chr7B	62041958	62047492	+	62044725	Chr7B	60930591	60936177	+	60933384	0.997	0.958
gene:TraesCS7B03G0152900	Chr7B	62058068	62061104	-	62059586	Chr7B	60936568	60939603	-	60938085	0.997	0.989
gene:TraesCS7B03G0153000	Chr7B	62077229	62079306	-	62078267	Chr7B	60969205	60971282	-	60970243	1.0	0.994
gene:TraesCS7B03G0153100	Chr7B	62153063	62154421	+	62153742	Chr7B	61042655	61043992	+	61043323	1.0	0.982
gene:TraesCS7B03G0153400	Chr7B	62365409	62365753	+	62365581	Chr7B	62460835	62461177	-	62461006	0.994	0.924
gene:TraesCS7B03G0154400	Chr7B	63158586	63159288	+	63158937	Chr7B	61455542	61456246	+	61455894	0.989	0.902
gene:TraesCS7B03G0154800	Chr7B	63280092	63285585	-	63282838	Chr7B	62124018	62129512	-	62126765	1.0	0.996
gene:TraesCS7B03G0154900	Chr7B	63349495	63355543	-	63352519	Chr7B	62193392	62198366	-	62195879	1.0	0.999
gene:TraesCS7B03G0155000	Chr7B	63388449	63390681	-	63389565	Chr7B	62367166	62369398	-	62368282	1.0	0.998
gene:TraesCS7B03G0156000	Chr7B	63837468	63839070	-	63838269	Chr7B	62808834	62810436	-	62809635	1.0	0.997
gene:TraesCS7B03G0156200	Chr7B	63861608	63863245	-	63862426	Chr7B	62828889	62830526	-	62829707	1.0	0.999
gene:TraesCS7B03G0156500	Chr7B	63896190	63897476	-	63896833	Chr7B	62870448	62871731	-	62871089	0.997	0.996
gene:TraesCS7B03G0156800	Chr7B	64090256	64091046	+	64090651	Chr7B	63025207	63025997	+	63025602	1.0	1.0
gene:TraesCS7B03G0156900	Chr7B	64256851	64259479	-	64258165	Chr7B	63170947	63173573	-	63172260	1.0	0.994
gene:TraesCS7B03G0157100	Chr7B	64491645	64498946	+	64495295	Chr7B	63231996	63239298	+	63235647	1.0	1.0
gene:TraesCS7B03G0157300	Chr7B	64536553	64538412	+	64537482	Chr7B	63285495	63287354	+	63286424	1.0	0.995
gene:TraesCS7B03G0157400	Chr7B	64560674	64562583	-	64561628	Chr7B	63309940	63311849	-	63310894	1.0	0.995
gene:TraesCS7B03G0157600	Chr7B	64679203	64680053	-	64679628	Chr7B	63422303	63423153	-	63422728	1.0	0.997
gene:TraesCS7B03G0158000	Chr7B	64841372	64844397	-	64842884	Chr7B	63598124	63601149	-	63599636	1.0	1.0
gene:TraesCS7B03G0158100	Chr7B	64993683	64995198	-	64994440	Chr7B	63748759	63750274	-	63749516	1.0	1.0
gene:TraesCS7B03G0158300	Chr7B	65332138	65333931	+	65333034	Chr7B	64087270	64089063	+	64088166	1.0	1.0
gene:TraesCS7B03G0158900	Chr7B	65406656	65410641	+	65408648	Chr7B	64161789	64165774	+	64163781	1.0	1.0
gene:TraesCS7B03G0159000	Chr7B	65418195	65420099	-	65419147	Chr7B	64173328	64175237	-	64174282	1.0	1.0
gene:TraesCS7B03G0159300	Chr7B	65594133	65596768	+	65595450	Chr7B	64348547	64351182	+	64349864	1.0	1.0
gene:TraesCS7B03G0159400	Chr7B	65601012	65602445	-	65601728	Chr7B	64355426	64356859	-	64356142	1.0	1.0
gene:TraesCS7B03G0159600	Chr7B	65625030	65626852	-	65625941	Chr7B	64379462	64381284	-	64380373	1.0	1.0
gene:TraesCS7B03G0159700	Chr7B	65627030	65634813	+	65630921	Chr7B	64381462	64389245	+	64385353	1.0	1.0
gene:TraesCS7B03G0159800	Chr7B	65634744	65635978	-	65635361	Chr7B	64389176	64390410	-	64389793	1.0	1.0
gene:TraesCS7B03G0160600	Chr7B	65882868	65890199	-	65886533	Chr7B	64632558	64639616	-	64636087	1.0	1.0
gene:TraesCS7B03G0161400	Chr7B	66121792	66124009	+	66122900	Chr7B	64936897	64939114	+	64938005	1.0	1.0
gene:TraesCS7B03G0161900	Chr7B	66491443	66492988	-	66492215	Chr7B	65306571	65308116	-	65307343	1.0	1.0
gene:TraesCS7B03G0162000	Chr7B	66505931	66513935	+	66509933	Chr7B	65325787	65333792	+	65329789	1.0	0.998
gene:TraesCS7B03G0162100	Chr7B	66516157	66519207	+	66517682	Chr7B	65336014	65339064	+	65337539	1.0	1.0
gene:TraesCS7B03G0162200	Chr7B	66571875	66572267	-	66572071	Chr7B	65391874	65392266	-	65392070	1.0	1.0
gene:TraesCS7B03G0162700	Chr7B	66716365	66717698	+	66717031	Chr7B	65536343	65537676	+	65537009	1.0	1.0
gene:TraesCS7B03G0163100	Chr7B	66803381	66806141	+	66804761	Chr7B	65623377	65626137	+	65624757	1.0	1.0
gene:TraesCS7B03G0163200	Chr7B	66882715	66883350	+	66883032	Chr7B	65693439	65694074	+	65693756	1.0	1.0
gene:TraesCS7B03G0163300	Chr7B	66884977	66887316	+	66886146	Chr7B	65695701	65698037	+	65696869	0.997	0.992
gene:TraesCS7B03G0163600	Chr7B	66978340	66983864	-	66981102	Chr7B	65787963	65793490	-	65790726	1.0	0.998
gene:TraesCS7B03G0163800	Chr7B	67015336	67017651	+	67016493	Chr7B	65826318	65828632	+	65827475	1.0	0.996
gene:TraesCS7B03G0163900	Chr7B	67018434	67019642	-	67019038	Chr7B	65829415	65830631	-	65830023	1.0	0.989
gene:TraesCS7B03G0164200	Chr7B	67078052	67078829	+	67078440	Chr7B	65868216	65868993	+	65868604	1.0	1.0
gene:TraesCS7B03G0164600	Chr7B	67279507	67284261	+	67281884	Chr7B	66091444	66095855	+	66093649	1.0	0.994
gene:TraesCS7B03G0165700	Chr7B	67683556	67690215	-	67686885	Chr7B	66620725	66627373	-	66624049	0.994	0.991
gene:TraesCS7B03G0166400	Chr7B	68650339	68653304	+	68651821	Chr7B	67517464	67520432	+	67518948	1.0	0.996
gene:TraesCS7B03G0169200	Chr7B	69304212	69307302	-	69305757	Chr7B	68203841	68206931	-	68205386	1.0	0.998
gene:TraesCS7B03G0169300	Chr7B	69310618	69311187	+	69310902	Chr7B	68210242	68210811	+	68210526	1.0	0.994
gene:TraesCS7B03G0169800	Chr7B	69872471	69873949	+	69873210	Chr7B	68781725	68783203	+	68782464	1.0	0.997
gene:TraesCS7B03G0170000	Chr7B	69965652	69966561	+	69966106	Chr7B	68874953	68875862	+	68875407	1.0	0.997
gene:TraesCS7B03G0170200	Chr7B	70797250	70797976	+	70797613	Chr7B	70510238	70510964	+	70510601	1.0	0.995
gene:TraesCS7B03G0170600	Chr7B	70807652	70808900	+	70808276	Chr7B	70521511	70522718	+	70522114	0.964	0.956
gene:TraesCS7B03G0170900	Chr7B	71118201	71120137	+	71119169	Chr7B	70743681	70745584	+	70744632	0.979	0.978
gene:TraesCS7B03G0171900	Chr7B	71507820	71513053	-	71510436	Chr7B	71169077	71174317	-	71171697	1.0	0.999
gene:TraesCS7B03G0172000	Chr7B	71699227	71709022	-	71704124	Chr7B	71360083	71369877	-	71364980	0.999	0.999
gene:TraesCS7B03G0172600	Chr7B	72006324	72007311	-	72006817	Chr7B	71667160	71668147	-	71667653	1.0	1.0
gene:TraesCS7B03G0173000	Chr7B	72229115	72230672	+	72229893	Chr7B	72862215	72863772	+	72862993	1.0	1.0
gene:TraesCS7B03G0173400	Chr7B	72305394	72310097	+	72307745	Chr7B	72937687	72942386	+	72940036	1.0	1.0
gene:TraesCS7B03G0174100	Chr7B	72408556	72410391	+	72409473	Chr7B	73040843	73042678	+	73041760	1.0	1.0
gene:TraesCS7B03G0174300	Chr7B	72431888	72433217	+	72432552	Chr7B	73064174	73065503	+	73064838	1.0	1.0
gene:TraesCS7B03G0174400	Chr7B	72464801	72467468	+	72466134	Chr7B	73096911	73099578	+	73098244	1.0	1.0
gene:TraesCS7B03G0174700	Chr7B	72495315	72497165	+	72496240	Chr7B	73127554	73129404	+	73128479	1.0	1.0
gene:TraesCS7B03G0174900	Chr7B	72558423	72560289	+	72559356	Chr7B	73190655	73192523	+	73191589	1.0	1.0
gene:TraesCS7B03G0175400	Chr7B	72638346	72639723	+	72639034	Chr7B	73270604	73271981	+	73271292	1.0	0.998
gene:TraesCS7B03G0175600	Chr7B	72714043	72715915	+	72714979	Chr7B	73346328	73348200	+	73347264	1.0	1.0
gene:TraesCS7B03G0175700	Chr7B	72887589	72889237	+	72888413	Chr7B	73516570	73518218	+	73517394	1.0	1.0
gene:TraesCS7B03G0175800	Chr7B	72982087	72984630	+	72983358	Chr7B	73611153	73613696	+	73612424	1.0	1.0
gene:TraesCS7B03G0175900	Chr7B	73122265	73126061	-	73124163	Chr7B	73751330	73755126	-	73753228	1.0	1.0
gene:TraesCS7B03G0176000	Chr7B	73126131	73131208	+	73128669	Chr7B	73755196	73760273	+	73757734	1.0	1.0
gene:TraesCS7B03G0176300	Chr7B	73161912	73162822	-	73162367	Chr7B	73790974	73791884	-	73791429	1.0	1.0
gene:TraesCS7B03G0176400	Chr7B	73165429	73168918	-	73167173	Chr7B	73794499	73797988	-	73796243	1.0	1.0
gene:TraesCS7B03G0177000	Chr7B	73457363	73457986	-	73457674	Chr7B	74084601	74085224	-	74084912	1.0	1.0
gene:TraesCS7B03G0177800	Chr7B	73780091	73785738	-	73782914	Chr7B	74407317	74412963	-	74410140	1.0	1.0
gene:TraesCS7B03G0178200	Chr7B	73804447	73809937	-	73807192	Chr7B	74431677	74437167	-	74434422	1.0	1.0
gene:TraesCS7B03G0178400	Chr7B	73880095	73880466	-	73880280	Chr7B	74507332	74507703	-	74507517	1.0	0.997
gene:TraesCS7B03G0178500	Chr7B	73908808	73910054	-	73909431	Chr7B	74536044	74537290	-	74536667	1.0	1.0
gene:TraesCS7B03G0178700	Chr7B	73993964	74000943	+	73997453	Chr7B	74621191	74628170	+	74624680	1.0	1.0
gene:TraesCS7B03G0179200	Chr7B	74210923	74230668	-	74220795	Chr7B	74836578	74856323	-	74846450	1.0	1.0
gene:TraesCS7B03G0179500	Chr7B	74650114	74652333	+	74651223	Chr7B	75273435	75275654	+	75274544	1.0	1.0
gene:TraesCS7B03G0179800	Chr7B	74866968	74869548	-	74868258	Chr7B	75482166	75484746	-	75483456	1.0	1.0
gene:TraesCS7B03G0179900	Chr7B	74869570	74872541	+	74871055	Chr7B	75484768	75487739	+	75486253	1.0	1.0
gene:TraesCS7B03G0180000	Chr7B	74873353	74874185	-	74873769	Chr7B	75488551	75489383	-	75488967	1.0	1.0
gene:TraesCS7B03G0180100	Chr7B	74887676	74889188	-	74888432	Chr7B	75502875	75504387	-	75503631	1.0	1.0
gene:TraesCS7B03G0180300	Chr7B	74910859	74913081	+	74911970	Chr7B	75525427	75527649	+	75526538	1.0	0.999
gene:TraesCS7B03G0180400	Chr7B	74918743	74920107	-	74919425	Chr7B	75533296	75534660	-	75533978	1.0	1.0
gene:TraesCS7B03G0180500	Chr7B	74921614	74927714	-	74924664	Chr7B	75536167	75542267	-	75539217	1.0	1.0
gene:TraesCS7B03G0180900	Chr7B	74944214	74946709	-	74945461	Chr7B	75558767	75561262	-	75560014	1.0	1.0
gene:TraesCS7B03G0181000	Chr7B	74952412	74954211	+	74953311	Chr7B	75566965	75568764	+	75567864	1.0	1.0
gene:TraesCS7B03G0181400	Chr7B	75066815	75068989	+	75067902	Chr7B	75673835	75676009	+	75674922	1.0	1.0
gene:TraesCS7B03G0181900	Chr7B	75139059	75140779	+	75139919	Chr7B	75746086	75747809	+	75746947	1.0	0.995
gene:TraesCS7B03G0182000	Chr7B	75142630	75144834	+	75143732	Chr7B	75749664	75751873	+	75750768	1.0	0.997
gene:TraesCS7B03G0182200	Chr7B	75240729	75245249	-	75242989	Chr7B	75845535	75850179	-	75847857	1.0	0.946
gene:TraesCS7B03G0182400	Chr7B	75392818	75393873	-	75393345	Chr7B	76007149	76008204	-	76007676	1.0	0.997
gene:TraesCS7B03G0182700	Chr7B	75624660	75628282	-	75626471	Chr7B	76213885	76217507	-	76215696	1.0	0.996
gene:TraesCS7B03G0182800	Chr7B	75636183	75636566	-	75636374	Chr7B	76225402	76225785	-	76225593	1.0	0.994
gene:TraesCS7B03G0182900	Chr7B	75756196	75762597	+	75759396	Chr7B	76350651	76357058	+	76353854	1.0	0.997
gene:TraesCS7B03G0183000	Chr7B	75762973	75764934	-	75763953	Chr7B	76357435	76359396	-	76358415	1.0	0.996
gene:TraesCS7B03G0183500	Chr7B	75807287	75811595	-	75809441	Chr7B	76395109	76399417	-	76397263	1.0	0.998
gene:TraesCS7B03G0184000	Chr7B	75917599	75918154	+	75917876	Chr7B	76504274	76504829	+	76504551	1.0	0.995
gene:TraesCS7B03G0184300	Chr7B	75939481	75940402	+	75939941	Chr7B	76526137	76527058	+	76526597	1.0	0.996
gene:TraesCS7B03G0184500	Chr7B	75963026	75963817	+	75963421	Chr7B	76548671	76549462	+	76549066	1.0	1.0
gene:TraesCS7B03G0185300	Chr7B	76310461	76313927	+	76312194	Chr7B	76890963	76894429	+	76892696	1.0	0.998
gene:TraesCS7B03G0186000	Chr7B	76561038	76563979	-	76562508	Chr7B	77137284	77140226	-	77138755	1.0	0.998
gene:TraesCS7B03G0186700	Chr7B	76924143	76925471	+	76924807	Chr7B	77507326	77508654	+	77507990	1.0	1.0
gene:TraesCS7B03G0187300	Chr7B	76968112	76971328	+	76969720	Chr7B	77551334	77554550	+	77552942	1.0	0.999
gene:TraesCS7B03G0187400	Chr7B	76977242	76978788	+	76978015	Chr7B	77560464	77562010	+	77561237	1.0	1.0
gene:TraesCS7B03G0187800	Chr7B	77221206	77223468	-	77222337	Chr7B	77800668	77802937	-	77801802	1.0	1.0
gene:TraesCS7B03G0188000	Chr7B	77281655	77288678	-	77285166	Chr7B	77861126	77868149	-	77864637	1.0	1.0
gene:TraesCS7B03G0188100	Chr7B	77288365	77293452	+	77290908	Chr7B	77867836	77872923	+	77870379	1.0	1.0
gene:TraesCS7B03G0188400	Chr7B	77397217	77399047	-	77398132	Chr7B	77976739	77978569	-	77977654	1.0	1.0
gene:TraesCS7B03G0189400	Chr7B	77468741	77473080	+	77470910	Chr7B	78049213	78053559	+	78051386	1.0	1.0
gene:TraesCS7B03G0189700	Chr7B	77645239	77648469	+	77646854	Chr7B	78225744	78228975	+	78227359	1.0	1.0
gene:TraesCS7B03G0190000	Chr7B	77664271	77667040	-	77665655	Chr7B	78244787	78247556	-	78246171	1.0	1.0
gene:TraesCS7B03G0190200	Chr7B	77777114	77785012	-	77781063	Chr7B	78357621	78365519	-	78361570	1.0	0.999
gene:TraesCS7B03G0190500	Chr7B	77975323	77975874	-	77975598	Chr7B	78556367	78556918	-	78556642	1.0	0.997
gene:TraesCS7B03G0190600	Chr7B	78220501	78223679	+	78222090	Chr7B	78801384	78804562	+	78802973	1.0	1.0
gene:TraesCS7B03G0190800	Chr7B	78505466	78515427	-	78510446	Chr7B	79085340	79095080	-	79090210	1.0	1.0
gene:TraesCS7B03G0191000	Chr7B	79512762	79514212	+	79513487	Chr7B	80090104	80091554	+	80090829	1.0	1.0
gene:TraesCS7B03G0191600	Chr7B	79997970	79999488	+	79998729	Chr7B	80575793	80577311	+	80576552	1.0	1.0
gene:TraesCS7B03G0191800	Chr7B	80035978	80038603	+	80037290	Chr7B	80613596	80616221	+	80614908	1.0	1.0
gene:TraesCS7B03G0191900	Chr7B	80048638	80049165	-	80048901	Chr7B	80625970	80626497	-	80626233	1.0	1.0
gene:TraesCS7B03G0192200	Chr7B	80175143	80175352	-	80175247	Chr7B	80751798	80752007	-	80751902	1.0	1.0
gene:TraesCS7B03G0192400	Chr7B	80423044	80423250	-	80423147	Chr7B	80999098	80999304	-	80999201	1.0	1.0
gene:TraesCS7B03G0192600	Chr7B	80662764	80662985	+	80662874	Chr7B	81238860	81239081	+	81238970	1.0	1.0
gene:TraesCS7B03G0192700	Chr7B	80664383	80668549	-	80666466	Chr7B	81240376	81244538	-	81242457	0.997	0.995
gene:TraesCS7B03G0193400	Chr7B	80927137	80929582	+	80928359	Chr7B	81480612	81483057	+	81481834	1.0	0.998
gene:TraesCS7B03G0193600	Chr7B	80945139	80951525	-	80948332	Chr7B	81491165	81498720	-	81494942	1.0	0.977
gene:TraesCS7B03G0194000	Chr7B	81019577	81021949	+	81020763	Chr7B	81558894	81561528	+	81560211	1.0	0.991
gene:TraesCS7B03G0194100	Chr7B	81244493	81252826	+	81248659	Chr7B	81798945	81807291	+	81803118	1.0	0.996
gene:TraesCS7B03G0194200	Chr7B	81274477	81277416	+	81275946	Chr7B	81824179	81827103	+	81825641	1.0	1.0
gene:TraesCS7B03G0195200	Chr7B	81747084	81748040	+	81747562	Chr7B	82316317	82317273	+	82316795	1.0	0.995
gene:TraesCS7B03G0195300	Chr7B	81771959	81781587	+	81776773	Chr7B	82341124	82350719	+	82345921	1.0	0.998
gene:TraesCS7B03G0195400	Chr7B	81791205	81791699	+	81791452	Chr7B	82360315	82360809	+	82360562	1.0	1.0
gene:TraesCS7B03G0195700	Chr7B	81995387	82002493	+	81998940	Chr7B	82568543	82575449	+	82571996	1.0	0.999
gene:TraesCS7B03G0195800	Chr7B	82003980	82004415	-	82004197	Chr7B	82576937	82577372	-	82577154	1.0	1.0
gene:TraesCS7B03G0196000	Chr7B	82070590	82072705	+	82071647	Chr7B	82636889	82639003	+	82637946	0.999	0.996
gene:TraesCS7B03G0196100	Chr7B	82079898	82083549	+	82081723	Chr7B	82646136	82649793	+	82647964	1.0	0.996
gene:TraesCS7B03G0196200	Chr7B	82433347	82435343	+	82434345	Chr7B	82985221	82987217	+	82986219	1.0	0.998
gene:TraesCS7B03G0196300	Chr7B	82637479	82649933	-	82643706	Chr7B	83195362	83207761	-	83201561	0.998	0.996
gene:TraesCS7B03G0196800	Chr7B	83211091	83212117	-	83211604	Chr7B	83768803	83769829	-	83769316	1.0	0.995
gene:TraesCS7B03G0197200	Chr7B	83355873	83360037	-	83357955	Chr7B	83913657	83917845	-	83915751	1.0	0.999
gene:TraesCS7B03G0197400	Chr7B	83405660	83406455	-	83406057	Chr7B	83963471	83964266	-	83963868	1.0	1.0
gene:TraesCS7B03G0197800	Chr7B	83938437	83938983	+	83938710	Chr7B	84494506	84495052	+	84494779	1.0	1.0
gene:TraesCS7B03G0198100	Chr7B	84111826	84112700	+	84112263	Chr7B	84667904	84668778	+	84668341	1.0	1.0
gene:TraesCS7B03G0198200	Chr7B	84113017	84121078	-	84117047	Chr7B	84669095	84677155	-	84673125	0.999	0.998
gene:TraesCS7B03G0198700	Chr7B	84375142	84379213	+	84377177	Chr7B	84933717	84937788	+	84935752	1.0	1.0
gene:TraesCS7B03G0198800	Chr7B	84381130	84384919	+	84383024	Chr7B	84939706	84943495	+	84941600	1.0	0.999
gene:TraesCS7B03G0199300	Chr7B	85131170	85132565	+	85131867	Chr7B	85679218	85680613	+	85679915	1.0	1.0
gene:TraesCS7B03G0199600	Chr7B	85374077	85378674	+	85376375	Chr7B	85919772	85924369	+	85922070	1.0	1.0
gene:TraesCS7B03G0199800	Chr7B	85693204	85694967	+	85694085	Chr7B	86238593	86240356	+	86239474	1.0	1.0
gene:TraesCS7B03G0199900	Chr7B	85698749	85710831	-	85704790	Chr7B	86243915	86255997	-	86249956	1.0	0.999
gene:TraesCS7B03G0200400	Chr7B	86598816	86601636	-	86600226	Chr7B	87129614	87132433	-	87131023	1.0	1.0
gene:TraesCS7B03G0200500	Chr7B	86607941	86616785	-	86612363	Chr7B	87138591	87146261	-	87142426	1.0	0.998
gene:TraesCS7B03G0200600	Chr7B	86617186	86617497	-	86617341	Chr7B	87146663	87146974	-	87146818	1.0	1.0
gene:TraesCS7B03G0200800	Chr7B	86806169	86807859	+	86807014	Chr7B	87338769	87340467	+	87339618	1.0	0.986
gene:TraesCS7B03G0201000	Chr7B	86878732	86881742	+	86880237	Chr7B	87397488	87400498	+	87398993	1.0	0.996
gene:TraesCS7B03G0201100	Chr7B	86904428	86911183	+	86907805	Chr7B	87423129	87429884	+	87426506	1.0	0.998
gene:TraesCS7B03G0201200	Chr7B	86915663	86916868	+	86916265	Chr7B	87434176	87435382	+	87434779	1.0	0.998
gene:TraesCS7B03G0201500	Chr7B	87019172	87021006	+	87020089	Chr7B	87546372	87548094	+	87547233	0.938	0.937
gene:TraesCS7B03G0201700	Chr7B	87073896	87075112	-	87074504	Chr7B	87605609	87606819	-	87606214	0.995	0.995
gene:TraesCS7B03G0201800	Chr7B	87083430	87084182	+	87083806	Chr7B	87615292	87616044	+	87615668	1.0	0.994
gene:TraesCS7B03G0202100	Chr7B	87214409	87217664	+	87216036	Chr7B	87771752	87775008	+	87773380	1.0	0.995
gene:TraesCS7B03G0202600	Chr7B	87255547	87259319	+	87257433	Chr7B	87796994	87800755	+	87798874	1.0	0.997
gene:TraesCS7B03G0202800	Chr7B	87343622	87345157	+	87344389	Chr7B	87905909	87907444	+	87906676	1.0	0.998
gene:TraesCS7B03G0202900	Chr7B	87393305	87394819	+	87394062	Chr7B	87970059	87971573	+	87970816	1.0	1.0
gene:TraesCS7B03G0203100	Chr7B	87456649	87458172	-	87457410	Chr7B	88024337	88025860	-	88025098	1.0	0.998
gene:TraesCS7B03G0203300	Chr7B	87818053	87823508	+	87820780	Chr7B	88365234	88370689	+	88367961	1.0	0.997
gene:TraesCS7B03G0203400	Chr7B	87839329	87841338	-	87840333	Chr7B	88386503	88388517	-	88387510	1.0	1.0
gene:TraesCS7B03G0203600	Chr7B	87968578	87970616	-	87969597	Chr7B	88488762	88490800	-	88489781	1.0	0.996
gene:TraesCS7B03G0203800	Chr7B	88435809	88439259	-	88437534	Chr7B	88936765	88940214	-	88938489	1.0	0.997
gene:TraesCS7B03G0203900	Chr7B	88475052	88476558	+	88475805	Chr7B	88967765	88969271	+	88968518	1.0	0.997
gene:TraesCS7B03G0204000	Chr7B	88493331	88495329	-	88494330	Chr7B	88986066	88988064	-	88987065	1.0	1.0
gene:TraesCS7B03G0204700	Chr7B	88591611	88593594	+	88592602	Chr7B	89084401	89086384	+	89085392	1.0	1.0
gene:TraesCS7B03G0205000	Chr7B	88789146	88791949	+	88790547	Chr7B	89281901	89284704	+	89283302	1.0	0.999
gene:TraesCS7B03G0205100	Chr7B	88814202	88816201	-	88815201	Chr7B	89306955	89308954	-	89307954	1.0	1.0
gene:TraesCS7B03G0205200	Chr7B	88820588	88826937	-	88823762	Chr7B	89313338	89319688	-	89316513	1.0	1.0
gene:TraesCS7B03G0206000	Chr7B	88875660	88879288	-	88877474	Chr7B	89368101	89371729	-	89369915	1.0	1.0
gene:TraesCS7B03G0206100	Chr7B	88976143	88982471	-	88979307	Chr7B	89467880	89474208	-	89471044	1.0	1.0
gene:TraesCS7B03G0206300	Chr7B	89285507	89285812	-	89285659	Chr7B	89776545	89776850	-	89776697	1.0	1.0
gene:TraesCS7B03G0206500	Chr7B	89296180	89296470	-	89296325	Chr7B	89787219	89787509	-	89787364	1.0	1.0
gene:TraesCS7B03G0206600	Chr7B	89313831	89319249	-	89316540	Chr7B	89804878	89810012	-	89807445	1.0	0.995
gene:TraesCS7B03G0207000	Chr7B	89454202	89455736	-	89454969	Chr7B	89954229	89955763	-	89954996	1.0	0.999
gene:TraesCS7B03G0207100	Chr7B	89658194	89658568	+	89658381	Chr7B	90148275	90148649	+	90148462	1.0	1.0
gene:TraesCS7B03G0207400	Chr7B	89675573	89677123	+	89676348	Chr7B	90165180	90166730	+	90165955	1.0	0.999
gene:TraesCS7B03G0207700	Chr7B	89766900	89767256	+	89767078	Chr7B	90248601	90248957	+	90248779	1.0	1.0
gene:TraesCS7B03G0207900	Chr7B	89772556	89773527	+	89773041	Chr7B	90254257	90255228	+	90254742	1.0	1.0
gene:TraesCS7B03G0208000	Chr7B	89784133	89790941	-	89787537	Chr7B	90265837	90272645	-	90269241	1.0	0.999
gene:TraesCS7B03G0208300	Chr7B	89813783	89814862	+	89814322	Chr7B	90295951	90297024	+	90296487	0.994	0.994
gene:TraesCS7B03G0208500	Chr7B	89817833	89820677	-	89819255	Chr7B	90299992	90302836	-	90301414	1.0	1.0
gene:TraesCS7B03G0208900	Chr7B	89841016	89843407	-	89842211	Chr7B	90323189	90325580	-	90324384	1.0	1.0
gene:TraesCS7B03G0209700	Chr7B	90471174	90472610	+	90471892	Chr7B	90953546	90954982	+	90954264	1.0	1.0
gene:TraesCS7B03G0211200	Chr7B	90885473	90887359	-	90886416	Chr7B	91372689	91374575	-	91373632	1.0	0.998
gene:TraesCS7B03G0211300	Chr7B	90888243	90890768	+	90889505	Chr7B	91375461	91377986	+	91376723	1.0	0.999
gene:TraesCS7B03G0211600	Chr7B	90948574	90950432	+	90949503	Chr7B	91435791	91437649	+	91436720	1.0	1.0
gene:TraesCS7B03G0211700	Chr7B	90955272	90958470	-	90956871	Chr7B	91442489	91445687	-	91444088	1.0	1.0
gene:TraesCS7B03G0211900	Chr7B	91200320	91209699	-	91205009	Chr7B	91686010	91695389	-	91690699	1.0	1.0
gene:TraesCS7B03G0212200	Chr7B	91278528	91284489	-	91281508	Chr7B	91763809	91769770	-	91766789	1.0	1.0
gene:TraesCS7B03G0212400	Chr7B	91520760	91521607	-	91521183	Chr7B	92004981	92005828	-	92005404	1.0	1.0
gene:TraesCS7B03G0212500	Chr7B	91611261	91612280	+	91611770	Chr7B	92095438	92096457	+	92095947	1.0	1.0
gene:TraesCS7B03G0212700	Chr7B	91638103	91640022	+	91639062	Chr7B	92122282	92124201	+	92123241	1.0	1.0
gene:TraesCS7B03G0212900	Chr7B	91840582	91843779	+	91842180	Chr7B	92324402	92327599	+	92326000	1.0	1.0
gene:TraesCS7B03G0213000	Chr7B	91845070	91846017	+	91845543	Chr7B	92328890	92329837	+	92329363	1.0	1.0
gene:TraesCS7B03G0213400	Chr7B	92172980	92174379	-	92173679	Chr7B	92656754	92658153	-	92657453	1.0	1.0
gene:TraesCS7B03G0213600	Chr7B	92191146	92192003	-	92191574	Chr7B	92674920	92675777	-	92675348	1.0	1.0
gene:TraesCS7B03G0213800	Chr7B	92287256	92288937	-	92288096	Chr7B	92771030	92772711	-	92771870	1.0	1.0
gene:TraesCS7B03G0213900	Chr7B	92292636	92294404	-	92293520	Chr7B	92776386	92778154	-	92777270	1.0	1.0
gene:TraesCS7B03G0214200	Chr7B	92392799	92407375	+	92400087	Chr7B	92876549	92891128	+	92883838	1.0	1.0
gene:TraesCS7B03G0214300	Chr7B	92416466	92418909	-	92417687	Chr7B	92900220	92902663	-	92901441	1.0	1.0
gene:TraesCS7B03G0214600	Chr7B	92512009	92519725	-	92515867	Chr7B	92995802	93003518	-	92999660	1.0	1.0
gene:TraesCS7B03G0215200	Chr7B	92539692	92548558	-	92544125	Chr7B	93023485	93032351	-	93027918	1.0	1.0
gene:TraesCS7B03G0215500	Chr7B	92578261	92581898	+	92580079	Chr7B	93062053	93065690	+	93063871	1.0	1.0
gene:TraesCS7B03G0215800	Chr7B	92815863	92821731	+	92818797	Chr7B	93298541	93304409	+	93301475	1.0	1.0
