gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity
gene:TraesCS1D03G0172000	Chr1D	60115487	60116661	+	60116074	Chr1D	57716241	57717415	+	57716828	1.0	1.0
gene:TraesCS1D03G0172600	Chr1D	60525627	60526148	+	60525887	Chr1D	58122385	58122906	+	58122645	1.0	1.0
gene:TraesCS1D03G0172700	Chr1D	60542546	60543882	+	60543214	Chr1D	58139300	58140636	+	58139968	1.0	1.0
gene:TraesCS1D03G0172800	Chr1D	60702789	60704204	+	60703496	Chr1D	58299521	58300936	+	58300228	1.0	1.0
gene:TraesCS1D03G0172900	Chr1D	60725817	60733027	-	60729422	Chr1D	58322552	58329762	-	58326157	1.0	1.0
gene:TraesCS1D03G0173100	Chr1D	61177371	61184175	+	61180773	Chr1D	58772447	58779251	+	58775849	1.0	1.0
gene:TraesCS1D03G0173600	Chr1D	61665222	61666322	+	61665772	Chr1D	59259605	59260705	+	59260155	1.0	1.0
gene:TraesCS1D03G0173800	Chr1D	61669990	61672307	+	61671148	Chr1D	59264373	59266690	+	59265531	1.0	1.0
gene:TraesCS1D03G0173900	Chr1D	61672535	61674391	+	61673463	Chr1D	59266918	59268774	+	59267846	1.0	1.0
gene:TraesCS1D03G0174200	Chr1D	61734054	61736784	+	61735419	Chr1D	59328438	59331168	+	59329803	1.0	1.0
gene:TraesCS1D03G0174400	Chr1D	61739116	61742139	-	61740627	Chr1D	59333489	59336507	-	59334998	0.996	0.971
gene:TraesCS1D03G0174800	Chr1D	61791980	61797328	-	61794654	Chr1D	59386199	59391547	-	59388873	1.0	1.0
gene:TraesCS1D03G0175100	Chr1D	61842214	61843305	-	61842759	Chr1D	59436441	59437532	-	59436986	1.0	1.0
gene:TraesCS1D03G0175200	Chr1D	61846524	61849564	-	61848044	Chr1D	59440751	59443791	-	59442271	1.0	1.0
gene:TraesCS1D03G0175300	Chr1D	61976835	61978490	+	61977662	Chr1D	59569268	59570923	+	59570095	1.0	0.999
gene:TraesCS1D03G0175500	Chr1D	61982146	61983570	-	61982858	Chr1D	59574579	59576003	-	59575291	1.0	1.0
gene:TraesCS1D03G0175600	Chr1D	61983627	61984313	-	61983970	Chr1D	59576060	59576746	-	59576403	1.0	1.0
gene:TraesCS1D03G0175800	Chr1D	62087137	62090108	-	62088622	Chr1D	59678250	59681221	-	59679735	1.0	1.0
gene:TraesCS1D03G0175900	Chr1D	62101668	62102696	-	62102182	Chr1D	59692478	59693506	-	59692992	1.0	1.0
gene:TraesCS1D03G0176400	Chr1D	62210487	62210882	-	62210684	Chr1D	59799348	59799743	-	59799545	1.0	1.0
gene:TraesCS1D03G0177300	Chr1D	62342544	62343218	-	62342881	Chr1D	59930809	59931483	-	59931146	1.0	1.0
gene:TraesCS1D03G0177400	Chr1D	62348461	62354147	+	62351304	Chr1D	59936727	59942413	+	59939570	1.0	1.0
gene:TraesCS1D03G0177800	Chr1D	62729950	62733642	+	62731796	Chr1D	60311247	60314939	+	60313093	1.0	1.0
gene:TraesCS1D03G0177900	Chr1D	62736217	62739437	+	62737827	Chr1D	60317558	60320782	+	60319170	1.0	1.0
gene:TraesCS1D03G0178000	Chr1D	62738656	62744341	-	62741498	Chr1D	60320001	60325686	-	60322843	1.0	1.0
gene:TraesCS1D03G0178400	Chr1D	62831369	62835829	-	62833599	Chr1D	60412126	60416586	-	60414356	1.0	1.0
gene:TraesCS1D03G0178800	Chr1D	63082795	63089432	+	63086113	Chr1D	60663575	60670219	+	60666897	1.0	1.0
gene:TraesCS1D03G0179000	Chr1D	63157486	63175590	+	63166538	Chr1D	60738151	60756255	+	60747203	1.0	1.0
gene:TraesCS1D03G0179100	Chr1D	63178046	63183133	-	63180589	Chr1D	60758711	60763798	-	60761254	1.0	1.0
gene:TraesCS1D03G0179400	Chr1D	63381866	63382222	-	63382044	Chr1D	61170242	61170598	-	61170420	1.0	1.0
gene:TraesCS1D03G0179300	Chr1D	63380070	63386732	-	63383401	Chr1D	61168446	61175108	-	61171777	1.0	1.0
gene:TraesCS1D03G0179500	Chr1D	63396261	63396647	+	63396454	Chr1D	61184636	61185022	+	61184829	1.0	1.0
gene:TraesCS1D03G0179900	Chr1D	63429327	63435232	-	63432279	Chr1D	61217701	61223606	-	61220653	1.0	1.0
gene:TraesCS1D03G0180100	Chr1D	63494736	63498179	+	63496457	Chr1D	61283077	61286520	+	61284798	1.0	1.0
gene:TraesCS1D03G0180300	Chr1D	63526523	63528215	+	63527369	Chr1D	61314872	61316564	+	61315718	1.0	1.0
gene:TraesCS1D03G0180400	Chr1D	63601594	63602703	-	63602148	Chr1D	61389961	61391070	-	61390515	1.0	1.0
gene:TraesCS1D03G0180500	Chr1D	63613050	63621350	-	63617200	Chr1D	61401420	61409720	-	61405570	1.0	1.0
gene:TraesCS1D03G0181300	Chr1D	64144777	64147495	-	64146136	Chr1D	61932045	61934763	-	61933404	1.0	0.999
gene:TraesCS1D03G0181500	Chr1D	64556765	64557256	+	64557010	Chr1D	62352459	62352950	+	62352704	1.0	1.0
gene:TraesCS1D03G0182500	Chr1D	64689133	64691812	+	64690472	Chr1D	62484635	62487315	+	62485975	1.0	1.0
gene:TraesCS1D03G0182700	Chr1D	65143900	65145367	-	65144633	Chr1D	62938656	62940123	-	62939389	1.0	1.0
gene:TraesCS1D03G0182800	Chr1D	65145740	65149392	-	65147566	Chr1D	62940496	62944148	-	62942322	1.0	1.0
gene:TraesCS1D03G0182900	Chr1D	65312395	65358754	+	65335574	Chr1D	63106669	63153031	+	63129850	1.0	1.0
gene:TraesCS1D03G0183100	Chr1D	65363321	65393852	-	65378586	Chr1D	63157598	63188119	-	63172858	1.0	1.0
gene:TraesCS1D03G0183800	Chr1D	65609558	65612162	+	65610860	Chr1D	63403882	63406486	+	63405184	1.0	1.0
gene:TraesCS1D03G0183900	Chr1D	65612625	65617107	-	65614866	Chr1D	63406949	63411431	-	63409190	1.0	1.0
gene:TraesCS1D03G0184100	Chr1D	65759476	65763319	+	65761397	Chr1D	63553233	63557076	+	63555154	1.0	1.0
gene:TraesCS1D03G0184300	Chr1D	65792624	65796606	-	65794615	Chr1D	63586397	63590379	-	63588388	1.0	1.0
gene:TraesCS1D03G0184400	Chr1D	65886970	65888462	+	65887716	Chr1D	63680796	63682289	+	63681542	1.0	1.0
gene:TraesCS1D03G0184600	Chr1D	65961899	65963252	+	65962575	Chr1D	63755795	63757148	+	63756471	1.0	1.0
gene:TraesCS1D03G0184700	Chr1D	65987631	65989375	+	65988503	Chr1D	63781525	63783269	+	63782397	1.0	1.0
gene:TraesCS1D03G0184800	Chr1D	66051586	66053382	+	66052484	Chr1D	63845491	63847287	+	63846389	1.0	0.999
gene:TraesCS1D03G0185100	Chr1D	66083500	66085043	+	66084271	Chr1D	63877417	63878960	+	63878188	1.0	1.0
gene:TraesCS1D03G0185200	Chr1D	66088484	66089841	+	66089162	Chr1D	63882401	63883758	+	63883079	1.0	1.0
gene:TraesCS1D03G0185300	Chr1D	66129209	66130667	+	66129938	Chr1D	63923172	63924630	+	63923901	1.0	0.999
gene:TraesCS1D03G0185400	Chr1D	66210714	66218832	-	66214773	Chr1D	64004671	64012790	-	64008730	1.0	1.0
gene:TraesCS1D03G0185500	Chr1D	66545403	66546783	+	66546093	Chr1D	64338227	64339607	+	64338917	1.0	1.0
gene:TraesCS1D03G0185600	Chr1D	66559888	66562809	+	66561348	Chr1D	64352718	64355639	+	64354178	1.0	1.0
gene:TraesCS1D03G0185700	Chr1D	66568373	66569583	-	66568978	Chr1D	64361203	64362413	-	64361808	1.0	1.0
gene:TraesCS1D03G0185800	Chr1D	66627341	66628931	-	66628136	Chr1D	64416637	64418227	-	64417432	1.0	1.0
gene:TraesCS1D03G0185900	Chr1D	66742088	66743440	+	66742764	Chr1D	64531388	64532740	+	64532064	1.0	1.0
gene:TraesCS1D03G0186000	Chr1D	66806196	66807368	+	66806782	Chr1D	64595530	64596702	+	64596116	1.0	1.0
gene:TraesCS1D03G0186200	Chr1D	66830392	66834504	+	66832448	Chr1D	64619615	64623727	+	64621671	1.0	1.0
gene:TraesCS1D03G0186400	Chr1D	66834866	66837661	-	66836263	Chr1D	64624089	64626884	-	64625486	1.0	1.0
gene:TraesCS1D03G0186700	Chr1D	66880141	66880452	-	66880296	Chr1D	64669140	64669451	-	64669295	1.0	1.0
gene:TraesCS1D03G0186800	Chr1D	67119975	67121149	-	67120562	Chr1D	64906701	64907875	-	64907288	1.0	1.0
gene:TraesCS1D03G0187000	Chr1D	67142473	67143483	+	67142978	Chr1D	64930106	64931116	+	64930611	1.0	1.0
gene:TraesCS1D03G0187200	Chr1D	67145597	67150094	-	67147845	Chr1D	64933230	64937727	-	64935478	1.0	1.0
gene:TraesCS1D03G0187400	Chr1D	67309709	67312304	-	67311006	Chr1D	65095799	65098394	-	65097096	1.0	1.0
gene:TraesCS1D03G0187500	Chr1D	67315129	67316775	-	67315952	Chr1D	65101220	65102866	-	65102043	1.0	1.0
gene:TraesCS1D03G0187600	Chr1D	67357730	67361382	-	67359556	Chr1D	65136381	65140033	-	65138207	1.0	1.0
gene:TraesCS1D03G0187800	Chr1D	67540943	67547501	+	67544222	Chr1D	65319581	65326110	+	65322845	1.0	0.997
gene:TraesCS1D03G0188000	Chr1D	67552581	67555538	+	67554059	Chr1D	65331261	65334218	+	65332739	1.0	1.0
gene:TraesCS1D03G0188300	Chr1D	67634137	67638388	-	67636262	Chr1D	65422014	65426265	-	65424139	1.0	1.0
gene:TraesCS1D03G0188800	Chr1D	68097862	68102545	-	68100203	Chr1D	65879878	65884561	-	65882219	1.0	1.0
gene:TraesCS1D03G0189200	Chr1D	68962714	68970161	+	68966437	Chr1D	66741158	66748605	+	66744881	1.0	1.0
gene:TraesCS1D03G0189600	Chr1D	69302954	69309696	+	69306325	Chr1D	67080392	67087134	+	67083763	1.0	1.0
gene:TraesCS1D03G0189900	Chr1D	69389842	69391958	+	69390900	Chr1D	67167080	67169196	+	67168138	1.0	1.0
gene:TraesCS1D03G0190000	Chr1D	69396914	69404345	-	69400629	Chr1D	67174153	67181584	-	67177868	1.0	1.0
gene:TraesCS1D03G0190500	Chr1D	69409239	69411237	-	69410238	Chr1D	67186417	67188415	-	67187416	1.0	1.0
gene:TraesCS1D03G0190900	Chr1D	69533389	69534300	-	69533844	Chr1D	67310863	67311774	-	67311318	1.0	1.0
gene:TraesCS1D03G0191100	Chr1D	69563593	69565276	-	69564434	Chr1D	67341066	67342749	-	67341907	1.0	1.0
gene:TraesCS1D03G0191200	Chr1D	69599829	69600227	+	69600028	Chr1D	67377308	67377706	+	67377507	1.0	1.0
gene:TraesCS1D03G0191300	Chr1D	69763394	69767608	+	69765501	Chr1D	67540960	67545174	+	67543067	1.0	1.0
gene:TraesCS1D03G0191500	Chr1D	69836293	69837850	-	69837071	Chr1D	67613867	67615424	-	67614645	1.0	1.0
gene:TraesCS1D03G0191700	Chr1D	69892772	69893590	-	69893181	Chr1D	67670350	67671168	-	67670759	1.0	1.0
gene:TraesCS1D03G0192200	Chr1D	70193743	70194718	-	70194230	Chr1D	67970569	67971544	-	67971056	1.0	1.0
gene:TraesCS1D03G0192300	Chr1D	70196854	70202156	-	70199505	Chr1D	67973680	67978980	-	67976330	1.0	1.0
gene:TraesCS1D03G0192400	Chr1D	70206140	70207369	-	70206754	Chr1D	67982968	67984197	-	67983582	1.0	1.0
gene:TraesCS1D03G0192500	Chr1D	71064564	71067171	+	71065867	Chr1D	68846736	68849343	+	68848039	1.0	1.0
gene:TraesCS1D03G0194700	Chr1D	71644408	71646898	+	71645653	Chr1D	69425844	69428334	+	69427089	1.0	0.999
gene:TraesCS1D03G0195100	Chr1D	72083091	72085180	+	72084135	Chr1D	69863307	69865396	+	69864351	1.0	1.0
gene:TraesCS1D03G0195300	Chr1D	72290918	72294845	+	72292881	Chr1D	70068414	70072326	+	70070370	1.0	1.0
gene:TraesCS1D03G0195400	Chr1D	72302624	72312330	-	72307477	Chr1D	70080105	70089811	-	70084958	1.0	1.0
gene:TraesCS1D03G0195500	Chr1D	72363083	72363849	-	72363466	Chr1D	70140526	70141292	-	70140909	1.0	0.995
gene:TraesCS1D03G0195600	Chr1D	72376612	72378163	-	72377387	Chr1D	70154058	70155609	-	70154833	1.0	1.0
gene:TraesCS1D03G0196100	Chr1D	72393602	72394897	-	72394249	Chr1D	70171050	70172345	-	70171697	1.0	1.0
gene:TraesCS1D03G0196500	Chr1D	72657476	72657919	-	72657697	Chr1D	70445937	70446380	-	70446158	1.0	1.0
gene:TraesCS1D03G0196700	Chr1D	72708640	72710475	-	72709557	Chr1D	70497104	70498940	-	70498022	1.0	0.999
gene:TraesCS1D03G0196800	Chr1D	72797657	72802295	-	72799976	Chr1D	70586123	70590761	-	70588442	1.0	0.998
gene:TraesCS1D03G0197000	Chr1D	72967473	72972390	-	72969931	Chr1D	70756015	70760931	-	70758473	1.0	0.999
gene:TraesCS1D03G0197400	Chr1D	73286306	73287349	+	73286827	Chr1D	71074024	71075067	+	71074545	1.0	1.0
gene:TraesCS1D03G0197500	Chr1D	73287429	73288471	+	73287950	Chr1D	71075147	71076189	+	71075668	1.0	1.0
gene:TraesCS1D03G0197900	Chr1D	73291920	73292962	+	73292441	Chr1D	71079638	71080680	+	71080159	1.0	1.0
gene:TraesCS1D03G0198000	Chr1D	73314597	73315639	+	73315118	Chr1D	71104331	71105373	+	71104852	1.0	1.0
gene:TraesCS1D03G0198700	Chr1D	73531784	73542296	+	73537040	Chr1D	71321141	71331652	+	71326396	1.0	1.0
gene:TraesCS1D03G0199100	Chr1D	73651557	73651859	-	73651708	Chr1D	71440056	71440358	-	71440207	1.0	1.0
gene:TraesCS1D03G0199300	Chr1D	73756365	73756667	-	73756516	Chr1D	71543468	71543770	-	71543619	1.0	1.0
gene:TraesCS1D03G0199400	Chr1D	73762222	73762853	-	73762537	Chr1D	71549324	71549955	-	71549639	1.0	1.0
gene:TraesCS1D03G0199500	Chr1D	73785052	73793501	-	73789276	Chr1D	71572124	71580578	-	71576351	1.0	1.0
gene:TraesCS1D03G0199900	Chr1D	74091757	74091984	-	74091870	Chr1D	71878743	71878970	-	71878856	1.0	1.0
gene:TraesCS1D03G0200300	Chr1D	74241177	74244176	-	74242676	Chr1D	72027797	72030796	-	72029296	1.0	1.0
gene:TraesCS1D03G0200400	Chr1D	74481478	74484037	+	74482757	Chr1D	72267190	72269749	+	72268469	1.0	1.0
gene:TraesCS1D03G0200500	Chr1D	74484746	74485709	+	74485227	Chr1D	72270458	72271421	+	72270939	1.0	1.0
gene:TraesCS1D03G0201700	Chr1D	74962152	74964099	-	74963125	Chr1D	72747905	72749852	-	72748878	1.0	1.0
gene:TraesCS1D03G0201900	Chr1D	75627648	75629210	-	75628429	Chr1D	73408446	73410044	-	73409245	1.0	0.976
gene:TraesCS1D03G0202000	Chr1D	75634480	75636276	-	75635378	Chr1D	73415314	73417110	-	73416212	1.0	1.0
gene:TraesCS1D03G0202100	Chr1D	75651028	75652708	-	75651868	Chr1D	73431862	73433542	-	73432702	1.0	0.999
gene:TraesCS1D03G0202200	Chr1D	75690969	75692060	+	75691514	Chr1D	73471558	73472649	+	73472103	1.0	1.0
gene:TraesCS1D03G0202300	Chr1D	75692674	75695276	-	75693975	Chr1D	73473263	73475865	-	73474564	1.0	1.0
gene:TraesCS1D03G0202900	Chr1D	76091146	76095320	+	76093233	Chr1D	73869860	73874034	+	73871947	1.0	1.0
gene:TraesCS1D03G0203000	Chr1D	76094729	76098200	-	76096464	Chr1D	73873443	73876914	-	73875178	1.0	1.0
gene:TraesCS1D03G0203100	Chr1D	76248211	76251827	-	76250019	Chr1D	74026952	74030568	-	74028760	1.0	1.0
gene:TraesCS1D03G0203400	Chr1D	76340907	76345049	-	76342978	Chr1D	74119644	74123786	-	74121715	1.0	1.0
gene:TraesCS1D03G0203500	Chr1D	76511494	76514006	-	76512750	Chr1D	74289961	74292473	-	74291217	1.0	1.0
gene:TraesCS1D03G0203800	Chr1D	76867230	76872803	+	76870016	Chr1D	74645649	74651222	+	74648435	1.0	0.999
gene:TraesCS1D03G0203900	Chr1D	76874821	76881824	+	76878322	Chr1D	74653241	74660244	+	74656742	1.0	1.0
gene:TraesCS1D03G0204200	Chr1D	76907666	76916601	-	76912133	Chr1D	74685848	74694783	-	74690315	1.0	1.0
gene:TraesCS1D03G0204300	Chr1D	76916854	76924414	+	76920634	Chr1D	74695036	74702596	+	74698816	1.0	1.0
gene:TraesCS1D03G0204500	Chr1D	76956795	76957793	-	76957294	Chr1D	74733871	74734869	-	74734370	1.0	1.0
gene:TraesCS1D03G0204600	Chr1D	77006634	77010328	-	77008481	Chr1D	74783712	74787406	-	74785559	1.0	1.0
gene:TraesCS1D03G0204700	Chr1D	77156620	77163471	-	77160045	Chr1D	74933475	74940326	-	74936900	1.0	1.0
gene:TraesCS1D03G0204800	Chr1D	77171298	77178569	-	77174933	Chr1D	74947776	74955047	-	74951411	1.0	0.999
gene:TraesCS1D03G0204900	Chr1D	77458902	77472081	+	77465491	Chr1D	75233622	75246801	+	75240211	1.0	0.998
gene:TraesCS1D03G0205100	Chr1D	77483722	77484351	-	77484036	Chr1D	75258442	75259071	-	75258756	1.0	1.0
gene:TraesCS1D03G0205200	Chr1D	77528427	77530707	+	77529567	Chr1D	75303155	75305435	+	75304295	1.0	1.0
gene:TraesCS1D03G0205300	Chr1D	77582925	77594728	-	77588826	Chr1D	75357679	75369482	-	75363580	1.0	1.0
gene:TraesCS1D03G0206700	Chr1D	78289913	78306940	-	78298426	Chr1D	76057771	76074411	-	76066091	1.0	1.0
gene:TraesCS1D03G0207300	Chr1D	78716809	78725902	+	78721355	Chr1D	76483462	76492555	+	76488008	1.0	1.0
gene:TraesCS1D03G0207500	Chr1D	78839884	78845104	-	78842494	Chr1D	76605642	76610862	-	76608252	1.0	1.0
gene:TraesCS1D03G0207600	Chr1D	78850285	78856085	-	78853185	Chr1D	76615871	76621671	-	76618771	1.0	1.0
gene:TraesCS1D03G0207700	Chr1D	78950538	78952289	-	78951413	Chr1D	76715164	76716915	-	76716039	1.0	1.0
gene:TraesCS1D03G0208100	Chr1D	79026994	79028204	+	79027599	Chr1D	76791471	76792681	+	76792076	1.0	1.0
gene:TraesCS1D03G0209600	Chr1D	79099224	79101561	+	79100392	Chr1D	76863688	76866025	+	76864856	1.0	1.0
gene:TraesCS1D03G0210000	Chr1D	79631235	79634798	+	79633016	Chr1D	77394767	77398332	+	77396549	1.0	0.996
gene:TraesCS1D03G0210100	Chr1D	79636666	79639422	-	79638044	Chr1D	77400200	77402956	-	77401578	1.0	1.0
gene:TraesCS1D03G0210200	Chr1D	79678684	79683042	+	79680863	Chr1D	77442210	77446603	+	77444406	1.0	1.0
gene:TraesCS1D03G0210300	Chr1D	79973745	79977764	+	79975754	Chr1D	77724403	77728422	+	77726412	1.0	1.0
gene:TraesCS1D03G0210600	Chr1D	79983650	79986457	-	79985053	Chr1D	77734308	77737115	-	77735711	1.0	1.0
gene:TraesCS1D03G0211600	Chr1D	80160246	80165704	-	80162975	Chr1D	77910954	77916412	-	77913683	1.0	1.0
gene:TraesCS1D03G0211900	Chr1D	80194735	80198136	-	80196435	Chr1D	77945443	77948844	-	77947143	1.0	0.999
gene:TraesCS1D03G0212100	Chr1D	80518678	80520587	-	80519632	Chr1D	78268684	78270593	-	78269638	1.0	1.0
gene:TraesCS1D03G0212200	Chr1D	80543174	80546587	+	80544880	Chr1D	78293181	78296594	+	78294887	1.0	1.0
gene:TraesCS1D03G0212300	Chr1D	80547167	80551981	-	80549574	Chr1D	78297174	78301988	-	78299581	1.0	1.0
gene:TraesCS1D03G0212500	Chr1D	80561864	80568157	-	80565010	Chr1D	78311871	78318164	-	78315017	1.0	1.0
gene:TraesCS1D03G0212600	Chr1D	80568506	80573588	+	80571047	Chr1D	78318520	78323602	+	78321061	1.0	1.0
gene:TraesCS1D03G0212800	Chr1D	80573599	80574945	-	80574272	Chr1D	78323613	78324959	-	78324286	1.0	1.0
gene:TraesCS1D03G0213000	Chr1D	80632319	80635428	-	80633873	Chr1D	78382067	78385176	-	78383621	1.0	1.0
gene:TraesCS1D03G0213200	Chr1D	80842813	80844561	+	80843687	Chr1D	78593668	78595416	+	78594542	1.0	1.0
gene:TraesCS1D03G0213300	Chr1D	81027139	81029703	+	81028421	Chr1D	78778034	78780598	+	78779316	1.0	1.0
gene:TraesCS1D03G0214100	Chr1D	81252510	81254935	-	81253722	Chr1D	79002199	79004624	-	79003411	1.0	1.0
gene:TraesCS1D03G0214200	Chr1D	81294208	81295352	-	81294780	Chr1D	79043933	79045077	-	79044505	1.0	1.0
gene:TraesCS1D03G0215200	Chr1D	81579656	81581799	+	81580727	Chr1D	79328673	79330816	+	79329744	1.0	1.0
gene:TraesCS1D03G0215700	Chr1D	82105149	82106446	+	82105797	Chr1D	79853114	79854411	+	79853762	1.0	1.0
gene:TraesCS1D03G0215800	Chr1D	82142488	82143000	+	82142744	Chr1D	79890419	79890931	+	79890675	1.0	1.0
gene:TraesCS1D03G0215900	Chr1D	82148622	82157468	+	82153045	Chr1D	79896554	79905391	+	79900972	1.0	0.999
gene:TraesCS1D03G0216000	Chr1D	82158826	82161200	+	82160013	Chr1D	79906749	79909123	+	79907936	1.0	1.0
gene:TraesCS1D03G0216100	Chr1D	82163869	82166306	-	82165087	Chr1D	79911792	79914273	-	79913032	0.999	0.959
gene:TraesCS1D03G0216700	Chr1D	82232546	82234445	-	82233495	Chr1D	79980520	79982419	-	79981469	1.0	1.0
gene:TraesCS1D03G0216800	Chr1D	82236880	82239649	-	82238264	Chr1D	79984860	79987629	-	79986244	1.0	1.0
gene:TraesCS1D03G0216900	Chr1D	82258947	82260692	-	82259819	Chr1D	80006963	80008708	-	80007835	1.0	1.0
gene:TraesCS1D03G0217200	Chr1D	82268954	82270875	-	82269914	Chr1D	80016970	80018891	-	80017930	1.0	1.0
gene:TraesCS1D03G0217300	Chr1D	82273323	82275072	+	82274197	Chr1D	80021339	80023088	+	80022213	1.0	1.0
gene:TraesCS1D03G0217400	Chr1D	82276274	82285526	+	82280900	Chr1D	80024290	80033542	+	80028916	1.0	1.0
gene:TraesCS1D03G0217900	Chr1D	82297586	82299151	+	82298368	Chr1D	80045603	80047168	+	80046385	1.0	1.0
gene:TraesCS1D03G0218100	Chr1D	82314860	82325481	-	82320170	Chr1D	80062878	80073499	-	80068188	1.0	0.999
gene:TraesCS1D03G0218200	Chr1D	82348261	82350411	+	82349336	Chr1D	80096306	80098456	+	80097381	1.0	1.0
gene:TraesCS1D03G0218400	Chr1D	82351260	82352197	-	82351728	Chr1D	80099305	80100242	-	80099773	1.0	1.0
gene:TraesCS1D03G0218600	Chr1D	82531275	82538317	-	82534796	Chr1D	80278845	80285887	-	80282366	1.0	1.0
gene:TraesCS1D03G0218700	Chr1D	82613769	82619545	-	82616657	Chr1D	80361091	80366891	-	80363991	1.0	0.998
gene:TraesCS1D03G0219000	Chr1D	82976290	82990697	+	82983493	Chr1D	80722452	80736859	+	80729655	1.0	1.0
gene:TraesCS1D03G0219600	Chr1D	83005353	83006138	+	83005745	Chr1D	80751517	80752302	+	80751909	1.0	1.0
gene:TraesCS1D03G0219700	Chr1D	83111438	83118677	+	83115057	Chr1D	80857632	80864871	+	80861251	1.0	1.0
gene:TraesCS1D03G0219900	Chr1D	83177091	83178352	-	83177721	Chr1D	80923313	80924574	-	80923943	1.0	1.0
gene:TraesCS1D03G0220100	Chr1D	83190777	83209899	+	83200338	Chr1D	80936989	80956116	+	80946552	1.0	1.0
gene:TraesCS1D03G0220600	Chr1D	83463035	83463435	-	83463235	Chr1D	81221611	81222011	-	81221811	1.0	1.0
gene:TraesCS1D03G0221100	Chr1D	83612397	83616628	+	83614512	Chr1D	81370697	81374928	+	81372812	1.0	0.999
gene:TraesCS1D03G0221200	Chr1D	83616905	83617944	+	83617424	Chr1D	81375205	81376244	+	81375724	1.0	1.0
gene:TraesCS1D03G0221300	Chr1D	83704909	83705860	+	83705384	Chr1D	81462872	81463823	+	81463347	1.0	1.0
gene:TraesCS1D03G0221500	Chr1D	83707614	83709598	+	83708606	Chr1D	81465577	81467561	+	81466569	1.0	1.0
gene:TraesCS1D03G0221600	Chr1D	83717716	83718775	+	83718245	Chr1D	81475680	81476737	+	81476208	0.997	0.997
gene:TraesCS1D03G0221700	Chr1D	83800058	83801179	+	83800618	Chr1D	81558011	81559132	+	81558571	1.0	1.0
gene:TraesCS1D03G0222200	Chr1D	83809041	83818125	+	83813583	Chr1D	81567023	81576107	+	81571565	1.0	1.0
gene:TraesCS1D03G0222600	Chr1D	83841198	83850830	+	83846014	Chr1D	81599164	81608797	+	81603980	1.0	1.0
gene:TraesCS1D03G0222800	Chr1D	83982254	83983225	+	83982739	Chr1D	81740296	81741267	+	81740781	1.0	1.0
gene:TraesCS1D03G0222900	Chr1D	83993068	83994333	-	83993700	Chr1D	81751148	81752408	-	81751778	0.996	0.996
gene:TraesCS1D03G0223000	Chr1D	84007317	84008707	+	84008012	Chr1D	81765394	81766784	+	81766089	1.0	1.0
gene:TraesCS1D03G0223100	Chr1D	84051785	84052213	-	84051999	Chr1D	81809918	81810346	-	81810132	1.0	1.0
gene:TraesCS1D03G0223600	Chr1D	84311905	84312450	-	84312177	Chr1D	82069243	82069788	-	82069515	1.0	1.0
gene:TraesCS1D03G0223700	Chr1D	84329390	84338850	+	84334120	Chr1D	82086725	82096208	+	82091466	1.0	1.0
gene:TraesCS1D03G0224000	Chr1D	84441777	84447206	+	84444491	Chr1D	82199150	82204585	+	82201867	1.0	1.0
gene:TraesCS1D03G0224300	Chr1D	84453167	84454293	-	84453730	Chr1D	82210541	82211667	-	82211104	1.0	1.0
gene:TraesCS1D03G0224600	Chr1D	84525850	84527729	+	84526789	Chr1D	82282168	82284047	+	82283107	1.0	1.0
gene:TraesCS1D03G0224800	Chr1D	84640687	84642518	+	84641602	Chr1D	82395365	82397196	+	82396280	1.0	1.0
gene:TraesCS1D03G0224900	Chr1D	84882179	84883961	+	84883070	Chr1D	82636913	82638695	+	82637804	1.0	0.999
gene:TraesCS1D03G0225300	Chr1D	84896063	84896290	+	84896176	Chr1D	82650798	82651025	+	82650911	1.0	1.0
gene:TraesCS1D03G0225400	Chr1D	84899718	84901292	+	84900505	Chr1D	82654453	82656027	+	82655240	1.0	1.0
gene:TraesCS1D03G0227200	Chr1D	86204558	86205706	-	86205132	Chr1D	83954677	83955825	-	83955251	1.0	0.999
gene:TraesCS1D03G0228000	Chr1D	86896160	86897794	-	86896977	Chr1D	84649357	84650991	-	84650174	1.0	1.0
gene:TraesCS1D03G0228100	Chr1D	86901161	86905817	-	86903489	Chr1D	84654363	84659019	-	84656691	1.0	1.0
gene:TraesCS1D03G0228400	Chr1D	86996415	87001296	-	86998855	Chr1D	84748881	84753762	-	84751321	1.0	1.0
gene:TraesCS1D03G0228500	Chr1D	87001458	87003352	+	87002405	Chr1D	84753924	84755818	+	84754871	1.0	1.0
gene:TraesCS1D03G0229000	Chr1D	87090662	87091450	-	87091056	Chr1D	84843128	84843916	-	84843522	1.0	1.0
gene:TraesCS1D03G0229100	Chr1D	87091284	87091484	+	87091384	Chr1D	84843750	84843950	+	84843850	1.0	1.0
gene:TraesCS1D03G0229700	Chr1D	87672392	87681160	+	87676776	Chr1D	85419852	85428132	+	85423992	1.0	1.0
gene:TraesCS1D03G0229800	Chr1D	87739167	87743730	+	87741448	Chr1D	85486131	85490463	+	85488297	1.0	1.0
gene:TraesCS1D03G0230000	Chr1D	87784204	87786403	+	87785303	Chr1D	85530884	85533083	+	85531983	1.0	1.0
