gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity
gene:TraesCS5A03G0428100	Chr5A	336138282	336144792	-	336141537	Chr5A	342247686	342254203	-	342250944	1.0	1.0
gene:TraesCS5A03G0428900	Chr5A	336900397	336907440	+	336903918	Chr5A	343009127	343016170	+	343012648	1.0	1.0
gene:TraesCS5A03G0429000	Chr5A	337392647	337393842	+	337393244	Chr5A	343500681	343501876	+	343501278	1.0	0.999
gene:TraesCS5A03G0429200	Chr5A	338071985	338072837	-	338072411	Chr5A	344173087	344173939	-	344173513	1.0	1.0
gene:TraesCS5A03G0429400	Chr5A	338257478	338258135	-	338257806	Chr5A	344358402	344359059	-	344358730	1.0	1.0
gene:TraesCS5A03G0429500	Chr5A	338269786	338272059	+	338270922	Chr5A	344370713	344372986	+	344371849	1.0	1.0
gene:TraesCS5A03G0429900	Chr5A	338378141	338380717	+	338379429	Chr5A	344479210	344481786	+	344480498	1.0	1.0
gene:TraesCS5A03G0430200	Chr5A	338661191	338664427	+	338662809	Chr5A	344759761	344762997	+	344761379	1.0	1.0
gene:TraesCS5A03G0430300	Chr5A	338664286	338666972	-	338665629	Chr5A	344762856	344765543	-	344764199	1.0	1.0
gene:TraesCS5A03G0430400	Chr5A	338667078	338671562	+	338669320	Chr5A	344765649	344770133	+	344767891	1.0	1.0
gene:TraesCS5A03G0430500	Chr5A	338672565	338694212	+	338683388	Chr5A	344771136	344792760	+	344781948	0.991	0.991
gene:TraesCS5A03G0430700	Chr5A	338717543	338727592	+	338722567	Chr5A	344816327	344826376	+	344821351	1.0	1.0
gene:TraesCS5A03G0430800	Chr5A	338805966	338808761	+	338807363	Chr5A	344904778	344907573	+	344906175	1.0	1.0
gene:TraesCS5A03G0430900	Chr5A	338812138	338823421	+	338817779	Chr5A	344910949	344922230	+	344916589	1.0	1.0
gene:TraesCS5A03G0431100	Chr5A	338844879	338849396	+	338847137	Chr5A	344943679	344948196	+	344945937	1.0	1.0
gene:TraesCS5A03G0431400	Chr5A	338988049	338988786	+	338988417	Chr5A	345086632	345087369	+	345087000	1.0	1.0
gene:TraesCS5A03G0431500	Chr5A	338991604	339007110	-	338999357	Chr5A	345090187	345105702	-	345097944	1.0	1.0
gene:TraesCS5A03G0431600	Chr5A	339322533	339326373	-	339324453	Chr5A	345417306	345421145	-	345419225	1.0	1.0
gene:TraesCS5A03G0431700	Chr5A	339349171	339351249	-	339350210	Chr5A	345443941	345446019	-	345444980	1.0	1.0
gene:TraesCS5A03G0431900	Chr5A	340160517	340165470	+	340162993	Chr5A	346253596	346258549	+	346256072	1.0	1.0
gene:TraesCS5A03G0432100	Chr5A	340165622	340172878	-	340169250	Chr5A	346258701	346265958	-	346262329	1.0	1.0
gene:TraesCS5A03G0432200	Chr5A	340175602	340181727	-	340178664	Chr5A	346268683	346274808	-	346271745	1.0	1.0
gene:TraesCS5A03G0432400	Chr5A	340554415	340560061	+	340557238	Chr5A	346647042	346652688	+	346649865	1.0	1.0
gene:TraesCS5A03G0432900	Chr5A	340692329	340694033	-	340693181	Chr5A	346785020	346786724	-	346785872	1.0	0.999
gene:TraesCS5A03G0433200	Chr5A	341243970	341249167	-	341246568	Chr5A	347336945	347342142	-	347339543	1.0	1.0
gene:TraesCS5A03G0433400	Chr5A	341558331	341570514	-	341564422	Chr5A	347651336	347663499	-	347657417	0.99	0.99
gene:TraesCS5A03G0434000	Chr5A	341919039	341919785	-	341919412	Chr5A	348007458	348008204	-	348007831	1.0	1.0
gene:TraesCS5A03G0434100	Chr5A	341933456	341934878	+	341934167	Chr5A	348021875	348023297	+	348022586	1.0	1.0
gene:TraesCS5A03G0434600	Chr5A	342087364	342098035	+	342092699	Chr5A	348170689	348181360	+	348176024	1.0	1.0
gene:TraesCS5A03G0434700	Chr5A	342098932	342120226	+	342109579	Chr5A	348182257	348203549	+	348192903	1.0	1.0
gene:TraesCS5A03G0435700	Chr5A	342301133	342304184	+	342302658	Chr5A	348383949	348387000	+	348385474	1.0	1.0
gene:TraesCS5A03G0436100	Chr5A	342373732	342375753	-	342374742	Chr5A	348456545	348458566	-	348457555	1.0	1.0
gene:TraesCS5A03G0436200	Chr5A	342465092	342465475	-	342465283	Chr5A	348547944	348548327	-	348548135	1.0	1.0
gene:TraesCS5A03G0436400	Chr5A	342471179	342475145	-	342473162	Chr5A	348554032	348557998	-	348556015	1.0	1.0
gene:TraesCS5A03G0436700	Chr5A	342655297	342664720	+	342660008	Chr5A	348738033	348747456	+	348742744	1.0	1.0
gene:TraesCS5A03G0437000	Chr5A	342780727	342782749	-	342781738	Chr5A	348863395	348865417	-	348864406	1.0	1.0
gene:TraesCS5A03G0437600	Chr5A	343471309	343475216	+	343473262	Chr5A	349552113	349556020	+	349554066	1.0	1.0
gene:TraesCS5A03G0437700	Chr5A	343485245	343493191	-	343489218	Chr5A	349566048	349573994	-	349570021	1.0	0.999
gene:TraesCS5A03G0438100	Chr5A	343865590	343873508	+	343869549	Chr5A	349944972	349952889	+	349948930	1.0	1.0
gene:TraesCS5A03G0438200	Chr5A	344012378	344014328	+	344013353	Chr5A	350091777	350093727	+	350092752	1.0	1.0
gene:TraesCS5A03G0438600	Chr5A	344373563	344376949	-	344375256	Chr5A	350458986	350462372	-	350460679	1.0	1.0
gene:TraesCS5A03G0439400	Chr5A	344943188	344953392	+	344948290	Chr5A	351022572	351032777	+	351027674	1.0	1.0
gene:TraesCS5A03G0439500	Chr5A	344946113	344957458	-	344951785	Chr5A	351025498	351036843	-	351031170	1.0	1.0
gene:TraesCS5A03G0440000	Chr5A	345635392	345640325	+	345637858	Chr5A	351714471	351719405	+	351716938	1.0	1.0
gene:TraesCS5A03G0440300	Chr5A	345751824	345758701	-	345755262	Chr5A	351830868	351837745	-	351834306	1.0	0.999
gene:TraesCS5A03G0440800	Chr5A	346170331	346174883	-	346172607	Chr5A	352242258	352246810	-	352244534	1.0	1.0
gene:TraesCS5A03G0441000	Chr5A	346527568	346531727	-	346529647	Chr5A	352597907	352602066	-	352599986	1.0	1.0
gene:TraesCS5A03G0441200	Chr5A	346538504	346543887	-	346541195	Chr5A	352608373	352613756	-	352611064	1.0	1.0
gene:TraesCS5A03G0441300	Chr5A	346576293	346606211	+	346591252	Chr5A	352646386	352675925	+	352661155	0.969	0.969
gene:TraesCS5A03G0441700	Chr5A	346707913	346709564	+	346708738	Chr5A	352777379	352779030	+	352778204	1.0	1.0
gene:TraesCS5A03G0442100	Chr5A	347412180	347419284	+	347415732	Chr5A	353474755	353481859	+	353478307	1.0	1.0
gene:TraesCS5A03G0442300	Chr5A	347853705	347860798	+	347857251	Chr5A	353916190	353923297	+	353919743	1.0	1.0
gene:TraesCS5A03G0442600	Chr5A	348575149	348584553	+	348579851	Chr5A	354623689	354633110	+	354628399	1.0	1.0
gene:TraesCS5A03G0443000	Chr5A	349105356	349113102	+	349109229	Chr5A	355149776	355157522	+	355153649	1.0	1.0
gene:TraesCS5A03G0443400	Chr5A	349113017	349116555	-	349114786	Chr5A	355157437	355160975	-	355159206	1.0	1.0
gene:TraesCS5A03G0443900	Chr5A	349529377	349530820	+	349530098	Chr5A	355572675	355574118	+	355573396	1.0	1.0
gene:TraesCS5A03G0444200	Chr5A	350020851	350024745	-	350022798	Chr5A	356063796	356067690	-	356065743	1.0	1.0
gene:TraesCS5A03G0444400	Chr5A	350455875	350461821	-	350458848	Chr5A	356496823	356502769	-	356499796	1.0	1.0
gene:TraesCS5A03G0444500	Chr5A	350624367	350626943	-	350625655	Chr5A	356663384	356665960	-	356664672	1.0	1.0
gene:TraesCS5A03G0444800	Chr5A	350901708	350902073	-	350901890	Chr5A	356940726	356941091	-	356940908	1.0	1.0
gene:TraesCS5A03G0445000	Chr5A	350905873	350910744	-	350908308	Chr5A	356944892	356949763	-	356947327	1.0	1.0
gene:TraesCS5A03G0445100	Chr5A	350924212	350930620	-	350927416	Chr5A	356963242	356969650	-	356966446	1.0	1.0
gene:TraesCS5A03G0445200	Chr5A	351182833	351202983	-	351192908	Chr5A	357220593	357240577	-	357230585	1.0	1.0
gene:TraesCS5A03G0445600	Chr5A	351857376	351858902	+	351858139	Chr5A	357891185	357892711	+	357891948	1.0	1.0
gene:TraesCS5A03G0445800	Chr5A	352779460	352789121	+	352784290	Chr5A	358813132	358822793	+	358817962	1.0	1.0
gene:TraesCS5A03G0446100	Chr5A	352786070	352787222	-	352786646	Chr5A	358819742	358820894	-	358820318	1.0	1.0
gene:TraesCS5A03G0446200	Chr5A	353432120	353434283	+	353433201	Chr5A	359465132	359467295	+	359466213	1.0	1.0
gene:TraesCS5A03G0446300	Chr5A	353435654	353438373	-	353437013	Chr5A	359468666	359471385	-	359470025	1.0	1.0
gene:TraesCS5A03G0446400	Chr5A	353441314	353451562	-	353446438	Chr5A	359474386	359484832	-	359479609	1.0	1.0
gene:TraesCS5A03G0446500	Chr5A	353547795	353547923	+	353547859	Chr5A	359585871	359585999	+	359585935	1.0	1.0
gene:TraesCS5A03G0446600	Chr5A	353566524	353569736	+	353568130	Chr5A	359604599	359607811	+	359606205	1.0	1.0
gene:TraesCS5A03G0446900	Chr5A	353942663	353945014	+	353943838	Chr5A	359980482	359982833	+	359981657	1.0	1.0
gene:TraesCS5A03G0447000	Chr5A	353969851	353970171	+	353970011	Chr5A	360007672	360007992	+	360007832	1.0	1.0
gene:TraesCS5A03G0447100	Chr5A	353970425	353974225	+	353972325	Chr5A	360008247	360012047	+	360010147	1.0	1.0
gene:TraesCS5A03G0447200	Chr5A	353974854	353978876	-	353976865	Chr5A	360012676	360016802	-	360014739	0.999	0.999
gene:TraesCS5A03G0447300	Chr5A	353979557	353979843	-	353979700	Chr5A	360017483	360017769	-	360017626	1.0	1.0
gene:TraesCS5A03G0447600	Chr5A	354210119	354220937	+	354215528	Chr5A	360248077	360258900	+	360253488	1.0	0.999
gene:TraesCS5A03G0447700	Chr5A	354229175	354231557	-	354230366	Chr5A	360267797	360270179	-	360268988	1.0	1.0
gene:TraesCS5A03G0447800	Chr5A	354356736	354358106	+	354357421	Chr5A	360395315	360396685	+	360396000	1.0	1.0
gene:TraesCS5A03G0447900	Chr5A	354584425	354584844	-	354584634	Chr5A	360622774	360623193	-	360622983	1.0	1.0
gene:TraesCS5A03G0448200	Chr5A	354642494	354647147	+	354644820	Chr5A	360680839	360685490	+	360683164	1.0	1.0
gene:TraesCS5A03G0448500	Chr5A	354679448	354680439	-	354679943	Chr5A	360717784	360718775	-	360718279	1.0	1.0
gene:TraesCS5A03G0448600	Chr5A	354681906	354690592	-	354686249	Chr5A	360720242	360728688	-	360724465	1.0	1.0
gene:TraesCS5A03G0448800	Chr5A	354906974	354917963	-	354912468	Chr5A	360936029	360947017	-	360941523	1.0	1.0
gene:TraesCS5A03G0449000	Chr5A	355325118	355329366	+	355327242	Chr5A	361353466	361357714	+	361355590	1.0	1.0
gene:TraesCS5A03G0449100	Chr5A	355434623	355436144	-	355435383	Chr5A	361462951	361464472	-	361463711	1.0	1.0
gene:TraesCS5A03G0449200	Chr5A	355519968	355528647	+	355524307	Chr5A	361548331	361557010	+	361552670	1.0	1.0
gene:TraesCS5A03G0449400	Chr5A	355541209	355551405	+	355546307	Chr5A	361569572	361579786	+	361574679	1.0	1.0
gene:TraesCS5A03G0449700	Chr5A	355827366	355830386	+	355828876	Chr5A	361854878	361857898	+	361856388	1.0	1.0
gene:TraesCS5A03G0449800	Chr5A	355831413	355835162	-	355833287	Chr5A	361858925	361862546	-	361860735	1.0	1.0
gene:TraesCS5A03G0449900	Chr5A	356132511	356133240	+	356132875	Chr5A	362157222	362157951	+	362157586	1.0	1.0
gene:TraesCS5A03G0450100	Chr5A	356208272	356208685	-	356208478	Chr5A	362232984	362233397	-	362233190	1.0	1.0
gene:TraesCS5A03G0450000	Chr5A	356207505	356213632	+	356210568	Chr5A	362232217	362238344	+	362235280	1.0	1.0
gene:TraesCS5A03G0450300	Chr5A	356216358	356217931	+	356217144	Chr5A	362241070	362242643	+	362241856	1.0	1.0
gene:TraesCS5A03G0450600	Chr5A	356465038	356465526	+	356465282	Chr5A	362489617	362490105	+	362489861	1.0	1.0
gene:TraesCS5A03G0450700	Chr5A	356491869	356494286	+	356493077	Chr5A	362516403	362518820	+	362517611	1.0	1.0
gene:TraesCS5A03G0450900	Chr5A	356540566	356551331	-	356545948	Chr5A	362564787	362575295	-	362570041	1.0	1.0
gene:TraesCS5A03G0451600	Chr5A	356835580	356838321	-	356836950	Chr5A	362858269	362861010	-	362859639	1.0	1.0
gene:TraesCS5A03G0451700	Chr5A	356838561	356862108	-	356850334	Chr5A	362861250	362884798	-	362873024	1.0	0.999
gene:TraesCS5A03G0451900	Chr5A	356951114	356951523	+	356951318	Chr5A	362980880	362981289	+	362981084	1.0	0.994
gene:TraesCS5A03G0452000	Chr5A	356952329	356953467	-	356952898	Chr5A	362982095	362983233	-	362982664	1.0	1.0
gene:TraesCS5A03G0452300	Chr5A	357396390	357402862	+	357399626	Chr5A	363424434	363430910	+	363427672	1.0	0.999
gene:TraesCS5A03G0452500	Chr5A	357429220	357432313	+	357430766	Chr5A	363456850	363459943	+	363458396	1.0	1.0
gene:TraesCS5A03G0452600	Chr5A	357520148	357520696	-	357520422	Chr5A	363547518	363548066	-	363547792	1.0	1.0
gene:TraesCS5A03G0452700	Chr5A	357913643	357918794	+	357916218	Chr5A	363949319	363954239	+	363951779	1.0	1.0
gene:TraesCS5A03G0452800	Chr5A	358154470	358156113	-	358155291	Chr5A	364187572	364189215	-	364188393	1.0	1.0
gene:TraesCS5A03G0453000	Chr5A	358396104	358399990	-	358398047	Chr5A	364430785	364434671	-	364432728	1.0	0.999
gene:TraesCS5A03G0453500	Chr5A	358832317	358840153	-	358836235	Chr5A	364867104	364874950	-	364871027	1.0	1.0
gene:TraesCS5A03G0453600	Chr5A	359364497	359378996	+	359371746	Chr5A	365398368	365412867	+	365405617	1.0	1.0
gene:TraesCS5A03G0453700	Chr5A	359385139	359394945	+	359390042	Chr5A	365419018	365428771	+	365423894	1.0	0.994
gene:TraesCS5A03G0454100	Chr5A	360036694	360039956	+	360038325	Chr5A	366070001	366073263	+	366071632	1.0	1.0
gene:TraesCS5A03G0454200	Chr5A	360075777	360078938	+	360077357	Chr5A	366109085	366112246	+	366110665	1.0	1.0
gene:TraesCS5A03G0454300	Chr5A	360083383	360084152	-	360083767	Chr5A	366116692	366117461	-	366117076	1.0	1.0
gene:TraesCS5A03G0455000	Chr5A	360411423	360424660	-	360418041	Chr5A	366443392	366456629	-	366450010	1.0	1.0
gene:TraesCS5A03G0455500	Chr5A	361695767	361696402	-	361696084	Chr5A	367739209	367739844	-	367739526	1.0	0.998
gene:TraesCS5A03G0455600	Chr5A	361777449	361779469	+	361778459	Chr5A	367821157	367823177	+	367822167	1.0	1.0
gene:TraesCS5A03G0455700	Chr5A	362038909	362042029	+	362040469	Chr5A	368080834	368083954	+	368082394	1.0	1.0
gene:TraesCS5A03G0456000	Chr5A	362198663	362204662	+	362201662	Chr5A	368252057	368258055	+	368255056	1.0	0.999
gene:TraesCS5A03G0456200	Chr5A	362496609	362499473	+	362498041	Chr5A	368549811	368552675	+	368551243	1.0	1.0
gene:TraesCS5A03G0456300	Chr5A	362502782	362518762	-	362510772	Chr5A	368555992	368571968	-	368563980	0.998	0.998
gene:TraesCS5A03G0456400	Chr5A	362611844	362615135	-	362613489	Chr5A	368665026	368668317	-	368666671	1.0	1.0
gene:TraesCS5A03G0456500	Chr5A	362702990	362705064	+	362704027	Chr5A	368756172	368758246	+	368757209	1.0	1.0
gene:TraesCS5A03G0456800	Chr5A	362741311	362741493	-	362741402	Chr5A	368793943	368794125	-	368794034	1.0	1.0
gene:TraesCS5A03G0456900	Chr5A	362741725	362747683	-	362744704	Chr5A	368794357	368800315	-	368797336	1.0	1.0
gene:TraesCS5A03G0457800	Chr5A	363105004	363110717	-	363107860	Chr5A	369154979	369160623	-	369157801	0.973	0.973
gene:TraesCS5A03G0458000	Chr5A	363118542	363120431	-	363119486	Chr5A	369168606	369170495	-	369169550	1.0	1.0
gene:TraesCS5A03G0458500	Chr5A	363600634	363603341	-	363601987	Chr5A	369649206	369651913	-	369650559	1.0	1.0
gene:TraesCS5A03G0458800	Chr5A	363916505	363919679	-	363918092	Chr5A	369973032	369976207	-	369974619	1.0	1.0
gene:TraesCS5A03G0458900	Chr5A	363921173	363927882	-	363924527	Chr5A	369977701	369984509	-	369981105	1.0	1.0
gene:TraesCS5A03G0459000	Chr5A	364165010	364175773	+	364170391	Chr5A	370220720	370231485	+	370226102	1.0	1.0
gene:TraesCS5A03G0459600	Chr5A	364239199	364242592	+	364240895	Chr5A	370294897	370298290	+	370296593	1.0	1.0
gene:TraesCS5A03G0459800	Chr5A	364517856	364520934	+	364519395	Chr5A	370572717	370575795	+	370574256	1.0	1.0
gene:TraesCS5A03G0459900	Chr5A	364660490	364663044	+	364661767	Chr5A	370715394	370717948	+	370716671	1.0	1.0
gene:TraesCS5A03G0460000	Chr5A	364665506	364682486	+	364673996	Chr5A	370720410	370737385	+	370728897	1.0	1.0
gene:TraesCS5A03G0460100	Chr5A	364730585	364733979	-	364732282	Chr5A	370785490	370788884	-	370787187	1.0	1.0
gene:TraesCS5A03G0460400	Chr5A	364981268	364981897	-	364981582	Chr5A	371025859	371026488	-	371026173	1.0	1.0
gene:TraesCS5A03G0460500	Chr5A	364984848	364993066	+	364988957	Chr5A	371028942	371037160	+	371033051	1.0	1.0
gene:TraesCS5A03G0460600	Chr5A	365020480	365025440	+	365022960	Chr5A	371063128	371068149	+	371065638	1.0	1.0
gene:TraesCS5A03G0460700	Chr5A	365265433	365268552	-	365266992	Chr5A	371308718	371311837	-	371310277	1.0	1.0
gene:TraesCS5A03G0460900	Chr5A	365270807	365271876	-	365271341	Chr5A	371314092	371315161	-	371314626	1.0	1.0
gene:TraesCS5A03G0461000	Chr5A	365279209	365280261	-	365279735	Chr5A	371322491	371323543	-	371323017	1.0	1.0
gene:TraesCS5A03G0461200	Chr5A	365287361	365288388	-	365287874	Chr5A	371330643	371331670	-	371331156	1.0	1.0
gene:TraesCS5A03G0461600	Chr5A	365400431	365404966	+	365402698	Chr5A	371443780	371448315	+	371446047	1.0	1.0
gene:TraesCS5A03G0461700	Chr5A	365442564	365445318	-	365443941	Chr5A	371485921	371488675	-	371487298	1.0	1.0
gene:TraesCS5A03G0461800	Chr5A	365562366	365564337	+	365563351	Chr5A	371605414	371607385	+	371606399	1.0	1.0
gene:TraesCS5A03G0462400	Chr5A	365902818	365904731	+	365903774	Chr5A	371946934	371948847	+	371947890	1.0	0.999
gene:TraesCS5A03G0462500	Chr5A	365907892	365913773	+	365910832	Chr5A	371952008	371957890	+	371954949	1.0	1.0
gene:TraesCS5A03G0462600	Chr5A	365959154	365959831	-	365959492	Chr5A	372003226	372003903	-	372003564	1.0	1.0
gene:TraesCS5A03G0462800	Chr5A	365968948	365969235	+	365969091	Chr5A	372013026	372013313	+	372013169	1.0	1.0
gene:TraesCS5A03G0462900	Chr5A	365970400	365978958	-	365974679	Chr5A	372014478	372023069	-	372018773	1.0	0.999
gene:TraesCS5A03G0463300	Chr5A	366229547	366235366	+	366232456	Chr5A	372273932	372279751	+	372276841	1.0	1.0
gene:TraesCS5A03G0463400	Chr5A	366237880	366238320	+	366238100	Chr5A	372282265	372282705	+	372282485	1.0	1.0
gene:TraesCS5A03G0463500	Chr5A	366420922	366421943	+	366421432	Chr5A	372465347	372466368	+	372465857	1.0	1.0
gene:TraesCS5A03G0463600	Chr5A	366509573	366542796	+	366526184	Chr5A	372553781	372586742	+	372570261	1.0	1.0
gene:TraesCS5A03G0463900	Chr5A	366547545	366553588	-	366550566	Chr5A	372591493	372597536	-	372594514	1.0	1.0
gene:TraesCS5A03G0464100	Chr5A	366921526	366925007	+	366923266	Chr5A	372964782	372968263	+	372966522	1.0	1.0
gene:TraesCS5A03G0464200	Chr5A	366924675	366930006	-	366927340	Chr5A	372967931	372973262	-	372970596	1.0	1.0
gene:TraesCS5A03G0464400	Chr5A	367002260	367007184	-	367004722	Chr5A	373045522	373050448	-	373047985	1.0	1.0
gene:TraesCS5A03G0464500	Chr5A	367051020	367051885	-	367051452	Chr5A	373094270	373095135	-	373094702	1.0	1.0
gene:TraesCS5A03G0464700	Chr5A	367374142	367376480	+	367375311	Chr5A	373417418	373419756	+	373418587	1.0	1.0
gene:TraesCS5A03G0464800	Chr5A	367377809	367379520	+	367378664	Chr5A	373421085	373422796	+	373421940	1.0	1.0
gene:TraesCS5A03G0464900	Chr5A	367395572	367397689	-	367396630	Chr5A	373438842	373440958	-	373439900	0.999	0.999
gene:TraesCS5A03G0465000	Chr5A	367424279	367431360	+	367427819	Chr5A	373467568	373474649	+	373471108	1.0	1.0
gene:TraesCS5A03G0465100	Chr5A	367433180	367440871	+	367437025	Chr5A	373476469	373484160	+	373480314	1.0	1.0
gene:TraesCS5A03G0465400	Chr5A	367566990	367569432	+	367568211	Chr5A	373610333	373612775	+	373611554	1.0	0.994
gene:TraesCS5A03G0465500	Chr5A	367852025	367861208	+	367856616	Chr5A	373894434	373903617	+	373899025	1.0	1.0
gene:TraesCS5A03G0465600	Chr5A	367888458	367893894	-	367891176	Chr5A	373930866	373936302	-	373933584	1.0	0.998
gene:TraesCS5A03G0465700	Chr5A	367894097	367898109	+	367896103	Chr5A	373936505	373940517	+	373938511	1.0	1.0
gene:TraesCS5A03G0466200	Chr5A	368048236	368048646	+	368048441	Chr5A	374090094	374090504	+	374090299	1.0	1.0
gene:TraesCS5A03G0466300	Chr5A	368049644	368050583	-	368050113	Chr5A	374091502	374092441	-	374091971	1.0	0.998
gene:TraesCS5A03G0466400	Chr5A	368076631	368079682	-	368078156	Chr5A	374118495	374121546	-	374120020	1.0	0.997
gene:TraesCS5A03G0466500	Chr5A	368083081	368093987	-	368088534	Chr5A	374124946	374135895	-	374130420	1.0	1.0
gene:TraesCS5A03G0467200	Chr5A	368405542	368405875	+	368405708	Chr5A	374447002	374447335	+	374447168	1.0	1.0
gene:TraesCS5A03G0467300	Chr5A	368424833	368426665	-	368425749	Chr5A	374459279	374461111	-	374460195	1.0	0.999
gene:TraesCS5A03G0467800	Chr5A	368839380	368842192	+	368840786	Chr5A	374872402	374875214	+	374873808	1.0	1.0
gene:TraesCS5A03G0468000	Chr5A	368845531	368859669	-	368852600	Chr5A	374878306	374892182	-	374885244	1.0	1.0
gene:TraesCS5A03G0468300	Chr5A	369085376	369087471	+	369086423	Chr5A	375114250	375116205	+	375115227	1.0	1.0
gene:TraesCS5A03G0468400	Chr5A	369169361	369172497	-	369170929	Chr5A	375197805	375200941	-	375199373	1.0	1.0
gene:TraesCS5A03G0468700	Chr5A	369907021	369922648	+	369914834	Chr5A	375925643	375941300	+	375933471	1.0	1.0
gene:TraesCS5A03G0468900	Chr5A	370378059	370378289	+	370378174	Chr5A	376396907	376397137	+	376397022	1.0	1.0
gene:TraesCS5A03G0468800	Chr5A	370377854	370381546	-	370379700	Chr5A	376396702	376400394	-	376398548	1.0	1.0
gene:TraesCS5A03G0469000	Chr5A	370387448	370388306	-	370387877	Chr5A	376406292	376407150	-	376406721	1.0	1.0
gene:TraesCS5A03G0469100	Chr5A	370471013	370473318	-	370472165	Chr5A	376489520	376491825	-	376490672	1.0	1.0
gene:TraesCS5A03G0469300	Chr5A	370520288	370528019	+	370524153	Chr5A	376538795	376546528	+	376542661	1.0	0.999
gene:TraesCS5A03G0469400	Chr5A	370540826	370543393	+	370542109	Chr5A	376559335	376561902	+	376560618	1.0	1.0
gene:TraesCS5A03G0469500	Chr5A	370546281	370550559	+	370548420	Chr5A	376564790	376569067	+	376566928	1.0	1.0
gene:TraesCS5A03G0469600	Chr5A	371291147	371300441	+	371295794	Chr5A	377308656	377318129	+	377313392	1.0	0.999
gene:TraesCS5A03G0469700	Chr5A	371300533	371301159	-	371300846	Chr5A	377318236	377318862	-	377318549	1.0	1.0
gene:TraesCS5A03G0469800	Chr5A	371303611	371308332	+	371305971	Chr5A	377321314	377326035	+	377323674	1.0	1.0
gene:TraesCS5A03G0470200	Chr5A	372413462	372416006	-	372414734	Chr5A	378430081	378432625	-	378431353	1.0	1.0
gene:TraesCS5A03G0470300	Chr5A	372847086	372851922	-	372849504	Chr5A	378862683	378867517	-	378865100	1.0	0.999
gene:TraesCS5A03G0470400	Chr5A	373185938	373188548	+	373187243	Chr5A	379200713	379203323	+	379202018	1.0	1.0
gene:TraesCS5A03G0470900	Chr5A	374261000	374261387	-	374261193	Chr5A	380266470	380266857	-	380266663	1.0	0.995
gene:TraesCS5A03G0471100	Chr5A	374713589	374716075	+	374714832	Chr5A	380717729	380720215	+	380718972	1.0	1.0
gene:TraesCS5A03G0471300	Chr5A	374863271	374864672	+	374863971	Chr5A	380867416	380868817	+	380868116	1.0	1.0
gene:TraesCS5A03G0471400	Chr5A	374880501	374885343	-	374882922	Chr5A	380884628	380889470	-	380887049	1.0	0.999
gene:TraesCS5A03G0471800	Chr5A	375125901	375138868	-	375132384	Chr5A	381130007	381142971	-	381136489	1.0	0.999
gene:TraesCS5A03G0472200	Chr5A	375479933	375486051	+	375482992	Chr5A	381483771	381489889	+	381486830	1.0	0.999
gene:TraesCS5A03G0472300	Chr5A	375514237	375516251	+	375515244	Chr5A	381517895	381519909	+	381518902	1.0	1.0
gene:TraesCS5A03G0472400	Chr5A	375517735	375521107	+	375519421	Chr5A	381521393	381524765	+	381523079	1.0	1.0
gene:TraesCS5A03G0472700	Chr5A	375601183	375606853	+	375604018	Chr5A	381604840	381610510	+	381607675	1.0	1.0
gene:TraesCS5A03G0472800	Chr5A	375778970	375782600	-	375780785	Chr5A	381782629	381786259	-	381784444	1.0	1.0
gene:TraesCS5A03G0472900	Chr5A	375794392	375795030	+	375794711	Chr5A	381798048	381798686	+	381798367	1.0	1.0
gene:TraesCS5A03G0473000	Chr5A	375798263	375803109	-	375800686	Chr5A	381801924	381806770	-	381804347	1.0	1.0
gene:TraesCS5A03G0473400	Chr5A	376060712	376070146	+	376065429	Chr5A	382063526	382072269	+	382067897	1.0	1.0
gene:TraesCS5A03G0473500	Chr5A	376070770	376076619	-	376073694	Chr5A	382072893	382078531	-	382075712	1.0	1.0
gene:TraesCS5A03G0473700	Chr5A	376324202	376333361	-	376328781	Chr5A	382324605	382333761	-	382329183	1.0	1.0
gene:TraesCS5A03G0473900	Chr5A	376690851	376697527	+	376694189	Chr5A	382691471	382698147	+	382694809	1.0	1.0
gene:TraesCS5A03G0474000	Chr5A	376771956	376774633	+	376773294	Chr5A	382772585	382775262	+	382773923	1.0	1.0
gene:TraesCS5A03G0474200	Chr5A	377058629	377059650	+	377059139	Chr5A	383054161	383055182	+	383054671	1.0	1.0
gene:TraesCS5A03G0474300	Chr5A	377060557	377065345	-	377062951	Chr5A	383056089	383060877	-	383058483	1.0	0.999
gene:TraesCS5A03G0474400	Chr5A	377212569	377216308	-	377214438	Chr5A	383207700	383211439	-	383209569	1.0	0.999
gene:TraesCS5A03G0474700	Chr5A	377337964	377338846	+	377338405	Chr5A	383333068	383333950	+	383333509	1.0	1.0
gene:TraesCS5A03G0475000	Chr5A	377342262	377342381	-	377342321	Chr5A	383337358	383337477	-	383337417	1.0	1.0
gene:TraesCS5A03G0475600	Chr5A	377403011	377403118	-	377403064	Chr5A	383397601	383397708	-	383397654	1.0	0.972
gene:TraesCS5A03G0475800	Chr5A	377409414	377410509	-	377409961	Chr5A	383403884	383404980	-	383404432	1.0	1.0
gene:TraesCS5A03G0475900	Chr5A	377533902	377543410	+	377538656	Chr5A	383528439	383537908	+	383533173	0.986	0.986
