gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity
gene:TraesCS2D03G0106800	Chr2D	23756148	23757365	+	23756756	Chr2D	25466309	25467526	+	25466917	1.0	1.0
gene:TraesCS2D03G0106900	Chr2D	23783130	23792321	-	23787725	Chr2D	25493303	25502493	-	25497898	1.0	0.999
gene:TraesCS2D03G0107000	Chr2D	23832277	23833215	-	23832746	Chr2D	25542418	25543356	-	25542887	1.0	1.0
gene:TraesCS2D03G0107200	Chr2D	23970792	23977806	+	23974299	Chr2D	25679733	25686552	+	25683142	1.0	1.0
gene:TraesCS2D03G0107300	Chr2D	24004431	24010935	+	24007683	Chr2D	25712657	25719168	+	25715912	1.0	1.0
gene:TraesCS2D03G0107400	Chr2D	24013289	24018708	-	24015998	Chr2D	25721522	25726941	-	25724231	1.0	1.0
gene:TraesCS2D03G0107900	Chr2D	24048635	24054007	+	24051321	Chr2D	25756551	25761923	+	25759237	1.0	1.0
gene:TraesCS2D03G0108000	Chr2D	24054537	24065086	+	24059811	Chr2D	25762453	25773004	+	25767728	1.0	1.0
gene:TraesCS2D03G0108700	Chr2D	24082005	24085059	+	24083532	Chr2D	25789538	25792592	+	25791065	1.0	1.0
gene:TraesCS2D03G0108800	Chr2D	24087789	24089268	+	24088528	Chr2D	25795322	25796801	+	25796061	1.0	1.0
gene:TraesCS2D03G0109000	Chr2D	24093132	24096048	-	24094590	Chr2D	25800665	25803581	-	25802123	1.0	1.0
gene:TraesCS2D03G0109100	Chr2D	24099614	24101348	+	24100481	Chr2D	25806839	25808573	+	25807706	1.0	1.0
gene:TraesCS2D03G0109200	Chr2D	24151634	24152263	-	24151948	Chr2D	25858598	25859227	-	25858912	1.0	1.0
gene:TraesCS2D03G0109800	Chr2D	24193449	24195517	-	24194483	Chr2D	25900421	25902489	-	25901455	1.0	1.0
gene:TraesCS2D03G0109900	Chr2D	24352330	24353698	+	24353014	Chr2D	26112519	26113887	+	26113203	1.0	1.0
gene:TraesCS2D03G0110100	Chr2D	24370449	24371786	+	24371117	Chr2D	26130638	26131975	+	26131306	1.0	1.0
gene:TraesCS2D03G0110200	Chr2D	24373595	24375199	-	24374397	Chr2D	26133784	26135388	-	26134586	1.0	1.0
gene:TraesCS2D03G0110600	Chr2D	24402911	24405667	-	24404289	Chr2D	26162628	26165384	-	26164006	1.0	1.0
gene:TraesCS2D03G0110800	Chr2D	24424971	24427909	+	24426440	Chr2D	26184688	26187626	+	26186157	1.0	1.0
gene:TraesCS2D03G0111000	Chr2D	24433444	24439629	-	24436536	Chr2D	26193161	26199346	-	26196253	1.0	1.0
gene:TraesCS2D03G0111300	Chr2D	24500734	24507467	+	24504100	Chr2D	26259650	26266072	+	26262861	1.0	0.999
gene:TraesCS2D03G0111400	Chr2D	24538563	24541054	+	24539808	Chr2D	26296594	26299085	+	26297839	1.0	1.0
gene:TraesCS2D03G0111500	Chr2D	24620171	24621176	+	24620673	Chr2D	26315671	26316676	+	26316173	1.0	1.0
gene:TraesCS2D03G0111600	Chr2D	24620525	24621176	+	24620850	Chr2D	26316025	26316676	+	26316350	1.0	1.0
gene:TraesCS2D03G0111700	Chr2D	24662788	24663620	-	24663204	Chr2D	26326756	26327588	-	26327172	1.0	1.0
gene:TraesCS2D03G0111800	Chr2D	24663770	24666199	+	24664984	Chr2D	26327738	26330167	+	26328952	1.0	1.0
gene:TraesCS2D03G0111900	Chr2D	24726664	24728444	-	24727554	Chr2D	26390618	26392398	-	26391508	1.0	1.0
gene:TraesCS2D03G0112000	Chr2D	24745824	24748024	-	24746924	Chr2D	26409778	26411978	-	26410878	1.0	1.0
gene:TraesCS2D03G0112100	Chr2D	24753742	24755761	-	24754751	Chr2D	26417693	26419712	-	26418702	1.0	1.0
gene:TraesCS2D03G0112200	Chr2D	24804712	24806554	+	24805633	Chr2D	26468705	26470547	+	26469626	1.0	1.0
gene:TraesCS2D03G0112500	Chr2D	24866645	24868025	-	24867335	Chr2D	26530668	26532048	-	26531358	1.0	0.999
gene:TraesCS2D03G0112600	Chr2D	24876525	24879549	-	24878037	Chr2D	26540548	26543572	-	26542060	1.0	1.0
gene:TraesCS2D03G0112700	Chr2D	24992293	24994387	-	24993340	Chr2D	26887807	26889901	-	26888854	1.0	1.0
gene:TraesCS2D03G0112800	Chr2D	25003748	25010277	+	25007012	Chr2D	26899263	26905792	+	26902527	1.0	1.0
gene:TraesCS2D03G0112900	Chr2D	25016336	25016632	+	25016484	Chr2D	26911858	26912154	+	26912006	1.0	1.0
gene:TraesCS2D03G0113000	Chr2D	25035212	25036432	+	25035822	Chr2D	26930734	26931954	+	26931344	1.0	1.0
gene:TraesCS2D03G0113400	Chr2D	25111641	25114420	+	25113030	Chr2D	27007139	27009918	+	27008528	1.0	1.0
gene:TraesCS2D03G0113600	Chr2D	25117656	25119167	-	25118411	Chr2D	27013154	27014665	-	27013909	1.0	1.0
gene:TraesCS2D03G0114700	Chr2D	26241235	26242032	+	26241633	Chr2D	28521557	28522354	+	28521955	1.0	1.0
gene:TraesCS2D03G0114800	Chr2D	26309259	26309773	+	26309516	Chr2D	28589034	28589548	+	28589291	1.0	1.0
gene:TraesCS2D03G0114900	Chr2D	26310871	26315636	-	26313253	Chr2D	28590646	28595411	-	28593028	1.0	1.0
gene:TraesCS2D03G0115000	Chr2D	26477707	26482320	-	26480013	Chr2D	28756945	28761562	-	28759253	1.0	1.0
gene:TraesCS2D03G0115400	Chr2D	26527131	26528211	-	26527671	Chr2D	28806370	28807450	-	28806910	1.0	1.0
gene:TraesCS2D03G0115900	Chr2D	26651894	26653260	+	26652577	Chr2D	28940090	28941456	+	28940773	1.0	1.0
gene:TraesCS2D03G0116000	Chr2D	26680294	26680704	-	26680499	Chr2D	28968494	28968904	-	28968699	1.0	1.0
gene:TraesCS2D03G0116300	Chr2D	26694055	26700974	-	26697514	Chr2D	28982255	28989174	-	28985714	1.0	1.0
gene:TraesCS2D03G0116400	Chr2D	26709547	26711226	+	26710386	Chr2D	28998429	29000108	+	28999268	1.0	1.0
gene:TraesCS2D03G0116500	Chr2D	26718335	26728039	+	26723187	Chr2D	29006534	29016238	+	29011386	1.0	1.0
gene:TraesCS2D03G0116600	Chr2D	26736271	26755235	+	26745753	Chr2D	29024470	29043434	+	29033952	1.0	1.0
gene:TraesCS2D03G0116900	Chr2D	26797521	26798489	+	26798005	Chr2D	29085721	29086689	+	29086205	1.0	1.0
gene:TraesCS2D03G0117000	Chr2D	26798699	26800197	-	26799448	Chr2D	29086899	29088397	-	29087648	1.0	1.0
gene:TraesCS2D03G0117100	Chr2D	26802409	26802828	+	26802618	Chr2D	29090609	29091028	+	29090818	1.0	1.0
gene:TraesCS2D03G0117400	Chr2D	26814662	26816345	+	26815503	Chr2D	29102878	29104561	+	29103719	1.0	1.0
gene:TraesCS2D03G0117500	Chr2D	26817132	26820241	-	26818686	Chr2D	29105348	29108457	-	29106902	1.0	1.0
gene:TraesCS2D03G0117600	Chr2D	26823135	26825090	-	26824112	Chr2D	29111355	29113310	-	29112332	1.0	1.0
gene:TraesCS2D03G0118000	Chr2D	26935324	26940431	-	26937877	Chr2D	29223518	29228625	-	29226071	1.0	1.0
gene:TraesCS2D03G0118300	Chr2D	26947065	26947946	-	26947505	Chr2D	29235259	29236140	-	29235699	1.0	1.0
gene:TraesCS2D03G0118400	Chr2D	26955514	26956549	-	26956031	Chr2D	29243709	29244744	-	29244226	1.0	1.0
gene:TraesCS2D03G0118500	Chr2D	26976070	26977232	-	26976651	Chr2D	29264265	29265427	-	29264846	1.0	1.0
gene:TraesCS2D03G0118900	Chr2D	27040920	27041743	+	27041331	Chr2D	29442786	29443609	+	29443197	1.0	1.0
gene:TraesCS2D03G0119200	Chr2D	27282030	27283170	-	27282600	Chr2D	29916248	29917388	-	29916818	1.0	1.0
gene:TraesCS2D03G0119300	Chr2D	27286950	27296163	-	27291556	Chr2D	29921168	29930381	-	29925774	1.0	1.0
gene:TraesCS2D03G0119400	Chr2D	27302204	27304051	+	27303127	Chr2D	29936421	29938268	+	29937344	1.0	1.0
gene:TraesCS2D03G0119500	Chr2D	27310938	27312449	+	27311693	Chr2D	29945155	29946666	+	29945910	1.0	1.0
gene:TraesCS2D03G0119600	Chr2D	27314699	27318142	-	27316420	Chr2D	29948916	29952359	-	29950637	1.0	1.0
gene:TraesCS2D03G0119900	Chr2D	27582376	27582950	+	27582663	Chr2D	30216097	30216671	+	30216384	1.0	0.991
gene:TraesCS2D03G0120900	Chr2D	27985141	27986897	-	27986019	Chr2D	30617603	30619359	-	30618481	1.0	1.0
gene:TraesCS2D03G0121600	Chr2D	28294035	28296325	-	28295180	Chr2D	30923887	30926177	-	30925032	1.0	1.0
gene:TraesCS2D03G0121700	Chr2D	28300643	28306041	+	28303342	Chr2D	30930495	30935893	+	30933194	1.0	1.0
gene:TraesCS2D03G0121800	Chr2D	28304132	28315137	-	28309634	Chr2D	30933984	30944983	-	30939483	1.0	1.0
gene:TraesCS2D03G0123100	Chr2D	28447782	28448297	+	28448039	Chr2D	31076983	31077498	+	31077240	1.0	1.0
gene:TraesCS2D03G0123200	Chr2D	28448699	28454326	-	28451512	Chr2D	31077900	31083527	-	31080713	1.0	1.0
gene:TraesCS2D03G0123700	Chr2D	28479727	28483254	+	28481490	Chr2D	31108931	31112458	+	31110694	1.0	1.0
gene:TraesCS2D03G0123800	Chr2D	28483666	28485324	-	28484495	Chr2D	31112870	31114528	-	31113699	1.0	1.0
gene:TraesCS2D03G0124200	Chr2D	28505478	28507411	-	28506444	Chr2D	31134676	31136609	-	31135642	1.0	1.0
gene:TraesCS2D03G0124300	Chr2D	28559400	28568139	-	28563769	Chr2D	31188604	31197343	-	31192973	1.0	1.0
gene:TraesCS2D03G0125300	Chr2D	29029959	29031151	+	29030555	Chr2D	31654200	31655392	+	31654796	1.0	1.0
gene:TraesCS2D03G0125400	Chr2D	29041605	29047185	-	29044395	Chr2D	31668518	31673837	-	31671177	1.0	1.0
gene:TraesCS2D03G0125500	Chr2D	29220772	29233782	+	29227277	Chr2D	31846287	31858910	+	31852598	1.0	1.0
gene:TraesCS2D03G0125600	Chr2D	29234894	29235229	+	29235061	Chr2D	31860022	31860357	+	31860189	1.0	1.0
gene:TraesCS2D03G0125700	Chr2D	29243970	29246320	+	29245145	Chr2D	31869098	31871448	+	31870273	1.0	1.0
gene:TraesCS2D03G0125800	Chr2D	29285576	29287794	+	29286685	Chr2D	31910711	31912929	+	31911820	1.0	1.0
gene:TraesCS2D03G0125900	Chr2D	29291352	29295186	+	29293269	Chr2D	31916487	31920321	+	31918404	1.0	1.0
gene:TraesCS2D03G0126000	Chr2D	29298235	29302597	+	29300416	Chr2D	31923372	31927734	+	31925553	1.0	1.0
gene:TraesCS2D03G0126200	Chr2D	29427292	29435032	+	29431162	Chr2D	32043605	32051350	+	32047477	1.0	1.0
gene:TraesCS2D03G0126300	Chr2D	29457824	29459362	-	29458593	Chr2D	32074215	32075753	-	32074984	1.0	1.0
gene:TraesCS2D03G0126400	Chr2D	29469414	29472595	-	29471004	Chr2D	32085705	32088886	-	32087295	1.0	1.0
gene:TraesCS2D03G0126500	Chr2D	29496791	29504324	-	29500557	Chr2D	32294152	32301685	-	32297918	1.0	1.0
gene:TraesCS2D03G0126900	Chr2D	29559344	29563928	-	29561636	Chr2D	32356705	32361289	-	32358997	1.0	1.0
gene:TraesCS2D03G0127600	Chr2D	29625056	29628437	-	29626746	Chr2D	32422398	32425779	-	32424088	1.0	1.0
gene:TraesCS2D03G0127800	Chr2D	29730721	29733123	+	29731922	Chr2D	32529132	32530176	+	32529654	0.905	0.905
gene:TraesCS2D03G0127900	Chr2D	29735498	29736561	-	29736029	Chr2D	32532551	32533614	-	32533082	1.0	0.998
gene:TraesCS2D03G0128100	Chr2D	29745662	29746300	-	29745981	Chr2D	32542714	32543352	-	32543033	1.0	1.0
gene:TraesCS2D03G0128200	Chr2D	29751339	29754157	-	29752748	Chr2D	32548391	32551209	-	32549800	1.0	1.0
gene:TraesCS2D03G0128400	Chr2D	29796459	29797937	-	29797198	Chr2D	32593513	32594991	-	32594252	1.0	1.0
gene:TraesCS2D03G0128500	Chr2D	29810233	29811096	+	29810664	Chr2D	32607290	32608153	+	32607721	1.0	1.0
gene:TraesCS2D03G0128700	Chr2D	29826706	29827646	-	29827176	Chr2D	32623763	32624703	-	32624233	1.0	1.0
gene:TraesCS2D03G0128800	Chr2D	29832974	29834398	-	29833686	Chr2D	32630031	32631455	-	32630743	1.0	1.0
gene:TraesCS2D03G0128900	Chr2D	29856431	29857631	-	29857031	Chr2D	32653489	32654689	-	32654089	1.0	1.0
gene:TraesCS2D03G0129100	Chr2D	29861040	29862508	-	29861774	Chr2D	32658098	32659566	-	32658832	1.0	1.0
gene:TraesCS2D03G0129200	Chr2D	29864545	29865687	-	29865116	Chr2D	32661603	32662745	-	32662174	1.0	1.0
gene:TraesCS2D03G0129300	Chr2D	29874664	29876166	-	29875415	Chr2D	32671722	32673224	-	32672473	1.0	1.0
gene:TraesCS2D03G0129500	Chr2D	29879500	29881256	+	29880378	Chr2D	32676558	32678314	+	32677436	1.0	1.0
gene:TraesCS2D03G0129600	Chr2D	29881232	29886112	-	29883672	Chr2D	32678290	32683170	-	32680730	1.0	1.0
gene:TraesCS2D03G0129700	Chr2D	29887653	29890722	-	29889187	Chr2D	32684711	32687780	-	32686245	1.0	1.0
gene:TraesCS2D03G0129800	Chr2D	29892286	29895606	-	29893946	Chr2D	32689344	32692664	-	32691004	1.0	1.0
gene:TraesCS2D03G0129900	Chr2D	29897954	29903411	-	29900682	Chr2D	32695012	32700469	-	32697740	1.0	1.0
gene:TraesCS2D03G0130000	Chr2D	29905498	29910037	-	29907767	Chr2D	32702556	32707095	-	32704825	1.0	1.0
gene:TraesCS2D03G0130100	Chr2D	29923138	29927376	-	29925257	Chr2D	32720190	32724428	-	32722309	1.0	1.0
gene:TraesCS2D03G0130200	Chr2D	29928973	29933486	+	29931229	Chr2D	32726025	32730538	+	32728281	1.0	1.0
gene:TraesCS2D03G0130400	Chr2D	29937493	29939110	-	29938301	Chr2D	32734545	32736162	-	32735353	1.0	1.0
gene:TraesCS2D03G0130500	Chr2D	29942406	29944101	-	29943253	Chr2D	32739458	32741153	-	32740305	1.0	1.0
gene:TraesCS2D03G0130600	Chr2D	29952101	29955396	-	29953748	Chr2D	32749154	32752449	-	32750801	1.0	1.0
gene:TraesCS2D03G0130700	Chr2D	29964916	29969952	-	29967434	Chr2D	32761968	32767004	-	32764486	1.0	1.0
gene:TraesCS2D03G0130900	Chr2D	29971149	29975748	-	29973448	Chr2D	32768201	32772800	-	32770500	1.0	1.0
gene:TraesCS2D03G0131000	Chr2D	29978542	29982950	-	29980746	Chr2D	32775594	32780002	-	32777798	1.0	1.0
gene:TraesCS2D03G0131100	Chr2D	30020967	30021662	+	30021314	Chr2D	32817994	32818689	+	32818341	1.0	1.0
gene:TraesCS2D03G0131500	Chr2D	30041172	30043508	-	30042340	Chr2D	32838205	32840541	-	32839373	1.0	1.0
gene:TraesCS2D03G0131700	Chr2D	30052952	30057531	-	30055241	Chr2D	32850002	32854581	-	32852291	1.0	1.0
gene:TraesCS2D03G0131800	Chr2D	30062285	30066777	-	30064531	Chr2D	32859339	32863831	-	32861585	1.0	1.0
gene:TraesCS2D03G0132300	Chr2D	30376277	30378010	+	30377143	Chr2D	33171859	33173592	+	33172725	1.0	1.0
gene:TraesCS2D03G0132400	Chr2D	30383892	30386900	-	30385396	Chr2D	33179339	33182347	-	33180843	1.0	1.0
gene:TraesCS2D03G0132700	Chr2D	30389056	30392959	-	30391007	Chr2D	33184503	33188406	-	33186454	1.0	1.0
gene:TraesCS2D03G0132900	Chr2D	30394477	30397797	-	30396137	Chr2D	33189924	33193244	-	33191584	1.0	1.0
gene:TraesCS2D03G0133000	Chr2D	30519013	30522154	+	30520583	Chr2D	33313263	33316400	+	33314831	0.997	0.997
gene:TraesCS2D03G0133100	Chr2D	30594383	30608175	-	30601279	Chr2D	33388643	33402435	-	33395539	1.0	1.0
gene:TraesCS2D03G0133500	Chr2D	30694030	30694173	-	30694101	Chr2D	33488295	33488438	-	33488366	1.0	1.0
gene:TraesCS2D03G0133600	Chr2D	30698312	30701569	-	30699940	Chr2D	33492577	33495834	-	33494205	1.0	1.0
gene:TraesCS2D03G0133800	Chr2D	30724560	30728191	+	30726375	Chr2D	33518810	33522441	+	33520625	1.0	1.0
gene:TraesCS2D03G0133900	Chr2D	30731252	30732725	+	30731988	Chr2D	33525502	33526975	+	33526238	1.0	1.0
gene:TraesCS2D03G0134000	Chr2D	30737279	30740522	-	30738900	Chr2D	33531275	33534518	-	33532896	1.0	1.0
gene:TraesCS2D03G0134200	Chr2D	30795737	30797432	+	30796584	Chr2D	33589568	33591263	+	33590415	1.0	1.0
gene:TraesCS2D03G0134600	Chr2D	30840411	30853998	-	30847204	Chr2D	33634243	33647832	-	33641037	1.0	1.0
gene:TraesCS2D03G0134700	Chr2D	30862673	30864324	+	30863498	Chr2D	33656507	33658158	+	33657332	1.0	0.995
gene:TraesCS2D03G0134800	Chr2D	30880943	30882801	-	30881872	Chr2D	33674815	33676673	-	33675744	1.0	0.999
gene:TraesCS2D03G0135200	Chr2D	30931100	30932797	+	30931948	Chr2D	33724968	33726665	+	33725816	1.0	1.0
gene:TraesCS2D03G0135500	Chr2D	30950121	30950960	-	30950540	Chr2D	33743646	33744485	-	33744065	1.0	1.0
gene:TraesCS2D03G0136100	Chr2D	31116150	31120944	-	31118547	Chr2D	33909375	33914169	-	33911772	1.0	1.0
gene:TraesCS2D03G0136200	Chr2D	31121021	31126971	+	31123996	Chr2D	33914246	33920196	+	33917221	1.0	1.0
gene:TraesCS2D03G0136300	Chr2D	31129022	31133441	+	31131231	Chr2D	33922243	33926662	+	33924452	1.0	1.0
gene:TraesCS2D03G0136400	Chr2D	31140463	31147823	+	31144143	Chr2D	33933684	33941046	+	33937365	1.0	1.0
gene:TraesCS2D03G0136500	Chr2D	31150200	31151970	-	31151085	Chr2D	33943423	33945193	-	33944308	1.0	1.0
gene:TraesCS2D03G0136600	Chr2D	31246309	31247987	+	31247148	Chr2D	34040702	34042380	+	34041541	1.0	1.0
gene:TraesCS2D03G0136800	Chr2D	31412462	31414806	+	31413634	Chr2D	34206355	34208699	+	34207527	1.0	0.999
gene:TraesCS2D03G0136900	Chr2D	31452923	31455883	+	31454403	Chr2D	34246130	34249090	+	34247610	1.0	1.0
gene:TraesCS2D03G0137000	Chr2D	31463489	31474431	+	31468960	Chr2D	34256706	34267652	+	34262179	1.0	1.0
gene:TraesCS2D03G0137100	Chr2D	31486532	31490214	+	31488373	Chr2D	34279753	34283435	+	34281594	1.0	1.0
gene:TraesCS2D03G0137200	Chr2D	31490819	31493404	-	31492111	Chr2D	34284040	34286625	-	34285332	1.0	1.0
gene:TraesCS2D03G0137800	Chr2D	31644551	31647738	+	31646144	Chr2D	34436704	34439891	+	34438297	1.0	1.0
gene:TraesCS2D03G0137900	Chr2D	31674988	31677058	+	31676023	Chr2D	34467127	34469197	+	34468162	1.0	1.0
gene:TraesCS2D03G0138200	Chr2D	31699093	31704264	+	31701678	Chr2D	34491232	34496403	+	34493817	1.0	1.0
gene:TraesCS2D03G0138700	Chr2D	31794797	31802670	+	31798733	Chr2D	34586926	34594809	+	34590867	1.0	1.0
gene:TraesCS2D03G0138900	Chr2D	31830280	31835135	+	31832707	Chr2D	34622421	34627276	+	34624848	1.0	1.0
gene:TraesCS2D03G0139000	Chr2D	31839208	31840607	-	31839907	Chr2D	34631025	34632424	-	34631724	1.0	1.0
gene:TraesCS2D03G0139300	Chr2D	32050493	32051746	-	32051119	Chr2D	34841085	34842338	-	34841711	1.0	1.0
gene:TraesCS2D03G0139700	Chr2D	32112069	32113330	-	32112699	Chr2D	34901396	34902657	-	34902026	1.0	1.0
gene:TraesCS2D03G0140000	Chr2D	32164492	32164995	-	32164743	Chr2D	34953856	34954359	-	34954107	1.0	1.0
gene:TraesCS2D03G0140100	Chr2D	32171964	32172465	-	32172214	Chr2D	34961328	34961829	-	34961578	1.0	1.0
gene:TraesCS2D03G0140400	Chr2D	32293114	32294425	-	32293769	Chr2D	35082401	35083712	-	35083056	1.0	0.998
gene:TraesCS2D03G0140600	Chr2D	32300757	32302009	-	32301383	Chr2D	35089960	35091212	-	35090586	1.0	1.0
gene:TraesCS2D03G0140800	Chr2D	32309948	32313253	-	32311600	Chr2D	35099151	35102456	-	35100803	1.0	0.998
gene:TraesCS2D03G0140900	Chr2D	32313673	32325986	-	32319829	Chr2D	35102876	35115189	-	35109032	1.0	1.0
gene:TraesCS2D03G0141000	Chr2D	32389047	32390660	-	32389853	Chr2D	35178233	35179846	-	35179039	1.0	1.0
gene:TraesCS2D03G0141100	Chr2D	32396160	32397494	+	32396827	Chr2D	35185345	35186679	+	35186012	1.0	1.0
gene:TraesCS2D03G0141200	Chr2D	32397525	32403621	-	32400573	Chr2D	35186710	35192806	-	35189758	1.0	1.0
gene:TraesCS2D03G0141300	Chr2D	32419214	32419903	-	32419558	Chr2D	35208465	35209154	-	35208809	1.0	1.0
gene:TraesCS2D03G0141600	Chr2D	32462216	32462893	-	32462554	Chr2D	35251459	35252136	-	35251797	1.0	1.0
gene:TraesCS2D03G0141700	Chr2D	32466506	32471387	-	32468946	Chr2D	35255749	35260630	-	35258189	1.0	1.0
gene:TraesCS2D03G0141800	Chr2D	32483581	32484646	+	32484113	Chr2D	35272821	35273886	+	35273353	1.0	1.0
gene:TraesCS2D03G0142000	Chr2D	32497806	32498467	+	32498136	Chr2D	35287050	35287711	+	35287380	1.0	1.0
gene:TraesCS2D03G0142200	Chr2D	32507480	32510686	-	32509083	Chr2D	35296724	35299930	-	35298327	1.0	1.0
gene:TraesCS2D03G0142400	Chr2D	32517097	32519269	+	32518183	Chr2D	35306341	35308513	+	35307427	1.0	1.0
gene:TraesCS2D03G0142500	Chr2D	32527989	32531629	-	32529809	Chr2D	35317238	35320878	-	35319058	1.0	1.0
gene:TraesCS2D03G0142800	Chr2D	32543444	32550454	-	32546949	Chr2D	35332693	35339703	-	35336198	1.0	1.0
gene:TraesCS2D03G0143000	Chr2D	32607775	32612216	+	32609995	Chr2D	35397029	35401470	+	35399249	1.0	1.0
gene:TraesCS2D03G0143100	Chr2D	32644559	32649565	+	32647062	Chr2D	35433811	35438817	+	35436314	1.0	1.0
gene:TraesCS2D03G0143400	Chr2D	32716318	32720064	+	32718191	Chr2D	35491176	35494922	+	35493049	1.0	1.0
gene:TraesCS2D03G0143500	Chr2D	32721087	32722522	-	32721804	Chr2D	35495945	35497380	-	35496662	1.0	1.0
gene:TraesCS2D03G0143700	Chr2D	32733793	32735403	-	32734598	Chr2D	35507984	35509594	-	35508789	1.0	1.0
gene:TraesCS2D03G0143900	Chr2D	32805760	32809958	+	32807859	Chr2D	35578606	35582804	+	35580705	1.0	1.0
gene:TraesCS2D03G0144200	Chr2D	32847172	32848928	+	32848050	Chr2D	35620005	35621761	+	35620883	1.0	1.0
gene:TraesCS2D03G0144400	Chr2D	32992895	32993521	-	32993208	Chr2D	35765883	35766509	-	35766196	1.0	1.0
gene:TraesCS2D03G0144600	Chr2D	33035746	33037192	-	33036469	Chr2D	35808338	35809784	-	35809061	1.0	1.0
gene:TraesCS2D03G0145100	Chr2D	33563825	33565289	+	33564557	Chr2D	36335779	36337243	+	36336511	1.0	1.0
gene:TraesCS2D03G0145200	Chr2D	33565440	33569442	-	33567441	Chr2D	36337394	36341396	-	36339395	1.0	1.0
gene:TraesCS2D03G0145300	Chr2D	33611957	33613490	-	33612723	Chr2D	36383909	36385442	-	36384675	1.0	1.0
gene:TraesCS2D03G0145400	Chr2D	33657938	33659657	-	33658797	Chr2D	36429887	36431607	-	36430747	1.0	0.999
gene:TraesCS2D03G0145600	Chr2D	33788483	33790158	-	33789320	Chr2D	36559955	36561630	-	36560792	1.0	1.0
gene:TraesCS2D03G0145800	Chr2D	33866055	33871782	-	33868918	Chr2D	36636705	36642432	-	36639568	1.0	1.0
gene:TraesCS2D03G0146000	Chr2D	33946570	33949949	-	33948259	Chr2D	36717172	36720551	-	36718861	1.0	1.0
gene:TraesCS2D03G0146100	Chr2D	33956297	33958861	+	33957579	Chr2D	36726667	36729231	+	36727949	1.0	1.0
gene:TraesCS2D03G0146300	Chr2D	33969464	33971017	+	33970240	Chr2D	36739834	36741387	+	36740610	1.0	1.0
gene:TraesCS2D03G0146400	Chr2D	34008129	34011192	-	34009660	Chr2D	36777823	36780886	-	36779354	1.0	1.0
gene:TraesCS2D03G0146500	Chr2D	34088296	34091643	-	34089969	Chr2D	36856743	36860090	-	36858416	1.0	1.0
gene:TraesCS2D03G0146600	Chr2D	34095668	34096635	+	34096151	Chr2D	36863799	36864766	+	36864282	1.0	1.0
gene:TraesCS2D03G0146700	Chr2D	34111802	34116218	-	34114010	Chr2D	36879703	36884119	-	36881911	1.0	1.0
gene:TraesCS2D03G0146900	Chr2D	34130997	34131869	-	34131433	Chr2D	36898894	36899766	-	36899330	1.0	1.0
gene:TraesCS2D03G0147100	Chr2D	34210907	34212333	-	34211620	Chr2D	36978666	36980092	-	36979379	1.0	1.0
gene:TraesCS2D03G0147200	Chr2D	34241728	34250589	+	34246158	Chr2D	37009488	37018349	+	37013918	1.0	1.0
gene:TraesCS2D03G0147300	Chr2D	34340403	34344320	+	34342361	Chr2D	37107457	37111374	+	37109415	1.0	1.0
gene:TraesCS2D03G0147400	Chr2D	34353967	34357230	-	34355598	Chr2D	37120563	37123826	-	37122194	1.0	1.0
gene:TraesCS2D03G0147700	Chr2D	34460909	34462339	+	34461624	Chr2D	37222744	37224174	+	37223459	1.0	1.0
gene:TraesCS2D03G0148300	Chr2D	34530001	34532215	+	34531108	Chr2D	37290490	37292704	+	37291597	1.0	1.0
gene:TraesCS2D03G0148400	Chr2D	34532742	34542126	-	34537434	Chr2D	37293231	37302615	-	37297923	1.0	0.999
gene:TraesCS2D03G0148600	Chr2D	34563110	34563691	-	34563400	Chr2D	37323107	37323688	-	37323397	1.0	1.0
gene:TraesCS2D03G0148700	Chr2D	34580428	34581715	-	34581071	Chr2D	37340425	37341712	-	37341068	1.0	1.0
gene:TraesCS2D03G0148900	Chr2D	34600981	34609328	-	34605154	Chr2D	37360978	37369324	-	37365151	0.999	0.999
gene:TraesCS2D03G0149000	Chr2D	34618129	34619480	+	34618804	Chr2D	37378146	37379497	+	37378821	1.0	0.988
gene:TraesCS2D03G0149300	Chr2D	34654237	34655918	-	34655077	Chr2D	37413989	37415670	-	37414829	1.0	1.0
gene:TraesCS2D03G0149400	Chr2D	34658291	34659748	+	34659019	Chr2D	37418043	37419500	+	37418771	1.0	1.0
gene:TraesCS2D03G0149600	Chr2D	34899877	34902111	-	34900994	Chr2D	37575797	37577840	-	37576818	0.998	0.997
gene:TraesCS2D03G0150100	Chr2D	35023533	35024765	+	35024149	Chr2D	37699092	37700324	+	37699708	1.0	1.0
gene:TraesCS2D03G0150300	Chr2D	35048961	35053997	+	35051479	Chr2D	37724520	37729556	+	37727038	1.0	1.0
gene:TraesCS2D03G0150400	Chr2D	35054002	35057297	+	35055649	Chr2D	37729561	37732856	+	37731208	1.0	1.0
gene:TraesCS2D03G0150500	Chr2D	35058926	35064340	+	35061633	Chr2D	37734485	37739899	+	37737192	1.0	1.0
gene:TraesCS2D03G0150700	Chr2D	35067300	35069804	+	35068552	Chr2D	37742859	37745363	+	37744111	1.0	1.0
gene:TraesCS2D03G0150800	Chr2D	35220476	35223702	+	35222089	Chr2D	37896034	37899260	+	37897647	1.0	1.0
