gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity
gene:TraesCS1D03G0126600	Chr1D	41167787	41169155	-	41168471	Chr1D	43911703	43913071	-	43912387	1.0	1.0
gene:TraesCS1D03G0126700	Chr1D	41202985	41205141	+	41204063	Chr1D	43946719	43948875	+	43947797	1.0	1.0
gene:TraesCS1D03G0126800	Chr1D	41273617	41277866	-	41275741	Chr1D	44016672	44020921	-	44018796	1.0	1.0
gene:TraesCS1D03G0127000	Chr1D	41457802	41461684	+	41459743	Chr1D	44200598	44204480	+	44202539	1.0	1.0
gene:TraesCS1D03G0127200	Chr1D	41466595	41468304	-	41467449	Chr1D	44209391	44211100	-	44210245	1.0	1.0
gene:TraesCS1D03G0127300	Chr1D	41489964	41491670	-	41490817	Chr1D	44232761	44234467	-	44233614	1.0	1.0
gene:TraesCS1D03G0127400	Chr1D	41496264	41496719	-	41496491	Chr1D	44239061	44239516	-	44239288	1.0	1.0
gene:TraesCS1D03G0127500	Chr1D	41496750	41497223	-	41496986	Chr1D	44239547	44240020	-	44239783	1.0	1.0
gene:TraesCS1D03G0127600	Chr1D	41563158	41564328	+	41563743	Chr1D	44305961	44307131	+	44306546	1.0	1.0
gene:TraesCS1D03G0127700	Chr1D	41565126	41567095	-	41566110	Chr1D	44307929	44309898	-	44308913	1.0	1.0
gene:TraesCS1D03G0127800	Chr1D	41634437	41637536	+	41635986	Chr1D	44377239	44380338	+	44378788	1.0	1.0
gene:TraesCS1D03G0128200	Chr1D	41688331	41697299	+	41692815	Chr1D	44431193	44440161	+	44435677	1.0	1.0
gene:TraesCS1D03G0128700	Chr1D	41816067	41820593	+	41818330	Chr1D	44559526	44564052	+	44561789	1.0	1.0
gene:TraesCS1D03G0128800	Chr1D	41826629	41828018	-	41827323	Chr1D	44570088	44571477	-	44570782	1.0	1.0
gene:TraesCS1D03G0129100	Chr1D	42193445	42198068	-	42195756	Chr1D	44935521	44940144	-	44937832	1.0	1.0
gene:TraesCS1D03G0129200	Chr1D	42552815	42557494	+	42555154	Chr1D	45293824	45298503	+	45296163	1.0	0.997
gene:TraesCS1D03G0129500	Chr1D	42577726	42578901	-	42578313	Chr1D	45318743	45319918	-	45319330	1.0	1.0
gene:TraesCS1D03G0129800	Chr1D	42693277	42695625	+	42694451	Chr1D	45433714	45436062	+	45434888	1.0	1.0
gene:TraesCS1D03G0130100	Chr1D	42771766	42776241	-	42774003	Chr1D	45511843	45516318	-	45514080	1.0	1.0
gene:TraesCS1D03G0130200	Chr1D	42846769	42852250	+	42849509	Chr1D	45586797	45592278	+	45589537	1.0	1.0
gene:TraesCS1D03G0130300	Chr1D	42852418	42854132	-	42853275	Chr1D	45592446	45594160	-	45593303	1.0	1.0
gene:TraesCS1D03G0130500	Chr1D	42902567	42903994	-	42903280	Chr1D	45642588	45644015	-	45643301	1.0	1.0
gene:TraesCS1D03G0130600	Chr1D	43067996	43070350	-	43069173	Chr1D	45804754	45807108	-	45805931	1.0	1.0
gene:TraesCS1D03G0130800	Chr1D	43129399	43130357	+	43129878	Chr1D	45866526	45867484	+	45867005	1.0	1.0
gene:TraesCS1D03G0131000	Chr1D	43145190	43146014	+	43145602	Chr1D	45882317	45883141	+	45882729	1.0	1.0
gene:TraesCS1D03G0131500	Chr1D	43334141	43334950	+	43334545	Chr1D	46130350	46131159	+	46130754	1.0	1.0
gene:TraesCS1D03G0131800	Chr1D	43497907	43499982	+	43498944	Chr1D	46292260	46294335	+	46293297	1.0	1.0
gene:TraesCS1D03G0131900	Chr1D	43694943	43696851	-	43695897	Chr1D	46489321	46491229	-	46490275	1.0	0.992
gene:TraesCS1D03G0132000	Chr1D	43773775	43777733	-	43775754	Chr1D	46568156	46572114	-	46570135	1.0	1.0
gene:TraesCS1D03G0132200	Chr1D	44051921	44054122	-	44053021	Chr1D	46844559	46846760	-	46845659	1.0	0.999
gene:TraesCS1D03G0132300	Chr1D	44195270	44197533	-	44196401	Chr1D	46987669	46989932	-	46988800	1.0	1.0
gene:TraesCS1D03G0132500	Chr1D	44214698	44218140	-	44216419	Chr1D	47007096	47010538	-	47008817	1.0	1.0
gene:TraesCS1D03G0132800	Chr1D	44416336	44421255	-	44418795	Chr1D	47208846	47213765	-	47211305	1.0	1.0
gene:TraesCS1D03G0132900	Chr1D	44475324	44476701	-	44476012	Chr1D	47267834	47269211	-	47268522	1.0	1.0
gene:TraesCS1D03G0133300	Chr1D	44500039	44501114	+	44500576	Chr1D	47291981	47293056	+	47292518	1.0	1.0
gene:TraesCS1D03G0133500	Chr1D	44506899	44509075	+	44507987	Chr1D	47298551	47300727	+	47299639	1.0	1.0
gene:TraesCS1D03G0133600	Chr1D	44626457	44630944	+	44628700	Chr1D	47416982	47421469	+	47419225	1.0	1.0
gene:TraesCS1D03G0133700	Chr1D	44656425	44658917	+	44657671	Chr1D	47446950	47449442	+	47448196	1.0	1.0
gene:TraesCS1D03G0133800	Chr1D	44662646	44664397	-	44663521	Chr1D	47453166	47454917	-	47454041	1.0	1.0
gene:TraesCS1D03G0133900	Chr1D	44672371	44673276	+	44672823	Chr1D	47462892	47463797	+	47463344	1.0	1.0
gene:TraesCS1D03G0134200	Chr1D	44728660	44729645	+	44729152	Chr1D	47519182	47520167	+	47519674	1.0	1.0
gene:TraesCS1D03G0134300	Chr1D	44732191	44733257	+	44732724	Chr1D	47522713	47523779	+	47523246	1.0	1.0
gene:TraesCS1D03G0134500	Chr1D	44774193	44775024	+	44774608	Chr1D	47564660	47565491	+	47565075	1.0	1.0
gene:TraesCS1D03G0134700	Chr1D	44820577	44821289	+	44820933	Chr1D	47754398	47755110	+	47754754	1.0	1.0
gene:TraesCS1D03G0134800	Chr1D	44895131	44912421	-	44903776	Chr1D	47828956	47846250	-	47837603	1.0	1.0
gene:TraesCS1D03G0136400	Chr1D	45285664	45286685	+	45286174	Chr1D	48218180	48219201	+	48218690	1.0	1.0
gene:TraesCS1D03G0136500	Chr1D	45357872	45358750	+	45358311	Chr1D	48290391	48291269	+	48290830	1.0	1.0
gene:TraesCS1D03G0136900	Chr1D	45539362	45550061	-	45544711	Chr1D	48470453	48481152	-	48475802	1.0	1.0
gene:TraesCS1D03G0137300	Chr1D	45726358	45738105	-	45732231	Chr1D	48657078	48668825	-	48662951	1.0	1.0
gene:TraesCS1D03G0137400	Chr1D	45785340	45789972	+	45787656	Chr1D	48715792	48720424	+	48718108	1.0	1.0
gene:TraesCS1D03G0138200	Chr1D	45870980	45871638	-	45871309	Chr1D	48801000	48801658	-	48801329	1.0	1.0
gene:TraesCS1D03G0138400	Chr1D	46147985	46151923	+	46149954	Chr1D	49076811	49080749	+	49078780	1.0	1.0
gene:TraesCS1D03G0138600	Chr1D	46204333	46205572	-	46204952	Chr1D	49133188	49134427	-	49133807	1.0	1.0
gene:TraesCS1D03G0139300	Chr1D	46258299	46258529	-	46258414	Chr1D	49187332	49187562	-	49187447	1.0	1.0
gene:TraesCS1D03G0139700	Chr1D	46259929	46260522	-	46260225	Chr1D	49188688	49189281	-	49188984	1.0	1.0
gene:TraesCS1D03G0139800	Chr1D	46260889	46261327	+	46261108	Chr1D	49189648	49190086	+	49189867	1.0	1.0
gene:TraesCS1D03G0140200	Chr1D	46344075	46352037	+	46348056	Chr1D	49273081	49281043	+	49277062	1.0	1.0
gene:TraesCS1D03G0140600	Chr1D	46375977	46376605	+	46376291	Chr1D	49304983	49305611	+	49305297	1.0	1.0
gene:TraesCS1D03G0140700	Chr1D	46892846	46893671	+	46893258	Chr1D	49817702	49818527	+	49818114	1.0	1.0
gene:TraesCS1D03G0141200	Chr1D	47342099	47342844	+	47342471	Chr1D	50262157	50262902	+	50262529	1.0	1.0
gene:TraesCS1D03G0141300	Chr1D	47377350	47377736	+	47377543	Chr1D	50297408	50297794	+	50297601	1.0	1.0
gene:TraesCS1D03G0141600	Chr1D	47695186	47695980	+	47695583	Chr1D	50613489	50614283	+	50613886	1.0	1.0
gene:TraesCS1D03G0141800	Chr1D	47707171	47708987	-	47708079	Chr1D	50625473	50627289	-	50626381	1.0	1.0
gene:TraesCS1D03G0141900	Chr1D	47709108	47713001	+	47711054	Chr1D	50627410	50631305	+	50629357	1.0	1.0
gene:TraesCS1D03G0142000	Chr1D	47713932	47717768	-	47715850	Chr1D	50632236	50636072	-	50634154	1.0	1.0
gene:TraesCS1D03G0142700	Chr1D	48314788	48315550	-	48315169	Chr1D	52154021	52154783	-	52154402	1.0	1.0
gene:TraesCS1D03G0143400	Chr1D	48720874	48727010	+	48723942	Chr1D	52558645	52564781	+	52561713	1.0	1.0
gene:TraesCS1D03G0143800	Chr1D	49329127	49331051	+	49330089	Chr1D	53162837	53164761	+	53163799	1.0	1.0
gene:TraesCS1D03G0144300	Chr1D	49412628	49416448	-	49414538	Chr1D	53246329	53250149	-	53248239	1.0	1.0
gene:TraesCS1D03G0144700	Chr1D	49554163	49555858	+	49555010	Chr1D	53387180	53388875	+	53388027	1.0	1.0
gene:TraesCS1D03G0144900	Chr1D	49565839	49567901	-	49566870	Chr1D	53398475	53400537	-	53399506	1.0	1.0
gene:TraesCS1D03G0145300	Chr1D	49622017	49627540	-	49624778	Chr1D	53454407	53459931	-	53457169	1.0	1.0
gene:TraesCS1D03G0145400	Chr1D	49671147	49678193	-	49674670	Chr1D	53503608	53510662	-	53507135	1.0	1.0
gene:TraesCS1D03G0145500	Chr1D	49680946	49691282	-	49686114	Chr1D	53513415	53523943	-	53518679	1.0	1.0
gene:TraesCS1D03G0145900	Chr1D	49858383	49861884	-	49860133	Chr1D	53690260	53693761	-	53692010	1.0	1.0
gene:TraesCS1D03G0146100	Chr1D	49870537	49871421	-	49870979	Chr1D	53702414	53703298	-	53702856	1.0	1.0
gene:TraesCS1D03G0146900	Chr1D	50147870	50150962	-	50149416	Chr1D	53978321	53981413	-	53979867	1.0	1.0
gene:TraesCS1D03G0147100	Chr1D	50538150	50546272	-	50542211	Chr1D	54364005	54372127	-	54368066	1.0	1.0
gene:TraesCS1D03G0147200	Chr1D	50549085	50552220	-	50550652	Chr1D	54374940	54378075	-	54376507	1.0	1.0
gene:TraesCS1D03G0148100	Chr1D	50875970	50878823	+	50877396	Chr1D	54701549	54704402	+	54702975	1.0	1.0
gene:TraesCS1D03G0148300	Chr1D	50933936	50943728	+	50938832	Chr1D	54759727	54769519	+	54764623	1.0	1.0
gene:TraesCS1D03G0148700	Chr1D	51100589	51107433	+	51104011	Chr1D	54925364	54932208	+	54928786	1.0	1.0
gene:TraesCS1D03G0148800	Chr1D	51107107	51107343	-	51107225	Chr1D	54931882	54932118	-	54932000	1.0	1.0
gene:TraesCS1D03G0148900	Chr1D	51109591	51111372	-	51110481	Chr1D	54934366	54936147	-	54935256	1.0	1.0
gene:TraesCS1D03G0149200	Chr1D	51161198	51162451	-	51161824	Chr1D	54985987	54987240	-	54986613	1.0	1.0
gene:TraesCS1D03G0149700	Chr1D	51212978	51216067	-	51214522	Chr1D	55037781	55040870	-	55039325	1.0	1.0
gene:TraesCS1D03G0149900	Chr1D	51247198	51249920	-	51248559	Chr1D	55071999	55074721	-	55073360	1.0	1.0
gene:TraesCS1D03G0150100	Chr1D	51603428	51623843	+	51613635	Chr1D	55426307	55446726	+	55436516	1.0	1.0
gene:TraesCS1D03G0150200	Chr1D	51625069	51626652	-	51625860	Chr1D	55447952	55449535	-	55448743	1.0	1.0
gene:TraesCS1D03G0150300	Chr1D	51673214	51676958	-	51675086	Chr1D	55496107	55499851	-	55497979	1.0	1.0
gene:TraesCS1D03G0150500	Chr1D	51679091	51684705	-	51681898	Chr1D	55501984	55507598	-	55504791	1.0	1.0
gene:TraesCS1D03G0150900	Chr1D	52077993	52080427	+	52079210	Chr1D	55900919	55903353	+	55902136	1.0	1.0
gene:TraesCS1D03G0151100	Chr1D	52099159	52101667	+	52100413	Chr1D	55921812	55924320	+	55923066	1.0	1.0
gene:TraesCS1D03G0151200	Chr1D	52323019	52324211	-	52323615	Chr1D	56144844	56146036	-	56145440	1.0	1.0
gene:TraesCS1D03G0151300	Chr1D	52445683	52446525	-	52446104	Chr1D	56267509	56268351	-	56267930	1.0	1.0
gene:TraesCS1D03G0151400	Chr1D	52624588	52630191	+	52627389	Chr1D	56444992	56450595	+	56447793	1.0	1.0
gene:TraesCS1D03G0151500	Chr1D	52630564	52634419	+	52632491	Chr1D	56450968	56454823	+	56452895	1.0	1.0
gene:TraesCS1D03G0151600	Chr1D	52635002	52638324	-	52636663	Chr1D	56455406	56458728	-	56457067	1.0	1.0
gene:TraesCS1D03G0151700	Chr1D	52636734	52637288	-	52637011	Chr1D	56457138	56457692	-	56457415	1.0	1.0
gene:TraesCS1D03G0151800	Chr1D	52647992	52648981	-	52648486	Chr1D	56468396	56469385	-	56468890	1.0	1.0
gene:TraesCS1D03G0152200	Chr1D	52785660	52786331	-	52785995	Chr1D	56605108	56605779	-	56605443	1.0	1.0
gene:TraesCS1D03G0152300	Chr1D	52786452	52786907	-	52786679	Chr1D	56605900	56606355	-	56606127	1.0	1.0
gene:TraesCS1D03G0152400	Chr1D	52796331	52799534	+	52797932	Chr1D	56615779	56618982	+	56617380	1.0	1.0
gene:TraesCS1D03G0152700	Chr1D	52799392	52803585	-	52801488	Chr1D	56618840	56623033	-	56620936	1.0	1.0
gene:TraesCS1D03G0152900	Chr1D	52810756	52815145	+	52812950	Chr1D	56630204	56634593	+	56632398	1.0	1.0
gene:TraesCS1D03G0153000	Chr1D	52827686	52832062	+	52829874	Chr1D	56647134	56651510	+	56649322	1.0	1.0
gene:TraesCS1D03G0153100	Chr1D	52833089	52835884	-	52834486	Chr1D	56652537	56655332	-	56653934	1.0	1.0
gene:TraesCS1D03G0153500	Chr1D	52973504	52974961	+	52974232	Chr1D	56792962	56794419	+	56793690	1.0	1.0
gene:TraesCS1D03G0153600	Chr1D	53095571	53096761	+	53096166	Chr1D	56913776	56914966	+	56914371	1.0	1.0
gene:TraesCS1D03G0153700	Chr1D	53132335	53151614	+	53141974	Chr1D	56950540	56969819	+	56960179	1.0	1.0
gene:TraesCS1D03G0153800	Chr1D	53163622	53166614	+	53165118	Chr1D	56981827	56984819	+	56983323	1.0	1.0
gene:TraesCS1D03G0153900	Chr1D	53180756	53183946	+	53182351	Chr1D	56998310	57001500	+	56999905	1.0	1.0
gene:TraesCS1D03G0154000	Chr1D	53215003	53216025	+	53215514	Chr1D	57032557	57033579	+	57033068	1.0	1.0
gene:TraesCS1D03G0154100	Chr1D	53216071	53217835	+	53216953	Chr1D	57033625	57035389	+	57034507	1.0	1.0
gene:TraesCS1D03G0154400	Chr1D	53230155	53232919	+	53231537	Chr1D	57047709	57050473	+	57049091	1.0	1.0
gene:TraesCS1D03G0154800	Chr1D	53271673	53275022	+	53273347	Chr1D	57089235	57092584	+	57090909	1.0	1.0
gene:TraesCS1D03G0155000	Chr1D	53320641	53323827	+	53322234	Chr1D	57138206	57141392	+	57139799	1.0	1.0
gene:TraesCS1D03G0155100	Chr1D	53322398	53322672	-	53322535	Chr1D	57139963	57140237	-	57140100	1.0	1.0
gene:TraesCS1D03G0155300	Chr1D	53404375	53406769	+	53405572	Chr1D	57221839	57224233	+	57223036	1.0	1.0
gene:TraesCS1D03G0155400	Chr1D	53408307	53410192	-	53409249	Chr1D	57225771	57227656	-	57226713	1.0	1.0
gene:TraesCS1D03G0155500	Chr1D	53417717	53419345	-	53418531	Chr1D	57234921	57236549	-	57235735	1.0	1.0
gene:TraesCS1D03G0155700	Chr1D	53502269	53503991	-	53503130	Chr1D	57310862	57312584	-	57311723	1.0	1.0
gene:TraesCS1D03G0155800	Chr1D	53506181	53520176	-	53513178	Chr1D	57314591	57328407	-	57321499	1.0	1.0
gene:TraesCS1D03G0156300	Chr1D	53929417	53930098	-	53929757	Chr1D	57735903	57736584	-	57736243	1.0	1.0
gene:TraesCS1D03G0156400	Chr1D	53933183	53934152	-	53933667	Chr1D	57739672	57740641	-	57740156	1.0	1.0
gene:TraesCS1D03G0156800	Chr1D	54114121	54116416	+	54115268	Chr1D	57919890	57922185	+	57921037	1.0	1.0
gene:TraesCS1D03G0157000	Chr1D	54124695	54125123	-	54124909	Chr1D	57930465	57930893	-	57930679	1.0	1.0
gene:TraesCS1D03G0157300	Chr1D	54170942	54171448	+	54171195	Chr1D	57976711	57977217	+	57976964	1.0	1.0
gene:TraesCS1D03G0158000	Chr1D	55094052	55095523	-	55094787	Chr1D	58934889	58936360	-	58935624	1.0	1.0
gene:TraesCS1D03G0158100	Chr1D	55095593	55095856	-	55095724	Chr1D	58936430	58936693	-	58936561	1.0	1.0
gene:TraesCS1D03G0158200	Chr1D	55097407	55097652	-	55097529	Chr1D	58938244	58938489	-	58938366	1.0	1.0
gene:TraesCS1D03G0158300	Chr1D	55098316	55098489	+	55098402	Chr1D	58939153	58939326	+	58939239	1.0	1.0
gene:TraesCS1D03G0159700	Chr1D	55131262	55131366	-	55131314	Chr1D	58972560	58972664	-	58972612	1.0	1.0
gene:TraesCS1D03G0159900	Chr1D	55132711	55132842	-	55132776	Chr1D	58974009	58974140	-	58974074	1.0	1.0
gene:TraesCS1D03G0160300	Chr1D	55136067	55136279	-	55136173	Chr1D	58977365	58977577	-	58977471	1.0	1.0
gene:TraesCS1D03G0161200	Chr1D	55142567	55142677	-	55142622	Chr1D	58983865	58983975	-	58983920	1.0	1.0
gene:TraesCS1D03G0161300	Chr1D	55143079	55143273	-	55143176	Chr1D	58984377	58984571	-	58984474	1.0	1.0
gene:TraesCS1D03G0161600	Chr1D	55146758	55147336	+	55147047	Chr1D	58988056	58988634	+	58988345	1.0	1.0
gene:TraesCS1D03G0161800	Chr1D	55148812	55173915	+	55161363	Chr1D	58990110	59014945	+	59002527	1.0	1.0
gene:TraesCS1D03G0162500	Chr1D	55182539	55182793	+	55182666	Chr1D	59023413	59023667	+	59023540	1.0	1.0
gene:TraesCS1D03G0162600	Chr1D	55182853	55183029	+	55182941	Chr1D	59023727	59023903	+	59023815	1.0	1.0
gene:TraesCS1D03G0162700	Chr1D	55182853	55183029	+	55182941	Chr1D	59023727	59023903	+	59023815	1.0	1.0
gene:TraesCS1D03G0163800	Chr1D	55188138	55188348	+	55188243	Chr1D	59029012	59029222	+	59029117	1.0	1.0
gene:TraesCS1D03G0164800	Chr1D	55601280	55608668	+	55604974	Chr1D	59437603	59444991	+	59441297	1.0	1.0
gene:TraesCS1D03G0164900	Chr1D	55614179	55615711	-	55614945	Chr1D	59450502	59452034	-	59451268	1.0	1.0
gene:TraesCS1D03G0165000	Chr1D	55621184	55624932	-	55623058	Chr1D	59457511	59461259	-	59459385	1.0	1.0
gene:TraesCS1D03G0165100	Chr1D	55821757	55825154	+	55823455	Chr1D	59658106	59661503	+	59659804	1.0	1.0
gene:TraesCS1D03G0165400	Chr1D	55829164	55830993	-	55830078	Chr1D	59665513	59667342	-	59666427	1.0	1.0
gene:TraesCS1D03G0165600	Chr1D	55912163	55917865	+	55915014	Chr1D	59748512	59754214	+	59751363	1.0	1.0
gene:TraesCS1D03G0165900	Chr1D	55970420	55970617	+	55970518	Chr1D	59806770	59806967	+	59806868	1.0	1.0
gene:TraesCS1D03G0166000	Chr1D	55989916	55990956	-	55990436	Chr1D	59826266	59827306	-	59826786	1.0	1.0
gene:TraesCS1D03G0166100	Chr1D	56227885	56229586	-	56228735	Chr1D	60063836	60065537	-	60064686	1.0	1.0
gene:TraesCS1D03G0166200	Chr1D	56480606	56485336	+	56482971	Chr1D	60316315	60321045	+	60318680	1.0	1.0
gene:TraesCS1D03G0166300	Chr1D	56507086	56512519	-	56509802	Chr1D	60342798	60348231	-	60345514	1.0	1.0
gene:TraesCS1D03G0166900	Chr1D	56628424	56630557	-	56629490	Chr1D	60464066	60466199	-	60465132	1.0	1.0
gene:TraesCS1D03G0167300	Chr1D	57115886	57118451	+	57117168	Chr1D	60952535	60955100	+	60953817	1.0	1.0
gene:TraesCS1D03G0167700	Chr1D	57208422	57211526	-	57209974	Chr1D	61045079	61048183	-	61046631	1.0	1.0
gene:TraesCS1D03G0168200	Chr1D	57438076	57439185	+	57438630	Chr1D	61274611	61275720	+	61275165	1.0	1.0
gene:TraesCS1D03G0168300	Chr1D	57579126	57582399	+	57580762	Chr1D	61415501	61418774	+	61417137	1.0	1.0
gene:TraesCS1D03G0168800	Chr1D	57871496	57872599	+	57872047	Chr1D	61710926	61712029	+	61711477	1.0	1.0
gene:TraesCS1D03G0168900	Chr1D	58144468	58152202	+	58148335	Chr1D	61983895	61991629	+	61987762	1.0	1.0
gene:TraesCS1D03G0169000	Chr1D	58152719	58161217	-	58156968	Chr1D	61992146	62000644	-	61996395	1.0	1.0
gene:TraesCS1D03G0169100	Chr1D	58166068	58167544	-	58166806	Chr1D	62005495	62006971	-	62006233	1.0	1.0
gene:TraesCS1D03G0169800	Chr1D	58446826	58450230	+	58448528	Chr1D	62285192	62288596	+	62286894	1.0	1.0
gene:TraesCS1D03G0169900	Chr1D	58647295	58649574	+	58648434	Chr1D	62484664	62486943	+	62485803	1.0	1.0
gene:TraesCS1D03G0170000	Chr1D	58652313	58653709	-	58653011	Chr1D	62489682	62491078	-	62490380	1.0	1.0
gene:TraesCS1D03G0170300	Chr1D	58660184	58666004	-	58663094	Chr1D	62497554	62503374	-	62500464	1.0	1.0
gene:TraesCS1D03G0170400	Chr1D	58846526	58847126	+	58846826	Chr1D	62683844	62684444	+	62684144	1.0	1.0
gene:TraesCS1D03G0170500	Chr1D	58891737	58897206	-	58894471	Chr1D	62729057	62734526	-	62731791	1.0	1.0
gene:TraesCS1D03G0170600	Chr1D	58904712	58907289	-	58906000	Chr1D	62742032	62744609	-	62743320	1.0	1.0
gene:TraesCS1D03G0170700	Chr1D	59126725	59132828	+	59129776	Chr1D	62960936	62967039	+	62963987	1.0	1.0
gene:TraesCS1D03G0171100	Chr1D	59657396	59660542	+	59658969	Chr1D	63490643	63493789	+	63492216	1.0	0.999
gene:TraesCS1D03G0171200	Chr1D	59658863	59661871	-	59660367	Chr1D	63492110	63495118	-	63493614	1.0	1.0
gene:TraesCS1D03G0171300	Chr1D	59759269	59761270	-	59760269	Chr1D	63592519	63594520	-	63593519	1.0	1.0
gene:TraesCS1D03G0171400	Chr1D	59838008	59839997	-	59839002	Chr1D	63671257	63673246	-	63672251	1.0	1.0
gene:TraesCS1D03G0171900	Chr1D	60101647	60103763	-	60102705	Chr1D	63933846	63935962	-	63934904	1.0	1.0
gene:TraesCS1D03G0172000	Chr1D	60115487	60116661	+	60116074	Chr1D	63947686	63948860	+	63948273	1.0	1.0
gene:TraesCS1D03G0172600	Chr1D	60525627	60526148	+	60525887	Chr1D	64356695	64357216	+	64356955	1.0	1.0
gene:TraesCS1D03G0172700	Chr1D	60542546	60543882	+	60543214	Chr1D	64373625	64374961	+	64374293	1.0	1.0
gene:TraesCS1D03G0172800	Chr1D	60702789	60704204	+	60703496	Chr1D	64533838	64535253	+	64534545	1.0	1.0
gene:TraesCS1D03G0172900	Chr1D	60725817	60733027	-	60729422	Chr1D	64556869	64564079	-	64560474	1.0	1.0
gene:TraesCS1D03G0173100	Chr1D	61177371	61184175	+	61180773	Chr1D	65006722	65013526	+	65010124	1.0	1.0
gene:TraesCS1D03G0173600	Chr1D	61665222	61666322	+	61665772	Chr1D	65493907	65495007	+	65494457	1.0	1.0
gene:TraesCS1D03G0173800	Chr1D	61669990	61672307	+	61671148	Chr1D	65498675	65500992	+	65499833	1.0	1.0
gene:TraesCS1D03G0173900	Chr1D	61672535	61674391	+	61673463	Chr1D	65501220	65503076	+	65502148	1.0	1.0
gene:TraesCS1D03G0174200	Chr1D	61734054	61736784	+	61735419	Chr1D	65562739	65565469	+	65564104	1.0	1.0
gene:TraesCS1D03G0174400	Chr1D	61739116	61742139	-	61740627	Chr1D	65567790	65570808	-	65569299	0.996	0.971
gene:TraesCS1D03G0174800	Chr1D	61791980	61797328	-	61794654	Chr1D	65620520	65625868	-	65623194	1.0	1.0
gene:TraesCS1D03G0175100	Chr1D	61842214	61843305	-	61842759	Chr1D	65670758	65671849	-	65671303	1.0	1.0
gene:TraesCS1D03G0175200	Chr1D	61846524	61849564	-	61848044	Chr1D	65675068	65678108	-	65676588	1.0	1.0
gene:TraesCS1D03G0175300	Chr1D	61976835	61978490	+	61977662	Chr1D	65803596	65805251	+	65804423	1.0	1.0
gene:TraesCS1D03G0175500	Chr1D	61982146	61983570	-	61982858	Chr1D	65808907	65810331	-	65809619	1.0	1.0
gene:TraesCS1D03G0175600	Chr1D	61983627	61984313	-	61983970	Chr1D	65810388	65811074	-	65810731	1.0	1.0
gene:TraesCS1D03G0175800	Chr1D	62087137	62090108	-	62088622	Chr1D	65912587	65915558	-	65914072	1.0	1.0
gene:TraesCS1D03G0175900	Chr1D	62101668	62102696	-	62102182	Chr1D	65926817	65927845	-	65927331	1.0	1.0
gene:TraesCS1D03G0176400	Chr1D	62210487	62210882	-	62210684	Chr1D	66033679	66034074	-	66033876	1.0	1.0
gene:TraesCS1D03G0177300	Chr1D	62342544	62343218	-	62342881	Chr1D	66165153	66165827	-	66165490	1.0	1.0
gene:TraesCS1D03G0177400	Chr1D	62348461	62354147	+	62351304	Chr1D	66171070	66176756	+	66173913	1.0	1.0
gene:TraesCS1D03G0177800	Chr1D	62729950	62733642	+	62731796	Chr1D	66552589	66556281	+	66554435	1.0	1.0
gene:TraesCS1D03G0177900	Chr1D	62736217	62739437	+	62737827	Chr1D	66558856	66562078	+	66560467	1.0	1.0
gene:TraesCS1D03G0178000	Chr1D	62738656	62744341	-	62741498	Chr1D	66561297	66566982	-	66564139	1.0	1.0
gene:TraesCS1D03G0178400	Chr1D	62831369	62835829	-	62833599	Chr1D	66653421	66657881	-	66655651	1.0	1.0
gene:TraesCS1D03G0178800	Chr1D	63082795	63089432	+	63086113	Chr1D	66904872	66911516	+	66908194	1.0	1.0
gene:TraesCS1D03G0179000	Chr1D	63157486	63175590	+	63166538	Chr1D	66979497	66997601	+	66988549	1.0	1.0
gene:TraesCS1D03G0179100	Chr1D	63178046	63183133	-	63180589	Chr1D	67000057	67005144	-	67002600	1.0	1.0
gene:TraesCS1D03G0179400	Chr1D	63381866	63382222	-	63382044	Chr1D	67202646	67203002	-	67202824	1.0	1.0
gene:TraesCS1D03G0179300	Chr1D	63380070	63386732	-	63383401	Chr1D	67200850	67207512	-	67204181	1.0	1.0
gene:TraesCS1D03G0179500	Chr1D	63396261	63396647	+	63396454	Chr1D	67217041	67217427	+	67217234	1.0	1.0
gene:TraesCS1D03G0179900	Chr1D	63429327	63435232	-	63432279	Chr1D	67250113	67256018	-	67253065	1.0	1.0
gene:TraesCS1D03G0180100	Chr1D	63494736	63498179	+	63496457	Chr1D	67315499	67318942	+	67317220	1.0	1.0
gene:TraesCS1D03G0180300	Chr1D	63526523	63528215	+	63527369	Chr1D	67347288	67348980	+	67348134	1.0	1.0
gene:TraesCS1D03G0180400	Chr1D	63601594	63602703	-	63602148	Chr1D	67422361	67423470	-	67422915	1.0	1.0
gene:TraesCS1D03G0180500	Chr1D	63613050	63621350	-	63617200	Chr1D	67433817	67442117	-	67437967	1.0	1.0
gene:TraesCS1D03G0181300	Chr1D	64144777	64147495	-	64146136	Chr1D	67964346	67967064	-	67965705	1.0	1.0
gene:TraesCS1D03G0181500	Chr1D	64556765	64557256	+	64557010	Chr1D	68374746	68375237	+	68374991	1.0	1.0
gene:TraesCS1D03G0182500	Chr1D	64689133	64691812	+	64690472	Chr1D	68506894	68509573	+	68508233	1.0	1.0
