gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity
gene:TraesCS5B03G0267100	Chr5B	141999233	142001251	-	142000242	Chr5B	153900736	153902754	-	153901745	1.0	1.0
gene:TraesCS5B03G0267400	Chr5B	142006260	142019263	+	142012761	Chr5B	153907765	153920768	+	153914266	1.0	1.0
gene:TraesCS5B03G0267700	Chr5B	142085971	142088348	+	142087159	Chr5B	153987535	153989912	+	153988723	1.0	1.0
gene:TraesCS5B03G0268000	Chr5B	142222905	142237047	-	142229976	Chr5B	154124327	154138472	-	154131399	1.0	1.0
gene:TraesCS5B03G0268200	Chr5B	142408457	142411170	-	142409813	Chr5B	154309881	154312594	-	154311237	1.0	1.0
gene:TraesCS5B03G0268300	Chr5B	142710777	142714488	+	142712632	Chr5B	154612216	154615927	+	154614071	1.0	1.0
gene:TraesCS5B03G0268700	Chr5B	142831950	142834454	-	142833202	Chr5B	154733389	154735893	-	154734641	1.0	1.0
gene:TraesCS5B03G0268900	Chr5B	143148068	143152414	-	143150241	Chr5B	155049043	155053389	-	155051216	1.0	1.0
gene:TraesCS5B03G0269000	Chr5B	143158046	143161637	-	143159841	Chr5B	155059021	155062612	-	155060816	1.0	1.0
gene:TraesCS5B03G0269100	Chr5B	143203675	143217218	-	143210446	Chr5B	155104654	155118196	-	155111425	1.0	1.0
gene:TraesCS5B03G0269300	Chr5B	143498300	143500762	+	143499531	Chr5B	155399266	155401728	+	155400497	1.0	1.0
gene:TraesCS5B03G0270000	Chr5B	143910783	143917461	+	143914122	Chr5B	155811816	155818577	+	155815196	1.0	1.0
gene:TraesCS5B03G0270400	Chr5B	143947219	143953645	-	143950432	Chr5B	155848335	155854761	-	155851548	1.0	1.0
gene:TraesCS5B03G0270600	Chr5B	144086527	144087155	+	144086841	Chr5B	155985750	155986378	+	155986064	1.0	1.0
gene:TraesCS5B03G0271100	Chr5B	144962730	144969470	+	144966100	Chr5B	158252594	158259334	-	158255964	1.0	1.0
gene:TraesCS5B03G0271400	Chr5B	144982513	144985626	-	144984069	Chr5B	158236439	158239552	+	158237995	1.0	1.0
gene:TraesCS5B03G0271500	Chr5B	145483056	145493777	+	145488416	Chr5B	157729960	157740367	-	157735163	1.0	1.0
gene:TraesCS5B03G0271700	Chr5B	145711062	145711935	+	145711498	Chr5B	157512055	157512928	-	157512491	1.0	1.0
gene:TraesCS5B03G0272000	Chr5B	145853586	145855050	+	145854318	Chr5B	157369273	157370737	-	157370005	1.0	1.0
gene:TraesCS5B03G0272200	Chr5B	146057870	146059813	+	146058841	Chr5B	157164902	157166845	-	157165873	1.0	1.0
gene:TraesCS5B03G0272600	Chr5B	146260505	146263753	-	146262129	Chr5B	156960936	156964184	+	156962560	1.0	1.0
gene:TraesCS5B03G0272800	Chr5B	146713241	146720495	-	146716868	Chr5B	160557071	160564325	-	160560698	1.0	1.0
gene:TraesCS5B03G0273000	Chr5B	147061358	147064357	-	147062857	Chr5B	160903942	160906941	-	160905441	1.0	1.0
gene:TraesCS5B03G0273100	Chr5B	147157553	147162444	-	147159998	Chr5B	161000141	161005035	-	161002588	1.0	1.0
gene:TraesCS5B03G0273300	Chr5B	147492314	147498394	+	147495354	Chr5B	161334460	161340540	+	161337500	1.0	1.0
gene:TraesCS5B03G0273400	Chr5B	147500353	147502338	-	147501345	Chr5B	161342499	161344484	-	161343491	1.0	1.0
gene:TraesCS5B03G0273600	Chr5B	147510711	147512008	-	147511359	Chr5B	161352890	161354187	-	161353538	1.0	1.0
gene:TraesCS5B03G0273800	Chr5B	147596824	147599927	+	147598375	Chr5B	161439059	161442162	+	161440610	1.0	0.998
gene:TraesCS5B03G0274000	Chr5B	148045456	148047351	-	148046403	Chr5B	161887073	161888968	-	161888020	1.0	1.0
gene:TraesCS5B03G0274100	Chr5B	148047554	148063248	+	148055401	Chr5B	161889171	161904865	+	161897018	1.0	1.0
gene:TraesCS5B03G0274700	Chr5B	148152317	148154795	+	148153556	Chr5B	161993558	161995835	+	161994696	1.0	0.997
gene:TraesCS5B03G0274800	Chr5B	148154738	148158539	-	148156638	Chr5B	161995778	161999579	-	161997678	1.0	1.0
gene:TraesCS5B03G0274900	Chr5B	148394807	148395730	+	148395268	Chr5B	162234999	162235922	+	162235460	1.0	1.0
gene:TraesCS5B03G0275000	Chr5B	148396096	148400166	-	148398131	Chr5B	162236288	162240358	-	162238323	1.0	1.0
gene:TraesCS5B03G0275600	Chr5B	148731214	148734434	+	148732824	Chr5B	162569544	162572764	+	162571154	1.0	1.0
gene:TraesCS5B03G0275800	Chr5B	148736955	148738366	+	148737660	Chr5B	162575285	162576696	+	162575990	1.0	1.0
gene:TraesCS5B03G0276100	Chr5B	148743967	148749257	-	148746612	Chr5B	162582297	162587587	-	162584942	1.0	1.0
gene:TraesCS5B03G0276300	Chr5B	148776411	148779527	-	148777969	Chr5B	162614459	162617575	-	162616017	1.0	1.0
gene:TraesCS5B03G0277700	Chr5B	150534432	150535255	+	150534843	Chr5B	164360607	164361430	+	164361018	1.0	1.0
gene:TraesCS5B03G0277800	Chr5B	150606161	150622039	+	150614100	Chr5B	164432374	164448252	+	164440313	1.0	1.0
gene:TraesCS5B03G0278400	Chr5B	150622162	150624153	-	150623157	Chr5B	164448375	164450366	-	164449370	1.0	1.0
gene:TraesCS5B03G0279000	Chr5B	153026117	153028164	+	153027140	Chr5B	166841919	166843966	+	166842942	1.0	1.0
gene:TraesCS5B03G0279300	Chr5B	153457929	153463559	+	153460744	Chr5B	173992399	173998029	-	173995214	1.0	1.0
gene:TraesCS5B03G0279800	Chr5B	155174038	155174415	+	155174226	Chr5B	169225692	169226069	+	169225880	1.0	1.0
gene:TraesCS5B03G0280000	Chr5B	155178721	155188780	+	155183750	Chr5B	169230375	169240434	+	169235404	1.0	1.0
gene:TraesCS5B03G0280300	Chr5B	155831423	155852633	+	155842028	Chr5B	169877065	169898275	+	169887670	1.0	1.0
gene:TraesCS5B03G0281300	Chr5B	156122433	156158421	-	156140427	Chr5B	170211078	170247066	-	170229072	1.0	1.0
gene:TraesCS5B03G0281500	Chr5B	156542385	156542675	-	156542530	Chr5B	170654189	170654479	-	170654334	1.0	1.0
gene:TraesCS5B03G0281700	Chr5B	156546591	156556474	-	156551532	Chr5B	170658395	170668278	-	170663336	1.0	1.0
gene:TraesCS5B03G0282400	Chr5B	158553112	158583631	+	158568371	Chr5B	175733444	175763969	+	175748706	1.0	1.0
gene:TraesCS5B03G0282600	Chr5B	158919193	158930612	-	158924902	Chr5B	176100067	176111486	-	176105776	1.0	1.0
gene:TraesCS5B03G0283200	Chr5B	159984040	160005701	+	159994870	Chr5B	177158583	177180246	+	177169414	1.0	1.0
gene:TraesCS5B03G0283800	Chr5B	160636386	160636672	-	160636529	Chr5B	177809695	177809981	-	177809838	1.0	1.0
gene:TraesCS5B03G0284000	Chr5B	160644837	160659140	-	160651988	Chr5B	177818146	177832450	-	177825298	1.0	1.0
gene:TraesCS5B03G0285600	Chr5B	161573222	161576585	+	161574903	Chr5B	178739979	178743342	+	178741660	1.0	1.0
gene:TraesCS5B03G0286300	Chr5B	161989739	162014123	-	162001931	Chr5B	179153485	179177871	-	179165678	1.0	1.0
gene:TraesCS5B03G0287100	Chr5B	162927827	162951054	+	162939440	Chr5B	180091444	180114671	+	180103057	1.0	1.0
gene:TraesCS5B03G0288500	Chr5B	164346655	164350093	-	164348374	Chr5B	181505946	181509384	-	181507665	1.0	1.0
gene:TraesCS5B03G0288800	Chr5B	164656672	164661814	-	164659243	Chr5B	181815055	181820197	-	181817626	1.0	0.999
gene:TraesCS5B03G0289800	Chr5B	164949197	164981759	+	164965478	Chr5B	182107267	182139833	+	182123550	1.0	1.0
gene:TraesCS5B03G0290000	Chr5B	165141149	165169119	+	165155134	Chr5B	182298152	182325901	+	182312026	1.0	1.0
gene:TraesCS5B03G0290500	Chr5B	166271217	166281239	+	166276228	Chr5B	183424353	183434376	+	183429364	1.0	1.0
gene:TraesCS5B03G0291100	Chr5B	166935066	166943850	+	166939458	Chr5B	184086288	184094627	+	184090457	1.0	1.0
gene:TraesCS5B03G0291400	Chr5B	168230188	168249628	-	168239908	Chr5B	185364379	185383819	-	185374099	1.0	1.0
gene:TraesCS5B03G0291700	Chr5B	168401360	168405102	+	168403231	Chr5B	185535562	185539299	+	185537430	1.0	1.0
gene:TraesCS5B03G0293000	Chr5B	168672011	168696178	-	168684094	Chr5B	185806202	185830371	-	185818286	1.0	1.0
gene:TraesCS5B03G0293400	Chr5B	169146720	169150396	+	169148558	Chr5B	186279867	186283543	+	186281705	1.0	1.0
gene:TraesCS5B03G0295300	Chr5B	172419670	172455507	+	172437588	Chr5B	189211185	189247026	+	189229105	1.0	1.0
gene:TraesCS5B03G0296500	Chr5B	172494911	172495785	+	172495348	Chr5B	189286434	189287308	+	189286871	1.0	1.0
gene:TraesCS5B03G0297300	Chr5B	174449013	174459739	-	174454376	Chr5B	191228483	191239209	-	191233846	1.0	1.0
gene:TraesCS5B03G0297500	Chr5B	175671986	175674740	+	175673363	Chr5B	192448160	192450914	+	192449537	1.0	1.0
gene:TraesCS5B03G0298600	Chr5B	176667580	176699931	-	176683755	Chr5B	193670062	193702420	-	193686241	1.0	1.0
gene:TraesCS5B03G0299300	Chr5B	177502728	177503063	+	177502895	Chr5B	194495521	194495856	+	194495688	1.0	1.0
gene:TraesCS5B03G0299500	Chr5B	178007342	178033097	-	178020219	Chr5B	195003573	195028412	-	195015992	1.0	1.0
gene:TraesCS5B03G0299900	Chr5B	178358541	178421822	-	178390181	Chr5B	195353904	195417198	-	195385551	1.0	1.0
gene:TraesCS5B03G0300400	Chr5B	178578679	178582235	-	178580457	Chr5B	195574012	195577568	-	195575790	1.0	1.0
gene:TraesCS5B03G0300800	Chr5B	178970734	178986160	-	178978447	Chr5B	195970692	195986120	-	195978406	1.0	1.0
gene:TraesCS5B03G0301200	Chr5B	179426928	179436171	+	179431549	Chr5B	196419709	196428952	+	196424330	1.0	1.0
gene:TraesCS5B03G0301900	Chr5B	180999076	181004702	-	181001889	Chr5B	197988886	197994512	-	197991699	1.0	1.0
gene:TraesCS5B03G0302300	Chr5B	181800300	181824032	-	181812166	Chr5B	198781120	198804581	-	198792850	1.0	1.0
gene:TraesCS5B03G0303100	Chr5B	183238001	183246995	+	183242498	Chr5B	200214462	200223457	+	200218959	1.0	1.0
gene:TraesCS5B03G0303600	Chr5B	183384724	183385219	-	183384971	Chr5B	200361198	200361693	-	200361445	1.0	1.0
gene:TraesCS5B03G0303900	Chr5B	184228263	184242575	+	184235419	Chr5B	201204787	201219099	+	201211943	1.0	1.0
gene:TraesCS5B03G0304200	Chr5B	184748334	184751045	+	184749689	Chr5B	202216827	202219523	+	202218175	1.0	0.999
gene:TraesCS5B03G0304700	Chr5B	186032588	186036654	+	186034621	Chr5B	203495735	203499803	+	203497769	1.0	1.0
gene:TraesCS5B03G0304900	Chr5B	186043350	186049339	-	186046344	Chr5B	203506499	203512270	-	203509384	1.0	1.0
gene:TraesCS5B03G0305200	Chr5B	186498584	186534387	+	186516485	Chr5B	203953334	203988699	+	203971016	1.0	1.0
gene:TraesCS5B03G0306800	Chr5B	186964161	186966669	-	186965415	Chr5B	204397516	204400024	-	204398770	1.0	1.0
gene:TraesCS5B03G0306900	Chr5B	186999711	187005144	+	187002427	Chr5B	204432332	204437483	+	204434907	1.0	1.0
gene:TraesCS5B03G0307000	Chr5B	187288555	187293578	+	187291066	Chr5B	204712034	204717057	+	204714545	1.0	1.0
gene:TraesCS5B03G0307600	Chr5B	187502352	187508779	-	187505565	Chr5B	204921872	204928300	-	204925086	1.0	1.0
gene:TraesCS5B03G0308400	Chr5B	188816723	188824380	+	188820551	Chr5B	206242203	206249860	+	206246031	1.0	1.0
gene:TraesCS5B03G0308700	Chr5B	189626973	189630095	+	189628534	Chr5B	207050288	207053410	+	207051849	1.0	1.0
gene:TraesCS5B03G0308800	Chr5B	189785354	189788356	-	189786855	Chr5B	207207853	207210855	-	207209354	1.0	1.0
gene:TraesCS5B03G0309500	Chr5B	190554930	190563819	-	190559374	Chr5B	207977459	207986347	-	207981903	1.0	1.0
gene:TraesCS5B03G0309800	Chr5B	191863697	191873381	+	191868539	Chr5B	209413132	209422816	+	209417974	1.0	1.0
gene:TraesCS5B03G0310500	Chr5B	192770859	192779311	-	192775085	Chr5B	210719384	210727838	-	210723611	1.0	1.0
gene:TraesCS5B03G0310700	Chr5B	193710580	193714489	+	193712534	Chr5B	211659546	211663455	+	211661500	1.0	0.998
gene:TraesCS5B03G0310900	Chr5B	194099640	194101429	-	194100534	Chr5B	212048673	212050462	-	212049567	1.0	1.0
gene:TraesCS5B03G0311100	Chr5B	194127428	194132182	-	194129805	Chr5B	212076462	212081216	-	212078839	1.0	1.0
gene:TraesCS5B03G0311400	Chr5B	194609474	194623812	-	194616643	Chr5B	212558273	212572611	-	212565442	1.0	1.0
gene:TraesCS5B03G0311700	Chr5B	195924316	195931526	+	195927921	Chr5B	213873290	213880500	+	213876895	1.0	1.0
gene:TraesCS5B03G0313700	Chr5B	199555848	199557793	+	199556820	Chr5B	218779476	218781421	-	218780448	1.0	1.0
gene:TraesCS5B03G0313800	Chr5B	199558464	199571647	-	199565055	Chr5B	218765618	218778805	+	218772211	1.0	1.0
gene:TraesCS5B03G0314000	Chr5B	199782174	199787735	+	199784954	Chr5B	218549522	218555083	-	218552302	1.0	1.0
gene:TraesCS5B03G0314500	Chr5B	200501336	200510272	-	200505804	Chr5B	217827182	217836145	+	217831663	1.0	1.0
gene:TraesCS5B03G0315700	Chr5B	201329341	201330555	-	201329948	Chr5B	217017124	217018338	+	217017731	1.0	1.0
gene:TraesCS5B03G0315800	Chr5B	201331039	201334538	-	201332788	Chr5B	217013141	217016640	+	217014890	1.0	1.0
gene:TraesCS5B03G0315900	Chr5B	201710614	201711554	+	201711084	Chr5B	216636225	216637165	-	216636695	1.0	1.0
gene:TraesCS5B03G0316000	Chr5B	201710670	201715718	-	201713194	Chr5B	216632061	216637109	+	216634585	1.0	1.0
gene:TraesCS5B03G0319300	Chr5B	206147600	206149378	-	206148489	Chr5B	228401054	228402832	-	228401943	1.0	1.0
gene:TraesCS5B03G0320200	Chr5B	206750340	206760350	+	206755345	Chr5B	229001991	229011999	+	229006995	1.0	1.0
gene:TraesCS5B03G0320300	Chr5B	207848178	207851606	-	207849892	Chr5B	230092066	230095494	-	230093780	1.0	1.0
gene:TraesCS5B03G0321400	Chr5B	209319790	209321587	-	209320688	Chr5B	231556739	231558536	-	231557637	1.0	1.0
gene:TraesCS5B03G0321900	Chr5B	209723258	209726344	-	209724801	Chr5B	231957582	231960668	-	231959125	1.0	1.0
gene:TraesCS5B03G0322000	Chr5B	209980018	209981707	-	209980862	Chr5B	232213550	232215240	-	232214395	1.0	1.0
gene:TraesCS5B03G0322100	Chr5B	210009628	210017066	+	210013347	Chr5B	232243161	232250602	+	232246881	1.0	1.0
gene:TraesCS5B03G0322200	Chr5B	210374627	210387953	+	210381290	Chr5B	232608205	232621531	+	232614868	1.0	1.0
gene:TraesCS5B03G0322400	Chr5B	210789967	210792589	+	210791278	Chr5B	233023104	233025726	+	233024415	1.0	1.0
gene:TraesCS5B03G0322500	Chr5B	210799546	210801527	-	210800536	Chr5B	233032682	233034663	-	233033672	1.0	1.0
gene:TraesCS5B03G0322800	Chr5B	211465789	211470587	+	211468188	Chr5B	233697462	233702260	+	233699861	1.0	1.0
gene:TraesCS5B03G0322900	Chr5B	211631759	211652154	+	211641956	Chr5B	233863164	233883567	+	233873365	1.0	1.0
gene:TraesCS5B03G0323800	Chr5B	211724327	211730788	+	211727557	Chr5B	233955750	233962220	+	233958985	1.0	0.998
gene:TraesCS5B03G0324000	Chr5B	211847656	211853292	+	211850474	Chr5B	234079090	234084726	+	234081908	1.0	1.0
gene:TraesCS5B03G0324100	Chr5B	211905342	211907446	+	211906394	Chr5B	234136775	234138879	+	234137827	1.0	1.0
gene:TraesCS5B03G0324200	Chr5B	211910826	211913996	-	211912411	Chr5B	234142259	234145429	-	234143844	1.0	1.0
gene:TraesCS5B03G0324400	Chr5B	211930280	211932922	-	211931601	Chr5B	234161713	234164355	-	234163034	1.0	1.0
gene:TraesCS5B03G0324700	Chr5B	211971808	211972245	-	211972026	Chr5B	234203241	234203678	-	234203459	1.0	1.0
gene:TraesCS5B03G0324800	Chr5B	212373152	212374575	-	212373863	Chr5B	234604593	234606016	-	234605304	1.0	1.0
gene:TraesCS5B03G0325000	Chr5B	212397471	212407339	-	212402405	Chr5B	234628912	234638781	-	234633846	1.0	0.999
gene:TraesCS5B03G0325200	Chr5B	212493706	212496550	-	212495128	Chr5B	234725150	234727994	-	234726572	1.0	1.0
gene:TraesCS5B03G0325300	Chr5B	212836724	212841531	-	212839127	Chr5B	235068025	235072832	-	235070428	1.0	1.0
gene:TraesCS5B03G0325500	Chr5B	212849367	212856011	-	212852689	Chr5B	235080668	235087313	-	235083990	1.0	1.0
gene:TraesCS5B03G0325600	Chr5B	213355891	213356685	-	213356288	Chr5B	235586510	235587304	-	235586907	1.0	1.0
gene:TraesCS5B03G0326100	Chr5B	213941072	213942217	+	213941644	Chr5B	236171640	236172785	+	236172212	1.0	1.0
gene:TraesCS5B03G0326800	Chr5B	214349446	214351070	+	214350258	Chr5B	236579202	236580826	+	236580014	1.0	1.0
gene:TraesCS5B03G0326900	Chr5B	214783814	214791401	+	214787607	Chr5B	237010425	237018012	+	237014218	1.0	1.0
gene:TraesCS5B03G0327000	Chr5B	214928649	214933359	+	214931004	Chr5B	237161093	237165803	+	237163448	1.0	1.0
gene:TraesCS5B03G0327100	Chr5B	214933798	214933989	-	214933893	Chr5B	237166242	237166433	-	237166337	1.0	1.0
gene:TraesCS5B03G0327200	Chr5B	215384345	215388386	+	215386365	Chr5B	237609726	237613767	+	237611746	1.0	1.0
gene:TraesCS5B03G0327900	Chr5B	215583413	215600600	+	215592006	Chr5B	237808810	237825998	+	237817404	1.0	1.0
gene:TraesCS5B03G0328400	Chr5B	215823568	215827924	+	215825746	Chr5B	238048639	238052995	+	238050817	1.0	1.0
gene:TraesCS5B03G0328500	Chr5B	215828621	215830036	-	215829328	Chr5B	238053692	238055107	-	238054399	1.0	1.0
gene:TraesCS5B03G0328600	Chr5B	215977281	215990775	+	215984028	Chr5B	238202369	238215864	+	238209116	1.0	1.0
gene:TraesCS5B03G0328800	Chr5B	215983461	215993940	-	215988700	Chr5B	238208549	238219030	-	238213789	1.0	1.0
gene:TraesCS5B03G0329500	Chr5B	216438788	216443208	+	216440998	Chr5B	238663254	238667674	+	238665464	1.0	1.0
gene:TraesCS5B03G0329700	Chr5B	216442708	216448993	-	216445850	Chr5B	238667174	238673459	-	238670316	1.0	1.0
gene:TraesCS5B03G0329800	Chr5B	216658831	216666036	-	216662433	Chr5B	238883242	238890447	-	238886844	1.0	1.0
gene:TraesCS5B03G0330000	Chr5B	217292963	217312191	+	217302577	Chr5B	239517458	239536691	+	239527074	1.0	1.0
gene:TraesCS5B03G0330100	Chr5B	217312626	217316224	+	217314425	Chr5B	239537126	239540724	+	239538925	1.0	1.0
gene:TraesCS5B03G0330400	Chr5B	217445360	217447809	-	217446584	Chr5B	239668840	239671289	-	239670064	1.0	1.0
gene:TraesCS5B03G0330600	Chr5B	218179193	218193770	-	218186481	Chr5B	240399423	240414003	-	240406713	1.0	1.0
gene:TraesCS5B03G0331400	Chr5B	219118342	219136248	+	219127295	Chr5B	241335862	241353297	+	241344579	1.0	1.0
gene:TraesCS5B03G0331700	Chr5B	219632397	219632894	+	219632645	Chr5B	241846485	241846982	+	241846733	1.0	1.0
gene:TraesCS5B03G0331800	Chr5B	219633983	219638918	-	219636450	Chr5B	241848071	241853006	-	241850538	1.0	1.0
gene:TraesCS5B03G0331900	Chr5B	219639107	219643759	+	219641433	Chr5B	241853195	241857847	+	241855521	1.0	1.0
gene:TraesCS5B03G0332700	Chr5B	219887236	219891113	+	219889174	Chr5B	242100537	242104414	+	242102475	1.0	1.0
gene:TraesCS5B03G0332800	Chr5B	219890616	219896929	-	219893772	Chr5B	242103917	242110230	-	242107073	1.0	1.0
gene:TraesCS5B03G0333200	Chr5B	220066089	220100197	-	220083143	Chr5B	242279428	242313536	-	242296482	1.0	1.0
gene:TraesCS5B03G0333900	Chr5B	220843681	220858240	-	220850960	Chr5B	243410779	243425334	-	243418056	1.0	1.0
gene:TraesCS5B03G0334400	Chr5B	220858957	220860874	+	220859915	Chr5B	243426051	243427968	+	243427009	1.0	1.0
gene:TraesCS5B03G0334600	Chr5B	221137911	221148359	+	221143135	Chr5B	243705012	243715460	+	243710236	1.0	1.0
gene:TraesCS5B03G0334700	Chr5B	221440816	221454623	-	221447719	Chr5B	244007598	244021405	-	244014501	1.0	1.0
gene:TraesCS5B03G0335700	Chr5B	222309691	222317356	-	222313523	Chr5B	244879065	244886852	-	244882958	1.0	0.999
gene:TraesCS5B03G0336000	Chr5B	223031152	223043325	+	223037238	Chr5B	245597708	245609881	+	245603794	1.0	1.0
gene:TraesCS5B03G0336100	Chr5B	223208842	223218486	-	223213664	Chr5B	245772491	245782135	-	245777313	1.0	1.0
gene:TraesCS5B03G0336200	Chr5B	223542110	223545276	+	223543693	Chr5B	246105760	246108926	+	246107343	1.0	1.0
gene:TraesCS5B03G0336400	Chr5B	223796223	223798211	-	223797217	Chr5B	246359660	246361648	-	246360654	1.0	1.0
gene:TraesCS5B03G0336800	Chr5B	224034729	224041421	-	224038075	Chr5B	246596767	246603459	-	246600113	1.0	1.0
gene:TraesCS5B03G0337300	Chr5B	224317637	224326566	+	224322101	Chr5B	246879197	246888126	+	246883661	1.0	1.0
gene:TraesCS5B03G0337700	Chr5B	224386410	224387901	-	224387155	Chr5B	246947810	246949301	-	246948555	1.0	1.0
gene:TraesCS5B03G0337800	Chr5B	224422765	224431398	+	224427081	Chr5B	246984168	246992801	+	246988484	1.0	1.0
gene:TraesCS5B03G0338100	Chr5B	225126416	225132710	+	225129563	Chr5B	247687648	247693942	+	247690795	1.0	1.0
gene:TraesCS5B03G0338200	Chr5B	225350973	225352756	-	225351864	Chr5B	247912226	247914009	-	247913117	1.0	1.0
gene:TraesCS5B03G0338400	Chr5B	225578390	225581022	+	225579706	Chr5B	248139650	248142282	+	248140966	1.0	1.0
gene:TraesCS5B03G0338500	Chr5B	225585481	225591780	-	225588630	Chr5B	248146741	248153042	-	248149891	1.0	1.0
gene:TraesCS5B03G0338600	Chr5B	225591988	225596306	+	225594147	Chr5B	248153250	248157568	+	248155409	1.0	1.0
gene:TraesCS5B03G0338700	Chr5B	225598904	225602194	-	225600549	Chr5B	248160167	248163457	-	248161812	1.0	1.0
gene:TraesCS5B03G0339100	Chr5B	225972689	225980535	-	225976612	Chr5B	248534926	248542775	-	248538850	1.0	1.0
gene:TraesCS5B03G0339300	Chr5B	225976980	225977153	-	225977066	Chr5B	248539217	248539390	-	248539303	1.0	1.0
gene:TraesCS5B03G0339800	Chr5B	226343972	226351688	-	226347830	Chr5B	248905301	248913017	-	248909159	1.0	1.0
gene:TraesCS5B03G0339900	Chr5B	226472462	226473877	+	226473169	Chr5B	249033820	249035235	+	249034527	1.0	1.0
gene:TraesCS5B03G0340100	Chr5B	226855090	226857133	-	226856111	Chr5B	249425382	249427425	-	249426403	1.0	1.0
gene:TraesCS5B03G0340200	Chr5B	226997518	226999506	-	226998512	Chr5B	249566992	249568980	-	249567986	1.0	1.0
gene:TraesCS5B03G0340400	Chr5B	227190846	227193246	-	227192046	Chr5B	249759119	249761519	-	249760319	1.0	1.0
gene:TraesCS5B03G0340600	Chr5B	227526929	227532565	-	227529747	Chr5B	250095084	250100606	-	250097845	1.0	1.0
gene:TraesCS5B03G0341000	Chr5B	227825852	227830342	-	227828097	Chr5B	250393468	250398029	-	250395748	1.0	0.999
gene:TraesCS5B03G0341100	Chr5B	228297031	228305651	+	228301341	Chr5B	250864519	250873139	+	250868829	1.0	1.0
gene:TraesCS5B03G0341400	Chr5B	228599799	228600248	-	228600023	Chr5B	251165797	251166246	-	251166021	1.0	1.0
gene:TraesCS5B03G0341700	Chr5B	228712033	228722038	+	228717035	Chr5B	251278069	251288075	+	251283072	1.0	1.0
gene:TraesCS5B03G0341900	Chr5B	228726466	228738408	-	228732437	Chr5B	251292503	251304459	-	251298481	1.0	1.0
gene:TraesCS5B03G0342000	Chr5B	229624067	229626074	+	229625070	Chr5B	252179543	252181550	+	252180546	1.0	1.0
gene:TraesCS5B03G0342200	Chr5B	229949218	229950243	+	229949730	Chr5B	252504703	252505728	+	252505215	1.0	1.0
gene:TraesCS5B03G0342300	Chr5B	230310123	230310995	+	230310559	Chr5B	252864608	252865480	+	252865044	1.0	1.0
gene:TraesCS5B03G0342600	Chr5B	230825009	230829674	+	230827341	Chr5B	253373785	253378450	+	253376117	1.0	0.999
gene:TraesCS5B03G0342900	Chr5B	231015183	231015845	+	231015514	Chr5B	253563970	253564632	+	253564301	1.0	1.0
gene:TraesCS5B03G0343000	Chr5B	231015219	231024934	-	231020076	Chr5B	253564006	253573816	-	253568911	1.0	1.0
gene:TraesCS5B03G0343100	Chr5B	231362178	231363357	+	231362767	Chr5B	253910368	253911547	+	253910957	1.0	1.0
gene:TraesCS5B03G0343200	Chr5B	231462719	231464154	-	231463436	Chr5B	254010241	254011676	-	254010958	1.0	1.0
gene:TraesCS5B03G0343300	Chr5B	231687472	231688412	-	231687942	Chr5B	254235012	254235952	-	254235482	1.0	1.0
gene:TraesCS5B03G0343700	Chr5B	231954904	231961562	+	231958233	Chr5B	254492188	254498846	+	254495517	1.0	1.0
gene:TraesCS5B03G0343800	Chr5B	232016720	232018986	+	232017853	Chr5B	254554006	254556272	+	254555139	1.0	1.0
gene:TraesCS5B03G0343900	Chr5B	232295948	232300184	+	232298066	Chr5B	254814052	254818285	+	254816168	1.0	1.0
gene:TraesCS5B03G0344200	Chr5B	232852068	232856292	+	232854180	Chr5B	255369969	255374193	+	255372081	1.0	1.0
gene:TraesCS5B03G0344300	Chr5B	233023274	233029247	+	233026260	Chr5B	255541179	255547179	+	255544179	0.992	0.927
gene:TraesCS5B03G0344400	Chr5B	233426528	233448092	+	233437310	Chr5B	255944389	255965953	+	255955171	1.0	1.0
gene:TraesCS5B03G0344500	Chr5B	233451355	233452956	-	233452155	Chr5B	255969216	255970817	-	255970016	1.0	1.0
gene:TraesCS5B03G0344900	Chr5B	233630771	233637067	-	233633919	Chr5B	256149420	256155719	-	256152569	1.0	1.0
gene:TraesCS5B03G0345000	Chr5B	233983088	233985452	-	233984270	Chr5B	256501743	256504107	-	256502925	1.0	1.0
gene:TraesCS5B03G0346300	Chr5B	234467811	234478960	-	234473385	Chr5B	256986504	256997653	-	256992078	1.0	1.0
gene:TraesCS5B03G0346600	Chr5B	234928365	234932873	+	234930619	Chr5B	257447079	257451590	+	257449334	1.0	0.999
gene:TraesCS5B03G0346700	Chr5B	234936418	234937611	+	234937014	Chr5B	257455135	257456328	+	257455731	1.0	1.0
gene:TraesCS5B03G0346800	Chr5B	235024154	235024513	+	235024333	Chr5B	257542877	257543236	+	257543056	1.0	1.0
gene:TraesCS5B03G0346900	Chr5B	235412142	235412857	+	235412499	Chr5B	257928298	257929013	+	257928655	1.0	1.0
gene:TraesCS5B03G0347000	Chr5B	235491936	235492394	+	235492165	Chr5B	258006664	258007122	+	258006893	1.0	1.0
gene:TraesCS5B03G0347100	Chr5B	235493241	235495454	-	235494347	Chr5B	258007969	258010182	-	258009075	1.0	1.0
