gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity
gene:TraesCS3D03G0286000	Chr3D	94669731	94670861	-	94670296	Chr3D	108756172	108757302	-	108756737	1.0	0.999
gene:TraesCS3D03G0286200	Chr3D	94825191	94827009	+	94826100	Chr3D	108911437	108913255	+	108912346	1.0	1.0
gene:TraesCS3D03G0286400	Chr3D	94827205	94829938	-	94828571	Chr3D	108913451	108916184	-	108914817	1.0	1.0
gene:TraesCS3D03G0286600	Chr3D	94843306	94844094	+	94843700	Chr3D	108929429	108930217	+	108929823	1.0	1.0
gene:TraesCS3D03G0286900	Chr3D	94868987	94870098	-	94869542	Chr3D	108954499	108955610	-	108955054	1.0	1.0
gene:TraesCS3D03G0287300	Chr3D	94915286	94916337	-	94915811	Chr3D	109000798	109001849	-	109001323	1.0	1.0
gene:TraesCS3D03G0287400	Chr3D	94946627	94953865	+	94950246	Chr3D	109032139	109039379	+	109035759	1.0	1.0
gene:TraesCS3D03G0287500	Chr3D	94954240	94958024	+	94956132	Chr3D	109039754	109043538	+	109041646	1.0	1.0
gene:TraesCS3D03G0287600	Chr3D	94959027	94962287	+	94960657	Chr3D	109044541	109047801	+	109046171	1.0	1.0
gene:TraesCS3D03G0287700	Chr3D	94962606	94967878	-	94965242	Chr3D	109048120	109053392	-	109050756	1.0	1.0
gene:TraesCS3D03G0287900	Chr3D	95365081	95367066	-	95366073	Chr3D	109447648	109449633	-	109448640	1.0	1.0
gene:TraesCS3D03G0288000	Chr3D	95369224	95373380	-	95371302	Chr3D	109451791	109455947	-	109453869	1.0	1.0
gene:TraesCS3D03G0288200	Chr3D	95681316	95684801	+	95683058	Chr3D	109763070	109766555	+	109764812	1.0	1.0
gene:TraesCS3D03G0288400	Chr3D	95730644	95731822	+	95731233	Chr3D	109812395	109813573	+	109812984	1.0	1.0
gene:TraesCS3D03G0288600	Chr3D	95956276	95957607	-	95956941	Chr3D	110036769	110038100	-	110037434	1.0	1.0
gene:TraesCS3D03G0288900	Chr3D	96061966	96066333	+	96064149	Chr3D	110142762	110146663	+	110144712	0.903	0.903
gene:TraesCS3D03G0289000	Chr3D	96072599	96073684	-	96073141	Chr3D	110152935	110154020	-	110153477	1.0	1.0
gene:TraesCS3D03G0289100	Chr3D	96074161	96074448	-	96074304	Chr3D	110154497	110154784	-	110154640	1.0	1.0
gene:TraesCS3D03G0289200	Chr3D	96240248	96241377	-	96240812	Chr3D	110320575	110321704	-	110321139	1.0	1.0
gene:TraesCS3D03G0289300	Chr3D	96242006	96244317	-	96243161	Chr3D	110322333	110324644	-	110323488	1.0	1.0
gene:TraesCS3D03G0289400	Chr3D	96505093	96506384	-	96505738	Chr3D	110584646	110585937	-	110585291	1.0	1.0
gene:TraesCS3D03G0289600	Chr3D	96506611	96510379	+	96508495	Chr3D	110586164	110589932	+	110588048	1.0	1.0
gene:TraesCS3D03G0289700	Chr3D	96510429	96514302	-	96512365	Chr3D	110589982	110593855	-	110591918	1.0	1.0
gene:TraesCS3D03G0289800	Chr3D	96516727	96519754	+	96518240	Chr3D	110596280	110599307	+	110597793	1.0	1.0
gene:TraesCS3D03G0289900	Chr3D	96525429	96526837	-	96526133	Chr3D	110604982	110606390	-	110605686	1.0	1.0
gene:TraesCS3D03G0290100	Chr3D	96557170	96557565	-	96557367	Chr3D	110636728	110637123	-	110636925	1.0	1.0
gene:TraesCS3D03G0290400	Chr3D	97232327	97232710	+	97232518	Chr3D	111302973	111303356	+	111303164	1.0	1.0
gene:TraesCS3D03G0290500	Chr3D	97233565	97234204	+	97233884	Chr3D	111304211	111304850	+	111304530	1.0	1.0
gene:TraesCS3D03G0290600	Chr3D	97234544	97239851	-	97237197	Chr3D	111305190	111310497	-	111307843	1.0	1.0
gene:TraesCS3D03G0290900	Chr3D	97668973	97670414	-	97669693	Chr3D	111738147	111739588	-	111738867	1.0	1.0
gene:TraesCS3D03G0291100	Chr3D	98162224	98171549	-	98166886	Chr3D	112228717	112238042	-	112233379	1.0	1.0
gene:TraesCS3D03G0291600	Chr3D	98695737	98699119	-	98697428	Chr3D	112761873	112765255	-	112763564	1.0	1.0
gene:TraesCS3D03G0291900	Chr3D	99084253	99087367	+	99085810	Chr3D	113149003	113152117	+	113150560	1.0	1.0
gene:TraesCS3D03G0292100	Chr3D	99136859	99137164	-	99137011	Chr3D	113201614	113201919	-	113201766	1.0	1.0
gene:TraesCS3D03G0292200	Chr3D	99147589	99149809	+	99148699	Chr3D	113212359	113214579	+	113213469	1.0	1.0
gene:TraesCS3D03G0292400	Chr3D	99417925	99421122	+	99419523	Chr3D	113482127	113485324	+	113483725	1.0	1.0
gene:TraesCS3D03G0292600	Chr3D	99429203	99430216	+	99429709	Chr3D	113493405	113494418	+	113493911	1.0	1.0
gene:TraesCS3D03G0292700	Chr3D	99432724	99439137	-	99435930	Chr3D	113496926	113503339	-	113500132	1.0	1.0
gene:TraesCS3D03G0293200	Chr3D	100292419	100294722	-	100293570	Chr3D	114362967	114365270	-	114364118	1.0	1.0
gene:TraesCS3D03G0293900	Chr3D	100760099	100768136	+	100764117	Chr3D	114827221	114835291	+	114831256	1.0	1.0
gene:TraesCS3D03G0294000	Chr3D	100924572	100932480	+	100928526	Chr3D	114991746	114999656	+	114995701	1.0	1.0
gene:TraesCS3D03G0294300	Chr3D	100992517	101001544	+	100997030	Chr3D	115060094	115069121	+	115064607	1.0	1.0
gene:TraesCS3D03G0294500	Chr3D	101080879	101096330	+	101088604	Chr3D	115147709	115162375	+	115155042	1.0	1.0
gene:TraesCS3D03G0294800	Chr3D	101389258	101397151	+	101393204	Chr3D	115454118	115462011	+	115458064	1.0	1.0
gene:TraesCS3D03G0295100	Chr3D	102075901	102077587	-	102076744	Chr3D	116140709	116142395	-	116141552	1.0	1.0
gene:TraesCS3D03G0295700	Chr3D	102199992	102200850	+	102200421	Chr3D	116264703	116265561	+	116265132	1.0	1.0
gene:TraesCS3D03G0295900	Chr3D	102381077	102381820	-	102381448	Chr3D	116445265	116446008	-	116445636	1.0	1.0
gene:TraesCS3D03G0296200	Chr3D	102711982	102713080	-	102712531	Chr3D	116773453	116774551	-	116774002	1.0	1.0
gene:TraesCS3D03G0296400	Chr3D	103301357	103305085	+	103303221	Chr3D	117361037	117364765	+	117362901	1.0	1.0
gene:TraesCS3D03G0296500	Chr3D	103314684	103315562	-	103315123	Chr3D	117374366	117375244	-	117374805	1.0	1.0
gene:TraesCS3D03G0296900	Chr3D	103753813	103756152	-	103754982	Chr3D	117810600	117812939	-	117811769	1.0	1.0
gene:TraesCS3D03G0297100	Chr3D	103876430	103882698	-	103879564	Chr3D	117932823	117939091	-	117935957	1.0	0.999
gene:TraesCS3D03G0297300	Chr3D	103968678	103969577	-	103969127	Chr3D	118025092	118025991	-	118025541	1.0	1.0
gene:TraesCS3D03G0297400	Chr3D	104141362	104142459	+	104141910	Chr3D	118197060	118198157	+	118197608	1.0	1.0
gene:TraesCS3D03G0297500	Chr3D	104151194	104156095	-	104153644	Chr3D	118206892	118211793	-	118209342	1.0	1.0
gene:TraesCS3D03G0297600	Chr3D	104155468	104162052	+	104158760	Chr3D	118211166	118217750	+	118214458	1.0	1.0
gene:TraesCS3D03G0297700	Chr3D	104165277	104169945	+	104167611	Chr3D	118220975	118225643	+	118223309	1.0	1.0
gene:TraesCS3D03G0298300	Chr3D	104297994	104298764	-	104298379	Chr3D	118353484	118354254	-	118353869	1.0	1.0
gene:TraesCS3D03G0298600	Chr3D	104307440	104310291	+	104308865	Chr3D	118362930	118365781	+	118364355	1.0	1.0
gene:TraesCS3D03G0299000	Chr3D	104328112	104328593	-	104328352	Chr3D	118383600	118384081	-	118383840	1.0	1.0
gene:TraesCS3D03G0299300	Chr3D	104393077	104394475	+	104393776	Chr3D	118448584	118449982	+	118449283	1.0	1.0
gene:TraesCS3D03G0299400	Chr3D	104533791	104534637	-	104534214	Chr3D	118588870	118589716	-	118589293	1.0	1.0
gene:TraesCS3D03G0299500	Chr3D	104542270	104549177	-	104545723	Chr3D	118597354	118604261	-	118600807	1.0	1.0
gene:TraesCS3D03G0299800	Chr3D	104603955	104604521	+	104604238	Chr3D	118668512	118669078	+	118668795	1.0	1.0
gene:TraesCS3D03G0300000	Chr3D	104726222	104730408	+	104728315	Chr3D	118790552	118794738	+	118792645	1.0	1.0
gene:TraesCS3D03G0300100	Chr3D	104805149	104805700	-	104805424	Chr3D	118869487	118870038	-	118869762	1.0	1.0
gene:TraesCS3D03G0300200	Chr3D	104861550	104862452	-	104862001	Chr3D	118925686	118926588	-	118926137	1.0	1.0
gene:TraesCS3D03G0300500	Chr3D	104915575	104916802	+	104916188	Chr3D	118979480	118980707	+	118980093	1.0	1.0
gene:TraesCS3D03G0300800	Chr3D	105213267	105220818	+	105217042	Chr3D	119276505	119284056	+	119280280	1.0	1.0
gene:TraesCS3D03G0301400	Chr3D	105325967	105326236	+	105326101	Chr3D	119388987	119389256	+	119389121	1.0	1.0
gene:TraesCS3D03G0301800	Chr3D	105620169	105650373	+	105635271	Chr3D	119682260	119712464	+	119697362	1.0	1.0
gene:TraesCS3D03G0303800	Chr3D	106204376	106209231	+	106206803	Chr3D	120266208	120271063	+	120268635	1.0	1.0
gene:TraesCS3D03G0303900	Chr3D	106389810	106394055	+	106391932	Chr3D	120450842	120455087	+	120452964	1.0	1.0
gene:TraesCS3D03G0304000	Chr3D	106397580	106397951	-	106397765	Chr3D	120458612	120458983	-	120458797	1.0	1.0
gene:TraesCS3D03G0305400	Chr3D	107233110	107237206	+	107235158	Chr3D	121288870	121292966	+	121290918	1.0	1.0
gene:TraesCS3D03G0306000	Chr3D	107537635	107541873	+	107539754	Chr3D	121590755	121594721	+	121592738	1.0	1.0
gene:TraesCS3D03G0306100	Chr3D	107559376	107563581	+	107561478	Chr3D	121611959	121616164	+	121614061	1.0	1.0
gene:TraesCS3D03G0306200	Chr3D	107564858	107566792	+	107565825	Chr3D	121617441	121619375	+	121618408	1.0	1.0
gene:TraesCS3D03G0306300	Chr3D	107566794	107567688	-	107567241	Chr3D	121619377	121620271	-	121619824	1.0	1.0
gene:TraesCS3D03G0306500	Chr3D	107568092	107569567	-	107568829	Chr3D	121620675	121622150	-	121621412	1.0	1.0
gene:TraesCS3D03G0307600	Chr3D	107926843	107934055	+	107930449	Chr3D	121977734	121984946	+	121981340	1.0	1.0
gene:TraesCS3D03G0307700	Chr3D	107935706	107936623	-	107936164	Chr3D	121986598	121987515	-	121987056	1.0	1.0
gene:TraesCS3D03G0307800	Chr3D	108153612	108161887	+	108157749	Chr3D	122203896	122212171	+	122208033	1.0	1.0
gene:TraesCS3D03G0307900	Chr3D	108162076	108170666	+	108166371	Chr3D	122212360	122220950	+	122216655	1.0	1.0
gene:TraesCS3D03G0308000	Chr3D	108172881	108176861	-	108174871	Chr3D	122223165	122227146	-	122225155	1.0	1.0
gene:TraesCS3D03G0308100	Chr3D	108733477	108739106	-	108736291	Chr3D	122781549	122787178	-	122784363	1.0	1.0
gene:TraesCS3D03G0308200	Chr3D	108773508	108776610	-	108775059	Chr3D	122821572	122824674	-	122823123	1.0	1.0
gene:TraesCS3D03G0308300	Chr3D	108781041	108785403	-	108783222	Chr3D	122829105	122833470	-	122831287	1.0	0.999
gene:TraesCS3D03G0308400	Chr3D	108908195	108922546	-	108915370	Chr3D	122955807	122970043	-	122962925	1.0	1.0
gene:TraesCS3D03G0308900	Chr3D	109058028	109063437	+	109060732	Chr3D	123105156	123110565	+	123107860	1.0	1.0
gene:TraesCS3D03G0309200	Chr3D	109302022	109305267	+	109303644	Chr3D	123347672	123350917	+	123349294	1.0	1.0
gene:TraesCS3D03G0309400	Chr3D	109404734	109408796	+	109406765	Chr3D	123450343	123454405	+	123452374	1.0	1.0
gene:TraesCS3D03G0309500	Chr3D	109441889	109443286	-	109442587	Chr3D	123487500	123488897	-	123488198	1.0	1.0
gene:TraesCS3D03G0309800	Chr3D	109750708	109752746	+	109751727	Chr3D	123803981	123806019	+	123805000	1.0	1.0
gene:TraesCS3D03G0309900	Chr3D	109758729	109760110	-	109759419	Chr3D	123811846	123813227	-	123812536	1.0	1.0
gene:TraesCS3D03G0310000	Chr3D	110037989	110041801	+	110039895	Chr3D	124083791	124087605	+	124085698	1.0	1.0
gene:TraesCS3D03G0310300	Chr3D	110224002	110224970	-	110224486	Chr3D	124268904	124269872	-	124269388	1.0	1.0
gene:TraesCS3D03G0310500	Chr3D	110450909	110453726	-	110452317	Chr3D	124495103	124497920	-	124496511	1.0	1.0
gene:TraesCS3D03G0310600	Chr3D	110665793	110667645	-	110666719	Chr3D	124709452	124711304	-	124710378	1.0	1.0
gene:TraesCS3D03G0311000	Chr3D	110703247	110705504	-	110704375	Chr3D	124746908	124749165	-	124748036	1.0	1.0
gene:TraesCS3D03G0311100	Chr3D	110708555	110708788	-	110708671	Chr3D	124752216	124752449	-	124752332	1.0	1.0
gene:TraesCS3D03G0311200	Chr3D	110725197	110728971	-	110727084	Chr3D	124768817	124772591	-	124770704	1.0	1.0
gene:TraesCS3D03G0311300	Chr3D	110791118	110793361	-	110792239	Chr3D	124834742	124836985	-	124835863	1.0	1.0
gene:TraesCS3D03G0311600	Chr3D	110873874	110874978	-	110874426	Chr3D	124917235	124918339	-	124917787	1.0	1.0
gene:TraesCS3D03G0311700	Chr3D	110875823	110878657	-	110877240	Chr3D	124919184	124922018	-	124920601	1.0	1.0
gene:TraesCS3D03G0311800	Chr3D	110879143	110886850	-	110882996	Chr3D	124922504	124930211	-	124926357	1.0	1.0
gene:TraesCS3D03G0311900	Chr3D	110893643	110902179	+	110897911	Chr3D	124937004	124945540	+	124941272	1.0	1.0
gene:TraesCS3D03G0312000	Chr3D	110996229	110999124	+	110997676	Chr3D	125039598	125042493	+	125041045	1.0	1.0
gene:TraesCS3D03G0312300	Chr3D	111696825	111699289	+	111698057	Chr3D	125736239	125738703	+	125737471	1.0	1.0
gene:TraesCS3D03G0312600	Chr3D	112378382	112378655	+	112378518	Chr3D	126416103	126416376	+	126416239	1.0	1.0
gene:TraesCS3D03G0312700	Chr3D	112385242	112386390	+	112385816	Chr3D	126422963	126424111	+	126423537	1.0	1.0
gene:TraesCS3D03G0313000	Chr3D	112411160	112415834	+	112413497	Chr3D	126448885	126453559	+	126451222	1.0	1.0
gene:TraesCS3D03G0313200	Chr3D	112442218	112442832	+	112442525	Chr3D	126479947	126480561	+	126480254	1.0	1.0
gene:TraesCS3D03G0313400	Chr3D	112449894	112450530	+	112450212	Chr3D	126487623	126488259	+	126487941	1.0	1.0
gene:TraesCS3D03G0313700	Chr3D	112463016	112463648	+	112463332	Chr3D	126500743	126501375	+	126501059	1.0	1.0
gene:TraesCS3D03G0313900	Chr3D	112831624	112832064	+	112831844	Chr3D	126868223	126868663	+	126868443	1.0	1.0
gene:TraesCS3D03G0314000	Chr3D	112842786	112843793	+	112843289	Chr3D	126879387	126880394	+	126879890	1.0	1.0
gene:TraesCS3D03G0314400	Chr3D	113199534	113201760	+	113200647	Chr3D	127235087	127237313	+	127236200	1.0	1.0
gene:TraesCS3D03G0314500	Chr3D	113202028	113206653	-	113204340	Chr3D	127237581	127242206	-	127239893	1.0	1.0
gene:TraesCS3D03G0314600	Chr3D	113221220	113237753	-	113229486	Chr3D	127256773	127273308	-	127265040	1.0	1.0
gene:TraesCS3D03G0314900	Chr3D	113479470	113481723	+	113480596	Chr3D	127514983	127517236	+	127516109	1.0	1.0
gene:TraesCS3D03G0315100	Chr3D	113968260	113970450	+	113969355	Chr3D	128001504	128003694	+	128002599	1.0	1.0
gene:TraesCS3D03G0315200	Chr3D	114028603	114036156	-	114032379	Chr3D	128061835	128069388	-	128065611	1.0	1.0
gene:TraesCS3D03G0315300	Chr3D	114092799	114094210	-	114093504	Chr3D	128126035	128127446	-	128126740	1.0	1.0
gene:TraesCS3D03G0315400	Chr3D	114311440	114316080	+	114313760	Chr3D	128344470	128349110	+	128346790	1.0	1.0
gene:TraesCS3D03G0315500	Chr3D	114332533	114333334	+	114332933	Chr3D	128365565	128366366	+	128365965	1.0	1.0
gene:TraesCS3D03G0315600	Chr3D	114425398	114425685	-	114425541	Chr3D	128458410	128458697	-	128458553	1.0	1.0
gene:TraesCS3D03G0315700	Chr3D	114535594	114536073	+	114535833	Chr3D	128568269	128568748	+	128568508	1.0	1.0
gene:TraesCS3D03G0315800	Chr3D	114587631	114588715	+	114588173	Chr3D	128620307	128621391	+	128620849	1.0	1.0
gene:TraesCS3D03G0315900	Chr3D	114589217	114594331	+	114591774	Chr3D	128621893	128627007	+	128624450	1.0	1.0
gene:TraesCS3D03G0316000	Chr3D	114598885	114600280	-	114599582	Chr3D	128631298	128632693	-	128631995	1.0	1.0
gene:TraesCS3D03G0316300	Chr3D	114716852	114718699	+	114717775	Chr3D	128749186	128751033	+	128750109	1.0	1.0
gene:TraesCS3D03G0316500	Chr3D	114745508	114746451	-	114745979	Chr3D	128777844	128778787	-	128778315	1.0	1.0
gene:TraesCS3D03G0316700	Chr3D	114873912	114881985	+	114877948	Chr3D	128861579	128869652	+	128865615	1.0	1.0
gene:TraesCS3D03G0316800	Chr3D	114891015	114893717	+	114892366	Chr3D	128878685	128881387	+	128880036	1.0	1.0
gene:TraesCS3D03G0316900	Chr3D	114950278	114951727	-	114951002	Chr3D	128937954	128939404	-	128938679	1.0	0.998
gene:TraesCS3D03G0317000	Chr3D	115046652	115049579	+	115048115	Chr3D	129033756	129036683	+	129035219	1.0	1.0
gene:TraesCS3D03G0317100	Chr3D	115219741	115226881	+	115223311	Chr3D	129205545	129212685	+	129209115	1.0	1.0
gene:TraesCS3D03G0317200	Chr3D	115231656	115235699	+	115233677	Chr3D	129217099	129221142	+	129219120	1.0	1.0
gene:TraesCS3D03G0317600	Chr3D	115433926	115434643	-	115434284	Chr3D	129417207	129417924	-	129417565	1.0	1.0
gene:TraesCS3D03G0317700	Chr3D	115436285	115437018	-	115436651	Chr3D	129419566	129420299	-	129419932	1.0	1.0
gene:TraesCS3D03G0317800	Chr3D	115511226	115516705	-	115513965	Chr3D	129494240	129499719	-	129496979	1.0	1.0
gene:TraesCS3D03G0317900	Chr3D	115572842	115576734	-	115574788	Chr3D	129555630	129559522	-	129557576	1.0	1.0
gene:TraesCS3D03G0318200	Chr3D	115579509	115586922	-	115583215	Chr3D	129562297	129569710	-	129566003	1.0	1.0
gene:TraesCS3D03G0318400	Chr3D	116157550	116159833	+	116158691	Chr3D	130139565	130141848	+	130140706	1.0	1.0
gene:TraesCS3D03G0318500	Chr3D	116185490	116187902	+	116186696	Chr3D	130167505	130169917	+	130168711	1.0	1.0
gene:TraesCS3D03G0318900	Chr3D	116560700	116562838	+	116561769	Chr3D	130542677	130544815	+	130543746	1.0	1.0
gene:TraesCS3D03G0319000	Chr3D	116569259	116571584	+	116570421	Chr3D	130551236	130553561	+	130552398	1.0	1.0
gene:TraesCS3D03G0319100	Chr3D	116572033	116573976	+	116573004	Chr3D	130554010	130555953	+	130554981	1.0	1.0
gene:TraesCS3D03G0319200	Chr3D	116578325	116579712	+	116579018	Chr3D	130560302	130561689	+	130560995	1.0	1.0
gene:TraesCS3D03G0319300	Chr3D	116581128	116584427	+	116582777	Chr3D	130563105	130566409	+	130564757	1.0	1.0
gene:TraesCS3D03G0319400	Chr3D	116585322	116590103	+	116587712	Chr3D	130567302	130572083	+	130569692	1.0	1.0
gene:TraesCS3D03G0319600	Chr3D	116591725	116593119	+	116592422	Chr3D	130573705	130575099	+	130574402	1.0	1.0
gene:TraesCS3D03G0319700	Chr3D	116595205	116595513	-	116595359	Chr3D	130577185	130577493	-	130577339	1.0	1.0
gene:TraesCS3D03G0319900	Chr3D	116611787	116612050	+	116611918	Chr3D	130593767	130594030	+	130593898	1.0	1.0
gene:TraesCS3D03G0320100	Chr3D	116637321	116637608	+	116637464	Chr3D	130619303	130619590	+	130619446	1.0	1.0
gene:TraesCS3D03G0320500	Chr3D	116708941	116711412	-	116710176	Chr3D	130690921	130693392	-	130692156	1.0	0.999
gene:TraesCS3D03G0320600	Chr3D	116881315	116882068	+	116881691	Chr3D	130863005	130863758	+	130863381	1.0	1.0
gene:TraesCS3D03G0320900	Chr3D	116938264	116944345	-	116941304	Chr3D	130919397	130925478	-	130922437	1.0	0.999
gene:TraesCS3D03G0321000	Chr3D	116946501	116950213	+	116948357	Chr3D	130927634	130931346	+	130929490	1.0	1.0
gene:TraesCS3D03G0321100	Chr3D	116950243	116953032	+	116951637	Chr3D	130931376	130934165	+	130932770	1.0	1.0
gene:TraesCS3D03G0321200	Chr3D	116954892	116955763	+	116955327	Chr3D	130936025	130936896	+	130936460	1.0	1.0
gene:TraesCS3D03G0322100	Chr3D	119086801	119101827	-	119094314	Chr3D	133058873	133073899	-	133066386	1.0	1.0
gene:TraesCS3D03G0323100	Chr3D	119817243	119817620	+	119817431	Chr3D	133787884	133788261	+	133788072	1.0	1.0
gene:TraesCS3D03G0323200	Chr3D	119950888	119951244	+	119951066	Chr3D	133921549	133921905	+	133921727	1.0	1.0
gene:TraesCS3D03G0323300	Chr3D	119955001	119958076	-	119956538	Chr3D	133925662	133928737	-	133927199	1.0	1.0
gene:TraesCS3D03G0323500	Chr3D	120264426	120274021	-	120269223	Chr3D	134233976	134243575	-	134238775	1.0	1.0
gene:TraesCS3D03G0323600	Chr3D	120641947	120645224	-	120643585	Chr3D	134610264	134613541	-	134611902	1.0	1.0
gene:TraesCS3D03G0324000	Chr3D	120685934	120686608	+	120686271	Chr3D	134654250	134654924	+	134654587	1.0	1.0
gene:TraesCS3D03G0324100	Chr3D	120687983	120690807	-	120689395	Chr3D	134656299	134659123	-	134657711	1.0	1.0
gene:TraesCS3D03G0324300	Chr3D	120830255	120836254	-	120833254	Chr3D	134798042	134804041	-	134801041	1.0	1.0
gene:TraesCS3D03G0324400	Chr3D	120854101	120856991	+	120855546	Chr3D	134821710	134824600	+	134823155	1.0	1.0
gene:TraesCS3D03G0324800	Chr3D	121171829	121172624	+	121172226	Chr3D	135137783	135138578	+	135138180	1.0	1.0
gene:TraesCS3D03G0325500	Chr3D	121803432	121805474	-	121804453	Chr3D	135767496	135769538	-	135768517	1.0	1.0
gene:TraesCS3D03G0325900	Chr3D	121868132	121870498	-	121869315	Chr3D	135832173	135834539	-	135833356	1.0	1.0
gene:TraesCS3D03G0326000	Chr3D	121874956	121877779	-	121876367	Chr3D	135838997	135841820	-	135840408	1.0	1.0
gene:TraesCS3D03G0326100	Chr3D	121913688	121914104	+	121913896	Chr3D	135877733	135878149	+	135877941	1.0	1.0
gene:TraesCS3D03G0326300	Chr3D	122065667	122065954	+	122065810	Chr3D	136029717	136030004	+	136029860	1.0	1.0
gene:TraesCS3D03G0326400	Chr3D	122068428	122072498	-	122070463	Chr3D	136032478	136036548	-	136034513	1.0	1.0
gene:TraesCS3D03G0326800	Chr3D	122190987	122193220	-	122192103	Chr3D	136155050	136157283	-	136156166	1.0	1.0
gene:TraesCS3D03G0327400	Chr3D	122227468	122230903	+	122229185	Chr3D	136191532	136194967	+	136193249	1.0	1.0
gene:TraesCS3D03G0328300	Chr3D	122266544	122269509	-	122268026	Chr3D	136230274	136232860	-	136231567	1.0	0.996
gene:TraesCS3D03G0328400	Chr3D	122414516	122414984	-	122414750	Chr3D	136380023	136380491	-	136380257	1.0	1.0
gene:TraesCS3D03G0328600	Chr3D	122417347	122418071	+	122417709	Chr3D	136382854	136383578	+	136383216	1.0	1.0
gene:TraesCS3D03G0328700	Chr3D	122421078	122424844	+	122422961	Chr3D	136386585	136390352	+	136388468	1.0	1.0
gene:TraesCS3D03G0329500	Chr3D	122494899	122497064	-	122495981	Chr3D	136459161	136461326	-	136460243	1.0	1.0
gene:TraesCS3D03G0329600	Chr3D	122511518	122511784	+	122511651	Chr3D	136475818	136476084	+	136475951	1.0	1.0
gene:TraesCS3D03G0329900	Chr3D	123028986	123029649	+	123029317	Chr3D	136975455	136976118	+	136975786	1.0	1.0
gene:TraesCS3D03G0330000	Chr3D	123141413	123144523	+	123142968	Chr3D	137087890	137091000	+	137089445	1.0	1.0
gene:TraesCS3D03G0330100	Chr3D	123161918	123166377	+	123164147	Chr3D	137108398	137112857	+	137110627	1.0	1.0
gene:TraesCS3D03G0330500	Chr3D	123864693	123866218	+	123865455	Chr3D	137810688	137812213	+	137811450	1.0	1.0
gene:TraesCS3D03G0330600	Chr3D	123866668	123870916	-	123868792	Chr3D	137812663	137816911	-	137814787	1.0	1.0
gene:TraesCS3D03G0330900	Chr3D	123883998	123887806	-	123885902	Chr3D	137829511	137833319	-	137831415	1.0	1.0
gene:TraesCS3D03G0331300	Chr3D	124134675	124136157	-	124135416	Chr3D	138077099	138078581	-	138077840	1.0	1.0
gene:TraesCS3D03G0331500	Chr3D	124169871	124174397	-	124172134	Chr3D	138112296	138116822	-	138114559	1.0	1.0
gene:TraesCS3D03G0332000	Chr3D	124243847	124250559	-	124247203	Chr3D	138186279	138192991	-	138189635	1.0	0.984
gene:TraesCS3D03G0332200	Chr3D	124251751	124255779	-	124253765	Chr3D	138194183	138198211	-	138196197	1.0	1.0
gene:TraesCS3D03G0332300	Chr3D	124343013	124344262	-	124343637	Chr3D	138284974	138286223	-	138285598	1.0	1.0
gene:TraesCS3D03G0332500	Chr3D	124473762	124474238	-	124474000	Chr3D	138415732	138416208	-	138415970	1.0	1.0
gene:TraesCS3D03G0332800	Chr3D	124634771	124635361	+	124635066	Chr3D	138576668	138577258	+	138576963	1.0	1.0
gene:TraesCS3D03G0332900	Chr3D	124640332	124646307	+	124643319	Chr3D	138582229	138588204	+	138585216	1.0	1.0
gene:TraesCS3D03G0333100	Chr3D	125056533	125056936	-	125056734	Chr3D	138997941	138998344	-	138998142	1.0	1.0
gene:TraesCS3D03G0333200	Chr3D	125057980	125058576	-	125058278	Chr3D	138999388	138999984	-	138999686	1.0	1.0
gene:TraesCS3D03G0333600	Chr3D	125071023	125091335	+	125081179	Chr3D	139012432	139032748	+	139022590	1.0	1.0
gene:TraesCS3D03G0334000	Chr3D	125424849	125426543	+	125425696	Chr3D	139365541	139367235	+	139366388	1.0	1.0
gene:TraesCS3D03G0334300	Chr3D	126035114	126037836	-	126036475	Chr3D	139975517	139978239	-	139976878	1.0	1.0
gene:TraesCS3D03G0334400	Chr3D	126038183	126039828	+	126039005	Chr3D	139978586	139980231	+	139979408	1.0	1.0
gene:TraesCS3D03G0334600	Chr3D	126040817	126049481	+	126045149	Chr3D	139981220	139989877	+	139985548	1.0	1.0
gene:TraesCS3D03G0334800	Chr3D	126050336	126052638	-	126051487	Chr3D	139990732	139993034	-	139991883	1.0	1.0
gene:TraesCS3D03G0335700	Chr3D	126327564	126330309	+	126328936	Chr3D	140266766	140269511	+	140268138	1.0	1.0
gene:TraesCS3D03G0336200	Chr3D	126768006	126771868	+	126769937	Chr3D	140706258	140710120	+	140708189	1.0	1.0
gene:TraesCS3D03G0336300	Chr3D	126785767	126787684	-	126786725	Chr3D	140724030	140725947	-	140724988	1.0	1.0
gene:TraesCS3D03G0336700	Chr3D	126914708	126920498	-	126917603	Chr3D	140853022	140858812	-	140855917	1.0	1.0
gene:TraesCS3D03G0336900	Chr3D	126937467	126947653	-	126942560	Chr3D	140875783	140885969	-	140880876	1.0	1.0
gene:TraesCS3D03G0337100	Chr3D	127490360	127498049	+	127494204	Chr3D	141428172	141435861	+	141432016	1.0	1.0
gene:TraesCS3D03G0337200	Chr3D	127500244	127514329	+	127507286	Chr3D	141438056	141452140	+	141445098	1.0	1.0
