gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity
gene:TraesCS4A03G0233400	Chr4A	137681505	137681978	+	137681741	Chr4A	137329430	137329903	+	137329666	1.0	1.0
gene:TraesCS4A03G0233700	Chr4A	137743005	137749208	+	137746106	Chr4A	137390967	137397170	+	137394068	1.0	1.0
gene:TraesCS4A03G0233800	Chr4A	137750227	137754157	+	137752192	Chr4A	137398189	137402119	+	137400154	1.0	1.0
gene:TraesCS4A03G0234200	Chr4A	137955267	137956697	+	137955982	Chr4A	137602062	137603492	+	137602777	1.0	1.0
gene:TraesCS4A03G0234300	Chr4A	138097667	138098717	-	138098192	Chr4A	137732147	137733197	-	137732672	1.0	1.0
gene:TraesCS4A03G0234400	Chr4A	138201870	138204064	+	138202967	Chr4A	137836351	137838545	+	137837448	1.0	1.0
gene:TraesCS4A03G0234500	Chr4A	138205382	138209080	-	138207231	Chr4A	137839863	137843564	-	137841713	1.0	1.0
gene:TraesCS4A03G0234800	Chr4A	138249061	138250951	-	138250006	Chr4A	137883546	137885431	-	137884488	1.0	1.0
gene:TraesCS4A03G0235000	Chr4A	138611362	138612588	-	138611975	Chr4A	138244811	138246037	-	138245424	1.0	1.0
gene:TraesCS4A03G0235200	Chr4A	139303701	139313334	+	139308517	Chr4A	138934995	138944124	+	138939559	1.0	1.0
gene:TraesCS4A03G0235300	Chr4A	139314363	139317534	+	139315948	Chr4A	138945153	138948324	+	138946738	1.0	1.0
gene:TraesCS4A03G0235400	Chr4A	139321755	139324559	+	139323157	Chr4A	138952375	138955179	+	138953777	1.0	1.0
gene:TraesCS4A03G0235500	Chr4A	139389687	139390205	+	139389946	Chr4A	139019919	139020437	+	139020178	1.0	1.0
gene:TraesCS4A03G0235600	Chr4A	139490079	139492509	+	139491294	Chr4A	139120317	139122747	+	139121532	1.0	1.0
gene:TraesCS4A03G0235700	Chr4A	139645039	139648717	+	139646878	Chr4A	139274750	139278428	+	139276589	1.0	1.0
gene:TraesCS4A03G0236000	Chr4A	139905353	139909118	-	139907235	Chr4A	139535087	139538852	-	139536969	1.0	1.0
gene:TraesCS4A03G0236100	Chr4A	140053072	140059405	-	140056238	Chr4A	139682816	139689149	-	139685982	1.0	1.0
gene:TraesCS4A03G0236200	Chr4A	140060772	140066926	-	140063849	Chr4A	139690516	139696672	-	139693594	1.0	1.0
gene:TraesCS4A03G0236300	Chr4A	140080856	140082306	+	140081581	Chr4A	139710603	139712053	+	139711328	1.0	1.0
gene:TraesCS4A03G0237100	Chr4A	140526624	140527461	-	140527042	Chr4A	140156836	140157673	-	140157254	1.0	1.0
gene:TraesCS4A03G0237200	Chr4A	140542735	140546179	-	140544457	Chr4A	140172947	140176391	-	140174669	1.0	1.0
gene:TraesCS4A03G0237600	Chr4A	140557599	140557808	-	140557703	Chr4A	140187813	140188022	-	140187917	1.0	1.0
gene:TraesCS4A03G0237900	Chr4A	140745856	140749849	+	140747852	Chr4A	140376077	140380070	+	140378073	1.0	1.0
gene:TraesCS4A03G0238000	Chr4A	140750491	140753852	-	140752171	Chr4A	140380712	140384073	-	140382392	1.0	1.0
gene:TraesCS4A03G0238300	Chr4A	140878465	140885478	-	140881971	Chr4A	140508684	140515440	-	140512062	1.0	1.0
gene:TraesCS4A03G0238600	Chr4A	140888233	140893992	+	140891112	Chr4A	140518195	140523954	+	140521074	1.0	1.0
gene:TraesCS4A03G0238700	Chr4A	140894422	140895411	+	140894916	Chr4A	140524384	140525373	+	140524878	1.0	1.0
gene:TraesCS4A03G0238900	Chr4A	140897864	140898343	-	140898103	Chr4A	140527829	140528308	-	140528068	1.0	0.997
gene:TraesCS4A03G0239000	Chr4A	140898444	140898728	-	140898586	Chr4A	140528409	140528693	-	140528551	1.0	1.0
gene:TraesCS4A03G0239100	Chr4A	140899481	140901184	-	140900332	Chr4A	140529446	140531149	-	140530297	1.0	1.0
gene:TraesCS4A03G0239500	Chr4A	141096999	141098018	-	141097508	Chr4A	140726976	140727995	-	140727485	1.0	1.0
gene:TraesCS4A03G0239800	Chr4A	141338224	141339204	-	141338714	Chr4A	140968186	140969166	-	140968676	1.0	1.0
gene:TraesCS4A03G0240800	Chr4A	142105939	142108568	+	142107253	Chr4A	141735472	141738101	+	141736786	1.0	1.0
gene:TraesCS4A03G0241300	Chr4A	142553112	142555808	+	142554460	Chr4A	142182534	142185230	+	142183882	1.0	1.0
gene:TraesCS4A03G0241400	Chr4A	142996185	142999826	+	142998005	Chr4A	142624469	142628110	+	142626289	1.0	0.996
gene:TraesCS4A03G0241500	Chr4A	142999889	143007299	+	143003594	Chr4A	142628173	142635583	+	142631878	1.0	1.0
gene:TraesCS4A03G0241600	Chr4A	143007546	143009367	+	143008456	Chr4A	142635830	142637651	+	142636740	1.0	1.0
gene:TraesCS4A03G0241700	Chr4A	143190506	143193270	+	143191888	Chr4A	142818575	142821339	+	142819957	1.0	1.0
gene:TraesCS4A03G0241800	Chr4A	143198713	143203485	-	143201099	Chr4A	142826286	142831058	-	142828672	1.0	1.0
gene:TraesCS4A03G0241900	Chr4A	143453431	143460576	-	143457003	Chr4A	143080192	143087337	-	143083764	1.0	1.0
gene:TraesCS4A03G0242100	Chr4A	144111868	144115014	+	144113441	Chr4A	143737766	143740912	+	143739339	1.0	1.0
gene:TraesCS4A03G0242200	Chr4A	144115940	144120738	+	144118339	Chr4A	143741838	143746636	+	143744237	1.0	1.0
gene:TraesCS4A03G0242300	Chr4A	144376988	144378366	+	144377677	Chr4A	144001803	144003181	+	144002492	1.0	1.0
gene:TraesCS4A03G0242400	Chr4A	144380005	144380259	+	144380132	Chr4A	144004820	144005074	+	144004947	1.0	1.0
gene:TraesCS4A03G0242600	Chr4A	144397340	144398229	+	144397784	Chr4A	144022155	144023044	+	144022599	1.0	1.0
gene:TraesCS4A03G0242700	Chr4A	144593429	144594499	+	144593964	Chr4A	144216501	144217571	+	144217036	1.0	1.0
gene:TraesCS4A03G0242900	Chr4A	145096827	145102211	-	145099519	Chr4A	144719022	144724406	-	144721714	1.0	1.0
gene:TraesCS4A03G0243000	Chr4A	145793217	145794321	-	145793769	Chr4A	145414526	145415630	-	145415078	1.0	0.993
gene:TraesCS4A03G0243200	Chr4A	146290441	146303821	+	146297131	Chr4A	145910357	145923262	+	145916809	1.0	1.0
gene:TraesCS4A03G0243300	Chr4A	146306130	146306978	-	146306554	Chr4A	145925571	145926419	-	145925995	1.0	1.0
gene:TraesCS4A03G0243600	Chr4A	146470524	146473314	-	146471919	Chr4A	146089980	146092770	-	146091375	1.0	1.0
gene:TraesCS4A03G0243900	Chr4A	146760535	146765792	-	146763163	Chr4A	146379358	146384615	-	146381986	1.0	1.0
gene:TraesCS4A03G0244900	Chr4A	147040124	147046516	-	147043320	Chr4A	146657821	146664213	-	146661017	1.0	0.998
gene:TraesCS4A03G0245000	Chr4A	147061432	147064985	-	147063208	Chr4A	146679129	146682682	-	146680905	1.0	1.0
gene:TraesCS4A03G0245600	Chr4A	147105054	147106074	-	147105564	Chr4A	146722758	146723778	-	146723268	1.0	1.0
gene:TraesCS4A03G0245700	Chr4A	147185724	147186863	-	147186293	Chr4A	146803757	146804896	-	146804326	1.0	1.0
gene:TraesCS4A03G0246000	Chr4A	147301875	147306866	+	147304370	Chr4A	146919941	146924932	+	146922436	1.0	1.0
gene:TraesCS4A03G0246100	Chr4A	147306753	147322285	-	147314519	Chr4A	146924819	146940351	-	146932585	1.0	1.0
gene:TraesCS4A03G0246800	Chr4A	147381102	147382350	+	147381726	Chr4A	146999168	147000416	+	146999792	1.0	1.0
gene:TraesCS4A03G0246900	Chr4A	147388576	147393700	+	147391138	Chr4A	147006641	147011765	+	147009203	1.0	1.0
gene:TraesCS4A03G0247000	Chr4A	147392311	147393633	-	147392972	Chr4A	147010376	147011698	-	147011037	1.0	1.0
gene:TraesCS4A03G0247200	Chr4A	147715142	147715366	+	147715254	Chr4A	147332430	147332654	+	147332542	1.0	1.0
gene:TraesCS4A03G0247500	Chr4A	147862644	147863945	+	147863294	Chr4A	147480754	147482055	+	147481404	1.0	1.0
gene:TraesCS4A03G0247700	Chr4A	147870400	147878573	-	147874486	Chr4A	147488510	147496683	-	147492596	1.0	1.0
gene:TraesCS4A03G0247900	Chr4A	148283757	148284260	+	148284008	Chr4A	147901519	147902022	+	147901770	1.0	1.0
gene:TraesCS4A03G0248100	Chr4A	148493725	148494438	+	148494081	Chr4A	148109944	148110657	+	148110300	1.0	1.0
gene:TraesCS4A03G0248200	Chr4A	148494882	148498324	-	148496603	Chr4A	148111101	148114543	-	148112822	1.0	1.0
gene:TraesCS4A03G0248800	Chr4A	148762046	148766175	+	148764110	Chr4A	148378277	148382406	+	148380341	1.0	0.999
gene:TraesCS4A03G0248900	Chr4A	148769838	148772673	+	148771255	Chr4A	148386069	148388904	+	148387486	1.0	1.0
gene:TraesCS4A03G0249000	Chr4A	148772863	148779792	+	148776327	Chr4A	148389094	148396023	+	148392558	1.0	1.0
gene:TraesCS4A03G0249300	Chr4A	148846251	148848335	+	148847293	Chr4A	148461745	148463829	+	148462787	1.0	1.0
gene:TraesCS4A03G0249500	Chr4A	149373202	149375939	+	149374570	Chr4A	148986662	148989399	+	148988030	1.0	1.0
gene:TraesCS4A03G0249600	Chr4A	149376082	149383712	-	149379897	Chr4A	148989542	148997172	-	148993357	1.0	1.0
gene:TraesCS4A03G0249700	Chr4A	149952644	149955908	+	149954276	Chr4A	149559908	149563172	+	149561540	1.0	1.0
gene:TraesCS4A03G0249800	Chr4A	149956242	149960616	-	149958429	Chr4A	149563506	149567880	-	149565693	1.0	1.0
gene:TraesCS4A03G0250100	Chr4A	150027397	150035803	-	150031600	Chr4A	149634054	149642460	-	149638257	1.0	1.0
gene:TraesCS4A03G0250200	Chr4A	150375048	150378908	+	150376978	Chr4A	149980968	149984828	+	149982898	1.0	1.0
gene:TraesCS4A03G0250300	Chr4A	150379864	150381005	+	150380434	Chr4A	149985784	149986925	+	149986354	1.0	1.0
gene:TraesCS4A03G0250400	Chr4A	150381986	150384331	+	150383158	Chr4A	149987906	149990251	+	149989078	1.0	1.0
gene:TraesCS4A03G0251100	Chr4A	150588760	150591038	+	150589899	Chr4A	150194700	150196978	+	150195839	1.0	1.0
gene:TraesCS4A03G0251200	Chr4A	151013757	151018481	-	151016119	Chr4A	150618933	150623657	-	150621295	1.0	1.0
gene:TraesCS4A03G0251300	Chr4A	151019343	151028386	-	151023864	Chr4A	150624519	150633562	-	150629040	1.0	1.0
gene:TraesCS4A03G0251400	Chr4A	151028611	151038027	-	151033319	Chr4A	150633787	150643203	-	150638495	1.0	1.0
gene:TraesCS4A03G0251700	Chr4A	151664679	151673161	+	151668920	Chr4A	151269694	151277990	+	151273842	0.993	0.991
gene:TraesCS4A03G0251800	Chr4A	151768435	151768875	+	151768655	Chr4A	151372844	151373284	+	151373064	1.0	1.0
gene:TraesCS4A03G0252700	Chr4A	152364454	152366198	+	152365326	Chr4A	151968005	151969749	+	151968877	1.0	1.0
gene:TraesCS4A03G0253100	Chr4A	152452879	152455673	+	152454276	Chr4A	152055731	152058525	+	152057128	1.0	1.0
gene:TraesCS4A03G0253600	Chr4A	152952739	152964234	+	152958486	Chr4A	152555238	152566743	+	152560990	1.0	1.0
gene:TraesCS4A03G0253700	Chr4A	152966596	152968287	-	152967441	Chr4A	152569105	152570796	-	152569950	1.0	1.0
gene:TraesCS4A03G0254600	Chr4A	153488959	153489761	+	153489360	Chr4A	153090880	153091682	+	153091281	1.0	1.0
gene:TraesCS4A03G0255100	Chr4A	154060831	154062797	+	154061814	Chr4A	153661602	153663568	+	153662585	1.0	1.0
gene:TraesCS4A03G0255400	Chr4A	154205162	154234225	+	154219693	Chr4A	153805946	153833687	+	153819816	1.0	1.0
gene:TraesCS4A03G0255900	Chr4A	154629612	154630911	+	154630261	Chr4A	154225930	154227229	+	154226579	1.0	1.0
gene:TraesCS4A03G0256700	Chr4A	155293653	155293886	+	155293769	Chr4A	154889797	154890030	+	154889913	1.0	1.0
gene:TraesCS4A03G0256900	Chr4A	155505116	155508812	-	155506964	Chr4A	155101307	155105004	-	155103155	1.0	1.0
gene:TraesCS4A03G0257100	Chr4A	155526455	155531506	-	155528980	Chr4A	155122647	155127698	-	155125172	1.0	1.0
gene:TraesCS4A03G0257300	Chr4A	155832769	155838462	-	155835615	Chr4A	155428599	155434292	-	155431445	1.0	1.0
gene:TraesCS4A03G0257800	Chr4A	156498982	156504837	-	156501909	Chr4A	156094849	156100714	-	156097781	1.0	1.0
gene:TraesCS4A03G0257900	Chr4A	156913466	156917828	+	156915647	Chr4A	156509036	156513397	+	156511216	1.0	1.0
gene:TraesCS4A03G0258000	Chr4A	157023015	157023613	-	157023314	Chr4A	156618597	156619195	-	156618896	1.0	1.0
gene:TraesCS4A03G0258100	Chr4A	157025921	157029646	+	157027783	Chr4A	156621503	156625224	+	156623363	1.0	0.997
gene:TraesCS4A03G0258300	Chr4A	157032095	157042493	-	157037294	Chr4A	156627673	156638076	-	156632874	1.0	1.0
gene:TraesCS4A03G0258500	Chr4A	157261794	157264123	+	157262958	Chr4A	156857365	156859694	+	156858529	1.0	1.0
gene:TraesCS4A03G0258600	Chr4A	157266269	157266840	+	157266554	Chr4A	156861840	156862411	+	156862125	1.0	1.0
gene:TraesCS4A03G0258700	Chr4A	157273051	157275732	-	157274391	Chr4A	156868622	156871303	-	156869962	1.0	1.0
gene:TraesCS4A03G0258800	Chr4A	157395649	157396803	+	157396226	Chr4A	156990858	156992012	+	156991435	1.0	1.0
gene:TraesCS4A03G0260000	Chr4A	157881593	157893412	-	157887502	Chr4A	157473786	157485445	-	157479615	1.0	1.0
gene:TraesCS4A03G0260800	Chr4A	159008743	159010892	-	159009817	Chr4A	158592619	158594768	-	158593693	1.0	1.0
gene:TraesCS4A03G0261100	Chr4A	159218743	159222485	-	159220614	Chr4A	158802626	158806369	-	158804497	1.0	0.999
gene:TraesCS4A03G0261200	Chr4A	159955790	159968271	+	159962030	Chr4A	159537709	159550190	+	159543949	1.0	1.0
gene:TraesCS4A03G0261500	Chr4A	160858482	160858991	+	160858736	Chr4A	160439595	160440104	+	160439849	1.0	1.0
gene:TraesCS4A03G0261700	Chr4A	160984720	160986412	+	160985566	Chr4A	160585041	160586733	+	160585887	1.0	1.0
gene:TraesCS4A03G0261800	Chr4A	161101657	161102324	-	161101990	Chr4A	160701984	160702651	-	160702317	1.0	1.0
gene:TraesCS4A03G0261900	Chr4A	161131937	161135110	+	161133523	Chr4A	160732296	160735469	+	160733882	1.0	1.0
gene:TraesCS4A03G0262100	Chr4A	161774645	161782780	+	161778712	Chr4A	161372927	161381062	+	161376994	1.0	1.0
gene:TraesCS4A03G0263900	Chr4A	162107244	162109384	+	162108314	Chr4A	161703746	161705886	+	161704816	1.0	1.0
gene:TraesCS4A03G0264000	Chr4A	162112573	162117381	-	162114977	Chr4A	161709075	161713883	-	161711479	1.0	1.0
gene:TraesCS4A03G0264200	Chr4A	162122126	162126189	-	162124157	Chr4A	161718628	161722691	-	161720659	1.0	1.0
gene:TraesCS4A03G0265000	Chr4A	162510814	162511724	+	162511269	Chr4A	162107277	162108187	+	162107732	1.0	1.0
gene:TraesCS4A03G0265700	Chr4A	162960622	162966027	+	162963324	Chr4A	162555282	162560687	+	162557984	1.0	1.0
gene:TraesCS4A03G0266100	Chr4A	163041118	163043262	+	163042190	Chr4A	162635782	162637926	+	162636854	1.0	1.0
gene:TraesCS4A03G0266500	Chr4A	163511321	163513822	+	163512571	Chr4A	163105836	163108337	+	163107086	1.0	1.0
gene:TraesCS4A03G0266600	Chr4A	163519801	163524678	-	163522239	Chr4A	163114149	163119026	-	163116587	1.0	1.0
gene:TraesCS4A03G0266800	Chr4A	163607738	163612628	-	163610183	Chr4A	163202080	163206970	-	163204525	1.0	1.0
gene:TraesCS4A03G0266900	Chr4A	163613005	163627270	-	163620137	Chr4A	163207347	163221268	-	163214307	1.0	1.0
gene:TraesCS4A03G0267800	Chr4A	164023300	164024211	-	164023755	Chr4A	163609408	163610319	-	163609863	1.0	1.0
gene:TraesCS4A03G0268600	Chr4A	164216096	164220694	+	164218395	Chr4A	163802216	163806814	+	163804515	1.0	0.997
gene:TraesCS4A03G0268700	Chr4A	164218488	164218787	-	164218637	Chr4A	163804608	163804907	-	163804757	1.0	1.0
gene:TraesCS4A03G0268800	Chr4A	164223962	164226139	+	164225050	Chr4A	163810081	163812258	+	163811169	1.0	1.0
gene:TraesCS4A03G0268900	Chr4A	164230972	164234870	+	164232921	Chr4A	163817091	163820989	+	163819040	1.0	1.0
gene:TraesCS4A03G0269100	Chr4A	164333589	164335074	+	164334331	Chr4A	163919718	163921203	+	163920460	1.0	1.0
gene:TraesCS4A03G0269200	Chr4A	164338630	164344305	-	164341467	Chr4A	163924759	163930434	-	163927596	1.0	1.0
gene:TraesCS4A03G0270000	Chr4A	164391800	164394023	-	164392911	Chr4A	163977933	163980156	-	163979044	1.0	1.0
gene:TraesCS4A03G0270400	Chr4A	164417809	164423784	-	164420796	Chr4A	164003941	164009916	-	164006928	1.0	1.0
gene:TraesCS4A03G0271000	Chr4A	165055345	165056781	+	165056063	Chr4A	164640292	164641728	+	164641010	1.0	1.0
gene:TraesCS4A03G0271100	Chr4A	165056862	165058782	-	165057822	Chr4A	164641809	164643729	-	164642769	1.0	1.0
gene:TraesCS4A03G0271200	Chr4A	165058827	165061950	+	165060388	Chr4A	164643774	164646897	+	164645335	1.0	1.0
gene:TraesCS4A03G0271400	Chr4A	165066821	165082709	-	165074765	Chr4A	164651768	164667660	-	164659714	1.0	1.0
gene:TraesCS4A03G0271600	Chr4A	165111691	165113987	-	165112839	Chr4A	164696640	164698936	-	164697788	1.0	1.0
gene:TraesCS4A03G0271800	Chr4A	165401775	165406867	+	165404321	Chr4A	164986761	164991853	+	164989307	1.0	1.0
gene:TraesCS4A03G0271900	Chr4A	165407606	165408109	+	165407857	Chr4A	164992592	164993095	+	164992843	1.0	1.0
gene:TraesCS4A03G0272200	Chr4A	165444527	165450682	+	165447604	Chr4A	165029513	165035668	+	165032590	1.0	1.0
gene:TraesCS4A03G0272300	Chr4A	165449991	165452641	-	165451316	Chr4A	165034977	165037627	-	165036302	1.0	1.0
gene:TraesCS4A03G0272700	Chr4A	166002132	166005141	+	166003636	Chr4A	165587220	165590229	+	165588724	1.0	1.0
gene:TraesCS4A03G0273200	Chr4A	166583670	166585408	-	166584539	Chr4A	166168532	166170270	-	166169401	1.0	1.0
gene:TraesCS4A03G0273500	Chr4A	167443315	167448001	+	167445658	Chr4A	167026702	167031388	+	167029045	1.0	1.0
gene:TraesCS4A03G0273900	Chr4A	168240491	168242424	+	168241457	Chr4A	167822850	167824783	+	167823816	1.0	1.0
gene:TraesCS4A03G0274300	Chr4A	168483913	168485868	+	168484890	Chr4A	168065999	168067954	+	168066976	1.0	1.0
gene:TraesCS4A03G0275000	Chr4A	168944479	168945183	-	168944831	Chr4A	168518036	168518740	-	168518388	1.0	1.0
gene:TraesCS4A03G0275200	Chr4A	169587012	169589236	+	169588124	Chr4A	169161327	169163551	+	169162439	1.0	1.0
gene:TraesCS4A03G0275500	Chr4A	169798164	169803195	-	169800679	Chr4A	169372616	169377647	-	169375131	1.0	1.0
gene:TraesCS4A03G0275600	Chr4A	169841092	169842795	+	169841943	Chr4A	169415545	169417248	+	169416396	1.0	1.0
gene:TraesCS4A03G0275900	Chr4A	169852198	169855788	-	169853993	Chr4A	169426651	169430241	-	169428446	1.0	1.0
gene:TraesCS4A03G0276200	Chr4A	170308671	170311394	+	170310032	Chr4A	169882711	169885435	+	169884073	1.0	0.997
gene:TraesCS4A03G0276300	Chr4A	170314509	170314715	+	170314612	Chr4A	169888554	169888760	+	169888657	1.0	1.0
gene:TraesCS4A03G0276400	Chr4A	170390391	170393353	-	170391872	Chr4A	169964279	169967241	-	169965760	1.0	1.0
gene:TraesCS4A03G0276500	Chr4A	170881259	170897924	-	170889591	Chr4A	170452499	170469164	-	170460831	1.0	1.0
gene:TraesCS4A03G0276700	Chr4A	171804980	171807033	-	171806006	Chr4A	171452801	171454854	-	171453827	1.0	1.0
gene:TraesCS4A03G0277100	Chr4A	173188374	173188991	+	173188682	Chr4A	172835031	172835648	+	172835339	1.0	1.0
gene:TraesCS4A03G0277300	Chr4A	173415973	173417864	+	173416918	Chr4A	173062563	173064454	+	173063508	1.0	1.0
gene:TraesCS4A03G0277500	Chr4A	173428339	173431568	+	173429953	Chr4A	173074931	173078160	+	173076545	1.0	1.0
gene:TraesCS4A03G0277700	Chr4A	173714746	173716737	-	173715741	Chr4A	173360541	173362532	-	173361536	1.0	1.0
gene:TraesCS4A03G0277900	Chr4A	173717917	173718781	+	173718349	Chr4A	173363712	173364576	+	173364144	1.0	1.0
gene:TraesCS4A03G0278400	Chr4A	173938002	173940336	-	173939169	Chr4A	173583650	173585984	-	173584817	1.0	1.0
gene:TraesCS4A03G0279300	Chr4A	174766116	174780304	+	174773210	Chr4A	174411378	174425566	+	174418472	1.0	0.999
gene:TraesCS4A03G0279500	Chr4A	174780633	174784290	-	174782461	Chr4A	174425895	174429552	-	174427723	1.0	1.0
gene:TraesCS4A03G0279600	Chr4A	175177571	175185869	+	175181720	Chr4A	174822119	174830417	+	174826268	1.0	1.0
gene:TraesCS4A03G0279700	Chr4A	175189735	175193639	-	175191687	Chr4A	174834283	174838187	-	174836235	1.0	1.0
gene:TraesCS4A03G0280400	Chr4A	175628669	175633809	+	175631239	Chr4A	175273086	175278226	+	175275656	1.0	1.0
gene:TraesCS4A03G0280500	Chr4A	175634242	175637081	-	175635661	Chr4A	175278659	175281498	-	175280078	1.0	1.0
gene:TraesCS4A03G0281100	Chr4A	176308848	176316508	+	176312678	Chr4A	175952638	175960325	+	175956481	1.0	1.0
gene:TraesCS4A03G0281200	Chr4A	176368749	176374014	-	176371381	Chr4A	176012566	176017831	-	176015198	1.0	1.0
gene:TraesCS4A03G0281800	Chr4A	176631022	176639366	+	176635194	Chr4A	176272914	176281258	+	176277086	1.0	1.0
gene:TraesCS4A03G0281900	Chr4A	176639555	176646169	-	176642862	Chr4A	176281447	176288059	-	176284753	1.0	1.0
gene:TraesCS4A03G0282800	Chr4A	177287608	177287913	+	177287760	Chr4A	176929253	176929558	+	176929405	1.0	1.0
gene:TraesCS4A03G0282900	Chr4A	177380439	177383888	+	177382163	Chr4A	177022091	177025540	+	177023815	1.0	1.0
gene:TraesCS4A03G0283000	Chr4A	177384539	177386333	-	177385436	Chr4A	177026191	177027985	-	177027088	1.0	1.0
gene:TraesCS4A03G0283400	Chr4A	178146171	178148388	+	178147279	Chr4A	177787892	177790109	+	177789000	1.0	1.0
gene:TraesCS4A03G0283500	Chr4A	178148860	178153031	-	178150945	Chr4A	177790581	177794752	-	177792666	1.0	1.0
gene:TraesCS4A03G0284200	Chr4A	178756820	178760323	+	178758571	Chr4A	178398242	178401745	+	178399993	1.0	1.0
gene:TraesCS4A03G0284300	Chr4A	178822418	178839894	+	178831156	Chr4A	178463841	178481323	+	178472582	1.0	1.0
gene:TraesCS4A03G0284700	Chr4A	178907537	178912130	+	178909833	Chr4A	178548953	178553546	+	178551249	1.0	1.0
gene:TraesCS4A03G0284900	Chr4A	178911905	178916023	-	178913964	Chr4A	178553321	178557439	-	178555380	1.0	1.0
gene:TraesCS4A03G0285300	Chr4A	178964504	178964851	+	178964677	Chr4A	178605920	178606267	+	178606093	1.0	1.0
gene:TraesCS4A03G0285500	Chr4A	179308392	179309801	-	179309096	Chr4A	178949824	178951233	-	178950528	1.0	1.0
gene:TraesCS4A03G0285600	Chr4A	179312935	179318696	-	179315815	Chr4A	178954373	178960134	-	178957253	1.0	1.0
gene:TraesCS4A03G0286300	Chr4A	180033689	180034054	-	180033871	Chr4A	179672900	179673265	-	179673082	1.0	1.0
gene:TraesCS4A03G0286400	Chr4A	180159147	180161374	+	180160260	Chr4A	179798347	179800574	+	179799460	1.0	1.0
gene:TraesCS4A03G0286600	Chr4A	180165937	180170209	-	180168073	Chr4A	179805137	179809409	-	179807273	1.0	1.0
gene:TraesCS4A03G0287100	Chr4A	180598046	180598692	+	180598369	Chr4A	180234712	180235358	+	180235035	1.0	1.0
gene:TraesCS4A03G0287600	Chr4A	181375408	181388506	+	181381957	Chr4A	181011187	181024285	+	181017736	1.0	1.0
gene:TraesCS4A03G0287700	Chr4A	181464953	181468326	+	181466639	Chr4A	181100248	181103621	+	181101934	1.0	1.0
gene:TraesCS4A03G0287900	Chr4A	181814237	181816933	+	181815585	Chr4A	181448614	181451310	+	181449962	1.0	1.0
gene:TraesCS4A03G0288100	Chr4A	181880474	181885248	+	181882861	Chr4A	181514851	181519626	+	181517238	1.0	1.0
gene:TraesCS4A03G0288200	Chr4A	181885432	181886243	+	181885837	Chr4A	181519810	181520621	+	181520215	1.0	1.0
gene:TraesCS4A03G0288900	Chr4A	181973177	181977234	-	181975205	Chr4A	181607567	181611624	-	181609595	1.0	1.0
gene:TraesCS4A03G0289000	Chr4A	182646032	182650779	+	182648405	Chr4A	182279860	182284303	+	182282081	1.0	1.0
gene:TraesCS4A03G0289200	Chr4A	182674418	182677907	+	182676162	Chr4A	182307662	182311151	+	182309406	1.0	1.0
gene:TraesCS4A03G0289400	Chr4A	183412943	183413323	-	183413133	Chr4A	183045514	183045894	-	183045704	1.0	1.0
gene:TraesCS4A03G0290000	Chr4A	183718443	183725871	+	183722157	Chr4A	183350548	183357976	+	183354262	1.0	1.0
gene:TraesCS4A03G0290100	Chr4A	183728568	183733943	-	183731255	Chr4A	183360673	183365665	-	183363169	1.0	1.0
gene:TraesCS4A03G0290200	Chr4A	184918536	184919719	+	184919127	Chr4A	184548508	184549691	+	184549099	1.0	1.0
gene:TraesCS4A03G0290300	Chr4A	185168130	185175361	+	185171745	Chr4A	184798146	184805378	+	184801762	1.0	1.0
gene:TraesCS4A03G0290600	Chr4A	185722836	185726813	+	185724824	Chr4A	185352069	185356046	+	185354057	1.0	1.0
gene:TraesCS4A03G0291100	Chr4A	186383823	186384660	+	186384241	Chr4A	186011624	186012461	+	186012042	1.0	1.0
gene:TraesCS4A03G0291400	Chr4A	186420543	186422457	+	186421500	Chr4A	186048349	186050263	+	186049306	1.0	1.0
gene:TraesCS4A03G0291500	Chr4A	186427271	186429522	-	186428396	Chr4A	186055077	186057328	-	186056202	1.0	1.0
gene:TraesCS4A03G0291800	Chr4A	186988600	186993087	+	186990843	Chr4A	186615543	186620030	+	186617786	1.0	1.0
gene:TraesCS4A03G0292700	Chr4A	187296306	187308492	-	187302399	Chr4A	186922926	186935110	-	186929018	1.0	1.0
gene:TraesCS4A03G0292900	Chr4A	188321096	188323452	+	188322274	Chr4A	187945945	187948301	+	187947123	1.0	1.0
gene:TraesCS4A03G0293000	Chr4A	188353122	188355399	-	188354260	Chr4A	187977971	187980248	-	187979109	1.0	1.0
gene:TraesCS4A03G0293300	Chr4A	189317020	189321707	+	189319363	Chr4A	188938943	188943630	+	188941286	1.0	1.0
gene:TraesCS4A03G0293500	Chr4A	189383537	189384727	-	189384132	Chr4A	189005460	189006650	-	189006055	1.0	1.0
gene:TraesCS4A03G0293800	Chr4A	189901896	189911185	-	189906540	Chr4A	189519732	189528746	-	189524239	1.0	1.0
gene:TraesCS4A03G0294200	Chr4A	190530404	190542404	+	190536404	Chr4A	190144633	190156636	+	190150634	1.0	1.0
gene:TraesCS4A03G0294300	Chr4A	190745437	190749437	+	190747437	Chr4A	190359044	190363044	+	190361044	1.0	1.0
