gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_IAAS_tgt_chr	CS_IAAS_tgt_start	CS_IAAS_tgt_end	CS_IAAS_tgt_strand	CS_IAAS_tgt_midpoint	CS_IAAS_coverage	CS_IAAS_identity
gene:TraesCS4D03G0086100	Chr4D	23926076	23927125	-	23926600	Chr4D	25731606	25732655	-	25732130	1.0	1.0
gene:TraesCS4D03G0086200	Chr4D	23930791	23936837	-	23933814	Chr4D	25736321	25742367	-	25739344	1.0	1.0
gene:TraesCS4D03G0087000	Chr4D	24723559	24724686	+	24724122	Chr4D	26524044	26525171	+	26524607	1.0	1.0
gene:TraesCS4D03G0087500	Chr4D	24863746	24866447	-	24865096	Chr4D	26664306	26667007	-	26665656	1.0	1.0
gene:TraesCS4D03G0088000	Chr4D	24947851	24950461	-	24949156	Chr4D	26748429	26751039	-	26749734	1.0	1.0
gene:TraesCS4D03G0088500	Chr4D	25766923	25767954	+	25767438	Chr4D	27562444	27563475	+	27562959	1.0	1.0
gene:TraesCS4D03G0088600	Chr4D	25771451	25772078	-	25771764	Chr4D	27566972	27567599	-	27567285	1.0	1.0
gene:TraesCS4D03G0088900	Chr4D	25800340	25801344	-	25800842	Chr4D	27595868	27596872	-	27596370	1.0	1.0
gene:TraesCS4D03G0089100	Chr4D	25949784	25950588	+	25950186	Chr4D	27744360	27745164	+	27744762	1.0	1.0
gene:TraesCS4D03G0089200	Chr4D	25953992	25956231	+	25955111	Chr4D	27748440	27750679	+	27749559	1.0	1.0
gene:TraesCS4D03G0089300	Chr4D	25969831	25970959	-	25970395	Chr4D	27764279	27765407	-	27764843	1.0	1.0
gene:TraesCS4D03G0089500	Chr4D	25983545	25987824	-	25985684	Chr4D	27777578	27781857	-	27779717	1.0	1.0
gene:TraesCS4D03G0089800	Chr4D	26026122	26026547	+	26026334	Chr4D	27819504	27819929	+	27819716	1.0	1.0
gene:TraesCS4D03G0089900	Chr4D	26028707	26029141	+	26028924	Chr4D	27822089	27822523	+	27822306	1.0	1.0
gene:TraesCS4D03G0090000	Chr4D	26034211	26034663	+	26034437	Chr4D	27827601	27828053	+	27827827	1.0	1.0
gene:TraesCS4D03G0090100	Chr4D	26042812	26047857	+	26045334	Chr4D	27836202	27841247	+	27838724	1.0	1.0
gene:TraesCS4D03G0090500	Chr4D	26089941	26096251	+	26093096	Chr4D	27883331	27889641	+	27886486	1.0	1.0
gene:TraesCS4D03G0090900	Chr4D	26099474	26109640	-	26104557	Chr4D	27892864	27903030	-	27897947	1.0	1.0
gene:TraesCS4D03G0091000	Chr4D	26187169	26190358	-	26188763	Chr4D	27980560	27983749	-	27982154	1.0	1.0
gene:TraesCS4D03G0091200	Chr4D	26298397	26301656	-	26300026	Chr4D	28091419	28094498	-	28092958	1.0	1.0
gene:TraesCS4D03G0091300	Chr4D	26592519	26597206	-	26594862	Chr4D	28382549	28387236	-	28384892	1.0	1.0
gene:TraesCS4D03G0091800	Chr4D	26810302	26812151	-	26811226	Chr4D	28599072	28600921	-	28599996	1.0	1.0
gene:TraesCS4D03G0091900	Chr4D	26848701	26855342	+	26852021	Chr4D	28637476	28644117	+	28640796	1.0	1.0
gene:TraesCS4D03G0092100	Chr4D	26859582	26862162	-	26860872	Chr4D	28648357	28650937	-	28649647	1.0	1.0
gene:TraesCS4D03G0092300	Chr4D	27082778	27085254	+	27084016	Chr4D	28871277	28873753	+	28872515	1.0	1.0
gene:TraesCS4D03G0092400	Chr4D	27113726	27116344	+	27115035	Chr4D	28902225	28904843	+	28903534	1.0	1.0
gene:TraesCS4D03G0092700	Chr4D	27270645	27273438	+	27272041	Chr4D	29058874	29061667	+	29060270	1.0	1.0
gene:TraesCS4D03G0092800	Chr4D	27495964	27501027	+	27498495	Chr4D	29282604	29287667	+	29285135	1.0	1.0
gene:TraesCS4D03G0093000	Chr4D	27578941	27584316	-	27581628	Chr4D	29365459	29370724	-	29368091	1.0	1.0
gene:TraesCS4D03G0093100	Chr4D	27588380	27590002	-	27589191	Chr4D	29374788	29376410	-	29375599	1.0	1.0
gene:TraesCS4D03G0093200	Chr4D	27770060	27770410	+	27770235	Chr4D	29555217	29555567	+	29555392	1.0	1.0
gene:TraesCS4D03G0093300	Chr4D	27794186	27798655	-	27796420	Chr4D	29579337	29583806	-	29581571	1.0	1.0
gene:TraesCS4D03G0093400	Chr4D	27809233	27818301	-	27813767	Chr4D	29594389	29603519	-	29598954	1.0	0.997
gene:TraesCS4D03G0093600	Chr4D	28036228	28038839	-	28037533	Chr4D	29821481	29824092	-	29822786	1.0	1.0
gene:TraesCS4D03G0093700	Chr4D	28048630	28053519	+	28051074	Chr4D	29833884	29838773	+	29836328	1.0	1.0
gene:TraesCS4D03G0094000	Chr4D	28197150	28198463	+	28197806	Chr4D	29982408	29983721	+	29983064	1.0	1.0
gene:TraesCS4D03G0094200	Chr4D	28206618	28208175	+	28207396	Chr4D	29991892	29993449	+	29992670	1.0	1.0
gene:TraesCS4D03G0094300	Chr4D	28211756	28214861	+	28213308	Chr4D	29997030	30000135	+	29998582	1.0	1.0
gene:TraesCS4D03G0095000	Chr4D	28884016	28890995	+	28887505	Chr4D	30665976	30672955	+	30669465	1.0	1.0
gene:TraesCS4D03G0095100	Chr4D	29090062	29097483	-	29093772	Chr4D	30872021	30879442	-	30875731	1.0	1.0
gene:TraesCS4D03G0095200	Chr4D	29104057	29108724	-	29106390	Chr4D	30886016	30890683	-	30888349	1.0	1.0
gene:TraesCS4D03G0095600	Chr4D	29126050	29127861	-	29126955	Chr4D	30908009	30909820	-	30908914	1.0	1.0
gene:TraesCS4D03G0095700	Chr4D	29128782	29132751	-	29130766	Chr4D	30910741	30914710	-	30912725	1.0	1.0
gene:TraesCS4D03G0096100	Chr4D	29483543	29487966	+	29485754	Chr4D	31262337	31266760	+	31264548	1.0	1.0
gene:TraesCS4D03G0096400	Chr4D	29527472	29529271	+	29528371	Chr4D	31305847	31307646	+	31306746	1.0	1.0
gene:TraesCS4D03G0096500	Chr4D	29618398	29641283	+	29629840	Chr4D	31396788	31419674	+	31408231	1.0	1.0
gene:TraesCS4D03G0096800	Chr4D	29666257	29668140	-	29667198	Chr4D	31444339	31446222	-	31445280	1.0	1.0
gene:TraesCS4D03G0096900	Chr4D	29671362	29671961	-	29671661	Chr4D	31449444	31450043	-	31449743	1.0	1.0
gene:TraesCS4D03G0097000	Chr4D	29814936	29818532	-	29816734	Chr4D	31592188	31595784	-	31593986	1.0	1.0
gene:TraesCS4D03G0097100	Chr4D	29821795	29822727	+	29822261	Chr4D	31599047	31599979	+	31599513	1.0	1.0
gene:TraesCS4D03G0097200	Chr4D	29823352	29824698	-	29824025	Chr4D	31600604	31601950	-	31601277	1.0	1.0
gene:TraesCS4D03G0097300	Chr4D	29965399	29971096	+	29968247	Chr4D	31742688	31748385	+	31745536	1.0	1.0
gene:TraesCS4D03G0097500	Chr4D	30047661	30052235	+	30049948	Chr4D	31824961	31829536	+	31827248	1.0	1.0
gene:TraesCS4D03G0097700	Chr4D	30054753	30056968	-	30055860	Chr4D	31832054	31834269	-	31833161	1.0	1.0
gene:TraesCS4D03G0098300	Chr4D	30439167	30445587	+	30442377	Chr4D	32214554	32220974	+	32217764	1.0	1.0
gene:TraesCS4D03G0098400	Chr4D	30467420	30470091	+	30468755	Chr4D	32242809	32245480	+	32244144	1.0	1.0
gene:TraesCS4D03G0098500	Chr4D	30470275	30475395	-	30472835	Chr4D	32245664	32250784	-	32248224	1.0	0.999
gene:TraesCS4D03G0098600	Chr4D	30478073	30480859	+	30479466	Chr4D	32253462	32256286	+	32254874	1.0	1.0
gene:TraesCS4D03G0098900	Chr4D	30642276	30644378	+	30643327	Chr4D	32417642	32419744	+	32418693	1.0	1.0
gene:TraesCS4D03G0099100	Chr4D	30803251	30804317	+	30803784	Chr4D	32578900	32579966	+	32579433	1.0	1.0
gene:TraesCS4D03G0099200	Chr4D	30828665	30829123	+	30828894	Chr4D	32604325	32604783	+	32604554	1.0	1.0
gene:TraesCS4D03G0099300	Chr4D	30830247	30832622	-	30831434	Chr4D	32605907	32608282	-	32607094	1.0	1.0
gene:TraesCS4D03G0099600	Chr4D	30845978	30849015	-	30847496	Chr4D	32621636	32624673	-	32623154	1.0	1.0
gene:TraesCS4D03G0099700	Chr4D	30850127	30854145	-	30852136	Chr4D	32625785	32629803	-	32627794	1.0	1.0
gene:TraesCS4D03G0099800	Chr4D	30908554	30912397	+	30910475	Chr4D	32684214	32688057	+	32686135	1.0	1.0
gene:TraesCS4D03G0100100	Chr4D	30942517	30943119	-	30942818	Chr4D	32718185	32718787	-	32718486	1.0	1.0
gene:TraesCS4D03G0100600	Chr4D	31018638	31018778	-	31018708	Chr4D	32794294	32794434	-	32794364	1.0	1.0
gene:TraesCS4D03G0100800	Chr4D	31022927	31024564	-	31023745	Chr4D	32798583	32800220	-	32799401	1.0	1.0
gene:TraesCS4D03G0101000	Chr4D	31030549	31040368	+	31035458	Chr4D	32806205	32816024	+	32811114	1.0	1.0
gene:TraesCS4D03G0101100	Chr4D	31043348	31046135	+	31044741	Chr4D	32819004	32821791	+	32820397	1.0	1.0
gene:TraesCS4D03G0101300	Chr4D	31050421	31054325	+	31052373	Chr4D	32826079	32829983	+	32828031	1.0	1.0
gene:TraesCS4D03G0101800	Chr4D	31131265	31136328	+	31133796	Chr4D	32906366	32911429	+	32908897	1.0	1.0
gene:TraesCS4D03G0101900	Chr4D	31136373	31142089	+	31139231	Chr4D	32911474	32917184	+	32914329	1.0	1.0
gene:TraesCS4D03G0102000	Chr4D	31144962	31146612	+	31145787	Chr4D	32920057	32921707	+	32920882	1.0	1.0
gene:TraesCS4D03G0102300	Chr4D	31154742	31156337	+	31155539	Chr4D	32929837	32931432	+	32930634	1.0	1.0
gene:TraesCS4D03G0102600	Chr4D	31183635	31185374	-	31184504	Chr4D	32958735	32960474	-	32959604	1.0	1.0
gene:TraesCS4D03G0103600	Chr4D	31579851	31585065	-	31582458	Chr4D	33354521	33359735	-	33357128	1.0	1.0
gene:TraesCS4D03G0103800	Chr4D	31956855	31958928	-	31957891	Chr4D	33730279	33732352	-	33731315	1.0	1.0
gene:TraesCS4D03G0103900	Chr4D	32057291	32059293	+	32058292	Chr4D	33830557	33832559	+	33831558	1.0	1.0
gene:TraesCS4D03G0104000	Chr4D	32067135	32068923	-	32068029	Chr4D	33840409	33842197	-	33841303	1.0	1.0
gene:TraesCS4D03G0104300	Chr4D	32270521	32273331	+	32271926	Chr4D	34042754	34045564	+	34044159	1.0	1.0
gene:TraesCS4D03G0104600	Chr4D	32377623	32379485	+	32378554	Chr4D	34149863	34151725	+	34150794	1.0	1.0
gene:TraesCS4D03G0104700	Chr4D	32380624	32383054	+	32381839	Chr4D	34152864	34155300	+	34154082	1.0	1.0
gene:TraesCS4D03G0104900	Chr4D	32424084	32434756	+	32429420	Chr4D	34196330	34207008	+	34201669	1.0	1.0
gene:TraesCS4D03G0105000	Chr4D	32436804	32441549	+	32439176	Chr4D	34209056	34213801	+	34211428	1.0	1.0
gene:TraesCS4D03G0105100	Chr4D	32634760	32640871	+	32637815	Chr4D	34404987	34411102	+	34408044	1.0	1.0
gene:TraesCS4D03G0105200	Chr4D	32680929	32683760	+	32682344	Chr4D	34451166	34453997	+	34452581	1.0	1.0
gene:TraesCS4D03G0105300	Chr4D	32836272	32839391	+	32837831	Chr4D	34606518	34609637	+	34608077	1.0	1.0
gene:TraesCS4D03G0105400	Chr4D	32847824	32853936	+	32850880	Chr4D	34618071	34624183	+	34621127	1.0	1.0
gene:TraesCS4D03G0105500	Chr4D	32855016	32859133	-	32857074	Chr4D	34625263	34629380	-	34627321	1.0	1.0
gene:TraesCS4D03G0105700	Chr4D	32964434	32967298	+	32965866	Chr4D	34734622	34737486	+	34736054	1.0	1.0
gene:TraesCS4D03G0105800	Chr4D	32967851	32973660	-	32970755	Chr4D	34738039	34743848	-	34740943	1.0	1.0
gene:TraesCS4D03G0106000	Chr4D	33104989	33111507	+	33108248	Chr4D	34874914	34881432	+	34878173	1.0	1.0
gene:TraesCS4D03G0106100	Chr4D	33112783	33117534	+	33115158	Chr4D	34882708	34887459	+	34885083	1.0	1.0
gene:TraesCS4D03G0106200	Chr4D	33118275	33119403	-	33118839	Chr4D	34888200	34889328	-	34888764	1.0	1.0
gene:TraesCS4D03G0106400	Chr4D	33375829	33381082	-	33378455	Chr4D	35145929	35151182	-	35148555	1.0	1.0
gene:TraesCS4D03G0106500	Chr4D	33381984	33384276	-	33383130	Chr4D	35152084	35154376	-	35153230	1.0	1.0
gene:TraesCS4D03G0106600	Chr4D	33552544	33560416	-	33556480	Chr4D	35322639	35330207	-	35326423	1.0	1.0
gene:TraesCS4D03G0106800	Chr4D	34680925	34682811	+	34681868	Chr4D	36445609	36447495	+	36446552	1.0	1.0
gene:TraesCS4D03G0106900	Chr4D	34698443	34701430	+	34699936	Chr4D	36463126	36466113	+	36464619	1.0	1.0
gene:TraesCS4D03G0107300	Chr4D	35208529	35212803	-	35210666	Chr4D	36970250	36974524	-	36972387	1.0	1.0
gene:TraesCS4D03G0107600	Chr4D	35269978	35274596	+	35272287	Chr4D	37031759	37036563	+	37034161	1.0	1.0
gene:TraesCS4D03G0107700	Chr4D	35275182	35279013	+	35277097	Chr4D	37037149	37040980	+	37039064	1.0	1.0
gene:TraesCS4D03G0107800	Chr4D	35278913	35280221	-	35279567	Chr4D	37040880	37042188	-	37041534	1.0	1.0
gene:TraesCS4D03G0107900	Chr4D	35308013	35310941	-	35309477	Chr4D	37069980	37072908	-	37071444	1.0	1.0
gene:TraesCS4D03G0108000	Chr4D	35311132	35321208	+	35316170	Chr4D	37073099	37083175	+	37078137	1.0	1.0
gene:TraesCS4D03G0108100	Chr4D	35321772	35325642	-	35323707	Chr4D	37083739	37087609	-	37085674	1.0	0.995
gene:TraesCS4D03G0108400	Chr4D	35727294	35729903	+	35728598	Chr4D	37486810	37489419	+	37488114	1.0	1.0
gene:TraesCS4D03G0108500	Chr4D	35729766	35734881	-	35732323	Chr4D	37489282	37494397	-	37491839	1.0	1.0
gene:TraesCS4D03G0108700	Chr4D	35759031	35761232	-	35760131	Chr4D	37517485	37519686	-	37518585	1.0	1.0
gene:TraesCS4D03G0108900	Chr4D	35772005	35774497	+	35773251	Chr4D	37530459	37532951	+	37531705	1.0	1.0
gene:TraesCS4D03G0108800	Chr4D	35771743	35777717	-	35774730	Chr4D	37530197	37536171	-	37533184	1.0	1.0
gene:TraesCS4D03G0109000	Chr4D	35779931	35780503	-	35780217	Chr4D	37538385	37538957	-	37538671	1.0	1.0
gene:TraesCS4D03G0110500	Chr4D	36081563	36085726	+	36083644	Chr4D	37839818	37843981	+	37841899	1.0	1.0
gene:TraesCS4D03G0111100	Chr4D	36235050	36236801	+	36235925	Chr4D	37993235	37994986	+	37994110	1.0	1.0
gene:TraesCS4D03G0111200	Chr4D	36256340	36258609	-	36257474	Chr4D	38014549	38016818	-	38015683	1.0	1.0
gene:TraesCS4D03G0111500	Chr4D	36878552	36881096	+	36879824	Chr4D	38635840	38638384	+	38637112	1.0	1.0
gene:TraesCS4D03G0111700	Chr4D	36881168	36885908	-	36883538	Chr4D	38638456	38643196	-	38640826	1.0	1.0
gene:TraesCS4D03G0111800	Chr4D	37011917	37018532	+	37015224	Chr4D	38768658	38775273	+	38771965	1.0	1.0
gene:TraesCS4D03G0111900	Chr4D	37019838	37021919	+	37020878	Chr4D	38776579	38778660	+	38777619	1.0	1.0
gene:TraesCS4D03G0112200	Chr4D	37036246	37037000	+	37036623	Chr4D	38792988	38793742	+	38793365	1.0	1.0
gene:TraesCS4D03G0112400	Chr4D	37041798	37043648	+	37042723	Chr4D	38798543	38800393	+	38799468	1.0	1.0
gene:TraesCS4D03G0112300	Chr4D	37041454	37049929	+	37045691	Chr4D	38798199	38806675	+	38802437	1.0	1.0
gene:TraesCS4D03G0112600	Chr4D	37139272	37148945	+	37144108	Chr4D	38894979	38904653	+	38899816	1.0	1.0
gene:TraesCS4D03G0112800	Chr4D	37160252	37160771	-	37160511	Chr4D	38915966	38916485	-	38916225	1.0	1.0
gene:TraesCS4D03G0112900	Chr4D	37161100	37180788	+	37170944	Chr4D	38916814	38936501	+	38926657	1.0	1.0
gene:TraesCS4D03G0113000	Chr4D	37187296	37204968	-	37196132	Chr4D	38943009	38960681	-	38951845	1.0	1.0
gene:TraesCS4D03G0113900	Chr4D	37433012	37436820	+	37434916	Chr4D	39188771	39192579	+	39190675	1.0	1.0
gene:TraesCS4D03G0114000	Chr4D	37437342	37438322	+	37437832	Chr4D	39193101	39194081	+	39193591	1.0	1.0
gene:TraesCS4D03G0114100	Chr4D	37438911	37440062	+	37439486	Chr4D	39194670	39195821	+	39195245	1.0	1.0
gene:TraesCS4D03G0114400	Chr4D	37632984	37646305	+	37639644	Chr4D	39388636	39402004	+	39395320	1.0	1.0
gene:TraesCS4D03G0114700	Chr4D	37731827	37735241	-	37733534	Chr4D	39487563	39490977	-	39489270	1.0	1.0
gene:TraesCS4D03G0114900	Chr4D	37861771	37863221	+	37862496	Chr4D	39617561	39619011	+	39618286	1.0	1.0
gene:TraesCS4D03G0115300	Chr4D	37883602	37885580	-	37884591	Chr4D	39639391	39641369	-	39640380	1.0	1.0
gene:TraesCS4D03G0115600	Chr4D	38087051	38088397	-	38087724	Chr4D	39842677	39844023	-	39843350	1.0	1.0
gene:TraesCS4D03G0115700	Chr4D	38107749	38112073	-	38109911	Chr4D	39863377	39867701	-	39865539	1.0	1.0
gene:TraesCS4D03G0115900	Chr4D	38202197	38204171	+	38203184	Chr4D	39957826	39959800	+	39958813	1.0	1.0
gene:TraesCS4D03G0116000	Chr4D	38202964	38203716	-	38203340	Chr4D	39958593	39959345	-	39958969	1.0	1.0
gene:TraesCS4D03G0116100	Chr4D	38514850	38525091	+	38519970	Chr4D	40269761	40280002	+	40274881	1.0	1.0
gene:TraesCS4D03G0116200	Chr4D	38527298	38531880	-	38529589	Chr4D	40282209	40286591	-	40284400	1.0	1.0
gene:TraesCS4D03G0116500	Chr4D	38877080	38881050	-	38879065	Chr4D	40631220	40635190	-	40633205	1.0	1.0
gene:TraesCS4D03G0116800	Chr4D	38892447	38894975	+	38893711	Chr4D	40646586	40649114	+	40647850	1.0	1.0
gene:TraesCS4D03G0116900	Chr4D	38933369	38934499	-	38933934	Chr4D	40687479	40688609	-	40688044	1.0	1.0
gene:TraesCS4D03G0117400	Chr4D	39037430	39043728	-	39040579	Chr4D	40791534	40797832	-	40794683	1.0	1.0
gene:TraesCS4D03G0117500	Chr4D	39177754	39181226	-	39179490	Chr4D	40931888	40935360	-	40933624	1.0	1.0
gene:TraesCS4D03G0117700	Chr4D	39792372	39796540	-	39794456	Chr4D	41546509	41550677	-	41548593	1.0	1.0
gene:TraesCS4D03G0117900	Chr4D	39816801	39818608	-	39817704	Chr4D	41570937	41572744	-	41571840	1.0	1.0
gene:TraesCS4D03G0118000	Chr4D	39841638	39842352	+	39841995	Chr4D	41595781	41596495	+	41596138	1.0	1.0
gene:TraesCS4D03G0118100	Chr4D	39856525	39857017	+	39856771	Chr4D	41610668	41611160	+	41610914	1.0	1.0
gene:TraesCS4D03G0118200	Chr4D	39918438	39919030	+	39918734	Chr4D	41672581	41673173	+	41672877	1.0	1.0
gene:TraesCS4D03G0118300	Chr4D	39936084	39936371	+	39936227	Chr4D	41689582	41689869	+	41689725	1.0	1.0
gene:TraesCS4D03G0118500	Chr4D	39939142	39940418	+	39939780	Chr4D	41692285	41693561	+	41692923	1.0	1.0
gene:TraesCS4D03G0118600	Chr4D	39943940	39947416	+	39945678	Chr4D	41697083	41700559	+	41698821	1.0	1.0
gene:TraesCS4D03G0118700	Chr4D	39947368	39948337	-	39947852	Chr4D	41700511	41701480	-	41700995	1.0	1.0
gene:TraesCS4D03G0118900	Chr4D	39976391	39976978	-	39976684	Chr4D	41729534	41730121	-	41729827	1.0	1.0
gene:TraesCS4D03G0119100	Chr4D	39985533	39989750	+	39987641	Chr4D	41738231	41742448	+	41740339	1.0	1.0
gene:TraesCS4D03G0119200	Chr4D	39990822	39992087	+	39991454	Chr4D	41743520	41744785	+	41744152	1.0	1.0
gene:TraesCS4D03G0119300	Chr4D	39992135	39996298	-	39994216	Chr4D	41744833	41748996	-	41746914	1.0	1.0
gene:TraesCS4D03G0119800	Chr4D	40193290	40194558	-	40193924	Chr4D	41944427	41945695	-	41945061	1.0	1.0
gene:TraesCS4D03G0120500	Chr4D	40433900	40438881	+	40436390	Chr4D	42185030	42190011	+	42187520	1.0	1.0
gene:TraesCS4D03G0120600	Chr4D	40560003	40562561	+	40561282	Chr4D	42310505	42313063	+	42311784	1.0	1.0
gene:TraesCS4D03G0120700	Chr4D	40563854	40565666	-	40564760	Chr4D	42314356	42316168	-	42315262	1.0	1.0
gene:TraesCS4D03G0121000	Chr4D	40694344	40696456	+	40695400	Chr4D	42443884	42445996	+	42444940	1.0	1.0
gene:TraesCS4D03G0121100	Chr4D	40704050	40705898	-	40704974	Chr4D	42453590	42455438	-	42454514	1.0	1.0
gene:TraesCS4D03G0121400	Chr4D	40915713	40919135	-	40917424	Chr4D	42663565	42666987	-	42665276	1.0	1.0
gene:TraesCS4D03G0121600	Chr4D	40976951	40979075	+	40978013	Chr4D	42723431	42725555	+	42724493	1.0	1.0
gene:TraesCS4D03G0121700	Chr4D	40981605	40983434	+	40982519	Chr4D	42728085	42729914	+	42728999	1.0	1.0
gene:TraesCS4D03G0121900	Chr4D	40989580	40990065	-	40989822	Chr4D	42736060	42736545	-	42736302	1.0	1.0
gene:TraesCS4D03G0122300	Chr4D	41139726	41146656	+	41143191	Chr4D	42886167	42893097	+	42889632	1.0	1.0
gene:TraesCS4D03G0122400	Chr4D	41148078	41150147	-	41149112	Chr4D	42894519	42896588	-	42895553	1.0	1.0
gene:TraesCS4D03G0123100	Chr4D	41232354	41234112	+	41233233	Chr4D	42972357	42974115	+	42973236	1.0	1.0
gene:TraesCS4D03G0123200	Chr4D	41234249	41237780	-	41236014	Chr4D	42974252	42977783	-	42976017	1.0	1.0
gene:TraesCS4D03G0123300	Chr4D	41375859	41381091	-	41378475	Chr4D	43115075	43120307	-	43117691	1.0	1.0
gene:TraesCS4D03G0123400	Chr4D	41397790	41398227	+	41398008	Chr4D	43137005	43137442	+	43137223	1.0	1.0
gene:TraesCS4D03G0123500	Chr4D	41399368	41400772	+	41400070	Chr4D	43138583	43139987	+	43139285	1.0	1.0
gene:TraesCS4D03G0123600	Chr4D	41404293	41404652	+	41404472	Chr4D	43143508	43143867	+	43143687	1.0	1.0
gene:TraesCS4D03G0124600	Chr4D	41423146	41424096	+	41423621	Chr4D	43162361	43163311	+	43162836	1.0	1.0
gene:TraesCS4D03G0124900	Chr4D	41532991	41534280	+	41533635	Chr4D	43272260	43273549	+	43272904	1.0	1.0
gene:TraesCS4D03G0125000	Chr4D	41534414	41536011	-	41535212	Chr4D	43273683	43275280	-	43274481	1.0	1.0
gene:TraesCS4D03G0125300	Chr4D	41653269	41653985	+	41653627	Chr4D	43392160	43392876	+	43392518	1.0	1.0
gene:TraesCS4D03G0125400	Chr4D	41791227	41791385	-	41791306	Chr4D	43529885	43530043	-	43529964	1.0	1.0
gene:TraesCS4D03G0125500	Chr4D	41794111	41798541	-	41796326	Chr4D	43532769	43537199	-	43534984	1.0	1.0
gene:TraesCS4D03G0125700	Chr4D	42295717	42304708	-	42300212	Chr4D	44033796	44042787	-	44038291	1.0	1.0
gene:TraesCS4D03G0125800	Chr4D	42480376	42483091	-	42481733	Chr4D	44218598	44221313	-	44219955	1.0	1.0
gene:TraesCS4D03G0126000	Chr4D	42483109	42487587	+	42485348	Chr4D	44221331	44225809	+	44223570	1.0	1.0
gene:TraesCS4D03G0126400	Chr4D	42668343	42671846	+	42670094	Chr4D	44406517	44410020	+	44408268	1.0	1.0
gene:TraesCS4D03G0126700	Chr4D	42858553	42864412	-	42861482	Chr4D	44596747	44602606	-	44599676	1.0	1.0
gene:TraesCS4D03G0126800	Chr4D	42900561	42904113	+	42902337	Chr4D	44638748	44642300	+	44640524	1.0	1.0
gene:TraesCS4D03G0127000	Chr4D	43103212	43106985	-	43105098	Chr4D	44840896	44844669	-	44842782	1.0	1.0
gene:TraesCS4D03G0127100	Chr4D	43143452	43147260	-	43145356	Chr4D	44878953	44882761	-	44880857	1.0	1.0
gene:TraesCS4D03G0127200	Chr4D	43617177	43629673	+	43623425	Chr4D	45350328	45362826	+	45356577	1.0	1.0
gene:TraesCS4D03G0127300	Chr4D	43629882	43633175	-	43631528	Chr4D	45363035	45366329	-	45364682	1.0	1.0
gene:TraesCS4D03G0127400	Chr4D	43633407	43636821	+	43635114	Chr4D	45366561	45369975	+	45368268	1.0	1.0
gene:TraesCS4D03G0127600	Chr4D	43714763	43715436	-	43715099	Chr4D	45447917	45448590	-	45448253	1.0	1.0
gene:TraesCS4D03G0127800	Chr4D	43835093	43835641	-	43835367	Chr4D	45568257	45568805	-	45568531	1.0	1.0
gene:TraesCS4D03G0128500	Chr4D	43863425	43868804	+	43866114	Chr4D	45596372	45601427	+	45598899	1.0	1.0
gene:TraesCS4D03G0129000	Chr4D	44115971	44118966	+	44117468	Chr4D	45848598	45851593	+	45850095	1.0	1.0
gene:TraesCS4D03G0129200	Chr4D	44175767	44182927	-	44179347	Chr4D	45908394	45915554	-	45911974	1.0	1.0
gene:TraesCS4D03G0129300	Chr4D	44205900	44215656	-	44210778	Chr4D	45938564	45948320	-	45943442	1.0	1.0
gene:TraesCS4D03G0129400	Chr4D	44230180	44234554	-	44232367	Chr4D	45962919	45967293	-	45965106	1.0	1.0
gene:TraesCS4D03G0130000	Chr4D	44600656	44601137	+	44600896	Chr4D	46333441	46333922	+	46333681	1.0	1.0
gene:TraesCS4D03G0130100	Chr4D	44758384	44763425	-	44760904	Chr4D	46489758	46494799	-	46492278	1.0	1.0
gene:TraesCS4D03G0130300	Chr4D	44974253	44980305	+	44977279	Chr4D	46705629	46711681	+	46708655	1.0	1.0
gene:TraesCS4D03G0130400	Chr4D	44986429	44992681	+	44989555	Chr4D	46717805	46724057	+	46720931	1.0	1.0
gene:TraesCS4D03G0130500	Chr4D	44995096	45001944	-	44998520	Chr4D	46726472	46733320	-	46729896	1.0	1.0
gene:TraesCS4D03G0130800	Chr4D	45097463	45100876	-	45099169	Chr4D	46828981	46832394	-	46830687	1.0	1.0
gene:TraesCS4D03G0130900	Chr4D	45296442	45299334	+	45297888	Chr4D	47028016	47030908	+	47029462	1.0	1.0
gene:TraesCS4D03G0131000	Chr4D	45299988	45302335	-	45301161	Chr4D	47031562	47033909	-	47032735	1.0	1.0
gene:TraesCS4D03G0131100	Chr4D	45303652	45306491	-	45305071	Chr4D	47035226	47038065	-	47036645	1.0	1.0
gene:TraesCS4D03G0131200	Chr4D	45309370	45311072	-	45310221	Chr4D	47040944	47042646	-	47041795	1.0	1.0
gene:TraesCS4D03G0131300	Chr4D	45388666	45393174	-	45390920	Chr4D	47120240	47124748	-	47122494	1.0	1.0
gene:TraesCS4D03G0131600	Chr4D	45529829	45535841	+	45532835	Chr4D	47261353	47267365	+	47264359	1.0	1.0
gene:TraesCS4D03G0131800	Chr4D	45801150	45801362	+	45801256	Chr4D	47532425	47532637	+	47532531	1.0	1.0
gene:TraesCS4D03G0132500	Chr4D	46159721	46160962	+	46160341	Chr4D	47890522	47891763	+	47891142	1.0	1.0
gene:TraesCS4D03G0132700	Chr4D	46192863	46198319	+	46195591	Chr4D	47923666	47929122	+	47926394	1.0	1.0
gene:TraesCS4D03G0132900	Chr4D	46213430	46217125	-	46215277	Chr4D	47944237	47947932	-	47946084	1.0	1.0
