gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity
gene:TraesCS7D03G0270600	Chr7D	76787534	76792224	-	76789879	Chr7D	77411969	77416659	-	77414314	1.0	1.0
gene:TraesCS7D03G0271300	Chr7D	76983045	76987291	+	76985168	Chr7D	77609667	77613912	+	77611789	0.999	0.999
gene:TraesCS7D03G0271700	Chr7D	77045919	77052839	+	77049379	Chr7D	77673222	77680142	+	77676682	1.0	1.0
gene:TraesCS7D03G0272200	Chr7D	77067454	77070439	+	77068946	Chr7D	77694754	77697739	+	77696246	1.0	1.0
gene:TraesCS7D03G0272300	Chr7D	77071110	77073235	-	77072172	Chr7D	77698410	77700535	-	77699472	1.0	1.0
gene:TraesCS7D03G0272500	Chr7D	77517665	77519333	-	77518499	Chr7D	78146560	78148228	-	78147394	1.0	1.0
gene:TraesCS7D03G0272700	Chr7D	77601351	77602157	-	77601754	Chr7D	78230238	78231044	-	78230641	1.0	1.0
gene:TraesCS7D03G0272800	Chr7D	77638106	77642699	+	77640402	Chr7D	78266730	78271323	+	78269026	1.0	1.0
gene:TraesCS7D03G0272900	Chr7D	77643193	77657817	+	77650505	Chr7D	78271817	78286385	+	78279101	1.0	1.0
gene:TraesCS7D03G0273000	Chr7D	77659634	77661232	+	77660433	Chr7D	78287855	78289453	+	78288654	1.0	1.0
gene:TraesCS7D03G0273100	Chr7D	77666951	77669126	-	77668038	Chr7D	78295172	78297347	-	78296259	1.0	1.0
gene:TraesCS7D03G0273300	Chr7D	78027048	78031874	-	78029461	Chr7D	78655404	78660230	-	78657817	1.0	1.0
gene:TraesCS7D03G0274200	Chr7D	78213791	78214854	+	78214322	Chr7D	78843031	78844094	+	78843562	1.0	1.0
gene:TraesCS7D03G0274900	Chr7D	78338594	78339670	+	78339132	Chr7D	78967923	78968999	+	78968461	1.0	1.0
gene:TraesCS7D03G0275300	Chr7D	78444386	78446346	+	78445366	Chr7D	79073430	79075390	+	79074410	1.0	1.0
gene:TraesCS7D03G0275400	Chr7D	78449929	78452698	-	78451313	Chr7D	79078973	79081742	-	79080357	1.0	1.0
gene:TraesCS7D03G0275700	Chr7D	78462069	78465196	+	78463632	Chr7D	79091113	79094240	+	79092676	1.0	1.0
gene:TraesCS7D03G0276200	Chr7D	78502688	78504847	+	78503767	Chr7D	79131732	79133891	+	79132811	1.0	1.0
gene:TraesCS7D03G0276600	Chr7D	78636063	78640752	+	78638407	Chr7D	79266529	79271218	+	79268873	1.0	1.0
gene:TraesCS7D03G0276700	Chr7D	78645469	78651504	+	78648486	Chr7D	79275923	79281958	+	79278940	1.0	1.0
gene:TraesCS7D03G0276800	Chr7D	78663988	78665334	+	78664661	Chr7D	79294442	79295788	+	79295115	1.0	1.0
gene:TraesCS7D03G0277100	Chr7D	78687721	78689110	+	78688415	Chr7D	79318174	79319563	+	79318868	1.0	1.0
gene:TraesCS7D03G0277400	Chr7D	78690086	78692311	+	78691198	Chr7D	79320539	79322764	+	79321651	1.0	1.0
gene:TraesCS7D03G0278400	Chr7D	78799252	78805669	+	78802460	Chr7D	79435537	79441954	+	79438745	1.0	0.999
gene:TraesCS7D03G0278500	Chr7D	78840909	78841503	-	78841206	Chr7D	79477174	79477768	-	79477471	1.0	0.981
gene:TraesCS7D03G0278600	Chr7D	78884052	78884732	-	78884392	Chr7D	79520320	79521000	-	79520660	1.0	1.0
gene:TraesCS7D03G0278700	Chr7D	78890236	78897550	+	78893893	Chr7D	79526504	79532995	+	79529749	1.0	1.0
gene:TraesCS7D03G0279400	Chr7D	78948477	78948758	+	78948617	Chr7D	79583927	79584208	+	79584067	1.0	1.0
gene:TraesCS7D03G0280000	Chr7D	78959299	78959670	+	78959484	Chr7D	79602886	79603257	+	79603071	1.0	1.0
gene:TraesCS7D03G0280100	Chr7D	78960292	78960728	-	78960510	Chr7D	79603879	79604315	-	79604097	1.0	1.0
gene:TraesCS7D03G0280400	Chr7D	79106402	79110037	+	79108219	Chr7D	79750600	79754235	+	79752417	1.0	1.0
gene:TraesCS7D03G0280600	Chr7D	79193441	79201515	-	79197478	Chr7D	79837645	79845719	-	79841682	1.0	1.0
gene:TraesCS7D03G0281100	Chr7D	79823626	79825588	+	79824607	Chr7D	80467626	80469589	+	80468607	1.0	0.999
gene:TraesCS7D03G0281300	Chr7D	79888383	79889323	+	79888853	Chr7D	80533077	80534017	+	80533547	1.0	1.0
gene:TraesCS7D03G0281400	Chr7D	79896897	79900307	+	79898602	Chr7D	80541592	80545002	+	80543297	1.0	1.0
gene:TraesCS7D03G0281600	Chr7D	79915550	79918101	-	79916825	Chr7D	80561188	80563739	-	80562463	1.0	1.0
gene:TraesCS7D03G0282400	Chr7D	80006361	80008799	-	80007580	Chr7D	80663154	80665592	-	80664373	1.0	1.0
gene:TraesCS7D03G0282500	Chr7D	80012683	80015385	-	80014034	Chr7D	80669476	80672178	-	80670827	1.0	0.999
gene:TraesCS7D03G0282600	Chr7D	80021146	80022004	-	80021575	Chr7D	80677939	80678797	-	80678368	1.0	1.0
gene:TraesCS7D03G0282700	Chr7D	80024506	80025405	+	80024955	Chr7D	80681299	80682198	+	80681748	1.0	1.0
gene:TraesCS7D03G0282800	Chr7D	80122749	80126984	-	80124866	Chr7D	80779558	80783793	-	80781675	1.0	1.0
gene:TraesCS7D03G0282900	Chr7D	80202145	80203980	+	80203062	Chr7D	80865768	80867603	+	80866685	1.0	1.0
gene:TraesCS7D03G0283000	Chr7D	80206045	80206185	+	80206115	Chr7D	80869668	80869808	+	80869738	1.0	1.0
gene:TraesCS7D03G0283100	Chr7D	80206602	80209998	-	80208300	Chr7D	80870225	80873621	-	80871923	1.0	0.999
gene:TraesCS7D03G0283400	Chr7D	80327581	80330807	-	80329194	Chr7D	80990690	80993916	-	80992303	1.0	1.0
gene:TraesCS7D03G0284000	Chr7D	80482536	80483727	+	80483131	Chr7D	81135167	81136358	+	81135762	1.0	1.0
gene:TraesCS7D03G0284100	Chr7D	80488538	80491002	+	80489770	Chr7D	81141169	81143633	+	81142401	1.0	1.0
gene:TraesCS7D03G0284300	Chr7D	80577382	80577600	-	80577491	Chr7D	81230039	81230257	-	81230148	1.0	0.995
gene:TraesCS7D03G0284400	Chr7D	80580360	80580668	+	80580514	Chr7D	81233017	81233325	+	81233171	1.0	1.0
gene:TraesCS7D03G0284500	Chr7D	80593286	80600696	-	80596991	Chr7D	81245945	81253345	-	81249645	1.0	1.0
gene:TraesCS7D03G0284600	Chr7D	80601288	80603534	-	80602411	Chr7D	81253937	81256183	-	81255060	1.0	1.0
gene:TraesCS7D03G0285200	Chr7D	80938618	80938992	+	80938805	Chr7D	81590553	81590927	+	81590740	1.0	1.0
gene:TraesCS7D03G0285300	Chr7D	80964449	80965606	+	80965027	Chr7D	81617522	81618679	+	81618100	1.0	1.0
gene:TraesCS7D03G0285500	Chr7D	81027624	81028175	+	81027899	Chr7D	81683834	81684385	+	81684109	1.0	1.0
gene:TraesCS7D03G0285600	Chr7D	81029292	81030457	+	81029874	Chr7D	81685502	81686667	+	81686084	1.0	1.0
gene:TraesCS7D03G0285700	Chr7D	81068407	81084661	-	81076534	Chr7D	81731552	81752717	-	81742134	1.0	1.0
gene:TraesCS7D03G0285800	Chr7D	81230735	81231232	+	81230983	Chr7D	81914813	81915310	+	81915061	1.0	1.0
gene:TraesCS7D03G0286100	Chr7D	81249368	81257753	-	81253560	Chr7D	81933450	81941835	-	81937642	1.0	1.0
gene:TraesCS7D03G0286200	Chr7D	81266710	81274727	-	81270718	Chr7D	81950792	81958809	-	81954800	1.0	1.0
gene:TraesCS7D03G0286500	Chr7D	81332969	81333214	+	81333091	Chr7D	82017724	82017969	+	82017846	1.0	1.0
gene:TraesCS7D03G0286600	Chr7D	81334072	81344183	-	81339127	Chr7D	82018827	82028938	-	82023882	1.0	0.999
gene:TraesCS7D03G0286700	Chr7D	81661883	81664356	+	81663119	Chr7D	82351593	82354066	+	82352829	1.0	1.0
gene:TraesCS7D03G0286800	Chr7D	81670564	81671721	+	81671142	Chr7D	82360274	82361431	+	82360852	1.0	1.0
gene:TraesCS7D03G0287500	Chr7D	81902437	81903418	-	81902927	Chr7D	82594631	82595612	-	82595121	1.0	0.998
gene:TraesCS7D03G0288000	Chr7D	82002005	82002641	-	82002323	Chr7D	82705899	82706535	-	82706217	1.0	1.0
gene:TraesCS7D03G0288100	Chr7D	82026457	82027166	+	82026811	Chr7D	82731700	82732409	+	82732054	1.0	1.0
gene:TraesCS7D03G0288200	Chr7D	82120045	82120787	-	82120416	Chr7D	82826886	82827628	-	82827257	1.0	1.0
gene:TraesCS7D03G0288400	Chr7D	82164331	82165278	-	82164804	Chr7D	82872089	82873036	-	82872562	1.0	1.0
gene:TraesCS7D03G0288600	Chr7D	82207171	82210151	+	82208661	Chr7D	82919391	82922371	+	82920881	1.0	1.0
gene:TraesCS7D03G0288700	Chr7D	82413939	82417297	-	82415618	Chr7D	83141202	83144560	-	83142881	1.0	1.0
gene:TraesCS7D03G0289100	Chr7D	82472314	82472685	-	82472499	Chr7D	83199586	83199957	-	83199771	1.0	1.0
gene:TraesCS7D03G0289300	Chr7D	82485488	82495211	-	82490349	Chr7D	83213124	83222847	-	83217985	1.0	1.0
gene:TraesCS7D03G0289800	Chr7D	82667629	82676526	+	82672077	Chr7D	83409589	83418486	+	83414037	1.0	1.0
gene:TraesCS7D03G0289900	Chr7D	82678115	82679829	-	82678972	Chr7D	83420075	83421789	-	83420932	1.0	1.0
gene:TraesCS7D03G0290300	Chr7D	82930413	82933958	+	82932185	Chr7D	83672348	83675893	+	83674120	1.0	1.0
gene:TraesCS7D03G0290500	Chr7D	83054372	83057077	+	83055724	Chr7D	84114791	84117497	-	84116144	1.0	0.999
gene:TraesCS7D03G0291100	Chr7D	83453558	83454902	+	83454230	Chr7D	84209292	84210636	+	84209964	1.0	0.999
gene:TraesCS7D03G0291200	Chr7D	83463715	83466883	-	83465299	Chr7D	84219452	84222620	-	84221036	1.0	0.999
gene:TraesCS7D03G0291300	Chr7D	83469937	83478190	+	83474063	Chr7D	84225673	84233926	+	84229799	1.0	1.0
gene:TraesCS7D03G0291400	Chr7D	83484963	83485744	-	83485353	Chr7D	84241143	84241924	-	84241533	1.0	1.0
gene:TraesCS7D03G0291500	Chr7D	83574172	83579901	+	83577036	Chr7D	84330392	84336121	+	84333256	1.0	1.0
gene:TraesCS7D03G0291600	Chr7D	83601563	83609701	+	83605632	Chr7D	84357783	84365919	+	84361851	1.0	1.0
gene:TraesCS7D03G0291700	Chr7D	83611397	83612637	+	83612017	Chr7D	84367615	84368855	+	84368235	1.0	1.0
gene:TraesCS7D03G0291800	Chr7D	83984477	83988665	+	83986571	Chr7D	84742201	84746546	+	84744373	1.0	1.0
gene:TraesCS7D03G0291900	Chr7D	83991131	83993934	-	83992532	Chr7D	84749012	84751815	-	84750413	1.0	1.0
gene:TraesCS7D03G0292100	Chr7D	84135966	84138452	-	84137209	Chr7D	84893946	84896432	-	84895189	1.0	1.0
gene:TraesCS7D03G0292300	Chr7D	84153483	84153791	+	84153637	Chr7D	84911165	84911473	+	84911319	1.0	1.0
gene:TraesCS7D03G0292600	Chr7D	84402835	84403786	+	84403310	Chr7D	85165454	85166405	+	85165929	1.0	1.0
gene:TraesCS7D03G0292700	Chr7D	84404315	84409424	-	84406869	Chr7D	85166934	85172043	-	85169488	1.0	1.0
gene:TraesCS7D03G0292800	Chr7D	84541329	84542162	-	84541745	Chr7D	85303232	85304065	-	85303648	1.0	0.998
gene:TraesCS7D03G0292900	Chr7D	84547675	84552217	-	84549946	Chr7D	85309578	85314120	-	85311849	1.0	1.0
gene:TraesCS7D03G0293000	Chr7D	84587461	84591417	+	84589439	Chr7D	85349400	85353039	+	85351219	1.0	1.0
gene:TraesCS7D03G0293300	Chr7D	84749006	84751810	+	84750408	Chr7D	85511696	85514500	+	85513098	1.0	1.0
gene:TraesCS7D03G0293500	Chr7D	84774012	84775392	+	84774702	Chr7D	85537626	85539006	+	85538316	1.0	1.0
gene:TraesCS7D03G0293600	Chr7D	84776419	84780956	-	84778687	Chr7D	85540033	85544570	-	85542301	1.0	1.0
gene:TraesCS7D03G0293700	Chr7D	84781120	84786061	+	84783590	Chr7D	85544734	85549678	+	85547206	1.0	0.999
gene:TraesCS7D03G0293800	Chr7D	85020336	85025623	+	85022979	Chr7D	85801016	85806303	+	85803659	1.0	1.0
gene:TraesCS7D03G0293900	Chr7D	85025725	85026939	+	85026332	Chr7D	85806405	85807619	+	85807012	1.0	1.0
gene:TraesCS7D03G0294000	Chr7D	85054248	85054490	+	85054369	Chr7D	85834935	85835177	+	85835056	1.0	1.0
gene:TraesCS7D03G0294200	Chr7D	85113952	85116340	+	85115146	Chr7D	85896423	85898812	+	85897617	1.0	1.0
gene:TraesCS7D03G0294300	Chr7D	85134785	85135826	-	85135305	Chr7D	85917132	85918173	-	85917652	1.0	1.0
gene:TraesCS7D03G0294400	Chr7D	85153387	85154609	-	85153998	Chr7D	85934055	85935277	-	85934666	1.0	1.0
gene:TraesCS7D03G0294500	Chr7D	85272081	85279999	+	85276040	Chr7D	86063108	86071026	+	86067067	1.0	0.999
gene:TraesCS7D03G0294800	Chr7D	85301372	85309112	-	85305242	Chr7D	86092388	86100128	-	86096258	1.0	0.998
gene:TraesCS7D03G0294900	Chr7D	85309275	85311430	+	85310352	Chr7D	86100291	86102446	+	86101368	1.0	1.0
gene:TraesCS7D03G0295000	Chr7D	85311814	85319576	-	85315695	Chr7D	86102830	86110592	-	86106711	1.0	1.0
gene:TraesCS7D03G0295100	Chr7D	85329337	85337380	+	85333358	Chr7D	86120347	86128390	+	86124368	1.0	1.0
gene:TraesCS7D03G0295400	Chr7D	85341845	85343249	-	85342547	Chr7D	86132855	86134259	-	86133557	1.0	0.998
gene:TraesCS7D03G0295900	Chr7D	85432815	85434096	-	85433455	Chr7D	86223779	86225060	-	86224419	1.0	1.0
gene:TraesCS7D03G0296000	Chr7D	85437848	85440366	+	85439107	Chr7D	86228814	86231332	+	86230073	1.0	1.0
gene:TraesCS7D03G0296100	Chr7D	85440472	85445201	-	85442836	Chr7D	86231438	86236163	-	86233800	1.0	1.0
gene:TraesCS7D03G0296200	Chr7D	85478275	85486010	+	85482142	Chr7D	86269064	86276720	+	86272892	1.0	1.0
gene:TraesCS7D03G0296500	Chr7D	85545910	85546756	+	85546333	Chr7D	86336442	86337288	+	86336865	0.998	0.996
gene:TraesCS7D03G0296700	Chr7D	85853936	85854218	+	85854077	Chr7D	86646858	86647140	+	86646999	1.0	1.0
gene:TraesCS7D03G0297200	Chr7D	85910242	85912360	-	85911301	Chr7D	86703449	86705571	-	86704510	1.0	0.999
gene:TraesCS7D03G0297400	Chr7D	85929689	85931592	-	85930640	Chr7D	86722900	86724803	-	86723851	1.0	1.0
gene:TraesCS7D03G0297500	Chr7D	85934426	85949248	-	85941837	Chr7D	86727637	86742460	-	86735048	1.0	1.0
gene:TraesCS7D03G0297800	Chr7D	86080527	86081627	+	86081077	Chr7D	86879895	86880995	+	86880445	1.0	1.0
gene:TraesCS7D03G0297900	Chr7D	86093776	86095696	-	86094736	Chr7D	86892962	86894882	-	86893922	1.0	1.0
gene:TraesCS7D03G0298100	Chr7D	86268243	86270118	-	86269180	Chr7D	87072185	87074060	-	87073122	1.0	1.0
gene:TraesCS7D03G0298200	Chr7D	86272878	86276999	-	86274938	Chr7D	87076820	87080941	-	87078880	1.0	1.0
gene:TraesCS7D03G0298300	Chr7D	86461391	86467638	+	86464514	Chr7D	87267651	87273898	+	87270774	1.0	1.0
gene:TraesCS7D03G0298400	Chr7D	86467861	86472642	-	86470251	Chr7D	87274121	87278901	-	87276511	1.0	1.0
gene:TraesCS7D03G0298500	Chr7D	86649543	86651982	+	86650762	Chr7D	87455763	87458202	+	87456982	1.0	1.0
gene:TraesCS7D03G0298800	Chr7D	86665870	86688969	+	86677419	Chr7D	87472086	87495153	+	87483619	1.0	1.0
gene:TraesCS7D03G0299400	Chr7D	86863028	86866999	+	86865013	Chr7D	87671456	87675634	+	87673545	1.0	1.0
gene:TraesCS7D03G0299500	Chr7D	86867399	86871002	-	86869200	Chr7D	87676034	87679637	-	87677835	1.0	1.0
gene:TraesCS7D03G0299600	Chr7D	86874375	86877016	+	86875695	Chr7D	87683010	87685651	+	87684330	1.0	1.0
gene:TraesCS7D03G0300500	Chr7D	87564799	87570666	+	87567732	Chr7D	88389258	88395129	+	88392193	1.0	0.999
gene:TraesCS7D03G0300700	Chr7D	87572586	87574907	-	87573746	Chr7D	88397049	88399370	-	88398209	1.0	1.0
gene:TraesCS7D03G0300800	Chr7D	87587650	87588363	-	87588006	Chr7D	88427039	88427752	-	88427395	1.0	1.0
gene:TraesCS7D03G0301100	Chr7D	87719676	87720594	+	87720135	Chr7D	88559321	88560239	+	88559780	1.0	1.0
gene:TraesCS7D03G0301400	Chr7D	87725232	87726430	-	87725831	Chr7D	88564877	88566075	-	88565476	1.0	1.0
gene:TraesCS7D03G0301700	Chr7D	87739816	87744772	+	87742294	Chr7D	88579478	88584434	+	88581956	1.0	1.0
gene:TraesCS7D03G0302300	Chr7D	87949192	87951495	-	87950343	Chr7D	88807075	88809378	-	88808226	1.0	1.0
gene:TraesCS7D03G0302500	Chr7D	88400609	88401341	+	88400975	Chr7D	89268330	89269062	+	89268696	1.0	1.0
gene:TraesCS7D03G0302700	Chr7D	88411193	88413530	-	88412361	Chr7D	89278904	89281241	-	89280072	1.0	0.999
gene:TraesCS7D03G0302800	Chr7D	88443517	88445931	-	88444724	Chr7D	89310183	89312597	-	89311390	1.0	1.0
gene:TraesCS7D03G0303500	Chr7D	88564198	88564924	+	88564561	Chr7D	89429555	89430281	+	89429918	1.0	1.0
gene:TraesCS7D03G0303600	Chr7D	88567216	88569522	-	88568369	Chr7D	89432573	89434879	-	89433726	1.0	1.0
gene:TraesCS7D03G0303700	Chr7D	88570251	88572202	-	88571226	Chr7D	89435608	89437559	-	89436583	1.0	1.0
gene:TraesCS7D03G0304100	Chr7D	88853643	88856005	-	88854824	Chr7D	89729575	89731929	-	89730752	1.0	1.0
gene:TraesCS7D03G0304200	Chr7D	88864601	88866701	+	88865651	Chr7D	89740525	89742625	+	89741575	1.0	1.0
gene:TraesCS7D03G0304300	Chr7D	88871084	88874180	+	88872632	Chr7D	89746966	89750062	+	89748514	1.0	1.0
gene:TraesCS7D03G0304500	Chr7D	88894843	88896301	-	88895572	Chr7D	89770725	89772183	-	89771454	1.0	1.0
gene:TraesCS7D03G0305200	Chr7D	89071433	89085656	+	89078544	Chr7D	89952092	89966315	+	89959203	1.0	0.999
gene:TraesCS7D03G0305400	Chr7D	89120339	89123312	-	89121825	Chr7D	90000998	90003971	-	90002484	1.0	1.0
gene:TraesCS7D03G0305600	Chr7D	89147522	89149344	-	89148433	Chr7D	90027000	90028822	-	90027911	1.0	0.998
gene:TraesCS7D03G0305900	Chr7D	89379142	89381535	+	89380338	Chr7D	90269796	90272189	+	90270992	1.0	1.0
gene:TraesCS7D03G0306100	Chr7D	89386499	89386594	+	89386546	Chr7D	90277155	90277250	+	90277202	1.0	1.0
gene:TraesCS7D03G0306400	Chr7D	89622985	89625922	+	89624453	Chr7D	90524233	90527172	+	90525702	1.0	1.0
gene:TraesCS7D03G0306500	Chr7D	89626789	89630793	-	89628791	Chr7D	90528039	90532043	-	90530041	1.0	1.0
gene:TraesCS7D03G0307300	Chr7D	89765348	89766642	-	89765995	Chr7D	90666611	90667905	-	90667258	1.0	1.0
gene:TraesCS7D03G0307400	Chr7D	89770308	89772991	+	89771649	Chr7D	90671567	90674250	+	90672908	1.0	1.0
gene:TraesCS7D03G0307500	Chr7D	89773579	89774955	+	89774267	Chr7D	90674838	90676214	+	90675526	1.0	1.0
gene:TraesCS7D03G0307900	Chr7D	89816368	89817815	-	89817091	Chr7D	90717612	90719059	-	90718335	1.0	1.0
gene:TraesCS7D03G0308400	Chr7D	89961049	89962394	-	89961721	Chr7D	90862062	90863407	-	90862734	1.0	1.0
gene:TraesCS7D03G0308900	Chr7D	90000146	90002059	-	90001102	Chr7D	90900477	90902390	-	90901433	1.0	1.0
gene:TraesCS7D03G0309500	Chr7D	90220751	90221044	-	90220897	Chr7D	91122665	91122958	-	91122811	1.0	1.0
gene:TraesCS7D03G0309900	Chr7D	90230163	90230276	+	90230219	Chr7D	91132077	91132190	+	91132133	1.0	1.0
gene:TraesCS7D03G0310500	Chr7D	90245261	90245692	+	90245476	Chr7D	91147042	91147473	+	91147257	1.0	1.0
gene:TraesCS7D03G0310700	Chr7D	90267444	90267740	-	90267592	Chr7D	91169225	91169521	-	91169373	1.0	1.0
gene:TraesCS7D03G0310800	Chr7D	90269543	90269964	+	90269753	Chr7D	91171325	91171746	+	91171535	1.0	1.0
gene:TraesCS7D03G0311100	Chr7D	90271692	90272077	+	90271884	Chr7D	91173474	91173859	+	91173666	1.0	1.0
gene:TraesCS7D03G0311300	Chr7D	90328262	90329145	+	90328703	Chr7D	91229002	91229885	+	91229443	1.0	1.0
gene:TraesCS7D03G0311400	Chr7D	90499612	90501542	-	90500577	Chr7D	91401557	91403487	-	91402522	1.0	1.0
gene:TraesCS7D03G0312600	Chr7D	90727876	90729973	+	90728924	Chr7D	91645424	91647521	+	91646472	1.0	1.0
gene:TraesCS7D03G0313300	Chr7D	90902417	90909193	+	90905805	Chr7D	91820791	91827572	+	91824181	1.0	0.998
gene:TraesCS7D03G0313400	Chr7D	90923825	90925937	+	90924881	Chr7D	91842203	91844303	+	91843253	1.0	0.995
gene:TraesCS7D03G0313500	Chr7D	90928831	90931124	-	90929977	Chr7D	91847848	91850141	-	91848994	1.0	0.999
gene:TraesCS7D03G0313700	Chr7D	91093635	91096271	-	91094953	Chr7D	92016972	92019652	-	92018312	1.0	1.0
gene:TraesCS7D03G0313800	Chr7D	91103860	91105114	+	91104487	Chr7D	92027228	92028482	+	92027855	1.0	1.0
gene:TraesCS7D03G0313900	Chr7D	91139111	91140157	+	91139634	Chr7D	92063057	92064103	+	92063580	1.0	1.0
gene:TraesCS7D03G0314000	Chr7D	91147071	91149825	-	91148448	Chr7D	92071016	92073772	-	92072394	1.0	0.997
gene:TraesCS7D03G0314300	Chr7D	91215550	91222254	-	91218902	Chr7D	92139299	92146002	-	92142650	1.0	0.999
gene:TraesCS7D03G0314500	Chr7D	91338434	91340059	+	91339246	Chr7D	92262155	92263780	+	92262967	1.0	1.0
gene:TraesCS7D03G0314600	Chr7D	91341621	91345949	+	91343785	Chr7D	92265340	92269669	+	92267504	1.0	1.0
gene:TraesCS7D03G0314700	Chr7D	91346167	91347405	-	91346786	Chr7D	92269887	92271125	-	92270506	1.0	1.0
gene:TraesCS7D03G0314900	Chr7D	91404143	91405188	-	91404665	Chr7D	92332844	92333889	-	92333366	1.0	1.0
gene:TraesCS7D03G0315400	Chr7D	91631129	91632304	+	91631716	Chr7D	92559662	92560836	+	92560249	0.999	0.999
gene:TraesCS7D03G0315800	Chr7D	91666477	91668537	-	91667507	Chr7D	92595023	92597083	-	92596053	1.0	1.0
gene:TraesCS7D03G0315900	Chr7D	91692573	91694384	-	91693478	Chr7D	92621115	92622926	-	92622020	1.0	1.0
gene:TraesCS7D03G0316300	Chr7D	91741741	91744661	-	91743201	Chr7D	92670282	92673202	-	92671742	1.0	1.0
gene:TraesCS7D03G0316600	Chr7D	91800233	91804734	+	91802483	Chr7D	92733000	92737501	+	92735250	1.0	0.999
gene:TraesCS7D03G0317100	Chr7D	92043605	92045010	+	92044307	Chr7D	92975191	92976596	+	92975893	1.0	1.0
gene:TraesCS7D03G0317300	Chr7D	92203949	92207120	+	92205534	Chr7D	93137247	93140418	+	93138832	1.0	0.998
gene:TraesCS7D03G0317400	Chr7D	92304525	92306100	+	92305312	Chr7D	93237958	93239533	+	93238745	1.0	1.0
gene:TraesCS7D03G0317500	Chr7D	92344370	92344927	+	92344648	Chr7D	93277929	93278486	+	93278207	1.0	1.0
gene:TraesCS7D03G0317600	Chr7D	92347385	92350031	+	92348708	Chr7D	93280944	93283590	+	93282267	1.0	1.0
gene:TraesCS7D03G0318100	Chr7D	92375008	92375795	+	92375401	Chr7D	93308555	93309342	+	93308948	1.0	1.0
gene:TraesCS7D03G0318200	Chr7D	92380168	92382043	-	92381105	Chr7D	93313715	93315590	-	93314652	1.0	1.0
gene:TraesCS7D03G0318500	Chr7D	92393022	92394662	+	92393842	Chr7D	93326569	93328209	+	93327389	1.0	1.0
gene:TraesCS7D03G0318600	Chr7D	92413871	92418234	+	92416052	Chr7D	93347419	93351782	+	93349600	1.0	1.0
gene:TraesCS7D03G0318900	Chr7D	92419601	92421567	-	92420584	Chr7D	93353149	93355115	-	93354132	1.0	1.0
gene:TraesCS7D03G0319000	Chr7D	92424037	92425601	+	92424819	Chr7D	93357585	93359149	+	93358367	1.0	1.0
gene:TraesCS7D03G0319100	Chr7D	92427705	92429245	-	92428475	Chr7D	93361253	93362793	-	93362023	1.0	1.0
gene:TraesCS7D03G0319500	Chr7D	92541665	92543054	-	92542359	Chr7D	93475113	93476502	-	93475807	1.0	1.0
gene:TraesCS7D03G0319800	Chr7D	92642550	92648256	+	92645403	Chr7D	93575847	93581553	+	93578700	1.0	1.0
gene:TraesCS7D03G0319900	Chr7D	92648965	92651993	-	92650479	Chr7D	93582262	93585290	-	93583776	1.0	1.0
gene:TraesCS7D03G0320100	Chr7D	92798323	92801471	-	92799897	Chr7D	93729278	93732426	-	93730852	1.0	1.0
gene:TraesCS7D03G0320300	Chr7D	92839590	92848575	-	92844082	Chr7D	93769835	93778582	-	93774208	1.0	0.999
gene:TraesCS7D03G0320500	Chr7D	92848981	92849448	+	92849214	Chr7D	93778988	93779455	+	93779221	1.0	1.0
gene:TraesCS7D03G0321300	Chr7D	92947191	92947889	-	92947540	Chr7D	93875336	93876034	-	93875685	1.0	1.0
gene:TraesCS7D03G0321800	Chr7D	93194079	93198860	-	93196469	Chr7D	94118037	94122818	-	94120427	1.0	1.0
gene:TraesCS7D03G0322000	Chr7D	93460651	93464033	+	93462342	Chr7D	94388340	94391722	+	94390031	1.0	1.0
gene:TraesCS7D03G0322300	Chr7D	93480339	93483192	-	93481765	Chr7D	94408037	94410890	-	94409463	1.0	1.0
gene:TraesCS7D03G0322700	Chr7D	93501297	93501707	-	93501502	Chr7D	94428992	94429402	-	94429197	1.0	1.0
gene:TraesCS7D03G0322900	Chr7D	93507255	93510428	-	93508841	Chr7D	94434950	94438123	-	94436536	1.0	0.999
gene:TraesCS7D03G0323400	Chr7D	93611282	93613485	+	93612383	Chr7D	94538990	94541193	+	94540091	1.0	1.0
gene:TraesCS7D03G0323800	Chr7D	93790923	93792346	+	93791634	Chr7D	94720932	94722355	+	94721643	1.0	1.0
gene:TraesCS7D03G0324000	Chr7D	93938590	93941720	+	93940155	Chr7D	94872536	94875666	+	94874101	1.0	1.0
gene:TraesCS7D03G0324200	Chr7D	94013530	94019008	+	94016269	Chr7D	94932991	94938469	+	94935730	1.0	1.0
gene:TraesCS7D03G0324300	Chr7D	94029220	94034571	-	94031895	Chr7D	94948681	94954032	-	94951356	1.0	1.0
gene:TraesCS7D03G0324400	Chr7D	94032294	94033633	-	94032963	Chr7D	94951755	94953094	-	94952424	1.0	0.995
gene:TraesCS7D03G0324500	Chr7D	94036796	94037613	-	94037204	Chr7D	94956257	94957074	-	94956665	1.0	1.0
gene:TraesCS7D03G0324600	Chr7D	94038281	94042525	-	94040403	Chr7D	94957742	94961986	-	94959864	1.0	0.999
