gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity
gene:TraesCS1D03G0296200	Chr1D	131493834	131522511	+	131508172	Chr1D	128569381	128608581	+	128588981	1.0	0.999
gene:TraesCS1D03G0296800	Chr1D	131662360	131665963	+	131664161	Chr1D	128755923	128759526	+	128757724	1.0	1.0
gene:TraesCS1D03G0297100	Chr1D	133280660	133291115	+	133285887	Chr1D	130416284	130426739	+	130421511	1.0	1.0
gene:TraesCS1D03G0297200	Chr1D	133608276	133615233	+	133611754	Chr1D	130724821	130731656	+	130728238	1.0	1.0
gene:TraesCS1D03G0297500	Chr1D	134143174	134148640	+	134145907	Chr1D	131267205	131272694	+	131269949	1.0	0.998
gene:TraesCS1D03G0297700	Chr1D	134285239	134290026	+	134287632	Chr1D	131409639	131414426	+	131412032	1.0	1.0
gene:TraesCS1D03G0297900	Chr1D	134409978	134410625	-	134410301	Chr1D	131535019	131535666	-	131535342	1.0	1.0
gene:TraesCS1D03G0298400	Chr1D	135201366	135208932	+	135205149	Chr1D	132354438	132362010	+	132358224	1.0	0.998
gene:TraesCS1D03G0298700	Chr1D	135846186	135853790	-	135849988	Chr1D	133044673	133052276	-	133048474	1.0	0.999
gene:TraesCS1D03G0298800	Chr1D	136550251	136556256	+	136553253	Chr1D	133767039	133773044	+	133770041	1.0	1.0
gene:TraesCS1D03G0298900	Chr1D	136931283	136942336	+	136936809	Chr1D	134164708	134175761	+	134170234	1.0	1.0
gene:TraesCS1D03G0299200	Chr1D	137661163	137665552	+	137663357	Chr1D	134905936	134910325	+	134908130	1.0	1.0
gene:TraesCS1D03G0299300	Chr1D	137667876	137669798	+	137668837	Chr1D	134912648	134914570	+	134913609	1.0	1.0
gene:TraesCS1D03G0299600	Chr1D	138370096	138370641	+	138370368	Chr1D	135612714	135613259	+	135612986	1.0	1.0
gene:TraesCS1D03G0300000	Chr1D	138700651	138701688	+	138701169	Chr1D	135951966	135953003	+	135952484	1.0	1.0
gene:TraesCS1D03G0300400	Chr1D	139922518	139924867	-	139923692	Chr1D	137156847	137159196	-	137158021	1.0	1.0
gene:TraesCS1D03G0300500	Chr1D	140036835	140047038	+	140041936	Chr1D	137271083	137280955	+	137276019	1.0	1.0
gene:TraesCS1D03G0301000	Chr1D	140401508	140401777	+	140401642	Chr1D	137631873	137632142	+	137632007	1.0	1.0
gene:TraesCS1D03G0301100	Chr1D	140403995	140407282	-	140405638	Chr1D	137633029	137636316	-	137634672	1.0	1.0
gene:TraesCS1D03G0301200	Chr1D	140408441	140413214	-	140410827	Chr1D	137637475	137642248	-	137639861	1.0	1.0
gene:TraesCS1D03G0301500	Chr1D	140605474	140615013	-	140610243	Chr1D	137840490	137850029	-	137845259	1.0	1.0
gene:TraesCS1D03G0301800	Chr1D	140935939	140938941	-	140937440	Chr1D	138170330	138173332	-	138171831	1.0	1.0
gene:TraesCS1D03G0302100	Chr1D	141172470	141177986	+	141175228	Chr1D	138408417	138413933	+	138411175	1.0	1.0
gene:TraesCS1D03G0302600	Chr1D	141238750	141246904	+	141242827	Chr1D	138474698	138482854	+	138478776	1.0	1.0
gene:TraesCS1D03G0302700	Chr1D	141313469	141316370	+	141314919	Chr1D	138549419	138552320	+	138550869	1.0	1.0
gene:TraesCS1D03G0303200	Chr1D	141749731	141752229	-	141750980	Chr1D	138986254	138988752	-	138987503	1.0	1.0
gene:TraesCS1D03G0303600	Chr1D	142109977	142114826	+	142112401	Chr1D	139356886	139361735	+	139359310	1.0	1.0
gene:TraesCS1D03G0303800	Chr1D	142493801	142494756	-	142494278	Chr1D	139740881	139741836	-	139741358	1.0	1.0
gene:TraesCS1D03G0303900	Chr1D	142501100	142507735	-	142504417	Chr1D	139748184	139754819	-	139751501	1.0	1.0
gene:TraesCS1D03G0304100	Chr1D	142868311	142869387	-	142868849	Chr1D	140098848	140099924	-	140099386	1.0	1.0
gene:TraesCS1D03G0304200	Chr1D	142942436	142944807	+	142943621	Chr1D	140176480	140178851	+	140177665	1.0	1.0
gene:TraesCS1D03G0304300	Chr1D	143007754	143015242	-	143011498	Chr1D	140242754	140250039	-	140246396	1.0	1.0
gene:TraesCS1D03G0304500	Chr1D	143018488	143019018	-	143018753	Chr1D	140253252	140253782	-	140253517	1.0	1.0
gene:TraesCS1D03G0304600	Chr1D	143478094	143485822	+	143481958	Chr1D	140714764	140722489	+	140718626	1.0	1.0
gene:TraesCS1D03G0304900	Chr1D	143743323	143744171	-	143743747	Chr1D	140987358	140988206	-	140987782	1.0	1.0
gene:TraesCS1D03G0305100	Chr1D	144164923	144173920	-	144169421	Chr1D	141417967	141426964	-	141422465	1.0	1.0
gene:TraesCS1D03G0305200	Chr1D	144225359	144228197	+	144226778	Chr1D	141490017	141492855	+	141491436	1.0	1.0
gene:TraesCS1D03G0307100	Chr1D	144495370	144498684	+	144497027	Chr1D	141767190	141770504	+	141768847	1.0	1.0
gene:TraesCS1D03G0307200	Chr1D	144654934	144660725	-	144657829	Chr1D	141928750	141934545	-	141931647	1.0	1.0
gene:TraesCS1D03G0307500	Chr1D	144846800	144847087	+	144846943	Chr1D	142120512	142120799	+	142120655	1.0	1.0
gene:TraesCS1D03G0307600	Chr1D	144848094	144849665	-	144848879	Chr1D	142121806	142123377	-	142122591	1.0	1.0
gene:TraesCS1D03G0307900	Chr1D	144890547	144892663	+	144891605	Chr1D	142164259	142166375	+	142165317	1.0	1.0
gene:TraesCS1D03G0308100	Chr1D	144894070	144896461	-	144895265	Chr1D	142168219	142170610	-	142169414	1.0	1.0
gene:TraesCS1D03G0308200	Chr1D	145094912	145098901	-	145096906	Chr1D	142375521	142379510	-	142377515	1.0	1.0
gene:TraesCS1D03G0308400	Chr1D	145283439	145290632	-	145287035	Chr1D	142563966	142570942	-	142567454	1.0	0.999
gene:TraesCS1D03G0308500	Chr1D	145597979	145601949	+	145599964	Chr1D	142883801	142887771	+	142885786	1.0	1.0
gene:TraesCS1D03G0308900	Chr1D	146058177	146063108	-	146060642	Chr1D	143346468	143351399	-	143348933	1.0	1.0
gene:TraesCS1D03G0309000	Chr1D	146115970	146117105	+	146116537	Chr1D	143404261	143405396	+	143404828	1.0	1.0
gene:TraesCS1D03G0309100	Chr1D	146189340	146193906	+	146191623	Chr1D	143482508	143487074	+	143484791	1.0	1.0
gene:TraesCS1D03G0309200	Chr1D	146194318	146197746	-	146196032	Chr1D	143487486	143490914	-	143489200	1.0	1.0
gene:TraesCS1D03G0309600	Chr1D	146205323	146205815	-	146205569	Chr1D	143498492	143498984	-	143498738	1.0	1.0
gene:TraesCS1D03G0309800	Chr1D	146250606	146253914	+	146252260	Chr1D	143545204	143548512	+	143546858	1.0	1.0
gene:TraesCS1D03G0309900	Chr1D	146261778	146267820	+	146264799	Chr1D	143556068	143562110	+	143559089	1.0	1.0
gene:TraesCS1D03G0310100	Chr1D	146269423	146270197	+	146269810	Chr1D	143563713	143564487	+	143564100	1.0	1.0
gene:TraesCS1D03G0310800	Chr1D	146296632	146298356	+	146297494	Chr1D	143590418	143592142	+	143591280	1.0	1.0
gene:TraesCS1D03G0310700	Chr1D	146292318	146304945	-	146298631	Chr1D	143586104	143598556	-	143592330	1.0	1.0
gene:TraesCS1D03G0311000	Chr1D	146373165	146374089	-	146373627	Chr1D	143668054	143668978	-	143668516	1.0	0.998
gene:TraesCS1D03G0311200	Chr1D	146881104	146891140	+	146886122	Chr1D	144174151	144184203	+	144179177	1.0	0.999
gene:TraesCS1D03G0313200	Chr1D	147241722	147243556	-	147242639	Chr1D	144551101	144552935	-	144552018	1.0	1.0
gene:TraesCS1D03G0313400	Chr1D	147613077	147613794	-	147613435	Chr1D	144923020	144923737	-	144923378	1.0	1.0
gene:TraesCS1D03G0314100	Chr1D	148863447	148871906	+	148867676	Chr1D	145993438	146001897	+	145997667	1.0	1.0
gene:TraesCS1D03G0314400	Chr1D	149409837	149411499	+	149410668	Chr1D	146570719	146572381	+	146571550	1.0	1.0
gene:TraesCS1D03G0315300	Chr1D	150812253	150814855	+	150813554	Chr1D	147964726	147967328	+	147966027	1.0	0.997
gene:TraesCS1D03G0315600	Chr1D	151570227	151601447	-	151585837	Chr1D	148728508	148760229	-	148744368	1.0	1.0
gene:TraesCS1D03G0316300	Chr1D	152549861	152560496	+	152555178	Chr1D	149717726	149728361	+	149723043	1.0	1.0
gene:TraesCS1D03G0316600	Chr1D	153837159	153859828	-	153848493	Chr1D	151004903	151027603	-	151016253	1.0	1.0
gene:TraesCS1D03G0317200	Chr1D	155524561	155525197	+	155524879	Chr1D	152696804	152697440	+	152697122	1.0	1.0
gene:TraesCS1D03G0318000	Chr1D	156656267	156667553	+	156661910	Chr1D	153868350	153879636	+	153873993	1.0	1.0
gene:TraesCS1D03G0318200	Chr1D	156895660	156910897	+	156903278	Chr1D	154107308	154122329	+	154114818	1.0	1.0
gene:TraesCS1D03G0318700	Chr1D	158227937	158231301	-	158229619	Chr1D	155418759	155422123	-	155420441	1.0	1.0
gene:TraesCS1D03G0318900	Chr1D	158613584	158619907	+	158616745	Chr1D	155812467	155818791	+	155815629	1.0	1.0
gene:TraesCS1D03G0319000	Chr1D	158620567	158622323	-	158621445	Chr1D	155819451	155821207	-	155820329	1.0	1.0
gene:TraesCS1D03G0319500	Chr1D	158807983	158810506	-	158809244	Chr1D	156011803	156014326	-	156013064	1.0	1.0
gene:TraesCS1D03G0319800	Chr1D	158888061	158894049	-	158891055	Chr1D	156093187	156098410	-	156095798	1.0	1.0
gene:TraesCS1D03G0320000	Chr1D	158999793	159018023	+	159008908	Chr1D	156192679	156210909	+	156201794	1.0	1.0
gene:TraesCS1D03G0320300	Chr1D	159169075	159174109	-	159171592	Chr1D	156364154	156369188	-	156366671	1.0	1.0
gene:TraesCS1D03G0320600	Chr1D	159657057	159657676	+	159657366	Chr1D	156863602	156864221	+	156863911	1.0	1.0
gene:TraesCS1D03G0321600	Chr1D	160603147	160603512	+	160603329	Chr1D	157825408	157825773	+	157825590	1.0	1.0
gene:TraesCS1D03G0322000	Chr1D	160967645	160989257	-	160978451	Chr1D	158197794	158219508	-	158208651	1.0	1.0
gene:TraesCS1D03G0322500	Chr1D	162015246	162020365	+	162017805	Chr1D	159198831	159203953	+	159201392	1.0	1.0
gene:TraesCS1D03G0322900	Chr1D	162809952	162813395	+	162811673	Chr1D	159973789	159977232	+	159975510	1.0	1.0
gene:TraesCS1D03G0323000	Chr1D	162813531	162832453	-	162822992	Chr1D	159977368	159996293	-	159986830	1.0	1.0
gene:TraesCS1D03G0324000	Chr1D	163395389	163395907	+	163395648	Chr1D	160581044	160581562	+	160581303	1.0	1.0
gene:TraesCS1D03G0324300	Chr1D	163435579	163438179	-	163436879	Chr1D	160621200	160623800	-	160622500	1.0	1.0
gene:TraesCS1D03G0324800	Chr1D	163797748	163800218	-	163798983	Chr1D	160987025	160989495	-	160988260	1.0	1.0
gene:TraesCS1D03G0325400	Chr1D	164939851	164955012	+	164947431	Chr1D	162156697	162171858	+	162164277	1.0	0.997
gene:TraesCS1D03G0326100	Chr1D	165106228	165107478	+	165106853	Chr1D	162324083	162325333	+	162324708	1.0	1.0
gene:TraesCS1D03G0326400	Chr1D	165525318	165538385	+	165531851	Chr1D	162741970	162755037	+	162748503	1.0	0.998
gene:TraesCS1D03G0326600	Chr1D	166014468	166019109	+	166016788	Chr1D	163241283	163245924	+	163243603	1.0	1.0
gene:TraesCS1D03G0327000	Chr1D	166301455	166312763	-	166307109	Chr1D	163528200	163539508	-	163533854	1.0	1.0
gene:TraesCS1D03G0328100	Chr1D	167299151	167326875	-	167313013	Chr1D	164558402	164586131	-	164572266	1.0	1.0
gene:TraesCS1D03G0329400	Chr1D	168048129	168048659	+	168048394	Chr1D	165327340	165327870	+	165327605	1.0	1.0
gene:TraesCS1D03G0330200	Chr1D	168076332	168077208	+	168076770	Chr1D	165355542	165356418	+	165355980	1.0	1.0
gene:TraesCS1D03G0330900	Chr1D	168345476	168349185	-	168347330	Chr1D	165636929	165640638	-	165638783	1.0	1.0
gene:TraesCS1D03G0331700	Chr1D	169689131	169714018	-	169701574	Chr1D	167026957	167051838	-	167039397	0.999	0.999
gene:TraesCS1D03G0332800	Chr1D	171652838	171654304	+	171653571	Chr1D	168984938	168986404	+	168985671	1.0	1.0
gene:TraesCS1D03G0332900	Chr1D	171911609	171922031	-	171916820	Chr1D	169249222	169259650	-	169254436	1.0	1.0
gene:TraesCS1D03G0333600	Chr1D	174009485	174011642	-	174010563	Chr1D	171355199	171357356	-	171356277	1.0	1.0
gene:TraesCS1D03G0335400	Chr1D	176977340	176980140	-	176978740	Chr1D	174405179	174407979	-	174406579	1.0	1.0
gene:TraesCS1D03G0336300	Chr1D	177663665	177668663	-	177666164	Chr1D	175103628	175108626	-	175106127	1.0	1.0
gene:TraesCS1D03G0336700	Chr1D	178681258	178687636	+	178684447	Chr1D	176171757	176178168	+	176174962	1.0	1.0
gene:TraesCS1D03G0337100	Chr1D	179070175	179070351	-	179070263	Chr1D	176563177	176563353	-	176563265	1.0	1.0
gene:TraesCS1D03G0337200	Chr1D	179070411	179070665	-	179070538	Chr1D	176563413	176563667	-	176563540	1.0	1.0
gene:TraesCS1D03G0337400	Chr1D	179073141	179073510	+	179073325	Chr1D	176566143	176566512	+	176566327	1.0	1.0
gene:TraesCS1D03G0337600	Chr1D	179208746	179217614	+	179213180	Chr1D	176701753	176710621	+	176706187	1.0	1.0
gene:TraesCS1D03G0337900	Chr1D	179243973	179256800	-	179250386	Chr1D	176736974	176750114	-	176743544	1.0	0.999
gene:TraesCS1D03G0338300	Chr1D	179775153	179786656	+	179780904	Chr1D	177271680	177282790	+	177277235	1.0	1.0
gene:TraesCS1D03G0338600	Chr1D	181295114	181312910	+	181304012	Chr1D	178818915	178836138	+	178827526	0.999	0.999
gene:TraesCS1D03G0338800	Chr1D	181519200	181519370	+	181519285	Chr1D	179047539	179047709	+	179047624	1.0	1.0
gene:TraesCS1D03G0339100	Chr1D	181683737	181684157	-	181683947	Chr1D	179212940	179213360	-	179213150	1.0	1.0
gene:TraesCS1D03G0339400	Chr1D	182279676	182282115	+	182280895	Chr1D	179818008	179820447	+	179819227	1.0	1.0
gene:TraesCS1D03G0339700	Chr1D	182980989	183014743	-	182997866	Chr1D	180548362	180582912	-	180565637	1.0	1.0
gene:TraesCS1D03G0342000	Chr1D	183670517	183692056	+	183681286	Chr1D	181249492	181273426	+	181261459	1.0	1.0
gene:TraesCS1D03G0342500	Chr1D	184448754	184461158	+	184454956	Chr1D	182067627	182080445	+	182074036	1.0	1.0
gene:TraesCS1D03G0342700	Chr1D	184850599	184871956	-	184861277	Chr1D	182474796	182496629	-	182485712	1.0	1.0
gene:TraesCS1D03G0343000	Chr1D	185396725	185397338	+	185397031	Chr1D	183026524	183027137	+	183026830	1.0	1.0
gene:TraesCS1D03G0343400	Chr1D	185488649	185493863	+	185491256	Chr1D	183118450	183123664	+	183121057	1.0	1.0
gene:TraesCS1D03G0344500	Chr1D	185829785	185844398	-	185837091	Chr1D	183470481	183485094	-	183477787	1.0	0.999
gene:TraesCS1D03G0344600	Chr1D	187268321	187273488	+	187270904	Chr1D	184914581	184919748	+	184917164	1.0	1.0
gene:TraesCS1D03G0344800	Chr1D	187859953	187868342	+	187864147	Chr1D	185511547	185519936	+	185515741	1.0	1.0
gene:TraesCS1D03G0345200	Chr1D	188555262	188555691	+	188555476	Chr1D	186212303	186212732	+	186212517	1.0	1.0
gene:TraesCS1D03G0345300	Chr1D	188555736	188555993	+	188555864	Chr1D	186212777	186213034	+	186212905	1.0	1.0
gene:TraesCS1D03G0345400	Chr1D	188562637	188562955	+	188562796	Chr1D	186219678	186219996	+	186219837	1.0	1.0
gene:TraesCS1D03G0346300	Chr1D	188589469	188590515	-	188589992	Chr1D	186246524	186247570	-	186247047	1.0	1.0
gene:TraesCS1D03G0346500	Chr1D	188801811	188809111	+	188805461	Chr1D	186462826	186470126	+	186466476	1.0	1.0
gene:TraesCS1D03G0347300	Chr1D	190594842	190595460	+	190595151	Chr1D	188262701	188263319	+	188263010	1.0	0.995
gene:TraesCS1D03G0347700	Chr1D	191124997	191128099	+	191126548	Chr1D	188802766	188805570	+	188804168	1.0	1.0
gene:TraesCS1D03G0347800	Chr1D	191238206	191242671	-	191240438	Chr1D	188921858	188926323	-	188924090	1.0	1.0
gene:TraesCS1D03G0347900	Chr1D	191247089	191253146	-	191250117	Chr1D	188931695	188937752	-	188934723	1.0	1.0
gene:TraesCS1D03G0348800	Chr1D	192433783	192449319	+	192441551	Chr1D	190114436	190129979	+	190122207	1.0	1.0
gene:TraesCS1D03G0349000	Chr1D	192449670	192450663	+	192450166	Chr1D	190130330	190131323	+	190130826	1.0	1.0
gene:TraesCS1D03G0349200	Chr1D	192493922	192495204	+	192494563	Chr1D	190174590	190175872	+	190175231	1.0	1.0
gene:TraesCS1D03G0349300	Chr1D	192667490	192669475	+	192668482	Chr1D	190346601	190348586	+	190347593	1.0	1.0
gene:TraesCS1D03G0349400	Chr1D	192670105	192671999	-	192671052	Chr1D	190349216	190351110	-	190350163	1.0	1.0
gene:TraesCS1D03G0349700	Chr1D	193258212	193262527	+	193260369	Chr1D	190952348	190956663	+	190954505	1.0	1.0
gene:TraesCS1D03G0349800	Chr1D	193262001	193263983	-	193262992	Chr1D	190956137	190958119	-	190957128	1.0	1.0
gene:TraesCS1D03G0350000	Chr1D	193264246	193265379	+	193264812	Chr1D	190958382	190959515	+	190958948	1.0	1.0
gene:TraesCS1D03G0350300	Chr1D	193543835	193544164	+	193543999	Chr1D	191250686	191251015	+	191250850	1.0	1.0
gene:TraesCS1D03G0350400	Chr1D	193543888	193567567	-	193555727	Chr1D	191250739	191274422	-	191262580	1.0	0.999
gene:TraesCS1D03G0351300	Chr1D	194269722	194279104	-	194274413	Chr1D	191983911	191993293	-	191988602	1.0	1.0
gene:TraesCS1D03G0351400	Chr1D	194508078	194509325	+	194508701	Chr1D	192224416	192225663	+	192225039	1.0	1.0
gene:TraesCS1D03G0351500	Chr1D	194566366	194573036	-	194569701	Chr1D	192282717	192289387	-	192286052	1.0	1.0
gene:TraesCS1D03G0351700	Chr1D	194634146	194636044	+	194635095	Chr1D	192350433	192352331	+	192351382	1.0	1.0
gene:TraesCS1D03G0351900	Chr1D	195317454	195335768	+	195326611	Chr1D	193056914	193075221	+	193066067	1.0	0.998
gene:TraesCS1D03G0352000	Chr1D	195336041	195337006	+	195336523	Chr1D	193075494	193076459	+	193075976	1.0	1.0
gene:TraesCS1D03G0352200	Chr1D	195338941	195341497	+	195340219	Chr1D	193078394	193080950	+	193079672	1.0	1.0
gene:TraesCS1D03G0352300	Chr1D	195353136	195362896	-	195358016	Chr1D	193093263	193103021	-	193098142	1.0	1.0
gene:TraesCS1D03G0353300	Chr1D	195420041	195420658	-	195420349	Chr1D	193160069	193160686	-	193160377	1.0	1.0
gene:TraesCS1D03G0353900	Chr1D	195674055	195676872	+	195675463	Chr1D	193415338	193418128	+	193416733	0.979	0.979
gene:TraesCS1D03G0354200	Chr1D	196114333	196116559	+	196115446	Chr1D	193868872	193871097	+	193869984	0.999	0.995
gene:TraesCS1D03G0354400	Chr1D	196117078	196120238	-	196118658	Chr1D	193871616	193874776	-	193873196	1.0	1.0
gene:TraesCS1D03G0354500	Chr1D	196171031	196187190	+	196179110	Chr1D	193936359	193952957	+	193944658	1.0	0.958
gene:TraesCS1D03G0354600	Chr1D	196202946	196204068	+	196203507	Chr1D	193970159	193971281	+	193970720	1.0	1.0
gene:TraesCS1D03G0354700	Chr1D	196254172	196262418	+	196258295	Chr1D	194021406	194029652	+	194025529	1.0	1.0
gene:TraesCS1D03G0355500	Chr1D	196717719	196720680	+	196719199	Chr1D	194495712	194498673	+	194497192	1.0	1.0
gene:TraesCS1D03G0355700	Chr1D	196891171	196897635	+	196894403	Chr1D	194669242	194675706	+	194672474	1.0	1.0
gene:TraesCS1D03G0356100	Chr1D	196959475	196959834	-	196959654	Chr1D	194737549	194737908	-	194737728	1.0	1.0
gene:TraesCS1D03G0356200	Chr1D	196979871	196981801	-	196980836	Chr1D	194757935	194759865	-	194758900	1.0	1.0
gene:TraesCS1D03G0356300	Chr1D	197212446	197214202	-	197213324	Chr1D	195007661	195009417	-	195008539	1.0	0.999
gene:TraesCS1D03G0356400	Chr1D	197214360	197229479	+	197221919	Chr1D	195009575	195024555	+	195017065	1.0	0.998
gene:TraesCS1D03G0356700	Chr1D	197424924	197434959	+	197429941	Chr1D	195225656	195235691	+	195230673	1.0	1.0
gene:TraesCS1D03G0356800	Chr1D	197676880	197679726	-	197678303	Chr1D	195491830	195494676	-	195493253	1.0	1.0
gene:TraesCS1D03G0357200	Chr1D	197941637	197946977	-	197944307	Chr1D	195756038	195761378	-	195758708	1.0	0.999
gene:TraesCS1D03G0357500	Chr1D	198513145	198516692	-	198514918	Chr1D	196328046	196331589	-	196329817	1.0	1.0
gene:TraesCS1D03G0358300	Chr1D	198839603	198841995	+	198840799	Chr1D	196655711	196658103	+	196656907	1.0	1.0
gene:TraesCS1D03G0358700	Chr1D	199216112	199224816	+	199220464	Chr1D	197032721	197041425	+	197037073	1.0	1.0
gene:TraesCS1D03G0359200	Chr1D	199230117	199234326	-	199232221	Chr1D	197046726	197050935	-	197048830	1.0	1.0
gene:TraesCS1D03G0359800	Chr1D	199353124	199356171	-	199354647	Chr1D	197168023	197171070	-	197169546	1.0	0.999
gene:TraesCS1D03G0360000	Chr1D	199536909	199569219	-	199553064	Chr1D	197351745	197384055	-	197367900	1.0	0.999
gene:TraesCS1D03G0360500	Chr1D	200460662	200470603	+	200465632	Chr1D	198298215	198308187	+	198303201	0.998	0.991
gene:TraesCS1D03G0360700	Chr1D	200470779	200475684	-	200473231	Chr1D	198316026	198320931	-	198318478	1.0	1.0
gene:TraesCS1D03G0361000	Chr1D	200771481	200773581	+	200772531	Chr1D	198611237	198613337	+	198612287	1.0	1.0
gene:TraesCS1D03G0361100	Chr1D	200773466	200776648	-	200775057	Chr1D	198613222	198616423	-	198614822	1.0	1.0
gene:TraesCS1D03G0361300	Chr1D	200837302	200841256	+	200839279	Chr1D	198678030	198681717	+	198679873	1.0	1.0
gene:TraesCS1D03G0361400	Chr1D	200918470	200921078	+	200919774	Chr1D	198758289	198760897	+	198759593	1.0	1.0
gene:TraesCS1D03G0361500	Chr1D	200923991	200924572	-	200924281	Chr1D	198763810	198764391	-	198764100	1.0	1.0
gene:TraesCS1D03G0361700	Chr1D	201017295	201030622	+	201023958	Chr1D	198858274	198871601	+	198864937	1.0	1.0
gene:TraesCS1D03G0361900	Chr1D	201497143	201498938	-	201498040	Chr1D	199350422	199352217	-	199351319	1.0	1.0
gene:TraesCS1D03G0362900	Chr1D	201762595	201763785	+	201763190	Chr1D	199617743	199618933	+	199618338	1.0	1.0
gene:TraesCS1D03G0363200	Chr1D	201813824	201814798	-	201814311	Chr1D	199668999	199669973	-	199669486	1.0	1.0
gene:TraesCS1D03G0363400	Chr1D	202016951	202018772	-	202017861	Chr1D	199871914	199873735	-	199872824	1.0	1.0
gene:TraesCS1D03G0363500	Chr1D	202073917	202077608	-	202075762	Chr1D	199928931	199932622	-	199930776	1.0	1.0
gene:TraesCS1D03G0363600	Chr1D	202101284	202105097	+	202103190	Chr1D	199956300	199960125	+	199958212	1.0	1.0
gene:TraesCS1D03G0363700	Chr1D	202157213	202167938	+	202162575	Chr1D	200018776	200029501	+	200024138	1.0	1.0
gene:TraesCS1D03G0363800	Chr1D	202170659	202171430	-	202171044	Chr1D	200034680	200035463	-	200035071	1.0	0.984
gene:TraesCS1D03G0364300	Chr1D	202332762	202338819	+	202335790	Chr1D	200200666	200206723	+	200203694	1.0	1.0
gene:TraesCS1D03G0364400	Chr1D	202338955	202343496	+	202341225	Chr1D	200206859	200211400	+	200209129	1.0	1.0
gene:TraesCS1D03G0364500	Chr1D	202361800	202363545	+	202362672	Chr1D	200229698	200231443	+	200230570	1.0	1.0
gene:TraesCS1D03G0364700	Chr1D	202411933	202413604	+	202412768	Chr1D	200288922	200290593	+	200289757	1.0	1.0
gene:TraesCS1D03G0364800	Chr1D	202575572	202579594	-	202577583	Chr1D	200451822	200455841	-	200453831	1.0	0.998
gene:TraesCS1D03G0364900	Chr1D	202581190	202581558	+	202581374	Chr1D	200457869	200458237	+	200458053	1.0	1.0
gene:TraesCS1D03G0365000	Chr1D	202582252	202584610	-	202583431	Chr1D	200458931	200461289	-	200460110	1.0	1.0
gene:TraesCS1D03G0365200	Chr1D	202606316	202612213	-	202609264	Chr1D	200483095	200488992	-	200486043	1.0	1.0
gene:TraesCS1D03G0365400	Chr1D	202663014	202668263	-	202665638	Chr1D	200548527	200553776	-	200551151	1.0	1.0
gene:TraesCS1D03G0365900	Chr1D	202831354	202833682	-	202832518	Chr1D	200721361	200723689	-	200722525	1.0	1.0
gene:TraesCS1D03G0366300	Chr1D	202954248	202960197	-	202957222	Chr1D	200843824	200849774	-	200846799	1.0	1.0
gene:TraesCS1D03G0366600	Chr1D	203176702	203178630	+	203177666	Chr1D	201070762	201072690	+	201071726	1.0	1.0
gene:TraesCS1D03G0366900	Chr1D	203288465	203288629	-	203288547	Chr1D	201182584	201182748	-	201182666	1.0	1.0
gene:TraesCS1D03G0367000	Chr1D	203447039	203452585	+	203449812	Chr1D	201340857	201346403	+	201343630	1.0	1.0
gene:TraesCS1D03G0367500	Chr1D	203604332	203610083	+	203607207	Chr1D	201495177	201500928	+	201498052	1.0	0.999
gene:TraesCS1D03G0367600	Chr1D	203611124	203613346	-	203612235	Chr1D	201501969	201504191	-	201503080	1.0	0.997
gene:TraesCS1D03G0367900	Chr1D	203785790	203788191	+	203786990	Chr1D	201681281	201683682	+	201682481	1.0	1.0
gene:TraesCS1D03G0368000	Chr1D	203788471	203789784	-	203789127	Chr1D	201683962	201685275	-	201684618	1.0	1.0
gene:TraesCS1D03G0368800	Chr1D	204033351	204033866	-	204033608	Chr1D	201919022	201919537	-	201919279	1.0	1.0
gene:TraesCS1D03G0369000	Chr1D	204216671	204227537	+	204222104	Chr1D	202105384	202116250	+	202110817	1.0	1.0
gene:TraesCS1D03G0369200	Chr1D	204321497	204324243	+	204322870	Chr1D	202210249	202212995	+	202211622	1.0	1.0
gene:TraesCS1D03G0369400	Chr1D	204372482	204374449	-	204373465	Chr1D	202261221	202263188	-	202262204	1.0	1.0
gene:TraesCS1D03G0369700	Chr1D	204879254	204882886	+	204881070	Chr1D	202771492	202775124	+	202773308	1.0	1.0
gene:TraesCS1D03G0370700	Chr1D	205274091	205274327	+	205274209	Chr1D	203167298	203167534	+	203167416	1.0	1.0
gene:TraesCS1D03G0370800	Chr1D	205280217	205286265	+	205283241	Chr1D	203173424	203179472	+	203176448	1.0	1.0
gene:TraesCS1D03G0370900	Chr1D	205289307	205293164	+	205291235	Chr1D	203182514	203186371	+	203184442	1.0	0.999
gene:TraesCS1D03G0371000	Chr1D	205293926	205298258	+	205296092	Chr1D	203187133	203191465	+	203189299	1.0	1.0
gene:TraesCS1D03G0371200	Chr1D	205668898	205672417	-	205670657	Chr1D	203569301	203572820	-	203571060	1.0	1.0
gene:TraesCS1D03G0371600	Chr1D	205705811	205709466	+	205707638	Chr1D	203606877	203610532	+	203608704	1.0	1.0
gene:TraesCS1D03G0371900	Chr1D	205988148	205992899	+	205990523	Chr1D	203892203	203896954	+	203894578	1.0	1.0
gene:TraesCS1D03G0372000	Chr1D	206004042	206012260	+	206008151	Chr1D	203908099	203916317	+	203912208	1.0	1.0
