gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Aikang58_tgt_chr	Aikang58_tgt_start	Aikang58_tgt_end	Aikang58_tgt_strand	Aikang58_tgt_midpoint	Aikang58_coverage	Aikang58_identity
gene:TraesCS1B03G0500600	Chr1B	307615979	307619651	-	307617815	Chr1B	352688599	352690217	-	352689408	0.938	0.923
gene:TraesCS1B03G0500650	Chr1B	307619453	307620789	+	307620121	Chr1B	352690744	352692040	+	352691392	0.963	0.938
gene:TraesCS1B03G0500700	Chr1B	307620774	307648640	-	307634707	Chr1B	352692025	352720014	-	352706019	0.995	0.987
gene:TraesCS1B03G0501100	Chr1B	307923811	307924996	-	307924403	Chr1B	352904853	352906037	-	352905445	0.999	0.989
gene:TraesCS1B03G0501800	Chr1B	308386915	308390753	+	308388834	Chr1B	353478498	353482333	+	353480415	0.999	0.979
gene:TraesCS1B03G0501900	Chr1B	308557709	308564521	+	308561115	Chr1B	353599041	353605631	+	353602336	1.0	0.987
gene:TraesCS1B03G0502500	Chr1B	308853233	308855986	+	308854609	Chr1B	357733750	357736503	-	357735126	1.0	0.994
gene:TraesCS1B03G0502600	Chr1B	308857098	308865333	-	308861215	Chr1B	357724407	357732639	+	357728523	1.0	0.992
gene:TraesCS1B03G0502700	Chr1B	309104470	309109917	-	309107193	Chr1B	357483710	357488901	+	357486305	1.0	0.998
gene:TraesCS1B03G0503200	Chr1B	309121669	309136727	-	309129198	Chr1B	357467203	357482281	+	357474742	1.0	0.999
gene:TraesCS1B03G0503600	Chr1B	309568238	309570037	+	309569137	Chr1B	357033701	357035500	-	357034600	1.0	0.997
gene:TraesCS1B03G0504700	Chr1B	310014973	310022754	-	310018863	Chr1B	356597215	356604945	+	356601080	0.999	0.998
gene:TraesCS1B03G0505600	Chr1B	310720702	310723638	+	310722170	Chr1B	355845088	355848024	-	355846556	1.0	0.998
gene:TraesCS1B03G0505700	Chr1B	310848519	310857997	-	310853258	Chr1B	355705638	355715179	+	355710408	1.0	0.999
gene:TraesCS1B03G0505800	Chr1B	311121028	311122950	+	311121989	Chr1B	355398376	355400298	-	355399337	1.0	0.997
gene:TraesCS1B03G0505900	Chr1B	311488606	311492181	+	311490393	Chr1B	355096733	355100308	-	355098520	1.0	1.0
gene:TraesCS1B03G0506000	Chr1B	311504776	311509190	-	311506983	Chr1B	355077935	355082346	+	355080140	1.0	0.998
gene:TraesCS1B03G0506100	Chr1B	311509607	311513474	-	311511540	Chr1B	355073649	355077517	+	355075583	1.0	0.995
gene:TraesCS1B03G0506400	Chr1B	311603977	311606882	-	311605429	Chr1B	355040245	355041980	+	355041112	0.95	0.942
gene:TraesCS1B03G0507000	Chr1B	312401379	312415532	-	312408455	Chr1B	358401478	358416702	+	358409090	1.0	0.993
gene:TraesCS1B03G0507900	Chr1B	313325716	313326854	-	313326285	Chr1B	358992460	358993605	-	358993032	0.996	0.969
gene:TraesCS1B03G0508500	Chr1B	313498675	313500185	+	313499430	Chr1B	359206473	359207975	+	359207224	1.0	0.981
gene:TraesCS1B03G0509100	Chr1B	313750307	313753475	+	313751891	Chr1B	359360107	359363273	+	359361690	0.997	0.983
gene:TraesCS1B03G0509200	Chr1B	313805560	313807322	-	313806441	Chr1B	359481201	359483003	-	359482102	1.0	0.973
gene:TraesCS1B03G0509400	Chr1B	314331986	314334451	+	314333218	Chr1B	359678719	359681218	+	359679968	1.0	0.98
gene:TraesCS1B03G0510900	Chr1B	314701197	314702982	-	314702089	Chr1B	360049926	360051706	-	360050816	0.995	0.987
gene:TraesCS1B03G0511300	Chr1B	314900665	314900781	+	314900723	Chr1B	360345960	360346070	+	360346015	0.948	0.948
gene:TraesCS1B03G0512000	Chr1B	315220668	315223746	+	315222207	Chr1B	363063883	363066960	-	363065421	1.0	0.983
gene:TraesCS1B03G0512300	Chr1B	315481724	315485161	+	315483442	Chr1B	360641842	360645295	-	360643568	1.0	0.986
gene:TraesCS1B03G0512400	Chr1B	315692341	315703264	+	315697802	Chr1B	363256557	363267496	+	363262026	1.0	0.997
gene:TraesCS1B03G0512500	Chr1B	315801636	315806377	+	315804006	Chr1B	363338715	363343454	+	363341084	0.998	0.996
gene:TraesCS1B03G0513400	Chr1B	316499417	316502262	-	316500839	Chr1B	364688889	364691734	-	364690311	1.0	0.997
gene:TraesCS1B03G0513500	Chr1B	316667629	316677876	+	316672752	Chr1B	364847498	364857736	+	364852617	1.0	0.998
gene:TraesCS1B03G0514800	Chr1B	317234191	317239126	+	317236658	Chr1B	365397307	365402242	+	365399774	1.0	0.999
gene:TraesCS1B03G0515200	Chr1B	317441605	317441892	-	317441748	Chr1B	365595023	365595310	-	365595166	1.0	0.986
gene:TraesCS1B03G0515400	Chr1B	317723839	317733916	+	317728877	Chr1B	365863569	365873653	+	365868611	1.0	0.999
gene:TraesCS1B03G0515500	Chr1B	317983939	317989889	-	317986914	Chr1B	366004008	366009686	-	366006847	1.0	0.999
gene:TraesCS1B03G0516100	Chr1B	318544809	318546241	-	318545525	Chr1B	366488991	366490423	-	366489707	1.0	0.997
gene:TraesCS1B03G0516300	Chr1B	319215049	319215921	+	319215485	Chr1B	367084452	367085324	+	367084888	1.0	0.997
gene:TraesCS1B03G0516400	Chr1B	319222806	319225490	-	319224148	Chr1B	367092205	367094889	-	367093547	1.0	0.998
gene:TraesCS1B03G0516500	Chr1B	319375626	319395354	-	319385490	Chr1B	367236923	367256723	-	367246823	1.0	1.0
gene:TraesCS1B03G0517600	Chr1B	320873645	320881784	+	320877714	Chr1B	368683784	368691919	+	368687851	1.0	0.998
gene:TraesCS1B03G0517700	Chr1B	320882387	320884251	+	320883319	Chr1B	368692522	368694399	+	368693460	1.0	0.991
gene:TraesCS1B03G0517800	Chr1B	321048095	321055365	-	321051730	Chr1B	368864984	368872477	-	368868730	0.993	0.983
gene:TraesCS1B03G0518100	Chr1B	321690971	321691716	+	321691343	Chr1B	371097933	371098681	+	371098307	1.0	0.981
gene:TraesCS1B03G0518200	Chr1B	321696943	321698750	-	321697846	Chr1B	371150246	371152056	-	371151151	1.0	0.991
gene:TraesCS1B03G0518300	Chr1B	321834709	321842422	-	321838565	Chr1B	371247831	371256015	-	371251923	0.999	0.988
gene:TraesCS1B03G0520100	Chr1B	323313848	323314720	-	323314284	Chr1B	371818494	371819366	-	371818930	1.0	0.908
gene:TraesCS1B03G0521200	Chr1B	323618613	323620111	-	323619362	Chr1B	372046277	372047774	-	372047025	0.996	0.992
gene:TraesCS1B03G0521300	Chr1B	323661084	323663624	-	323662354	Chr1B	372222565	372225104	-	372223834	1.0	0.984
gene:TraesCS1B03G0521400	Chr1B	323716116	323722178	+	323719147	Chr1B	372513395	372519431	+	372516413	0.992	0.985
gene:TraesCS1B03G0521500	Chr1B	323736760	323741789	+	323739274	Chr1B	372534008	372539045	+	372536526	0.999	0.998
gene:TraesCS1B03G0521700	Chr1B	323868780	323879286	+	323874033	Chr1B	373096423	373106503	-	373101463	0.999	0.985
gene:TraesCS1B03G0521800	Chr1B	323880023	323881717	+	323880870	Chr1B	373093999	373095694	-	373094846	1.0	0.985
gene:TraesCS1B03G0521900	Chr1B	323881746	323884096	-	323882921	Chr1B	373091571	373093970	+	373092770	0.998	0.986
gene:TraesCS1B03G0522300	Chr1B	324139781	324142265	+	324141023	Chr1B	372819782	372822290	-	372821036	0.99	0.95
gene:TraesCS1B03G0522400	Chr1B	324142539	324147468	+	324145003	Chr1B	372814310	372819503	-	372816906	0.998	0.98
gene:TraesCS1B03G0522500	Chr1B	324212247	324213279	-	324212763	Chr1B	372721672	372722672	+	372722172	0.969	0.96
gene:TraesCS1B03G0528300	Chr1B	328160833	328172397	-	328166615	Chr1B	373502068	373515712	-	373508890	0.991	0.972
gene:TraesCS1B03G0528400	Chr1B	328388375	328399521	+	328393948	Chr1B	373802857	373813044	+	373807950	1.0	0.992
gene:TraesCS1B03G0528500	Chr1B	328679094	328682197	+	328680645	Chr1B	374030943	374034047	+	374032495	0.988	0.97
gene:TraesCS1B03G0528600	Chr1B	328690633	328696355	+	328693494	Chr1B	374042763	374048485	+	374045624	1.0	0.998
gene:TraesCS1B03G0528900	Chr1B	328751454	328755424	+	328753439	Chr1B	374103549	374107518	+	374105533	1.0	0.996
gene:TraesCS1B03G0529000	Chr1B	328759430	328762581	+	328761005	Chr1B	374111470	374114621	+	374113045	1.0	1.0
gene:TraesCS1B03G0529100	Chr1B	328762590	328765564	-	328764077	Chr1B	374114630	374117604	-	374116117	1.0	0.998
gene:TraesCS1B03G0529400	Chr1B	328996521	328997901	+	328997211	Chr1B	374351743	374353120	+	374352431	0.997	0.991
gene:TraesCS1B03G0529500	Chr1B	329001426	329001967	+	329001696	Chr1B	374356651	374357192	+	374356921	1.0	0.991
gene:TraesCS1B03G0529600	Chr1B	329004551	329007120	-	329005835	Chr1B	374359776	374362149	-	374360962	0.997	0.996
gene:TraesCS1B03G0530000	Chr1B	329214393	329231147	-	329222770	Chr1B	374564025	374580804	-	374572414	1.0	1.0
gene:TraesCS1B03G0531100	Chr1B	329905774	329907474	+	329906624	Chr1B	375255474	375257174	+	375256324	1.0	1.0
gene:TraesCS1B03G0531300	Chr1B	329950104	329951948	+	329951026	Chr1B	375302830	375304674	+	375303752	1.0	0.997
gene:TraesCS1B03G0532100	Chr1B	330278456	330279379	+	330278917	Chr1B	375658919	375659842	+	375659380	1.0	0.997
gene:TraesCS1B03G0532700	Chr1B	330602710	330607168	+	330604939	Chr1B	376060535	376064823	+	376062679	0.93	0.928
gene:TraesCS1B03G0532800	Chr1B	330608638	330624982	+	330616810	Chr1B	376070671	376087143	+	376078907	1.0	0.998
gene:TraesCS1B03G0533000	Chr1B	330866168	330871172	+	330868670	Chr1B	376326246	376331252	+	376328749	1.0	0.999
gene:TraesCS1B03G0533200	Chr1B	331070508	331073178	+	331071843	Chr1B	376502376	376505046	+	376503711	1.0	1.0
gene:TraesCS1B03G0533700	Chr1B	331558843	331578965	+	331568904	Chr1B	377005742	377025973	+	377015857	1.0	0.996
gene:TraesCS1B03G0534000	Chr1B	331586173	331587523	+	331586848	Chr1B	377033764	377035114	+	377034439	1.0	0.996
gene:TraesCS1B03G0534200	Chr1B	331989893	331990738	-	331990315	Chr1B	377387834	377388678	-	377388256	0.998	0.983
gene:TraesCS1B03G0534400	Chr1B	332092461	332104238	+	332098349	Chr1B	377491583	377503315	+	377497449	0.997	0.997
gene:TraesCS1B03G0534500	Chr1B	332104712	332105068	-	332104890	Chr1B	377503789	377504145	-	377503967	1.0	1.0
gene:TraesCS1B03G0534700	Chr1B	332261791	332262834	+	332262312	Chr1B	377659625	377660668	+	377660146	1.0	0.996
gene:TraesCS1B03G0534800	Chr1B	332262882	332271278	+	332267080	Chr1B	377660717	377670473	+	377665595	1.0	0.999
gene:TraesCS1B03G0534900	Chr1B	332288909	332290062	-	332289485	Chr1B	377688120	377689273	-	377688696	1.0	0.997
gene:TraesCS1B03G0535100	Chr1B	333037923	333054933	+	333046428	Chr1B	378414709	378431705	+	378423207	1.0	0.999
gene:TraesCS1B03G0535600	Chr1B	333185618	333189674	+	333187646	Chr1B	378553025	378557081	+	378555053	1.0	0.997
gene:TraesCS1B03G0535800	Chr1B	333199865	333202417	-	333201141	Chr1B	378619531	378622083	-	378620807	1.0	0.999
gene:TraesCS1B03G0535900	Chr1B	333295954	333296968	-	333296461	Chr1B	378720301	378721312	-	378720806	1.0	1.0
gene:TraesCS1B03G0536200	Chr1B	333498092	333502486	+	333500289	Chr1B	378924493	378928887	+	378926690	1.0	0.997
gene:TraesCS1B03G0536500	Chr1B	333610313	333617694	+	333614003	Chr1B	379023228	379030609	+	379026918	1.0	0.998
gene:TraesCS1B03G0536600	Chr1B	333618159	333621761	+	333619960	Chr1B	379031072	379034674	+	379032873	1.0	1.0
gene:TraesCS1B03G0536700	Chr1B	333625308	333629940	+	333627624	Chr1B	379038213	379042845	+	379040529	1.0	0.999
gene:TraesCS1B03G0536800	Chr1B	333631789	333633044	+	333632416	Chr1B	379044693	379045948	+	379045320	1.0	0.999
gene:TraesCS1B03G0536900	Chr1B	333747793	333753499	+	333750646	Chr1B	379153852	379159559	+	379156705	1.0	0.999
gene:TraesCS1B03G0537300	Chr1B	333842935	333848777	-	333845856	Chr1B	379264098	379269966	-	379267032	1.0	0.991
gene:TraesCS1B03G0537700	Chr1B	334099393	334108743	+	334104068	Chr1B	379523210	379531155	+	379527182	1.0	0.999
gene:TraesCS1B03G0537900	Chr1B	334110215	334113349	-	334111782	Chr1B	379532602	379535697	-	379534149	1.0	0.995
gene:TraesCS1B03G0538300	Chr1B	334225184	334230154	-	334227669	Chr1B	379635357	379640311	-	379637834	0.996	0.996
gene:TraesCS1B03G0538400	Chr1B	334371375	334421864	+	334396619	Chr1B	379789066	379839018	+	379814042	0.999	0.999
gene:TraesCS1B03G0538800	Chr1B	334692403	334696499	+	334694451	Chr1B	380130051	380134141	+	380132096	0.988	0.969
gene:TraesCS1B03G0539000	Chr1B	334892049	334896477	-	334894263	Chr1B	380255316	380259721	-	380257518	0.987	0.981
gene:TraesCS1B03G0539400	Chr1B	335068834	335074911	-	335071872	Chr1B	380460641	380466812	-	380463726	0.999	0.986
gene:TraesCS1B03G0539500	Chr1B	335076301	335077166	+	335076733	Chr1B	380468201	380469066	+	380468633	1.0	0.989
gene:TraesCS1B03G0540500	Chr1B	335234953	335238606	+	335236779	Chr1B	381697929	381701582	+	381699755	1.0	1.0
gene:TraesCS1B03G0540700	Chr1B	335446341	335449280	-	335447810	Chr1B	381931068	381934087	-	381932577	0.997	0.955
gene:TraesCS1B03G0541000	Chr1B	335541060	335543784	-	335542422	Chr1B	382009132	382011856	-	382010494	1.0	0.996
gene:TraesCS1B03G0541100	Chr1B	335618224	335625063	+	335621643	Chr1B	382077572	382084377	+	382080974	1.0	0.998
gene:TraesCS1B03G0541300	Chr1B	335723442	335733156	+	335728299	Chr1B	382182556	382192276	+	382187416	1.0	0.99
gene:TraesCS1B03G0541400	Chr1B	335734164	335737104	-	335735634	Chr1B	382193284	382196224	-	382194754	1.0	0.998
gene:TraesCS1B03G0541500	Chr1B	335736333	335736821	+	335736577	Chr1B	382195453	382195941	+	382195697	1.0	1.0
gene:TraesCS1B03G0541700	Chr1B	335958524	335959231	+	335958877	Chr1B	382426499	382427206	+	382426852	1.0	0.997
gene:TraesCS1B03G0541800	Chr1B	336008123	336009575	+	336008849	Chr1B	382476062	382477512	+	382476787	0.998	0.985
gene:TraesCS1B03G0542000	Chr1B	336185679	336189348	+	336187513	Chr1B	382706178	382709844	+	382708011	1.0	0.999
gene:TraesCS1B03G0542400	Chr1B	336203522	336204199	-	336203860	Chr1B	382724025	382724702	-	382724363	1.0	1.0
gene:TraesCS1B03G0542900	Chr1B	336435242	336459055	+	336447148	Chr1B	383081374	383107250	+	383094312	0.999	0.976
gene:TraesCS1B03G0543100	Chr1B	336470983	336471552	+	336471267	Chr1B	383108458	383109027	+	383108742	1.0	0.966
gene:TraesCS1B03G0543200	Chr1B	336472587	336473180	+	336472883	Chr1B	383110161	383110754	+	383110457	1.0	0.978
gene:TraesCS1B03G0543400	Chr1B	336629246	336630709	+	336629977	Chr1B	383313978	383315441	+	383314709	1.0	0.997
gene:TraesCS1B03G0544000	Chr1B	336739936	336741986	+	336740961	Chr1B	383449141	383451189	+	383450165	0.995	0.993
gene:TraesCS1B03G0544100	Chr1B	336742862	336745542	-	336744202	Chr1B	383452065	383454749	-	383453407	0.999	0.996
gene:TraesCS1B03G0544200	Chr1B	336744676	336750513	+	336747594	Chr1B	383453884	383459720	+	383456802	0.999	0.998
gene:TraesCS1B03G0544300	Chr1B	336750792	336751356	-	336751074	Chr1B	383459999	383460563	-	383460281	1.0	0.992
gene:TraesCS1B03G0544500	Chr1B	336866016	336866853	-	336866434	Chr1B	383558153	383558990	-	383558571	1.0	0.998
gene:TraesCS1B03G0545000	Chr1B	337080192	337080991	+	337080591	Chr1B	383802003	383802798	+	383802400	0.995	0.995
gene:TraesCS1B03G0545100	Chr1B	337232480	337233019	+	337232749	Chr1B	383958874	383959413	+	383959143	1.0	1.0
gene:TraesCS1B03G0545200	Chr1B	337325049	337325588	+	337325318	Chr1B	384047175	384047714	+	384047444	1.0	1.0
gene:TraesCS1B03G0545600	Chr1B	337368990	337382181	+	337375585	Chr1B	384091136	384104618	+	384097877	1.0	0.998
gene:TraesCS1B03G0545700	Chr1B	337384276	337387995	-	337386135	Chr1B	384106713	384110432	-	384108572	1.0	0.999
gene:TraesCS1B03G0546000	Chr1B	337600976	337601497	+	337601236	Chr1B	384314758	384315279	+	384315018	1.0	1.0
gene:TraesCS1B03G0546200	Chr1B	337655595	337662513	+	337659054	Chr1B	384357145	384364063	+	384360604	1.0	0.998
gene:TraesCS1B03G0546900	Chr1B	338308000	338308939	-	338308469	Chr1B	385129239	385130178	-	385129708	1.0	1.0
gene:TraesCS1B03G0547000	Chr1B	338313850	338314497	-	338314173	Chr1B	385135099	385135746	-	385135422	1.0	0.998
gene:TraesCS1B03G0547200	Chr1B	338327154	338327479	+	338327316	Chr1B	385148489	385148814	+	385148651	1.0	1.0
gene:TraesCS1B03G0547300	Chr1B	338387751	338389010	-	338388380	Chr1B	385213707	385214966	-	385214336	1.0	0.996
gene:TraesCS1B03G0547400	Chr1B	338389406	338390737	+	338390071	Chr1B	385215362	385216693	+	385216027	1.0	0.996
gene:TraesCS1B03G0547500	Chr1B	338391065	338396556	-	338393810	Chr1B	385217002	385222489	-	385219745	1.0	0.997
gene:TraesCS1B03G0547600	Chr1B	338394191	338394322	+	338394256	Chr1B	385220128	385220259	+	385220193	1.0	1.0
gene:TraesCS1B03G0547800	Chr1B	338501145	338504182	+	338502663	Chr1B	385360122	385363159	+	385361640	1.0	0.998
gene:TraesCS1B03G0548100	Chr1B	338979866	338982815	+	338981340	Chr1B	385837053	385840002	+	385838527	1.0	0.998
gene:TraesCS1B03G0548600	Chr1B	339027803	339028597	-	339028200	Chr1B	385877262	385878056	-	385877659	1.0	0.997
gene:TraesCS1B03G0548700	Chr1B	339035319	339036380	-	339035849	Chr1B	385884784	385885845	-	385885314	1.0	0.994
gene:TraesCS1B03G0548800	Chr1B	339037534	339040493	-	339039013	Chr1B	385886945	385889904	-	385888424	1.0	1.0
gene:TraesCS1B03G0549000	Chr1B	339069015	339077085	-	339073050	Chr1B	385918587	385926658	-	385922622	1.0	0.999
gene:TraesCS1B03G0549100	Chr1B	339552060	339554094	-	339553077	Chr1B	386352441	386354475	-	386353458	1.0	0.998
gene:TraesCS1B03G0549200	Chr1B	339719079	339723528	+	339721303	Chr1B	386517986	386522272	+	386520129	0.997	0.995
gene:TraesCS1B03G0549300	Chr1B	339823541	339825873	+	339824707	Chr1B	386627841	386630084	+	386628962	0.945	0.941
gene:TraesCS1B03G0549500	Chr1B	339829541	339831025	+	339830283	Chr1B	386633752	386635228	+	386634490	0.993	0.989
gene:TraesCS1B03G0549700	Chr1B	339853597	339856107	+	339854852	Chr1B	386662468	386664979	+	386663723	1.0	1.0
gene:TraesCS1B03G0550400	Chr1B	340466940	340470360	-	340468650	Chr1B	387305613	387309033	-	387307323	1.0	0.998
gene:TraesCS1B03G0550500	Chr1B	340530323	340536557	-	340533440	Chr1B	387369159	387375410	-	387372284	1.0	0.998
gene:TraesCS1B03G0550600	Chr1B	340536822	340546800	-	340541811	Chr1B	387375675	387385681	-	387380678	1.0	0.998
gene:TraesCS1B03G0550700	Chr1B	340771277	340773655	+	340772466	Chr1B	387608831	387611209	+	387610020	1.0	0.996
gene:TraesCS1B03G0551100	Chr1B	340897871	340908257	+	340903064	Chr1B	387748653	387759032	+	387753842	0.997	0.996
gene:TraesCS1B03G0551400	Chr1B	341113221	341119771	+	341116496	Chr1B	387971359	387977909	+	387974634	1.0	0.996
gene:TraesCS1B03G0551700	Chr1B	341954489	341957113	+	341955801	Chr1B	388978143	388980739	+	388979441	1.0	0.997
gene:TraesCS1B03G0552200	Chr1B	342290359	342298229	+	342294294	Chr1B	389093516	389101388	+	389097452	1.0	0.994
gene:TraesCS1B03G0552300	Chr1B	342423486	342426268	+	342424877	Chr1B	389261346	389264128	+	389262737	1.0	0.999
gene:TraesCS1B03G0552400	Chr1B	342427386	342431194	+	342429290	Chr1B	389265246	389268901	+	389267073	1.0	0.996
gene:TraesCS1B03G0552600	Chr1B	342493199	342495995	-	342494597	Chr1B	389318186	389320987	-	389319586	1.0	0.995
gene:TraesCS1B03G0552700	Chr1B	342570931	342573214	+	342572072	Chr1B	389365064	389367342	+	389366203	0.981	0.957
gene:TraesCS1B03G0553200	Chr1B	342862885	342866181	+	342864533	Chr1B	389732900	389736196	+	389734548	1.0	0.998
gene:TraesCS1B03G0553500	Chr1B	342998106	343002213	-	343000159	Chr1B	389886526	389890634	-	389888580	1.0	1.0
gene:TraesCS1B03G0554000	Chr1B	344214335	344219269	-	344216802	Chr1B	391060162	391065097	-	391062629	1.0	0.999
gene:TraesCS1B03G0554500	Chr1B	344631889	344632176	-	344632032	Chr1B	391471284	391471571	-	391471427	1.0	0.996
gene:TraesCS1B03G0555800	Chr1B	345084252	345085322	-	345084787	Chr1B	391927126	391928196	-	391927661	1.0	1.0
gene:TraesCS1B03G0556100	Chr1B	345095694	345096541	+	345096117	Chr1B	391938566	391939413	+	391938989	1.0	0.998
gene:TraesCS1B03G0556300	Chr1B	345098296	345099375	+	345098835	Chr1B	391941170	391942249	+	391941709	1.0	0.999
gene:TraesCS1B03G0556700	Chr1B	345131335	345133348	+	345132341	Chr1B	391974217	391976230	+	391975223	1.0	0.998
gene:TraesCS1B03G0556800	Chr1B	345143153	345143824	+	345143488	Chr1B	391985768	391986439	+	391986103	1.0	0.998
gene:TraesCS1B03G0557200	Chr1B	345153804	345154523	+	345154163	Chr1B	391996418	391997137	+	391996777	1.0	1.0
gene:TraesCS1B03G0559300	Chr1B	345402843	345403199	-	345403021	Chr1B	392243649	392244005	-	392243827	1.0	1.0
gene:TraesCS1B03G0559600	Chr1B	346115129	346116460	+	346115794	Chr1B	392775281	392776613	+	392775947	1.0	0.999
gene:TraesCS1B03G0559900	Chr1B	346576475	346576762	+	346576618	Chr1B	393242831	393243118	+	393242974	1.0	1.0
gene:TraesCS1B03G0560000	Chr1B	346579771	346585205	-	346582488	Chr1B	393245913	393251334	-	393248623	1.0	0.999
gene:TraesCS1B03G0560300	Chr1B	346671554	346673957	+	346672755	Chr1B	393330834	393333237	+	393332035	1.0	1.0
gene:TraesCS1B03G0560900	Chr1B	347008070	347014456	+	347011263	Chr1B	393662304	393668692	+	393665498	1.0	0.998
gene:TraesCS1B03G0561000	Chr1B	347016752	347019943	+	347018347	Chr1B	393670989	393674194	+	393672591	1.0	0.998
gene:TraesCS1B03G0561100	Chr1B	347192404	347193005	+	347192704	Chr1B	393835610	393836211	+	393835910	1.0	0.989
gene:TraesCS1B03G0561300	Chr1B	347199504	347200616	+	347200060	Chr1B	393842709	393843821	+	393843265	1.0	0.994
gene:TraesCS1B03G0561600	Chr1B	347335222	347336343	+	347335782	Chr1B	393984192	393985313	+	393984752	1.0	0.998
gene:TraesCS1B03G0561700	Chr1B	347341677	347347424	-	347344550	Chr1B	393990466	393995899	-	393993182	0.999	0.994
gene:TraesCS1B03G0562000	Chr1B	347583810	347585686	-	347584748	Chr1B	394240953	394242829	-	394241891	1.0	1.0
gene:TraesCS1B03G0562200	Chr1B	347707916	347727318	+	347717617	Chr1B	394378179	394397534	+	394387856	1.0	0.999
gene:TraesCS1B03G0562500	Chr1B	347728293	347729976	+	347729134	Chr1B	394398501	394400183	+	394399342	1.0	1.0
gene:TraesCS1B03G0563000	Chr1B	347946883	347950539	+	347948711	Chr1B	394626617	394630273	+	394628445	1.0	1.0
gene:TraesCS1B03G0563100	Chr1B	348127632	348130000	+	348128816	Chr1B	394838519	394840887	+	394839703	1.0	0.997
gene:TraesCS1B03G0563500	Chr1B	348283941	348286327	+	348285134	Chr1B	394994809	394997195	+	394996002	1.0	0.999
gene:TraesCS1B03G0563600	Chr1B	348312140	348316092	+	348314116	Chr1B	395024470	395028423	+	395026446	1.0	1.0
gene:TraesCS1B03G0563700	Chr1B	348320514	348321226	+	348320870	Chr1B	395032447	395033159	+	395032803	1.0	0.995
gene:TraesCS1B03G0564000	Chr1B	348520670	348522354	+	348521512	Chr1B	395273296	395274980	+	395274138	1.0	0.999
gene:TraesCS1B03G0564100	Chr1B	348529293	348529556	-	348529424	Chr1B	395281931	395282194	-	395282062	1.0	0.992
gene:TraesCS1B03G0564700	Chr1B	348840601	348845202	+	348842901	Chr1B	395608622	395613183	+	395610902	1.0	0.997
gene:TraesCS1B03G0564800	Chr1B	348845130	348846756	-	348845943	Chr1B	395613111	395614737	-	395613924	1.0	0.999
gene:TraesCS1B03G0565000	Chr1B	349167787	349172001	-	349169894	Chr1B	395939049	395943223	-	395941136	1.0	0.997
gene:TraesCS1B03G0565200	Chr1B	349541660	349543485	-	349542572	Chr1B	396395845	396397673	-	396396759	1.0	0.999
gene:TraesCS1B03G0565400	Chr1B	349853123	349855659	+	349854391	Chr1B	396786504	396789041	+	396787772	1.0	0.997
gene:TraesCS1B03G0565300	Chr1B	349851924	349858007	-	349854965	Chr1B	396785305	396791389	-	396788347	1.0	0.998
gene:TraesCS1B03G0566100	Chr1B	350192909	350195362	+	350194135	Chr1B	397118004	397120457	+	397119230	1.0	1.0
gene:TraesCS1B03G0566500	Chr1B	350233936	350238843	-	350236389	Chr1B	397173479	397178386	-	397175932	1.0	1.0
gene:TraesCS1B03G0566800	Chr1B	350556938	350561832	+	350559385	Chr1B	397495806	397500700	+	397498253	1.0	1.0
gene:TraesCS1B03G0566900	Chr1B	350564596	350565341	-	350564968	Chr1B	397503464	397504209	-	397503836	1.0	1.0
gene:TraesCS1B03G0567100	Chr1B	351027735	351031602	-	351029668	Chr1B	397975431	397979298	-	397977364	1.0	1.0
gene:TraesCS1B03G0567600	Chr1B	351491771	351513608	-	351502689	Chr1B	398427923	398449752	-	398438837	1.0	1.0
gene:TraesCS1B03G0568000	Chr1B	351596251	351597366	-	351596808	Chr1B	398533932	398535047	-	398534489	1.0	1.0
gene:TraesCS1B03G0568300	Chr1B	351604236	351605672	-	351604954	Chr1B	398541917	398543353	-	398542635	1.0	1.0
gene:TraesCS1B03G0568600	Chr1B	352341662	352345043	+	352343352	Chr1B	399297143	399300524	+	399298833	1.0	1.0
gene:TraesCS1B03G0568800	Chr1B	352345279	352345938	+	352345608	Chr1B	399300760	399301419	+	399301089	1.0	1.0
gene:TraesCS1B03G0568700	Chr1B	352345215	352350500	-	352347857	Chr1B	399300696	399305981	-	399303338	1.0	1.0
gene:TraesCS1B03G0569200	Chr1B	352578407	352579504	-	352578955	Chr1B	399525427	399526524	-	399525975	1.0	1.0
gene:TraesCS1B03G0569900	Chr1B	353618858	353618986	-	353618922	Chr1B	400594226	400594354	-	400594290	1.0	1.0
gene:TraesCS1B03G0572500	Chr1B	354656385	354657193	-	354656789	Chr1B	401628265	401629073	-	401628669	1.0	1.0
gene:TraesCS1B03G0572600	Chr1B	354668535	354672098	+	354670316	Chr1B	401640391	401643954	+	401642172	1.0	1.0
gene:TraesCS1B03G0572900	Chr1B	354963050	354974382	-	354968716	Chr1B	401919312	401930644	-	401924978	1.0	1.0
gene:TraesCS1B03G0573100	Chr1B	355029002	355031389	+	355030195	Chr1B	401986502	401988889	+	401987695	1.0	1.0
gene:TraesCS1B03G0573400	Chr1B	355076511	355076702	+	355076606	Chr1B	402032850	402033041	+	402032945	1.0	1.0
gene:TraesCS1B03G0573800	Chr1B	355510380	355511705	-	355511042	Chr1B	402452390	402453715	-	402453052	1.0	1.0
