gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity
gene:TraesCS2B03G0269400	Chr2B	83146686	83152012	-	83149349	Chr2B	75609123	75614956	-	75612039	1.0	1.0
gene:TraesCS2B03G0269700	Chr2B	83222407	83222622	-	83222514	Chr2B	75686201	75686416	-	75686308	1.0	1.0
gene:TraesCS2B03G0269800	Chr2B	83228092	83231895	+	83229993	Chr2B	75691886	75695689	+	75693787	1.0	1.0
gene:TraesCS2B03G0269900	Chr2B	83232750	83233229	+	83232989	Chr2B	75696544	75697023	+	75696783	1.0	1.0
gene:TraesCS2B03G0270000	Chr2B	83381329	83382809	+	83382069	Chr2B	75847314	75848794	+	75848054	1.0	1.0
gene:TraesCS2B03G0270200	Chr2B	83499327	83501306	+	83500316	Chr2B	75965867	75967846	+	75966856	1.0	1.0
gene:TraesCS2B03G0270400	Chr2B	83523931	83525445	+	83524688	Chr2B	75990471	75991985	+	75991228	1.0	1.0
gene:TraesCS2B03G0270900	Chr2B	83606555	83607217	+	83606886	Chr2B	76073329	76073991	+	76073660	1.0	1.0
gene:TraesCS2B03G0271400	Chr2B	83639479	83640573	-	83640026	Chr2B	76106421	76107515	-	76106968	1.0	1.0
gene:TraesCS2B03G0271500	Chr2B	84015724	84018600	-	84017162	Chr2B	76486292	76489168	-	76487730	1.0	1.0
gene:TraesCS2B03G0271900	Chr2B	84345609	84352633	-	84349121	Chr2B	76816411	76823435	-	76819923	1.0	1.0
gene:TraesCS2B03G0272300	Chr2B	84413133	84417297	-	84415215	Chr2B	76883935	76888099	-	76886017	1.0	1.0
gene:TraesCS2B03G0272700	Chr2B	84445540	84449631	-	84447585	Chr2B	76916342	76920433	-	76918387	1.0	1.0
gene:TraesCS2B03G0272800	Chr2B	84450736	84460041	-	84455388	Chr2B	76921538	76930843	-	76926190	1.0	1.0
gene:TraesCS2B03G0273000	Chr2B	84693790	84696042	+	84694916	Chr2B	77164727	77166979	+	77165853	1.0	1.0
gene:TraesCS2B03G0273100	Chr2B	84697905	84700146	+	84699025	Chr2B	77168842	77171083	+	77169962	1.0	1.0
gene:TraesCS2B03G0273200	Chr2B	84700323	84703273	+	84701798	Chr2B	77171260	77174210	+	77172735	1.0	1.0
gene:TraesCS2B03G0273300	Chr2B	84702250	84706536	-	84704393	Chr2B	77173187	77177413	-	77175300	0.967	0.967
gene:TraesCS2B03G0273800	Chr2B	84861844	84862661	+	84862252	Chr2B	77333796	77334613	+	77334204	1.0	1.0
gene:TraesCS2B03G0274800	Chr2B	85118114	85118848	-	85118481	Chr2B	77592101	77592835	-	77592468	1.0	1.0
gene:TraesCS2B03G0275100	Chr2B	85296134	85297033	+	85296583	Chr2B	77770909	77771808	+	77771358	1.0	1.0
gene:TraesCS2B03G0275200	Chr2B	85305133	85310240	-	85307686	Chr2B	77779908	77785015	-	77782461	1.0	1.0
gene:TraesCS2B03G0276000	Chr2B	85496857	85502737	-	85499797	Chr2B	77902096	77907976	-	77905036	1.0	1.0
gene:TraesCS2B03G0276500	Chr2B	85656886	85660970	+	85658928	Chr2B	78062883	78066967	+	78064925	1.0	1.0
gene:TraesCS2B03G0276600	Chr2B	85665260	85666897	+	85666078	Chr2B	78071257	78072894	+	78072075	1.0	1.0
gene:TraesCS2B03G0276800	Chr2B	85677118	85678482	-	85677800	Chr2B	78083115	78084479	-	78083797	1.0	1.0
gene:TraesCS2B03G0276900	Chr2B	85697384	85698115	-	85697749	Chr2B	78103381	78104112	-	78103746	1.0	1.0
gene:TraesCS2B03G0277400	Chr2B	86005123	86005848	-	86005485	Chr2B	78413390	78414115	-	78413752	1.0	1.0
gene:TraesCS2B03G0278000	Chr2B	86402733	86403953	-	86403343	Chr2B	78811000	78812220	-	78811610	1.0	1.0
gene:TraesCS2B03G0278200	Chr2B	86416282	86421270	+	86418776	Chr2B	78824549	78829537	+	78827043	1.0	1.0
gene:TraesCS2B03G0278300	Chr2B	86421880	86422786	+	86422333	Chr2B	78830147	78831053	+	78830600	1.0	1.0
gene:TraesCS2B03G0278400	Chr2B	86427397	86429782	+	86428589	Chr2B	78835664	78838049	+	78836856	1.0	1.0
gene:TraesCS2B03G0279100	Chr2B	86835940	86837894	+	86836917	Chr2B	79246730	79248684	+	79247707	1.0	1.0
gene:TraesCS2B03G0279300	Chr2B	86906253	86913161	-	86909707	Chr2B	79317742	79324685	-	79321213	1.0	1.0
gene:TraesCS2B03G0279700	Chr2B	87214706	87219982	+	87217344	Chr2B	79628739	79634017	+	79631378	1.0	0.999
gene:TraesCS2B03G0279800	Chr2B	87225731	87237752	+	87231741	Chr2B	79639992	79652013	+	79646002	1.0	1.0
gene:TraesCS2B03G0280200	Chr2B	87258124	87260813	-	87259468	Chr2B	79672911	79675600	-	79674255	1.0	1.0
gene:TraesCS2B03G0280100	Chr2B	87254651	87266071	-	87260361	Chr2B	79669438	79680858	-	79675148	1.0	1.0
gene:TraesCS2B03G0280300	Chr2B	87263833	87264840	-	87264336	Chr2B	79678620	79679627	-	79679123	1.0	1.0
gene:TraesCS2B03G0280400	Chr2B	87287247	87290047	-	87288647	Chr2B	79701677	79704718	-	79703197	1.0	1.0
gene:TraesCS2B03G0280500	Chr2B	87292183	87294417	-	87293300	Chr2B	79706854	79709088	-	79707971	1.0	1.0
gene:TraesCS2B03G0280700	Chr2B	87299189	87300980	-	87300084	Chr2B	79713860	79715651	-	79714755	1.0	1.0
gene:TraesCS2B03G0281200	Chr2B	87675735	87685559	-	87680647	Chr2B	80093386	80103210	-	80098298	1.0	1.0
gene:TraesCS2B03G0281300	Chr2B	87716944	87719485	-	87718214	Chr2B	80120572	80123113	-	80121842	1.0	1.0
gene:TraesCS2B03G0281500	Chr2B	87792036	87795626	+	87793831	Chr2B	80196059	80199649	+	80197854	1.0	1.0
gene:TraesCS2B03G0281600	Chr2B	87796498	87798868	+	87797683	Chr2B	80200521	80202891	+	80201706	1.0	1.0
gene:TraesCS2B03G0281800	Chr2B	87804763	87805806	-	87805284	Chr2B	80208786	80209829	-	80209307	1.0	1.0
gene:TraesCS2B03G0282800	Chr2B	87850826	87854357	-	87852591	Chr2B	80254849	80258380	-	80256614	1.0	1.0
gene:TraesCS2B03G0282900	Chr2B	88132111	88134039	-	88133075	Chr2B	80536648	80538576	-	80537612	1.0	1.0
gene:TraesCS2B03G0283000	Chr2B	88150560	88152967	+	88151763	Chr2B	80555436	80557843	+	80556639	1.0	1.0
gene:TraesCS2B03G0283400	Chr2B	88578902	88581053	+	88579977	Chr2B	80984715	80986866	+	80985790	1.0	1.0
gene:TraesCS2B03G0283600	Chr2B	88913684	88926382	+	88920033	Chr2B	81322684	81335627	+	81329155	1.0	1.0
gene:TraesCS2B03G0283800	Chr2B	88928644	88931003	+	88929823	Chr2B	81337889	81340248	+	81339068	1.0	1.0
gene:TraesCS2B03G0284300	Chr2B	89343533	89346503	+	89345018	Chr2B	81755546	81758516	+	81757031	1.0	1.0
gene:TraesCS2B03G0284400	Chr2B	89347938	89351263	-	89349600	Chr2B	81759951	81763276	-	81761613	1.0	1.0
gene:TraesCS2B03G0284600	Chr2B	89646218	89647865	-	89647041	Chr2B	82059911	82061558	-	82060734	1.0	1.0
gene:TraesCS2B03G0285100	Chr2B	89945933	89947712	+	89946822	Chr2B	82361173	82362952	+	82362062	1.0	1.0
gene:TraesCS2B03G0285500	Chr2B	90296857	90298715	+	90297786	Chr2B	82713779	82715637	+	82714708	1.0	1.0
gene:TraesCS2B03G0285700	Chr2B	90432309	90434045	+	90433177	Chr2B	82851554	82853290	+	82852422	1.0	1.0
gene:TraesCS2B03G0287600	Chr2B	91562062	91563989	-	91563025	Chr2B	83953621	83955548	-	83954584	1.0	1.0
gene:TraesCS2B03G0288000	Chr2B	92135295	92139289	-	92137292	Chr2B	84539214	84543208	-	84541211	1.0	1.0
gene:TraesCS2B03G0288700	Chr2B	92449201	92450996	+	92450098	Chr2B	84816250	84818045	+	84817147	1.0	1.0
gene:TraesCS2B03G0288900	Chr2B	92601484	92603611	+	92602547	Chr2B	84969192	84971319	+	84970255	1.0	1.0
gene:TraesCS2B03G0289100	Chr2B	92608753	92609509	+	92609131	Chr2B	84976461	84977217	+	84976839	1.0	1.0
gene:TraesCS2B03G0289300	Chr2B	92704871	92707097	+	92705984	Chr2B	85073785	85076011	+	85074898	1.0	1.0
gene:TraesCS2B03G0289400	Chr2B	92807000	92809151	-	92808075	Chr2B	85175914	85178065	-	85176989	1.0	1.0
gene:TraesCS2B03G0289600	Chr2B	92951740	92956609	-	92954174	Chr2B	85320654	85325523	-	85323088	1.0	1.0
gene:TraesCS2B03G0289700	Chr2B	93272215	93276151	+	93274183	Chr2B	85642710	85646646	+	85644678	1.0	1.0
gene:TraesCS2B03G0290000	Chr2B	93837253	93840940	+	93839096	Chr2B	86210481	86214168	+	86212324	1.0	1.0
gene:TraesCS2B03G0290500	Chr2B	94313567	94317016	+	94315291	Chr2B	86686963	86690412	+	86688687	1.0	1.0
gene:TraesCS2B03G0291000	Chr2B	94812623	94813848	-	94813235	Chr2B	87187209	87188434	-	87187821	1.0	1.0
gene:TraesCS2B03G0291100	Chr2B	94974606	94980822	-	94977714	Chr2B	87350408	87356624	-	87353516	1.0	1.0
gene:TraesCS2B03G0291400	Chr2B	95141809	95143475	-	95142642	Chr2B	87516624	87518290	-	87517457	1.0	1.0
gene:TraesCS2B03G0292700	Chr2B	95415429	95415870	+	95415649	Chr2B	87792487	87792928	+	87792707	1.0	1.0
gene:TraesCS2B03G0293200	Chr2B	95464170	95465610	+	95464890	Chr2B	87841228	87842668	+	87841948	1.0	1.0
gene:TraesCS2B03G0293300	Chr2B	95465930	95471210	-	95468570	Chr2B	87842988	87848268	-	87845628	1.0	1.0
gene:TraesCS2B03G0293400	Chr2B	95540753	95544086	+	95542419	Chr2B	87917811	87921144	+	87919477	1.0	1.0
gene:TraesCS2B03G0294100	Chr2B	95795122	95795541	-	95795331	Chr2B	88173455	88173874	-	88173664	1.0	1.0
gene:TraesCS2B03G0294200	Chr2B	95795642	95804165	-	95799903	Chr2B	88173975	88182641	-	88178308	1.0	1.0
gene:TraesCS2B03G0294700	Chr2B	96032385	96033663	-	96033024	Chr2B	88417560	88418838	-	88418199	1.0	1.0
gene:TraesCS2B03G0294800	Chr2B	96038252	96046328	-	96042290	Chr2B	88423427	88431503	-	88427465	1.0	1.0
gene:TraesCS2B03G0294900	Chr2B	96049276	96049851	-	96049563	Chr2B	88434451	88435026	-	88434738	1.0	1.0
gene:TraesCS2B03G0295100	Chr2B	96232785	96236397	-	96234591	Chr2B	88618432	88622044	-	88620238	1.0	1.0
gene:TraesCS2B03G0295500	Chr2B	96448480	96453208	+	96450844	Chr2B	88837033	88841761	+	88839397	1.0	1.0
gene:TraesCS2B03G0295700	Chr2B	96457130	96459394	+	96458262	Chr2B	88845683	88847947	+	88846815	1.0	1.0
gene:TraesCS2B03G0295800	Chr2B	96464484	96467973	+	96466228	Chr2B	88853037	88856526	+	88854781	1.0	1.0
gene:TraesCS2B03G0296200	Chr2B	96536596	96539502	+	96538049	Chr2B	88926101	88929007	+	88927554	1.0	1.0
gene:TraesCS2B03G0296300	Chr2B	96540776	96544621	-	96542698	Chr2B	88930281	88934126	-	88932203	1.0	1.0
gene:TraesCS2B03G0296400	Chr2B	96586220	96589474	+	96587847	Chr2B	88975755	88979009	+	88977382	1.0	1.0
gene:TraesCS2B03G0296500	Chr2B	96911639	96924474	+	96918056	Chr2B	89303227	89316062	+	89309644	1.0	1.0
gene:TraesCS2B03G0296700	Chr2B	96934158	96936127	+	96935142	Chr2B	89326479	89328448	+	89327463	1.0	1.0
gene:TraesCS2B03G0296800	Chr2B	97038341	97040608	+	97039474	Chr2B	89431164	89433431	+	89432297	1.0	1.0
gene:TraesCS2B03G0297000	Chr2B	97097030	97097413	+	97097221	Chr2B	89491389	89491772	+	89491580	1.0	1.0
gene:TraesCS2B03G0297100	Chr2B	97145380	97146355	+	97145867	Chr2B	89540381	89541356	+	89540868	1.0	1.0
gene:TraesCS2B03G0297200	Chr2B	97147910	97154762	+	97151336	Chr2B	89542911	89549763	+	89546337	1.0	1.0
gene:TraesCS2B03G0297300	Chr2B	97156171	97158336	+	97157253	Chr2B	89551172	89553337	+	89552254	1.0	1.0
gene:TraesCS2B03G0297400	Chr2B	97159120	97163882	+	97161501	Chr2B	89554121	89558883	+	89556502	1.0	1.0
gene:TraesCS2B03G0297800	Chr2B	97305705	97313376	+	97309540	Chr2B	89702026	89709697	+	89705861	1.0	1.0
gene:TraesCS2B03G0297900	Chr2B	97443935	97444483	+	97444209	Chr2B	89840476	89841024	+	89840750	1.0	1.0
gene:TraesCS2B03G0298000	Chr2B	97609321	97614120	+	97611720	Chr2B	90007487	90012286	+	90009886	1.0	1.0
gene:TraesCS2B03G0298600	Chr2B	97956164	97964000	+	97960082	Chr2B	90348357	90356192	+	90352274	1.0	1.0
gene:TraesCS2B03G0298900	Chr2B	98002218	98007414	-	98004816	Chr2B	90397033	90402229	-	90399631	1.0	1.0
gene:TraesCS2B03G0299100	Chr2B	98045738	98046559	-	98046148	Chr2B	90441197	90442018	-	90441607	1.0	1.0
gene:TraesCS2B03G0299300	Chr2B	98074261	98078086	+	98076173	Chr2B	90470389	90474214	+	90472301	1.0	1.0
gene:TraesCS2B03G0299500	Chr2B	98175368	98176505	+	98175936	Chr2B	90571483	90572620	+	90572051	1.0	1.0
gene:TraesCS2B03G0301000	Chr2B	98637675	98638783	+	98638229	Chr2B	91034052	91035160	+	91034606	1.0	1.0
gene:TraesCS2B03G0301100	Chr2B	98642049	98647948	+	98644998	Chr2B	91038426	91044316	+	91041371	1.0	1.0
gene:TraesCS2B03G0302100	Chr2B	98864661	98869240	+	98866950	Chr2B	91256800	91261379	+	91259089	1.0	1.0
gene:TraesCS2B03G0302400	Chr2B	98912424	98913684	-	98913054	Chr2B	91304701	91305961	-	91305331	1.0	1.0
gene:TraesCS2B03G0304300	Chr2B	99439723	99443098	+	99441410	Chr2B	91835047	91838422	+	91836734	1.0	1.0
gene:TraesCS2B03G0304500	Chr2B	99766666	99767130	-	99766898	Chr2B	92163739	92164203	-	92163971	1.0	1.0
gene:TraesCS2B03G0304900	Chr2B	100091578	100092888	-	100092233	Chr2B	92489631	92490941	-	92490286	1.0	1.0
gene:TraesCS2B03G0305600	Chr2B	100398035	100400682	-	100399358	Chr2B	92797236	92799883	-	92798559	1.0	1.0
gene:TraesCS2B03G0305700	Chr2B	100594448	100596220	+	100595334	Chr2B	92995350	92997122	+	92996236	1.0	1.0
gene:TraesCS2B03G0305800	Chr2B	100615733	100616185	+	100615959	Chr2B	93016573	93017025	+	93016799	1.0	1.0
gene:TraesCS2B03G0306200	Chr2B	100714228	100714982	+	100714605	Chr2B	93109181	93109935	+	93109558	1.0	1.0
gene:TraesCS2B03G0306300	Chr2B	100716949	100718353	+	100717651	Chr2B	93111902	93113306	+	93112604	1.0	1.0
gene:TraesCS2B03G0306700	Chr2B	100742977	100744469	-	100743723	Chr2B	93137930	93139422	-	93138676	1.0	1.0
gene:TraesCS2B03G0306900	Chr2B	101012192	101014080	+	101013136	Chr2B	93408032	93409920	+	93408976	1.0	1.0
gene:TraesCS2B03G0307200	Chr2B	101236450	101236809	-	101236629	Chr2B	93632290	93632649	-	93632469	1.0	1.0
gene:TraesCS2B03G0307300	Chr2B	101242305	101243352	-	101242828	Chr2B	93638145	93639192	-	93638668	1.0	1.0
gene:TraesCS2B03G0307500	Chr2B	101292215	101293655	-	101292935	Chr2B	93688055	93689495	-	93688775	1.0	1.0
gene:TraesCS2B03G0307700	Chr2B	101304102	101305266	-	101304684	Chr2B	93699942	93701106	-	93700524	1.0	1.0
gene:TraesCS2B03G0307900	Chr2B	101308818	101311233	-	101310025	Chr2B	93704658	93707073	-	93705865	1.0	1.0
gene:TraesCS2B03G0308100	Chr2B	101407245	101409264	-	101408254	Chr2B	93803085	93805104	-	93804094	1.0	1.0
gene:TraesCS2B03G0308200	Chr2B	101485451	101487298	-	101486374	Chr2B	93881294	93883141	-	93882217	1.0	1.0
gene:TraesCS2B03G0308300	Chr2B	101536618	101538189	-	101537403	Chr2B	93933083	93934654	-	93933868	1.0	1.0
gene:TraesCS2B03G0308400	Chr2B	101636498	101637963	-	101637230	Chr2B	94032963	94034428	-	94033695	1.0	1.0
gene:TraesCS2B03G0308600	Chr2B	101692151	101693942	-	101693046	Chr2B	94088850	94090641	-	94089745	1.0	1.0
gene:TraesCS2B03G0308700	Chr2B	101701110	101702289	-	101701699	Chr2B	94098147	94099326	-	94098736	1.0	1.0
gene:TraesCS2B03G0309300	Chr2B	101803647	101805080	-	101804363	Chr2B	94202000	94203433	-	94202716	1.0	1.0
gene:TraesCS2B03G0309400	Chr2B	101824299	101825750	-	101825024	Chr2B	94223608	94225059	-	94224333	1.0	1.0
gene:TraesCS2B03G0309500	Chr2B	101850684	101852501	-	101851592	Chr2B	94249993	94251810	-	94250901	1.0	1.0
gene:TraesCS2B03G0309700	Chr2B	102268028	102269484	+	102268756	Chr2B	94661044	94662500	+	94661772	1.0	1.0
gene:TraesCS2B03G0309800	Chr2B	102528143	102530828	+	102529485	Chr2B	94925484	94928169	+	94926826	1.0	1.0
gene:TraesCS2B03G0309900	Chr2B	102531193	102535480	+	102533336	Chr2B	94928534	94932821	+	94930677	1.0	1.0
gene:TraesCS2B03G0310100	Chr2B	102539225	102539704	+	102539464	Chr2B	94936565	94937044	+	94936804	1.0	1.0
gene:TraesCS2B03G0310400	Chr2B	102542191	102543737	-	102542964	Chr2B	94939531	94941077	-	94940304	1.0	1.0
gene:TraesCS2B03G0310800	Chr2B	102695899	102696561	-	102696230	Chr2B	95095107	95095769	-	95095438	1.0	1.0
gene:TraesCS2B03G0310900	Chr2B	102696631	102697884	-	102697257	Chr2B	95095839	95097092	-	95096465	1.0	1.0
gene:TraesCS2B03G0311000	Chr2B	102819112	102819723	-	102819417	Chr2B	95219013	95219624	-	95219318	1.0	1.0
gene:TraesCS2B03G0311200	Chr2B	102839660	102841171	-	102840415	Chr2B	95239563	95241074	-	95240318	1.0	1.0
gene:TraesCS2B03G0311700	Chr2B	102936596	102939362	-	102937979	Chr2B	95337049	95339815	-	95338432	1.0	1.0
gene:TraesCS2B03G0312100	Chr2B	103085919	103086587	-	103086253	Chr2B	95486524	95487192	-	95486858	1.0	1.0
gene:TraesCS2B03G0312400	Chr2B	103134402	103135914	-	103135158	Chr2B	95535430	95536942	-	95536186	1.0	1.0
gene:TraesCS2B03G0312500	Chr2B	103140929	103143984	-	103142456	Chr2B	95541957	95545012	-	95543484	1.0	0.997
gene:TraesCS2B03G0312700	Chr2B	103351332	103355410	+	103353371	Chr2B	95757618	95761696	+	95759657	1.0	1.0
gene:TraesCS2B03G0312800	Chr2B	103353104	103362701	-	103357902	Chr2B	95759390	95768987	-	95764188	1.0	1.0
gene:TraesCS2B03G0313000	Chr2B	103388113	103390594	+	103389353	Chr2B	95794615	95797096	+	95795855	1.0	1.0
gene:TraesCS2B03G0313100	Chr2B	103390664	103392881	-	103391772	Chr2B	95797166	95799383	-	95798274	1.0	1.0
gene:TraesCS2B03G0313800	Chr2B	103452244	103454417	-	103453330	Chr2B	95858742	95860915	-	95859828	1.0	1.0
gene:TraesCS2B03G0314100	Chr2B	103539309	103539826	+	103539567	Chr2B	95945953	95946470	+	95946211	1.0	1.0
gene:TraesCS2B03G0314500	Chr2B	103642080	103643960	-	103643020	Chr2B	96048724	96050604	-	96049664	1.0	1.0
gene:TraesCS2B03G0314800	Chr2B	103673325	103674192	-	103673758	Chr2B	96079969	96080836	-	96080402	1.0	1.0
gene:TraesCS2B03G0314900	Chr2B	103677777	103684159	-	103680968	Chr2B	96084421	96090803	-	96087612	1.0	1.0
gene:TraesCS2B03G0315000	Chr2B	103683814	103684206	+	103684010	Chr2B	96090458	96090850	+	96090654	1.0	1.0
gene:TraesCS2B03G0315400	Chr2B	103693627	103704236	-	103698931	Chr2B	96100271	96110880	-	96105575	1.0	1.0
gene:TraesCS2B03G0315700	Chr2B	103829837	103833802	-	103831819	Chr2B	96236481	96240446	-	96238463	1.0	1.0
gene:TraesCS2B03G0315800	Chr2B	103835906	103836321	+	103836113	Chr2B	96242550	96242965	+	96242757	1.0	1.0
gene:TraesCS2B03G0316100	Chr2B	103854559	103855555	+	103855057	Chr2B	96261203	96262199	+	96261701	1.0	1.0
gene:TraesCS2B03G0316200	Chr2B	103975017	103977233	+	103976125	Chr2B	96381661	96383877	+	96382769	1.0	1.0
gene:TraesCS2B03G0316500	Chr2B	104189840	104192038	+	104190939	Chr2B	96596483	96598681	+	96597582	1.0	1.0
gene:TraesCS2B03G0316700	Chr2B	104222803	104224241	-	104223522	Chr2B	96629446	96630884	-	96630165	1.0	1.0
gene:TraesCS2B03G0316900	Chr2B	104769907	104774331	+	104772119	Chr2B	97181133	97185557	+	97183345	1.0	1.0
gene:TraesCS2B03G0317100	Chr2B	104778683	104783420	-	104781051	Chr2B	97190231	97194968	-	97192599	1.0	1.0
gene:TraesCS2B03G0317200	Chr2B	104922295	104927743	-	104925019	Chr2B	97338533	97343981	-	97341257	1.0	1.0
gene:TraesCS2B03G0317300	Chr2B	104955602	104973920	-	104964761	Chr2B	97371840	97390369	-	97381104	1.0	1.0
gene:TraesCS2B03G0317500	Chr2B	104974453	104974806	-	104974629	Chr2B	97390902	97391255	-	97391078	1.0	1.0
gene:TraesCS2B03G0317600	Chr2B	104977693	104980859	-	104979276	Chr2B	97394142	97397308	-	97395725	1.0	1.0
gene:TraesCS2B03G0317800	Chr2B	105008074	105008448	+	105008261	Chr2B	97424547	97424921	+	97424734	1.0	1.0
gene:TraesCS2B03G0318100	Chr2B	105019124	105020843	-	105019983	Chr2B	97435830	97437549	-	97436689	1.0	1.0
gene:TraesCS2B03G0318200	Chr2B	105024612	105025657	+	105025134	Chr2B	97441318	97442363	+	97441840	1.0	1.0
gene:TraesCS2B03G0318500	Chr2B	105509103	105514434	+	105511768	Chr2B	97928660	97933991	+	97931325	1.0	1.0
gene:TraesCS2B03G0318600	Chr2B	105513595	105514364	-	105513979	Chr2B	97933152	97933921	-	97933536	1.0	1.0
gene:TraesCS2B03G0318700	Chr2B	105515113	105517361	-	105516237	Chr2B	97934670	97936918	-	97935794	1.0	1.0
gene:TraesCS2B03G0318800	Chr2B	105521101	105530576	+	105525838	Chr2B	97940658	97950133	+	97945395	1.0	1.0
gene:TraesCS2B03G0319000	Chr2B	105532946	105537392	-	105535169	Chr2B	97952503	97956949	-	97954726	1.0	1.0
gene:TraesCS2B03G0319700	Chr2B	105832950	105834435	+	105833692	Chr2B	98254024	98255509	+	98254766	1.0	1.0
gene:TraesCS2B03G0319800	Chr2B	105834728	105836268	-	105835498	Chr2B	98255802	98257342	-	98256572	1.0	1.0
gene:TraesCS2B03G0320000	Chr2B	105842641	105843695	-	105843168	Chr2B	98263715	98264769	-	98264242	1.0	1.0
gene:TraesCS2B03G0320100	Chr2B	105863805	105865240	-	105864522	Chr2B	98285766	98287057	-	98286411	0.907	0.907
gene:TraesCS2B03G0320200	Chr2B	105872597	105877806	+	105875201	Chr2B	98294414	98299849	+	98297131	1.0	1.0
gene:TraesCS2B03G0320400	Chr2B	105881684	105885037	+	105883360	Chr2B	98303727	98307080	+	98305403	1.0	1.0
gene:TraesCS2B03G0320500	Chr2B	105885450	105889776	-	105887613	Chr2B	98307493	98311819	-	98309656	1.0	1.0
gene:TraesCS2B03G0320600	Chr2B	105920622	105925003	+	105922812	Chr2B	98356331	98360712	+	98358521	1.0	1.0
gene:TraesCS2B03G0320800	Chr2B	105925864	105928178	+	105927021	Chr2B	98361573	98363887	+	98362730	1.0	1.0
gene:TraesCS2B03G0320700	Chr2B	105925335	105931254	-	105928294	Chr2B	98361044	98366963	-	98364003	1.0	1.0
gene:TraesCS2B03G0321000	Chr2B	106003932	106005631	+	106004781	Chr2B	98433396	98435095	+	98434245	1.0	1.0
gene:TraesCS2B03G0321200	Chr2B	106018384	106018716	-	106018550	Chr2B	98447848	98448180	-	98448014	1.0	1.0
gene:TraesCS2B03G0322200	Chr2B	106326111	106327754	+	106326932	Chr2B	98733750	98735393	+	98734571	1.0	1.0
gene:TraesCS2B03G0322800	Chr2B	106402358	106404036	-	106403197	Chr2B	98810593	98812271	-	98811432	1.0	1.0
gene:TraesCS2B03G0322900	Chr2B	106408995	106410718	+	106409856	Chr2B	98817230	98818953	+	98818091	1.0	1.0
gene:TraesCS2B03G0323000	Chr2B	106505222	106507171	+	106506196	Chr2B	98914271	98916220	+	98915245	1.0	1.0
gene:TraesCS2B03G0323100	Chr2B	106836933	106838650	+	106837791	Chr2B	99247357	99249074	+	99248215	1.0	1.0
gene:TraesCS2B03G0323200	Chr2B	106855696	106856738	+	106856217	Chr2B	99266120	99267162	+	99266641	1.0	1.0
gene:TraesCS2B03G0323300	Chr2B	106856982	106869355	-	106863168	Chr2B	99267406	99279779	-	99273592	1.0	1.0
gene:TraesCS2B03G0323400	Chr2B	107086831	107092510	-	107089670	Chr2B	99497597	99503276	-	99500436	1.0	1.0
gene:TraesCS2B03G0323600	Chr2B	107147552	107152378	+	107149965	Chr2B	99559070	99563896	+	99561483	1.0	1.0
gene:TraesCS2B03G0324300	Chr2B	107343957	107346071	-	107345014	Chr2B	99756059	99758173	-	99757116	1.0	1.0
gene:TraesCS2B03G0324400	Chr2B	107347180	107355663	-	107351421	Chr2B	99759282	99767765	-	99763523	1.0	1.0
gene:TraesCS2B03G0324600	Chr2B	107538298	107539817	+	107539057	Chr2B	99952032	99953551	+	99952791	1.0	1.0
gene:TraesCS2B03G0324800	Chr2B	107546507	107547675	+	107547091	Chr2B	99960175	99961343	+	99960759	1.0	1.0
gene:TraesCS2B03G0325000	Chr2B	107641012	107641317	+	107641164	Chr2B	100024749	100025054	+	100024901	1.0	1.0
gene:TraesCS2B03G0325100	Chr2B	107646137	107646442	-	107646289	Chr2B	100029874	100030179	-	100030026	1.0	1.0
gene:TraesCS2B03G0325300	Chr2B	107692167	107693671	+	107692919	Chr2B	100075904	100077408	+	100076656	1.0	1.0
gene:TraesCS2B03G0325400	Chr2B	107693425	107696992	-	107695208	Chr2B	100077162	100080729	-	100078945	1.0	1.0
gene:TraesCS2B03G0325700	Chr2B	107707247	107708855	-	107708051	Chr2B	100090984	100092592	-	100091788	1.0	1.0
gene:TraesCS2B03G0326000	Chr2B	107941292	107943363	+	107942327	Chr2B	100325271	100327342	+	100326306	1.0	1.0
gene:TraesCS2B03G0326100	Chr2B	107950641	107954668	-	107952654	Chr2B	100334620	100338647	-	100336633	1.0	1.0
gene:TraesCS2B03G0326300	Chr2B	107958171	107959291	-	107958731	Chr2B	100342150	100343270	-	100342710	1.0	1.0
gene:TraesCS2B03G0326500	Chr2B	108459001	108460562	-	108459781	Chr2B	100848132	100849693	-	100848912	1.0	1.0
gene:TraesCS2B03G0326700	Chr2B	108528199	108531045	-	108529622	Chr2B	100918212	100921058	-	100919635	1.0	1.0
gene:TraesCS2B03G0326900	Chr2B	108681393	108683374	+	108682383	Chr2B	101072377	101074358	+	101073367	1.0	1.0
gene:TraesCS2B03G0327200	Chr2B	108842409	108845283	-	108843846	Chr2B	101234124	101236998	-	101235561	1.0	1.0
gene:TraesCS2B03G0327300	Chr2B	109017668	109020750	+	109019209	Chr2B	101410540	101413622	+	101412081	1.0	1.0
gene:TraesCS2B03G0327400	Chr2B	109045695	109047944	-	109046819	Chr2B	101438685	101440934	-	101439809	1.0	1.0
