gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity	segment
gene:TraesCS1D03G0136900	Chr1D	45539362	45550061	-	45544711	Chr1D	42513510	42524209	-	42518859	1.0	1.0	collinear
gene:TraesCS1D03G0137300	Chr1D	45726358	45738105	-	45732231	Chr1D	42700506	42712253	-	42706379	1.0	1.0	collinear
gene:TraesCS1D03G0137400	Chr1D	45785340	45789972	+	45787656	Chr1D	42759488	42764120	+	42761804	1.0	1.0	collinear
gene:TraesCS1D03G0138200	Chr1D	45870980	45871638	-	45871309	Chr1D	42845163	42845821	-	42845492	1.0	1.0	collinear
gene:TraesCS1D03G0138400	Chr1D	46147985	46151923	+	46149954	Chr1D	43123433	43127371	+	43125402	1.0	1.0	collinear
gene:TraesCS1D03G0138600	Chr1D	46204333	46205572	-	46204952	Chr1D	43179699	43180938	-	43180318	1.0	1.0	collinear
gene:TraesCS1D03G0139300	Chr1D	46258299	46258529	-	46258414	Chr1D	43233811	43234041	-	43233926	1.0	1.0	collinear
gene:TraesCS1D03G0139700	Chr1D	46259929	46260522	-	46260225	Chr1D	43235441	43236034	-	43235737	1.0	1.0	collinear
gene:TraesCS1D03G0139800	Chr1D	46260889	46261327	+	46261108	Chr1D	43236401	43236839	+	43236620	1.0	1.0	collinear
gene:TraesCS1D03G0140200	Chr1D	46344075	46352037	+	46348056	Chr1D	43274260	43282222	+	43278241	1.0	1.0	collinear
gene:TraesCS1D03G0140600	Chr1D	46375977	46376605	+	46376291	Chr1D	43306162	43306790	+	43306476	1.0	1.0	collinear
gene:TraesCS1D03G0140700	Chr1D	46892846	46893671	+	46893258	Chr1D	43823391	43824216	+	43823803	1.0	1.0	collinear
gene:TraesCS1D03G0141200	Chr1D	47342099	47342844	+	47342471	Chr1D	44275305	44276050	+	44275677	1.0	1.0	collinear
gene:TraesCS1D03G0141300	Chr1D	47377350	47377736	+	47377543	Chr1D	44310556	44310942	+	44310749	1.0	1.0	collinear
gene:TraesCS1D03G0141600	Chr1D	47695186	47695980	+	47695583	Chr1D	44629187	44629981	+	44629584	1.0	1.0	collinear
gene:TraesCS1D03G0141800	Chr1D	47707171	47708987	-	47708079	Chr1D	44641171	44642987	-	44642079	1.0	1.0	collinear
gene:TraesCS1D03G0141900	Chr1D	47709108	47713001	+	47711054	Chr1D	44643108	44647221	+	44645164	1.0	1.0	collinear
gene:TraesCS1D03G0142000	Chr1D	47713932	47717768	-	47715850	Chr1D	44648152	44651988	-	44650070	1.0	1.0	collinear
gene:TraesCS1D03G0142700	Chr1D	48314788	48315550	-	48315169	Chr1D	45079233	45079995	-	45079614	1.0	1.0	collinear
gene:TraesCS1D03G0143400	Chr1D	48720874	48727010	+	48723942	Chr1D	45485243	45491379	+	45488311	1.0	1.0	collinear
gene:TraesCS1D03G0143800	Chr1D	49329127	49331051	+	49330089	Chr1D	46096696	46098620	+	46097658	1.0	1.0	collinear
gene:TraesCS1D03G0144300	Chr1D	49412628	49416448	-	49414538	Chr1D	46181934	46185754	-	46183844	1.0	1.0	collinear
gene:TraesCS1D03G0144700	Chr1D	49554163	49555858	+	49555010	Chr1D	46324063	46325758	+	46324910	1.0	1.0	collinear
gene:TraesCS1D03G0144900	Chr1D	49565839	49567901	-	49566870	Chr1D	46335739	46337801	-	46336770	1.0	1.0	collinear
gene:TraesCS1D03G0145300	Chr1D	49622017	49627540	-	49624778	Chr1D	46392071	46397654	-	46394862	1.0	1.0	collinear
gene:TraesCS1D03G0145400	Chr1D	49671147	49678193	-	49674670	Chr1D	46443145	46450700	-	46446922	1.0	1.0	collinear
gene:TraesCS1D03G0145500	Chr1D	49680946	49691282	-	49686114	Chr1D	46453453	46464206	-	46458829	1.0	1.0	collinear
gene:TraesCS1D03G0145900	Chr1D	49858383	49861884	-	49860133	Chr1D	46631910	46635411	-	46633660	1.0	1.0	collinear
gene:TraesCS1D03G0146100	Chr1D	49870537	49871421	-	49870979	Chr1D	46644064	46644948	-	46644506	1.0	1.0	collinear
gene:TraesCS1D03G0146900	Chr1D	50147870	50150962	-	50149416	Chr1D	46921538	46924630	-	46923084	1.0	1.0	collinear
gene:TraesCS1D03G0147100	Chr1D	50538150	50546272	-	50542211	Chr1D	47309779	47317901	-	47313840	1.0	1.0	collinear
gene:TraesCS1D03G0147200	Chr1D	50549085	50552220	-	50550652	Chr1D	47320714	47323849	-	47322281	1.0	1.0	collinear
gene:TraesCS1D03G0148100	Chr1D	50875970	50878823	+	50877396	Chr1D	47648612	47651465	+	47650038	1.0	1.0	collinear
gene:TraesCS1D03G0148300	Chr1D	50933936	50943728	+	50938832	Chr1D	47706578	47716370	+	47711474	1.0	1.0	collinear
gene:TraesCS1D03G0148700	Chr1D	51100589	51107433	+	51104011	Chr1D	47872956	47879800	+	47876378	1.0	1.0	collinear
gene:TraesCS1D03G0148800	Chr1D	51107107	51107343	-	51107225	Chr1D	47879474	47879710	-	47879592	1.0	1.0	collinear
gene:TraesCS1D03G0148900	Chr1D	51109591	51111372	-	51110481	Chr1D	47881958	47883739	-	47882848	1.0	1.0	collinear
gene:TraesCS1D03G0149200	Chr1D	51161198	51162451	-	51161824	Chr1D	47934766	47936019	-	47935392	1.0	1.0	collinear
gene:TraesCS1D03G0149700	Chr1D	51212978	51216067	-	51214522	Chr1D	47987333	47990422	-	47988877	1.0	1.0	collinear
gene:TraesCS1D03G0149900	Chr1D	51247198	51249920	-	51248559	Chr1D	48021551	48024273	-	48022912	1.0	1.0	collinear
gene:TraesCS1D03G0150100	Chr1D	51603428	51623843	+	51613635	Chr1D	48380218	48401734	+	48390976	1.0	1.0	collinear
gene:TraesCS1D03G0150200	Chr1D	51625069	51626652	-	51625860	Chr1D	48402960	48404543	-	48403751	1.0	1.0	collinear
gene:TraesCS1D03G0150300	Chr1D	51673214	51676958	-	51675086	Chr1D	48451978	48455722	-	48453850	1.0	1.0	collinear
gene:TraesCS1D03G0150500	Chr1D	51679091	51684705	-	51681898	Chr1D	48457855	48463469	-	48460662	1.0	1.0	collinear
gene:TraesCS1D03G0150900	Chr1D	52077993	52080427	+	52079210	Chr1D	48862748	48865182	+	48863965	1.0	1.0	collinear
gene:TraesCS1D03G0151100	Chr1D	52099159	52101667	+	52100413	Chr1D	48884347	48886855	+	48885601	1.0	1.0	collinear
gene:TraesCS1D03G0151200	Chr1D	52323019	52324211	-	52323615	Chr1D	49110220	49111412	-	49110816	1.0	1.0	collinear
gene:TraesCS1D03G0151300	Chr1D	52445683	52446525	-	52446104	Chr1D	49233253	49234095	-	49233674	1.0	1.0	collinear
gene:TraesCS1D03G0151400	Chr1D	52624588	52630191	+	52627389	Chr1D	49412821	49418424	+	49415622	1.0	1.0	collinear
gene:TraesCS1D03G0151500	Chr1D	52630564	52634419	+	52632491	Chr1D	49418797	49422652	+	49420724	1.0	1.0	collinear
gene:TraesCS1D03G0151600	Chr1D	52635002	52638324	-	52636663	Chr1D	49423235	49426557	-	49424896	1.0	1.0	collinear
gene:TraesCS1D03G0151700	Chr1D	52636734	52637288	-	52637011	Chr1D	49424967	49425521	-	49425244	1.0	1.0	collinear
gene:TraesCS1D03G0151800	Chr1D	52647992	52648981	-	52648486	Chr1D	49436225	49437214	-	49436719	1.0	1.0	collinear
gene:TraesCS1D03G0152200	Chr1D	52785660	52786331	-	52785995	Chr1D	49574965	49575636	-	49575300	1.0	1.0	collinear
gene:TraesCS1D03G0152300	Chr1D	52786452	52786907	-	52786679	Chr1D	49575757	49576212	-	49575984	1.0	1.0	collinear
gene:TraesCS1D03G0152400	Chr1D	52796331	52799534	+	52797932	Chr1D	49585636	49588839	+	49587237	1.0	1.0	collinear
gene:TraesCS1D03G0152700	Chr1D	52799392	52803585	-	52801488	Chr1D	49588697	49592890	-	49590793	1.0	1.0	collinear
gene:TraesCS1D03G0152900	Chr1D	52810756	52815145	+	52812950	Chr1D	49600061	49604450	+	49602255	1.0	1.0	collinear
gene:TraesCS1D03G0153000	Chr1D	52827686	52832062	+	52829874	Chr1D	49616991	49621367	+	49619179	1.0	1.0	collinear
gene:TraesCS1D03G0153100	Chr1D	52833089	52835884	-	52834486	Chr1D	49622394	49625189	-	49623791	1.0	1.0	collinear
gene:TraesCS1D03G0153500	Chr1D	52973504	52974961	+	52974232	Chr1D	49764689	49766146	+	49765417	1.0	1.0	collinear
gene:TraesCS1D03G0153600	Chr1D	53095571	53096761	+	53096166	Chr1D	49887990	49889180	+	49888585	1.0	1.0	collinear
gene:TraesCS1D03G0153700	Chr1D	53132335	53151614	+	53141974	Chr1D	49924754	49944033	+	49934393	1.0	1.0	collinear
gene:TraesCS1D03G0153800	Chr1D	53163622	53166614	+	53165118	Chr1D	49956041	49959033	+	49957537	1.0	1.0	collinear
gene:TraesCS1D03G0153900	Chr1D	53180756	53183946	+	53182351	Chr1D	49973175	49976365	+	49974770	1.0	1.0	collinear
gene:TraesCS1D03G0154000	Chr1D	53215003	53216025	+	53215514	Chr1D	50007422	50008444	+	50007933	1.0	1.0	collinear
gene:TraesCS1D03G0154100	Chr1D	53216071	53217835	+	53216953	Chr1D	50008490	50010254	+	50009372	1.0	1.0	collinear
gene:TraesCS1D03G0154400	Chr1D	53230155	53232919	+	53231537	Chr1D	50022574	50025338	+	50023956	1.0	1.0	collinear
gene:TraesCS1D03G0154800	Chr1D	53271673	53275022	+	53273347	Chr1D	50059092	50062441	+	50060766	1.0	1.0	collinear
gene:TraesCS1D03G0155000	Chr1D	53320641	53323827	+	53322234	Chr1D	50108611	50111797	+	50110204	1.0	1.0	collinear
gene:TraesCS1D03G0155100	Chr1D	53322398	53322672	-	53322535	Chr1D	50110368	50110642	-	50110505	1.0	1.0	collinear
gene:TraesCS1D03G0155300	Chr1D	53404375	53406769	+	53405572	Chr1D	50192345	50194739	+	50193542	1.0	1.0	collinear
gene:TraesCS1D03G0155400	Chr1D	53408307	53410192	-	53409249	Chr1D	50196277	50198162	-	50197219	1.0	1.0	collinear
gene:TraesCS1D03G0155500	Chr1D	53417717	53419345	-	53418531	Chr1D	50205687	50207315	-	50206501	1.0	1.0	collinear
gene:TraesCS1D03G0155700	Chr1D	53502269	53503991	-	53503130	Chr1D	50290239	50291961	-	50291100	1.0	1.0	collinear
gene:TraesCS1D03G0155800	Chr1D	53506181	53520176	-	53513178	Chr1D	50294151	50308146	-	50301148	1.0	1.0	collinear
gene:TraesCS1D03G0156300	Chr1D	53929417	53930098	-	53929757	Chr1D	50719578	50720259	-	50719918	1.0	1.0	collinear
gene:TraesCS1D03G0156400	Chr1D	53933183	53934152	-	53933667	Chr1D	50723570	50724539	-	50724054	1.0	1.0	collinear
gene:TraesCS1D03G0156800	Chr1D	54114121	54116416	+	54115268	Chr1D	50905770	50908065	+	50906917	1.0	1.0	collinear
gene:TraesCS1D03G0157000	Chr1D	54124695	54125123	-	54124909	Chr1D	50916584	50917012	-	50916798	1.0	1.0	collinear
gene:TraesCS1D03G0157300	Chr1D	54170942	54171448	+	54171195	Chr1D	50970071	50970577	+	50970324	1.0	1.0	collinear
gene:TraesCS1D03G0158000	Chr1D	55094052	55095523	-	55094787	Chr1D	51828702	51830173	-	51829437	1.0	1.0	collinear
gene:TraesCS1D03G0158100	Chr1D	55095593	55095856	-	55095724	Chr1D	51830243	51830506	-	51830374	1.0	1.0	collinear
gene:TraesCS1D03G0158200	Chr1D	55097407	55097652	-	55097529	Chr1D	51832057	51832302	-	51832179	1.0	1.0	collinear
gene:TraesCS1D03G0158300	Chr1D	55098316	55098489	+	55098402	Chr1D	51832966	51833139	+	51833052	1.0	1.0	collinear
gene:TraesCS1D03G0159700	Chr1D	55131262	55131366	-	55131314	Chr1D	51865912	51866016	-	51865964	1.0	1.0	collinear
gene:TraesCS1D03G0159900	Chr1D	55132711	55132842	-	55132776	Chr1D	51867361	51867492	-	51867426	1.0	1.0	collinear
gene:TraesCS1D03G0160300	Chr1D	55136067	55136279	-	55136173	Chr1D	51870717	51870929	-	51870823	1.0	1.0	collinear
gene:TraesCS1D03G0161200	Chr1D	55142567	55142677	-	55142622	Chr1D	51877217	51877327	-	51877272	1.0	1.0	collinear
gene:TraesCS1D03G0161300	Chr1D	55143079	55143273	-	55143176	Chr1D	51877729	51877923	-	51877826	1.0	1.0	collinear
gene:TraesCS1D03G0161600	Chr1D	55146758	55147336	+	55147047	Chr1D	51881408	51881986	+	51881697	1.0	1.0	collinear
gene:TraesCS1D03G0161800	Chr1D	55148812	55173915	+	55161363	Chr1D	51883462	51908565	+	51896013	1.0	1.0	collinear
gene:TraesCS1D03G0162500	Chr1D	55182539	55182793	+	55182666	Chr1D	51917189	51917443	+	51917316	1.0	1.0	collinear
gene:TraesCS1D03G0162700	Chr1D	55182853	55183029	+	55182941	Chr1D	51917503	51917679	+	51917591	1.0	1.0	collinear
gene:TraesCS1D03G0162600	Chr1D	55182853	55183029	+	55182941	Chr1D	51917503	51917679	+	51917591	1.0	1.0	collinear
gene:TraesCS1D03G0163800	Chr1D	55188138	55188348	+	55188243	Chr1D	51922788	51922998	+	51922893	1.0	1.0	collinear
gene:TraesCS1D03G0164800	Chr1D	55601280	55608668	+	55604974	Chr1D	52338417	52345805	+	52342111	1.0	1.0	collinear
gene:TraesCS1D03G0164900	Chr1D	55614179	55615711	-	55614945	Chr1D	52351316	52352848	-	52352082	1.0	1.0	collinear
gene:TraesCS1D03G0165000	Chr1D	55621184	55624932	-	55623058	Chr1D	52358164	52361912	-	52360038	1.0	1.0	collinear
gene:TraesCS1D03G0165100	Chr1D	55821757	55825154	+	55823455	Chr1D	52567769	52571166	+	52569467	1.0	1.0	collinear
gene:TraesCS1D03G0165400	Chr1D	55829164	55830993	-	55830078	Chr1D	52575176	52577005	-	52576090	1.0	1.0	collinear
gene:TraesCS1D03G0165600	Chr1D	55912163	55917865	+	55915014	Chr1D	52658816	52664518	+	52661667	1.0	1.0	collinear
gene:TraesCS1D03G0165900	Chr1D	55970420	55970617	+	55970518	Chr1D	52717364	52717561	+	52717462	1.0	1.0	collinear
gene:TraesCS1D03G0166000	Chr1D	55989916	55990956	-	55990436	Chr1D	52737109	52738149	-	52737629	1.0	1.0	collinear
gene:TraesCS1D03G0166100	Chr1D	56227885	56229586	-	56228735	Chr1D	52975995	52977696	-	52976845	1.0	1.0	collinear
gene:TraesCS1D03G0166200	Chr1D	56480606	56485336	+	56482971	Chr1D	53230872	53235602	+	53233237	1.0	1.0	collinear
gene:TraesCS1D03G0166300	Chr1D	56507086	56512519	-	56509802	Chr1D	53257543	53262976	-	53260259	1.0	1.0	collinear
gene:TraesCS1D03G0166900	Chr1D	56628424	56630557	-	56629490	Chr1D	53379717	53381850	-	53380783	1.0	1.0	collinear
gene:TraesCS1D03G0167300	Chr1D	57115886	57118451	+	57117168	Chr1D	53868287	53870852	+	53869569	1.0	1.0	collinear
gene:TraesCS1D03G0167700	Chr1D	57208422	57211526	-	57209974	Chr1D	53964031	53967135	-	53965583	1.0	1.0	collinear
gene:TraesCS1D03G0168200	Chr1D	57438076	57439185	+	57438630	Chr1D	54196012	54197121	+	54196566	1.0	1.0	collinear
gene:TraesCS1D03G0168300	Chr1D	57579126	57582399	+	57580762	Chr1D	54337339	54340612	+	54338975	1.0	1.0	collinear
gene:TraesCS1D03G0168800	Chr1D	57871496	57872599	+	57872047	Chr1D	54630565	54631668	+	54631116	1.0	1.0	collinear
gene:TraesCS1D03G0168900	Chr1D	58144468	58152202	+	58148335	Chr1D	54904038	54911772	+	54907905	1.0	1.0	collinear
gene:TraesCS1D03G0169000	Chr1D	58152719	58161217	-	58156968	Chr1D	54912289	54920787	-	54916538	1.0	1.0	collinear
gene:TraesCS1D03G0169100	Chr1D	58166068	58167544	-	58166806	Chr1D	54925825	54927301	-	54926563	1.0	1.0	collinear
gene:TraesCS1D03G0169800	Chr1D	58446826	58450230	+	58448528	Chr1D	55208757	55212161	+	55210459	1.0	1.0	collinear
gene:TraesCS1D03G0169900	Chr1D	58647295	58649574	+	58648434	Chr1D	55409456	55411735	+	55410595	1.0	1.0	collinear
gene:TraesCS1D03G0170000	Chr1D	58652313	58653709	-	58653011	Chr1D	55414474	55415870	-	55415172	1.0	1.0	collinear
gene:TraesCS1D03G0170300	Chr1D	58660184	58666004	-	58663094	Chr1D	55422659	55428479	-	55425569	1.0	1.0	collinear
gene:TraesCS1D03G0170400	Chr1D	58846526	58847126	+	58846826	Chr1D	55610221	55610821	+	55610521	1.0	1.0	collinear
gene:TraesCS1D03G0170500	Chr1D	58891737	58897206	-	58894471	Chr1D	55655783	55661252	-	55658517	1.0	1.0	collinear
gene:TraesCS1D03G0170600	Chr1D	58904712	58907289	-	58906000	Chr1D	55668758	55671335	-	55670046	1.0	1.0	collinear
gene:TraesCS1D03G0170700	Chr1D	59126725	59132828	+	59129776	Chr1D	55891772	55897875	+	55894823	1.0	1.0	collinear
gene:TraesCS1D03G0171100	Chr1D	59657396	59660542	+	59658969	Chr1D	56425651	56428797	+	56427224	1.0	0.999	collinear
gene:TraesCS1D03G0171200	Chr1D	59658863	59661871	-	59660367	Chr1D	56427118	56430126	-	56428622	1.0	1.0	collinear
gene:TraesCS1D03G0171300	Chr1D	59759269	59761270	-	59760269	Chr1D	56528823	56530824	-	56529823	1.0	1.0	collinear
gene:TraesCS1D03G0171400	Chr1D	59838008	59839997	-	59839002	Chr1D	56608307	56610296	-	56609301	1.0	1.0	collinear
gene:TraesCS1D03G0171900	Chr1D	60101647	60103763	-	60102705	Chr1D	56873122	56875238	-	56874180	1.0	1.0	collinear
gene:TraesCS1D03G0172000	Chr1D	60115487	60116661	+	60116074	Chr1D	56886962	56888136	+	56887549	1.0	1.0	collinear
gene:TraesCS1D03G0172600	Chr1D	60525627	60526148	+	60525887	Chr1D	57297783	57298304	+	57298043	1.0	1.0	collinear
gene:TraesCS1D03G0172700	Chr1D	60542546	60543882	+	60543214	Chr1D	57315180	57316516	+	57315848	1.0	1.0	collinear
gene:TraesCS1D03G0172800	Chr1D	60702789	60704204	+	60703496	Chr1D	57476559	57477974	+	57477266	1.0	1.0	collinear
gene:TraesCS1D03G0172900	Chr1D	60725817	60733027	-	60729422	Chr1D	57499591	57506801	-	57503196	1.0	1.0	collinear
gene:TraesCS1D03G0173100	Chr1D	61177371	61184175	+	61180773	Chr1D	57954254	57961058	+	57957656	1.0	1.0	collinear
gene:TraesCS1D03G0173600	Chr1D	61665222	61666322	+	61665772	Chr1D	58444208	58445308	+	58444758	1.0	1.0	collinear
gene:TraesCS1D03G0173800	Chr1D	61669990	61672307	+	61671148	Chr1D	58448976	58451293	+	58450134	1.0	1.0	collinear
gene:TraesCS1D03G0173900	Chr1D	61672535	61674391	+	61673463	Chr1D	58451521	58453377	+	58452449	1.0	1.0	collinear
gene:TraesCS1D03G0174200	Chr1D	61734054	61736784	+	61735419	Chr1D	58513040	58515770	+	58514405	1.0	1.0	collinear
gene:TraesCS1D03G0174400	Chr1D	61739116	61742139	-	61740627	Chr1D	58518091	58521109	-	58519600	0.996	0.971	collinear
gene:TraesCS1D03G0174800	Chr1D	61791980	61797328	-	61794654	Chr1D	58571140	58576488	-	58573814	1.0	1.0	collinear
gene:TraesCS1D03G0175100	Chr1D	61842214	61843305	-	61842759	Chr1D	58621377	58622468	-	58621922	1.0	1.0	collinear
gene:TraesCS1D03G0175200	Chr1D	61846524	61849564	-	61848044	Chr1D	58625687	58628727	-	58627207	1.0	1.0	collinear
gene:TraesCS1D03G0175300	Chr1D	61976835	61978490	+	61977662	Chr1D	58756714	58758369	+	58757541	1.0	1.0	collinear
gene:TraesCS1D03G0175500	Chr1D	61982146	61983570	-	61982858	Chr1D	58762025	58763449	-	58762737	1.0	1.0	collinear
gene:TraesCS1D03G0175600	Chr1D	61983627	61984313	-	61983970	Chr1D	58763506	58764192	-	58763849	1.0	1.0	collinear
gene:TraesCS1D03G0175800	Chr1D	62087137	62090108	-	62088622	Chr1D	58867016	58869987	-	58868501	1.0	1.0	collinear
gene:TraesCS1D03G0175900	Chr1D	62101668	62102696	-	62102182	Chr1D	58881547	58882575	-	58882061	1.0	1.0	collinear
gene:TraesCS1D03G0176400	Chr1D	62210487	62210882	-	62210684	Chr1D	58990366	58990761	-	58990563	1.0	1.0	collinear
gene:TraesCS1D03G0177300	Chr1D	62342544	62343218	-	62342881	Chr1D	59123203	59123877	-	59123540	1.0	1.0	collinear
gene:TraesCS1D03G0177400	Chr1D	62348461	62354147	+	62351304	Chr1D	59129120	59134806	+	59131963	1.0	1.0	collinear
gene:TraesCS1D03G0177800	Chr1D	62729950	62733642	+	62731796	Chr1D	59513558	59517250	+	59515404	1.0	1.0	collinear
gene:TraesCS1D03G0177900	Chr1D	62736217	62739437	+	62737827	Chr1D	59520077	59523592	+	59521834	1.0	1.0	collinear
gene:TraesCS1D03G0178000	Chr1D	62738656	62744341	-	62741498	Chr1D	59522811	59528496	-	59525653	1.0	1.0	collinear
gene:TraesCS1D03G0178400	Chr1D	62831369	62835829	-	62833599	Chr1D	59615907	59620367	-	59618137	1.0	1.0	collinear
gene:TraesCS1D03G0178800	Chr1D	63082795	63089432	+	63086113	Chr1D	59869677	59876592	+	59873134	1.0	1.0	collinear
gene:TraesCS1D03G0179000	Chr1D	63157486	63175590	+	63166538	Chr1D	59944922	59963026	+	59953974	1.0	1.0	collinear
gene:TraesCS1D03G0179100	Chr1D	63178046	63183133	-	63180589	Chr1D	59965482	59970569	-	59968025	1.0	1.0	collinear
gene:TraesCS1D03G0179400	Chr1D	63381866	63382222	-	63382044	Chr1D	60171086	60171442	-	60171264	1.0	1.0	collinear
gene:TraesCS1D03G0179300	Chr1D	63380070	63386732	-	63383401	Chr1D	60169290	60175432	-	60172361	0.968	0.968	collinear
gene:TraesCS1D03G0179500	Chr1D	63396261	63396647	+	63396454	Chr1D	60185867	60186253	+	60186060	1.0	1.0	collinear
gene:TraesCS1D03G0179900	Chr1D	63429327	63435232	-	63432279	Chr1D	60219127	60225032	-	60222079	1.0	1.0	collinear
gene:TraesCS1D03G0180100	Chr1D	63494736	63498179	+	63496457	Chr1D	60284740	60288183	+	60286461	1.0	1.0	collinear
gene:TraesCS1D03G0180300	Chr1D	63526523	63528215	+	63527369	Chr1D	60316834	60318526	+	60317680	1.0	1.0	collinear
gene:TraesCS1D03G0180400	Chr1D	63601594	63602703	-	63602148	Chr1D	60392843	60393952	-	60393397	1.0	1.0	collinear
gene:TraesCS1D03G0180500	Chr1D	63613050	63621350	-	63617200	Chr1D	60404299	60412599	-	60408449	1.0	1.0	collinear
gene:TraesCS1D03G0181300	Chr1D	64144777	64147495	-	64146136	Chr1D	60938645	60941363	-	60940004	1.0	1.0	collinear
gene:TraesCS1D03G0181500	Chr1D	64556765	64557256	+	64557010	Chr1D	61351750	61352241	+	61351995	1.0	1.0	collinear
gene:TraesCS1D03G0182500	Chr1D	64689133	64691812	+	64690472	Chr1D	61484733	61487412	+	61486072	1.0	1.0	collinear
gene:TraesCS1D03G0182700	Chr1D	65143900	65145367	-	65144633	Chr1D	61942770	61944237	-	61943503	1.0	1.0	collinear
gene:TraesCS1D03G0182800	Chr1D	65145740	65149392	-	65147566	Chr1D	61944610	61948262	-	61946436	1.0	1.0	collinear
gene:TraesCS1D03G0182900	Chr1D	65312395	65358754	+	65335574	Chr1D	62111393	62158844	+	62135118	1.0	1.0	collinear
gene:TraesCS1D03G0183100	Chr1D	65363321	65393852	-	65378586	Chr1D	62163411	62194945	-	62179178	1.0	1.0	collinear
gene:TraesCS1D03G0183800	Chr1D	65609558	65612162	+	65610860	Chr1D	62412095	62414699	+	62413397	1.0	1.0	collinear
gene:TraesCS1D03G0183900	Chr1D	65612625	65617107	-	65614866	Chr1D	62415162	62419644	-	62417403	1.0	1.0	collinear
gene:TraesCS1D03G0184100	Chr1D	65759476	65763319	+	65761397	Chr1D	62563846	62567689	+	62565767	1.0	1.0	collinear
gene:TraesCS1D03G0184300	Chr1D	65792624	65796606	-	65794615	Chr1D	62597371	62601353	-	62599362	1.0	1.0	collinear
gene:TraesCS1D03G0184400	Chr1D	65886970	65888462	+	65887716	Chr1D	62691716	62693208	+	62692462	1.0	1.0	collinear
gene:TraesCS1D03G0184600	Chr1D	65961899	65963252	+	65962575	Chr1D	62767592	62768945	+	62768268	1.0	1.0	collinear
gene:TraesCS1D03G0184700	Chr1D	65987631	65989375	+	65988503	Chr1D	62793539	62795283	+	62794411	1.0	1.0	collinear
gene:TraesCS1D03G0184800	Chr1D	66051586	66053382	+	66052484	Chr1D	62857757	62859553	+	62858655	1.0	1.0	collinear
gene:TraesCS1D03G0185100	Chr1D	66083500	66085043	+	66084271	Chr1D	62889675	62891218	+	62890446	1.0	1.0	collinear
gene:TraesCS1D03G0185200	Chr1D	66088484	66089841	+	66089162	Chr1D	62894659	62896016	+	62895337	1.0	1.0	collinear
gene:TraesCS1D03G0185300	Chr1D	66129209	66130667	+	66129938	Chr1D	62935652	62937110	+	62936381	1.0	1.0	collinear
gene:TraesCS1D03G0185400	Chr1D	66210714	66218832	-	66214773	Chr1D	63020394	63028512	-	63024453	1.0	1.0	collinear
gene:TraesCS1D03G0185500	Chr1D	66545403	66546783	+	66546093	Chr1D	63356965	63358345	+	63357655	1.0	1.0	collinear
gene:TraesCS1D03G0185600	Chr1D	66559888	66562809	+	66561348	Chr1D	63371854	63374775	+	63373314	1.0	1.0	collinear
gene:TraesCS1D03G0185700	Chr1D	66568373	66569583	-	66568978	Chr1D	63380339	63381549	-	63380944	1.0	1.0	collinear
gene:TraesCS1D03G0185800	Chr1D	66627341	66628931	-	66628136	Chr1D	63428204	63429794	-	63428999	1.0	1.0	collinear
gene:TraesCS1D03G0185900	Chr1D	66742088	66743440	+	66742764	Chr1D	63543497	63544849	+	63544173	1.0	1.0	collinear
gene:TraesCS1D03G0186000	Chr1D	66806196	66807368	+	66806782	Chr1D	63607612	63608784	+	63608198	1.0	1.0	collinear
gene:TraesCS1D03G0186200	Chr1D	66830392	66834504	+	66832448	Chr1D	63632014	63636126	+	63634070	1.0	1.0	collinear
gene:TraesCS1D03G0186400	Chr1D	66834866	66837661	-	66836263	Chr1D	63636488	63639283	-	63637885	1.0	1.0	collinear
gene:TraesCS1D03G0186700	Chr1D	66880141	66880452	-	66880296	Chr1D	63681763	63682074	-	63681918	1.0	1.0	collinear
gene:TraesCS1D03G0186800	Chr1D	67119975	67121149	-	67120562	Chr1D	63922152	63923326	-	63922739	1.0	1.0	collinear
gene:TraesCS1D03G0187000	Chr1D	67142473	67143483	+	67142978	Chr1D	63944650	63945660	+	63945155	1.0	1.0	collinear
gene:TraesCS1D03G0187200	Chr1D	67145597	67150094	-	67147845	Chr1D	63947774	63952271	-	63950022	1.0	1.0	collinear
gene:TraesCS1D03G0187400	Chr1D	67309709	67312304	-	67311006	Chr1D	64111886	64114481	-	64113183	1.0	1.0	collinear
gene:TraesCS1D03G0187500	Chr1D	67315129	67316775	-	67315952	Chr1D	64117306	64118952	-	64118129	1.0	1.0	collinear
gene:TraesCS1D03G0187600	Chr1D	67357730	67361382	-	67359556	Chr1D	64138723	64142375	-	64140549	1.0	1.0	collinear
gene:TraesCS1D03G0187800	Chr1D	67540943	67547501	+	67544222	Chr1D	64323696	64330409	+	64327052	1.0	0.997	collinear
gene:TraesCS1D03G0188000	Chr1D	67552581	67555538	+	67554059	Chr1D	64335489	64338446	+	64336967	1.0	1.0	collinear
gene:TraesCS1D03G0188300	Chr1D	67634137	67638388	-	67636262	Chr1D	64417145	64421396	-	64419270	1.0	1.0	collinear
gene:TraesCS1D03G0188800	Chr1D	68097862	68102545	-	68100203	Chr1D	64881077	64885760	-	64883418	1.0	1.0	collinear
