gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity
gene:TraesCS7B03G0217400	Chr7B	93917685	93919356	-	93918520	Chr7B	91294681	91296352	-	91295516	1.0	1.0
gene:TraesCS7B03G0217600	Chr7B	94280354	94284187	-	94282270	Chr7B	91660098	91663931	-	91662014	1.0	1.0
gene:TraesCS7B03G0217700	Chr7B	94571010	94574629	+	94572819	Chr7B	91955143	91958762	+	91956952	1.0	1.0
gene:TraesCS7B03G0217900	Chr7B	94629751	94631295	-	94630523	Chr7B	92014042	92015586	-	92014814	1.0	1.0
gene:TraesCS7B03G0218400	Chr7B	94651571	94656241	+	94653906	Chr7B	92036293	92040963	+	92038628	1.0	1.0
gene:TraesCS7B03G0218500	Chr7B	94656057	94665334	-	94660695	Chr7B	92040779	92050056	-	92045417	1.0	1.0
gene:TraesCS7B03G0218700	Chr7B	94677311	94678555	-	94677933	Chr7B	92062367	92063611	-	92062989	1.0	1.0
gene:TraesCS7B03G0218800	Chr7B	94914239	94915410	+	94914824	Chr7B	92310992	92312163	+	92311577	1.0	1.0
gene:TraesCS7B03G0218900	Chr7B	94916630	94925728	-	94921179	Chr7B	92313383	92322484	-	92317933	1.0	0.999
gene:TraesCS7B03G0219100	Chr7B	95157955	95158796	+	95158375	Chr7B	92554922	92555763	+	92555342	1.0	1.0
gene:TraesCS7B03G0219200	Chr7B	95159056	95166680	-	95162868	Chr7B	92556138	92563762	-	92559950	1.0	1.0
gene:TraesCS7B03G0219800	Chr7B	95512584	95519811	+	95516197	Chr7B	92902039	92909266	+	92905652	1.0	1.0
gene:TraesCS7B03G0220100	Chr7B	95569952	95571493	+	95570722	Chr7B	92959407	92960948	+	92960177	1.0	1.0
gene:TraesCS7B03G0220400	Chr7B	95676465	95678245	-	95677355	Chr7B	93066347	93068127	-	93067237	1.0	1.0
gene:TraesCS7B03G0221000	Chr7B	96043589	96047634	+	96045611	Chr7B	93435046	93439091	+	93437068	1.0	1.0
gene:TraesCS7B03G0221300	Chr7B	96049248	96049837	-	96049542	Chr7B	93440705	93441294	-	93440999	1.0	1.0
gene:TraesCS7B03G0221600	Chr7B	96070740	96071108	-	96070924	Chr7B	93462197	93462565	-	93462381	1.0	1.0
gene:TraesCS7B03G0222100	Chr7B	96179672	96180421	+	96180046	Chr7B	93571628	93572377	+	93572002	1.0	1.0
gene:TraesCS7B03G0222300	Chr7B	96257774	96258222	+	96257998	Chr7B	93650725	93651173	+	93650949	1.0	1.0
gene:TraesCS7B03G0222700	Chr7B	96470343	96471392	+	96470867	Chr7B	93864647	93865696	+	93865171	1.0	1.0
gene:TraesCS7B03G0222800	Chr7B	96721725	96723695	-	96722710	Chr7B	94116394	94118364	-	94117379	1.0	1.0
gene:TraesCS7B03G0222900	Chr7B	96748032	96748433	-	96748232	Chr7B	94142701	94143102	-	94142901	1.0	1.0
gene:TraesCS7B03G0223000	Chr7B	96789821	96790945	-	96790383	Chr7B	94185188	94186312	-	94185750	1.0	1.0
gene:TraesCS7B03G0223400	Chr7B	96868102	96869239	+	96868670	Chr7B	94263778	94264915	+	94264346	1.0	1.0
gene:TraesCS7B03G0223600	Chr7B	96872171	96876104	+	96874137	Chr7B	94267847	94271780	+	94269813	1.0	1.0
gene:TraesCS7B03G0223800	Chr7B	96913486	96917131	-	96915308	Chr7B	94309181	94312826	-	94311003	1.0	1.0
gene:TraesCS7B03G0224100	Chr7B	97186630	97191387	-	97189008	Chr7B	94575360	94580117	-	94577738	1.0	1.0
gene:TraesCS7B03G0224300	Chr7B	97220705	97221992	-	97221348	Chr7B	94607254	94608541	-	94607897	1.0	1.0
gene:TraesCS7B03G0224400	Chr7B	97242817	97243455	-	97243136	Chr7B	94630073	94630711	-	94630392	1.0	1.0
gene:TraesCS7B03G0224500	Chr7B	97422505	97423734	-	97423119	Chr7B	94809779	94811008	-	94810393	1.0	1.0
gene:TraesCS7B03G0224800	Chr7B	97653003	97653266	-	97653134	Chr7B	95040711	95040974	-	95040842	1.0	1.0
gene:TraesCS7B03G0225000	Chr7B	97657750	97658721	-	97658235	Chr7B	95045458	95046429	-	95045943	1.0	1.0
gene:TraesCS7B03G0225200	Chr7B	97948562	97949636	+	97949099	Chr7B	95337198	95338272	+	95337735	1.0	1.0
gene:TraesCS7B03G0225400	Chr7B	98521474	98523623	+	98522548	Chr7B	95917004	95919153	+	95918078	1.0	1.0
gene:TraesCS7B03G0225500	Chr7B	98881095	98885603	-	98883349	Chr7B	96277530	96282318	-	96279924	1.0	1.0
gene:TraesCS7B03G0225800	Chr7B	99187965	99188195	+	99188080	Chr7B	96585588	96585818	+	96585703	1.0	1.0
gene:TraesCS7B03G0225900	Chr7B	99202368	99202634	+	99202501	Chr7B	96599992	96600258	+	96600125	1.0	1.0
gene:TraesCS7B03G0226200	Chr7B	99425437	99429312	-	99427374	Chr7B	96805573	96809448	-	96807510	1.0	1.0
gene:TraesCS7B03G0226500	Chr7B	99800150	99804883	+	99802516	Chr7B	97182049	97186782	+	97184415	1.0	1.0
gene:TraesCS7B03G0226600	Chr7B	99809814	99811274	+	99810544	Chr7B	97192075	97193535	+	97192805	1.0	1.0
gene:TraesCS7B03G0226700	Chr7B	99816630	99820468	-	99818549	Chr7B	97198891	97202932	-	97200911	1.0	1.0
gene:TraesCS7B03G0226800	Chr7B	99923578	99926164	+	99924871	Chr7B	97306405	97308991	+	97307698	1.0	1.0
gene:TraesCS7B03G0227300	Chr7B	99992715	99994332	-	99993523	Chr7B	97375542	97377159	-	97376350	1.0	1.0
gene:TraesCS7B03G0227700	Chr7B	100117836	100124566	-	100121201	Chr7B	97500770	97507500	-	97504135	1.0	1.0
gene:TraesCS7B03G0228000	Chr7B	100295695	100296731	-	100296213	Chr7B	97679299	97680335	-	97679817	1.0	1.0
gene:TraesCS7B03G0228600	Chr7B	100483424	100487302	+	100485363	Chr7B	97867285	97871163	+	97869224	1.0	1.0
gene:TraesCS7B03G0228800	Chr7B	100587983	100590596	-	100589289	Chr7B	97972425	97975038	-	97973731	1.0	1.0
gene:TraesCS7B03G0229800	Chr7B	101699699	101701776	-	101700737	Chr7B	99088470	99090547	-	99089508	1.0	1.0
gene:TraesCS7B03G0229900	Chr7B	101712458	101717385	-	101714921	Chr7B	99101229	99106156	-	99103692	1.0	1.0
gene:TraesCS7B03G0230000	Chr7B	101741502	101742416	-	101741959	Chr7B	99130273	99131187	-	99130730	1.0	1.0
gene:TraesCS7B03G0230500	Chr7B	102101859	102102832	+	102102345	Chr7B	99491718	99492691	+	99492204	1.0	1.0
gene:TraesCS7B03G0231100	Chr7B	102202608	102204000	-	102203304	Chr7B	99592593	99593985	-	99593289	1.0	1.0
gene:TraesCS7B03G0231400	Chr7B	102238124	102240738	+	102239431	Chr7B	99629037	99631651	+	99630344	1.0	1.0
gene:TraesCS7B03G0231500	Chr7B	102243292	102245337	+	102244314	Chr7B	99634205	99636250	+	99635227	1.0	1.0
gene:TraesCS7B03G0231700	Chr7B	102314886	102315402	+	102315144	Chr7B	99705696	99706212	+	99705954	1.0	1.0
gene:TraesCS7B03G0232300	Chr7B	102758030	102758513	-	102758271	Chr7B	100027424	100027907	-	100027665	1.0	1.0
gene:TraesCS7B03G0232400	Chr7B	102760102	102763162	-	102761632	Chr7B	100029496	100032556	-	100031026	1.0	1.0
gene:TraesCS7B03G0232900	Chr7B	103061384	103062948	-	103062166	Chr7B	100331736	100333300	-	100332518	1.0	1.0
gene:TraesCS7B03G0233200	Chr7B	103509658	103521683	-	103515670	Chr7B	100734957	100747061	-	100741009	1.0	1.0
gene:TraesCS7B03G0233400	Chr7B	104268409	104269412	-	104268910	Chr7B	101496633	101497636	-	101497134	1.0	1.0
gene:TraesCS7B03G0233600	Chr7B	104487681	104488774	+	104488227	Chr7B	101716695	101717788	+	101717241	1.0	1.0
gene:TraesCS7B03G0233800	Chr7B	104994084	104997350	+	104995717	Chr7B	102226800	102230066	+	102228433	1.0	1.0
gene:TraesCS7B03G0233900	Chr7B	104997940	105006057	-	105001998	Chr7B	102230656	102238773	-	102234714	1.0	1.0
gene:TraesCS7B03G0234100	Chr7B	105032984	105034425	-	105033704	Chr7B	102265700	102267141	-	102266420	1.0	1.0
gene:TraesCS7B03G0234500	Chr7B	105414166	105414519	-	105414342	Chr7B	102648137	102648490	-	102648313	1.0	1.0
gene:TraesCS7B03G0234700	Chr7B	105419641	105419904	+	105419772	Chr7B	102653613	102653876	+	102653744	1.0	1.0
gene:TraesCS7B03G0235000	Chr7B	105840921	105846012	-	105843466	Chr7B	103074995	103080086	-	103077540	1.0	1.0
gene:TraesCS7B03G0235100	Chr7B	105878573	105882934	-	105880753	Chr7B	103112641	103117002	-	103114821	1.0	1.0
gene:TraesCS7B03G0236000	Chr7B	106066454	106067607	-	106067030	Chr7B	103302637	103303790	-	103303213	1.0	1.0
gene:TraesCS7B03G0236400	Chr7B	106326461	106331948	+	106329204	Chr7B	103563703	103569190	+	103566446	1.0	1.0
gene:TraesCS7B03G0236500	Chr7B	106332325	106335819	-	106334072	Chr7B	103569567	103573061	-	103571314	1.0	1.0
gene:TraesCS7B03G0236600	Chr7B	106352569	106352905	+	106352737	Chr7B	103581967	103582303	+	103582135	1.0	1.0
gene:TraesCS7B03G0236700	Chr7B	106385854	106386348	+	106386101	Chr7B	103615404	103615898	+	103615651	1.0	1.0
gene:TraesCS7B03G0236800	Chr7B	106388322	106389964	-	106389143	Chr7B	103617872	103619514	-	103618693	1.0	1.0
gene:TraesCS7B03G0237000	Chr7B	106508800	106509670	-	106509235	Chr7B	103738353	103739223	-	103738788	1.0	1.0
gene:TraesCS7B03G0237300	Chr7B	106653329	106654300	-	106653814	Chr7B	103883043	103884014	-	103883528	1.0	1.0
gene:TraesCS7B03G0237400	Chr7B	106660413	106673590	-	106667001	Chr7B	103890450	103903627	-	103897038	1.0	1.0
gene:TraesCS7B03G0237500	Chr7B	106719346	106720319	-	106719832	Chr7B	103950114	103951087	-	103950600	1.0	1.0
gene:TraesCS7B03G0237600	Chr7B	106747004	106748642	-	106747823	Chr7B	103977772	103979410	-	103978591	1.0	1.0
gene:TraesCS7B03G0237800	Chr7B	106749528	106750383	-	106749955	Chr7B	103980296	103981151	-	103980723	1.0	1.0
gene:TraesCS7B03G0238000	Chr7B	106772239	106773859	-	106773049	Chr7B	104004798	104006418	-	104005608	1.0	1.0
gene:TraesCS7B03G0238100	Chr7B	106790685	106793710	-	106792197	Chr7B	104023840	104026865	-	104025352	1.0	0.996
gene:TraesCS7B03G0238200	Chr7B	106796574	106799654	-	106798114	Chr7B	104030099	104033179	-	104031639	1.0	1.0
gene:TraesCS7B03G0238400	Chr7B	106832545	106844439	-	106838492	Chr7B	104066362	104078256	-	104072309	1.0	1.0
gene:TraesCS7B03G0238600	Chr7B	107018264	107020475	+	107019369	Chr7B	104252085	104254296	+	104253190	1.0	1.0
gene:TraesCS7B03G0238700	Chr7B	107024941	107027563	-	107026252	Chr7B	104258762	104261384	-	104260073	1.0	1.0
gene:TraesCS7B03G0238800	Chr7B	107066019	107067794	+	107066906	Chr7B	104299796	104301571	+	104300683	1.0	1.0
gene:TraesCS7B03G0239100	Chr7B	107073433	107074326	-	107073879	Chr7B	104307210	104308103	-	104307656	1.0	1.0
gene:TraesCS7B03G0239200	Chr7B	107087843	107090341	+	107089092	Chr7B	104321868	104324366	+	104323117	1.0	1.0
gene:TraesCS7B03G0239300	Chr7B	107233468	107235637	+	107234552	Chr7B	104468545	104470714	+	104469629	1.0	1.0
gene:TraesCS7B03G0239500	Chr7B	107240026	107241804	-	107240915	Chr7B	104475103	104476881	-	104475992	1.0	1.0
gene:TraesCS7B03G0239800	Chr7B	107282138	107283541	+	107282839	Chr7B	104517409	104518812	+	104518110	1.0	1.0
gene:TraesCS7B03G0240000	Chr7B	107327768	107330521	+	107329144	Chr7B	104563278	104566031	+	104564654	1.0	1.0
gene:TraesCS7B03G0240100	Chr7B	107330839	107332285	-	107331562	Chr7B	104566349	104567795	-	104567072	1.0	1.0
gene:TraesCS7B03G0240200	Chr7B	107518860	107519971	+	107519415	Chr7B	104757511	104758622	+	104758066	1.0	1.0
gene:TraesCS7B03G0240300	Chr7B	107523908	107531871	-	107527889	Chr7B	104762558	104770521	-	104766539	1.0	1.0
gene:TraesCS7B03G0240400	Chr7B	107533033	107538882	-	107535957	Chr7B	104771683	104777532	-	104774607	1.0	1.0
gene:TraesCS7B03G0240500	Chr7B	107717343	107718853	+	107718098	Chr7B	104955993	104957503	+	104956748	1.0	1.0
gene:TraesCS7B03G0240700	Chr7B	107762943	107764459	+	107763701	Chr7B	105001760	105003276	+	105002518	1.0	1.0
gene:TraesCS7B03G0241500	Chr7B	107988148	107988462	-	107988305	Chr7B	105227885	105228199	-	105228042	1.0	1.0
gene:TraesCS7B03G0241700	Chr7B	107990901	107991155	+	107991028	Chr7B	105230638	105230892	+	105230765	1.0	1.0
gene:TraesCS7B03G0242700	Chr7B	107994376	107996247	+	107995311	Chr7B	105234113	105235984	+	105235048	1.0	1.0
gene:TraesCS7B03G0243100	Chr7B	107997643	107997879	-	107997761	Chr7B	105237380	105237616	-	105237498	1.0	1.0
gene:TraesCS7B03G0243200	Chr7B	107998342	107998533	-	107998437	Chr7B	105238079	105238270	-	105238174	1.0	1.0
gene:TraesCS7B03G0243500	Chr7B	108002390	108002626	-	108002508	Chr7B	105242127	105242363	-	105242245	1.0	1.0
gene:TraesCS7B03G0243900	Chr7B	108016016	108016126	-	108016071	Chr7B	105255753	105255863	-	105255808	1.0	1.0
gene:TraesCS7B03G0244000	Chr7B	108016515	108016709	-	108016612	Chr7B	105256252	105256446	-	105256349	1.0	1.0
gene:TraesCS7B03G0244100	Chr7B	108017843	108018906	+	108018374	Chr7B	105257580	105258643	+	105258111	1.0	1.0
gene:TraesCS7B03G0244200	Chr7B	108082147	108085076	+	108083611	Chr7B	105322710	105325639	+	105324174	1.0	1.0
gene:TraesCS7B03G0245200	Chr7B	108269116	108270289	-	108269702	Chr7B	105509468	105510641	-	105510054	1.0	1.0
gene:TraesCS7B03G0245400	Chr7B	108280890	108283793	-	108282341	Chr7B	105521442	105524345	-	105522893	1.0	1.0
gene:TraesCS7B03G0245500	Chr7B	108317658	108320546	-	108319102	Chr7B	105558367	105561255	-	105559811	1.0	1.0
gene:TraesCS7B03G0245600	Chr7B	108587019	108588230	-	108587624	Chr7B	105829699	105830910	-	105830304	1.0	1.0
gene:TraesCS7B03G0245700	Chr7B	108592825	108598104	-	108595464	Chr7B	105835505	105840784	-	105838144	1.0	1.0
gene:TraesCS7B03G0245800	Chr7B	108638658	108641734	-	108640196	Chr7B	105881338	105884414	-	105882876	1.0	1.0
gene:TraesCS7B03G0246000	Chr7B	108644982	108646733	+	108645857	Chr7B	105887662	105889413	+	105888537	1.0	1.0
gene:TraesCS7B03G0246200	Chr7B	108865400	108873119	+	108869259	Chr7B	106110500	106118219	+	106114359	1.0	1.0
gene:TraesCS7B03G0246600	Chr7B	108883283	108884137	+	108883710	Chr7B	106128383	106129237	+	106128810	1.0	1.0
gene:TraesCS7B03G0246800	Chr7B	109101788	109105583	+	109103685	Chr7B	106339619	106343414	+	106341516	1.0	1.0
gene:TraesCS7B03G0247100	Chr7B	109356776	109363848	-	109360312	Chr7B	106597223	106604295	-	106600759	1.0	1.0
gene:TraesCS7B03G0247300	Chr7B	109532928	109534587	+	109533757	Chr7B	106774418	106776077	+	106775247	1.0	1.0
gene:TraesCS7B03G0247400	Chr7B	109616294	109618330	-	109617312	Chr7B	106858394	106860430	-	106859412	1.0	1.0
gene:TraesCS7B03G0247500	Chr7B	109703068	109705110	+	109704089	Chr7B	106945174	106947216	+	106946195	1.0	1.0
gene:TraesCS7B03G0247600	Chr7B	109707483	109710120	-	109708801	Chr7B	106949589	106952226	-	106950907	1.0	1.0
gene:TraesCS7B03G0248000	Chr7B	109853765	109859313	+	109856539	Chr7B	107096355	107101903	+	107099129	1.0	1.0
gene:TraesCS7B03G0248100	Chr7B	110091589	110093014	-	110092301	Chr7B	107336370	107337795	-	107337082	1.0	1.0
gene:TraesCS7B03G0248300	Chr7B	110317096	110318628	+	110317862	Chr7B	107563109	107564641	+	107563875	1.0	1.0
gene:TraesCS7B03G0248500	Chr7B	110358223	110365418	+	110361820	Chr7B	107604257	107611452	+	107607854	1.0	1.0
gene:TraesCS7B03G0248700	Chr7B	110397205	110402742	+	110399973	Chr7B	107643770	107649307	+	107646538	1.0	1.0
gene:TraesCS7B03G0248800	Chr7B	110573509	110575076	+	110574292	Chr7B	107821947	107823514	+	107822730	1.0	1.0
gene:TraesCS7B03G0249300	Chr7B	110755900	110756956	+	110756428	Chr7B	107975138	107976194	+	107975666	1.0	1.0
gene:TraesCS7B03G0249400	Chr7B	110757251	110758795	-	110758023	Chr7B	107976489	107978033	-	107977261	1.0	1.0
gene:TraesCS7B03G0249500	Chr7B	111029399	111031220	+	111030309	Chr7B	108248960	108250781	+	108249870	1.0	1.0
gene:TraesCS7B03G0249600	Chr7B	111064306	111066996	+	111065651	Chr7B	108283867	108286557	+	108285212	1.0	1.0
gene:TraesCS7B03G0250300	Chr7B	111261264	111263352	-	111262308	Chr7B	108482315	108484403	-	108483359	1.0	1.0
gene:TraesCS7B03G0251500	Chr7B	111335394	111336668	-	111336031	Chr7B	108557393	108558667	-	108558030	1.0	1.0
gene:TraesCS7B03G0251600	Chr7B	111340309	111341834	-	111341071	Chr7B	108562308	108563833	-	108563070	1.0	1.0
gene:TraesCS7B03G0251800	Chr7B	111500866	111503796	-	111502331	Chr7B	108726864	108729838	-	108728351	1.0	1.0
gene:TraesCS7B03G0252100	Chr7B	111805963	111808154	+	111807058	Chr7B	109033538	109035729	+	109034633	1.0	1.0
gene:TraesCS7B03G0252300	Chr7B	111814261	111816446	-	111815353	Chr7B	109041836	109044021	-	109042928	1.0	1.0
gene:TraesCS7B03G0252500	Chr7B	111953733	111967678	-	111960705	Chr7B	109181510	109195757	-	109188633	1.0	1.0
gene:TraesCS7B03G0252800	Chr7B	112436108	112449853	+	112442980	Chr7B	109666367	109680112	+	109673239	1.0	1.0
gene:TraesCS7B03G0252900	Chr7B	112470955	112474120	+	112472537	Chr7B	109702167	109705332	+	109703749	1.0	1.0
gene:TraesCS7B03G0253000	Chr7B	112687439	112710299	-	112698869	Chr7B	109918651	109941511	-	109930081	1.0	1.0
gene:TraesCS7B03G0253500	Chr7B	113070674	113072639	+	113071656	Chr7B	110308025	110309990	+	110309007	1.0	1.0
gene:TraesCS7B03G0254100	Chr7B	113114634	113115747	-	113115190	Chr7B	110352324	110353437	-	110352880	1.0	1.0
gene:TraesCS7B03G0254300	Chr7B	113459215	113461779	-	113460497	Chr7B	110699092	110701656	-	110700374	1.0	1.0
gene:TraesCS7B03G0254600	Chr7B	114028327	114029756	+	114029041	Chr7B	111268927	111270356	+	111269641	1.0	1.0
gene:TraesCS7B03G0254800	Chr7B	114062981	114070342	+	114066661	Chr7B	111303866	111311227	+	111307546	1.0	1.0
gene:TraesCS7B03G0254900	Chr7B	114071918	114075168	+	114073543	Chr7B	111312803	111316053	+	111314428	1.0	1.0
gene:TraesCS7B03G0255100	Chr7B	114076304	114077631	+	114076967	Chr7B	111317189	111318516	+	111317852	1.0	1.0
gene:TraesCS7B03G0255200	Chr7B	114078396	114081317	-	114079856	Chr7B	111319281	111322202	-	111320741	1.0	1.0
gene:TraesCS7B03G0255300	Chr7B	114081358	114084813	-	114083085	Chr7B	111322243	111325698	-	111323970	1.0	1.0
gene:TraesCS7B03G0255400	Chr7B	114097223	114099160	-	114098191	Chr7B	111338391	111340328	-	111339359	1.0	1.0
gene:TraesCS7B03G0255600	Chr7B	114112082	114112821	+	114112451	Chr7B	111353250	111353989	+	111353619	1.0	1.0
gene:TraesCS7B03G0255800	Chr7B	114126498	114128097	+	114127297	Chr7B	111367666	111369265	+	111368465	1.0	1.0
gene:TraesCS7B03G0255900	Chr7B	114252980	114259077	+	114256028	Chr7B	111501044	111507141	+	111504092	1.0	1.0
gene:TraesCS7B03G0256000	Chr7B	114652155	114655772	+	114653963	Chr7B	111901046	111904663	+	111902854	1.0	1.0
gene:TraesCS7B03G0256100	Chr7B	114692689	114695219	+	114693954	Chr7B	111941980	111944510	+	111943245	1.0	1.0
gene:TraesCS7B03G0256600	Chr7B	114743326	114747957	+	114745641	Chr7B	111993360	111997991	+	111995675	1.0	1.0
gene:TraesCS7B03G0256700	Chr7B	114777142	114781197	-	114779169	Chr7B	112027384	112031439	-	112029411	1.0	1.0
gene:TraesCS7B03G0256900	Chr7B	114862944	114863969	-	114863456	Chr7B	112113176	112114201	-	112113688	1.0	1.0
gene:TraesCS7B03G0257200	Chr7B	115042722	115044082	-	115043402	Chr7B	112296757	112298117	-	112297437	1.0	1.0
gene:TraesCS7B03G0257400	Chr7B	115083407	115085500	-	115084453	Chr7B	112337442	112339535	-	112338488	1.0	1.0
gene:TraesCS7B03G0257600	Chr7B	115375059	115378166	+	115376612	Chr7B	112632467	112635574	+	112634020	1.0	1.0
gene:TraesCS7B03G0257800	Chr7B	115632310	115633219	+	115632764	Chr7B	112890876	112891785	+	112891330	1.0	1.0
gene:TraesCS7B03G0257900	Chr7B	115635063	115641447	+	115638255	Chr7B	112893629	112900013	+	112896821	1.0	1.0
gene:TraesCS7B03G0258000	Chr7B	115782393	115785674	-	115784033	Chr7B	113041312	113044801	-	113043056	1.0	1.0
gene:TraesCS7B03G0258100	Chr7B	115801281	115803082	+	115802181	Chr7B	113060408	113062209	+	113061308	1.0	1.0
gene:TraesCS7B03G0258600	Chr7B	115836026	115837840	+	115836933	Chr7B	113095351	113097165	+	113096258	1.0	1.0
gene:TraesCS7B03G0258700	Chr7B	115838029	115840938	-	115839483	Chr7B	113097354	113100262	-	113098808	1.0	0.999
gene:TraesCS7B03G0258800	Chr7B	115878150	115884253	-	115881201	Chr7B	113137624	113143814	-	113140719	1.0	1.0
gene:TraesCS7B03G0258900	Chr7B	115899424	115903065	+	115901244	Chr7B	113159663	113163304	+	113161483	1.0	1.0
gene:TraesCS7B03G0259000	Chr7B	115935338	115937274	+	115936306	Chr7B	113195577	113197513	+	113196545	1.0	1.0
gene:TraesCS7B03G0259100	Chr7B	115937687	115941905	-	115939796	Chr7B	113197926	113202144	-	113200035	1.0	1.0
gene:TraesCS7B03G0259200	Chr7B	115942090	115949393	-	115945741	Chr7B	113202329	113209632	-	113205980	1.0	1.0
gene:TraesCS7B03G0259300	Chr7B	116181613	116182377	-	116181995	Chr7B	113444856	113445620	-	113445238	1.0	1.0
gene:TraesCS7B03G0259400	Chr7B	116247044	116248717	-	116247880	Chr7B	113510705	113512378	-	113511541	1.0	1.0
gene:TraesCS7B03G0259500	Chr7B	116263357	116266622	-	116264989	Chr7B	113527391	113530926	-	113529158	1.0	1.0
gene:TraesCS7B03G0259600	Chr7B	116274156	116275490	-	116274823	Chr7B	113538578	113539912	-	113539245	1.0	1.0
gene:TraesCS7B03G0260200	Chr7B	116306160	116307071	-	116306615	Chr7B	113571114	113572025	-	113571569	1.0	1.0
gene:TraesCS7B03G0260400	Chr7B	116356631	116357809	-	116357220	Chr7B	113922558	113923736	+	113923147	1.0	1.0
gene:TraesCS7B03G0260500	Chr7B	116358193	116358720	-	116358456	Chr7B	113921647	113922174	+	113921910	1.0	1.0
gene:TraesCS7B03G0260900	Chr7B	116475853	116477125	+	116476489	Chr7B	113801640	113802912	-	113802276	1.0	1.0
gene:TraesCS7B03G0261000	Chr7B	116475895	116477185	+	116476540	Chr7B	113801580	113802870	-	113802225	1.0	1.0
gene:TraesCS7B03G0261600	Chr7B	117086100	117087319	+	117086709	Chr7B	114178465	114179684	+	114179074	1.0	1.0
gene:TraesCS7B03G0261700	Chr7B	117088722	117101568	-	117095145	Chr7B	114181087	114193926	-	114187506	1.0	1.0
gene:TraesCS7B03G0262000	Chr7B	117299752	117301468	+	117300610	Chr7B	114393984	114395700	+	114394842	1.0	1.0
gene:TraesCS7B03G0262100	Chr7B	117404959	117410675	-	117407817	Chr7B	114499891	114505607	-	114502749	1.0	1.0
gene:TraesCS7B03G0262200	Chr7B	117841839	117843435	+	117842637	Chr7B	114939055	114940651	+	114939853	1.0	1.0
gene:TraesCS7B03G0262600	Chr7B	118094331	118095527	-	118094929	Chr7B	115193043	115194239	-	115193641	1.0	1.0
gene:TraesCS7B03G0262700	Chr7B	118097916	118101188	-	118099552	Chr7B	115196628	115199900	-	115198264	1.0	1.0
gene:TraesCS7B03G0262800	Chr7B	118137585	118139665	+	118138625	Chr7B	115237034	115239111	+	115238072	0.998	0.997
gene:TraesCS7B03G0262900	Chr7B	118140617	118143156	-	118141886	Chr7B	115240063	115242619	-	115241341	1.0	0.983
gene:TraesCS7B03G0263200	Chr7B	118186753	118188352	-	118187552	Chr7B	115286039	115287638	-	115286838	1.0	1.0
gene:TraesCS7B03G0263400	Chr7B	118263731	118265186	-	118264458	Chr7B	115363200	115364655	-	115363927	1.0	1.0
gene:TraesCS7B03G0263700	Chr7B	118273485	118288497	-	118280991	Chr7B	115372954	115387966	-	115380460	1.0	1.0
gene:TraesCS7B03G0263800	Chr7B	118301611	118304561	+	118303086	Chr7B	115401080	115404030	+	115402555	1.0	1.0
gene:TraesCS7B03G0263900	Chr7B	118304630	118311101	-	118307865	Chr7B	115404099	115410570	-	115407334	1.0	1.0
gene:TraesCS7B03G0264300	Chr7B	118415850	118420904	-	118418377	Chr7B	115516930	115521984	-	115519457	1.0	1.0
gene:TraesCS7B03G0264400	Chr7B	118423779	118425270	-	118424524	Chr7B	115524859	115526350	-	115525604	1.0	1.0
gene:TraesCS7B03G0264800	Chr7B	118458662	118460817	-	118459739	Chr7B	115559742	115561897	-	115560819	1.0	1.0
gene:TraesCS7B03G0264900	Chr7B	118460429	118463603	-	118462016	Chr7B	115561509	115564683	-	115563096	1.0	1.0
gene:TraesCS7B03G0265700	Chr7B	118858959	118859803	+	118859381	Chr7B	115961679	115962523	+	115962101	1.0	1.0
gene:TraesCS7B03G0265800	Chr7B	118943519	118946434	-	118944976	Chr7B	116046396	116049311	-	116047853	1.0	1.0
gene:TraesCS7B03G0266100	Chr7B	119265179	119269962	+	119267570	Chr7B	116372022	116376836	+	116374429	1.0	1.0
gene:TraesCS7B03G0266400	Chr7B	119278184	119282979	+	119280581	Chr7B	116385059	116389854	+	116387456	1.0	1.0
gene:TraesCS7B03G0266500	Chr7B	119286664	119290081	+	119288372	Chr7B	116393539	116396956	+	116395247	1.0	1.0
gene:TraesCS7B03G0266600	Chr7B	119371054	119378269	+	119374661	Chr7B	116478456	116485739	+	116482097	1.0	1.0
gene:TraesCS7B03G0266700	Chr7B	119385504	119387037	+	119386270	Chr7B	116492974	116494507	+	116493740	1.0	1.0
gene:TraesCS7B03G0266900	Chr7B	119393666	119396342	+	119395004	Chr7B	116501136	116503812	+	116502474	1.0	1.0
gene:TraesCS7B03G0268000	Chr7B	119644731	119646925	+	119645828	Chr7B	116753251	116755445	+	116754348	1.0	1.0
gene:TraesCS7B03G0268100	Chr7B	119908343	119910219	-	119909281	Chr7B	117018550	117020426	-	117019488	1.0	1.0
gene:TraesCS7B03G0268300	Chr7B	120094651	120101296	+	120097973	Chr7B	117206173	117213064	+	117209618	1.0	1.0
gene:TraesCS7B03G0268600	Chr7B	120508177	120514331	+	120511254	Chr7B	117621623	117627777	+	117624700	1.0	1.0
gene:TraesCS7B03G0268700	Chr7B	120671547	120673651	+	120672599	Chr7B	117784992	117787096	+	117786044	1.0	1.0
