gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity
gene:TraesCS1A03G0180300	Chr1A	60255088	60261136	+	60258112	Chr1A	57763651	57769710	+	57766680	1.0	1.0
gene:TraesCS1A03G0181200	Chr1A	60612990	60615589	+	60614289	Chr1A	58123311	58125910	+	58124610	1.0	1.0
gene:TraesCS1A03G0181500	Chr1A	60657645	60659558	+	60658601	Chr1A	58167966	58169879	+	58168922	1.0	1.0
gene:TraesCS1A03G0181600	Chr1A	60660110	60667439	-	60663774	Chr1A	58170681	58178010	-	58174345	1.0	1.0
gene:TraesCS1A03G0182400	Chr1A	60689294	60693901	-	60691597	Chr1A	58199789	58204396	-	58202092	1.0	1.0
gene:TraesCS1A03G0183000	Chr1A	60775307	60778434	+	60776870	Chr1A	58287902	58291029	+	58289465	1.0	1.0
gene:TraesCS1A03G0183700	Chr1A	60855174	60855971	-	60855572	Chr1A	58369546	58370343	-	58369944	1.0	1.0
gene:TraesCS1A03G0184800	Chr1A	60965417	60966214	+	60965815	Chr1A	58479189	58479986	+	58479587	1.0	1.0
gene:TraesCS1A03G0185100	Chr1A	60967800	60971095	-	60969447	Chr1A	58481572	58484867	-	58483219	1.0	1.0
gene:TraesCS1A03G0185400	Chr1A	61186387	61201326	+	61193856	Chr1A	58701490	58716429	+	58708959	1.0	1.0
gene:TraesCS1A03G0185500	Chr1A	61232958	61238200	-	61235579	Chr1A	58748070	58753312	-	58750691	1.0	1.0
gene:TraesCS1A03G0185600	Chr1A	61323445	61328915	-	61326180	Chr1A	58840182	58845652	-	58842917	1.0	1.0
gene:TraesCS1A03G0185700	Chr1A	61343500	61343916	+	61343708	Chr1A	58860237	58860653	+	58860445	1.0	1.0
gene:TraesCS1A03G0185800	Chr1A	61384393	61390468	-	61387430	Chr1A	58902277	58908352	-	58905314	1.0	1.0
gene:TraesCS1A03G0186000	Chr1A	61413159	61416771	+	61414965	Chr1A	58931328	58934940	+	58933134	1.0	1.0
gene:TraesCS1A03G0186100	Chr1A	61428094	61429776	+	61428935	Chr1A	58946263	58947945	+	58947104	1.0	1.0
gene:TraesCS1A03G0186400	Chr1A	61594236	61595027	-	61594631	Chr1A	59112187	59112978	-	59112582	1.0	1.0
gene:TraesCS1A03G0186500	Chr1A	61612118	61620316	-	61616217	Chr1A	59130571	59138769	-	59134670	1.0	1.0
gene:TraesCS1A03G0186700	Chr1A	61693460	61696355	+	61694907	Chr1A	59212223	59215118	+	59213670	1.0	1.0
gene:TraesCS1A03G0187200	Chr1A	61986021	61988766	-	61987393	Chr1A	59507512	59510257	-	59508884	1.0	1.0
gene:TraesCS1A03G0187300	Chr1A	61989312	61989626	+	61989469	Chr1A	59510803	59511117	+	59510960	1.0	1.0
gene:TraesCS1A03G0187800	Chr1A	62091394	62094313	+	62092853	Chr1A	59613357	59616276	+	59614816	1.0	1.0
gene:TraesCS1A03G0187900	Chr1A	62317314	62318658	-	62317986	Chr1A	59841015	59842359	-	59841687	1.0	1.0
gene:TraesCS1A03G0188100	Chr1A	62325604	62326011	-	62325807	Chr1A	59849305	59849712	-	59849508	1.0	1.0
gene:TraesCS1A03G0188200	Chr1A	62333267	62336943	-	62335105	Chr1A	59856967	59860644	-	59858805	1.0	1.0
gene:TraesCS1A03G0188500	Chr1A	62419920	62422031	-	62420975	Chr1A	59951474	59953585	-	59952529	1.0	1.0
gene:TraesCS1A03G0189300	Chr1A	62664056	62666461	+	62665258	Chr1A	60197294	60199699	+	60198496	1.0	1.0
gene:TraesCS1A03G0189700	Chr1A	62815999	62818574	+	62817286	Chr1A	60351393	60353968	+	60352680	1.0	0.999
gene:TraesCS1A03G0189800	Chr1A	62819009	62823447	-	62821228	Chr1A	60354403	60358841	-	60356622	1.0	0.992
gene:TraesCS1A03G0190000	Chr1A	63003403	63006984	+	63005193	Chr1A	60537167	60540748	+	60538957	1.0	1.0
gene:TraesCS1A03G0190200	Chr1A	63200227	63204046	+	63202136	Chr1A	60735130	60738949	+	60737039	1.0	1.0
gene:TraesCS1A03G0190300	Chr1A	63268036	63269847	+	63268941	Chr1A	60802931	60804742	+	60803836	1.0	1.0
gene:TraesCS1A03G0190400	Chr1A	63273241	63274596	+	63273918	Chr1A	60808136	60809491	+	60808813	1.0	1.0
gene:TraesCS1A03G0190900	Chr1A	63419577	63421300	-	63420438	Chr1A	60954701	60956424	-	60955562	1.0	1.0
gene:TraesCS1A03G0191000	Chr1A	63473285	63474774	+	63474029	Chr1A	61008916	61010405	+	61009660	1.0	1.0
gene:TraesCS1A03G0191400	Chr1A	63496300	63498066	+	63497183	Chr1A	61032170	61033936	+	61033053	1.0	1.0
gene:TraesCS1A03G0191900	Chr1A	63589819	63592653	+	63591236	Chr1A	61125689	61128523	+	61127106	1.0	1.0
gene:TraesCS1A03G0192600	Chr1A	63803503	63804862	+	63804182	Chr1A	61341077	61342436	+	61341756	1.0	1.0
gene:TraesCS1A03G0192800	Chr1A	63846438	63853702	-	63850070	Chr1A	61384569	61391833	-	61388201	1.0	1.0
gene:TraesCS1A03G0193000	Chr1A	64035762	64037003	+	64036382	Chr1A	61575768	61577009	+	61576388	1.0	1.0
gene:TraesCS1A03G0193100	Chr1A	64172020	64173340	+	64172680	Chr1A	61713578	61714898	+	61714238	1.0	1.0
gene:TraesCS1A03G0193200	Chr1A	64175878	64176693	-	64176285	Chr1A	61717436	61718251	-	61717843	1.0	1.0
gene:TraesCS1A03G0193300	Chr1A	64466500	64466991	+	64466745	Chr1A	62009723	62010214	+	62009968	1.0	1.0
gene:TraesCS1A03G0193400	Chr1A	64467037	64467309	+	64467173	Chr1A	62010260	62010532	+	62010396	1.0	1.0
gene:TraesCS1A03G0193500	Chr1A	64470859	64471716	+	64471287	Chr1A	62014082	62014939	+	62014510	1.0	1.0
gene:TraesCS1A03G0193600	Chr1A	64477910	64480824	-	64479367	Chr1A	62021323	62024237	-	62022780	1.0	1.0
gene:TraesCS1A03G0193700	Chr1A	64707358	64708791	-	64708074	Chr1A	62253376	62254809	-	62254092	1.0	1.0
gene:TraesCS1A03G0193800	Chr1A	65028172	65029882	+	65029027	Chr1A	62575512	62577222	+	62576367	1.0	1.0
gene:TraesCS1A03G0193900	Chr1A	65062389	65066749	+	65064569	Chr1A	62609729	62614089	+	62611909	1.0	1.0
gene:TraesCS1A03G0194000	Chr1A	65066873	65069915	-	65068394	Chr1A	62614213	62617255	-	62615734	1.0	1.0
gene:TraesCS1A03G0194200	Chr1A	65244320	65244631	-	65244475	Chr1A	62794172	62794483	-	62794327	1.0	1.0
gene:TraesCS1A03G0194500	Chr1A	65451873	65452640	-	65452256	Chr1A	63004799	63005566	-	63005182	1.0	1.0
gene:TraesCS1A03G0194600	Chr1A	65493030	65494512	+	65493771	Chr1A	63045956	63047438	+	63046697	1.0	1.0
gene:TraesCS1A03G0194700	Chr1A	65497696	65500589	-	65499142	Chr1A	63050622	63053515	-	63052068	1.0	1.0
gene:TraesCS1A03G0194800	Chr1A	65504577	65509379	-	65506978	Chr1A	63057503	63062305	-	63059904	1.0	1.0
gene:TraesCS1A03G0194900	Chr1A	65533128	65534267	-	65533697	Chr1A	63086057	63087196	-	63086626	1.0	1.0
gene:TraesCS1A03G0195000	Chr1A	65773696	65777763	-	65775729	Chr1A	63327891	63331958	-	63329924	1.0	1.0
gene:TraesCS1A03G0195200	Chr1A	65912137	65917388	-	65914762	Chr1A	63475812	63481063	-	63478437	1.0	1.0
gene:TraesCS1A03G0195700	Chr1A	66175672	66182124	-	66178898	Chr1A	63741495	63747947	-	63744721	1.0	1.0
gene:TraesCS1A03G0196100	Chr1A	66195861	66197512	-	66196686	Chr1A	63761684	63763335	-	63762509	1.0	1.0
gene:TraesCS1A03G0196400	Chr1A	66407876	66408825	-	66408350	Chr1A	63974289	63975238	-	63974763	1.0	1.0
gene:TraesCS1A03G0197100	Chr1A	66834859	66844775	+	66839817	Chr1A	64404585	64414503	+	64409544	1.0	1.0
gene:TraesCS1A03G0197600	Chr1A	67022388	67029094	+	67025741	Chr1A	64593510	64600216	+	64596863	1.0	0.999
gene:TraesCS1A03G0197700	Chr1A	67120116	67121974	+	67121045	Chr1A	64692229	64694087	+	64693158	1.0	1.0
gene:TraesCS1A03G0197900	Chr1A	67141325	67143570	-	67142447	Chr1A	64713219	64715464	-	64714341	1.0	1.0
gene:TraesCS1A03G0198400	Chr1A	67250515	67251985	-	67251250	Chr1A	64835537	64837007	-	64836272	1.0	1.0
gene:TraesCS1A03G0198500	Chr1A	67253542	67254966	-	67254254	Chr1A	64838564	64839988	-	64839276	1.0	1.0
gene:TraesCS1A03G0199100	Chr1A	67305320	67305604	-	67305462	Chr1A	64890102	64890386	-	64890244	1.0	1.0
gene:TraesCS1A03G0199400	Chr1A	67312345	67312743	+	67312544	Chr1A	64897127	64897525	+	64897326	1.0	1.0
gene:TraesCS1A03G0200200	Chr1A	67672925	67677228	+	67675076	Chr1A	65261477	65265780	+	65263628	1.0	1.0
gene:TraesCS1A03G0200300	Chr1A	67677755	67679803	+	67678779	Chr1A	65266307	65268355	+	65267331	1.0	1.0
gene:TraesCS1A03G0200400	Chr1A	67801079	67802567	-	67801823	Chr1A	65391963	65393451	-	65392707	1.0	1.0
gene:TraesCS1A03G0200500	Chr1A	68023697	68024516	-	68024106	Chr1A	65615817	65616636	-	65616226	1.0	1.0
gene:TraesCS1A03G0200600	Chr1A	68071138	68072528	+	68071833	Chr1A	65663418	65664808	+	65664113	1.0	1.0
gene:TraesCS1A03G0200700	Chr1A	68165419	68166482	-	68165950	Chr1A	65758591	65759654	-	65759122	1.0	1.0
gene:TraesCS1A03G0200900	Chr1A	68196470	68201485	-	68198977	Chr1A	65790413	65795583	-	65792998	1.0	1.0
gene:TraesCS1A03G0201000	Chr1A	68204436	68205745	-	68205090	Chr1A	65798876	65800185	-	65799530	1.0	1.0
gene:TraesCS1A03G0201200	Chr1A	68229789	68230382	+	68230085	Chr1A	65824484	65825077	+	65824780	1.0	1.0
gene:TraesCS1A03G0201600	Chr1A	68259395	68268602	-	68263998	Chr1A	65854549	65863756	-	65859152	1.0	1.0
gene:TraesCS1A03G0201700	Chr1A	68578653	68581512	+	68580082	Chr1A	66174940	66177799	+	66176369	1.0	1.0
gene:TraesCS1A03G0202100	Chr1A	69295927	69298455	+	69297191	Chr1A	66892110	66894637	+	66893373	0.999	0.998
gene:TraesCS1A03G0202600	Chr1A	69868498	69870673	+	69869585	Chr1A	67467268	67469443	+	67468355	1.0	1.0
gene:TraesCS1A03G0202700	Chr1A	70083942	70087986	+	70085964	Chr1A	67683225	67687269	+	67685247	1.0	1.0
gene:TraesCS1A03G0202800	Chr1A	70089871	70099286	-	70094578	Chr1A	67689154	67698715	-	67693934	1.0	1.0
gene:TraesCS1A03G0203000	Chr1A	70360679	70361182	-	70360930	Chr1A	67960741	67961244	-	67960992	1.0	1.0
gene:TraesCS1A03G0203200	Chr1A	70698836	70699272	-	70699054	Chr1A	68301422	68301858	-	68301640	1.0	1.0
gene:TraesCS1A03G0203500	Chr1A	70770959	70772620	-	70771789	Chr1A	68373656	68375317	-	68374486	1.0	1.0
gene:TraesCS1A03G0203700	Chr1A	70846884	70847618	+	70847251	Chr1A	68450747	68451481	+	68451114	1.0	1.0
gene:TraesCS1A03G0204700	Chr1A	71574675	71576068	-	71575371	Chr1A	69186813	69188206	-	69187509	1.0	1.0
gene:TraesCS1A03G0204800	Chr1A	71576713	71581198	-	71578955	Chr1A	69188851	69193336	-	69191093	1.0	1.0
gene:TraesCS1A03G0204900	Chr1A	71777438	71781943	-	71779690	Chr1A	69390436	69394941	-	69392688	1.0	1.0
gene:TraesCS1A03G0205200	Chr1A	72424359	72425682	-	72425020	Chr1A	70040014	70041337	-	70040675	1.0	1.0
gene:TraesCS1A03G0205400	Chr1A	73079975	73081055	-	73080515	Chr1A	70698339	70699419	-	70698879	1.0	1.0
gene:TraesCS1A03G0205300	Chr1A	73076996	73086810	+	73081903	Chr1A	70695360	70705174	+	70700267	1.0	1.0
gene:TraesCS1A03G0205600	Chr1A	73287995	73288297	-	73288146	Chr1A	70906359	70906661	-	70906510	1.0	1.0
gene:TraesCS1A03G0205900	Chr1A	73321205	73326406	-	73323805	Chr1A	70939569	70944770	-	70942169	1.0	1.0
gene:TraesCS1A03G0206000	Chr1A	73441533	73441835	-	73441684	Chr1A	71059897	71060199	-	71060048	1.0	1.0
gene:TraesCS1A03G0206200	Chr1A	73457378	73458244	-	73457811	Chr1A	71075742	71076608	-	71076175	1.0	1.0
gene:TraesCS1A03G0206300	Chr1A	73468812	73477389	-	73473100	Chr1A	71087176	71095753	-	71091464	1.0	1.0
gene:TraesCS1A03G0206800	Chr1A	73626100	73626648	-	73626374	Chr1A	71244463	71245011	-	71244737	1.0	1.0
gene:TraesCS1A03G0206900	Chr1A	73683991	73684266	-	73684128	Chr1A	71302354	71302629	-	71302491	1.0	1.0
gene:TraesCS1A03G0207200	Chr1A	73823627	73824210	-	73823918	Chr1A	71444521	71445104	-	71444812	1.0	1.0
gene:TraesCS1A03G0207300	Chr1A	73927355	73928015	-	73927685	Chr1A	71548289	71548949	-	71548619	1.0	1.0
gene:TraesCS1A03G0207500	Chr1A	73937309	73940294	-	73938801	Chr1A	71558243	71561228	-	71559735	1.0	1.0
gene:TraesCS1A03G0207600	Chr1A	74067722	74073117	+	74070419	Chr1A	71689760	71695155	+	71692457	1.0	1.0
gene:TraesCS1A03G0207700	Chr1A	74100684	74102526	-	74101605	Chr1A	71723319	71725161	-	71724240	1.0	1.0
gene:TraesCS1A03G0207900	Chr1A	74162336	74163433	+	74162884	Chr1A	71784546	71785643	+	71785094	1.0	1.0
gene:TraesCS1A03G0208000	Chr1A	74164388	74168053	-	74166220	Chr1A	71786598	71790263	-	71788430	1.0	1.0
gene:TraesCS1A03G0208300	Chr1A	74217859	74218407	+	74218133	Chr1A	71840069	71840617	+	71840343	1.0	1.0
gene:TraesCS1A03G0209800	Chr1A	75149957	75153219	-	75151588	Chr1A	72782626	72785888	-	72784257	1.0	1.0
gene:TraesCS1A03G0209900	Chr1A	75153323	75158393	-	75155858	Chr1A	72785992	72791062	-	72788527	1.0	1.0
gene:TraesCS1A03G0210000	Chr1A	75458679	75461231	-	75459955	Chr1A	73092590	73095142	-	73093866	1.0	1.0
gene:TraesCS1A03G0210100	Chr1A	75493461	75493793	+	75493627	Chr1A	73127489	73127821	+	73127655	1.0	1.0
gene:TraesCS1A03G0210300	Chr1A	75659872	75664946	+	75662409	Chr1A	73295476	73300550	+	73298013	1.0	1.0
gene:TraesCS1A03G0210400	Chr1A	75666483	75671014	+	75668748	Chr1A	73302087	73306610	+	73304348	1.0	1.0
gene:TraesCS1A03G0210500	Chr1A	75673207	75673443	-	75673325	Chr1A	73308803	73309039	-	73308921	1.0	1.0
gene:TraesCS1A03G0210600	Chr1A	75677275	75686650	-	75681962	Chr1A	73312930	73322282	-	73317606	1.0	1.0
gene:TraesCS1A03G0210700	Chr1A	75686876	75694422	+	75690649	Chr1A	73322508	73330054	+	73326281	1.0	1.0
gene:TraesCS1A03G0210800	Chr1A	75695155	75696298	-	75695726	Chr1A	73330787	73331930	-	73331358	1.0	1.0
gene:TraesCS1A03G0211100	Chr1A	75715846	75719956	-	75717901	Chr1A	73352034	73356144	-	73354089	1.0	1.0
gene:TraesCS1A03G0211200	Chr1A	76357892	76376341	+	76367116	Chr1A	73997112	74015561	+	74006336	1.0	1.0
gene:TraesCS1A03G0211600	Chr1A	76606979	76616495	+	76611737	Chr1A	74247487	74257003	+	74252245	1.0	1.0
gene:TraesCS1A03G0211700	Chr1A	76631053	76634294	-	76632673	Chr1A	74271561	74274802	-	74273181	1.0	1.0
gene:TraesCS1A03G0212200	Chr1A	76790012	76809376	-	76799694	Chr1A	74431375	74443051	-	74437213	0.911	0.911
gene:TraesCS1A03G0212600	Chr1A	77106612	77108538	-	77107575	Chr1A	74743582	74745508	-	74744545	1.0	1.0
gene:TraesCS1A03G0212800	Chr1A	77615835	77619517	-	77617676	Chr1A	75255288	75258970	-	75257129	1.0	1.0
gene:TraesCS1A03G0213300	Chr1A	78073315	78080169	-	78076742	Chr1A	75715901	75722755	-	75719328	1.0	1.0
gene:TraesCS1A03G0213700	Chr1A	78378782	78387904	+	78383343	Chr1A	76022646	76031768	+	76027207	1.0	1.0
gene:TraesCS1A03G0214000	Chr1A	78840965	78847277	-	78844121	Chr1A	76485956	76492268	-	76489112	1.0	1.0
gene:TraesCS1A03G0214200	Chr1A	78850329	78856444	-	78853386	Chr1A	76495320	76501435	-	76498377	1.0	1.0
gene:TraesCS1A03G0214400	Chr1A	78892143	78893944	-	78893043	Chr1A	76537333	76539134	-	76538233	1.0	1.0
gene:TraesCS1A03G0214500	Chr1A	79082756	79084629	+	79083692	Chr1A	76728728	76730601	+	76729664	1.0	1.0
gene:TraesCS1A03G0215100	Chr1A	79422183	79425384	+	79423783	Chr1A	77069781	77072982	+	77071381	1.0	1.0
gene:TraesCS1A03G0215200	Chr1A	79426408	79428796	-	79427602	Chr1A	77074006	77076394	-	77075200	1.0	1.0
gene:TraesCS1A03G0215300	Chr1A	79449240	79451689	+	79450464	Chr1A	77096838	77099287	+	77098062	1.0	1.0
gene:TraesCS1A03G0215400	Chr1A	79455870	79460020	+	79457945	Chr1A	77103810	77107960	+	77105885	1.0	1.0
gene:TraesCS1A03G0216000	Chr1A	79615979	79616281	+	79616130	Chr1A	77264655	77264957	+	77264806	1.0	1.0
gene:TraesCS1A03G0216600	Chr1A	80668421	80676704	+	80672562	Chr1A	78323461	78331744	+	78327602	1.0	1.0
gene:TraesCS1A03G0216700	Chr1A	80680247	80684109	+	80682178	Chr1A	78335509	78339371	+	78337440	1.0	1.0
gene:TraesCS1A03G0217000	Chr1A	80887348	80892505	+	80889926	Chr1A	78543153	78548310	+	78545731	1.0	1.0
gene:TraesCS1A03G0217300	Chr1A	81296262	81299062	+	81297662	Chr1A	78953260	78956060	+	78954660	1.0	1.0
gene:TraesCS1A03G0217500	Chr1A	81305472	81307535	-	81306503	Chr1A	78962470	78964533	-	78963501	1.0	1.0
gene:TraesCS1A03G0217700	Chr1A	81448340	81449266	+	81448803	Chr1A	79107177	79108103	+	79107640	1.0	1.0
gene:TraesCS1A03G0217800	Chr1A	81451615	81452870	+	81452242	Chr1A	79110452	79111707	+	79111079	1.0	1.0
gene:TraesCS1A03G0217900	Chr1A	81507237	81509760	+	81508498	Chr1A	79167082	79169605	+	79168343	1.0	1.0
gene:TraesCS1A03G0218100	Chr1A	82021035	82027063	-	82024049	Chr1A	79688776	79694804	-	79691790	1.0	1.0
gene:TraesCS1A03G0218200	Chr1A	82029929	82037633	-	82033781	Chr1A	79697670	79705374	-	79701522	1.0	1.0
gene:TraesCS1A03G0218400	Chr1A	82519266	82525065	+	82522165	Chr1A	80190104	80195903	+	80193003	1.0	1.0
gene:TraesCS1A03G0218500	Chr1A	82611588	82612375	-	82611981	Chr1A	80282864	80283651	-	80283257	1.0	1.0
gene:TraesCS1A03G0218600	Chr1A	82625870	82638038	+	82631954	Chr1A	80297144	80309314	+	80303229	1.0	1.0
gene:TraesCS1A03G0218900	Chr1A	82890144	82893387	-	82891765	Chr1A	80563325	80566568	-	80564946	1.0	1.0
gene:TraesCS1A03G0219000	Chr1A	82945152	82959288	-	82952220	Chr1A	80618835	80632971	-	80625903	1.0	1.0
gene:TraesCS1A03G0219300	Chr1A	83009590	83013376	-	83011483	Chr1A	80683274	80687060	-	80685167	1.0	1.0
gene:TraesCS1A03G0219400	Chr1A	83014752	83017914	-	83016333	Chr1A	80688436	80691598	-	80690017	1.0	1.0
gene:TraesCS1A03G0220000	Chr1A	84386958	84387522	+	84387240	Chr1A	82079657	82080221	+	82079939	1.0	1.0
gene:TraesCS1A03G0220400	Chr1A	84432404	84432937	-	84432670	Chr1A	82125103	82125636	-	82125369	1.0	1.0
gene:TraesCS1A03G0220500	Chr1A	84434658	84436588	-	84435623	Chr1A	82127357	82129287	-	82128322	1.0	1.0
gene:TraesCS1A03G0220900	Chr1A	84821498	84832163	+	84826830	Chr1A	82517368	82528033	+	82522700	1.0	1.0
gene:TraesCS1A03G0221000	Chr1A	84835055	84839300	-	84837177	Chr1A	82530925	82535170	-	82533047	1.0	1.0
gene:TraesCS1A03G0221400	Chr1A	85250241	85255501	-	85252871	Chr1A	82947327	82952587	-	82949957	1.0	0.997
gene:TraesCS1A03G0221900	Chr1A	86122340	86135316	-	86128828	Chr1A	83822449	83835952	-	83829200	1.0	1.0
gene:TraesCS1A03G0222100	Chr1A	86301295	86313462	+	86307378	Chr1A	84002521	84014688	+	84008604	1.0	1.0
gene:TraesCS1A03G0222200	Chr1A	86321219	86323189	+	86322204	Chr1A	84022445	84024415	+	84023430	1.0	1.0
gene:TraesCS1A03G0222400	Chr1A	86573116	86574500	+	86573808	Chr1A	84275011	84276395	+	84275703	1.0	1.0
gene:TraesCS1A03G0222900	Chr1A	86781070	86781606	+	86781338	Chr1A	84484185	84484721	+	84484453	1.0	1.0
gene:TraesCS1A03G0223100	Chr1A	86918267	86918803	+	86918535	Chr1A	84621382	84621918	+	84621650	1.0	1.0
gene:TraesCS1A03G0223300	Chr1A	87024851	87026917	+	87025884	Chr1A	84727966	84730032	+	84728999	1.0	1.0
gene:TraesCS1A03G0223500	Chr1A	87090563	87091887	-	87091225	Chr1A	84793974	84795298	-	84794636	1.0	1.0
gene:TraesCS1A03G0223600	Chr1A	87092117	87093371	-	87092744	Chr1A	84795528	84796782	-	84796155	1.0	0.994
gene:TraesCS1A03G0223900	Chr1A	87298384	87299568	-	87298976	Chr1A	85005408	85006592	-	85006000	1.0	1.0
gene:TraesCS1A03G0224000	Chr1A	87321064	87321624	+	87321344	Chr1A	85028782	85029342	+	85029062	1.0	1.0
gene:TraesCS1A03G0224100	Chr1A	87324254	87327161	+	87325707	Chr1A	85032415	85035322	+	85033868	1.0	1.0
gene:TraesCS1A03G0224600	Chr1A	87626153	87627395	+	87626774	Chr1A	85337310	85338552	+	85337931	1.0	1.0
gene:TraesCS1A03G0224700	Chr1A	87632892	87635309	-	87634100	Chr1A	85344049	85346466	-	85345257	1.0	1.0
gene:TraesCS1A03G0224900	Chr1A	88110037	88110935	+	88110486	Chr1A	85823062	85823960	+	85823511	1.0	1.0
gene:TraesCS1A03G0225000	Chr1A	88111493	88114293	+	88112893	Chr1A	85824518	85827318	+	85825918	1.0	1.0
gene:TraesCS1A03G0225400	Chr1A	88187332	88190022	-	88188677	Chr1A	85901363	85904053	-	85902708	1.0	1.0
gene:TraesCS1A03G0225800	Chr1A	88519994	88524973	+	88522483	Chr1A	86235469	86240447	+	86237958	0.999	0.995
gene:TraesCS1A03G0226000	Chr1A	88843609	88850062	+	88846835	Chr1A	86560549	86567303	+	86563926	1.0	1.0
gene:TraesCS1A03G0226300	Chr1A	88889500	88891029	+	88890264	Chr1A	86607176	86608705	+	86607940	1.0	1.0
gene:TraesCS1A03G0226600	Chr1A	88904594	88904850	+	88904722	Chr1A	86622533	86622789	+	86622661	1.0	1.0
gene:TraesCS1A03G0227000	Chr1A	88918755	88919820	+	88919287	Chr1A	86636708	86637773	+	86637240	1.0	1.0
gene:TraesCS1A03G0227100	Chr1A	88920867	88923136	-	88922001	Chr1A	86638820	86641089	-	86639954	1.0	1.0
gene:TraesCS1A03G0227200	Chr1A	88926189	88931307	-	88928748	Chr1A	86644142	86649260	-	86646701	1.0	1.0
gene:TraesCS1A03G0227400	Chr1A	89477470	89480380	+	89478925	Chr1A	87198152	87201062	+	87199607	1.0	1.0
gene:TraesCS1A03G0227500	Chr1A	89489212	89490510	-	89489861	Chr1A	87210315	87211613	-	87210964	1.0	1.0
gene:TraesCS1A03G0228200	Chr1A	90619118	90624991	+	90622054	Chr1A	88345837	88351710	+	88348773	1.0	1.0
gene:TraesCS1A03G0228400	Chr1A	91115674	91132505	-	91124089	Chr1A	88843603	88860719	-	88852161	1.0	1.0
gene:TraesCS1A03G0229000	Chr1A	91671119	91678195	+	91674657	Chr1A	89400768	89407844	+	89404306	1.0	1.0
gene:TraesCS1A03G0229200	Chr1A	91691030	91693620	+	91692325	Chr1A	89420679	89423269	+	89421974	1.0	1.0
gene:TraesCS1A03G0229600	Chr1A	92373116	92377541	+	92375328	Chr1A	90106135	90110560	+	90108347	1.0	1.0
gene:TraesCS1A03G0229800	Chr1A	92424496	92426286	+	92425391	Chr1A	90157681	90159471	+	90158576	1.0	0.999
gene:TraesCS1A03G0230000	Chr1A	92428816	92430312	-	92429564	Chr1A	90162001	90163497	-	90162749	1.0	1.0
gene:TraesCS1A03G0230500	Chr1A	93024362	93033296	-	93028829	Chr1A	90759665	90768599	-	90764132	1.0	1.0
gene:TraesCS1A03G0230700	Chr1A	93307535	93312698	+	93310116	Chr1A	91043144	91048307	+	91045725	1.0	1.0
gene:TraesCS1A03G0230800	Chr1A	93316464	93323298	+	93319881	Chr1A	91052073	91058907	+	91055490	1.0	1.0
gene:TraesCS1A03G0230900	Chr1A	93322844	93324216	-	93323530	Chr1A	91058453	91059825	-	91059139	1.0	1.0
gene:TraesCS1A03G0231000	Chr1A	93366738	93369138	+	93367938	Chr1A	91102651	91105051	+	91103851	1.0	1.0
gene:TraesCS1A03G0231200	Chr1A	93422537	93426854	+	93424695	Chr1A	91158450	91162767	+	91160608	1.0	1.0
gene:TraesCS1A03G0231700	Chr1A	93438638	93440402	+	93439520	Chr1A	91174551	91176315	+	91175433	1.0	1.0
gene:TraesCS1A03G0231800	Chr1A	93592374	93593396	+	93592885	Chr1A	91328557	91329579	+	91329068	1.0	1.0
gene:TraesCS1A03G0231900	Chr1A	93674401	93677713	-	93676057	Chr1A	91410869	91414181	-	91412525	1.0	1.0
gene:TraesCS1A03G0232000	Chr1A	93679955	93680920	+	93680437	Chr1A	91416423	91417388	+	91416905	1.0	1.0
gene:TraesCS1A03G0232100	Chr1A	93762497	93765985	+	93764241	Chr1A	91498965	91502453	+	91500709	1.0	1.0
gene:TraesCS1A03G0232200	Chr1A	93766299	93768749	-	93767524	Chr1A	91502767	91505217	-	91503992	1.0	1.0
gene:TraesCS1A03G0232300	Chr1A	93853752	93859290	-	93856521	Chr1A	91590457	91595995	-	91593226	1.0	1.0
gene:TraesCS1A03G0232400	Chr1A	93865882	93867990	+	93866936	Chr1A	91602861	91604969	+	91603915	1.0	1.0
gene:TraesCS1A03G0232500	Chr1A	93933180	93934115	+	93933647	Chr1A	91671396	91672331	+	91671863	1.0	1.0
gene:TraesCS1A03G0232800	Chr1A	94819167	94822045	+	94820606	Chr1A	92564927	92567805	+	92566366	1.0	1.0
gene:TraesCS1A03G0232900	Chr1A	94824792	94829798	-	94827295	Chr1A	92570552	92575558	-	92573055	1.0	1.0
gene:TraesCS1A03G0233000	Chr1A	94835303	94835584	-	94835443	Chr1A	92581063	92581344	-	92581203	1.0	1.0
gene:TraesCS1A03G0233100	Chr1A	94865856	94875575	+	94870715	Chr1A	92611617	92621336	+	92616476	1.0	1.0
gene:TraesCS1A03G0233300	Chr1A	95304310	95305616	-	95304963	Chr1A	93051052	93052358	-	93051705	1.0	1.0
gene:TraesCS1A03G0233400	Chr1A	95619565	95620284	+	95619924	Chr1A	93367123	93367842	+	93367482	1.0	1.0
gene:TraesCS1A03G0233500	Chr1A	95644216	95650012	-	95647114	Chr1A	93392091	93397887	-	93394989	1.0	1.0
gene:TraesCS1A03G0233600	Chr1A	95649755	95653503	+	95651629	Chr1A	93397630	93401378	+	93399504	1.0	1.0
