gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity	segment
gene:TraesCS3D03G0338600	Chr3D	127878902	127887889	+	127883395	Chr3D	127335057	127344044	+	127339550	1.0	1.0	collinear
gene:TraesCS3D03G0339000	Chr3D	128194328	128195968	-	128195148	Chr3D	127654028	127655668	-	127654848	1.0	1.0	collinear
gene:TraesCS3D03G0339100	Chr3D	128443438	128444639	+	128444038	Chr3D	127903987	127905188	+	127904587	1.0	1.0	collinear
gene:TraesCS3D03G0339300	Chr3D	128976616	128982973	+	128979794	Chr3D	128439351	128445708	+	128442529	1.0	1.0	collinear
gene:TraesCS3D03G0340400	Chr3D	129076551	129080497	+	129078524	Chr3D	128541067	128545013	+	128543040	1.0	1.0	collinear
gene:TraesCS3D03G0340500	Chr3D	129079745	129085988	-	129082866	Chr3D	128544261	128550504	-	128547382	1.0	1.0	collinear
gene:TraesCS3D03G0340800	Chr3D	129522242	129526783	+	129524512	Chr3D	128989798	128994339	+	128992068	1.0	1.0	collinear
gene:TraesCS3D03G0341000	Chr3D	129527819	129530051	-	129528935	Chr3D	128995375	128997607	-	128996491	1.0	1.0	collinear
gene:TraesCS3D03G0341200	Chr3D	129538840	129545173	+	129542006	Chr3D	129006858	129013191	+	129010024	1.0	1.0	collinear
gene:TraesCS3D03G0341400	Chr3D	129555715	129558501	+	129557108	Chr3D	129024099	129026885	+	129025492	1.0	1.0	collinear
gene:TraesCS3D03G0341900	Chr3D	129928294	129929671	+	129928982	Chr3D	129397139	129398516	+	129397827	1.0	1.0	collinear
gene:TraesCS3D03G0342600	Chr3D	131029058	131034371	+	131031714	Chr3D	130498882	130504195	+	130501538	1.0	1.0	collinear
gene:TraesCS3D03G0342700	Chr3D	131035112	131036995	+	131036053	Chr3D	130504936	130506819	+	130505877	1.0	1.0	collinear
gene:TraesCS3D03G0342800	Chr3D	131456662	131461602	+	131459132	Chr3D	130926921	130931861	+	130929391	1.0	1.0	collinear
gene:TraesCS3D03G0342900	Chr3D	131462616	131466425	+	131464520	Chr3D	130932875	130936684	+	130934779	1.0	1.0	collinear
gene:TraesCS3D03G0343000	Chr3D	131470091	131473261	+	131471676	Chr3D	130940350	130943520	+	130941935	1.0	1.0	collinear
gene:TraesCS3D03G0343200	Chr3D	131504128	131529337	+	131516732	Chr3D	130974387	130999596	+	130986991	1.0	1.0	collinear
gene:TraesCS3D03G0343300	Chr3D	131769328	131771357	+	131770342	Chr3D	131241366	131243395	+	131242380	1.0	1.0	collinear
gene:TraesCS3D03G0343500	Chr3D	131774581	131777680	-	131776130	Chr3D	131246619	131249718	-	131248168	1.0	1.0	collinear
gene:TraesCS3D03G0343600	Chr3D	131875473	131879208	+	131877340	Chr3D	131348001	131351764	+	131349882	1.0	1.0	collinear
gene:TraesCS3D03G0343800	Chr3D	131879184	131881287	-	131880235	Chr3D	131351740	131353843	-	131352791	1.0	1.0	collinear
gene:TraesCS3D03G0344000	Chr3D	131883188	131883830	-	131883509	Chr3D	131355744	131356386	-	131356065	1.0	1.0	collinear
gene:TraesCS3D03G0343900	Chr3D	131882142	131886173	-	131884157	Chr3D	131354698	131358729	-	131356713	1.0	1.0	collinear
gene:TraesCS3D03G0344500	Chr3D	131959491	131964081	-	131961786	Chr3D	131433006	131437596	-	131435301	1.0	1.0	collinear
gene:TraesCS3D03G0344700	Chr3D	131999529	132009532	+	132004530	Chr3D	131473044	131483047	+	131478045	1.0	1.0	collinear
gene:TraesCS3D03G0345200	Chr3D	132123748	132124893	+	132124320	Chr3D	131597769	131598914	+	131598341	1.0	1.0	collinear
gene:TraesCS3D03G0345500	Chr3D	132328370	132331943	-	132330156	Chr3D	131803685	131807258	-	131805471	1.0	1.0	collinear
gene:TraesCS3D03G0345700	Chr3D	132676664	132685068	+	132680866	Chr3D	132154548	132162952	+	132158750	1.0	1.0	collinear
gene:TraesCS3D03G0346100	Chr3D	132796546	132797398	+	132796972	Chr3D	132275088	132275940	+	132275514	1.0	1.0	collinear
gene:TraesCS3D03G0346300	Chr3D	133049623	133050357	+	133049990	Chr3D	132529876	132530610	+	132530243	1.0	1.0	collinear
gene:TraesCS3D03G0346400	Chr3D	133055288	133057528	+	133056408	Chr3D	132535836	132538076	+	132536956	1.0	1.0	collinear
gene:TraesCS3D03G0346500	Chr3D	133115934	133124714	+	133120324	Chr3D	132597260	132606040	+	132601650	1.0	0.998	collinear
gene:TraesCS3D03G0346600	Chr3D	133125140	133126896	-	133126018	Chr3D	132606466	132608222	-	132607344	1.0	1.0	collinear
gene:TraesCS3D03G0346800	Chr3D	133145757	133146289	-	133146023	Chr3D	132627083	132627615	-	132627349	1.0	1.0	collinear
gene:TraesCS3D03G0347000	Chr3D	133422015	133424262	+	133423138	Chr3D	132903433	132905680	+	132904556	1.0	1.0	collinear
gene:TraesCS3D03G0347100	Chr3D	133425218	133426122	+	133425670	Chr3D	132906636	132907540	+	132907088	1.0	1.0	collinear
gene:TraesCS3D03G0347200	Chr3D	133430296	133434519	+	133432407	Chr3D	132911714	132915937	+	132913825	1.0	1.0	collinear
gene:TraesCS3D03G0347300	Chr3D	133435290	133445858	-	133440574	Chr3D	132916708	132927276	-	132921992	1.0	1.0	collinear
gene:TraesCS3D03G0347400	Chr3D	133625123	133627424	-	133626273	Chr3D	133106416	133108717	-	133107566	1.0	1.0	collinear
gene:TraesCS3D03G0347600	Chr3D	134050965	134063359	-	134057162	Chr3D	133534505	133546899	-	133540702	1.0	1.0	collinear
gene:TraesCS3D03G0349200	Chr3D	134596482	134608173	+	134602327	Chr3D	134081461	134093153	+	134087307	1.0	1.0	collinear
gene:TraesCS3D03G0349300	Chr3D	134689398	134690351	+	134689874	Chr3D	134175157	134176110	+	134175633	1.0	1.0	collinear
gene:TraesCS3D03G0349500	Chr3D	135005360	135017510	+	135011435	Chr3D	134493357	134505720	+	134499538	1.0	1.0	collinear
gene:TraesCS3D03G0349800	Chr3D	135068261	135070209	+	135069235	Chr3D	134556495	134558443	+	134557469	1.0	1.0	collinear
gene:TraesCS3D03G0349900	Chr3D	135070248	135076090	+	135073169	Chr3D	134558482	134564324	+	134561403	1.0	1.0	collinear
gene:TraesCS3D03G0350200	Chr3D	135110542	135111159	-	135110850	Chr3D	134598764	134599381	-	134599072	1.0	0.998	collinear
gene:TraesCS3D03G0350400	Chr3D	135169165	135170468	+	135169816	Chr3D	134658239	134659542	+	134658890	1.0	1.0	collinear
gene:TraesCS3D03G0350900	Chr3D	135368903	135369649	-	135369276	Chr3D	134858681	134859427	-	134859054	1.0	1.0	collinear
gene:TraesCS3D03G0351100	Chr3D	135470778	135472703	-	135471740	Chr3D	134962546	134964471	-	134963508	1.0	1.0	collinear
gene:TraesCS3D03G0351200	Chr3D	135525813	135527464	+	135526638	Chr3D	135017878	135019529	+	135018703	1.0	1.0	collinear
gene:TraesCS3D03G0351300	Chr3D	135551571	135553088	-	135552329	Chr3D	135043637	135045154	-	135044395	1.0	1.0	collinear
gene:TraesCS3D03G0352000	Chr3D	135874338	135881242	+	135877790	Chr3D	135371812	135378788	+	135375300	1.0	1.0	collinear
gene:TraesCS3D03G0352100	Chr3D	135881696	135888763	+	135885229	Chr3D	135379242	135386329	+	135382785	1.0	0.998	collinear
gene:TraesCS3D03G0352300	Chr3D	136141612	136144673	-	136143142	Chr3D	135639178	135642239	-	135640708	1.0	1.0	collinear
gene:TraesCS3D03G0352400	Chr3D	136233775	136238444	+	136236109	Chr3D	135731657	135736326	+	135733991	1.0	1.0	collinear
gene:TraesCS3D03G0352600	Chr3D	136258085	136259638	-	136258861	Chr3D	135756265	135757818	-	135757041	1.0	1.0	collinear
gene:TraesCS3D03G0352700	Chr3D	136367827	136373477	-	136370652	Chr3D	135867130	135872780	-	135869955	1.0	1.0	collinear
gene:TraesCS3D03G0352900	Chr3D	136540896	136542307	-	136541601	Chr3D	136040825	136042236	-	136041530	1.0	1.0	collinear
gene:TraesCS3D03G0353200	Chr3D	136762030	136766346	-	136764188	Chr3D	136263536	136267852	-	136265694	1.0	1.0	collinear
gene:TraesCS3D03G0353400	Chr3D	136899830	136901783	+	136900806	Chr3D	136401357	136403310	+	136402333	1.0	1.0	collinear
gene:TraesCS3D03G0353600	Chr3D	136902284	136908036	-	136905160	Chr3D	136403811	136409563	-	136406687	1.0	1.0	collinear
gene:TraesCS3D03G0353700	Chr3D	136913193	136918299	-	136915746	Chr3D	136414720	136419826	-	136417273	1.0	1.0	collinear
gene:TraesCS3D03G0353800	Chr3D	137064955	137065254	-	137065104	Chr3D	136568085	136568384	-	136568234	1.0	1.0	collinear
gene:TraesCS3D03G0354000	Chr3D	137218420	137223942	+	137221181	Chr3D	136721778	136727300	+	136724539	1.0	1.0	collinear
gene:TraesCS3D03G0354500	Chr3D	137271473	137272690	-	137272081	Chr3D	136774831	136776048	-	136775439	1.0	1.0	collinear
gene:TraesCS3D03G0354700	Chr3D	137498821	137503000	+	137500910	Chr3D	137002179	137006358	+	137004268	1.0	1.0	collinear
gene:TraesCS3D03G0354800	Chr3D	137503284	137504507	-	137503895	Chr3D	137006642	137007865	-	137007253	1.0	1.0	collinear
gene:TraesCS3D03G0355200	Chr3D	137974049	137980204	+	137977126	Chr3D	137477407	137483562	+	137480484	1.0	1.0	collinear
gene:TraesCS3D03G0355300	Chr3D	137981940	137984849	-	137983394	Chr3D	137485298	137488207	-	137486752	1.0	1.0	collinear
gene:TraesCS3D03G0355600	Chr3D	138126300	138130555	+	138128427	Chr3D	137630080	137634359	+	137632219	1.0	1.0	collinear
gene:TraesCS3D03G0355900	Chr3D	138474658	138476236	+	138475447	Chr3D	137979422	137981000	+	137980211	1.0	1.0	collinear
gene:TraesCS3D03G0356000	Chr3D	138476200	138482794	-	138479497	Chr3D	137980964	137987558	-	137984261	1.0	1.0	collinear
gene:TraesCS3D03G0356100	Chr3D	138498525	138502552	+	138500538	Chr3D	138003288	138007315	+	138005301	1.0	1.0	collinear
gene:TraesCS3D03G0356500	Chr3D	138570404	138573759	-	138572081	Chr3D	138075167	138078522	-	138076844	1.0	1.0	collinear
gene:TraesCS3D03G0356600	Chr3D	138577698	138585415	-	138581556	Chr3D	138082461	138090178	-	138086319	1.0	1.0	collinear
gene:TraesCS3D03G0356700	Chr3D	138683155	138686347	-	138684751	Chr3D	138192221	138195413	-	138193817	1.0	1.0	collinear
gene:TraesCS3D03G0357000	Chr3D	139374332	139381475	+	139377903	Chr3D	138885575	138892837	+	138889206	1.0	0.999	collinear
gene:TraesCS3D03G0357100	Chr3D	139384136	139385347	+	139384741	Chr3D	138895639	138896850	+	138896244	1.0	1.0	collinear
gene:TraesCS3D03G0357700	Chr3D	140901423	140908759	+	140905091	Chr3D	140417718	140425054	+	140421386	1.0	1.0	collinear
gene:TraesCS3D03G0358000	Chr3D	141248537	141252756	+	141250646	Chr3D	140766103	140770322	+	140768212	1.0	1.0	collinear
gene:TraesCS3D03G0358100	Chr3D	141659023	141662222	+	141660622	Chr3D	141178588	141181787	+	141180187	1.0	1.0	collinear
gene:TraesCS3D03G0358500	Chr3D	141686441	141692832	+	141689636	Chr3D	141206006	141212397	+	141209201	1.0	1.0	collinear
gene:TraesCS3D03G0359700	Chr3D	141891630	141901748	-	141896689	Chr3D	141413011	141423129	-	141418070	1.0	1.0	collinear
gene:TraesCS3D03G0360000	Chr3D	141951529	141952125	-	141951827	Chr3D	141473218	141473814	-	141473516	1.0	1.0	collinear
gene:TraesCS3D03G0361400	Chr3D	142127770	142128924	+	142128347	Chr3D	141650508	141651662	+	141651085	1.0	1.0	collinear
gene:TraesCS3D03G0361500	Chr3D	142135275	142136279	+	142135777	Chr3D	141658013	141659017	+	141658515	1.0	1.0	collinear
gene:TraesCS3D03G0361600	Chr3D	142137896	142140593	-	142139244	Chr3D	141660634	141663331	-	141661982	1.0	1.0	collinear
gene:TraesCS3D03G0361700	Chr3D	142214185	142229688	+	142221936	Chr3D	141736923	141752426	+	141744674	1.0	1.0	collinear
gene:TraesCS3D03G0361800	Chr3D	142257016	142259143	+	142258079	Chr3D	141779754	141781881	+	141780817	1.0	1.0	collinear
gene:TraesCS3D03G0362100	Chr3D	142947904	142950394	+	142949149	Chr3D	142473798	142476288	+	142475043	1.0	1.0	collinear
gene:TraesCS3D03G0362200	Chr3D	142950610	142953173	+	142951891	Chr3D	142476504	142479067	+	142477785	1.0	1.0	collinear
gene:TraesCS3D03G0362300	Chr3D	142953460	142955334	-	142954397	Chr3D	142479354	142481228	-	142480291	1.0	1.0	collinear
gene:TraesCS3D03G0362500	Chr3D	142955465	142964488	+	142959976	Chr3D	142481359	142490382	+	142485870	1.0	1.0	collinear
gene:TraesCS3D03G0362600	Chr3D	142963883	142970812	-	142967347	Chr3D	142489777	142496706	-	142493241	1.0	1.0	collinear
gene:TraesCS3D03G0363300	Chr3D	143471417	143471796	+	143471606	Chr3D	142998717	142999096	+	142998906	1.0	1.0	collinear
gene:TraesCS3D03G0363400	Chr3D	143609698	143613623	+	143611660	Chr3D	143138968	143142893	+	143140930	1.0	1.0	collinear
gene:TraesCS3D03G0363500	Chr3D	143614897	143619124	-	143617010	Chr3D	143144167	143148394	-	143146280	1.0	1.0	collinear
gene:TraesCS3D03G0364400	Chr3D	143926139	143930143	+	143928141	Chr3D	143457085	143461086	+	143459085	0.999	0.999	collinear
gene:TraesCS3D03G0364700	Chr3D	144413312	144415929	+	144414620	Chr3D	143948648	143951265	+	143949956	1.0	1.0	collinear
gene:TraesCS3D03G0365200	Chr3D	144712342	144713239	+	144712790	Chr3D	144249914	144250811	+	144250362	1.0	1.0	collinear
gene:TraesCS3D03G0365700	Chr3D	144760478	144767162	-	144763820	Chr3D	144298050	144304734	-	144301392	1.0	1.0	collinear
gene:TraesCS3D03G0366000	Chr3D	145238918	145241448	+	145240183	Chr3D	144779767	144782297	+	144781032	1.0	1.0	collinear
gene:TraesCS3D03G0366400	Chr3D	145650561	145659863	-	145655212	Chr3D	145192370	145201672	-	145197021	1.0	1.0	collinear
gene:TraesCS3D03G0368300	Chr3D	147725650	147726021	+	147725835	Chr3D	147095733	147096104	+	147095918	1.0	1.0	collinear
gene:TraesCS3D03G0368900	Chr3D	147963682	147964629	-	147964155	Chr3D	147335069	147336016	-	147335542	1.0	1.0	collinear
gene:TraesCS3D03G0369000	Chr3D	148089616	148090338	-	148089977	Chr3D	147461003	147461725	-	147461364	1.0	1.0	collinear
gene:TraesCS3D03G0369700	Chr3D	148443179	148448642	+	148445910	Chr3D	147816975	147822438	+	147819706	1.0	1.0	collinear
gene:TraesCS3D03G0369900	Chr3D	148449279	148455081	-	148452180	Chr3D	147823075	147828877	-	147825976	1.0	1.0	collinear
gene:TraesCS3D03G0370100	Chr3D	148461080	148462917	-	148461998	Chr3D	147835269	147837106	-	147836187	1.0	1.0	collinear
gene:TraesCS3D03G0370300	Chr3D	148848152	148849726	+	148848939	Chr3D	148223861	148225435	+	148224648	1.0	1.0	collinear
gene:TraesCS3D03G0370800	Chr3D	148875787	148876920	-	148876353	Chr3D	148251496	148252629	-	148252062	1.0	1.0	collinear
gene:TraesCS3D03G0371600	Chr3D	149320626	149321750	-	149321188	Chr3D	148699123	148700247	-	148699685	1.0	1.0	collinear
gene:TraesCS3D03G0371700	Chr3D	149824799	149826260	+	149825529	Chr3D	149204927	149206388	+	149205657	1.0	1.0	collinear
gene:TraesCS3D03G0371900	Chr3D	150161660	150162637	+	150162148	Chr3D	149544247	149545224	+	149544735	1.0	1.0	collinear
gene:TraesCS3D03G0372000	Chr3D	150163232	150168505	-	150165868	Chr3D	149545819	149551092	-	149548455	1.0	1.0	collinear
gene:TraesCS3D03G0372100	Chr3D	150226008	150227623	+	150226815	Chr3D	149608857	149610472	+	149609664	1.0	1.0	collinear
gene:TraesCS3D03G0373100	Chr3D	150399254	150401692	+	150400473	Chr3D	149771635	149774073	+	149772854	1.0	1.0	collinear
gene:TraesCS3D03G0373400	Chr3D	151423368	151426724	-	151425046	Chr3D	150799028	150802384	-	150800706	1.0	1.0	collinear
gene:TraesCS3D03G0373500	Chr3D	151444832	151448477	-	151446654	Chr3D	150820492	150824137	-	150822314	1.0	1.0	collinear
gene:TraesCS3D03G0373900	Chr3D	152058393	152061829	+	152060111	Chr3D	151437287	151440723	+	151439005	1.0	1.0	collinear
gene:TraesCS3D03G0374400	Chr3D	152519116	152520956	+	152520036	Chr3D	151901381	151903221	+	151902301	1.0	1.0	collinear
gene:TraesCS3D03G0374500	Chr3D	153089720	153095278	+	153092499	Chr3D	152476620	152482178	+	152479399	1.0	1.0	collinear
gene:TraesCS3D03G0374900	Chr3D	153097294	153099576	-	153098435	Chr3D	152484194	152486476	-	152485335	1.0	1.0	collinear
gene:TraesCS3D03G0375000	Chr3D	153099901	153107875	-	153103888	Chr3D	152486801	152494775	-	152490788	1.0	1.0	collinear
gene:TraesCS3D03G0375400	Chr3D	153164920	153167827	+	153166373	Chr3D	152552398	152555314	+	152553856	1.0	1.0	collinear
gene:TraesCS3D03G0375500	Chr3D	153167885	153170727	-	153169306	Chr3D	152555372	152558214	-	152556793	1.0	1.0	collinear
gene:TraesCS3D03G0375600	Chr3D	153283518	153286581	+	153285049	Chr3D	152671327	152674390	+	152672858	1.0	1.0	collinear
gene:TraesCS3D03G0375700	Chr3D	153299592	153308131	+	153303861	Chr3D	152687401	152695940	+	152691670	1.0	1.0	collinear
gene:TraesCS3D03G0376300	Chr3D	153434570	153436948	+	153435759	Chr3D	152823085	152825463	+	152824274	1.0	1.0	collinear
gene:TraesCS3D03G0376700	Chr3D	153457748	153461632	-	153459690	Chr3D	152846263	152850147	-	152848205	1.0	1.0	collinear
gene:TraesCS3D03G0377100	Chr3D	153690385	153695551	-	153692968	Chr3D	153079164	153084330	-	153081747	1.0	1.0	collinear
gene:TraesCS3D03G0377200	Chr3D	153700176	153701603	-	153700889	Chr3D	153088955	153090382	-	153089668	1.0	1.0	collinear
gene:TraesCS3D03G0377500	Chr3D	153780653	153783910	-	153782281	Chr3D	153169432	153172689	-	153171060	1.0	1.0	collinear
gene:TraesCS3D03G0377600	Chr3D	153786664	153790741	-	153788702	Chr3D	153175443	153179520	-	153177481	1.0	1.0	collinear
gene:TraesCS3D03G0378400	Chr3D	154104429	154115623	+	154110026	Chr3D	153494158	153505840	+	153499999	1.0	1.0	collinear
gene:TraesCS3D03G0378800	Chr3D	154116415	154117431	-	154116923	Chr3D	153506632	153507648	-	153507140	1.0	1.0	collinear
gene:TraesCS3D03G0379100	Chr3D	154459754	154462190	+	154460972	Chr3D	153847936	153850372	+	153849154	1.0	1.0	collinear
gene:TraesCS3D03G0379400	Chr3D	154790364	154793163	-	154791763	Chr3D	154179353	154182152	-	154180752	1.0	1.0	collinear
gene:TraesCS3D03G0379600	Chr3D	155222060	155222932	+	155222496	Chr3D	154612401	154613273	+	154612837	1.0	1.0	collinear
gene:TraesCS3D03G0379700	Chr3D	155223470	155227857	-	155225663	Chr3D	154613811	154618198	-	154616004	1.0	1.0	collinear
gene:TraesCS3D03G0379900	Chr3D	155313112	155313598	-	155313355	Chr3D	154703474	154703960	-	154703717	1.0	1.0	collinear
gene:TraesCS3D03G0380400	Chr3D	155324716	155325065	-	155324890	Chr3D	154715078	154715427	-	154715252	1.0	1.0	collinear
gene:TraesCS3D03G0380900	Chr3D	156162133	156167640	+	156164886	Chr3D	155555516	155561023	+	155558269	1.0	1.0	collinear
gene:TraesCS3D03G0381000	Chr3D	156170961	156199277	+	156185119	Chr3D	155564344	155592660	+	155578502	1.0	1.0	collinear
gene:TraesCS3D03G0381100	Chr3D	156200209	156201084	-	156200646	Chr3D	155593592	155594467	-	155594029	1.0	1.0	collinear
gene:TraesCS3D03G0381300	Chr3D	156282832	156284065	+	156283448	Chr3D	155676215	155677448	+	155676831	1.0	1.0	collinear
gene:TraesCS3D03G0381200	Chr3D	156281335	156290756	+	156286045	Chr3D	155674718	155684139	+	155679428	1.0	1.0	collinear
gene:TraesCS3D03G0381600	Chr3D	156756298	156757728	+	156757013	Chr3D	156144670	156146100	+	156145385	1.0	1.0	collinear
gene:TraesCS3D03G0381700	Chr3D	156817337	156818255	+	156817796	Chr3D	156206456	156207374	+	156206915	1.0	1.0	collinear
gene:TraesCS3D03G0381800	Chr3D	156821564	156823764	+	156822664	Chr3D	156210683	156212883	+	156211783	1.0	1.0	collinear
gene:TraesCS3D03G0381900	Chr3D	156851352	156856905	+	156854128	Chr3D	156240964	156246686	+	156243825	1.0	1.0	collinear
gene:TraesCS3D03G0382000	Chr3D	156867297	156869409	-	156868353	Chr3D	156257078	156259190	-	156258134	1.0	1.0	collinear
gene:TraesCS3D03G0382100	Chr3D	157327006	157329231	-	157328118	Chr3D	156723184	156725409	-	156724296	1.0	1.0	collinear
gene:TraesCS3D03G0382200	Chr3D	157572924	157574000	-	157573462	Chr3D	156971132	156972208	-	156971670	1.0	1.0	collinear
gene:TraesCS3D03G0382600	Chr3D	157639859	157640688	-	157640273	Chr3D	157039660	157040489	-	157040074	1.0	1.0	collinear
gene:TraesCS3D03G0382700	Chr3D	157696602	157702199	+	157699400	Chr3D	157096719	157102316	+	157099517	1.0	1.0	collinear
gene:TraesCS3D03G0382800	Chr3D	157701996	157702538	-	157702267	Chr3D	157102113	157102655	-	157102384	1.0	1.0	collinear
gene:TraesCS3D03G0383000	Chr3D	157787255	157788404	-	157787829	Chr3D	157179345	157180494	-	157179919	1.0	1.0	collinear
gene:TraesCS3D03G0383100	Chr3D	157824212	157824574	+	157824393	Chr3D	157216434	157216796	+	157216615	1.0	1.0	collinear
gene:TraesCS3D03G0383200	Chr3D	157837524	157838426	+	157837975	Chr3D	157229748	157230650	+	157230199	1.0	1.0	collinear
gene:TraesCS3D03G0383300	Chr3D	157952567	157960493	-	157956530	Chr3D	157345294	157353220	-	157349257	1.0	1.0	collinear
gene:TraesCS3D03G0383700	Chr3D	157984003	157984611	+	157984307	Chr3D	157377052	157377660	+	157377356	1.0	1.0	collinear
gene:TraesCS3D03G0383800	Chr3D	158048691	158049547	-	158049119	Chr3D	157442746	157443602	-	157443174	1.0	1.0	collinear
gene:TraesCS3D03G0383900	Chr3D	158080784	158081815	+	158081299	Chr3D	157474839	157475870	+	157475354	1.0	1.0	collinear
gene:TraesCS3D03G0384000	Chr3D	158145723	158146823	-	158146273	Chr3D	157539781	157540881	-	157540331	1.0	1.0	collinear
gene:TraesCS3D03G0384100	Chr3D	158154634	158156659	-	158155646	Chr3D	157548692	157550717	-	157549704	1.0	1.0	collinear
gene:TraesCS3D03G0384200	Chr3D	158265508	158266236	+	158265872	Chr3D	157659566	157660294	+	157659930	1.0	1.0	collinear
gene:TraesCS3D03G0384300	Chr3D	158355891	158356760	+	158356325	Chr3D	157749949	157750818	+	157750383	1.0	1.0	collinear
gene:TraesCS3D03G0384400	Chr3D	158357148	158358779	-	158357963	Chr3D	157751206	157752837	-	157752021	1.0	1.0	collinear
gene:TraesCS3D03G0384500	Chr3D	158359081	158362357	+	158360719	Chr3D	157753139	157756415	+	157754777	1.0	1.0	collinear
gene:TraesCS3D03G0384600	Chr3D	158367746	158376823	+	158372284	Chr3D	157761804	157770881	+	157766342	1.0	1.0	collinear
gene:TraesCS3D03G0384700	Chr3D	158377297	158381266	+	158379281	Chr3D	157771355	157775324	+	157773339	1.0	1.0	collinear
gene:TraesCS3D03G0385000	Chr3D	158677287	158681735	+	158679511	Chr3D	158073634	158078082	+	158075858	1.0	1.0	collinear
gene:TraesCS3D03G0385100	Chr3D	158683008	158688129	+	158685568	Chr3D	158079355	158084476	+	158081915	1.0	1.0	collinear
gene:TraesCS3D03G0385200	Chr3D	159051347	159052411	+	159051879	Chr3D	158449913	158450977	+	158450445	1.0	1.0	collinear
gene:TraesCS3D03G0385300	Chr3D	159059417	159060270	-	159059843	Chr3D	158457983	158458836	-	158458409	1.0	1.0	collinear
gene:TraesCS3D03G0385500	Chr3D	159531882	159532421	-	159532151	Chr3D	158930480	158931019	-	158930749	1.0	1.0	collinear
gene:TraesCS3D03G0385700	Chr3D	159537997	159538536	-	159538266	Chr3D	158936595	158937134	-	158936864	1.0	1.0	collinear
gene:TraesCS3D03G0385800	Chr3D	159539400	159539591	-	159539495	Chr3D	158937998	158938189	-	158938093	1.0	1.0	collinear
gene:TraesCS3D03G0386700	Chr3D	160024799	160029471	+	160027135	Chr3D	159424347	159429019	+	159426683	1.0	1.0	collinear
gene:TraesCS3D03G0386800	Chr3D	160032119	160035295	+	160033707	Chr3D	159431667	159434843	+	159433255	1.0	1.0	collinear
gene:TraesCS3D03G0386900	Chr3D	160035451	160035687	-	160035569	Chr3D	159434999	159435235	-	159435117	1.0	1.0	collinear
gene:TraesCS3D03G0387100	Chr3D	160170283	160172537	-	160171410	Chr3D	159570538	159572792	-	159571665	1.0	1.0	collinear
gene:TraesCS3D03G0387200	Chr3D	160215519	160217070	+	160216294	Chr3D	159615955	159617506	+	159616730	1.0	1.0	collinear
gene:TraesCS3D03G0387300	Chr3D	160218992	160225150	-	160222071	Chr3D	159619428	159625586	-	159622507	1.0	1.0	collinear
gene:TraesCS3D03G0387600	Chr3D	160387446	160390085	-	160388765	Chr3D	159785676	159788315	-	159786995	1.0	1.0	collinear
gene:TraesCS3D03G0387700	Chr3D	160390276	160399293	-	160394784	Chr3D	159788506	159797521	-	159793013	1.0	1.0	collinear
gene:TraesCS3D03G0387800	Chr3D	161125190	161125714	+	161125452	Chr3D	160524881	160525405	+	160525143	1.0	1.0	collinear
gene:TraesCS3D03G0387900	Chr3D	161156834	161161866	+	161159350	Chr3D	160556525	160561557	+	160559041	1.0	1.0	collinear
gene:TraesCS3D03G0388000	Chr3D	161161230	161162880	-	161162055	Chr3D	160560921	160562571	-	160561746	1.0	1.0	collinear
gene:TraesCS3D03G0388200	Chr3D	161212559	161220021	-	161216290	Chr3D	160612250	160619712	-	160615981	1.0	1.0	collinear
gene:TraesCS3D03G0388400	Chr3D	161298180	161299419	+	161298799	Chr3D	160698304	160699543	+	160698923	1.0	1.0	collinear
gene:TraesCS3D03G0388500	Chr3D	161300935	161303532	-	161302233	Chr3D	160701059	160703656	-	160702357	1.0	1.0	collinear
gene:TraesCS3D03G0388600	Chr3D	161305514	161308460	+	161306987	Chr3D	160705638	160708584	+	160707111	1.0	1.0	collinear
gene:TraesCS3D03G0388900	Chr3D	161482724	161483640	+	161483182	Chr3D	160883251	160884167	+	160883709	1.0	1.0	collinear
gene:TraesCS3D03G0389000	Chr3D	161489458	161493076	+	161491267	Chr3D	160890206	160893824	+	160892015	1.0	1.0	collinear
gene:TraesCS3D03G0389100	Chr3D	161507151	161511391	-	161509271	Chr3D	160908142	160912382	-	160910262	1.0	1.0	collinear
gene:TraesCS3D03G0389200	Chr3D	161999281	162001454	-	162000367	Chr3D	161400508	161402681	-	161401594	0.957	0.957	collinear
gene:TraesCS3D03G0389400	Chr3D	162095654	162097544	-	162096599	Chr3D	161496881	161498771	-	161497826	1.0	1.0	collinear
gene:TraesCS3D03G0389700	Chr3D	162194093	162195647	-	162194870	Chr3D	161595320	161596874	-	161596097	1.0	1.0	collinear
gene:TraesCS3D03G0389800	Chr3D	162305997	162316201	-	162311099	Chr3D	161707226	161717430	-	161712328	1.0	1.0	collinear
gene:TraesCS3D03G0390100	Chr3D	162418349	162418783	-	162418566	Chr3D	161819823	161820257	-	161820040	1.0	1.0	collinear
gene:TraesCS3D03G0390200	Chr3D	162526068	162527451	-	162526759	Chr3D	161928748	161930131	-	161929439	1.0	1.0	collinear
gene:TraesCS3D03G0390300	Chr3D	162579838	162581535	+	162580686	Chr3D	161978279	161979976	+	161979127	1.0	1.0	collinear
