gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity
gene:TraesCS7A03G0145000	Chr7A	33880714	33887988	-	33884351	Chr7A	31950963	31958237	-	31954600	1.0	1.0
gene:TraesCS7A03G0145200	Chr7A	33938309	33943542	-	33940925	Chr7A	32008558	32013791	-	32011174	1.0	1.0
gene:TraesCS7A03G0145300	Chr7A	33947227	33952084	-	33949655	Chr7A	32017476	32022333	-	32019904	1.0	1.0
gene:TraesCS7A03G0145400	Chr7A	33954380	33955811	+	33955095	Chr7A	32024629	32026060	+	32025344	1.0	1.0
gene:TraesCS7A03G0145500	Chr7A	33955958	33959922	-	33957940	Chr7A	32026207	32030171	-	32028189	1.0	1.0
gene:TraesCS7A03G0145600	Chr7A	33961692	33963398	-	33962545	Chr7A	32031941	32033647	-	32032794	1.0	1.0
gene:TraesCS7A03G0145700	Chr7A	33964729	33967535	-	33966132	Chr7A	32034978	32037784	-	32036381	1.0	1.0
gene:TraesCS7A03G0146400	Chr7A	34221971	34223406	-	34222688	Chr7A	32293124	32294559	-	32293841	1.0	1.0
gene:TraesCS7A03G0146500	Chr7A	34224124	34224934	-	34224529	Chr7A	32295277	32296087	-	32295682	1.0	1.0
gene:TraesCS7A03G0146600	Chr7A	34227572	34230775	-	34229173	Chr7A	32298725	32301928	-	32300326	1.0	1.0
gene:TraesCS7A03G0146700	Chr7A	34231683	34231889	-	34231786	Chr7A	32302836	32303042	-	32302939	1.0	1.0
gene:TraesCS7A03G0146800	Chr7A	34339363	34341380	+	34340371	Chr7A	32412675	32414636	+	32413655	1.0	1.0
gene:TraesCS7A03G0146900	Chr7A	34454775	34455360	+	34455067	Chr7A	32528850	32529435	+	32529142	1.0	1.0
gene:TraesCS7A03G0147000	Chr7A	34457023	34457283	+	34457153	Chr7A	32531098	32531358	+	32531228	1.0	1.0
gene:TraesCS7A03G0147200	Chr7A	34508850	34509881	-	34509365	Chr7A	32582925	32583956	-	32583440	1.0	1.0
gene:TraesCS7A03G0147300	Chr7A	34512681	34512941	+	34512811	Chr7A	32586756	32587016	+	32586886	1.0	1.0
gene:TraesCS7A03G0147400	Chr7A	34514016	34514928	-	34514472	Chr7A	32588091	32589003	-	32588547	1.0	1.0
gene:TraesCS7A03G0147600	Chr7A	34556004	34559101	-	34557552	Chr7A	32630079	32633176	-	32631627	1.0	1.0
gene:TraesCS7A03G0147900	Chr7A	34626499	34628457	-	34627478	Chr7A	32700574	32702532	-	32701553	1.0	1.0
gene:TraesCS7A03G0148000	Chr7A	34687339	34688877	+	34688108	Chr7A	32761414	32762952	+	32762183	1.0	1.0
gene:TraesCS7A03G0148100	Chr7A	34700197	34705821	+	34703009	Chr7A	32774272	32779896	+	32777084	1.0	1.0
gene:TraesCS7A03G0148200	Chr7A	34873229	34873483	-	34873356	Chr7A	32947304	32947558	-	32947431	1.0	1.0
gene:TraesCS7A03G0148300	Chr7A	34880281	34880869	+	34880575	Chr7A	32954356	32954944	+	32954650	1.0	1.0
gene:TraesCS7A03G0148600	Chr7A	35111286	35111636	+	35111461	Chr7A	33148730	33149080	+	33148905	1.0	1.0
gene:TraesCS7A03G0148800	Chr7A	35148294	35155321	+	35151807	Chr7A	33185738	33192765	+	33189251	1.0	1.0
gene:TraesCS7A03G0148900	Chr7A	35158078	35164512	-	35161295	Chr7A	33195522	33201956	-	33198739	1.0	1.0
gene:TraesCS7A03G0149100	Chr7A	35324001	35328177	+	35326089	Chr7A	33361446	33365622	+	33363534	1.0	1.0
gene:TraesCS7A03G0149300	Chr7A	35330872	35331981	+	35331426	Chr7A	33368317	33369426	+	33368871	1.0	1.0
gene:TraesCS7A03G0149400	Chr7A	35335266	35336661	-	35335963	Chr7A	33372711	33374106	-	33373408	1.0	1.0
gene:TraesCS7A03G0149600	Chr7A	35408877	35417999	-	35413438	Chr7A	33446277	33455399	-	33450838	1.0	1.0
gene:TraesCS7A03G0149700	Chr7A	35417224	35417637	-	35417430	Chr7A	33454624	33455037	-	33454830	1.0	1.0
gene:TraesCS7A03G0149800	Chr7A	35443750	35447029	-	35445389	Chr7A	33481438	33484717	-	33483077	1.0	1.0
gene:TraesCS7A03G0150000	Chr7A	35458540	35459740	-	35459140	Chr7A	33496228	33497428	-	33496828	1.0	1.0
gene:TraesCS7A03G0150300	Chr7A	35501711	35503072	-	35502391	Chr7A	33540150	33541511	-	33540830	1.0	1.0
gene:TraesCS7A03G0150400	Chr7A	35506106	35508709	+	35507407	Chr7A	33544545	33547148	+	33545846	1.0	1.0
gene:TraesCS7A03G0151100	Chr7A	35942078	35942461	-	35942269	Chr7A	33678600	33678983	-	33678791	1.0	1.0
gene:TraesCS7A03G0152100	Chr7A	36145104	36156123	+	36150613	Chr7A	33882394	33893413	+	33887903	1.0	1.0
gene:TraesCS7A03G0152300	Chr7A	36161789	36167104	-	36164446	Chr7A	33899079	33904395	-	33901737	1.0	0.999
gene:TraesCS7A03G0152400	Chr7A	36233061	36234569	-	36233815	Chr7A	33970992	33972500	-	33971746	1.0	1.0
gene:TraesCS7A03G0152700	Chr7A	36293627	36294605	-	36294116	Chr7A	34032459	34033437	-	34032948	1.0	1.0
gene:TraesCS7A03G0152900	Chr7A	36294928	36308781	+	36301854	Chr7A	34033760	34048332	+	34041046	1.0	1.0
gene:TraesCS7A03G0153000	Chr7A	36363199	36366717	-	36364958	Chr7A	34103300	34106818	-	34105059	1.0	1.0
gene:TraesCS7A03G0153100	Chr7A	36400439	36400932	-	36400685	Chr7A	34140540	34141033	-	34140786	1.0	1.0
gene:TraesCS7A03G0153900	Chr7A	36709146	36710729	-	36709937	Chr7A	34450920	34452503	-	34451711	1.0	1.0
gene:TraesCS7A03G0154000	Chr7A	36773963	36776445	-	36775204	Chr7A	34517336	34519818	-	34518577	1.0	1.0
gene:TraesCS7A03G0154100	Chr7A	36795642	36797519	-	36796580	Chr7A	34538999	34540876	-	34539937	1.0	0.998
gene:TraesCS7A03G0154300	Chr7A	36963322	36964533	-	36963927	Chr7A	34707264	34708475	-	34707869	1.0	1.0
gene:TraesCS7A03G0154400	Chr7A	36977173	36978820	+	36977996	Chr7A	34721320	34722967	+	34722143	1.0	1.0
gene:TraesCS7A03G0154500	Chr7A	36999281	37001525	+	37000403	Chr7A	34743428	34745672	+	34744550	1.0	1.0
gene:TraesCS7A03G0154900	Chr7A	37169539	37174948	-	37172243	Chr7A	34916928	34922337	-	34919632	1.0	1.0
gene:TraesCS7A03G0155000	Chr7A	37252004	37254520	-	37253262	Chr7A	35000531	35003047	-	35001789	1.0	1.0
gene:TraesCS7A03G0155100	Chr7A	37262166	37271266	+	37266716	Chr7A	35010693	35020004	+	35015348	1.0	1.0
gene:TraesCS7A03G0155300	Chr7A	37426466	37428649	-	37427557	Chr7A	35176675	35178858	-	35177766	1.0	1.0
gene:TraesCS7A03G0155500	Chr7A	37453475	37455751	-	37454613	Chr7A	35203921	35206197	-	35205059	1.0	1.0
gene:TraesCS7A03G0155900	Chr7A	37642278	37644419	-	37643348	Chr7A	35395600	35397741	-	35396670	1.0	1.0
gene:TraesCS7A03G0156200	Chr7A	37703703	37703903	-	37703803	Chr7A	35457589	35457789	-	35457689	1.0	1.0
gene:TraesCS7A03G0156300	Chr7A	37767206	37769344	-	37768275	Chr7A	35522226	35524364	-	35523295	1.0	1.0
gene:TraesCS7A03G0156800	Chr7A	37838543	37846826	+	37842684	Chr7A	35593876	35602526	+	35598201	0.998	0.997
gene:TraesCS7A03G0157400	Chr7A	37872241	37874909	+	37873575	Chr7A	35627942	35630610	+	35629276	0.997	0.994
gene:TraesCS7A03G0157500	Chr7A	37877425	37909860	-	37893642	Chr7A	35633126	35665561	-	35649343	1.0	1.0
gene:TraesCS7A03G0157800	Chr7A	37934550	37936563	-	37935556	Chr7A	35690398	35692411	-	35691404	1.0	1.0
gene:TraesCS7A03G0157900	Chr7A	37940754	37942569	+	37941661	Chr7A	35696602	35698417	+	35697509	1.0	1.0
gene:TraesCS7A03G0158300	Chr7A	38008885	38012583	+	38010734	Chr7A	35765406	35769104	+	35767255	1.0	1.0
gene:TraesCS7A03G0158600	Chr7A	38361535	38361786	+	38361660	Chr7A	36119478	36119729	+	36119603	1.0	1.0
gene:TraesCS7A03G0158900	Chr7A	38492893	38493825	-	38493359	Chr7A	36252294	36253226	-	36252760	1.0	0.997
gene:TraesCS7A03G0159200	Chr7A	38547839	38548084	+	38547961	Chr7A	36308204	36308449	+	36308326	1.0	1.0
gene:TraesCS7A03G0159300	Chr7A	38549564	38549824	-	38549694	Chr7A	36309929	36310189	-	36310059	1.0	1.0
gene:TraesCS7A03G0159400	Chr7A	38554681	38574040	-	38564360	Chr7A	36315046	36334695	-	36324870	1.0	1.0
gene:TraesCS7A03G0160000	Chr7A	38721034	38731487	-	38726260	Chr7A	36485489	36495942	-	36490715	1.0	0.99
gene:TraesCS7A03G0160200	Chr7A	38813705	38823856	-	38818780	Chr7A	36542867	36553260	-	36548063	1.0	1.0
gene:TraesCS7A03G0160400	Chr7A	38899116	38900457	-	38899786	Chr7A	36629004	36630345	-	36629674	1.0	1.0
gene:TraesCS7A03G0160500	Chr7A	38918222	38921596	+	38919909	Chr7A	36648398	36651772	+	36650085	1.0	1.0
gene:TraesCS7A03G0160800	Chr7A	39127496	39131015	-	39129255	Chr7A	36859399	36862918	-	36861158	1.0	1.0
gene:TraesCS7A03G0160900	Chr7A	39165476	39168915	+	39167195	Chr7A	36898264	36901703	+	36899983	1.0	1.0
gene:TraesCS7A03G0161200	Chr7A	39213252	39213800	+	39213526	Chr7A	36946599	36947147	+	36946873	1.0	1.0
gene:TraesCS7A03G0162400	Chr7A	39818306	39820390	-	39819348	Chr7A	37359867	37361951	-	37360909	1.0	1.0
gene:TraesCS7A03G0162700	Chr7A	40157356	40162010	+	40159683	Chr7A	37704113	37708767	+	37706440	1.0	1.0
gene:TraesCS7A03G0162800	Chr7A	40162449	40163217	-	40162833	Chr7A	37709206	37709974	-	37709590	1.0	1.0
gene:TraesCS7A03G0162900	Chr7A	40172345	40175522	+	40173933	Chr7A	37719102	37722279	+	37720690	1.0	1.0
gene:TraesCS7A03G0163000	Chr7A	40176071	40176562	-	40176316	Chr7A	37722828	37723319	-	37723073	1.0	1.0
gene:TraesCS7A03G0163300	Chr7A	40178176	40179837	-	40179006	Chr7A	37724933	37726594	-	37725763	1.0	1.0
gene:TraesCS7A03G0163600	Chr7A	40292630	40293394	+	40293012	Chr7A	37840699	37841463	+	37841081	1.0	1.0
gene:TraesCS7A03G0163700	Chr7A	40301156	40302154	+	40301655	Chr7A	37849225	37850223	+	37849724	1.0	1.0
gene:TraesCS7A03G0164200	Chr7A	40372131	40389471	+	40380801	Chr7A	37920693	37938323	+	37929508	1.0	1.0
gene:TraesCS7A03G0164600	Chr7A	40582691	40584188	+	40583439	Chr7A	38131532	38133029	+	38132280	1.0	1.0
gene:TraesCS7A03G0164700	Chr7A	40589389	40589628	-	40589508	Chr7A	38138230	38138469	-	38138349	1.0	1.0
gene:TraesCS7A03G0164800	Chr7A	40674890	40676409	+	40675649	Chr7A	38224781	38226300	+	38225540	1.0	1.0
gene:TraesCS7A03G0165100	Chr7A	40688218	40688499	-	40688358	Chr7A	38238109	38238390	-	38238249	1.0	1.0
gene:TraesCS7A03G0165900	Chr7A	41138254	41138514	+	41138384	Chr7A	38689242	38689502	+	38689372	1.0	1.0
gene:TraesCS7A03G0166100	Chr7A	41166696	41166956	+	41166826	Chr7A	38717684	38717944	+	38717814	1.0	1.0
gene:TraesCS7A03G0167200	Chr7A	41218192	41220020	-	41219106	Chr7A	38769982	38771810	-	38770896	1.0	1.0
gene:TraesCS7A03G0167400	Chr7A	41221620	41222458	-	41222039	Chr7A	38773410	38774248	-	38773829	1.0	1.0
gene:TraesCS7A03G0168300	Chr7A	41461246	41461794	+	41461520	Chr7A	39015796	39016344	+	39016070	1.0	1.0
gene:TraesCS7A03G0168400	Chr7A	41463079	41463486	-	41463282	Chr7A	39017629	39018036	-	39017832	1.0	1.0
gene:TraesCS7A03G0168700	Chr7A	41507304	41511397	+	41509350	Chr7A	39062244	39066337	+	39064290	1.0	1.0
gene:TraesCS7A03G0169100	Chr7A	41671335	41674421	-	41672878	Chr7A	39227750	39230836	-	39229293	1.0	1.0
gene:TraesCS7A03G0169900	Chr7A	41920089	41922087	+	41921088	Chr7A	39480367	39482365	+	39481366	1.0	1.0
gene:TraesCS7A03G0170100	Chr7A	41930269	41931686	+	41930977	Chr7A	39490547	39491964	+	39491255	1.0	1.0
gene:TraesCS7A03G0170200	Chr7A	42027074	42032475	+	42029774	Chr7A	39587589	39592990	+	39590289	1.0	1.0
gene:TraesCS7A03G0171200	Chr7A	42481715	42489946	-	42485830	Chr7A	40043614	40051845	-	40047729	1.0	1.0
gene:TraesCS7A03G0171300	Chr7A	42574588	42575293	-	42574940	Chr7A	40137580	40138285	-	40137932	1.0	1.0
gene:TraesCS7A03G0171400	Chr7A	42613766	42614466	-	42614116	Chr7A	40176159	40176859	-	40176509	1.0	1.0
gene:TraesCS7A03G0171500	Chr7A	42622104	42633541	+	42627822	Chr7A	40184774	40196555	+	40190664	1.0	0.998
gene:TraesCS7A03G0172600	Chr7A	42797198	42803392	-	42800295	Chr7A	40360598	40366793	-	40363695	1.0	1.0
gene:TraesCS7A03G0173000	Chr7A	42834555	42837627	-	42836091	Chr7A	40397963	40401035	-	40399499	1.0	1.0
gene:TraesCS7A03G0173100	Chr7A	42880249	42882007	+	42881128	Chr7A	40443674	40445432	+	40444553	1.0	1.0
gene:TraesCS7A03G0173200	Chr7A	42967593	42988865	-	42978229	Chr7A	40532530	40553802	-	40543166	1.0	1.0
gene:TraesCS7A03G0173700	Chr7A	43127704	43128549	+	43128126	Chr7A	40695320	40696165	+	40695742	1.0	1.0
gene:TraesCS7A03G0173800	Chr7A	43131541	43133385	+	43132463	Chr7A	40699155	40700999	+	40700077	1.0	1.0
gene:TraesCS7A03G0175400	Chr7A	43416727	43417284	+	43417005	Chr7A	40987894	40988451	+	40988172	1.0	1.0
gene:TraesCS7A03G0175500	Chr7A	43476331	43477649	-	43476990	Chr7A	41047488	41048806	-	41048147	1.0	1.0
gene:TraesCS7A03G0175600	Chr7A	43840655	43842950	-	43841802	Chr7A	41414558	41416853	-	41415705	1.0	1.0
gene:TraesCS7A03G0175800	Chr7A	43860615	43863817	+	43862216	Chr7A	41435858	41439049	+	41437453	0.987	0.987
gene:TraesCS7A03G0176000	Chr7A	43863861	43867022	-	43865441	Chr7A	41439093	41442254	-	41440673	1.0	1.0
gene:TraesCS7A03G0176300	Chr7A	43879404	43880240	+	43879822	Chr7A	41455034	41455870	+	41455452	1.0	1.0
gene:TraesCS7A03G0176500	Chr7A	43887798	43888782	-	43888290	Chr7A	41463893	41464877	-	41464385	1.0	1.0
gene:TraesCS7A03G0176900	Chr7A	44050274	44051376	+	44050825	Chr7A	41626695	41627797	+	41627246	1.0	1.0
gene:TraesCS7A03G0177100	Chr7A	44139604	44140517	+	44140060	Chr7A	41716620	41717533	+	41717076	1.0	1.0
gene:TraesCS7A03G0177300	Chr7A	44169494	44171141	+	44170317	Chr7A	41747055	41748702	+	41747878	1.0	1.0
gene:TraesCS7A03G0177400	Chr7A	44197840	44199488	+	44198664	Chr7A	41775560	41777208	+	41776384	1.0	1.0
gene:TraesCS7A03G0177700	Chr7A	44215249	44218897	+	44217073	Chr7A	41793583	41797231	+	41795407	1.0	1.0
gene:TraesCS7A03G0177900	Chr7A	44293875	44295443	+	44294659	Chr7A	41873113	41874681	+	41873897	1.0	1.0
gene:TraesCS7A03G0178100	Chr7A	44379919	44388628	-	44384273	Chr7A	41959500	41968510	-	41964005	1.0	1.0
gene:TraesCS7A03G0178500	Chr7A	44421344	44425160	+	44423252	Chr7A	42001695	42005511	+	42003603	1.0	1.0
gene:TraesCS7A03G0179400	Chr7A	44545052	44548233	-	44546642	Chr7A	42126100	42129281	-	42127690	1.0	1.0
gene:TraesCS7A03G0179700	Chr7A	44689308	44691203	+	44690255	Chr7A	42245657	42247552	+	42246604	1.0	1.0
gene:TraesCS7A03G0179800	Chr7A	44713579	44714555	+	44714067	Chr7A	42270282	42271258	+	42270770	1.0	1.0
gene:TraesCS7A03G0179900	Chr7A	44761806	44768077	-	44764941	Chr7A	42302979	42309250	-	42306114	1.0	1.0
gene:TraesCS7A03G0180000	Chr7A	44769121	44771962	-	44770541	Chr7A	42310294	42313135	-	42311714	1.0	1.0
gene:TraesCS7A03G0180400	Chr7A	44912531	44915044	-	44913787	Chr7A	42453639	42456152	-	42454895	1.0	1.0
gene:TraesCS7A03G0180500	Chr7A	44956589	44958514	+	44957551	Chr7A	42497718	42499643	+	42498680	1.0	0.998
gene:TraesCS7A03G0180700	Chr7A	44979859	44982155	+	44981007	Chr7A	42520988	42523284	+	42522136	1.0	1.0
gene:TraesCS7A03G0180900	Chr7A	44996302	44996790	+	44996546	Chr7A	42537465	42537953	+	42537709	1.0	1.0
gene:TraesCS7A03G0181000	Chr7A	44998792	44999637	-	44999214	Chr7A	42539955	42540800	-	42540377	1.0	1.0
gene:TraesCS7A03G0181200	Chr7A	45063731	45067351	+	45065541	Chr7A	42605343	42608963	+	42607153	1.0	1.0
gene:TraesCS7A03G0182400	Chr7A	45404760	45406535	+	45405647	Chr7A	42963605	42965380	+	42964492	1.0	0.998
gene:TraesCS7A03G0182500	Chr7A	45417368	45422068	+	45419718	Chr7A	42976406	42981295	+	42978850	1.0	1.0
gene:TraesCS7A03G0182600	Chr7A	45422491	45427712	+	45425101	Chr7A	42981735	42986957	+	42984346	1.0	1.0
gene:TraesCS7A03G0183300	Chr7A	45481431	45498670	+	45490050	Chr7A	43045895	43063134	+	43054514	1.0	1.0
gene:TraesCS7A03G0183500	Chr7A	45614881	45619769	-	45617325	Chr7A	43180494	43185382	-	43182938	1.0	1.0
gene:TraesCS7A03G0183700	Chr7A	45868510	45868972	-	45868741	Chr7A	43438754	43439216	-	43438985	1.0	1.0
gene:TraesCS7A03G0184100	Chr7A	45886839	45887494	-	45887166	Chr7A	43457258	43457913	-	43457585	1.0	1.0
gene:TraesCS7A03G0184400	Chr7A	45929988	45934314	+	45932151	Chr7A	43501570	43505896	+	43503733	1.0	1.0
gene:TraesCS7A03G0184700	Chr7A	46777545	46784548	-	46781046	Chr7A	44355885	44362888	-	44359386	1.0	1.0
gene:TraesCS7A03G0184900	Chr7A	46866263	46870183	-	46868223	Chr7A	44444603	44448523	-	44446563	1.0	1.0
gene:TraesCS7A03G0185000	Chr7A	46931606	46933281	-	46932443	Chr7A	44509559	44511234	-	44510396	1.0	1.0
gene:TraesCS7A03G0185100	Chr7A	47240426	47242738	+	47241582	Chr7A	44821956	44824268	+	44823112	1.0	1.0
gene:TraesCS7A03G0185400	Chr7A	47485243	47485719	-	47485481	Chr7A	45067119	45067595	-	45067357	1.0	1.0
gene:TraesCS7A03G0185600	Chr7A	47989949	47990412	-	47990180	Chr7A	45573584	45574047	-	45573815	1.0	1.0
gene:TraesCS7A03G0185700	Chr7A	48009356	48010118	-	48009737	Chr7A	45592991	45593753	-	45593372	1.0	1.0
gene:TraesCS7A03G0185800	Chr7A	48018651	48019050	-	48018850	Chr7A	45602286	45602685	-	45602485	1.0	1.0
gene:TraesCS7A03G0186200	Chr7A	48163521	48164424	-	48163972	Chr7A	45714979	45715882	-	45715430	1.0	1.0
gene:TraesCS7A03G0186900	Chr7A	48303654	48306247	-	48304950	Chr7A	45855112	45857705	-	45856408	1.0	1.0
gene:TraesCS7A03G0187100	Chr7A	48428702	48430951	-	48429826	Chr7A	45980160	45982409	-	45981284	1.0	1.0
gene:TraesCS7A03G0187200	Chr7A	48508153	48510111	-	48509132	Chr7A	46059611	46061569	-	46060590	1.0	1.0
gene:TraesCS7A03G0187300	Chr7A	48545606	48549104	-	48547355	Chr7A	46097064	46100562	-	46098813	1.0	1.0
gene:TraesCS7A03G0187800	Chr7A	48700090	48704256	+	48702173	Chr7A	46251548	46255714	+	46253631	1.0	1.0
gene:TraesCS7A03G0188200	Chr7A	48841488	48841847	-	48841667	Chr7A	46392946	46393305	-	46393125	1.0	1.0
gene:TraesCS7A03G0188300	Chr7A	48843190	48843714	-	48843452	Chr7A	46394648	46395172	-	46394910	1.0	1.0
gene:TraesCS7A03G0188700	Chr7A	48851641	48852318	+	48851979	Chr7A	46403099	46403776	+	46403437	1.0	1.0
gene:TraesCS7A03G0189900	Chr7A	48870669	48870914	+	48870791	Chr7A	46422127	46422372	+	46422249	1.0	1.0
gene:TraesCS7A03G0190200	Chr7A	49158046	49162702	+	49160374	Chr7A	46709504	46714160	+	46711832	1.0	1.0
gene:TraesCS7A03G0190300	Chr7A	49162437	49164074	-	49163255	Chr7A	46713895	46715532	-	46714713	1.0	1.0
gene:TraesCS7A03G0190400	Chr7A	49169074	49171238	-	49170156	Chr7A	46720532	46722696	-	46721614	1.0	1.0
gene:TraesCS7A03G0190500	Chr7A	49171897	49175157	-	49173527	Chr7A	46723355	46726615	-	46724985	1.0	1.0
gene:TraesCS7A03G0190800	Chr7A	49220718	49226109	+	49223413	Chr7A	46772176	46777567	+	46774871	1.0	1.0
gene:TraesCS7A03G0191400	Chr7A	49357716	49360460	+	49359088	Chr7A	46909174	46911918	+	46910546	1.0	1.0
gene:TraesCS7A03G0191600	Chr7A	49414571	49418473	-	49416522	Chr7A	46966263	46970165	-	46968214	1.0	1.0
gene:TraesCS7A03G0191700	Chr7A	49448942	49449814	+	49449378	Chr7A	47000846	47001718	+	47001282	1.0	1.0
gene:TraesCS7A03G0191800	Chr7A	49454625	49456647	+	49455636	Chr7A	47006529	47008551	+	47007540	1.0	1.0
gene:TraesCS7A03G0192000	Chr7A	49464721	49465614	+	49465167	Chr7A	47016821	47017714	+	47017267	1.0	0.985
gene:TraesCS7A03G0193000	Chr7A	49730762	49731202	+	49730982	Chr7A	47283852	47284292	+	47284072	1.0	1.0
gene:TraesCS7A03G0193100	Chr7A	49742321	49746054	-	49744187	Chr7A	47295411	47299144	-	47297277	1.0	1.0
gene:TraesCS7A03G0193200	Chr7A	49788500	49789813	+	49789156	Chr7A	47341820	47343133	+	47342476	1.0	1.0
gene:TraesCS7A03G0193600	Chr7A	49889931	49893963	-	49891947	Chr7A	47444352	47448384	-	47446368	1.0	1.0
gene:TraesCS7A03G0194000	Chr7A	49947927	49950773	-	49949350	Chr7A	47503202	47506048	-	47504625	1.0	1.0
gene:TraesCS7A03G0194400	Chr7A	49997647	50002070	+	49999858	Chr7A	47553763	47558186	+	47555974	1.0	1.0
gene:TraesCS7A03G0194700	Chr7A	50014428	50015611	+	50015019	Chr7A	47570544	47571727	+	47571135	1.0	1.0
gene:TraesCS7A03G0194900	Chr7A	50071830	50072434	-	50072132	Chr7A	47607270	47607874	-	47607572	1.0	1.0
gene:TraesCS7A03G0195300	Chr7A	50156598	50159612	+	50158105	Chr7A	47694765	47697779	+	47696272	1.0	1.0
gene:TraesCS7A03G0195800	Chr7A	50256046	50258899	-	50257472	Chr7A	47795093	47797946	-	47796519	1.0	1.0
gene:TraesCS7A03G0196100	Chr7A	50359181	50360046	+	50359613	Chr7A	47900229	47901094	+	47900661	1.0	1.0
gene:TraesCS7A03G0196400	Chr7A	50396884	50398022	+	50397453	Chr7A	47938098	47939236	+	47938667	1.0	1.0
gene:TraesCS7A03G0196700	Chr7A	50470311	50470892	+	50470601	Chr7A	48012095	48012676	+	48012385	1.0	1.0
gene:TraesCS7A03G0196800	Chr7A	50513837	50518910	-	50516373	Chr7A	48055953	48061026	-	48058489	1.0	1.0
gene:TraesCS7A03G0197000	Chr7A	50547683	50548048	-	50547865	Chr7A	48091110	48091475	-	48091292	1.0	1.0
gene:TraesCS7A03G0197100	Chr7A	50550019	50555190	-	50552604	Chr7A	48093446	48098617	-	48096031	1.0	1.0
gene:TraesCS7A03G0197300	Chr7A	50558551	50560381	-	50559466	Chr7A	48101978	48103808	-	48102893	1.0	1.0
gene:TraesCS7A03G0197400	Chr7A	50564209	50567828	-	50566018	Chr7A	48107841	48111460	-	48109650	1.0	1.0
gene:TraesCS7A03G0197800	Chr7A	51116326	51117054	+	51116690	Chr7A	48436869	48437597	+	48437233	1.0	1.0
gene:TraesCS7A03G0198000	Chr7A	51203510	51204902	+	51204206	Chr7A	48525548	48526940	+	48526244	1.0	1.0
gene:TraesCS7A03G0198100	Chr7A	51261288	51262059	+	51261673	Chr7A	48583576	48584347	+	48583961	1.0	1.0
gene:TraesCS7A03G0198200	Chr7A	51391485	51392848	+	51392166	Chr7A	48715210	48716573	+	48715891	1.0	1.0
gene:TraesCS7A03G0198800	Chr7A	51456064	51456512	+	51456288	Chr7A	48782296	48782744	+	48782520	1.0	1.0
gene:TraesCS7A03G0199600	Chr7A	51571456	51575572	-	51573514	Chr7A	48904582	48908698	-	48906640	1.0	1.0
gene:TraesCS7A03G0200400	Chr7A	51610092	51611279	-	51610685	Chr7A	48945918	48946997	-	48946457	0.974	0.974
gene:TraesCS7A03G0201200	Chr7A	51709516	51715467	-	51712491	Chr7A	49046290	49052241	-	49049265	1.0	1.0
gene:TraesCS7A03G0201400	Chr7A	51720529	51721086	+	51720807	Chr7A	49057303	49057860	+	49057581	1.0	1.0
gene:TraesCS7A03G0201600	Chr7A	51793869	51795673	-	51794771	Chr7A	49130643	49132447	-	49131545	1.0	1.0
gene:TraesCS7A03G0201900	Chr7A	51822839	51823947	-	51823393	Chr7A	49159613	49160721	-	49160167	1.0	1.0
gene:TraesCS7A03G0202000	Chr7A	51841425	51842990	-	51842207	Chr7A	49178199	49179764	-	49178981	1.0	1.0
gene:TraesCS7A03G0202100	Chr7A	51846952	51847679	-	51847315	Chr7A	49183726	49184453	-	49184089	1.0	1.0
gene:TraesCS7A03G0202300	Chr7A	51871869	51872417	+	51872143	Chr7A	49208643	49209191	+	49208917	1.0	1.0
gene:TraesCS7A03G0202600	Chr7A	51895958	51896792	-	51896375	Chr7A	49233153	49233987	-	49233570	1.0	1.0
gene:TraesCS7A03G0203500	Chr7A	52478019	52478653	+	52478336	Chr7A	49822103	49822737	+	49822420	1.0	1.0
gene:TraesCS7A03G0203700	Chr7A	52550617	52552085	+	52551351	Chr7A	49894904	49896372	+	49895638	1.0	1.0
gene:TraesCS7A03G0203900	Chr7A	52619177	52620619	-	52619898	Chr7A	49963686	49965128	-	49964407	1.0	1.0
gene:TraesCS7A03G0204100	Chr7A	52640550	52641992	-	52641271	Chr7A	49985060	49986502	-	49985781	1.0	1.0
gene:TraesCS7A03G0204300	Chr7A	52644507	52646756	-	52645631	Chr7A	49989017	49991266	-	49990141	1.0	1.0
gene:TraesCS7A03G0204400	Chr7A	52648848	52650934	+	52649891	Chr7A	49993358	49995444	+	49994401	1.0	1.0
gene:TraesCS7A03G0204600	Chr7A	52680152	52687278	+	52683715	Chr7A	50025125	50032251	+	50028688	1.0	1.0
gene:TraesCS7A03G0204800	Chr7A	52768862	52770627	+	52769744	Chr7A	50113835	50115623	+	50114729	1.0	0.987
gene:TraesCS7A03G0204900	Chr7A	52791036	52793078	+	52792057	Chr7A	50136029	50138071	+	50137050	1.0	0.992
gene:TraesCS7A03G0205000	Chr7A	52834310	52835811	-	52835060	Chr7A	50180824	50182325	-	50181574	1.0	1.0
gene:TraesCS7A03G0205100	Chr7A	52886193	52895647	-	52890920	Chr7A	50233883	50243641	-	50238762	1.0	1.0
gene:TraesCS7A03G0205300	Chr7A	53227116	53246657	-	53236886	Chr7A	50369600	50389141	-	50379370	1.0	1.0
