gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v1_tgt_chr	CS_v1_tgt_start	CS_v1_tgt_end	CS_v1_tgt_strand	CS_v1_tgt_midpoint	CS_v1_coverage	CS_v1_identity	segment
gene:TraesCS5A03G0388800	Chr5A	311574406	311575816	-	311575111	Chr5A	311018964	311020374	-	311019669	1.0	1.0	collinear
gene:TraesCS5A03G0389200	Chr5A	311678996	311681505	+	311680250	Chr5A	311124231	311126740	+	311125485	1.0	1.0	collinear
gene:TraesCS5A03G0389300	Chr5A	311834010	311838350	+	311836180	Chr5A	311280521	311284861	+	311282691	1.0	0.999	collinear
gene:TraesCS5A03G0389700	Chr5A	312094947	312098145	+	312096546	Chr5A	311542709	311545907	+	311544308	1.0	1.0	collinear
gene:TraesCS5A03G0390000	Chr5A	312223449	312226010	+	312224729	Chr5A	311671320	311673881	+	311672600	1.0	1.0	collinear
gene:TraesCS5A03G0390200	Chr5A	312226612	312226911	+	312226761	Chr5A	311674483	311674782	+	311674632	1.0	1.0	collinear
gene:TraesCS5A03G0390100	Chr5A	312226216	312229177	-	312227696	Chr5A	311674087	311677048	-	311675567	1.0	1.0	collinear
gene:TraesCS5A03G0390300	Chr5A	312485427	312490865	+	312488146	Chr5A	311934353	311939791	+	311937072	1.0	1.0	collinear
gene:TraesCS5A03G0390600	Chr5A	312495983	312497801	-	312496892	Chr5A	311944909	311946727	-	311945818	1.0	1.0	collinear
gene:TraesCS5A03G0390700	Chr5A	312525697	312535278	-	312530487	Chr5A	311974623	311984459	-	311979541	1.0	1.0	collinear
gene:TraesCS5A03G0390900	Chr5A	312781976	312783306	-	312782641	Chr5A	312232087	312233417	-	312232752	1.0	1.0	collinear
gene:TraesCS5A03G0391000	Chr5A	312791671	312796728	-	312794199	Chr5A	312241782	312246839	-	312244310	1.0	1.0	collinear
gene:TraesCS5A03G0391500	Chr5A	312808806	312809336	-	312809071	Chr5A	312258917	312259447	-	312259182	1.0	1.0	collinear
gene:TraesCS5A03G0391600	Chr5A	312813301	312824897	-	312819099	Chr5A	312263412	312275008	-	312269210	1.0	1.0	collinear
gene:TraesCS5A03G0392300	Chr5A	313046774	313047468	-	313047121	Chr5A	312499391	312500085	-	312499738	1.0	1.0	collinear
gene:TraesCS5A03G0392400	Chr5A	313054064	313054705	+	313054384	Chr5A	312506681	312507322	+	312507001	1.0	1.0	collinear
gene:TraesCS5A03G0393000	Chr5A	313296815	313300430	+	313298622	Chr5A	312750602	312754217	+	312752409	1.0	1.0	collinear
gene:TraesCS5A03G0393100	Chr5A	313434547	313438233	+	313436390	Chr5A	312888334	312892020	+	312890177	1.0	1.0	collinear
gene:TraesCS5A03G0393300	Chr5A	313462845	313465348	-	313464096	Chr5A	312916632	312919135	-	312917883	1.0	1.0	collinear
gene:TraesCS5A03G0393500	Chr5A	313465499	313469129	+	313467314	Chr5A	312919286	312922916	+	312921101	1.0	1.0	collinear
gene:TraesCS5A03G0393600	Chr5A	313471195	313472002	-	313471598	Chr5A	312924982	312925789	-	312925385	1.0	1.0	collinear
gene:TraesCS5A03G0393700	Chr5A	313842610	313846732	+	313844671	Chr5A	313298503	313302625	+	313300564	1.0	1.0	collinear
gene:TraesCS5A03G0393900	Chr5A	313849951	313853734	+	313851842	Chr5A	313306031	313309814	+	313307922	1.0	1.0	collinear
gene:TraesCS5A03G0394000	Chr5A	313857409	313858538	+	313857973	Chr5A	313313852	313314981	+	313314416	1.0	1.0	collinear
gene:TraesCS5A03G0394100	Chr5A	313860016	313862744	-	313861380	Chr5A	313316459	313319187	-	313317823	1.0	1.0	collinear
gene:TraesCS5A03G0394400	Chr5A	314411972	314423320	+	314417646	Chr5A	313870958	313882554	+	313876756	1.0	0.999	collinear
gene:TraesCS5A03G0394500	Chr5A	314443816	314447800	-	314445808	Chr5A	313904287	313908271	-	313906279	1.0	1.0	collinear
gene:TraesCS5A03G0394600	Chr5A	314682776	314688728	+	314685752	Chr5A	314143417	314149369	+	314146393	1.0	1.0	collinear
gene:TraesCS5A03G0394700	Chr5A	315215486	315219920	+	315217703	Chr5A	314663870	314668304	+	314666087	1.0	1.0	collinear
gene:TraesCS5A03G0395200	Chr5A	315725469	315725702	+	315725585	Chr5A	315176268	315176501	+	315176384	1.0	1.0	collinear
gene:TraesCS5A03G0395900	Chr5A	315832954	315844724	+	315838839	Chr5A	315284037	315295807	+	315289922	1.0	1.0	collinear
gene:TraesCS5A03G0396000	Chr5A	315881688	315885085	+	315883386	Chr5A	315332650	315336047	+	315334348	1.0	1.0	collinear
gene:TraesCS5A03G0396100	Chr5A	316042088	316044775	+	316043431	Chr5A	315494544	315497231	+	315495887	1.0	1.0	collinear
gene:TraesCS5A03G0396200	Chr5A	316045607	316051106	+	316048356	Chr5A	315498063	315503562	+	315500812	1.0	1.0	collinear
gene:TraesCS5A03G0396500	Chr5A	316536632	316540197	+	316538414	Chr5A	315982276	315985841	+	315984058	1.0	1.0	collinear
gene:TraesCS5A03G0396900	Chr5A	316639143	316640718	+	316639930	Chr5A	316084973	316086547	+	316085760	0.999	0.999	collinear
gene:TraesCS5A03G0397000	Chr5A	316645762	316650558	-	316648160	Chr5A	316091770	316096566	-	316094168	1.0	1.0	collinear
gene:TraesCS5A03G0397100	Chr5A	316903092	316903844	-	316903468	Chr5A	316350731	316351483	-	316351107	1.0	1.0	collinear
gene:TraesCS5A03G0397400	Chr5A	317064325	317070695	-	317067510	Chr5A	316512255	316518625	-	316515440	1.0	1.0	collinear
gene:TraesCS5A03G0397500	Chr5A	317210996	317211917	+	317211456	Chr5A	316659166	316660087	+	316659626	1.0	1.0	collinear
gene:TraesCS5A03G0397600	Chr5A	317780622	317784381	+	317782501	Chr5A	317230685	317234444	+	317232564	1.0	1.0	collinear
gene:TraesCS5A03G0397700	Chr5A	317788576	317790319	-	317789447	Chr5A	317238719	317240462	-	317239590	1.0	1.0	collinear
gene:TraesCS5A03G0397800	Chr5A	317796474	317798224	-	317797349	Chr5A	317246617	317248367	-	317247492	1.0	1.0	collinear
gene:TraesCS5A03G0398400	Chr5A	318239679	318242306	+	318240992	Chr5A	317693568	317696195	+	317694881	1.0	1.0	collinear
gene:TraesCS5A03G0398500	Chr5A	319298279	319301932	+	319300105	Chr5A	318755222	318758875	+	318757048	1.0	1.0	collinear
gene:TraesCS5A03G0398600	Chr5A	319357402	319358522	-	319357962	Chr5A	318814498	318815618	-	318815058	1.0	1.0	collinear
gene:TraesCS5A03G0398800	Chr5A	319359504	319390873	-	319375188	Chr5A	318816600	318847969	-	318832284	1.0	1.0	collinear
gene:TraesCS5A03G0399200	Chr5A	319766517	319772243	+	319769380	Chr5A	319226540	319232266	+	319229403	1.0	1.0	collinear
gene:TraesCS5A03G0399300	Chr5A	319772392	319775547	-	319773969	Chr5A	319232415	319235570	-	319233992	1.0	1.0	collinear
gene:TraesCS5A03G0399700	Chr5A	320296702	320299723	-	320298212	Chr5A	319751748	319754769	-	319753258	1.0	1.0	collinear
gene:TraesCS5A03G0400100	Chr5A	320760140	320763977	+	320762058	Chr5A	320219137	320223211	+	320221174	1.0	1.0	collinear
gene:TraesCS5A03G0400200	Chr5A	320803861	320808949	+	320806405	Chr5A	320263429	320268517	+	320265973	1.0	1.0	collinear
gene:TraesCS5A03G0400900	Chr5A	321099541	321105737	+	321102639	Chr5A	320559585	320565781	+	320562683	1.0	1.0	collinear
gene:TraesCS5A03G0401000	Chr5A	321281992	321282375	+	321282183	Chr5A	320743279	320743662	+	320743470	1.0	1.0	collinear
gene:TraesCS5A03G0401100	Chr5A	321538760	321540321	+	321539540	Chr5A	321001347	321002908	+	321002127	1.0	1.0	collinear
gene:TraesCS5A03G0401800	Chr5A	321556900	321558293	+	321557596	Chr5A	321019487	321020880	+	321020183	1.0	1.0	collinear
gene:TraesCS5A03G0401900	Chr5A	321560681	321563548	-	321562114	Chr5A	321023268	321026135	-	321024701	1.0	1.0	collinear
gene:TraesCS5A03G0402100	Chr5A	321589286	321590378	+	321589832	Chr5A	321051849	321052941	+	321052395	1.0	1.0	collinear
gene:TraesCS5A03G0402300	Chr5A	321861753	321863810	+	321862781	Chr5A	321325239	321327296	+	321326267	1.0	1.0	collinear
gene:TraesCS5A03G0402400	Chr5A	321864286	321865791	-	321865038	Chr5A	321327772	321329277	-	321328524	1.0	1.0	collinear
gene:TraesCS5A03G0402700	Chr5A	322252514	322256159	-	322254336	Chr5A	321717770	321721415	-	321719592	1.0	1.0	collinear
gene:TraesCS5A03G0402900	Chr5A	322425739	322429689	-	322427714	Chr5A	321891846	321895796	-	321893821	1.0	1.0	collinear
gene:TraesCS5A03G0403600	Chr5A	322450541	322455677	-	322453109	Chr5A	321916647	321921783	-	321919215	1.0	1.0	collinear
gene:TraesCS5A03G0403900	Chr5A	322459590	322462205	-	322460897	Chr5A	321925696	321928311	-	321927003	1.0	1.0	collinear
gene:TraesCS5A03G0404100	Chr5A	322462461	322464403	+	322463432	Chr5A	321928567	321930509	+	321929538	1.0	1.0	collinear
gene:TraesCS5A03G0404200	Chr5A	322464575	322467341	-	322465958	Chr5A	321930681	321933447	-	321932064	1.0	1.0	collinear
gene:TraesCS5A03G0404700	Chr5A	322723546	322725118	-	322724332	Chr5A	322189901	322191473	-	322190687	1.0	1.0	collinear
gene:TraesCS5A03G0405100	Chr5A	323010378	323012431	+	323011404	Chr5A	322478268	322480321	+	322479294	1.0	1.0	collinear
gene:TraesCS5A03G0405200	Chr5A	323144372	323148194	+	323146283	Chr5A	322612270	322616092	+	322614181	1.0	1.0	collinear
gene:TraesCS5A03G0405300	Chr5A	323208613	323210990	+	323209801	Chr5A	322676979	322679356	+	322678167	1.0	1.0	collinear
gene:TraesCS5A03G0406100	Chr5A	323547553	323549641	+	323548597	Chr5A	323021394	323023482	+	323022438	1.0	1.0	collinear
gene:TraesCS5A03G0406800	Chr5A	323877370	323878931	+	323878150	Chr5A	323351909	323353470	+	323352689	1.0	1.0	collinear
gene:TraesCS5A03G0407000	Chr5A	323896063	323897391	+	323896727	Chr5A	323370600	323371928	+	323371264	1.0	1.0	collinear
gene:TraesCS5A03G0407500	Chr5A	324594383	324598641	+	324596512	Chr5A	324070201	324074459	+	324072330	1.0	1.0	collinear
gene:TraesCS5A03G0407600	Chr5A	324599721	324600894	+	324600307	Chr5A	324075539	324076712	+	324076125	1.0	1.0	collinear
gene:TraesCS5A03G0408000	Chr5A	324925661	324926469	-	324926065	Chr5A	324403095	324403903	-	324403499	1.0	1.0	collinear
gene:TraesCS5A03G0408300	Chr5A	325001046	325004207	+	325002626	Chr5A	324483649	324486810	+	324485229	1.0	1.0	collinear
gene:TraesCS5A03G0408500	Chr5A	325216415	325217153	+	325216784	Chr5A	324700658	324701396	+	324701027	1.0	1.0	collinear
gene:TraesCS5A03G0409400	Chr5A	325691433	325692304	+	325691868	Chr5A	325180863	325181734	+	325181298	1.0	1.0	collinear
gene:TraesCS5A03G0409500	Chr5A	325694815	325695158	-	325694986	Chr5A	325184245	325184588	-	325184416	1.0	1.0	collinear
gene:TraesCS5A03G0409600	Chr5A	325880489	325886878	-	325883683	Chr5A	325370301	325376690	-	325373495	1.0	1.0	collinear
gene:TraesCS5A03G0409700	Chr5A	325888943	325895695	-	325892319	Chr5A	325379037	325385789	-	325382413	1.0	1.0	collinear
gene:TraesCS5A03G0409800	Chr5A	326253061	326253458	-	326253259	Chr5A	325745181	325745578	-	325745379	1.0	1.0	collinear
gene:TraesCS5A03G0409900	Chr5A	326312455	326313084	-	326312769	Chr5A	325804575	325805204	-	325804889	1.0	1.0	collinear
gene:TraesCS5A03G0410000	Chr5A	326316425	326317060	-	326316742	Chr5A	325808545	325809180	-	325808862	1.0	1.0	collinear
gene:TraesCS5A03G0410200	Chr5A	326438190	326440951	+	326439570	Chr5A	325930589	325933350	+	325931969	1.0	1.0	collinear
gene:TraesCS5A03G0410300	Chr5A	326459800	326460463	-	326460131	Chr5A	325952199	325952862	-	325952530	1.0	1.0	collinear
gene:TraesCS5A03G0410400	Chr5A	326500022	326503094	+	326501558	Chr5A	325992423	325995495	+	325993959	1.0	1.0	collinear
gene:TraesCS5A03G0410500	Chr5A	326503431	326504526	-	326503978	Chr5A	325995832	325996927	-	325996379	1.0	1.0	collinear
gene:TraesCS5A03G0410600	Chr5A	326503907	326504593	+	326504250	Chr5A	325996308	325996994	+	325996651	1.0	1.0	collinear
gene:TraesCS5A03G0410700	Chr5A	326546464	326550333	-	326548398	Chr5A	326039654	326043523	-	326041588	1.0	1.0	collinear
gene:TraesCS5A03G0410800	Chr5A	326562744	326565171	-	326563957	Chr5A	326055934	326058361	-	326057147	1.0	1.0	collinear
gene:TraesCS5A03G0410900	Chr5A	326789534	326795410	+	326792472	Chr5A	326284124	326290000	+	326287062	1.0	1.0	collinear
gene:TraesCS5A03G0411100	Chr5A	326940056	326941882	-	326940969	Chr5A	326436191	326438017	-	326437104	1.0	1.0	collinear
gene:TraesCS5A03G0411300	Chr5A	327153675	327154896	+	327154285	Chr5A	326649810	326651031	+	326650420	1.0	1.0	collinear
gene:TraesCS5A03G0411500	Chr5A	327163561	327167560	-	327165560	Chr5A	326659696	326663695	-	326661695	1.0	1.0	collinear
gene:TraesCS5A03G0411600	Chr5A	327222775	327226704	-	327224739	Chr5A	326718910	326722839	-	326720874	1.0	1.0	collinear
gene:TraesCS5A03G0411800	Chr5A	327584573	327595902	+	327590237	Chr5A	327080707	327092036	+	327086371	1.0	1.0	collinear
gene:TraesCS5A03G0412000	Chr5A	327596260	327597601	+	327596930	Chr5A	327092394	327093735	+	327093064	1.0	1.0	collinear
gene:TraesCS5A03G0412200	Chr5A	327932830	327936201	+	327934515	Chr5A	327432428	327435799	+	327434113	1.0	1.0	collinear
gene:TraesCS5A03G0412300	Chr5A	327936399	327938861	-	327937630	Chr5A	327435997	327438459	-	327437228	1.0	1.0	collinear
gene:TraesCS5A03G0412600	Chr5A	328076230	328078065	-	328077147	Chr5A	327575915	327577750	-	327576832	1.0	1.0	collinear
gene:TraesCS5A03G0412500	Chr5A	328074111	328081328	+	328077719	Chr5A	327573796	327581013	+	327577404	1.0	1.0	collinear
gene:TraesCS5A03G0412700	Chr5A	328083941	328086115	+	328085028	Chr5A	327583626	327585800	+	327584713	1.0	1.0	collinear
gene:TraesCS5A03G0412800	Chr5A	328224735	328226243	+	328225489	Chr5A	327725738	327727246	+	327726492	1.0	1.0	collinear
gene:TraesCS5A03G0413000	Chr5A	328406341	328408572	+	328407456	Chr5A	327907797	327910028	+	327908912	1.0	1.0	collinear
gene:TraesCS5A03G0413300	Chr5A	328415220	328417627	+	328416423	Chr5A	327916676	327919083	+	327917879	1.0	1.0	collinear
gene:TraesCS5A03G0413400	Chr5A	328417659	328424412	-	328421035	Chr5A	327919115	327926230	-	327922672	1.0	1.0	collinear
gene:TraesCS5A03G0413900	Chr5A	328504319	328507854	-	328506086	Chr5A	328006138	328009673	-	328007905	1.0	1.0	collinear
gene:TraesCS5A03G0414000	Chr5A	328507127	328507554	+	328507340	Chr5A	328008946	328009373	+	328009159	1.0	1.0	collinear
gene:TraesCS5A03G0414200	Chr5A	328578781	328581440	-	328580110	Chr5A	328080600	328083259	-	328081929	1.0	1.0	collinear
gene:TraesCS5A03G0414600	Chr5A	329045894	329048696	+	329047295	Chr5A	328545559	328548361	+	328546960	1.0	1.0	collinear
gene:TraesCS5A03G0414700	Chr5A	329051693	329054278	-	329052985	Chr5A	328551358	328553943	-	328552650	1.0	1.0	collinear
gene:TraesCS5A03G0414800	Chr5A	329156770	329160564	-	329158667	Chr5A	328657088	328660882	-	328658985	1.0	1.0	collinear
gene:TraesCS5A03G0415100	Chr5A	329208535	329209023	-	329208779	Chr5A	328709422	328709910	-	328709666	1.0	1.0	collinear
gene:TraesCS5A03G0415200	Chr5A	329213189	329217153	-	329215171	Chr5A	328714391	328718355	-	328716373	1.0	1.0	collinear
gene:TraesCS5A03G0415300	Chr5A	329217389	329226869	-	329222129	Chr5A	328718591	328728071	-	328723331	1.0	1.0	collinear
gene:TraesCS5A03G0415400	Chr5A	329296742	329301096	+	329298919	Chr5A	328798296	328802650	+	328800473	1.0	1.0	collinear
gene:TraesCS5A03G0415500	Chr5A	329301416	329303840	+	329302628	Chr5A	328802970	328805394	+	328804182	1.0	1.0	collinear
gene:TraesCS5A03G0415600	Chr5A	329305389	329309753	-	329307571	Chr5A	328806943	328811307	-	328809125	1.0	1.0	collinear
gene:TraesCS5A03G0416100	Chr5A	329338149	329339149	-	329338649	Chr5A	328839703	328840703	-	328840203	1.0	1.0	collinear
gene:TraesCS5A03G0416200	Chr5A	329422479	329423159	-	329422819	Chr5A	328924385	328925065	-	328924725	1.0	1.0	collinear
gene:TraesCS5A03G0416400	Chr5A	329427995	329430825	-	329429410	Chr5A	328929901	328932731	-	328931316	1.0	1.0	collinear
gene:TraesCS5A03G0416500	Chr5A	329438082	329442291	-	329440186	Chr5A	328940151	328944360	-	328942255	1.0	1.0	collinear
gene:TraesCS5A03G0416600	Chr5A	329442330	329443499	+	329442914	Chr5A	328944399	328945568	+	328944983	1.0	1.0	collinear
gene:TraesCS5A03G0416700	Chr5A	329443899	329449206	-	329446552	Chr5A	328945968	328951430	-	328948699	1.0	1.0	collinear
gene:TraesCS5A03G0417300	Chr5A	329717872	329723216	-	329720544	Chr5A	329223017	329228361	-	329225689	1.0	1.0	collinear
gene:TraesCS5A03G0417600	Chr5A	329735267	329736962	-	329736114	Chr5A	329240412	329242107	-	329241259	1.0	1.0	collinear
gene:TraesCS5A03G0417700	Chr5A	329743425	329746358	-	329744891	Chr5A	329248571	329251504	-	329250037	1.0	1.0	collinear
gene:TraesCS5A03G0417900	Chr5A	329873147	329876755	+	329874951	Chr5A	329378422	329382030	+	329380226	1.0	1.0	collinear
gene:TraesCS5A03G0418200	Chr5A	330179796	330182935	+	330181365	Chr5A	329693264	329696403	+	329694833	1.0	1.0	collinear
gene:TraesCS5A03G0418600	Chr5A	330308644	330315511	+	330312077	Chr5A	329822282	329829149	+	329825715	1.0	1.0	collinear
gene:TraesCS5A03G0418800	Chr5A	330473157	330477198	+	330475177	Chr5A	329987144	329991185	+	329989164	1.0	1.0	collinear
gene:TraesCS5A03G0418900	Chr5A	330478000	330480500	-	330479250	Chr5A	329991987	329994487	-	329993237	1.0	1.0	collinear
gene:TraesCS5A03G0419300	Chr5A	330676594	330680826	+	330678710	Chr5A	330191450	330195682	+	330193566	1.0	1.0	collinear
gene:TraesCS5A03G0419400	Chr5A	330684241	330685931	+	330685086	Chr5A	330199105	330200795	+	330199950	1.0	1.0	collinear
gene:TraesCS5A03G0419500	Chr5A	330713945	330715989	+	330714967	Chr5A	330229051	330231095	+	330230073	1.0	1.0	collinear
gene:TraesCS5A03G0419700	Chr5A	330985726	330989844	+	330987785	Chr5A	330502071	330506189	+	330504130	1.0	1.0	collinear
gene:TraesCS5A03G0420100	Chr5A	331208469	331211607	+	331210038	Chr5A	330725672	330728810	+	330727241	1.0	1.0	collinear
gene:TraesCS5A03G0420500	Chr5A	331446848	331447339	+	331447093	Chr5A	330964051	330964542	+	330964296	1.0	1.0	collinear
gene:TraesCS5A03G0420600	Chr5A	331450012	331461361	-	331455686	Chr5A	330967215	330978564	-	330972889	1.0	1.0	collinear
gene:TraesCS5A03G0420900	Chr5A	331595307	331599024	+	331597165	Chr5A	331112934	331116847	+	331114890	1.0	1.0	collinear
gene:TraesCS5A03G0420800	Chr5A	331594132	331600422	-	331597277	Chr5A	331111759	331118245	-	331115002	1.0	1.0	collinear
gene:TraesCS5A03G0421200	Chr5A	331827917	331828966	-	331828441	Chr5A	331346012	331347061	-	331346536	1.0	1.0	collinear
gene:TraesCS5A03G0421300	Chr5A	331878332	331883022	+	331880677	Chr5A	331398338	331403028	+	331400683	1.0	1.0	collinear
gene:TraesCS5A03G0421600	Chr5A	331883931	331886409	-	331885170	Chr5A	331403937	331406415	-	331405176	1.0	1.0	collinear
gene:TraesCS5A03G0421700	Chr5A	332221807	332226811	+	332224309	Chr5A	331744499	331749503	+	331747001	1.0	1.0	collinear
gene:TraesCS5A03G0422700	Chr5A	332350860	332355596	+	332353228	Chr5A	331874464	331879200	+	331876832	1.0	1.0	collinear
gene:TraesCS5A03G0422900	Chr5A	332361771	332362743	-	332362257	Chr5A	331885667	331886639	-	331886153	1.0	1.0	collinear
gene:TraesCS5A03G0423000	Chr5A	332363562	332364131	-	332363846	Chr5A	331887458	331888027	-	331887742	1.0	1.0	collinear
gene:TraesCS5A03G0423100	Chr5A	332364636	332366068	-	332365352	Chr5A	331888532	331889964	-	331889248	1.0	1.0	collinear
gene:TraesCS5A03G0423200	Chr5A	332415515	332423875	+	332419695	Chr5A	331940073	331948614	+	331944343	1.0	1.0	collinear
gene:TraesCS5A03G0423300	Chr5A	332689704	332694085	+	332691894	Chr5A	332215072	332219453	+	332217262	1.0	1.0	collinear
gene:TraesCS5A03G0424000	Chr5A	332761906	332764186	-	332763046	Chr5A	332287690	332290270	-	332288980	1.0	1.0	collinear
gene:TraesCS5A03G0424100	Chr5A	332771187	332777072	-	332774129	Chr5A	332297271	332303156	-	332300213	1.0	1.0	collinear
gene:TraesCS5A03G0424800	Chr5A	333111097	333120114	+	333115605	Chr5A	332644744	332653761	+	332649252	1.0	1.0	collinear
gene:TraesCS5A03G0424900	Chr5A	333185508	333186316	+	333185912	Chr5A	332719364	332720172	+	332719768	1.0	1.0	collinear
gene:TraesCS5A03G0425000	Chr5A	333870510	333882146	+	333876328	Chr5A	333407514	333419150	+	333413332	1.0	1.0	collinear
gene:TraesCS5A03G0425100	Chr5A	333881853	333885401	-	333883627	Chr5A	333418857	333422405	-	333420631	1.0	1.0	collinear
gene:TraesCS5A03G0425200	Chr5A	333903112	333905865	-	333904488	Chr5A	333440116	333442869	-	333441492	1.0	1.0	collinear
gene:TraesCS5A03G0426000	Chr5A	334200798	334205213	+	334203005	Chr5A	333738603	333743018	+	333740810	1.0	0.997	collinear
gene:TraesCS5A03G0426400	Chr5A	334722030	334725896	-	334723963	Chr5A	334262255	334266121	-	334264188	1.0	1.0	collinear
gene:TraesCS5A03G0426800	Chr5A	335107480	335107743	-	335107611	Chr5A	334649348	334649611	-	334649479	1.0	1.0	collinear
gene:TraesCS5A03G0427000	Chr5A	335201602	335203631	-	335202616	Chr5A	334744397	334746426	-	334745411	1.0	1.0	collinear
gene:TraesCS5A03G0427100	Chr5A	335205874	335210004	-	335207939	Chr5A	334748669	334752799	-	334750734	1.0	1.0	collinear
gene:TraesCS5A03G0427300	Chr5A	335214634	335217812	-	335216223	Chr5A	334757429	334760607	-	334759018	1.0	1.0	collinear
gene:TraesCS5A03G0427500	Chr5A	335738745	335745084	+	335741914	Chr5A	335290022	335296361	+	335293191	1.0	1.0	collinear
gene:TraesCS5A03G0427600	Chr5A	335745339	335752488	-	335748913	Chr5A	335296616	335303765	-	335300190	1.0	1.0	collinear
gene:TraesCS5A03G0427700	Chr5A	336119851	336121078	+	336120464	Chr5A	335672100	335673327	+	335672713	1.0	1.0	collinear
gene:TraesCS5A03G0427800	Chr5A	336121897	336125241	+	336123569	Chr5A	335674146	335677490	+	335675818	1.0	1.0	collinear
gene:TraesCS5A03G0427900	Chr5A	336124986	336128283	-	336126634	Chr5A	335677235	335680532	-	335678883	1.0	1.0	collinear
gene:TraesCS5A03G0428000	Chr5A	336131138	336133749	-	336132443	Chr5A	335683387	335685998	-	335684692	1.0	1.0	collinear
gene:TraesCS5A03G0428100	Chr5A	336138282	336144792	-	336141537	Chr5A	335690531	335697235	-	335693883	1.0	0.994	collinear
gene:TraesCS5A03G0428900	Chr5A	336900397	336907440	+	336903918	Chr5A	336456258	336463301	+	336459779	1.0	1.0	collinear
gene:TraesCS5A03G0429000	Chr5A	337392647	337393842	+	337393244	Chr5A	336949988	336951183	+	336950585	1.0	1.0	collinear
gene:TraesCS5A03G0429200	Chr5A	338071985	338072837	-	338072411	Chr5A	337633106	337633958	-	337633532	1.0	1.0	collinear
gene:TraesCS5A03G0429400	Chr5A	338257478	338258135	-	338257806	Chr5A	337820021	337820678	-	337820349	1.0	1.0	collinear
gene:TraesCS5A03G0429500	Chr5A	338269786	338272059	+	338270922	Chr5A	337832611	337834884	+	337833747	1.0	1.0	collinear
gene:TraesCS5A03G0429900	Chr5A	338378141	338380717	+	338379429	Chr5A	337940963	337943539	+	337942251	1.0	1.0	collinear
gene:TraesCS5A03G0430200	Chr5A	338661191	338664427	+	338662809	Chr5A	338226418	338229654	+	338228036	1.0	1.0	collinear
gene:TraesCS5A03G0430300	Chr5A	338664286	338666972	-	338665629	Chr5A	338229513	338232200	-	338230856	1.0	1.0	collinear
gene:TraesCS5A03G0430400	Chr5A	338667078	338671562	+	338669320	Chr5A	338232306	338236790	+	338234548	1.0	1.0	collinear
gene:TraesCS5A03G0430500	Chr5A	338672565	338694212	+	338683388	Chr5A	338237793	338259954	+	338248873	1.0	1.0	collinear
gene:TraesCS5A03G0430700	Chr5A	338717543	338727592	+	338722567	Chr5A	338283873	338293922	+	338288897	1.0	1.0	collinear
gene:TraesCS5A03G0430800	Chr5A	338805966	338808761	+	338807363	Chr5A	338372684	338375479	+	338374081	1.0	1.0	collinear
gene:TraesCS5A03G0430900	Chr5A	338812138	338823421	+	338817779	Chr5A	338378856	338390139	+	338384497	1.0	1.0	collinear
gene:TraesCS5A03G0431100	Chr5A	338844879	338849396	+	338847137	Chr5A	338412009	338416526	+	338414267	1.0	1.0	collinear
gene:TraesCS5A03G0431400	Chr5A	338988049	338988786	+	338988417	Chr5A	338558286	338559023	+	338558654	1.0	1.0	collinear
gene:TraesCS5A03G0431500	Chr5A	338991604	339007110	-	338999357	Chr5A	338561841	338577628	-	338569734	1.0	1.0	collinear
gene:TraesCS5A03G0431600	Chr5A	339322533	339326373	-	339324453	Chr5A	338893087	338896927	-	338895007	1.0	1.0	collinear
gene:TraesCS5A03G0431700	Chr5A	339349171	339351249	-	339350210	Chr5A	338923779	338925857	-	338924818	1.0	1.0	collinear
gene:TraesCS5A03G0431900	Chr5A	340160517	340165470	+	340162993	Chr5A	339736727	339741680	+	339739203	1.0	1.0	collinear
gene:TraesCS5A03G0432100	Chr5A	340165622	340172878	-	340169250	Chr5A	339741832	339749088	-	339745460	1.0	1.0	collinear
gene:TraesCS5A03G0432200	Chr5A	340175602	340181727	-	340178664	Chr5A	339751812	339757937	-	339754874	1.0	1.0	collinear
gene:TraesCS5A03G0432400	Chr5A	340554415	340560061	+	340557238	Chr5A	340130625	340136271	+	340133448	1.0	1.0	collinear
gene:TraesCS5A03G0432900	Chr5A	340692329	340694033	-	340693181	Chr5A	340268712	340270416	-	340269564	1.0	1.0	collinear
gene:TraesCS5A03G0433200	Chr5A	341243970	341249167	-	341246568	Chr5A	340813555	340818752	-	340816153	1.0	1.0	collinear
gene:TraesCS5A03G0433400	Chr5A	341558331	341570514	-	341564422	Chr5A	341128231	341140414	-	341134322	1.0	1.0	collinear
gene:TraesCS5A03G0434000	Chr5A	341919039	341919785	-	341919412	Chr5A	341489780	341490526	-	341490153	1.0	1.0	collinear
gene:TraesCS5A03G0434100	Chr5A	341933456	341934878	+	341934167	Chr5A	341504197	341505619	+	341504908	1.0	1.0	collinear
gene:TraesCS5A03G0434600	Chr5A	342087364	342098035	+	342092699	Chr5A	341658625	341669296	+	341663960	1.0	1.0	collinear
gene:TraesCS5A03G0434700	Chr5A	342098932	342120226	+	342109579	Chr5A	341670193	341691487	+	341680840	1.0	1.0	collinear
gene:TraesCS5A03G0435700	Chr5A	342301133	342304184	+	342302658	Chr5A	341872519	341875570	+	341874044	1.0	1.0	collinear
gene:TraesCS5A03G0436100	Chr5A	342373732	342375753	-	342374742	Chr5A	341945118	341947139	-	341946128	1.0	1.0	collinear
