gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS4B03G0172300	Chr4B	75968582	75970233	-	75969407	Chr4B	72365318	72366969	-	72366143	1.0	1.0
gene:TraesCS4B03G0172500	Chr4B	76169174	76171143	+	76170158	Chr4B	72563916	72565885	+	72564900	1.0	1.0
gene:TraesCS4B03G0172600	Chr4B	76216341	76218917	+	76217629	Chr4B	72611046	72613622	+	72612334	1.0	1.0
gene:TraesCS4B03G0173000	Chr4B	76355924	76356441	+	76356182	Chr4B	72751747	72752264	+	72752005	1.0	1.0
gene:TraesCS4B03G0173500	Chr4B	76364963	76369228	-	76367095	Chr4B	72760786	72765051	-	72762918	1.0	1.0
gene:TraesCS4B03G0173600	Chr4B	76536634	76538252	+	76537443	Chr4B	72932365	72933983	+	72933174	1.0	1.0
gene:TraesCS4B03G0173700	Chr4B	76539097	76540877	-	76539987	Chr4B	72934828	72936608	-	72935718	1.0	1.0
gene:TraesCS4B03G0173800	Chr4B	76546802	76551336	+	76549069	Chr4B	72942533	72947067	+	72944800	1.0	1.0
gene:TraesCS4B03G0174000	Chr4B	76673408	76675266	-	76674337	Chr4B	73069522	73071380	-	73070451	1.0	1.0
gene:TraesCS4B03G0174200	Chr4B	76991596	76993773	+	76992684	Chr4B	73387277	73389454	+	73388365	1.0	1.0
gene:TraesCS4B03G0174600	Chr4B	77313742	77314005	+	77313873	Chr4B	73700452	73700715	+	73700583	1.0	1.0
gene:TraesCS4B03G0175100	Chr4B	77335059	77336192	+	77335625	Chr4B	73721770	73722903	+	73722336	1.0	1.0
gene:TraesCS4B03G0175200	Chr4B	77336314	77342471	-	77339392	Chr4B	73723025	73729182	-	73726103	1.0	1.0
gene:TraesCS4B03G0176100	Chr4B	77501066	77504160	+	77502613	Chr4B	73887332	73890426	+	73888879	1.0	1.0
gene:TraesCS4B03G0176400	Chr4B	77727867	77731950	+	77729908	Chr4B	74115390	74119473	+	74117431	1.0	1.0
gene:TraesCS4B03G0176600	Chr4B	77740199	77742722	-	77741460	Chr4B	74127675	74130198	-	74128936	1.0	1.0
gene:TraesCS4B03G0176800	Chr4B	77965527	77966499	-	77966013	Chr4B	74352152	74353124	-	74352638	1.0	1.0
gene:TraesCS4B03G0177000	Chr4B	78094352	78097622	-	78095987	Chr4B	74480709	74483979	-	74482344	1.0	1.0
gene:TraesCS4B03G0177400	Chr4B	78258506	78263949	+	78261227	Chr4B	74643185	74648626	+	74645905	0.998	0.998
gene:TraesCS4B03G0177500	Chr4B	78574973	78577179	+	78576076	Chr4B	74956357	74958563	+	74957460	1.0	1.0
gene:TraesCS4B03G0177600	Chr4B	78586389	78587374	-	78586881	Chr4B	74967773	74968758	-	74968265	1.0	1.0
gene:TraesCS4B03G0178500	Chr4B	78728653	78729318	-	78728985	Chr4B	75109979	75110644	-	75110311	1.0	1.0
gene:TraesCS4B03G0178700	Chr4B	78782765	78786605	+	78784685	Chr4B	75165473	75169313	+	75167393	1.0	1.0
gene:TraesCS4B03G0178900	Chr4B	78802814	78804269	+	78803541	Chr4B	75185650	75187105	+	75186377	1.0	1.0
gene:TraesCS4B03G0179000	Chr4B	78824095	78825999	-	78825047	Chr4B	75206680	75208584	-	75207632	1.0	1.0
gene:TraesCS4B03G0179100	Chr4B	79088996	79094998	-	79091997	Chr4B	75471972	75477975	-	75474973	1.0	1.0
gene:TraesCS4B03G0179200	Chr4B	79609330	79610483	-	79609906	Chr4B	75990061	75991214	-	75990637	1.0	1.0
gene:TraesCS4B03G0179300	Chr4B	79666546	79668168	+	79667357	Chr4B	76047282	76048904	+	76048093	1.0	1.0
gene:TraesCS4B03G0179400	Chr4B	79856303	79859108	+	79857705	Chr4B	76236387	76239192	+	76237789	1.0	1.0
gene:TraesCS4B03G0179500	Chr4B	79859491	79862429	-	79860960	Chr4B	76239575	76242513	-	76241044	1.0	1.0
gene:TraesCS4B03G0179800	Chr4B	80040590	80045136	+	80042863	Chr4B	76401911	76406457	+	76404184	1.0	1.0
gene:TraesCS4B03G0181200	Chr4B	80343359	80344757	-	80344058	Chr4B	76704267	76705665	-	76704966	1.0	1.0
gene:TraesCS4B03G0181400	Chr4B	80550919	80554356	+	80552637	Chr4B	76920534	76924033	+	76922283	1.0	0.999
gene:TraesCS4B03G0181500	Chr4B	80554454	80556939	-	80555696	Chr4B	76924131	76926673	-	76925402	1.0	1.0
gene:TraesCS4B03G0182700	Chr4B	80689539	80693559	+	80691549	Chr4B	77047318	77050608	+	77048963	0.946	0.946
gene:TraesCS4B03G0182800	Chr4B	80700424	80703659	-	80702041	Chr4B	77057473	77060708	-	77059090	1.0	1.0
gene:TraesCS4B03G0182900	Chr4B	80703961	80705438	+	80704699	Chr4B	77061010	77062487	+	77061748	1.0	1.0
gene:TraesCS4B03G0183000	Chr4B	81052755	81058726	+	81055740	Chr4B	77405735	77411851	+	77408793	1.0	1.0
gene:TraesCS4B03G0183100	Chr4B	81059007	81070442	+	81064724	Chr4B	77412132	77423632	+	77417882	1.0	0.999
gene:TraesCS4B03G0183200	Chr4B	81064079	81069104	-	81066591	Chr4B	77417204	77422229	-	77419716	1.0	1.0
gene:TraesCS4B03G0183600	Chr4B	81520584	81522962	-	81521773	Chr4B	77873335	77875713	-	77874524	1.0	1.0
gene:TraesCS4B03G0183700	Chr4B	81523273	81523446	-	81523359	Chr4B	77876024	77876197	-	77876110	1.0	1.0
gene:TraesCS4B03G0183800	Chr4B	81638516	81640286	-	81639401	Chr4B	77992435	77994205	-	77993320	1.0	0.999
gene:TraesCS4B03G0183900	Chr4B	81645091	81649755	-	81647423	Chr4B	77999010	78003674	-	78001342	1.0	1.0
gene:TraesCS4B03G0184000	Chr4B	81653865	81655836	-	81654850	Chr4B	78007784	78009755	-	78008769	1.0	1.0
gene:TraesCS4B03G0184100	Chr4B	81657402	81659315	+	81658358	Chr4B	78011321	78013234	+	78012277	1.0	1.0
gene:TraesCS4B03G0184400	Chr4B	81696435	81696920	-	81696677	Chr4B	78050548	78051033	-	78050790	1.0	1.0
gene:TraesCS4B03G0184500	Chr4B	81851277	81853133	-	81852205	Chr4B	78205466	78207322	-	78206394	1.0	0.999
gene:TraesCS4B03G0184600	Chr4B	81861642	81862091	-	81861866	Chr4B	78215830	78216279	-	78216054	1.0	1.0
gene:TraesCS4B03G0185000	Chr4B	82634848	82635894	-	82635371	Chr4B	78976505	78977551	-	78977028	1.0	1.0
gene:TraesCS4B03G0185100	Chr4B	82766967	82768147	-	82767557	Chr4B	79108477	79109657	-	79109067	1.0	1.0
gene:TraesCS4B03G0185200	Chr4B	83025959	83029500	+	83027729	Chr4B	79368983	79372524	+	79370753	1.0	1.0
gene:TraesCS4B03G0185600	Chr4B	83583613	83586852	+	83585232	Chr4B	79921081	79924320	+	79922700	1.0	1.0
gene:TraesCS4B03G0185700	Chr4B	83612812	83615437	+	83614124	Chr4B	79949664	79952289	+	79950976	1.0	1.0
gene:TraesCS4B03G0185800	Chr4B	83620714	83622346	+	83621530	Chr4B	79957566	79959198	+	79958382	1.0	1.0
gene:TraesCS4B03G0185900	Chr4B	83679842	83680390	-	83680116	Chr4B	80008290	80008838	-	80008564	1.0	1.0
gene:TraesCS4B03G0186000	Chr4B	83699263	83700756	-	83700009	Chr4B	80027711	80029204	-	80028457	1.0	1.0
gene:TraesCS4B03G0186400	Chr4B	84010832	84016590	+	84013711	Chr4B	80336628	80342386	+	80339507	1.0	1.0
gene:TraesCS4B03G0187000	Chr4B	84224744	84228068	+	84226406	Chr4B	80547770	80551094	+	80549432	1.0	1.0
gene:TraesCS4B03G0187100	Chr4B	84228685	84232248	-	84230466	Chr4B	80551711	80555274	-	80553492	1.0	1.0
gene:TraesCS4B03G0187300	Chr4B	84388039	84389836	-	84388937	Chr4B	80719763	80721560	-	80720661	1.0	1.0
gene:TraesCS4B03G0187400	Chr4B	84393638	84406120	+	84399879	Chr4B	80725225	80737707	+	80731466	1.0	1.0
gene:TraesCS4B03G0187600	Chr4B	85006342	85007353	-	85006847	Chr4B	81348135	81349146	-	81348640	1.0	1.0
gene:TraesCS4B03G0187800	Chr4B	85011388	85015664	+	85013526	Chr4B	81353181	81357457	+	81355319	1.0	1.0
gene:TraesCS4B03G0188000	Chr4B	85022597	85028675	+	85025636	Chr4B	81364385	81370463	+	81367424	1.0	1.0
gene:TraesCS4B03G0188100	Chr4B	85024860	85035678	-	85030269	Chr4B	81366648	81377466	-	81372057	1.0	1.0
gene:TraesCS4B03G0188200	Chr4B	85037470	85041320	-	85039395	Chr4B	81379258	81383108	-	81381183	1.0	1.0
gene:TraesCS4B03G0188400	Chr4B	85176959	85183729	+	85180344	Chr4B	81518895	81525665	+	81522280	1.0	1.0
gene:TraesCS4B03G0188500	Chr4B	85182823	85183644	-	85183233	Chr4B	81524759	81525580	-	81525169	1.0	1.0
gene:TraesCS4B03G0188800	Chr4B	85296545	85298783	+	85297664	Chr4B	81638784	81641022	+	81639903	1.0	1.0
gene:TraesCS4B03G0189000	Chr4B	85324759	85328889	-	85326824	Chr4B	81667272	81671402	-	81669337	1.0	1.0
gene:TraesCS4B03G0189100	Chr4B	85329656	85334081	-	85331868	Chr4B	81672169	81676682	-	81674425	1.0	0.999
gene:TraesCS4B03G0189300	Chr4B	85430782	85437461	+	85434121	Chr4B	81773374	81780053	+	81776713	1.0	1.0
gene:TraesCS4B03G0189400	Chr4B	85437446	85443226	-	85440336	Chr4B	81780038	81785817	-	81782927	1.0	1.0
gene:TraesCS4B03G0189500	Chr4B	85518879	85522168	+	85520523	Chr4B	81860987	81864276	+	81862631	1.0	1.0
gene:TraesCS4B03G0189600	Chr4B	85615391	85619912	+	85617651	Chr4B	81957537	81962058	+	81959797	1.0	1.0
gene:TraesCS4B03G0189700	Chr4B	85622678	85623533	+	85623105	Chr4B	81964823	81965678	+	81965250	1.0	1.0
gene:TraesCS4B03G0189800	Chr4B	85679642	85683894	-	85681768	Chr4B	82021789	82026041	-	82023915	1.0	1.0
gene:TraesCS4B03G0190000	Chr4B	85931841	85932620	-	85932230	Chr4B	82274457	82275236	-	82274846	1.0	1.0
gene:TraesCS4B03G0190400	Chr4B	85947449	85948858	-	85948153	Chr4B	82289807	82291216	-	82290511	1.0	1.0
gene:TraesCS4B03G0190600	Chr4B	86065403	86071412	-	86068407	Chr4B	82408115	82414141	-	82411128	1.0	0.995
gene:TraesCS4B03G0190700	Chr4B	86144400	86148099	+	86146249	Chr4B	82487134	82490929	+	82489031	1.0	1.0
gene:TraesCS4B03G0191100	Chr4B	86152509	86157971	-	86155240	Chr4B	82495339	82500833	-	82498086	1.0	1.0
gene:TraesCS4B03G0192100	Chr4B	88369130	88371682	+	88370406	Chr4B	84700973	84703525	+	84702249	1.0	1.0
gene:TraesCS4B03G0192200	Chr4B	88585535	88590197	-	88587866	Chr4B	84917583	84922247	-	84919915	1.0	1.0
gene:TraesCS4B03G0193000	Chr4B	88698225	88704360	+	88701292	Chr4B	85030484	85036619	+	85033551	1.0	1.0
gene:TraesCS4B03G0193100	Chr4B	88704762	88708533	-	88706647	Chr4B	85037021	85040791	-	85038906	1.0	1.0
gene:TraesCS4B03G0193500	Chr4B	88932409	88933976	-	88933192	Chr4B	85255505	85257072	-	85256288	1.0	1.0
gene:TraesCS4B03G0193800	Chr4B	88977016	88983025	+	88980020	Chr4B	85300140	85306149	+	85303144	1.0	1.0
gene:TraesCS4B03G0194000	Chr4B	89053245	89056085	+	89054665	Chr4B	85376449	85379289	+	85377869	1.0	1.0
gene:TraesCS4B03G0194100	Chr4B	89056313	89058318	+	89057315	Chr4B	85379517	85381522	+	85380519	1.0	1.0
gene:TraesCS4B03G0194200	Chr4B	89059564	89067312	-	89063438	Chr4B	85382768	85390516	-	85386642	1.0	1.0
gene:TraesCS4B03G0194400	Chr4B	89069422	89073303	+	89071362	Chr4B	85392626	85396507	+	85394566	1.0	1.0
gene:TraesCS4B03G0194500	Chr4B	89077050	89078957	+	89078003	Chr4B	85400254	85402161	+	85401207	1.0	1.0
gene:TraesCS4B03G0194600	Chr4B	89086536	89089324	+	89087930	Chr4B	85409739	85412527	+	85411133	1.0	1.0
gene:TraesCS4B03G0194700	Chr4B	89125299	89126495	-	89125897	Chr4B	85448584	85449780	-	85449182	1.0	1.0
gene:TraesCS4B03G0194800	Chr4B	89133495	89136894	-	89135194	Chr4B	85456816	85460212	-	85458514	1.0	1.0
gene:TraesCS4B03G0194900	Chr4B	89352966	89354877	+	89353921	Chr4B	85676281	85678192	+	85677236	1.0	1.0
gene:TraesCS4B03G0195100	Chr4B	89453223	89454957	+	89454090	Chr4B	85775891	85777625	+	85776758	1.0	1.0
gene:TraesCS4B03G0195400	Chr4B	89619958	89621483	+	89620720	Chr4B	85941570	85943095	+	85942332	1.0	1.0
gene:TraesCS4B03G0196000	Chr4B	89738903	89740447	-	89739675	Chr4B	86061517	86063061	-	86062289	1.0	1.0
gene:TraesCS4B03G0196200	Chr4B	89978984	89993605	+	89986294	Chr4B	86301031	86315767	+	86308399	1.0	1.0
gene:TraesCS4B03G0196300	Chr4B	90375144	90387134	+	90381139	Chr4B	86696618	86708673	+	86702645	1.0	1.0
gene:TraesCS4B03G0196400	Chr4B	90391502	90393925	+	90392713	Chr4B	86713041	86715464	+	86714252	1.0	1.0
gene:TraesCS4B03G0196500	Chr4B	90394586	90399267	+	90396926	Chr4B	86716125	86720806	+	86718465	1.0	1.0
gene:TraesCS4B03G0196900	Chr4B	90660932	90662156	+	90661544	Chr4B	86983210	86984434	+	86983822	1.0	0.998
gene:TraesCS4B03G0197000	Chr4B	90667041	90671789	-	90669415	Chr4B	86989359	86994107	-	86991733	1.0	0.997
gene:TraesCS4B03G0197200	Chr4B	90786212	90792572	-	90789392	Chr4B	87109590	87115947	-	87112768	1.0	1.0
gene:TraesCS4B03G0197700	Chr4B	91128824	91131777	-	91130300	Chr4B	87448743	87451696	-	87450219	1.0	1.0
gene:TraesCS4B03G0198000	Chr4B	91256319	91256722	-	91256520	Chr4B	87573569	87573973	-	87573771	1.0	0.995
gene:TraesCS4B03G0198300	Chr4B	91377131	91379058	-	91378094	Chr4B	87697324	87699251	-	87698287	1.0	1.0
gene:TraesCS4B03G0198400	Chr4B	91380187	91381665	+	91380926	Chr4B	87700380	87701858	+	87701119	1.0	0.999
gene:TraesCS4B03G0199100	Chr4B	91972234	91975026	+	91973630	Chr4B	88291470	88294262	+	88292866	1.0	1.0
gene:TraesCS4B03G0199300	Chr4B	92025539	92028478	+	92027008	Chr4B	88344382	88347321	+	88345851	1.0	1.0
gene:TraesCS4B03G0199500	Chr4B	92306118	92314888	+	92310503	Chr4B	88626206	88634978	+	88630592	1.0	1.0
gene:TraesCS4B03G0199800	Chr4B	92322905	92324311	+	92323608	Chr4B	88643018	88644424	+	88643721	1.0	1.0
gene:TraesCS4B03G0200200	Chr4B	92396114	92406825	-	92401469	Chr4B	88715613	88726324	-	88720968	1.0	1.0
gene:TraesCS4B03G0200600	Chr4B	92407653	92425417	+	92416535	Chr4B	88727152	88744937	+	88736044	1.0	1.0
gene:TraesCS4B03G0201100	Chr4B	92473490	92485689	-	92479589	Chr4B	88797058	88809394	-	88803226	1.0	1.0
gene:TraesCS4B03G0201200	Chr4B	92521245	92524591	-	92522918	Chr4B	88844944	88848290	-	88846617	1.0	0.999
gene:TraesCS4B03G0201300	Chr4B	92535667	92547717	-	92541692	Chr4B	88859366	88871417	-	88865391	1.0	1.0
gene:TraesCS4B03G0201800	Chr4B	92945335	92945889	+	92945612	Chr4B	89271304	89271858	+	89271581	1.0	1.0
gene:TraesCS4B03G0202400	Chr4B	93471626	93475381	-	93473503	Chr4B	89796963	89800717	-	89798840	1.0	1.0
gene:TraesCS4B03G0202500	Chr4B	93514365	93519602	+	93516983	Chr4B	89839703	89844940	+	89842321	1.0	1.0
gene:TraesCS4B03G0202600	Chr4B	93520496	93521809	-	93521152	Chr4B	89845834	89847147	-	89846490	1.0	1.0
gene:TraesCS4B03G0202900	Chr4B	93724534	93731867	+	93728200	Chr4B	90049101	90056434	+	90052767	1.0	1.0
gene:TraesCS4B03G0203000	Chr4B	93734991	93741986	+	93738488	Chr4B	90059573	90066568	+	90063070	1.0	1.0
gene:TraesCS4B03G0203200	Chr4B	93742303	93744070	+	93743186	Chr4B	90066885	90068652	+	90067768	1.0	1.0
gene:TraesCS4B03G0204000	Chr4B	93905663	93906856	-	93906259	Chr4B	90228626	90229819	-	90229222	1.0	1.0
gene:TraesCS4B03G0204300	Chr4B	94196890	94197759	-	94197324	Chr4B	90520336	90521205	-	90520770	1.0	1.0
gene:TraesCS4B03G0204400	Chr4B	94340046	94341191	+	94340618	Chr4B	90661819	90662964	+	90662391	1.0	1.0
gene:TraesCS4B03G0204500	Chr4B	94341284	94351489	-	94346386	Chr4B	90663057	90673262	-	90668159	1.0	1.0
gene:TraesCS4B03G0204800	Chr4B	94761009	94766461	+	94763735	Chr4B	91081503	91086955	+	91084229	1.0	1.0
gene:TraesCS4B03G0205300	Chr4B	95472954	95473623	+	95473288	Chr4B	91789526	91790195	+	91789860	1.0	1.0
gene:TraesCS4B03G0205700	Chr4B	95542000	95544651	-	95543325	Chr4B	91860146	91862797	-	91861471	1.0	1.0
gene:TraesCS4B03G0206300	Chr4B	95564920	95565936	-	95565428	Chr4B	91883060	91884076	-	91883568	1.0	0.999
gene:TraesCS4B03G0206500	Chr4B	95661209	95676334	-	95668771	Chr4B	91978951	91994125	-	91986538	1.0	1.0
gene:TraesCS4B03G0206800	Chr4B	95957606	95959131	+	95958368	Chr4B	92274994	92276519	+	92275756	1.0	1.0
gene:TraesCS4B03G0207100	Chr4B	96299369	96302801	-	96301085	Chr4B	92619659	92623091	-	92621375	1.0	1.0
gene:TraesCS4B03G0207400	Chr4B	96418271	96422953	-	96420612	Chr4B	92738922	92743688	-	92741305	1.0	1.0
gene:TraesCS4B03G0207800	Chr4B	96733589	96734047	-	96733818	Chr4B	93056270	93056728	-	93056499	1.0	1.0
gene:TraesCS4B03G0207900	Chr4B	96740403	96743733	-	96742068	Chr4B	93063084	93066414	-	93064749	1.0	1.0
gene:TraesCS4B03G0208000	Chr4B	96771097	96777115	-	96774106	Chr4B	93093825	93099843	-	93096834	1.0	1.0
gene:TraesCS4B03G0208100	Chr4B	97099776	97101082	-	97100429	Chr4B	93421915	93423221	-	93422568	1.0	1.0
gene:TraesCS4B03G0208200	Chr4B	97184400	97185137	-	97184768	Chr4B	93507032	93507769	-	93507400	1.0	1.0
gene:TraesCS4B03G0208400	Chr4B	97206707	97212804	-	97209755	Chr4B	93529397	93535494	-	93532445	1.0	1.0
gene:TraesCS4B03G0208600	Chr4B	97758816	97764553	+	97761684	Chr4B	94080914	94086651	+	94083782	1.0	1.0
gene:TraesCS4B03G0209000	Chr4B	97785715	97787968	-	97786841	Chr4B	94107812	94110065	-	94108938	1.0	0.999
gene:TraesCS4B03G0209200	Chr4B	97819632	97820451	-	97820041	Chr4B	94141865	94142684	-	94142274	1.0	0.998
gene:TraesCS4B03G0209500	Chr4B	97946175	97947311	+	97946743	Chr4B	94268407	94269543	+	94268975	1.0	1.0
gene:TraesCS4B03G0209600	Chr4B	98063157	98065961	+	98064559	Chr4B	94385245	94388049	+	94386647	1.0	0.998
gene:TraesCS4B03G0209700	Chr4B	98067867	98073166	-	98070516	Chr4B	94389955	94395254	-	94392604	1.0	1.0
gene:TraesCS4B03G0210400	Chr4B	98100278	98103053	-	98101665	Chr4B	94422589	94425442	-	94424015	1.0	1.0
gene:TraesCS4B03G0210500	Chr4B	98198556	98200876	-	98199716	Chr4B	94521383	94524551	-	94522967	1.0	1.0
gene:TraesCS4B03G0210800	Chr4B	98207497	98211797	-	98209647	Chr4B	94531347	94535647	-	94533497	1.0	0.995
gene:TraesCS4B03G0211200	Chr4B	98308128	98311025	-	98309576	Chr4B	94632629	94635526	-	94634077	1.0	1.0
gene:TraesCS4B03G0211500	Chr4B	98334954	98340914	+	98337934	Chr4B	94659453	94665413	+	94662433	1.0	0.999
gene:TraesCS4B03G0211800	Chr4B	98356703	98361175	+	98358939	Chr4B	94681201	94685673	+	94683437	1.0	1.0
gene:TraesCS4B03G0212000	Chr4B	98361493	98362164	-	98361828	Chr4B	94685991	94686662	-	94686326	1.0	1.0
gene:TraesCS4B03G0212100	Chr4B	98364132	98366411	-	98365271	Chr4B	94688630	94690909	-	94689769	1.0	1.0
gene:TraesCS4B03G0212400	Chr4B	98437041	98438321	-	98437681	Chr4B	94761917	94763197	-	94762557	1.0	1.0
gene:TraesCS4B03G0212800	Chr4B	98651172	98654450	-	98652811	Chr4B	94979425	94982703	-	94981064	1.0	1.0
gene:TraesCS4B03G0212900	Chr4B	98659191	98665990	+	98662590	Chr4B	94987445	94994244	+	94990844	1.0	1.0
gene:TraesCS4B03G0213500	Chr4B	98708053	98708603	-	98708328	Chr4B	95036124	95036674	-	95036399	1.0	1.0
gene:TraesCS4B03G0213600	Chr4B	98844861	98846345	-	98845603	Chr4B	95172980	95174464	-	95173722	1.0	1.0
gene:TraesCS4B03G0213700	Chr4B	98847037	98851616	-	98849326	Chr4B	95175156	95179735	-	95177445	1.0	1.0
gene:TraesCS4B03G0213900	Chr4B	99173134	99180222	+	99176678	Chr4B	95500332	95506904	+	95503618	0.924	0.924
gene:TraesCS4B03G0214100	Chr4B	99257204	99258898	-	99258051	Chr4B	95584219	95585913	-	95585066	1.0	0.997
gene:TraesCS4B03G0214200	Chr4B	99428667	99428996	-	99428831	Chr4B	95756404	95756733	-	95756568	1.0	0.996
gene:TraesCS4B03G0214400	Chr4B	99615980	99617574	+	99616777	Chr4B	95943841	95945435	+	95944638	1.0	1.0
gene:TraesCS4B03G0214500	Chr4B	99622126	99624263	+	99623194	Chr4B	95949748	95951885	+	95950816	1.0	1.0
gene:TraesCS4B03G0214700	Chr4B	99624779	99627232	-	99626005	Chr4B	95952401	95954854	-	95953627	1.0	1.0
gene:TraesCS4B03G0214900	Chr4B	99627949	99628209	+	99628079	Chr4B	95955571	95955831	+	95955701	1.0	1.0
gene:TraesCS4B03G0214800	Chr4B	99627356	99635630	-	99631493	Chr4B	95954978	95963252	-	95959115	1.0	1.0
gene:TraesCS4B03G0215500	Chr4B	99858512	99866353	+	99862432	Chr4B	96185285	96193126	+	96189205	1.0	1.0
gene:TraesCS4B03G0215600	Chr4B	99913095	99918676	+	99915885	Chr4B	96239863	96245463	+	96242663	1.0	0.999
gene:TraesCS4B03G0215700	Chr4B	99920036	99928472	-	99924254	Chr4B	96246823	96255259	-	96251041	1.0	1.0
gene:TraesCS4B03G0216200	Chr4B	100055656	100060994	+	100058325	Chr4B	96382470	96387808	+	96385139	1.0	0.999
gene:TraesCS4B03G0216300	Chr4B	100109292	100110016	-	100109654	Chr4B	96436035	96436759	-	96436397	1.0	1.0
gene:TraesCS4B03G0216400	Chr4B	100228468	100231819	-	100230143	Chr4B	96545411	96548762	-	96547086	1.0	1.0
gene:TraesCS4B03G0216900	Chr4B	100522148	100523385	+	100522766	Chr4B	96838186	96839423	+	96838804	1.0	1.0
gene:TraesCS4B03G0217700	Chr4B	100902104	100905861	-	100903982	Chr4B	97217877	97221634	-	97219755	1.0	1.0
gene:TraesCS4B03G0218300	Chr4B	101670293	101673692	-	101671992	Chr4B	97984858	97988253	-	97986555	0.997	0.996
gene:TraesCS4B03G0219200	Chr4B	102008368	102009280	+	102008824	Chr4B	98321690	98322602	+	98322146	1.0	1.0
gene:TraesCS4B03G0219300	Chr4B	102016666	102017364	+	102017015	Chr4B	98329988	98330686	+	98330337	1.0	1.0
gene:TraesCS4B03G0219700	Chr4B	102042711	102043067	-	102042889	Chr4B	98356033	98356389	-	98356211	1.0	1.0
gene:TraesCS4B03G0219800	Chr4B	102048891	102049754	-	102049322	Chr4B	98362213	98363076	-	98362644	1.0	1.0
gene:TraesCS4B03G0219900	Chr4B	102232594	102233521	-	102233057	Chr4B	98545876	98546803	-	98546339	1.0	1.0
gene:TraesCS4B03G0220200	Chr4B	102399777	102404732	+	102402254	Chr4B	98712791	98717746	+	98715268	1.0	0.999
gene:TraesCS4B03G0220300	Chr4B	102558016	102558883	+	102558449	Chr4B	98870964	98871831	+	98871397	1.0	1.0
gene:TraesCS4B03G0220500	Chr4B	102921406	102924287	-	102922846	Chr4B	99233802	99236683	-	99235242	1.0	0.999
gene:TraesCS4B03G0220600	Chr4B	102928235	102933630	-	102930932	Chr4B	99240631	99246026	-	99243328	1.0	1.0
gene:TraesCS4B03G0220700	Chr4B	102974601	102975149	-	102974875	Chr4B	99291405	99291953	-	99291679	1.0	1.0
gene:TraesCS4B03G0220900	Chr4B	103276950	103289623	+	103283286	Chr4B	99592683	99605079	+	99598881	0.988	0.988
gene:TraesCS4B03G0221100	Chr4B	103538799	103540648	+	103539723	Chr4B	99853219	99855068	+	99854143	1.0	1.0
gene:TraesCS4B03G0221400	Chr4B	103804280	103810144	+	103807212	Chr4B	100119060	100124924	+	100121992	1.0	1.0
gene:TraesCS4B03G0221600	Chr4B	103898163	103911832	+	103904997	Chr4B	100212936	100226708	+	100219822	1.0	1.0
gene:TraesCS4B03G0221800	Chr4B	103966801	103967037	+	103966919	Chr4B	100281843	100282079	+	100281961	1.0	1.0
gene:TraesCS4B03G0222000	Chr4B	104220694	104226387	+	104223540	Chr4B	100534853	100540546	+	100537699	1.0	1.0
gene:TraesCS4B03G0222100	Chr4B	104254463	104257251	+	104255857	Chr4B	100568673	100571462	+	100570067	1.0	1.0
gene:TraesCS4B03G0222200	Chr4B	104261499	104264006	+	104262752	Chr4B	100575710	100578219	+	100576964	1.0	0.998
gene:TraesCS4B03G0222400	Chr4B	104729738	104733801	+	104731769	Chr4B	101039805	101043868	+	101041836	1.0	1.0
gene:TraesCS4B03G0222700	Chr4B	104890997	104891942	-	104891469	Chr4B	101200429	101201374	-	101200901	1.0	1.0
gene:TraesCS4B03G0222900	Chr4B	104913705	104930558	-	104922131	Chr4B	101223107	101239605	-	101231356	1.0	1.0
gene:TraesCS4B03G0223000	Chr4B	105345010	105347348	+	105346179	Chr4B	101658022	101660360	+	101659191	1.0	1.0
gene:TraesCS4B03G0223100	Chr4B	105350753	105366621	+	105358687	Chr4B	101663722	101679194	+	101671458	1.0	1.0
gene:TraesCS4B03G0223500	Chr4B	105415564	105415902	-	105415733	Chr4B	101728535	101728873	-	101728704	1.0	0.997
gene:TraesCS4B03G0223600	Chr4B	105416755	105427587	+	105422171	Chr4B	101729726	101740558	+	101735142	1.0	0.996
gene:TraesCS4B03G0223800	Chr4B	105445347	105447171	-	105446259	Chr4B	101758398	101760222	-	101759310	1.0	1.0
gene:TraesCS4B03G0224100	Chr4B	105960960	105964220	+	105962590	Chr4B	102271264	102274524	+	102272894	1.0	0.998
gene:TraesCS4B03G0224200	Chr4B	105968528	105970747	+	105969637	Chr4B	102278832	102281051	+	102279941	1.0	1.0
gene:TraesCS4B03G0224400	Chr4B	106011507	106013864	-	106012685	Chr4B	102321810	102324167	-	102322988	1.0	1.0
gene:TraesCS4B03G0224500	Chr4B	106479899	106484016	+	106481957	Chr4B	102790285	102794400	+	102792342	1.0	1.0
gene:TraesCS4B03G0224600	Chr4B	106510332	106513428	+	106511880	Chr4B	102820716	102823812	+	102822264	1.0	1.0
gene:TraesCS4B03G0224800	Chr4B	106726853	106730249	+	106728551	Chr4B	103037456	103040852	+	103039154	1.0	1.0
gene:TraesCS4B03G0225600	Chr4B	107085987	107087021	-	107086504	Chr4B	103118996	103120030	-	103119513	1.0	1.0
gene:TraesCS4B03G0225700	Chr4B	107267361	107290919	-	107279140	Chr4B	103330563	103352875	-	103341719	1.0	1.0
