gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS7A03G0212700	Chr7A	56887839	56891217	+	56889528	Chr7A	53843570	53846948	+	53845259	1.0	1.0
gene:TraesCS7A03G0213000	Chr7A	56898495	56900795	-	56899645	Chr7A	53854226	53856526	-	53855376	1.0	1.0
gene:TraesCS7A03G0213200	Chr7A	56927412	56931917	-	56929664	Chr7A	53882993	53887498	-	53885245	1.0	1.0
gene:TraesCS7A03G0213500	Chr7A	57118642	57123220	-	57120931	Chr7A	54073403	54077981	-	54075692	1.0	1.0
gene:TraesCS7A03G0213600	Chr7A	57160019	57165042	-	57162530	Chr7A	54114313	54119336	-	54116824	1.0	1.0
gene:TraesCS7A03G0213800	Chr7A	57632987	57636798	-	57634892	Chr7A	54587226	54591037	-	54589131	1.0	1.0
gene:TraesCS7A03G0214000	Chr7A	57688190	57691003	+	57689596	Chr7A	54641776	54644589	+	54643182	1.0	0.998
gene:TraesCS7A03G0214100	Chr7A	57723024	57724975	-	57723999	Chr7A	54671151	54673092	-	54672121	1.0	0.993
gene:TraesCS7A03G0214300	Chr7A	57737089	57739056	-	57738072	Chr7A	54685065	54687033	-	54686049	1.0	0.995
gene:TraesCS7A03G0214400	Chr7A	57779305	57782451	+	57780878	Chr7A	54725650	54728801	+	54727225	1.0	0.997
gene:TraesCS7A03G0215000	Chr7A	57903531	57903999	-	57903765	Chr7A	55007524	55007999	-	55007761	1.0	0.994
gene:TraesCS7A03G0215200	Chr7A	57922044	57922863	-	57922453	Chr7A	55027732	55028531	-	55028131	1.0	1.0
gene:TraesCS7A03G0215500	Chr7A	57951014	57951492	+	57951253	Chr7A	55057850	55058314	+	55058082	1.0	1.0
gene:TraesCS7A03G0215600	Chr7A	57956295	57957650	+	57956972	Chr7A	55061535	55062957	+	55062246	1.0	1.0
gene:TraesCS7A03G0215700	Chr7A	57958221	57962001	-	57960111	Chr7A	55063528	55067308	-	55065418	1.0	0.997
gene:TraesCS7A03G0215900	Chr7A	57962863	57965789	-	57964326	Chr7A	55068170	55071096	-	55069633	1.0	0.999
gene:TraesCS7A03G0216100	Chr7A	58119797	58120182	-	58119989	Chr7A	55217263	55217648	-	55217455	1.0	1.0
gene:TraesCS7A03G0216300	Chr7A	58300666	58304368	+	58302517	Chr7A	55391900	55395588	+	55393744	1.0	0.995
gene:TraesCS7A03G0216400	Chr7A	58314262	58316372	+	58315317	Chr7A	55399833	55401943	+	55400888	1.0	0.996
gene:TraesCS7A03G0216500	Chr7A	58319646	58322426	+	58321036	Chr7A	55403652	55406425	+	55405038	0.989	0.983
gene:TraesCS7A03G0216600	Chr7A	58323030	58324411	+	58323720	Chr7A	55407029	55408410	+	55407719	1.0	0.996
gene:TraesCS7A03G0216900	Chr7A	58332079	58334709	-	58333394	Chr7A	55416137	55418767	-	55417452	1.0	0.993
gene:TraesCS7A03G0217000	Chr7A	58339655	58342285	-	58340970	Chr7A	55425227	55427857	-	55426542	1.0	0.997
gene:TraesCS7A03G0217100	Chr7A	58352118	58354982	-	58353550	Chr7A	55437905	55440769	-	55439337	1.0	0.998
gene:TraesCS7A03G0217400	Chr7A	58382776	58385400	-	58384088	Chr7A	55494739	55497363	-	55496051	1.0	0.998
gene:TraesCS7A03G0218100	Chr7A	58845438	58848100	-	58846769	Chr7A	55954952	55957614	-	55956283	1.0	1.0
gene:TraesCS7A03G0218200	Chr7A	58853191	58856291	-	58854741	Chr7A	55962747	55965847	-	55964297	1.0	1.0
gene:TraesCS7A03G0218300	Chr7A	58857403	58859922	-	58858662	Chr7A	55966959	55969478	-	55968218	1.0	1.0
gene:TraesCS7A03G0218400	Chr7A	58882842	58883678	+	58883260	Chr7A	55992385	55993221	+	55992803	1.0	0.995
gene:TraesCS7A03G0218500	Chr7A	58887270	58888121	+	58887695	Chr7A	56192424	56193292	+	56192858	1.0	0.97
gene:TraesCS7A03G0218600	Chr7A	58894897	58895714	+	58895305	Chr7A	56199866	56200684	+	56200275	1.0	0.993
gene:TraesCS7A03G0219700	Chr7A	59256951	59262255	+	59259603	Chr7A	56324440	56329152	+	56326796	0.992	0.99
gene:TraesCS7A03G0219800	Chr7A	59334981	59335355	-	59335168	Chr7A	56371966	56372340	-	56372153	1.0	0.989
gene:TraesCS7A03G0220000	Chr7A	59336580	59337668	-	59337124	Chr7A	56373564	56374653	-	56374108	0.998	0.988
gene:TraesCS7A03G0220200	Chr7A	59536704	59537255	+	59536979	Chr7A	56534536	56535087	+	56534811	1.0	1.0
gene:TraesCS7A03G0220300	Chr7A	59541803	59542776	+	59542289	Chr7A	56539635	56540609	+	56540122	1.0	0.997
gene:TraesCS7A03G0220400	Chr7A	59546398	59547493	+	59546945	Chr7A	56543751	56544846	+	56544298	1.0	0.998
gene:TraesCS7A03G0220500	Chr7A	59625977	59626754	+	59626365	Chr7A	56610931	56611707	+	56611319	1.0	0.983
gene:TraesCS7A03G0220900	Chr7A	59749599	59750146	+	59749872	Chr7A	56738376	56738923	+	56738649	1.0	0.983
gene:TraesCS7A03G0221000	Chr7A	59956986	59957775	+	59957380	Chr7A	56940049	56940823	+	56940436	0.974	0.974
gene:TraesCS7A03G0221100	Chr7A	60024437	60025623	+	60025030	Chr7A	56998668	56999854	+	56999261	1.0	1.0
gene:TraesCS7A03G0221200	Chr7A	60036671	60037512	+	60037091	Chr7A	57010935	57011721	+	57011328	1.0	0.994
gene:TraesCS7A03G0221500	Chr7A	60389007	60389884	+	60389445	Chr7A	57344924	57345801	+	57345362	1.0	0.998
gene:TraesCS7A03G0222100	Chr7A	60448078	60449006	+	60448542	Chr7A	57384650	57385578	+	57385114	1.0	0.994
gene:TraesCS7A03G0222300	Chr7A	60501899	60506819	+	60504359	Chr7A	57450851	57455770	+	57453310	1.0	0.998
gene:TraesCS7A03G0222400	Chr7A	60508821	60510119	-	60509470	Chr7A	57457749	57459047	-	57458398	1.0	0.996
gene:TraesCS7A03G0222500	Chr7A	60832784	60835477	+	60834130	Chr7A	57781777	57784389	+	57783083	0.998	0.994
gene:TraesCS7A03G0222600	Chr7A	60903742	60909770	+	60906756	Chr7A	57873574	57879592	+	57876583	1.0	0.997
gene:TraesCS7A03G0222700	Chr7A	60912630	60915927	+	60914278	Chr7A	57882447	57885842	+	57884144	1.0	0.945
gene:TraesCS7A03G0222800	Chr7A	60981023	60995901	-	60988462	Chr7A	57948906	57963938	-	57956422	1.0	0.992
gene:TraesCS7A03G0222900	Chr7A	61033054	61034785	+	61033919	Chr7A	57992089	57993820	+	57992954	1.0	0.996
gene:TraesCS7A03G0223200	Chr7A	61090876	61091259	-	61091067	Chr7A	58179661	58180044	-	58179852	1.0	0.994
gene:TraesCS7A03G0223100	Chr7A	61090286	61091923	+	61091104	Chr7A	58179071	58180708	+	58179889	1.0	0.995
gene:TraesCS7A03G0223500	Chr7A	61150903	61151286	-	61151094	Chr7A	58259473	58259856	-	58259664	1.0	0.994
gene:TraesCS7A03G0223400	Chr7A	61150331	61151921	+	61151126	Chr7A	58258900	58260491	+	58259695	1.0	0.996
gene:TraesCS7A03G0223600	Chr7A	61158461	61161161	+	61159811	Chr7A	58272721	58275421	+	58274071	1.0	0.995
gene:TraesCS7A03G0223800	Chr7A	61171681	61172917	-	61172299	Chr7A	58285500	58286735	-	58286117	0.999	0.997
gene:TraesCS7A03G0224100	Chr7A	61264439	61267439	-	61265939	Chr7A	58365778	58368779	-	58367278	1.0	0.999
gene:TraesCS7A03G0224800	Chr7A	61509534	61513329	+	61511431	Chr7A	58618026	58621818	+	58619922	1.0	0.998
gene:TraesCS7A03G0224900	Chr7A	61518056	61521170	+	61519613	Chr7A	58626394	58629511	+	58627952	1.0	0.996
gene:TraesCS7A03G0225000	Chr7A	61523153	61523710	-	61523431	Chr7A	58631494	58632051	-	58631772	1.0	0.994
gene:TraesCS7A03G0225500	Chr7A	61924161	61924499	+	61924330	Chr7A	59022831	59023169	+	59023000	1.0	0.995
gene:TraesCS7A03G0225700	Chr7A	62116757	62119461	+	62118109	Chr7A	59189188	59191895	+	59190541	1.0	0.996
gene:TraesCS7A03G0225800	Chr7A	62120042	62127173	-	62123607	Chr7A	59192476	59199642	-	59196059	1.0	0.99
gene:TraesCS7A03G0226100	Chr7A	62264374	62267055	-	62265714	Chr7A	59333266	59335949	-	59334607	1.0	0.998
gene:TraesCS7A03G0226400	Chr7A	62292917	62294101	+	62293509	Chr7A	59348462	59349646	+	59349054	1.0	0.998
gene:TraesCS7A03G0226600	Chr7A	62504052	62508737	+	62506394	Chr7A	59986899	59991538	-	59989218	1.0	0.995
gene:TraesCS7A03G0226700	Chr7A	62563127	62564720	+	62563923	Chr7A	59942745	59944315	-	59943530	0.968	0.959
gene:TraesCS7A03G0226900	Chr7A	62623943	62628612	+	62626277	Chr7A	59892802	59897471	-	59895136	1.0	1.0
gene:TraesCS7A03G0227000	Chr7A	62628635	62632267	-	62630451	Chr7A	59889147	59892779	+	59890963	1.0	1.0
gene:TraesCS7A03G0227100	Chr7A	62662946	62665184	-	62664065	Chr7A	59856228	59858466	+	59857347	1.0	1.0
gene:TraesCS7A03G0227300	Chr7A	62674849	62678459	-	62676654	Chr7A	59842953	59846563	+	59844758	1.0	1.0
gene:TraesCS7A03G0227400	Chr7A	62680738	62684953	-	62682845	Chr7A	59836459	59840674	+	59838566	1.0	1.0
gene:TraesCS7A03G0227500	Chr7A	62687215	62687868	+	62687541	Chr7A	59833544	59834197	-	59833870	1.0	1.0
gene:TraesCS7A03G0227600	Chr7A	62691702	62693345	+	62692523	Chr7A	59828067	59829710	-	59828888	1.0	1.0
gene:TraesCS7A03G0228200	Chr7A	63089792	63090340	+	63090066	Chr7A	59427912	59428460	-	59428186	1.0	1.0
gene:TraesCS7A03G0237100	Chr7A	63916425	63917582	-	63917003	Chr7A	60409692	60410849	-	60410270	1.0	1.0
gene:TraesCS7A03G0237400	Chr7A	63999847	64007146	-	64003496	Chr7A	60492634	60499911	-	60496272	1.0	1.0
gene:TraesCS7A03G0237900	Chr7A	64701730	64703613	+	64702671	Chr7A	61192709	61194592	+	61193650	1.0	0.999
gene:TraesCS7A03G0238200	Chr7A	64755565	64758804	-	64757184	Chr7A	61247793	61251076	-	61249434	1.0	0.998
gene:TraesCS7A03G0238500	Chr7A	64805032	64805540	-	64805286	Chr7A	61297141	61297649	-	61297395	1.0	1.0
gene:TraesCS7A03G0238700	Chr7A	64834318	64836314	+	64835316	Chr7A	61326558	61328554	+	61327556	1.0	1.0
gene:TraesCS7A03G0238800	Chr7A	65050770	65052236	+	65051503	Chr7A	61540939	61542405	+	61541672	1.0	1.0
gene:TraesCS7A03G0238900	Chr7A	65054459	65055671	+	65055065	Chr7A	61544633	61545845	+	61545239	1.0	1.0
gene:TraesCS7A03G0239000	Chr7A	65056391	65058505	-	65057448	Chr7A	61546565	61548679	-	61547622	1.0	1.0
gene:TraesCS7A03G0239200	Chr7A	65067071	65068765	+	65067918	Chr7A	61557245	61558939	+	61558092	1.0	1.0
gene:TraesCS7A03G0239300	Chr7A	65077659	65081563	-	65079611	Chr7A	61567953	61571876	-	61569914	1.0	0.999
gene:TraesCS7A03G0239500	Chr7A	65179196	65180634	-	65179915	Chr7A	61667990	61669428	-	61668709	1.0	1.0
gene:TraesCS7A03G0239900	Chr7A	65327173	65330226	-	65328699	Chr7A	61814692	61817745	-	61816218	1.0	1.0
gene:TraesCS7A03G0240100	Chr7A	65352267	65355183	-	65353725	Chr7A	61839703	61842619	-	61841161	1.0	1.0
gene:TraesCS7A03G0240300	Chr7A	65436959	65438398	+	65437678	Chr7A	61924326	61925765	+	61925045	1.0	1.0
gene:TraesCS7A03G0240500	Chr7A	65539123	65540178	-	65539650	Chr7A	62030058	62031113	-	62030585	1.0	1.0
gene:TraesCS7A03G0240600	Chr7A	65734175	65736079	+	65735127	Chr7A	62224424	62226328	+	62225376	1.0	1.0
gene:TraesCS7A03G0240700	Chr7A	65742980	65745794	+	65744387	Chr7A	62231589	62234403	+	62232996	1.0	1.0
gene:TraesCS7A03G0240900	Chr7A	65784659	65788068	+	65786363	Chr7A	62273537	62276946	+	62275241	1.0	1.0
gene:TraesCS7A03G0241000	Chr7A	65818622	65826434	+	65822528	Chr7A	62306428	62314333	+	62310380	1.0	1.0
gene:TraesCS7A03G0241300	Chr7A	65984197	65994046	-	65989121	Chr7A	62470441	62480290	-	62475365	1.0	0.999
gene:TraesCS7A03G0242100	Chr7A	66016807	66019652	-	66018229	Chr7A	62503015	62505860	-	62504437	1.0	1.0
gene:TraesCS7A03G0242200	Chr7A	66081310	66084439	+	66082874	Chr7A	62567763	62570892	+	62569327	1.0	1.0
gene:TraesCS7A03G0242700	Chr7A	66096770	66100843	+	66098806	Chr7A	62583226	62587299	+	62585262	1.0	0.999
gene:TraesCS7A03G0242800	Chr7A	66098889	66105733	-	66102311	Chr7A	62585345	62592189	-	62588767	1.0	1.0
gene:TraesCS7A03G0242900	Chr7A	66106719	66108345	-	66107532	Chr7A	62593175	62594801	-	62593988	1.0	1.0
gene:TraesCS7A03G0243000	Chr7A	66134437	66138134	+	66136285	Chr7A	62620892	62624589	+	62622740	1.0	1.0
gene:TraesCS7A03G0243200	Chr7A	66141448	66143214	+	66142331	Chr7A	62627903	62629669	+	62628786	1.0	1.0
gene:TraesCS7A03G0243300	Chr7A	66308116	66313139	+	66310627	Chr7A	62794314	62799412	+	62796863	1.0	1.0
gene:TraesCS7A03G0243700	Chr7A	66336769	66339557	+	66338163	Chr7A	62823032	62825820	+	62824426	1.0	1.0
gene:TraesCS7A03G0243900	Chr7A	66364449	66367434	+	66365941	Chr7A	62850832	62853791	+	62852311	1.0	1.0
gene:TraesCS7A03G0244100	Chr7A	66371352	66371778	+	66371565	Chr7A	62857709	62858135	+	62857922	1.0	1.0
gene:TraesCS7A03G0244400	Chr7A	66378657	66381574	-	66380115	Chr7A	62865014	62867931	-	62866472	1.0	1.0
gene:TraesCS7A03G0244500	Chr7A	66560521	66561195	+	66560858	Chr7A	63047705	63048379	+	63048042	1.0	1.0
gene:TraesCS7A03G0244800	Chr7A	66610832	66612669	-	66611750	Chr7A	63097372	63099209	-	63098290	1.0	1.0
gene:TraesCS7A03G0244900	Chr7A	66614083	66615672	-	66614877	Chr7A	63100623	63102212	-	63101417	1.0	1.0
gene:TraesCS7A03G0245000	Chr7A	66619116	66620612	-	66619864	Chr7A	63105656	63107152	-	63106404	1.0	1.0
gene:TraesCS7A03G0245100	Chr7A	66621406	66631924	+	66626665	Chr7A	63107946	63118464	+	63113205	1.0	0.999
gene:TraesCS7A03G0245500	Chr7A	66635798	66637263	-	66636530	Chr7A	63122198	63123663	-	63122930	1.0	1.0
gene:TraesCS7A03G0245700	Chr7A	66640864	66642868	+	66641866	Chr7A	63127073	63129077	+	63128075	1.0	1.0
gene:TraesCS7A03G0245900	Chr7A	66651043	66651453	-	66651248	Chr7A	63137252	63137662	-	63137457	1.0	1.0
gene:TraesCS7A03G0246100	Chr7A	66679880	66680290	-	66680085	Chr7A	63165213	63165623	-	63165418	1.0	1.0
gene:TraesCS7A03G0246300	Chr7A	66694915	66695881	+	66695398	Chr7A	63181777	63182743	+	63182260	1.0	0.998
gene:TraesCS7A03G0246500	Chr7A	66696262	66699063	-	66697662	Chr7A	63183124	63185925	-	63184524	1.0	1.0
gene:TraesCS7A03G0246600	Chr7A	66724442	66725442	-	66724942	Chr7A	63211301	63212301	-	63211801	1.0	1.0
gene:TraesCS7A03G0246900	Chr7A	66753960	66755756	-	66754858	Chr7A	63240912	63242708	-	63241810	1.0	0.999
gene:TraesCS7A03G0247100	Chr7A	66809010	66809566	-	66809288	Chr7A	63296248	63296804	-	63296526	1.0	1.0
gene:TraesCS7A03G0247200	Chr7A	66829742	66829981	+	66829861	Chr7A	63316344	63316583	+	63316463	1.0	1.0
gene:TraesCS7A03G0247400	Chr7A	66954280	66955397	+	66954838	Chr7A	63440449	63441565	+	63441007	0.998	0.998
gene:TraesCS7A03G0247500	Chr7A	66958000	66961975	-	66959987	Chr7A	63443905	63447880	-	63445892	1.0	1.0
gene:TraesCS7A03G0247600	Chr7A	66962274	66965307	+	66963790	Chr7A	63448179	63451212	+	63449695	1.0	1.0
gene:TraesCS7A03G0247800	Chr7A	66977888	66979574	+	66978731	Chr7A	63463795	63465481	+	63464638	1.0	0.999
gene:TraesCS7A03G0247900	Chr7A	66986493	66987335	-	66986914	Chr7A	63472400	63473242	-	63472821	1.0	1.0
gene:TraesCS7A03G0248500	Chr7A	67035846	67039062	+	67037454	Chr7A	63521751	63524967	+	63523359	1.0	1.0
gene:TraesCS7A03G0248700	Chr7A	67047313	67050223	+	67048768	Chr7A	63533216	63536126	+	63534671	1.0	1.0
gene:TraesCS7A03G0248800	Chr7A	67124733	67127607	+	67126170	Chr7A	63609599	63612388	+	63610993	0.933	0.927
gene:TraesCS7A03G0249300	Chr7A	67445104	67445541	+	67445322	Chr7A	63962470	63962907	+	63962688	1.0	1.0
gene:TraesCS7A03G0249400	Chr7A	67448749	67450893	-	67449821	Chr7A	63966115	63968259	-	63967187	1.0	1.0
gene:TraesCS7A03G0249500	Chr7A	67457492	67458985	-	67458238	Chr7A	63974860	63976353	-	63975606	1.0	1.0
gene:TraesCS7A03G0249600	Chr7A	67504369	67504701	-	67504535	Chr7A	64021836	64022168	-	64022002	1.0	1.0
gene:TraesCS7A03G0251200	Chr7A	67542063	67542302	+	67542182	Chr7A	64061870	64062109	+	64061989	1.0	1.0
gene:TraesCS7A03G0251700	Chr7A	67711839	67734731	+	67723285	Chr7A	64228573	64251461	+	64240017	1.0	1.0
gene:TraesCS7A03G0251800	Chr7A	67776491	67778199	-	67777345	Chr7A	64294498	64296206	-	64295352	1.0	1.0
gene:TraesCS7A03G0252200	Chr7A	67836955	67839008	+	67837981	Chr7A	64355057	64357110	+	64356083	1.0	0.999
gene:TraesCS7A03G0252300	Chr7A	67841116	67841655	-	67841385	Chr7A	64359218	64359757	-	64359487	1.0	1.0
gene:TraesCS7A03G0252400	Chr7A	67854227	67856221	+	67855224	Chr7A	64372335	64374329	+	64373332	1.0	1.0
gene:TraesCS7A03G0252500	Chr7A	67856928	67861414	-	67859171	Chr7A	64375036	64379522	-	64377279	1.0	1.0
gene:TraesCS7A03G0252600	Chr7A	67869237	67870778	-	67870007	Chr7A	64387345	64388886	-	64388115	1.0	0.996
gene:TraesCS7A03G0252700	Chr7A	67933896	67937410	-	67935653	Chr7A	64452427	64455941	-	64454184	1.0	0.996
gene:TraesCS7A03G0253100	Chr7A	67949326	67959547	+	67954436	Chr7A	64468115	64477909	+	64473012	1.0	0.961
gene:TraesCS7A03G0253200	Chr7A	67970676	67975485	-	67973080	Chr7A	64642778	64647611	-	64645194	1.0	0.994
gene:TraesCS7A03G0253300	Chr7A	67977927	67978845	-	67978386	Chr7A	64650038	64650956	-	64650497	1.0	0.996
gene:TraesCS7A03G0253600	Chr7A	68021922	68023274	-	68022598	Chr7A	64702464	64703816	-	64703140	1.0	0.998
gene:TraesCS7A03G0253800	Chr7A	68081122	68087919	-	68084520	Chr7A	64761911	64768708	-	64765309	1.0	1.0
gene:TraesCS7A03G0253900	Chr7A	68163691	68166908	+	68165299	Chr7A	64844487	64847683	+	64846085	0.985	0.985
gene:TraesCS7A03G0254000	Chr7A	68169052	68175005	+	68172028	Chr7A	64849941	64855952	+	64852946	1.0	1.0
gene:TraesCS7A03G0254100	Chr7A	68244909	68248198	+	68246553	Chr7A	64925657	64928946	+	64927301	1.0	1.0
gene:TraesCS7A03G0254500	Chr7A	68291322	68292925	+	68292123	Chr7A	64972305	64973908	+	64973106	1.0	1.0
gene:TraesCS7A03G0254800	Chr7A	68317417	68319082	+	68318249	Chr7A	64998399	65000064	+	64999231	1.0	0.998
gene:TraesCS7A03G0255200	Chr7A	68391446	68393072	-	68392259	Chr7A	65071683	65073309	-	65072496	1.0	1.0
gene:TraesCS7A03G0255300	Chr7A	68401764	68403290	+	68402527	Chr7A	65082001	65083527	+	65082764	1.0	1.0
gene:TraesCS7A03G0255400	Chr7A	68565453	68567344	-	68566398	Chr7A	65236939	65238830	-	65237884	1.0	1.0
gene:TraesCS7A03G0255600	Chr7A	68679139	68680905	+	68680022	Chr7A	65349862	65351628	+	65350745	1.0	1.0
gene:TraesCS7A03G0255700	Chr7A	68720480	68725592	+	68723036	Chr7A	65391187	65396299	+	65393743	1.0	1.0
gene:TraesCS7A03G0256000	Chr7A	68751266	68758475	+	68754870	Chr7A	65422451	65429685	+	65426068	1.0	1.0
gene:TraesCS7A03G0256100	Chr7A	68779176	68780737	+	68779956	Chr7A	65450499	65452060	+	65451279	1.0	1.0
gene:TraesCS7A03G0257000	Chr7A	69202530	69208710	+	69205620	Chr7A	65881648	65887841	+	65884744	1.0	1.0
gene:TraesCS7A03G0257400	Chr7A	69395422	69395646	-	69395534	Chr7A	66067302	66067526	-	66067414	1.0	1.0
gene:TraesCS7A03G0257600	Chr7A	69441354	69443185	-	69442269	Chr7A	66112278	66114109	-	66113193	1.0	1.0
gene:TraesCS7A03G0257700	Chr7A	69445400	69445885	+	69445642	Chr7A	66116324	66116809	+	66116566	1.0	1.0
gene:TraesCS7A03G0257800	Chr7A	69493360	69498572	+	69495966	Chr7A	66164305	66169517	+	66166911	1.0	1.0
gene:TraesCS7A03G0257900	Chr7A	69499125	69501354	-	69500239	Chr7A	66170070	66172299	-	66171184	1.0	1.0
gene:TraesCS7A03G0258000	Chr7A	69504159	69507941	+	69506050	Chr7A	66175249	66179051	+	66177150	1.0	1.0
gene:TraesCS7A03G0258100	Chr7A	69509277	69520375	-	69514826	Chr7A	66180387	66191480	-	66185933	1.0	1.0
gene:TraesCS7A03G0258200	Chr7A	69524880	69527461	-	69526170	Chr7A	66195985	66198566	-	66197275	1.0	1.0
gene:TraesCS7A03G0258700	Chr7A	69553369	69555501	-	69554435	Chr7A	66223477	66225609	-	66224543	1.0	1.0
gene:TraesCS7A03G0259000	Chr7A	69734704	69740339	+	69737521	Chr7A	66390824	66396460	+	66393642	1.0	0.999
gene:TraesCS7A03G0259100	Chr7A	69758126	69758329	-	69758227	Chr7A	66414248	66414451	-	66414349	1.0	1.0
gene:TraesCS7A03G0259300	Chr7A	69916161	69920661	+	69918411	Chr7A	66571983	66576556	+	66574269	1.0	1.0
gene:TraesCS7A03G0259400	Chr7A	69924618	69924821	-	69924719	Chr7A	66580513	66580716	-	66580614	1.0	1.0
gene:TraesCS7A03G0259600	Chr7A	70019834	70026448	+	70023141	Chr7A	66675909	66682523	+	66679216	1.0	0.999
gene:TraesCS7A03G0260100	Chr7A	70322015	70323081	+	70322548	Chr7A	66962845	66963911	+	66963378	1.0	1.0
gene:TraesCS7A03G0260900	Chr7A	70827211	70831788	-	70829499	Chr7A	67461699	67466276	-	67463987	1.0	1.0
gene:TraesCS7A03G0261400	Chr7A	70891920	70895666	-	70893793	Chr7A	67525560	67529306	-	67527433	1.0	1.0
gene:TraesCS7A03G0261600	Chr7A	70897530	70900300	-	70898915	Chr7A	67531170	67533940	-	67532555	1.0	1.0
gene:TraesCS7A03G0261700	Chr7A	70909218	70913299	-	70911258	Chr7A	67542854	67546935	-	67544894	1.0	0.999
gene:TraesCS7A03G0261800	Chr7A	70935558	70939450	-	70937504	Chr7A	67569193	67573085	-	67571139	1.0	1.0
gene:TraesCS7A03G0262100	Chr7A	70990291	70993190	-	70991740	Chr7A	67623700	67626575	-	67625137	0.991	0.991
gene:TraesCS7A03G0262200	Chr7A	70992694	70997306	+	70995000	Chr7A	67626079	67630691	+	67628385	1.0	1.0
gene:TraesCS7A03G0263100	Chr7A	71301097	71306084	+	71303590	Chr7A	67923898	67928885	+	67926391	1.0	1.0
gene:TraesCS7A03G0263200	Chr7A	71339559	71341299	+	71340429	Chr7A	67962433	67964173	+	67963303	1.0	1.0
gene:TraesCS7A03G0263300	Chr7A	71341444	71342727	+	71342085	Chr7A	67964318	67965601	+	67964959	1.0	1.0
gene:TraesCS7A03G0263500	Chr7A	71346244	71349454	+	71347849	Chr7A	67969118	67972328	+	67970723	1.0	1.0
gene:TraesCS7A03G0263700	Chr7A	71358968	71364004	+	71361486	Chr7A	67981842	67986878	+	67984360	1.0	1.0
gene:TraesCS7A03G0263800	Chr7A	71392668	71402856	+	71397762	Chr7A	68015590	68025778	+	68020684	1.0	0.994
gene:TraesCS7A03G0263900	Chr7A	71403697	71411075	-	71407386	Chr7A	68026619	68033996	-	68030307	1.0	1.0
gene:TraesCS7A03G0264000	Chr7A	71502809	71507768	+	71505288	Chr7A	68125652	68130698	+	68128175	1.0	1.0
gene:TraesCS7A03G0264200	Chr7A	71527997	71528997	+	71528497	Chr7A	68150931	68151931	+	68151431	1.0	1.0
gene:TraesCS7A03G0264300	Chr7A	71540690	71540991	-	71540840	Chr7A	68163590	68163891	-	68163740	1.0	1.0
gene:TraesCS7A03G0264400	Chr7A	71543594	71552790	-	71548192	Chr7A	68166300	68175514	-	68170907	1.0	1.0
gene:TraesCS7A03G0264500	Chr7A	71640440	71653033	-	71646736	Chr7A	68263181	68275756	-	68269468	1.0	0.992
gene:TraesCS7A03G0264700	Chr7A	72052005	72073522	-	72062763	Chr7A	68679093	68700609	-	68689851	1.0	1.0
gene:TraesCS7A03G0265000	Chr7A	72169457	72173174	+	72171315	Chr7A	68795203	68798920	+	68797061	1.0	1.0
gene:TraesCS7A03G0265100	Chr7A	72173283	72188990	-	72181136	Chr7A	68799029	68814458	-	68806743	1.0	1.0
gene:TraesCS7A03G0265200	Chr7A	72190656	72194587	+	72192621	Chr7A	68816123	68820054	+	68818088	1.0	1.0
gene:TraesCS7A03G0265300	Chr7A	72196163	72201214	+	72198688	Chr7A	68821630	68826681	+	68824155	1.0	1.0
gene:TraesCS7A03G0265400	Chr7A	72203255	72203476	+	72203365	Chr7A	68828722	68828943	+	68828832	1.0	1.0
gene:TraesCS7A03G0265600	Chr7A	72205140	72205777	+	72205458	Chr7A	68830576	68831213	+	68830894	1.0	1.0
gene:TraesCS7A03G0265700	Chr7A	72212012	72213407	-	72212709	Chr7A	68837449	68838844	-	68838146	1.0	1.0
gene:TraesCS7A03G0265800	Chr7A	72214810	72217777	-	72216293	Chr7A	68839966	68842933	-	68841449	1.0	1.0
gene:TraesCS7A03G0266400	Chr7A	72526459	72532660	+	72529559	Chr7A	69149596	69155797	+	69152696	1.0	1.0
gene:TraesCS7A03G0266500	Chr7A	72536560	72536853	+	72536706	Chr7A	69159480	69159773	+	69159626	1.0	1.0
gene:TraesCS7A03G0266900	Chr7A	72712332	72717007	+	72714669	Chr7A	69329061	69333736	+	69331398	1.0	1.0
gene:TraesCS7A03G0267000	Chr7A	72836716	72836973	+	72836844	Chr7A	69452609	69452866	+	69452737	1.0	1.0
gene:TraesCS7A03G0267100	Chr7A	72845634	72846584	-	72846109	Chr7A	69461524	69462474	-	69461999	1.0	1.0
gene:TraesCS7A03G0267200	Chr7A	72865376	72866272	-	72865824	Chr7A	69481486	69482382	-	69481934	1.0	1.0
gene:TraesCS7A03G0267300	Chr7A	72877398	72878613	+	72878005	Chr7A	69493510	69494725	+	69494117	1.0	1.0
gene:TraesCS7A03G0267400	Chr7A	72919679	72920869	+	72920274	Chr7A	69535791	69536981	+	69536386	1.0	0.999
gene:TraesCS7A03G0268700	Chr7A	73199018	73201027	+	73200022	Chr7A	69815406	69817415	+	69816410	1.0	1.0
gene:TraesCS7A03G0268900	Chr7A	73254420	73255316	+	73254868	Chr7A	69869409	69870305	+	69869857	1.0	1.0
gene:TraesCS7A03G0269000	Chr7A	73272389	73273905	+	73273147	Chr7A	69887368	69888884	+	69888126	1.0	1.0
