gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS5D03G0375500	Chr5D	243369132	243374462	-	243371797	Chr5D	242949977	242955307	-	242952642	1.0	1.0
gene:TraesCS5D03G0375800	Chr5D	243697956	243698531	+	243698243	Chr5D	243275940	243276515	+	243276227	1.0	1.0
gene:TraesCS5D03G0375900	Chr5D	243702416	243706859	-	243704637	Chr5D	243280400	243284878	-	243282639	1.0	1.0
gene:TraesCS5D03G0376100	Chr5D	243707010	243709475	+	243708242	Chr5D	243285029	243287494	+	243286261	1.0	1.0
gene:TraesCS5D03G0376300	Chr5D	243874202	243878102	-	243876152	Chr5D	243451576	243455476	-	243453526	1.0	1.0
gene:TraesCS5D03G0376400	Chr5D	243965694	243968421	-	243967057	Chr5D	243542892	243545619	-	243544255	1.0	1.0
gene:TraesCS5D03G0376500	Chr5D	244094541	244101848	+	244098194	Chr5D	243674586	243681970	+	243678278	1.0	0.999
gene:TraesCS5D03G0376900	Chr5D	244121097	244123897	+	244122497	Chr5D	243701262	243704062	+	243702662	1.0	0.994
gene:TraesCS5D03G0377000	Chr5D	244125254	244127496	+	244126375	Chr5D	243705419	243707661	+	243706540	1.0	0.999
gene:TraesCS5D03G0377100	Chr5D	244206913	244209424	+	244208168	Chr5D	243787177	243789688	+	243788432	1.0	1.0
gene:TraesCS5D03G0377300	Chr5D	244511949	244516335	+	244514142	Chr5D	244091687	244096073	+	244093880	1.0	1.0
gene:TraesCS5D03G0377400	Chr5D	244681349	244684888	+	244683118	Chr5D	244260478	244264017	+	244262247	1.0	1.0
gene:TraesCS5D03G0377600	Chr5D	244687772	244690557	+	244689164	Chr5D	244266901	244269686	+	244268293	1.0	1.0
gene:TraesCS5D03G0377800	Chr5D	244691289	244691588	+	244691438	Chr5D	244270418	244270717	+	244270567	1.0	1.0
gene:TraesCS5D03G0377700	Chr5D	244690921	244694013	-	244692467	Chr5D	244270050	244273142	-	244271596	1.0	1.0
gene:TraesCS5D03G0377900	Chr5D	244790402	244796418	+	244793410	Chr5D	244369352	244375368	+	244372360	1.0	1.0
gene:TraesCS5D03G0378100	Chr5D	244798923	244800612	-	244799767	Chr5D	244377875	244379564	-	244378719	1.0	1.0
gene:TraesCS5D03G0378300	Chr5D	244859054	244860600	-	244859827	Chr5D	244437845	244439391	-	244438618	1.0	1.0
gene:TraesCS5D03G0378400	Chr5D	244862196	244867375	-	244864785	Chr5D	244440986	244446165	-	244443575	1.0	1.0
gene:TraesCS5D03G0378500	Chr5D	244964553	244970447	-	244967500	Chr5D	244543665	244549559	-	244546612	1.0	1.0
gene:TraesCS5D03G0378900	Chr5D	245200468	245203358	+	245201913	Chr5D	244780037	244782927	+	244781482	1.0	1.0
gene:TraesCS5D03G0379000	Chr5D	245204433	245209300	-	245206866	Chr5D	244784002	244788889	-	244786445	1.0	1.0
gene:TraesCS5D03G0379100	Chr5D	245211010	245216721	-	245213865	Chr5D	244790656	244796367	-	244793511	1.0	1.0
gene:TraesCS5D03G0379600	Chr5D	245412921	245424621	+	245418771	Chr5D	244992215	245003915	+	244998065	1.0	1.0
gene:TraesCS5D03G0379700	Chr5D	245465462	245468862	+	245467162	Chr5D	245044540	245047940	+	245046240	1.0	1.0
gene:TraesCS5D03G0379800	Chr5D	245466391	245486463	-	245476427	Chr5D	245045469	245065536	-	245055502	1.0	1.0
gene:TraesCS5D03G0379900	Chr5D	245488714	245490476	-	245489595	Chr5D	245067787	245069549	-	245068668	1.0	1.0
gene:TraesCS5D03G0380000	Chr5D	245690238	245691947	+	245691092	Chr5D	245270419	245272128	+	245271273	1.0	1.0
gene:TraesCS5D03G0380100	Chr5D	245697665	245701330	-	245699497	Chr5D	245278134	245281799	-	245279966	1.0	1.0
gene:TraesCS5D03G0380300	Chr5D	245806031	245807362	-	245806696	Chr5D	245386730	245388061	-	245387395	1.0	1.0
gene:TraesCS5D03G0380600	Chr5D	245813631	245815082	+	245814356	Chr5D	245394490	245395941	+	245395215	1.0	1.0
gene:TraesCS5D03G0380800	Chr5D	246059663	246060772	+	246060217	Chr5D	245641729	245642838	+	245642283	1.0	1.0
gene:TraesCS5D03G0381400	Chr5D	246153232	246156741	-	246154986	Chr5D	245735022	245738531	-	245736776	1.0	1.0
gene:TraesCS5D03G0381700	Chr5D	246645750	246647693	+	246646721	Chr5D	246228557	246230500	+	246229528	1.0	1.0
gene:TraesCS5D03G0382200	Chr5D	246656333	246659782	-	246658057	Chr5D	246239140	246242589	-	246240864	1.0	1.0
gene:TraesCS5D03G0382500	Chr5D	246671176	246673242	-	246672209	Chr5D	246253983	246256049	-	246255016	1.0	1.0
gene:TraesCS5D03G0382600	Chr5D	246672594	246673021	+	246672807	Chr5D	246255401	246255828	+	246255614	1.0	1.0
gene:TraesCS5D03G0382700	Chr5D	246717983	246720683	-	246719333	Chr5D	246300841	246303541	-	246302191	1.0	1.0
gene:TraesCS5D03G0382800	Chr5D	246831636	246834868	+	246833252	Chr5D	246414011	246417243	+	246415627	1.0	1.0
gene:TraesCS5D03G0382900	Chr5D	246945198	246948051	-	246946624	Chr5D	246550115	246552968	-	246551541	1.0	1.0
gene:TraesCS5D03G0383200	Chr5D	247043710	247047626	-	247045668	Chr5D	246643831	246647747	-	246645789	1.0	1.0
gene:TraesCS5D03G0383400	Chr5D	247200956	247204133	-	247202544	Chr5D	246800441	246803618	-	246802029	1.0	1.0
gene:TraesCS5D03G0383500	Chr5D	247204415	247211359	-	247207887	Chr5D	246803900	246810844	-	246807372	1.0	1.0
gene:TraesCS5D03G0383600	Chr5D	247246880	247247971	-	247247425	Chr5D	246846131	246847222	-	246846676	1.0	1.0
gene:TraesCS5D03G0383700	Chr5D	247451970	247456196	+	247454083	Chr5D	247052783	247057009	+	247054896	1.0	1.0
gene:TraesCS5D03G0383800	Chr5D	247456830	247458914	+	247457872	Chr5D	247057643	247059727	+	247058685	1.0	1.0
gene:TraesCS5D03G0384000	Chr5D	247459391	247460542	+	247459966	Chr5D	247060204	247061355	+	247060779	1.0	1.0
gene:TraesCS5D03G0383900	Chr5D	247459109	247462968	-	247461038	Chr5D	247059922	247063781	-	247061851	1.0	1.0
gene:TraesCS5D03G0384100	Chr5D	247466659	247467628	-	247467143	Chr5D	247067472	247068441	-	247067956	1.0	1.0
gene:TraesCS5D03G0384300	Chr5D	247475033	247475713	-	247475373	Chr5D	247075845	247076525	-	247076185	1.0	1.0
gene:TraesCS5D03G0384400	Chr5D	247478242	247480898	-	247479570	Chr5D	247079054	247081710	-	247080382	1.0	1.0
gene:TraesCS5D03G0384500	Chr5D	247535470	247539397	-	247537433	Chr5D	247135943	247139870	-	247137906	1.0	1.0
gene:TraesCS5D03G0384600	Chr5D	247539506	247540639	+	247540072	Chr5D	247139979	247141112	+	247140545	1.0	1.0
gene:TraesCS5D03G0384700	Chr5D	247541035	247546315	-	247543675	Chr5D	247141508	247146787	-	247144147	1.0	1.0
gene:TraesCS5D03G0385100	Chr5D	248018241	248021357	-	248019799	Chr5D	247618803	247621919	-	247620361	1.0	1.0
gene:TraesCS5D03G0385200	Chr5D	248030062	248031213	-	248030637	Chr5D	247630624	247631775	-	247631199	1.0	1.0
gene:TraesCS5D03G0385300	Chr5D	248034458	248037387	-	248035922	Chr5D	247635020	247637949	-	247636484	1.0	1.0
gene:TraesCS5D03G0385900	Chr5D	248208255	248210795	+	248209525	Chr5D	247809332	247811872	+	247810602	1.0	1.0
gene:TraesCS5D03G0386500	Chr5D	248547431	248549915	+	248548673	Chr5D	248146723	248149030	+	248147876	1.0	1.0
gene:TraesCS5D03G0386800	Chr5D	248597774	248604296	+	248601035	Chr5D	248196694	248203216	+	248199955	1.0	1.0
gene:TraesCS5D03G0387000	Chr5D	248835790	248839759	+	248837774	Chr5D	248433116	248437085	+	248435100	1.0	1.0
gene:TraesCS5D03G0387100	Chr5D	248840314	248842571	-	248841442	Chr5D	248437640	248439897	-	248438768	1.0	1.0
gene:TraesCS5D03G0387200	Chr5D	248842966	248844539	-	248843752	Chr5D	248440292	248441865	-	248441078	1.0	1.0
gene:TraesCS5D03G0387400	Chr5D	249127137	249130140	+	249128638	Chr5D	248724863	248727866	+	248726364	1.0	1.0
gene:TraesCS5D03G0387500	Chr5D	249133741	249135542	+	249134641	Chr5D	248731467	248733268	+	248732367	1.0	1.0
gene:TraesCS5D03G0387600	Chr5D	249172556	249174505	+	249173530	Chr5D	248770370	248772319	+	248771344	1.0	1.0
gene:TraesCS5D03G0387700	Chr5D	249482365	249487544	+	249484954	Chr5D	249080465	249085644	+	249083054	1.0	0.999
gene:TraesCS5D03G0388000	Chr5D	249502748	249506076	+	249504412	Chr5D	249100859	249104187	+	249102523	1.0	1.0
gene:TraesCS5D03G0388100	Chr5D	249594295	249595128	+	249594711	Chr5D	249192470	249193303	+	249192886	1.0	1.0
gene:TraesCS5D03G0388200	Chr5D	249598481	249609495	-	249603988	Chr5D	249196655	249207669	-	249202162	1.0	0.999
gene:TraesCS5D03G0388600	Chr5D	249897794	249900612	+	249899203	Chr5D	249497685	249500503	+	249499094	1.0	1.0
gene:TraesCS5D03G0388500	Chr5D	249896384	249903089	-	249899736	Chr5D	249496275	249502980	-	249499627	1.0	1.0
gene:TraesCS5D03G0389800	Chr5D	250439210	250442605	+	250440907	Chr5D	250037153	250040548	+	250038850	1.0	1.0
gene:TraesCS5D03G0390300	Chr5D	250580827	250582704	+	250581765	Chr5D	250178616	250180493	+	250179554	1.0	1.0
gene:TraesCS5D03G0390500	Chr5D	250584869	250586317	+	250585593	Chr5D	250182658	250184106	+	250183382	1.0	1.0
gene:TraesCS5D03G0391100	Chr5D	251903951	251905117	-	251904534	Chr5D	251491766	251492932	-	251492349	1.0	0.998
gene:TraesCS5D03G0392100	Chr5D	252074317	252076332	+	252075324	Chr5D	251662117	251664132	+	251663124	1.0	1.0
gene:TraesCS5D03G0392200	Chr5D	252339427	252343516	+	252341471	Chr5D	251925331	251929420	+	251927375	1.0	1.0
gene:TraesCS5D03G0392300	Chr5D	252346525	252348902	-	252347713	Chr5D	251932428	251934805	-	251933616	1.0	1.0
gene:TraesCS5D03G0392500	Chr5D	252604702	252610203	-	252607452	Chr5D	252188612	252194113	-	252191362	1.0	1.0
gene:TraesCS5D03G0392800	Chr5D	252727472	252729088	+	252728280	Chr5D	252311514	252313130	+	252312322	1.0	1.0
gene:TraesCS5D03G0393000	Chr5D	252734607	252743646	+	252739126	Chr5D	252318775	252327814	+	252323294	1.0	1.0
gene:TraesCS5D03G0393200	Chr5D	252796106	252796981	+	252796543	Chr5D	252380274	252381149	+	252380711	1.0	1.0
gene:TraesCS5D03G0393300	Chr5D	252876040	252881332	+	252878686	Chr5D	252460515	252465807	+	252463161	1.0	1.0
gene:TraesCS5D03G0393500	Chr5D	252881928	252886949	+	252884438	Chr5D	252466402	252471423	+	252468912	1.0	1.0
gene:TraesCS5D03G0393600	Chr5D	252887306	252890601	-	252888953	Chr5D	252471780	252475075	-	252473427	1.0	1.0
gene:TraesCS5D03G0393800	Chr5D	253219592	253222943	-	253221267	Chr5D	252799719	252803070	-	252801394	1.0	1.0
gene:TraesCS5D03G0393900	Chr5D	253228542	253232824	+	253230683	Chr5D	252808471	252812753	+	252810612	1.0	1.0
gene:TraesCS5D03G0394100	Chr5D	253413618	253415813	-	253414715	Chr5D	252983318	252985513	-	252984415	1.0	0.999
gene:TraesCS5D03G0394300	Chr5D	253876192	253877993	-	253877092	Chr5D	253444944	253446746	-	253445845	1.0	1.0
gene:TraesCS5D03G0394700	Chr5D	254116394	254125297	-	254120845	Chr5D	253684154	253693033	-	253688593	1.0	1.0
gene:TraesCS5D03G0394800	Chr5D	254232535	254239515	-	254236025	Chr5D	253799839	253806819	-	253803329	1.0	1.0
gene:TraesCS5D03G0395000	Chr5D	254747544	254748650	+	254748097	Chr5D	254297552	254298658	+	254298105	1.0	1.0
gene:TraesCS5D03G0395300	Chr5D	254765495	254767299	-	254766397	Chr5D	254315546	254317350	-	254316448	1.0	1.0
gene:TraesCS5D03G0395400	Chr5D	254769837	254773884	-	254771860	Chr5D	254319908	254323884	-	254321896	1.0	0.979
gene:TraesCS5D03G0395700	Chr5D	255025790	255028334	-	255027062	Chr5D	254574956	254577500	-	254576228	1.0	1.0
gene:TraesCS5D03G0396100	Chr5D	255422888	255429336	+	255426112	Chr5D	254973364	254979812	+	254976588	1.0	0.999
gene:TraesCS5D03G0396200	Chr5D	255429498	255436942	-	255433220	Chr5D	254979974	254987418	-	254983696	1.0	1.0
gene:TraesCS5D03G0396400	Chr5D	255982748	255984173	+	255983460	Chr5D	255532917	255534342	+	255533629	1.0	1.0
gene:TraesCS5D03G0396500	Chr5D	255984773	255987834	+	255986303	Chr5D	255534942	255538003	+	255536472	1.0	1.0
gene:TraesCS5D03G0396600	Chr5D	255987747	255991047	-	255989397	Chr5D	255537916	255541216	-	255539566	1.0	1.0
gene:TraesCS5D03G0396700	Chr5D	256004686	256007236	-	256005961	Chr5D	255554855	255557405	-	255556130	1.0	1.0
gene:TraesCS5D03G0396900	Chr5D	256183194	256191953	-	256187573	Chr5D	255723608	255732368	-	255727988	0.999	0.999
gene:TraesCS5D03G0397100	Chr5D	256346629	256353742	+	256350185	Chr5D	255887114	255893966	+	255890540	1.0	1.0
gene:TraesCS5D03G0397600	Chr5D	256824358	256825463	+	256824910	Chr5D	256360295	256361400	+	256360847	1.0	1.0
gene:TraesCS5D03G0398000	Chr5D	257236876	257237760	-	257237318	Chr5D	256771451	256772335	-	256771893	1.0	1.0
gene:TraesCS5D03G0398200	Chr5D	257325584	257326545	-	257326064	Chr5D	256849200	256850161	-	256849680	1.0	1.0
gene:TraesCS5D03G0398400	Chr5D	257336047	257338559	-	257337303	Chr5D	256859637	256862149	-	256860893	1.0	1.0
gene:TraesCS5D03G0398800	Chr5D	257378178	257383182	+	257380680	Chr5D	256901681	256906686	+	256904183	1.0	1.0
gene:TraesCS5D03G0399000	Chr5D	257392492	257395046	+	257393769	Chr5D	256916104	256918658	+	256917381	1.0	1.0
gene:TraesCS5D03G0399100	Chr5D	257630676	257633893	+	257632284	Chr5D	257154487	257157704	+	257156095	1.0	1.0
gene:TraesCS5D03G0399200	Chr5D	257633843	257636476	-	257635159	Chr5D	257157654	257160304	-	257158979	1.0	0.997
gene:TraesCS5D03G0399300	Chr5D	257636788	257640571	+	257638679	Chr5D	257160792	257164575	+	257162683	1.0	1.0
gene:TraesCS5D03G0399400	Chr5D	257641618	257656822	+	257649220	Chr5D	257165622	257180960	+	257173291	1.0	1.0
gene:TraesCS5D03G0399500	Chr5D	257873570	257883609	+	257878589	Chr5D	257399304	257409343	+	257404323	1.0	1.0
gene:TraesCS5D03G0399600	Chr5D	258163422	258178770	+	258171096	Chr5D	257688870	257704252	+	257696561	1.0	1.0
gene:TraesCS5D03G0399800	Chr5D	258273795	258274298	+	258274046	Chr5D	257798621	257799124	+	257798872	1.0	1.0
gene:TraesCS5D03G0399900	Chr5D	258295381	258306105	-	258300743	Chr5D	257819882	257830606	-	257825244	1.0	1.0
gene:TraesCS5D03G0400500	Chr5D	258373264	258377331	-	258375297	Chr5D	257897618	257901685	-	257899651	1.0	1.0
gene:TraesCS5D03G0400700	Chr5D	258392965	258394709	-	258393837	Chr5D	257917318	257919062	-	257918190	1.0	1.0
gene:TraesCS5D03G0400900	Chr5D	258481885	258486751	+	258484318	Chr5D	258006570	258011436	+	258009003	1.0	1.0
gene:TraesCS5D03G0401100	Chr5D	258486921	258493937	-	258490429	Chr5D	258011606	258018685	-	258015145	1.0	1.0
gene:TraesCS5D03G0401200	Chr5D	258498675	258504740	-	258501707	Chr5D	258023419	258029617	-	258026518	1.0	1.0
gene:TraesCS5D03G0401400	Chr5D	258738528	258744171	+	258741349	Chr5D	258262622	258268265	+	258265443	1.0	1.0
gene:TraesCS5D03G0401500	Chr5D	258783419	258785229	-	258784324	Chr5D	258307220	258309030	-	258308125	1.0	0.999
gene:TraesCS5D03G0402200	Chr5D	259248714	259253983	-	259251348	Chr5D	258772749	258778018	-	258775383	1.0	1.0
gene:TraesCS5D03G0402300	Chr5D	259257660	259275624	-	259266642	Chr5D	258781689	258799653	-	258790671	1.0	1.0
gene:TraesCS5D03G0402500	Chr5D	259290508	259290928	-	259290718	Chr5D	258814548	258814968	-	258814758	1.0	1.0
gene:TraesCS5D03G0402800	Chr5D	259488765	259489578	-	259489171	Chr5D	259012036	259012849	-	259012442	1.0	0.998
gene:TraesCS5D03G0402900	Chr5D	259512117	259513578	+	259512847	Chr5D	259035497	259036958	+	259036227	1.0	1.0
gene:TraesCS5D03G0403000	Chr5D	259517380	259522898	+	259520139	Chr5D	259040741	259046259	+	259043500	1.0	1.0
gene:TraesCS5D03G0403100	Chr5D	259524486	259540990	+	259532738	Chr5D	259047847	259064350	+	259056098	1.0	1.0
gene:TraesCS5D03G0403300	Chr5D	259908906	259911873	+	259910389	Chr5D	259429354	259432321	+	259430837	1.0	1.0
gene:TraesCS5D03G0403500	Chr5D	259918980	259921725	-	259920352	Chr5D	259439588	259442333	-	259440960	1.0	1.0
gene:TraesCS5D03G0403600	Chr5D	259944041	259944442	-	259944241	Chr5D	259464650	259465051	-	259464850	1.0	1.0
gene:TraesCS5D03G0403800	Chr5D	259947681	259953793	-	259950737	Chr5D	259468290	259474403	-	259471346	1.0	1.0
gene:TraesCS5D03G0404200	Chr5D	260283852	260294354	+	260289103	Chr5D	259804896	259815438	+	259810167	1.0	0.999
gene:TraesCS5D03G0404800	Chr5D	260477049	260479046	-	260478047	Chr5D	259997770	259999767	-	259998768	1.0	1.0
gene:TraesCS5D03G0404900	Chr5D	261030623	261038235	+	261034429	Chr5D	260552496	260560107	+	260556301	1.0	1.0
gene:TraesCS5D03G0405000	Chr5D	261039409	261041925	-	261040667	Chr5D	260561281	260563797	-	260562539	1.0	1.0
gene:TraesCS5D03G0405100	Chr5D	261418618	261426388	+	261422503	Chr5D	260940221	260947991	+	260944106	1.0	1.0
gene:TraesCS5D03G0405500	Chr5D	261619660	261621673	+	261620666	Chr5D	261132031	261134044	+	261133037	1.0	1.0
gene:TraesCS5D03G0405600	Chr5D	262020261	262022819	-	262021540	Chr5D	261530482	261533040	-	261531761	1.0	1.0
gene:TraesCS5D03G0405900	Chr5D	262308936	262331756	-	262320346	Chr5D	261818719	261841539	-	261830129	1.0	1.0
gene:TraesCS5D03G0406700	Chr5D	262907097	262913485	+	262910291	Chr5D	262404752	262411140	+	262407946	1.0	1.0
gene:TraesCS5D03G0406900	Chr5D	262914531	262916218	-	262915374	Chr5D	262412186	262413873	-	262413029	1.0	1.0
gene:TraesCS5D03G0407000	Chr5D	262917716	262921589	+	262919652	Chr5D	262415371	262419244	+	262417307	1.0	1.0
gene:TraesCS5D03G0407200	Chr5D	263183148	263187492	+	263185320	Chr5D	262681942	262686286	+	262684114	1.0	1.0
gene:TraesCS5D03G0407800	Chr5D	263294316	263299201	+	263296758	Chr5D	262793053	262797938	+	262795495	1.0	1.0
gene:TraesCS5D03G0408000	Chr5D	263299940	263300467	+	263300203	Chr5D	262798677	262799204	+	262798940	1.0	1.0
gene:TraesCS5D03G0408100	Chr5D	263477959	263486380	-	263482169	Chr5D	262975816	262984237	-	262980026	1.0	1.0
gene:TraesCS5D03G0408200	Chr5D	263493934	263495025	-	263494479	Chr5D	262991791	262992882	-	262992336	1.0	1.0
gene:TraesCS5D03G0408300	Chr5D	263594466	263597876	+	263596171	Chr5D	263092354	263095764	+	263094059	1.0	1.0
gene:TraesCS5D03G0408400	Chr5D	263598585	263608770	-	263603677	Chr5D	263096473	263106658	-	263101565	1.0	0.999
gene:TraesCS5D03G0408800	Chr5D	264187748	264196213	+	264191980	Chr5D	263686626	263695091	+	263690858	1.0	1.0
gene:TraesCS5D03G0409000	Chr5D	264787923	264795065	+	264791494	Chr5D	264285061	264292203	+	264288632	1.0	0.999
gene:TraesCS5D03G0409200	Chr5D	265466581	265476810	+	265471695	Chr5D	264961941	264972171	+	264967056	0.998	0.994
gene:TraesCS5D03G0409400	Chr5D	265631370	265635290	+	265633330	Chr5D	265128893	265132813	+	265130853	1.0	1.0
gene:TraesCS5D03G0409600	Chr5D	265634687	265639146	-	265636916	Chr5D	265132210	265136669	-	265134439	1.0	1.0
gene:TraesCS5D03G0409800	Chr5D	265932509	265938518	+	265935513	Chr5D	265416908	265422907	+	265419907	1.0	0.999
gene:TraesCS5D03G0410000	Chr5D	265948851	265952679	+	265950765	Chr5D	265433427	265437255	+	265435341	1.0	0.991
gene:TraesCS5D03G0410200	Chr5D	266238361	266238537	-	266238449	Chr5D	265721460	265721636	-	265721548	1.0	1.0
gene:TraesCS5D03G0410500	Chr5D	266806310	266808827	-	266807568	Chr5D	266286797	266289314	-	266288055	1.0	0.999
gene:TraesCS5D03G0410900	Chr5D	267153268	267154196	-	267153732	Chr5D	266614989	266615917	-	266615453	1.0	1.0
gene:TraesCS5D03G0411000	Chr5D	267158028	267162551	-	267160289	Chr5D	266621163	266625686	-	266623424	1.0	1.0
gene:TraesCS5D03G0411200	Chr5D	267279521	267286581	-	267283051	Chr5D	266742021	266748861	-	266745441	1.0	1.0
gene:TraesCS5D03G0411500	Chr5D	267415965	267416640	-	267416302	Chr5D	266877927	266878602	-	266878264	1.0	1.0
gene:TraesCS5D03G0411400	Chr5D	267408360	267427137	-	267417748	Chr5D	266870322	266889099	-	266879710	1.0	1.0
gene:TraesCS5D03G0411600	Chr5D	267581096	267582612	+	267581854	Chr5D	267042998	267044514	+	267043756	1.0	1.0
gene:TraesCS5D03G0411800	Chr5D	267703324	267713860	+	267708592	Chr5D	267163993	267174529	+	267169261	1.0	1.0
gene:TraesCS5D03G0412300	Chr5D	268324169	268328396	+	268326282	Chr5D	267783713	267787940	+	267785826	1.0	0.999
gene:TraesCS5D03G0412400	Chr5D	268327388	268329223	-	268328305	Chr5D	267786932	267788801	-	267787866	1.0	0.998
gene:TraesCS5D03G0412500	Chr5D	268331434	268341581	-	268336507	Chr5D	267791023	267801140	-	267796081	1.0	0.937
gene:TraesCS5D03G0413300	Chr5D	268741693	268750958	+	268746325	Chr5D	268200747	268210012	+	268205379	1.0	1.0
gene:TraesCS5D03G0413700	Chr5D	268866744	268867803	+	268867273	Chr5D	268324412	268325471	+	268324941	1.0	1.0
gene:TraesCS5D03G0414100	Chr5D	268961842	268965183	-	268963512	Chr5D	268419543	268422884	-	268421213	1.0	1.0
gene:TraesCS5D03G0414200	Chr5D	269112350	269113317	-	269112833	Chr5D	268570457	268571424	-	268570940	1.0	1.0
gene:TraesCS5D03G0414500	Chr5D	269534675	269537104	+	269535889	Chr5D	268992263	268994692	+	268993477	1.0	1.0
gene:TraesCS5D03G0414600	Chr5D	269538462	269555632	-	269547047	Chr5D	268996050	269013359	-	269004704	1.0	1.0
gene:TraesCS5D03G0414700	Chr5D	269858224	269858511	+	269858367	Chr5D	269313803	269314090	+	269313946	1.0	1.0
gene:TraesCS5D03G0414900	Chr5D	269860554	269869861	+	269865207	Chr5D	269316133	269325439	+	269320786	1.0	1.0
gene:TraesCS5D03G0415000	Chr5D	269865424	269868794	-	269867109	Chr5D	269321002	269324372	-	269322687	1.0	1.0
gene:TraesCS5D03G0415100	Chr5D	270021319	270023992	-	270022655	Chr5D	269477147	269479820	-	269478483	1.0	1.0
gene:TraesCS5D03G0415200	Chr5D	270396017	270400286	+	270398151	Chr5D	269855241	269859510	+	269857375	1.0	1.0
gene:TraesCS5D03G0415700	Chr5D	270544225	270545887	-	270545056	Chr5D	269999741	270001403	-	270000572	1.0	1.0
gene:TraesCS5D03G0416000	Chr5D	270600303	270608204	+	270604253	Chr5D	270054934	270062835	+	270058884	1.0	0.999
gene:TraesCS5D03G0416100	Chr5D	270626671	270637146	+	270631908	Chr5D	270081269	270091565	+	270086417	1.0	0.999
gene:TraesCS5D03G0416600	Chr5D	271120354	271124108	-	271122231	Chr5D	270574132	270578006	-	270576069	1.0	1.0
gene:TraesCS5D03G0417000	Chr5D	271256176	271256589	-	271256382	Chr5D	270710491	270710904	-	270710697	1.0	0.997
gene:TraesCS5D03G0416900	Chr5D	271255429	271261140	+	271258284	Chr5D	270709746	270715455	+	270712600	1.0	0.998
gene:TraesCS5D03G0417100	Chr5D	271263084	271264639	+	271263861	Chr5D	270717399	270718954	+	270718176	1.0	1.0
gene:TraesCS5D03G0417400	Chr5D	271295060	271295914	+	271295487	Chr5D	270748681	270749535	+	270749108	1.0	1.0
gene:TraesCS5D03G0417500	Chr5D	271301725	271304350	+	271303037	Chr5D	270755346	270757971	+	270756658	1.0	1.0
gene:TraesCS5D03G0417600	Chr5D	271331437	271341673	-	271336555	Chr5D	270785263	270795499	-	270790381	1.0	1.0
gene:TraesCS5D03G0418000	Chr5D	271656577	271658674	-	271657625	Chr5D	271108397	271110494	-	271109445	1.0	1.0
gene:TraesCS5D03G0418100	Chr5D	271659473	271660639	-	271660056	Chr5D	271111291	271112457	-	271111874	1.0	1.0
gene:TraesCS5D03G0418200	Chr5D	271661247	271680119	-	271670683	Chr5D	271113065	271131857	-	271122461	1.0	1.0
gene:TraesCS5D03G0418400	Chr5D	271709943	271711119	-	271710531	Chr5D	271161660	271162836	-	271162248	1.0	1.0
gene:TraesCS5D03G0418500	Chr5D	271712986	271716017	-	271714501	Chr5D	271164703	271167732	-	271166217	0.998	0.998
gene:TraesCS5D03G0418600	Chr5D	271720942	271726739	-	271723840	Chr5D	271172712	271178586	-	271175649	1.0	1.0
gene:TraesCS5D03G0418700	Chr5D	272011991	272016687	+	272014339	Chr5D	271462580	271467311	+	271464945	0.999	0.995
gene:TraesCS5D03G0418800	Chr5D	272067432	272069065	-	272068248	Chr5D	271518207	271519840	-	271519023	1.0	1.0
gene:TraesCS5D03G0419100	Chr5D	272109051	272116498	-	272112774	Chr5D	271559878	271567325	-	271563601	1.0	0.999
gene:TraesCS5D03G0419200	Chr5D	272340595	272341087	-	272340841	Chr5D	271790576	271791068	-	271790822	1.0	1.0
gene:TraesCS5D03G0419300	Chr5D	272506930	272514786	-	272510858	Chr5D	271957452	271965168	-	271961310	1.0	1.0
gene:TraesCS5D03G0419400	Chr5D	272968545	272981447	+	272974996	Chr5D	272418292	272431258	+	272424775	0.999	0.996
gene:TraesCS5D03G0419500	Chr5D	272986111	272995259	+	272990685	Chr5D	272435759	272444906	+	272440332	1.0	1.0
gene:TraesCS5D03G0419800	Chr5D	273009320	273012421	+	273010870	Chr5D	272459046	272462147	+	272460596	1.0	1.0
gene:TraesCS5D03G0419900	Chr5D	273019197	273022135	+	273020666	Chr5D	272469097	272472035	+	272470566	1.0	1.0
gene:TraesCS5D03G0420000	Chr5D	273026427	273027223	-	273026825	Chr5D	272476327	272477123	-	272476725	1.0	1.0
gene:TraesCS5D03G0420200	Chr5D	273030111	273044530	-	273037320	Chr5D	272480011	272494430	-	272487220	1.0	0.999
gene:TraesCS5D03G0420700	Chr5D	274233032	274233823	-	274233427	Chr5D	273671047	273671838	-	273671442	1.0	1.0
gene:TraesCS5D03G0420800	Chr5D	274248668	274249459	-	274249063	Chr5D	273686681	273687472	-	273687076	1.0	1.0
gene:TraesCS5D03G0421200	Chr5D	274474652	274485615	-	274480133	Chr5D	273911308	273922271	-	273916789	1.0	1.0
gene:TraesCS5D03G0421400	Chr5D	274666707	274670581	+	274668644	Chr5D	274103377	274107251	+	274105314	1.0	1.0
gene:TraesCS5D03G0421800	Chr5D	274900705	274907068	+	274903886	Chr5D	274337213	274343576	+	274340394	1.0	1.0
gene:TraesCS5D03G0421900	Chr5D	275118549	275122142	+	275120345	Chr5D	274554790	274558383	+	274556586	1.0	1.0
