gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS2B03G0329100	Chr2B	110808110	110809033	+	110808571	Chr2B	109334569	109335492	+	109335030	1.0	0.995
gene:TraesCS2B03G0329900	Chr2B	111007027	111009399	+	111008213	Chr2B	109534528	109536902	+	109535715	0.999	0.996
gene:TraesCS2B03G0330300	Chr2B	111367997	111368320	-	111368158	Chr2B	109855275	109855598	-	109855436	1.0	0.978
gene:TraesCS2B03G0330500	Chr2B	111532321	111533838	+	111533079	Chr2B	109985472	109986989	+	109986230	0.998	0.973
gene:TraesCS2B03G0331100	Chr2B	111613477	111614082	-	111613779	Chr2B	109993179	109993784	-	109993481	1.0	0.986
gene:TraesCS2B03G0331500	Chr2B	111659707	111660312	-	111660009	Chr2B	109964367	109964979	-	109964673	1.0	0.933
gene:TraesCS2B03G0331600	Chr2B	111669855	111674561	-	111672208	Chr2B	109998220	110002875	-	110000547	0.994	0.98
gene:TraesCS2B03G0331800	Chr2B	111687074	111689716	-	111688395	Chr2B	110014769	110017408	-	110016088	0.991	0.988
gene:TraesCS2B03G0331900	Chr2B	111839460	111844265	+	111841862	Chr2B	110176140	110180948	+	110178544	1.0	0.996
gene:TraesCS2B03G0332000	Chr2B	111844801	111862742	-	111853771	Chr2B	110181535	110199494	-	110190514	1.0	0.998
gene:TraesCS2B03G0332200	Chr2B	111907827	111915816	+	111911821	Chr2B	110247948	110255928	+	110251938	0.994	0.992
gene:TraesCS2B03G0332400	Chr2B	112180165	112191994	+	112186079	Chr2B	110487148	110498903	+	110493025	1.0	0.998
gene:TraesCS2B03G0333500	Chr2B	112418156	112422603	+	112420379	Chr2B	110727715	110732225	+	110729970	0.999	0.958
gene:TraesCS2B03G0333600	Chr2B	112422944	112426862	-	112424903	Chr2B	110732532	110736310	-	110734421	1.0	0.983
gene:TraesCS2B03G0333900	Chr2B	112499632	112500946	+	112500289	Chr2B	110832876	110834172	+	110833524	0.986	0.984
gene:TraesCS2B03G0334600	Chr2B	112990635	112992149	+	112991392	Chr2B	111297951	111299465	+	111298708	1.0	0.999
gene:TraesCS2B03G0334800	Chr2B	113028465	113033817	-	113031141	Chr2B	111335932	111341284	-	111338608	1.0	0.998
gene:TraesCS2B03G0334900	Chr2B	113094239	113094958	+	113094598	Chr2B	111400096	111400815	+	111400455	1.0	0.998
gene:TraesCS2B03G0335000	Chr2B	113154718	113158072	+	113156395	Chr2B	111443832	111447140	+	111445486	0.985	0.983
gene:TraesCS2B03G0335100	Chr2B	113305368	113307144	+	113306256	Chr2B	111572773	111574549	+	111573661	1.0	0.995
gene:TraesCS2B03G0335200	Chr2B	113308432	113314190	+	113311311	Chr2B	111575839	111581589	+	111578714	1.0	0.992
gene:TraesCS2B03G0336100	Chr2B	113512596	113514200	+	113513398	Chr2B	111824342	111825948	+	111825145	0.998	0.976
gene:TraesCS2B03G0336500	Chr2B	113523445	113525878	+	113524661	Chr2B	111835059	111837492	+	111836275	1.0	0.994
gene:TraesCS2B03G0336600	Chr2B	113525940	113531195	-	113528567	Chr2B	111837554	111842812	-	111840183	1.0	0.991
gene:TraesCS2B03G0336800	Chr2B	113618215	113621980	-	113620097	Chr2B	111895709	111899474	-	111897591	1.0	0.994
gene:TraesCS2B03G0337200	Chr2B	113772945	113774331	-	113773638	Chr2B	112063625	112065011	-	112064318	1.0	0.997
gene:TraesCS2B03G0337300	Chr2B	113777533	113778648	-	113778090	Chr2B	112074605	112075720	-	112075162	1.0	0.998
gene:TraesCS2B03G0337400	Chr2B	113782984	113784122	-	113783553	Chr2B	112080058	112081196	-	112080627	1.0	0.998
gene:TraesCS2B03G0337500	Chr2B	113786123	113787230	-	113786676	Chr2B	112083196	112084303	-	112083749	1.0	0.997
gene:TraesCS2B03G0337600	Chr2B	113828738	113829628	-	113829183	Chr2B	112116987	112117877	-	112117432	1.0	0.998
gene:TraesCS2B03G0338000	Chr2B	114072852	114075386	-	114074119	Chr2B	112344065	112346599	-	112345332	1.0	0.997
gene:TraesCS2B03G0338200	Chr2B	114090264	114091370	+	114090817	Chr2B	112359698	112360784	+	112360241	0.98	0.976
gene:TraesCS2B03G0339300	Chr2B	114555796	114557579	+	114556687	Chr2B	112892679	112894462	+	112893570	1.0	0.998
gene:TraesCS2B03G0339400	Chr2B	114572008	114574221	+	114573114	Chr2B	112913775	112915932	+	112914853	1.0	0.983
gene:TraesCS2B03G0339500	Chr2B	114578109	114580313	-	114579211	Chr2B	112919651	112921855	-	112920753	1.0	1.0
gene:TraesCS2B03G0339600	Chr2B	114640516	114656381	-	114648448	Chr2B	112982227	112998032	-	112990129	1.0	0.965
gene:TraesCS2B03G0340300	Chr2B	114731834	114735492	-	114733663	Chr2B	113079028	113082684	-	113080856	1.0	0.997
gene:TraesCS2B03G0341100	Chr2B	115144193	115146885	+	115145539	Chr2B	113495720	113498442	+	113497081	1.0	0.998
gene:TraesCS2B03G0341300	Chr2B	115180549	115187107	+	115183828	Chr2B	113532340	113538899	+	113535619	0.999	0.998
gene:TraesCS2B03G0341400	Chr2B	115188891	115191386	+	115190138	Chr2B	113540683	113543176	+	113541929	0.998	0.986
gene:TraesCS2B03G0341600	Chr2B	115394605	115397199	+	115395902	Chr2B	113746368	113748960	+	113747664	1.0	1.0
gene:TraesCS2B03G0341700	Chr2B	115400328	115403136	+	115401732	Chr2B	113752093	113754901	+	113753497	1.0	0.999
gene:TraesCS2B03G0341800	Chr2B	115404456	115407292	+	115405874	Chr2B	113756221	113759058	+	113757639	1.0	0.998
gene:TraesCS2B03G0341900	Chr2B	115515300	115517112	+	115516206	Chr2B	113884565	113886377	+	113885471	1.0	0.998
gene:TraesCS2B03G0342100	Chr2B	115574243	115575336	+	115574789	Chr2B	113943065	113944160	+	113943612	1.0	0.996
gene:TraesCS2B03G0342700	Chr2B	115840850	115842746	+	115841798	Chr2B	114194290	114196186	+	114195238	1.0	0.999
gene:TraesCS2B03G0342900	Chr2B	115842956	115846892	-	115844924	Chr2B	114196396	114200332	-	114198364	1.0	0.999
gene:TraesCS2B03G0343000	Chr2B	115848672	115853302	-	115850987	Chr2B	114202111	114206741	-	114204426	0.998	0.996
gene:TraesCS2B03G0343400	Chr2B	116403680	116405952	+	116404816	Chr2B	114766747	114769020	+	114767883	1.0	0.998
gene:TraesCS2B03G0343600	Chr2B	116604546	116608244	-	116606395	Chr2B	114963526	114967171	-	114965348	1.0	0.996
gene:TraesCS2B03G0344000	Chr2B	116769076	116769691	+	116769383	Chr2B	115123542	115124157	+	115123849	1.0	0.982
gene:TraesCS2B03G0345300	Chr2B	117492717	117495612	-	117494164	Chr2B	115140019	115142821	-	115141420	0.951	0.938
gene:TraesCS2B03G0345400	Chr2B	117498574	117501145	-	117499859	Chr2B	115145786	115148357	-	115147071	1.0	0.978
gene:TraesCS2B03G0345600	Chr2B	117511250	117511717	+	117511483	Chr2B	115158582	115159049	+	115158815	1.0	0.983
gene:TraesCS2B03G0345800	Chr2B	117551817	117555167	-	117553492	Chr2B	115198869	115204852	-	115201860	0.999	0.991
gene:TraesCS2B03G0345900	Chr2B	117557112	117560086	-	117558599	Chr2B	115206835	115209812	-	115208323	1.0	0.996
gene:TraesCS2B03G0346600	Chr2B	117987975	117991427	-	117989701	Chr2B	115573252	115576703	-	115574977	0.999	0.983
gene:TraesCS2B03G0346800	Chr2B	118030717	118030938	-	118030827	Chr2B	115694762	115694983	-	115694872	1.0	1.0
gene:TraesCS2B03G0346900	Chr2B	118035384	118036944	-	118036164	Chr2B	115699429	115700989	-	115700209	1.0	0.996
gene:TraesCS2B03G0347200	Chr2B	118082963	118085380	-	118084171	Chr2B	115718801	115721218	-	115720009	1.0	1.0
gene:TraesCS2B03G0347600	Chr2B	118125608	118126198	-	118125903	Chr2B	115753395	115753985	-	115753690	1.0	1.0
gene:TraesCS2B03G0347800	Chr2B	118356032	118357522	+	118356777	Chr2B	115920233	115921733	+	115920983	1.0	0.99
gene:TraesCS2B03G0348200	Chr2B	118394044	118398183	-	118396113	Chr2B	115963898	115968012	-	115965955	0.985	0.968
gene:TraesCS2B03G0348300	Chr2B	118401563	118402883	-	118402223	Chr2B	115980225	115981548	-	115980886	1.0	0.99
gene:TraesCS2B03G0348600	Chr2B	118445608	118452208	+	118448908	Chr2B	115992811	115999671	+	115996241	1.0	0.929
gene:TraesCS2B03G0348700	Chr2B	118464217	118469853	-	118467035	Chr2B	116011634	116017270	-	116014452	1.0	0.999
gene:TraesCS2B03G0348900	Chr2B	118503940	118505771	-	118504855	Chr2B	116051367	116053198	-	116052282	1.0	0.998
gene:TraesCS2B03G0349000	Chr2B	118565651	118566782	+	118566216	Chr2B	116113089	116114220	+	116113654	1.0	0.995
gene:TraesCS2B03G0349100	Chr2B	118605065	118608237	+	118606651	Chr2B	116152550	116155715	+	116154132	0.998	0.994
gene:TraesCS2B03G0350100	Chr2B	118738769	118740093	+	118739431	Chr2B	116310911	116312233	+	116311572	0.999	0.982
gene:TraesCS2B03G0350400	Chr2B	118834732	118838811	+	118836771	Chr2B	116392839	116396918	+	116394878	1.0	0.997
gene:TraesCS2B03G0350700	Chr2B	119016601	119017852	-	119017226	Chr2B	116561587	116562843	-	116562215	1.0	0.998
gene:TraesCS2B03G0350800	Chr2B	119022137	119023642	-	119022889	Chr2B	116566635	116568101	-	116567368	0.972	0.963
gene:TraesCS2B03G0351000	Chr2B	119050807	119052253	-	119051530	Chr2B	116576960	116578406	-	116577683	1.0	0.997
gene:TraesCS2B03G0351100	Chr2B	119061475	119063193	-	119062334	Chr2B	116587613	116589331	-	116588472	1.0	0.999
gene:TraesCS2B03G0351200	Chr2B	119151663	119152999	+	119152331	Chr2B	116677905	116679241	+	116678573	1.0	0.999
gene:TraesCS2B03G0351300	Chr2B	119339919	119341793	+	119340856	Chr2B	116867314	116869188	+	116868251	1.0	1.0
gene:TraesCS2B03G0351400	Chr2B	119427636	119429180	+	119428408	Chr2B	116954807	116956351	+	116955579	1.0	1.0
gene:TraesCS2B03G0351500	Chr2B	119434000	119442679	-	119438339	Chr2B	116961171	116969850	-	116965510	1.0	0.999
gene:TraesCS2B03G0351600	Chr2B	119627739	119632758	+	119630248	Chr2B	117154379	117159398	+	117156888	1.0	1.0
gene:TraesCS2B03G0351800	Chr2B	119632930	119634829	-	119633879	Chr2B	117159570	117161469	-	117160519	1.0	1.0
gene:TraesCS2B03G0351900	Chr2B	119638249	119639291	-	119638770	Chr2B	117164889	117165931	-	117165410	1.0	0.998
gene:TraesCS2B03G0352400	Chr2B	119894542	119895633	+	119895087	Chr2B	117419992	117421083	+	117420537	1.0	0.999
gene:TraesCS2B03G0352600	Chr2B	120167244	120168626	+	120167935	Chr2B	117689409	117690791	+	117690100	1.0	0.999
gene:TraesCS2B03G0352700	Chr2B	120168929	120170853	-	120169891	Chr2B	117691094	117693018	-	117692056	1.0	1.0
gene:TraesCS2B03G0352800	Chr2B	120426016	120435033	-	120430524	Chr2B	117950080	117959097	-	117954588	1.0	1.0
gene:TraesCS2B03G0353500	Chr2B	120801549	120802121	+	120801835	Chr2B	118335460	118336032	+	118335746	1.0	1.0
gene:TraesCS2B03G0353700	Chr2B	120805359	120805797	-	120805578	Chr2B	118339270	118339708	-	118339489	1.0	1.0
gene:TraesCS2B03G0353800	Chr2B	120806162	120806755	+	120806458	Chr2B	118340073	118340666	+	118340369	1.0	1.0
gene:TraesCS2B03G0355200	Chr2B	121119004	121127998	-	121123501	Chr2B	118652537	118661532	-	118657034	1.0	1.0
gene:TraesCS2B03G0355400	Chr2B	121219168	121221596	+	121220382	Chr2B	118752691	118755116	+	118753903	1.0	1.0
gene:TraesCS2B03G0355500	Chr2B	121222609	121225305	+	121223957	Chr2B	118756129	118758921	+	118757525	1.0	1.0
gene:TraesCS2B03G0355900	Chr2B	121230160	121241978	-	121236069	Chr2B	118763777	118775794	-	118769785	1.0	1.0
gene:TraesCS2B03G0356100	Chr2B	121281170	121283620	-	121282395	Chr2B	118815036	118817486	-	118816261	1.0	1.0
gene:TraesCS2B03G0356300	Chr2B	121555271	121568412	+	121561841	Chr2B	119085077	119098218	+	119091647	1.0	1.0
gene:TraesCS2B03G0356600	Chr2B	121872064	121875163	+	121873613	Chr2B	119408367	119411466	+	119409916	1.0	1.0
gene:TraesCS2B03G0357000	Chr2B	122003420	122005283	-	122004351	Chr2B	119540217	119542080	-	119541148	1.0	1.0
gene:TraesCS2B03G0357100	Chr2B	122005451	122008408	+	122006929	Chr2B	119542248	119545205	+	119543726	1.0	1.0
gene:TraesCS2B03G0357200	Chr2B	122010577	122015427	-	122013002	Chr2B	119547374	119552224	-	119549799	1.0	1.0
gene:TraesCS2B03G0357400	Chr2B	122018697	122021947	-	122020322	Chr2B	119555494	119558744	-	119557119	1.0	1.0
gene:TraesCS2B03G0357500	Chr2B	122194450	122195418	-	122194934	Chr2B	119731409	119732377	-	119731893	1.0	1.0
gene:TraesCS2B03G0357700	Chr2B	122281083	122284303	+	122282693	Chr2B	119817860	119821080	+	119819470	1.0	1.0
gene:TraesCS2B03G0357800	Chr2B	122332427	122334569	+	122333498	Chr2B	119868169	119870311	+	119869240	1.0	1.0
gene:TraesCS2B03G0358200	Chr2B	122388294	122388659	-	122388476	Chr2B	119924019	119924384	-	119924201	1.0	1.0
gene:TraesCS2B03G0358500	Chr2B	122478137	122484581	+	122481359	Chr2B	120013858	120020159	+	120017008	1.0	0.998
gene:TraesCS2B03G0359000	Chr2B	122607993	122611970	-	122609981	Chr2B	120143642	120147621	-	120145631	1.0	1.0
gene:TraesCS2B03G0359200	Chr2B	122719149	122721365	+	122720257	Chr2B	120258972	120261188	+	120260080	1.0	1.0
gene:TraesCS2B03G0359600	Chr2B	123164911	123174464	+	123169687	Chr2B	120690802	120700355	+	120695578	1.0	0.999
gene:TraesCS2B03G0359800	Chr2B	123335031	123335594	+	123335312	Chr2B	120884821	120885384	+	120885102	1.0	1.0
gene:TraesCS2B03G0359900	Chr2B	123336291	123342767	-	123339529	Chr2B	120886080	120892251	-	120889165	0.998	0.996
gene:TraesCS2B03G0360400	Chr2B	123576104	123578100	-	123577102	Chr2B	121101649	121103644	-	121102646	0.998	0.996
gene:TraesCS2B03G0360500	Chr2B	123577313	123578408	-	123577860	Chr2B	121102857	121103952	-	121103404	1.0	0.993
gene:TraesCS2B03G0360700	Chr2B	123794749	123799451	+	123797100	Chr2B	121324543	121329247	+	121326895	0.999	0.997
gene:TraesCS2B03G0361000	Chr2B	123810013	123810282	+	123810147	Chr2B	121339980	121340249	+	121340114	1.0	1.0
gene:TraesCS2B03G0361200	Chr2B	123845400	123846044	+	123845722	Chr2B	121384407	121385052	+	121384729	1.0	0.992
gene:TraesCS2B03G0362100	Chr2B	123868277	123868747	-	123868512	Chr2B	121407170	121407640	-	121407405	1.0	0.991
gene:TraesCS2B03G0362200	Chr2B	123927059	123930743	-	123928901	Chr2B	121465902	121469311	-	121467606	0.999	0.996
gene:TraesCS2B03G0362500	Chr2B	124232417	124236117	+	124234267	Chr2B	121753087	121756784	+	121754935	0.999	0.996
gene:TraesCS2B03G0362600	Chr2B	124268365	124269780	+	124269072	Chr2B	121768849	121770264	+	121769556	1.0	1.0
gene:TraesCS2B03G0362800	Chr2B	124276983	124277270	+	124277126	Chr2B	121777691	121777978	+	121777834	1.0	0.986
gene:TraesCS2B03G0363100	Chr2B	124295125	124305672	-	124300398	Chr2B	121791712	121802260	-	121796986	1.0	0.997
gene:TraesCS2B03G0363300	Chr2B	124351449	124351757	-	124351603	Chr2B	121848055	121848363	-	121848209	1.0	0.993
gene:TraesCS2B03G0363600	Chr2B	124367721	124373714	-	124370717	Chr2B	121865179	121867065	-	121866122	0.956	0.947
gene:TraesCS2B03G0363800	Chr2B	124426644	124430637	-	124428640	Chr2B	121915745	121919738	-	121917741	1.0	0.999
gene:TraesCS2B03G0364200	Chr2B	124802345	124803778	-	124803061	Chr2B	122269836	122271245	-	122270540	0.983	0.981
gene:TraesCS2B03G0364500	Chr2B	125062307	125073158	+	125067732	Chr2B	122560405	122571356	+	122565880	0.965	0.961
gene:TraesCS2B03G0364900	Chr2B	125576268	125583165	+	125579716	Chr2B	123384166	123391066	+	123387616	1.0	0.998
gene:TraesCS2B03G0365400	Chr2B	125810531	125815068	+	125812799	Chr2B	123598743	123603249	+	123600996	0.998	0.992
gene:TraesCS2B03G0365800	Chr2B	125828535	125834248	-	125831391	Chr2B	123616710	123622423	-	123619566	1.0	0.998
gene:TraesCS2B03G0365900	Chr2B	125875630	125876966	+	125876298	Chr2B	123677463	123678822	+	123678142	0.989	0.931
gene:TraesCS2B03G0366200	Chr2B	125935054	125937477	-	125936265	Chr2B	123793672	123796094	-	123794883	0.997	0.976
gene:TraesCS2B03G0366300	Chr2B	126003459	126006319	-	126004889	Chr2B	123860516	123863374	-	123861945	1.0	0.999
gene:TraesCS2B03G0366400	Chr2B	126008990	126013596	-	126011293	Chr2B	123866113	123869682	-	123867897	1.0	0.997
gene:TraesCS2B03G0366800	Chr2B	126251834	126252823	-	126252328	Chr2B	124159093	124160083	-	124159588	1.0	0.995
gene:TraesCS2B03G0366900	Chr2B	126252964	126253931	-	126253447	Chr2B	124160224	124161191	-	124160707	1.0	0.994
gene:TraesCS2B03G0367600	Chr2B	126542571	126542967	+	126542769	Chr2B	124445962	124446358	+	124446160	1.0	0.996
gene:TraesCS2B03G0367700	Chr2B	126543473	126548661	-	126546067	Chr2B	124446864	124452052	-	124449458	1.0	0.998
gene:TraesCS2B03G0367800	Chr2B	126569688	126573013	+	126571350	Chr2B	124483938	124487263	+	124485600	1.0	0.999
gene:TraesCS2B03G0368000	Chr2B	126619175	126620896	+	126620035	Chr2B	124538256	124539977	+	124539116	1.0	0.995
gene:TraesCS2B03G0368100	Chr2B	126627026	126633276	+	126630151	Chr2B	124546296	124552546	+	124549421	1.0	0.998
gene:TraesCS2B03G0368400	Chr2B	126801473	126804844	+	126803158	Chr2B	125053510	125056889	+	125055199	0.995	0.955
gene:TraesCS2B03G0368800	Chr2B	126987142	126987873	-	126987507	Chr2B	125250095	125250826	-	125250460	1.0	0.995
gene:TraesCS2B03G0368900	Chr2B	127120892	127122013	+	127121452	Chr2B	125360532	125361653	+	125361092	1.0	0.995
gene:TraesCS2B03G0369200	Chr2B	127179546	127181474	+	127180510	Chr2B	125416762	125418690	+	125417726	1.0	0.997
gene:TraesCS2B03G0369300	Chr2B	127564393	127569146	-	127566769	Chr2B	125791859	125796612	-	125794235	1.0	0.999
gene:TraesCS2B03G0369800	Chr2B	128521650	128530368	-	128526009	Chr2B	126748306	126756821	-	126752563	1.0	1.0
gene:TraesCS2B03G0370500	Chr2B	129283203	129299588	+	129291395	Chr2B	127502351	127518652	+	127510501	1.0	1.0
gene:TraesCS2B03G0370700	Chr2B	129305170	129305649	-	129305409	Chr2B	127524091	127524570	-	127524330	1.0	1.0
gene:TraesCS2B03G0370800	Chr2B	129311083	129311547	-	129311315	Chr2B	127530005	127530469	-	127530237	1.0	1.0
gene:TraesCS2B03G0371200	Chr2B	129360385	129360852	-	129360618	Chr2B	127565425	127565892	-	127565658	1.0	1.0
gene:TraesCS2B03G0371300	Chr2B	129405477	129405959	-	129405718	Chr2B	127610661	127611143	-	127610902	1.0	1.0
gene:TraesCS2B03G0371400	Chr2B	129410010	129410492	-	129410251	Chr2B	127615194	127615676	-	127615435	1.0	1.0
gene:TraesCS2B03G0371500	Chr2B	129437451	129440383	-	129438917	Chr2B	127642783	127645715	-	127644249	1.0	1.0
gene:TraesCS2B03G0371700	Chr2B	129575536	129576565	+	129576050	Chr2B	127780949	127781978	+	127781463	1.0	0.997
gene:TraesCS2B03G0371800	Chr2B	129593701	129599779	-	129596740	Chr2B	127799114	127805191	-	127802152	1.0	1.0
gene:TraesCS2B03G0371900	Chr2B	129603230	129614585	-	129608907	Chr2B	127808642	127820025	-	127814333	1.0	1.0
gene:TraesCS2B03G0372100	Chr2B	129914550	129917529	+	129916039	Chr2B	128120670	128123664	+	128122167	1.0	0.99
gene:TraesCS2B03G0372200	Chr2B	129933450	129936677	+	129935063	Chr2B	128139543	128142770	+	128141156	1.0	0.999
gene:TraesCS2B03G0372300	Chr2B	129939247	129942176	+	129940711	Chr2B	128145340	128148269	+	128146804	1.0	1.0
gene:TraesCS2B03G0372500	Chr2B	130190284	130192990	-	130191637	Chr2B	128396051	128398757	-	128397404	1.0	1.0
gene:TraesCS2B03G0372600	Chr2B	130306632	130309236	-	130307934	Chr2B	128512462	128515066	-	128513764	1.0	0.999
gene:TraesCS2B03G0372900	Chr2B	130615588	130619060	+	130617324	Chr2B	128815638	128819110	+	128817374	1.0	1.0
gene:TraesCS2B03G0373000	Chr2B	130631818	130636263	+	130634040	Chr2B	128830887	128835332	+	128833109	1.0	1.0
gene:TraesCS2B03G0373100	Chr2B	130636384	130637615	-	130636999	Chr2B	128835453	128836657	-	128836055	0.976	0.976
gene:TraesCS2B03G0373200	Chr2B	130662834	130668705	-	130665769	Chr2B	128861610	128867481	-	128864545	1.0	1.0
gene:TraesCS2B03G0373300	Chr2B	130676070	130678395	-	130677232	Chr2B	128874850	128877175	-	128876012	1.0	1.0
gene:TraesCS2B03G0373400	Chr2B	130847461	130848850	+	130848155	Chr2B	129045807	129047196	+	129046501	1.0	1.0
gene:TraesCS2B03G0373800	Chr2B	130979812	130981627	+	130980719	Chr2B	129177871	129179686	+	129178778	1.0	0.999
gene:TraesCS2B03G0373900	Chr2B	130982007	130984245	-	130983126	Chr2B	129180066	129182304	-	129181185	1.0	1.0
gene:TraesCS2B03G0374100	Chr2B	131020005	131021904	-	131020954	Chr2B	129218066	129219958	-	129219012	0.991	0.97
gene:TraesCS2B03G0374200	Chr2B	131020224	131021795	+	131021009	Chr2B	129218287	129219864	+	129219075	1.0	0.975
gene:TraesCS2B03G0381200	Chr2B	137270911	137272422	+	137271666	Chr2B	130339026	130340537	+	130339781	1.0	0.998
gene:TraesCS2B03G0381400	Chr2B	137531654	137541536	+	137536595	Chr2B	130597123	130607024	+	130602073	0.997	0.983
gene:TraesCS2B03G0381600	Chr2B	137906268	137908803	+	137907535	Chr2B	130980415	130982951	+	130981683	1.0	0.999
gene:TraesCS2B03G0382800	Chr2B	138962411	138963724	+	138963067	Chr2B	132003955	132005268	+	132004611	1.0	0.999
gene:TraesCS2B03G0382900	Chr2B	138968019	138969566	+	138968792	Chr2B	132009564	132011111	+	132010337	1.0	0.998
gene:TraesCS2B03G0383000	Chr2B	138987054	138989692	+	138988373	Chr2B	132028643	132031077	+	132029860	1.0	0.998
gene:TraesCS2B03G0383200	Chr2B	138992872	138999078	+	138995975	Chr2B	132034245	132040461	+	132037353	1.0	0.999
gene:TraesCS2B03G0383300	Chr2B	139039440	139042812	+	139041126	Chr2B	132080824	132084200	+	132082512	1.0	0.999
gene:TraesCS2B03G0383400	Chr2B	139144820	139149776	+	139147298	Chr2B	132184957	132189958	+	132187457	0.997	0.994
gene:TraesCS2B03G0383500	Chr2B	139150122	139153068	-	139151595	Chr2B	132190305	132193249	-	132191777	0.998	0.993
gene:TraesCS2B03G0383600	Chr2B	139165547	139165817	+	139165682	Chr2B	132205730	132206000	+	132205865	1.0	1.0
gene:TraesCS2B03G0383700	Chr2B	139166507	139167467	+	139166987	Chr2B	132206736	132207696	+	132207216	1.0	0.998
gene:TraesCS2B03G0383800	Chr2B	139167557	139169186	-	139168371	Chr2B	132207786	132209415	-	132208600	1.0	0.999
gene:TraesCS2B03G0383900	Chr2B	139425692	139431409	+	139428550	Chr2B	132466543	132472260	+	132469401	1.0	0.999
gene:TraesCS2B03G0384100	Chr2B	139431399	139434254	-	139432826	Chr2B	132472250	132475105	-	132473677	1.0	1.0
gene:TraesCS2B03G0384300	Chr2B	139440769	139443472	-	139442120	Chr2B	132481620	132484323	-	132482971	1.0	1.0
gene:TraesCS2B03G0384400	Chr2B	139451363	139454769	-	139453066	Chr2B	132492214	132495620	-	132493917	1.0	0.999
gene:TraesCS2B03G0385400	Chr2B	139750969	139753903	-	139752436	Chr2B	132795334	132798268	-	132796801	1.0	1.0
gene:TraesCS2B03G0385800	Chr2B	139897201	139897992	+	139897596	Chr2B	132941615	132942406	+	132942010	1.0	1.0
gene:TraesCS2B03G0386100	Chr2B	140138823	140141499	+	140140161	Chr2B	133177427	133180087	+	133178757	1.0	0.999
gene:TraesCS2B03G0386300	Chr2B	140198480	140200484	-	140199482	Chr2B	133238735	133240741	-	133239738	1.0	1.0
gene:TraesCS2B03G0386400	Chr2B	140201094	140206887	-	140203990	Chr2B	133241349	133247141	-	133244245	1.0	0.996
gene:TraesCS2B03G0387100	Chr2B	140367190	140367780	+	140367485	Chr2B	133411028	133411618	+	133411323	1.0	0.993
gene:TraesCS2B03G0387200	Chr2B	140370359	140372606	-	140371482	Chr2B	133414197	133416446	-	133415321	0.999	0.994
gene:TraesCS2B03G0387300	Chr2B	140377665	140380188	+	140378926	Chr2B	133421504	133424027	+	133422765	1.0	0.998
gene:TraesCS2B03G0387600	Chr2B	140459318	140461923	-	140460620	Chr2B	133459517	133461844	-	133460680	1.0	0.994
gene:TraesCS2B03G0387800	Chr2B	140464905	140465830	-	140465367	Chr2B	133464849	133465773	-	133465311	1.0	0.996
gene:TraesCS2B03G0387900	Chr2B	140471362	140473450	-	140472406	Chr2B	133469007	133471176	-	133470091	1.0	0.996
gene:TraesCS2B03G0388200	Chr2B	140719876	140726562	-	140723219	Chr2B	133692829	133699418	-	133696123	1.0	0.997
gene:TraesCS2B03G0388400	Chr2B	140745948	140751208	-	140748578	Chr2B	133718395	133723464	-	133720929	1.0	0.997
gene:TraesCS2B03G0388700	Chr2B	140896859	140911795	-	140904327	Chr2B	133868391	133882866	-	133875628	1.0	0.997
gene:TraesCS2B03G0388800	Chr2B	140912811	140917239	-	140915025	Chr2B	133883882	133888311	-	133886096	1.0	0.997
gene:TraesCS2B03G0388900	Chr2B	141058536	141064696	-	141061616	Chr2B	134014613	134020766	-	134017689	0.994	0.993
gene:TraesCS2B03G0389000	Chr2B	141413837	141417508	-	141415672	Chr2B	134358740	134362399	-	134360569	1.0	0.996
gene:TraesCS2B03G0389100	Chr2B	141466856	141470560	-	141468708	Chr2B	134430695	134434397	-	134432546	1.0	0.998
gene:TraesCS2B03G0389200	Chr2B	141506463	141506840	-	141506651	Chr2B	134474378	134474755	-	134474566	1.0	0.994
gene:TraesCS2B03G0389300	Chr2B	141576073	141583911	-	141579992	Chr2B	134543991	134551998	-	134547994	0.998	0.997
gene:TraesCS2B03G0389600	Chr2B	141588301	141595018	-	141591659	Chr2B	134556381	134563093	-	134559737	0.998	0.997
gene:TraesCS2B03G0389800	Chr2B	141692226	141693091	-	141692658	Chr2B	134610790	134611655	-	134611222	1.0	0.995
gene:TraesCS2B03G0390300	Chr2B	141732711	141736222	-	141734466	Chr2B	134651375	134654882	-	134653128	1.0	0.996
gene:TraesCS2B03G0390900	Chr2B	141925009	141927097	-	141926053	Chr2B	134859007	134861095	-	134860051	1.0	1.0
gene:TraesCS2B03G0391000	Chr2B	141927356	141932390	-	141929873	Chr2B	134861354	134866388	-	134863871	1.0	0.999
gene:TraesCS2B03G0391100	Chr2B	141972135	141976986	-	141974560	Chr2B	134905824	134910675	-	134908249	1.0	1.0
gene:TraesCS2B03G0391200	Chr2B	142122084	142131506	-	142126795	Chr2B	135055921	135061776	-	135058848	0.979	0.91
gene:TraesCS2B03G0392200	Chr2B	142391507	142394347	-	142392927	Chr2B	135102975	135105800	-	135104387	0.992	0.98
gene:TraesCS2B03G0392700	Chr2B	142581809	142583967	+	142582888	Chr2B	135546581	135548740	+	135547660	0.997	0.974
