gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS3D03G0164000	Chr3D	41984670	41986024	-	41985347	Chr3D	42120508	42121862	-	42121185	1.0	1.0
gene:TraesCS3D03G0164100	Chr3D	41991976	41994154	-	41993065	Chr3D	42127813	42129991	-	42128902	1.0	1.0
gene:TraesCS3D03G0164300	Chr3D	42010205	42012706	-	42011455	Chr3D	42146109	42148610	-	42147359	1.0	1.0
gene:TraesCS3D03G0164600	Chr3D	42030091	42031182	-	42030636	Chr3D	42165983	42167074	-	42166528	1.0	0.998
gene:TraesCS3D03G0164700	Chr3D	42037007	42039557	-	42038282	Chr3D	42172899	42175449	-	42174174	1.0	1.0
gene:TraesCS3D03G0164800	Chr3D	42068623	42069899	-	42069261	Chr3D	42204604	42205880	-	42205242	1.0	1.0
gene:TraesCS3D03G0165000	Chr3D	42283692	42285979	+	42284835	Chr3D	42418657	42420944	+	42419800	1.0	0.997
gene:TraesCS3D03G0165100	Chr3D	42289335	42290181	+	42289758	Chr3D	42424300	42425146	+	42424723	1.0	1.0
gene:TraesCS3D03G0165200	Chr3D	42291274	42291492	+	42291383	Chr3D	42426239	42426457	+	42426348	1.0	1.0
gene:TraesCS3D03G0165300	Chr3D	42291707	42295574	-	42293640	Chr3D	42426672	42430539	-	42428605	1.0	1.0
gene:TraesCS3D03G0165400	Chr3D	42593620	42595905	+	42594762	Chr3D	42726784	42729069	+	42727926	1.0	1.0
gene:TraesCS3D03G0165600	Chr3D	42619115	42621157	-	42620136	Chr3D	42737868	42739910	-	42738889	1.0	1.0
gene:TraesCS3D03G0166100	Chr3D	42761043	42766152	+	42763597	Chr3D	42877477	42882586	+	42880031	1.0	1.0
gene:TraesCS3D03G0166400	Chr3D	42806679	42807876	-	42807277	Chr3D	42923363	42924560	-	42923961	1.0	1.0
gene:TraesCS3D03G0166500	Chr3D	42814091	42815326	-	42814708	Chr3D	42930784	42932019	-	42931401	1.0	1.0
gene:TraesCS3D03G0166600	Chr3D	42857162	42860276	+	42858719	Chr3D	42973884	42977050	+	42975467	1.0	0.975
gene:TraesCS3D03G0166700	Chr3D	42859879	42861846	-	42860862	Chr3D	42976653	42978620	-	42977636	1.0	1.0
gene:TraesCS3D03G0166900	Chr3D	42862117	42864606	-	42863361	Chr3D	42978891	42981380	-	42980135	1.0	1.0
gene:TraesCS3D03G0167100	Chr3D	42871437	42874136	-	42872786	Chr3D	42988211	42990910	-	42989560	1.0	0.999
gene:TraesCS3D03G0167200	Chr3D	42910914	42912963	-	42911938	Chr3D	43027906	43029955	-	43028930	1.0	1.0
gene:TraesCS3D03G0167300	Chr3D	42915592	42917476	+	42916534	Chr3D	43032584	43034468	+	43033526	1.0	1.0
gene:TraesCS3D03G0167500	Chr3D	42963873	42965048	+	42964460	Chr3D	43080762	43081937	+	43081349	1.0	1.0
gene:TraesCS3D03G0167600	Chr3D	42970232	42972265	-	42971248	Chr3D	43087158	43089191	-	43088174	1.0	0.999
gene:TraesCS3D03G0167700	Chr3D	43002668	43003450	-	43003059	Chr3D	43119594	43120376	-	43119985	1.0	1.0
gene:TraesCS3D03G0167800	Chr3D	43007954	43010461	-	43009207	Chr3D	43124880	43127387	-	43126133	1.0	1.0
gene:TraesCS3D03G0168000	Chr3D	43013168	43015043	+	43014105	Chr3D	43130094	43131969	+	43131031	1.0	1.0
gene:TraesCS3D03G0168200	Chr3D	43107369	43107804	-	43107586	Chr3D	43221388	43221823	-	43221605	1.0	1.0
gene:TraesCS3D03G0168800	Chr3D	43127391	43132303	-	43129847	Chr3D	43241644	43246556	-	43244100	1.0	1.0
gene:TraesCS3D03G0169000	Chr3D	43138606	43142953	-	43140779	Chr3D	43252963	43257310	-	43255136	1.0	1.0
gene:TraesCS3D03G0169100	Chr3D	43159196	43161076	-	43160136	Chr3D	43273552	43275432	-	43274492	1.0	1.0
gene:TraesCS3D03G0169400	Chr3D	43375674	43399906	+	43387790	Chr3D	43488072	43512074	+	43500073	1.0	0.999
gene:TraesCS3D03G0169600	Chr3D	43626984	43627705	+	43627344	Chr3D	43739675	43740396	+	43740035	1.0	1.0
gene:TraesCS3D03G0169800	Chr3D	43646814	43647104	+	43646959	Chr3D	43759593	43759883	+	43759738	1.0	1.0
gene:TraesCS3D03G0169900	Chr3D	43652378	43652800	+	43652589	Chr3D	43765173	43765595	+	43765384	1.0	1.0
gene:TraesCS3D03G0171000	Chr3D	43850378	43852314	+	43851346	Chr3D	43963112	43965048	+	43964080	1.0	1.0
gene:TraesCS3D03G0171100	Chr3D	43890933	43898261	+	43894597	Chr3D	44003666	44010987	+	44007326	1.0	1.0
gene:TraesCS3D03G0171200	Chr3D	43900899	43904076	+	43902487	Chr3D	44013617	44016794	+	44015205	1.0	1.0
gene:TraesCS3D03G0171300	Chr3D	43905478	43909298	+	43907388	Chr3D	44018196	44022016	+	44020106	1.0	0.999
gene:TraesCS3D03G0171400	Chr3D	43910141	43914933	-	43912537	Chr3D	44022859	44027651	-	44025255	1.0	1.0
gene:TraesCS3D03G0171600	Chr3D	43916112	43919385	+	43917748	Chr3D	44028941	44032214	+	44030577	1.0	0.999
gene:TraesCS3D03G0171700	Chr3D	43920893	43921683	+	43921288	Chr3D	44033769	44034559	+	44034164	1.0	1.0
gene:TraesCS3D03G0171800	Chr3D	44072371	44082743	+	44077557	Chr3D	44184853	44195222	+	44190037	0.999	0.999
gene:TraesCS3D03G0172000	Chr3D	44083779	44087863	-	44085821	Chr3D	44196257	44200343	-	44198300	1.0	1.0
gene:TraesCS3D03G0172100	Chr3D	44106220	44109523	-	44107871	Chr3D	44218696	44221999	-	44220347	1.0	0.999
gene:TraesCS3D03G0172200	Chr3D	44111650	44118365	-	44115007	Chr3D	44224126	44230928	-	44227527	1.0	1.0
gene:TraesCS3D03G0172300	Chr3D	44118677	44122529	-	44120603	Chr3D	44231240	44235092	-	44233166	1.0	1.0
gene:TraesCS3D03G0172400	Chr3D	44169910	44171714	-	44170812	Chr3D	44282460	44284264	-	44283362	1.0	1.0
gene:TraesCS3D03G0172500	Chr3D	44299235	44301547	+	44300391	Chr3D	44412072	44414384	+	44413228	1.0	1.0
gene:TraesCS3D03G0172600	Chr3D	44301502	44304740	-	44303121	Chr3D	44414339	44417577	-	44415958	1.0	1.0
gene:TraesCS3D03G0172700	Chr3D	44309096	44316802	+	44312949	Chr3D	44421933	44429447	+	44425690	1.0	1.0
gene:TraesCS3D03G0173000	Chr3D	44927143	44928682	+	44927912	Chr3D	45028544	45030083	+	45029313	1.0	1.0
gene:TraesCS3D03G0173400	Chr3D	44985410	44993601	+	44989505	Chr3D	45086904	45095095	+	45090999	1.0	1.0
gene:TraesCS3D03G0174100	Chr3D	45070787	45071434	+	45071110	Chr3D	45172368	45173015	+	45172691	1.0	1.0
gene:TraesCS3D03G0174400	Chr3D	45115967	45116605	+	45116286	Chr3D	45217727	45218365	+	45218046	1.0	1.0
gene:TraesCS3D03G0174500	Chr3D	45119319	45123140	+	45121229	Chr3D	45221079	45224900	+	45222989	1.0	1.0
gene:TraesCS3D03G0174800	Chr3D	45133655	45133858	+	45133756	Chr3D	45235092	45235295	+	45235193	1.0	1.0
gene:TraesCS3D03G0174900	Chr3D	45137357	45137560	+	45137458	Chr3D	45238880	45239083	+	45238981	1.0	1.0
gene:TraesCS3D03G0175000	Chr3D	45149176	45149379	+	45149277	Chr3D	45250697	45250900	+	45250798	1.0	1.0
gene:TraesCS3D03G0175100	Chr3D	45151337	45151540	+	45151438	Chr3D	45252858	45253061	+	45252959	1.0	0.995
gene:TraesCS3D03G0175200	Chr3D	45156193	45156396	+	45156294	Chr3D	45257714	45257917	+	45257815	1.0	1.0
gene:TraesCS3D03G0175700	Chr3D	45167714	45168172	-	45167943	Chr3D	45269272	45269730	-	45269501	1.0	1.0
gene:TraesCS3D03G0175800	Chr3D	45170256	45179030	-	45174643	Chr3D	45271813	45280586	-	45276199	1.0	1.0
gene:TraesCS3D03G0175900	Chr3D	45198307	45201560	-	45199933	Chr3D	45298678	45301931	-	45300304	1.0	1.0
gene:TraesCS3D03G0176100	Chr3D	45339199	45347432	+	45343315	Chr3D	45439950	45448183	+	45444066	1.0	1.0
gene:TraesCS3D03G0176200	Chr3D	45347701	45349158	+	45348429	Chr3D	45448452	45449909	+	45449180	1.0	1.0
gene:TraesCS3D03G0176300	Chr3D	45458371	45459197	+	45458784	Chr3D	45559149	45559975	+	45559562	1.0	1.0
gene:TraesCS3D03G0176500	Chr3D	45496880	45504328	+	45500604	Chr3D	45597762	45605205	+	45601483	1.0	1.0
gene:TraesCS3D03G0176600	Chr3D	45508098	45512841	+	45510469	Chr3D	45609054	45613828	+	45611441	1.0	1.0
gene:TraesCS3D03G0176700	Chr3D	45530375	45530893	-	45530634	Chr3D	45630574	45631092	-	45630833	1.0	1.0
gene:TraesCS3D03G0177600	Chr3D	45641494	45642546	-	45642020	Chr3D	45740418	45741470	-	45740944	1.0	1.0
gene:TraesCS3D03G0178500	Chr3D	45848693	45852130	+	45850411	Chr3D	45940366	45943803	+	45942084	1.0	1.0
gene:TraesCS3D03G0178600	Chr3D	45853686	45860954	+	45857320	Chr3D	45945359	45952627	+	45948993	1.0	1.0
gene:TraesCS3D03G0178700	Chr3D	45861950	45862264	-	45862107	Chr3D	45953623	45953937	-	45953780	1.0	1.0
gene:TraesCS3D03G0178900	Chr3D	45899084	45902743	+	45900913	Chr3D	45990617	45994276	+	45992446	1.0	1.0
gene:TraesCS3D03G0179400	Chr3D	46018505	46020290	+	46019397	Chr3D	46115377	46117162	+	46116269	1.0	1.0
gene:TraesCS3D03G0179500	Chr3D	46027096	46029899	+	46028497	Chr3D	46123968	46126781	+	46125374	1.0	1.0
gene:TraesCS3D03G0179600	Chr3D	46034466	46035007	+	46034736	Chr3D	46131146	46131687	+	46131416	1.0	1.0
gene:TraesCS3D03G0179900	Chr3D	46051111	46051287	-	46051199	Chr3D	46146984	46147160	-	46147072	1.0	1.0
gene:TraesCS3D03G0180000	Chr3D	46053844	46055625	-	46054734	Chr3D	46149717	46151498	-	46150607	1.0	0.999
gene:TraesCS3D03G0180200	Chr3D	46192577	46194233	+	46193405	Chr3D	46287627	46289283	+	46288455	1.0	1.0
gene:TraesCS3D03G0180300	Chr3D	46198082	46201297	+	46199689	Chr3D	46293137	46296352	+	46294744	1.0	1.0
gene:TraesCS3D03G0180400	Chr3D	46216289	46221728	+	46219008	Chr3D	46310536	46315975	+	46313255	1.0	1.0
gene:TraesCS3D03G0180700	Chr3D	46290365	46291176	+	46290770	Chr3D	46384011	46384822	+	46384416	1.0	1.0
gene:TraesCS3D03G0180800	Chr3D	46292134	46292379	-	46292256	Chr3D	46385780	46386025	-	46385902	1.0	1.0
gene:TraesCS3D03G0180900	Chr3D	46339378	46343285	-	46341331	Chr3D	46432826	46436733	-	46434779	1.0	1.0
gene:TraesCS3D03G0181000	Chr3D	46343475	46345936	+	46344705	Chr3D	46436923	46439384	+	46438153	1.0	1.0
gene:TraesCS3D03G0181100	Chr3D	46349313	46355760	+	46352536	Chr3D	46442408	46448855	+	46445631	1.0	1.0
gene:TraesCS3D03G0181200	Chr3D	46356982	46358977	+	46357979	Chr3D	46450077	46452072	+	46451074	1.0	1.0
gene:TraesCS3D03G0181300	Chr3D	46563680	46565029	-	46564354	Chr3D	46654658	46656007	-	46655332	1.0	1.0
gene:TraesCS3D03G0181400	Chr3D	46566899	46569900	-	46568399	Chr3D	46657878	46660879	-	46659378	1.0	1.0
gene:TraesCS3D03G0181500	Chr3D	46570349	46571656	-	46571002	Chr3D	46661328	46662635	-	46661981	1.0	1.0
gene:TraesCS3D03G0181600	Chr3D	46572538	46577393	-	46574965	Chr3D	46663517	46668412	-	46665964	1.0	1.0
gene:TraesCS3D03G0181700	Chr3D	46578621	46579154	+	46578887	Chr3D	46669640	46670173	+	46669906	1.0	1.0
gene:TraesCS3D03G0181800	Chr3D	46579214	46580071	+	46579642	Chr3D	46670233	46671090	+	46670661	1.0	1.0
gene:TraesCS3D03G0182000	Chr3D	46616574	46619289	+	46617931	Chr3D	46707734	46710449	+	46709091	1.0	1.0
gene:TraesCS3D03G0182100	Chr3D	46633146	46633647	+	46633396	Chr3D	46724256	46724757	+	46724506	1.0	1.0
gene:TraesCS3D03G0182200	Chr3D	46645594	46652247	+	46648920	Chr3D	46736704	46743357	+	46740030	1.0	1.0
gene:TraesCS3D03G0182300	Chr3D	46672629	46676952	+	46674790	Chr3D	46763744	46768067	+	46765905	1.0	1.0
gene:TraesCS3D03G0182500	Chr3D	46729223	46729898	+	46729560	Chr3D	46820432	46821107	+	46820769	1.0	1.0
gene:TraesCS3D03G0183300	Chr3D	47055325	47059239	-	47057282	Chr3D	47144083	47147997	-	47146040	1.0	1.0
gene:TraesCS3D03G0183600	Chr3D	47179671	47183398	+	47181534	Chr3D	47267975	47271712	+	47269843	1.0	1.0
gene:TraesCS3D03G0184100	Chr3D	47279588	47283604	+	47281596	Chr3D	47366956	47370972	+	47368964	1.0	1.0
gene:TraesCS3D03G0184300	Chr3D	47429866	47439351	+	47434608	Chr3D	47517116	47526600	+	47521858	1.0	1.0
gene:TraesCS3D03G0184500	Chr3D	47552191	47573130	+	47562660	Chr3D	47639574	47660513	+	47650043	1.0	1.0
gene:TraesCS3D03G0184600	Chr3D	47581107	47583353	+	47582230	Chr3D	47668491	47670737	+	47669614	1.0	1.0
gene:TraesCS3D03G0185100	Chr3D	47741851	47744500	+	47743175	Chr3D	47829585	47832234	+	47830909	1.0	1.0
gene:TraesCS3D03G0185400	Chr3D	47757789	47759069	-	47758429	Chr3D	47845383	47846663	-	47846023	1.0	1.0
gene:TraesCS3D03G0185700	Chr3D	47790698	47791895	-	47791296	Chr3D	47878255	47879452	-	47878853	1.0	1.0
gene:TraesCS3D03G0185900	Chr3D	47794932	47796156	-	47795544	Chr3D	47882489	47883713	-	47883101	1.0	1.0
gene:TraesCS3D03G0186100	Chr3D	47827010	47827788	-	47827399	Chr3D	47912974	47913752	-	47913363	1.0	1.0
gene:TraesCS3D03G0186200	Chr3D	47841191	47842814	+	47842002	Chr3D	47927020	47928643	+	47927831	1.0	1.0
gene:TraesCS3D03G0186300	Chr3D	47864138	47864859	+	47864498	Chr3D	47950308	47951029	+	47950668	1.0	1.0
gene:TraesCS3D03G0187000	Chr3D	48096985	48097655	+	48097320	Chr3D	48182336	48183006	+	48182671	1.0	1.0
gene:TraesCS3D03G0187100	Chr3D	48099771	48100437	+	48100104	Chr3D	48185122	48185788	+	48185455	1.0	1.0
gene:TraesCS3D03G0187500	Chr3D	48153876	48155231	+	48154553	Chr3D	48239351	48240706	+	48240028	1.0	1.0
gene:TraesCS3D03G0187800	Chr3D	48326416	48326865	+	48326640	Chr3D	48411600	48412049	+	48411824	1.0	1.0
gene:TraesCS3D03G0187900	Chr3D	48333146	48334820	-	48333983	Chr3D	48418370	48420044	-	48419207	1.0	1.0
gene:TraesCS3D03G0188000	Chr3D	48351663	48356661	+	48354162	Chr3D	48436888	48441673	+	48439280	1.0	1.0
gene:TraesCS3D03G0188600	Chr3D	48431184	48432845	+	48432014	Chr3D	48515258	48516919	+	48516088	1.0	1.0
gene:TraesCS3D03G0188700	Chr3D	48434955	48444124	-	48439539	Chr3D	48519029	48528198	-	48523613	1.0	1.0
gene:TraesCS3D03G0188900	Chr3D	48446540	48447214	+	48446877	Chr3D	48530614	48531288	+	48530951	1.0	1.0
gene:TraesCS3D03G0189000	Chr3D	48447480	48452613	-	48450046	Chr3D	48531554	48536687	-	48534120	1.0	1.0
gene:TraesCS3D03G0189100	Chr3D	48487665	48489423	+	48488544	Chr3D	48571733	48573491	+	48572612	1.0	1.0
gene:TraesCS3D03G0189200	Chr3D	48505798	48509580	-	48507689	Chr3D	48587380	48591162	-	48589271	1.0	1.0
gene:TraesCS3D03G0189300	Chr3D	48524575	48528553	-	48526564	Chr3D	48606186	48610164	-	48608175	1.0	1.0
gene:TraesCS3D03G0189500	Chr3D	48530702	48535111	-	48532906	Chr3D	48612313	48616722	-	48614517	1.0	1.0
gene:TraesCS3D03G0189700	Chr3D	48625861	48626325	+	48626093	Chr3D	48704838	48705302	+	48705070	1.0	0.997
gene:TraesCS3D03G0189800	Chr3D	48685921	48686385	+	48686153	Chr3D	48734213	48734677	+	48734445	1.0	1.0
gene:TraesCS3D03G0191000	Chr3D	48730317	48730493	-	48730405	Chr3D	48777699	48777875	-	48777787	1.0	1.0
gene:TraesCS3D03G0191100	Chr3D	48730553	48730806	-	48730679	Chr3D	48777935	48778188	-	48778061	1.0	1.0
gene:TraesCS3D03G0191700	Chr3D	48919267	48924815	+	48922041	Chr3D	48975039	48980589	+	48977814	1.0	1.0
gene:TraesCS3D03G0192000	Chr3D	48929644	48933092	+	48931368	Chr3D	48985418	48988866	+	48987142	1.0	1.0
gene:TraesCS3D03G0192200	Chr3D	48945151	48946135	+	48945643	Chr3D	49000925	49001909	+	49001417	1.0	1.0
gene:TraesCS3D03G0192400	Chr3D	48960334	48960795	-	48960564	Chr3D	49016122	49016583	-	49016352	1.0	1.0
gene:TraesCS3D03G0192500	Chr3D	48961463	48967375	-	48964419	Chr3D	49017251	49023163	-	49020207	1.0	1.0
gene:TraesCS3D03G0192600	Chr3D	48976495	48977837	-	48977166	Chr3D	49032283	49033625	-	49032954	1.0	1.0
gene:TraesCS3D03G0192800	Chr3D	48983447	48987935	+	48985691	Chr3D	49038770	49043258	+	49041014	1.0	1.0
gene:TraesCS3D03G0192900	Chr3D	48988589	48992786	+	48990687	Chr3D	49043912	49048109	+	49046010	1.0	1.0
gene:TraesCS3D03G0193000	Chr3D	48995129	48995608	-	48995368	Chr3D	49050452	49050931	-	49050691	1.0	1.0
gene:TraesCS3D03G0193100	Chr3D	49084017	49087838	-	49085927	Chr3D	49139228	49143049	-	49141138	1.0	1.0
gene:TraesCS3D03G0193200	Chr3D	49097200	49101860	+	49099530	Chr3D	49152411	49157071	+	49154741	1.0	1.0
gene:TraesCS3D03G0193300	Chr3D	49130567	49133290	+	49131928	Chr3D	49184664	49187387	+	49186025	1.0	1.0
gene:TraesCS3D03G0193400	Chr3D	49134442	49136683	+	49135562	Chr3D	49188539	49190780	+	49189659	1.0	1.0
gene:TraesCS3D03G0194300	Chr3D	49644699	49651780	+	49648239	Chr3D	49688840	49695920	+	49692380	1.0	0.999
gene:TraesCS3D03G0194400	Chr3D	49670432	49671577	-	49671004	Chr3D	49714720	49715865	-	49715292	1.0	1.0
gene:TraesCS3D03G0195100	Chr3D	49768375	49771949	+	49770162	Chr3D	49812904	49816478	+	49814691	1.0	1.0
gene:TraesCS3D03G0195200	Chr3D	49772684	49776708	+	49774696	Chr3D	49817213	49821237	+	49819225	1.0	1.0
gene:TraesCS3D03G0195500	Chr3D	49777146	49780492	-	49778819	Chr3D	49821677	49825023	-	49823350	1.0	1.0
gene:TraesCS3D03G0195700	Chr3D	49926806	49927737	+	49927271	Chr3D	49959170	49960101	+	49959635	1.0	1.0
gene:TraesCS3D03G0195800	Chr3D	50021074	50023378	-	50022226	Chr3D	50052309	50054614	-	50053461	1.0	0.999
gene:TraesCS3D03G0195900	Chr3D	50023738	50025800	-	50024769	Chr3D	50054974	50057036	-	50056005	1.0	1.0
gene:TraesCS3D03G0196000	Chr3D	50027156	50030309	-	50028732	Chr3D	50058322	50061475	-	50059898	1.0	1.0
gene:TraesCS3D03G0196300	Chr3D	50154187	50157083	-	50155635	Chr3D	50183706	50186602	-	50185154	1.0	1.0
gene:TraesCS3D03G0196700	Chr3D	50221469	50223161	+	50222315	Chr3D	50256363	50258055	+	50257209	1.0	1.0
gene:TraesCS3D03G0196900	Chr3D	50526511	50528275	+	50527393	Chr3D	50559114	50560878	+	50559996	1.0	1.0
gene:TraesCS3D03G0197100	Chr3D	50545003	50546564	-	50545783	Chr3D	50576904	50578465	-	50577684	1.0	0.999
gene:TraesCS3D03G0197200	Chr3D	50570174	50571663	+	50570918	Chr3D	50602339	50603828	+	50603083	1.0	1.0
gene:TraesCS3D03G0197800	Chr3D	50692659	50693812	+	50693235	Chr3D	50725018	50726171	+	50725594	1.0	1.0
gene:TraesCS3D03G0198100	Chr3D	50800935	50801345	-	50801140	Chr3D	50832477	50832887	-	50832682	1.0	1.0
gene:TraesCS3D03G0198300	Chr3D	50928429	50932340	-	50930384	Chr3D	50957504	50961415	-	50959459	1.0	1.0
gene:TraesCS3D03G0198700	Chr3D	51021883	51022787	-	51022335	Chr3D	51050983	51051887	-	51051435	1.0	1.0
gene:TraesCS3D03G0199100	Chr3D	51180819	51184708	+	51182763	Chr3D	51209608	51213497	+	51211552	1.0	1.0
gene:TraesCS3D03G0199300	Chr3D	51231492	51233508	+	51232500	Chr3D	51260281	51262297	+	51261289	1.0	1.0
gene:TraesCS3D03G0199200	Chr3D	51231235	51244491	-	51237863	Chr3D	51260024	51273482	-	51266753	1.0	1.0
gene:TraesCS3D03G0199400	Chr3D	51249966	51261234	+	51255600	Chr3D	51278957	51290225	+	51284591	1.0	1.0
gene:TraesCS3D03G0200200	Chr3D	51812994	51816659	+	51814826	Chr3D	51843831	51847496	+	51845663	1.0	0.999
gene:TraesCS3D03G0200300	Chr3D	51819252	51819989	-	51819620	Chr3D	51850089	51850826	-	51850457	1.0	1.0
gene:TraesCS3D03G0200400	Chr3D	51821575	51829101	-	51825338	Chr3D	51852471	51860017	-	51856244	1.0	1.0
gene:TraesCS3D03G0200600	Chr3D	51866935	51868027	-	51867481	Chr3D	51897851	51898943	-	51898397	1.0	1.0
gene:TraesCS3D03G0200700	Chr3D	51915747	51918868	-	51917307	Chr3D	51947011	51950132	-	51948571	1.0	1.0
gene:TraesCS3D03G0200800	Chr3D	51919773	51922429	-	51921101	Chr3D	51951037	51953693	-	51952365	1.0	1.0
gene:TraesCS3D03G0202500	Chr3D	53004816	53006759	-	53005787	Chr3D	53028069	53030012	-	53029040	1.0	1.0
gene:TraesCS3D03G0202600	Chr3D	53501517	53504464	+	53502990	Chr3D	53514778	53517725	+	53516251	1.0	1.0
gene:TraesCS3D03G0202700	Chr3D	53509978	53511045	-	53510511	Chr3D	53523297	53524364	-	53523830	1.0	1.0
gene:TraesCS3D03G0202800	Chr3D	53583602	53587161	+	53585381	Chr3D	53592782	53596341	+	53594561	1.0	1.0
gene:TraesCS3D03G0202900	Chr3D	53605947	53612142	-	53609044	Chr3D	53615127	53621322	-	53618224	1.0	1.0
gene:TraesCS3D03G0203500	Chr3D	53945623	53946592	-	53946107	Chr3D	53952241	53953210	-	53952725	1.0	1.0
gene:TraesCS3D03G0204300	Chr3D	54483033	54487195	-	54485114	Chr3D	54487685	54491847	-	54489766	1.0	1.0
gene:TraesCS3D03G0204400	Chr3D	54503421	54506553	-	54504987	Chr3D	54508073	54511230	-	54509651	1.0	1.0
gene:TraesCS3D03G0204500	Chr3D	54510742	54511669	+	54511205	Chr3D	54515536	54516463	+	54515999	1.0	1.0
gene:TraesCS3D03G0204600	Chr3D	54574055	54574980	-	54574517	Chr3D	54578992	54579917	-	54579454	1.0	1.0
gene:TraesCS3D03G0204700	Chr3D	54740570	54742511	+	54741540	Chr3D	54745278	54747219	+	54746248	1.0	1.0
gene:TraesCS3D03G0204800	Chr3D	54743764	54746398	-	54745081	Chr3D	54748472	54751106	-	54749789	1.0	1.0
gene:TraesCS3D03G0205800	Chr3D	54792584	54793896	-	54793240	Chr3D	54796708	54798020	-	54797364	1.0	0.999
gene:TraesCS3D03G0206000	Chr3D	54812640	54823453	-	54818046	Chr3D	54816797	54827690	-	54822243	1.0	0.999
gene:TraesCS3D03G0207300	Chr3D	54885068	54888841	-	54886954	Chr3D	54885671	54889444	-	54887557	1.0	1.0
gene:TraesCS3D03G0207400	Chr3D	54892611	54893246	-	54892928	Chr3D	54893319	54893954	-	54893636	1.0	1.0
gene:TraesCS3D03G0208000	Chr3D	54917428	54921292	-	54919360	Chr3D	54918150	54922014	-	54920082	1.0	1.0
gene:TraesCS3D03G0208300	Chr3D	54938302	54940191	-	54939246	Chr3D	54931787	54933676	-	54932731	1.0	1.0
gene:TraesCS3D03G0208900	Chr3D	55091531	55093484	-	55092507	Chr3D	55083325	55085278	-	55084301	1.0	1.0
gene:TraesCS3D03G0209000	Chr3D	55187095	55192152	-	55189623	Chr3D	55180379	55185435	-	55182907	1.0	0.999
gene:TraesCS3D03G0209800	Chr3D	55260054	55263086	+	55261570	Chr3D	55253335	55256367	+	55254851	1.0	1.0
gene:TraesCS3D03G0209900	Chr3D	55270004	55270291	+	55270147	Chr3D	55263285	55263572	+	55263428	1.0	1.0
gene:TraesCS3D03G0210000	Chr3D	55324908	55326796	-	55325852	Chr3D	55318058	55319946	-	55319002	1.0	0.998
gene:TraesCS3D03G0210200	Chr3D	55365433	55366179	-	55365806	Chr3D	55358859	55359605	-	55359232	1.0	1.0
gene:TraesCS3D03G0210700	Chr3D	55453670	55454248	+	55453959	Chr3D	55446665	55447243	+	55446954	1.0	1.0
gene:TraesCS3D03G0211000	Chr3D	55472819	55473349	+	55473084	Chr3D	55466006	55466536	+	55466271	1.0	1.0
gene:TraesCS3D03G0211400	Chr3D	55635922	55636296	+	55636109	Chr3D	55620539	55620913	+	55620726	1.0	1.0
gene:TraesCS3D03G0212000	Chr3D	55882178	55882777	-	55882477	Chr3D	55858564	55859163	-	55858863	1.0	1.0
gene:TraesCS3D03G0212800	Chr3D	56227328	56229532	+	56228430	Chr3D	56201628	56203833	+	56202730	1.0	0.999
gene:TraesCS3D03G0213000	Chr3D	56374433	56375029	-	56374731	Chr3D	56347916	56348512	-	56348214	1.0	1.0
gene:TraesCS3D03G0213400	Chr3D	56654801	56669135	+	56661968	Chr3D	56622857	56637608	+	56630232	1.0	1.0
gene:TraesCS3D03G0213500	Chr3D	56672374	56673473	+	56672923	Chr3D	56640847	56641946	+	56641396	1.0	1.0
gene:TraesCS3D03G0213800	Chr3D	56679203	56682233	-	56680718	Chr3D	56647680	56650710	-	56649195	1.0	1.0
gene:TraesCS3D03G0214200	Chr3D	56730484	56731786	-	56731135	Chr3D	56698853	56700155	-	56699504	1.0	0.999
gene:TraesCS3D03G0214300	Chr3D	56733055	56734441	-	56733748	Chr3D	56701424	56702810	-	56702117	1.0	1.0
gene:TraesCS3D03G0214400	Chr3D	56768820	56770929	-	56769874	Chr3D	56737188	56739297	-	56738242	1.0	1.0
gene:TraesCS3D03G0214500	Chr3D	56791933	56794317	-	56793125	Chr3D	56760300	56762684	-	56761492	1.0	1.0
gene:TraesCS3D03G0214600	Chr3D	56792282	56796960	+	56794621	Chr3D	56760649	56765327	+	56762988	1.0	1.0
gene:TraesCS3D03G0214800	Chr3D	56929548	56933843	-	56931695	Chr3D	56897469	56901764	-	56899616	1.0	1.0
gene:TraesCS3D03G0214900	Chr3D	56960813	56962050	-	56961431	Chr3D	56928796	56930033	-	56929414	1.0	1.0
gene:TraesCS3D03G0215400	Chr3D	57231904	57239158	+	57235531	Chr3D	57199988	57207326	+	57203657	1.0	0.999
gene:TraesCS3D03G0215500	Chr3D	57240591	57242493	-	57241542	Chr3D	57208759	57210661	-	57209710	1.0	1.0
gene:TraesCS3D03G0215700	Chr3D	57254586	57255668	+	57255127	Chr3D	57222803	57223886	+	57223344	1.0	0.999
gene:TraesCS3D03G0215800	Chr3D	57257224	57258682	-	57257953	Chr3D	57225442	57226900	-	57226171	1.0	1.0
gene:TraesCS3D03G0216400	Chr3D	57307319	57309682	+	57308500	Chr3D	57274934	57277297	+	57276115	1.0	1.0
gene:TraesCS3D03G0216800	Chr3D	57401970	57410161	+	57406065	Chr3D	57369589	57377780	+	57373684	1.0	1.0
