gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS4D03G0203300	Chr4D	82063068	82064874	-	82063971	Chr4D	81962594	81964400	-	81963497	1.0	0.999
gene:TraesCS4D03G0203500	Chr4D	82305756	82308224	+	82306990	Chr4D	82203011	82205479	+	82204245	1.0	1.0
gene:TraesCS4D03G0203600	Chr4D	82311926	82312327	-	82312126	Chr4D	82208745	82209146	-	82208945	1.0	1.0
gene:TraesCS4D03G0203700	Chr4D	82315525	82316084	-	82315804	Chr4D	82212344	82212903	-	82212623	1.0	1.0
gene:TraesCS4D03G0203800	Chr4D	82316590	82320327	-	82318458	Chr4D	82213409	82217146	-	82215277	1.0	1.0
gene:TraesCS4D03G0203900	Chr4D	82369857	82372733	-	82371295	Chr4D	82266548	82269424	-	82267986	1.0	1.0
gene:TraesCS4D03G0204000	Chr4D	82373201	82378536	+	82375868	Chr4D	82269892	82275230	+	82272561	1.0	1.0
gene:TraesCS4D03G0204100	Chr4D	82383344	82385805	-	82384574	Chr4D	82280038	82282499	-	82281268	1.0	1.0
gene:TraesCS4D03G0204300	Chr4D	82411169	82421089	-	82416129	Chr4D	82308032	82317952	-	82312992	1.0	1.0
gene:TraesCS4D03G0205000	Chr4D	82690064	82696322	+	82693193	Chr4D	82579726	82585984	+	82582855	1.0	1.0
gene:TraesCS4D03G0205100	Chr4D	82693442	82697063	-	82695252	Chr4D	82583104	82586725	-	82584914	1.0	1.0
gene:TraesCS4D03G0205300	Chr4D	82845901	82849979	+	82847940	Chr4D	82735767	82739845	+	82737806	1.0	1.0
gene:TraesCS4D03G0205500	Chr4D	82859702	82861546	-	82860624	Chr4D	82749567	82751411	-	82750489	1.0	1.0
gene:TraesCS4D03G0205600	Chr4D	82896810	82897712	-	82897261	Chr4D	82794640	82795542	-	82795091	1.0	1.0
gene:TraesCS4D03G0205900	Chr4D	82964515	82965042	+	82964778	Chr4D	82862689	82863216	+	82862952	1.0	1.0
gene:TraesCS4D03G0206100	Chr4D	83120513	83127421	+	83123967	Chr4D	83017549	83024457	+	83021003	1.0	1.0
gene:TraesCS4D03G0206200	Chr4D	83127197	83128395	-	83127796	Chr4D	83024233	83025431	-	83024832	1.0	1.0
gene:TraesCS4D03G0206300	Chr4D	83134880	83135829	-	83135354	Chr4D	83031920	83032869	-	83032394	1.0	1.0
gene:TraesCS4D03G0206600	Chr4D	83215133	83215939	-	83215536	Chr4D	83112221	83113027	-	83112624	1.0	1.0
gene:TraesCS4D03G0206700	Chr4D	83220229	83226522	-	83223375	Chr4D	83117132	83123425	-	83120278	1.0	1.0
gene:TraesCS4D03G0207000	Chr4D	83253566	83254637	+	83254101	Chr4D	83150484	83151555	+	83151019	1.0	0.996
gene:TraesCS4D03G0207200	Chr4D	83261562	83265401	-	83263481	Chr4D	83158465	83162304	-	83160384	1.0	1.0
gene:TraesCS4D03G0207600	Chr4D	83528075	83532371	+	83530223	Chr4D	83425229	83429568	+	83427398	1.0	1.0
gene:TraesCS4D03G0207700	Chr4D	83532338	83548954	-	83540646	Chr4D	83429535	83446150	-	83437842	1.0	1.0
gene:TraesCS4D03G0207800	Chr4D	83667315	83672691	+	83670003	Chr4D	83564534	83569910	+	83567222	1.0	1.0
gene:TraesCS4D03G0207900	Chr4D	83674315	83676995	-	83675655	Chr4D	83571534	83574214	-	83572874	1.0	1.0
gene:TraesCS4D03G0208500	Chr4D	84244583	84265590	-	84255086	Chr4D	84140204	84161211	-	84150707	1.0	1.0
gene:TraesCS4D03G0208600	Chr4D	84563808	84564846	-	84564327	Chr4D	84459263	84460301	-	84459782	1.0	1.0
gene:TraesCS4D03G0208800	Chr4D	84659918	84665921	+	84662919	Chr4D	84555000	84561003	+	84558001	1.0	1.0
gene:TraesCS4D03G0209000	Chr4D	84667510	84670551	+	84669030	Chr4D	84562592	84565633	+	84564112	1.0	1.0
gene:TraesCS4D03G0209200	Chr4D	84682651	84687788	+	84685219	Chr4D	84577735	84582941	+	84580338	1.0	1.0
gene:TraesCS4D03G0209300	Chr4D	84692270	84694313	+	84693291	Chr4D	84587423	84589466	+	84588444	1.0	1.0
gene:TraesCS4D03G0209600	Chr4D	84933464	84937157	-	84935310	Chr4D	84827951	84831644	-	84829797	1.0	1.0
gene:TraesCS4D03G0209700	Chr4D	84990218	84993147	-	84991682	Chr4D	84884704	84887656	-	84886180	1.0	1.0
gene:TraesCS4D03G0209800	Chr4D	85148058	85150046	-	85149052	Chr4D	85041457	85043445	-	85042451	1.0	1.0
gene:TraesCS4D03G0210100	Chr4D	85162710	85165896	-	85164303	Chr4D	85056125	85059311	-	85057718	1.0	1.0
gene:TraesCS4D03G0210200	Chr4D	85175606	85176793	+	85176199	Chr4D	85068881	85070068	+	85069474	1.0	1.0
gene:TraesCS4D03G0210500	Chr4D	85179261	85180446	+	85179853	Chr4D	85072536	85073721	+	85073128	1.0	1.0
gene:TraesCS4D03G0210600	Chr4D	85182182	85184276	-	85183229	Chr4D	85075457	85077551	-	85076504	1.0	1.0
gene:TraesCS4D03G0210800	Chr4D	85370017	85372335	+	85371176	Chr4D	85262842	85265160	+	85264001	1.0	1.0
gene:TraesCS4D03G0210900	Chr4D	85386130	85395258	+	85390694	Chr4D	85278955	85288083	+	85283519	1.0	1.0
gene:TraesCS4D03G0211100	Chr4D	85548685	85558573	-	85553629	Chr4D	85441558	85451446	-	85446502	1.0	1.0
gene:TraesCS4D03G0211200	Chr4D	85640294	85646801	-	85643547	Chr4D	85533179	85539686	-	85536432	1.0	1.0
gene:TraesCS4D03G0211300	Chr4D	85717634	85724489	+	85721061	Chr4D	85610531	85617377	+	85613954	1.0	1.0
gene:TraesCS4D03G0211700	Chr4D	85960877	85965017	+	85962947	Chr4D	85853569	85857709	+	85855639	1.0	1.0
gene:TraesCS4D03G0211800	Chr4D	85970013	85970741	+	85970377	Chr4D	85862779	85863507	+	85863143	1.0	1.0
gene:TraesCS4D03G0211900	Chr4D	85972580	85975645	+	85974112	Chr4D	85865346	85868411	+	85866878	1.0	1.0
gene:TraesCS4D03G0213500	Chr4D	86124931	86127226	+	86126078	Chr4D	86018057	86020352	+	86019204	1.0	1.0
gene:TraesCS4D03G0213800	Chr4D	86256770	86262566	+	86259668	Chr4D	86149535	86155331	+	86152433	1.0	1.0
gene:TraesCS4D03G0214600	Chr4D	86906626	86910378	+	86908502	Chr4D	86793635	86796210	+	86794922	0.985	0.985
gene:TraesCS4D03G0215400	Chr4D	87908959	87915522	+	87912240	Chr4D	87789000	87795561	+	87792280	1.0	1.0
gene:TraesCS4D03G0216100	Chr4D	87939105	87944237	+	87941671	Chr4D	87819180	87824312	+	87821746	1.0	1.0
gene:TraesCS4D03G0216200	Chr4D	88080211	88082488	+	88081349	Chr4D	87960635	87962912	+	87961773	1.0	1.0
gene:TraesCS4D03G0216300	Chr4D	88082770	88088466	-	88085618	Chr4D	87963131	87968827	-	87965979	1.0	1.0
gene:TraesCS4D03G0216400	Chr4D	88093423	88095409	+	88094416	Chr4D	87973831	87975817	+	87974824	1.0	1.0
gene:TraesCS4D03G0216500	Chr4D	88311273	88313029	+	88312151	Chr4D	88191918	88193674	+	88192796	1.0	0.996
gene:TraesCS4D03G0216700	Chr4D	88319893	88321378	-	88320635	Chr4D	88200539	88202024	-	88201281	1.0	1.0
gene:TraesCS4D03G0216800	Chr4D	88329032	88330761	-	88329896	Chr4D	88209678	88211407	-	88210542	1.0	1.0
gene:TraesCS4D03G0217000	Chr4D	88484799	88486342	+	88485570	Chr4D	88364359	88365902	+	88365130	1.0	1.0
gene:TraesCS4D03G0217100	Chr4D	88489050	88496359	-	88492704	Chr4D	88368610	88375919	-	88372264	1.0	1.0
gene:TraesCS4D03G0217200	Chr4D	88503775	88505971	-	88504873	Chr4D	88383335	88385531	-	88384433	1.0	1.0
gene:TraesCS4D03G0217300	Chr4D	88506379	88512307	-	88509343	Chr4D	88385939	88391867	-	88388903	1.0	1.0
gene:TraesCS4D03G0217400	Chr4D	88514818	88517522	-	88516170	Chr4D	88394231	88396935	-	88395583	1.0	1.0
gene:TraesCS4D03G0217500	Chr4D	88519207	88521781	-	88520494	Chr4D	88398620	88401194	-	88399907	1.0	1.0
gene:TraesCS4D03G0217600	Chr4D	88833047	88833511	+	88833279	Chr4D	88711456	88711920	+	88711688	1.0	1.0
gene:TraesCS4D03G0217900	Chr4D	89061269	89062178	+	89061723	Chr4D	88938546	88939455	+	88939000	1.0	1.0
gene:TraesCS4D03G0218000	Chr4D	89261716	89264284	-	89263000	Chr4D	89141111	89143679	-	89142395	1.0	0.998
gene:TraesCS4D03G0218400	Chr4D	89618372	89620504	-	89619438	Chr4D	89496793	89498924	-	89497858	0.999	0.999
gene:TraesCS4D03G0218600	Chr4D	89773947	89776778	+	89775362	Chr4D	89651983	89654814	+	89653398	1.0	1.0
gene:TraesCS4D03G0218700	Chr4D	89776625	89781818	-	89779221	Chr4D	89654661	89659854	-	89657257	1.0	1.0
gene:TraesCS4D03G0218900	Chr4D	89782130	89786639	+	89784384	Chr4D	89660166	89664675	+	89662420	1.0	1.0
gene:TraesCS4D03G0219100	Chr4D	89788750	89790747	-	89789748	Chr4D	89666786	89668783	-	89667784	1.0	1.0
gene:TraesCS4D03G0219400	Chr4D	89891156	89895684	-	89893420	Chr4D	89769303	89773831	-	89771567	1.0	1.0
gene:TraesCS4D03G0219600	Chr4D	90281045	90285539	-	90283292	Chr4D	90157554	90162048	-	90159801	1.0	1.0
gene:TraesCS4D03G0219900	Chr4D	91276197	91277109	+	91276653	Chr4D	91150246	91151158	+	91150702	1.0	1.0
gene:TraesCS4D03G0220100	Chr4D	91338407	91342989	+	91340698	Chr4D	91211331	91215913	+	91213622	1.0	1.0
gene:TraesCS4D03G0220200	Chr4D	91400083	91406925	+	91403504	Chr4D	91271952	91278794	+	91275373	1.0	1.0
gene:TraesCS4D03G0220300	Chr4D	91409751	91410647	-	91410199	Chr4D	91281584	91282480	-	91282032	1.0	1.0
gene:TraesCS4D03G0220700	Chr4D	91567646	91569626	-	91568636	Chr4D	91440024	91442004	-	91441014	1.0	1.0
gene:TraesCS4D03G0220900	Chr4D	91571812	91574232	-	91573022	Chr4D	91444229	91446649	-	91445439	1.0	1.0
gene:TraesCS4D03G0221100	Chr4D	91586823	91590563	-	91588693	Chr4D	91458794	91462534	-	91460664	1.0	1.0
gene:TraesCS4D03G0221200	Chr4D	91868758	91869913	-	91869335	Chr4D	91739476	91740631	-	91740053	1.0	1.0
gene:TraesCS4D03G0221400	Chr4D	92410593	92412620	-	92411606	Chr4D	92278832	92280859	-	92279845	1.0	1.0
gene:TraesCS4D03G0221500	Chr4D	92519314	92532746	+	92526030	Chr4D	92387029	92400461	+	92393745	1.0	1.0
gene:TraesCS4D03G0221700	Chr4D	92541269	92541505	-	92541387	Chr4D	92408984	92409220	-	92409102	1.0	1.0
gene:TraesCS4D03G0221800	Chr4D	92541674	92541982	-	92541828	Chr4D	92409389	92409697	-	92409543	1.0	1.0
gene:TraesCS4D03G0222000	Chr4D	92547077	92548143	-	92547610	Chr4D	92414795	92415861	-	92415328	1.0	1.0
gene:TraesCS4D03G0222100	Chr4D	92550399	92551347	-	92550873	Chr4D	92418117	92419065	-	92418591	1.0	1.0
gene:TraesCS4D03G0222300	Chr4D	92558539	92559252	-	92558895	Chr4D	92426525	92427238	-	92426881	1.0	1.0
gene:TraesCS4D03G0222500	Chr4D	92990797	92997801	+	92994299	Chr4D	92847289	92854294	+	92850791	1.0	0.999
gene:TraesCS4D03G0222900	Chr4D	93407113	93410982	+	93409047	Chr4D	93262358	93266230	+	93264294	0.996	0.983
gene:TraesCS4D03G0223000	Chr4D	93409082	93409447	-	93409264	Chr4D	93264327	93264692	-	93264509	1.0	1.0
gene:TraesCS4D03G0223100	Chr4D	93414649	93420767	-	93417708	Chr4D	93269897	93276011	-	93272954	0.999	0.999
gene:TraesCS4D03G0223200	Chr4D	93673294	93678975	-	93676134	Chr4D	93527704	93533549	-	93530626	1.0	0.941
gene:TraesCS4D03G0223300	Chr4D	93681068	93681649	-	93681358	Chr4D	93535642	93536223	-	93535932	1.0	1.0
gene:TraesCS4D03G0223400	Chr4D	93683593	93685114	-	93684353	Chr4D	93538165	93539686	-	93538925	1.0	1.0
gene:TraesCS4D03G0223500	Chr4D	93724368	93725326	+	93724847	Chr4D	93578780	93579738	+	93579259	1.0	1.0
gene:TraesCS4D03G0223700	Chr4D	93775710	93776639	-	93776174	Chr4D	93628799	93629728	-	93629263	1.0	1.0
gene:TraesCS4D03G0224500	Chr4D	93788126	93794668	-	93791397	Chr4D	93641215	93647757	-	93644486	1.0	1.0
gene:TraesCS4D03G0224600	Chr4D	93941557	93947428	+	93944492	Chr4D	93794666	93800537	+	93797601	1.0	1.0
gene:TraesCS4D03G0224700	Chr4D	93947592	93950325	-	93948958	Chr4D	93800701	93803434	-	93802067	1.0	1.0
gene:TraesCS4D03G0225000	Chr4D	94047072	94048885	-	94047978	Chr4D	93900401	93902214	-	93901307	1.0	1.0
gene:TraesCS4D03G0225200	Chr4D	94096346	94098707	-	94097526	Chr4D	93949071	93951432	-	93950251	1.0	0.999
gene:TraesCS4D03G0225500	Chr4D	94177996	94178637	+	94178316	Chr4D	94031432	94032073	+	94031752	1.0	1.0
gene:TraesCS4D03G0225600	Chr4D	94180523	94186671	-	94183597	Chr4D	94033969	94040153	-	94037061	1.0	1.0
gene:TraesCS4D03G0225700	Chr4D	94278932	94284031	+	94281481	Chr4D	94132480	94137579	+	94135029	1.0	1.0
gene:TraesCS4D03G0225800	Chr4D	94587900	94589909	+	94588904	Chr4D	94440719	94442728	+	94441723	1.0	1.0
gene:TraesCS4D03G0226000	Chr4D	94592824	94597710	-	94595267	Chr4D	94445643	94450529	-	94448086	1.0	1.0
gene:TraesCS4D03G0226200	Chr4D	94707525	94711915	+	94709720	Chr4D	94559752	94564142	+	94561947	1.0	1.0
gene:TraesCS4D03G0226400	Chr4D	94924132	94927191	+	94925661	Chr4D	94775738	94778797	+	94777267	1.0	0.999
gene:TraesCS4D03G0226500	Chr4D	95029173	95030211	+	95029692	Chr4D	94880028	94881066	+	94880547	1.0	1.0
gene:TraesCS4D03G0226700	Chr4D	95118793	95118969	+	95118881	Chr4D	94969859	94970035	+	94969947	1.0	1.0
gene:TraesCS4D03G0226900	Chr4D	95199782	95202898	-	95201340	Chr4D	95051062	95054178	-	95052620	1.0	1.0
gene:TraesCS4D03G0227400	Chr4D	95460343	95465905	-	95463124	Chr4D	95309762	95315324	-	95312543	1.0	1.0
gene:TraesCS4D03G0227600	Chr4D	95608023	95609448	+	95608735	Chr4D	95457074	95458499	+	95457786	1.0	1.0
gene:TraesCS4D03G0227700	Chr4D	95618548	95622199	-	95620373	Chr4D	95467599	95471250	-	95469424	1.0	0.999
gene:TraesCS4D03G0227900	Chr4D	95830100	95830483	-	95830291	Chr4D	95678262	95678645	-	95678453	1.0	1.0
gene:TraesCS4D03G0228000	Chr4D	95849919	95850588	+	95850253	Chr4D	95697604	95698273	+	95697938	1.0	1.0
gene:TraesCS4D03G0228200	Chr4D	95858247	95861211	+	95859729	Chr4D	95705945	95708909	+	95707427	1.0	1.0
gene:TraesCS4D03G0228300	Chr4D	96108077	96108424	-	96108250	Chr4D	95956059	95956406	-	95956232	1.0	1.0
gene:TraesCS4D03G0228400	Chr4D	96108086	96109026	+	96108556	Chr4D	95956068	95957008	+	95956538	1.0	1.0
gene:TraesCS4D03G0228800	Chr4D	96202708	96204869	+	96203788	Chr4D	96050798	96052959	+	96051878	1.0	0.998
gene:TraesCS4D03G0228900	Chr4D	96204106	96209681	-	96206893	Chr4D	96052196	96057771	-	96054983	1.0	1.0
gene:TraesCS4D03G0229100	Chr4D	96371157	96372377	-	96371767	Chr4D	96218384	96219604	-	96218994	1.0	1.0
gene:TraesCS4D03G0229600	Chr4D	96841960	96847007	+	96844483	Chr4D	96688158	96693205	+	96690681	1.0	1.0
gene:TraesCS4D03G0229700	Chr4D	96847833	96848894	+	96848363	Chr4D	96694031	96695092	+	96694561	1.0	1.0
gene:TraesCS4D03G0230100	Chr4D	96930191	96934231	+	96932211	Chr4D	96776217	96780257	+	96778237	1.0	1.0
gene:TraesCS4D03G0230500	Chr4D	96945809	96951390	-	96948599	Chr4D	96791835	96797495	-	96794665	1.0	1.0
gene:TraesCS4D03G0230600	Chr4D	97034515	97036719	+	97035617	Chr4D	96880737	96882941	+	96881839	1.0	1.0
gene:TraesCS4D03G0230800	Chr4D	97214948	97216258	+	97215603	Chr4D	97060344	97061654	+	97060999	1.0	1.0
gene:TraesCS4D03G0230900	Chr4D	97218859	97220538	-	97219698	Chr4D	97064254	97065933	-	97065093	1.0	1.0
gene:TraesCS4D03G0231200	Chr4D	97227407	97234211	-	97230809	Chr4D	97072857	97080022	-	97076439	1.0	0.9
gene:TraesCS4D03G0231400	Chr4D	97680724	97681170	+	97680947	Chr4D	97527292	97527738	+	97527515	1.0	1.0
gene:TraesCS4D03G0231500	Chr4D	97694932	97696499	+	97695715	Chr4D	97541492	97543059	+	97542275	1.0	1.0
gene:TraesCS4D03G0231700	Chr4D	97701509	97703207	+	97702358	Chr4D	97548069	97549767	+	97548918	1.0	1.0
gene:TraesCS4D03G0231800	Chr4D	97703922	97705099	+	97704510	Chr4D	97550483	97551660	+	97551071	1.0	1.0
gene:TraesCS4D03G0231900	Chr4D	97735234	97736837	-	97736035	Chr4D	97581829	97583432	-	97582630	1.0	1.0
gene:TraesCS4D03G0232400	Chr4D	97823902	97825993	+	97824947	Chr4D	97670851	97672942	+	97671896	1.0	1.0
gene:TraesCS4D03G0232500	Chr4D	97919724	97921860	+	97920792	Chr4D	97767200	97769336	+	97768268	1.0	1.0
gene:TraesCS4D03G0232700	Chr4D	98032040	98032512	+	98032276	Chr4D	97879181	97879653	+	97879417	1.0	1.0
gene:TraesCS4D03G0232900	Chr4D	98033754	98034991	+	98034372	Chr4D	97880895	97882132	+	97881513	1.0	1.0
gene:TraesCS4D03G0233000	Chr4D	98050450	98050741	-	98050595	Chr4D	97897708	97897999	-	97897853	1.0	1.0
gene:TraesCS4D03G0233800	Chr4D	98264068	98266288	+	98265178	Chr4D	98113351	98115570	+	98114460	0.999	0.999
gene:TraesCS4D03G0233900	Chr4D	98265709	98268923	-	98267316	Chr4D	98114992	98118205	-	98116598	1.0	0.999
gene:TraesCS4D03G0234100	Chr4D	98273640	98276661	-	98275150	Chr4D	98122965	98125986	-	98124475	1.0	1.0
gene:TraesCS4D03G0234400	Chr4D	98319075	98321127	-	98320101	Chr4D	98168434	98170486	-	98169460	1.0	1.0
gene:TraesCS4D03G0234500	Chr4D	98329370	98383708	-	98356539	Chr4D	98178729	98233222	-	98205975	1.0	1.0
gene:TraesCS4D03G0234900	Chr4D	98396401	98396692	+	98396546	Chr4D	98245915	98246206	+	98246060	1.0	1.0
gene:TraesCS4D03G0235100	Chr4D	98745789	98748244	+	98747016	Chr4D	98594664	98597119	+	98595891	1.0	1.0
gene:TraesCS4D03G0235200	Chr4D	98751085	98757677	+	98754381	Chr4D	98599960	98606552	+	98603256	1.0	1.0
gene:TraesCS4D03G0235800	Chr4D	98784048	98785639	+	98784843	Chr4D	98633196	98634787	+	98633991	1.0	1.0
gene:TraesCS4D03G0236300	Chr4D	98878293	98884616	+	98881454	Chr4D	98727452	98733775	+	98730613	1.0	0.999
gene:TraesCS4D03G0236600	Chr4D	99185097	99192522	+	99188809	Chr4D	99032954	99040353	+	99036653	1.0	1.0
gene:TraesCS4D03G0237000	Chr4D	99232693	99235783	+	99234238	Chr4D	99080198	99083288	+	99081743	1.0	1.0
gene:TraesCS4D03G0237300	Chr4D	99246593	99247480	+	99247036	Chr4D	99093908	99094795	+	99094351	1.0	1.0
gene:TraesCS4D03G0237400	Chr4D	99462452	99463801	-	99463126	Chr4D	99308548	99309897	-	99309222	1.0	1.0
gene:TraesCS4D03G0237600	Chr4D	99956127	99964932	-	99960529	Chr4D	99802316	99810841	-	99806578	1.0	1.0
gene:TraesCS4D03G0237700	Chr4D	100495153	100497163	+	100496158	Chr4D	100339970	100341980	+	100340975	1.0	1.0
gene:TraesCS4D03G0237900	Chr4D	100521880	100527944	+	100524912	Chr4D	100366697	100372767	+	100369732	1.0	0.999
gene:TraesCS4D03G0238000	Chr4D	100614944	100615309	+	100615126	Chr4D	100459885	100460250	+	100460067	1.0	1.0
gene:TraesCS4D03G0238100	Chr4D	100631223	100631585	+	100631404	Chr4D	100476164	100476526	+	100476345	1.0	1.0
gene:TraesCS4D03G0238500	Chr4D	100777633	100778193	+	100777913	Chr4D	100622243	100622803	+	100622523	1.0	1.0
gene:TraesCS4D03G0238600	Chr4D	100856096	100860677	+	100858386	Chr4D	100700936	100705517	+	100703226	1.0	1.0
gene:TraesCS4D03G0238700	Chr4D	100860510	100864493	-	100862501	Chr4D	100705350	100709333	-	100707341	1.0	1.0
gene:TraesCS4D03G0238800	Chr4D	100865423	100869735	-	100867579	Chr4D	100710263	100714575	-	100712419	1.0	1.0
gene:TraesCS4D03G0239000	Chr4D	101067781	101068065	+	101067923	Chr4D	100912210	100912494	+	100912352	1.0	1.0
gene:TraesCS4D03G0239100	Chr4D	101089261	101093849	+	101091555	Chr4D	100933861	100938440	+	100936150	0.996	0.995
gene:TraesCS4D03G0239400	Chr4D	101103554	101106357	-	101104955	Chr4D	100948145	100950946	-	100949545	1.0	1.0
gene:TraesCS4D03G0239800	Chr4D	101332340	101338393	-	101335366	Chr4D	101142584	101148637	-	101145610	1.0	1.0
gene:TraesCS4D03G0239900	Chr4D	101345938	101347670	+	101346804	Chr4D	101156188	101157920	+	101157054	1.0	1.0
gene:TraesCS4D03G0240000	Chr4D	101347938	101349600	+	101348769	Chr4D	101158188	101159850	+	101159019	1.0	1.0
gene:TraesCS4D03G0240200	Chr4D	101351122	101357156	+	101354139	Chr4D	101161372	101167490	+	101164431	1.0	1.0
gene:TraesCS4D03G0240400	Chr4D	101709837	101711433	-	101710635	Chr4D	101518782	101520378	-	101519580	1.0	1.0
gene:TraesCS4D03G0240600	Chr4D	101757372	101757929	+	101757650	Chr4D	101565873	101566430	+	101566151	1.0	1.0
gene:TraesCS4D03G0240700	Chr4D	101761673	101764100	-	101762886	Chr4D	101569993	101572420	-	101571206	1.0	1.0
gene:TraesCS4D03G0240800	Chr4D	101825671	101827710	-	101826690	Chr4D	101634453	101636492	-	101635472	1.0	1.0
gene:TraesCS4D03G0241600	Chr4D	101972502	101977543	-	101975022	Chr4D	101781656	101786697	-	101784176	1.0	1.0
gene:TraesCS4D03G0241800	Chr4D	101984367	101994880	-	101989623	Chr4D	101793690	101804203	-	101798946	1.0	1.0
gene:TraesCS4D03G0242000	Chr4D	102422010	102422297	-	102422153	Chr4D	102213597	102213884	-	102213740	1.0	0.996
gene:TraesCS4D03G0242200	Chr4D	102457408	102462284	+	102459846	Chr4D	102248992	102253868	+	102251430	1.0	1.0
gene:TraesCS4D03G0242500	Chr4D	102471254	102476599	+	102473926	Chr4D	102262838	102268183	+	102265510	1.0	1.0
gene:TraesCS4D03G0242700	Chr4D	102478997	102479901	-	102479449	Chr4D	102270551	102271455	-	102271003	1.0	1.0
gene:TraesCS4D03G0242800	Chr4D	102481333	102484842	-	102483087	Chr4D	102272922	102276445	-	102274683	1.0	1.0
gene:TraesCS4D03G0242900	Chr4D	102703035	102706033	-	102704534	Chr4D	102493934	102496932	-	102495433	1.0	1.0
gene:TraesCS4D03G0243000	Chr4D	102721640	102725122	-	102723381	Chr4D	102512539	102516021	-	102514280	1.0	1.0
gene:TraesCS4D03G0243200	Chr4D	102848431	102849165	-	102848798	Chr4D	102638982	102639716	-	102639349	1.0	1.0
gene:TraesCS4D03G0243300	Chr4D	103184223	103187720	-	103185971	Chr4D	102973778	102977275	-	102975526	1.0	1.0
gene:TraesCS4D03G0243500	Chr4D	103539698	103540105	-	103539901	Chr4D	103331353	103331760	-	103331556	1.0	1.0
gene:TraesCS4D03G0243700	Chr4D	103554563	103559331	-	103556947	Chr4D	103346218	103351006	-	103348612	1.0	1.0
gene:TraesCS4D03G0243800	Chr4D	103781746	103792638	-	103787192	Chr4D	103573571	103584463	-	103579017	1.0	1.0
gene:TraesCS4D03G0244400	Chr4D	105430286	105433502	+	105431894	Chr4D	105218267	105221483	+	105219875	1.0	1.0
gene:TraesCS4D03G0244600	Chr4D	105542198	105552414	-	105547306	Chr4D	105329869	105340085	-	105334977	1.0	1.0
gene:TraesCS4D03G0244900	Chr4D	106190717	106192759	+	106191738	Chr4D	105966050	105968092	+	105967071	1.0	1.0
gene:TraesCS4D03G0245000	Chr4D	106221883	106236160	-	106229021	Chr4D	105996128	106009947	-	106003037	1.0	1.0
gene:TraesCS4D03G0245100	Chr4D	106268826	106271064	+	106269945	Chr4D	106041826	106044064	+	106042945	1.0	1.0
gene:TraesCS4D03G0245400	Chr4D	106705475	106709281	-	106707378	Chr4D	106476646	106480452	-	106478549	1.0	1.0
gene:TraesCS4D03G0245600	Chr4D	106969410	106971196	-	106970303	Chr4D	106736642	106738427	-	106737534	0.999	0.999
gene:TraesCS4D03G0245700	Chr4D	106972320	106975752	-	106974036	Chr4D	106739551	106742983	-	106741267	1.0	1.0
gene:TraesCS4D03G0245800	Chr4D	107025629	107027842	+	107026735	Chr4D	106792739	106794952	+	106793845	1.0	1.0
gene:TraesCS4D03G0245900	Chr4D	107028943	107029801	-	107029372	Chr4D	106796053	106796911	-	106796482	1.0	1.0
gene:TraesCS4D03G0246100	Chr4D	107723424	107723873	-	107723648	Chr4D	107486616	107487065	-	107486840	1.0	1.0
gene:TraesCS4D03G0246200	Chr4D	107725895	107728760	-	107727327	Chr4D	107489087	107491952	-	107490519	1.0	1.0
gene:TraesCS4D03G0246400	Chr4D	107978731	107980886	+	107979808	Chr4D	107741984	107744139	+	107743061	1.0	1.0
gene:TraesCS4D03G0246500	Chr4D	107997568	107998855	-	107998211	Chr4D	107760821	107762108	-	107761464	1.0	1.0
gene:TraesCS4D03G0246600	Chr4D	108305419	108309469	+	108307444	Chr4D	108066999	108071049	+	108069024	1.0	0.995
gene:TraesCS4D03G0246700	Chr4D	108338899	108339577	+	108339238	Chr4D	108100591	108101269	+	108100930	1.0	1.0
gene:TraesCS4D03G0246800	Chr4D	108341664	108342110	-	108341887	Chr4D	108103356	108103802	-	108103579	1.0	1.0
gene:TraesCS4D03G0246900	Chr4D	108345049	108346931	-	108345990	Chr4D	108106741	108108623	-	108107682	1.0	0.999
gene:TraesCS4D03G0247400	Chr4D	108506162	108510121	-	108508141	Chr4D	108268045	108272004	-	108270024	1.0	0.999
gene:TraesCS4D03G0247700	Chr4D	108912469	108917067	-	108914768	Chr4D	108660291	108664889	-	108662590	1.0	1.0
gene:TraesCS4D03G0247800	Chr4D	109122139	109125479	+	109123809	Chr4D	108850905	108854246	+	108852575	1.0	1.0
gene:TraesCS4D03G0247900	Chr4D	109129042	109130219	+	109129630	Chr4D	108857428	108858605	+	108858016	1.0	0.997
gene:TraesCS4D03G0248000	Chr4D	109137994	109138362	+	109138178	Chr4D	108866396	108866764	+	108866580	1.0	1.0
gene:TraesCS4D03G0248100	Chr4D	109138987	109159922	-	109149454	Chr4D	108867389	108888324	-	108877856	1.0	1.0
gene:TraesCS4D03G0248200	Chr4D	109170722	109171234	-	109170978	Chr4D	108899039	108899551	-	108899295	1.0	0.998
gene:TraesCS4D03G0249000	Chr4D	109191903	109193116	-	109192509	Chr4D	108920220	108921433	-	108920826	1.0	1.0
gene:TraesCS4D03G0249100	Chr4D	109357953	109359154	-	109358553	Chr4D	109085295	109086515	-	109085905	0.998	0.973
