gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Mace_tgt_chr	Mace_tgt_start	Mace_tgt_end	Mace_tgt_strand	Mace_tgt_midpoint	Mace_coverage	Mace_identity
gene:TraesCS3B03G0315700	Chr3B	126944867	126946101	+	126945484	Chr3B	126881975	126883209	+	126882592	1.0	1.0
gene:TraesCS3B03G0315800	Chr3B	126949044	126949583	+	126949313	Chr3B	126886151	126886690	+	126886420	1.0	1.0
gene:TraesCS3B03G0316100	Chr3B	126978816	126980844	+	126979830	Chr3B	126915948	126917976	+	126916962	1.0	1.0
gene:TraesCS3B03G0316400	Chr3B	127126482	127127454	-	127126968	Chr3B	127064152	127065124	-	127064638	1.0	0.998
gene:TraesCS3B03G0316500	Chr3B	127127745	127131281	-	127129513	Chr3B	127065415	127068951	-	127067183	1.0	1.0
gene:TraesCS3B03G0316700	Chr3B	127276524	127279579	+	127278051	Chr3B	127214147	127217202	+	127215674	1.0	1.0
gene:TraesCS3B03G0316800	Chr3B	127282926	127286491	+	127284708	Chr3B	127220549	127224115	+	127222332	1.0	1.0
gene:TraesCS3B03G0316900	Chr3B	127404281	127404730	-	127404505	Chr3B	127342057	127342506	-	127342281	1.0	1.0
gene:TraesCS3B03G0317200	Chr3B	127510521	127514432	-	127512476	Chr3B	127448419	127452330	-	127450374	1.0	0.999
gene:TraesCS3B03G0317700	Chr3B	127734081	127734407	-	127734244	Chr3B	127670788	127671114	-	127670951	1.0	1.0
gene:TraesCS3B03G0317900	Chr3B	127737217	127739081	-	127738149	Chr3B	127673925	127675789	-	127674857	1.0	1.0
gene:TraesCS3B03G0318000	Chr3B	127809559	127811469	+	127810514	Chr3B	127745926	127747836	+	127746881	1.0	1.0
gene:TraesCS3B03G0318100	Chr3B	127837387	127839736	+	127838561	Chr3B	127773664	127776013	+	127774838	1.0	1.0
gene:TraesCS3B03G0318200	Chr3B	127839911	127841530	-	127840720	Chr3B	127776188	127777807	-	127776997	1.0	0.997
gene:TraesCS3B03G0318400	Chr3B	127843935	127850412	-	127847173	Chr3B	127780128	127786606	-	127783367	1.0	0.995
gene:TraesCS3B03G0318600	Chr3B	127875812	127877730	-	127876771	Chr3B	127810304	127812169	-	127811236	0.971	0.953
gene:TraesCS3B03G0318700	Chr3B	127879423	127880299	-	127879861	Chr3B	127813886	127814770	-	127814328	1.0	0.958
gene:TraesCS3B03G0318800	Chr3B	127919030	127922372	+	127920701	Chr3B	127892348	127895703	+	127894025	1.0	0.992
gene:TraesCS3B03G0319100	Chr3B	128117483	128118733	-	128118108	Chr3B	128083795	128085045	-	128084420	1.0	0.991
gene:TraesCS3B03G0319200	Chr3B	128165233	128166268	-	128165750	Chr3B	128131531	128132567	-	128132049	1.0	0.995
gene:TraesCS3B03G0319400	Chr3B	128377390	128377653	-	128377521	Chr3B	128368055	128368318	-	128368186	1.0	0.984
gene:TraesCS3B03G0319700	Chr3B	128409266	128417268	-	128413267	Chr3B	128399842	128407906	-	128403874	1.0	0.997
gene:TraesCS3B03G0320700	Chr3B	129273006	129274783	-	129273894	Chr3B	129255948	129257725	-	129256836	1.0	0.999
gene:TraesCS3B03G0320800	Chr3B	129275660	129278088	-	129276874	Chr3B	129258602	129261030	-	129259816	1.0	0.998
gene:TraesCS3B03G0321000	Chr3B	129295381	129315907	-	129305644	Chr3B	129276514	129297345	-	129286929	1.0	0.999
gene:TraesCS3B03G0321100	Chr3B	129320875	129321477	+	129321176	Chr3B	129302489	129303091	+	129302790	1.0	0.998
gene:TraesCS3B03G0321400	Chr3B	129441056	129446670	+	129443863	Chr3B	129436102	129441721	+	129438911	1.0	0.994
gene:TraesCS3B03G0321500	Chr3B	129642628	129651227	+	129646927	Chr3B	129629944	129638552	+	129634248	1.0	0.997
gene:TraesCS3B03G0321700	Chr3B	129855580	129857642	+	129856611	Chr3B	129827403	129829465	+	129828434	1.0	0.998
gene:TraesCS3B03G0321800	Chr3B	129969129	129970900	+	129970014	Chr3B	130029437	130031208	+	130030322	1.0	0.998
gene:TraesCS3B03G0322100	Chr3B	130219775	130222278	-	130221026	Chr3B	130280590	130283092	-	130281841	1.0	0.999
gene:TraesCS3B03G0322200	Chr3B	130423319	130428458	+	130425888	Chr3B	130472611	130477750	+	130475180	1.0	0.999
gene:TraesCS3B03G0322300	Chr3B	130454879	130459064	+	130456971	Chr3B	130502562	130506741	+	130504651	1.0	1.0
gene:TraesCS3B03G0322400	Chr3B	130472261	130472966	+	130472613	Chr3B	130513486	130514191	+	130513838	1.0	1.0
gene:TraesCS3B03G0322700	Chr3B	130506344	130512329	-	130509336	Chr3B	130547034	130553019	-	130550026	1.0	0.997
gene:TraesCS3B03G0322900	Chr3B	130520013	130522463	-	130521238	Chr3B	130560736	130563186	-	130561961	1.0	0.998
gene:TraesCS3B03G0323100	Chr3B	130790987	130797867	+	130794427	Chr3B	130844052	130850935	+	130847493	1.0	0.999
gene:TraesCS3B03G0323200	Chr3B	130823627	130827776	+	130825701	Chr3B	130876661	130880810	+	130878735	1.0	0.998
gene:TraesCS3B03G0323300	Chr3B	131092396	131097779	+	131095087	Chr3B	131153837	131159208	+	131156522	1.0	0.996
gene:TraesCS3B03G0323600	Chr3B	131169341	131179056	+	131174198	Chr3B	131230451	131240166	+	131235308	1.0	0.998
gene:TraesCS3B03G0323700	Chr3B	131355019	131355567	+	131355293	Chr3B	131429959	131430505	+	131430232	0.995	0.983
gene:TraesCS3B03G0323900	Chr3B	131648105	131655726	+	131651915	Chr3B	131692730	131700334	+	131696532	0.999	0.997
gene:TraesCS3B03G0324200	Chr3B	131777724	131778743	-	131778233	Chr3B	131834542	131835561	-	131835051	1.0	0.995
gene:TraesCS3B03G0324700	Chr3B	132097896	132100069	-	132098982	Chr3B	132133059	132135231	-	132134145	0.999	0.998
gene:TraesCS3B03G0325000	Chr3B	132308558	132313634	+	132311096	Chr3B	132334631	132339534	+	132337082	0.938	0.93
gene:TraesCS3B03G0325100	Chr3B	132314523	132321032	-	132317777	Chr3B	132340422	132346941	-	132343681	1.0	0.997
gene:TraesCS3B03G0326200	Chr3B	134256604	134261951	+	134259277	Chr3B	134245639	134250984	+	134248311	1.0	1.0
gene:TraesCS3B03G0326600	Chr3B	134508508	134510301	+	134509404	Chr3B	134526199	134528027	+	134527113	1.0	0.978
gene:TraesCS3B03G0326700	Chr3B	134705797	134711723	-	134708760	Chr3B	134729365	134735292	-	134732328	1.0	0.999
gene:TraesCS3B03G0326800	Chr3B	134713796	134715498	+	134714647	Chr3B	134737131	134738833	+	134737982	1.0	0.997
gene:TraesCS3B03G0327200	Chr3B	134802149	134807770	+	134804959	Chr3B	134814642	134820264	+	134817453	1.0	0.998
gene:TraesCS3B03G0327400	Chr3B	135029740	135035462	-	135032601	Chr3B	135044949	135050765	-	135047857	1.0	0.997
gene:TraesCS3B03G0327600	Chr3B	135134013	135147724	-	135140868	Chr3B	135149847	135163566	-	135156706	1.0	0.998
gene:TraesCS3B03G0327700	Chr3B	135148152	135151169	-	135149660	Chr3B	135163994	135166992	-	135165493	1.0	0.997
gene:TraesCS3B03G0327800	Chr3B	135151833	135156306	-	135154069	Chr3B	135167814	135172300	-	135170057	1.0	0.995
gene:TraesCS3B03G0328500	Chr3B	135743643	135744166	+	135743904	Chr3B	136267836	136268359	+	136268097	0.998	0.969
gene:TraesCS3B03G0328600	Chr3B	135874411	135875672	-	135875041	Chr3B	136470775	136472037	+	136471406	1.0	0.969
gene:TraesCS3B03G0329000	Chr3B	136152558	136153103	-	136152830	Chr3B	136891100	136891642	-	136891371	0.993	0.94
gene:TraesCS3B03G0329300	Chr3B	136301067	136302361	-	136301714	Chr3B	136866083	136867377	-	136866730	1.0	0.99
gene:TraesCS3B03G0330100	Chr3B	136570936	136571836	-	136571386	Chr3B	137073641	137074542	-	137074091	1.0	0.987
gene:TraesCS3B03G0330200	Chr3B	137272109	137273951	-	137273030	Chr3B	137566516	137568303	-	137567409	0.965	0.943
gene:TraesCS3B03G0330300	Chr3B	137301035	137302761	+	137301898	Chr3B	137592833	137594558	+	137593695	0.999	0.994
gene:TraesCS3B03G0330800	Chr3B	137528320	137529633	+	137528976	Chr3B	137847712	137849025	+	137848368	1.0	0.998
gene:TraesCS3B03G0331000	Chr3B	137532373	137534828	-	137533600	Chr3B	137851793	137854248	-	137853020	1.0	0.997
gene:TraesCS3B03G0331800	Chr3B	137762401	137765382	+	137763891	Chr3B	138109656	138112639	+	138111147	1.0	0.993
gene:TraesCS3B03G0331900	Chr3B	137830194	137831012	+	137830603	Chr3B	138187718	138188536	+	138188127	1.0	0.995
gene:TraesCS3B03G0332000	Chr3B	137831361	137831573	-	137831467	Chr3B	138188885	138189097	-	138188991	1.0	1.0
gene:TraesCS3B03G0332100	Chr3B	137835967	137839546	-	137837756	Chr3B	138193488	138197068	-	138195278	1.0	0.997
gene:TraesCS3B03G0332200	Chr3B	137840222	137848702	-	137844462	Chr3B	138197744	138205860	-	138201802	1.0	0.997
gene:TraesCS3B03G0332300	Chr3B	138133510	138135088	-	138134299	Chr3B	138492753	138494332	-	138493542	1.0	0.997
gene:TraesCS3B03G0332400	Chr3B	138137022	138138404	-	138137713	Chr3B	138496267	138497649	-	138496958	1.0	0.999
gene:TraesCS3B03G0332500	Chr3B	138144852	138146356	-	138145604	Chr3B	138504097	138505601	-	138504849	1.0	0.999
gene:TraesCS3B03G0332600	Chr3B	138209341	138210898	-	138210119	Chr3B	138568597	138570153	-	138569375	0.999	0.998
gene:TraesCS3B03G0332700	Chr3B	138234907	138236325	-	138235616	Chr3B	138593772	138595189	-	138594480	0.999	0.995
gene:TraesCS3B03G0333300	Chr3B	138405255	138406182	+	138405718	Chr3B	138772641	138773568	+	138773104	1.0	0.995
gene:TraesCS3B03G0333700	Chr3B	138413616	138422304	-	138417960	Chr3B	138780479	138789156	-	138784817	0.998	0.996
gene:TraesCS3B03G0334300	Chr3B	138498202	138499886	-	138499044	Chr3B	138854257	138855941	-	138855099	1.0	0.997
gene:TraesCS3B03G0334600	Chr3B	138567288	138568871	-	138568079	Chr3B	138930393	138931976	-	138931184	1.0	0.998
gene:TraesCS3B03G0334700	Chr3B	138755085	138757245	+	138756165	Chr3B	139145051	139147175	+	139146113	1.0	1.0
gene:TraesCS3B03G0334800	Chr3B	139122671	139125553	+	139124112	Chr3B	139587081	139589977	+	139588529	1.0	0.994
gene:TraesCS3B03G0334900	Chr3B	139127463	139130011	-	139128737	Chr3B	139595302	139597851	-	139596576	1.0	0.994
gene:TraesCS3B03G0335000	Chr3B	139130323	139133419	-	139131871	Chr3B	139598163	139601257	-	139599710	1.0	0.997
gene:TraesCS3B03G0335300	Chr3B	139153445	139157955	-	139155700	Chr3B	139641116	139645564	-	139643340	0.97	0.968
gene:TraesCS3B03G0335600	Chr3B	139682613	139684020	+	139683316	Chr3B	140179115	140180512	+	140179813	0.988	0.978
gene:TraesCS3B03G0335700	Chr3B	139685226	139692883	-	139689054	Chr3B	140181718	140189382	-	140185550	0.988	0.987
gene:TraesCS3B03G0335800	Chr3B	139759057	139766778	-	139762917	Chr3B	140301319	140309217	-	140305268	1.0	0.994
gene:TraesCS3B03G0336000	Chr3B	140193256	140199511	+	140196383	Chr3B	140731524	140738835	+	140735179	1.0	0.998
gene:TraesCS3B03G0336200	Chr3B	140390880	140396568	+	140393724	Chr3B	140753879	140759582	+	140756730	0.986	0.986
gene:TraesCS3B03G0336500	Chr3B	140489100	140498922	+	140494011	Chr3B	140868575	140878416	+	140873495	1.0	0.998
gene:TraesCS3B03G0336700	Chr3B	140774300	140776221	+	140775260	Chr3B	141156530	141158451	+	141157490	1.0	0.996
gene:TraesCS3B03G0337100	Chr3B	141151968	141152516	-	141152242	Chr3B	141564318	141564866	-	141564592	1.0	0.989
gene:TraesCS3B03G0337200	Chr3B	141192168	141193529	-	141192848	Chr3B	141604531	141605897	-	141605214	1.0	0.991
gene:TraesCS3B03G0337300	Chr3B	141215325	141225197	-	141220261	Chr3B	141627105	141637086	-	141632095	1.0	1.0
gene:TraesCS3B03G0337700	Chr3B	141529567	141541056	-	141535311	Chr3B	141921678	141933224	-	141927451	1.0	0.999
gene:TraesCS3B03G0337800	Chr3B	141752297	141753738	-	141753017	Chr3B	142129189	142130630	-	142129909	1.0	0.981
gene:TraesCS3B03G0338100	Chr3B	141922857	141924404	+	141923630	Chr3B	142333216	142334763	+	142333989	1.0	0.997
gene:TraesCS3B03G0338300	Chr3B	142067660	142068762	+	142068211	Chr3B	142591941	142593042	+	142592491	0.999	0.998
gene:TraesCS3B03G0339200	Chr3B	142454785	142457273	-	142456029	Chr3B	142961276	142963764	-	142962520	1.0	1.0
gene:TraesCS3B03G0340600	Chr3B	143321318	143321860	-	143321589	Chr3B	143839277	143839819	-	143839548	1.0	1.0
gene:TraesCS3B03G0341200	Chr3B	143877789	143881609	-	143879699	Chr3B	144431802	144435622	-	144433712	1.0	0.998
gene:TraesCS3B03G0341300	Chr3B	143943375	143945866	-	143944620	Chr3B	144485073	144487529	-	144486301	0.982	0.98
gene:TraesCS3B03G0341600	Chr3B	143970921	143974231	+	143972576	Chr3B	144517855	144521253	+	144519554	1.0	0.969
gene:TraesCS3B03G0341700	Chr3B	143974283	143978563	-	143976423	Chr3B	144521305	144525488	-	144523396	1.0	1.0
gene:TraesCS3B03G0341800	Chr3B	144069597	144072478	+	144071037	Chr3B	144625391	144628269	+	144626830	1.0	0.994
gene:TraesCS3B03G0341900	Chr3B	144076687	144078576	+	144077631	Chr3B	144632479	144634368	+	144633423	1.0	0.999
gene:TraesCS3B03G0342200	Chr3B	144204054	144206807	+	144205430	Chr3B	144757700	144760453	+	144759076	1.0	0.999
gene:TraesCS3B03G0342300	Chr3B	144210477	144214695	-	144212586	Chr3B	144764164	144768382	-	144766273	1.0	0.998
gene:TraesCS3B03G0342400	Chr3B	144425855	144427033	-	144426444	Chr3B	144971659	144972837	-	144972248	1.0	0.994
gene:TraesCS3B03G0343000	Chr3B	144506283	144508127	-	144507205	Chr3B	145055188	145057035	-	145056111	1.0	0.996
gene:TraesCS3B03G0343300	Chr3B	144535580	144545960	+	144540770	Chr3B	145084261	145103251	+	145093756	1.0	0.982
gene:TraesCS3B03G0343400	Chr3B	144587310	144588324	-	144587817	Chr3B	145135082	145136096	-	145135589	1.0	0.994
gene:TraesCS3B03G0343800	Chr3B	144697935	144700533	-	144699234	Chr3B	145277586	145280184	-	145278885	1.0	0.998
gene:TraesCS3B03G0343900	Chr3B	144700965	144703087	-	144702026	Chr3B	145280616	145282737	-	145281676	1.0	0.999
gene:TraesCS3B03G0344300	Chr3B	144773212	144773625	-	144773418	Chr3B	145338811	145339224	-	145339017	1.0	1.0
gene:TraesCS3B03G0344400	Chr3B	144796217	144797407	+	144796812	Chr3B	145361114	145362304	+	145361709	1.0	0.998
gene:TraesCS3B03G0344900	Chr3B	144980466	144993443	+	144986954	Chr3B	145605025	145618383	+	145611704	1.0	0.999
gene:TraesCS3B03G0345100	Chr3B	144996100	145001338	+	144998719	Chr3B	145621038	145626276	+	145623657	1.0	0.999
gene:TraesCS3B03G0345200	Chr3B	144999443	144999964	+	144999703	Chr3B	145624381	145624902	+	145624641	1.0	1.0
gene:TraesCS3B03G0345300	Chr3B	145166176	145166976	-	145166576	Chr3B	145769503	145770303	-	145769903	1.0	1.0
gene:TraesCS3B03G0345400	Chr3B	145175699	145177760	+	145176729	Chr3B	145778793	145780854	+	145779823	1.0	0.997
gene:TraesCS3B03G0345500	Chr3B	145178587	145180461	+	145179524	Chr3B	145781682	145783556	+	145782619	1.0	0.994
gene:TraesCS3B03G0346400	Chr3B	145593763	145598838	-	145596300	Chr3B	146231540	146236615	-	146234077	1.0	0.999
gene:TraesCS3B03G0346500	Chr3B	145602453	145609698	-	145606075	Chr3B	146240200	146247445	-	146243822	1.0	0.999
gene:TraesCS3B03G0346600	Chr3B	145610156	145615287	-	145612721	Chr3B	146247903	146253045	-	146250474	0.999	0.994
gene:TraesCS3B03G0348000	Chr3B	146835522	146840910	-	146838216	Chr3B	146998861	147004018	-	147001439	1.0	0.995
gene:TraesCS3B03G0348200	Chr3B	147225542	147232124	+	147228833	Chr3B	147358445	147365017	+	147361731	0.993	0.986
gene:TraesCS3B03G0348500	Chr3B	147479243	147489542	+	147484392	Chr3B	147613248	147623552	+	147618400	1.0	0.994
gene:TraesCS3B03G0349400	Chr3B	147512848	147514136	+	147513492	Chr3B	147646718	147648007	+	147647362	1.0	0.998
gene:TraesCS3B03G0349600	Chr3B	147569988	147571357	+	147570672	Chr3B	147691056	147692425	+	147691740	1.0	0.996
gene:TraesCS3B03G0350200	Chr3B	147891437	147891820	+	147891628	Chr3B	147979874	147980257	+	147980065	1.0	1.0
gene:TraesCS3B03G0350400	Chr3B	148240526	148246735	+	148243630	Chr3B	148339195	148345397	+	148342296	1.0	0.997
gene:TraesCS3B03G0350500	Chr3B	148247669	148249297	-	148248483	Chr3B	148346433	148348061	-	148347247	1.0	1.0
gene:TraesCS3B03G0350600	Chr3B	148275430	148283690	+	148279560	Chr3B	148374205	148382465	+	148378335	1.0	0.999
gene:TraesCS3B03G0350700	Chr3B	148285673	148290753	-	148288213	Chr3B	148384445	148389525	-	148386985	1.0	0.997
gene:TraesCS3B03G0350900	Chr3B	148290650	148291367	+	148291008	Chr3B	148389422	148390140	+	148389781	1.0	0.998
gene:TraesCS3B03G0351600	Chr3B	148597570	148601160	-	148599365	Chr3B	148716872	148720462	-	148718667	1.0	0.998
gene:TraesCS3B03G0351900	Chr3B	149115458	149119259	+	149117358	Chr3B	149230415	149234216	+	149232315	1.0	0.998
gene:TraesCS3B03G0352000	Chr3B	149120124	149122875	-	149121499	Chr3B	149235081	149237860	-	149236470	1.0	0.988
gene:TraesCS3B03G0352100	Chr3B	149396664	149397821	-	149397242	Chr3B	149516804	149517961	-	149517382	1.0	0.999
gene:TraesCS3B03G0352200	Chr3B	149543146	149545246	+	149544196	Chr3B	149641042	149643142	+	149642092	1.0	0.999
gene:TraesCS3B03G0352400	Chr3B	149644204	149645568	+	149644886	Chr3B	149760216	149761580	+	149760898	1.0	0.999
gene:TraesCS3B03G0352600	Chr3B	150290736	150293933	+	150292334	Chr3B	150389371	150392554	+	150390962	0.997	0.996
gene:TraesCS3B03G0352800	Chr3B	150824801	150829487	+	150827144	Chr3B	150921063	150925749	+	150923406	1.0	1.0
gene:TraesCS3B03G0352900	Chr3B	150830124	150831553	-	150830838	Chr3B	150926386	150927815	-	150927100	1.0	1.0
gene:TraesCS3B03G0353000	Chr3B	150987091	150988487	-	150987789	Chr3B	151083301	151084697	-	151083999	1.0	1.0
gene:TraesCS3B03G0353100	Chr3B	151013098	151015109	+	151014103	Chr3B	151124359	151126370	+	151125364	1.0	0.998
gene:TraesCS3B03G0353200	Chr3B	151016045	151017161	+	151016603	Chr3B	151127306	151128422	+	151127864	1.0	1.0
gene:TraesCS3B03G0353600	Chr3B	151200139	151206309	-	151203224	Chr3B	151321306	151327477	-	151324391	1.0	1.0
gene:TraesCS3B03G0354000	Chr3B	151294768	151298424	-	151296596	Chr3B	151414555	151418211	-	151416383	1.0	0.999
gene:TraesCS3B03G0354200	Chr3B	151564036	151566137	+	151565086	Chr3B	151682808	151684909	+	151683858	1.0	1.0
gene:TraesCS3B03G0354300	Chr3B	151566561	151567543	+	151567052	Chr3B	151685333	151686315	+	151685824	1.0	1.0
gene:TraesCS3B03G0354400	Chr3B	151567367	151569928	-	151568647	Chr3B	151686139	151688700	-	151687419	1.0	0.999
gene:TraesCS3B03G0354500	Chr3B	151621236	151624229	-	151622732	Chr3B	151740124	151743117	-	151741620	1.0	1.0
gene:TraesCS3B03G0354700	Chr3B	151919941	151920817	-	151920379	Chr3B	152035967	152036843	-	152036405	1.0	1.0
gene:TraesCS3B03G0354800	Chr3B	152182413	152183643	-	152183028	Chr3B	152294076	152295306	-	152294691	1.0	1.0
gene:TraesCS3B03G0354900	Chr3B	152189460	152189999	+	152189729	Chr3B	152300467	152301006	+	152300736	1.0	1.0
gene:TraesCS3B03G0355100	Chr3B	152215212	152216869	-	152216040	Chr3B	152325405	152327062	-	152326233	1.0	0.996
gene:TraesCS3B03G0355200	Chr3B	152273685	152277867	+	152275776	Chr3B	152375133	152379315	+	152377224	1.0	0.998
gene:TraesCS3B03G0355300	Chr3B	152472933	152475864	+	152474398	Chr3B	152564800	152567731	+	152566265	1.0	0.994
gene:TraesCS3B03G0355400	Chr3B	152636463	152640771	+	152638617	Chr3B	152727748	152732184	+	152729966	1.0	0.997
gene:TraesCS3B03G0355600	Chr3B	152641781	152644144	-	152642962	Chr3B	152733088	152735451	-	152734269	1.0	0.998
gene:TraesCS3B03G0355800	Chr3B	152770705	152772004	+	152771354	Chr3B	152862340	152863646	+	152862993	1.0	1.0
gene:TraesCS3B03G0355900	Chr3B	152773398	152782286	-	152777842	Chr3B	152865039	152873927	-	152869483	1.0	0.998
gene:TraesCS3B03G0356000	Chr3B	152788890	152789696	-	152789293	Chr3B	152877157	152877963	-	152877560	1.0	0.997
gene:TraesCS3B03G0356200	Chr3B	152906870	152913188	+	152910029	Chr3B	152988700	152994940	+	152991820	0.998	0.97
gene:TraesCS3B03G0356500	Chr3B	152920297	152921292	-	152920794	Chr3B	153001633	153002628	-	153002130	1.0	0.997
gene:TraesCS3B03G0356800	Chr3B	153071711	153072987	+	153072349	Chr3B	153145321	153146597	+	153145959	1.0	0.996
gene:TraesCS3B03G0356900	Chr3B	153075055	153076420	+	153075737	Chr3B	153148666	153150031	+	153149348	1.0	0.997
gene:TraesCS3B03G0357000	Chr3B	153411406	153412222	-	153411814	Chr3B	153475509	153476325	-	153475917	1.0	1.0
gene:TraesCS3B03G0357100	Chr3B	153518111	153519289	+	153518700	Chr3B	153582139	153583317	+	153582728	1.0	1.0
gene:TraesCS3B03G0357200	Chr3B	153522855	153524105	+	153523480	Chr3B	153586883	153588133	+	153587508	1.0	1.0
gene:TraesCS3B03G0357600	Chr3B	153534193	153535236	-	153534714	Chr3B	153598221	153599264	-	153598742	1.0	1.0
gene:TraesCS3B03G0357700	Chr3B	153596869	153598137	-	153597503	Chr3B	153660920	153662188	-	153661554	1.0	1.0
gene:TraesCS3B03G0358300	Chr3B	153642128	153645577	-	153643852	Chr3B	153705470	153708919	-	153707194	1.0	1.0
gene:TraesCS3B03G0358800	Chr3B	153758661	153762022	-	153760341	Chr3B	153821030	153824286	-	153822658	1.0	1.0
gene:TraesCS3B03G0358900	Chr3B	154017374	154018618	-	154017996	Chr3B	154077510	154078754	-	154078132	1.0	1.0
gene:TraesCS3B03G0359400	Chr3B	154496675	154502822	+	154499748	Chr3B	154565825	154571972	+	154568898	1.0	1.0
gene:TraesCS3B03G0359500	Chr3B	154499247	154503039	-	154501143	Chr3B	154568397	154572189	-	154570293	1.0	1.0
gene:TraesCS3B03G0359700	Chr3B	154507611	154509525	+	154508568	Chr3B	154576761	154578675	+	154577718	1.0	1.0
gene:TraesCS3B03G0359800	Chr3B	154640722	154648764	+	154644743	Chr3B	154709912	154717953	+	154713932	0.999	0.999
gene:TraesCS3B03G0360100	Chr3B	154930737	154932176	-	154931456	Chr3B	154990514	154991953	-	154991233	1.0	1.0
gene:TraesCS3B03G0360200	Chr3B	154939099	154940976	+	154940037	Chr3B	154998643	155000520	+	154999581	1.0	1.0
gene:TraesCS3B03G0360900	Chr3B	155277340	155278741	+	155278040	Chr3B	155336801	155338202	+	155337501	1.0	0.999
gene:TraesCS3B03G0361600	Chr3B	155337811	155338743	-	155338277	Chr3B	155395743	155396675	-	155396209	1.0	1.0
gene:TraesCS3B03G0361700	Chr3B	155339017	155339805	+	155339411	Chr3B	155396949	155397737	+	155397343	1.0	1.0
gene:TraesCS3B03G0361900	Chr3B	155371574	155372851	+	155372212	Chr3B	155429496	155430773	+	155430134	1.0	1.0
gene:TraesCS3B03G0362000	Chr3B	155407562	155407945	+	155407753	Chr3B	155465302	155465685	+	155465493	1.0	1.0
gene:TraesCS3B03G0362300	Chr3B	155823369	155824787	-	155824078	Chr3B	155873371	155874789	-	155874080	1.0	1.0
gene:TraesCS3B03G0362500	Chr3B	155836120	155837537	+	155836828	Chr3B	155886156	155887573	+	155886864	1.0	1.0
gene:TraesCS3B03G0362800	Chr3B	156007959	156008336	-	156008147	Chr3B	156057151	156057528	-	156057339	1.0	1.0
gene:TraesCS3B03G0364300	Chr3B	156563016	156563387	+	156563201	Chr3B	156563109	156563480	+	156563294	1.0	0.986
gene:TraesCS3B03G0364600	Chr3B	156574831	156576593	+	156575712	Chr3B	156576741	156578350	+	156577545	0.907	0.904
gene:TraesCS3B03G0364800	Chr3B	156576767	156579594	-	156578180	Chr3B	156578524	156581477	-	156580000	1.0	1.0
gene:TraesCS3B03G0364900	Chr3B	157014825	157017173	+	157015999	Chr3B	157028024	157030373	+	157029198	1.0	0.995
gene:TraesCS3B03G0365000	Chr3B	157069979	157075491	+	157072735	Chr3B	157082883	157088396	+	157085639	1.0	0.999
gene:TraesCS3B03G0365100	Chr3B	157075883	157076842	-	157076362	Chr3B	157088604	157089557	-	157089080	0.993	0.989
gene:TraesCS3B03G0365300	Chr3B	157114387	157115481	-	157114934	Chr3B	157154877	157155971	-	157155424	1.0	1.0
gene:TraesCS3B03G0365400	Chr3B	157120390	157123273	+	157121831	Chr3B	157161003	157163884	+	157162443	0.998	0.997
gene:TraesCS3B03G0365500	Chr3B	157124170	157125438	+	157124804	Chr3B	157164781	157166049	+	157165415	1.0	0.998
gene:TraesCS3B03G0365600	Chr3B	157125987	157127949	-	157126968	Chr3B	157166598	157168602	-	157167600	1.0	0.996
gene:TraesCS3B03G0366600	Chr3B	157651522	157657387	+	157654454	Chr3B	157675954	157681679	+	157678816	1.0	0.985
gene:TraesCS3B03G0366800	Chr3B	157703446	157706107	+	157704776	Chr3B	157727663	157730324	+	157728993	1.0	0.997
gene:TraesCS3B03G0366900	Chr3B	157706686	157711632	-	157709159	Chr3B	157730903	157735852	-	157733377	1.0	0.999
gene:TraesCS3B03G0367100	Chr3B	157932512	157934525	-	157933518	Chr3B	157944317	157946331	-	157945324	1.0	0.999
gene:TraesCS3B03G0367200	Chr3B	157936356	157940937	-	157938646	Chr3B	157948161	157952835	-	157950498	1.0	0.992
gene:TraesCS3B03G0367400	Chr3B	158300792	158304571	+	158302681	Chr3B	158320002	158323738	+	158321870	1.0	0.999
gene:TraesCS3B03G0368200	Chr3B	158408798	158410242	+	158409520	Chr3B	158427774	158429218	+	158428496	1.0	0.997
gene:TraesCS3B03G0368400	Chr3B	158454708	158456165	-	158455436	Chr3B	158473579	158475036	-	158474307	1.0	0.997
gene:TraesCS3B03G0368700	Chr3B	158638373	158639564	-	158638968	Chr3B	158676302	158677493	-	158676897	1.0	0.999
gene:TraesCS3B03G0368900	Chr3B	158727766	158730326	-	158729046	Chr3B	158765768	158768328	-	158767048	1.0	0.998
gene:TraesCS3B03G0369100	Chr3B	158929195	158930245	-	158929720	Chr3B	158963445	158964495	-	158963970	1.0	0.997
gene:TraesCS3B03G0369200	Chr3B	158931005	158933278	-	158932141	Chr3B	158965256	158967462	-	158966359	0.929	0.929
gene:TraesCS3B03G0369300	Chr3B	159151544	159162922	+	159157233	Chr3B	159294794	159306174	+	159300484	1.0	0.997
gene:TraesCS3B03G0370000	Chr3B	159287405	159288719	-	159288062	Chr3B	159438449	159439763	-	159439106	1.0	0.998
gene:TraesCS3B03G0370200	Chr3B	159288976	159292221	+	159290598	Chr3B	159440020	159443265	+	159441642	1.0	1.0
gene:TraesCS3B03G0370300	Chr3B	159292646	159296747	-	159294696	Chr3B	159443690	159447790	-	159445740	0.999	0.997
gene:TraesCS3B03G0370600	Chr3B	159352672	159354136	-	159353404	Chr3B	159503705	159505170	-	159504437	1.0	1.0
