gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity
gene:TraesCS1A03G0279700	Chr1A	120669308	120674826	+	120672067	Chr1A	119736014	119741354	+	119738684	1.0	0.999
gene:TraesCS1A03G0279800	Chr1A	120722827	120724720	-	120723773	Chr1A	119789367	119791260	-	119790313	1.0	1.0
gene:TraesCS1A03G0280000	Chr1A	120924935	120930406	+	120927670	Chr1A	119991522	119996997	+	119994259	1.0	1.0
gene:TraesCS1A03G0280200	Chr1A	120971344	120977697	+	120974520	Chr1A	120037939	120044292	+	120041115	1.0	1.0
gene:TraesCS1A03G0280400	Chr1A	121009558	121012883	+	121011220	Chr1A	120076152	120079477	+	120077814	1.0	1.0
gene:TraesCS1A03G0280500	Chr1A	121038704	121038997	-	121038850	Chr1A	120105313	120105606	-	120105459	1.0	1.0
gene:TraesCS1A03G0280700	Chr1A	121204080	121215387	-	121209733	Chr1A	120269877	120281184	-	120275530	1.0	1.0
gene:TraesCS1A03G0280800	Chr1A	121309351	121312743	-	121311047	Chr1A	120375131	120378511	-	120376821	0.992	0.992
gene:TraesCS1A03G0280900	Chr1A	121652878	121656394	+	121654636	Chr1A	120718321	120721837	+	120720079	1.0	1.0
gene:TraesCS1A03G0281400	Chr1A	121861476	121866217	+	121863846	Chr1A	120926429	120931170	+	120928799	1.0	1.0
gene:TraesCS1A03G0281500	Chr1A	121867108	121876532	-	121871820	Chr1A	120932060	120941471	-	120936765	0.993	0.992
gene:TraesCS1A03G0282000	Chr1A	121896841	121897933	+	121897387	Chr1A	120961775	120962867	+	120962321	1.0	1.0
gene:TraesCS1A03G0282800	Chr1A	122158999	122167844	+	122163421	Chr1A	121223488	121232332	+	121227910	1.0	1.0
gene:TraesCS1A03G0283000	Chr1A	122168098	122169370	-	122168734	Chr1A	121232586	121233858	-	121233222	1.0	1.0
gene:TraesCS1A03G0283100	Chr1A	122518645	122520302	+	122519473	Chr1A	121583514	121585222	+	121584368	1.0	0.99
gene:TraesCS1A03G0283200	Chr1A	122529514	122533822	+	122531668	Chr1A	121594439	121598748	+	121596593	1.0	1.0
gene:TraesCS1A03G0283800	Chr1A	123278215	123278968	-	123278591	Chr1A	122342637	122343390	-	122343013	1.0	1.0
gene:TraesCS1A03G0284000	Chr1A	123282319	123286840	-	123284579	Chr1A	122346741	122351262	-	122349001	1.0	1.0
gene:TraesCS1A03G0284600	Chr1A	123716279	123717556	+	123716917	Chr1A	122778999	122780276	+	122779637	1.0	0.997
gene:TraesCS1A03G0284800	Chr1A	123888413	123894622	-	123891517	Chr1A	122951739	122957949	-	122954844	1.0	0.999
gene:TraesCS1A03G0285300	Chr1A	124028353	124029771	-	124029062	Chr1A	123091665	123092798	-	123092231	1.0	1.0
gene:TraesCS1A03G0285900	Chr1A	124646253	124646624	-	124646438	Chr1A	123705455	123705826	-	123705640	1.0	1.0
gene:TraesCS1A03G0286100	Chr1A	125689833	125693306	-	125691569	Chr1A	124746137	124749610	-	124747873	1.0	1.0
gene:TraesCS1A03G0286200	Chr1A	125693516	125695536	+	125694526	Chr1A	124749820	124751840	+	124750830	1.0	1.0
gene:TraesCS1A03G0286300	Chr1A	126150506	126151018	+	126150762	Chr1A	125204515	125205027	+	125204771	1.0	1.0
gene:TraesCS1A03G0286500	Chr1A	126153041	126153637	-	126153339	Chr1A	125207050	125207646	-	125207348	1.0	1.0
gene:TraesCS1A03G0286700	Chr1A	126320043	126320941	-	126320492	Chr1A	125373577	125374475	-	125374026	1.0	1.0
gene:TraesCS1A03G0286800	Chr1A	126328988	126329371	-	126329179	Chr1A	125382685	125383068	-	125382876	1.0	1.0
gene:TraesCS1A03G0286900	Chr1A	126329016	126329374	+	126329195	Chr1A	125382713	125383071	+	125382892	1.0	1.0
gene:TraesCS1A03G0287200	Chr1A	126342114	126342954	-	126342534	Chr1A	125395812	125396652	-	125396232	1.0	1.0
gene:TraesCS1A03G0287300	Chr1A	126617550	126620393	+	126618971	Chr1A	125670337	125673180	+	125671758	1.0	1.0
gene:TraesCS1A03G0287600	Chr1A	126922628	126923425	-	126923026	Chr1A	125973638	125974435	-	125974036	1.0	1.0
gene:TraesCS1A03G0287800	Chr1A	127021548	127027511	-	127024529	Chr1A	126072519	126078482	-	126075500	1.0	1.0
gene:TraesCS1A03G0287900	Chr1A	127031790	127033604	-	127032697	Chr1A	126082758	126084572	-	126083665	1.0	1.0
gene:TraesCS1A03G0288300	Chr1A	127244252	127246286	-	127245269	Chr1A	126295239	126297273	-	126296256	1.0	1.0
gene:TraesCS1A03G0288400	Chr1A	127282357	127283391	-	127282874	Chr1A	126333343	126334377	-	126333860	1.0	1.0
gene:TraesCS1A03G0288500	Chr1A	127286045	127287462	+	127286753	Chr1A	126337031	126338448	+	126337739	1.0	0.999
gene:TraesCS1A03G0288600	Chr1A	127290164	127291558	+	127290861	Chr1A	126341150	126342544	+	126341847	1.0	1.0
gene:TraesCS1A03G0289800	Chr1A	128639211	128643355	+	128641283	Chr1A	127694018	127698163	+	127696090	1.0	0.999
gene:TraesCS1A03G0290100	Chr1A	128978090	128979846	-	128978968	Chr1A	128032483	128034239	-	128033361	1.0	1.0
gene:TraesCS1A03G0290200	Chr1A	128981045	128983408	-	128982226	Chr1A	128035438	128037802	-	128036620	1.0	1.0
gene:TraesCS1A03G0290300	Chr1A	129198000	129200646	-	129199323	Chr1A	128252403	128255049	-	128253726	1.0	1.0
gene:TraesCS1A03G0290400	Chr1A	129204593	129209435	+	129207014	Chr1A	128258996	128263838	+	128261417	1.0	0.999
gene:TraesCS1A03G0290900	Chr1A	129473744	129477449	+	129475596	Chr1A	128529599	128533303	+	128531451	1.0	1.0
gene:TraesCS1A03G0291600	Chr1A	129878358	129882673	+	129880515	Chr1A	128929215	128933530	+	128931372	1.0	1.0
gene:TraesCS1A03G0291800	Chr1A	129953613	129955055	+	129954334	Chr1A	129004541	129005983	+	129005262	1.0	1.0
gene:TraesCS1A03G0292200	Chr1A	130752740	130752997	+	130752868	Chr1A	130049594	130049851	+	130049722	1.0	1.0
gene:TraesCS1A03G0292800	Chr1A	131126072	131127472	-	131126772	Chr1A	130431974	130433374	-	130432674	1.0	1.0
gene:TraesCS1A03G0293200	Chr1A	131843173	131843445	+	131843309	Chr1A	131160423	131160695	+	131160559	1.0	1.0
gene:TraesCS1A03G0293500	Chr1A	132265547	132267480	+	132266513	Chr1A	131582742	131584675	+	131583708	1.0	1.0
gene:TraesCS1A03G0293700	Chr1A	132464114	132465213	+	132464663	Chr1A	131781331	131782430	+	131781880	1.0	1.0
gene:TraesCS1A03G0293900	Chr1A	133021356	133025215	-	133023285	Chr1A	132335374	132339233	-	132337303	1.0	1.0
gene:TraesCS1A03G0294200	Chr1A	133628628	133630242	-	133629435	Chr1A	132941986	132943600	-	132942793	1.0	1.0
gene:TraesCS1A03G0294600	Chr1A	134069462	134077502	-	134073482	Chr1A	133381250	133389293	-	133385271	1.0	0.998
gene:TraesCS1A03G0294700	Chr1A	134238700	134240653	-	134239676	Chr1A	133550496	133552449	-	133551472	1.0	1.0
gene:TraesCS1A03G0294800	Chr1A	134368889	134379505	+	134374197	Chr1A	133680698	133691318	+	133686008	1.0	1.0
gene:TraesCS1A03G0294900	Chr1A	134517891	134519659	-	134518775	Chr1A	133829703	133831471	-	133830587	1.0	1.0
gene:TraesCS1A03G0295000	Chr1A	134583693	134588268	+	134585980	Chr1A	133888405	133892980	+	133890692	1.0	1.0
gene:TraesCS1A03G0295200	Chr1A	134882542	134889785	+	134886163	Chr1A	134187279	134194521	+	134190900	1.0	1.0
gene:TraesCS1A03G0295300	Chr1A	134894250	134896251	+	134895250	Chr1A	134198986	134200987	+	134199986	1.0	1.0
gene:TraesCS1A03G0295400	Chr1A	134896303	134899245	-	134897774	Chr1A	134201039	134203981	-	134202510	1.0	1.0
gene:TraesCS1A03G0295500	Chr1A	135223411	135224167	+	135223789	Chr1A	134525419	134526175	+	134525797	1.0	1.0
gene:TraesCS1A03G0296300	Chr1A	135251842	135253444	-	135252643	Chr1A	134553857	134555459	-	134554658	1.0	1.0
gene:TraesCS1A03G0296400	Chr1A	135256693	135259109	-	135257901	Chr1A	134558708	134561123	-	134559915	1.0	1.0
gene:TraesCS1A03G0296500	Chr1A	135260438	135263155	-	135261796	Chr1A	134562452	134565169	-	134563810	1.0	1.0
gene:TraesCS1A03G0296700	Chr1A	135267293	135270297	-	135268795	Chr1A	134569307	134572316	-	134570811	1.0	1.0
gene:TraesCS1A03G0297300	Chr1A	135508057	135514135	+	135511096	Chr1A	134809529	134815631	+	134812580	1.0	1.0
gene:TraesCS1A03G0297500	Chr1A	135608863	135612499	-	135610681	Chr1A	134910373	134914009	-	134912191	1.0	1.0
gene:TraesCS1A03G0298200	Chr1A	136099069	136103300	+	136101184	Chr1A	135389817	135394048	+	135391932	1.0	1.0
gene:TraesCS1A03G0298500	Chr1A	137033322	137039098	+	137036210	Chr1A	136321093	136326869	+	136323981	1.0	1.0
gene:TraesCS1A03G0298600	Chr1A	137046437	137053801	-	137050119	Chr1A	136334211	136341575	-	136337893	1.0	1.0
gene:TraesCS1A03G0299200	Chr1A	137276294	137276728	-	137276511	Chr1A	136564125	136564559	-	136564342	1.0	1.0
gene:TraesCS1A03G0299600	Chr1A	137599782	137600066	+	137599924	Chr1A	136885703	136885987	+	136885845	1.0	1.0
gene:TraesCS1A03G0299700	Chr1A	137600946	137615912	-	137608429	Chr1A	136886867	136901821	-	136894344	1.0	1.0
gene:TraesCS1A03G0300100	Chr1A	138057107	138058750	-	138057928	Chr1A	137342858	137344501	-	137343679	1.0	1.0
gene:TraesCS1A03G0300200	Chr1A	138058853	138061853	-	138060353	Chr1A	137344604	137347604	-	137346104	1.0	1.0
gene:TraesCS1A03G0300800	Chr1A	139010606	139046495	+	139028550	Chr1A	138308089	138344124	+	138326106	1.0	1.0
gene:TraesCS1A03G0301200	Chr1A	139315416	139318844	+	139317130	Chr1A	138610966	138614394	+	138612680	1.0	0.999
gene:TraesCS1A03G0301300	Chr1A	139488938	139490861	-	139489899	Chr1A	138784571	138786493	-	138785532	1.0	1.0
gene:TraesCS1A03G0301400	Chr1A	139494543	139495702	-	139495122	Chr1A	138790175	138791334	-	138790754	1.0	1.0
gene:TraesCS1A03G0302700	Chr1A	140307325	140310907	-	140309116	Chr1A	139602231	139605813	-	139604022	1.0	1.0
gene:TraesCS1A03G0303700	Chr1A	141628723	141630520	+	141629621	Chr1A	140904934	140906731	+	140905832	1.0	1.0
gene:TraesCS1A03G0303800	Chr1A	141633964	141637192	+	141635578	Chr1A	140910176	140913404	+	140911790	1.0	1.0
gene:TraesCS1A03G0304000	Chr1A	141712721	141766180	-	141739450	Chr1A	140989004	140992164	-	140990584	1.0	1.0
gene:TraesCS1A03G0304400	Chr1A	143080142	143082346	+	143081244	Chr1A	142305395	142307599	+	142306497	1.0	1.0
gene:TraesCS1A03G0304700	Chr1A	143550164	143554911	-	143552537	Chr1A	142775053	142779798	-	142777425	1.0	1.0
gene:TraesCS1A03G0304900	Chr1A	144212309	144212998	+	144212653	Chr1A	143435488	143436177	+	143435832	1.0	1.0
gene:TraesCS1A03G0305300	Chr1A	144993421	144994734	-	144994077	Chr1A	144213485	144214798	-	144214141	1.0	1.0
gene:TraesCS1A03G0305700	Chr1A	145380981	145383619	-	145382300	Chr1A	144603685	144606323	-	144605004	1.0	1.0
gene:TraesCS1A03G0306200	Chr1A	145481692	145482094	-	145481893	Chr1A	144703447	144703849	-	144703648	1.0	1.0
gene:TraesCS1A03G0306300	Chr1A	145483086	145483683	-	145483384	Chr1A	144704841	144705438	-	144705139	1.0	1.0
gene:TraesCS1A03G0306700	Chr1A	145910315	145919097	+	145914706	Chr1A	145131781	145140563	+	145136172	1.0	1.0
gene:TraesCS1A03G0307200	Chr1A	146648687	146648980	+	146648833	Chr1A	145869619	145869912	+	145869765	1.0	1.0
gene:TraesCS1A03G0307400	Chr1A	146655119	146655403	-	146655261	Chr1A	145876051	145876335	-	145876193	1.0	1.0
gene:TraesCS1A03G0307800	Chr1A	147465879	147475977	-	147470928	Chr1A	146684670	146694768	-	146689719	1.0	1.0
gene:TraesCS1A03G0307900	Chr1A	147970552	147971072	+	147970812	Chr1A	147197969	147198489	+	147198229	1.0	1.0
gene:TraesCS1A03G0308100	Chr1A	148082066	148082983	+	148082524	Chr1A	147309500	147310417	+	147309958	1.0	0.998
gene:TraesCS1A03G0308600	Chr1A	148715635	148720332	-	148717983	Chr1A	147941433	147946130	-	147943781	1.0	1.0
gene:TraesCS1A03G0308800	Chr1A	149026471	149029231	+	149027851	Chr1A	148252339	148255099	+	148253719	1.0	1.0
gene:TraesCS1A03G0309000	Chr1A	149029535	149035062	-	149032298	Chr1A	148255403	148260930	-	148258166	1.0	1.0
gene:TraesCS1A03G0309100	Chr1A	149041308	149042018	-	149041663	Chr1A	148267176	148267886	-	148267531	1.0	1.0
gene:TraesCS1A03G0309300	Chr1A	149433023	149437029	-	149435026	Chr1A	148658329	148662335	-	148660332	1.0	1.0
gene:TraesCS1A03G0309800	Chr1A	149754403	149762470	+	149758436	Chr1A	148978744	148986811	+	148982777	1.0	1.0
gene:TraesCS1A03G0309900	Chr1A	149769599	149771327	-	149770463	Chr1A	148993940	148995668	-	148994804	1.0	0.998
gene:TraesCS1A03G0310200	Chr1A	149806413	149807886	-	149807149	Chr1A	149030811	149032284	-	149031547	1.0	1.0
gene:TraesCS1A03G0310500	Chr1A	150341806	150346187	+	150343996	Chr1A	149565258	149569639	+	149567448	1.0	1.0
gene:TraesCS1A03G0310800	Chr1A	150681455	150683600	-	150682527	Chr1A	149900671	149902816	-	149901743	1.0	1.0
gene:TraesCS1A03G0311100	Chr1A	150816422	150817980	+	150817201	Chr1A	150035631	150037189	+	150036410	1.0	1.0
gene:TraesCS1A03G0311400	Chr1A	151025571	151031302	+	151028436	Chr1A	150244205	150249936	+	150247070	1.0	1.0
gene:TraesCS1A03G0311800	Chr1A	151422345	151426114	-	151424229	Chr1A	150638095	150641865	-	150639980	1.0	0.999
gene:TraesCS1A03G0312000	Chr1A	151579828	151583670	-	151581749	Chr1A	150795630	150799486	-	150797558	1.0	0.988
gene:TraesCS1A03G0312100	Chr1A	151930845	151940038	+	151935441	Chr1A	151146446	151155639	+	151151042	1.0	1.0
gene:TraesCS1A03G0312400	Chr1A	152071395	152072796	+	152072095	Chr1A	151287137	151288538	+	151287837	1.0	1.0
gene:TraesCS1A03G0312600	Chr1A	152510815	152518088	-	152514451	Chr1A	151725314	151732587	-	151728950	1.0	1.0
gene:TraesCS1A03G0312900	Chr1A	152919101	152919895	+	152919498	Chr1A	152132994	152133788	+	152133391	1.0	1.0
gene:TraesCS1A03G0313200	Chr1A	152949128	152953561	+	152951344	Chr1A	152163009	152167442	+	152165225	1.0	1.0
gene:TraesCS1A03G0313300	Chr1A	152957701	152960671	-	152959186	Chr1A	152171464	152174433	-	152172948	1.0	1.0
gene:TraesCS1A03G0313700	Chr1A	153406996	153407712	+	153407354	Chr1A	152619976	152620692	+	152620334	1.0	1.0
gene:TraesCS1A03G0313800	Chr1A	153824889	153832299	+	153828594	Chr1A	153029683	153037093	+	153033388	1.0	0.999
gene:TraesCS1A03G0314000	Chr1A	153926393	153930781	-	153928587	Chr1A	153131201	153135275	-	153133238	1.0	0.999
gene:TraesCS1A03G0314200	Chr1A	154459248	154485620	-	154472434	Chr1A	153664928	153691301	-	153678114	1.0	1.0
gene:TraesCS1A03G0315800	Chr1A	154514156	154514927	+	154514541	Chr1A	153719840	153720611	+	153720225	1.0	1.0
gene:TraesCS1A03G0316000	Chr1A	154764689	154765099	-	154764894	Chr1A	153970396	153970806	-	153970601	1.0	0.997
gene:TraesCS1A03G0316300	Chr1A	155628559	155634445	+	155631502	Chr1A	154833518	154839404	+	154836461	1.0	1.0
gene:TraesCS1A03G0316400	Chr1A	156054880	156062203	+	156058541	Chr1A	155261545	155268870	+	155265207	1.0	1.0
gene:TraesCS1A03G0316800	Chr1A	156123109	156123554	+	156123331	Chr1A	155329779	155330224	+	155330001	1.0	1.0
gene:TraesCS1A03G0316700	Chr1A	156122233	156146776	+	156134504	Chr1A	155328903	155353458	+	155341180	1.0	1.0
gene:TraesCS1A03G0317300	Chr1A	156618765	156621640	+	156620202	Chr1A	155824791	155827666	+	155826228	1.0	1.0
gene:TraesCS1A03G0317400	Chr1A	156743366	156747601	+	156745483	Chr1A	155949108	155953343	+	155951225	1.0	1.0
gene:TraesCS1A03G0317700	Chr1A	157108575	157117018	+	157112796	Chr1A	156314319	156322764	+	156318541	1.0	0.999
gene:TraesCS1A03G0318600	Chr1A	157178601	157179470	-	157179035	Chr1A	156382157	156383026	-	156382591	1.0	1.0
gene:TraesCS1A03G0318900	Chr1A	157183417	157183952	-	157183684	Chr1A	156386973	156387508	-	156387240	1.0	1.0
gene:TraesCS1A03G0319000	Chr1A	157731974	157736542	+	157734258	Chr1A	156932077	156936645	+	156934361	1.0	1.0
gene:TraesCS1A03G0319500	Chr1A	157844688	157846293	+	157845490	Chr1A	157044815	157046419	+	157045617	0.998	0.998
gene:TraesCS1A03G0319700	Chr1A	157878498	157896434	-	157887466	Chr1A	157078612	157096549	-	157087580	1.0	1.0
gene:TraesCS1A03G0319900	Chr1A	158628646	158629022	+	158628834	Chr1A	157828736	157829112	+	157828924	1.0	1.0
gene:TraesCS1A03G0320300	Chr1A	159341170	159345869	-	159343519	Chr1A	158541020	158545572	-	158543296	1.0	0.999
gene:TraesCS1A03G0320900	Chr1A	159540901	159541528	-	159541214	Chr1A	158740623	158741250	-	158740936	1.0	1.0
gene:TraesCS1A03G0321300	Chr1A	159855821	159861550	-	159858685	Chr1A	159055531	159061260	-	159058395	1.0	1.0
gene:TraesCS1A03G0321500	Chr1A	159989023	159989367	+	159989195	Chr1A	159164694	159165038	+	159164866	1.0	1.0
gene:TraesCS1A03G0321600	Chr1A	160515309	160515953	-	160515631	Chr1A	159690977	159691621	-	159691299	1.0	1.0
gene:TraesCS1A03G0322200	Chr1A	161535874	161547515	+	161541694	Chr1A	160697480	160709014	+	160703247	1.0	1.0
gene:TraesCS1A03G0322700	Chr1A	163677967	163678512	-	163678239	Chr1A	162875084	162875629	-	162875356	1.0	1.0
gene:TraesCS1A03G0323800	Chr1A	165387032	165388938	-	165387985	Chr1A	164572269	164574175	-	164573222	1.0	1.0
gene:TraesCS1A03G0324000	Chr1A	165397816	165402265	-	165400040	Chr1A	164583316	164587765	-	164585540	1.0	1.0
gene:TraesCS1A03G0324400	Chr1A	166455142	166468242	-	166461692	Chr1A	165648824	165661924	-	165655374	1.0	1.0
gene:TraesCS1A03G0324600	Chr1A	167167863	167174927	-	167171395	Chr1A	166365628	166372690	-	166369159	1.0	1.0
gene:TraesCS1A03G0325400	Chr1A	168320985	168327683	+	168324334	Chr1A	167587801	167594491	+	167591146	1.0	1.0
gene:TraesCS1A03G0325800	Chr1A	169158032	169160355	+	169159193	Chr1A	168407468	168409791	+	168408629	1.0	1.0
gene:TraesCS1A03G0326700	Chr1A	169802705	169804656	+	169803680	Chr1A	169050931	169052882	+	169051906	1.0	1.0
gene:TraesCS1A03G0326800	Chr1A	169805298	169807177	-	169806237	Chr1A	169053524	169055403	-	169054463	1.0	1.0
gene:TraesCS1A03G0327000	Chr1A	170260312	170261116	+	170260714	Chr1A	169503982	169504786	+	169504384	1.0	1.0
gene:TraesCS1A03G0327400	Chr1A	170441805	170442139	+	170441972	Chr1A	169685486	169685820	+	169685653	1.0	1.0
gene:TraesCS1A03G0327700	Chr1A	170443051	170443770	+	170443410	Chr1A	169686732	169687451	+	169687091	1.0	1.0
gene:TraesCS1A03G0328000	Chr1A	170445651	170446082	-	170445866	Chr1A	169689332	169689763	-	169689547	1.0	1.0
gene:TraesCS1A03G0328200	Chr1A	170447167	170447388	-	170447277	Chr1A	169690848	169691069	-	169690958	1.0	1.0
gene:TraesCS1A03G0328300	Chr1A	170447490	170447621	+	170447555	Chr1A	169691171	169691302	+	169691236	1.0	1.0
gene:TraesCS1A03G0328600	Chr1A	170449434	170449646	+	170449540	Chr1A	169693121	169693333	+	169693227	1.0	1.0
gene:TraesCS1A03G0328800	Chr1A	170544076	170545686	+	170544881	Chr1A	169783388	169784998	+	169784193	1.0	1.0
gene:TraesCS1A03G0329000	Chr1A	170549387	170586033	-	170567710	Chr1A	169788699	169825333	-	169807016	1.0	0.999
gene:TraesCS1A03G0329700	Chr1A	171625990	171636355	+	171631172	Chr1A	170863280	170873645	+	170868462	1.0	0.999
gene:TraesCS1A03G0330400	Chr1A	172982018	173009540	-	172995779	Chr1A	172216127	172243651	-	172229889	1.0	1.0
gene:TraesCS1A03G0330800	Chr1A	173436760	173453209	-	173444984	Chr1A	172661939	172678389	-	172670164	1.0	0.999
gene:TraesCS1A03G0331100	Chr1A	173872560	173872943	-	173872751	Chr1A	173097807	173098190	-	173097998	1.0	1.0
gene:TraesCS1A03G0331200	Chr1A	174163552	174172196	+	174167874	Chr1A	173385684	173394328	+	173390006	1.0	1.0
gene:TraesCS1A03G0331900	Chr1A	175920498	175938677	+	175929587	Chr1A	175140009	175158266	+	175149137	1.0	1.0
gene:TraesCS1A03G0332300	Chr1A	176393513	176394530	+	176394021	Chr1A	175612150	175613167	+	175612658	1.0	1.0
gene:TraesCS1A03G0332500	Chr1A	177126018	177131776	-	177128897	Chr1A	176335039	176340797	-	176337918	1.0	1.0
gene:TraesCS1A03G0333400	Chr1A	178396771	178409583	+	178403177	Chr1A	177585506	177598328	+	177591917	1.0	1.0
gene:TraesCS1A03G0333800	Chr1A	179323090	179325181	+	179324135	Chr1A	178508865	178510956	+	178509910	1.0	0.986
gene:TraesCS1A03G0333900	Chr1A	179374311	179374836	-	179374573	Chr1A	178560094	178560619	-	178560356	1.0	1.0
gene:TraesCS1A03G0334100	Chr1A	179407455	179414610	+	179411032	Chr1A	178592618	178599773	+	178596195	1.0	1.0
gene:TraesCS1A03G0334500	Chr1A	179425642	179427426	+	179426534	Chr1A	178610805	178612589	+	178611697	1.0	1.0
gene:TraesCS1A03G0335800	Chr1A	181643258	181651338	+	181647298	Chr1A	180956893	180964973	+	180960933	1.0	0.999
gene:TraesCS1A03G0336200	Chr1A	181653006	181654552	-	181653779	Chr1A	180966641	180968193	-	180967417	1.0	1.0
gene:TraesCS1A03G0336500	Chr1A	182538755	182539210	-	182538982	Chr1A	181852568	181853023	-	181852795	1.0	1.0
gene:TraesCS1A03G0337200	Chr1A	183878062	183902949	+	183890505	Chr1A	183168180	183193066	+	183180623	1.0	1.0
gene:TraesCS1A03G0337800	Chr1A	184191292	184298695	-	184244993	Chr1A	183481452	183588861	-	183535156	1.0	0.999
gene:TraesCS1A03G0339300	Chr1A	187211262	187213030	+	187212146	Chr1A	186501520	186503288	+	186502404	1.0	1.0
gene:TraesCS1A03G0339400	Chr1A	187234566	187239514	-	187237040	Chr1A	186524831	186529779	-	186527305	1.0	0.999
gene:TraesCS1A03G0339900	Chr1A	188299121	188301497	+	188300309	Chr1A	187589574	187591950	+	187590762	1.0	1.0
gene:TraesCS1A03G0340200	Chr1A	188801322	188802593	-	188801957	Chr1A	188091467	188092738	-	188092102	1.0	1.0
gene:TraesCS1A03G0341000	Chr1A	189078681	189086630	-	189082655	Chr1A	188363867	188371816	-	188367841	1.0	1.0
gene:TraesCS1A03G0341200	Chr1A	190224237	190224506	-	190224371	Chr1A	189500335	189500604	-	189500469	1.0	1.0
gene:TraesCS1A03G0341100	Chr1A	190216127	190235279	+	190225703	Chr1A	189492225	189511374	+	189501799	1.0	1.0
gene:TraesCS1A03G0342100	Chr1A	191784654	191796943	+	191790798	Chr1A	191069808	191082093	+	191075950	1.0	1.0
gene:TraesCS1A03G0342300	Chr1A	192032074	192039034	+	192035554	Chr1A	191328466	191335426	+	191331946	1.0	1.0
gene:TraesCS1A03G0342500	Chr1A	193921770	193928726	-	193925248	Chr1A	193211493	193218449	-	193214971	1.0	1.0
gene:TraesCS1A03G0343000	Chr1A	195577616	195579432	+	195578524	Chr1A	194866393	194868209	+	194867301	1.0	1.0
gene:TraesCS1A03G0344200	Chr1A	199243948	199290861	-	199267404	Chr1A	198534042	198580723	-	198557382	1.0	1.0
gene:TraesCS1A03G0346000	Chr1A	202719069	202719895	-	202719482	Chr1A	202037550	202038376	-	202037963	1.0	1.0
gene:TraesCS1A03G0346700	Chr1A	203879501	203882112	-	203880806	Chr1A	203194480	203197092	-	203195786	1.0	0.994
gene:TraesCS1A03G0346800	Chr1A	203888096	203888377	+	203888236	Chr1A	203203083	203203364	+	203203223	1.0	1.0
gene:TraesCS1A03G0347000	Chr1A	203987533	203999227	-	203993380	Chr1A	203302527	203314219	-	203308373	1.0	1.0
gene:TraesCS1A03G0347400	Chr1A	204202138	204232476	-	204217307	Chr1A	203517199	203547549	-	203532374	1.0	1.0
gene:TraesCS1A03G0348300	Chr1A	206439221	206440679	+	206439950	Chr1A	205731019	205732477	+	205731748	1.0	0.998
gene:TraesCS1A03G0348600	Chr1A	206944838	206947278	+	206946058	Chr1A	206236264	206238704	+	206237484	1.0	1.0
gene:TraesCS1A03G0348800	Chr1A	207341356	207341928	-	207341642	Chr1A	206628887	206629459	-	206629173	1.0	0.997
gene:TraesCS1A03G0349100	Chr1A	208317326	208317532	-	208317429	Chr1A	207604087	207604293	-	207604190	1.0	1.0
gene:TraesCS1A03G0349500	Chr1A	208903180	208916609	-	208909894	Chr1A	208179324	208192754	-	208186039	1.0	0.999
gene:TraesCS1A03G0350800	Chr1A	210309104	210320156	-	210314630	Chr1A	209579794	209590846	-	209585320	1.0	1.0
gene:TraesCS1A03G0352100	Chr1A	210975646	211007342	+	210991494	Chr1A	210244481	210276173	+	210260327	1.0	0.999
gene:TraesCS1A03G0352600	Chr1A	211441698	211450892	-	211446295	Chr1A	210710638	210719832	-	210715235	1.0	1.0
gene:TraesCS1A03G0353100	Chr1A	214015447	214016490	-	214015968	Chr1A	213228209	213229252	-	213228730	1.0	1.0
gene:TraesCS1A03G0353200	Chr1A	214016831	214019244	+	214018037	Chr1A	213229593	213232006	+	213230799	1.0	1.0
gene:TraesCS1A03G0353300	Chr1A	214020181	214024362	-	214022271	Chr1A	213232943	213237130	-	213235036	1.0	0.995
gene:TraesCS1A03G0353900	Chr1A	214864691	214867506	-	214866098	Chr1A	215814815	215817630	-	215816222	1.0	1.0
gene:TraesCS1A03G0355000	Chr1A	215884332	215914108	+	215899220	Chr1A	218106433	218136197	-	218121315	1.0	0.999
gene:TraesCS1A03G0356800	Chr1A	217645805	217646071	-	217645938	Chr1A	219526095	219526361	-	219526228	1.0	1.0
gene:TraesCS1A03G0357800	Chr1A	218393070	218434978	-	218414024	Chr1A	220231133	220272843	-	220251988	1.0	1.0
gene:TraesCS1A03G0359000	Chr1A	219580539	219583797	-	219582168	Chr1A	221395073	221398331	-	221396702	1.0	1.0
gene:TraesCS1A03G0359100	Chr1A	220175334	220180326	-	220177830	Chr1A	221998988	222003980	-	222001484	1.0	1.0
gene:TraesCS1A03G0359400	Chr1A	220264290	220267793	-	220266041	Chr1A	222087954	222091457	-	222089705	1.0	1.0
gene:TraesCS1A03G0359500	Chr1A	220479229	220485776	+	220482502	Chr1A	222303011	222309558	+	222306284	1.0	1.0
gene:TraesCS1A03G0360300	Chr1A	221334575	221340208	-	221337391	Chr1A	223143099	223148739	-	223145919	1.0	1.0
gene:TraesCS1A03G0360600	Chr1A	221844529	221850754	-	221847641	Chr1A	223651166	223657391	-	223654278	1.0	1.0
