gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity
gene:TraesCS5D03G0401500	Chr5D	258783419	258785229	-	258784324	Chr5D	269422483	269424293	-	269423388	1.0	1.0
gene:TraesCS5D03G0402200	Chr5D	259248714	259253983	-	259251348	Chr5D	269887307	269892576	-	269889941	1.0	1.0
gene:TraesCS5D03G0402300	Chr5D	259257660	259275624	-	259266642	Chr5D	269896264	269914228	-	269905246	1.0	1.0
gene:TraesCS5D03G0402500	Chr5D	259290508	259290928	-	259290718	Chr5D	269929123	269929543	-	269929333	1.0	1.0
gene:TraesCS5D03G0402800	Chr5D	259488765	259489578	-	259489171	Chr5D	270127398	270128211	-	270127804	1.0	1.0
gene:TraesCS5D03G0402900	Chr5D	259512117	259513578	+	259512847	Chr5D	270150755	270152216	+	270151485	1.0	1.0
gene:TraesCS5D03G0403000	Chr5D	259517380	259522898	+	259520139	Chr5D	270156021	270161539	+	270158780	1.0	1.0
gene:TraesCS5D03G0403100	Chr5D	259524486	259540990	+	259532738	Chr5D	270163127	270179630	+	270171378	1.0	1.0
gene:TraesCS5D03G0403300	Chr5D	259908906	259911873	+	259910389	Chr5D	270550458	270553425	+	270551941	1.0	1.0
gene:TraesCS5D03G0403500	Chr5D	259918980	259921725	-	259920352	Chr5D	270560532	270563277	-	270561904	1.0	1.0
gene:TraesCS5D03G0403600	Chr5D	259944041	259944442	-	259944241	Chr5D	270585594	270585995	-	270585794	1.0	1.0
gene:TraesCS5D03G0403800	Chr5D	259947681	259953793	-	259950737	Chr5D	270589234	270595347	-	270592290	1.0	1.0
gene:TraesCS5D03G0404200	Chr5D	260283852	260294354	+	260289103	Chr5D	270925498	270936040	+	270930769	1.0	0.999
gene:TraesCS5D03G0404800	Chr5D	260477049	260479046	-	260478047	Chr5D	271118403	271120400	-	271119401	1.0	1.0
gene:TraesCS5D03G0404900	Chr5D	261030623	261038235	+	261034429	Chr5D	271673907	271681519	+	271677713	1.0	1.0
gene:TraesCS5D03G0405000	Chr5D	261039409	261041925	-	261040667	Chr5D	271682693	271685209	-	271683951	1.0	1.0
gene:TraesCS5D03G0405100	Chr5D	261418618	261426388	+	261422503	Chr5D	272060637	272068407	+	272064522	1.0	1.0
gene:TraesCS5D03G0405500	Chr5D	261619660	261621673	+	261620666	Chr5D	272261351	272263364	+	272262357	1.0	1.0
gene:TraesCS5D03G0405600	Chr5D	262020261	262022819	-	262021540	Chr5D	272659016	272661574	-	272660295	1.0	1.0
gene:TraesCS5D03G0405900	Chr5D	262308936	262331756	-	262320346	Chr5D	272947343	272970163	-	272958753	1.0	1.0
gene:TraesCS5D03G0406700	Chr5D	262907097	262913485	+	262910291	Chr5D	273544542	273550930	+	273547736	1.0	1.0
gene:TraesCS5D03G0406900	Chr5D	262914531	262916218	-	262915374	Chr5D	273551976	273553663	-	273552819	1.0	1.0
gene:TraesCS5D03G0407000	Chr5D	262917716	262921589	+	262919652	Chr5D	273555161	273559034	+	273557097	1.0	1.0
gene:TraesCS5D03G0407200	Chr5D	263183148	263187492	+	263185320	Chr5D	273820327	273824671	+	273822499	1.0	1.0
gene:TraesCS5D03G0407800	Chr5D	263294316	263299201	+	263296758	Chr5D	273931432	273936317	+	273933874	1.0	1.0
gene:TraesCS5D03G0408000	Chr5D	263299940	263300467	+	263300203	Chr5D	273937056	273937583	+	273937319	1.0	1.0
gene:TraesCS5D03G0408100	Chr5D	263477959	263486380	-	263482169	Chr5D	274114354	274122775	-	274118564	1.0	1.0
gene:TraesCS5D03G0408200	Chr5D	263493934	263495025	-	263494479	Chr5D	274130329	274131420	-	274130874	1.0	1.0
gene:TraesCS5D03G0408300	Chr5D	263594466	263597876	+	263596171	Chr5D	274230866	274234276	+	274232571	1.0	1.0
gene:TraesCS5D03G0408400	Chr5D	263598585	263608770	-	263603677	Chr5D	274234985	274245170	-	274240077	1.0	0.999
gene:TraesCS5D03G0408800	Chr5D	264187748	264196213	+	264191980	Chr5D	274823023	274831488	+	274827255	1.0	1.0
gene:TraesCS5D03G0409000	Chr5D	264787923	264795065	+	264791494	Chr5D	275421267	275428409	+	275424838	1.0	0.999
gene:TraesCS5D03G0409200	Chr5D	265466581	265476810	+	265471695	Chr5D	276098631	276108862	+	276103746	0.998	0.994
gene:TraesCS5D03G0409400	Chr5D	265631370	265635290	+	265633330	Chr5D	276268028	276271948	+	276269988	1.0	1.0
gene:TraesCS5D03G0409600	Chr5D	265634687	265639146	-	265636916	Chr5D	276271345	276275804	-	276273574	1.0	1.0
gene:TraesCS5D03G0409800	Chr5D	265932509	265938518	+	265935513	Chr5D	276568468	276574468	+	276571468	1.0	0.999
gene:TraesCS5D03G0410000	Chr5D	265948851	265952679	+	265950765	Chr5D	276584813	276588641	+	276586727	1.0	0.991
gene:TraesCS5D03G0410200	Chr5D	266238361	266238537	-	266238449	Chr5D	276873898	276874074	-	276873986	1.0	1.0
gene:TraesCS5D03G0410500	Chr5D	266806310	266808827	-	266807568	Chr5D	277439841	277442358	-	277441099	1.0	0.999
gene:TraesCS5D03G0410900	Chr5D	267153268	267154196	-	267153732	Chr5D	277781132	277782060	-	277781596	1.0	1.0
gene:TraesCS5D03G0411000	Chr5D	267158028	267162551	-	267160289	Chr5D	277785998	277790521	-	277788259	1.0	1.0
gene:TraesCS5D03G0411200	Chr5D	267279521	267286581	-	267283051	Chr5D	277906914	277913706	-	277910310	1.0	0.999
gene:TraesCS5D03G0411500	Chr5D	267415965	267416640	-	267416302	Chr5D	278042454	278043129	-	278042791	1.0	1.0
gene:TraesCS5D03G0411400	Chr5D	267408360	267427137	-	267417748	Chr5D	278034849	278053626	-	278044237	1.0	1.0
gene:TraesCS5D03G0411600	Chr5D	267581096	267582612	+	267581854	Chr5D	278207089	278208605	+	278207847	1.0	1.0
gene:TraesCS5D03G0411800	Chr5D	267703324	267713860	+	267708592	Chr5D	278328774	278339311	+	278334042	1.0	1.0
gene:TraesCS5D03G0412300	Chr5D	268324169	268328396	+	268326282	Chr5D	278948457	278952684	+	278950570	1.0	0.999
gene:TraesCS5D03G0412400	Chr5D	268327388	268329223	-	268328305	Chr5D	278951676	278953545	-	278952610	1.0	0.998
gene:TraesCS5D03G0412500	Chr5D	268331434	268341581	-	268336507	Chr5D	278955767	278965841	-	278960804	1.0	0.937
gene:TraesCS5D03G0413300	Chr5D	268741693	268750958	+	268746325	Chr5D	279364689	279373954	+	279369321	1.0	1.0
gene:TraesCS5D03G0413700	Chr5D	268866744	268867803	+	268867273	Chr5D	279488168	279489227	+	279488697	1.0	1.0
gene:TraesCS5D03G0414100	Chr5D	268961842	268965183	-	268963512	Chr5D	279583327	279586668	-	279584997	1.0	1.0
gene:TraesCS5D03G0414200	Chr5D	269112350	269113317	-	269112833	Chr5D	279733898	279734865	-	279734381	1.0	1.0
gene:TraesCS5D03G0414500	Chr5D	269534675	269537104	+	269535889	Chr5D	280155621	280158050	+	280156835	1.0	1.0
gene:TraesCS5D03G0414600	Chr5D	269538462	269555632	-	269547047	Chr5D	280159408	280176620	-	280168014	1.0	1.0
gene:TraesCS5D03G0414700	Chr5D	269858224	269858511	+	269858367	Chr5D	280477694	280477981	+	280477837	1.0	1.0
gene:TraesCS5D03G0414900	Chr5D	269860554	269869861	+	269865207	Chr5D	280480024	280489330	+	280484677	1.0	1.0
gene:TraesCS5D03G0415000	Chr5D	269865424	269868794	-	269867109	Chr5D	280484893	280488263	-	280486578	1.0	1.0
gene:TraesCS5D03G0415100	Chr5D	270021319	270023992	-	270022655	Chr5D	280640840	280643513	-	280642176	1.0	1.0
gene:TraesCS5D03G0415200	Chr5D	270396017	270400286	+	270398151	Chr5D	281016149	281020418	+	281018283	1.0	1.0
gene:TraesCS5D03G0415700	Chr5D	270544225	270545887	-	270545056	Chr5D	281162058	281163720	-	281162889	1.0	0.999
gene:TraesCS5D03G0416000	Chr5D	270600303	270608204	+	270604253	Chr5D	281217101	281225002	+	281221051	1.0	0.999
gene:TraesCS5D03G0416100	Chr5D	270626671	270637146	+	270631908	Chr5D	281243612	281253852	+	281248732	1.0	0.999
gene:TraesCS5D03G0416600	Chr5D	271120354	271124108	-	271122231	Chr5D	281735395	281739157	-	281737276	1.0	1.0
gene:TraesCS5D03G0417000	Chr5D	271256176	271256589	-	271256382	Chr5D	281871245	281871658	-	281871451	1.0	0.997
gene:TraesCS5D03G0416900	Chr5D	271255429	271261140	+	271258284	Chr5D	281870500	281876209	+	281873354	1.0	0.998
gene:TraesCS5D03G0417100	Chr5D	271263084	271264639	+	271263861	Chr5D	281878153	281879708	+	281878930	1.0	1.0
gene:TraesCS5D03G0417400	Chr5D	271295060	271295914	+	271295487	Chr5D	281910128	281910982	+	281910555	1.0	1.0
gene:TraesCS5D03G0417500	Chr5D	271301725	271304350	+	271303037	Chr5D	281916793	281919418	+	281918105	1.0	1.0
gene:TraesCS5D03G0417600	Chr5D	271331437	271341673	-	271336555	Chr5D	281946519	281956755	-	281951637	1.0	1.0
gene:TraesCS5D03G0418000	Chr5D	271656577	271658674	-	271657625	Chr5D	282269500	282271597	-	282270548	1.0	1.0
gene:TraesCS5D03G0418100	Chr5D	271659473	271660639	-	271660056	Chr5D	282272394	282273560	-	282272977	1.0	1.0
gene:TraesCS5D03G0418200	Chr5D	271661247	271680119	-	271670683	Chr5D	282274168	282292837	-	282283502	1.0	0.999
gene:TraesCS5D03G0418400	Chr5D	271709943	271711119	-	271710531	Chr5D	282322659	282323835	-	282323247	1.0	1.0
gene:TraesCS5D03G0418500	Chr5D	271712986	271716017	-	271714501	Chr5D	282325702	282328731	-	282327216	0.998	0.998
gene:TraesCS5D03G0418600	Chr5D	271720942	271726739	-	271723840	Chr5D	282333661	282339456	-	282336558	1.0	1.0
gene:TraesCS5D03G0418700	Chr5D	272011991	272016687	+	272014339	Chr5D	282625190	282629921	+	282627555	0.999	0.995
gene:TraesCS5D03G0418800	Chr5D	272067432	272069065	-	272068248	Chr5D	282680596	282682229	-	282681412	1.0	1.0
gene:TraesCS5D03G0419100	Chr5D	272109051	272116498	-	272112774	Chr5D	282722225	282729672	-	282725948	1.0	0.999
gene:TraesCS5D03G0419200	Chr5D	272340595	272341087	-	272340841	Chr5D	282952830	282953322	-	282953076	1.0	1.0
gene:TraesCS5D03G0419300	Chr5D	272506930	272514786	-	272510858	Chr5D	283118796	283126419	-	283122607	0.988	0.988
gene:TraesCS5D03G0419400	Chr5D	272968545	272981447	+	272974996	Chr5D	283580281	283593249	+	283586765	0.999	0.996
gene:TraesCS5D03G0419500	Chr5D	272986111	272995259	+	272990685	Chr5D	283597750	283606897	+	283602323	1.0	1.0
gene:TraesCS5D03G0419800	Chr5D	273009320	273012421	+	273010870	Chr5D	283620965	283624066	+	283622515	1.0	1.0
gene:TraesCS5D03G0419900	Chr5D	273019197	273022135	+	273020666	Chr5D	283630846	283633784	+	283632315	1.0	1.0
gene:TraesCS5D03G0420000	Chr5D	273026427	273027223	-	273026825	Chr5D	283638076	283638872	-	283638474	1.0	1.0
gene:TraesCS5D03G0420200	Chr5D	273030111	273044530	-	273037320	Chr5D	283641760	283656179	-	283648969	1.0	1.0
gene:TraesCS5D03G0420700	Chr5D	274233032	274233823	-	274233427	Chr5D	284841475	284842266	-	284841870	1.0	1.0
gene:TraesCS5D03G0420800	Chr5D	274248668	274249459	-	274249063	Chr5D	284857109	284857900	-	284857504	1.0	1.0
gene:TraesCS5D03G0421200	Chr5D	274474652	274485615	-	274480133	Chr5D	285083415	285094378	-	285088896	1.0	1.0
gene:TraesCS5D03G0421400	Chr5D	274666707	274670581	+	274668644	Chr5D	285275483	285279357	+	285277420	1.0	1.0
gene:TraesCS5D03G0421800	Chr5D	274900705	274907068	+	274903886	Chr5D	285509194	285515557	+	285512375	1.0	1.0
gene:TraesCS5D03G0421900	Chr5D	275118549	275122142	+	275120345	Chr5D	285734408	285738001	+	285736204	1.0	1.0
gene:TraesCS5D03G0422000	Chr5D	275124613	275136521	-	275130567	Chr5D	285740472	285752378	-	285746425	1.0	1.0
gene:TraesCS5D03G0422400	Chr5D	275861879	275864131	+	275863005	Chr5D	286477716	286479968	+	286478842	1.0	1.0
gene:TraesCS5D03G0422900	Chr5D	275916082	275916264	-	275916173	Chr5D	286537350	286537532	-	286537441	1.0	1.0
gene:TraesCS5D03G0423000	Chr5D	275916665	275922521	-	275919593	Chr5D	286537933	286543789	-	286540861	1.0	1.0
gene:TraesCS5D03G0423200	Chr5D	276321843	276327300	-	276324571	Chr5D	286947646	286953103	-	286950374	1.0	1.0
gene:TraesCS5D03G0423300	Chr5D	276330795	276332691	-	276331743	Chr5D	286956598	286958494	-	286957546	1.0	1.0
gene:TraesCS5D03G0423500	Chr5D	276939029	276941902	-	276940465	Chr5D	287563389	287566262	-	287564825	1.0	1.0
gene:TraesCS5D03G0423600	Chr5D	277013130	277013748	-	277013439	Chr5D	287637214	287637832	-	287637523	1.0	0.997
gene:TraesCS5D03G0423700	Chr5D	277367676	277370877	-	277369276	Chr5D	287990449	287993650	-	287992049	1.0	1.0
gene:TraesCS5D03G0423800	Chr5D	277372311	277378333	-	277375322	Chr5D	287995084	288001106	-	287998095	1.0	1.0
gene:TraesCS5D03G0423900	Chr5D	277561227	277571836	+	277566531	Chr5D	288183601	288194211	+	288188906	1.0	1.0
gene:TraesCS5D03G0424000	Chr5D	277572676	277575193	+	277573934	Chr5D	288195051	288197568	+	288196309	1.0	1.0
gene:TraesCS5D03G0424200	Chr5D	277942132	277945532	+	277943832	Chr5D	288567479	288570879	+	288569179	1.0	1.0
gene:TraesCS5D03G0424600	Chr5D	277965989	277966345	-	277966167	Chr5D	288591336	288591692	-	288591514	1.0	1.0
gene:TraesCS5D03G0424700	Chr5D	277990123	277991557	+	277990840	Chr5D	288615478	288616912	+	288616195	1.0	0.999
gene:TraesCS5D03G0425000	Chr5D	278199935	278200333	+	278200134	Chr5D	288825274	288825672	+	288825473	1.0	1.0
gene:TraesCS5D03G0425100	Chr5D	278204426	278220382	+	278212404	Chr5D	288829745	288845702	+	288837723	1.0	1.0
gene:TraesCS5D03G0425300	Chr5D	278404743	278411212	-	278407977	Chr5D	289029304	289035767	-	289032535	1.0	0.999
gene:TraesCS5D03G0425400	Chr5D	278779327	278779875	-	278779601	Chr5D	289415222	289415770	-	289415496	1.0	1.0
gene:TraesCS5D03G0425500	Chr5D	279053958	279054587	-	279054272	Chr5D	289689198	289689827	-	289689512	1.0	1.0
gene:TraesCS5D03G0425800	Chr5D	279075331	279083847	+	279079589	Chr5D	289710572	289719092	+	289714832	1.0	0.998
gene:TraesCS5D03G0426000	Chr5D	279097430	279102268	+	279099849	Chr5D	289732675	289737527	+	289735101	1.0	1.0
gene:TraesCS5D03G0426200	Chr5D	279233700	279237776	-	279235738	Chr5D	289868948	289873024	-	289870986	1.0	1.0
gene:TraesCS5D03G0426300	Chr5D	279249736	279250890	-	279250313	Chr5D	289884983	289886137	-	289885560	1.0	1.0
gene:TraesCS5D03G0426500	Chr5D	279327641	279328738	-	279328189	Chr5D	289962888	289963985	-	289963436	1.0	1.0
gene:TraesCS5D03G0426600	Chr5D	279334563	279335607	-	279335085	Chr5D	289969810	289970854	-	289970332	1.0	1.0
gene:TraesCS5D03G0427200	Chr5D	279487962	279491997	+	279489979	Chr5D	290121802	290125862	+	290123832	1.0	1.0
gene:TraesCS5D03G0427300	Chr5D	279697169	279699169	+	279698169	Chr5D	290330572	290332572	+	290331572	1.0	1.0
gene:TraesCS5D03G0427400	Chr5D	279707745	279708531	+	279708138	Chr5D	290341152	290341938	+	290341545	1.0	1.0
gene:TraesCS5D03G0427500	Chr5D	279710836	279711510	-	279711173	Chr5D	290344083	290344757	-	290344420	1.0	1.0
gene:TraesCS5D03G0427600	Chr5D	279715413	279723978	-	279719695	Chr5D	290348660	290357225	-	290352942	1.0	0.999
gene:TraesCS5D03G0427900	Chr5D	279845047	279851160	+	279848103	Chr5D	290478286	290483994	+	290481140	1.0	1.0
gene:TraesCS5D03G0428000	Chr5D	279858932	279859653	+	279859292	Chr5D	290491780	290492501	+	290492140	1.0	1.0
gene:TraesCS5D03G0428100	Chr5D	279913067	279914146	+	279913606	Chr5D	290560867	290561946	+	290561406	1.0	1.0
gene:TraesCS5D03G0428200	Chr5D	280015630	280039848	+	280027739	Chr5D	290662681	290685862	+	290674271	1.0	1.0
gene:TraesCS5D03G0428500	Chr5D	280043352	280049169	-	280046260	Chr5D	290689336	290695153	-	290692244	1.0	1.0
gene:TraesCS5D03G0428900	Chr5D	280333615	280337313	+	280335464	Chr5D	290978706	290982404	+	290980555	1.0	1.0
gene:TraesCS5D03G0429000	Chr5D	280336586	280342057	-	280339321	Chr5D	290981677	290987148	-	290984412	1.0	1.0
gene:TraesCS5D03G0429100	Chr5D	280396975	280403241	-	280400108	Chr5D	291042073	291048338	-	291045205	1.0	1.0
gene:TraesCS5D03G0429200	Chr5D	280409417	280410312	-	280409864	Chr5D	291054513	291055408	-	291054960	1.0	1.0
gene:TraesCS5D03G0429600	Chr5D	280459516	280467569	+	280463542	Chr5D	291104634	291112687	+	291108660	1.0	1.0
gene:TraesCS5D03G0429700	Chr5D	280498134	280499467	+	280498800	Chr5D	291143252	291144581	+	291143916	1.0	1.0
gene:TraesCS5D03G0429800	Chr5D	280502145	280504196	-	280503170	Chr5D	291147259	291149310	-	291148284	1.0	1.0
gene:TraesCS5D03G0429900	Chr5D	280591654	280598755	+	280595204	Chr5D	291236686	291243075	+	291239880	0.928	0.928
gene:TraesCS5D03G0430000	Chr5D	280600531	280604839	+	280602685	Chr5D	291244851	291249159	+	291247005	1.0	1.0
gene:TraesCS5D03G0430100	Chr5D	280911457	280915408	+	280913432	Chr5D	291554547	291558498	+	291556522	1.0	0.995
gene:TraesCS5D03G0430200	Chr5D	280994931	280995071	+	280995001	Chr5D	291638040	291638180	+	291638110	1.0	1.0
gene:TraesCS5D03G0430300	Chr5D	281035195	281044123	+	281039659	Chr5D	291678313	291687246	+	291682779	1.0	1.0
gene:TraesCS5D03G0430400	Chr5D	281047570	281052866	-	281050218	Chr5D	291690693	291695989	-	291693341	1.0	1.0
gene:TraesCS5D03G0430500	Chr5D	281053015	281057045	+	281055030	Chr5D	291696138	291700168	+	291698153	1.0	0.999
gene:TraesCS5D03G0431000	Chr5D	281084107	281086514	+	281085310	Chr5D	291727282	291729689	+	291728485	1.0	1.0
gene:TraesCS5D03G0431100	Chr5D	281132259	281133934	+	281133096	Chr5D	291775433	291777108	+	291776270	1.0	1.0
gene:TraesCS5D03G0431200	Chr5D	281214806	281215683	+	281215244	Chr5D	291858005	291858882	+	291858443	1.0	1.0
gene:TraesCS5D03G0431300	Chr5D	281239290	281242016	+	281240653	Chr5D	291882492	291885218	+	291883855	1.0	1.0
gene:TraesCS5D03G0431400	Chr5D	281241490	281241720	-	281241605	Chr5D	291884692	291884922	-	291884807	1.0	1.0
gene:TraesCS5D03G0431500	Chr5D	281396721	281411424	-	281404072	Chr5D	292039467	292054174	-	292046820	1.0	1.0
gene:TraesCS5D03G0431600	Chr5D	281926575	281928629	-	281927602	Chr5D	292565899	292567953	-	292566926	1.0	1.0
gene:TraesCS5D03G0431800	Chr5D	282062313	282075421	+	282068867	Chr5D	292701627	292714737	+	292708182	1.0	1.0
gene:TraesCS5D03G0431900	Chr5D	282082761	282085708	-	282084234	Chr5D	292722076	292725023	-	292723549	1.0	1.0
gene:TraesCS5D03G0432000	Chr5D	283071514	283075577	-	283073545	Chr5D	293707624	293711687	-	293709655	1.0	1.0
gene:TraesCS5D03G0432100	Chr5D	283144060	283148819	+	283146439	Chr5D	293780197	293784956	+	293782576	1.0	0.999
gene:TraesCS5D03G0432200	Chr5D	283155552	283158054	+	283156803	Chr5D	293791689	293794191	+	293792940	1.0	0.998
gene:TraesCS5D03G0432400	Chr5D	283540256	283545124	-	283542690	Chr5D	294174586	294179179	-	294176882	1.0	1.0
gene:TraesCS5D03G0432500	Chr5D	283547536	283548116	+	283547826	Chr5D	294181591	294182171	+	294181881	1.0	1.0
gene:TraesCS5D03G0432600	Chr5D	283548159	283556658	-	283552408	Chr5D	294182214	294190713	-	294186463	1.0	1.0
gene:TraesCS5D03G0432700	Chr5D	283771111	283775754	-	283773432	Chr5D	294404490	294408650	-	294406570	0.974	0.973
gene:TraesCS5D03G0432800	Chr5D	283777721	283781129	-	283779425	Chr5D	294410617	294414025	-	294412321	1.0	1.0
gene:TraesCS5D03G0432900	Chr5D	283783123	283792580	-	283787851	Chr5D	294416020	294425496	-	294420758	1.0	0.999
gene:TraesCS5D03G0433000	Chr5D	283930247	283930946	-	283930596	Chr5D	294563044	294563743	-	294563393	1.0	1.0
gene:TraesCS5D03G0433100	Chr5D	283968682	283971668	-	283970175	Chr5D	294601480	294604466	-	294602973	1.0	1.0
gene:TraesCS5D03G0433200	Chr5D	283975232	283980397	-	283977814	Chr5D	294608035	294613200	-	294610617	1.0	1.0
gene:TraesCS5D03G0433800	Chr5D	284282738	284284425	-	284283581	Chr5D	294915340	294917027	-	294916183	1.0	1.0
gene:TraesCS5D03G0434100	Chr5D	284439167	284441076	-	284440121	Chr5D	295071006	295072915	-	295071960	1.0	1.0
gene:TraesCS5D03G0434500	Chr5D	284650858	284651991	+	284651424	Chr5D	295282089	295283222	+	295282655	1.0	1.0
gene:TraesCS5D03G0434600	Chr5D	284907780	284912581	-	284910180	Chr5D	295538632	295543433	-	295541032	1.0	0.99
gene:TraesCS5D03G0435100	Chr5D	285107713	285120582	-	285114147	Chr5D	295738135	295751006	-	295744570	1.0	1.0
gene:TraesCS5D03G0435200	Chr5D	285121592	285122799	+	285122195	Chr5D	295752016	295753223	+	295752619	1.0	1.0
gene:TraesCS5D03G0435500	Chr5D	285597724	285604010	+	285600867	Chr5D	296227002	296233288	+	296230145	1.0	0.999
gene:TraesCS5D03G0435800	Chr5D	285757309	285759494	+	285758401	Chr5D	296386395	296388580	+	296387487	1.0	1.0
gene:TraesCS5D03G0435900	Chr5D	285761025	285764320	+	285762672	Chr5D	296390111	296393406	+	296391758	1.0	1.0
gene:TraesCS5D03G0436000	Chr5D	285766670	285771739	+	285769204	Chr5D	296395756	296400825	+	296398290	1.0	1.0
gene:TraesCS5D03G0436300	Chr5D	285861131	285863350	-	285862240	Chr5D	296490239	296492458	-	296491348	1.0	1.0
gene:TraesCS5D03G0436500	Chr5D	286092778	286096195	-	286094486	Chr5D	296721593	296725014	-	296723303	1.0	1.0
gene:TraesCS5D03G0436600	Chr5D	286100075	286100713	+	286100394	Chr5D	296728900	296729538	+	296729219	1.0	1.0
gene:TraesCS5D03G0436700	Chr5D	286103413	286107576	-	286105494	Chr5D	296732238	296736401	-	296734319	1.0	1.0
gene:TraesCS5D03G0436800	Chr5D	286240545	286244925	-	286242735	Chr5D	296869369	296873749	-	296871559	1.0	1.0
gene:TraesCS5D03G0437200	Chr5D	286851581	286859546	+	286855563	Chr5D	297479601	297487442	+	297483521	1.0	1.0
gene:TraesCS5D03G0437300	Chr5D	286860270	286865846	-	286863058	Chr5D	297488166	297493742	-	297490954	1.0	1.0
gene:TraesCS5D03G0437500	Chr5D	286927137	286937358	-	286932247	Chr5D	297555056	297565283	-	297560169	1.0	1.0
gene:TraesCS5D03G0437800	Chr5D	287637228	287643455	+	287640341	Chr5D	298264690	298270917	+	298267803	1.0	1.0
gene:TraesCS5D03G0438000	Chr5D	287717138	287719910	+	287718524	Chr5D	298344610	298347382	+	298345996	1.0	1.0
gene:TraesCS5D03G0438100	Chr5D	287765403	287766536	+	287765969	Chr5D	298392827	298393960	+	298393393	1.0	1.0
gene:TraesCS5D03G0438200	Chr5D	287767901	287772517	-	287770209	Chr5D	298395325	298399941	-	298397633	1.0	1.0
gene:TraesCS5D03G0438300	Chr5D	287873112	287876846	-	287874979	Chr5D	298500079	298503813	-	298501946	1.0	1.0
gene:TraesCS5D03G0438700	Chr5D	287989648	287990533	+	287990090	Chr5D	298616078	298616963	+	298616520	1.0	1.0
gene:TraesCS5D03G0438800	Chr5D	287993944	287994063	-	287994003	Chr5D	298620374	298620493	-	298620433	1.0	1.0
gene:TraesCS5D03G0439300	Chr5D	288195074	288203467	+	288199270	Chr5D	298820807	298829200	+	298825003	1.0	1.0
gene:TraesCS5D03G0439500	Chr5D	288206685	288206807	+	288206746	Chr5D	298832418	298832540	+	298832479	1.0	1.0
gene:TraesCS5D03G0439600	Chr5D	288209136	288209243	-	288209189	Chr5D	298834869	298834976	-	298834922	1.0	1.0
gene:TraesCS5D03G0439700	Chr5D	288215518	288216583	-	288216050	Chr5D	298841251	298842316	-	298841783	1.0	1.0
gene:TraesCS5D03G0439800	Chr5D	288299588	288309226	+	288304407	Chr5D	298925321	298934959	+	298930140	1.0	1.0
gene:TraesCS5D03G0439900	Chr5D	288400412	288413158	+	288406785	Chr5D	299026135	299038881	+	299032508	1.0	1.0
gene:TraesCS5D03G0440000	Chr5D	288431259	288434299	+	288432779	Chr5D	299056982	299060022	+	299058502	1.0	1.0
gene:TraesCS5D03G0440100	Chr5D	288591825	288593500	-	288592662	Chr5D	299217521	299219196	-	299218358	1.0	1.0
gene:TraesCS5D03G0440400	Chr5D	288940139	288948162	-	288944150	Chr5D	299564483	299572508	-	299568495	1.0	1.0
gene:TraesCS5D03G0440700	Chr5D	289065966	289069002	-	289067484	Chr5D	299689664	299692700	-	299691182	1.0	1.0
gene:TraesCS5D03G0440800	Chr5D	289674608	289679985	-	289677296	Chr5D	300297750	300303129	-	300300439	1.0	1.0
gene:TraesCS5D03G0441100	Chr5D	289761707	289768377	-	289765042	Chr5D	300384272	300390942	-	300387607	1.0	1.0
gene:TraesCS5D03G0441200	Chr5D	290050770	290053877	-	290052323	Chr5D	300671976	300675083	-	300673529	1.0	1.0
gene:TraesCS5D03G0441300	Chr5D	290149948	290150535	-	290150241	Chr5D	300771113	300771700	-	300771406	1.0	1.0
gene:TraesCS5D03G0441400	Chr5D	290174599	290175767	+	290175183	Chr5D	300795751	300796919	+	300796335	1.0	1.0
gene:TraesCS5D03G0441500	Chr5D	290185334	290185858	+	290185596	Chr5D	300806502	300807026	+	300806764	1.0	1.0
gene:TraesCS5D03G0441600	Chr5D	290186576	290187725	-	290187150	Chr5D	300807744	300808893	-	300808318	1.0	1.0
gene:TraesCS5D03G0441800	Chr5D	290334152	290335790	-	290334971	Chr5D	300953913	300955551	-	300954732	1.0	1.0
gene:TraesCS5D03G0441900	Chr5D	290540641	290541801	-	290541221	Chr5D	301160084	301161244	-	301160664	1.0	1.0
gene:TraesCS5D03G0442100	Chr5D	290546790	290555678	-	290551234	Chr5D	301166234	301175122	-	301170678	1.0	1.0
gene:TraesCS5D03G0442200	Chr5D	290561556	290568540	+	290565048	Chr5D	301181000	301187984	+	301184492	1.0	1.0
gene:TraesCS5D03G0442400	Chr5D	290569929	290572364	-	290571146	Chr5D	301189379	301191814	-	301190596	1.0	0.999
gene:TraesCS5D03G0442900	Chr5D	290582620	290591564	-	290587092	Chr5D	301202070	301211015	-	301206542	1.0	1.0
gene:TraesCS5D03G0443900	Chr5D	290911451	290915101	+	290913276	Chr5D	301530407	301534057	+	301532232	1.0	1.0
gene:TraesCS5D03G0444000	Chr5D	290932817	290936025	-	290934421	Chr5D	301551501	301554709	-	301553105	1.0	1.0
gene:TraesCS5D03G0444100	Chr5D	290938211	290943888	-	290941049	Chr5D	301556895	301562572	-	301559733	1.0	0.999
gene:TraesCS5D03G0444200	Chr5D	291118455	291125576	-	291122015	Chr5D	301737156	301744277	-	301740716	1.0	1.0
