gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity
gene:TraesCS2B03G0456800	Chr2B	173023637	173023987	-	173023812	Chr2B	172081850	172082200	-	172082025	1.0	0.987
gene:TraesCS2B03G0456900	Chr2B	173066862	173069217	-	173068039	Chr2B	172125158	172127513	-	172126335	1.0	0.995
gene:TraesCS2B03G0457100	Chr2B	173071337	173075789	-	173073563	Chr2B	172134072	172138521	-	172136296	1.0	1.0
gene:TraesCS2B03G0457300	Chr2B	173199761	173201860	+	173200810	Chr2B	172255198	172257301	+	172256249	1.0	0.991
gene:TraesCS2B03G0457500	Chr2B	173205934	173208853	+	173207393	Chr2B	172261354	172264274	+	172262814	0.999	0.996
gene:TraesCS2B03G0457600	Chr2B	173228778	173231792	+	173230285	Chr2B	172284221	172287235	+	172285728	1.0	0.998
gene:TraesCS2B03G0458300	Chr2B	173456365	173466017	+	173461191	Chr2B	172398564	172408225	+	172403394	1.0	0.997
gene:TraesCS2B03G0458500	Chr2B	173475464	173477283	+	173476373	Chr2B	172417522	172419342	+	172418432	1.0	0.996
gene:TraesCS2B03G0458900	Chr2B	173879222	173879828	-	173879525	Chr2B	172781776	172782382	-	172782079	1.0	0.995
gene:TraesCS2B03G0459300	Chr2B	173991599	173993443	-	173992521	Chr2B	172863532	172865376	-	172864454	1.0	0.999
gene:TraesCS2B03G0459500	Chr2B	173998401	174000287	-	173999344	Chr2B	172870333	172872219	-	172871276	1.0	0.998
gene:TraesCS2B03G0459600	Chr2B	174160587	174160901	+	174160744	Chr2B	173020553	173020867	+	173020710	1.0	0.99
gene:TraesCS2B03G0459900	Chr2B	174240724	174242453	-	174241588	Chr2B	173104753	173106482	-	173105617	1.0	1.0
gene:TraesCS2B03G0460000	Chr2B	174356398	174356508	-	174356453	Chr2B	173219966	173220076	-	173220021	1.0	1.0
gene:TraesCS2B03G0460100	Chr2B	174378929	174414920	+	174396924	Chr2B	173242498	173278489	+	173260493	1.0	1.0
gene:TraesCS2B03G0460200	Chr2B	174415979	174416089	-	174416034	Chr2B	173279548	173279658	-	173279603	1.0	1.0
gene:TraesCS2B03G0460300	Chr2B	174418021	174421578	+	174419799	Chr2B	173281590	173285147	+	173283368	1.0	1.0
gene:TraesCS2B03G0460500	Chr2B	174559022	174561799	-	174560410	Chr2B	173421823	173424600	-	173423211	1.0	1.0
gene:TraesCS2B03G0461000	Chr2B	174697845	174704373	-	174701109	Chr2B	173560705	173567235	-	173563970	1.0	1.0
gene:TraesCS2B03G0461300	Chr2B	174758081	174758887	-	174758484	Chr2B	173620950	173621756	-	173621353	1.0	0.998
gene:TraesCS2B03G0461400	Chr2B	174761785	174762731	+	174762258	Chr2B	173624653	173625599	+	173625126	1.0	1.0
gene:TraesCS2B03G0462300	Chr2B	175209968	175215475	+	175212721	Chr2B	174070616	174076123	+	174073369	1.0	1.0
gene:TraesCS2B03G0462500	Chr2B	175590654	175595241	+	175592947	Chr2B	174454529	174459116	+	174456822	1.0	0.997
gene:TraesCS2B03G0462700	Chr2B	175601281	175602249	-	175601765	Chr2B	174465141	174466109	-	174465625	1.0	1.0
gene:TraesCS2B03G0463100	Chr2B	175623999	175624259	-	175624129	Chr2B	174487857	174488117	-	174487987	1.0	0.996
gene:TraesCS2B03G0463700	Chr2B	175919855	175920469	-	175920162	Chr2B	174783160	174783774	-	174783467	1.0	0.998
gene:TraesCS2B03G0463800	Chr2B	175921530	175927155	-	175924342	Chr2B	174784835	174790460	-	174787647	1.0	1.0
gene:TraesCS2B03G0464000	Chr2B	175983084	175986684	-	175984884	Chr2B	174846500	174850105	-	174848302	1.0	0.998
gene:TraesCS2B03G0464300	Chr2B	176014156	176015394	+	176014775	Chr2B	174865692	174866930	+	174866311	1.0	0.998
gene:TraesCS2B03G0464400	Chr2B	176235228	176240110	-	176237669	Chr2B	175104096	175108879	-	175106487	1.0	0.996
gene:TraesCS2B03G0465100	Chr2B	176727168	176728913	-	176728040	Chr2B	175192116	175193865	-	175192990	1.0	0.993
gene:TraesCS2B03G0465200	Chr2B	176731460	176734615	-	176733037	Chr2B	175198058	175201127	-	175199592	1.0	1.0
gene:TraesCS2B03G0465400	Chr2B	176737731	176740267	-	176738999	Chr2B	175204243	175206779	-	175205511	1.0	0.999
gene:TraesCS2B03G0465500	Chr2B	176740687	176747185	-	176743936	Chr2B	175207199	175213403	-	175210301	1.0	1.0
gene:TraesCS2B03G0466200	Chr2B	176942455	176944193	-	176943324	Chr2B	175408379	175410117	-	175409248	1.0	1.0
gene:TraesCS2B03G0466300	Chr2B	176946336	176962660	-	176954498	Chr2B	175412260	175428586	-	175420423	1.0	0.999
gene:TraesCS2B03G0466800	Chr2B	177689945	177691123	-	177690534	Chr2B	176159130	176160308	-	176159719	1.0	0.997
gene:TraesCS2B03G0467100	Chr2B	177978441	177979244	+	177978842	Chr2B	176446646	176447449	+	176447047	1.0	1.0
gene:TraesCS2B03G0467200	Chr2B	178505481	178511026	+	178508253	Chr2B	176966265	176971810	+	176969037	1.0	0.999
gene:TraesCS2B03G0467300	Chr2B	178513148	178514880	-	178514014	Chr2B	176973931	176975663	-	176974797	1.0	1.0
gene:TraesCS2B03G0467600	Chr2B	178966614	178967557	-	178967085	Chr2B	177426820	177427763	-	177427291	1.0	1.0
gene:TraesCS2B03G0468400	Chr2B	179083782	179084624	-	179084203	Chr2B	177542867	177543709	-	177543288	1.0	1.0
gene:TraesCS2B03G0468500	Chr2B	179085462	179086013	-	179085737	Chr2B	177544548	177545099	-	177544823	1.0	1.0
gene:TraesCS2B03G0468800	Chr2B	179138338	179140782	-	179139560	Chr2B	177597409	177599853	-	177598631	1.0	1.0
gene:TraesCS2B03G0468900	Chr2B	179143579	179149526	-	179146552	Chr2B	177602675	177608623	-	177605649	1.0	1.0
gene:TraesCS2B03G0469100	Chr2B	179214515	179214754	+	179214634	Chr2B	177673579	177673818	+	177673698	1.0	0.995
gene:TraesCS2B03G0469400	Chr2B	179566087	179568581	+	179567334	Chr2B	178005820	178008314	+	178007067	1.0	1.0
gene:TraesCS2B03G0469500	Chr2B	179570219	179573953	+	179572086	Chr2B	178009952	178013676	+	178011814	1.0	1.0
gene:TraesCS2B03G0469600	Chr2B	179574043	179579314	-	179576678	Chr2B	178013766	178019038	-	178016402	1.0	0.999
gene:TraesCS2B03G0470500	Chr2B	179897581	179903149	+	179900365	Chr2B	178336473	178342041	+	178339257	1.0	1.0
gene:TraesCS2B03G0470600	Chr2B	179903229	179904442	-	179903835	Chr2B	178342121	178343334	-	178342727	1.0	1.0
gene:TraesCS2B03G0470700	Chr2B	180102580	180110864	-	180106722	Chr2B	178541454	178549739	-	178545596	1.0	0.999
gene:TraesCS2B03G0470900	Chr2B	180282043	180282615	-	180282329	Chr2B	178715795	178716367	-	178716081	1.0	1.0
gene:TraesCS2B03G0471100	Chr2B	180325444	180331678	+	180328561	Chr2B	178759168	178765402	+	178762285	1.0	1.0
gene:TraesCS2B03G0471400	Chr2B	180776998	180783878	+	180780438	Chr2B	179209397	179216275	+	179212836	0.999	0.999
gene:TraesCS2B03G0471600	Chr2B	180987262	180992288	-	180989775	Chr2B	179419321	179424347	-	179421834	1.0	1.0
gene:TraesCS2B03G0471700	Chr2B	181076575	181081328	-	181078951	Chr2B	179508663	179513416	-	179511039	1.0	0.999
gene:TraesCS2B03G0472100	Chr2B	181300089	181302388	-	181301238	Chr2B	179732047	179734346	-	179733196	1.0	1.0
gene:TraesCS2B03G0472200	Chr2B	181535811	181541713	+	181538762	Chr2B	179967766	179973671	+	179970718	1.0	1.0
gene:TraesCS2B03G0472300	Chr2B	181560044	181562224	+	181561134	Chr2B	179992005	179994185	+	179993095	1.0	0.999
gene:TraesCS2B03G0472500	Chr2B	181581004	181582175	+	181581589	Chr2B	180012965	180014136	+	180013550	1.0	1.0
gene:TraesCS2B03G0473100	Chr2B	181850893	181853424	-	181852158	Chr2B	180281246	180283777	-	180282511	0.999	0.999
gene:TraesCS2B03G0473200	Chr2B	182437096	182440297	+	182438696	Chr2B	180863418	180866619	+	180865018	1.0	1.0
gene:TraesCS2B03G0473500	Chr2B	182477272	182479204	-	182478238	Chr2B	180901970	180903902	-	180902936	1.0	1.0
gene:TraesCS2B03G0473600	Chr2B	182486045	182493755	-	182489900	Chr2B	180910746	180917660	-	180914203	0.943	0.943
gene:TraesCS2B03G0473800	Chr2B	182679990	182683077	+	182681533	Chr2B	181101137	181104221	+	181102679	1.0	1.0
gene:TraesCS2B03G0473900	Chr2B	182683084	182685070	-	182684077	Chr2B	181104228	181106214	-	181105221	1.0	1.0
gene:TraesCS2B03G0474100	Chr2B	182753774	182755618	-	182754696	Chr2B	181174616	181176460	-	181175538	1.0	0.999
gene:TraesCS2B03G0474300	Chr2B	182871678	182872145	+	182871911	Chr2B	181292507	181292974	+	181292740	1.0	1.0
gene:TraesCS2B03G0474400	Chr2B	182883159	182890114	-	182886636	Chr2B	181298834	181305777	-	181302305	0.999	0.994
gene:TraesCS2B03G0474700	Chr2B	182917301	182918513	-	182917907	Chr2B	181317407	181318619	-	181318013	1.0	0.99
gene:TraesCS2B03G0474800	Chr2B	182918742	182922447	-	182920594	Chr2B	181318848	181322565	-	181320706	1.0	0.992
gene:TraesCS2B03G0474900	Chr2B	183014064	183023307	-	183018685	Chr2B	181428766	181441211	-	181434988	1.0	0.999
gene:TraesCS2B03G0475000	Chr2B	183150133	183150984	+	183150558	Chr2B	181551135	181551986	+	181551560	1.0	0.998
gene:TraesCS2B03G0475100	Chr2B	183157485	183161319	+	183159402	Chr2B	181592202	181596054	+	181594128	1.0	0.997
gene:TraesCS2B03G0475400	Chr2B	183498716	183501060	+	183499888	Chr2B	181934118	181936463	+	181935290	1.0	0.999
gene:TraesCS2B03G0475500	Chr2B	183502073	183502881	+	183502477	Chr2B	181937483	181938291	+	181937887	1.0	0.995
gene:TraesCS2B03G0475600	Chr2B	183504202	183507135	-	183505668	Chr2B	181939612	181942545	-	181941078	1.0	1.0
gene:TraesCS2B03G0475800	Chr2B	183543394	183543750	+	183543572	Chr2B	181976562	181976918	+	181976740	1.0	0.997
gene:TraesCS2B03G0475900	Chr2B	183545537	183547650	+	183546593	Chr2B	181978705	181980818	+	181979761	1.0	0.997
gene:TraesCS2B03G0476300	Chr2B	183625311	183628877	-	183627094	Chr2B	182058474	182062038	-	182060256	0.998	0.997
gene:TraesCS2B03G0476500	Chr2B	183714871	183715671	-	183715271	Chr2B	182161906	182162706	-	182162306	1.0	1.0
gene:TraesCS2B03G0476700	Chr2B	183721904	183724823	+	183723363	Chr2B	182168937	182171856	+	182170396	1.0	1.0
gene:TraesCS2B03G0476900	Chr2B	183726308	183736949	-	183731628	Chr2B	182173340	182183996	-	182178668	1.0	0.998
gene:TraesCS2B03G0478200	Chr2B	184254051	184259173	-	184256612	Chr2B	182706982	182712123	-	182709552	0.998	0.979
gene:TraesCS2B03G0478500	Chr2B	184379911	184385643	-	184382777	Chr2B	182913071	182918053	-	182915562	0.982	0.976
gene:TraesCS2B03G0478600	Chr2B	184491590	184494788	+	184493189	Chr2B	183015753	183018994	+	183017373	1.0	0.985
gene:TraesCS2B03G0478800	Chr2B	184498722	184500555	-	184499638	Chr2B	183024035	183025840	-	183024937	0.971	0.939
gene:TraesCS2B03G0478900	Chr2B	184783364	184788196	-	184785780	Chr2B	183184833	183189789	-	183187311	0.985	0.967
gene:TraesCS2B03G0479700	Chr2B	185630526	185631281	-	185630903	Chr2B	183991483	183992221	-	183991852	0.977	0.944
gene:TraesCS2B03G0479900	Chr2B	185668979	185670453	+	185669716	Chr2B	184124511	184125973	+	184125242	0.984	0.973
gene:TraesCS2B03G0480100	Chr2B	185683096	185685694	+	185684395	Chr2B	184130204	184132830	+	184131517	1.0	0.989
gene:TraesCS2B03G0480300	Chr2B	185734700	185743617	-	185739158	Chr2B	184171944	184180863	-	184176403	1.0	0.998
gene:TraesCS2B03G0480500	Chr2B	186243569	186245954	+	186244761	Chr2B	184688871	184690815	+	184689843	1.0	0.998
gene:TraesCS2B03G0480600	Chr2B	186249319	186250790	-	186250054	Chr2B	184694192	184695662	-	184694927	0.999	0.995
gene:TraesCS2B03G0480700	Chr2B	186419861	186421170	+	186420515	Chr2B	184891547	184892856	+	184892201	1.0	1.0
gene:TraesCS2B03G0481500	Chr2B	186779309	186790844	-	186785076	Chr2B	185269317	185280856	-	185275086	1.0	0.998
gene:TraesCS2B03G0481600	Chr2B	186803115	186804254	+	186803684	Chr2B	185293133	185294271	+	185293702	0.998	0.977
gene:TraesCS2B03G0481700	Chr2B	186810079	186811383	+	186810731	Chr2B	185300111	185301415	+	185300763	1.0	0.998
gene:TraesCS2B03G0482000	Chr2B	186838134	186838361	-	186838247	Chr2B	185319437	185319664	-	185319550	1.0	1.0
gene:TraesCS2B03G0482500	Chr2B	186854412	186854978	-	186854695	Chr2B	185332236	185332802	-	185332519	1.0	1.0
gene:TraesCS2B03G0483000	Chr2B	186936158	186936918	-	186936538	Chr2B	185413966	185414735	-	185414350	1.0	0.987
gene:TraesCS2B03G0483300	Chr2B	187129517	187130123	-	187129820	Chr2B	185618460	185619066	-	185618763	1.0	0.995
gene:TraesCS2B03G0483400	Chr2B	187143567	187145012	+	187144289	Chr2B	185632160	185633604	+	185632882	1.0	0.985
gene:TraesCS2B03G0483900	Chr2B	187210668	187218118	-	187214393	Chr2B	185699551	185706999	-	185703275	1.0	0.998
gene:TraesCS2B03G0484500	Chr2B	188113174	188132413	-	188122793	Chr2B	186665780	186685025	-	186675402	1.0	0.997
gene:TraesCS2B03G0484900	Chr2B	188490666	188493967	-	188492316	Chr2B	187066049	187069349	-	187067699	1.0	0.998
gene:TraesCS2B03G0485300	Chr2B	188610431	188611120	+	188610775	Chr2B	187181942	187182631	+	187182286	1.0	0.998
gene:TraesCS2B03G0485200	Chr2B	188609239	188613207	+	188611223	Chr2B	187180750	187184717	+	187182733	1.0	0.997
gene:TraesCS2B03G0485400	Chr2B	188615489	188616154	+	188615821	Chr2B	187186530	187187195	+	187186862	1.0	1.0
gene:TraesCS2B03G0485900	Chr2B	188627646	188629785	+	188628715	Chr2B	187201650	187203789	+	187202719	1.0	0.996
gene:TraesCS2B03G0486200	Chr2B	188637389	188641389	-	188639389	Chr2B	187211459	187215458	-	187213458	0.999	0.998
gene:TraesCS2B03G0486300	Chr2B	188674693	188676234	+	188675463	Chr2B	187249174	187250715	+	187249944	1.0	0.996
gene:TraesCS2B03G0486400	Chr2B	188685440	188688019	-	188686729	Chr2B	187259902	187262481	-	187261191	1.0	0.998
gene:TraesCS2B03G0486800	Chr2B	188888471	188891896	-	188890183	Chr2B	187465247	187468650	-	187466948	1.0	0.999
gene:TraesCS2B03G0487000	Chr2B	189185982	189188168	-	189187075	Chr2B	187776307	187778496	-	187777401	1.0	0.994
gene:TraesCS2B03G0487500	Chr2B	189674022	189677868	-	189675945	Chr2B	188120465	188124312	-	188122388	1.0	0.997
gene:TraesCS2B03G0487900	Chr2B	190041185	190041472	-	190041328	Chr2B	188493188	188493475	-	188493331	1.0	0.986
gene:TraesCS2B03G0488000	Chr2B	190061410	190067857	-	190064633	Chr2B	188513849	188520296	-	188517072	1.0	0.998
gene:TraesCS2B03G0488200	Chr2B	190072020	190077273	-	190074646	Chr2B	188524458	188529717	-	188527087	1.0	0.997
gene:TraesCS2B03G0488500	Chr2B	190203503	190205934	-	190204718	Chr2B	188651384	188653815	-	188652599	1.0	1.0
gene:TraesCS2B03G0488600	Chr2B	190205164	190225430	-	190215297	Chr2B	188653045	188673318	-	188663181	1.0	0.998
gene:TraesCS2B03G0488900	Chr2B	190424794	190430268	+	190427531	Chr2B	188892815	188897817	+	188895316	0.999	0.998
gene:TraesCS2B03G0489100	Chr2B	190637178	190639547	+	190638362	Chr2B	189103891	189106264	+	189105077	1.0	0.994
gene:TraesCS2B03G0489400	Chr2B	190773149	190774860	+	190774004	Chr2B	189239785	189241495	+	189240640	1.0	1.0
gene:TraesCS2B03G0489500	Chr2B	190775524	190779189	-	190777356	Chr2B	189242159	189245824	-	189243991	1.0	0.999
gene:TraesCS2B03G0489600	Chr2B	190927784	190928401	+	190928092	Chr2B	189403245	189403862	+	189403553	1.0	1.0
gene:TraesCS2B03G0489700	Chr2B	190991997	190993784	+	190992890	Chr2B	189467372	189469159	+	189468265	1.0	0.999
gene:TraesCS2B03G0489900	Chr2B	190997808	191001342	+	190999575	Chr2B	189473184	189476718	+	189474951	1.0	0.998
gene:TraesCS2B03G0490200	Chr2B	191193076	191194625	+	191193850	Chr2B	189676588	189678137	+	189677362	1.0	0.999
gene:TraesCS2B03G0490600	Chr2B	191263072	191264695	+	191263883	Chr2B	189746617	189748295	+	189747456	1.0	0.998
gene:TraesCS2B03G0490700	Chr2B	191275106	191276832	+	191275969	Chr2B	189758513	189760239	+	189759376	1.0	1.0
gene:TraesCS2B03G0490800	Chr2B	191326559	191327127	-	191326843	Chr2B	189806915	189807483	-	189807199	1.0	0.994
gene:TraesCS2B03G0491200	Chr2B	191379148	191382558	-	191380853	Chr2B	189859547	189862957	-	189861252	1.0	0.999
gene:TraesCS2B03G0491700	Chr2B	191591137	191592344	+	191591740	Chr2B	190085680	190086887	+	190086283	1.0	0.997
gene:TraesCS2B03G0491900	Chr2B	191714145	191722846	-	191718495	Chr2B	190214905	190223603	-	190219254	1.0	0.998
gene:TraesCS2B03G0492100	Chr2B	192171461	192176352	+	192173906	Chr2B	190678931	190683822	+	190681376	1.0	0.999
gene:TraesCS2B03G0492400	Chr2B	192190751	192192367	-	192191559	Chr2B	190698203	190699819	-	190699011	1.0	0.993
gene:TraesCS2B03G0492700	Chr2B	192374603	192375183	+	192374893	Chr2B	190867933	190868512	+	190868222	0.997	0.997
gene:TraesCS2B03G0492900	Chr2B	192422759	192427599	+	192425179	Chr2B	190914129	190918544	+	190916336	1.0	0.996
gene:TraesCS2B03G0493600	Chr2B	192463609	192467572	-	192465590	Chr2B	190948983	190952664	-	190950823	0.938	0.933
gene:TraesCS2B03G0493900	Chr2B	192546772	192551155	+	192548963	Chr2B	191041025	191045409	+	191043217	1.0	0.999
gene:TraesCS2B03G0494000	Chr2B	192551618	192552318	+	192551968	Chr2B	191045872	191046573	+	191046222	1.0	0.993
gene:TraesCS2B03G0494400	Chr2B	192570203	192570676	+	192570439	Chr2B	191055648	191056121	+	191055884	1.0	0.997
gene:TraesCS2B03G0494500	Chr2B	192642756	192643130	+	192642943	Chr2B	191118608	191118982	+	191118795	1.0	0.992
gene:TraesCS2B03G0494800	Chr2B	192743064	192743725	+	192743394	Chr2B	191201722	191202398	+	191202060	1.0	0.971
gene:TraesCS2B03G0495200	Chr2B	192820589	192820900	+	192820744	Chr2B	191279867	191280178	+	191280022	1.0	0.996
gene:TraesCS2B03G0495300	Chr2B	192826668	192827328	+	192826998	Chr2B	191285940	191286600	+	191286270	1.0	1.0
gene:TraesCS2B03G0495400	Chr2B	192827467	192829036	-	192828251	Chr2B	191286739	191288310	-	191287524	1.0	0.996
gene:TraesCS2B03G0495600	Chr2B	192936388	192937420	+	192936904	Chr2B	191395611	191396628	+	191396119	0.982	0.977
gene:TraesCS2B03G0495700	Chr2B	192938280	192940848	+	192939564	Chr2B	191397483	191400080	+	191398781	1.0	1.0
gene:TraesCS2B03G0495800	Chr2B	192965627	192966499	+	192966063	Chr2B	191424830	191425702	+	191425266	1.0	0.997
gene:TraesCS2B03G0496200	Chr2B	193041242	193042346	+	193041794	Chr2B	191509299	191510387	+	191509843	0.961	0.928
gene:TraesCS2B03G0496300	Chr2B	193063726	193064427	+	193064076	Chr2B	191515812	191516510	+	191516161	0.995	0.991
gene:TraesCS2B03G0496500	Chr2B	193073388	193074716	+	193074052	Chr2B	191525480	191526808	+	191526144	1.0	0.993
gene:TraesCS2B03G0496600	Chr2B	193094427	193116070	+	193105248	Chr2B	191563905	191576215	+	191570060	0.989	0.984
gene:TraesCS2B03G0496700	Chr2B	193119486	193124931	-	193122208	Chr2B	191604150	191609594	-	191606872	1.0	0.997
gene:TraesCS2B03G0496800	Chr2B	193243396	193248366	+	193245881	Chr2B	191734609	191739579	+	191737094	1.0	0.998
gene:TraesCS2B03G0497600	Chr2B	193914469	193915928	-	193915198	Chr2B	192410956	192412374	-	192411665	0.995	0.992
gene:TraesCS2B03G0497700	Chr2B	193923211	193926201	+	193924706	Chr2B	192419652	192422642	+	192421147	1.0	0.997
gene:TraesCS2B03G0497900	Chr2B	193945954	193946694	+	193946324	Chr2B	192430079	192430819	+	192430449	1.0	0.995
gene:TraesCS2B03G0498000	Chr2B	193949252	193951104	+	193950178	Chr2B	192433184	192435036	+	192434110	1.0	0.997
gene:TraesCS2B03G0498100	Chr2B	193952596	193956569	+	193954582	Chr2B	192436526	192440499	+	192438512	1.0	0.999
gene:TraesCS2B03G0498300	Chr2B	193958072	193961567	-	193959819	Chr2B	192442002	192445498	-	192443750	1.0	0.998
gene:TraesCS2B03G0498400	Chr2B	193963682	193967523	-	193965602	Chr2B	192447608	192451448	-	192449528	1.0	0.999
gene:TraesCS2B03G0499100	Chr2B	194458676	194460204	+	194459440	Chr2B	192938612	192940140	+	192939376	1.0	1.0
gene:TraesCS2B03G0499200	Chr2B	194461523	194521448	-	194491485	Chr2B	192941466	193031000	-	192986233	1.0	0.998
gene:TraesCS2B03G0500400	Chr2B	196164622	196167596	-	196166109	Chr2B	194635404	194638190	-	194636797	1.0	0.999
gene:TraesCS2B03G0500500	Chr2B	196293173	196295465	-	196294319	Chr2B	194762452	194764707	-	194763579	1.0	0.99
gene:TraesCS2B03G0500600	Chr2B	196399445	196405326	-	196402385	Chr2B	194871638	194877492	-	194874565	1.0	1.0
gene:TraesCS2B03G0501100	Chr2B	196604371	196605550	+	196604960	Chr2B	195076525	195077704	+	195077114	1.0	1.0
gene:TraesCS2B03G0501200	Chr2B	196612356	196614452	-	196613404	Chr2B	195084525	195086621	-	195085573	1.0	1.0
gene:TraesCS2B03G0501500	Chr2B	196857261	196860919	+	196859090	Chr2B	195336267	195339925	+	195338096	1.0	0.999
gene:TraesCS2B03G0501600	Chr2B	196861465	196864620	+	196863042	Chr2B	195340470	195343625	+	195342047	1.0	0.999
gene:TraesCS2B03G0501900	Chr2B	196955284	196957835	+	196956559	Chr2B	195433741	195436293	+	195435017	1.0	0.999
gene:TraesCS2B03G0502800	Chr2B	197733792	197744972	+	197739382	Chr2B	196183835	196195017	+	196189426	1.0	0.998
gene:TraesCS2B03G0503100	Chr2B	197757269	197772554	-	197764911	Chr2B	196205621	196220948	-	196213284	1.0	0.998
gene:TraesCS2B03G0503200	Chr2B	197883246	197886137	-	197884691	Chr2B	196332777	196335668	-	196334222	1.0	0.998
gene:TraesCS2B03G0503300	Chr2B	197887538	197888728	-	197888133	Chr2B	196337069	196338260	-	196337664	1.0	1.0
gene:TraesCS2B03G0503500	Chr2B	198150577	198158006	+	198154291	Chr2B	196615672	196623101	+	196619386	1.0	0.999
gene:TraesCS2B03G0503600	Chr2B	198160588	198165239	-	198162913	Chr2B	196625878	196630529	-	196628203	1.0	0.999
gene:TraesCS2B03G0504800	Chr2B	198330999	198334956	+	198332977	Chr2B	196796362	196800319	+	196798340	1.0	1.0
gene:TraesCS2B03G0505200	Chr2B	198369527	198374906	-	198372216	Chr2B	196834889	196840268	-	196837578	1.0	1.0
gene:TraesCS2B03G0505400	Chr2B	198793703	198796534	+	198795118	Chr2B	197258158	197260989	+	197259573	1.0	1.0
gene:TraesCS2B03G0505700	Chr2B	199102008	199105550	+	199103779	Chr2B	197565617	197569159	+	197567388	1.0	1.0
gene:TraesCS2B03G0505800	Chr2B	199669609	199676225	+	199672917	Chr2B	198132554	198139170	+	198135862	1.0	0.999
gene:TraesCS2B03G0506000	Chr2B	199867653	199868729	-	199868191	Chr2B	198330875	198331951	-	198331413	1.0	1.0
gene:TraesCS2B03G0506100	Chr2B	199873047	199874871	+	199873959	Chr2B	198336270	198338094	+	198337182	1.0	1.0
gene:TraesCS2B03G0506200	Chr2B	199877891	199883657	+	199880774	Chr2B	198341115	198346881	+	198343998	1.0	1.0
gene:TraesCS2B03G0506300	Chr2B	200008186	200011215	+	200009700	Chr2B	198471111	198474140	+	198472625	1.0	1.0
gene:TraesCS2B03G0506600	Chr2B	200487365	200492919	+	200490142	Chr2B	198949774	198955328	+	198952551	1.0	1.0
gene:TraesCS2B03G0506700	Chr2B	200493996	200495678	-	200494837	Chr2B	198956405	198958087	-	198957246	1.0	0.99
gene:TraesCS2B03G0506800	Chr2B	200563991	200566277	+	200565134	Chr2B	199026399	199028666	+	199027532	0.99	0.982
gene:TraesCS2B03G0506900	Chr2B	200566838	200569225	-	200568031	Chr2B	199029336	199031743	-	199030539	1.0	1.0
gene:TraesCS2B03G0507600	Chr2B	201332910	201335757	-	201334333	Chr2B	199794738	199797585	-	199796161	1.0	1.0
gene:TraesCS2B03G0507700	Chr2B	201514161	201514415	+	201514288	Chr2B	199975993	199976247	+	199976120	1.0	1.0
gene:TraesCS2B03G0507800	Chr2B	201514860	201515888	+	201515374	Chr2B	199976692	199977720	+	199977206	1.0	1.0
gene:TraesCS2B03G0507900	Chr2B	201517591	201518328	-	201517959	Chr2B	199979423	199980160	-	199979791	1.0	1.0
gene:TraesCS2B03G0508700	Chr2B	202497669	202499971	+	202498820	Chr2B	200959192	200961494	+	200960343	1.0	1.0
gene:TraesCS2B03G0508900	Chr2B	202752636	202763337	+	202757986	Chr2B	201205635	201216336	+	201210985	1.0	0.999
gene:TraesCS2B03G0509000	Chr2B	202768323	202768789	+	202768556	Chr2B	201221325	201221791	+	201221558	1.0	1.0
gene:TraesCS2B03G0509100	Chr2B	202938185	202939558	-	202938871	Chr2B	201401868	201403241	-	201402554	1.0	1.0
gene:TraesCS2B03G0509200	Chr2B	202972632	202974343	+	202973487	Chr2B	201436137	201437653	+	201436895	1.0	1.0
gene:TraesCS2B03G0509600	Chr2B	203022440	203022889	-	203022664	Chr2B	201485785	201486234	-	201486009	1.0	1.0
gene:TraesCS2B03G0510000	Chr2B	203069041	203070313	-	203069677	Chr2B	201531788	201533060	-	201532424	1.0	1.0
gene:TraesCS2B03G0510100	Chr2B	203109532	203110871	-	203110201	Chr2B	201572278	201573617	-	201572947	1.0	1.0
gene:TraesCS2B03G0510200	Chr2B	203111291	203112545	-	203111918	Chr2B	201574037	201575291	-	201574664	1.0	1.0
gene:TraesCS2B03G0510300	Chr2B	203119517	203120802	-	203120159	Chr2B	201582263	201583548	-	201582905	1.0	1.0
gene:TraesCS2B03G0510500	Chr2B	203279457	203280524	-	203279990	Chr2B	201742216	201743282	-	201742749	1.0	1.0
gene:TraesCS2B03G0510600	Chr2B	203281735	203282688	-	203282211	Chr2B	201744495	201745448	-	201744971	1.0	1.0
gene:TraesCS2B03G0510800	Chr2B	203567076	203568598	+	203567837	Chr2B	202029843	202031365	+	202030604	1.0	1.0
gene:TraesCS2B03G0511100	Chr2B	203639658	203642004	+	203640831	Chr2B	202102451	202104797	+	202103624	1.0	0.999
gene:TraesCS2B03G0511600	Chr2B	203800436	203802823	-	203801629	Chr2B	202263189	202265576	-	202264382	1.0	0.999
gene:TraesCS2B03G0511800	Chr2B	204118991	204120223	+	204119607	Chr2B	202580391	202581623	+	202581007	1.0	1.0
gene:TraesCS2B03G0512500	Chr2B	204296517	204298344	-	204297430	Chr2B	202757991	202759818	-	202758904	1.0	1.0
gene:TraesCS2B03G0512800	Chr2B	204641510	204642715	-	204642112	Chr2B	203102730	203103935	-	203103332	1.0	1.0
