gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity
gene:TraesCS4A03G0192500	Chr4A	101718026	101723876	-	101720951	Chr4A	102115394	102121242	-	102118318	1.0	1.0
gene:TraesCS4A03G0192600	Chr4A	101725131	101728658	-	101726894	Chr4A	102122181	102125708	-	102123944	1.0	0.998
gene:TraesCS4A03G0192700	Chr4A	101733942	101736387	-	101735164	Chr4A	102130996	102133440	-	102132218	0.998	0.996
gene:TraesCS4A03G0193200	Chr4A	102358726	102359173	-	102358949	Chr4A	102715776	102716223	-	102715999	1.0	0.983
gene:TraesCS4A03G0193400	Chr4A	102417014	102418916	-	102417965	Chr4A	102778156	102780064	-	102779110	1.0	0.994
gene:TraesCS4A03G0193900	Chr4A	102606679	102610578	-	102608628	Chr4A	102919456	102923318	-	102921387	1.0	0.997
gene:TraesCS4A03G0194700	Chr4A	102801465	102806859	+	102804162	Chr4A	103098447	103103845	+	103101146	1.0	0.997
gene:TraesCS4A03G0195200	Chr4A	103034830	103036585	+	103035707	Chr4A	103317878	103319638	+	103318758	1.0	0.989
gene:TraesCS4A03G0195300	Chr4A	103040407	103050143	-	103045275	Chr4A	103323434	103333744	-	103328589	1.0	0.998
gene:TraesCS4A03G0195500	Chr4A	103295890	103297782	-	103296836	Chr4A	103532623	103534515	-	103533569	1.0	0.999
gene:TraesCS4A03G0195600	Chr4A	103350957	103354397	+	103352677	Chr4A	103580402	103583842	+	103582122	1.0	0.997
gene:TraesCS4A03G0195700	Chr4A	103354572	103355503	-	103355037	Chr4A	103584017	103584945	-	103584481	0.996	0.994
gene:TraesCS4A03G0195900	Chr4A	103455462	103458379	+	103456920	Chr4A	103685045	103687963	+	103686504	1.0	0.999
gene:TraesCS4A03G0196100	Chr4A	103674527	103679687	+	103677107	Chr4A	103892711	103897874	+	103895292	0.999	0.997
gene:TraesCS4A03G0196400	Chr4A	103683842	103685442	+	103684642	Chr4A	103902036	103903636	+	103902836	1.0	0.998
gene:TraesCS4A03G0196500	Chr4A	103686195	103689049	-	103687622	Chr4A	103904387	103907241	-	103905814	1.0	0.998
gene:TraesCS4A03G0196600	Chr4A	103689446	103695736	+	103692591	Chr4A	103907638	103913945	+	103910791	1.0	0.997
gene:TraesCS4A03G0196800	Chr4A	103727984	103729268	+	103728626	Chr4A	103946188	103947472	+	103946830	1.0	1.0
gene:TraesCS4A03G0197100	Chr4A	103745777	103747452	+	103746614	Chr4A	103963902	103965577	+	103964739	1.0	1.0
gene:TraesCS4A03G0197400	Chr4A	104045529	104047161	+	104046345	Chr4A	104262908	104264540	+	104263724	1.0	1.0
gene:TraesCS4A03G0197900	Chr4A	104214495	104217615	+	104216055	Chr4A	104431393	104434513	+	104432953	1.0	0.994
gene:TraesCS4A03G0198000	Chr4A	104324350	104329768	+	104327059	Chr4A	104562602	104568021	+	104565311	1.0	0.998
gene:TraesCS4A03G0198300	Chr4A	104339591	104340509	-	104340050	Chr4A	104577481	104578399	-	104577940	1.0	1.0
gene:TraesCS4A03G0198400	Chr4A	104357862	104361058	-	104359460	Chr4A	104595762	104598958	-	104597360	1.0	1.0
gene:TraesCS4A03G0198500	Chr4A	104650702	104652974	+	104651838	Chr4A	104888639	104890870	+	104889754	0.972	0.97
gene:TraesCS4A03G0198900	Chr4A	105188695	105195066	+	105191880	Chr4A	105406931	105413305	+	105410118	1.0	0.997
gene:TraesCS4A03G0199100	Chr4A	105540808	105546065	+	105543436	Chr4A	105760390	105765645	+	105763017	1.0	0.999
gene:TraesCS4A03G0200400	Chr4A	106281564	106284474	+	106283019	Chr4A	106899878	106902801	+	106901339	1.0	1.0
gene:TraesCS4A03G0200500	Chr4A	106285001	106289011	-	106287006	Chr4A	106903328	106907338	-	106905333	1.0	1.0
gene:TraesCS4A03G0200700	Chr4A	106529545	106532604	-	106531074	Chr4A	107136268	107139327	-	107137797	1.0	0.997
gene:TraesCS4A03G0200800	Chr4A	106849725	106855711	+	106852718	Chr4A	107454022	107459973	+	107456997	0.976	0.974
gene:TraesCS4A03G0200900	Chr4A	106857518	106860930	-	106859224	Chr4A	107461905	107465269	-	107463587	0.993	0.991
gene:TraesCS4A03G0201600	Chr4A	108309419	108311411	+	108310415	Chr4A	108943478	108945470	+	108944474	1.0	0.997
gene:TraesCS4A03G0201700	Chr4A	108313526	108315540	+	108314533	Chr4A	108948380	108950394	+	108949387	1.0	0.998
gene:TraesCS4A03G0201800	Chr4A	108356282	108357139	-	108356710	Chr4A	108995341	108996198	-	108995769	1.0	0.98
gene:TraesCS4A03G0201900	Chr4A	108687583	108693721	+	108690652	Chr4A	109298480	109304617	+	109301548	1.0	0.997
gene:TraesCS4A03G0202300	Chr4A	108810048	108812100	-	108811074	Chr4A	109412865	109414914	-	109413889	0.998	0.998
gene:TraesCS4A03G0202400	Chr4A	109361557	109364911	+	109363234	Chr4A	110044685	110048088	+	110046386	0.992	0.976
gene:TraesCS4A03G0203200	Chr4A	109723226	109727614	+	109725420	Chr4A	110419423	110423811	+	110421617	1.0	0.998
gene:TraesCS4A03G0203300	Chr4A	109778536	109782624	+	109780580	Chr4A	110481312	110485408	+	110483360	1.0	0.993
gene:TraesCS4A03G0203400	Chr4A	109783579	109787646	-	109785612	Chr4A	110486363	110490424	-	110488393	1.0	0.999
gene:TraesCS4A03G0203500	Chr4A	109867828	109871562	-	109869695	Chr4A	110568682	110572417	-	110570549	1.0	1.0
gene:TraesCS4A03G0203700	Chr4A	110309891	110312771	+	110311331	Chr4A	111020745	111023625	+	111022185	1.0	1.0
gene:TraesCS4A03G0203800	Chr4A	110568184	110570746	-	110569465	Chr4A	111281557	111284119	-	111282838	1.0	0.998
gene:TraesCS4A03G0203900	Chr4A	110799296	110800024	-	110799660	Chr4A	111515185	111515913	-	111515549	1.0	0.995
gene:TraesCS4A03G0204000	Chr4A	110800325	110800594	+	110800459	Chr4A	111516214	111516483	+	111516348	1.0	0.996
gene:TraesCS4A03G0204100	Chr4A	110832709	110833669	-	110833189	Chr4A	111561531	111562492	-	111562011	1.0	0.994
gene:TraesCS4A03G0204200	Chr4A	110975173	110976282	-	110975727	Chr4A	111703183	111704292	-	111703737	1.0	0.996
gene:TraesCS4A03G0204700	Chr4A	111008170	111012460	+	111010315	Chr4A	111737272	111741562	+	111739417	1.0	0.999
gene:TraesCS4A03G0204900	Chr4A	111085726	111088966	+	111087346	Chr4A	111837621	111840843	+	111839232	1.0	0.998
gene:TraesCS4A03G0205200	Chr4A	111209625	111212789	-	111211207	Chr4A	111973648	111977140	-	111975394	0.995	0.979
gene:TraesCS4A03G0205300	Chr4A	111816760	111820096	-	111818428	Chr4A	112595022	112598360	-	112596691	1.0	0.996
gene:TraesCS4A03G0205500	Chr4A	111820380	111825519	+	111822949	Chr4A	112598644	112603705	+	112601174	1.0	0.992
gene:TraesCS4A03G0205900	Chr4A	112489998	112498518	+	112494258	Chr4A	113291847	113300282	+	113296064	1.0	0.997
gene:TraesCS4A03G0206100	Chr4A	112499554	112500953	-	112500253	Chr4A	113301318	113302718	-	113302018	1.0	0.996
gene:TraesCS4A03G0206400	Chr4A	112608976	112610089	-	112609532	Chr4A	113397257	113398368	-	113397812	0.998	0.996
gene:TraesCS4A03G0206500	Chr4A	112679184	112679904	+	112679544	Chr4A	113487166	113487886	+	113487526	1.0	0.997
gene:TraesCS4A03G0206600	Chr4A	112679978	112684000	+	112681989	Chr4A	113487960	113491980	+	113489970	1.0	0.998
gene:TraesCS4A03G0206700	Chr4A	112757540	112758212	-	112757876	Chr4A	113565712	113566384	-	113566048	1.0	0.998
gene:TraesCS4A03G0206900	Chr4A	112764009	112764479	-	112764244	Chr4A	113572181	113572651	-	113572416	1.0	1.0
gene:TraesCS4A03G0206800	Chr4A	112763994	112764589	+	112764291	Chr4A	113572166	113572761	+	113572463	1.0	1.0
gene:TraesCS4A03G0207000	Chr4A	112768460	112769242	-	112768851	Chr4A	113576631	113577421	-	113577026	0.997	0.978
gene:TraesCS4A03G0207100	Chr4A	112845571	112850036	-	112847803	Chr4A	113654664	113659129	-	113656896	1.0	0.998
gene:TraesCS4A03G0207500	Chr4A	113227083	113229268	-	113228175	Chr4A	114072830	114075012	-	114073921	1.0	0.999
gene:TraesCS4A03G0207600	Chr4A	113235190	113235918	-	113235554	Chr4A	114080247	114080975	-	114080611	1.0	0.997
gene:TraesCS4A03G0207700	Chr4A	113240486	113242821	-	113241653	Chr4A	114085551	114087919	-	114086735	1.0	0.984
gene:TraesCS4A03G0208100	Chr4A	113414854	113415402	-	113415128	Chr4A	114304279	114304827	-	114304553	1.0	1.0
gene:TraesCS4A03G0208200	Chr4A	113485606	113486181	-	113485893	Chr4A	114370870	114371445	-	114371157	1.0	1.0
gene:TraesCS4A03G0208400	Chr4A	113503536	113514416	+	113508976	Chr4A	114388904	114399757	+	114394330	0.997	0.996
gene:TraesCS4A03G0208500	Chr4A	113514527	113515546	+	113515036	Chr4A	114399868	114400887	+	114400377	1.0	1.0
gene:TraesCS4A03G0208600	Chr4A	113763922	113765860	+	113764891	Chr4A	114637095	114639034	+	114638064	1.0	1.0
gene:TraesCS4A03G0208700	Chr4A	113766468	113768283	+	113767375	Chr4A	114639642	114641457	+	114640549	1.0	0.998
gene:TraesCS4A03G0208800	Chr4A	113768334	113777626	-	113772980	Chr4A	114641508	114650794	-	114646151	1.0	0.998
gene:TraesCS4A03G0209000	Chr4A	114054629	114055809	+	114055219	Chr4A	114961848	114963036	+	114962442	1.0	0.99
gene:TraesCS4A03G0209200	Chr4A	114393499	114398279	+	114395889	Chr4A	115275176	115279957	+	115277566	1.0	0.998
gene:TraesCS4A03G0209400	Chr4A	114491307	114498490	+	114494898	Chr4A	115362279	115369463	+	115365871	1.0	0.997
gene:TraesCS4A03G0209500	Chr4A	114498881	114499956	+	114499418	Chr4A	115369770	115370845	+	115370307	1.0	0.997
gene:TraesCS4A03G0209600	Chr4A	114499996	114503155	-	114501575	Chr4A	115370885	115374046	-	115372465	1.0	0.996
gene:TraesCS4A03G0209700	Chr4A	114651269	114654653	+	114652961	Chr4A	115507528	115510912	+	115509220	1.0	0.997
gene:TraesCS4A03G0209800	Chr4A	114699543	114703559	+	114701551	Chr4A	115555775	115559792	+	115557783	1.0	0.996
gene:TraesCS4A03G0210300	Chr4A	115206114	115207526	-	115206820	Chr4A	116011900	116013356	-	116012628	0.997	0.96
gene:TraesCS4A03G0210400	Chr4A	115208228	115215639	-	115211933	Chr4A	116014058	116020596	-	116017327	1.0	0.996
gene:TraesCS4A03G0210500	Chr4A	115226637	115229876	+	115228256	Chr4A	116038482	116041687	+	116040084	0.999	0.996
gene:TraesCS4A03G0210700	Chr4A	115483775	115497065	+	115490420	Chr4A	116305367	116318646	+	116312006	0.995	0.995
gene:TraesCS4A03G0210800	Chr4A	115497748	115499491	+	115498619	Chr4A	116319329	116321071	+	116320200	1.0	0.998
gene:TraesCS4A03G0211100	Chr4A	115710317	115712866	+	115711591	Chr4A	116531206	116533755	+	116532480	1.0	0.998
gene:TraesCS4A03G0211000	Chr4A	115709770	115719126	-	115714448	Chr4A	116530659	116540015	-	116535337	1.0	0.998
gene:TraesCS4A03G0211300	Chr4A	115834958	115844985	-	115839971	Chr4A	116645107	116655144	-	116650125	1.0	0.997
gene:TraesCS4A03G0211800	Chr4A	116387297	116392823	+	116390060	Chr4A	117184171	117189694	+	117186932	0.999	0.997
gene:TraesCS4A03G0211900	Chr4A	116393353	116394169	-	116393761	Chr4A	117190226	117191042	-	117190634	1.0	1.0
gene:TraesCS4A03G0212300	Chr4A	116763981	116766877	-	116765429	Chr4A	117557638	117560532	-	117559085	0.999	0.997
gene:TraesCS4A03G0212400	Chr4A	117004454	117007707	-	117006080	Chr4A	117801129	117804382	-	117802755	1.0	0.999
gene:TraesCS4A03G0212700	Chr4A	117189724	117192937	+	117191330	Chr4A	117972621	117975834	+	117974227	1.0	1.0
gene:TraesCS4A03G0212800	Chr4A	117192944	117195930	-	117194437	Chr4A	117975841	117978827	-	117977334	1.0	0.999
gene:TraesCS4A03G0212900	Chr4A	117196411	117198641	-	117197526	Chr4A	117979305	117981536	-	117980420	1.0	0.996
gene:TraesCS4A03G0213400	Chr4A	117575614	117579088	+	117577351	Chr4A	118367748	118371234	+	118369491	1.0	0.996
gene:TraesCS4A03G0214200	Chr4A	117601814	117607397	-	117604605	Chr4A	118425801	118431374	-	118428587	1.0	0.997
gene:TraesCS4A03G0214400	Chr4A	117612532	117614450	-	117613491	Chr4A	118436422	118438340	-	118437381	1.0	1.0
gene:TraesCS4A03G0214700	Chr4A	117796864	117799780	+	117798322	Chr4A	118620441	118623357	+	118621899	1.0	1.0
gene:TraesCS4A03G0214800	Chr4A	117801727	117804430	-	117803078	Chr4A	118625299	118628016	-	118626657	1.0	0.999
gene:TraesCS4A03G0214900	Chr4A	117846880	117849238	-	117848059	Chr4A	118635916	118638274	-	118637095	1.0	0.997
gene:TraesCS4A03G0215000	Chr4A	117851612	117856408	-	117854010	Chr4A	118640350	118645146	-	118642748	1.0	0.998
gene:TraesCS4A03G0215200	Chr4A	118536997	118541422	-	118539209	Chr4A	119239992	119249488	-	119244740	1.0	0.998
gene:TraesCS4A03G0215300	Chr4A	118858247	118859742	-	118858994	Chr4A	119579546	119581041	-	119580293	1.0	0.998
gene:TraesCS4A03G0215400	Chr4A	118966518	118976162	+	118971340	Chr4A	119696442	119706097	+	119701269	1.0	0.998
gene:TraesCS4A03G0215500	Chr4A	118976575	118980562	-	118978568	Chr4A	119706498	119710485	-	119708491	1.0	0.995
gene:TraesCS4A03G0215600	Chr4A	118980825	118983381	+	118982103	Chr4A	119710748	119713305	+	119712026	1.0	0.996
gene:TraesCS4A03G0215700	Chr4A	118983508	118989623	-	118986565	Chr4A	119713432	119719538	-	119716485	0.997	0.994
gene:TraesCS4A03G0216000	Chr4A	119594916	119600920	+	119597918	Chr4A	120316745	120322750	+	120319747	1.0	1.0
gene:TraesCS4A03G0216200	Chr4A	119678527	119680694	+	119679610	Chr4A	120399862	120402029	+	120400945	1.0	1.0
gene:TraesCS4A03G0216300	Chr4A	119684482	119692940	-	119688711	Chr4A	120405817	120414284	-	120410050	1.0	0.999
gene:TraesCS4A03G0216500	Chr4A	119815508	119828287	+	119821897	Chr4A	120538804	120551608	+	120545206	1.0	0.993
gene:TraesCS4A03G0216900	Chr4A	120035090	120037693	+	120036391	Chr4A	120775386	120777989	+	120776687	1.0	1.0
gene:TraesCS4A03G0217000	Chr4A	120037163	120037396	-	120037279	Chr4A	120777459	120777692	-	120777575	1.0	1.0
gene:TraesCS4A03G0217100	Chr4A	120039394	120040063	+	120039728	Chr4A	120779691	120780360	+	120780025	1.0	0.997
gene:TraesCS4A03G0218000	Chr4A	120463389	120466566	+	120464977	Chr4A	121143165	121146342	+	121144753	1.0	0.998
gene:TraesCS4A03G0218300	Chr4A	120498323	120501768	-	120500045	Chr4A	121185096	121188541	-	121186818	1.0	0.999
gene:TraesCS4A03G0218500	Chr4A	121044354	121048217	+	121046285	Chr4A	121729419	121733282	+	121731350	1.0	0.998
gene:TraesCS4A03G0218800	Chr4A	121377573	121380556	+	121379064	Chr4A	122062534	122065517	+	122064025	1.0	0.996
gene:TraesCS4A03G0218900	Chr4A	121387557	121391611	+	121389584	Chr4A	122072853	122076900	+	122074876	0.996	0.995
gene:TraesCS4A03G0219000	Chr4A	121392583	121395176	-	121393879	Chr4A	122077870	122080468	-	122079169	1.0	0.999
gene:TraesCS4A03G0220200	Chr4A	122136099	122140585	+	122138342	Chr4A	122820187	122826212	+	122823199	1.0	0.998
gene:TraesCS4A03G0220300	Chr4A	122511009	122511732	-	122511370	Chr4A	123225395	123226118	-	123225756	1.0	0.998
gene:TraesCS4A03G0220600	Chr4A	122617339	122617936	-	122617637	Chr4A	123309175	123309772	-	123309473	1.0	1.0
gene:TraesCS4A03G0220800	Chr4A	122951353	122953655	-	122952504	Chr4A	123623101	123625403	-	123624252	1.0	0.996
gene:TraesCS4A03G0220900	Chr4A	123122753	123123716	-	123123234	Chr4A	123751971	123752934	-	123752452	1.0	0.996
gene:TraesCS4A03G0221600	Chr4A	124077100	124081300	+	124079200	Chr4A	124713567	124717765	+	124715666	0.998	0.996
gene:TraesCS4A03G0221900	Chr4A	124116382	124116710	+	124116546	Chr4A	124752845	124753173	+	124753009	1.0	0.996
gene:TraesCS4A03G0222100	Chr4A	124275255	124278046	-	124276650	Chr4A	124873516	124876307	-	124874911	1.0	0.998
gene:TraesCS4A03G0222400	Chr4A	124896317	124899240	+	124897778	Chr4A	125487772	125490669	+	125489220	1.0	0.997
gene:TraesCS4A03G0222500	Chr4A	124905931	124907594	-	124906762	Chr4A	125497354	125499017	-	125498185	1.0	0.993
gene:TraesCS4A03G0222700	Chr4A	124907880	124914356	-	124911118	Chr4A	125499304	125505785	-	125502544	0.999	0.99
gene:TraesCS4A03G0222900	Chr4A	125246632	125253732	+	125250182	Chr4A	125844926	125852027	+	125848476	1.0	0.997
gene:TraesCS4A03G0223100	Chr4A	125255115	125258614	+	125256864	Chr4A	125853410	125856909	+	125855159	1.0	0.998
gene:TraesCS4A03G0223200	Chr4A	125259264	125264660	+	125261962	Chr4A	125857560	125862764	+	125860162	1.0	0.994
gene:TraesCS4A03G0223300	Chr4A	125264885	125272625	+	125268755	Chr4A	125862989	125870268	+	125866628	0.922	0.914
gene:TraesCS4A03G0223800	Chr4A	125343004	125344917	-	125343960	Chr4A	125945482	125947394	-	125946438	1.0	0.998
gene:TraesCS4A03G0224000	Chr4A	126285717	126289385	+	126287551	Chr4A	126836167	126839839	+	126838003	1.0	1.0
gene:TraesCS4A03G0224100	Chr4A	126290377	126293953	+	126292165	Chr4A	126840833	126844392	+	126842612	1.0	0.999
gene:TraesCS4A03G0224500	Chr4A	127136564	127143900	-	127140232	Chr4A	127666351	127673449	-	127669900	1.0	0.997
gene:TraesCS4A03G0224800	Chr4A	127653382	127657608	+	127655495	Chr4A	128170406	128174637	+	128172521	1.0	0.998
gene:TraesCS4A03G0225500	Chr4A	128921151	128924722	+	128922936	Chr4A	129404627	129408198	+	129406412	1.0	0.997
gene:TraesCS4A03G0225600	Chr4A	128924876	128925864	+	128925370	Chr4A	129408352	129409340	+	129408846	1.0	0.997
gene:TraesCS4A03G0226200	Chr4A	130330464	130334784	-	130332624	Chr4A	130718623	130722964	-	130720793	1.0	0.997
gene:TraesCS4A03G0226500	Chr4A	132515392	132518719	-	132517055	Chr4A	132767055	132770386	-	132768720	1.0	0.996
gene:TraesCS4A03G0226700	Chr4A	132805037	132806124	-	132805580	Chr4A	133007227	133008332	-	133007779	1.0	0.995
gene:TraesCS4A03G0226800	Chr4A	132806486	132816832	-	132811659	Chr4A	133008694	133019055	-	133013874	1.0	0.999
gene:TraesCS4A03G0227000	Chr4A	132868138	132876181	+	132872159	Chr4A	133046846	133054897	+	133050871	0.999	0.991
gene:TraesCS4A03G0227100	Chr4A	133181047	133182899	+	133181973	Chr4A	133329220	133331072	+	133330146	1.0	0.996
gene:TraesCS4A03G0227200	Chr4A	133259945	133260136	-	133260040	Chr4A	133396476	133396667	-	133396571	1.0	0.994
gene:TraesCS4A03G0227300	Chr4A	133262476	133266267	-	133264371	Chr4A	133399009	133402810	-	133400909	1.0	0.994
gene:TraesCS4A03G0227500	Chr4A	133646815	133650662	-	133648738	Chr4A	133796659	133800506	-	133798582	1.0	0.998
gene:TraesCS4A03G0227600	Chr4A	134013766	134015813	+	134014789	Chr4A	134161645	134163692	+	134162668	1.0	0.998
gene:TraesCS4A03G0227900	Chr4A	134340492	134343900	+	134342196	Chr4A	134471856	134475297	+	134473576	1.0	1.0
gene:TraesCS4A03G0228100	Chr4A	134354269	134356190	+	134355229	Chr4A	134485804	134487725	+	134486764	0.999	0.995
gene:TraesCS4A03G0228300	Chr4A	134438015	134441078	-	134439546	Chr4A	134569485	134572548	-	134571016	1.0	0.996
gene:TraesCS4A03G0228600	Chr4A	135015586	135016077	+	135015831	Chr4A	135129707	135130198	+	135129952	1.0	0.983
gene:TraesCS4A03G0228800	Chr4A	135144394	135148360	+	135146377	Chr4A	135280970	135284935	+	135282952	1.0	0.999
gene:TraesCS4A03G0229200	Chr4A	135154928	135156140	+	135155534	Chr4A	135291486	135292698	+	135292092	1.0	1.0
gene:TraesCS4A03G0229300	Chr4A	135156334	135160298	+	135158316	Chr4A	135292892	135296856	+	135294874	1.0	0.998
gene:TraesCS4A03G0229400	Chr4A	135413740	135416766	-	135415253	Chr4A	135565828	135568849	-	135567338	0.997	0.996
gene:TraesCS4A03G0229500	Chr4A	136030847	136033556	+	136032201	Chr4A	136161443	136164152	+	136162797	1.0	0.998
gene:TraesCS4A03G0229600	Chr4A	136035182	136044917	+	136040049	Chr4A	136165780	136175513	+	136170646	1.0	0.999
gene:TraesCS4A03G0229700	Chr4A	136071782	136073056	+	136072419	Chr4A	136211123	136212397	+	136211760	1.0	1.0
gene:TraesCS4A03G0229800	Chr4A	136073289	136075200	+	136074244	Chr4A	136212618	136214529	+	136213573	1.0	0.998
gene:TraesCS4A03G0229900	Chr4A	136228154	136231207	-	136229680	Chr4A	136354027	136357080	-	136355553	1.0	0.999
gene:TraesCS4A03G0230000	Chr4A	136407284	136411493	+	136409388	Chr4A	136536652	136540861	+	136538756	1.0	1.0
gene:TraesCS4A03G0230200	Chr4A	136412365	136416537	-	136414451	Chr4A	136541733	136545902	-	136543817	1.0	0.998
gene:TraesCS4A03G0230600	Chr4A	136548872	136555640	-	136552256	Chr4A	136689313	136701154	-	136695233	1.0	0.999
gene:TraesCS4A03G0230700	Chr4A	136587532	136592004	+	136589768	Chr4A	136733026	136737494	+	136735260	1.0	1.0
gene:TraesCS4A03G0230800	Chr4A	136594686	136597959	-	136596322	Chr4A	136740172	136743445	-	136741808	1.0	0.998
gene:TraesCS4A03G0231100	Chr4A	136680136	136689336	+	136684736	Chr4A	136834014	136843251	+	136838632	1.0	0.985
gene:TraesCS4A03G0231300	Chr4A	136711707	136720223	+	136715965	Chr4A	136870054	136878577	+	136874315	0.998	0.97
gene:TraesCS4A03G0231400	Chr4A	136720607	136722167	-	136721387	Chr4A	136878961	136880521	-	136879741	1.0	0.994
gene:TraesCS4A03G0231500	Chr4A	136812131	136812838	+	136812484	Chr4A	136956691	136957398	+	136957044	1.0	0.99
gene:TraesCS4A03G0231900	Chr4A	136956301	136958840	+	136957570	Chr4A	137116371	137118911	+	137117641	1.0	0.998
gene:TraesCS4A03G0232000	Chr4A	136959602	136961175	-	136960388	Chr4A	137119673	137121421	-	137120547	1.0	0.998
gene:TraesCS4A03G0232100	Chr4A	136966154	136967679	-	136966916	Chr4A	137126382	137127648	-	137127015	1.0	0.994
gene:TraesCS4A03G0232200	Chr4A	136969778	136973603	-	136971690	Chr4A	137149372	137153193	-	137151282	0.998	0.998
gene:TraesCS4A03G0232300	Chr4A	136974690	136980526	-	136977608	Chr4A	137154280	137159890	-	137157085	1.0	0.998
gene:TraesCS4A03G0232500	Chr4A	137309836	137311628	-	137310732	Chr4A	137490962	137492753	-	137491857	1.0	0.998
gene:TraesCS4A03G0232600	Chr4A	137316220	137317390	+	137316805	Chr4A	137496339	137497507	+	137496923	0.997	0.995
gene:TraesCS4A03G0232700	Chr4A	137318310	137321882	-	137320096	Chr4A	137498425	137502000	-	137500212	1.0	0.995
gene:TraesCS4A03G0232900	Chr4A	137322203	137326486	+	137324344	Chr4A	137502321	137506616	+	137504468	1.0	0.991
gene:TraesCS4A03G0233000	Chr4A	137329086	137330957	+	137330021	Chr4A	137509212	137511070	+	137510141	0.978	0.977
gene:TraesCS4A03G0233300	Chr4A	137677734	137680532	+	137679133	Chr4A	137860711	137863509	+	137862110	1.0	0.998
gene:TraesCS4A03G0233400	Chr4A	137681505	137681978	+	137681741	Chr4A	137865913	137866386	+	137866149	1.0	0.995
gene:TraesCS4A03G0233700	Chr4A	137743005	137749208	+	137746106	Chr4A	137919212	137925406	+	137922309	1.0	1.0
gene:TraesCS4A03G0233800	Chr4A	137750227	137754157	+	137752192	Chr4A	137926420	137930350	+	137928385	1.0	0.999
gene:TraesCS4A03G0234200	Chr4A	137955267	137956697	+	137955982	Chr4A	138129776	138131204	+	138130490	0.998	0.996
gene:TraesCS4A03G0234300	Chr4A	138097667	138098717	-	138098192	Chr4A	138259541	138260591	-	138260066	1.0	0.998
gene:TraesCS4A03G0234400	Chr4A	138201870	138204064	+	138202967	Chr4A	138397139	138399333	+	138398236	1.0	0.999
gene:TraesCS4A03G0234500	Chr4A	138205382	138209080	-	138207231	Chr4A	138400650	138404358	-	138402504	1.0	0.991
gene:TraesCS4A03G0234800	Chr4A	138249061	138250951	-	138250006	Chr4A	138445885	138447769	-	138446827	1.0	0.995
gene:TraesCS4A03G0235000	Chr4A	138611362	138612588	-	138611975	Chr4A	138800701	138801927	-	138801314	1.0	0.998
gene:TraesCS4A03G0235200	Chr4A	139303701	139313334	+	139308517	Chr4A	139536344	139545484	+	139540914	1.0	1.0
gene:TraesCS4A03G0235300	Chr4A	139314363	139317534	+	139315948	Chr4A	139546513	139549684	+	139548098	1.0	0.998
gene:TraesCS4A03G0235400	Chr4A	139321755	139324559	+	139323157	Chr4A	139553762	139556566	+	139555164	1.0	1.0
gene:TraesCS4A03G0235500	Chr4A	139389687	139390205	+	139389946	Chr4A	139621229	139621747	+	139621488	1.0	0.998
gene:TraesCS4A03G0235600	Chr4A	139490079	139492509	+	139491294	Chr4A	139721599	139724020	+	139722809	0.99	0.988
gene:TraesCS4A03G0235700	Chr4A	139645039	139648717	+	139646878	Chr4A	139852777	139856459	+	139854618	1.0	0.998
gene:TraesCS4A03G0236000	Chr4A	139905353	139909118	-	139907235	Chr4A	140121209	140124973	-	140123091	1.0	0.998
gene:TraesCS4A03G0236100	Chr4A	140053072	140059405	-	140056238	Chr4A	140271082	140277416	-	140274249	1.0	0.999
gene:TraesCS4A03G0236200	Chr4A	140060772	140066926	-	140063849	Chr4A	140278802	140284970	-	140281886	1.0	0.997
gene:TraesCS4A03G0236300	Chr4A	140080856	140082306	+	140081581	Chr4A	140299392	140300842	+	140300117	1.0	0.998
gene:TraesCS4A03G0237100	Chr4A	140526624	140527461	-	140527042	Chr4A	140671755	140672592	-	140672173	1.0	1.0
gene:TraesCS4A03G0237200	Chr4A	140542735	140546179	-	140544457	Chr4A	140687931	140691375	-	140689653	1.0	1.0
gene:TraesCS4A03G0237600	Chr4A	140557599	140557808	-	140557703	Chr4A	140702797	140703006	-	140702901	1.0	1.0
gene:TraesCS4A03G0237900	Chr4A	140745856	140749849	+	140747852	Chr4A	140891074	140895067	+	140893070	1.0	1.0
gene:TraesCS4A03G0238000	Chr4A	140750491	140753852	-	140752171	Chr4A	140895709	140899070	-	140897389	1.0	1.0
gene:TraesCS4A03G0238300	Chr4A	140878465	140885478	-	140881971	Chr4A	141023681	141030435	-	141027058	1.0	1.0
gene:TraesCS4A03G0238600	Chr4A	140888233	140893992	+	140891112	Chr4A	141033190	141038949	+	141036069	1.0	1.0
gene:TraesCS4A03G0238700	Chr4A	140894422	140895411	+	140894916	Chr4A	141039379	141040368	+	141039873	1.0	1.0
gene:TraesCS4A03G0238900	Chr4A	140897864	140898343	-	140898103	Chr4A	141042829	141043308	-	141043068	1.0	0.997
gene:TraesCS4A03G0239000	Chr4A	140898444	140898728	-	140898586	Chr4A	141043409	141043693	-	141043551	1.0	1.0
gene:TraesCS4A03G0239100	Chr4A	140899481	140901184	-	140900332	Chr4A	141044446	141046149	-	141045297	1.0	1.0
