gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity
gene:TraesCS6A03G0141400	Chr6A	36797959	36801862	-	36799910	Chr6A	36122844	36126756	-	36124800	1.0	0.982
gene:TraesCS6A03G0141900	Chr6A	36853051	36857790	+	36855420	Chr6A	36192875	36197599	+	36195237	0.992	0.98
gene:TraesCS6A03G0142100	Chr6A	36872974	36876915	+	36874944	Chr6A	36199340	36202707	+	36201023	0.99	0.944
gene:TraesCS6A03G0142200	Chr6A	36883187	36883447	-	36883317	Chr6A	36214755	36215018	-	36214886	1.0	0.92
gene:TraesCS6A03G0142500	Chr6A	36914585	36915243	-	36914914	Chr6A	36234032	36234702	-	36234367	0.989	0.952
gene:TraesCS6A03G0142800	Chr6A	37020446	37023510	+	37021978	Chr6A	36261369	36264454	+	36262911	1.0	0.986
gene:TraesCS6A03G0143500	Chr6A	37124862	37127649	-	37126255	Chr6A	36367663	36370496	-	36369079	0.998	0.985
gene:TraesCS6A03G0144100	Chr6A	37230245	37231134	-	37230689	Chr6A	36363548	36364437	-	36363992	1.0	0.976
gene:TraesCS6A03G0144200	Chr6A	37232427	37233324	-	37232875	Chr6A	36365732	36366629	-	36366180	1.0	0.981
gene:TraesCS6A03G0145100	Chr6A	37253691	37255348	-	37254519	Chr6A	36382428	36384044	-	36383236	0.975	0.967
gene:TraesCS6A03G0145500	Chr6A	37525879	37527469	-	37526674	Chr6A	36925375	36926946	-	36926160	0.992	0.967
gene:TraesCS6A03G0146200	Chr6A	37815821	37819739	+	37817780	Chr6A	37024126	37028046	+	37026086	0.998	0.986
gene:TraesCS6A03G0146700	Chr6A	37947041	37948166	+	37947603	Chr6A	37160636	37161760	+	37161198	1.0	0.973
gene:TraesCS6A03G0147500	Chr6A	37980258	37981740	+	37980999	Chr6A	37208315	37209798	+	37209056	1.0	0.989
gene:TraesCS6A03G0148700	Chr6A	38314326	38320288	+	38317307	Chr6A	37678636	37683315	+	37680975	0.956	0.943
gene:TraesCS6A03G0149000	Chr6A	38379699	38382891	+	38381295	Chr6A	37739592	37742799	+	37741195	0.998	0.98
gene:TraesCS6A03G0149200	Chr6A	38395013	38395720	+	38395366	Chr6A	37764860	37765567	+	37765213	1.0	0.97
gene:TraesCS6A03G0149300	Chr6A	38396947	38399460	-	38398203	Chr6A	37769008	37771521	-	37770264	1.0	0.988
gene:TraesCS6A03G0149500	Chr6A	38415984	38417567	-	38416775	Chr6A	37813328	37814905	-	37814116	0.995	0.982
gene:TraesCS6A03G0149600	Chr6A	38465901	38473295	+	38469598	Chr6A	37818204	37831647	+	37824925	0.997	0.989
gene:TraesCS6A03G0149700	Chr6A	38472751	38476538	-	38474644	Chr6A	37831103	37834870	-	37832986	0.999	0.98
gene:TraesCS6A03G0149800	Chr6A	38478727	38481711	+	38480219	Chr6A	37837087	37840042	+	37838564	1.0	0.986
gene:TraesCS6A03G0150000	Chr6A	38483059	38484933	-	38483996	Chr6A	37841270	37843144	-	37842207	1.0	0.978
gene:TraesCS6A03G0150100	Chr6A	38659460	38662405	-	38660932	Chr6A	37919035	37922051	-	37920543	1.0	0.963
gene:TraesCS6A03G0150300	Chr6A	38763120	38763317	-	38763218	Chr6A	37998710	37998907	-	37998808	1.0	0.994
gene:TraesCS6A03G0150600	Chr6A	38820359	38823792	-	38822075	Chr6A	38216099	38219534	-	38217816	1.0	0.988
gene:TraesCS6A03G0150800	Chr6A	38884974	38888823	-	38886898	Chr6A	38143109	38146957	-	38145033	0.999	0.976
gene:TraesCS6A03G0151000	Chr6A	38937533	38942434	-	38939983	Chr6A	38259983	38264927	-	38262455	1.0	0.99
gene:TraesCS6A03G0151100	Chr6A	39074045	39077921	-	39075983	Chr6A	38286289	38290103	-	38288196	0.974	0.943
gene:TraesCS6A03G0151600	Chr6A	39222729	39222968	+	39222848	Chr6A	38603815	38604054	+	38603934	0.995	0.962
gene:TraesCS6A03G0151900	Chr6A	39252836	39256983	-	39254909	Chr6A	38654795	38658936	-	38656865	0.993	0.99
gene:TraesCS6A03G0152300	Chr6A	39350027	39352420	+	39351223	Chr6A	38725555	38727775	+	38726665	1.0	0.985
gene:TraesCS6A03G0152600	Chr6A	39504452	39507374	+	39505913	Chr6A	38864140	38867078	+	38865609	0.965	0.943
gene:TraesCS6A03G0153200	Chr6A	39736132	39743137	+	39739634	Chr6A	39103749	39110980	+	39107364	0.982	0.95
gene:TraesCS6A03G0153300	Chr6A	39767210	39769042	+	39768126	Chr6A	39168861	39170710	+	39169785	0.992	0.965
gene:TraesCS6A03G0153900	Chr6A	39874423	39877874	-	39876148	Chr6A	39198460	39201842	-	39200151	1.0	0.986
gene:TraesCS6A03G0154100	Chr6A	40193059	40211393	+	40202226	Chr6A	39362043	39380506	+	39371274	0.984	0.966
gene:TraesCS6A03G0154200	Chr6A	40222935	40223907	-	40223421	Chr6A	39392060	39393032	-	39392546	1.0	1.0
gene:TraesCS6A03G0154300	Chr6A	40229366	40232643	+	40231004	Chr6A	39398491	39401768	+	39400129	1.0	1.0
gene:TraesCS6A03G0154400	Chr6A	40234040	40234609	+	40234324	Chr6A	39403165	39403734	+	39403449	1.0	0.998
gene:TraesCS6A03G0154500	Chr6A	40260795	40272275	-	40266535	Chr6A	39429919	39441398	-	39435658	1.0	1.0
gene:TraesCS6A03G0154600	Chr6A	40266405	40269513	+	40267959	Chr6A	39435529	39438636	+	39437082	0.999	0.999
gene:TraesCS6A03G0154700	Chr6A	40272396	40277104	+	40274750	Chr6A	39441519	39446227	+	39443873	1.0	0.999
gene:TraesCS6A03G0154800	Chr6A	40527222	40528471	+	40527846	Chr6A	39695454	39696456	+	39695955	1.0	1.0
gene:TraesCS6A03G0155100	Chr6A	40534445	40535110	-	40534777	Chr6A	39702430	39703095	-	39702762	1.0	1.0
gene:TraesCS6A03G0155200	Chr6A	40597177	40598448	-	40597812	Chr6A	39764673	39765944	-	39765308	1.0	0.997
gene:TraesCS6A03G0155400	Chr6A	40667654	40668358	-	40668006	Chr6A	39835151	39835855	-	39835503	1.0	1.0
gene:TraesCS6A03G0155600	Chr6A	40920342	40926181	-	40923261	Chr6A	40087033	40092869	-	40089951	1.0	1.0
gene:TraesCS6A03G0155800	Chr6A	41180576	41183470	+	41182023	Chr6A	40346114	40349008	+	40347561	1.0	1.0
gene:TraesCS6A03G0156100	Chr6A	41221569	41223078	-	41222323	Chr6A	40387111	40388620	-	40387865	1.0	1.0
gene:TraesCS6A03G0156300	Chr6A	41258235	41262491	+	41260363	Chr6A	40423768	40428024	+	40425896	1.0	1.0
gene:TraesCS6A03G0156600	Chr6A	41273182	41273502	-	41273342	Chr6A	40438715	40439035	-	40438875	1.0	1.0
gene:TraesCS6A03G0156700	Chr6A	41278210	41281075	-	41279642	Chr6A	40443744	40446609	-	40445176	1.0	1.0
gene:TraesCS6A03G0156800	Chr6A	41285763	41289960	+	41287861	Chr6A	40451300	40455497	+	40453398	1.0	1.0
gene:TraesCS6A03G0156900	Chr6A	41291413	41294176	+	41292794	Chr6A	40456950	40459713	+	40458331	1.0	1.0
gene:TraesCS6A03G0157200	Chr6A	41369133	41372256	+	41370694	Chr6A	40534659	40537782	+	40536220	1.0	1.0
gene:TraesCS6A03G0157300	Chr6A	41500737	41502121	+	41501429	Chr6A	40666336	40667720	+	40667028	1.0	1.0
gene:TraesCS6A03G0157500	Chr6A	41539315	41540725	+	41540020	Chr6A	40704769	40706179	+	40705474	1.0	1.0
gene:TraesCS6A03G0157800	Chr6A	41574190	41574724	+	41574457	Chr6A	40739222	40739756	+	40739489	1.0	1.0
gene:TraesCS6A03G0158000	Chr6A	41584479	41585383	-	41584931	Chr6A	40749516	40750420	-	40749968	1.0	1.0
gene:TraesCS6A03G0158600	Chr6A	41861390	41864414	-	41862902	Chr6A	41024929	41027953	-	41026441	1.0	1.0
gene:TraesCS6A03G0158700	Chr6A	41943492	41946607	+	41945049	Chr6A	41107032	41110147	+	41108589	1.0	1.0
gene:TraesCS6A03G0158800	Chr6A	41957149	41959198	+	41958173	Chr6A	41120715	41122764	+	41121739	1.0	1.0
gene:TraesCS6A03G0158900	Chr6A	41959448	41962494	+	41960971	Chr6A	41123014	41126060	+	41124537	1.0	1.0
gene:TraesCS6A03G0159100	Chr6A	41963775	41965313	-	41964544	Chr6A	41127341	41128879	-	41128110	1.0	1.0
gene:TraesCS6A03G0159200	Chr6A	41985189	41991004	-	41988096	Chr6A	41148769	41154581	-	41151675	1.0	1.0
gene:TraesCS6A03G0159300	Chr6A	41991953	41994890	-	41993421	Chr6A	41155530	41158467	-	41156998	1.0	1.0
gene:TraesCS6A03G0159500	Chr6A	42001309	42006117	-	42003713	Chr6A	41164884	41169692	-	41167288	1.0	1.0
gene:TraesCS6A03G0159700	Chr6A	42078343	42078797	-	42078570	Chr6A	41241947	41242401	-	41242174	1.0	1.0
gene:TraesCS6A03G0159800	Chr6A	42238733	42240488	+	42239610	Chr6A	41401355	41403110	+	41402232	1.0	1.0
gene:TraesCS6A03G0160200	Chr6A	42250586	42252343	+	42251464	Chr6A	41413208	41414965	+	41414086	1.0	0.998
gene:TraesCS6A03G0160300	Chr6A	42254097	42255296	-	42254696	Chr6A	41416719	41417918	-	41417318	1.0	1.0
gene:TraesCS6A03G0160800	Chr6A	42305117	42307263	-	42306190	Chr6A	41467739	41469887	-	41468813	1.0	0.999
gene:TraesCS6A03G0160900	Chr6A	42307730	42318073	-	42312901	Chr6A	41470354	41480696	-	41475525	1.0	1.0
gene:TraesCS6A03G0161100	Chr6A	42320081	42323088	+	42321584	Chr6A	41482704	41485711	+	41484207	1.0	1.0
gene:TraesCS6A03G0161300	Chr6A	42439333	42440478	-	42439905	Chr6A	41601165	41602310	-	41601737	1.0	1.0
gene:TraesCS6A03G0161400	Chr6A	42480353	42481877	-	42481115	Chr6A	41642184	41643708	-	41642946	1.0	1.0
gene:TraesCS6A03G0161500	Chr6A	42482022	42482537	-	42482279	Chr6A	41643853	41644368	-	41644110	1.0	1.0
gene:TraesCS6A03G0161600	Chr6A	42686793	42687185	-	42686989	Chr6A	41848411	41848803	-	41848607	1.0	1.0
gene:TraesCS6A03G0161700	Chr6A	42687508	42687843	-	42687675	Chr6A	41849126	41849461	-	41849293	1.0	1.0
gene:TraesCS6A03G0162200	Chr6A	42757356	42758525	-	42757940	Chr6A	41918973	41920142	-	41919557	1.0	1.0
gene:TraesCS6A03G0162400	Chr6A	43025896	43030868	+	43028382	Chr6A	42183549	42188521	+	42186035	1.0	1.0
gene:TraesCS6A03G0163000	Chr6A	43106599	43108299	+	43107449	Chr6A	42264262	42265962	+	42265112	1.0	1.0
gene:TraesCS6A03G0163300	Chr6A	43347002	43348999	-	43348000	Chr6A	42504679	42506676	-	42505677	1.0	1.0
gene:TraesCS6A03G0165400	Chr6A	44345650	44346181	+	44345915	Chr6A	43502293	43502824	+	43502558	1.0	1.0
gene:TraesCS6A03G0165600	Chr6A	44356894	44360388	-	44358641	Chr6A	43513537	43517031	-	43515284	1.0	1.0
gene:TraesCS6A03G0165700	Chr6A	44461619	44463017	+	44462318	Chr6A	43618292	43619690	+	43618991	1.0	1.0
gene:TraesCS6A03G0166000	Chr6A	44857118	44857880	+	44857499	Chr6A	44013884	44014646	+	44014265	1.0	1.0
gene:TraesCS6A03G0166100	Chr6A	44866199	44866627	+	44866413	Chr6A	44023005	44023433	+	44023219	1.0	1.0
gene:TraesCS6A03G0166200	Chr6A	44977697	44982100	-	44979898	Chr6A	44134169	44138321	-	44136245	1.0	1.0
gene:TraesCS6A03G0166300	Chr6A	44982202	44985972	+	44984087	Chr6A	44138423	44142193	+	44140308	1.0	1.0
gene:TraesCS6A03G0166700	Chr6A	45190002	45196955	+	45193478	Chr6A	44350209	44357162	+	44353685	1.0	1.0
gene:TraesCS6A03G0166800	Chr6A	45246923	45247438	-	45247180	Chr6A	44406485	44407000	-	44406742	1.0	1.0
gene:TraesCS6A03G0167600	Chr6A	45503578	45504216	-	45503897	Chr6A	44661238	44661876	-	44661557	1.0	1.0
gene:TraesCS6A03G0168000	Chr6A	45779090	45783761	+	45781425	Chr6A	44936776	44941447	+	44939111	1.0	1.0
gene:TraesCS6A03G0168300	Chr6A	46130279	46132232	+	46131255	Chr6A	45286267	45288220	+	45287243	1.0	1.0
gene:TraesCS6A03G0168500	Chr6A	46944065	46946005	+	46945035	Chr6A	46098386	46100326	+	46099356	1.0	1.0
gene:TraesCS6A03G0168700	Chr6A	47035368	47036989	+	47036178	Chr6A	46189689	46191310	+	46190499	1.0	1.0
gene:TraesCS6A03G0168900	Chr6A	47545012	47548011	+	47546511	Chr6A	46706316	46709315	+	46707815	1.0	0.995
gene:TraesCS6A03G0169200	Chr6A	47798557	47798808	-	47798682	Chr6A	46958861	46959112	-	46958986	1.0	1.0
gene:TraesCS6A03G0170500	Chr6A	48252364	48253049	-	48252706	Chr6A	47404550	47405235	-	47404892	1.0	1.0
gene:TraesCS6A03G0170600	Chr6A	48258844	48262287	+	48260565	Chr6A	47411095	47414538	+	47412816	1.0	1.0
gene:TraesCS6A03G0170900	Chr6A	48313232	48313920	+	48313576	Chr6A	47465492	47466180	+	47465836	1.0	1.0
gene:TraesCS6A03G0171200	Chr6A	48558083	48561036	+	48559559	Chr6A	47710352	47713305	+	47711828	1.0	1.0
gene:TraesCS6A03G0171600	Chr6A	48657300	48662741	+	48660020	Chr6A	47809579	47815020	+	47812299	1.0	1.0
gene:TraesCS6A03G0171900	Chr6A	48885142	48886484	-	48885813	Chr6A	48037454	48038796	-	48038125	1.0	1.0
gene:TraesCS6A03G0173000	Chr6A	49196398	49197525	-	49196961	Chr6A	48346709	48347836	-	48347272	1.0	1.0
gene:TraesCS6A03G0173300	Chr6A	49460923	49461309	-	49461116	Chr6A	48610386	48610772	-	48610579	1.0	1.0
gene:TraesCS6A03G0173700	Chr6A	49493974	49494702	+	49494338	Chr6A	48643124	48643852	+	48643488	1.0	1.0
gene:TraesCS6A03G0173800	Chr6A	49512571	49513188	-	49512879	Chr6A	48661723	48662340	-	48662031	1.0	1.0
gene:TraesCS6A03G0174000	Chr6A	49628636	49632602	-	49630619	Chr6A	48776825	48780791	-	48778808	1.0	1.0
gene:TraesCS6A03G0174100	Chr6A	49634956	49638425	+	49636690	Chr6A	48783145	48786614	+	48784879	1.0	1.0
gene:TraesCS6A03G0174200	Chr6A	49638672	49648835	-	49643753	Chr6A	48786861	48797024	-	48791942	1.0	1.0
gene:TraesCS6A03G0174400	Chr6A	49692788	49694981	-	49693884	Chr6A	48837614	48839807	-	48838710	1.0	1.0
gene:TraesCS6A03G0174500	Chr6A	49714420	49715919	-	49715169	Chr6A	48858354	48859853	-	48859103	1.0	1.0
gene:TraesCS6A03G0175500	Chr6A	49901138	49901785	+	49901461	Chr6A	49043349	49043996	+	49043672	1.0	1.0
gene:TraesCS6A03G0175600	Chr6A	49904813	49905146	-	49904979	Chr6A	49047024	49047357	-	49047190	1.0	1.0
gene:TraesCS6A03G0175700	Chr6A	49906767	49911686	+	49909226	Chr6A	49048978	49053895	+	49051436	1.0	1.0
gene:TraesCS6A03G0175800	Chr6A	50036799	50038156	+	50037477	Chr6A	49177822	49179179	+	49178500	1.0	1.0
gene:TraesCS6A03G0176200	Chr6A	50071593	50075867	+	50073730	Chr6A	49212341	49216615	+	49214478	1.0	1.0
gene:TraesCS6A03G0176700	Chr6A	50475494	50479892	-	50477693	Chr6A	49603876	49608275	-	49606075	1.0	1.0
gene:TraesCS6A03G0176900	Chr6A	50568635	50571436	+	50570035	Chr6A	49696906	49699707	+	49698306	1.0	1.0
gene:TraesCS6A03G0177000	Chr6A	50578387	50581351	-	50579869	Chr6A	49706657	49709621	-	49708139	1.0	1.0
gene:TraesCS6A03G0177500	Chr6A	50628681	50630390	-	50629535	Chr6A	49756968	49758677	-	49757822	1.0	1.0
gene:TraesCS6A03G0177600	Chr6A	50634734	50635633	+	50635183	Chr6A	49763021	49763920	+	49763470	1.0	1.0
gene:TraesCS6A03G0177700	Chr6A	50817441	50819763	+	50818602	Chr6A	49944292	49946614	+	49945453	1.0	1.0
gene:TraesCS6A03G0177800	Chr6A	50830325	50836580	+	50833452	Chr6A	49957174	49963429	+	49960301	1.0	1.0
gene:TraesCS6A03G0178100	Chr6A	50913309	50917454	+	50915381	Chr6A	50040166	50044311	+	50042238	1.0	1.0
gene:TraesCS6A03G0178200	Chr6A	50968293	50970641	+	50969467	Chr6A	50095155	50097503	+	50096329	1.0	1.0
gene:TraesCS6A03G0178400	Chr6A	50987193	50988514	-	50987853	Chr6A	50114054	50115375	-	50114714	1.0	1.0
gene:TraesCS6A03G0178600	Chr6A	51034785	51038409	+	51036597	Chr6A	50161651	50165283	+	50163467	0.999	0.994
gene:TraesCS6A03G0178700	Chr6A	51098264	51099364	-	51098814	Chr6A	50225167	50226267	-	50225717	1.0	1.0
gene:TraesCS6A03G0178900	Chr6A	51123002	51123847	-	51123424	Chr6A	50249914	50250759	-	50250336	1.0	1.0
gene:TraesCS6A03G0179500	Chr6A	51445538	51451318	+	51448428	Chr6A	50559851	50565631	+	50562741	1.0	1.0
gene:TraesCS6A03G0179600	Chr6A	51454123	51457677	+	51455900	Chr6A	50568436	50571969	+	50570202	1.0	1.0
gene:TraesCS6A03G0179700	Chr6A	51481230	51485561	+	51483395	Chr6A	50596028	50599477	+	50597752	0.922	0.922
gene:TraesCS6A03G0179800	Chr6A	51485850	51489999	-	51487924	Chr6A	50599766	50603915	-	50601840	1.0	1.0
gene:TraesCS6A03G0179900	Chr6A	51492322	51496225	-	51494273	Chr6A	50606238	50610141	-	50608189	1.0	1.0
gene:TraesCS6A03G0180100	Chr6A	51567790	51569804	-	51568797	Chr6A	50681711	50683725	-	50682718	1.0	1.0
gene:TraesCS6A03G0180200	Chr6A	51575719	51575931	+	51575825	Chr6A	50689639	50689851	+	50689745	1.0	1.0
gene:TraesCS6A03G0180300	Chr6A	51579554	51579781	+	51579667	Chr6A	50693474	50693701	+	50693587	1.0	1.0
gene:TraesCS6A03G0180700	Chr6A	51640406	51640606	+	51640506	Chr6A	50754327	50754527	+	50754427	1.0	1.0
gene:TraesCS6A03G0180800	Chr6A	51691532	51691732	+	51691632	Chr6A	50805450	50805650	+	50805550	1.0	1.0
gene:TraesCS6A03G0181100	Chr6A	51796336	51796566	+	51796451	Chr6A	50910286	50910516	+	50910401	1.0	1.0
gene:TraesCS6A03G0181200	Chr6A	51806526	51806768	+	51806647	Chr6A	50920490	50920732	+	50920611	1.0	1.0
gene:TraesCS6A03G0181400	Chr6A	51838278	51838514	+	51838396	Chr6A	50952414	50952650	+	50952532	1.0	1.0
gene:TraesCS6A03G0181600	Chr6A	52006118	52007070	-	52006594	Chr6A	51120252	51121204	-	51120728	1.0	1.0
gene:TraesCS6A03G0181800	Chr6A	52023478	52024311	-	52023894	Chr6A	51137610	51138443	-	51138026	1.0	1.0
gene:TraesCS6A03G0182000	Chr6A	52026084	52030935	-	52028509	Chr6A	51140216	51145067	-	51142641	1.0	1.0
gene:TraesCS6A03G0182300	Chr6A	52034609	52036840	-	52035724	Chr6A	51148741	51150972	-	51149856	1.0	1.0
gene:TraesCS6A03G0182400	Chr6A	52051788	52052009	+	52051898	Chr6A	51165915	51166136	+	51166025	1.0	1.0
gene:TraesCS6A03G0182500	Chr6A	52054416	52055543	-	52054979	Chr6A	51168543	51169670	-	51169106	1.0	1.0
gene:TraesCS6A03G0182600	Chr6A	52072501	52075472	-	52073986	Chr6A	51186630	51189610	-	51188120	1.0	1.0
gene:TraesCS6A03G0182700	Chr6A	52113192	52119123	+	52116157	Chr6A	51227411	51233354	+	51230382	1.0	1.0
gene:TraesCS6A03G0182800	Chr6A	52125624	52125926	+	52125775	Chr6A	51239363	51239665	+	51239514	1.0	1.0
gene:TraesCS6A03G0183000	Chr6A	52353185	52354012	-	52353598	Chr6A	51466942	51467769	-	51467355	1.0	1.0
gene:TraesCS6A03G0183200	Chr6A	52406026	52406337	+	52406181	Chr6A	51519799	51520110	+	51519954	1.0	1.0
gene:TraesCS6A03G0183300	Chr6A	52471717	52472028	+	52471872	Chr6A	51585500	51585811	+	51585655	1.0	1.0
gene:TraesCS6A03G0183400	Chr6A	52475789	52494289	-	52485039	Chr6A	51589572	51608079	-	51598825	1.0	0.999
gene:TraesCS6A03G0184000	Chr6A	52693418	52694079	-	52693748	Chr6A	51807088	51807749	-	51807418	1.0	1.0
gene:TraesCS6A03G0184100	Chr6A	52695946	52696343	+	52696144	Chr6A	51809616	51810013	+	51809814	1.0	1.0
gene:TraesCS6A03G0184500	Chr6A	52852106	52852315	-	52852210	Chr6A	51965109	51965318	-	51965213	1.0	1.0
gene:TraesCS6A03G0184600	Chr6A	52905392	52905613	-	52905502	Chr6A	52018347	52018568	-	52018457	1.0	1.0
gene:TraesCS6A03G0184800	Chr6A	52910035	52913429	-	52911732	Chr6A	52022990	52026384	-	52024687	1.0	1.0
gene:TraesCS6A03G0184900	Chr6A	52950431	52951749	+	52951090	Chr6A	52063396	52064714	+	52064055	1.0	1.0
gene:TraesCS6A03G0185900	Chr6A	53321462	53323229	-	53322345	Chr6A	52434194	52435961	-	52435077	1.0	1.0
gene:TraesCS6A03G0186000	Chr6A	53376109	53377879	-	53376994	Chr6A	52488859	52490629	-	52489744	1.0	1.0
gene:TraesCS6A03G0186300	Chr6A	53767444	53769179	-	53768311	Chr6A	52880122	52881857	-	52880989	1.0	1.0
gene:TraesCS6A03G0186600	Chr6A	54271023	54272071	+	54271547	Chr6A	53383224	53384272	+	53383748	1.0	1.0
gene:TraesCS6A03G0186800	Chr6A	54293502	54294632	+	54294067	Chr6A	53404901	53406031	+	53405466	1.0	1.0
gene:TraesCS6A03G0186900	Chr6A	54295211	54297490	-	54296350	Chr6A	53406610	53408889	-	53407749	1.0	1.0
gene:TraesCS6A03G0187000	Chr6A	54302521	54306319	+	54304420	Chr6A	53413921	53417719	+	53415820	1.0	1.0
gene:TraesCS6A03G0187100	Chr6A	54333001	54338077	-	54335539	Chr6A	53444401	53449477	-	53446939	1.0	1.0
gene:TraesCS6A03G0187500	Chr6A	54364764	54366789	-	54365776	Chr6A	53476156	53478181	-	53477168	1.0	1.0
gene:TraesCS6A03G0187600	Chr6A	54384350	54398173	-	54391261	Chr6A	53495753	53509576	-	53502664	1.0	1.0
gene:TraesCS6A03G0187700	Chr6A	54646365	54647733	+	54647049	Chr6A	53755297	53756665	+	53755981	1.0	1.0
gene:TraesCS6A03G0187900	Chr6A	54765580	54766950	+	54766265	Chr6A	53874201	53875571	+	53874886	1.0	1.0
gene:TraesCS6A03G0188300	Chr6A	54804795	54809418	+	54807106	Chr6A	53913417	53918040	+	53915728	1.0	1.0
gene:TraesCS6A03G0188400	Chr6A	54833561	54838616	+	54836088	Chr6A	53942139	53947191	+	53944665	0.996	0.991
gene:TraesCS6A03G0188500	Chr6A	54875818	54878788	+	54877303	Chr6A	53978392	53980999	+	53979695	1.0	0.996
gene:TraesCS6A03G0188600	Chr6A	54905206	54909019	-	54907112	Chr6A	54007056	54010868	-	54008962	0.999	0.997
gene:TraesCS6A03G0189000	Chr6A	55001585	55004369	-	55002977	Chr6A	54208714	54211496	-	54210105	0.998	0.99
gene:TraesCS6A03G0189900	Chr6A	55172929	55174779	-	55173854	Chr6A	54369243	54371095	-	54370169	1.0	0.991
gene:TraesCS6A03G0190000	Chr6A	55181358	55190248	+	55185803	Chr6A	54381620	54390360	+	54385990	1.0	0.997
gene:TraesCS6A03G0190100	Chr6A	55202158	55207826	+	55204992	Chr6A	54401189	54406857	+	54404023	1.0	0.995
gene:TraesCS6A03G0190400	Chr6A	55273635	55278986	+	55276310	Chr6A	54459867	54465233	+	54462550	0.995	0.993
gene:TraesCS6A03G0190500	Chr6A	55281013	55283096	+	55282054	Chr6A	54467273	54469327	+	54468300	1.0	0.998
gene:TraesCS6A03G0190600	Chr6A	55283586	55288063	-	55285824	Chr6A	54469840	54474323	-	54472081	1.0	1.0
gene:TraesCS6A03G0191700	Chr6A	55959184	55962660	+	55960922	Chr6A	55153593	55157063	+	55155328	0.999	0.996
gene:TraesCS6A03G0191800	Chr6A	55964802	55969520	+	55967161	Chr6A	55159204	55163923	+	55161563	0.996	0.993
gene:TraesCS6A03G0191900	Chr6A	55999408	56002253	+	56000830	Chr6A	55193858	55196695	+	55195276	1.0	1.0
gene:TraesCS6A03G0192000	Chr6A	56002846	56005389	+	56004117	Chr6A	55197369	55199909	+	55198639	0.999	0.999
gene:TraesCS6A03G0192300	Chr6A	56018840	56022237	-	56020538	Chr6A	55213395	55216791	-	55215093	1.0	0.996
gene:TraesCS6A03G0192500	Chr6A	56032004	56032330	+	56032167	Chr6A	55226906	55227232	+	55227069	1.0	0.996
gene:TraesCS6A03G0192800	Chr6A	56041811	56045046	-	56043428	Chr6A	55236802	55240179	-	55238490	0.996	0.939
gene:TraesCS6A03G0192900	Chr6A	56140284	56146094	+	56143189	Chr6A	55335946	55341623	+	55338784	1.0	1.0
gene:TraesCS6A03G0193300	Chr6A	56386180	56389162	+	56387671	Chr6A	55588852	55591674	+	55590263	1.0	1.0
gene:TraesCS6A03G0193400	Chr6A	56390808	56392691	-	56391749	Chr6A	55593199	55595082	-	55594140	1.0	0.997
gene:TraesCS6A03G0193600	Chr6A	56395556	56396941	-	56396248	Chr6A	55597947	55599332	-	55598639	1.0	0.997
gene:TraesCS6A03G0194300	Chr6A	56694908	56695348	+	56695128	Chr6A	55899056	55899496	+	55899276	1.0	0.988
gene:TraesCS6A03G0196400	Chr6A	56999329	57005126	-	57002227	Chr6A	56228405	56234143	-	56231274	0.986	0.985
gene:TraesCS6A03G0196500	Chr6A	57057587	57059572	+	57058579	Chr6A	56294131	56296116	+	56295123	1.0	0.997
gene:TraesCS6A03G0196600	Chr6A	57060000	57064245	+	57062122	Chr6A	56296544	56300800	+	56298672	1.0	0.997
gene:TraesCS6A03G0197000	Chr6A	57361850	57362242	+	57362046	Chr6A	56611677	56612069	+	56611873	1.0	0.992
gene:TraesCS6A03G0197200	Chr6A	57658861	57659557	+	57659209	Chr6A	56970402	56971093	+	56970747	0.991	0.985
gene:TraesCS6A03G0197800	Chr6A	57893802	57894547	+	57894174	Chr6A	57215206	57215951	+	57215578	1.0	1.0
gene:TraesCS6A03G0198100	Chr6A	57912749	57913361	-	57913055	Chr6A	57234131	57234743	-	57234437	1.0	1.0
gene:TraesCS6A03G0198400	Chr6A	58159091	58161280	+	58160185	Chr6A	57478903	57481092	+	57479997	1.0	1.0
gene:TraesCS6A03G0198500	Chr6A	58210803	58213800	-	58212301	Chr6A	57530613	57533610	-	57532111	1.0	0.999
gene:TraesCS6A03G0199100	Chr6A	58243474	58244623	-	58244048	Chr6A	57563283	57564432	-	57563857	1.0	1.0
gene:TraesCS6A03G0199200	Chr6A	58423828	58429435	+	58426631	Chr6A	57739324	57744931	+	57742127	1.0	1.0
gene:TraesCS6A03G0199400	Chr6A	58430390	58433454	-	58431922	Chr6A	57745886	57748960	-	57747423	1.0	1.0
gene:TraesCS6A03G0199500	Chr6A	58578057	58582994	+	58580525	Chr6A	57893570	57898507	+	57896038	1.0	1.0
gene:TraesCS6A03G0199700	Chr6A	58587159	58588350	-	58587754	Chr6A	57902672	57903863	-	57903267	1.0	1.0
gene:TraesCS6A03G0199800	Chr6A	58587561	58588250	+	58587905	Chr6A	57903074	57903763	+	57903418	1.0	1.0
gene:TraesCS6A03G0200000	Chr6A	58617222	58621131	-	58619176	Chr6A	57932736	57936645	-	57934690	1.0	1.0
