gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity
gene:TraesCS6B03G0287800	Chr6B	109696154	109701187	-	109698670	Chr6B	111593002	111597893	-	111595447	1.0	1.0
gene:TraesCS6B03G0288700	Chr6B	112199417	112202080	+	112200748	Chr6B	114101904	114104567	+	114103235	1.0	1.0
gene:TraesCS6B03G0288900	Chr6B	112204792	112207816	-	112206304	Chr6B	114107279	114110303	-	114108791	1.0	1.0
gene:TraesCS6B03G0289000	Chr6B	112238084	112244297	+	112241190	Chr6B	114140561	114146774	+	114143667	1.0	0.999
gene:TraesCS6B03G0289600	Chr6B	112768333	112768881	-	112768607	Chr6B	114655184	114655732	-	114655458	1.0	1.0
gene:TraesCS6B03G0289700	Chr6B	112807756	112808528	+	112808142	Chr6B	114694602	114695374	+	114694988	1.0	1.0
gene:TraesCS6B03G0290200	Chr6B	113494986	113498421	-	113496703	Chr6B	115388459	115391894	-	115390176	1.0	1.0
gene:TraesCS6B03G0290800	Chr6B	114853557	114856030	+	114854793	Chr6B	116762477	116764950	+	116763713	1.0	1.0
gene:TraesCS6B03G0292100	Chr6B	117450685	117450981	-	117450833	Chr6B	120675755	120676051	-	120675903	1.0	1.0
gene:TraesCS6B03G0292400	Chr6B	117462635	117475576	-	117469105	Chr6B	120689178	120701968	-	120695573	1.0	0.998
gene:TraesCS6B03G0293000	Chr6B	118672302	118677788	-	118675045	Chr6B	121889089	121894574	-	121891831	1.0	1.0
gene:TraesCS6B03G0293100	Chr6B	118679979	118684720	-	118682349	Chr6B	121896765	121901506	-	121899135	1.0	1.0
gene:TraesCS6B03G0294800	Chr6B	119072686	119098708	+	119085697	Chr6B	122274212	122299089	+	122286650	1.0	0.999
gene:TraesCS6B03G0294900	Chr6B	119099146	119126229	+	119112687	Chr6B	122299527	122326623	+	122313075	1.0	1.0
gene:TraesCS6B03G0295000	Chr6B	119214013	119216803	-	119215408	Chr6B	122414417	122417126	-	122415771	1.0	0.999
gene:TraesCS6B03G0295100	Chr6B	119220728	119224396	-	119222562	Chr6B	122421267	122424936	-	122423101	1.0	0.997
gene:TraesCS6B03G0295400	Chr6B	119342296	119346708	-	119344502	Chr6B	122570265	122574676	-	122572470	1.0	0.999
gene:TraesCS6B03G0295600	Chr6B	119416209	119424493	+	119420351	Chr6B	122745443	122753731	+	122749587	1.0	0.997
gene:TraesCS6B03G0295800	Chr6B	119535606	119538209	+	119536907	Chr6B	122857955	122860557	+	122859256	1.0	0.996
gene:TraesCS6B03G0296000	Chr6B	119548745	119549704	+	119549224	Chr6B	122877483	122878442	+	122877962	1.0	0.997
gene:TraesCS6B03G0296300	Chr6B	119608101	119612960	+	119610530	Chr6B	122915344	122920231	+	122917787	1.0	0.972
gene:TraesCS6B03G0296400	Chr6B	119751212	119751501	+	119751356	Chr6B	123077687	123077976	+	123077831	1.0	0.972
gene:TraesCS6B03G0296500	Chr6B	119790472	119791746	+	119791109	Chr6B	123113371	123114646	+	123114008	1.0	0.994
gene:TraesCS6B03G0296600	Chr6B	119822475	119823264	+	119822869	Chr6B	123171761	123172551	+	123172156	1.0	0.988
gene:TraesCS6B03G0297400	Chr6B	119924729	119929685	+	119927207	Chr6B	123358683	123363591	+	123361137	0.96	0.908
gene:TraesCS6B03G0297600	Chr6B	120026382	120027256	+	120026819	Chr6B	123504049	123504923	+	123504486	1.0	0.985
gene:TraesCS6B03G0297700	Chr6B	120100393	120101861	+	120101127	Chr6B	123578171	123579639	+	123578905	1.0	0.996
gene:TraesCS6B03G0297800	Chr6B	120132059	120137722	-	120134890	Chr6B	123585236	123590899	-	123588067	1.0	0.998
gene:TraesCS6B03G0298000	Chr6B	120268297	120272335	-	120270316	Chr6B	123690960	123695259	-	123693109	1.0	0.996
gene:TraesCS6B03G0298200	Chr6B	120636621	120637855	+	120637238	Chr6B	124875646	124876880	-	124876263	1.0	0.991
gene:TraesCS6B03G0298400	Chr6B	120640833	120641295	+	120641064	Chr6B	124872215	124872674	-	124872444	0.991	0.983
gene:TraesCS6B03G0300000	Chr6B	121277003	121278365	+	121277684	Chr6B	124403409	124404775	-	124404092	1.0	0.971
gene:TraesCS6B03G0300200	Chr6B	121325503	121325985	+	121325744	Chr6B	124357522	124358004	-	124357763	1.0	0.993
gene:TraesCS6B03G0300700	Chr6B	121451370	121455853	-	121453611	Chr6B	124270917	124275438	+	124273177	0.973	0.957
gene:TraesCS6B03G0300900	Chr6B	121676144	121677130	-	121676637	Chr6B	124115364	124116350	+	124115857	1.0	0.991
gene:TraesCS6B03G0301000	Chr6B	121696487	121700352	-	121698419	Chr6B	124092183	124096051	+	124094117	1.0	0.997
gene:TraesCS6B03G0301200	Chr6B	121856405	121856824	+	121856614	Chr6B	123944294	123944713	-	123944503	1.0	0.971
gene:TraesCS6B03G0301700	Chr6B	121934485	121936622	+	121935553	Chr6B	125082559	125085717	+	125084138	0.971	0.928
gene:TraesCS6B03G0302800	Chr6B	122098174	122098809	+	122098491	Chr6B	125225078	125225713	+	125225395	1.0	0.993
gene:TraesCS6B03G0303000	Chr6B	122112481	122113159	+	122112820	Chr6B	125239383	125240061	+	125239722	1.0	0.995
gene:TraesCS6B03G0303300	Chr6B	122347621	122352508	+	122350064	Chr6B	125885496	125893060	+	125889278	0.983	0.965
gene:TraesCS6B03G0304200	Chr6B	122886942	122889354	+	122888148	Chr6B	126328600	126331012	+	126329806	1.0	0.995
gene:TraesCS6B03G0304400	Chr6B	123256303	123272843	-	123264573	Chr6B	126662277	126678602	-	126670439	0.998	0.995
gene:TraesCS6B03G0304800	Chr6B	123295411	123295878	+	123295644	Chr6B	126701157	126701624	+	126701390	1.0	0.997
gene:TraesCS6B03G0305300	Chr6B	123384392	123385062	+	123384727	Chr6B	126775320	126775990	+	126775655	1.0	0.997
gene:TraesCS6B03G0305400	Chr6B	123460161	123461128	+	123460644	Chr6B	126838505	126839472	+	126838988	1.0	0.995
gene:TraesCS6B03G0305600	Chr6B	123525652	123526352	+	123526002	Chr6B	126913308	126914008	+	126913658	1.0	0.989
gene:TraesCS6B03G0305700	Chr6B	123535340	123536140	+	123535740	Chr6B	126921401	126922201	+	126921801	1.0	0.983
gene:TraesCS6B03G0305800	Chr6B	123589923	123594080	+	123592001	Chr6B	126990461	126994617	+	126992539	1.0	0.997
gene:TraesCS6B03G0305900	Chr6B	123593784	123594080	+	123593932	Chr6B	126994321	126994617	+	126994469	1.0	1.0
gene:TraesCS6B03G0306000	Chr6B	123596702	123597812	+	123597257	Chr6B	126997239	126998349	+	126997794	1.0	0.994
gene:TraesCS6B03G0306200	Chr6B	123603605	123604054	+	123603829	Chr6B	127000434	127000883	+	127000658	1.0	0.997
gene:TraesCS6B03G0306300	Chr6B	123607972	123615117	-	123611544	Chr6B	127003584	127010772	-	127007178	1.0	0.999
gene:TraesCS6B03G0306400	Chr6B	123623241	123623714	+	123623477	Chr6B	127018899	127019372	+	127019135	1.0	0.997
gene:TraesCS6B03G0307200	Chr6B	123940170	123941048	-	123940609	Chr6B	127335612	127336490	-	127336051	1.0	1.0
gene:TraesCS6B03G0307300	Chr6B	123943448	123946271	-	123944859	Chr6B	127338892	127341765	-	127340328	1.0	0.98
gene:TraesCS6B03G0307400	Chr6B	123948338	123951709	-	123950023	Chr6B	127343832	127347202	-	127345517	0.999	0.999
gene:TraesCS6B03G0307600	Chr6B	123968139	123968838	+	123968488	Chr6B	127363635	127364334	+	127363984	1.0	1.0
gene:TraesCS6B03G0307800	Chr6B	124572699	124573342	-	124573020	Chr6B	127966397	127967061	-	127966729	1.0	0.968
gene:TraesCS6B03G0307900	Chr6B	124601830	124607705	-	124604767	Chr6B	127995554	128001430	-	127998492	1.0	1.0
gene:TraesCS6B03G0308100	Chr6B	124683624	124684043	+	124683833	Chr6B	128077346	128077765	+	128077555	1.0	1.0
gene:TraesCS6B03G0308200	Chr6B	124688697	124689291	+	124688994	Chr6B	128082419	128083013	+	128082716	1.0	1.0
gene:TraesCS6B03G0308300	Chr6B	124705004	124717494	+	124711249	Chr6B	128098728	128111208	+	128104968	1.0	1.0
gene:TraesCS6B03G0308500	Chr6B	124718185	124718295	+	124718240	Chr6B	128111899	128112009	+	128111954	1.0	1.0
gene:TraesCS6B03G0308700	Chr6B	124870340	124874374	+	124872357	Chr6B	128263777	128267811	+	128265794	1.0	1.0
gene:TraesCS6B03G0308800	Chr6B	124879120	124881459	-	124880289	Chr6B	128272557	128274897	-	128273727	1.0	0.999
gene:TraesCS6B03G0309100	Chr6B	125001692	125003613	-	125002652	Chr6B	128379047	128380989	-	128380018	1.0	0.987
gene:TraesCS6B03G0309500	Chr6B	125275770	125283158	+	125279464	Chr6B	128637766	128645192	+	128641479	1.0	0.997
gene:TraesCS6B03G0310200	Chr6B	125594052	125594579	-	125594315	Chr6B	128995691	128996218	-	128995954	1.0	0.998
gene:TraesCS6B03G0310300	Chr6B	125594815	125594940	-	125594877	Chr6B	128996451	128996576	-	128996513	1.0	0.984
gene:TraesCS6B03G0310400	Chr6B	125718568	125730784	-	125724676	Chr6B	129129049	129140816	-	129134932	1.0	0.997
gene:TraesCS6B03G0310500	Chr6B	125753331	125757695	-	125755513	Chr6B	129178721	129183080	-	129180900	0.997	0.996
gene:TraesCS6B03G0310600	Chr6B	125875066	125878173	-	125876619	Chr6B	129304323	129307446	-	129305884	0.999	0.998
gene:TraesCS6B03G0310800	Chr6B	126058697	126061678	-	126060187	Chr6B	129466424	129469322	-	129467873	1.0	0.999
gene:TraesCS6B03G0311900	Chr6B	126333628	126336270	-	126334949	Chr6B	129737065	129739707	-	129738386	1.0	1.0
gene:TraesCS6B03G0312000	Chr6B	126381426	126387293	+	126384359	Chr6B	129782515	129788385	+	129785450	1.0	0.996
gene:TraesCS6B03G0312100	Chr6B	126399059	126404291	+	126401675	Chr6B	129800259	129805491	+	129802875	1.0	0.999
gene:TraesCS6B03G0312200	Chr6B	126404916	126409907	-	126407411	Chr6B	129806120	129811087	-	129808603	1.0	0.992
gene:TraesCS6B03G0312400	Chr6B	126538165	126540234	-	126539199	Chr6B	129959805	129961868	-	129960836	0.994	0.975
gene:TraesCS6B03G0312900	Chr6B	127165913	127168337	-	127167125	Chr6B	130573974	130576404	-	130575189	1.0	0.99
gene:TraesCS6B03G0313000	Chr6B	127221329	127224554	+	127222941	Chr6B	130651430	130654646	+	130653038	1.0	0.997
gene:TraesCS6B03G0313200	Chr6B	127259675	127263614	+	127261644	Chr6B	130693823	130697761	+	130695792	1.0	0.997
gene:TraesCS6B03G0313300	Chr6B	127263772	127264278	-	127264025	Chr6B	130698416	130698922	-	130698669	1.0	0.994
gene:TraesCS6B03G0314000	Chr6B	127595049	127597855	-	127596452	Chr6B	131001894	131004682	-	131003288	0.991	0.982
gene:TraesCS6B03G0314200	Chr6B	127617811	127621378	-	127619594	Chr6B	131034457	131038030	-	131036243	1.0	0.996
gene:TraesCS6B03G0314400	Chr6B	127626583	127626933	-	127626758	Chr6B	131043156	131043506	-	131043331	1.0	0.995
gene:TraesCS6B03G0314500	Chr6B	127764597	127767060	-	127765828	Chr6B	131192929	131195391	-	131194160	1.0	0.991
gene:TraesCS6B03G0314600	Chr6B	127991234	127992842	-	127992038	Chr6B	131389398	131391006	-	131390202	1.0	0.985
gene:TraesCS6B03G0314900	Chr6B	128093713	128096865	+	128095289	Chr6B	131472559	131475710	+	131474134	0.999	0.992
gene:TraesCS6B03G0315000	Chr6B	128097635	128102502	-	128100068	Chr6B	131476457	131481030	-	131478743	1.0	0.999
gene:TraesCS6B03G0315100	Chr6B	128482269	128485769	-	128484019	Chr6B	131854994	131858494	-	131856744	1.0	0.997
gene:TraesCS6B03G0315700	Chr6B	128757907	128759171	-	128758539	Chr6B	132118836	132120100	-	132119468	1.0	0.996
gene:TraesCS6B03G0315900	Chr6B	128766511	128767545	+	128767028	Chr6B	132127434	132128469	+	132127951	1.0	0.995
gene:TraesCS6B03G0316000	Chr6B	128768942	128773396	-	128771169	Chr6B	132129868	132134315	-	132132091	0.996	0.99
gene:TraesCS6B03G0316100	Chr6B	128818773	128820692	-	128819732	Chr6B	132179659	132181578	-	132180618	1.0	0.996
gene:TraesCS6B03G0316300	Chr6B	129004433	129005899	-	129005166	Chr6B	132348357	132349826	-	132349091	1.0	0.993
gene:TraesCS6B03G0316400	Chr6B	129029201	129030043	-	129029622	Chr6B	132373148	132373990	-	132373569	1.0	0.988
gene:TraesCS6B03G0316800	Chr6B	129215585	129217566	-	129216575	Chr6B	132539129	132541110	-	132540119	1.0	0.998
gene:TraesCS6B03G0316900	Chr6B	129255019	129255315	-	129255167	Chr6B	132569965	132570261	-	132570113	1.0	0.993
gene:TraesCS6B03G0317000	Chr6B	129255322	129256113	-	129255717	Chr6B	132570268	132571059	-	132570663	1.0	0.983
gene:TraesCS6B03G0317200	Chr6B	129292090	129294375	-	129293232	Chr6B	132604078	132606361	-	132605219	0.999	0.996
gene:TraesCS6B03G0317400	Chr6B	129297451	129301181	-	129299316	Chr6B	132609434	132613162	-	132611298	1.0	0.999
gene:TraesCS6B03G0317500	Chr6B	129496994	129497311	+	129497152	Chr6B	132882841	132883158	+	132882999	1.0	0.993
gene:TraesCS6B03G0318000	Chr6B	129534137	129542740	+	129538438	Chr6B	132950610	132952660	+	132951635	0.982	0.942
gene:TraesCS6B03G0318400	Chr6B	129543303	129547063	-	129545183	Chr6B	132953421	132957186	-	132955303	0.998	0.974
gene:TraesCS6B03G0318900	Chr6B	129624545	129631178	+	129627861	Chr6B	133153472	133159943	+	133156707	0.998	0.989
gene:TraesCS6B03G0319000	Chr6B	129632852	129639765	+	129636308	Chr6B	133161617	133168523	+	133165070	1.0	0.996
gene:TraesCS6B03G0319900	Chr6B	129704989	129707057	+	129706023	Chr6B	133243513	133245580	+	133244546	0.999	0.997
gene:TraesCS6B03G0320600	Chr6B	129877203	129880555	+	129878879	Chr6B	133333546	133336898	+	133335222	1.0	0.994
gene:TraesCS6B03G0320700	Chr6B	129884279	129884902	-	129884590	Chr6B	133340622	133341245	-	133340933	1.0	0.996
gene:TraesCS6B03G0321100	Chr6B	130214242	130217916	+	130216079	Chr6B	133602667	133610216	+	133606441	0.932	0.903
gene:TraesCS6B03G0321300	Chr6B	130294075	130295142	+	130294608	Chr6B	133783004	133784071	+	133783537	1.0	1.0
gene:TraesCS6B03G0321600	Chr6B	130304323	130308440	-	130306381	Chr6B	133793263	133797378	-	133795320	0.999	0.997
gene:TraesCS6B03G0322900	Chr6B	131152603	131153576	+	131153089	Chr6B	134615358	134616318	+	134615838	0.985	0.98
gene:TraesCS6B03G0323000	Chr6B	131153643	131154323	+	131153983	Chr6B	134616385	134617065	+	134616725	1.0	0.997
gene:TraesCS6B03G0323600	Chr6B	131217734	131220168	+	131218951	Chr6B	134632934	134635488	+	134634211	0.996	0.931
gene:TraesCS6B03G0323700	Chr6B	131221967	131224076	-	131223021	Chr6B	134637287	134639402	-	134638344	1.0	0.971
gene:TraesCS6B03G0324300	Chr6B	131343733	131347176	+	131345454	Chr6B	134822073	134825516	+	134823794	0.999	0.997
gene:TraesCS6B03G0324600	Chr6B	131453966	131455213	-	131454589	Chr6B	134953496	134954749	-	134954122	0.997	0.986
gene:TraesCS6B03G0325100	Chr6B	131944234	131951299	-	131947766	Chr6B	135494080	135501164	-	135497622	1.0	0.988
gene:TraesCS6B03G0325200	Chr6B	131951452	131954622	+	131953037	Chr6B	135501317	135504485	+	135502901	1.0	0.996
gene:TraesCS6B03G0325500	Chr6B	132030948	132034380	+	132032664	Chr6B	135558527	135562006	+	135560266	1.0	0.991
gene:TraesCS6B03G0325800	Chr6B	132121523	132126516	-	132124019	Chr6B	135623539	135636815	-	135630177	1.0	0.988
gene:TraesCS6B03G0326100	Chr6B	132436879	132440584	+	132438731	Chr6B	136097585	136101285	+	136099435	0.996	0.99
gene:TraesCS6B03G0326500	Chr6B	132535940	132537251	-	132536595	Chr6B	136201297	136202608	-	136201952	1.0	0.996
gene:TraesCS6B03G0327300	Chr6B	132888692	132890475	+	132889583	Chr6B	136543478	136545261	+	136544369	1.0	1.0
gene:TraesCS6B03G0327500	Chr6B	133166087	133169352	+	133167719	Chr6B	136809353	136812618	+	136810985	1.0	1.0
gene:TraesCS6B03G0327600	Chr6B	133170277	133174850	+	133172563	Chr6B	136813543	136818116	+	136815829	1.0	1.0
gene:TraesCS6B03G0327700	Chr6B	133174844	133177935	-	133176389	Chr6B	136818110	136821201	-	136819655	1.0	0.999
gene:TraesCS6B03G0328000	Chr6B	133446583	133452848	+	133449715	Chr6B	137087695	137093959	+	137090827	0.999	0.999
gene:TraesCS6B03G0328100	Chr6B	133454596	133458177	-	133456386	Chr6B	137095707	137099288	-	137097497	1.0	1.0
gene:TraesCS6B03G0328300	Chr6B	133588098	133597178	-	133592638	Chr6B	137229075	137238143	-	137233609	1.0	1.0
gene:TraesCS6B03G0328600	Chr6B	133858500	133865717	+	133862108	Chr6B	137498097	137505314	+	137501705	1.0	1.0
gene:TraesCS6B03G0329100	Chr6B	134267533	134267900	-	134267716	Chr6B	137905528	137905895	-	137905711	1.0	1.0
gene:TraesCS6B03G0329200	Chr6B	134278388	134289018	-	134283703	Chr6B	137916383	137927018	-	137921700	1.0	1.0
gene:TraesCS6B03G0329500	Chr6B	134721324	134721986	-	134721655	Chr6B	138358188	138358851	-	138358519	1.0	0.998
gene:TraesCS6B03G0329900	Chr6B	134724947	134725297	-	134725122	Chr6B	138361812	138362162	-	138361987	1.0	1.0
gene:TraesCS6B03G0330000	Chr6B	134725451	134726788	-	134726119	Chr6B	138362316	138363653	-	138362984	1.0	1.0
gene:TraesCS6B03G0330900	Chr6B	134739955	134740587	+	134740271	Chr6B	138376820	138377453	+	138377136	1.0	0.998
gene:TraesCS6B03G0331200	Chr6B	134751121	134752200	+	134751660	Chr6B	138387987	138389066	+	138388526	1.0	0.999
gene:TraesCS6B03G0331400	Chr6B	134990953	134992177	-	134991565	Chr6B	138626538	138627762	-	138627150	1.0	1.0
gene:TraesCS6B03G0331500	Chr6B	135070990	135074978	+	135072984	Chr6B	138706238	138710226	+	138708232	1.0	1.0
gene:TraesCS6B03G0331600	Chr6B	135102784	135104992	+	135103888	Chr6B	138738003	138740211	+	138739107	1.0	1.0
gene:TraesCS6B03G0331700	Chr6B	135105446	135111274	-	135108360	Chr6B	138740665	138746493	-	138743579	1.0	1.0
gene:TraesCS6B03G0331800	Chr6B	135128802	135129457	-	135129129	Chr6B	138764016	138764671	-	138764343	1.0	1.0
gene:TraesCS6B03G0331900	Chr6B	135134219	135137037	-	135135628	Chr6B	138769432	138772250	-	138770841	1.0	1.0
gene:TraesCS6B03G0332400	Chr6B	135279163	135279765	+	135279464	Chr6B	138913739	138914341	+	138914040	1.0	1.0
gene:TraesCS6B03G0333500	Chr6B	135530320	135530763	+	135530541	Chr6B	139164853	139165296	+	139165074	1.0	1.0
gene:TraesCS6B03G0333900	Chr6B	135679277	135681299	+	135680288	Chr6B	139313970	139315992	+	139314981	1.0	1.0
gene:TraesCS6B03G0334000	Chr6B	135682086	135685464	+	135683775	Chr6B	139316779	139320157	+	139318468	1.0	0.999
gene:TraesCS6B03G0334200	Chr6B	135905534	135910763	+	135908148	Chr6B	139540172	139545401	+	139542786	1.0	1.0
gene:TraesCS6B03G0334400	Chr6B	135972345	135973150	-	135972747	Chr6B	139606406	139607211	-	139606808	1.0	1.0
gene:TraesCS6B03G0334500	Chr6B	136131141	136136637	+	136133889	Chr6B	139765215	139770573	+	139767894	1.0	0.992
gene:TraesCS6B03G0334600	Chr6B	136143713	136146402	+	136145057	Chr6B	139777385	139780074	+	139778729	1.0	0.998
gene:TraesCS6B03G0334700	Chr6B	136147149	136148495	-	136147822	Chr6B	139780908	139782260	-	139781584	0.997	0.979
gene:TraesCS6B03G0334800	Chr6B	136154614	136158325	+	136156469	Chr6B	139863409	139866968	+	139865188	0.977	0.954
gene:TraesCS6B03G0334900	Chr6B	136167453	136172847	+	136170150	Chr6B	139871172	139876580	+	139873876	0.991	0.976
gene:TraesCS6B03G0335300	Chr6B	136651101	136658191	+	136654646	Chr6B	139879904	139885732	+	139882818	1.0	0.966
gene:TraesCS6B03G0335500	Chr6B	136762893	136775254	+	136769073	Chr6B	139944374	139957163	+	139950768	0.997	0.99
gene:TraesCS6B03G0335600	Chr6B	136791645	136796809	+	136794227	Chr6B	139960371	139965159	+	139962765	0.947	0.921
gene:TraesCS6B03G0336300	Chr6B	137045508	137048289	-	137046898	Chr6B	140289172	140291953	-	140290562	1.0	0.998
gene:TraesCS6B03G0337000	Chr6B	137476752	137477710	-	137477231	Chr6B	140706478	140707436	-	140706957	1.0	1.0
gene:TraesCS6B03G0338500	Chr6B	137586322	137586570	-	137586446	Chr6B	140816963	140817211	-	140817087	1.0	0.983
gene:TraesCS6B03G0339200	Chr6B	137751845	137753394	-	137752619	Chr6B	140996161	140997705	-	140996933	0.996	0.989
gene:TraesCS6B03G0339700	Chr6B	137947292	137949011	-	137948151	Chr6B	141150177	141151896	-	141151036	1.0	0.999
gene:TraesCS6B03G0339900	Chr6B	138112268	138113509	+	138112888	Chr6B	141315178	141316398	+	141315788	0.981	0.961
gene:TraesCS6B03G0340300	Chr6B	138142213	138146467	-	138144340	Chr6B	141330923	141335204	-	141333063	1.0	0.97
gene:TraesCS6B03G0340500	Chr6B	138173112	138183686	-	138178399	Chr6B	141339355	141349778	-	141344566	0.992	0.986
gene:TraesCS6B03G0340700	Chr6B	138257836	138259644	-	138258740	Chr6B	141430564	141432372	-	141431468	0.995	0.981
gene:TraesCS6B03G0340800	Chr6B	138266445	138272206	-	138269325	Chr6B	141439177	141444938	-	141442057	1.0	0.999
gene:TraesCS6B03G0341300	Chr6B	138501006	138504639	+	138502822	Chr6B	141678439	141682064	+	141680251	0.998	0.992
gene:TraesCS6B03G0341700	Chr6B	138712623	138726472	+	138719547	Chr6B	141859368	141866244	+	141862806	1.0	0.998
gene:TraesCS6B03G0342100	Chr6B	138934799	138945559	+	138940179	Chr6B	142046533	142057048	+	142051790	0.998	0.997
gene:TraesCS6B03G0342200	Chr6B	138980174	138982904	+	138981539	Chr6B	142091260	142093989	+	142092624	0.999	0.998
gene:TraesCS6B03G0342800	Chr6B	139164798	139166051	+	139165424	Chr6B	142262527	142263740	+	142263133	0.968	0.96
gene:TraesCS6B03G0342900	Chr6B	139171673	139174048	-	139172860	Chr6B	142270320	142272695	-	142271507	1.0	0.997
gene:TraesCS6B03G0343500	Chr6B	139254456	139256837	+	139255646	Chr6B	142344604	142346973	+	142345788	0.994	0.988
gene:TraesCS6B03G0344100	Chr6B	139504763	139512548	+	139508655	Chr6B	142594242	142602028	+	142598135	1.0	0.998
gene:TraesCS6B03G0344400	Chr6B	139655087	139660596	+	139657841	Chr6B	142717990	142723494	+	142720742	1.0	0.999
gene:TraesCS6B03G0344800	Chr6B	139804969	139810128	+	139807548	Chr6B	142853585	142858735	+	142856160	1.0	0.997
gene:TraesCS6B03G0344900	Chr6B	139810971	139813094	-	139812032	Chr6B	142859621	142861765	-	142860693	1.0	0.988
gene:TraesCS6B03G0345900	Chr6B	140285251	140286411	+	140285831	Chr6B	143331490	143332650	+	143332070	1.0	1.0
gene:TraesCS6B03G0346000	Chr6B	140302796	140305733	-	140304264	Chr6B	143349048	143351963	-	143350505	0.989	0.989
gene:TraesCS6B03G0347400	Chr6B	140926973	140930923	+	140928948	Chr6B	143732540	143736512	+	143734526	0.999	0.987
gene:TraesCS6B03G0347600	Chr6B	140932867	140935490	-	140934178	Chr6B	143738459	143741079	-	143739769	0.996	0.99
gene:TraesCS6B03G0347700	Chr6B	140937102	140943232	-	140940167	Chr6B	143742692	143748822	-	143745757	1.0	0.999
gene:TraesCS6B03G0347900	Chr6B	141126429	141126980	+	141126704	Chr6B	143942328	143942879	+	143942603	1.0	0.995
gene:TraesCS6B03G0348200	Chr6B	141174369	141174909	+	141174639	Chr6B	143990156	143990696	+	143990426	1.0	0.996
gene:TraesCS6B03G0348700	Chr6B	141298129	141298895	+	141298512	Chr6B	144095433	144096199	+	144095816	1.0	0.994
gene:TraesCS6B03G0348800	Chr6B	141317271	141317727	+	141317499	Chr6B	144105755	144106211	+	144105983	1.0	1.0
gene:TraesCS6B03G0348900	Chr6B	141516525	141518816	+	141517670	Chr6B	144293814	144296105	+	144294959	1.0	0.997
gene:TraesCS6B03G0349000	Chr6B	141645507	141651163	+	141648335	Chr6B	144409130	144414805	+	144411967	0.991	0.975
gene:TraesCS6B03G0349300	Chr6B	141662416	141666727	+	141664571	Chr6B	144425880	144430191	+	144428035	1.0	0.998
gene:TraesCS6B03G0349400	Chr6B	141667040	141673100	-	141670070	Chr6B	144430536	144436614	-	144433575	1.0	0.992
gene:TraesCS6B03G0349700	Chr6B	141745592	141746380	+	141745986	Chr6B	144518472	144519260	+	144518866	1.0	1.0
gene:TraesCS6B03G0349800	Chr6B	141756394	141758480	+	141757437	Chr6B	144529279	144531365	+	144530322	1.0	1.0
gene:TraesCS6B03G0349900	Chr6B	141798529	141800239	-	141799384	Chr6B	144571426	144573136	-	144572281	1.0	1.0
gene:TraesCS6B03G0350000	Chr6B	141903250	141904782	-	141904016	Chr6B	144676150	144677682	-	144676916	1.0	1.0
gene:TraesCS6B03G0350100	Chr6B	141918004	141931853	-	141924928	Chr6B	144690904	144704754	-	144697829	1.0	1.0
gene:TraesCS6B03G0350600	Chr6B	142248838	142253206	-	142251022	Chr6B	145021454	145025822	-	145023638	1.0	1.0
gene:TraesCS6B03G0350700	Chr6B	142255863	142259530	-	142257696	Chr6B	145028479	145032146	-	145030312	1.0	1.0
gene:TraesCS6B03G0350800	Chr6B	142297987	142304594	+	142301290	Chr6B	145070608	145077221	+	145073914	1.0	1.0
gene:TraesCS6B03G0350900	Chr6B	142306381	142309177	-	142307779	Chr6B	145079008	145081804	-	145080406	1.0	1.0
gene:TraesCS6B03G0351200	Chr6B	142319188	142328841	-	142324014	Chr6B	145091820	145101465	-	145096642	1.0	1.0
gene:TraesCS6B03G0351300	Chr6B	142588938	142593254	+	142591096	Chr6B	145361447	145365762	+	145363604	1.0	1.0
gene:TraesCS6B03G0351400	Chr6B	142593415	142594542	-	142593978	Chr6B	145365923	145367050	-	145366486	1.0	1.0
gene:TraesCS6B03G0351600	Chr6B	142617717	142619212	+	142618464	Chr6B	145390265	145391760	+	145391012	1.0	1.0
gene:TraesCS6B03G0351800	Chr6B	142743779	142745089	-	142744434	Chr6B	145516183	145517493	-	145516838	1.0	0.996
gene:TraesCS6B03G0352100	Chr6B	143168298	143171011	+	143169654	Chr6B	145940671	145943384	+	145942027	1.0	0.996
gene:TraesCS6B03G0352500	Chr6B	143243055	143247546	-	143245300	Chr6B	146015415	146019906	-	146017660	1.0	1.0
gene:TraesCS6B03G0353500	Chr6B	144436175	144438160	-	144437167	Chr6B	147195607	147197592	-	147196599	1.0	1.0
gene:TraesCS6B03G0354200	Chr6B	145245450	145246748	-	145246099	Chr6B	148004618	148005916	-	148005267	1.0	1.0
gene:TraesCS6B03G0354500	Chr6B	145273367	145274137	+	145273752	Chr6B	148032529	148033298	+	148032913	1.0	0.998
gene:TraesCS6B03G0354700	Chr6B	145710542	145713084	+	145711813	Chr6B	148469852	148472395	+	148471123	1.0	1.0
gene:TraesCS6B03G0354800	Chr6B	145720037	145720498	-	145720267	Chr6B	148479348	148479809	-	148479578	1.0	1.0
gene:TraesCS6B03G0354900	Chr6B	145916221	145919796	+	145918008	Chr6B	148684283	148687858	+	148686070	1.0	1.0
