gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity
gene:TraesCS1D03G0144300	Chr1D	49412628	49416448	-	49414538	Chr1D	49525348	49529160	-	49527254	0.994	0.989
gene:TraesCS1D03G0144700	Chr1D	49554163	49555858	+	49555010	Chr1D	49682784	49684457	+	49683620	0.986	0.982
gene:TraesCS1D03G0144900	Chr1D	49565839	49567901	-	49566870	Chr1D	49696697	49698297	-	49697497	0.973	0.971
gene:TraesCS1D03G0145300	Chr1D	49622017	49627540	-	49624778	Chr1D	49764404	49769953	-	49767178	1.0	0.99
gene:TraesCS1D03G0145400	Chr1D	49671147	49678193	-	49674670	Chr1D	49842154	49849168	-	49845661	1.0	0.993
gene:TraesCS1D03G0145500	Chr1D	49680946	49691282	-	49686114	Chr1D	49851925	49862306	-	49857115	1.0	0.995
gene:TraesCS1D03G0145900	Chr1D	49858383	49861884	-	49860133	Chr1D	50001900	50005366	-	50003633	0.971	0.967
gene:TraesCS1D03G0146100	Chr1D	49870537	49871421	-	49870979	Chr1D	50012603	50013487	-	50013045	1.0	0.994
gene:TraesCS1D03G0146900	Chr1D	50147870	50150962	-	50149416	Chr1D	50275523	50278615	-	50277069	1.0	0.998
gene:TraesCS1D03G0147100	Chr1D	50538150	50546272	-	50542211	Chr1D	50526757	50534881	-	50530819	1.0	0.995
gene:TraesCS1D03G0147200	Chr1D	50549085	50552220	-	50550652	Chr1D	50537691	50540823	-	50539257	0.998	0.996
gene:TraesCS1D03G0148300	Chr1D	50933936	50943728	+	50938832	Chr1D	50953902	50963713	+	50958807	1.0	0.996
gene:TraesCS1D03G0148700	Chr1D	51100589	51107433	+	51104011	Chr1D	51092598	51099450	+	51096024	0.993	0.968
gene:TraesCS1D03G0148800	Chr1D	51107107	51107343	-	51107225	Chr1D	51099138	51099374	-	51099256	1.0	0.983
gene:TraesCS1D03G0149200	Chr1D	51161198	51162451	-	51161824	Chr1D	51105328	51106582	-	51105955	1.0	0.969
gene:TraesCS1D03G0149700	Chr1D	51212978	51216067	-	51214522	Chr1D	51157550	51160639	-	51159094	1.0	0.995
gene:TraesCS1D03G0149900	Chr1D	51247198	51249920	-	51248559	Chr1D	51194844	51197566	-	51196205	1.0	0.999
gene:TraesCS1D03G0150100	Chr1D	51603428	51623843	+	51613635	Chr1D	51492954	51508668	+	51500811	0.999	0.996
gene:TraesCS1D03G0150200	Chr1D	51625069	51626652	-	51625860	Chr1D	51509892	51511470	-	51510681	0.995	0.993
gene:TraesCS1D03G0150300	Chr1D	51673214	51676958	-	51675086	Chr1D	51584454	51588226	-	51586340	0.993	0.962
gene:TraesCS1D03G0150500	Chr1D	51679091	51684705	-	51681898	Chr1D	51590354	51596005	-	51593179	0.999	0.99
gene:TraesCS1D03G0150900	Chr1D	52077993	52080427	+	52079210	Chr1D	51972090	51974524	+	51973307	1.0	0.996
gene:TraesCS1D03G0151100	Chr1D	52099159	52101667	+	52100413	Chr1D	51997375	51999898	+	51998636	1.0	0.992
gene:TraesCS1D03G0151200	Chr1D	52323019	52324211	-	52323615	Chr1D	52182616	52183805	-	52183210	0.99	0.956
gene:TraesCS1D03G0151300	Chr1D	52445683	52446525	-	52446104	Chr1D	52283963	52284806	-	52284384	1.0	0.991
gene:TraesCS1D03G0151400	Chr1D	52624588	52630191	+	52627389	Chr1D	52462448	52468058	+	52465253	1.0	0.991
gene:TraesCS1D03G0151500	Chr1D	52630564	52634419	+	52632491	Chr1D	52468432	52472290	+	52470361	1.0	0.998
gene:TraesCS1D03G0151700	Chr1D	52636734	52637288	-	52637011	Chr1D	52474605	52475159	-	52474882	0.998	0.996
gene:TraesCS1D03G0151800	Chr1D	52647992	52648981	-	52648486	Chr1D	52497496	52498533	-	52498014	1.0	0.948
gene:TraesCS1D03G0152200	Chr1D	52785660	52786331	-	52785995	Chr1D	52652256	52652919	-	52652587	0.988	0.98
gene:TraesCS1D03G0152300	Chr1D	52786452	52786907	-	52786679	Chr1D	52653040	52653495	-	52653267	1.0	0.989
gene:TraesCS1D03G0152400	Chr1D	52796331	52799534	+	52797932	Chr1D	52662934	52666139	+	52664536	1.0	0.998
gene:TraesCS1D03G0152700	Chr1D	52799392	52803585	-	52801488	Chr1D	52665997	52669905	-	52667951	1.0	1.0
gene:TraesCS1D03G0152900	Chr1D	52810756	52815145	+	52812950	Chr1D	52677062	52681498	+	52679280	1.0	0.997
gene:TraesCS1D03G0153000	Chr1D	52827686	52832062	+	52829874	Chr1D	52697698	52702070	+	52699884	0.999	0.998
gene:TraesCS1D03G0153100	Chr1D	52833089	52835884	-	52834486	Chr1D	52703098	52705893	-	52704495	1.0	0.998
gene:TraesCS1D03G0153500	Chr1D	52973504	52974961	+	52974232	Chr1D	52818111	52819568	+	52818839	1.0	0.99
gene:TraesCS1D03G0153600	Chr1D	53095571	53096761	+	53096166	Chr1D	52928461	52929651	+	52929056	1.0	0.996
gene:TraesCS1D03G0153700	Chr1D	53132335	53151614	+	53141974	Chr1D	52964802	52984086	+	52974444	1.0	0.997
gene:TraesCS1D03G0153800	Chr1D	53163622	53166614	+	53165118	Chr1D	52986508	52989500	+	52988004	1.0	0.998
gene:TraesCS1D03G0153900	Chr1D	53180756	53183946	+	53182351	Chr1D	53002988	53006178	+	53004583	1.0	1.0
gene:TraesCS1D03G0154000	Chr1D	53215003	53216025	+	53215514	Chr1D	53037235	53038257	+	53037746	1.0	1.0
gene:TraesCS1D03G0154100	Chr1D	53216071	53217835	+	53216953	Chr1D	53038303	53040067	+	53039185	1.0	1.0
gene:TraesCS1D03G0154400	Chr1D	53230155	53232919	+	53231537	Chr1D	53052386	53055150	+	53053768	1.0	1.0
gene:TraesCS1D03G0154800	Chr1D	53271673	53275022	+	53273347	Chr1D	53088461	53091810	+	53090135	1.0	1.0
gene:TraesCS1D03G0155000	Chr1D	53320641	53323827	+	53322234	Chr1D	53137425	53140603	+	53139014	0.998	0.998
gene:TraesCS1D03G0155100	Chr1D	53322398	53322672	-	53322535	Chr1D	53139182	53139456	-	53139319	1.0	1.0
gene:TraesCS1D03G0155300	Chr1D	53404375	53406769	+	53405572	Chr1D	53220954	53223348	+	53222151	1.0	1.0
gene:TraesCS1D03G0155400	Chr1D	53408307	53410192	-	53409249	Chr1D	53224886	53226771	-	53225828	1.0	1.0
gene:TraesCS1D03G0155500	Chr1D	53417717	53419345	-	53418531	Chr1D	53234037	53235664	-	53234850	0.999	0.999
gene:TraesCS1D03G0155700	Chr1D	53502269	53503991	-	53503130	Chr1D	53309980	53311702	-	53310841	1.0	1.0
gene:TraesCS1D03G0155800	Chr1D	53506181	53520176	-	53513178	Chr1D	53313717	53327539	-	53320628	1.0	0.999
gene:TraesCS1D03G0156300	Chr1D	53929417	53930098	-	53929757	Chr1D	53735058	53735739	-	53735398	1.0	1.0
gene:TraesCS1D03G0156400	Chr1D	53933183	53934152	-	53933667	Chr1D	53738829	53739798	-	53739313	1.0	1.0
gene:TraesCS1D03G0156800	Chr1D	54114121	54116416	+	54115268	Chr1D	53919129	53921424	+	53920276	1.0	1.0
gene:TraesCS1D03G0157000	Chr1D	54124695	54125123	-	54124909	Chr1D	53929708	53930136	-	53929922	1.0	1.0
gene:TraesCS1D03G0157300	Chr1D	54170942	54171448	+	54171195	Chr1D	53975906	53976412	+	53976159	1.0	1.0
gene:TraesCS1D03G0158000	Chr1D	55094052	55095523	-	55094787	Chr1D	54872334	54873805	-	54873069	1.0	0.998
gene:TraesCS1D03G0158100	Chr1D	55095593	55095856	-	55095724	Chr1D	54873875	54874138	-	54874006	1.0	1.0
gene:TraesCS1D03G0158200	Chr1D	55097407	55097652	-	55097529	Chr1D	54875689	54875934	-	54875811	1.0	1.0
gene:TraesCS1D03G0158300	Chr1D	55098316	55098489	+	55098402	Chr1D	54876598	54876771	+	54876684	1.0	1.0
gene:TraesCS1D03G0159700	Chr1D	55131262	55131366	-	55131314	Chr1D	54910052	54910156	-	54910104	1.0	1.0
gene:TraesCS1D03G0159900	Chr1D	55132711	55132842	-	55132776	Chr1D	54911501	54911632	-	54911566	1.0	1.0
gene:TraesCS1D03G0160300	Chr1D	55136067	55136279	-	55136173	Chr1D	54914857	54915069	-	54914963	1.0	1.0
gene:TraesCS1D03G0161200	Chr1D	55142567	55142677	-	55142622	Chr1D	54921363	54921473	-	54921418	1.0	1.0
gene:TraesCS1D03G0161300	Chr1D	55143079	55143273	-	55143176	Chr1D	54921875	54922069	-	54921972	1.0	1.0
gene:TraesCS1D03G0161600	Chr1D	55146758	55147336	+	55147047	Chr1D	54925554	54926132	+	54925843	1.0	1.0
gene:TraesCS1D03G0161800	Chr1D	55148812	55173915	+	55161363	Chr1D	54927608	54952442	+	54940025	1.0	1.0
gene:TraesCS1D03G0162500	Chr1D	55182539	55182793	+	55182666	Chr1D	54960905	54961159	+	54961032	1.0	1.0
gene:TraesCS1D03G0162600	Chr1D	55182853	55183029	+	55182941	Chr1D	54961219	54961395	+	54961307	1.0	1.0
gene:TraesCS1D03G0162700	Chr1D	55182853	55183029	+	55182941	Chr1D	54961219	54961395	+	54961307	1.0	1.0
gene:TraesCS1D03G0163800	Chr1D	55188138	55188348	+	55188243	Chr1D	54966503	54966713	+	54966608	1.0	1.0
gene:TraesCS1D03G0164800	Chr1D	55601280	55608668	+	55604974	Chr1D	55375202	55382590	+	55378896	1.0	1.0
gene:TraesCS1D03G0164900	Chr1D	55614179	55615711	-	55614945	Chr1D	55388088	55389620	-	55388854	1.0	1.0
gene:TraesCS1D03G0165000	Chr1D	55621184	55624932	-	55623058	Chr1D	55395092	55398840	-	55396966	1.0	1.0
gene:TraesCS1D03G0165100	Chr1D	55821757	55825154	+	55823455	Chr1D	55595843	55599240	+	55597541	1.0	1.0
gene:TraesCS1D03G0165400	Chr1D	55829164	55830993	-	55830078	Chr1D	55603090	55604919	-	55604004	1.0	1.0
gene:TraesCS1D03G0165600	Chr1D	55912163	55917865	+	55915014	Chr1D	55686086	55691788	+	55688937	1.0	1.0
gene:TraesCS1D03G0165900	Chr1D	55970420	55970617	+	55970518	Chr1D	55744354	55744551	+	55744452	1.0	1.0
gene:TraesCS1D03G0166000	Chr1D	55989916	55990956	-	55990436	Chr1D	55763850	55764889	-	55764369	0.998	0.998
gene:TraesCS1D03G0166100	Chr1D	56227885	56229586	-	56228735	Chr1D	56001376	56003077	-	56002226	1.0	1.0
gene:TraesCS1D03G0166200	Chr1D	56480606	56485336	+	56482971	Chr1D	56253931	56258661	+	56256296	1.0	1.0
gene:TraesCS1D03G0166300	Chr1D	56507086	56512519	-	56509802	Chr1D	56280419	56285852	-	56283135	1.0	1.0
gene:TraesCS1D03G0166900	Chr1D	56628424	56630557	-	56629490	Chr1D	56401691	56403824	-	56402757	1.0	1.0
gene:TraesCS1D03G0167300	Chr1D	57115886	57118451	+	57117168	Chr1D	56890014	56892579	+	56891296	1.0	1.0
gene:TraesCS1D03G0167700	Chr1D	57208422	57211526	-	57209974	Chr1D	56982572	56985676	-	56984124	1.0	1.0
gene:TraesCS1D03G0168200	Chr1D	57438076	57439185	+	57438630	Chr1D	57212093	57213202	+	57212647	1.0	1.0
gene:TraesCS1D03G0168300	Chr1D	57579126	57582399	+	57580762	Chr1D	57352982	57356255	+	57354618	1.0	0.999
gene:TraesCS1D03G0168800	Chr1D	57871496	57872599	+	57872047	Chr1D	57648409	57649512	+	57648960	1.0	1.0
gene:TraesCS1D03G0168900	Chr1D	58144468	58152202	+	58148335	Chr1D	57921447	57929181	+	57925314	1.0	1.0
gene:TraesCS1D03G0169000	Chr1D	58152719	58161217	-	58156968	Chr1D	57929698	57938196	-	57933947	1.0	1.0
gene:TraesCS1D03G0169100	Chr1D	58166068	58167544	-	58166806	Chr1D	57943050	57944526	-	57943788	1.0	0.998
gene:TraesCS1D03G0169800	Chr1D	58446826	58450230	+	58448528	Chr1D	58222816	58226220	+	58224518	1.0	1.0
gene:TraesCS1D03G0169900	Chr1D	58647295	58649574	+	58648434	Chr1D	58422276	58424555	+	58423415	1.0	1.0
gene:TraesCS1D03G0170000	Chr1D	58652313	58653709	-	58653011	Chr1D	58427294	58428690	-	58427992	1.0	1.0
gene:TraesCS1D03G0170300	Chr1D	58660184	58666004	-	58663094	Chr1D	58435170	58440990	-	58438080	1.0	1.0
gene:TraesCS1D03G0170400	Chr1D	58846526	58847126	+	58846826	Chr1D	58621478	58622078	+	58621778	1.0	1.0
gene:TraesCS1D03G0170500	Chr1D	58891737	58897206	-	58894471	Chr1D	58666659	58672128	-	58669393	1.0	1.0
gene:TraesCS1D03G0170600	Chr1D	58904712	58907289	-	58906000	Chr1D	58679632	58682209	-	58680920	1.0	1.0
gene:TraesCS1D03G0170700	Chr1D	59126725	59132828	+	59129776	Chr1D	58898531	58904635	+	58901583	1.0	1.0
gene:TraesCS1D03G0171100	Chr1D	59657396	59660542	+	59658969	Chr1D	59444894	59448040	+	59446467	1.0	0.999
gene:TraesCS1D03G0171200	Chr1D	59658863	59661871	-	59660367	Chr1D	59446361	59449369	-	59447865	1.0	1.0
gene:TraesCS1D03G0171300	Chr1D	59759269	59761270	-	59760269	Chr1D	59546775	59548776	-	59547775	1.0	1.0
gene:TraesCS1D03G0171400	Chr1D	59838008	59839997	-	59839002	Chr1D	59625521	59627510	-	59626515	1.0	1.0
gene:TraesCS1D03G0171900	Chr1D	60101647	60103763	-	60102705	Chr1D	59888103	59890219	-	59889161	1.0	1.0
gene:TraesCS1D03G0172000	Chr1D	60115487	60116661	+	60116074	Chr1D	59901945	59903119	+	59902532	1.0	1.0
gene:TraesCS1D03G0172600	Chr1D	60525627	60526148	+	60525887	Chr1D	60308092	60308613	+	60308352	1.0	1.0
gene:TraesCS1D03G0172700	Chr1D	60542546	60543882	+	60543214	Chr1D	60325001	60326337	+	60325669	1.0	1.0
gene:TraesCS1D03G0172800	Chr1D	60702789	60704204	+	60703496	Chr1D	60485223	60486638	+	60485930	1.0	1.0
gene:TraesCS1D03G0172900	Chr1D	60725817	60733027	-	60729422	Chr1D	60508259	60515469	-	60511864	1.0	1.0
gene:TraesCS1D03G0173100	Chr1D	61177371	61184175	+	61180773	Chr1D	60958127	60964931	+	60961529	1.0	1.0
gene:TraesCS1D03G0173600	Chr1D	61665222	61666322	+	61665772	Chr1D	61440595	61441695	+	61441145	1.0	1.0
gene:TraesCS1D03G0173800	Chr1D	61669990	61672307	+	61671148	Chr1D	61445363	61447680	+	61446521	1.0	1.0
gene:TraesCS1D03G0173900	Chr1D	61672535	61674391	+	61673463	Chr1D	61447908	61449764	+	61448836	1.0	1.0
gene:TraesCS1D03G0174200	Chr1D	61734054	61736784	+	61735419	Chr1D	61509429	61512159	+	61510794	1.0	1.0
gene:TraesCS1D03G0174400	Chr1D	61739116	61742139	-	61740627	Chr1D	61514480	61517497	-	61515988	0.996	0.971
gene:TraesCS1D03G0174800	Chr1D	61791980	61797328	-	61794654	Chr1D	61567191	61572539	-	61569865	1.0	1.0
gene:TraesCS1D03G0175100	Chr1D	61842214	61843305	-	61842759	Chr1D	61617431	61618522	-	61617976	1.0	1.0
gene:TraesCS1D03G0175200	Chr1D	61846524	61849564	-	61848044	Chr1D	61621741	61624781	-	61623261	1.0	1.0
gene:TraesCS1D03G0175300	Chr1D	61976835	61978490	+	61977662	Chr1D	61750254	61751909	+	61751081	1.0	0.999
gene:TraesCS1D03G0175500	Chr1D	61982146	61983570	-	61982858	Chr1D	61755565	61756989	-	61756277	1.0	1.0
gene:TraesCS1D03G0175600	Chr1D	61983627	61984313	-	61983970	Chr1D	61757046	61757732	-	61757389	1.0	1.0
gene:TraesCS1D03G0175800	Chr1D	62087137	62090108	-	62088622	Chr1D	61859245	61862216	-	61860730	1.0	1.0
gene:TraesCS1D03G0175900	Chr1D	62101668	62102696	-	62102182	Chr1D	61873473	61874501	-	61873987	1.0	1.0
gene:TraesCS1D03G0176400	Chr1D	62210487	62210882	-	62210684	Chr1D	61980285	61980680	-	61980482	1.0	1.0
gene:TraesCS1D03G0177300	Chr1D	62342544	62343218	-	62342881	Chr1D	62111767	62112441	-	62112104	1.0	1.0
gene:TraesCS1D03G0177400	Chr1D	62348461	62354147	+	62351304	Chr1D	62117685	62123371	+	62120528	1.0	1.0
gene:TraesCS1D03G0177800	Chr1D	62729950	62733642	+	62731796	Chr1D	62499224	62502916	+	62501070	1.0	1.0
gene:TraesCS1D03G0177900	Chr1D	62736217	62739437	+	62737827	Chr1D	62505530	62508753	+	62507141	1.0	1.0
gene:TraesCS1D03G0178000	Chr1D	62738656	62744341	-	62741498	Chr1D	62507972	62513656	-	62510814	1.0	1.0
gene:TraesCS1D03G0178400	Chr1D	62831369	62835829	-	62833599	Chr1D	62600099	62604559	-	62602329	1.0	1.0
gene:TraesCS1D03G0178800	Chr1D	63082795	63089432	+	63086113	Chr1D	62851547	62858191	+	62854869	1.0	1.0
gene:TraesCS1D03G0179000	Chr1D	63157486	63175590	+	63166538	Chr1D	62926170	62944274	+	62935222	1.0	1.0
gene:TraesCS1D03G0179100	Chr1D	63178046	63183133	-	63180589	Chr1D	62946730	62951817	-	62949273	1.0	1.0
gene:TraesCS1D03G0179400	Chr1D	63381866	63382222	-	63382044	Chr1D	63358854	63359210	-	63359032	1.0	1.0
gene:TraesCS1D03G0179300	Chr1D	63380070	63386732	-	63383401	Chr1D	63357058	63363720	-	63360389	1.0	1.0
gene:TraesCS1D03G0179500	Chr1D	63396261	63396647	+	63396454	Chr1D	63373249	63373635	+	63373442	1.0	1.0
gene:TraesCS1D03G0179900	Chr1D	63429327	63435232	-	63432279	Chr1D	63406317	63412222	-	63409269	1.0	1.0
gene:TraesCS1D03G0180100	Chr1D	63494736	63498179	+	63496457	Chr1D	63471692	63475135	+	63473413	1.0	1.0
gene:TraesCS1D03G0180300	Chr1D	63526523	63528215	+	63527369	Chr1D	63503489	63505181	+	63504335	1.0	1.0
gene:TraesCS1D03G0180400	Chr1D	63601594	63602703	-	63602148	Chr1D	63578567	63579676	-	63579121	1.0	1.0
gene:TraesCS1D03G0180500	Chr1D	63613050	63621350	-	63617200	Chr1D	63590027	63598327	-	63594177	1.0	1.0
gene:TraesCS1D03G0181300	Chr1D	64144777	64147495	-	64146136	Chr1D	64120698	64123416	-	64122057	1.0	0.999
gene:TraesCS1D03G0181500	Chr1D	64556765	64557256	+	64557010	Chr1D	64541125	64541616	+	64541370	1.0	1.0
gene:TraesCS1D03G0182500	Chr1D	64689133	64691812	+	64690472	Chr1D	64673285	64675965	+	64674625	1.0	1.0
gene:TraesCS1D03G0182700	Chr1D	65143900	65145367	-	65144633	Chr1D	65127261	65128728	-	65127994	1.0	1.0
gene:TraesCS1D03G0182800	Chr1D	65145740	65149392	-	65147566	Chr1D	65129101	65132753	-	65130927	1.0	1.0
gene:TraesCS1D03G0182900	Chr1D	65312395	65358754	+	65335574	Chr1D	65295268	65341634	+	65318451	1.0	1.0
gene:TraesCS1D03G0183100	Chr1D	65363321	65393852	-	65378586	Chr1D	65346201	65376723	-	65361462	1.0	1.0
gene:TraesCS1D03G0183800	Chr1D	65609558	65612162	+	65610860	Chr1D	65592464	65595068	+	65593766	1.0	0.999
gene:TraesCS1D03G0183900	Chr1D	65612625	65617107	-	65614866	Chr1D	65595531	65600013	-	65597772	1.0	1.0
gene:TraesCS1D03G0184100	Chr1D	65759476	65763319	+	65761397	Chr1D	65741812	65745655	+	65743733	1.0	1.0
gene:TraesCS1D03G0184300	Chr1D	65792624	65796606	-	65794615	Chr1D	65774974	65778956	-	65776965	1.0	1.0
gene:TraesCS1D03G0184400	Chr1D	65886970	65888462	+	65887716	Chr1D	65869342	65870834	+	65870088	1.0	1.0
gene:TraesCS1D03G0184600	Chr1D	65961899	65963252	+	65962575	Chr1D	65944297	65945650	+	65944973	1.0	1.0
gene:TraesCS1D03G0184700	Chr1D	65987631	65989375	+	65988503	Chr1D	65970027	65971771	+	65970899	1.0	1.0
gene:TraesCS1D03G0184800	Chr1D	66051586	66053382	+	66052484	Chr1D	66033997	66035793	+	66034895	1.0	0.999
gene:TraesCS1D03G0185100	Chr1D	66083500	66085043	+	66084271	Chr1D	66065927	66067470	+	66066698	1.0	1.0
gene:TraesCS1D03G0185200	Chr1D	66088484	66089841	+	66089162	Chr1D	66070911	66072268	+	66071589	1.0	1.0
gene:TraesCS1D03G0185300	Chr1D	66129209	66130667	+	66129938	Chr1D	66111662	66113120	+	66112391	1.0	0.999
gene:TraesCS1D03G0185400	Chr1D	66210714	66218832	-	66214773	Chr1D	66193158	66201277	-	66197217	1.0	1.0
gene:TraesCS1D03G0185500	Chr1D	66545403	66546783	+	66546093	Chr1D	66526728	66528108	+	66527418	1.0	1.0
gene:TraesCS1D03G0185600	Chr1D	66559888	66562809	+	66561348	Chr1D	66541214	66544135	+	66542674	1.0	1.0
gene:TraesCS1D03G0185700	Chr1D	66568373	66569583	-	66568978	Chr1D	66549699	66550909	-	66550304	1.0	1.0
gene:TraesCS1D03G0185800	Chr1D	66627341	66628931	-	66628136	Chr1D	66603574	66605164	-	66604369	1.0	1.0
gene:TraesCS1D03G0185900	Chr1D	66742088	66743440	+	66742764	Chr1D	66718324	66719676	+	66719000	1.0	1.0
gene:TraesCS1D03G0186000	Chr1D	66806196	66807368	+	66806782	Chr1D	66782463	66783635	+	66783049	1.0	1.0
gene:TraesCS1D03G0186200	Chr1D	66830392	66834504	+	66832448	Chr1D	66806543	66810655	+	66808599	1.0	1.0
gene:TraesCS1D03G0186400	Chr1D	66834866	66837661	-	66836263	Chr1D	66811017	66813812	-	66812414	1.0	1.0
gene:TraesCS1D03G0186700	Chr1D	66880141	66880452	-	66880296	Chr1D	66856068	66856379	-	66856223	1.0	1.0
gene:TraesCS1D03G0186800	Chr1D	67119975	67121149	-	67120562	Chr1D	67093616	67094790	-	67094203	1.0	1.0
gene:TraesCS1D03G0187000	Chr1D	67142473	67143483	+	67142978	Chr1D	67110104	67111114	+	67110609	1.0	1.0
gene:TraesCS1D03G0187200	Chr1D	67145597	67150094	-	67147845	Chr1D	67113228	67117725	-	67115476	1.0	1.0
gene:TraesCS1D03G0187400	Chr1D	67309709	67312304	-	67311006	Chr1D	67275790	67278385	-	67277087	1.0	1.0
gene:TraesCS1D03G0187500	Chr1D	67315129	67316775	-	67315952	Chr1D	67281211	67282857	-	67282034	1.0	1.0
gene:TraesCS1D03G0187600	Chr1D	67357730	67361382	-	67359556	Chr1D	67316373	67320025	-	67318199	1.0	1.0
gene:TraesCS1D03G0187800	Chr1D	67540943	67547501	+	67544222	Chr1D	67499596	67506123	+	67502859	1.0	0.997
gene:TraesCS1D03G0188000	Chr1D	67552581	67555538	+	67554059	Chr1D	67511274	67514231	+	67512752	1.0	1.0
gene:TraesCS1D03G0188300	Chr1D	67634137	67638388	-	67636262	Chr1D	67602024	67606275	-	67604149	1.0	1.0
gene:TraesCS1D03G0188800	Chr1D	68097862	68102545	-	68100203	Chr1D	68058421	68063104	-	68060762	1.0	1.0
gene:TraesCS1D03G0189200	Chr1D	68962714	68970161	+	68966437	Chr1D	68919495	68926942	+	68923218	1.0	1.0
gene:TraesCS1D03G0189600	Chr1D	69302954	69309696	+	69306325	Chr1D	69258759	69265501	+	69262130	1.0	0.999
gene:TraesCS1D03G0189900	Chr1D	69389842	69391958	+	69390900	Chr1D	69345447	69347563	+	69346505	1.0	1.0
gene:TraesCS1D03G0190000	Chr1D	69396914	69404345	-	69400629	Chr1D	69352522	69359953	-	69356237	1.0	1.0
gene:TraesCS1D03G0190500	Chr1D	69409239	69411237	-	69410238	Chr1D	69364786	69366784	-	69365785	1.0	1.0
gene:TraesCS1D03G0190900	Chr1D	69533389	69534300	-	69533844	Chr1D	69489220	69490131	-	69489675	1.0	1.0
gene:TraesCS1D03G0191100	Chr1D	69563593	69565276	-	69564434	Chr1D	69519413	69521096	-	69520254	1.0	0.999
gene:TraesCS1D03G0191200	Chr1D	69599829	69600227	+	69600028	Chr1D	69555657	69556055	+	69555856	1.0	1.0
gene:TraesCS1D03G0191300	Chr1D	69763394	69767608	+	69765501	Chr1D	69719284	69723498	+	69721391	1.0	0.999
gene:TraesCS1D03G0191500	Chr1D	69836293	69837850	-	69837071	Chr1D	69792150	69793707	-	69792928	1.0	1.0
gene:TraesCS1D03G0191700	Chr1D	69892772	69893590	-	69893181	Chr1D	69848629	69849447	-	69849038	1.0	1.0
gene:TraesCS1D03G0192200	Chr1D	70193743	70194718	-	70194230	Chr1D	70148849	70149824	-	70149336	1.0	1.0
gene:TraesCS1D03G0192300	Chr1D	70196854	70202156	-	70199505	Chr1D	70151961	70157277	-	70154619	1.0	1.0
gene:TraesCS1D03G0192400	Chr1D	70206140	70207369	-	70206754	Chr1D	70161261	70162490	-	70161875	1.0	1.0
gene:TraesCS1D03G0192500	Chr1D	71064564	71067171	+	71065867	Chr1D	71015292	71017899	+	71016595	1.0	1.0
gene:TraesCS1D03G0193300	Chr1D	71602921	71603097	-	71603009	Chr1D	71553744	71553920	-	71553832	1.0	1.0
gene:TraesCS1D03G0194700	Chr1D	71644408	71646898	+	71645653	Chr1D	71594422	71596912	+	71595667	1.0	0.999
gene:TraesCS1D03G0195100	Chr1D	72083091	72085180	+	72084135	Chr1D	72031898	72033987	+	72032942	1.0	1.0
gene:TraesCS1D03G0195300	Chr1D	72290918	72294845	+	72292881	Chr1D	72237008	72240921	+	72238964	1.0	1.0
gene:TraesCS1D03G0195400	Chr1D	72302624	72312330	-	72307477	Chr1D	72248700	72258406	-	72253553	1.0	1.0
gene:TraesCS1D03G0195500	Chr1D	72363083	72363849	-	72363466	Chr1D	72309158	72309924	-	72309541	1.0	0.995
gene:TraesCS1D03G0195600	Chr1D	72376612	72378163	-	72377387	Chr1D	72322684	72324235	-	72323459	1.0	1.0
gene:TraesCS1D03G0196100	Chr1D	72393602	72394897	-	72394249	Chr1D	72339676	72340971	-	72340323	1.0	1.0
gene:TraesCS1D03G0196500	Chr1D	72657476	72657919	-	72657697	Chr1D	72614543	72614986	-	72614764	1.0	1.0
gene:TraesCS1D03G0196700	Chr1D	72708640	72710475	-	72709557	Chr1D	72665704	72667540	-	72666622	1.0	0.999
gene:TraesCS1D03G0196800	Chr1D	72797657	72802295	-	72799976	Chr1D	72754724	72759362	-	72757043	1.0	1.0
gene:TraesCS1D03G0197000	Chr1D	72967473	72972390	-	72969931	Chr1D	72924610	72929526	-	72927068	1.0	0.999
gene:TraesCS1D03G0197400	Chr1D	73286306	73287349	+	73286827	Chr1D	73242562	73243605	+	73243083	1.0	1.0
gene:TraesCS1D03G0197500	Chr1D	73287429	73288471	+	73287950	Chr1D	73243685	73244727	+	73244206	1.0	1.0
gene:TraesCS1D03G0197900	Chr1D	73291920	73292962	+	73292441	Chr1D	73248176	73249218	+	73248697	1.0	1.0
gene:TraesCS1D03G0198000	Chr1D	73314597	73315639	+	73315118	Chr1D	73271745	73272787	+	73272266	1.0	1.0
gene:TraesCS1D03G0198700	Chr1D	73531784	73542296	+	73537040	Chr1D	73488549	73499060	+	73493804	1.0	1.0
gene:TraesCS1D03G0199100	Chr1D	73651557	73651859	-	73651708	Chr1D	73607453	73607755	-	73607604	1.0	1.0
gene:TraesCS1D03G0199300	Chr1D	73756365	73756667	-	73756516	Chr1D	73710861	73711163	-	73711012	1.0	1.0
gene:TraesCS1D03G0199400	Chr1D	73762222	73762853	-	73762537	Chr1D	73716718	73717349	-	73717033	1.0	1.0
gene:TraesCS1D03G0199500	Chr1D	73785052	73793501	-	73789276	Chr1D	73739518	73747966	-	73743742	1.0	1.0
