gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity
gene:TraesCS5D03G0353000	Chr5D	227714870	227716653	-	227715761	Chr5D	225366963	225368746	-	225367854	1.0	0.993
gene:TraesCS5D03G0353300	Chr5D	227824269	227827805	-	227826037	Chr5D	225476341	225479871	-	225478106	0.997	0.989
gene:TraesCS5D03G0353400	Chr5D	227895758	227898418	-	227897088	Chr5D	225547793	225550265	-	225549029	0.998	0.993
gene:TraesCS5D03G0353500	Chr5D	227900935	227905204	-	227903069	Chr5D	225552780	225557049	-	225554914	1.0	1.0
gene:TraesCS5D03G0353700	Chr5D	228196074	228210901	+	228203487	Chr5D	225847845	225862659	+	225855252	1.0	1.0
gene:TraesCS5D03G0354400	Chr5D	228530094	228533413	+	228531753	Chr5D	226181281	226184599	+	226182940	0.997	0.995
gene:TraesCS5D03G0355000	Chr5D	229880857	229883719	-	229882288	Chr5D	227536177	227539039	-	227537608	1.0	0.999
gene:TraesCS5D03G0355300	Chr5D	230482839	230485350	+	230484094	Chr5D	228137005	228139516	+	228138260	1.0	1.0
gene:TraesCS5D03G0355500	Chr5D	230639551	230641379	+	230640465	Chr5D	228293181	228295010	+	228294095	1.0	0.997
gene:TraesCS5D03G0355700	Chr5D	230673004	230673555	-	230673279	Chr5D	228326581	228327132	-	228326856	1.0	0.992
gene:TraesCS5D03G0356000	Chr5D	230992345	230997407	-	230994876	Chr5D	228645591	228650652	-	228648121	1.0	0.999
gene:TraesCS5D03G0356400	Chr5D	231000422	231004420	-	231002421	Chr5D	228653666	228657664	-	228655665	1.0	1.0
gene:TraesCS5D03G0356800	Chr5D	231180912	231195946	-	231188429	Chr5D	228833378	228848434	-	228840906	1.0	1.0
gene:TraesCS5D03G0357400	Chr5D	231441328	231443086	+	231442207	Chr5D	229092193	229093951	+	229093072	1.0	0.997
gene:TraesCS5D03G0357500	Chr5D	231483409	231486066	+	231484737	Chr5D	229134283	229136940	+	229135611	1.0	1.0
gene:TraesCS5D03G0357600	Chr5D	231485805	231492536	-	231489170	Chr5D	229136679	229143407	-	229140043	1.0	1.0
gene:TraesCS5D03G0357900	Chr5D	231577404	231577946	-	231577675	Chr5D	229226848	229227390	-	229227119	1.0	0.983
gene:TraesCS5D03G0358000	Chr5D	231704534	231708040	+	231706287	Chr5D	229353745	229357246	+	229355495	1.0	0.994
gene:TraesCS5D03G0358100	Chr5D	231707954	231714264	-	231711109	Chr5D	229357160	229363466	-	229360313	0.993	0.982
gene:TraesCS5D03G0358400	Chr5D	231889604	231891592	-	231890598	Chr5D	229538579	229540567	-	229539573	1.0	0.983
gene:TraesCS5D03G0358700	Chr5D	232071592	232073100	-	232072346	Chr5D	229717963	229719471	-	229718717	1.0	0.985
gene:TraesCS5D03G0358900	Chr5D	232076149	232077783	-	232076966	Chr5D	229722520	229724154	-	229723337	1.0	1.0
gene:TraesCS5D03G0359000	Chr5D	232081948	232084363	-	232083155	Chr5D	229728319	229730738	-	229729528	1.0	0.994
gene:TraesCS5D03G0359100	Chr5D	232114376	232118569	+	232116472	Chr5D	229760677	229764905	+	229762791	1.0	0.974
gene:TraesCS5D03G0359200	Chr5D	232114376	232120056	-	232117216	Chr5D	229760677	229766393	-	229763535	1.0	0.976
gene:TraesCS5D03G0359500	Chr5D	232282271	232293664	-	232287967	Chr5D	229942228	229953591	-	229947909	1.0	0.996
gene:TraesCS5D03G0359700	Chr5D	232944839	232947734	+	232946286	Chr5D	230600938	230603809	+	230602373	1.0	1.0
gene:TraesCS5D03G0359800	Chr5D	232951836	232957205	+	232954520	Chr5D	230607912	230613269	+	230610590	1.0	0.999
gene:TraesCS5D03G0360000	Chr5D	232970479	232971647	-	232971063	Chr5D	230626523	230627691	-	230627107	1.0	1.0
gene:TraesCS5D03G0360100	Chr5D	233296542	233298254	+	233297398	Chr5D	230962181	230963892	+	230963036	0.999	0.987
gene:TraesCS5D03G0360200	Chr5D	233321205	233321685	-	233321445	Chr5D	230986853	230987332	-	230987092	0.992	0.974
gene:TraesCS5D03G0360300	Chr5D	233340501	233348743	-	233344622	Chr5D	231006143	231014376	-	231010259	1.0	0.995
gene:TraesCS5D03G0360700	Chr5D	233431813	233434163	+	233432988	Chr5D	231097421	231099777	+	231098599	0.998	0.979
gene:TraesCS5D03G0361200	Chr5D	234149997	234152763	+	234151380	Chr5D	231816844	231819605	+	231818224	1.0	0.973
gene:TraesCS5D03G0361500	Chr5D	234245575	234246537	+	234246056	Chr5D	231911417	231912379	+	231911898	1.0	1.0
gene:TraesCS5D03G0361600	Chr5D	234246910	234250169	-	234248539	Chr5D	231912733	231915995	-	231914364	1.0	0.988
gene:TraesCS5D03G0361700	Chr5D	234254119	234255251	+	234254685	Chr5D	231919945	231921077	+	231920511	1.0	1.0
gene:TraesCS5D03G0362000	Chr5D	234275035	234277805	-	234276420	Chr5D	231940862	231943632	-	231942247	1.0	1.0
gene:TraesCS5D03G0362100	Chr5D	234492140	234492592	+	234492366	Chr5D	232157547	232157999	+	232157773	1.0	1.0
gene:TraesCS5D03G0363600	Chr5D	234657187	234664054	+	234660620	Chr5D	232322520	232329382	+	232325951	0.999	0.996
gene:TraesCS5D03G0363700	Chr5D	234665541	234672563	+	234669052	Chr5D	232330869	232337891	+	232334380	1.0	1.0
gene:TraesCS5D03G0364000	Chr5D	234710178	234710525	+	234710351	Chr5D	232375023	232375370	+	232375196	1.0	0.968
gene:TraesCS5D03G0364800	Chr5D	235055601	235057013	-	235056307	Chr5D	232719745	232721157	-	232720451	1.0	1.0
gene:TraesCS5D03G0364900	Chr5D	235057644	235062061	-	235059852	Chr5D	232721782	232726200	-	232723991	1.0	0.997
gene:TraesCS5D03G0365200	Chr5D	235319267	235320800	-	235320033	Chr5D	232983333	232984867	-	232984100	1.0	1.0
gene:TraesCS5D03G0365300	Chr5D	235334148	235335310	-	235334729	Chr5D	232998049	232999211	-	232998630	1.0	0.998
gene:TraesCS5D03G0365400	Chr5D	235370193	235372249	-	235371221	Chr5D	233034080	233036136	-	233035108	1.0	1.0
gene:TraesCS5D03G0365500	Chr5D	235513379	235515545	-	235514462	Chr5D	233190029	233192176	-	233191102	0.977	0.965
gene:TraesCS5D03G0365600	Chr5D	235534077	235537688	-	235535882	Chr5D	233210698	233214468	-	233212583	1.0	0.933
gene:TraesCS5D03G0365700	Chr5D	235761307	235763323	-	235762315	Chr5D	233438521	233440537	-	233439529	1.0	1.0
gene:TraesCS5D03G0365800	Chr5D	235929999	235932541	+	235931270	Chr5D	233604418	233606973	+	233605695	1.0	0.972
gene:TraesCS5D03G0365900	Chr5D	235933078	235934715	-	235933896	Chr5D	233607510	233609147	-	233608328	1.0	0.995
gene:TraesCS5D03G0366000	Chr5D	235948063	235951135	+	235949599	Chr5D	233622437	233625508	+	233623972	1.0	1.0
gene:TraesCS5D03G0366300	Chr5D	235956257	235962220	+	235959238	Chr5D	233630662	233636616	+	233633639	1.0	0.997
gene:TraesCS5D03G0366500	Chr5D	236067227	236071506	+	236069366	Chr5D	233741570	233745849	+	233743709	1.0	1.0
gene:TraesCS5D03G0366900	Chr5D	236322551	236324729	+	236323640	Chr5D	233995956	233998134	+	233997045	1.0	1.0
gene:TraesCS5D03G0367100	Chr5D	236325777	236326460	-	236326118	Chr5D	233999182	233999865	-	233999523	1.0	1.0
gene:TraesCS5D03G0367500	Chr5D	236400308	236401982	+	236401145	Chr5D	234073462	234075136	+	234074299	1.0	1.0
gene:TraesCS5D03G0367600	Chr5D	236417253	236420446	-	236418849	Chr5D	234090377	234093548	-	234091962	1.0	0.988
gene:TraesCS5D03G0367800	Chr5D	236599999	236600685	-	236600342	Chr5D	234271909	234272595	-	234272252	1.0	0.998
gene:TraesCS5D03G0368300	Chr5D	236646713	236648637	+	236647675	Chr5D	234318591	234320515	+	234319553	1.0	1.0
gene:TraesCS5D03G0368400	Chr5D	236651667	236653316	-	236652491	Chr5D	234323535	234325184	-	234324359	1.0	1.0
gene:TraesCS5D03G0368500	Chr5D	236657735	236659389	-	236658562	Chr5D	234329642	234331296	-	234330469	1.0	1.0
gene:TraesCS5D03G0368900	Chr5D	236876640	236881449	-	236879044	Chr5D	234548156	234552963	-	234550559	0.999	0.997
gene:TraesCS5D03G0369000	Chr5D	236961395	236967889	-	236964642	Chr5D	234632926	234639387	-	234636156	1.0	0.998
gene:TraesCS5D03G0369100	Chr5D	236970616	236974600	-	236972608	Chr5D	234642118	234646068	-	234644093	1.0	0.991
gene:TraesCS5D03G0369200	Chr5D	237050185	237054509	+	237052347	Chr5D	234721743	234726067	+	234723905	1.0	1.0
gene:TraesCS5D03G0369400	Chr5D	237727825	237730863	+	237729344	Chr5D	235408429	235411434	+	235409931	0.986	0.972
gene:TraesCS5D03G0369600	Chr5D	237752622	237758131	-	237755376	Chr5D	235433184	235438696	-	235435940	1.0	0.993
gene:TraesCS5D03G0369900	Chr5D	238759627	238760622	-	238760124	Chr5D	236467910	236468906	-	236468408	1.0	0.998
gene:TraesCS5D03G0370000	Chr5D	238805568	238807005	-	238806286	Chr5D	236513831	236515270	-	236514550	1.0	0.993
gene:TraesCS5D03G0370100	Chr5D	239302067	239336844	+	239319455	Chr5D	237019421	237054178	+	237036799	1.0	1.0
gene:TraesCS5D03G0370300	Chr5D	239338078	239339395	+	239338736	Chr5D	237055413	237056730	+	237056071	1.0	1.0
gene:TraesCS5D03G0370500	Chr5D	239551296	239554870	-	239553083	Chr5D	237265182	237268762	-	237266972	1.0	0.994
gene:TraesCS5D03G0370700	Chr5D	240459490	240462108	-	240460799	Chr5D	238175542	238178160	-	238176851	1.0	1.0
gene:TraesCS5D03G0370800	Chr5D	240946584	240948308	+	240947446	Chr5D	238659134	238660866	+	238660000	0.997	0.984
gene:TraesCS5D03G0370900	Chr5D	240953303	240955007	+	240954155	Chr5D	238664724	238666428	+	238665576	1.0	0.998
gene:TraesCS5D03G0371200	Chr5D	240990949	240994647	-	240992798	Chr5D	238701985	238705683	-	238703834	1.0	1.0
gene:TraesCS5D03G0371400	Chr5D	241021410	241023780	-	241022595	Chr5D	238732455	238734825	-	238733640	1.0	1.0
gene:TraesCS5D03G0371600	Chr5D	241046230	241052457	+	241049343	Chr5D	238757279	238763518	+	238760398	1.0	0.981
gene:TraesCS5D03G0371700	Chr5D	241052824	241059579	+	241056201	Chr5D	238763885	238770625	+	238767255	1.0	0.977
gene:TraesCS5D03G0372000	Chr5D	241255484	241256219	+	241255851	Chr5D	238965456	238966191	+	238965823	1.0	1.0
gene:TraesCS5D03G0372100	Chr5D	241419018	241423022	+	241421020	Chr5D	239150484	239154465	+	239152474	0.991	0.972
gene:TraesCS5D03G0372200	Chr5D	241428851	241430443	-	241429647	Chr5D	239160306	239161898	-	239161102	1.0	1.0
gene:TraesCS5D03G0372300	Chr5D	241455761	241459199	-	241457480	Chr5D	239187194	239190628	-	239188911	0.999	0.99
gene:TraesCS5D03G0372500	Chr5D	241540939	241542810	-	241541874	Chr5D	239272272	239274161	-	239273216	0.999	0.978
gene:TraesCS5D03G0372600	Chr5D	241576745	241581860	-	241579302	Chr5D	239308059	239313185	-	239310622	1.0	0.988
gene:TraesCS5D03G0372700	Chr5D	241583027	241585003	-	241584015	Chr5D	239314352	239316328	-	239315340	1.0	1.0
gene:TraesCS5D03G0372800	Chr5D	241649761	241655172	-	241652466	Chr5D	239381059	239386470	-	239383764	1.0	0.995
gene:TraesCS5D03G0373100	Chr5D	241770127	241778236	-	241774181	Chr5D	239501416	239509502	-	239505459	1.0	1.0
gene:TraesCS5D03G0373300	Chr5D	241818119	241818352	-	241818235	Chr5D	239549381	239549614	-	239549497	1.0	1.0
gene:TraesCS5D03G0373400	Chr5D	242140162	242143899	+	242142030	Chr5D	239871296	239875033	+	239873164	1.0	0.999
gene:TraesCS5D03G0373500	Chr5D	242144371	242148813	-	242146592	Chr5D	239875505	239879949	-	239877727	1.0	0.999
gene:TraesCS5D03G0373600	Chr5D	242446933	242451776	-	242449354	Chr5D	240176536	240181379	-	240178957	1.0	1.0
gene:TraesCS5D03G0373800	Chr5D	242801027	242805012	+	242803019	Chr5D	240529293	240533277	+	240531285	1.0	0.999
gene:TraesCS5D03G0374100	Chr5D	242942955	242943305	+	242943130	Chr5D	240671279	240671629	+	240671454	1.0	1.0
gene:TraesCS5D03G0374200	Chr5D	242943634	242953078	-	242948356	Chr5D	240671958	240681420	-	240676689	1.0	0.993
gene:TraesCS5D03G0374500	Chr5D	242993151	242993279	+	242993215	Chr5D	240723061	240723189	+	240723125	1.0	1.0
gene:TraesCS5D03G0375200	Chr5D	243355312	243358021	+	243356666	Chr5D	241085296	241088005	+	241086650	1.0	0.997
gene:TraesCS5D03G0375300	Chr5D	243359484	243360711	-	243360097	Chr5D	241089468	241090695	-	241090081	1.0	1.0
gene:TraesCS5D03G0375400	Chr5D	243364768	243368879	-	243366823	Chr5D	241094538	241098649	-	241096593	1.0	0.993
gene:TraesCS5D03G0375500	Chr5D	243369132	243374462	-	243371797	Chr5D	241098903	241104227	-	241101565	1.0	0.995
gene:TraesCS5D03G0375800	Chr5D	243697956	243698531	+	243698243	Chr5D	241425486	241426061	+	241425773	1.0	1.0
gene:TraesCS5D03G0375900	Chr5D	243702416	243706859	-	243704637	Chr5D	241429950	241434428	-	241432189	1.0	0.992
gene:TraesCS5D03G0376300	Chr5D	243874202	243878102	-	243876152	Chr5D	241600794	241604667	-	241602730	1.0	0.997
gene:TraesCS5D03G0376400	Chr5D	243965694	243968421	-	243967057	Chr5D	241692083	241694810	-	241693446	1.0	1.0
gene:TraesCS5D03G0376500	Chr5D	244094541	244101848	+	244098194	Chr5D	241820931	241828247	+	241824589	1.0	0.987
gene:TraesCS5D03G0376800	Chr5D	244115154	244119469	-	244117311	Chr5D	241841541	241845837	-	241843689	1.0	0.998
gene:TraesCS5D03G0376900	Chr5D	244121097	244123897	+	244122497	Chr5D	241847465	241850265	+	241848865	1.0	0.994
gene:TraesCS5D03G0377000	Chr5D	244125254	244127496	+	244126375	Chr5D	241851622	241853864	+	241852743	1.0	0.993
gene:TraesCS5D03G0377100	Chr5D	244206913	244209424	+	244208168	Chr5D	241933280	241935791	+	241934535	1.0	1.0
gene:TraesCS5D03G0377300	Chr5D	244511949	244516335	+	244514142	Chr5D	242249667	242254053	+	242251860	1.0	0.998
gene:TraesCS5D03G0377400	Chr5D	244681349	244684888	+	244683118	Chr5D	242418308	242421847	+	242420077	1.0	0.999
gene:TraesCS5D03G0377600	Chr5D	244687772	244690557	+	244689164	Chr5D	242424731	242427517	+	242426124	1.0	0.992
gene:TraesCS5D03G0377900	Chr5D	244790402	244796418	+	244793410	Chr5D	242527296	242533259	+	242530277	1.0	0.997
gene:TraesCS5D03G0378100	Chr5D	244798923	244800612	-	244799767	Chr5D	242535774	242537462	-	242536618	1.0	0.998
gene:TraesCS5D03G0378300	Chr5D	244859054	244860600	-	244859827	Chr5D	242595883	242597429	-	242596656	1.0	1.0
gene:TraesCS5D03G0378500	Chr5D	244964553	244970447	-	244967500	Chr5D	242699951	242705845	-	242702898	1.0	1.0
gene:TraesCS5D03G0378900	Chr5D	245200468	245203358	+	245201913	Chr5D	242935601	242938492	+	242937046	0.999	0.983
gene:TraesCS5D03G0379000	Chr5D	245204433	245209300	-	245206866	Chr5D	242939576	242944457	-	242942016	0.997	0.989
gene:TraesCS5D03G0379100	Chr5D	245211010	245216721	-	245213865	Chr5D	242946170	242951881	-	242949025	1.0	0.999
gene:TraesCS5D03G0379600	Chr5D	245412921	245424621	+	245418771	Chr5D	243147282	243158980	+	243153131	1.0	0.999
gene:TraesCS5D03G0379700	Chr5D	245465462	245468862	+	245467162	Chr5D	243199632	243203015	+	243201323	1.0	0.998
gene:TraesCS5D03G0379800	Chr5D	245466391	245486463	-	245476427	Chr5D	243200544	243220598	-	243210571	1.0	0.995
gene:TraesCS5D03G0380000	Chr5D	245690238	245691947	+	245691092	Chr5D	243433465	243435174	+	243434319	1.0	1.0
gene:TraesCS5D03G0380100	Chr5D	245697665	245701330	-	245699497	Chr5D	243448418	243451890	-	243450154	0.938	0.924
gene:TraesCS5D03G0380300	Chr5D	245806031	245807362	-	245806696	Chr5D	243556619	243557950	-	243557284	0.987	0.945
gene:TraesCS5D03G0380600	Chr5D	245813631	245815082	+	245814356	Chr5D	243564164	243565615	+	243564889	1.0	0.989
gene:TraesCS5D03G0381400	Chr5D	246153232	246156741	-	246154986	Chr5D	243915012	243918463	-	243916737	1.0	0.99
gene:TraesCS5D03G0381700	Chr5D	246645750	246647693	+	246646721	Chr5D	244416724	244418667	+	244417695	1.0	0.986
gene:TraesCS5D03G0382500	Chr5D	246671176	246673242	-	246672209	Chr5D	244442170	244444236	-	244443203	1.0	1.0
gene:TraesCS5D03G0382600	Chr5D	246672594	246673021	+	246672807	Chr5D	244443588	244444015	+	244443801	1.0	1.0
gene:TraesCS5D03G0382700	Chr5D	246717983	246720683	-	246719333	Chr5D	244488973	244491673	-	244490323	1.0	0.998
gene:TraesCS5D03G0382800	Chr5D	246831636	246834868	+	246833252	Chr5D	244601927	244605174	+	244603550	0.995	0.966
gene:TraesCS5D03G0383200	Chr5D	247043710	247047626	-	247045668	Chr5D	245301304	245305220	-	245303262	1.0	0.994
gene:TraesCS5D03G0383400	Chr5D	247200956	247204133	-	247202544	Chr5D	245458498	245461676	-	245460087	1.0	1.0
gene:TraesCS5D03G0383500	Chr5D	247204415	247211359	-	247207887	Chr5D	245461958	245468896	-	245465427	1.0	0.998
gene:TraesCS5D03G0383600	Chr5D	247246880	247247971	-	247247425	Chr5D	245504405	245505496	-	245504950	0.997	0.991
gene:TraesCS5D03G0383700	Chr5D	247451970	247456196	+	247454083	Chr5D	245709663	245713889	+	245711776	1.0	1.0
gene:TraesCS5D03G0383800	Chr5D	247456830	247458914	+	247457872	Chr5D	245714523	245716607	+	245715565	1.0	1.0
gene:TraesCS5D03G0384000	Chr5D	247459391	247460542	+	247459966	Chr5D	245717080	245718231	+	245717655	1.0	0.993
gene:TraesCS5D03G0383900	Chr5D	247459109	247462968	-	247461038	Chr5D	245716802	245720657	-	245718729	0.997	0.99
gene:TraesCS5D03G0384100	Chr5D	247466659	247467628	-	247467143	Chr5D	245724348	245725317	-	245724832	1.0	0.998
gene:TraesCS5D03G0384300	Chr5D	247475033	247475713	-	247475373	Chr5D	245732721	245733388	-	245733054	0.98	0.979
gene:TraesCS5D03G0384400	Chr5D	247478242	247480898	-	247479570	Chr5D	245735917	245738568	-	245737242	1.0	0.991
gene:TraesCS5D03G0384500	Chr5D	247535470	247539397	-	247537433	Chr5D	245792702	245796609	-	245794655	0.999	0.987
gene:TraesCS5D03G0384600	Chr5D	247539506	247540639	+	247540072	Chr5D	245796718	245797851	+	245797284	1.0	1.0
gene:TraesCS5D03G0384700	Chr5D	247541035	247546315	-	247543675	Chr5D	245798247	245803525	-	245800886	1.0	0.996
gene:TraesCS5D03G0385100	Chr5D	248018241	248021357	-	248019799	Chr5D	246287366	246290474	-	246288920	1.0	0.992
gene:TraesCS5D03G0385300	Chr5D	248034458	248037387	-	248035922	Chr5D	246303566	246306491	-	246305028	1.0	0.991
gene:TraesCS5D03G0385900	Chr5D	248208255	248210795	+	248209525	Chr5D	246477348	246479888	+	246478618	1.0	1.0
gene:TraesCS5D03G0386500	Chr5D	248547431	248549915	+	248548673	Chr5D	246814428	246816706	+	246815567	1.0	1.0
gene:TraesCS5D03G0386800	Chr5D	248597774	248604296	+	248601035	Chr5D	246864322	246870844	+	246867583	1.0	0.998
gene:TraesCS5D03G0387000	Chr5D	248835790	248839759	+	248837774	Chr5D	247100258	247104230	+	247102244	1.0	0.995
gene:TraesCS5D03G0387100	Chr5D	248840314	248842571	-	248841442	Chr5D	247104782	247107039	-	247105910	1.0	1.0
gene:TraesCS5D03G0387200	Chr5D	248842966	248844539	-	248843752	Chr5D	247107434	247109007	-	247108220	1.0	1.0
gene:TraesCS5D03G0387400	Chr5D	249127137	249130140	+	249128638	Chr5D	247391595	247394602	+	247393098	1.0	0.994
gene:TraesCS5D03G0387500	Chr5D	249133741	249135542	+	249134641	Chr5D	247398216	247400056	+	247399136	1.0	0.958
gene:TraesCS5D03G0387600	Chr5D	249172556	249174505	+	249173530	Chr5D	247437091	247439040	+	247438065	1.0	1.0
gene:TraesCS5D03G0387700	Chr5D	249482365	249487544	+	249484954	Chr5D	247747060	247752239	+	247749649	1.0	0.999
gene:TraesCS5D03G0388000	Chr5D	249502748	249506076	+	249504412	Chr5D	247767410	247770738	+	247769074	1.0	1.0
gene:TraesCS5D03G0388100	Chr5D	249594295	249595128	+	249594711	Chr5D	247858840	247859673	+	247859256	1.0	1.0
gene:TraesCS5D03G0388200	Chr5D	249598481	249609495	-	249603988	Chr5D	247863021	247874021	-	247868521	0.996	0.98
gene:TraesCS5D03G0388600	Chr5D	249897794	249900612	+	249899203	Chr5D	248164618	248167441	+	248166029	1.0	0.999
gene:TraesCS5D03G0388500	Chr5D	249896384	249903089	-	249899736	Chr5D	248163207	248169922	-	248166564	1.0	0.999
gene:TraesCS5D03G0390100	Chr5D	250443516	250446299	-	250444907	Chr5D	248707628	248710411	-	248709019	1.0	1.0
gene:TraesCS5D03G0390300	Chr5D	250580827	250582704	+	250581765	Chr5D	248843367	248845224	+	248844295	1.0	0.95
gene:TraesCS5D03G0390500	Chr5D	250584869	250586317	+	250585593	Chr5D	248847388	248848836	+	248848112	0.992	0.933
gene:TraesCS5D03G0391100	Chr5D	251903951	251905117	-	251904534	Chr5D	250154118	250155284	-	250154701	1.0	1.0
gene:TraesCS5D03G0392100	Chr5D	252074317	252076332	+	252075324	Chr5D	250324429	250326443	+	250325436	0.999	0.98
gene:TraesCS5D03G0392200	Chr5D	252339427	252343516	+	252341471	Chr5D	250588069	250592174	+	250590121	0.998	0.987
gene:TraesCS5D03G0392300	Chr5D	252346525	252348902	-	252347713	Chr5D	250595184	250597553	-	250596368	1.0	1.0
gene:TraesCS5D03G0392800	Chr5D	252727472	252729088	+	252728280	Chr5D	250975139	250976755	+	250975947	1.0	0.985
gene:TraesCS5D03G0393000	Chr5D	252734607	252743646	+	252739126	Chr5D	250982274	250991270	+	250986772	0.997	0.979
gene:TraesCS5D03G0393200	Chr5D	252796106	252796981	+	252796543	Chr5D	251043729	251044604	+	251044166	1.0	0.994
gene:TraesCS5D03G0393300	Chr5D	252876040	252881332	+	252878686	Chr5D	251123160	251128432	+	251125796	0.997	0.989
gene:TraesCS5D03G0393500	Chr5D	252881928	252886949	+	252884438	Chr5D	251129034	251134031	+	251131532	0.995	0.987
gene:TraesCS5D03G0393600	Chr5D	252887306	252890601	-	252888953	Chr5D	251134388	251137680	-	251136034	1.0	0.991
gene:TraesCS5D03G0393800	Chr5D	253219592	253222943	-	253221267	Chr5D	251450926	251454277	-	251452601	1.0	1.0
gene:TraesCS5D03G0393900	Chr5D	253228542	253232824	+	253230683	Chr5D	251459677	251463959	+	251461818	1.0	0.997
gene:TraesCS5D03G0394100	Chr5D	253413618	253415813	-	253414715	Chr5D	251644614	251646809	-	251645711	1.0	0.999
gene:TraesCS5D03G0394300	Chr5D	253876192	253877993	-	253877092	Chr5D	252105978	252107779	-	252106878	1.0	0.997
gene:TraesCS5D03G0394700	Chr5D	254116394	254125297	-	254120845	Chr5D	252365668	252374552	-	252370110	1.0	1.0
gene:TraesCS5D03G0394800	Chr5D	254232535	254239515	-	254236025	Chr5D	252481334	252488314	-	252484824	1.0	1.0
gene:TraesCS5D03G0395000	Chr5D	254747544	254748650	+	254748097	Chr5D	252993805	252994911	+	252994358	1.0	1.0
gene:TraesCS5D03G0395400	Chr5D	254769837	254773884	-	254771860	Chr5D	253014428	253018407	-	253016417	1.0	0.979
gene:TraesCS5D03G0395700	Chr5D	255025790	255028334	-	255027062	Chr5D	253269227	253271768	-	253270497	1.0	0.992
gene:TraesCS5D03G0396100	Chr5D	255422888	255429336	+	255426112	Chr5D	253665467	253671904	+	253668685	0.999	0.991
gene:TraesCS5D03G0396200	Chr5D	255429498	255436942	-	255433220	Chr5D	253672066	253679512	-	253675789	1.0	0.996
gene:TraesCS5D03G0396700	Chr5D	256004686	256007236	-	256005961	Chr5D	254248038	254250642	-	254249340	0.998	0.974
gene:TraesCS5D03G0396900	Chr5D	256183194	256191953	-	256187573	Chr5D	254416775	254425517	-	254421146	0.999	0.994
gene:TraesCS5D03G0397100	Chr5D	256346629	256353742	+	256350185	Chr5D	254580214	254587012	+	254583613	0.999	0.99
gene:TraesCS5D03G0397600	Chr5D	256824358	256825463	+	256824910	Chr5D	255053681	255054786	+	255054233	1.0	0.988
gene:TraesCS5D03G0398000	Chr5D	257236876	257237760	-	257237318	Chr5D	255468696	255469580	-	255469138	1.0	1.0
gene:TraesCS5D03G0398200	Chr5D	257325584	257326545	-	257326064	Chr5D	255557369	255558330	-	255557849	1.0	1.0
gene:TraesCS5D03G0398400	Chr5D	257336047	257338559	-	257337303	Chr5D	255567747	255570257	-	255569002	1.0	0.993
gene:TraesCS5D03G0398800	Chr5D	257378178	257383182	+	257380680	Chr5D	255609851	255614852	+	255612351	1.0	1.0
gene:TraesCS5D03G0399000	Chr5D	257392492	257395046	+	257393769	Chr5D	255624156	255626676	+	255625416	1.0	0.993
gene:TraesCS5D03G0399100	Chr5D	257630676	257633893	+	257632284	Chr5D	255862355	255865565	+	255863960	0.987	0.962
gene:TraesCS5D03G0399300	Chr5D	257636788	257640571	+	257638679	Chr5D	255868447	255872230	+	255870338	1.0	1.0
gene:TraesCS5D03G0399400	Chr5D	257641618	257656822	+	257649220	Chr5D	255873277	255888499	+	255880888	1.0	0.99
gene:TraesCS5D03G0399500	Chr5D	257873570	257883609	+	257878589	Chr5D	256104366	256114415	+	256109390	1.0	0.985
gene:TraesCS5D03G0399600	Chr5D	258163422	258178770	+	258171096	Chr5D	256386749	256402087	+	256394418	0.998	0.981
gene:TraesCS5D03G0399800	Chr5D	258273795	258274298	+	258274046	Chr5D	256496185	256496688	+	256496436	1.0	1.0
gene:TraesCS5D03G0399900	Chr5D	258295381	258306105	-	258300743	Chr5D	256517769	256528520	-	256523144	1.0	0.989
gene:TraesCS5D03G0400500	Chr5D	258373264	258377331	-	258375297	Chr5D	256595665	256599732	-	256597698	1.0	1.0
gene:TraesCS5D03G0400700	Chr5D	258392965	258394709	-	258393837	Chr5D	256615349	256617093	-	256616221	1.0	0.994
gene:TraesCS5D03G0400900	Chr5D	258481885	258486751	+	258484318	Chr5D	256704270	256709136	+	256706703	1.0	0.995
gene:TraesCS5D03G0401100	Chr5D	258486921	258493937	-	258490429	Chr5D	256709306	256716326	-	256712816	1.0	0.999
gene:TraesCS5D03G0401200	Chr5D	258498675	258504740	-	258501707	Chr5D	256721060	256727104	-	256724082	1.0	1.0
gene:TraesCS5D03G0401400	Chr5D	258738528	258744171	+	258741349	Chr5D	256960302	256965937	+	256963119	0.999	0.988
gene:TraesCS5D03G0401500	Chr5D	258783419	258785229	-	258784324	Chr5D	257004975	257006785	-	257005880	1.0	1.0
gene:TraesCS5D03G0402200	Chr5D	259248714	259253983	-	259251348	Chr5D	257493083	257498352	-	257495717	1.0	1.0
gene:TraesCS5D03G0402300	Chr5D	259257660	259275624	-	259266642	Chr5D	257502059	257520024	-	257511041	1.0	0.994
gene:TraesCS5D03G0402500	Chr5D	259290508	259290928	-	259290718	Chr5D	257534916	257535336	-	257535126	1.0	1.0
gene:TraesCS5D03G0402800	Chr5D	259488765	259489578	-	259489171	Chr5D	257733155	257733940	-	257733547	0.96	0.96
