gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity
gene:TraesCS7B03G0173400	Chr7B	72305394	72310097	+	72307745	Chr7B	65609615	65614312	+	65611963	1.0	1.0
gene:TraesCS7B03G0174100	Chr7B	72408556	72410391	+	72409473	Chr7B	65712740	65714584	+	65713662	1.0	0.977
gene:TraesCS7B03G0174300	Chr7B	72431888	72433217	+	72432552	Chr7B	65736075	65737404	+	65736739	1.0	1.0
gene:TraesCS7B03G0174400	Chr7B	72464801	72467468	+	72466134	Chr7B	65768803	65771470	+	65770136	1.0	0.994
gene:TraesCS7B03G0175400	Chr7B	72638346	72639723	+	72639034	Chr7B	65942398	65943774	+	65943086	1.0	0.989
gene:TraesCS7B03G0175600	Chr7B	72714043	72715915	+	72714979	Chr7B	66018101	66019973	+	66019037	1.0	0.986
gene:TraesCS7B03G0175700	Chr7B	72887589	72889237	+	72888413	Chr7B	66188274	66189922	+	66189098	1.0	0.989
gene:TraesCS7B03G0175800	Chr7B	72982087	72984630	+	72983358	Chr7B	66282795	66285338	+	66284066	1.0	1.0
gene:TraesCS7B03G0176000	Chr7B	73126131	73131208	+	73128669	Chr7B	66426774	66431853	+	66429313	0.997	0.991
gene:TraesCS7B03G0176300	Chr7B	73161912	73162822	-	73162367	Chr7B	66462559	66463469	-	66463014	1.0	1.0
gene:TraesCS7B03G0176400	Chr7B	73165429	73168918	-	73167173	Chr7B	66466076	66469567	-	66467821	0.995	0.978
gene:TraesCS7B03G0177000	Chr7B	73457363	73457986	-	73457674	Chr7B	66756123	66756746	-	66756434	1.0	0.951
gene:TraesCS7B03G0177800	Chr7B	73780091	73785738	-	73782914	Chr7B	67078785	67084410	-	67081597	0.989	0.962
gene:TraesCS7B03G0178200	Chr7B	73804447	73809937	-	73807192	Chr7B	67103132	67108619	-	67105875	1.0	0.995
gene:TraesCS7B03G0178400	Chr7B	73880095	73880466	-	73880280	Chr7B	67178783	67179154	-	67178968	1.0	0.997
gene:TraesCS7B03G0178500	Chr7B	73908808	73910054	-	73909431	Chr7B	67207474	67208720	-	67208097	1.0	1.0
gene:TraesCS7B03G0178700	Chr7B	73993964	74000943	+	73997453	Chr7B	67316088	67323066	+	67319577	1.0	0.987
gene:TraesCS7B03G0179200	Chr7B	74210923	74230668	-	74220795	Chr7B	67531236	67550983	-	67541109	1.0	1.0
gene:TraesCS7B03G0179500	Chr7B	74650114	74652333	+	74651223	Chr7B	67967949	67970168	+	67969058	1.0	0.988
gene:TraesCS7B03G0179800	Chr7B	74866968	74869548	-	74868258	Chr7B	68176638	68179201	-	68177919	1.0	0.985
gene:TraesCS7B03G0180000	Chr7B	74873353	74874185	-	74873769	Chr7B	68183004	68183836	-	68183420	1.0	1.0
gene:TraesCS7B03G0180100	Chr7B	74887676	74889188	-	74888432	Chr7B	68197329	68198841	-	68198085	1.0	1.0
gene:TraesCS7B03G0180300	Chr7B	74910859	74913081	+	74911970	Chr7B	68219866	68222088	+	68220977	1.0	0.996
gene:TraesCS7B03G0180400	Chr7B	74918743	74920107	-	74919425	Chr7B	68227739	68229103	-	68228421	1.0	1.0
gene:TraesCS7B03G0180500	Chr7B	74921614	74927714	-	74924664	Chr7B	68230610	68236713	-	68233661	0.998	0.975
gene:TraesCS7B03G0181000	Chr7B	74952412	74954211	+	74953311	Chr7B	68261366	68263167	+	68262266	0.997	0.943
gene:TraesCS7B03G0181400	Chr7B	75066815	75068989	+	75067902	Chr7B	68368257	68370431	+	68369344	1.0	1.0
gene:TraesCS7B03G0181900	Chr7B	75139059	75140779	+	75139919	Chr7B	68440477	68442200	+	68441338	1.0	0.995
gene:TraesCS7B03G0182000	Chr7B	75142630	75144834	+	75143732	Chr7B	68444055	68446264	+	68445159	1.0	0.988
gene:TraesCS7B03G0182200	Chr7B	75240729	75245249	-	75242989	Chr7B	68539955	68544601	-	68542278	0.998	0.932
gene:TraesCS7B03G0182400	Chr7B	75392818	75393873	-	75393345	Chr7B	68701550	68702605	-	68702077	1.0	0.997
gene:TraesCS7B03G0182700	Chr7B	75624660	75628282	-	75626471	Chr7B	68908255	68911877	-	68910066	1.0	0.996
gene:TraesCS7B03G0182800	Chr7B	75636183	75636566	-	75636374	Chr7B	68919765	68920148	-	68919956	1.0	0.992
gene:TraesCS7B03G0182900	Chr7B	75756196	75762597	+	75759396	Chr7B	69044983	69051376	+	69048179	1.0	0.987
gene:TraesCS7B03G0183000	Chr7B	75762973	75764934	-	75763953	Chr7B	69051753	69053714	-	69052733	1.0	0.996
gene:TraesCS7B03G0183500	Chr7B	75807287	75811595	-	75809441	Chr7B	69089431	69093755	-	69091593	0.995	0.964
gene:TraesCS7B03G0184000	Chr7B	75917599	75918154	+	75917876	Chr7B	69189976	69190531	+	69190253	1.0	0.995
gene:TraesCS7B03G0184300	Chr7B	75939481	75940402	+	75939941	Chr7B	69211835	69212755	+	69212295	0.998	0.973
gene:TraesCS7B03G0184500	Chr7B	75963026	75963817	+	75963421	Chr7B	69234331	69235122	+	69234726	0.998	0.956
gene:TraesCS7B03G0185300	Chr7B	76310461	76313927	+	76312194	Chr7B	69576539	69580005	+	69578272	1.0	0.998
gene:TraesCS7B03G0186000	Chr7B	76561038	76563979	-	76562508	Chr7B	69822722	69825684	-	69824203	0.997	0.935
gene:TraesCS7B03G0186700	Chr7B	76924143	76925471	+	76924807	Chr7B	70192479	70193807	+	70193143	1.0	1.0
gene:TraesCS7B03G0187300	Chr7B	76968112	76971328	+	76969720	Chr7B	70236399	70239616	+	70238007	1.0	0.997
gene:TraesCS7B03G0187400	Chr7B	76977242	76978788	+	76978015	Chr7B	70245545	70247091	+	70246318	1.0	0.999
gene:TraesCS7B03G0187800	Chr7B	77221206	77223468	-	77222337	Chr7B	70485168	70487379	-	70486273	1.0	0.99
gene:TraesCS7B03G0188000	Chr7B	77281655	77288678	-	77285166	Chr7B	70545564	70552587	-	70549075	1.0	1.0
gene:TraesCS7B03G0188100	Chr7B	77288365	77293452	+	77290908	Chr7B	70552274	70557361	+	70554817	1.0	1.0
gene:TraesCS7B03G0188400	Chr7B	77397217	77399047	-	77398132	Chr7B	70661139	70662969	-	70662054	1.0	0.986
gene:TraesCS7B03G0189400	Chr7B	77468741	77473080	+	77470910	Chr7B	70733551	70737898	+	70735724	1.0	0.988
gene:TraesCS7B03G0189700	Chr7B	77645239	77648469	+	77646854	Chr7B	70909937	70913189	+	70911563	1.0	0.979
gene:TraesCS7B03G0190200	Chr7B	77777114	77785012	-	77781063	Chr7B	71041138	71048999	-	71045068	1.0	0.991
gene:TraesCS7B03G0190500	Chr7B	77975323	77975874	-	77975598	Chr7B	71239501	71240052	-	71239776	1.0	0.997
gene:TraesCS7B03G0190600	Chr7B	78220501	78223679	+	78222090	Chr7B	71484379	71487574	+	71485976	1.0	0.992
gene:TraesCS7B03G0190800	Chr7B	78505466	78515427	-	78510446	Chr7B	71775930	71785662	-	71780796	1.0	1.0
gene:TraesCS7B03G0191000	Chr7B	79512762	79514212	+	79513487	Chr7B	72795847	72797315	+	72796581	0.989	0.961
gene:TraesCS7B03G0191600	Chr7B	79997970	79999488	+	79998729	Chr7B	73281433	73282951	+	73282192	1.0	1.0
gene:TraesCS7B03G0191800	Chr7B	80035978	80038603	+	80037290	Chr7B	73319220	73321846	+	73320533	1.0	0.998
gene:TraesCS7B03G0191900	Chr7B	80048638	80049165	-	80048901	Chr7B	73331564	73332091	-	73331827	1.0	0.998
gene:TraesCS7B03G0192200	Chr7B	80175143	80175352	-	80175247	Chr7B	73457371	73457580	-	73457475	1.0	0.99
gene:TraesCS7B03G0192400	Chr7B	80423044	80423250	-	80423147	Chr7B	73704667	73704873	-	73704770	1.0	1.0
gene:TraesCS7B03G0192600	Chr7B	80662764	80662985	+	80662874	Chr7B	73944247	73944468	+	73944357	1.0	1.0
gene:TraesCS7B03G0192700	Chr7B	80664383	80668549	-	80666466	Chr7B	73945763	73949926	-	73947844	0.997	0.99
gene:TraesCS7B03G0193400	Chr7B	80927137	80929582	+	80928359	Chr7B	74185894	74188340	+	74187117	1.0	0.998
gene:TraesCS7B03G0193600	Chr7B	80945139	80951525	-	80948332	Chr7B	74196417	74202856	-	74199636	1.0	0.975
gene:TraesCS7B03G0194000	Chr7B	81019577	81021949	+	81020763	Chr7B	74262947	74265581	+	74264264	1.0	0.991
gene:TraesCS7B03G0194100	Chr7B	81244493	81252826	+	81248659	Chr7B	74500583	74508947	+	74504765	0.998	0.982
gene:TraesCS7B03G0194200	Chr7B	81274477	81277416	+	81275946	Chr7B	74525833	74528776	+	74527304	0.984	0.953
gene:TraesCS7B03G0195200	Chr7B	81747084	81748040	+	81747562	Chr7B	75017991	75018946	+	75018468	0.988	0.917
gene:TraesCS7B03G0195300	Chr7B	81771959	81781587	+	81776773	Chr7B	75042787	75052375	+	75047581	1.0	0.983
gene:TraesCS7B03G0195400	Chr7B	81791205	81791699	+	81791452	Chr7B	75062132	75062629	+	75062380	1.0	0.953
gene:TraesCS7B03G0195700	Chr7B	81995387	82002493	+	81998940	Chr7B	75270317	75277213	+	75273765	1.0	0.997
gene:TraesCS7B03G0195800	Chr7B	82003980	82004415	-	82004197	Chr7B	75278703	75279138	-	75278920	1.0	1.0
gene:TraesCS7B03G0196000	Chr7B	82070590	82072705	+	82071647	Chr7B	75338639	75340756	+	75339697	0.996	0.983
gene:TraesCS7B03G0196100	Chr7B	82079898	82083549	+	82081723	Chr7B	75347890	75351472	+	75349681	0.99	0.932
gene:TraesCS7B03G0196300	Chr7B	82637479	82649933	-	82643706	Chr7B	75871865	75884243	-	75878054	1.0	0.998
gene:TraesCS7B03G0196800	Chr7B	83211091	83212117	-	83211604	Chr7B	76488301	76489306	-	76488803	0.998	0.949
gene:TraesCS7B03G0197800	Chr7B	83938437	83938983	+	83938710	Chr7B	77237991	77238537	+	77238264	1.0	0.976
gene:TraesCS7B03G0198100	Chr7B	84111826	84112700	+	84112263	Chr7B	77476989	77477859	+	77477424	1.0	0.998
gene:TraesCS7B03G0198200	Chr7B	84113017	84121078	-	84117047	Chr7B	77478176	77486276	-	77482226	0.998	0.99
gene:TraesCS7B03G0198800	Chr7B	84381130	84384919	+	84383024	Chr7B	77734606	77738367	+	77736486	0.999	0.974
gene:TraesCS7B03G0199300	Chr7B	85131170	85132565	+	85131867	Chr7B	78428713	78430108	+	78429410	1.0	0.994
gene:TraesCS7B03G0199600	Chr7B	85374077	85378674	+	85376375	Chr7B	78692854	78697435	+	78695144	1.0	0.993
gene:TraesCS7B03G0199800	Chr7B	85693204	85694967	+	85694085	Chr7B	78993326	78995055	+	78994190	0.972	0.94
gene:TraesCS7B03G0200400	Chr7B	86598816	86601636	-	86600226	Chr7B	79875497	79878322	-	79876909	1.0	0.992
gene:TraesCS7B03G0200500	Chr7B	86607941	86616785	-	86612363	Chr7B	79884653	79892418	-	79888535	0.993	0.973
gene:TraesCS7B03G0200600	Chr7B	86617186	86617497	-	86617341	Chr7B	79892854	79893165	-	79893009	1.0	1.0
gene:TraesCS7B03G0201000	Chr7B	86878732	86881742	+	86880237	Chr7B	80104314	80107637	+	80105975	1.0	0.984
gene:TraesCS7B03G0201100	Chr7B	86904428	86911183	+	86907805	Chr7B	80163823	80169385	+	80166604	1.0	0.985
gene:TraesCS7B03G0201500	Chr7B	87019172	87021006	+	87020089	Chr7B	80298202	80299913	+	80299057	0.932	0.931
gene:TraesCS7B03G0201700	Chr7B	87073896	87075112	-	87074504	Chr7B	80357360	80358570	-	80357965	0.995	0.994
gene:TraesCS7B03G0201800	Chr7B	87083430	87084182	+	87083806	Chr7B	80367006	80367758	+	80367382	1.0	0.996
gene:TraesCS7B03G0202100	Chr7B	87214409	87217664	+	87216036	Chr7B	80502335	80505590	+	80503962	0.999	0.988
gene:TraesCS7B03G0202600	Chr7B	87255547	87259319	+	87257433	Chr7B	80550756	80554526	+	80552641	0.998	0.993
gene:TraesCS7B03G0202800	Chr7B	87343622	87345157	+	87344389	Chr7B	80638578	80640113	+	80639345	1.0	0.962
gene:TraesCS7B03G0202900	Chr7B	87393305	87394819	+	87394062	Chr7B	80687528	80689042	+	80688285	1.0	0.968
gene:TraesCS7B03G0203100	Chr7B	87456649	87458172	-	87457410	Chr7B	80763788	80765311	-	80764549	1.0	0.979
gene:TraesCS7B03G0203300	Chr7B	87818053	87823508	+	87820780	Chr7B	81112631	81118084	+	81115357	0.998	0.997
gene:TraesCS7B03G0203400	Chr7B	87839329	87841338	-	87840333	Chr7B	81133886	81135889	-	81134887	1.0	0.99
gene:TraesCS7B03G0203600	Chr7B	87968578	87970616	-	87969597	Chr7B	81263099	81265137	-	81264118	0.997	0.959
gene:TraesCS7B03G0203800	Chr7B	88435809	88439259	-	88437534	Chr7B	81725785	81729232	-	81727508	0.998	0.97
gene:TraesCS7B03G0203900	Chr7B	88475052	88476558	+	88475805	Chr7B	81765024	81766530	+	81765777	1.0	0.975
gene:TraesCS7B03G0204700	Chr7B	88591611	88593594	+	88592602	Chr7B	81881436	81883427	+	81882431	1.0	0.992
gene:TraesCS7B03G0205000	Chr7B	88789146	88791949	+	88790547	Chr7B	82078887	82081676	+	82080281	0.989	0.962
gene:TraesCS7B03G0205100	Chr7B	88814202	88816201	-	88815201	Chr7B	82103931	82105930	-	82104930	1.0	1.0
gene:TraesCS7B03G0205200	Chr7B	88820588	88826937	-	88823762	Chr7B	82110309	82116659	-	82113484	1.0	0.998
gene:TraesCS7B03G0206000	Chr7B	88875660	88879288	-	88877474	Chr7B	82164884	82168512	-	82166698	1.0	0.988
gene:TraesCS7B03G0206100	Chr7B	88976143	88982471	-	88979307	Chr7B	82264656	82270985	-	82267820	1.0	0.976
gene:TraesCS7B03G0206300	Chr7B	89285507	89285812	-	89285659	Chr7B	82573289	82573594	-	82573441	1.0	0.99
gene:TraesCS7B03G0206500	Chr7B	89296180	89296470	-	89296325	Chr7B	82583965	82584255	-	82584110	1.0	0.993
gene:TraesCS7B03G0206600	Chr7B	89313831	89319249	-	89316540	Chr7B	82601633	82606767	-	82604200	1.0	0.995
gene:TraesCS7B03G0207000	Chr7B	89454202	89455736	-	89454969	Chr7B	82750917	82752442	-	82751679	0.991	0.983
gene:TraesCS7B03G0207100	Chr7B	89658194	89658568	+	89658381	Chr7B	82957945	82958313	+	82958129	0.984	0.976
gene:TraesCS7B03G0207400	Chr7B	89675573	89677123	+	89676348	Chr7B	82974816	82976353	+	82975584	0.994	0.976
gene:TraesCS7B03G0207700	Chr7B	89766900	89767256	+	89767078	Chr7B	83069898	83070254	+	83070076	1.0	1.0
gene:TraesCS7B03G0207900	Chr7B	89772556	89773527	+	89773041	Chr7B	83075557	83076528	+	83076042	1.0	0.997
gene:TraesCS7B03G0208000	Chr7B	89784133	89790941	-	89787537	Chr7B	83087130	83093947	-	83090538	1.0	0.993
gene:TraesCS7B03G0208300	Chr7B	89813783	89814862	+	89814322	Chr7B	83117256	83118329	+	83117792	0.994	0.994
gene:TraesCS7B03G0208500	Chr7B	89817833	89820677	-	89819255	Chr7B	83121297	83124141	-	83122719	1.0	0.998
gene:TraesCS7B03G0208900	Chr7B	89841016	89843407	-	89842211	Chr7B	83144400	83146819	-	83145609	0.996	0.958
gene:TraesCS7B03G0209700	Chr7B	90471174	90472610	+	90471892	Chr7B	83774752	83776188	+	83775470	1.0	0.999
gene:TraesCS7B03G0210000	Chr7B	90696032	90697036	+	90696534	Chr7B	84004405	84005407	+	84004906	0.996	0.978
gene:TraesCS7B03G0211200	Chr7B	90885473	90887359	-	90886416	Chr7B	84193922	84195810	-	84194866	1.0	0.983
gene:TraesCS7B03G0211300	Chr7B	90888243	90890768	+	90889505	Chr7B	84196695	84199220	+	84197957	1.0	0.999
gene:TraesCS7B03G0211600	Chr7B	90948574	90950432	+	90949503	Chr7B	84257030	84258888	+	84257959	1.0	1.0
gene:TraesCS7B03G0211700	Chr7B	90955272	90958470	-	90956871	Chr7B	84263731	84266930	-	84265330	1.0	1.0
gene:TraesCS7B03G0211900	Chr7B	91200320	91209699	-	91205009	Chr7B	84507362	84516721	-	84512041	1.0	0.986
gene:TraesCS7B03G0212200	Chr7B	91278528	91284489	-	91281508	Chr7B	84585154	84591103	-	84588128	1.0	0.992
gene:TraesCS7B03G0212400	Chr7B	91520760	91521607	-	91521183	Chr7B	84826201	84827048	-	84826624	1.0	0.994
gene:TraesCS7B03G0212500	Chr7B	91611261	91612280	+	91611770	Chr7B	84916654	84917659	+	84917156	0.983	0.943
gene:TraesCS7B03G0212700	Chr7B	91638103	91640022	+	91639062	Chr7B	84943464	84945383	+	84944423	1.0	0.984
gene:TraesCS7B03G0212900	Chr7B	91840582	91843779	+	91842180	Chr7B	85192903	85196097	+	85194500	0.998	0.973
gene:TraesCS7B03G0213000	Chr7B	91845070	91846017	+	91845543	Chr7B	85197388	85198335	+	85197861	1.0	0.997
gene:TraesCS7B03G0213400	Chr7B	92172980	92174379	-	92173679	Chr7B	85525099	85526498	-	85525798	1.0	1.0
gene:TraesCS7B03G0213600	Chr7B	92191146	92192003	-	92191574	Chr7B	85543259	85544116	-	85543687	1.0	0.996
gene:TraesCS7B03G0213800	Chr7B	92287256	92288937	-	92288096	Chr7B	85639356	85641026	-	85640191	0.999	0.959
gene:TraesCS7B03G0213900	Chr7B	92292636	92294404	-	92293520	Chr7B	85644722	85646490	-	85645606	1.0	0.992
gene:TraesCS7B03G0214200	Chr7B	92392799	92407375	+	92400087	Chr7B	85744823	85759373	+	85752098	1.0	0.997
gene:TraesCS7B03G0214300	Chr7B	92416466	92418909	-	92417687	Chr7B	85768435	85770878	-	85769656	1.0	0.975
gene:TraesCS7B03G0214600	Chr7B	92512009	92519725	-	92515867	Chr7B	85855998	85863714	-	85859856	1.0	0.996
gene:TraesCS7B03G0215200	Chr7B	92539692	92548558	-	92544125	Chr7B	85883683	85892544	-	85888113	1.0	0.994
gene:TraesCS7B03G0215500	Chr7B	92578261	92581898	+	92580079	Chr7B	85922241	85925853	+	85924047	0.988	0.969
gene:TraesCS7B03G0215800	Chr7B	92815863	92821731	+	92818797	Chr7B	86158655	86164529	+	86161592	0.997	0.982
gene:TraesCS7B03G0216600	Chr7B	93749005	93755106	+	93752055	Chr7B	87122708	87128845	+	87125776	0.998	0.977
gene:TraesCS7B03G0216800	Chr7B	93831305	93832482	+	93831893	Chr7B	87209043	87210220	+	87209631	1.0	1.0
gene:TraesCS7B03G0217000	Chr7B	93862225	93864284	-	93863254	Chr7B	87232277	87234322	-	87233299	1.0	0.984
gene:TraesCS7B03G0217400	Chr7B	93917685	93919356	-	93918520	Chr7B	87284814	87286472	-	87285643	1.0	0.992
gene:TraesCS7B03G0217600	Chr7B	94280354	94284187	-	94282270	Chr7B	87627974	87631807	-	87629890	1.0	0.994
gene:TraesCS7B03G0217700	Chr7B	94571010	94574629	+	94572819	Chr7B	87918448	87922077	+	87920262	1.0	0.985
gene:TraesCS7B03G0217900	Chr7B	94629751	94631295	-	94630523	Chr7B	87977348	87978892	-	87978120	1.0	0.999
gene:TraesCS7B03G0218400	Chr7B	94651571	94656241	+	94653906	Chr7B	87998963	88003633	+	88001298	1.0	1.0
gene:TraesCS7B03G0218500	Chr7B	94656057	94665334	-	94660695	Chr7B	88003449	88012587	-	88008018	1.0	0.991
gene:TraesCS7B03G0218700	Chr7B	94677311	94678555	-	94677933	Chr7B	88024562	88025806	-	88025184	1.0	1.0
gene:TraesCS7B03G0218800	Chr7B	94914239	94915410	+	94914824	Chr7B	88261445	88262616	+	88262030	1.0	1.0
gene:TraesCS7B03G0219100	Chr7B	95157955	95158796	+	95158375	Chr7B	88504615	88505456	+	88505035	1.0	1.0
gene:TraesCS7B03G0219200	Chr7B	95159056	95166680	-	95162868	Chr7B	88505714	88513349	-	88509531	1.0	0.998
gene:TraesCS7B03G0219800	Chr7B	95512584	95519811	+	95516197	Chr7B	88852864	88860080	+	88856472	1.0	0.989
gene:TraesCS7B03G0221000	Chr7B	96043589	96047634	+	96045611	Chr7B	89382392	89386438	+	89384415	0.999	0.982
gene:TraesCS7B03G0221600	Chr7B	96070740	96071108	-	96070924	Chr7B	89409537	89409905	-	89409721	1.0	0.962
gene:TraesCS7B03G0222100	Chr7B	96179672	96180421	+	96180046	Chr7B	89518156	89518891	+	89518523	0.993	0.957
gene:TraesCS7B03G0222300	Chr7B	96257774	96258222	+	96257998	Chr7B	90130887	90131333	-	90131110	0.964	0.92
gene:TraesCS7B03G0222700	Chr7B	96470343	96471392	+	96470867	Chr7B	89810406	89811455	+	89810930	1.0	1.0
gene:TraesCS7B03G0222800	Chr7B	96721725	96723695	-	96722710	Chr7B	90061568	90063538	-	90062553	0.997	0.99
gene:TraesCS7B03G0223000	Chr7B	96789821	96790945	-	96790383	Chr7B	90087585	90088709	-	90088147	1.0	0.997
gene:TraesCS7B03G0223400	Chr7B	96868102	96869239	+	96868670	Chr7B	90208499	90209636	+	90209067	1.0	0.998
gene:TraesCS7B03G0223600	Chr7B	96872171	96876104	+	96874137	Chr7B	90212568	90216501	+	90214534	1.0	1.0
gene:TraesCS7B03G0223800	Chr7B	96913486	96917131	-	96915308	Chr7B	90253871	90257517	-	90255694	1.0	0.998
gene:TraesCS7B03G0224100	Chr7B	97186630	97191387	-	97189008	Chr7B	90523631	90528387	-	90526009	1.0	0.999
gene:TraesCS7B03G0224500	Chr7B	97422505	97423734	-	97423119	Chr7B	90754155	90755385	-	90754770	0.999	0.978
gene:TraesCS7B03G0224800	Chr7B	97653003	97653266	-	97653134	Chr7B	90984293	90984556	-	90984424	1.0	1.0
gene:TraesCS7B03G0225000	Chr7B	97657750	97658721	-	97658235	Chr7B	90989038	90990000	-	90989519	0.99	0.969
gene:TraesCS7B03G0225200	Chr7B	97948562	97949636	+	97949099	Chr7B	91280204	91281278	+	91280741	1.0	1.0
gene:TraesCS7B03G0225400	Chr7B	98521474	98523623	+	98522548	Chr7B	91856057	91858206	+	91857131	1.0	0.998
gene:TraesCS7B03G0225500	Chr7B	98881095	98885603	-	98883349	Chr7B	92228350	92232848	-	92230599	1.0	1.0
gene:TraesCS7B03G0225800	Chr7B	99187965	99188195	+	99188080	Chr7B	92535015	92535245	+	92535130	1.0	1.0
gene:TraesCS7B03G0225900	Chr7B	99202368	99202634	+	99202501	Chr7B	92549429	92549695	+	92549562	1.0	1.0
gene:TraesCS7B03G0226200	Chr7B	99425437	99429312	-	99427374	Chr7B	92753233	92757118	-	92755175	1.0	0.993
gene:TraesCS7B03G0226500	Chr7B	99800150	99804883	+	99802516	Chr7B	93127548	93132271	+	93129909	1.0	0.994
gene:TraesCS7B03G0226600	Chr7B	99809814	99811274	+	99810544	Chr7B	93137197	93138657	+	93137927	1.0	0.999
gene:TraesCS7B03G0226700	Chr7B	99816630	99820468	-	99818549	Chr7B	93144013	93147835	-	93145924	1.0	1.0
gene:TraesCS7B03G0226800	Chr7B	99923578	99926164	+	99924871	Chr7B	93250522	93253108	+	93251815	1.0	0.998
gene:TraesCS7B03G0227300	Chr7B	99992715	99994332	-	99993523	Chr7B	93320150	93321767	-	93320958	1.0	1.0
gene:TraesCS7B03G0227700	Chr7B	100117836	100124566	-	100121201	Chr7B	93444698	93451427	-	93448062	1.0	1.0
gene:TraesCS7B03G0228600	Chr7B	100483424	100487302	+	100485363	Chr7B	93811729	93815607	+	93813668	1.0	0.999
gene:TraesCS7B03G0228800	Chr7B	100587983	100590596	-	100589289	Chr7B	93916366	93918970	-	93917668	0.999	0.98
gene:TraesCS7B03G0229800	Chr7B	101699699	101701776	-	101700737	Chr7B	95022525	95024590	-	95023557	0.986	0.951
gene:TraesCS7B03G0229900	Chr7B	101712458	101717385	-	101714921	Chr7B	95034980	95039906	-	95037443	1.0	0.995
gene:TraesCS7B03G0230000	Chr7B	101741502	101742416	-	101741959	Chr7B	95072702	95073616	-	95073159	1.0	1.0
gene:TraesCS7B03G0230500	Chr7B	102101859	102102832	+	102102345	Chr7B	95424018	95424992	+	95424505	1.0	0.983
gene:TraesCS7B03G0231100	Chr7B	102202608	102204000	-	102203304	Chr7B	95523717	95525101	-	95524409	0.986	0.97
gene:TraesCS7B03G0231400	Chr7B	102238124	102240738	+	102239431	Chr7B	95567800	95570414	+	95569107	1.0	0.997
gene:TraesCS7B03G0231500	Chr7B	102243292	102245337	+	102244314	Chr7B	95572806	95574830	+	95573818	1.0	0.992
gene:TraesCS7B03G0231700	Chr7B	102314886	102315402	+	102315144	Chr7B	95632492	95632950	+	95632721	1.0	0.981
gene:TraesCS7B03G0232400	Chr7B	102760102	102763162	-	102761632	Chr7B	95976264	95979298	-	95977781	1.0	0.988
gene:TraesCS7B03G0232900	Chr7B	103061384	103062948	-	103062166	Chr7B	96235591	96237180	-	96236385	0.993	0.95
gene:TraesCS7B03G0233400	Chr7B	104268409	104269412	-	104268910	Chr7B	97402445	97403448	-	97402946	1.0	0.999
gene:TraesCS7B03G0233600	Chr7B	104487681	104488774	+	104488227	Chr7B	97620287	97621378	+	97620832	1.0	0.986
gene:TraesCS7B03G0233800	Chr7B	104994084	104997350	+	104995717	Chr7B	98115102	98118386	+	98116744	0.999	0.979
gene:TraesCS7B03G0233900	Chr7B	104997940	105006057	-	105001998	Chr7B	98118987	98127101	-	98123044	1.0	0.99
gene:TraesCS7B03G0234100	Chr7B	105032984	105034425	-	105033704	Chr7B	98154150	98155592	-	98154871	1.0	0.996
gene:TraesCS7B03G0235000	Chr7B	105840921	105846012	-	105843466	Chr7B	98877731	98882822	-	98880276	1.0	0.995
gene:TraesCS7B03G0235100	Chr7B	105878573	105882934	-	105880753	Chr7B	98915396	98919770	-	98917583	1.0	0.987
gene:TraesCS7B03G0236000	Chr7B	106066454	106067607	-	106067030	Chr7B	99103000	99104153	-	99103576	1.0	1.0
gene:TraesCS7B03G0236400	Chr7B	106326461	106331948	+	106329204	Chr7B	99363769	99369206	+	99366487	1.0	0.987
gene:TraesCS7B03G0236500	Chr7B	106332325	106335819	-	106334072	Chr7B	99369583	99373073	-	99371328	0.997	0.971
gene:TraesCS7B03G0236800	Chr7B	106388322	106389964	-	106389143	Chr7B	99425587	99427223	-	99426405	0.995	0.979
gene:TraesCS7B03G0237000	Chr7B	106508800	106509670	-	106509235	Chr7B	99546062	99546932	-	99546497	1.0	0.998
gene:TraesCS7B03G0237300	Chr7B	106653329	106654300	-	106653814	Chr7B	99690565	99691532	-	99691048	0.992	0.973
gene:TraesCS7B03G0237400	Chr7B	106660413	106673590	-	106667001	Chr7B	99697644	99710771	-	99704207	1.0	0.985
gene:TraesCS7B03G0237500	Chr7B	106719346	106720319	-	106719832	Chr7B	99756493	99757466	-	99756979	1.0	1.0
gene:TraesCS7B03G0237600	Chr7B	106747004	106748642	-	106747823	Chr7B	99784143	99785781	-	99784962	1.0	1.0
gene:TraesCS7B03G0237800	Chr7B	106749528	106750383	-	106749955	Chr7B	99786667	99787522	-	99787094	1.0	1.0
gene:TraesCS7B03G0238000	Chr7B	106772239	106773859	-	106773049	Chr7B	99809372	99810988	-	99810180	1.0	0.98
gene:TraesCS7B03G0238100	Chr7B	106790685	106793710	-	106792197	Chr7B	99827805	99830830	-	99829317	1.0	0.996
gene:TraesCS7B03G0238200	Chr7B	106796574	106799654	-	106798114	Chr7B	99833668	99836745	-	99835206	0.992	0.972
gene:TraesCS7B03G0238400	Chr7B	106832545	106844439	-	106838492	Chr7B	99868924	99880831	-	99874877	1.0	0.991
gene:TraesCS7B03G0238600	Chr7B	107018264	107020475	+	107019369	Chr7B	100055937	100058145	+	100057041	1.0	0.997
