gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity
gene:TraesCS6A03G0221400	Chr6A	66417185	66431805	+	66424495	Chr6A	64394584	64409228	+	64401906	1.0	0.999
gene:TraesCS6A03G0221600	Chr6A	66442053	66442910	-	66442481	Chr6A	64419293	64420150	-	64419721	1.0	0.998
gene:TraesCS6A03G0221700	Chr6A	66443136	66443261	-	66443198	Chr6A	64420377	64420502	-	64420439	1.0	1.0
gene:TraesCS6A03G0221900	Chr6A	66600061	66607905	-	66603983	Chr6A	64552095	64559804	-	64555949	1.0	0.994
gene:TraesCS6A03G0222000	Chr6A	66613748	66617667	-	66615707	Chr6A	64565646	64569566	-	64567606	1.0	0.999
gene:TraesCS6A03G0222200	Chr6A	66888796	66889878	-	66889337	Chr6A	64833329	64834411	-	64833870	1.0	0.995
gene:TraesCS6A03G0222300	Chr6A	66988820	66991350	-	66990085	Chr6A	64933377	64935923	-	64934650	1.0	0.98
gene:TraesCS6A03G0222400	Chr6A	66996104	66997564	-	66996834	Chr6A	64940729	64942189	-	64941459	1.0	0.974
gene:TraesCS6A03G0222500	Chr6A	67078314	67085179	+	67081746	Chr6A	65022016	65028714	+	65025365	0.999	0.973
gene:TraesCS6A03G0222600	Chr6A	67134461	67139723	+	67137092	Chr6A	65067732	65072989	+	65070360	1.0	0.994
gene:TraesCS6A03G0222700	Chr6A	67140324	67143834	-	67142079	Chr6A	65073594	65077100	-	65075347	0.997	0.986
gene:TraesCS6A03G0222800	Chr6A	67173634	67174912	-	67174273	Chr6A	65102786	65104069	-	65103427	0.999	0.949
gene:TraesCS6A03G0223000	Chr6A	67327133	67329473	-	67328303	Chr6A	65256344	65258682	-	65257513	0.999	0.984
gene:TraesCS6A03G0223300	Chr6A	67499694	67501666	-	67500680	Chr6A	65428313	65430285	-	65429299	1.0	0.983
gene:TraesCS6A03G0224000	Chr6A	67829674	67832072	-	67830873	Chr6A	65619213	65621617	-	65620415	1.0	0.983
gene:TraesCS6A03G0224100	Chr6A	67984870	67989480	+	67987175	Chr6A	65746877	65751478	+	65749177	0.997	0.991
gene:TraesCS6A03G0224300	Chr6A	67990471	67995313	+	67992892	Chr6A	65752469	65757309	+	65754889	1.0	0.999
gene:TraesCS6A03G0224400	Chr6A	67995898	67996407	-	67996152	Chr6A	65757894	65758403	-	65758148	1.0	1.0
gene:TraesCS6A03G0224500	Chr6A	68056114	68056638	-	68056376	Chr6A	65818077	65818601	-	65818339	1.0	1.0
gene:TraesCS6A03G0224600	Chr6A	68062957	68063634	-	68063295	Chr6A	65824920	65825597	-	65825258	1.0	0.998
gene:TraesCS6A03G0224800	Chr6A	68354889	68358133	+	68356511	Chr6A	66116904	66120144	+	66118524	0.994	0.987
gene:TraesCS6A03G0225200	Chr6A	68575205	68577759	-	68576482	Chr6A	66337203	66339757	-	66338480	1.0	1.0
gene:TraesCS6A03G0225400	Chr6A	68601250	68604772	-	68603011	Chr6A	66363260	66366775	-	66365017	0.997	0.98
gene:TraesCS6A03G0225800	Chr6A	68715676	68718747	+	68717211	Chr6A	66477199	66480270	+	66478734	1.0	1.0
gene:TraesCS6A03G0225900	Chr6A	68719713	68724390	-	68722051	Chr6A	66481210	66485724	-	66483467	1.0	0.978
gene:TraesCS6A03G0226100	Chr6A	68754310	68758239	-	68756274	Chr6A	66515124	66519054	-	66517089	0.993	0.982
gene:TraesCS6A03G0226300	Chr6A	68766749	68776742	-	68771745	Chr6A	66527547	66537534	-	66532540	1.0	1.0
gene:TraesCS6A03G0226600	Chr6A	69210556	69211863	-	69211209	Chr6A	66971097	66972410	-	66971753	0.997	0.978
gene:TraesCS6A03G0226700	Chr6A	69281985	69284737	+	69283361	Chr6A	67042507	67045259	+	67043883	1.0	1.0
gene:TraesCS6A03G0226800	Chr6A	69288260	69290783	+	69289521	Chr6A	67048786	67051309	+	67050047	1.0	1.0
gene:TraesCS6A03G0227200	Chr6A	69330699	69332063	+	69331381	Chr6A	67091157	67092522	+	67091839	1.0	0.991
gene:TraesCS6A03G0227300	Chr6A	69336989	69341165	-	69339077	Chr6A	67097448	67101621	-	67099534	0.999	0.989
gene:TraesCS6A03G0227400	Chr6A	69716814	69718662	-	69717738	Chr6A	67476150	67478000	-	67477075	0.997	0.953
gene:TraesCS6A03G0227600	Chr6A	69724373	69724795	-	69724584	Chr6A	67483711	67484133	-	67483922	1.0	0.99
gene:TraesCS6A03G0227700	Chr6A	69724813	69725847	-	69725330	Chr6A	67484151	67485185	-	67484668	1.0	1.0
gene:TraesCS6A03G0227800	Chr6A	69897883	69898455	-	69898169	Chr6A	67657611	67658183	-	67657897	1.0	0.973
gene:TraesCS6A03G0227900	Chr6A	69898482	69898910	-	69898696	Chr6A	67658210	67658638	-	67658424	1.0	1.0
gene:TraesCS6A03G0228000	Chr6A	69906436	69907275	-	69906855	Chr6A	67666119	67666958	-	67666538	1.0	0.986
gene:TraesCS6A03G0228400	Chr6A	69954092	69958286	-	69956189	Chr6A	67713770	67717964	-	67715867	1.0	1.0
gene:TraesCS6A03G0228500	Chr6A	69960657	69964161	-	69962409	Chr6A	67720322	67723819	-	67722070	1.0	1.0
gene:TraesCS6A03G0228800	Chr6A	70028204	70038669	-	70033436	Chr6A	67787834	67798306	-	67793070	1.0	0.98
gene:TraesCS6A03G0228900	Chr6A	70043255	70043665	-	70043460	Chr6A	67802904	67803314	-	67803109	1.0	1.0
gene:TraesCS6A03G0229000	Chr6A	70272179	70274261	+	70273220	Chr6A	68031805	68033887	+	68032846	1.0	1.0
gene:TraesCS6A03G0229100	Chr6A	70274080	70278163	-	70276121	Chr6A	68033706	68037789	-	68035747	1.0	1.0
gene:TraesCS6A03G0229500	Chr6A	70397280	70398939	+	70398109	Chr6A	68156127	68157786	+	68156956	1.0	0.998
gene:TraesCS6A03G0230000	Chr6A	70431106	70437780	+	70434443	Chr6A	68189953	68196600	+	68193276	0.997	0.965
gene:TraesCS6A03G0230100	Chr6A	70540585	70543858	+	70542221	Chr6A	68298993	68302266	+	68300629	1.0	1.0
gene:TraesCS6A03G0230200	Chr6A	71014590	71030648	+	71022619	Chr6A	68771831	68787864	+	68779847	0.991	0.976
gene:TraesCS6A03G0230300	Chr6A	71032673	71036848	-	71034760	Chr6A	68789889	68794071	-	68791980	1.0	0.997
gene:TraesCS6A03G0230900	Chr6A	71398794	71399864	+	71399329	Chr6A	69143881	69144951	+	69144416	1.0	0.987
gene:TraesCS6A03G0231200	Chr6A	71408386	71412354	-	71410370	Chr6A	69153471	69157438	-	69155454	1.0	0.999
gene:TraesCS6A03G0232700	Chr6A	71868198	71868507	-	71868352	Chr6A	69606995	69607304	-	69607149	1.0	1.0
gene:TraesCS6A03G0233700	Chr6A	72024946	72026457	+	72025701	Chr6A	69763796	69765307	+	69764551	1.0	1.0
gene:TraesCS6A03G0233900	Chr6A	72029769	72031931	-	72030850	Chr6A	69768642	69770793	-	69769717	0.994	0.978
gene:TraesCS6A03G0234200	Chr6A	72240384	72242302	+	72241343	Chr6A	69979055	69980929	+	69979992	0.977	0.948
gene:TraesCS6A03G0234700	Chr6A	72249932	72252842	-	72251387	Chr6A	69988562	69991468	-	69990015	0.997	0.98
gene:TraesCS6A03G0236300	Chr6A	73073424	73073807	-	73073615	Chr6A	70809164	70809547	-	70809355	1.0	1.0
gene:TraesCS6A03G0236500	Chr6A	73304320	73312043	-	73308181	Chr6A	71039332	71047056	-	71043194	1.0	0.998
gene:TraesCS6A03G0236600	Chr6A	73312197	73315122	+	73313659	Chr6A	71047210	71050131	+	71048670	0.994	0.981
gene:TraesCS6A03G0237000	Chr6A	73456405	73460258	+	73458331	Chr6A	71190825	71194664	+	71192744	0.993	0.986
gene:TraesCS6A03G0237200	Chr6A	73795955	73799846	+	73797900	Chr6A	71529865	71533751	+	71531808	1.0	0.992
gene:TraesCS6A03G0237500	Chr6A	73817451	73821121	-	73819286	Chr6A	71551307	71555004	-	71553155	1.0	1.0
gene:TraesCS6A03G0237900	Chr6A	73948777	73952035	+	73950406	Chr6A	71682881	71686164	+	71684522	0.999	0.99
gene:TraesCS6A03G0238800	Chr6A	74319220	74322415	+	74320817	Chr6A	72052528	72055723	+	72054125	1.0	1.0
gene:TraesCS6A03G0238900	Chr6A	74323046	74327616	+	74325331	Chr6A	72056354	72060924	+	72058639	1.0	0.984
gene:TraesCS6A03G0239000	Chr6A	74327230	74330601	-	74328915	Chr6A	72060538	72063909	-	72062223	1.0	0.977
gene:TraesCS6A03G0239300	Chr6A	74412196	74418122	+	74415159	Chr6A	72145431	72151361	+	72148396	1.0	0.994
gene:TraesCS6A03G0239400	Chr6A	74419988	74424716	-	74422352	Chr6A	72153227	72157998	-	72155612	1.0	0.988
gene:TraesCS6A03G0239700	Chr6A	74573023	74581386	-	74577204	Chr6A	72306349	72314672	-	72310510	1.0	0.998
gene:TraesCS6A03G0240000	Chr6A	74798136	74799446	+	74798791	Chr6A	72531393	72532703	+	72532048	1.0	1.0
gene:TraesCS6A03G0240200	Chr6A	74822072	74826549	+	74824310	Chr6A	72555280	72559755	+	72557517	1.0	0.999
gene:TraesCS6A03G0240300	Chr6A	75260700	75261311	+	75261005	Chr6A	72989819	72990430	+	72990124	1.0	1.0
gene:TraesCS6A03G0240500	Chr6A	75299951	75302063	+	75301007	Chr6A	73029227	73031339	+	73030283	1.0	1.0
gene:TraesCS6A03G0240600	Chr6A	75302439	75308519	-	75305479	Chr6A	73031715	73037795	-	73034755	1.0	0.999
gene:TraesCS6A03G0240700	Chr6A	75310993	75311652	-	75311322	Chr6A	73040269	73040928	-	73040598	1.0	1.0
gene:TraesCS6A03G0240800	Chr6A	75313795	75316752	-	75315273	Chr6A	73043071	73046028	-	73044549	1.0	1.0
gene:TraesCS6A03G0240900	Chr6A	75349518	75354733	+	75352125	Chr6A	73078766	73083981	+	73081373	1.0	1.0
gene:TraesCS6A03G0241100	Chr6A	75739425	75741034	-	75740229	Chr6A	73467552	73469161	-	73468356	1.0	0.997
gene:TraesCS6A03G0241200	Chr6A	75840451	75842958	+	75841704	Chr6A	73568342	73570849	+	73569595	1.0	1.0
gene:TraesCS6A03G0241600	Chr6A	75930593	75931930	+	75931261	Chr6A	73658485	73659822	+	73659153	1.0	1.0
gene:TraesCS6A03G0241900	Chr6A	75935436	75937035	+	75936235	Chr6A	73663328	73664927	+	73664127	1.0	1.0
gene:TraesCS6A03G0243000	Chr6A	76297417	76302436	+	76299926	Chr6A	75735099	75740107	+	75737603	0.998	0.987
gene:TraesCS6A03G0243200	Chr6A	76364240	76365069	-	76364654	Chr6A	75801912	75802715	-	75802313	1.0	0.983
gene:TraesCS6A03G0243300	Chr6A	76377344	76381337	+	76379340	Chr6A	75814989	75818981	+	75816985	0.999	0.987
gene:TraesCS6A03G0243400	Chr6A	76382111	76383580	-	76382845	Chr6A	75819759	75821197	-	75820478	0.972	0.949
gene:TraesCS6A03G0244500	Chr6A	76553576	76556263	+	76554919	Chr6A	75987098	75989785	+	75988441	1.0	0.997
gene:TraesCS6A03G0244600	Chr6A	76558069	76569790	+	76563929	Chr6A	75991468	76003148	+	75997308	1.0	0.996
gene:TraesCS6A03G0244700	Chr6A	76631242	76636264	+	76633753	Chr6A	76064010	76068819	+	76066414	0.997	0.977
gene:TraesCS6A03G0245100	Chr6A	76654527	76666623	-	76660575	Chr6A	76087042	76099166	-	76093104	1.0	0.998
gene:TraesCS6A03G0245300	Chr6A	76675573	76676220	-	76675896	Chr6A	76108814	76109461	-	76109137	1.0	0.992
gene:TraesCS6A03G0245900	Chr6A	76716506	76718175	-	76717340	Chr6A	76149321	76151025	-	76150173	1.0	0.998
gene:TraesCS6A03G0246100	Chr6A	76829765	76831019	+	76830392	Chr6A	76265514	76266768	+	76266141	1.0	0.998
gene:TraesCS6A03G0246200	Chr6A	76837361	76838525	+	76837943	Chr6A	76272569	76273718	+	76273143	0.985	0.936
gene:TraesCS6A03G0246700	Chr6A	77013567	77018613	-	77016090	Chr6A	76440272	76445119	-	76442695	1.0	0.996
gene:TraesCS6A03G0247100	Chr6A	77093623	77095766	-	77094694	Chr6A	76520167	76522311	-	76521239	1.0	0.997
gene:TraesCS6A03G0247200	Chr6A	77126471	77127094	+	77126782	Chr6A	76539945	76540568	+	76540256	1.0	0.99
gene:TraesCS6A03G0248600	Chr6A	77376340	77378226	-	77377283	Chr6A	76761686	76763557	-	76762621	1.0	0.961
gene:TraesCS6A03G0248700	Chr6A	77397733	77399387	+	77398560	Chr6A	76786814	76788460	+	76787637	1.0	0.967
gene:TraesCS6A03G0251200	Chr6A	78342332	78348473	+	78345402	Chr6A	77752665	77758794	+	77755729	0.998	0.988
gene:TraesCS6A03G0251300	Chr6A	78877182	78889579	+	78883380	Chr6A	78334646	78347089	+	78340867	0.996	0.978
gene:TraesCS6A03G0251400	Chr6A	78891053	78894252	+	78892652	Chr6A	78348563	78351497	+	78350030	0.999	0.967
gene:TraesCS6A03G0251700	Chr6A	79064233	79066594	+	79065413	Chr6A	78520833	78523197	+	78522015	1.0	0.976
gene:TraesCS6A03G0251800	Chr6A	79238435	79241601	+	79240018	Chr6A	78706793	78709987	+	78708390	1.0	0.993
gene:TraesCS6A03G0252000	Chr6A	79490611	79501713	+	79496162	Chr6A	78943398	78951248	+	78947323	0.999	0.978
gene:TraesCS6A03G0252100	Chr6A	79602928	79608319	+	79605623	Chr6A	79018842	79024234	+	79021538	0.992	0.927
gene:TraesCS6A03G0252200	Chr6A	79608511	79612361	+	79610436	Chr6A	79024426	79028256	+	79026341	1.0	0.992
gene:TraesCS6A03G0252300	Chr6A	79614355	79616454	+	79615404	Chr6A	79030250	79032361	+	79031305	0.995	0.964
gene:TraesCS6A03G0252900	Chr6A	79947906	79949142	+	79948524	Chr6A	79338535	79339771	+	79339153	1.0	0.995
gene:TraesCS6A03G0253100	Chr6A	79979276	79982188	-	79980732	Chr6A	79357330	79360240	-	79358785	0.998	0.969
gene:TraesCS6A03G0253400	Chr6A	80068442	80071094	-	80069768	Chr6A	79439998	79442648	-	79441323	0.999	0.995
gene:TraesCS6A03G0253900	Chr6A	80129711	80132044	+	80130877	Chr6A	79492141	79494473	+	79493307	0.999	0.996
gene:TraesCS6A03G0254300	Chr6A	80480900	80483914	+	80482407	Chr6A	79840204	79843230	+	79841717	0.997	0.983
gene:TraesCS6A03G0254400	Chr6A	80499552	80502791	+	80501171	Chr6A	79861983	79865223	+	79863603	1.0	0.991
gene:TraesCS6A03G0254500	Chr6A	80503643	80506952	-	80505297	Chr6A	79866073	79869384	-	79867728	1.0	0.999
gene:TraesCS6A03G0255200	Chr6A	80745503	80749545	+	80747524	Chr6A	80088050	80092086	+	80090068	0.998	0.973
gene:TraesCS6A03G0255300	Chr6A	80750692	80754044	-	80752368	Chr6A	80093271	80095838	-	80094554	1.0	0.998
gene:TraesCS6A03G0255400	Chr6A	80755248	80761305	-	80758276	Chr6A	80097059	80103110	-	80100084	0.998	0.993
gene:TraesCS6A03G0255500	Chr6A	80853998	80855695	+	80854846	Chr6A	80204910	80206608	+	80205759	1.0	0.99
gene:TraesCS6A03G0256200	Chr6A	81439059	81439439	+	81439249	Chr6A	80818337	80818717	+	80818527	1.0	0.997
gene:TraesCS6A03G0256500	Chr6A	81942904	81943844	+	81943374	Chr6A	81312693	81313633	+	81313163	1.0	0.998
gene:TraesCS6A03G0256600	Chr6A	81979851	81980216	+	81980033	Chr6A	81340459	81340824	+	81340641	1.0	0.996
gene:TraesCS6A03G0256800	Chr6A	82042837	82044999	+	82043918	Chr6A	81434419	81436581	+	81435500	1.0	0.994
gene:TraesCS6A03G0257200	Chr6A	82080654	82081333	-	82080993	Chr6A	81463737	81464417	-	81464077	1.0	0.988
gene:TraesCS6A03G0257900	Chr6A	82151546	82151746	+	82151646	Chr6A	81521086	81521286	+	81521186	1.0	0.99
gene:TraesCS6A03G0258000	Chr6A	82213223	82218862	+	82216042	Chr6A	81582483	81588165	+	81585324	0.998	0.981
gene:TraesCS6A03G0258300	Chr6A	82222208	82226274	+	82224241	Chr6A	81591677	81595745	+	81593711	0.998	0.98
gene:TraesCS6A03G0259200	Chr6A	82296692	82307659	-	82302175	Chr6A	81596299	81609022	-	81602660	1.0	0.973
gene:TraesCS6A03G0259800	Chr6A	82622844	82625004	+	82623924	Chr6A	81947900	81950065	+	81948982	1.0	0.996
gene:TraesCS6A03G0260100	Chr6A	82653289	82654814	-	82654051	Chr6A	81978311	81979833	-	81979072	0.998	0.975
gene:TraesCS6A03G0260200	Chr6A	82762002	82763557	-	82762779	Chr6A	82076944	82078495	-	82077719	0.992	0.964
gene:TraesCS6A03G0260400	Chr6A	82779093	82779401	-	82779247	Chr6A	82094007	82094315	-	82094161	1.0	0.993
gene:TraesCS6A03G0260600	Chr6A	82892916	82905513	-	82899214	Chr6A	82218538	82231202	-	82224870	0.992	0.97
gene:TraesCS6A03G0260900	Chr6A	82998923	83003168	-	83001045	Chr6A	82320375	82324616	-	82322495	0.998	0.978
gene:TraesCS6A03G0262100	Chr6A	83459304	83463097	-	83461200	Chr6A	82811672	82815458	-	82813565	0.992	0.942
gene:TraesCS6A03G0262200	Chr6A	83588771	83591766	-	83590268	Chr6A	82965657	82968651	-	82967154	0.996	0.963
gene:TraesCS6A03G0262300	Chr6A	83629989	83635286	+	83632637	Chr6A	83035646	83040929	+	83038287	1.0	0.995
gene:TraesCS6A03G0262400	Chr6A	83637348	83640110	-	83638729	Chr6A	83042989	83045736	-	83044362	0.988	0.965
gene:TraesCS6A03G0262500	Chr6A	83641354	83650912	-	83646133	Chr6A	83046982	83056531	-	83051756	1.0	0.982
gene:TraesCS6A03G0262600	Chr6A	83748189	83750261	+	83749225	Chr6A	83149869	83151954	+	83150911	1.0	0.979
gene:TraesCS6A03G0262900	Chr6A	83751305	83752162	-	83751733	Chr6A	83152998	83153852	-	83153425	0.996	0.98
gene:TraesCS6A03G0263200	Chr6A	83819368	83823169	+	83821268	Chr6A	83213014	83216598	+	83214806	1.0	0.967
gene:TraesCS6A03G0263500	Chr6A	84050947	84053460	-	84052203	Chr6A	83422792	83425305	-	83424048	1.0	0.989
gene:TraesCS6A03G0263600	Chr6A	84057959	84064261	-	84061110	Chr6A	83429801	83436145	-	83432973	1.0	1.0
gene:TraesCS6A03G0263900	Chr6A	84124833	84131478	+	84128155	Chr6A	83487646	83495444	+	83491545	1.0	0.989
gene:TraesCS6A03G0264000	Chr6A	84132013	84136563	-	84134288	Chr6A	83495980	83500512	-	83498246	0.999	0.959
gene:TraesCS6A03G0264300	Chr6A	84199272	84199733	-	84199502	Chr6A	83573356	83573817	-	83573586	1.0	0.935
gene:TraesCS6A03G0265000	Chr6A	84787358	84791175	-	84789266	Chr6A	84156429	84160245	-	84158337	0.989	0.968
gene:TraesCS6A03G0265300	Chr6A	85029721	85044549	+	85037135	Chr6A	84379477	84394124	+	84386800	0.998	0.992
gene:TraesCS6A03G0265400	Chr6A	85045434	85049698	-	85047566	Chr6A	84395009	84399297	-	84397153	1.0	0.988
gene:TraesCS6A03G0265700	Chr6A	85887653	85896647	+	85892150	Chr6A	85298118	85307122	+	85302620	1.0	0.998
gene:TraesCS6A03G0265900	Chr6A	85921384	85921936	-	85921660	Chr6A	85340526	85341078	-	85340802	1.0	0.977
gene:TraesCS6A03G0266900	Chr6A	86185308	86193233	+	86189270	Chr6A	85620996	85629279	+	85625137	0.992	0.987
gene:TraesCS6A03G0267000	Chr6A	86191309	86195219	-	86193264	Chr6A	85627357	85631270	-	85629313	0.998	0.984
gene:TraesCS6A03G0267100	Chr6A	86200575	86201898	-	86201236	Chr6A	85634443	85635755	-	85635099	0.983	0.936
gene:TraesCS6A03G0267300	Chr6A	86277149	86292909	+	86285029	Chr6A	85727395	85737875	+	85732635	0.974	0.952
gene:TraesCS6A03G0267600	Chr6A	86366307	86369438	+	86367872	Chr6A	85797562	85800676	+	85799119	0.986	0.955
gene:TraesCS6A03G0267800	Chr6A	86531011	86533117	+	86532064	Chr6A	85945185	85947297	+	85946241	1.0	0.974
gene:TraesCS6A03G0268000	Chr6A	86578197	86580788	+	86579492	Chr6A	86002382	86004956	+	86003669	0.998	0.964
gene:TraesCS6A03G0268100	Chr6A	86581502	86584444	-	86582973	Chr6A	86005672	86008612	-	86007142	0.995	0.981
gene:TraesCS6A03G0268200	Chr6A	86969972	86976262	+	86973117	Chr6A	86385515	86391817	+	86388666	1.0	0.995
gene:TraesCS6A03G0268500	Chr6A	86993171	86994629	-	86993900	Chr6A	86408664	86410122	-	86409393	1.0	0.998
gene:TraesCS6A03G0268600	Chr6A	86998623	87002546	-	87000584	Chr6A	86414112	86418044	-	86416078	1.0	0.985
gene:TraesCS6A03G0269300	Chr6A	87331289	87331759	-	87331524	Chr6A	86780993	86781463	-	86781228	1.0	1.0
gene:TraesCS6A03G0269800	Chr6A	87363188	87363674	+	87363431	Chr6A	86812862	86813348	+	86813105	1.0	1.0
gene:TraesCS6A03G0270000	Chr6A	87371736	87372551	+	87372143	Chr6A	86821400	86822215	+	86821807	1.0	0.997
gene:TraesCS6A03G0270400	Chr6A	87834918	87838415	+	87836666	Chr6A	87295437	87298934	+	87297185	1.0	1.0
gene:TraesCS6A03G0270500	Chr6A	87841789	87846708	-	87844248	Chr6A	87302286	87307212	-	87304749	1.0	0.992
gene:TraesCS6A03G0271000	Chr6A	87935108	87938241	+	87936674	Chr6A	87395650	87398783	+	87397216	1.0	0.999
gene:TraesCS6A03G0271100	Chr6A	87939766	87940353	-	87940059	Chr6A	87400299	87400886	-	87400592	1.0	1.0
gene:TraesCS6A03G0272000	Chr6A	88050796	88051332	-	88051064	Chr6A	87511230	87511766	-	87511498	1.0	1.0
gene:TraesCS6A03G0272300	Chr6A	88176839	88178319	+	88177579	Chr6A	87673122	87674602	+	87673862	1.0	1.0
gene:TraesCS6A03G0272800	Chr6A	88321773	88322223	-	88321998	Chr6A	87818009	87818459	-	87818234	1.0	1.0
gene:TraesCS6A03G0273400	Chr6A	88486548	88487476	+	88487012	Chr6A	87976654	87977580	+	87977117	0.989	0.962
gene:TraesCS6A03G0273500	Chr6A	88500258	88500644	-	88500451	Chr6A	87990075	87990461	-	87990268	1.0	1.0
gene:TraesCS6A03G0273600	Chr6A	88504833	88506089	-	88505461	Chr6A	87994643	87995899	-	87995271	1.0	0.98
gene:TraesCS6A03G0273700	Chr6A	88660671	88666490	+	88663580	Chr6A	88167169	88172985	+	88170077	0.999	0.973
gene:TraesCS6A03G0273800	Chr6A	88666864	88671271	+	88669067	Chr6A	88173359	88177763	+	88175561	1.0	0.973
gene:TraesCS6A03G0274000	Chr6A	88679060	88679929	-	88679494	Chr6A	88185549	88186412	-	88185980	0.993	0.943
gene:TraesCS6A03G0274300	Chr6A	89024976	89029591	+	89027283	Chr6A	88544554	88549173	+	88546863	0.988	0.96
gene:TraesCS6A03G0274700	Chr6A	89305865	89310271	-	89308068	Chr6A	88824464	88828648	-	88826556	1.0	0.988
gene:TraesCS6A03G0275100	Chr6A	89393896	89395805	-	89394850	Chr6A	88911832	88913741	-	88912786	1.0	0.989
gene:TraesCS6A03G0275700	Chr6A	90147750	90155226	+	90151488	Chr6A	89660434	89667691	+	89664062	0.994	0.985
gene:TraesCS6A03G0275800	Chr6A	90196990	90201788	+	90199389	Chr6A	89709512	89714322	+	89711917	1.0	0.992
gene:TraesCS6A03G0275900	Chr6A	90201966	90203737	-	90202851	Chr6A	89714508	89716280	-	89715394	1.0	0.987
gene:TraesCS6A03G0276200	Chr6A	90216304	90217194	-	90216749	Chr6A	89728847	89729737	-	89729292	1.0	0.998
gene:TraesCS6A03G0276400	Chr6A	90400801	90401804	-	90401302	Chr6A	89913359	89914363	-	89913861	0.994	0.96
gene:TraesCS6A03G0276500	Chr6A	90548069	90548516	-	90548292	Chr6A	90070044	90070482	-	90070263	0.978	0.93
gene:TraesCS6A03G0276600	Chr6A	90551123	90555669	+	90553396	Chr6A	90073100	90077646	+	90075373	1.0	0.99
gene:TraesCS6A03G0276700	Chr6A	90556678	90557145	-	90556911	Chr6A	90323384	90323851	+	90323617	1.0	0.991
gene:TraesCS6A03G0276800	Chr6A	90649414	90657383	+	90653398	Chr6A	90171298	90179246	+	90175272	0.99	0.975
gene:TraesCS6A03G0277200	Chr6A	90820622	90820906	+	90820764	Chr6A	90341458	90341742	+	90341600	1.0	0.982
gene:TraesCS6A03G0277800	Chr6A	90959371	90966387	+	90962879	Chr6A	90474715	90481660	+	90478187	0.997	0.981
gene:TraesCS6A03G0278400	Chr6A	91490343	91498569	+	91494456	Chr6A	91005171	91013395	+	91009283	0.995	0.98
gene:TraesCS6A03G0278500	Chr6A	91655372	91666140	+	91660756	Chr6A	91168386	91179159	+	91173772	0.997	0.991
gene:TraesCS6A03G0278700	Chr6A	91738015	91741952	+	91739983	Chr6A	91251014	91254956	+	91252985	0.999	0.991
gene:TraesCS6A03G0278800	Chr6A	91745528	91749809	-	91747668	Chr6A	91258525	91262806	-	91260665	1.0	0.999
gene:TraesCS6A03G0279000	Chr6A	92181342	92184183	+	92182762	Chr6A	91692935	91695775	+	91694355	0.999	0.999
gene:TraesCS6A03G0279100	Chr6A	92188683	92190227	+	92189455	Chr6A	91700275	91701814	+	91701044	0.999	0.983
gene:TraesCS6A03G0279300	Chr6A	92472886	92477741	+	92475313	Chr6A	91984103	91988958	+	91986530	1.0	0.988
gene:TraesCS6A03G0279500	Chr6A	92592806	92593243	-	92593024	Chr6A	92144737	92145174	-	92144955	1.0	0.995
gene:TraesCS6A03G0279600	Chr6A	92633696	92634133	-	92633914	Chr6A	92104020	92104457	-	92104238	1.0	1.0
gene:TraesCS6A03G0279700	Chr6A	92776129	92779787	+	92777958	Chr6A	92287212	92290873	+	92289042	1.0	0.985
gene:TraesCS6A03G0279800	Chr6A	92848952	92851857	+	92850404	Chr6A	92360112	92363019	+	92361565	1.0	1.0
gene:TraesCS6A03G0279900	Chr6A	92854525	92857878	+	92856201	Chr6A	92365686	92369026	+	92367356	1.0	1.0
gene:TraesCS6A03G0280000	Chr6A	92915205	92918621	+	92916913	Chr6A	92425541	92428957	+	92427249	1.0	1.0
gene:TraesCS6A03G0280200	Chr6A	92979357	92981865	+	92980611	Chr6A	92489696	92492214	+	92490955	1.0	0.975
gene:TraesCS6A03G0280700	Chr6A	93100848	93102337	+	93101592	Chr6A	92610563	92612046	+	92611304	1.0	0.98
gene:TraesCS6A03G0282400	Chr6A	94218553	94221288	-	94219920	Chr6A	93750495	93753230	-	93751862	1.0	0.988
gene:TraesCS6A03G0282700	Chr6A	94265178	94266419	-	94265798	Chr6A	93797065	93798306	-	93797685	1.0	0.97
gene:TraesCS6A03G0282800	Chr6A	94298193	94305542	+	94301867	Chr6A	93830077	93837407	+	93833742	1.0	0.986
gene:TraesCS6A03G0282900	Chr6A	94347467	94349259	+	94348363	Chr6A	93879330	93881123	+	93880226	1.0	0.987
gene:TraesCS6A03G0283000	Chr6A	94351244	94353947	-	94352595	Chr6A	93883108	93885813	-	93884460	0.998	0.981
gene:TraesCS6A03G0283500	Chr6A	94784287	94787388	+	94785837	Chr6A	94336838	94339930	+	94338384	1.0	0.986
gene:TraesCS6A03G0283600	Chr6A	94789529	94803476	-	94796502	Chr6A	94342076	94356023	-	94349049	1.0	0.997
gene:TraesCS6A03G0283700	Chr6A	94803830	94807925	-	94805877	Chr6A	94356377	94360472	-	94358424	1.0	1.0
gene:TraesCS6A03G0283900	Chr6A	94819866	94828171	-	94824018	Chr6A	94372420	94380725	-	94376572	1.0	0.994
