gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity
gene:TraesCS3A03G0161400	Chr3A	45844557	45855831	+	45850194	Chr3A	44121761	44133039	+	44127400	0.999	0.992
gene:TraesCS3A03G0161600	Chr3A	46027406	46028688	+	46028047	Chr3A	44313511	44314793	+	44314152	1.0	1.0
gene:TraesCS3A03G0161700	Chr3A	46182888	46189362	-	46186125	Chr3A	44468361	44474835	-	44471598	1.0	0.988
gene:TraesCS3A03G0162100	Chr3A	46257789	46260754	-	46259271	Chr3A	44542607	44545576	-	44544091	1.0	0.97
gene:TraesCS3A03G0162400	Chr3A	46273957	46278221	-	46276089	Chr3A	44557150	44561407	-	44559278	0.999	0.989
gene:TraesCS3A03G0162700	Chr3A	46459398	46461145	-	46460271	Chr3A	44741222	44742965	-	44742093	1.0	1.0
gene:TraesCS3A03G0162900	Chr3A	46556428	46566999	-	46561713	Chr3A	44836825	44847203	-	44842014	0.998	0.984
gene:TraesCS3A03G0163100	Chr3A	46603194	46606611	-	46604902	Chr3A	44882796	44886213	-	44884504	1.0	1.0
gene:TraesCS3A03G0163200	Chr3A	46847985	46851534	-	46849759	Chr3A	45080925	45084478	-	45082701	1.0	0.978
gene:TraesCS3A03G0163500	Chr3A	46954680	46957138	+	46955909	Chr3A	45187508	45189884	+	45188696	0.957	0.908
gene:TraesCS3A03G0163700	Chr3A	46963329	46965174	+	46964251	Chr3A	45196028	45197873	+	45196950	1.0	1.0
gene:TraesCS3A03G0163900	Chr3A	46970764	46972610	-	46971687	Chr3A	45203445	45205291	-	45204368	1.0	0.998
gene:TraesCS3A03G0164300	Chr3A	46992496	46993594	-	46993045	Chr3A	45225173	45226252	-	45225712	0.973	0.935
gene:TraesCS3A03G0164400	Chr3A	46999376	47004670	-	47002023	Chr3A	45232046	45237332	-	45234689	1.0	0.991
gene:TraesCS3A03G0164600	Chr3A	47101229	47107401	-	47104315	Chr3A	45342414	45348574	-	45345494	0.994	0.984
gene:TraesCS3A03G0164700	Chr3A	47117214	47120787	-	47119000	Chr3A	45358398	45361981	-	45360189	0.999	0.995
gene:TraesCS3A03G0164800	Chr3A	47217433	47221493	+	47219463	Chr3A	45460212	45464256	+	45462234	0.999	0.983
gene:TraesCS3A03G0164900	Chr3A	47221698	47224313	+	47223005	Chr3A	45464461	45467020	+	45465740	0.985	0.955
gene:TraesCS3A03G0165100	Chr3A	47232053	47232487	+	47232270	Chr3A	45474772	45475206	+	45474989	1.0	0.99
gene:TraesCS3A03G0165200	Chr3A	47255010	47257054	+	47256032	Chr3A	45497498	45499536	+	45498517	0.996	0.954
gene:TraesCS3A03G0165500	Chr3A	47373395	47378022	+	47375708	Chr3A	45615352	45619978	+	45617665	1.0	0.995
gene:TraesCS3A03G0165600	Chr3A	47380616	47384092	+	47382354	Chr3A	45622572	45626053	+	45624312	1.0	0.993
gene:TraesCS3A03G0165700	Chr3A	47424140	47427620	+	47425880	Chr3A	45666104	45669585	+	45667844	1.0	1.0
gene:TraesCS3A03G0165800	Chr3A	47433999	47434409	+	47434204	Chr3A	45675991	45676398	+	45676194	1.0	0.989
gene:TraesCS3A03G0166000	Chr3A	47435255	47436026	-	47435640	Chr3A	45677244	45678011	-	45677627	0.994	0.991
gene:TraesCS3A03G0166100	Chr3A	47450871	47451658	+	47451264	Chr3A	45692860	45693647	+	45693253	1.0	1.0
gene:TraesCS3A03G0166300	Chr3A	47453120	47454079	+	47453599	Chr3A	45695111	45696070	+	45695590	1.0	0.99
gene:TraesCS3A03G0166400	Chr3A	47470037	47471089	+	47470563	Chr3A	45712010	45713062	+	45712536	1.0	1.0
gene:TraesCS3A03G0166500	Chr3A	47631964	47635465	+	47633714	Chr3A	45873844	45877324	+	45875584	1.0	0.97
gene:TraesCS3A03G0166600	Chr3A	47645945	47656719	+	47651332	Chr3A	45887788	45898523	+	45893155	1.0	0.994
gene:TraesCS3A03G0166800	Chr3A	47662003	47666330	+	47664166	Chr3A	45903797	45908124	+	45905960	1.0	0.982
gene:TraesCS3A03G0166900	Chr3A	47668458	47669342	-	47668900	Chr3A	45910252	45911136	-	45910694	1.0	1.0
gene:TraesCS3A03G0167300	Chr3A	47875561	47880480	+	47878020	Chr3A	46109947	46115105	+	46112526	1.0	1.0
gene:TraesCS3A03G0167400	Chr3A	47908012	47913527	+	47910769	Chr3A	46142633	46148144	+	46145388	1.0	0.995
gene:TraesCS3A03G0168300	Chr3A	48203888	48207527	+	48205707	Chr3A	46478639	46482278	+	46480458	1.0	1.0
gene:TraesCS3A03G0168400	Chr3A	48207803	48216680	-	48212241	Chr3A	46482554	46491480	-	46487017	1.0	0.995
gene:TraesCS3A03G0168600	Chr3A	48228832	48233138	+	48230985	Chr3A	46503633	46507936	+	46505784	0.999	0.995
gene:TraesCS3A03G0169300	Chr3A	49038032	49038693	-	49038362	Chr3A	47387658	47388319	-	47387988	1.0	0.986
gene:TraesCS3A03G0170100	Chr3A	49846517	49850860	+	49848688	Chr3A	48207139	48211495	+	48209317	1.0	0.986
gene:TraesCS3A03G0170300	Chr3A	49872400	49874748	-	49873574	Chr3A	48232996	48235344	-	48234170	1.0	1.0
gene:TraesCS3A03G0171400	Chr3A	50337472	50339837	+	50338654	Chr3A	48697271	48699634	+	48698452	0.997	0.969
gene:TraesCS3A03G0171500	Chr3A	50344532	50348558	-	50346545	Chr3A	48703999	48708026	-	48706012	1.0	0.996
gene:TraesCS3A03G0171900	Chr3A	50727202	50730093	-	50728647	Chr3A	49085254	49088145	-	49086699	1.0	1.0
gene:TraesCS3A03G0172000	Chr3A	50744129	50746589	-	50745359	Chr3A	49102179	49104654	-	49103416	1.0	0.956
gene:TraesCS3A03G0172100	Chr3A	50797583	50797831	+	50797707	Chr3A	49155644	49155892	+	49155768	1.0	1.0
gene:TraesCS3A03G0172200	Chr3A	50907173	50908978	-	50908075	Chr3A	49265253	49267045	-	49266149	0.988	0.983
gene:TraesCS3A03G0172500	Chr3A	50999239	51001345	-	51000292	Chr3A	49357569	49359659	-	49358614	0.986	0.96
gene:TraesCS3A03G0172600	Chr3A	51080373	51080767	+	51080570	Chr3A	49438670	49439064	+	49438867	1.0	1.0
gene:TraesCS3A03G0172700	Chr3A	51086325	51088347	-	51087336	Chr3A	49444638	49446660	-	49445649	1.0	0.997
gene:TraesCS3A03G0172800	Chr3A	51107082	51111961	-	51109521	Chr3A	49465417	49470339	-	49467878	1.0	0.975
gene:TraesCS3A03G0172900	Chr3A	51178365	51181555	+	51179960	Chr3A	49536738	49539928	+	49538333	1.0	1.0
gene:TraesCS3A03G0173000	Chr3A	51248173	51251797	+	51249985	Chr3A	49606552	49610171	+	49608361	1.0	0.988
gene:TraesCS3A03G0173100	Chr3A	51249721	51256076	-	51252898	Chr3A	49608095	49614453	-	49611274	1.0	0.998
gene:TraesCS3A03G0173200	Chr3A	51256356	51261420	-	51258888	Chr3A	49614733	49619818	-	49617275	1.0	0.99
gene:TraesCS3A03G0173900	Chr3A	51295853	51297275	+	51296564	Chr3A	49654036	49655458	+	49654747	1.0	1.0
gene:TraesCS3A03G0174000	Chr3A	51311715	51321811	-	51316763	Chr3A	49669908	49679963	-	49674935	1.0	1.0
gene:TraesCS3A03G0174500	Chr3A	51638547	51650315	+	51644431	Chr3A	49995976	50007743	+	50001859	1.0	0.997
gene:TraesCS3A03G0174600	Chr3A	51739108	51741571	+	51740339	Chr3A	50096529	50098981	+	50097755	0.985	0.961
gene:TraesCS3A03G0174700	Chr3A	51758766	51761123	+	51759944	Chr3A	50116169	50118526	+	50117347	1.0	0.984
gene:TraesCS3A03G0174900	Chr3A	51765621	51766541	-	51766081	Chr3A	50123020	50123937	-	50123478	0.996	0.948
gene:TraesCS3A03G0175600	Chr3A	52051899	52052187	+	52052043	Chr3A	50408836	50409124	+	50408980	1.0	1.0
gene:TraesCS3A03G0176000	Chr3A	52123033	52130495	-	52126764	Chr3A	50479942	50487408	-	50483675	1.0	0.992
gene:TraesCS3A03G0176200	Chr3A	52164863	52165274	-	52165068	Chr3A	50521753	50522162	-	50521957	1.0	0.985
gene:TraesCS3A03G0177700	Chr3A	52269987	52270377	+	52270182	Chr3A	50626854	50627243	+	50627048	0.997	0.989
gene:TraesCS3A03G0178000	Chr3A	52271314	52272066	+	52271690	Chr3A	50628180	50628932	+	50628556	1.0	0.992
gene:TraesCS3A03G0178800	Chr3A	52300324	52303116	-	52301720	Chr3A	50657136	50659928	-	50658532	1.0	1.0
gene:TraesCS3A03G0179800	Chr3A	52697510	52701937	-	52699723	Chr3A	51053230	51057640	-	51055435	0.997	0.992
gene:TraesCS3A03G0179900	Chr3A	52725714	52726539	-	52726126	Chr3A	51081412	51082237	-	51081824	1.0	1.0
gene:TraesCS3A03G0180000	Chr3A	52768750	52771126	-	52769938	Chr3A	51124554	51126930	-	51125742	1.0	1.0
gene:TraesCS3A03G0180100	Chr3A	52796659	52797164	-	52796911	Chr3A	51152458	51152963	-	51152710	1.0	1.0
gene:TraesCS3A03G0180300	Chr3A	52807462	52809664	+	52808563	Chr3A	51163046	51165233	+	51164139	0.988	0.97
gene:TraesCS3A03G0180500	Chr3A	52897828	52903939	-	52900883	Chr3A	51253433	51259548	-	51256490	1.0	0.945
gene:TraesCS3A03G0180600	Chr3A	52904428	52905031	-	52904729	Chr3A	51260037	51260640	-	51260338	1.0	0.982
gene:TraesCS3A03G0180700	Chr3A	52905599	52908739	-	52907169	Chr3A	51261208	51264348	-	51262778	1.0	1.0
gene:TraesCS3A03G0180800	Chr3A	52937527	52942244	+	52939885	Chr3A	51293120	51297835	+	51295477	1.0	1.0
gene:TraesCS3A03G0181900	Chr3A	53334595	53338202	+	53336398	Chr3A	51503968	51507575	+	51505771	1.0	0.993
gene:TraesCS3A03G0182200	Chr3A	53481085	53486287	-	53483686	Chr3A	51646691	51651893	-	51649292	1.0	0.997
gene:TraesCS3A03G0182300	Chr3A	53501962	53503729	+	53502845	Chr3A	51667568	51669334	+	51668451	1.0	1.0
gene:TraesCS3A03G0182500	Chr3A	53507593	53509786	-	53508689	Chr3A	51673200	51675393	-	51674296	1.0	1.0
gene:TraesCS3A03G0182600	Chr3A	53513611	53515357	+	53514484	Chr3A	51679218	51680964	+	51680091	1.0	1.0
gene:TraesCS3A03G0182700	Chr3A	53515779	53520366	-	53518072	Chr3A	51681383	51685969	-	51683676	1.0	0.984
gene:TraesCS3A03G0183300	Chr3A	53554352	53555031	-	53554691	Chr3A	51719940	51720619	-	51720279	1.0	1.0
gene:TraesCS3A03G0183400	Chr3A	53590796	53591978	-	53591387	Chr3A	51756401	51757583	-	51756992	1.0	0.971
gene:TraesCS3A03G0183700	Chr3A	53620924	53622989	-	53621956	Chr3A	51786520	51788572	-	51787546	1.0	0.988
gene:TraesCS3A03G0183800	Chr3A	53629784	53632368	-	53631076	Chr3A	51795367	51797915	-	51796641	0.999	0.98
gene:TraesCS3A03G0183900	Chr3A	53639746	53642294	-	53641020	Chr3A	51805320	51807871	-	51806595	1.0	0.997
gene:TraesCS3A03G0184100	Chr3A	53711390	53713437	-	53712413	Chr3A	51877036	51879083	-	51878059	1.0	0.989
gene:TraesCS3A03G0184200	Chr3A	53850135	53852647	-	53851391	Chr3A	52014976	52017494	-	52016235	1.0	0.981
gene:TraesCS3A03G0184500	Chr3A	53855642	53858010	+	53856826	Chr3A	52020535	52022891	+	52021713	0.994	0.973
gene:TraesCS3A03G0184600	Chr3A	53862922	53863482	+	53863202	Chr3A	52027775	52028335	+	52028055	1.0	1.0
gene:TraesCS3A03G0184800	Chr3A	53864888	53865106	+	53864997	Chr3A	52029713	52029931	+	52029822	1.0	1.0
gene:TraesCS3A03G0184900	Chr3A	53865367	53869578	-	53867472	Chr3A	52030192	52034397	-	52032294	0.997	0.978
gene:TraesCS3A03G0185000	Chr3A	54034712	54037603	+	54036157	Chr3A	52199482	52202365	+	52200923	1.0	0.992
gene:TraesCS3A03G0185400	Chr3A	54119432	54121088	-	54120260	Chr3A	52283969	52285625	-	52284797	1.0	1.0
gene:TraesCS3A03G0185600	Chr3A	54125374	54129208	-	54127291	Chr3A	52289939	52293777	-	52291858	1.0	0.979
gene:TraesCS3A03G0185900	Chr3A	54529706	54530903	-	54530304	Chr3A	52693598	52694795	-	52694196	1.0	0.988
gene:TraesCS3A03G0186600	Chr3A	54581392	54582602	-	54581997	Chr3A	52745231	52746441	-	52745836	1.0	1.0
gene:TraesCS3A03G0186800	Chr3A	54622389	54623336	-	54622862	Chr3A	52786236	52787183	-	52786709	1.0	0.988
gene:TraesCS3A03G0187500	Chr3A	54762199	54766400	-	54764299	Chr3A	52928660	52932861	-	52930760	1.0	0.995
gene:TraesCS3A03G0187700	Chr3A	54948296	54951510	+	54949903	Chr3A	53114119	53117333	+	53115726	0.999	0.973
gene:TraesCS3A03G0187800	Chr3A	54950984	54953005	-	54951994	Chr3A	53116807	53118828	-	53117817	1.0	1.0
gene:TraesCS3A03G0187900	Chr3A	54954594	54956724	-	54955659	Chr3A	53120220	53122350	-	53121285	1.0	0.996
gene:TraesCS3A03G0188000	Chr3A	54959524	54962352	-	54960938	Chr3A	53125084	53127912	-	53126498	1.0	0.985
gene:TraesCS3A03G0188100	Chr3A	55097423	55099455	+	55098439	Chr3A	53261646	53263666	+	53262656	0.991	0.974
gene:TraesCS3A03G0188400	Chr3A	55167686	55168980	-	55168333	Chr3A	53331897	53333191	-	53332544	1.0	0.985
gene:TraesCS3A03G0188500	Chr3A	55171321	55172356	-	55171838	Chr3A	53335523	53336558	-	53336040	1.0	1.0
gene:TraesCS3A03G0188600	Chr3A	55176395	55178857	-	55177626	Chr3A	53340617	53343073	-	53341845	0.997	0.988
gene:TraesCS3A03G0189000	Chr3A	55231758	55237293	-	55234525	Chr3A	53395383	53400918	-	53398150	1.0	0.995
gene:TraesCS3A03G0189400	Chr3A	55324120	55329094	+	55326607	Chr3A	53486875	53491849	+	53489362	1.0	1.0
gene:TraesCS3A03G0189600	Chr3A	55328580	55332808	-	55330694	Chr3A	53491335	53495572	-	53493453	1.0	0.99
gene:TraesCS3A03G0189800	Chr3A	55338364	55342372	-	55340368	Chr3A	53500701	53504691	-	53502696	0.991	0.972
gene:TraesCS3A03G0190200	Chr3A	55378764	55380648	-	55379706	Chr3A	53540875	53542759	-	53541817	1.0	1.0
gene:TraesCS3A03G0190400	Chr3A	55516568	55548928	+	55532748	Chr3A	53678301	53710060	+	53694180	0.998	0.981
gene:TraesCS3A03G0191500	Chr3A	55776806	55777642	+	55777224	Chr3A	53934461	53935297	+	53934879	1.0	0.99
gene:TraesCS3A03G0191600	Chr3A	55794863	55798394	-	55796628	Chr3A	53952562	53956083	-	53954322	0.998	0.993
gene:TraesCS3A03G0191900	Chr3A	55851155	55855331	-	55853243	Chr3A	54005627	54009805	-	54007716	1.0	0.998
gene:TraesCS3A03G0192000	Chr3A	56127254	56129308	-	56128281	Chr3A	54195994	54198065	-	54197029	1.0	0.972
gene:TraesCS3A03G0192200	Chr3A	56137336	56140588	+	56138962	Chr3A	54206071	54209328	+	54207699	1.0	0.973
gene:TraesCS3A03G0192400	Chr3A	56144159	56144995	-	56144577	Chr3A	54212884	54213720	-	54213302	1.0	0.988
gene:TraesCS3A03G0192500	Chr3A	56158930	56161839	+	56160384	Chr3A	54227248	54230157	+	54228702	1.0	1.0
gene:TraesCS3A03G0192600	Chr3A	56164438	56165185	+	56164811	Chr3A	54232761	54233508	+	54233134	1.0	1.0
gene:TraesCS3A03G0192700	Chr3A	56262378	56262710	+	56262544	Chr3A	54329555	54329887	+	54329721	1.0	1.0
gene:TraesCS3A03G0192800	Chr3A	56554235	56561261	+	56557748	Chr3A	54621216	54628262	+	54624739	0.999	0.983
gene:TraesCS3A03G0192900	Chr3A	56562034	56566150	-	56564092	Chr3A	54629035	54633145	-	54631090	1.0	0.981
gene:TraesCS3A03G0193000	Chr3A	56636295	56639356	-	56637825	Chr3A	54702540	54705598	-	54704069	0.997	0.989
gene:TraesCS3A03G0193100	Chr3A	56640326	56646860	-	56643593	Chr3A	54706568	54713102	-	54709835	0.997	0.982
gene:TraesCS3A03G0193200	Chr3A	56647079	56650804	-	56648941	Chr3A	54713321	54717054	-	54715187	0.994	0.949
gene:TraesCS3A03G0193400	Chr3A	56809706	56810352	-	56810029	Chr3A	54879620	54880263	-	54879941	0.995	0.993
gene:TraesCS3A03G0193500	Chr3A	56810625	56811994	-	56811309	Chr3A	54880536	54881899	-	54881217	0.995	0.984
gene:TraesCS3A03G0193700	Chr3A	56816065	56818677	+	56817371	Chr3A	54885839	54888485	+	54887162	1.0	0.996
gene:TraesCS3A03G0193800	Chr3A	56818399	56822068	-	56820233	Chr3A	54888207	54891857	-	54890032	0.991	0.985
gene:TraesCS3A03G0194100	Chr3A	57005345	57006601	+	57005973	Chr3A	55074946	55076199	+	55075572	0.997	0.997
gene:TraesCS3A03G0194200	Chr3A	57081581	57089667	+	57085624	Chr3A	55153191	55161256	+	55157223	0.998	0.983
gene:TraesCS3A03G0194300	Chr3A	57147161	57147865	+	57147513	Chr3A	55218731	55219436	+	55219083	1.0	0.97
gene:TraesCS3A03G0194700	Chr3A	57173747	57175663	+	57174705	Chr3A	55245222	55247138	+	55246180	1.0	1.0
gene:TraesCS3A03G0194800	Chr3A	57175873	57177002	+	57176437	Chr3A	55247348	55248477	+	55247912	1.0	1.0
gene:TraesCS3A03G0195200	Chr3A	57187065	57187268	+	57187166	Chr3A	55258565	55258768	+	55258666	1.0	1.0
gene:TraesCS3A03G0195300	Chr3A	57189785	57189988	+	57189886	Chr3A	55261287	55261490	+	55261388	1.0	0.985
gene:TraesCS3A03G0195400	Chr3A	57260554	57260757	+	57260655	Chr3A	55332043	55332246	+	55332144	1.0	1.0
gene:TraesCS3A03G0195500	Chr3A	57263423	57263626	+	57263524	Chr3A	55334911	55335114	+	55335012	1.0	1.0
gene:TraesCS3A03G0195600	Chr3A	57268322	57268525	+	57268423	Chr3A	55339809	55340012	+	55339910	1.0	0.98
gene:TraesCS3A03G0195700	Chr3A	57356869	57357072	+	57356970	Chr3A	55428299	55428502	+	55428400	1.0	1.0
gene:TraesCS3A03G0196000	Chr3A	57420797	57421252	-	57421024	Chr3A	55492224	55492679	-	55492451	1.0	0.995
gene:TraesCS3A03G0196100	Chr3A	57424812	57434875	-	57429843	Chr3A	55496237	55506294	-	55501265	0.999	0.978
gene:TraesCS3A03G0196200	Chr3A	57498251	57506714	+	57502482	Chr3A	55569464	55577927	+	55573695	0.998	0.994
gene:TraesCS3A03G0196400	Chr3A	57561129	57561807	+	57561468	Chr3A	55632347	55633030	+	55632688	1.0	0.958
gene:TraesCS3A03G0196500	Chr3A	57565393	57571371	+	57568382	Chr3A	55636612	55642579	+	55639595	0.999	0.995
gene:TraesCS3A03G0196900	Chr3A	57601913	57607176	+	57604544	Chr3A	55665670	55670937	+	55668303	1.0	1.0
gene:TraesCS3A03G0197100	Chr3A	57626006	57626935	-	57626470	Chr3A	55689722	55690651	-	55690186	1.0	0.993
gene:TraesCS3A03G0197300	Chr3A	57636623	57637547	-	57637085	Chr3A	55700320	55701244	-	55700782	1.0	0.998
gene:TraesCS3A03G0197500	Chr3A	57654029	57656733	-	57655381	Chr3A	55717737	55720445	-	55719091	1.0	1.0
gene:TraesCS3A03G0197600	Chr3A	57671023	57675032	+	57673027	Chr3A	55734731	55738752	+	55736741	1.0	0.987
gene:TraesCS3A03G0197900	Chr3A	57688056	57696267	+	57692161	Chr3A	55751778	55759967	+	55755872	1.0	0.99
gene:TraesCS3A03G0198000	Chr3A	57784292	57788204	+	57786248	Chr3A	55847998	55851915	+	55849956	1.0	1.0
gene:TraesCS3A03G0198600	Chr3A	57887446	57888823	+	57888134	Chr3A	55951171	55952548	+	55951859	1.0	1.0
gene:TraesCS3A03G0199000	Chr3A	57920080	57922816	+	57921448	Chr3A	55983766	55986502	+	55985134	1.0	1.0
gene:TraesCS3A03G0199200	Chr3A	57964513	57966990	+	57965751	Chr3A	56028313	56030790	+	56029551	1.0	1.0
gene:TraesCS3A03G0200300	Chr3A	58118513	58120326	-	58119419	Chr3A	56181886	56183694	-	56182790	1.0	0.99
gene:TraesCS3A03G0200600	Chr3A	58177014	58180205	+	58178609	Chr3A	56246047	56249210	+	56247628	0.98	0.961
gene:TraesCS3A03G0201000	Chr3A	58206577	58212070	+	58209323	Chr3A	56261439	56266869	+	56264154	0.983	0.979
gene:TraesCS3A03G0201100	Chr3A	58215351	58215650	+	58215500	Chr3A	56270115	56270414	+	56270264	1.0	1.0
gene:TraesCS3A03G0201600	Chr3A	58258102	58262169	-	58260135	Chr3A	56312389	56316445	-	56314417	0.998	0.974
gene:TraesCS3A03G0201700	Chr3A	58262375	58265122	+	58263748	Chr3A	56316665	56319410	+	56318037	1.0	0.981
gene:TraesCS3A03G0201800	Chr3A	58266932	58273405	+	58270168	Chr3A	56321308	56327748	+	56324528	0.992	0.988
gene:TraesCS3A03G0201900	Chr3A	58275258	58285203	+	58280230	Chr3A	56329620	56339608	+	56334614	1.0	0.995
gene:TraesCS3A03G0202000	Chr3A	58289234	58294183	-	58291708	Chr3A	56343672	56348481	-	56346076	1.0	0.995
gene:TraesCS3A03G0202400	Chr3A	58300675	58304303	-	58302489	Chr3A	56354496	56358153	-	56356324	0.998	0.981
gene:TraesCS3A03G0202500	Chr3A	58305559	58308381	+	58306970	Chr3A	56359407	56362227	+	56360817	0.999	0.99
gene:TraesCS3A03G0202700	Chr3A	58345337	58349958	-	58347647	Chr3A	56398363	56403020	-	56400691	1.0	0.991
gene:TraesCS3A03G0204500	Chr3A	58859592	58860349	+	58859970	Chr3A	56757635	56758395	+	56758015	0.99	0.951
gene:TraesCS3A03G0204900	Chr3A	59073720	59077892	-	59075806	Chr3A	57113613	57117786	-	57115699	1.0	0.999
gene:TraesCS3A03G0205100	Chr3A	59224553	59227664	-	59226108	Chr3A	57266738	57269844	-	57268291	0.998	0.991
gene:TraesCS3A03G0205600	Chr3A	59314749	59319312	+	59317030	Chr3A	57333268	57337857	+	57335562	1.0	0.997
gene:TraesCS3A03G0205700	Chr3A	59809064	59820690	+	59814877	Chr3A	57782973	57794411	+	57788692	1.0	0.986
gene:TraesCS3A03G0206000	Chr3A	59890788	59904688	+	59897738	Chr3A	57855804	57869647	+	57862725	1.0	0.983
gene:TraesCS3A03G0206100	Chr3A	59913120	59915018	+	59914069	Chr3A	57878786	57880683	+	57879734	0.998	0.995
gene:TraesCS3A03G0206500	Chr3A	60186823	60189201	+	60188012	Chr3A	58138315	58140591	+	58139453	1.0	0.995
gene:TraesCS3A03G0206600	Chr3A	60203138	60204486	-	60203812	Chr3A	58161380	58162729	-	58162054	1.0	0.998
gene:TraesCS3A03G0206800	Chr3A	60334505	60335715	-	60335110	Chr3A	58304327	58305537	-	58304932	1.0	0.988
gene:TraesCS3A03G0206900	Chr3A	60385260	60386505	-	60385882	Chr3A	58368965	58370173	-	58369569	0.965	0.948
gene:TraesCS3A03G0207000	Chr3A	60408396	60409407	-	60408901	Chr3A	58391897	58392923	-	58392410	1.0	0.975
gene:TraesCS3A03G0207500	Chr3A	60572964	60574475	+	60573719	Chr3A	58560473	58561984	+	58561228	1.0	0.976
gene:TraesCS3A03G0207800	Chr3A	60580008	60580586	+	60580297	Chr3A	58567378	58567956	+	58567667	1.0	1.0
gene:TraesCS3A03G0208500	Chr3A	60622103	60622826	+	60622464	Chr3A	58622924	58623640	+	58623282	0.99	0.958
gene:TraesCS3A03G0208600	Chr3A	60630580	60631320	+	60630950	Chr3A	58631263	58632004	+	58631633	0.998	0.987
gene:TraesCS3A03G0208800	Chr3A	60676176	60677363	+	60676769	Chr3A	58660880	58662083	+	58661481	1.0	0.981
gene:TraesCS3A03G0209000	Chr3A	60811846	60812082	-	60811964	Chr3A	58798202	58798438	-	58798320	1.0	0.987
gene:TraesCS3A03G0209100	Chr3A	60818963	60820811	-	60819887	Chr3A	58805328	58807189	-	58806258	1.0	0.99
gene:TraesCS3A03G0209200	Chr3A	60824611	60829969	-	60827290	Chr3A	58810984	58816340	-	58813662	0.997	0.98
gene:TraesCS3A03G0209300	Chr3A	60849286	60850930	+	60850108	Chr3A	58835683	58837327	+	58836505	1.0	0.988
gene:TraesCS3A03G0209500	Chr3A	60879241	60881889	-	60880565	Chr3A	58865367	58868015	-	58866691	1.0	1.0
gene:TraesCS3A03G0209600	Chr3A	60882424	60883465	+	60882944	Chr3A	58868550	58869593	+	58869071	0.991	0.955
gene:TraesCS3A03G0209700	Chr3A	60884397	60889547	-	60886972	Chr3A	58870529	58875672	-	58873100	0.997	0.992
gene:TraesCS3A03G0209900	Chr3A	61001724	61003497	+	61002610	Chr3A	58986306	58988055	+	58987180	0.98	0.962
gene:TraesCS3A03G0210000	Chr3A	61020044	61023886	-	61021965	Chr3A	59004615	59008451	-	59006533	0.997	0.986
gene:TraesCS3A03G0210100	Chr3A	61054296	61058190	-	61056243	Chr3A	59038839	59042707	-	59040773	0.989	0.966
gene:TraesCS3A03G0210200	Chr3A	61072086	61075991	-	61074038	Chr3A	59056546	59060469	-	59058507	1.0	0.988
gene:TraesCS3A03G0211300	Chr3A	61255545	61260578	+	61258061	Chr3A	59239988	59245020	+	59242504	0.999	0.985
gene:TraesCS3A03G0211600	Chr3A	61599783	61604989	+	61602386	Chr3A	59584249	59589444	+	59586846	1.0	0.995
gene:TraesCS3A03G0211900	Chr3A	61693249	61694195	+	61693722	Chr3A	59677095	59678069	+	59677582	1.0	1.0
gene:TraesCS3A03G0212000	Chr3A	61696740	61701786	-	61699263	Chr3A	59680614	59685652	-	59683133	1.0	0.983
gene:TraesCS3A03G0212100	Chr3A	61702772	61705476	-	61704124	Chr3A	59686638	59689342	-	59687990	1.0	0.985
gene:TraesCS3A03G0212300	Chr3A	61725360	61729822	+	61727591	Chr3A	59709216	59713688	+	59711452	1.0	0.996
gene:TraesCS3A03G0212400	Chr3A	61731339	61734623	+	61732981	Chr3A	59715205	59718489	+	59716847	1.0	1.0
gene:TraesCS3A03G0212600	Chr3A	61822189	61822707	-	61822448	Chr3A	59806067	59806585	-	59806326	1.0	1.0
gene:TraesCS3A03G0212700	Chr3A	61830106	61833846	-	61831976	Chr3A	59813937	59817681	-	59815809	1.0	0.992
gene:TraesCS3A03G0213000	Chr3A	61860873	61863694	+	61862283	Chr3A	59844680	59847501	+	59846090	1.0	1.0
gene:TraesCS3A03G0213100	Chr3A	61864874	61867169	+	61866021	Chr3A	59848681	59850967	+	59849824	0.995	0.973
gene:TraesCS3A03G0213900	Chr3A	62813527	62820647	+	62817087	Chr3A	60795303	60802439	+	60798871	1.0	0.971
gene:TraesCS3A03G0214000	Chr3A	62825699	62826873	-	62826286	Chr3A	60807481	60808646	-	60808063	0.981	0.973
gene:TraesCS3A03G0214100	Chr3A	62836684	62839908	-	62838296	Chr3A	60818453	60821655	-	60820054	0.999	0.983
gene:TraesCS3A03G0215100	Chr3A	63451147	63454666	+	63452906	Chr3A	61432254	61435772	+	61434013	1.0	0.999
gene:TraesCS3A03G0215300	Chr3A	63457539	63461641	+	63459590	Chr3A	61438633	61442738	+	61440685	1.0	0.988
gene:TraesCS3A03G0215600	Chr3A	63462061	63465338	-	63463699	Chr3A	61443158	61446435	-	61444796	1.0	1.0
gene:TraesCS3A03G0215700	Chr3A	63515754	63516664	+	63516209	Chr3A	61495961	61496877	+	61496419	0.99	0.943
gene:TraesCS3A03G0215800	Chr3A	63560655	63561390	-	63561022	Chr3A	61540201	61540936	-	61540568	1.0	0.993
