gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity
gene:TraesCS4B03G0189800	Chr4B	85679642	85683894	-	85681768	Chr4B	83553864	83558116	-	83555990	1.0	0.999
gene:TraesCS4B03G0190000	Chr4B	85931841	85932620	-	85932230	Chr4B	83805933	83806680	-	83806306	0.943	0.908
gene:TraesCS4B03G0190400	Chr4B	85947449	85948858	-	85948153	Chr4B	83821483	83822892	-	83822187	1.0	1.0
gene:TraesCS4B03G0190600	Chr4B	86065403	86071412	-	86068407	Chr4B	83939418	83945435	-	83942426	0.999	0.985
gene:TraesCS4B03G0190700	Chr4B	86144400	86148099	+	86146249	Chr4B	84018408	84022104	+	84020256	1.0	0.995
gene:TraesCS4B03G0191100	Chr4B	86152509	86157971	-	86155240	Chr4B	84026513	84032037	-	84029275	0.999	0.981
gene:TraesCS4B03G0192100	Chr4B	88369130	88371682	+	88370406	Chr4B	86248319	86250865	+	86249592	1.0	0.993
gene:TraesCS4B03G0192200	Chr4B	88585535	88590197	-	88587866	Chr4B	86464839	86469496	-	86467167	0.999	0.99
gene:TraesCS4B03G0193000	Chr4B	88698225	88704360	+	88701292	Chr4B	86577250	86583398	+	86580324	1.0	0.987
gene:TraesCS4B03G0193500	Chr4B	88932409	88933976	-	88933192	Chr4B	86810194	86811761	-	86810977	1.0	1.0
gene:TraesCS4B03G0193800	Chr4B	88977016	88983025	+	88980020	Chr4B	86854802	86860812	+	86857807	1.0	1.0
gene:TraesCS4B03G0194000	Chr4B	89053245	89056085	+	89054665	Chr4B	86931025	86933865	+	86932445	1.0	1.0
gene:TraesCS4B03G0194100	Chr4B	89056313	89058318	+	89057315	Chr4B	86934093	86936098	+	86935095	1.0	1.0
gene:TraesCS4B03G0194200	Chr4B	89059564	89067312	-	89063438	Chr4B	86937344	86945085	-	86941214	1.0	0.995
gene:TraesCS4B03G0194400	Chr4B	89069422	89073303	+	89071362	Chr4B	86947196	86951074	+	86949135	1.0	0.985
gene:TraesCS4B03G0194500	Chr4B	89077050	89078957	+	89078003	Chr4B	86954821	86956728	+	86955774	1.0	1.0
gene:TraesCS4B03G0194600	Chr4B	89086536	89089324	+	89087930	Chr4B	86964294	86967081	+	86965687	1.0	1.0
gene:TraesCS4B03G0194700	Chr4B	89125299	89126495	-	89125897	Chr4B	87003033	87004221	-	87003627	0.992	0.962
gene:TraesCS4B03G0194800	Chr4B	89133495	89136894	-	89135194	Chr4B	87011211	87014609	-	87012910	1.0	0.999
gene:TraesCS4B03G0194900	Chr4B	89352966	89354877	+	89353921	Chr4B	87230690	87232601	+	87231645	1.0	1.0
gene:TraesCS4B03G0195100	Chr4B	89453223	89454957	+	89454090	Chr4B	87330986	87332720	+	87331853	1.0	1.0
gene:TraesCS4B03G0195400	Chr4B	89619958	89621483	+	89620720	Chr4B	87497308	87498824	+	87498066	0.992	0.987
gene:TraesCS4B03G0196000	Chr4B	89738903	89740447	-	89739675	Chr4B	87616389	87617913	-	87617151	0.987	0.955
gene:TraesCS4B03G0196200	Chr4B	89978984	89993605	+	89986294	Chr4B	87855883	87870469	+	87863176	1.0	0.982
gene:TraesCS4B03G0196300	Chr4B	90375144	90387134	+	90381139	Chr4B	88246749	88258751	+	88252750	1.0	1.0
gene:TraesCS4B03G0196400	Chr4B	90391502	90393925	+	90392713	Chr4B	88263114	88265537	+	88264325	1.0	1.0
gene:TraesCS4B03G0196500	Chr4B	90394586	90399267	+	90396926	Chr4B	88266198	88270879	+	88268538	1.0	1.0
gene:TraesCS4B03G0196900	Chr4B	90660932	90662156	+	90661544	Chr4B	88532594	88533818	+	88533206	1.0	1.0
gene:TraesCS4B03G0197000	Chr4B	90667041	90671789	-	90669415	Chr4B	88538699	88543447	-	88541073	1.0	0.997
gene:TraesCS4B03G0197200	Chr4B	90786212	90792572	-	90789392	Chr4B	88658905	88665263	-	88662084	1.0	0.999
gene:TraesCS4B03G0197700	Chr4B	91128824	91131777	-	91130300	Chr4B	89001445	89004398	-	89002921	1.0	1.0
gene:TraesCS4B03G0198300	Chr4B	91377131	91379058	-	91378094	Chr4B	89255922	89257849	-	89256885	1.0	1.0
gene:TraesCS4B03G0199100	Chr4B	91972234	91975026	+	91973630	Chr4B	89849726	89852518	+	89851122	1.0	1.0
gene:TraesCS4B03G0199300	Chr4B	92025539	92028478	+	92027008	Chr4B	89903073	89906014	+	89904543	1.0	1.0
gene:TraesCS4B03G0199500	Chr4B	92306118	92314888	+	92310503	Chr4B	90185139	90193894	+	90189516	1.0	1.0
gene:TraesCS4B03G0199800	Chr4B	92322905	92324311	+	92323608	Chr4B	90201908	90203314	+	90202611	1.0	1.0
gene:TraesCS4B03G0200200	Chr4B	92396114	92406825	-	92401469	Chr4B	90275102	90285813	-	90280457	1.0	1.0
gene:TraesCS4B03G0200600	Chr4B	92407653	92425417	+	92416535	Chr4B	90286638	90304402	+	90295520	1.0	0.995
gene:TraesCS4B03G0201100	Chr4B	92473490	92485689	-	92479589	Chr4B	90352172	90364346	-	90358259	0.991	0.981
gene:TraesCS4B03G0201200	Chr4B	92521245	92524591	-	92522918	Chr4B	90399904	90403250	-	90401577	1.0	1.0
gene:TraesCS4B03G0201300	Chr4B	92535667	92547717	-	92541692	Chr4B	90414315	90426344	-	90420329	1.0	1.0
gene:TraesCS4B03G0202400	Chr4B	93471626	93475381	-	93473503	Chr4B	91134286	91138041	-	91136163	1.0	1.0
gene:TraesCS4B03G0202500	Chr4B	93514365	93519602	+	93516983	Chr4B	91177025	91182266	+	91179645	1.0	0.998
gene:TraesCS4B03G0202600	Chr4B	93520496	93521809	-	93521152	Chr4B	91183160	91184473	-	91183816	1.0	1.0
gene:TraesCS4B03G0202900	Chr4B	93724534	93731867	+	93728200	Chr4B	91386057	91393375	+	91389716	1.0	0.993
gene:TraesCS4B03G0203000	Chr4B	93734991	93741986	+	93738488	Chr4B	91396503	91403495	+	91399999	1.0	0.978
gene:TraesCS4B03G0203200	Chr4B	93742303	93744070	+	93743186	Chr4B	91403812	91405579	+	91404695	1.0	1.0
gene:TraesCS4B03G0204000	Chr4B	93905663	93906856	-	93906259	Chr4B	91567193	91568386	-	91567789	1.0	1.0
gene:TraesCS4B03G0204300	Chr4B	94196890	94197759	-	94197324	Chr4B	91887409	91888279	-	91887844	1.0	1.0
gene:TraesCS4B03G0204400	Chr4B	94340046	94341191	+	94340618	Chr4B	92017522	92018667	+	92018094	1.0	1.0
gene:TraesCS4B03G0204500	Chr4B	94341284	94351489	-	94346386	Chr4B	92018760	92028963	-	92023861	1.0	0.996
gene:TraesCS4B03G0204800	Chr4B	94761009	94766461	+	94763735	Chr4B	92436924	92442374	+	92439649	1.0	0.993
gene:TraesCS4B03G0205300	Chr4B	95472954	95473623	+	95473288	Chr4B	93161212	93161881	+	93161546	1.0	1.0
gene:TraesCS4B03G0205700	Chr4B	95542000	95544651	-	95543325	Chr4B	93245430	93248081	-	93246755	1.0	1.0
gene:TraesCS4B03G0206300	Chr4B	95564920	95565936	-	95565428	Chr4B	93268347	93269363	-	93268855	1.0	0.997
gene:TraesCS4B03G0206500	Chr4B	95661209	95676334	-	95668771	Chr4B	93364625	93379727	-	93372176	1.0	0.993
gene:TraesCS4B03G0206800	Chr4B	95957606	95959131	+	95958368	Chr4B	93661041	93662564	+	93661802	0.998	0.997
gene:TraesCS4B03G0207100	Chr4B	96299369	96302801	-	96301085	Chr4B	94002799	94006231	-	94004515	1.0	0.994
gene:TraesCS4B03G0207400	Chr4B	96418271	96422953	-	96420612	Chr4B	94121929	94126618	-	94124273	0.999	0.994
gene:TraesCS4B03G0207800	Chr4B	96733589	96734047	-	96733818	Chr4B	94400120	94400578	-	94400349	1.0	1.0
gene:TraesCS4B03G0207900	Chr4B	96740403	96743733	-	96742068	Chr4B	94406935	94410262	-	94408598	1.0	0.993
gene:TraesCS4B03G0208000	Chr4B	96771097	96777115	-	96774106	Chr4B	94437630	94443617	-	94440623	1.0	0.988
gene:TraesCS4B03G0208100	Chr4B	97099776	97101082	-	97100429	Chr4B	94765307	94766613	-	94765960	1.0	0.996
gene:TraesCS4B03G0208200	Chr4B	97184400	97185137	-	97184768	Chr4B	94849907	94850644	-	94850275	1.0	1.0
gene:TraesCS4B03G0208600	Chr4B	97758816	97764553	+	97761684	Chr4B	95424019	95429734	+	95426876	1.0	0.979
gene:TraesCS4B03G0209000	Chr4B	97785715	97787968	-	97786841	Chr4B	95450894	95453147	-	95452020	1.0	0.999
gene:TraesCS4B03G0209200	Chr4B	97819632	97820451	-	97820041	Chr4B	95484803	95485622	-	95485212	1.0	1.0
gene:TraesCS4B03G0209500	Chr4B	97946175	97947311	+	97946743	Chr4B	95611254	95612400	+	95611827	1.0	0.98
gene:TraesCS4B03G0209600	Chr4B	98063157	98065961	+	98064559	Chr4B	95728245	95731049	+	95729647	1.0	0.985
gene:TraesCS4B03G0209700	Chr4B	98067867	98073166	-	98070516	Chr4B	95732970	95738299	-	95735634	0.992	0.971
gene:TraesCS4B03G0210400	Chr4B	98100278	98103053	-	98101665	Chr4B	95765400	95768165	-	95766782	0.998	0.973
gene:TraesCS4B03G0210500	Chr4B	98198556	98200876	-	98199716	Chr4B	95863648	95865958	-	95864803	0.988	0.988
gene:TraesCS4B03G0210800	Chr4B	98207497	98211797	-	98209647	Chr4B	95872580	95876880	-	95874730	1.0	0.999
gene:TraesCS4B03G0211200	Chr4B	98308128	98311025	-	98309576	Chr4B	95973494	95976373	-	95974933	0.992	0.992
gene:TraesCS4B03G0211500	Chr4B	98334954	98340914	+	98337934	Chr4B	96000301	96006263	+	96003282	0.999	0.996
gene:TraesCS4B03G0211800	Chr4B	98356703	98361175	+	98358939	Chr4B	96022050	96026522	+	96024286	1.0	1.0
gene:TraesCS4B03G0212000	Chr4B	98361493	98362164	-	98361828	Chr4B	96026840	96027511	-	96027175	1.0	1.0
gene:TraesCS4B03G0212100	Chr4B	98364132	98366411	-	98365271	Chr4B	96029479	96031758	-	96030618	1.0	0.997
gene:TraesCS4B03G0212800	Chr4B	98651172	98654450	-	98652811	Chr4B	96321392	96324670	-	96323031	1.0	1.0
gene:TraesCS4B03G0212900	Chr4B	98659191	98665990	+	98662590	Chr4B	96329383	96336180	+	96332781	0.999	0.992
gene:TraesCS4B03G0213500	Chr4B	98708053	98708603	-	98708328	Chr4B	96377862	96378412	-	96378137	1.0	0.992
gene:TraesCS4B03G0213600	Chr4B	98844861	98846345	-	98845603	Chr4B	96514516	96515975	-	96515245	0.969	0.916
gene:TraesCS4B03G0213700	Chr4B	98847037	98851616	-	98849326	Chr4B	96516667	96521246	-	96518956	1.0	1.0
gene:TraesCS4B03G0214100	Chr4B	99257204	99258898	-	99258051	Chr4B	96922991	96924685	-	96923838	1.0	0.994
gene:TraesCS4B03G0214400	Chr4B	99615980	99617574	+	99616777	Chr4B	97281863	97283457	+	97282660	1.0	1.0
gene:TraesCS4B03G0214500	Chr4B	99622126	99624263	+	99623194	Chr4B	97287741	97289872	+	97288806	1.0	0.995
gene:TraesCS4B03G0214700	Chr4B	99624779	99627232	-	99626005	Chr4B	97290388	97292841	-	97291614	1.0	1.0
gene:TraesCS4B03G0214900	Chr4B	99627949	99628209	+	99628079	Chr4B	97293558	97293818	+	97293688	1.0	1.0
gene:TraesCS4B03G0214800	Chr4B	99627356	99635630	-	99631493	Chr4B	97292965	97301221	-	97297093	1.0	0.997
gene:TraesCS4B03G0215500	Chr4B	99858512	99866353	+	99862432	Chr4B	97522897	97530654	+	97526775	1.0	1.0
gene:TraesCS4B03G0215600	Chr4B	99913095	99918676	+	99915885	Chr4B	97577390	97582988	+	97580189	1.0	0.996
gene:TraesCS4B03G0215700	Chr4B	99920036	99928472	-	99924254	Chr4B	97584349	97592783	-	97588566	1.0	0.999
gene:TraesCS4B03G0216200	Chr4B	100055656	100060994	+	100058325	Chr4B	97719979	97725319	+	97722649	0.999	0.993
gene:TraesCS4B03G0216300	Chr4B	100109292	100110016	-	100109654	Chr4B	97773572	97774296	-	97773934	1.0	1.0
gene:TraesCS4B03G0216400	Chr4B	100228468	100231819	-	100230143	Chr4B	97892677	97896028	-	97894352	1.0	0.999
gene:TraesCS4B03G0216900	Chr4B	100522148	100523385	+	100522766	Chr4B	98186105	98187342	+	98186723	1.0	1.0
gene:TraesCS4B03G0217700	Chr4B	100902104	100905861	-	100903982	Chr4B	98568311	98572060	-	98570185	0.994	0.98
gene:TraesCS4B03G0218300	Chr4B	101670293	101673692	-	101671992	Chr4B	99334960	99338355	-	99336657	0.997	0.996
gene:TraesCS4B03G0219200	Chr4B	102008368	102009280	+	102008824	Chr4B	99672858	99673770	+	99673314	1.0	1.0
gene:TraesCS4B03G0219300	Chr4B	102016666	102017364	+	102017015	Chr4B	99681156	99681854	+	99681505	1.0	1.0
gene:TraesCS4B03G0219700	Chr4B	102042711	102043067	-	102042889	Chr4B	99707204	99707560	-	99707382	1.0	1.0
gene:TraesCS4B03G0219800	Chr4B	102048891	102049754	-	102049322	Chr4B	99713367	99714230	-	99713798	1.0	1.0
gene:TraesCS4B03G0219900	Chr4B	102232594	102233521	-	102233057	Chr4B	99896730	99897657	-	99897193	1.0	0.998
gene:TraesCS4B03G0220200	Chr4B	102399777	102404732	+	102402254	Chr4B	100063281	100068236	+	100065758	1.0	1.0
gene:TraesCS4B03G0220300	Chr4B	102558016	102558883	+	102558449	Chr4B	100221480	100222347	+	100221913	1.0	1.0
gene:TraesCS4B03G0220500	Chr4B	102921406	102924287	-	102922846	Chr4B	100581912	100584793	-	100583352	1.0	1.0
gene:TraesCS4B03G0220600	Chr4B	102928235	102933630	-	102930932	Chr4B	100588741	100594136	-	100591438	1.0	0.998
gene:TraesCS4B03G0220700	Chr4B	102974601	102975149	-	102974875	Chr4B	100642202	100642750	-	100642476	1.0	0.993
gene:TraesCS4B03G0220900	Chr4B	103276950	103289623	+	103283286	Chr4B	100943187	100955579	+	100949383	0.984	0.975
gene:TraesCS4B03G0221100	Chr4B	103538799	103540648	+	103539723	Chr4B	101203736	101205585	+	101204660	1.0	0.996
gene:TraesCS4B03G0221400	Chr4B	103804280	103810144	+	103807212	Chr4B	101469351	101475233	+	101472292	1.0	0.995
gene:TraesCS4B03G0221600	Chr4B	103898163	103911832	+	103904997	Chr4B	101563244	101576906	+	101570075	1.0	0.999
gene:TraesCS4B03G0221800	Chr4B	103966801	103967037	+	103966919	Chr4B	101631909	101632145	+	101632027	1.0	1.0
gene:TraesCS4B03G0222000	Chr4B	104220694	104226387	+	104223540	Chr4B	101885101	101890783	+	101887942	1.0	0.986
gene:TraesCS4B03G0222100	Chr4B	104254463	104257251	+	104255857	Chr4B	101918865	101921597	+	101920231	0.997	0.989
gene:TraesCS4B03G0222200	Chr4B	104261499	104264006	+	104262752	Chr4B	101925831	101928314	+	101927072	1.0	0.999
gene:TraesCS4B03G0222400	Chr4B	104729738	104733801	+	104731769	Chr4B	102391611	102395686	+	102393648	1.0	0.987
gene:TraesCS4B03G0222900	Chr4B	104913705	104930558	-	104922131	Chr4B	102575833	102592125	-	102583979	1.0	1.0
gene:TraesCS4B03G0223000	Chr4B	105345010	105347348	+	105346179	Chr4B	103014161	103016499	+	103015330	1.0	1.0
gene:TraesCS4B03G0223100	Chr4B	105350753	105366621	+	105358687	Chr4B	103019489	103034934	+	103027211	1.0	1.0
gene:TraesCS4B03G0223500	Chr4B	105415564	105415902	-	105415733	Chr4B	103084055	103084393	-	103084224	1.0	1.0
gene:TraesCS4B03G0223600	Chr4B	105416755	105427587	+	105422171	Chr4B	103085246	103096078	+	103090662	1.0	0.993
gene:TraesCS4B03G0223800	Chr4B	105445347	105447171	-	105446259	Chr4B	103113870	103115694	-	103114782	1.0	1.0
gene:TraesCS4B03G0224100	Chr4B	105960960	105964220	+	105962590	Chr4B	103626085	103629345	+	103627715	1.0	0.998
gene:TraesCS4B03G0224200	Chr4B	105968528	105970747	+	105969637	Chr4B	103633638	103635857	+	103634747	1.0	1.0
gene:TraesCS4B03G0224400	Chr4B	106011507	106013864	-	106012685	Chr4B	103676626	103678983	-	103677804	1.0	0.999
gene:TraesCS4B03G0224500	Chr4B	106479899	106484016	+	106481957	Chr4B	104144790	104148905	+	104146847	1.0	1.0
gene:TraesCS4B03G0224600	Chr4B	106510332	106513428	+	106511880	Chr4B	104175222	104178318	+	104176770	1.0	1.0
gene:TraesCS4B03G0224800	Chr4B	106726853	106730249	+	106728551	Chr4B	104388937	104392333	+	104390635	1.0	1.0
gene:TraesCS4B03G0225600	Chr4B	107085987	107087021	-	107086504	Chr4B	104507402	104508436	-	104507919	1.0	0.998
gene:TraesCS4B03G0225700	Chr4B	107267361	107290919	-	107279140	Chr4B	104926526	104949141	-	104937833	1.0	0.981
gene:TraesCS4B03G0225900	Chr4B	107291147	107293773	+	107292460	Chr4B	104949369	104951994	+	104950681	1.0	0.994
gene:TraesCS4B03G0226500	Chr4B	107693809	107697278	-	107695543	Chr4B	105350378	105353858	-	105352118	0.994	0.994
gene:TraesCS4B03G0226700	Chr4B	107759844	107760890	+	107760367	Chr4B	105416382	105417428	+	105416905	1.0	1.0
gene:TraesCS4B03G0226900	Chr4B	107951764	107954940	+	107953352	Chr4B	105608276	105611396	+	105609836	0.987	0.967
gene:TraesCS4B03G0227100	Chr4B	108434288	108435578	-	108434933	Chr4B	106081227	106082499	-	106081863	0.99	0.968
gene:TraesCS4B03G0227200	Chr4B	108438612	108447187	-	108442899	Chr4B	106084614	106093193	-	106088903	1.0	0.997
gene:TraesCS4B03G0227300	Chr4B	108452542	108456747	-	108454644	Chr4B	106098548	106102753	-	106100650	1.0	1.0
gene:TraesCS4B03G0228100	Chr4B	108800578	108812203	+	108806390	Chr4B	106446419	106458040	+	106452229	1.0	0.998
gene:TraesCS4B03G0228300	Chr4B	109055261	109059336	+	109057298	Chr4B	106700710	106704800	+	106702755	1.0	0.996
gene:TraesCS4B03G0228400	Chr4B	109059996	109061181	-	109060588	Chr4B	106705460	106706645	-	106706052	1.0	1.0
gene:TraesCS4B03G0228700	Chr4B	109131421	109135576	-	109133498	Chr4B	106776286	106780441	-	106778363	1.0	1.0
gene:TraesCS4B03G0228800	Chr4B	109145986	109148206	-	109147096	Chr4B	106790569	106792789	-	106791679	1.0	1.0
gene:TraesCS4B03G0229100	Chr4B	109156041	109159143	-	109157592	Chr4B	106800112	106803214	-	106801663	1.0	0.992
gene:TraesCS4B03G0229200	Chr4B	109324858	109327847	-	109326352	Chr4B	106966689	106969678	-	106968183	1.0	1.0
gene:TraesCS4B03G0229300	Chr4B	109330285	109334653	+	109332469	Chr4B	106971993	106976070	+	106974031	0.999	0.99
gene:TraesCS4B03G0229900	Chr4B	109881889	109882167	-	109882028	Chr4B	107524575	107524853	-	107524714	1.0	1.0
gene:TraesCS4B03G0230100	Chr4B	109916596	109917423	-	109917009	Chr4B	107559271	107560098	-	107559684	1.0	0.954
gene:TraesCS4B03G0230300	Chr4B	109919726	109921435	+	109920580	Chr4B	107562408	107564117	+	107563262	1.0	0.969
gene:TraesCS4B03G0230700	Chr4B	109952135	109957513	-	109954824	Chr4B	107594797	107600154	-	107597475	1.0	0.998
gene:TraesCS4B03G0230900	Chr4B	110067303	110068295	+	110067799	Chr4B	107709950	107710925	+	107710437	0.982	0.968
gene:TraesCS4B03G0231000	Chr4B	110068900	110074166	-	110071533	Chr4B	107711546	107716949	-	107714247	1.0	0.992
gene:TraesCS4B03G0231200	Chr4B	110328781	110334930	+	110331855	Chr4B	107977820	107983969	+	107980894	1.0	0.999
gene:TraesCS4B03G0231400	Chr4B	110545381	110551469	+	110548425	Chr4B	108194373	108200450	+	108197411	1.0	0.99
gene:TraesCS4B03G0231500	Chr4B	110551624	110552954	-	110552289	Chr4B	108200605	108201935	-	108201270	1.0	0.993
gene:TraesCS4B03G0231600	Chr4B	110736805	110740695	-	110738750	Chr4B	108385573	108389468	-	108387520	0.998	0.98
gene:TraesCS4B03G0231900	Chr4B	110748001	110755551	-	110751776	Chr4B	108396773	108404303	-	108400538	0.991	0.984
gene:TraesCS4B03G0232000	Chr4B	110843111	110844590	+	110843850	Chr4B	108491693	108493172	+	108492432	1.0	1.0
gene:TraesCS4B03G0232500	Chr4B	111168643	111168833	+	111168738	Chr4B	108817151	108817341	+	108817246	1.0	0.994
gene:TraesCS4B03G0232600	Chr4B	111433057	111441093	+	111437075	Chr4B	109080330	109088385	+	109084357	1.0	0.997
gene:TraesCS4B03G0232900	Chr4B	111442304	111444746	-	111443525	Chr4B	109089596	109092031	-	109090813	0.986	0.973
gene:TraesCS4B03G0233100	Chr4B	111736205	111738416	+	111737310	Chr4B	109383048	109385259	+	109384153	1.0	1.0
gene:TraesCS4B03G0233200	Chr4B	111747481	111752016	+	111749748	Chr4B	109394323	109398897	+	109396610	0.998	0.994
gene:TraesCS4B03G0233300	Chr4B	111756361	111758199	-	111757280	Chr4B	109403228	109405066	-	109404147	1.0	1.0
gene:TraesCS4B03G0233800	Chr4B	112129979	112131223	+	112130601	Chr4B	109776402	109777665	+	109777033	0.999	0.96
gene:TraesCS4B03G0233900	Chr4B	112131458	112134546	-	112133002	Chr4B	109777900	109780988	-	109779444	1.0	1.0
gene:TraesCS4B03G0234000	Chr4B	112136330	112137913	-	112137121	Chr4B	109782772	109784355	-	109783563	1.0	1.0
gene:TraesCS4B03G0234100	Chr4B	112302345	112305107	+	112303726	Chr4B	109948605	109951367	+	109949986	1.0	0.994
gene:TraesCS4B03G0234200	Chr4B	112305988	112306536	+	112306262	Chr4B	109952248	109952796	+	109952522	1.0	1.0
gene:TraesCS4B03G0234400	Chr4B	112312746	112315594	-	112314170	Chr4B	109959008	109961856	-	109960432	1.0	1.0
gene:TraesCS4B03G0234500	Chr4B	112397663	112399545	-	112398604	Chr4B	110043939	110045821	-	110044880	1.0	1.0
gene:TraesCS4B03G0234700	Chr4B	112482535	112487007	+	112484771	Chr4B	110129184	110133662	+	110131423	0.987	0.977
gene:TraesCS4B03G0234800	Chr4B	112487713	112490761	-	112489237	Chr4B	110134368	110137416	-	110135892	1.0	0.999
gene:TraesCS4B03G0235300	Chr4B	112870080	112872714	+	112871397	Chr4B	110515157	110517791	+	110516474	1.0	1.0
gene:TraesCS4B03G0235400	Chr4B	112905761	112911034	-	112908397	Chr4B	110550855	110556122	-	110553488	1.0	1.0
gene:TraesCS4B03G0236100	Chr4B	113001439	113004365	+	113002902	Chr4B	110646530	110649456	+	110647993	1.0	0.999
gene:TraesCS4B03G0236200	Chr4B	113005938	113007483	-	113006710	Chr4B	110651029	110652574	-	110651801	1.0	1.0
gene:TraesCS4B03G0236300	Chr4B	113304274	113306235	+	113305254	Chr4B	110948924	110950885	+	110949904	1.0	0.976
gene:TraesCS4B03G0236800	Chr4B	113357708	113358541	-	113358124	Chr4B	111001700	111002533	-	111002116	1.0	1.0
gene:TraesCS4B03G0236900	Chr4B	113480222	113481209	-	113480715	Chr4B	111123812	111124799	-	111124305	1.0	1.0
gene:TraesCS4B03G0237200	Chr4B	113776895	113787775	+	113782335	Chr4B	111420150	111431003	+	111425576	0.999	0.991
gene:TraesCS4B03G0237300	Chr4B	114108883	114118259	+	114113571	Chr4B	111751206	111760582	+	111755894	0.998	0.99
gene:TraesCS4B03G0237500	Chr4B	114849760	114852855	+	114851307	Chr4B	112508244	112511339	+	112509791	1.0	1.0
gene:TraesCS4B03G0237600	Chr4B	114853670	114869536	-	114861603	Chr4B	112512154	112527949	-	112520051	0.996	0.984
gene:TraesCS4B03G0237900	Chr4B	115103377	115107532	+	115105454	Chr4B	112761426	112765570	+	112763498	1.0	0.991
gene:TraesCS4B03G0238000	Chr4B	115108578	115111759	-	115110168	Chr4B	112766616	112769797	-	112768206	1.0	1.0
gene:TraesCS4B03G0238300	Chr4B	115420375	115426294	+	115423334	Chr4B	113068181	113074112	+	113071146	1.0	0.991
gene:TraesCS4B03G0238400	Chr4B	115424932	115426224	-	115425578	Chr4B	113072750	113074042	-	113073396	1.0	1.0
gene:TraesCS4B03G0238600	Chr4B	115567224	115567971	-	115567597	Chr4B	113218478	113219225	-	113218851	1.0	1.0
gene:TraesCS4B03G0238700	Chr4B	115983567	115986296	+	115984931	Chr4B	113632833	113635562	+	113634197	1.0	1.0
gene:TraesCS4B03G0239000	Chr4B	116438278	116442498	-	116440388	Chr4B	114089145	114093376	-	114091260	1.0	0.991
gene:TraesCS4B03G0239400	Chr4B	117012043	117027481	-	117019762	Chr4B	114670823	114686131	-	114678477	0.999	0.994
gene:TraesCS4B03G0239800	Chr4B	117498691	117504487	+	117501589	Chr4B	115156936	115162732	+	115159834	1.0	0.997
gene:TraesCS4B03G0240100	Chr4B	118005260	118007257	+	118006258	Chr4B	115656180	115658177	+	115657178	1.0	0.999
gene:TraesCS4B03G0240300	Chr4B	118153450	118155733	-	118154591	Chr4B	115803757	115806040	-	115804898	0.999	0.994
gene:TraesCS4B03G0240700	Chr4B	118451111	118454317	+	118452714	Chr4B	116100383	116103585	+	116101984	1.0	1.0
gene:TraesCS4B03G0240800	Chr4B	118583534	118585998	+	118584766	Chr4B	116232597	116235061	+	116233829	1.0	1.0
gene:TraesCS4B03G0240900	Chr4B	118603796	118604343	-	118604069	Chr4B	116252830	116253377	-	116253103	1.0	1.0
gene:TraesCS4B03G0241000	Chr4B	118609188	118610097	-	118609642	Chr4B	116258223	116259132	-	116258677	1.0	1.0
gene:TraesCS4B03G0241100	Chr4B	118610269	118614281	-	118612275	Chr4B	116259304	116263316	-	116261310	1.0	1.0
gene:TraesCS4B03G0241300	Chr4B	118893944	118896589	-	118895266	Chr4B	116542998	116545642	-	116544320	0.997	0.996
gene:TraesCS4B03G0241400	Chr4B	118927378	118930157	-	118928767	Chr4B	116576476	116579252	-	116577864	1.0	0.99
gene:TraesCS4B03G0242000	Chr4B	119256484	119258563	+	119257523	Chr4B	116905454	116907532	+	116906493	0.999	0.993
gene:TraesCS4B03G0242200	Chr4B	119259758	119263419	-	119261588	Chr4B	116908727	116912387	-	116910557	1.0	1.0
gene:TraesCS4B03G0242300	Chr4B	119379414	119383394	+	119381404	Chr4B	117028341	117032295	+	117030318	0.992	0.981
gene:TraesCS4B03G0242600	Chr4B	119531558	119535591	-	119533574	Chr4B	117179673	117183661	-	117181667	1.0	0.993
gene:TraesCS4B03G0242900	Chr4B	120005593	120006499	+	120006046	Chr4B	117650740	117651646	+	117651193	1.0	1.0
gene:TraesCS4B03G0243000	Chr4B	120056035	120056714	+	120056374	Chr4B	117701837	117702516	+	117702176	1.0	1.0
gene:TraesCS4B03G0243500	Chr4B	120095535	120107990	+	120101762	Chr4B	117741286	117753617	+	117747451	1.0	0.996
gene:TraesCS4B03G0243600	Chr4B	120107762	120108988	-	120108375	Chr4B	117753389	117754615	-	117754002	1.0	1.0
gene:TraesCS4B03G0244100	Chr4B	120133161	120134107	-	120133634	Chr4B	117778258	117779204	-	117778731	1.0	0.998
gene:TraesCS4B03G0244500	Chr4B	120252996	120259728	-	120256362	Chr4B	117899185	117905917	-	117902551	1.0	1.0
gene:TraesCS4B03G0244600	Chr4B	120347418	120348141	-	120347779	Chr4B	117993543	117994266	-	117993904	1.0	1.0
gene:TraesCS4B03G0245000	Chr4B	120444970	120448842	-	120446906	Chr4B	118091033	118094917	-	118092975	1.0	0.998
gene:TraesCS4B03G0245200	Chr4B	120824597	120829043	+	120826820	Chr4B	118473942	118478372	+	118476157	0.989	0.983
gene:TraesCS4B03G0245300	Chr4B	120829570	120843608	-	120836589	Chr4B	118478899	118492893	-	118485896	0.999	0.996
