gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity
gene:TraesCS7D03G0166100	Chr7D	43588212	43588616	-	43588414	Chr7D	37956415	37956819	+	37956617	1.0	1.0
gene:TraesCS7D03G0166200	Chr7D	43605278	43606929	+	43606103	Chr7D	37938041	37939692	-	37938866	1.0	1.0
gene:TraesCS7D03G0166400	Chr7D	43968429	43969567	+	43968998	Chr7D	43354961	43356099	+	43355530	1.0	1.0
gene:TraesCS7D03G0166500	Chr7D	43972913	43974563	+	43973738	Chr7D	43359445	43361095	+	43360270	1.0	0.999
gene:TraesCS7D03G0166600	Chr7D	44040678	44044432	+	44042555	Chr7D	43426145	43429899	+	43428022	1.0	1.0
gene:TraesCS7D03G0166800	Chr7D	44090575	44092196	+	44091385	Chr7D	43476091	43477712	+	43476901	1.0	1.0
gene:TraesCS7D03G0166900	Chr7D	44181950	44190874	-	44186412	Chr7D	43567627	43576562	-	43572094	1.0	1.0
gene:TraesCS7D03G0167200	Chr7D	44223920	44227655	+	44225787	Chr7D	43609749	43613484	+	43611616	1.0	1.0
gene:TraesCS7D03G0167300	Chr7D	44228967	44236725	-	44232846	Chr7D	43614796	43622644	-	43618720	1.0	1.0
gene:TraesCS7D03G0167400	Chr7D	44247633	44248651	+	44248142	Chr7D	43633552	43634570	+	43634061	1.0	1.0
gene:TraesCS7D03G0167500	Chr7D	44251795	44258073	-	44254934	Chr7D	43637718	43643996	-	43640857	1.0	0.999
gene:TraesCS7D03G0167600	Chr7D	44279868	44282704	-	44281286	Chr7D	43665853	43668689	-	43667271	1.0	1.0
gene:TraesCS7D03G0167800	Chr7D	44342149	44344671	-	44343410	Chr7D	43728165	43730687	-	43729426	1.0	1.0
gene:TraesCS7D03G0167900	Chr7D	44351850	44353250	+	44352550	Chr7D	43737891	43739291	+	43738591	1.0	1.0
gene:TraesCS7D03G0168000	Chr7D	44377776	44380415	+	44379095	Chr7D	43763815	43766454	+	43765134	1.0	1.0
gene:TraesCS7D03G0168100	Chr7D	44442536	44443024	+	44442780	Chr7D	43822934	43823422	+	43823178	1.0	1.0
gene:TraesCS7D03G0168200	Chr7D	44466659	44468132	-	44467395	Chr7D	43847243	43848716	-	43847979	1.0	1.0
gene:TraesCS7D03G0168800	Chr7D	44654219	44655349	+	44654784	Chr7D	44035178	44036308	+	44035743	1.0	1.0
gene:TraesCS7D03G0169000	Chr7D	44670025	44673768	+	44671896	Chr7D	44051077	44054864	+	44052970	1.0	1.0
gene:TraesCS7D03G0169400	Chr7D	44737235	44742759	+	44739997	Chr7D	44118541	44124065	+	44121303	1.0	1.0
gene:TraesCS7D03G0169500	Chr7D	44749833	44754614	+	44752223	Chr7D	44131383	44136164	+	44133773	1.0	0.999
gene:TraesCS7D03G0169600	Chr7D	44778881	44780949	+	44779915	Chr7D	44160422	44162490	+	44161456	1.0	1.0
gene:TraesCS7D03G0169700	Chr7D	44783292	44784514	-	44783903	Chr7D	44164624	44165846	-	44165235	1.0	0.999
gene:TraesCS7D03G0169800	Chr7D	44899619	44903714	+	44901666	Chr7D	44277414	44281509	+	44279461	1.0	1.0
gene:TraesCS7D03G0169900	Chr7D	44920937	44921384	-	44921160	Chr7D	44298955	44299402	-	44299178	1.0	1.0
gene:TraesCS7D03G0170100	Chr7D	44965640	44966321	-	44965980	Chr7D	44343156	44343837	-	44343496	1.0	1.0
gene:TraesCS7D03G0170800	Chr7D	45166516	45168946	-	45167731	Chr7D	44539361	44541791	-	44540576	1.0	1.0
gene:TraesCS7D03G0170900	Chr7D	45170457	45172615	-	45171536	Chr7D	44543302	44545460	-	44544381	1.0	1.0
gene:TraesCS7D03G0171100	Chr7D	45827044	45831619	+	45829331	Chr7D	45197505	45202080	+	45199792	1.0	1.0
gene:TraesCS7D03G0171200	Chr7D	45831438	45833033	-	45832235	Chr7D	45201899	45203494	-	45202696	1.0	1.0
gene:TraesCS7D03G0171300	Chr7D	45833896	45835909	-	45834902	Chr7D	45204357	45206370	-	45205363	1.0	1.0
gene:TraesCS7D03G0171500	Chr7D	45837471	45839336	-	45838403	Chr7D	45207932	45209797	-	45208864	1.0	0.991
gene:TraesCS7D03G0171800	Chr7D	46056277	46057100	-	46056688	Chr7D	45426591	45427414	-	45427002	1.0	0.998
gene:TraesCS7D03G0171900	Chr7D	46058503	46061788	-	46060145	Chr7D	45428817	45432102	-	45430459	1.0	1.0
gene:TraesCS7D03G0172000	Chr7D	46065439	46067878	+	46066658	Chr7D	45435754	45438193	+	45436973	1.0	1.0
gene:TraesCS7D03G0172200	Chr7D	46099168	46103214	+	46101191	Chr7D	45469483	45473529	+	45471506	1.0	1.0
gene:TraesCS7D03G0172400	Chr7D	46200810	46201937	-	46201373	Chr7D	45564128	45565255	-	45564691	1.0	1.0
gene:TraesCS7D03G0172500	Chr7D	46246437	46255437	+	46250937	Chr7D	45611305	45620605	+	45615955	1.0	1.0
gene:TraesCS7D03G0172600	Chr7D	46260353	46261413	-	46260883	Chr7D	45625823	45626883	-	45626353	1.0	1.0
gene:TraesCS7D03G0172700	Chr7D	46262492	46263753	-	46263122	Chr7D	45627962	45629223	-	45628592	1.0	1.0
gene:TraesCS7D03G0173700	Chr7D	46312425	46312916	+	46312670	Chr7D	45677858	45678349	+	45678103	1.0	1.0
gene:TraesCS7D03G0173900	Chr7D	46572708	46574061	-	46573384	Chr7D	45935906	45937259	-	45936582	1.0	1.0
gene:TraesCS7D03G0174200	Chr7D	46600052	46601077	+	46600564	Chr7D	45963409	45964434	+	45963921	1.0	1.0
gene:TraesCS7D03G0174300	Chr7D	46608594	46609834	-	46609214	Chr7D	45971950	45973190	-	45972570	1.0	1.0
gene:TraesCS7D03G0174600	Chr7D	46648427	46650769	-	46649598	Chr7D	46012071	46014413	-	46013242	1.0	1.0
gene:TraesCS7D03G0174700	Chr7D	46670842	46672650	+	46671746	Chr7D	46033797	46035605	+	46034701	1.0	1.0
gene:TraesCS7D03G0174900	Chr7D	46734346	46734918	+	46734632	Chr7D	46096263	46096835	+	46096549	1.0	1.0
gene:TraesCS7D03G0175000	Chr7D	46763424	46764053	+	46763738	Chr7D	46133001	46133630	+	46133315	1.0	1.0
gene:TraesCS7D03G0175100	Chr7D	46767918	46772182	-	46770050	Chr7D	46137495	46141759	-	46139627	1.0	1.0
gene:TraesCS7D03G0175400	Chr7D	46817503	46819253	-	46818378	Chr7D	46187139	46188889	-	46188014	1.0	1.0
gene:TraesCS7D03G0175500	Chr7D	46821286	46822236	+	46821761	Chr7D	46190922	46191872	+	46191397	1.0	1.0
gene:TraesCS7D03G0176100	Chr7D	47041066	47043970	+	47042518	Chr7D	46409646	46412550	+	46411098	1.0	1.0
gene:TraesCS7D03G0176200	Chr7D	47049905	47051552	+	47050728	Chr7D	46418485	46420132	+	46419308	1.0	1.0
gene:TraesCS7D03G0176500	Chr7D	47052188	47054102	-	47053145	Chr7D	46420768	46422682	-	46421725	1.0	1.0
gene:TraesCS7D03G0176900	Chr7D	47129735	47131718	-	47130726	Chr7D	46498352	46500335	-	46499343	1.0	1.0
gene:TraesCS7D03G0177200	Chr7D	47172615	47173966	+	47173290	Chr7D	46541149	46542500	+	46541824	1.0	1.0
gene:TraesCS7D03G0177400	Chr7D	47202042	47204768	+	47203405	Chr7D	46570636	46573362	+	46571999	1.0	1.0
gene:TraesCS7D03G0177700	Chr7D	47241885	47242763	+	47242324	Chr7D	46609916	46610794	+	46610355	1.0	1.0
gene:TraesCS7D03G0177800	Chr7D	47243735	47244448	-	47244091	Chr7D	46611766	46612479	-	46612122	1.0	0.998
gene:TraesCS7D03G0178000	Chr7D	47298614	47299189	+	47298901	Chr7D	46666587	46667162	+	46666874	1.0	0.998
gene:TraesCS7D03G0178100	Chr7D	47311328	47320919	-	47316123	Chr7D	46679399	46688988	-	46684193	1.0	1.0
gene:TraesCS7D03G0178200	Chr7D	47341802	47345895	-	47343848	Chr7D	46709868	46713999	-	46711933	1.0	1.0
gene:TraesCS7D03G0178300	Chr7D	47346274	47351212	-	47348743	Chr7D	46714378	46718658	-	46716518	0.927	0.927
gene:TraesCS7D03G0178500	Chr7D	47373822	47376702	-	47375262	Chr7D	46742065	46744945	-	46743505	1.0	1.0
gene:TraesCS7D03G0178700	Chr7D	47394677	47395956	-	47395316	Chr7D	46762920	46764199	-	46763559	1.0	1.0
gene:TraesCS7D03G0179000	Chr7D	47551264	47555690	+	47553477	Chr7D	46922146	46926572	+	46924359	1.0	1.0
gene:TraesCS7D03G0179800	Chr7D	47966987	47970122	+	47968554	Chr7D	47337342	47340457	+	47338899	0.986	0.986
gene:TraesCS7D03G0179900	Chr7D	47983105	47986342	-	47984723	Chr7D	47353440	47356677	-	47355058	1.0	1.0
gene:TraesCS7D03G0180100	Chr7D	48054487	48055679	+	48055083	Chr7D	47425188	47426380	+	47425784	1.0	0.999
gene:TraesCS7D03G0180300	Chr7D	48115101	48116689	-	48115895	Chr7D	47486791	47488379	-	47487585	1.0	1.0
gene:TraesCS7D03G0180600	Chr7D	48214199	48215217	-	48214708	Chr7D	47571365	47572383	-	47571874	1.0	1.0
gene:TraesCS7D03G0180700	Chr7D	48255314	48256555	-	48255934	Chr7D	47612477	47613718	-	47613097	1.0	1.0
gene:TraesCS7D03G0180900	Chr7D	48341160	48344910	-	48343035	Chr7D	47697720	47701470	-	47699595	1.0	1.0
gene:TraesCS7D03G0181000	Chr7D	48349420	48353391	-	48351405	Chr7D	47705980	47709951	-	47707965	1.0	1.0
gene:TraesCS7D03G0181100	Chr7D	48361263	48366176	+	48363719	Chr7D	47717825	47722738	+	47720281	1.0	1.0
gene:TraesCS7D03G0181500	Chr7D	48380721	48385998	-	48383359	Chr7D	47737283	47742560	-	47739921	1.0	1.0
gene:TraesCS7D03G0181600	Chr7D	48395271	48398620	-	48396945	Chr7D	47751833	47755182	-	47753507	1.0	1.0
gene:TraesCS7D03G0182000	Chr7D	48446346	48448018	-	48447182	Chr7D	47803233	47804905	-	47804069	1.0	1.0
gene:TraesCS7D03G0182300	Chr7D	48480086	48481231	-	48480658	Chr7D	47836970	47838115	-	47837542	1.0	1.0
gene:TraesCS7D03G0182400	Chr7D	48484599	48486169	-	48485384	Chr7D	47841483	47843053	-	47842268	1.0	1.0
gene:TraesCS7D03G0182600	Chr7D	48505297	48506156	-	48505726	Chr7D	47861935	47862794	-	47862364	1.0	1.0
gene:TraesCS7D03G0182800	Chr7D	48518317	48523108	+	48520712	Chr7D	47874959	47879750	+	47877354	1.0	1.0
gene:TraesCS7D03G0183500	Chr7D	48939300	48940838	-	48940069	Chr7D	48295215	48296753	-	48295984	1.0	1.0
gene:TraesCS7D03G0183600	Chr7D	48949435	48961863	-	48955649	Chr7D	48305350	48317778	-	48311564	1.0	1.0
gene:TraesCS7D03G0183700	Chr7D	48985497	48987657	-	48986577	Chr7D	48340890	48343050	-	48341970	1.0	1.0
gene:TraesCS7D03G0183800	Chr7D	48991274	48993579	+	48992426	Chr7D	48346758	48349063	+	48347910	1.0	1.0
gene:TraesCS7D03G0183900	Chr7D	48994913	48997153	+	48996033	Chr7D	48350397	48352817	+	48351607	1.0	0.925
gene:TraesCS7D03G0184100	Chr7D	49018401	49020314	+	49019357	Chr7D	48373563	48375476	+	48374519	1.0	1.0
gene:TraesCS7D03G0184300	Chr7D	49052540	49053240	+	49052890	Chr7D	48407731	48408431	+	48408081	1.0	1.0
gene:TraesCS7D03G0184400	Chr7D	49144599	49146176	+	49145387	Chr7D	48500000	48501577	+	48500788	1.0	1.0
gene:TraesCS7D03G0184600	Chr7D	49185039	49186769	+	49185904	Chr7D	48539684	48541414	+	48540549	1.0	1.0
gene:TraesCS7D03G0184900	Chr7D	49343414	49344057	-	49343735	Chr7D	48698535	48699178	-	48698856	1.0	1.0
gene:TraesCS7D03G0185400	Chr7D	49659205	49659652	+	49659428	Chr7D	49014122	49014569	+	49014345	1.0	1.0
gene:TraesCS7D03G0185500	Chr7D	49697651	49698398	+	49698024	Chr7D	49052568	49053315	+	49052941	1.0	1.0
gene:TraesCS7D03G0185700	Chr7D	49741123	49741568	+	49741345	Chr7D	49095266	49095711	+	49095488	1.0	1.0
gene:TraesCS7D03G0185800	Chr7D	49787785	49788532	+	49788158	Chr7D	49142071	49142818	+	49142444	1.0	1.0
gene:TraesCS7D03G0186600	Chr7D	49929592	49930740	+	49930166	Chr7D	49284105	49285253	+	49284679	1.0	1.0
gene:TraesCS7D03G0187100	Chr7D	50059232	50066185	+	50062708	Chr7D	49410757	49417710	+	49414233	1.0	1.0
gene:TraesCS7D03G0187200	Chr7D	50067054	50074121	+	50070587	Chr7D	49418665	49425732	+	49422198	1.0	1.0
gene:TraesCS7D03G0187500	Chr7D	50399184	50400516	-	50399850	Chr7D	49747549	49748881	-	49748215	1.0	1.0
gene:TraesCS7D03G0187900	Chr7D	50781756	50782061	+	50781908	Chr7D	50055024	50055329	+	50055176	1.0	0.986
gene:TraesCS7D03G0188000	Chr7D	50782140	50782961	+	50782550	Chr7D	50055408	50056229	+	50055818	1.0	0.993
gene:TraesCS7D03G0188200	Chr7D	50800150	50802446	-	50801298	Chr7D	50073812	50076108	-	50074960	1.0	1.0
gene:TraesCS7D03G0188600	Chr7D	50827288	50828096	-	50827692	Chr7D	50100450	50101258	-	50100854	1.0	1.0
gene:TraesCS7D03G0188700	Chr7D	50865012	50865836	-	50865424	Chr7D	50138225	50139049	-	50138637	1.0	1.0
gene:TraesCS7D03G0188900	Chr7D	50974952	50976349	+	50975650	Chr7D	50247640	50249037	+	50248338	1.0	1.0
gene:TraesCS7D03G0189100	Chr7D	51227038	51229905	+	51228471	Chr7D	50498530	50501397	+	50499963	1.0	1.0
gene:TraesCS7D03G0189200	Chr7D	51231036	51231764	+	51231400	Chr7D	50502528	50503256	+	50502892	1.0	1.0
gene:TraesCS7D03G0189300	Chr7D	51353155	51355366	+	51354260	Chr7D	50844992	50847203	+	50846097	1.0	0.999
gene:TraesCS7D03G0189500	Chr7D	51400233	51402061	-	51401147	Chr7D	50885212	50887040	-	50886126	1.0	1.0
gene:TraesCS7D03G0189800	Chr7D	51425027	51427732	-	51426379	Chr7D	50910006	50912711	-	50911358	1.0	1.0
gene:TraesCS7D03G0190000	Chr7D	51471771	51475091	-	51473431	Chr7D	50956367	50959687	-	50958027	1.0	0.999
gene:TraesCS7D03G0190100	Chr7D	51482125	51488073	-	51485099	Chr7D	50966791	50972739	-	50969765	1.0	1.0
gene:TraesCS7D03G0190400	Chr7D	51683626	51684597	+	51684111	Chr7D	51171610	51172581	+	51172095	1.0	1.0
gene:TraesCS7D03G0190500	Chr7D	51745959	51746270	+	51746114	Chr7D	51233581	51233892	+	51233736	1.0	1.0
gene:TraesCS7D03G0190700	Chr7D	51751287	51752379	-	51751833	Chr7D	51238907	51239999	-	51239453	1.0	1.0
gene:TraesCS7D03G0191600	Chr7D	52035732	52037330	-	52036531	Chr7D	51507223	51508821	-	51508022	1.0	1.0
gene:TraesCS7D03G0192000	Chr7D	52258217	52258648	+	52258432	Chr7D	51730290	51730721	+	51730505	1.0	1.0
gene:TraesCS7D03G0192200	Chr7D	52320623	52324414	-	52322518	Chr7D	51792746	51796537	-	51794641	1.0	1.0
gene:TraesCS7D03G0192300	Chr7D	52325862	52335531	+	52330696	Chr7D	51797986	51807655	+	51802820	1.0	0.999
gene:TraesCS7D03G0192500	Chr7D	52836879	52837253	-	52837066	Chr7D	52312152	52312526	-	52312339	1.0	1.0
gene:TraesCS7D03G0192800	Chr7D	53026930	53031767	+	53029348	Chr7D	52502169	52507006	+	52504587	1.0	1.0
gene:TraesCS7D03G0193100	Chr7D	53041448	53045495	+	53043471	Chr7D	52516747	52520794	+	52518770	1.0	1.0
gene:TraesCS7D03G0193500	Chr7D	53112222	53115923	-	53114072	Chr7D	52587309	52591010	-	52589159	1.0	1.0
gene:TraesCS7D03G0193600	Chr7D	53118280	53123270	-	53120775	Chr7D	52593367	52598357	-	52595862	1.0	1.0
gene:TraesCS7D03G0194000	Chr7D	53279903	53284483	-	53282193	Chr7D	52755119	52759699	-	52757409	1.0	1.0
gene:TraesCS7D03G0194500	Chr7D	53330950	53331940	-	53331445	Chr7D	52804936	52805926	-	52805431	1.0	1.0
gene:TraesCS7D03G0194700	Chr7D	53373889	53376834	+	53375361	Chr7D	52847914	52850859	+	52849386	1.0	1.0
gene:TraesCS7D03G0194900	Chr7D	53545463	53547716	-	53546589	Chr7D	53018686	53020959	-	53019822	1.0	1.0
gene:TraesCS7D03G0195000	Chr7D	53591170	53594466	+	53592818	Chr7D	53064399	53067695	+	53066047	1.0	1.0
gene:TraesCS7D03G0195100	Chr7D	53627604	53629773	+	53628688	Chr7D	53100856	53103025	+	53101940	1.0	1.0
gene:TraesCS7D03G0195800	Chr7D	53823418	53826713	+	53825065	Chr7D	53296694	53299989	+	53298341	1.0	1.0
gene:TraesCS7D03G0196100	Chr7D	53883690	53885989	+	53884839	Chr7D	53357075	53359374	+	53358224	1.0	1.0
gene:TraesCS7D03G0196300	Chr7D	53922445	53924762	-	53923603	Chr7D	53395465	53397782	-	53396623	1.0	1.0
gene:TraesCS7D03G0196600	Chr7D	53942769	53945304	-	53944036	Chr7D	53415850	53418385	-	53417117	1.0	1.0
gene:TraesCS7D03G0197300	Chr7D	54101956	54114471	+	54108213	Chr7D	53575341	53587885	+	53581613	1.0	1.0
gene:TraesCS7D03G0197700	Chr7D	54281475	54283991	+	54282733	Chr7D	53755120	53757636	+	53756378	1.0	1.0
gene:TraesCS7D03G0198300	Chr7D	54382918	54385579	+	54384248	Chr7D	53856205	53858866	+	53857535	1.0	1.0
gene:TraesCS7D03G0198400	Chr7D	54407794	54410262	+	54409028	Chr7D	53880879	53883347	+	53882113	1.0	1.0
gene:TraesCS7D03G0198500	Chr7D	54415864	54418500	+	54417182	Chr7D	53888949	53891585	+	53890267	1.0	1.0
gene:TraesCS7D03G0198700	Chr7D	54422962	54425774	-	54424368	Chr7D	53896047	53898976	-	53897511	1.0	1.0
gene:TraesCS7D03G0198800	Chr7D	54426907	54430262	-	54428584	Chr7D	53900109	53903314	-	53901711	1.0	1.0
gene:TraesCS7D03G0198900	Chr7D	54435964	54439386	-	54437675	Chr7D	53908744	53912166	-	53910455	1.0	1.0
gene:TraesCS7D03G0199600	Chr7D	54842297	54845084	+	54843690	Chr7D	54314028	54316815	+	54315421	1.0	1.0
gene:TraesCS7D03G0199700	Chr7D	54845951	54849972	+	54847961	Chr7D	54317682	54321703	+	54319692	1.0	1.0
gene:TraesCS7D03G0199900	Chr7D	54850553	54852166	-	54851359	Chr7D	54322284	54323897	-	54323090	1.0	1.0
gene:TraesCS7D03G0200100	Chr7D	54856919	54857390	-	54857154	Chr7D	54328452	54328923	-	54328687	1.0	1.0
gene:TraesCS7D03G0200200	Chr7D	54922709	54928020	-	54925364	Chr7D	54394345	54399656	-	54397000	1.0	1.0
gene:TraesCS7D03G0200400	Chr7D	54992435	54993846	+	54993140	Chr7D	54464091	54465502	+	54464796	1.0	1.0
gene:TraesCS7D03G0200500	Chr7D	54995701	54998349	-	54997025	Chr7D	54467357	54470005	-	54468681	1.0	1.0
gene:TraesCS7D03G0200600	Chr7D	55006629	55009241	-	55007935	Chr7D	54478284	54480896	-	54479590	1.0	1.0
gene:TraesCS7D03G0200700	Chr7D	55013540	55016242	-	55014891	Chr7D	54485196	54487898	-	54486547	1.0	1.0
gene:TraesCS7D03G0201200	Chr7D	55064034	55066659	-	55065346	Chr7D	54535638	54538263	-	54536950	1.0	1.0
gene:TraesCS7D03G0201400	Chr7D	55077130	55079785	-	55078457	Chr7D	54548924	54551579	-	54550251	1.0	1.0
gene:TraesCS7D03G0201500	Chr7D	55083604	55086504	-	55085054	Chr7D	54555398	54558298	-	54556848	1.0	1.0
gene:TraesCS7D03G0201600	Chr7D	55088350	55090881	-	55089615	Chr7D	54560144	54562675	-	54561409	1.0	1.0
gene:TraesCS7D03G0201900	Chr7D	55105556	55106449	+	55106002	Chr7D	54577350	54578243	+	54577796	1.0	0.998
gene:TraesCS7D03G0202000	Chr7D	55110787	55111669	+	55111228	Chr7D	54582581	54583463	+	54583022	1.0	0.998
gene:TraesCS7D03G0202100	Chr7D	55134553	55135483	+	55135018	Chr7D	54608735	54609665	+	54609200	1.0	1.0
gene:TraesCS7D03G0202200	Chr7D	55140961	55141842	+	55141401	Chr7D	54615278	54616159	+	54615718	1.0	1.0
gene:TraesCS7D03G0202300	Chr7D	55150737	55151238	+	55150987	Chr7D	54625054	54625555	+	54625304	1.0	1.0
gene:TraesCS7D03G0202400	Chr7D	55153574	55154370	+	55153972	Chr7D	54627954	54628750	+	54628352	1.0	1.0
gene:TraesCS7D03G0202500	Chr7D	55182088	55182933	+	55182510	Chr7D	54656492	54657337	+	54656914	1.0	1.0
gene:TraesCS7D03G0202700	Chr7D	55209677	55210744	+	55210210	Chr7D	54683895	54684962	+	54684428	1.0	1.0
gene:TraesCS7D03G0202800	Chr7D	55213780	55214548	+	55214164	Chr7D	54687998	54688766	+	54688382	1.0	1.0
gene:TraesCS7D03G0202900	Chr7D	55215346	55217044	-	55216195	Chr7D	54689564	54691256	-	54690410	0.996	0.996
gene:TraesCS7D03G0203100	Chr7D	55275063	55276105	+	55275584	Chr7D	54749279	54750321	+	54749800	1.0	0.998
gene:TraesCS7D03G0203200	Chr7D	55278941	55280849	+	55279895	Chr7D	54753157	54755065	+	54754111	1.0	1.0
gene:TraesCS7D03G0203300	Chr7D	55283416	55284288	+	55283852	Chr7D	54757632	54758504	+	54758068	1.0	1.0
gene:TraesCS7D03G0203400	Chr7D	55286099	55287244	+	55286671	Chr7D	54760315	54761460	+	54760887	1.0	1.0
gene:TraesCS7D03G0203600	Chr7D	55349329	55349626	+	55349477	Chr7D	54823551	54823848	+	54823699	1.0	1.0
gene:TraesCS7D03G0203700	Chr7D	55354394	55359102	+	55356748	Chr7D	54828614	54833404	+	54831009	1.0	0.966
gene:TraesCS7D03G0203800	Chr7D	55364847	55366372	-	55365609	Chr7D	54839149	54840674	-	54839911	1.0	1.0
gene:TraesCS7D03G0204000	Chr7D	55381251	55383082	+	55382166	Chr7D	54855582	54857413	+	54856497	1.0	1.0
gene:TraesCS7D03G0204100	Chr7D	55534925	55539790	+	55537357	Chr7D	55007665	55012530	+	55010097	1.0	1.0
gene:TraesCS7D03G0204200	Chr7D	55555747	55561819	+	55558783	Chr7D	55027933	55034005	+	55030969	1.0	1.0
gene:TraesCS7D03G0204300	Chr7D	55564220	55567479	+	55565849	Chr7D	55036406	55039665	+	55038035	1.0	1.0
gene:TraesCS7D03G0205100	Chr7D	55747471	55769369	-	55758420	Chr7D	55219337	55241431	-	55230384	1.0	1.0
gene:TraesCS7D03G0205500	Chr7D	55782981	55783814	-	55783397	Chr7D	55255045	55255878	-	55255461	1.0	1.0
gene:TraesCS7D03G0205700	Chr7D	55801189	55802856	+	55802022	Chr7D	55272948	55274615	+	55273781	1.0	0.999
gene:TraesCS7D03G0206100	Chr7D	55812412	55814774	+	55813593	Chr7D	55284190	55286552	+	55285371	1.0	1.0
gene:TraesCS7D03G0206200	Chr7D	55824368	55826034	+	55825201	Chr7D	55296265	55297931	+	55297098	1.0	1.0
gene:TraesCS7D03G0206600	Chr7D	55873266	55875377	+	55874321	Chr7D	55344992	55347103	+	55346047	1.0	1.0
gene:TraesCS7D03G0206700	Chr7D	55876358	55876767	+	55876562	Chr7D	55348084	55348493	+	55348288	1.0	1.0
gene:TraesCS7D03G0206900	Chr7D	55885453	55885836	-	55885644	Chr7D	55357179	55357562	-	55357370	1.0	1.0
gene:TraesCS7D03G0206800	Chr7D	55884873	55886474	+	55885673	Chr7D	55356599	55358200	+	55357399	1.0	1.0
gene:TraesCS7D03G0207000	Chr7D	55901851	55903401	+	55902626	Chr7D	55387209	55388759	+	55387984	1.0	1.0
gene:TraesCS7D03G0207300	Chr7D	55930066	55931881	+	55930973	Chr7D	55409654	55411469	+	55410561	1.0	1.0
gene:TraesCS7D03G0207400	Chr7D	55934625	55936357	-	55935491	Chr7D	55414213	55415945	-	55415079	1.0	1.0
gene:TraesCS7D03G0207600	Chr7D	55936717	55939597	-	55938157	Chr7D	55416305	55419185	-	55417745	1.0	0.999
gene:TraesCS7D03G0207700	Chr7D	56001525	56003960	-	56002742	Chr7D	55480507	55482944	-	55481725	1.0	1.0
gene:TraesCS7D03G0208300	Chr7D	56220998	56224951	-	56222974	Chr7D	55698827	55702862	-	55700844	1.0	1.0
gene:TraesCS7D03G0208600	Chr7D	56317924	56318905	+	56318414	Chr7D	55796391	55797372	+	55796881	1.0	1.0
gene:TraesCS7D03G0208700	Chr7D	56320468	56323686	-	56322077	Chr7D	55798981	55802199	-	55800590	1.0	1.0
gene:TraesCS7D03G0208800	Chr7D	56396201	56399483	-	56397842	Chr7D	55870959	55874241	-	55872600	1.0	1.0
gene:TraesCS7D03G0208900	Chr7D	56483844	56488635	-	56486239	Chr7D	55958373	55963202	-	55960787	1.0	1.0
gene:TraesCS7D03G0209400	Chr7D	56550970	56552227	-	56551598	Chr7D	56024881	56026138	-	56025509	1.0	1.0
gene:TraesCS7D03G0209700	Chr7D	56567402	56570389	+	56568895	Chr7D	56041281	56044268	+	56042774	1.0	0.999
gene:TraesCS7D03G0209800	Chr7D	56573660	56574829	+	56574244	Chr7D	56032946	56034113	+	56033529	0.998	0.989
gene:TraesCS7D03G0209900	Chr7D	56576305	56577002	+	56576653	Chr7D	56054269	56054966	+	56054617	1.0	1.0
gene:TraesCS7D03G0210000	Chr7D	56633378	56636692	-	56635035	Chr7D	56110997	56114311	-	56112654	1.0	1.0
gene:TraesCS7D03G0210400	Chr7D	56781783	56782861	+	56782322	Chr7D	56257963	56259041	+	56258502	1.0	1.0
gene:TraesCS7D03G0210600	Chr7D	56810039	56814120	+	56812079	Chr7D	56285993	56290074	+	56288033	1.0	1.0
gene:TraesCS7D03G0210700	Chr7D	56827252	56831227	+	56829239	Chr7D	56303206	56307181	+	56305193	1.0	1.0
gene:TraesCS7D03G0210800	Chr7D	56933298	56938334	+	56935816	Chr7D	56409574	56414610	+	56412092	1.0	0.999
gene:TraesCS7D03G0210900	Chr7D	56946325	56950935	+	56948630	Chr7D	56422601	56427211	+	56424906	1.0	1.0
gene:TraesCS7D03G0211000	Chr7D	56950961	56955649	-	56953305	Chr7D	56427237	56431925	-	56429581	1.0	1.0
gene:TraesCS7D03G0211100	Chr7D	56956518	56958809	-	56957663	Chr7D	56432794	56435085	-	56433939	1.0	1.0
gene:TraesCS7D03G0211400	Chr7D	56970518	56973997	-	56972257	Chr7D	56446793	56450273	-	56448533	1.0	0.999
gene:TraesCS7D03G0211500	Chr7D	56975205	56979569	-	56977387	Chr7D	56451481	56455680	-	56453580	1.0	0.999
gene:TraesCS7D03G0211600	Chr7D	56982569	56983222	+	56982895	Chr7D	56458656	56459309	+	56458982	1.0	0.993
gene:TraesCS7D03G0211700	Chr7D	56987387	56989603	+	56988495	Chr7D	56463468	56465717	+	56464592	0.997	0.991
gene:TraesCS7D03G0211800	Chr7D	57044391	57046302	+	57045346	Chr7D	56510408	56512319	+	56511363	1.0	0.998
gene:TraesCS7D03G0211900	Chr7D	57086556	57087221	+	57086888	Chr7D	56551559	56552224	+	56551891	1.0	0.996
gene:TraesCS7D03G0212900	Chr7D	57338445	57340987	+	57339716	Chr7D	56803166	56805708	+	56804437	1.0	0.998
gene:TraesCS7D03G0213100	Chr7D	57605005	57608883	-	57606944	Chr7D	57064264	57068120	-	57066192	1.0	0.996
gene:TraesCS7D03G0213200	Chr7D	57620429	57624348	-	57622388	Chr7D	57079745	57083664	-	57081704	1.0	0.998
