gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity
gene:TraesCS3D03G0316300	Chr3D	114716852	114718699	+	114717775	Chr3D	118248151	118249998	+	118249074	1.0	1.0
gene:TraesCS3D03G0316500	Chr3D	114745508	114746451	-	114745979	Chr3D	118277338	118278281	-	118277809	1.0	1.0
gene:TraesCS3D03G0316700	Chr3D	114873912	114881985	+	114877948	Chr3D	118361125	118369198	+	118365161	1.0	1.0
gene:TraesCS3D03G0316800	Chr3D	114891015	114893717	+	114892366	Chr3D	118378334	118381036	+	118379685	1.0	0.999
gene:TraesCS3D03G0316900	Chr3D	114950278	114951727	-	114951002	Chr3D	118438216	118439666	-	118438941	1.0	0.997
gene:TraesCS3D03G0317000	Chr3D	115046652	115049579	+	115048115	Chr3D	118534227	118537153	+	118535690	0.999	0.999
gene:TraesCS3D03G0317100	Chr3D	115219741	115226881	+	115223311	Chr3D	118703628	118710768	+	118707198	1.0	1.0
gene:TraesCS3D03G0317200	Chr3D	115231656	115235699	+	115233677	Chr3D	118715284	118719327	+	118717305	1.0	1.0
gene:TraesCS3D03G0317600	Chr3D	115433926	115434643	-	115434284	Chr3D	118915869	118916586	-	118916227	1.0	1.0
gene:TraesCS3D03G0317700	Chr3D	115436285	115437018	-	115436651	Chr3D	118918228	118918961	-	118918594	1.0	1.0
gene:TraesCS3D03G0317800	Chr3D	115511226	115516705	-	115513965	Chr3D	118992900	118998379	-	118995639	1.0	1.0
gene:TraesCS3D03G0317900	Chr3D	115572842	115576734	-	115574788	Chr3D	119054291	119058183	-	119056237	1.0	1.0
gene:TraesCS3D03G0318200	Chr3D	115579509	115586922	-	115583215	Chr3D	119060958	119068371	-	119064664	1.0	1.0
gene:TraesCS3D03G0318400	Chr3D	116157550	116159833	+	116158691	Chr3D	119638547	119640830	+	119639688	1.0	1.0
gene:TraesCS3D03G0318500	Chr3D	116185490	116187902	+	116186696	Chr3D	119666489	119668901	+	119667695	1.0	1.0
gene:TraesCS3D03G0318900	Chr3D	116560700	116562838	+	116561769	Chr3D	120036979	120039117	+	120038048	1.0	1.0
gene:TraesCS3D03G0319000	Chr3D	116569259	116571584	+	116570421	Chr3D	120045538	120047863	+	120046700	1.0	1.0
gene:TraesCS3D03G0319100	Chr3D	116572033	116573976	+	116573004	Chr3D	120048312	120050255	+	120049283	1.0	1.0
gene:TraesCS3D03G0319200	Chr3D	116578325	116579712	+	116579018	Chr3D	120054604	120055991	+	120055297	1.0	1.0
gene:TraesCS3D03G0319300	Chr3D	116581128	116584427	+	116582777	Chr3D	120057407	120060712	+	120059059	1.0	0.997
gene:TraesCS3D03G0319400	Chr3D	116585322	116590103	+	116587712	Chr3D	120061619	120066400	+	120064009	1.0	1.0
gene:TraesCS3D03G0319600	Chr3D	116591725	116593119	+	116592422	Chr3D	120068022	120069416	+	120068719	1.0	1.0
gene:TraesCS3D03G0319700	Chr3D	116595205	116595513	-	116595359	Chr3D	120071502	120071810	-	120071656	1.0	1.0
gene:TraesCS3D03G0319900	Chr3D	116611787	116612050	+	116611918	Chr3D	120088083	120088346	+	120088214	1.0	1.0
gene:TraesCS3D03G0320100	Chr3D	116637321	116637608	+	116637464	Chr3D	120113711	120113998	+	120113854	1.0	1.0
gene:TraesCS3D03G0320500	Chr3D	116708941	116711412	-	116710176	Chr3D	120185322	120187782	-	120186552	1.0	0.999
gene:TraesCS3D03G0320600	Chr3D	116881315	116882068	+	116881691	Chr3D	120357819	120358572	+	120358195	1.0	1.0
gene:TraesCS3D03G0320900	Chr3D	116938264	116944345	-	116941304	Chr3D	120414284	120420365	-	120417324	1.0	0.999
gene:TraesCS3D03G0321000	Chr3D	116946501	116950213	+	116948357	Chr3D	120422520	120426232	+	120424376	1.0	1.0
gene:TraesCS3D03G0321100	Chr3D	116950243	116953032	+	116951637	Chr3D	120426262	120429051	+	120427656	1.0	1.0
gene:TraesCS3D03G0321200	Chr3D	116954892	116955763	+	116955327	Chr3D	120430911	120431782	+	120431346	1.0	0.998
gene:TraesCS3D03G0322100	Chr3D	119086801	119101827	-	119094314	Chr3D	122553452	122568477	-	122560964	1.0	0.999
gene:TraesCS3D03G0323100	Chr3D	119817243	119817620	+	119817431	Chr3D	123283781	123284158	+	123283969	1.0	1.0
gene:TraesCS3D03G0323200	Chr3D	119950888	119951244	+	119951066	Chr3D	123417276	123417632	+	123417454	1.0	1.0
gene:TraesCS3D03G0323300	Chr3D	119955001	119958076	-	119956538	Chr3D	123421392	123424467	-	123422929	1.0	1.0
gene:TraesCS3D03G0323500	Chr3D	120264426	120274021	-	120269223	Chr3D	123729790	123739386	-	123734588	1.0	1.0
gene:TraesCS3D03G0323600	Chr3D	120641947	120645224	-	120643585	Chr3D	124106426	124109703	-	124108064	1.0	1.0
gene:TraesCS3D03G0324000	Chr3D	120685934	120686608	+	120686271	Chr3D	124150414	124151088	+	124150751	1.0	1.0
gene:TraesCS3D03G0324100	Chr3D	120687983	120690807	-	120689395	Chr3D	124152463	124155287	-	124153875	1.0	0.999
gene:TraesCS3D03G0324300	Chr3D	120830255	120836254	-	120833254	Chr3D	124294565	124300563	-	124297564	1.0	1.0
gene:TraesCS3D03G0324400	Chr3D	120854101	120856991	+	120855546	Chr3D	124317834	124320724	+	124319279	1.0	1.0
gene:TraesCS3D03G0324800	Chr3D	121171829	121172624	+	121172226	Chr3D	124632345	124633140	+	124632742	1.0	1.0
gene:TraesCS3D03G0325500	Chr3D	121803432	121805474	-	121804453	Chr3D	125262830	125264872	-	125263851	1.0	1.0
gene:TraesCS3D03G0325900	Chr3D	121868132	121870498	-	121869315	Chr3D	125327633	125329999	-	125328816	1.0	0.999
gene:TraesCS3D03G0326000	Chr3D	121874956	121877779	-	121876367	Chr3D	125334675	125337498	-	125336086	1.0	1.0
gene:TraesCS3D03G0326100	Chr3D	121913688	121914104	+	121913896	Chr3D	125373427	125373843	+	125373635	1.0	1.0
gene:TraesCS3D03G0326300	Chr3D	122065667	122065954	+	122065810	Chr3D	125525625	125525912	+	125525768	1.0	1.0
gene:TraesCS3D03G0326400	Chr3D	122068428	122072498	-	122070463	Chr3D	125528386	125532456	-	125530421	1.0	1.0
gene:TraesCS3D03G0326800	Chr3D	122190987	122193220	-	122192103	Chr3D	125650471	125652704	-	125651587	1.0	1.0
gene:TraesCS3D03G0327400	Chr3D	122227468	122230903	+	122229185	Chr3D	125686951	125690386	+	125688668	1.0	1.0
gene:TraesCS3D03G0328300	Chr3D	122266544	122269509	-	122268026	Chr3D	125727877	125730464	-	125729170	1.0	0.996
gene:TraesCS3D03G0328400	Chr3D	122414516	122414984	-	122414750	Chr3D	125823052	125823520	-	125823286	1.0	1.0
gene:TraesCS3D03G0328600	Chr3D	122417347	122418071	+	122417709	Chr3D	125825883	125826607	+	125826245	1.0	1.0
gene:TraesCS3D03G0328700	Chr3D	122421078	122424844	+	122422961	Chr3D	125829614	125833381	+	125831497	1.0	1.0
gene:TraesCS3D03G0329500	Chr3D	122494899	122497064	-	122495981	Chr3D	125902160	125904325	-	125903242	1.0	1.0
gene:TraesCS3D03G0329600	Chr3D	122511518	122511784	+	122511651	Chr3D	125918512	125918778	+	125918645	1.0	1.0
gene:TraesCS3D03G0329900	Chr3D	123028986	123029649	+	123029317	Chr3D	126407078	126407741	+	126407409	1.0	1.0
gene:TraesCS3D03G0330000	Chr3D	123141413	123144523	+	123142968	Chr3D	126519845	126522955	+	126521400	1.0	1.0
gene:TraesCS3D03G0330500	Chr3D	123864693	123866218	+	123865455	Chr3D	127241302	127242827	+	127242064	1.0	1.0
gene:TraesCS3D03G0330600	Chr3D	123866668	123870916	-	123868792	Chr3D	127243277	127247525	-	127245401	1.0	1.0
gene:TraesCS3D03G0330900	Chr3D	123883998	123887806	-	123885902	Chr3D	127260125	127263933	-	127262029	1.0	1.0
gene:TraesCS3D03G0331300	Chr3D	124134675	124136157	-	124135416	Chr3D	127507751	127509233	-	127508492	1.0	0.999
gene:TraesCS3D03G0331500	Chr3D	124169871	124174397	-	124172134	Chr3D	127546524	127551050	-	127548787	1.0	1.0
gene:TraesCS3D03G0332000	Chr3D	124243847	124250559	-	124247203	Chr3D	127620508	127627221	-	127623864	1.0	0.984
gene:TraesCS3D03G0332200	Chr3D	124251751	124255779	-	124253765	Chr3D	127628413	127632441	-	127630427	1.0	1.0
gene:TraesCS3D03G0332300	Chr3D	124343013	124344262	-	124343637	Chr3D	127719101	127720350	-	127719725	1.0	1.0
gene:TraesCS3D03G0332500	Chr3D	124473762	124474238	-	124474000	Chr3D	127849805	127850281	-	127850043	1.0	1.0
gene:TraesCS3D03G0332800	Chr3D	124634771	124635361	+	124635066	Chr3D	128010897	128011475	+	128011186	0.979	0.979
gene:TraesCS3D03G0332900	Chr3D	124640332	124646307	+	124643319	Chr3D	128016446	128022421	+	128019433	1.0	1.0
gene:TraesCS3D03G0333100	Chr3D	125056533	125056936	-	125056734	Chr3D	128432507	128432910	-	128432708	1.0	1.0
gene:TraesCS3D03G0333200	Chr3D	125057980	125058576	-	125058278	Chr3D	128433954	128434550	-	128434252	1.0	1.0
gene:TraesCS3D03G0333600	Chr3D	125071023	125091335	+	125081179	Chr3D	128446997	128467505	+	128457251	1.0	1.0
gene:TraesCS3D03G0334000	Chr3D	125424849	125426543	+	125425696	Chr3D	128800633	128802327	+	128801480	1.0	0.998
gene:TraesCS3D03G0334300	Chr3D	126035114	126037836	-	126036475	Chr3D	129410269	129412991	-	129411630	1.0	1.0
gene:TraesCS3D03G0334400	Chr3D	126038183	126039828	+	126039005	Chr3D	129413338	129414983	+	129414160	1.0	1.0
gene:TraesCS3D03G0334600	Chr3D	126040817	126049481	+	126045149	Chr3D	129415970	129424669	+	129420319	1.0	1.0
gene:TraesCS3D03G0334800	Chr3D	126050336	126052638	-	126051487	Chr3D	129425524	129427826	-	129426675	1.0	1.0
gene:TraesCS3D03G0335700	Chr3D	126327564	126330309	+	126328936	Chr3D	129701365	129704110	+	129702737	1.0	1.0
gene:TraesCS3D03G0336200	Chr3D	126768006	126771868	+	126769937	Chr3D	130141345	130145207	+	130143276	1.0	1.0
gene:TraesCS3D03G0336300	Chr3D	126785767	126787684	-	126786725	Chr3D	130159335	130161243	-	130160289	0.993	0.993
gene:TraesCS3D03G0336700	Chr3D	126914708	126920498	-	126917603	Chr3D	130288943	130294844	-	130291893	1.0	1.0
gene:TraesCS3D03G0336900	Chr3D	126937467	126947653	-	126942560	Chr3D	130311762	130321948	-	130316855	1.0	1.0
gene:TraesCS3D03G0337100	Chr3D	127490360	127498049	+	127494204	Chr3D	130865485	130873174	+	130869329	1.0	1.0
gene:TraesCS3D03G0337200	Chr3D	127500244	127514329	+	127507286	Chr3D	130875369	130889512	+	130882440	1.0	1.0
gene:TraesCS3D03G0337400	Chr3D	127514933	127525300	+	127520116	Chr3D	130890116	130900505	+	130895310	1.0	1.0
gene:TraesCS3D03G0337600	Chr3D	127524208	127527479	-	127525843	Chr3D	130899413	130902684	-	130901048	1.0	1.0
gene:TraesCS3D03G0338100	Chr3D	127872872	127873664	-	127873268	Chr3D	131247738	131248530	-	131248134	1.0	1.0
gene:TraesCS3D03G0338600	Chr3D	127878902	127887889	+	127883395	Chr3D	131253731	131262718	+	131258224	1.0	1.0
gene:TraesCS3D03G0339000	Chr3D	128194328	128195968	-	128195148	Chr3D	131568345	131569985	-	131569165	1.0	1.0
gene:TraesCS3D03G0339100	Chr3D	128443438	128444639	+	128444038	Chr3D	131816158	131817359	+	131816758	1.0	1.0
gene:TraesCS3D03G0339300	Chr3D	128976616	128982973	+	128979794	Chr3D	132348567	132354924	+	132351745	1.0	1.0
gene:TraesCS3D03G0340400	Chr3D	129076551	129080497	+	129078524	Chr3D	132448646	132452592	+	132450619	1.0	1.0
gene:TraesCS3D03G0340500	Chr3D	129079745	129085988	-	129082866	Chr3D	132451840	132458083	-	132454961	1.0	1.0
gene:TraesCS3D03G0340800	Chr3D	129522242	129526783	+	129524512	Chr3D	132897828	132902369	+	132900098	1.0	1.0
gene:TraesCS3D03G0341000	Chr3D	129527819	129530051	-	129528935	Chr3D	132903405	132905637	-	132904521	1.0	1.0
gene:TraesCS3D03G0341200	Chr3D	129538840	129545173	+	129542006	Chr3D	132914651	132920984	+	132917817	1.0	1.0
gene:TraesCS3D03G0341400	Chr3D	129555715	129558501	+	129557108	Chr3D	132931634	132934420	+	132933027	1.0	1.0
gene:TraesCS3D03G0341900	Chr3D	129928294	129929671	+	129928982	Chr3D	133303768	133305145	+	133304456	1.0	1.0
gene:TraesCS3D03G0342600	Chr3D	131029058	131034371	+	131031714	Chr3D	134396717	134402030	+	134399373	1.0	1.0
gene:TraesCS3D03G0342700	Chr3D	131035112	131036995	+	131036053	Chr3D	134402771	134404654	+	134403712	1.0	1.0
gene:TraesCS3D03G0342800	Chr3D	131456662	131461602	+	131459132	Chr3D	134822037	134826977	+	134824507	1.0	1.0
gene:TraesCS3D03G0342900	Chr3D	131462616	131466425	+	131464520	Chr3D	134827991	134831800	+	134829895	1.0	0.999
gene:TraesCS3D03G0343000	Chr3D	131470091	131473261	+	131471676	Chr3D	134835466	134838636	+	134837051	1.0	0.999
gene:TraesCS3D03G0343200	Chr3D	131504128	131529337	+	131516732	Chr3D	134868772	134890592	+	134879682	1.0	1.0
gene:TraesCS3D03G0343300	Chr3D	131769328	131771357	+	131770342	Chr3D	135126939	135128968	+	135127953	1.0	1.0
gene:TraesCS3D03G0343500	Chr3D	131774581	131777680	-	131776130	Chr3D	135132192	135135291	-	135133741	1.0	1.0
gene:TraesCS3D03G0343600	Chr3D	131875473	131879208	+	131877340	Chr3D	135233068	135236831	+	135234949	1.0	1.0
gene:TraesCS3D03G0343800	Chr3D	131879184	131881287	-	131880235	Chr3D	135236807	135238910	-	135237858	1.0	1.0
gene:TraesCS3D03G0344000	Chr3D	131883188	131883830	-	131883509	Chr3D	135240811	135241453	-	135241132	1.0	1.0
gene:TraesCS3D03G0343900	Chr3D	131882142	131886173	-	131884157	Chr3D	135239765	135243796	-	135241780	1.0	1.0
gene:TraesCS3D03G0344500	Chr3D	131959491	131964081	-	131961786	Chr3D	135316326	135320916	-	135318621	1.0	1.0
gene:TraesCS3D03G0344700	Chr3D	131999529	132009532	+	132004530	Chr3D	135356364	135366367	+	135361365	1.0	1.0
gene:TraesCS3D03G0345200	Chr3D	132123748	132124893	+	132124320	Chr3D	135480406	135481551	+	135480978	1.0	1.0
gene:TraesCS3D03G0345500	Chr3D	132328370	132331943	-	132330156	Chr3D	135685383	135688956	-	135687169	1.0	1.0
gene:TraesCS3D03G0345700	Chr3D	132676664	132685068	+	132680866	Chr3D	136033428	136041832	+	136037630	1.0	0.999
gene:TraesCS3D03G0346100	Chr3D	132796546	132797398	+	132796972	Chr3D	136155046	136155898	+	136155472	1.0	1.0
gene:TraesCS3D03G0346300	Chr3D	133049623	133050357	+	133049990	Chr3D	136406499	136407233	+	136406866	1.0	0.998
gene:TraesCS3D03G0346400	Chr3D	133055288	133057528	+	133056408	Chr3D	136411263	136413503	+	136412383	1.0	1.0
gene:TraesCS3D03G0346500	Chr3D	133115934	133124714	+	133120324	Chr3D	136474722	136483502	+	136479112	1.0	0.998
gene:TraesCS3D03G0346600	Chr3D	133125140	133126896	-	133126018	Chr3D	136483928	136485684	-	136484806	1.0	0.999
gene:TraesCS3D03G0346800	Chr3D	133145757	133146289	-	133146023	Chr3D	136504663	136505195	-	136504929	1.0	1.0
gene:TraesCS3D03G0347000	Chr3D	133422015	133424262	+	133423138	Chr3D	136876523	136878772	+	136877647	1.0	0.998
gene:TraesCS3D03G0347100	Chr3D	133425218	133426122	+	133425670	Chr3D	136879728	136880632	+	136880180	1.0	1.0
gene:TraesCS3D03G0347200	Chr3D	133430296	133434519	+	133432407	Chr3D	136884806	136889029	+	136886917	1.0	1.0
gene:TraesCS3D03G0347300	Chr3D	133435290	133445858	-	133440574	Chr3D	136889800	136900347	-	136895073	1.0	0.999
gene:TraesCS3D03G0347400	Chr3D	133625123	133627424	-	133626273	Chr3D	137079071	137081372	-	137080221	1.0	1.0
gene:TraesCS3D03G0347600	Chr3D	134050965	134063359	-	134057162	Chr3D	137498364	137510762	-	137504563	1.0	1.0
gene:TraesCS3D03G0349200	Chr3D	134596482	134608173	+	134602327	Chr3D	138039208	138050900	+	138045054	1.0	1.0
gene:TraesCS3D03G0349300	Chr3D	134689398	134690351	+	134689874	Chr3D	138132313	138133266	+	138132789	1.0	1.0
gene:TraesCS3D03G0349500	Chr3D	135005360	135017510	+	135011435	Chr3D	138448507	138460657	+	138454582	1.0	1.0
gene:TraesCS3D03G0349800	Chr3D	135068261	135070209	+	135069235	Chr3D	138509943	138511891	+	138510917	1.0	1.0
gene:TraesCS3D03G0349900	Chr3D	135070248	135076090	+	135073169	Chr3D	138511930	138517564	+	138514747	1.0	1.0
gene:TraesCS3D03G0350200	Chr3D	135110542	135111159	-	135110850	Chr3D	138552003	138552620	-	138552311	1.0	0.998
gene:TraesCS3D03G0350400	Chr3D	135169165	135170468	+	135169816	Chr3D	138610821	138612124	+	138611472	1.0	1.0
gene:TraesCS3D03G0350900	Chr3D	135368903	135369649	-	135369276	Chr3D	138810661	138811407	-	138811034	1.0	0.998
gene:TraesCS3D03G0351100	Chr3D	135470778	135472703	-	135471740	Chr3D	138912382	138914307	-	138913344	1.0	1.0
gene:TraesCS3D03G0351200	Chr3D	135525813	135527464	+	135526638	Chr3D	138967086	138968737	+	138967911	1.0	1.0
gene:TraesCS3D03G0351300	Chr3D	135551571	135553088	-	135552329	Chr3D	138992869	138994386	-	138993627	1.0	1.0
gene:TraesCS3D03G0352000	Chr3D	135874338	135881242	+	135877790	Chr3D	139311525	139318539	+	139315032	1.0	1.0
gene:TraesCS3D03G0352100	Chr3D	135881696	135888763	+	135885229	Chr3D	139318993	139326080	+	139322536	1.0	0.998
gene:TraesCS3D03G0352300	Chr3D	136141612	136144673	-	136143142	Chr3D	139576995	139580056	-	139578525	1.0	1.0
gene:TraesCS3D03G0352400	Chr3D	136233775	136238444	+	136236109	Chr3D	139669175	139673844	+	139671509	1.0	1.0
gene:TraesCS3D03G0352600	Chr3D	136258085	136259638	-	136258861	Chr3D	139693685	139695238	-	139694461	1.0	1.0
gene:TraesCS3D03G0352700	Chr3D	136367827	136373477	-	136370652	Chr3D	139802250	139807900	-	139805075	1.0	1.0
gene:TraesCS3D03G0352900	Chr3D	136540896	136542307	-	136541601	Chr3D	139975667	139977078	-	139976372	1.0	1.0
gene:TraesCS3D03G0353200	Chr3D	136762030	136766346	-	136764188	Chr3D	140195121	140199437	-	140197279	1.0	1.0
gene:TraesCS3D03G0353400	Chr3D	136899830	136901783	+	136900806	Chr3D	140332777	140334730	+	140333753	1.0	1.0
gene:TraesCS3D03G0353600	Chr3D	136902284	136908036	-	136905160	Chr3D	140335231	140340983	-	140338107	1.0	1.0
gene:TraesCS3D03G0353700	Chr3D	136913193	136918299	-	136915746	Chr3D	140346295	140351401	-	140348848	1.0	1.0
gene:TraesCS3D03G0353800	Chr3D	137064955	137065254	-	137065104	Chr3D	140498399	140498698	-	140498548	1.0	1.0
gene:TraesCS3D03G0354000	Chr3D	137218420	137223942	+	137221181	Chr3D	140651233	140656521	+	140653877	1.0	1.0
gene:TraesCS3D03G0354500	Chr3D	137271473	137272690	-	137272081	Chr3D	140703867	140705084	-	140704475	1.0	1.0
gene:TraesCS3D03G0354700	Chr3D	137498821	137503000	+	137500910	Chr3D	140929575	140933754	+	140931664	1.0	1.0
gene:TraesCS3D03G0354800	Chr3D	137503284	137504507	-	137503895	Chr3D	140934038	140935261	-	140934649	1.0	1.0
gene:TraesCS3D03G0355200	Chr3D	137974049	137980204	+	137977126	Chr3D	141395844	141401999	+	141398921	1.0	1.0
gene:TraesCS3D03G0355300	Chr3D	137981940	137984849	-	137983394	Chr3D	141403735	141406644	-	141405189	1.0	1.0
gene:TraesCS3D03G0355600	Chr3D	138126300	138130555	+	138128427	Chr3D	141546232	141550511	+	141548371	1.0	1.0
gene:TraesCS3D03G0355900	Chr3D	138474658	138476236	+	138475447	Chr3D	141894408	141895986	+	141895197	1.0	1.0
gene:TraesCS3D03G0356000	Chr3D	138476200	138482794	-	138479497	Chr3D	141895950	141902499	-	141899224	1.0	1.0
gene:TraesCS3D03G0356100	Chr3D	138498525	138502552	+	138500538	Chr3D	141918229	141922257	+	141920243	1.0	0.999
gene:TraesCS3D03G0356500	Chr3D	138570404	138573759	-	138572081	Chr3D	141990109	141993464	-	141991786	1.0	1.0
gene:TraesCS3D03G0356600	Chr3D	138577698	138585415	-	138581556	Chr3D	141997403	142005120	-	142001261	1.0	1.0
gene:TraesCS3D03G0356700	Chr3D	138683155	138686347	-	138684751	Chr3D	142104966	142108158	-	142106562	1.0	1.0
gene:TraesCS3D03G0357000	Chr3D	139374332	139381475	+	139377903	Chr3D	142789303	142796565	+	142792934	1.0	0.999
gene:TraesCS3D03G0357100	Chr3D	139384136	139385347	+	139384741	Chr3D	142799134	142800345	+	142799739	1.0	1.0
gene:TraesCS3D03G0357700	Chr3D	140901423	140908759	+	140905091	Chr3D	144310393	144317729	+	144314061	1.0	1.0
gene:TraesCS3D03G0358000	Chr3D	141248537	141252756	+	141250646	Chr3D	144566823	144571042	+	144568932	1.0	1.0
gene:TraesCS3D03G0358100	Chr3D	141659023	141662222	+	141660622	Chr3D	144970629	144973828	+	144972228	1.0	1.0
gene:TraesCS3D03G0358500	Chr3D	141686441	141692832	+	141689636	Chr3D	144998222	145004613	+	145001417	1.0	1.0
gene:TraesCS3D03G0359700	Chr3D	141891630	141901748	-	141896689	Chr3D	145199154	145209272	-	145204213	1.0	0.999
gene:TraesCS3D03G0360000	Chr3D	141951529	141952125	-	141951827	Chr3D	145259699	145260295	-	145259997	1.0	1.0
gene:TraesCS3D03G0361400	Chr3D	142127770	142128924	+	142128347	Chr3D	145428897	145430051	+	145429474	1.0	0.999
gene:TraesCS3D03G0361500	Chr3D	142135275	142136279	+	142135777	Chr3D	145436402	145437406	+	145436904	1.0	1.0
gene:TraesCS3D03G0361600	Chr3D	142137896	142140593	-	142139244	Chr3D	145439023	145441720	-	145440371	1.0	1.0
gene:TraesCS3D03G0361700	Chr3D	142214185	142229688	+	142221936	Chr3D	145515181	145530560	+	145522870	1.0	1.0
gene:TraesCS3D03G0361800	Chr3D	142257016	142259143	+	142258079	Chr3D	145557886	145560013	+	145558949	1.0	1.0
gene:TraesCS3D03G0362100	Chr3D	142947904	142950394	+	142949149	Chr3D	146246788	146249278	+	146248033	1.0	1.0
gene:TraesCS3D03G0362200	Chr3D	142950610	142953173	+	142951891	Chr3D	146249494	146252057	+	146250775	1.0	1.0
gene:TraesCS3D03G0362300	Chr3D	142953460	142955334	-	142954397	Chr3D	146252344	146254218	-	146253281	1.0	1.0
gene:TraesCS3D03G0362500	Chr3D	142955465	142964488	+	142959976	Chr3D	146254349	146263372	+	146258860	1.0	1.0
gene:TraesCS3D03G0362600	Chr3D	142963883	142970812	-	142967347	Chr3D	146262767	146269696	-	146266231	1.0	1.0
gene:TraesCS3D03G0363300	Chr3D	143471417	143471796	+	143471606	Chr3D	146770630	146771009	+	146770819	1.0	1.0
gene:TraesCS3D03G0363400	Chr3D	143609698	143613623	+	143611660	Chr3D	146909333	146913258	+	146911295	1.0	0.999
gene:TraesCS3D03G0363500	Chr3D	143614897	143619124	-	143617010	Chr3D	146914532	146918759	-	146916645	1.0	1.0
gene:TraesCS3D03G0364400	Chr3D	143926139	143930143	+	143928141	Chr3D	147225641	147229642	+	147227641	0.999	0.999
gene:TraesCS3D03G0364700	Chr3D	144413312	144415929	+	144414620	Chr3D	147712930	147715547	+	147714238	1.0	1.0
gene:TraesCS3D03G0365200	Chr3D	144712342	144713239	+	144712790	Chr3D	148004522	148005419	+	148004970	1.0	1.0
gene:TraesCS3D03G0365700	Chr3D	144760478	144767162	-	144763820	Chr3D	148052932	148059616	-	148056274	1.0	1.0
gene:TraesCS3D03G0366000	Chr3D	145238918	145241448	+	145240183	Chr3D	148530117	148532647	+	148531382	1.0	1.0
gene:TraesCS3D03G0366400	Chr3D	145650561	145659863	-	145655212	Chr3D	148939229	148948531	-	148943880	1.0	1.0
gene:TraesCS3D03G0368300	Chr3D	147725650	147726021	+	147725835	Chr3D	150889538	150889909	+	150889723	1.0	1.0
gene:TraesCS3D03G0368900	Chr3D	147963682	147964629	-	147964155	Chr3D	151126395	151127342	-	151126868	1.0	1.0
gene:TraesCS3D03G0369000	Chr3D	148089616	148090338	-	148089977	Chr3D	151251944	151252666	-	151252305	1.0	1.0
gene:TraesCS3D03G0369700	Chr3D	148443179	148448642	+	148445910	Chr3D	151604336	151609799	+	151607067	1.0	1.0
gene:TraesCS3D03G0369900	Chr3D	148449279	148455081	-	148452180	Chr3D	151610436	151616238	-	151613337	1.0	1.0
gene:TraesCS3D03G0370000	Chr3D	148455335	148460241	+	148457788	Chr3D	151616492	151621517	+	151619004	1.0	0.915
gene:TraesCS3D03G0370100	Chr3D	148461080	148462917	-	148461998	Chr3D	151622356	151624193	-	151623274	1.0	1.0
gene:TraesCS3D03G0370300	Chr3D	148848152	148849726	+	148848939	Chr3D	152003175	152004749	+	152003962	1.0	1.0
gene:TraesCS3D03G0370800	Chr3D	148875787	148876920	-	148876353	Chr3D	152030808	152031941	-	152031374	1.0	1.0
gene:TraesCS3D03G0371600	Chr3D	149320626	149321750	-	149321188	Chr3D	152480147	152481271	-	152480709	1.0	1.0
gene:TraesCS3D03G0371700	Chr3D	149824799	149826260	+	149825529	Chr3D	152976971	152978432	+	152977701	1.0	1.0
gene:TraesCS3D03G0371900	Chr3D	150161660	150162637	+	150162148	Chr3D	153312969	153313946	+	153313457	1.0	1.0
gene:TraesCS3D03G0372000	Chr3D	150163232	150168505	-	150165868	Chr3D	153314541	153319814	-	153317177	1.0	1.0
gene:TraesCS3D03G0372100	Chr3D	150226008	150227623	+	150226815	Chr3D	153377478	153379093	+	153378285	1.0	1.0
gene:TraesCS3D03G0373100	Chr3D	150399254	150401692	+	150400473	Chr3D	153550773	153553211	+	153551992	1.0	1.0
gene:TraesCS3D03G0373400	Chr3D	151423368	151426724	-	151425046	Chr3D	154573490	154576846	-	154575168	1.0	1.0
gene:TraesCS3D03G0373500	Chr3D	151444832	151448477	-	151446654	Chr3D	154594954	154598599	-	154596776	1.0	0.999
gene:TraesCS3D03G0373900	Chr3D	152058393	152061829	+	152060111	Chr3D	155208983	155212419	+	155210701	1.0	0.999
gene:TraesCS3D03G0374400	Chr3D	152519116	152520956	+	152520036	Chr3D	155665085	155666925	+	155666005	1.0	0.999
gene:TraesCS3D03G0374500	Chr3D	153089720	153095278	+	153092499	Chr3D	156232040	156237598	+	156234819	1.0	1.0
gene:TraesCS3D03G0374900	Chr3D	153097294	153099576	-	153098435	Chr3D	156239614	156241896	-	156240755	1.0	1.0
gene:TraesCS3D03G0375000	Chr3D	153099901	153107875	-	153103888	Chr3D	156242221	156250195	-	156246208	1.0	1.0
gene:TraesCS3D03G0375400	Chr3D	153164920	153167827	+	153166373	Chr3D	156307129	156310045	+	156308587	1.0	1.0
gene:TraesCS3D03G0375500	Chr3D	153167885	153170727	-	153169306	Chr3D	156310103	156312945	-	156311524	1.0	1.0
gene:TraesCS3D03G0375600	Chr3D	153283518	153286581	+	153285049	Chr3D	156425832	156428895	+	156427363	1.0	0.999
gene:TraesCS3D03G0375700	Chr3D	153299592	153308131	+	153303861	Chr3D	156441906	156450445	+	156446175	1.0	1.0
gene:TraesCS3D03G0376300	Chr3D	153434570	153436948	+	153435759	Chr3D	156575042	156577420	+	156576231	1.0	1.0
