gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity
gene:TraesCS2D03G0107400	Chr2D	24013289	24018708	-	24015998	Chr2D	25054082	25059410	+	25056746	0.975	0.968
gene:TraesCS2D03G0107900	Chr2D	24048635	24054007	+	24051321	Chr2D	24952504	24957852	-	24955178	1.0	0.995
gene:TraesCS2D03G0108000	Chr2D	24054537	24065086	+	24059811	Chr2D	24941421	24951974	-	24946697	1.0	0.999
gene:TraesCS2D03G0108700	Chr2D	24082005	24085059	+	24083532	Chr2D	24921585	24924651	-	24923118	1.0	0.994
gene:TraesCS2D03G0108800	Chr2D	24087789	24089268	+	24088528	Chr2D	24917376	24918855	-	24918115	1.0	1.0
gene:TraesCS2D03G0109000	Chr2D	24093132	24096048	-	24094590	Chr2D	24910596	24913512	+	24912054	1.0	0.999
gene:TraesCS2D03G0109100	Chr2D	24099614	24101348	+	24100481	Chr2D	24905441	24907175	-	24906308	1.0	1.0
gene:TraesCS2D03G0109200	Chr2D	24151634	24152263	-	24151948	Chr2D	24854660	24855289	+	24854974	1.0	0.998
gene:TraesCS2D03G0109800	Chr2D	24193449	24195517	-	24194483	Chr2D	24812634	24814512	+	24813573	0.913	0.908
gene:TraesCS2D03G0109900	Chr2D	24352330	24353698	+	24353014	Chr2D	24656303	24657671	-	24656987	1.0	1.0
gene:TraesCS2D03G0110100	Chr2D	24370449	24371786	+	24371117	Chr2D	24638215	24639552	-	24638883	1.0	1.0
gene:TraesCS2D03G0110200	Chr2D	24373595	24375199	-	24374397	Chr2D	24634801	24636405	+	24635603	1.0	1.0
gene:TraesCS2D03G0110600	Chr2D	24402911	24405667	-	24404289	Chr2D	24606121	24608877	+	24607499	1.0	1.0
gene:TraesCS2D03G0110800	Chr2D	24424971	24427909	+	24426440	Chr2D	24583880	24586818	-	24585349	1.0	1.0
gene:TraesCS2D03G0111000	Chr2D	24433444	24439629	-	24436536	Chr2D	24572098	24578283	+	24575190	1.0	1.0
gene:TraesCS2D03G0111300	Chr2D	24500734	24507467	+	24504100	Chr2D	24505368	24511755	-	24508561	1.0	0.999
gene:TraesCS2D03G0111700	Chr2D	24662788	24663620	-	24663204	Chr2D	24462209	24463041	+	24462625	1.0	1.0
gene:TraesCS2D03G0111800	Chr2D	24663770	24666199	+	24664984	Chr2D	24459629	24462059	-	24460844	1.0	1.0
gene:TraesCS2D03G0111900	Chr2D	24726664	24728444	-	24727554	Chr2D	24397403	24399183	+	24398293	1.0	1.0
gene:TraesCS2D03G0112000	Chr2D	24745824	24748024	-	24746924	Chr2D	24377843	24380043	+	24378943	1.0	0.999
gene:TraesCS2D03G0112100	Chr2D	24753742	24755761	-	24754751	Chr2D	24370118	24372137	+	24371127	1.0	1.0
gene:TraesCS2D03G0112200	Chr2D	24804712	24806554	+	24805633	Chr2D	24318945	24320787	-	24319866	1.0	0.999
gene:TraesCS2D03G0112500	Chr2D	24866645	24868025	-	24867335	Chr2D	24257327	24258707	+	24258017	1.0	1.0
gene:TraesCS2D03G0112600	Chr2D	24876525	24879549	-	24878037	Chr2D	24245803	24248827	+	24247315	1.0	1.0
gene:TraesCS2D03G0112700	Chr2D	24992293	24994387	-	24993340	Chr2D	23984224	23986319	+	23985271	1.0	1.0
gene:TraesCS2D03G0112800	Chr2D	25003748	25010277	+	25007012	Chr2D	23968316	23974845	-	23971580	1.0	0.999
gene:TraesCS2D03G0112900	Chr2D	25016336	25016632	+	25016484	Chr2D	23961876	23962172	-	23962024	1.0	1.0
gene:TraesCS2D03G0113000	Chr2D	25035212	25036432	+	25035822	Chr2D	23942148	23943368	-	23942758	1.0	1.0
gene:TraesCS2D03G0113400	Chr2D	25111641	25114420	+	25113030	Chr2D	23864074	23866849	-	23865461	1.0	0.999
gene:TraesCS2D03G0113600	Chr2D	25117656	25119167	-	25118411	Chr2D	23859327	23860838	+	23860082	1.0	0.998
gene:TraesCS2D03G0114700	Chr2D	26241235	26242032	+	26241633	Chr2D	22397964	22398761	-	22398362	1.0	1.0
gene:TraesCS2D03G0114800	Chr2D	26309259	26309773	+	26309516	Chr2D	22330341	22330855	-	22330598	1.0	1.0
gene:TraesCS2D03G0114900	Chr2D	26310871	26315636	-	26313253	Chr2D	22324478	22329243	+	22326860	1.0	1.0
gene:TraesCS2D03G0115000	Chr2D	26477707	26482320	-	26480013	Chr2D	22175403	22180057	+	22177730	1.0	1.0
gene:TraesCS2D03G0115400	Chr2D	26527131	26528211	-	26527671	Chr2D	22129046	22130126	+	22129586	1.0	1.0
gene:TraesCS2D03G0115900	Chr2D	26651894	26653260	+	26652577	Chr2D	21995729	21997095	-	21996412	1.0	1.0
gene:TraesCS2D03G0116000	Chr2D	26680294	26680704	-	26680499	Chr2D	21968037	21968447	+	21968242	1.0	1.0
gene:TraesCS2D03G0116300	Chr2D	26694055	26700974	-	26697514	Chr2D	21947766	21954686	+	21951226	1.0	1.0
gene:TraesCS2D03G0116400	Chr2D	26709547	26711226	+	26710386	Chr2D	21937514	21939193	-	21938353	1.0	1.0
gene:TraesCS2D03G0116500	Chr2D	26718335	26728039	+	26723187	Chr2D	21920700	21930404	-	21925552	1.0	0.999
gene:TraesCS2D03G0116600	Chr2D	26736271	26755235	+	26745753	Chr2D	21893446	21912410	-	21902928	1.0	1.0
gene:TraesCS2D03G0119200	Chr2D	27282030	27283170	-	27282600	Chr2D	26441529	26442669	-	26442099	1.0	1.0
gene:TraesCS2D03G0119300	Chr2D	27286950	27296163	-	27291556	Chr2D	26446449	26455662	-	26451055	1.0	1.0
gene:TraesCS2D03G0119400	Chr2D	27302204	27304051	+	27303127	Chr2D	26461728	26463575	+	26462651	1.0	1.0
gene:TraesCS2D03G0119500	Chr2D	27310938	27312449	+	27311693	Chr2D	26470462	26471973	+	26471217	1.0	1.0
gene:TraesCS2D03G0119600	Chr2D	27314699	27318142	-	27316420	Chr2D	26474223	26477666	-	26475944	1.0	1.0
gene:TraesCS2D03G0119900	Chr2D	27582376	27582950	+	27582663	Chr2D	26738983	26739557	+	26739270	1.0	0.991
gene:TraesCS2D03G0120900	Chr2D	27985141	27986897	-	27986019	Chr2D	27141691	27143447	-	27142569	1.0	1.0
gene:TraesCS2D03G0121600	Chr2D	28294035	28296325	-	28295180	Chr2D	27448492	27450782	-	27449637	1.0	0.998
gene:TraesCS2D03G0121700	Chr2D	28300643	28306041	+	28303342	Chr2D	27455100	27460498	+	27457799	1.0	1.0
gene:TraesCS2D03G0121800	Chr2D	28304132	28315137	-	28309634	Chr2D	27458589	27469738	-	27464163	1.0	1.0
gene:TraesCS2D03G0123100	Chr2D	28447782	28448297	+	28448039	Chr2D	27602117	27602632	+	27602374	1.0	1.0
gene:TraesCS2D03G0123200	Chr2D	28448699	28454326	-	28451512	Chr2D	27603034	27608703	-	27605868	1.0	1.0
gene:TraesCS2D03G0123700	Chr2D	28479727	28483254	+	28481490	Chr2D	27633859	27637386	+	27635622	1.0	1.0
gene:TraesCS2D03G0123800	Chr2D	28483666	28485324	-	28484495	Chr2D	27637798	27639456	-	27638627	1.0	1.0
gene:TraesCS2D03G0124200	Chr2D	28505478	28507411	-	28506444	Chr2D	27659665	27661598	-	27660631	1.0	1.0
gene:TraesCS2D03G0124300	Chr2D	28559400	28568139	-	28563769	Chr2D	27713782	27722521	-	27718151	1.0	1.0
gene:TraesCS2D03G0125300	Chr2D	29029959	29031151	+	29030555	Chr2D	28167195	28168387	+	28167791	1.0	1.0
gene:TraesCS2D03G0125400	Chr2D	29041605	29047185	-	29044395	Chr2D	28178733	28184129	-	28181431	0.987	0.987
gene:TraesCS2D03G0125500	Chr2D	29220772	29233782	+	29227277	Chr2D	28356594	28369384	+	28362989	1.0	1.0
gene:TraesCS2D03G0125600	Chr2D	29234894	29235229	+	29235061	Chr2D	28370496	28370831	+	28370663	1.0	1.0
gene:TraesCS2D03G0125700	Chr2D	29243970	29246320	+	29245145	Chr2D	28379573	28381923	+	28380748	1.0	1.0
gene:TraesCS2D03G0125800	Chr2D	29285576	29287794	+	29286685	Chr2D	28421133	28423351	+	28422242	1.0	1.0
gene:TraesCS2D03G0125900	Chr2D	29291352	29295186	+	29293269	Chr2D	28426909	28430743	+	28428826	1.0	1.0
gene:TraesCS2D03G0126000	Chr2D	29298235	29302597	+	29300416	Chr2D	28433794	28438156	+	28435975	1.0	1.0
gene:TraesCS2D03G0126200	Chr2D	29427292	29435032	+	29431162	Chr2D	28554880	28562777	+	28558828	1.0	1.0
gene:TraesCS2D03G0126300	Chr2D	29457824	29459362	-	29458593	Chr2D	28585673	28587211	-	28586442	1.0	1.0
gene:TraesCS2D03G0126400	Chr2D	29469414	29472595	-	29471004	Chr2D	28597152	28600333	-	28598742	1.0	1.0
gene:TraesCS2D03G0126500	Chr2D	29496791	29504324	-	29500557	Chr2D	28616022	28623639	-	28619830	1.0	1.0
gene:TraesCS2D03G0126900	Chr2D	29559344	29563928	-	29561636	Chr2D	28678665	28683249	-	28680957	1.0	0.999
gene:TraesCS2D03G0127600	Chr2D	29625056	29628437	-	29626746	Chr2D	28744906	28748287	-	28746596	1.0	1.0
gene:TraesCS2D03G0127800	Chr2D	29730721	29733123	+	29731922	Chr2D	28851798	28852842	+	28852320	0.905	0.905
gene:TraesCS2D03G0127900	Chr2D	29735498	29736561	-	29736029	Chr2D	28855217	28856280	-	28855748	1.0	1.0
gene:TraesCS2D03G0128100	Chr2D	29745662	29746300	-	29745981	Chr2D	28865480	28866118	-	28865799	1.0	1.0
gene:TraesCS2D03G0128200	Chr2D	29751339	29754157	-	29752748	Chr2D	28871157	28873975	-	28872566	1.0	1.0
gene:TraesCS2D03G0128400	Chr2D	29796459	29797937	-	29797198	Chr2D	28916159	28917637	-	28916898	1.0	1.0
gene:TraesCS2D03G0128500	Chr2D	29810233	29811096	+	29810664	Chr2D	28929954	28930817	+	28930385	1.0	1.0
gene:TraesCS2D03G0128700	Chr2D	29826706	29827646	-	29827176	Chr2D	28946427	28947367	-	28946897	1.0	1.0
gene:TraesCS2D03G0128800	Chr2D	29832974	29834398	-	29833686	Chr2D	28952695	28954119	-	28953407	1.0	1.0
gene:TraesCS2D03G0128900	Chr2D	29856431	29857631	-	29857031	Chr2D	28976153	28977353	-	28976753	1.0	1.0
gene:TraesCS2D03G0129100	Chr2D	29861040	29862508	-	29861774	Chr2D	28980762	28982230	-	28981496	1.0	0.998
gene:TraesCS2D03G0129200	Chr2D	29864545	29865687	-	29865116	Chr2D	28984267	28985409	-	28984838	1.0	1.0
gene:TraesCS2D03G0129300	Chr2D	29874664	29876166	-	29875415	Chr2D	28994386	28995888	-	28995137	1.0	1.0
gene:TraesCS2D03G0129500	Chr2D	29879500	29881256	+	29880378	Chr2D	28999187	29000943	+	29000065	1.0	1.0
gene:TraesCS2D03G0129600	Chr2D	29881232	29886112	-	29883672	Chr2D	29000919	29005799	-	29003359	1.0	1.0
gene:TraesCS2D03G0129700	Chr2D	29887653	29890722	-	29889187	Chr2D	29007340	29010409	-	29008874	1.0	1.0
gene:TraesCS2D03G0129800	Chr2D	29892286	29895606	-	29893946	Chr2D	29011973	29015293	-	29013633	1.0	1.0
gene:TraesCS2D03G0129900	Chr2D	29897954	29903411	-	29900682	Chr2D	29017641	29023146	-	29020393	1.0	1.0
gene:TraesCS2D03G0130000	Chr2D	29905498	29910037	-	29907767	Chr2D	29025233	29029772	-	29027502	1.0	1.0
gene:TraesCS2D03G0130100	Chr2D	29923138	29927376	-	29925257	Chr2D	29042916	29047154	-	29045035	1.0	1.0
gene:TraesCS2D03G0130200	Chr2D	29928973	29933486	+	29931229	Chr2D	29048751	29053264	+	29051007	1.0	1.0
gene:TraesCS2D03G0130400	Chr2D	29937493	29939110	-	29938301	Chr2D	29057271	29058888	-	29058079	1.0	0.999
gene:TraesCS2D03G0130500	Chr2D	29942406	29944101	-	29943253	Chr2D	29062184	29063879	-	29063031	1.0	1.0
gene:TraesCS2D03G0130600	Chr2D	29952101	29955396	-	29953748	Chr2D	29071879	29075174	-	29073526	1.0	1.0
gene:TraesCS2D03G0130700	Chr2D	29964916	29969952	-	29967434	Chr2D	29084692	29089728	-	29087210	1.0	1.0
gene:TraesCS2D03G0130900	Chr2D	29971149	29975748	-	29973448	Chr2D	29090925	29095524	-	29093224	1.0	1.0
gene:TraesCS2D03G0131000	Chr2D	29978542	29982950	-	29980746	Chr2D	29098318	29102726	-	29100522	1.0	1.0
gene:TraesCS2D03G0131100	Chr2D	30020967	30021662	+	30021314	Chr2D	29143080	29143775	+	29143427	1.0	0.998
gene:TraesCS2D03G0131500	Chr2D	30041172	30043508	-	30042340	Chr2D	29163491	29165827	-	29164659	1.0	1.0
gene:TraesCS2D03G0131700	Chr2D	30052952	30057531	-	30055241	Chr2D	29175319	29179877	-	29177598	0.995	0.995
gene:TraesCS2D03G0131800	Chr2D	30062285	30066777	-	30064531	Chr2D	29184688	29189180	-	29186934	1.0	1.0
gene:TraesCS2D03G0132300	Chr2D	30376277	30378010	+	30377143	Chr2D	29497773	29499506	+	29498639	1.0	0.999
gene:TraesCS2D03G0132400	Chr2D	30383892	30386900	-	30385396	Chr2D	29505336	29508344	-	29506840	1.0	1.0
gene:TraesCS2D03G0132700	Chr2D	30389056	30392959	-	30391007	Chr2D	29510500	29514403	-	29512451	1.0	1.0
gene:TraesCS2D03G0132900	Chr2D	30394477	30397797	-	30396137	Chr2D	29515921	29519241	-	29517581	1.0	1.0
gene:TraesCS2D03G0133000	Chr2D	30519013	30522154	+	30520583	Chr2D	29639551	29642686	+	29641118	0.996	0.996
gene:TraesCS2D03G0133100	Chr2D	30594383	30608175	-	30601279	Chr2D	29715011	29728803	-	29721907	1.0	1.0
gene:TraesCS2D03G0133500	Chr2D	30694030	30694173	-	30694101	Chr2D	29814741	29814884	-	29814812	1.0	1.0
gene:TraesCS2D03G0133600	Chr2D	30698312	30701569	-	30699940	Chr2D	29819023	29822280	-	29820651	1.0	1.0
gene:TraesCS2D03G0133800	Chr2D	30724560	30728191	+	30726375	Chr2D	29845352	29848983	+	29847167	1.0	1.0
gene:TraesCS2D03G0133900	Chr2D	30731252	30732725	+	30731988	Chr2D	29852044	29853517	+	29852780	1.0	1.0
gene:TraesCS2D03G0134000	Chr2D	30737279	30740522	-	30738900	Chr2D	29857734	29860977	-	29859355	1.0	1.0
gene:TraesCS2D03G0134200	Chr2D	30795737	30797432	+	30796584	Chr2D	29915679	29917374	+	29916526	1.0	1.0
gene:TraesCS2D03G0134600	Chr2D	30840411	30853998	-	30847204	Chr2D	29960460	29974049	-	29967254	1.0	1.0
gene:TraesCS2D03G0134700	Chr2D	30862673	30864324	+	30863498	Chr2D	29982724	29984375	+	29983549	1.0	0.995
gene:TraesCS2D03G0134800	Chr2D	30880943	30882801	-	30881872	Chr2D	30000864	30002722	-	30001793	1.0	0.999
gene:TraesCS2D03G0135200	Chr2D	30931100	30932797	+	30931948	Chr2D	30050091	30051788	+	30050939	1.0	1.0
gene:TraesCS2D03G0135500	Chr2D	30950121	30950960	-	30950540	Chr2D	30068818	30069657	-	30069237	1.0	1.0
gene:TraesCS2D03G0136100	Chr2D	31116150	31120944	-	31118547	Chr2D	30233419	30238213	-	30235816	1.0	1.0
gene:TraesCS2D03G0136200	Chr2D	31121021	31126971	+	31123996	Chr2D	30238290	30244240	+	30241265	1.0	1.0
gene:TraesCS2D03G0136300	Chr2D	31129022	31133441	+	31131231	Chr2D	30246390	30250809	+	30248599	1.0	1.0
gene:TraesCS2D03G0136400	Chr2D	31140463	31147823	+	31144143	Chr2D	30257811	30265236	+	30261523	1.0	1.0
gene:TraesCS2D03G0136500	Chr2D	31150200	31151970	-	31151085	Chr2D	30267613	30269383	-	30268498	1.0	0.999
gene:TraesCS2D03G0136600	Chr2D	31246309	31247987	+	31247148	Chr2D	30363498	30365176	+	30364337	1.0	1.0
gene:TraesCS2D03G0136800	Chr2D	31412462	31414806	+	31413634	Chr2D	30529550	30531894	+	30530722	1.0	0.999
gene:TraesCS2D03G0136900	Chr2D	31452923	31455883	+	31454403	Chr2D	30569422	30572382	+	30570902	1.0	1.0
gene:TraesCS2D03G0137000	Chr2D	31463489	31474431	+	31468960	Chr2D	30579988	30590924	+	30585456	1.0	1.0
gene:TraesCS2D03G0137100	Chr2D	31486532	31490214	+	31488373	Chr2D	30603070	30606752	+	30604911	1.0	1.0
gene:TraesCS2D03G0137200	Chr2D	31490819	31493404	-	31492111	Chr2D	30607357	30609942	-	30608649	1.0	1.0
gene:TraesCS2D03G0137800	Chr2D	31644551	31647738	+	31646144	Chr2D	30760399	30763586	+	30761992	1.0	1.0
gene:TraesCS2D03G0137900	Chr2D	31674988	31677058	+	31676023	Chr2D	30791643	30793713	+	30792678	1.0	1.0
gene:TraesCS2D03G0138200	Chr2D	31699093	31704264	+	31701678	Chr2D	30815635	30820806	+	30818220	1.0	1.0
gene:TraesCS2D03G0138700	Chr2D	31794797	31802670	+	31798733	Chr2D	30911806	30919679	+	30915742	1.0	1.0
gene:TraesCS2D03G0138900	Chr2D	31830280	31835135	+	31832707	Chr2D	30947289	30952144	+	30949716	1.0	1.0
gene:TraesCS2D03G0139000	Chr2D	31839208	31840607	-	31839907	Chr2D	30955946	30957345	-	30956645	1.0	1.0
gene:TraesCS2D03G0139300	Chr2D	32050493	32051746	-	32051119	Chr2D	31165048	31166301	-	31165674	1.0	1.0
gene:TraesCS2D03G0139700	Chr2D	32112069	32113330	-	32112699	Chr2D	31225627	31226888	-	31226257	1.0	1.0
gene:TraesCS2D03G0140000	Chr2D	32164492	32164995	-	32164743	Chr2D	31277816	31278319	-	31278067	1.0	1.0
gene:TraesCS2D03G0140400	Chr2D	32293114	32294425	-	32293769	Chr2D	31298859	31300170	-	31299514	1.0	1.0
gene:TraesCS2D03G0140600	Chr2D	32300757	32302009	-	32301383	Chr2D	31306142	31307394	-	31306768	1.0	1.0
gene:TraesCS2D03G0140800	Chr2D	32309948	32313253	-	32311600	Chr2D	31315330	31318635	-	31316982	1.0	0.998
gene:TraesCS2D03G0140900	Chr2D	32313673	32325986	-	32319829	Chr2D	31319055	31331368	-	31325211	1.0	1.0
gene:TraesCS2D03G0141000	Chr2D	32389047	32390660	-	32389853	Chr2D	31394592	31396205	-	31395398	1.0	1.0
gene:TraesCS2D03G0141100	Chr2D	32396160	32397494	+	32396827	Chr2D	31401703	31403037	+	31402370	1.0	1.0
gene:TraesCS2D03G0141200	Chr2D	32397525	32403621	-	32400573	Chr2D	31403068	31409164	-	31406116	1.0	0.999
gene:TraesCS2D03G0141300	Chr2D	32419214	32419903	-	32419558	Chr2D	31424732	31425421	-	31425076	1.0	1.0
gene:TraesCS2D03G0141600	Chr2D	32462216	32462893	-	32462554	Chr2D	31467799	31468476	-	31468137	1.0	1.0
gene:TraesCS2D03G0141700	Chr2D	32466506	32471387	-	32468946	Chr2D	31472090	31476971	-	31474530	1.0	1.0
gene:TraesCS2D03G0141800	Chr2D	32483581	32484646	+	32484113	Chr2D	31489216	31490281	+	31489748	1.0	0.999
gene:TraesCS2D03G0142000	Chr2D	32497806	32498467	+	32498136	Chr2D	31503443	31504104	+	31503773	1.0	1.0
gene:TraesCS2D03G0142200	Chr2D	32507480	32510686	-	32509083	Chr2D	31513117	31516323	-	31514720	1.0	1.0
gene:TraesCS2D03G0142400	Chr2D	32517097	32519269	+	32518183	Chr2D	31522734	31524906	+	31523820	1.0	0.999
gene:TraesCS2D03G0142500	Chr2D	32527989	32531629	-	32529809	Chr2D	31533769	31537409	-	31535589	1.0	1.0
gene:TraesCS2D03G0142800	Chr2D	32543444	32550454	-	32546949	Chr2D	31549224	31556233	-	31552728	1.0	1.0
gene:TraesCS2D03G0143000	Chr2D	32607775	32612216	+	32609995	Chr2D	31614103	31618544	+	31616323	1.0	1.0
gene:TraesCS2D03G0143100	Chr2D	32644559	32649565	+	32647062	Chr2D	31650992	31655998	+	31653495	1.0	1.0
gene:TraesCS2D03G0143400	Chr2D	32716318	32720064	+	32718191	Chr2D	31719059	31722805	+	31720932	1.0	1.0
gene:TraesCS2D03G0143500	Chr2D	32721087	32722522	-	32721804	Chr2D	31723828	31725263	-	31724545	1.0	1.0
gene:TraesCS2D03G0143700	Chr2D	32733793	32735403	-	32734598	Chr2D	31735868	31737478	-	31736673	1.0	1.0
gene:TraesCS2D03G0143900	Chr2D	32805760	32809958	+	32807859	Chr2D	31806630	31810828	+	31808729	1.0	1.0
gene:TraesCS2D03G0144200	Chr2D	32847172	32848928	+	32848050	Chr2D	31847495	31849251	+	31848373	1.0	1.0
gene:TraesCS2D03G0144400	Chr2D	32992895	32993521	-	32993208	Chr2D	31993823	31994449	-	31994136	1.0	1.0
gene:TraesCS2D03G0144600	Chr2D	33035746	33037192	-	33036469	Chr2D	32034519	32035965	-	32035242	1.0	1.0
gene:TraesCS2D03G0145100	Chr2D	33563825	33565289	+	33564557	Chr2D	32561057	32562521	+	32561789	1.0	1.0
gene:TraesCS2D03G0145200	Chr2D	33565440	33569442	-	33567441	Chr2D	32562672	32566674	-	32564673	1.0	1.0
gene:TraesCS2D03G0145300	Chr2D	33611957	33613490	-	33612723	Chr2D	32608988	32610521	-	32609754	1.0	1.0
gene:TraesCS2D03G0145400	Chr2D	33657938	33659657	-	33658797	Chr2D	32654346	32656065	-	32655205	1.0	1.0
gene:TraesCS2D03G0145600	Chr2D	33788483	33790158	-	33789320	Chr2D	32784185	32785860	-	32785022	1.0	1.0
gene:TraesCS2D03G0145800	Chr2D	33866055	33871782	-	33868918	Chr2D	32860095	32865822	-	32862958	1.0	1.0
gene:TraesCS2D03G0146000	Chr2D	33946570	33949949	-	33948259	Chr2D	32939252	32942631	-	32940941	1.0	1.0
gene:TraesCS2D03G0146100	Chr2D	33956297	33958861	+	33957579	Chr2D	32948812	32951376	+	32950094	1.0	1.0
gene:TraesCS2D03G0146300	Chr2D	33969464	33971017	+	33970240	Chr2D	32961979	32963532	+	32962755	1.0	1.0
gene:TraesCS2D03G0146400	Chr2D	34008129	34011192	-	34009660	Chr2D	33000089	33003152	-	33001620	1.0	1.0
gene:TraesCS2D03G0146500	Chr2D	34088296	34091643	-	34089969	Chr2D	33079133	33082480	-	33080806	1.0	1.0
gene:TraesCS2D03G0146600	Chr2D	34095668	34096635	+	34096151	Chr2D	33086299	33087266	+	33086782	1.0	1.0
gene:TraesCS2D03G0146700	Chr2D	34111802	34116218	-	34114010	Chr2D	33102204	33106620	-	33104412	1.0	1.0
gene:TraesCS2D03G0146900	Chr2D	34130997	34131869	-	34131433	Chr2D	33121389	33122261	-	33121825	1.0	1.0
gene:TraesCS2D03G0147100	Chr2D	34210907	34212333	-	34211620	Chr2D	33201185	33202611	-	33201898	1.0	1.0
gene:TraesCS2D03G0147200	Chr2D	34241728	34250589	+	34246158	Chr2D	33232339	33241200	+	33236769	1.0	1.0
gene:TraesCS2D03G0147300	Chr2D	34340403	34344320	+	34342361	Chr2D	33329734	33333651	+	33331692	1.0	1.0
gene:TraesCS2D03G0147400	Chr2D	34353967	34357230	-	34355598	Chr2D	33342983	33346246	-	33344614	1.0	1.0
gene:TraesCS2D03G0147700	Chr2D	34460909	34462339	+	34461624	Chr2D	33445537	33446967	+	33446252	1.0	1.0
gene:TraesCS2D03G0148300	Chr2D	34530001	34532215	+	34531108	Chr2D	33512630	33514844	+	33513737	1.0	1.0
gene:TraesCS2D03G0148400	Chr2D	34532742	34542126	-	34537434	Chr2D	33515371	33524735	-	33520053	0.995	0.995
gene:TraesCS2D03G0148600	Chr2D	34563110	34563691	-	34563400	Chr2D	33545362	33545943	-	33545652	1.0	1.0
gene:TraesCS2D03G0148700	Chr2D	34580428	34581715	-	34581071	Chr2D	33562680	33563967	-	33563323	1.0	1.0
gene:TraesCS2D03G0148900	Chr2D	34600981	34609328	-	34605154	Chr2D	33583183	33591529	-	33587356	0.999	0.999
gene:TraesCS2D03G0149000	Chr2D	34618129	34619480	+	34618804	Chr2D	33600361	33601712	+	33601036	1.0	0.988
gene:TraesCS2D03G0149300	Chr2D	34654237	34655918	-	34655077	Chr2D	33636206	33637887	-	33637046	1.0	1.0
gene:TraesCS2D03G0149400	Chr2D	34658291	34659748	+	34659019	Chr2D	33640260	33641717	+	33640988	1.0	0.999
gene:TraesCS2D03G0149600	Chr2D	34899877	34902111	-	34900994	Chr2D	33788252	33790279	-	33789265	0.987	0.986
gene:TraesCS2D03G0150100	Chr2D	35023533	35024765	+	35024149	Chr2D	33911778	33913010	+	33912394	1.0	1.0
gene:TraesCS2D03G0150300	Chr2D	35048961	35053997	+	35051479	Chr2D	33937258	33942294	+	33939776	1.0	1.0
gene:TraesCS2D03G0150400	Chr2D	35054002	35057297	+	35055649	Chr2D	33942299	33945594	+	33943946	1.0	1.0
gene:TraesCS2D03G0150500	Chr2D	35058926	35064340	+	35061633	Chr2D	33947223	33952637	+	33949930	1.0	1.0
gene:TraesCS2D03G0150700	Chr2D	35067300	35069804	+	35068552	Chr2D	33955597	33958101	+	33956849	1.0	1.0
gene:TraesCS2D03G0150800	Chr2D	35220476	35223702	+	35222089	Chr2D	34108909	34112135	+	34110522	1.0	1.0
gene:TraesCS2D03G0150900	Chr2D	35226501	35232053	+	35229277	Chr2D	34115073	34120625	+	34117849	1.0	0.999
gene:TraesCS2D03G0151100	Chr2D	35242916	35246106	-	35244511	Chr2D	34131525	34134715	-	34133120	1.0	1.0
gene:TraesCS2D03G0151200	Chr2D	35250644	35251647	-	35251145	Chr2D	34139269	34140272	-	34139770	1.0	1.0
gene:TraesCS2D03G0151500	Chr2D	35304599	35307714	-	35306156	Chr2D	34193689	34196804	-	34195246	1.0	1.0
gene:TraesCS2D03G0151600	Chr2D	35420210	35422256	-	35421233	Chr2D	34309572	34311618	-	34310595	1.0	1.0
gene:TraesCS2D03G0151700	Chr2D	35473505	35488105	+	35480805	Chr2D	34362911	34377604	+	34370257	1.0	1.0
gene:TraesCS2D03G0152100	Chr2D	35496082	35498722	-	35497402	Chr2D	34385581	34388221	-	34386901	1.0	1.0
gene:TraesCS2D03G0152300	Chr2D	35557661	35567434	+	35562547	Chr2D	34446720	34456493	+	34451606	1.0	1.0
gene:TraesCS2D03G0152900	Chr2D	35621604	35624029	+	35622816	Chr2D	34510813	34513238	+	34512025	1.0	1.0
gene:TraesCS2D03G0153100	Chr2D	35628364	35630660	-	35629512	Chr2D	34517573	34519869	-	34518721	1.0	1.0
gene:TraesCS2D03G0153300	Chr2D	35800134	35802430	+	35801282	Chr2D	34689351	34691647	+	34690499	1.0	1.0
gene:TraesCS2D03G0153600	Chr2D	35835969	35836969	-	35836469	Chr2D	34725635	34726635	-	34726135	1.0	1.0
gene:TraesCS2D03G0154100	Chr2D	35973415	35978494	+	35975954	Chr2D	34863002	34868081	+	34865541	1.0	1.0
gene:TraesCS2D03G0154200	Chr2D	35981779	35982809	+	35982294	Chr2D	34871367	34872397	+	34871882	1.0	1.0
gene:TraesCS2D03G0154300	Chr2D	36033545	36035092	-	36034318	Chr2D	34922915	34924462	-	34923688	1.0	1.0
gene:TraesCS2D03G0154700	Chr2D	36103542	36104926	-	36104234	Chr2D	34992146	34993530	-	34992838	1.0	1.0
gene:TraesCS2D03G0154800	Chr2D	36128513	36129528	-	36129020	Chr2D	35016854	35017869	-	35017361	1.0	1.0
gene:TraesCS2D03G0154900	Chr2D	36132426	36132882	+	36132654	Chr2D	35020767	35021223	+	35020995	1.0	1.0
gene:TraesCS2D03G0155100	Chr2D	36145863	36148541	+	36147202	Chr2D	35034326	35037004	+	35035665	1.0	1.0
gene:TraesCS2D03G0155400	Chr2D	36157199	36160408	-	36158803	Chr2D	35045708	35049057	-	35047382	1.0	1.0
