gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity
gene:TraesCS6A03G0162200	Chr6A	42757356	42758525	-	42757940	Chr6A	37866982	37868151	-	37867566	1.0	1.0
gene:TraesCS6A03G0162400	Chr6A	43025896	43030868	+	43028382	Chr6A	38117548	38122517	+	38120032	0.998	0.997
gene:TraesCS6A03G0163000	Chr6A	43106599	43108299	+	43107449	Chr6A	38197710	38199410	+	38198560	1.0	1.0
gene:TraesCS6A03G0163300	Chr6A	43347002	43348999	-	43348000	Chr6A	38435402	38437399	-	38436400	1.0	1.0
gene:TraesCS6A03G0165400	Chr6A	44345650	44346181	+	44345915	Chr6A	39360723	39361254	+	39360988	1.0	1.0
gene:TraesCS6A03G0165600	Chr6A	44356894	44360388	-	44358641	Chr6A	39371966	39375460	-	39373713	1.0	1.0
gene:TraesCS6A03G0165700	Chr6A	44461619	44463017	+	44462318	Chr6A	39476558	39477956	+	39477257	1.0	1.0
gene:TraesCS6A03G0166000	Chr6A	44857118	44857880	+	44857499	Chr6A	39872401	39873163	+	39872782	1.0	1.0
gene:TraesCS6A03G0166100	Chr6A	44866199	44866627	+	44866413	Chr6A	39881515	39881943	+	39881729	1.0	1.0
gene:TraesCS6A03G0166200	Chr6A	44977697	44982100	-	44979898	Chr6A	39992886	39997102	-	39994994	1.0	1.0
gene:TraesCS6A03G0166300	Chr6A	44982202	44985972	+	44984087	Chr6A	39997204	40000974	+	39999089	1.0	1.0
gene:TraesCS6A03G0166700	Chr6A	45190002	45196955	+	45193478	Chr6A	40291416	40298369	+	40294892	1.0	1.0
gene:TraesCS6A03G0167600	Chr6A	45503578	45504216	-	45503897	Chr6A	40400445	40401083	-	40400764	1.0	0.998
gene:TraesCS6A03G0168000	Chr6A	45779090	45783761	+	45781425	Chr6A	40675628	40680299	+	40677963	1.0	1.0
gene:TraesCS6A03G0168500	Chr6A	46944065	46946005	+	46945035	Chr6A	41816231	41818171	+	41817201	1.0	1.0
gene:TraesCS6A03G0168700	Chr6A	47035368	47036989	+	47036178	Chr6A	41892145	41893766	+	41892955	1.0	1.0
gene:TraesCS6A03G0168900	Chr6A	47545012	47548011	+	47546511	Chr6A	42388606	42391605	+	42390105	1.0	0.995
gene:TraesCS6A03G0169200	Chr6A	47798557	47798808	-	47798682	Chr6A	42603649	42603900	-	42603774	1.0	1.0
gene:TraesCS6A03G0170500	Chr6A	48252364	48253049	-	48252706	Chr6A	43047072	43047757	-	43047414	1.0	1.0
gene:TraesCS6A03G0170600	Chr6A	48258844	48262287	+	48260565	Chr6A	43053617	43057060	+	43055338	1.0	1.0
gene:TraesCS6A03G0170900	Chr6A	48313232	48313920	+	48313576	Chr6A	43108028	43108716	+	43108372	1.0	1.0
gene:TraesCS6A03G0171200	Chr6A	48558083	48561036	+	48559559	Chr6A	43352633	43355586	+	43354109	1.0	1.0
gene:TraesCS6A03G0171600	Chr6A	48657300	48662741	+	48660020	Chr6A	43455250	43460691	+	43457970	1.0	0.999
gene:TraesCS6A03G0171900	Chr6A	48885142	48886484	-	48885813	Chr6A	43681615	43682957	-	43682286	1.0	0.998
gene:TraesCS6A03G0173000	Chr6A	49196398	49197525	-	49196961	Chr6A	43988646	43989773	-	43989209	1.0	1.0
gene:TraesCS6A03G0173300	Chr6A	49460923	49461309	-	49461116	Chr6A	44252764	44253150	-	44252957	1.0	1.0
gene:TraesCS6A03G0173700	Chr6A	49493974	49494702	+	49494338	Chr6A	44279260	44279988	+	44279624	1.0	1.0
gene:TraesCS6A03G0173800	Chr6A	49512571	49513188	-	49512879	Chr6A	44297856	44298473	-	44298164	1.0	1.0
gene:TraesCS6A03G0174000	Chr6A	49628636	49632602	-	49630619	Chr6A	44393486	44397452	-	44395469	1.0	1.0
gene:TraesCS6A03G0174100	Chr6A	49634956	49638425	+	49636690	Chr6A	44399806	44403275	+	44401540	1.0	1.0
gene:TraesCS6A03G0174200	Chr6A	49638672	49648835	-	49643753	Chr6A	44403522	44413685	-	44408603	1.0	1.0
gene:TraesCS6A03G0174400	Chr6A	49692788	49694981	-	49693884	Chr6A	44454745	44456938	-	44455841	1.0	0.999
gene:TraesCS6A03G0174500	Chr6A	49714420	49715919	-	49715169	Chr6A	44475488	44476987	-	44476237	1.0	1.0
gene:TraesCS6A03G0175500	Chr6A	49901138	49901785	+	49901461	Chr6A	44664792	44665439	+	44665115	1.0	1.0
gene:TraesCS6A03G0175600	Chr6A	49904813	49905146	-	49904979	Chr6A	44668467	44668800	-	44668633	1.0	1.0
gene:TraesCS6A03G0175700	Chr6A	49906767	49911686	+	49909226	Chr6A	44670421	44675415	+	44672918	0.999	0.997
gene:TraesCS6A03G0175800	Chr6A	50036799	50038156	+	50037477	Chr6A	44825017	44826377	+	44825697	1.0	0.991
gene:TraesCS6A03G0176200	Chr6A	50071593	50075867	+	50073730	Chr6A	44888125	44892399	+	44890262	1.0	1.0
gene:TraesCS6A03G0176700	Chr6A	50475494	50479892	-	50477693	Chr6A	45267831	45272288	-	45270059	1.0	1.0
gene:TraesCS6A03G0176900	Chr6A	50568635	50571436	+	50570035	Chr6A	45359986	45362787	+	45361386	1.0	1.0
gene:TraesCS6A03G0177000	Chr6A	50578387	50581351	-	50579869	Chr6A	45369808	45372791	-	45371299	1.0	1.0
gene:TraesCS6A03G0177500	Chr6A	50628681	50630390	-	50629535	Chr6A	45413883	45415592	-	45414737	1.0	1.0
gene:TraesCS6A03G0177600	Chr6A	50634734	50635633	+	50635183	Chr6A	45419996	45420895	+	45420445	1.0	1.0
gene:TraesCS6A03G0177700	Chr6A	50817441	50819763	+	50818602	Chr6A	45601730	45604051	+	45602890	0.999	0.999
gene:TraesCS6A03G0177800	Chr6A	50830325	50836580	+	50833452	Chr6A	45614751	45621006	+	45617878	1.0	1.0
gene:TraesCS6A03G0178100	Chr6A	50913309	50917454	+	50915381	Chr6A	45697725	45701870	+	45699797	1.0	1.0
gene:TraesCS6A03G0178200	Chr6A	50968293	50970641	+	50969467	Chr6A	45752896	45755244	+	45754070	1.0	0.998
gene:TraesCS6A03G0178400	Chr6A	50987193	50988514	-	50987853	Chr6A	45771836	45773157	-	45772496	1.0	1.0
gene:TraesCS6A03G0178600	Chr6A	51034785	51038409	+	51036597	Chr6A	45819655	45823382	+	45821518	0.999	0.933
gene:TraesCS6A03G0178700	Chr6A	51098264	51099364	-	51098814	Chr6A	45883174	45884277	-	45883725	1.0	0.997
gene:TraesCS6A03G0178900	Chr6A	51123002	51123847	-	51123424	Chr6A	45908221	45909071	-	45908646	1.0	0.991
gene:TraesCS6A03G0179500	Chr6A	51445538	51451318	+	51448428	Chr6A	46236147	46241924	+	46239035	1.0	0.998
gene:TraesCS6A03G0179600	Chr6A	51454123	51457677	+	51455900	Chr6A	46244732	46247017	+	46245874	0.978	0.978
gene:TraesCS6A03G0179700	Chr6A	51481230	51485561	+	51483395	Chr6A	46270722	46274171	+	46272446	0.922	0.922
gene:TraesCS6A03G0179800	Chr6A	51485850	51489999	-	51487924	Chr6A	46274460	46278609	-	46276534	1.0	0.999
gene:TraesCS6A03G0179900	Chr6A	51492322	51496225	-	51494273	Chr6A	46280934	46284864	-	46282899	1.0	0.99
gene:TraesCS6A03G0180100	Chr6A	51567790	51569804	-	51568797	Chr6A	46354693	46356707	-	46355700	1.0	0.996
gene:TraesCS6A03G0180200	Chr6A	51575719	51575931	+	51575825	Chr6A	46362592	46362804	+	46362698	1.0	1.0
gene:TraesCS6A03G0180300	Chr6A	51579554	51579781	+	51579667	Chr6A	46366428	46366655	+	46366541	1.0	1.0
gene:TraesCS6A03G0180700	Chr6A	51640406	51640606	+	51640506	Chr6A	46426884	46427084	+	46426984	1.0	1.0
gene:TraesCS6A03G0180800	Chr6A	51691532	51691732	+	51691632	Chr6A	46478355	46478555	+	46478455	1.0	1.0
gene:TraesCS6A03G0181100	Chr6A	51796336	51796566	+	51796451	Chr6A	46583680	46583910	+	46583795	1.0	1.0
gene:TraesCS6A03G0181200	Chr6A	51806526	51806768	+	51806647	Chr6A	46593624	46593866	+	46593745	1.0	1.0
gene:TraesCS6A03G0181400	Chr6A	51838278	51838514	+	51838396	Chr6A	46625031	46625267	+	46625149	1.0	1.0
gene:TraesCS6A03G0181600	Chr6A	52006118	52007070	-	52006594	Chr6A	46792889	46793841	-	46793365	1.0	0.996
gene:TraesCS6A03G0181800	Chr6A	52023478	52024311	-	52023894	Chr6A	46809245	46810078	-	46809661	1.0	1.0
gene:TraesCS6A03G0182000	Chr6A	52026084	52030935	-	52028509	Chr6A	46811851	46816702	-	46814276	1.0	1.0
gene:TraesCS6A03G0182400	Chr6A	52051788	52052009	+	52051898	Chr6A	46843945	46844166	+	46844055	1.0	1.0
gene:TraesCS6A03G0182500	Chr6A	52054416	52055543	-	52054979	Chr6A	46847958	46849028	-	46848493	0.949	0.943
gene:TraesCS6A03G0182600	Chr6A	52072501	52075472	-	52073986	Chr6A	46861081	46864213	-	46862647	0.998	0.99
gene:TraesCS6A03G0182700	Chr6A	52113192	52119123	+	52116157	Chr6A	46899274	46905210	+	46902242	0.999	0.997
gene:TraesCS6A03G0183200	Chr6A	52406026	52406337	+	52406181	Chr6A	46906557	46906868	+	46906712	1.0	0.987
gene:TraesCS6A03G0184000	Chr6A	52693418	52694079	-	52693748	Chr6A	47150305	47150964	-	47150634	0.993	0.97
gene:TraesCS6A03G0184100	Chr6A	52695946	52696343	+	52696144	Chr6A	47153159	47153556	+	47153357	1.0	1.0
gene:TraesCS6A03G0184500	Chr6A	52852106	52852315	-	52852210	Chr6A	47304008	47304217	-	47304112	1.0	1.0
gene:TraesCS6A03G0184600	Chr6A	52905392	52905613	-	52905502	Chr6A	47343158	47343379	-	47343268	1.0	0.995
gene:TraesCS6A03G0184800	Chr6A	52910035	52913429	-	52911732	Chr6A	47347804	47351198	-	47349501	1.0	0.998
gene:TraesCS6A03G0184900	Chr6A	52950431	52951749	+	52951090	Chr6A	47380871	47382178	+	47381524	0.991	0.988
gene:TraesCS6A03G0185900	Chr6A	53321462	53323229	-	53322345	Chr6A	47788708	47790475	-	47789591	1.0	0.997
gene:TraesCS6A03G0186000	Chr6A	53376109	53377879	-	53376994	Chr6A	47842890	47844657	-	47843773	0.998	0.995
gene:TraesCS6A03G0186600	Chr6A	54271023	54272071	+	54271547	Chr6A	48765192	48766240	+	48765716	1.0	0.998
gene:TraesCS6A03G0186900	Chr6A	54295211	54297490	-	54296350	Chr6A	48790905	48793185	-	48792045	1.0	0.998
gene:TraesCS6A03G0187000	Chr6A	54302521	54306319	+	54304420	Chr6A	48798247	48802045	+	48800146	1.0	0.998
gene:TraesCS6A03G0187100	Chr6A	54333001	54338077	-	54335539	Chr6A	48830623	48835693	-	48833158	1.0	0.994
gene:TraesCS6A03G0187500	Chr6A	54364764	54366789	-	54365776	Chr6A	48883789	48885814	-	48884801	1.0	1.0
gene:TraesCS6A03G0187600	Chr6A	54384350	54398173	-	54391261	Chr6A	48903491	48917314	-	48910402	1.0	0.999
gene:TraesCS6A03G0187700	Chr6A	54646365	54647733	+	54647049	Chr6A	49163693	49165061	+	49164377	1.0	1.0
gene:TraesCS6A03G0187900	Chr6A	54765580	54766950	+	54766265	Chr6A	49282781	49284151	+	49283466	1.0	1.0
gene:TraesCS6A03G0188300	Chr6A	54804795	54809418	+	54807106	Chr6A	49325660	49330279	+	49327969	0.99	0.989
gene:TraesCS6A03G0188400	Chr6A	54833561	54838616	+	54836088	Chr6A	49354378	49359430	+	49356904	0.996	0.991
gene:TraesCS6A03G0188500	Chr6A	54875818	54878788	+	54877303	Chr6A	49390830	49393479	+	49392154	0.978	0.974
gene:TraesCS6A03G0188600	Chr6A	54905206	54909019	-	54907112	Chr6A	49419614	49423426	-	49421520	0.999	0.997
gene:TraesCS6A03G0189000	Chr6A	55001585	55004369	-	55002977	Chr6A	49621386	49624168	-	49622777	0.998	0.99
gene:TraesCS6A03G0189900	Chr6A	55172929	55174779	-	55173854	Chr6A	49782364	49784216	-	49783290	1.0	0.991
gene:TraesCS6A03G0190000	Chr6A	55181358	55190248	+	55185803	Chr6A	49794739	49803549	+	49799144	1.0	0.997
gene:TraesCS6A03G0190100	Chr6A	55202158	55207826	+	55204992	Chr6A	49813991	49819659	+	49816825	1.0	0.995
gene:TraesCS6A03G0190400	Chr6A	55273635	55278986	+	55276310	Chr6A	49872732	49878098	+	49875415	0.995	0.993
gene:TraesCS6A03G0190500	Chr6A	55281013	55283096	+	55282054	Chr6A	49880210	49882264	+	49881237	1.0	0.998
gene:TraesCS6A03G0190600	Chr6A	55283586	55288063	-	55285824	Chr6A	49882777	49887260	-	49885018	1.0	1.0
gene:TraesCS6A03G0191700	Chr6A	55959184	55962660	+	55960922	Chr6A	50566899	50570369	+	50568634	0.999	0.996
gene:TraesCS6A03G0191800	Chr6A	55964802	55969520	+	55967161	Chr6A	50572510	50577317	+	50574913	0.996	0.993
gene:TraesCS6A03G0191900	Chr6A	55999408	56002253	+	56000830	Chr6A	50607427	50610264	+	50608845	1.0	1.0
gene:TraesCS6A03G0192000	Chr6A	56002846	56005389	+	56004117	Chr6A	50610938	50613478	+	50612208	0.999	0.999
gene:TraesCS6A03G0192300	Chr6A	56018840	56022237	-	56020538	Chr6A	50626992	50630388	-	50628690	1.0	0.996
gene:TraesCS6A03G0192500	Chr6A	56032004	56032330	+	56032167	Chr6A	50640478	50640804	+	50640641	1.0	0.996
gene:TraesCS6A03G0192800	Chr6A	56041811	56045046	-	56043428	Chr6A	50651273	50654647	-	50652960	0.995	0.938
gene:TraesCS6A03G0192900	Chr6A	56140284	56146094	+	56143189	Chr6A	50750244	50755782	+	50753013	1.0	1.0
gene:TraesCS6A03G0193300	Chr6A	56386180	56389162	+	56387671	Chr6A	51002977	51005799	+	51004388	1.0	1.0
gene:TraesCS6A03G0193400	Chr6A	56390808	56392691	-	56391749	Chr6A	51007324	51009207	-	51008265	1.0	0.997
gene:TraesCS6A03G0193600	Chr6A	56395556	56396941	-	56396248	Chr6A	51012072	51013457	-	51012764	1.0	0.997
gene:TraesCS6A03G0194300	Chr6A	56694908	56695348	+	56695128	Chr6A	51312054	51312494	+	51312274	1.0	0.988
gene:TraesCS6A03G0196400	Chr6A	56999329	57005126	-	57002227	Chr6A	51632187	51637925	-	51635056	0.986	0.985
gene:TraesCS6A03G0196500	Chr6A	57057587	57059572	+	57058579	Chr6A	51698210	51700195	+	51699202	1.0	0.997
gene:TraesCS6A03G0196600	Chr6A	57060000	57064245	+	57062122	Chr6A	51700623	51704879	+	51702751	1.0	0.997
gene:TraesCS6A03G0197000	Chr6A	57361850	57362242	+	57362046	Chr6A	52015505	52015897	+	52015701	1.0	0.992
gene:TraesCS6A03G0197200	Chr6A	57658861	57659557	+	57659209	Chr6A	52374675	52375366	+	52375020	0.991	0.985
gene:TraesCS6A03G0197800	Chr6A	57893802	57894547	+	57894174	Chr6A	52618942	52619687	+	52619314	1.0	1.0
gene:TraesCS6A03G0198100	Chr6A	57912749	57913361	-	57913055	Chr6A	52637867	52638479	-	52638173	1.0	1.0
gene:TraesCS6A03G0198400	Chr6A	58159091	58161280	+	58160185	Chr6A	52883053	52885242	+	52884147	1.0	1.0
gene:TraesCS6A03G0198500	Chr6A	58210803	58213800	-	58212301	Chr6A	52934867	52937864	-	52936365	1.0	0.999
gene:TraesCS6A03G0199100	Chr6A	58243474	58244623	-	58244048	Chr6A	52967537	52968686	-	52968111	1.0	1.0
gene:TraesCS6A03G0199200	Chr6A	58423828	58429435	+	58426631	Chr6A	53143655	53149262	+	53146458	1.0	1.0
gene:TraesCS6A03G0199400	Chr6A	58430390	58433454	-	58431922	Chr6A	53150217	53153351	-	53151784	1.0	1.0
gene:TraesCS6A03G0199500	Chr6A	58578057	58582994	+	58580525	Chr6A	53298368	53303305	+	53300836	1.0	1.0
gene:TraesCS6A03G0200000	Chr6A	58617222	58621131	-	58619176	Chr6A	53337385	53341294	-	53339339	1.0	1.0
gene:TraesCS6A03G0200200	Chr6A	58622898	58627482	-	58625190	Chr6A	53343061	53347620	-	53345340	0.973	0.973
gene:TraesCS6A03G0200500	Chr6A	58760255	58761206	-	58760730	Chr6A	53480776	53481727	-	53481251	1.0	1.0
gene:TraesCS6A03G0200700	Chr6A	58768057	58769028	-	58768542	Chr6A	53488575	53489500	-	53489037	1.0	1.0
gene:TraesCS6A03G0200900	Chr6A	59007469	59007696	-	59007582	Chr6A	53728079	53728306	-	53728192	1.0	1.0
gene:TraesCS6A03G0201000	Chr6A	59008486	59009888	+	59009187	Chr6A	53729096	53730498	+	53729797	1.0	1.0
gene:TraesCS6A03G0201100	Chr6A	59113943	59116301	+	59115122	Chr6A	53834620	53836978	+	53835799	1.0	1.0
gene:TraesCS6A03G0201200	Chr6A	59118666	59124759	+	59121712	Chr6A	53839344	53845437	+	53842390	1.0	1.0
gene:TraesCS6A03G0201300	Chr6A	59125561	59129759	-	59127660	Chr6A	53846239	53850437	-	53848338	1.0	1.0
gene:TraesCS6A03G0201600	Chr6A	59909748	59910635	+	59910191	Chr6A	54629332	54630219	+	54629775	1.0	1.0
gene:TraesCS6A03G0202100	Chr6A	60292103	60294259	+	60293181	Chr6A	55010839	55012995	+	55011917	1.0	1.0
gene:TraesCS6A03G0202200	Chr6A	60516939	60519566	-	60518252	Chr6A	55236023	55238650	-	55237336	1.0	1.0
gene:TraesCS6A03G0202300	Chr6A	60521965	60526217	-	60524091	Chr6A	55241049	55245302	-	55243175	1.0	1.0
gene:TraesCS6A03G0202400	Chr6A	60529189	60533900	+	60531544	Chr6A	55248274	55252985	+	55250629	1.0	0.999
gene:TraesCS6A03G0202700	Chr6A	60546451	60549464	-	60547957	Chr6A	55265820	55268948	-	55267384	1.0	1.0
gene:TraesCS6A03G0202800	Chr6A	60553522	60555916	+	60554719	Chr6A	55273006	55275414	+	55274210	1.0	1.0
gene:TraesCS6A03G0202900	Chr6A	60556687	60557738	-	60557212	Chr6A	55276185	55277236	-	55276710	1.0	1.0
gene:TraesCS6A03G0203000	Chr6A	60558689	60560123	-	60559406	Chr6A	55278187	55279621	-	55278904	1.0	1.0
gene:TraesCS6A03G0203200	Chr6A	60590788	60597988	-	60594388	Chr6A	55309113	55316302	-	55312707	0.996	0.996
gene:TraesCS6A03G0203300	Chr6A	60620863	60625159	+	60623011	Chr6A	55339489	55343835	+	55341662	1.0	1.0
gene:TraesCS6A03G0203500	Chr6A	60627662	60628866	-	60628264	Chr6A	55346338	55347542	-	55346940	1.0	1.0
gene:TraesCS6A03G0203700	Chr6A	60764932	60765480	+	60765206	Chr6A	55484226	55484774	+	55484500	1.0	1.0
gene:TraesCS6A03G0204400	Chr6A	60866695	60867832	-	60867263	Chr6A	55585227	55586364	-	55585795	1.0	0.988
gene:TraesCS6A03G0204500	Chr6A	60871132	60872623	-	60871877	Chr6A	55589665	55591156	-	55590410	1.0	1.0
gene:TraesCS6A03G0204600	Chr6A	60876889	60883326	+	60880107	Chr6A	55595422	55601882	+	55598652	1.0	0.999
gene:TraesCS6A03G0205200	Chr6A	60917995	60920726	+	60919360	Chr6A	55636728	55639459	+	55638093	1.0	1.0
gene:TraesCS6A03G0205500	Chr6A	61009852	61012982	+	61011417	Chr6A	55729582	55732712	+	55731147	1.0	1.0
gene:TraesCS6A03G0207300	Chr6A	61936964	61939908	-	61938436	Chr6A	56645563	56648507	-	56647035	1.0	1.0
gene:TraesCS6A03G0207400	Chr6A	61949852	61955225	-	61952538	Chr6A	56658451	56663824	-	56661137	1.0	1.0
gene:TraesCS6A03G0207600	Chr6A	62158645	62162781	-	62160713	Chr6A	56866863	56871001	-	56868932	1.0	1.0
gene:TraesCS6A03G0207700	Chr6A	62180674	62182353	+	62181513	Chr6A	56888856	56890535	+	56889695	1.0	1.0
gene:TraesCS6A03G0207800	Chr6A	62200775	62206837	+	62203806	Chr6A	56908957	56915019	+	56911988	1.0	1.0
gene:TraesCS6A03G0208300	Chr6A	62534454	62536961	+	62535707	Chr6A	57227516	57230023	+	57228769	1.0	1.0
gene:TraesCS6A03G0208500	Chr6A	62565967	62568915	+	62567441	Chr6A	57259029	57262092	+	57260560	1.0	0.927
gene:TraesCS6A03G0208800	Chr6A	62641437	62646154	+	62643795	Chr6A	57334255	57338972	+	57336613	1.0	1.0
gene:TraesCS6A03G0208900	Chr6A	62665001	62669097	+	62667049	Chr6A	57357797	57361893	+	57359845	1.0	0.999
gene:TraesCS6A03G0209600	Chr6A	62873311	62877903	+	62875607	Chr6A	57566224	57570816	+	57568520	1.0	1.0
gene:TraesCS6A03G0210100	Chr6A	62947759	62948848	+	62948303	Chr6A	57640583	57641672	+	57641127	1.0	1.0
gene:TraesCS6A03G0210300	Chr6A	63021201	63026990	-	63024095	Chr6A	57714365	57720154	-	57717259	1.0	1.0
gene:TraesCS6A03G0210700	Chr6A	63035271	63035758	+	63035514	Chr6A	57728435	57728922	+	57728678	1.0	1.0
gene:TraesCS6A03G0210900	Chr6A	63075285	63079410	-	63077347	Chr6A	57768211	57772336	-	57770273	1.0	1.0
gene:TraesCS6A03G0211500	Chr6A	63247815	63248930	+	63248372	Chr6A	57938233	57939348	+	57938790	1.0	1.0
gene:TraesCS6A03G0211600	Chr6A	63250403	63251191	-	63250797	Chr6A	57940821	57941609	-	57941215	1.0	1.0
gene:TraesCS6A03G0212000	Chr6A	63257971	63259595	+	63258783	Chr6A	57948389	57950013	+	57949201	1.0	1.0
gene:TraesCS6A03G0212100	Chr6A	63271994	63272951	+	63272472	Chr6A	57962412	57963369	+	57962890	1.0	1.0
gene:TraesCS6A03G0212400	Chr6A	63283098	63287920	-	63285509	Chr6A	57973345	57978167	-	57975756	1.0	1.0
gene:TraesCS6A03G0212600	Chr6A	63294542	63298617	-	63296579	Chr6A	57984758	57988833	-	57986795	1.0	1.0
gene:TraesCS6A03G0212700	Chr6A	63344756	63345175	+	63344965	Chr6A	58034970	58035389	+	58035179	1.0	1.0
gene:TraesCS6A03G0213000	Chr6A	63386605	63386910	+	63386757	Chr6A	58076945	58077250	+	58077097	1.0	1.0
gene:TraesCS6A03G0213100	Chr6A	63404085	63406708	+	63405396	Chr6A	58115905	58118528	+	58117216	1.0	1.0
gene:TraesCS6A03G0213600	Chr6A	63455618	63456028	-	63455823	Chr6A	58166269	58166679	-	58166474	1.0	1.0
gene:TraesCS6A03G0213700	Chr6A	63563433	63563741	+	63563587	Chr6A	58272946	58273254	+	58273100	1.0	1.0
gene:TraesCS6A03G0213800	Chr6A	63579258	63579712	+	63579485	Chr6A	58288772	58289226	+	58288999	1.0	0.997
gene:TraesCS6A03G0214000	Chr6A	63817836	63819203	-	63818519	Chr6A	58526614	58527981	-	58527297	1.0	1.0
gene:TraesCS6A03G0214300	Chr6A	63845847	63850650	+	63848248	Chr6A	58554378	58559181	+	58556779	1.0	1.0
gene:TraesCS6A03G0214400	Chr6A	63851686	63853820	-	63852753	Chr6A	58560217	58562351	-	58561284	1.0	1.0
gene:TraesCS6A03G0214600	Chr6A	63869767	63885815	-	63877791	Chr6A	58578004	58594052	-	58586028	1.0	0.999
gene:TraesCS6A03G0214800	Chr6A	63982705	63983163	+	63982934	Chr6A	58690948	58691406	+	58691177	1.0	1.0
gene:TraesCS6A03G0214900	Chr6A	64031029	64031745	+	64031387	Chr6A	58739026	58739742	+	58739384	1.0	1.0
gene:TraesCS6A03G0215200	Chr6A	64055102	64055836	-	64055469	Chr6A	58762992	58763726	-	58763359	1.0	1.0
gene:TraesCS6A03G0215300	Chr6A	64056876	64061008	+	64058942	Chr6A	58764766	58768898	+	58766832	1.0	1.0
gene:TraesCS6A03G0215400	Chr6A	64063988	64065572	+	64064780	Chr6A	58771939	58773523	+	58772731	1.0	1.0
gene:TraesCS6A03G0215800	Chr6A	64233794	64241809	+	64237801	Chr6A	58941701	58949716	+	58945708	1.0	1.0
gene:TraesCS6A03G0216300	Chr6A	64239550	64241623	-	64240586	Chr6A	58947457	58949530	-	58948493	1.0	1.0
gene:TraesCS6A03G0216400	Chr6A	64245283	64246263	+	64245773	Chr6A	58953190	58954170	+	58953680	1.0	1.0
gene:TraesCS6A03G0216700	Chr6A	64253382	64254519	+	64253950	Chr6A	58961107	58962244	+	58961675	1.0	1.0
gene:TraesCS6A03G0216800	Chr6A	64256564	64257563	+	64257063	Chr6A	58964289	58965288	+	58964788	1.0	1.0
gene:TraesCS6A03G0216900	Chr6A	64259557	64261309	+	64260433	Chr6A	58967282	58969034	+	58968158	1.0	1.0
gene:TraesCS6A03G0217000	Chr6A	64263324	64264356	+	64263840	Chr6A	58971049	58972081	+	58971565	1.0	1.0
gene:TraesCS6A03G0217100	Chr6A	64267338	64268138	+	64267738	Chr6A	58975067	58975867	+	58975467	1.0	1.0
gene:TraesCS6A03G0217200	Chr6A	64270539	64271325	+	64270932	Chr6A	58978268	58979054	+	58978661	1.0	1.0
gene:TraesCS6A03G0217300	Chr6A	64273397	64279696	-	64276546	Chr6A	58981126	58987425	-	58984275	1.0	1.0
gene:TraesCS6A03G0217800	Chr6A	64388343	64388888	-	64388615	Chr6A	59099296	59099841	-	59099568	1.0	1.0
gene:TraesCS6A03G0218000	Chr6A	64517188	64518057	+	64517622	Chr6A	59228240	59229109	+	59228674	1.0	1.0
gene:TraesCS6A03G0218300	Chr6A	64659972	64661723	-	64660847	Chr6A	59371397	59373148	-	59372272	1.0	1.0
gene:TraesCS6A03G0218400	Chr6A	64720963	64722655	-	64721809	Chr6A	59432538	59434230	-	59433384	1.0	1.0
gene:TraesCS6A03G0218500	Chr6A	64724260	64727130	-	64725695	Chr6A	59435835	59438705	-	59437270	1.0	1.0
gene:TraesCS6A03G0218600	Chr6A	64732111	64735478	-	64733794	Chr6A	59443844	59447211	-	59445527	1.0	1.0
gene:TraesCS6A03G0218800	Chr6A	64974536	64975198	+	64974867	Chr6A	59686039	59686701	+	59686370	1.0	1.0
gene:TraesCS6A03G0219500	Chr6A	65557686	65558237	-	65557961	Chr6A	60269132	60269683	-	60269407	1.0	1.0
gene:TraesCS6A03G0220100	Chr6A	65853784	65854134	+	65853959	Chr6A	60566014	60566364	+	60566189	1.0	1.0
gene:TraesCS6A03G0220200	Chr6A	65905905	65906468	+	65906186	Chr6A	60618300	60618863	+	60618581	1.0	1.0
gene:TraesCS6A03G0220300	Chr6A	65934538	65940780	+	65937659	Chr6A	60646583	60652825	+	60649704	1.0	1.0
gene:TraesCS6A03G0220700	Chr6A	65951236	65954885	+	65953060	Chr6A	60663240	60666889	+	60665064	1.0	1.0
gene:TraesCS6A03G0221300	Chr6A	66391643	66399179	+	66395411	Chr6A	61096401	61103937	+	61100169	1.0	0.999
gene:TraesCS6A03G0221400	Chr6A	66417185	66431805	+	66424495	Chr6A	61122081	61136689	+	61129385	1.0	1.0
gene:TraesCS6A03G0221600	Chr6A	66442053	66442910	-	66442481	Chr6A	61146939	61147796	-	61147367	1.0	1.0
gene:TraesCS6A03G0221700	Chr6A	66443136	66443261	-	66443198	Chr6A	61148022	61148147	-	61148084	1.0	1.0
gene:TraesCS6A03G0221900	Chr6A	66600061	66607905	-	66603983	Chr6A	61305538	61313381	-	61309459	1.0	1.0
gene:TraesCS6A03G0222000	Chr6A	66613748	66617667	-	66615707	Chr6A	61319224	61323143	-	61321183	1.0	1.0
gene:TraesCS6A03G0222200	Chr6A	66888796	66889878	-	66889337	Chr6A	61592401	61593483	-	61592942	1.0	0.997
gene:TraesCS6A03G0222300	Chr6A	66988820	66991350	-	66990085	Chr6A	61692693	61695223	-	61693958	1.0	1.0
gene:TraesCS6A03G0222400	Chr6A	66996104	66997564	-	66996834	Chr6A	61699977	61701437	-	61700707	1.0	1.0
