gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity
gene:TraesCS3A03G0319200	Chr3A	127827532	127828408	-	127827970	Chr3A	121420103	121420979	-	121420541	1.0	1.0
gene:TraesCS3A03G0319400	Chr3A	127960890	127965467	-	127963178	Chr3A	121552843	121557420	-	121555131	1.0	1.0
gene:TraesCS3A03G0319600	Chr3A	128160811	128162353	+	128161582	Chr3A	121752528	121754070	+	121753299	1.0	1.0
gene:TraesCS3A03G0319700	Chr3A	128191744	128195114	-	128193429	Chr3A	121783560	121786930	-	121785245	1.0	1.0
gene:TraesCS3A03G0320400	Chr3A	128229179	128233837	+	128231508	Chr3A	121821114	121825772	+	121823443	1.0	1.0
gene:TraesCS3A03G0320700	Chr3A	128366034	128367585	-	128366809	Chr3A	121957965	121959516	-	121958740	1.0	1.0
gene:TraesCS3A03G0320800	Chr3A	128381207	128383087	-	128382147	Chr3A	121972311	121974191	-	121973251	1.0	1.0
gene:TraesCS3A03G0321000	Chr3A	128633298	128651311	+	128642304	Chr3A	122224386	122242400	+	122233393	1.0	1.0
gene:TraesCS3A03G0321400	Chr3A	128732796	128735078	-	128733937	Chr3A	122323774	122326056	-	122324915	1.0	1.0
gene:TraesCS3A03G0321600	Chr3A	129074667	129075464	-	129075065	Chr3A	122654495	122655292	-	122654893	1.0	1.0
gene:TraesCS3A03G0321800	Chr3A	129131099	129133398	-	129132248	Chr3A	122710447	122712746	-	122711596	1.0	1.0
gene:TraesCS3A03G0322000	Chr3A	129244807	129245217	-	129245012	Chr3A	122821881	122822291	-	122822086	1.0	1.0
gene:TraesCS3A03G0322300	Chr3A	129785646	129786281	-	129785963	Chr3A	123350891	123351526	-	123351208	1.0	1.0
gene:TraesCS3A03G0322400	Chr3A	129786043	129786390	+	129786216	Chr3A	123351288	123351635	+	123351461	1.0	1.0
gene:TraesCS3A03G0322500	Chr3A	129806307	129811582	-	129808944	Chr3A	123371587	123376858	-	123374222	1.0	1.0
gene:TraesCS3A03G0322800	Chr3A	129826575	129827461	-	129827018	Chr3A	123392151	123393037	-	123392594	1.0	1.0
gene:TraesCS3A03G0323300	Chr3A	130373743	130377019	-	130375381	Chr3A	123939323	123942599	-	123940961	1.0	1.0
gene:TraesCS3A03G0323900	Chr3A	130705725	130708800	-	130707262	Chr3A	124271813	124274888	-	124273350	1.0	1.0
gene:TraesCS3A03G0324000	Chr3A	130709327	130719066	-	130714196	Chr3A	124275415	124285154	-	124280284	1.0	1.0
gene:TraesCS3A03G0324100	Chr3A	130721386	130721673	-	130721529	Chr3A	124287474	124287761	-	124287617	1.0	1.0
gene:TraesCS3A03G0324400	Chr3A	130922229	130928896	+	130925562	Chr3A	124490169	124496836	+	124493502	1.0	1.0
gene:TraesCS3A03G0324500	Chr3A	130929595	130931446	+	130930520	Chr3A	124497535	124499386	+	124498460	1.0	1.0
gene:TraesCS3A03G0324700	Chr3A	130933519	130934508	+	130934013	Chr3A	124501459	124502448	+	124501953	1.0	1.0
gene:TraesCS3A03G0324800	Chr3A	131409287	131411606	+	131410446	Chr3A	124977257	124979576	+	124978416	1.0	1.0
gene:TraesCS3A03G0325200	Chr3A	131457115	131460623	+	131458869	Chr3A	125025127	125028633	+	125026880	1.0	1.0
gene:TraesCS3A03G0325300	Chr3A	131461294	131461527	+	131461410	Chr3A	125029304	125029537	+	125029420	1.0	1.0
gene:TraesCS3A03G0326100	Chr3A	131499242	131501649	+	131500445	Chr3A	125067340	125069747	+	125068543	1.0	1.0
gene:TraesCS3A03G0326300	Chr3A	131528863	131530391	+	131529627	Chr3A	125097066	125098594	+	125097830	1.0	1.0
gene:TraesCS3A03G0326400	Chr3A	131589946	131592296	+	131591121	Chr3A	125159003	125161353	+	125160178	1.0	1.0
gene:TraesCS3A03G0326900	Chr3A	131921583	131923635	+	131922609	Chr3A	125490891	125492943	+	125491917	1.0	1.0
gene:TraesCS3A03G0327000	Chr3A	132028997	132032216	-	132030606	Chr3A	125598402	125601621	-	125600011	1.0	1.0
gene:TraesCS3A03G0327300	Chr3A	132461555	132462920	+	132462237	Chr3A	126029634	126030999	+	126030316	1.0	1.0
gene:TraesCS3A03G0327500	Chr3A	132543290	132544625	+	132543957	Chr3A	126081345	126082680	+	126082012	1.0	0.999
gene:TraesCS3A03G0327600	Chr3A	132553134	132554665	-	132553899	Chr3A	126090743	126092274	-	126091508	1.0	1.0
gene:TraesCS3A03G0327700	Chr3A	132760166	132761902	+	132761034	Chr3A	126297197	126298933	+	126298065	1.0	1.0
gene:TraesCS3A03G0328300	Chr3A	132848766	132850175	+	132849470	Chr3A	126386701	126388110	+	126387405	1.0	0.999
gene:TraesCS3A03G0328400	Chr3A	132853350	132857711	-	132855530	Chr3A	126391275	126395636	-	126393455	1.0	1.0
gene:TraesCS3A03G0328600	Chr3A	133012484	133017169	-	133014826	Chr3A	126549995	126554680	-	126552337	1.0	0.999
gene:TraesCS3A03G0330000	Chr3A	133596772	133597085	-	133596928	Chr3A	127131837	127132150	-	127131993	1.0	1.0
gene:TraesCS3A03G0330300	Chr3A	133829721	133837997	-	133833859	Chr3A	127365137	127373550	-	127369343	1.0	1.0
gene:TraesCS3A03G0330600	Chr3A	134407848	134416294	+	134412071	Chr3A	127943855	127952301	+	127948078	1.0	1.0
gene:TraesCS3A03G0330800	Chr3A	134639413	134643923	+	134641668	Chr3A	128174095	128178668	+	128176381	1.0	0.999
gene:TraesCS3A03G0330900	Chr3A	134646158	134650717	+	134648437	Chr3A	128180903	128185462	+	128183182	1.0	1.0
gene:TraesCS3A03G0331000	Chr3A	134686833	134691425	+	134689129	Chr3A	128222252	128226844	+	128224548	1.0	1.0
gene:TraesCS3A03G0331600	Chr3A	135529967	135533143	+	135531555	Chr3A	129064969	129068179	+	129066574	0.974	0.972
gene:TraesCS3A03G0331800	Chr3A	135536422	135543614	-	135540018	Chr3A	129071458	129078650	-	129075054	1.0	1.0
gene:TraesCS3A03G0331900	Chr3A	135544318	135552054	-	135548186	Chr3A	129079354	129087171	-	129083262	1.0	1.0
gene:TraesCS3A03G0332200	Chr3A	136010329	136011331	+	136010830	Chr3A	129544935	129545937	+	129545436	1.0	1.0
gene:TraesCS3A03G0332300	Chr3A	136012970	136020031	-	136016500	Chr3A	129547615	129554676	-	129551145	1.0	0.999
gene:TraesCS3A03G0332600	Chr3A	136445916	136448934	-	136447425	Chr3A	129979893	129982911	-	129981402	1.0	1.0
gene:TraesCS3A03G0333000	Chr3A	136720764	136721806	-	136721285	Chr3A	130255374	130256416	-	130255895	1.0	1.0
gene:TraesCS3A03G0333100	Chr3A	136774056	136776291	-	136775173	Chr3A	130308821	130311056	-	130309938	1.0	1.0
gene:TraesCS3A03G0333400	Chr3A	136836089	136839267	+	136837678	Chr3A	130385194	130388372	+	130386783	1.0	1.0
gene:TraesCS3A03G0333500	Chr3A	136839903	136842581	+	136841242	Chr3A	130389008	130391686	+	130390347	1.0	1.0
gene:TraesCS3A03G0333600	Chr3A	136847891	136848772	+	136848331	Chr3A	130396995	130397876	+	130397435	1.0	1.0
gene:TraesCS3A03G0333700	Chr3A	137384200	137384559	+	137384379	Chr3A	130931557	130931916	+	130931736	1.0	1.0
gene:TraesCS3A03G0334000	Chr3A	137467807	137471002	-	137469404	Chr3A	131015032	131018237	-	131016634	1.0	1.0
gene:TraesCS3A03G0334600	Chr3A	138413838	138415616	+	138414727	Chr3A	131960077	131961855	+	131960966	1.0	1.0
gene:TraesCS3A03G0335100	Chr3A	138430246	138432965	-	138431605	Chr3A	131976489	131979208	-	131977848	1.0	1.0
gene:TraesCS3A03G0335300	Chr3A	138532887	138538549	-	138535718	Chr3A	132079027	132084689	-	132081858	1.0	1.0
gene:TraesCS3A03G0335400	Chr3A	138612483	138615451	+	138613967	Chr3A	132158691	132161659	+	132160175	1.0	1.0
gene:TraesCS3A03G0335500	Chr3A	138693844	138694724	-	138694284	Chr3A	132239944	132240824	-	132240384	1.0	1.0
gene:TraesCS3A03G0335900	Chr3A	139390644	139405010	-	139397827	Chr3A	132786980	132800878	-	132793929	1.0	1.0
gene:TraesCS3A03G0336300	Chr3A	139426705	139429333	-	139428019	Chr3A	132822562	132825190	-	132823876	1.0	0.999
gene:TraesCS3A03G0336400	Chr3A	139435950	139436366	+	139436158	Chr3A	132831528	132831944	+	132831736	1.0	1.0
gene:TraesCS3A03G0336500	Chr3A	139440467	139446069	-	139443268	Chr3A	132835816	132841400	-	132838608	1.0	1.0
gene:TraesCS3A03G0336600	Chr3A	139529752	139530286	+	139530019	Chr3A	132925073	132925607	+	132925340	1.0	1.0
gene:TraesCS3A03G0336700	Chr3A	139532361	139532892	-	139532626	Chr3A	132927682	132928213	-	132927947	1.0	1.0
gene:TraesCS3A03G0336800	Chr3A	139535751	139541817	-	139538784	Chr3A	132931071	132937137	-	132934104	1.0	1.0
gene:TraesCS3A03G0336900	Chr3A	139543414	139549165	-	139546289	Chr3A	132938734	132944522	-	132941628	1.0	1.0
gene:TraesCS3A03G0337400	Chr3A	139650751	139654757	-	139652754	Chr3A	133044753	133048756	-	133046754	1.0	1.0
gene:TraesCS3A03G0337600	Chr3A	139705502	139705840	-	139705671	Chr3A	133099614	133099952	-	133099783	1.0	1.0
gene:TraesCS3A03G0338200	Chr3A	139717574	139721459	+	139719516	Chr3A	133111851	133115736	+	133113793	1.0	1.0
gene:TraesCS3A03G0338300	Chr3A	139720346	139727962	-	139724154	Chr3A	133114623	133122239	-	133118431	1.0	1.0
gene:TraesCS3A03G0338400	Chr3A	139731963	139732586	+	139732274	Chr3A	133126242	133126865	+	133126553	1.0	1.0
gene:TraesCS3A03G0338500	Chr3A	139784064	139794761	-	139789412	Chr3A	133178494	133189294	-	133183894	1.0	1.0
gene:TraesCS3A03G0338700	Chr3A	139853908	139854624	+	139854266	Chr3A	133256871	133257587	+	133257229	1.0	1.0
gene:TraesCS3A03G0338800	Chr3A	139859846	139866269	+	139863057	Chr3A	133262809	133268986	+	133265897	1.0	1.0
gene:TraesCS3A03G0339000	Chr3A	140087547	140092529	-	140090038	Chr3A	133490103	133495085	-	133492594	1.0	1.0
gene:TraesCS3A03G0339400	Chr3A	140104470	140108714	-	140106592	Chr3A	133507027	133511271	-	133509149	1.0	1.0
gene:TraesCS3A03G0339600	Chr3A	140123849	140127319	+	140125584	Chr3A	133525806	133529276	+	133527541	1.0	1.0
gene:TraesCS3A03G0339700	Chr3A	140129299	140131293	+	140130296	Chr3A	133531256	133533250	+	133532253	1.0	1.0
gene:TraesCS3A03G0340200	Chr3A	140143153	140144667	+	140143910	Chr3A	133545111	133546625	+	133545868	1.0	1.0
gene:TraesCS3A03G0340400	Chr3A	140222743	140223187	-	140222965	Chr3A	133622525	133622969	-	133622747	1.0	1.0
gene:TraesCS3A03G0340500	Chr3A	140279665	140283193	-	140281429	Chr3A	133679403	133682931	-	133681167	1.0	1.0
gene:TraesCS3A03G0340800	Chr3A	142384562	142386360	+	142385461	Chr3A	135770223	135772021	+	135771122	1.0	1.0
gene:TraesCS3A03G0340900	Chr3A	142386576	142390926	-	142388751	Chr3A	135772237	135776587	-	135774412	1.0	1.0
gene:TraesCS3A03G0341100	Chr3A	142392118	142395426	-	142393772	Chr3A	135777779	135781087	-	135779433	1.0	1.0
gene:TraesCS3A03G0341200	Chr3A	142401334	142405013	-	142403173	Chr3A	135786995	135790674	-	135788834	1.0	1.0
gene:TraesCS3A03G0342000	Chr3A	142446276	142446527	-	142446401	Chr3A	135832050	135832301	-	135832175	1.0	1.0
gene:TraesCS3A03G0342300	Chr3A	142515185	142516956	-	142516070	Chr3A	135900620	135902391	-	135901505	1.0	1.0
gene:TraesCS3A03G0342900	Chr3A	142889479	142891821	+	142890650	Chr3A	136274478	136276820	+	136275649	1.0	1.0
gene:TraesCS3A03G0343000	Chr3A	142894569	142896848	+	142895708	Chr3A	136279568	136281847	+	136280707	1.0	1.0
gene:TraesCS3A03G0343100	Chr3A	142948731	142953204	+	142950967	Chr3A	136333819	136338292	+	136336055	1.0	1.0
gene:TraesCS3A03G0343200	Chr3A	142961161	142963227	+	142962194	Chr3A	136346256	136348322	+	136347289	1.0	1.0
gene:TraesCS3A03G0343300	Chr3A	142968531	142972152	-	142970341	Chr3A	136353626	136357247	-	136355436	1.0	0.999
gene:TraesCS3A03G0343400	Chr3A	143004258	143005066	-	143004662	Chr3A	136389446	136390254	-	136389850	1.0	1.0
gene:TraesCS3A03G0343600	Chr3A	143192150	143197755	+	143194952	Chr3A	136576967	136582573	+	136579770	1.0	0.999
gene:TraesCS3A03G0343800	Chr3A	143295719	143314325	+	143305022	Chr3A	136680204	136698663	+	136689433	1.0	1.0
gene:TraesCS3A03G0344100	Chr3A	144119754	144120809	+	144120281	Chr3A	137509814	137510869	+	137510341	1.0	0.999
gene:TraesCS3A03G0344300	Chr3A	145755980	145758607	-	145757293	Chr3A	138643463	138646090	-	138644776	1.0	1.0
gene:TraesCS3A03G0344500	Chr3A	145759037	145760753	+	145759895	Chr3A	138646520	138648236	+	138647378	1.0	0.995
gene:TraesCS3A03G0344600	Chr3A	145761643	145766407	+	145764025	Chr3A	138649284	138654047	+	138651665	0.998	0.997
gene:TraesCS3A03G0344700	Chr3A	145766487	145768650	-	145767568	Chr3A	138654127	138656290	-	138655208	1.0	0.996
gene:TraesCS3A03G0344800	Chr3A	146120694	146123356	+	146122025	Chr3A	139036828	139039490	+	139038159	1.0	0.998
gene:TraesCS3A03G0344900	Chr3A	146133349	146133892	+	146133620	Chr3A	139049484	139050027	+	139049755	1.0	0.986
gene:TraesCS3A03G0345200	Chr3A	147483232	147487096	+	147485164	Chr3A	140434338	140438202	+	140436270	1.0	0.998
gene:TraesCS3A03G0346300	Chr3A	147941292	147943396	-	147942344	Chr3A	140930310	140932413	-	140931361	1.0	0.997
gene:TraesCS3A03G0346800	Chr3A	148039103	148040082	-	148039592	Chr3A	141028166	141029145	-	141028655	1.0	0.992
gene:TraesCS3A03G0346900	Chr3A	148040972	148044848	-	148042910	Chr3A	141030031	141033907	-	141031969	1.0	0.997
gene:TraesCS3A03G0347200	Chr3A	148079963	148088393	-	148084178	Chr3A	141056512	141064941	-	141060726	0.999	0.996
gene:TraesCS3A03G0347500	Chr3A	149080034	149088513	+	149084273	Chr3A	142103639	142111906	+	142107772	0.999	0.997
gene:TraesCS3A03G0347800	Chr3A	149097581	149105675	+	149101628	Chr3A	142121074	142128987	+	142125030	1.0	0.998
gene:TraesCS3A03G0348000	Chr3A	149115227	149117983	-	149116605	Chr3A	142137152	142139907	-	142138529	0.999	0.996
gene:TraesCS3A03G0348100	Chr3A	149291819	149292889	+	149292354	Chr3A	142332260	142333330	+	142332795	1.0	0.988
gene:TraesCS3A03G0348200	Chr3A	149293123	149293578	-	149293350	Chr3A	142333564	142334019	-	142333791	1.0	0.997
gene:TraesCS3A03G0348600	Chr3A	149417780	149422739	+	149420259	Chr3A	142458672	142463631	+	142461151	1.0	1.0
gene:TraesCS3A03G0348800	Chr3A	149787331	149789063	-	149788197	Chr3A	142874492	142876224	-	142875358	1.0	0.997
gene:TraesCS3A03G0349900	Chr3A	151535120	151537938	+	151536529	Chr3A	144664060	144666875	+	144665467	0.995	0.992
gene:TraesCS3A03G0350000	Chr3A	151544471	151550618	-	151547544	Chr3A	144673400	144679547	-	144676473	1.0	0.998
gene:TraesCS3A03G0350300	Chr3A	152296621	152299289	-	152297955	Chr3A	145250600	145253456	-	145252028	1.0	0.924
gene:TraesCS3A03G0350400	Chr3A	152446704	152447965	-	152447334	Chr3A	145373756	145375017	-	145374386	1.0	0.996
gene:TraesCS3A03G0350500	Chr3A	152498340	152500914	+	152499627	Chr3A	145482218	145484792	+	145483505	1.0	0.998
gene:TraesCS3A03G0350700	Chr3A	152531106	152535780	-	152533443	Chr3A	145514580	145519254	-	145516917	0.999	0.998
gene:TraesCS3A03G0351000	Chr3A	153397573	153398973	+	153398273	Chr3A	146356913	146358310	+	146357611	0.997	0.997
gene:TraesCS3A03G0351200	Chr3A	154056428	154061513	+	154058970	Chr3A	146962045	146967146	+	146964595	1.0	0.995
gene:TraesCS3A03G0351300	Chr3A	154062037	154063959	+	154062998	Chr3A	146967666	146969590	+	146968628	1.0	0.992
gene:TraesCS3A03G0351500	Chr3A	154359692	154362368	+	154361030	Chr3A	147216038	147218712	+	147217375	1.0	0.998
gene:TraesCS3A03G0351600	Chr3A	154371265	154376047	+	154373656	Chr3A	147227947	147232723	+	147230335	0.998	0.997
gene:TraesCS3A03G0352200	Chr3A	154403911	154406247	+	154405079	Chr3A	147260913	147263249	+	147262081	1.0	1.0
gene:TraesCS3A03G0352700	Chr3A	154457040	154474551	-	154465795	Chr3A	147314019	147331525	-	147322772	1.0	0.998
gene:TraesCS3A03G0352800	Chr3A	154497270	154503596	+	154500433	Chr3A	147354244	147360570	+	147357407	1.0	1.0
gene:TraesCS3A03G0353400	Chr3A	154944373	154944736	-	154944554	Chr3A	147801109	147801472	-	147801290	1.0	1.0
gene:TraesCS3A03G0354000	Chr3A	155006142	155008084	+	155007113	Chr3A	147863123	147865065	+	147864094	1.0	1.0
gene:TraesCS3A03G0354300	Chr3A	155014960	155018474	-	155016717	Chr3A	147871940	147875454	-	147873697	1.0	1.0
gene:TraesCS3A03G0354600	Chr3A	155478232	155478964	+	155478598	Chr3A	148338225	148338957	+	148338591	1.0	1.0
gene:TraesCS3A03G0355300	Chr3A	155617032	155620102	+	155618567	Chr3A	148476013	148479083	+	148477548	1.0	1.0
gene:TraesCS3A03G0355500	Chr3A	155620241	155621373	-	155620807	Chr3A	148479222	148480354	-	148479788	1.0	1.0
gene:TraesCS3A03G0355600	Chr3A	155623027	155631716	-	155627371	Chr3A	148482008	148490546	-	148486277	1.0	1.0
gene:TraesCS3A03G0355700	Chr3A	155632879	155637308	-	155635093	Chr3A	148491709	148496138	-	148493923	1.0	1.0
gene:TraesCS3A03G0356000	Chr3A	155901259	155910769	+	155906014	Chr3A	148760500	148770064	+	148765282	1.0	1.0
gene:TraesCS3A03G0356100	Chr3A	155915747	155917217	-	155916482	Chr3A	148775042	148776512	-	148775777	1.0	1.0
gene:TraesCS3A03G0356400	Chr3A	156008243	156012256	-	156010249	Chr3A	148875376	148879389	-	148877382	1.0	1.0
gene:TraesCS3A03G0356900	Chr3A	156711612	156722232	+	156716922	Chr3A	149575382	149586142	+	149580762	1.0	1.0
gene:TraesCS3A03G0357100	Chr3A	157018679	157018942	-	157018810	Chr3A	149883423	149883686	-	149883554	1.0	1.0
gene:TraesCS3A03G0357400	Chr3A	157080881	157085106	-	157082993	Chr3A	149945355	149949590	-	149947472	1.0	1.0
gene:TraesCS3A03G0357500	Chr3A	157094997	157095284	+	157095140	Chr3A	149959483	149959770	+	149959626	1.0	1.0
gene:TraesCS3A03G0357600	Chr3A	157126685	157127491	+	157127088	Chr3A	149991459	149992265	+	149991862	1.0	1.0
gene:TraesCS3A03G0357900	Chr3A	157841408	157849119	+	157845263	Chr3A	150700770	150708481	+	150704625	1.0	0.999
gene:TraesCS3A03G0358000	Chr3A	157849575	157851274	-	157850424	Chr3A	150708937	150710674	-	150709805	1.0	0.966
gene:TraesCS3A03G0358200	Chr3A	158013888	158015860	+	158014874	Chr3A	150872122	150874094	+	150873108	1.0	1.0
gene:TraesCS3A03G0358300	Chr3A	158017022	158017893	+	158017457	Chr3A	150875252	150876123	+	150875687	1.0	1.0
gene:TraesCS3A03G0358800	Chr3A	158056233	158064391	-	158060312	Chr3A	150913243	150921401	-	150917322	1.0	0.999
gene:TraesCS3A03G0359000	Chr3A	158227327	158234723	-	158231025	Chr3A	151084306	151091701	-	151088003	1.0	1.0
gene:TraesCS3A03G0359100	Chr3A	158734869	158745452	-	158740160	Chr3A	151591601	151602168	-	151596884	1.0	1.0
gene:TraesCS3A03G0359600	Chr3A	159235198	159239483	+	159237340	Chr3A	152091608	152095893	+	152093750	1.0	1.0
gene:TraesCS3A03G0359800	Chr3A	159258185	159259248	+	159258716	Chr3A	152114334	152115397	+	152114865	1.0	1.0
gene:TraesCS3A03G0360000	Chr3A	160045732	160053704	+	160049718	Chr3A	152893349	152901321	+	152897335	1.0	1.0
gene:TraesCS3A03G0360300	Chr3A	160058052	160059948	+	160059000	Chr3A	152905669	152907565	+	152906617	1.0	1.0
gene:TraesCS3A03G0360400	Chr3A	160060052	160065531	+	160062791	Chr3A	152907669	152913147	+	152910408	1.0	1.0
gene:TraesCS3A03G0361100	Chr3A	160652355	160654085	+	160653220	Chr3A	153490313	153492043	+	153491178	1.0	1.0
gene:TraesCS3A03G0361300	Chr3A	161004801	161006886	+	161005843	Chr3A	153842861	153844946	+	153843903	1.0	1.0
gene:TraesCS3A03G0361700	Chr3A	161154404	161156081	-	161155242	Chr3A	153992757	153994434	-	153993595	1.0	1.0
gene:TraesCS3A03G0362100	Chr3A	161423030	161425200	-	161424115	Chr3A	154261306	154263476	-	154262391	1.0	1.0
gene:TraesCS3A03G0363500	Chr3A	162142004	162148774	+	162145389	Chr3A	154980801	154987571	+	154984186	1.0	0.999
gene:TraesCS3A03G0363600	Chr3A	162148997	162156430	+	162152713	Chr3A	154987794	154995227	+	154991510	1.0	1.0
gene:TraesCS3A03G0364300	Chr3A	162736617	162741402	+	162739009	Chr3A	155573709	155578494	+	155576101	1.0	1.0
gene:TraesCS3A03G0364400	Chr3A	162744528	162746446	-	162745487	Chr3A	155581620	155583538	-	155582579	1.0	1.0
gene:TraesCS3A03G0364500	Chr3A	163061851	163068063	-	163064957	Chr3A	155909932	155916144	-	155913038	1.0	1.0
gene:TraesCS3A03G0364600	Chr3A	163094788	163095072	+	163094930	Chr3A	155943031	155943315	+	155943173	1.0	1.0
gene:TraesCS3A03G0365100	Chr3A	163418127	163418273	-	163418200	Chr3A	156266329	156266475	-	156266402	1.0	1.0
gene:TraesCS3A03G0365400	Chr3A	164483912	164485984	-	164484948	Chr3A	157331725	157333797	-	157332761	1.0	0.999
gene:TraesCS3A03G0365600	Chr3A	164768748	164769278	+	164769013	Chr3A	157614215	157614745	+	157614480	1.0	1.0
gene:TraesCS3A03G0365900	Chr3A	164998889	165003267	-	165001078	Chr3A	157844119	157848497	-	157846308	1.0	1.0
gene:TraesCS3A03G0366100	Chr3A	165430817	165433774	+	165432295	Chr3A	158283352	158286309	+	158284830	1.0	1.0
gene:TraesCS3A03G0366300	Chr3A	165434074	165439501	-	165436787	Chr3A	158286609	158292093	-	158289351	1.0	1.0
gene:TraesCS3A03G0366700	Chr3A	165473406	165477851	-	165475628	Chr3A	158326153	158330598	-	158328375	1.0	1.0
gene:TraesCS3A03G0366900	Chr3A	165783386	165783685	-	165783535	Chr3A	158632215	158632514	-	158632364	1.0	1.0
gene:TraesCS3A03G0367000	Chr3A	166057472	166062867	+	166060169	Chr3A	158906272	158911666	+	158908969	1.0	1.0
gene:TraesCS3A03G0367400	Chr3A	166138763	166139980	-	166139371	Chr3A	158987878	158989095	-	158988486	1.0	1.0
gene:TraesCS3A03G0368100	Chr3A	166452827	166454488	+	166453657	Chr3A	159302476	159304137	+	159303306	1.0	1.0
gene:TraesCS3A03G0368200	Chr3A	166452827	166459075	-	166455951	Chr3A	159302476	159308812	-	159305644	1.0	1.0
gene:TraesCS3A03G0368300	Chr3A	166813863	166820125	+	166816994	Chr3A	159663165	159669427	+	159666296	1.0	1.0
gene:TraesCS3A03G0368400	Chr3A	166822581	166824862	-	166823721	Chr3A	159671883	159674253	-	159673068	1.0	1.0
gene:TraesCS3A03G0368600	Chr3A	167211477	167212981	+	167212229	Chr3A	160059183	160060687	+	160059935	1.0	1.0
gene:TraesCS3A03G0368700	Chr3A	167213063	167219749	-	167216406	Chr3A	160060769	160067454	-	160064111	1.0	0.999
gene:TraesCS3A03G0368900	Chr3A	167508943	167511363	+	167510153	Chr3A	160356636	160359056	+	160357846	1.0	1.0
gene:TraesCS3A03G0369300	Chr3A	167614382	167620052	-	167617217	Chr3A	160461926	160467630	-	160464778	1.0	1.0
gene:TraesCS3A03G0369400	Chr3A	167621988	167628482	-	167625235	Chr3A	160469565	160476060	-	160472812	1.0	0.999
gene:TraesCS3A03G0369500	Chr3A	167651648	167655314	-	167653481	Chr3A	160499303	160503089	-	160501196	1.0	1.0
gene:TraesCS3A03G0369700	Chr3A	168400435	168408510	+	168404472	Chr3A	161247981	161256055	+	161252018	1.0	1.0
gene:TraesCS3A03G0369800	Chr3A	168410565	168412175	+	168411370	Chr3A	161258105	161259715	+	161258910	1.0	0.999
gene:TraesCS3A03G0369900	Chr3A	168422036	168423617	-	168422826	Chr3A	161269575	161271156	-	161270365	1.0	1.0
gene:TraesCS3A03G0370200	Chr3A	168724910	168725353	-	168725131	Chr3A	161570489	161570932	-	161570710	1.0	1.0
gene:TraesCS3A03G0370800	Chr3A	169546327	169558574	+	169552450	Chr3A	162387815	162400072	+	162393943	1.0	1.0
gene:TraesCS3A03G0371100	Chr3A	169842633	169846886	+	169844759	Chr3A	162683969	162688222	+	162686095	1.0	1.0
gene:TraesCS3A03G0371800	Chr3A	170721953	170723483	-	170722718	Chr3A	163559862	163561392	-	163560627	1.0	1.0
gene:TraesCS3A03G0371900	Chr3A	170723691	170726674	+	170725182	Chr3A	163561600	163564583	+	163563091	1.0	1.0
gene:TraesCS3A03G0372000	Chr3A	170799083	170805361	+	170802222	Chr3A	163637148	163643632	+	163640390	1.0	0.998
gene:TraesCS3A03G0372100	Chr3A	170807544	170808427	+	170807985	Chr3A	163645954	163646837	+	163646395	1.0	1.0
gene:TraesCS3A03G0373100	Chr3A	171210565	171220759	-	171215662	Chr3A	164046855	164057049	-	164051952	1.0	1.0
gene:TraesCS3A03G0373500	Chr3A	171369453	171370191	+	171369822	Chr3A	164205970	164206708	+	164206339	1.0	1.0
gene:TraesCS3A03G0374100	Chr3A	171390472	171391585	+	171391028	Chr3A	164226990	164228103	+	164227546	1.0	1.0
gene:TraesCS3A03G0374200	Chr3A	171447083	171448091	+	171447587	Chr3A	164283771	164284779	+	164284275	1.0	1.0
gene:TraesCS3A03G0374300	Chr3A	171449176	171454624	-	171451900	Chr3A	164285864	164291312	-	164288588	1.0	1.0
gene:TraesCS3A03G0374600	Chr3A	171667947	171688063	+	171678005	Chr3A	164504913	164525180	+	164515046	1.0	1.0
gene:TraesCS3A03G0375100	Chr3A	171877910	171880162	+	171879036	Chr3A	164715466	164717718	+	164716592	1.0	1.0
gene:TraesCS3A03G0375800	Chr3A	172811777	172814274	+	172813025	Chr3A	165646905	165649402	+	165648153	1.0	1.0
gene:TraesCS3A03G0375900	Chr3A	172814403	172817093	+	172815748	Chr3A	165649531	165652221	+	165650876	1.0	1.0
gene:TraesCS3A03G0376000	Chr3A	172818026	172819214	-	172818620	Chr3A	165653154	165654342	-	165653748	1.0	1.0
gene:TraesCS3A03G0376100	Chr3A	172819428	172827911	+	172823669	Chr3A	165654556	165663039	+	165658797	1.0	1.0
gene:TraesCS3A03G0376200	Chr3A	172828404	172834394	-	172831399	Chr3A	165663532	165669522	-	165666527	1.0	1.0
gene:TraesCS3A03G0377100	Chr3A	174116546	174116954	+	174116750	Chr3A	166949129	166949537	+	166949333	1.0	1.0
gene:TraesCS3A03G0377200	Chr3A	174119908	174123746	+	174121827	Chr3A	166952491	166956329	+	166954410	1.0	1.0
gene:TraesCS3A03G0377300	Chr3A	174125340	174129021	-	174127180	Chr3A	166957923	166961604	-	166959763	1.0	1.0
gene:TraesCS3A03G0377700	Chr3A	175140973	175145958	+	175143465	Chr3A	167972084	167977069	+	167974576	1.0	1.0
gene:TraesCS3A03G0377800	Chr3A	175211930	175212815	-	175212372	Chr3A	168043031	168043916	-	168043473	1.0	1.0
