gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Lancer_tgt_chr	Lancer_tgt_start	Lancer_tgt_end	Lancer_tgt_strand	Lancer_tgt_midpoint	Lancer_coverage	Lancer_identity
gene:TraesCS6B03G0177200	Chr6B	56586339	56591567	+	56588953	Chr6B	46772933	46777531	-	46775232	0.979	0.979
gene:TraesCS6B03G0177400	Chr6B	56602628	56605612	-	56604120	Chr6B	46749400	46752384	+	46750892	1.0	1.0
gene:TraesCS6B03G0177600	Chr6B	56700517	56700780	-	56700648	Chr6B	46655734	46655997	+	46655865	1.0	0.996
gene:TraesCS6B03G0177900	Chr6B	56723382	56729164	+	56726273	Chr6B	46627494	46633276	-	46630385	1.0	1.0
gene:TraesCS6B03G0178200	Chr6B	56777705	56778874	-	56778289	Chr6B	46577495	46578664	+	46578079	1.0	1.0
gene:TraesCS6B03G0179200	Chr6B	56998362	57002215	-	57000288	Chr6B	46108794	46111732	+	46110263	1.0	0.992
gene:TraesCS6B03G0180000	Chr6B	57273469	57275660	+	57274564	Chr6B	51894265	51896456	-	51895360	1.0	1.0
gene:TraesCS6B03G0180600	Chr6B	57391437	57394510	-	57392973	Chr6B	51776580	51779653	+	51778116	1.0	1.0
gene:TraesCS6B03G0180900	Chr6B	57399241	57400347	-	57399794	Chr6B	51770743	51771849	+	51771296	1.0	1.0
gene:TraesCS6B03G0181200	Chr6B	57506760	57507611	-	57507185	Chr6B	51663570	51664421	+	51663995	1.0	0.997
gene:TraesCS6B03G0181600	Chr6B	57799240	57804169	-	57801704	Chr6B	51375113	51380167	+	51377640	1.0	0.999
gene:TraesCS6B03G0181700	Chr6B	57810446	57820064	-	57815255	Chr6B	51359217	51368836	+	51364026	1.0	1.0
gene:TraesCS6B03G0181800	Chr6B	57883417	57885426	-	57884421	Chr6B	51293734	51295743	+	51294738	1.0	1.0
gene:TraesCS6B03G0182300	Chr6B	57898897	57900057	-	57899477	Chr6B	51279101	51280261	+	51279681	1.0	1.0
gene:TraesCS6B03G0182600	Chr6B	58409508	58409909	+	58409708	Chr6B	50766418	50766819	-	50766618	1.0	1.0
gene:TraesCS6B03G0183100	Chr6B	58548777	58550164	+	58549470	Chr6B	50614826	50616213	-	50615519	1.0	1.0
gene:TraesCS6B03G0183300	Chr6B	58559954	58561624	+	58560789	Chr6B	50625948	50627618	-	50626783	1.0	1.0
gene:TraesCS6B03G0183500	Chr6B	58905356	58906474	+	58905915	Chr6B	50260100	50261218	-	50260659	1.0	1.0
gene:TraesCS6B03G0183600	Chr6B	58968281	58969904	+	58969092	Chr6B	50204782	50206405	-	50205593	1.0	1.0
gene:TraesCS6B03G0183700	Chr6B	58978348	58983385	-	58980866	Chr6B	50191417	50196454	+	50193935	1.0	1.0
gene:TraesCS6B03G0184000	Chr6B	59028485	59031411	-	59029948	Chr6B	50143356	50146282	+	50144819	1.0	1.0
gene:TraesCS6B03G0184100	Chr6B	59034169	59034399	+	59034284	Chr6B	50140368	50140598	-	50140483	1.0	1.0
gene:TraesCS6B03G0184200	Chr6B	59238614	59239780	-	59239197	Chr6B	49942714	49943880	+	49943297	1.0	1.0
gene:TraesCS6B03G0184300	Chr6B	59477999	59478683	-	59478341	Chr6B	49717713	49718397	+	49718055	1.0	1.0
gene:TraesCS6B03G0184700	Chr6B	59692381	59692935	-	59692658	Chr6B	49505772	49506326	+	49506049	1.0	1.0
gene:TraesCS6B03G0184900	Chr6B	59707125	59710961	+	59709043	Chr6B	49487541	49491389	-	49489465	1.0	0.999
gene:TraesCS6B03G0185000	Chr6B	59934663	59935302	+	59934982	Chr6B	49263505	49264144	-	49263824	1.0	1.0
gene:TraesCS6B03G0185200	Chr6B	60016850	60019115	+	60017982	Chr6B	49179518	49181783	-	49180650	1.0	1.0
gene:TraesCS6B03G0185300	Chr6B	60148446	60150354	+	60149400	Chr6B	49047683	49049591	-	49048637	1.0	1.0
gene:TraesCS6B03G0185400	Chr6B	60248684	60249547	+	60249115	Chr6B	48948388	48949251	-	48948819	1.0	1.0
gene:TraesCS6B03G0186000	Chr6B	60461210	60461775	-	60461492	Chr6B	48735976	48736541	+	48736258	1.0	1.0
gene:TraesCS6B03G0186400	Chr6B	60501809	60502707	+	60502258	Chr6B	48695111	48696009	-	48695560	1.0	0.998
gene:TraesCS6B03G0186600	Chr6B	60505024	60505589	-	60505306	Chr6B	48692229	48692794	+	48692511	1.0	1.0
gene:TraesCS6B03G0186900	Chr6B	60532946	60533461	-	60533203	Chr6B	48664266	48664781	+	48664523	1.0	1.0
gene:TraesCS6B03G0187500	Chr6B	60802509	60805385	+	60803947	Chr6B	48391371	48394247	-	48392809	1.0	0.999
gene:TraesCS6B03G0187600	Chr6B	60805521	60810282	-	60807901	Chr6B	48386474	48391235	+	48388854	1.0	0.999
gene:TraesCS6B03G0187800	Chr6B	60814287	60816140	-	60815213	Chr6B	48380616	48382469	+	48381542	1.0	1.0
gene:TraesCS6B03G0188500	Chr6B	60857265	60859389	-	60858327	Chr6B	48337879	48340003	+	48338941	1.0	0.999
gene:TraesCS6B03G0188600	Chr6B	60860338	60864030	-	60862184	Chr6B	48333238	48336930	+	48335084	1.0	1.0
gene:TraesCS6B03G0188800	Chr6B	60874988	60877090	+	60876039	Chr6B	48321088	48323190	-	48322139	1.0	0.999
gene:TraesCS6B03G0189800	Chr6B	61008733	61010055	+	61009394	Chr6B	48188099	48189423	-	48188761	1.0	0.996
gene:TraesCS6B03G0190000	Chr6B	61301935	61302773	-	61302354	Chr6B	51951817	51952655	-	51952236	1.0	1.0
gene:TraesCS6B03G0190100	Chr6B	61361996	61366666	-	61364331	Chr6B	52010740	52015260	-	52013000	0.915	0.915
gene:TraesCS6B03G0191400	Chr6B	61897876	61898991	+	61898433	Chr6B	52545925	52547040	+	52546482	1.0	1.0
gene:TraesCS6B03G0191500	Chr6B	61973494	61974231	-	61973862	Chr6B	52621913	52622650	-	52622281	1.0	0.998
gene:TraesCS6B03G0191900	Chr6B	62263460	62268243	+	62265851	Chr6B	52912262	52917046	+	52914654	1.0	0.999
gene:TraesCS6B03G0192000	Chr6B	62300440	62305198	+	62302819	Chr6B	52949298	52954056	+	52951677	1.0	1.0
gene:TraesCS6B03G0192500	Chr6B	62394057	62398959	+	62396508	Chr6B	53043214	53048115	+	53045664	1.0	1.0
gene:TraesCS6B03G0192600	Chr6B	62431270	62432849	+	62432059	Chr6B	53080426	53082005	+	53081215	1.0	1.0
gene:TraesCS6B03G0192700	Chr6B	62436517	62437041	-	62436779	Chr6B	53085673	53086197	-	53085935	1.0	1.0
gene:TraesCS6B03G0193000	Chr6B	62555766	62558496	+	62557131	Chr6B	53204831	53207561	+	53206196	1.0	1.0
gene:TraesCS6B03G0193300	Chr6B	62684974	62688446	-	62686710	Chr6B	53324985	53328457	-	53326721	1.0	1.0
gene:TraesCS6B03G0193400	Chr6B	62698445	62701722	-	62700083	Chr6B	53338509	53341786	-	53340147	1.0	1.0
gene:TraesCS6B03G0193500	Chr6B	62705832	62711464	-	62708648	Chr6B	53345967	53351599	-	53348783	1.0	1.0
gene:TraesCS6B03G0193700	Chr6B	63030814	63031367	-	63031090	Chr6B	53671253	53671806	-	53671529	1.0	1.0
gene:TraesCS6B03G0193800	Chr6B	63050335	63050829	+	63050582	Chr6B	53690379	53690891	+	53690635	1.0	0.962
gene:TraesCS6B03G0194100	Chr6B	63281840	63282987	+	63282413	Chr6B	53922815	53923962	+	53923388	1.0	0.998
gene:TraesCS6B03G0194200	Chr6B	63291304	63291615	-	63291459	Chr6B	53932309	53932620	-	53932464	1.0	1.0
gene:TraesCS6B03G0194400	Chr6B	63746226	63746636	+	63746431	Chr6B	54403488	54403898	+	54403693	1.0	1.0
gene:TraesCS6B03G0194700	Chr6B	63780451	63781306	+	63780878	Chr6B	54438118	54438973	+	54438545	1.0	1.0
gene:TraesCS6B03G0195100	Chr6B	63989178	63989948	+	63989563	Chr6B	54647599	54648369	+	54647984	1.0	1.0
gene:TraesCS6B03G0195200	Chr6B	64063317	64064141	+	64063729	Chr6B	54721107	54721931	+	54721519	1.0	1.0
gene:TraesCS6B03G0195400	Chr6B	64195134	64195883	+	64195508	Chr6B	54853247	54853996	+	54853621	1.0	1.0
gene:TraesCS6B03G0195500	Chr6B	64256048	64256859	+	64256453	Chr6B	54913963	54914774	+	54914368	1.0	1.0
gene:TraesCS6B03G0195600	Chr6B	64260163	64260904	+	64260533	Chr6B	54918077	54918818	+	54918447	1.0	1.0
gene:TraesCS6B03G0195700	Chr6B	64263369	64266594	-	64264981	Chr6B	54921283	54924508	-	54922895	1.0	0.999
gene:TraesCS6B03G0196400	Chr6B	64547005	64547674	-	64547339	Chr6B	55205147	55205816	-	55205481	1.0	1.0
gene:TraesCS6B03G0196600	Chr6B	64694496	64704648	+	64699572	Chr6B	55351972	55362231	+	55357101	1.0	0.999
gene:TraesCS6B03G0197000	Chr6B	64784971	64787318	-	64786144	Chr6B	55442518	55444902	-	55443710	1.0	0.974
gene:TraesCS6B03G0197100	Chr6B	64828809	64831830	+	64830319	Chr6B	55486458	55489479	+	55487968	1.0	1.0
gene:TraesCS6B03G0197800	Chr6B	65042461	65046974	-	65044717	Chr6B	55698137	55702651	-	55700394	1.0	1.0
gene:TraesCS6B03G0198400	Chr6B	65536276	65539316	+	65537796	Chr6B	56191588	56194628	+	56193108	1.0	0.999
gene:TraesCS6B03G0198600	Chr6B	65546256	65550632	+	65548444	Chr6B	56201569	56205945	+	56203757	1.0	0.999
gene:TraesCS6B03G0198700	Chr6B	65555573	65556873	-	65556223	Chr6B	56210961	56212261	-	56211611	1.0	1.0
gene:TraesCS6B03G0198800	Chr6B	65567559	65576897	+	65572228	Chr6B	56222659	56231989	+	56227324	1.0	1.0
gene:TraesCS6B03G0198900	Chr6B	65583975	65588380	+	65586177	Chr6B	56239067	56243472	+	56241269	1.0	0.999
gene:TraesCS6B03G0199000	Chr6B	65608842	65612849	+	65610845	Chr6B	56263933	56267939	+	56265936	1.0	0.999
gene:TraesCS6B03G0199200	Chr6B	65810313	65810879	-	65810596	Chr6B	56465114	56465680	-	56465397	1.0	1.0
gene:TraesCS6B03G0199300	Chr6B	65811310	65815529	-	65813419	Chr6B	56466111	56469538	-	56467824	1.0	1.0
gene:TraesCS6B03G0199400	Chr6B	65877154	65877465	+	65877309	Chr6B	56530617	56530928	+	56530772	1.0	0.996
gene:TraesCS6B03G0199800	Chr6B	66171926	66174826	+	66173376	Chr6B	56821871	56824771	+	56823321	1.0	0.999
gene:TraesCS6B03G0199900	Chr6B	66438026	66438704	+	66438365	Chr6B	57087783	57088461	+	57088122	1.0	1.0
gene:TraesCS6B03G0200000	Chr6B	66440219	66441454	+	66440836	Chr6B	57089976	57091201	+	57090588	0.99	0.99
gene:TraesCS6B03G0200100	Chr6B	66441850	66445678	-	66443764	Chr6B	57091597	57095426	-	57093511	1.0	0.998
gene:TraesCS6B03G0200300	Chr6B	66732083	66736673	+	66734378	Chr6B	57381757	57386347	+	57384052	1.0	1.0
gene:TraesCS6B03G0200400	Chr6B	66737877	66738287	-	66738082	Chr6B	57387551	57387961	-	57387756	1.0	1.0
gene:TraesCS6B03G0200500	Chr6B	66737896	66738517	+	66738206	Chr6B	57387570	57388191	+	57387880	1.0	1.0
gene:TraesCS6B03G0200600	Chr6B	66741525	66742183	-	66741854	Chr6B	57391124	57391782	-	57391453	1.0	1.0
gene:TraesCS6B03G0200900	Chr6B	66943522	66944205	+	66943863	Chr6B	57591392	57592075	+	57591733	1.0	1.0
gene:TraesCS6B03G0201000	Chr6B	66944347	66946123	+	66945235	Chr6B	57592217	57593993	+	57593105	1.0	1.0
gene:TraesCS6B03G0201600	Chr6B	67061300	67063911	+	67062605	Chr6B	57709080	57711691	+	57710385	1.0	1.0
gene:TraesCS6B03G0201700	Chr6B	67067946	67072034	+	67069990	Chr6B	57715805	57719893	+	57717849	1.0	1.0
gene:TraesCS6B03G0202000	Chr6B	67088566	67088813	-	67088689	Chr6B	57736429	57736676	-	57736552	1.0	1.0
gene:TraesCS6B03G0202100	Chr6B	67097072	67097358	-	67097215	Chr6B	57744935	57745221	-	57745078	1.0	1.0
gene:TraesCS6B03G0202300	Chr6B	67121053	67121307	-	67121180	Chr6B	57768539	57768793	-	57768666	1.0	1.0
gene:TraesCS6B03G0202500	Chr6B	67154943	67155206	-	67155074	Chr6B	57802468	57802731	-	57802599	1.0	1.0
gene:TraesCS6B03G0202700	Chr6B	67164712	67168535	+	67166623	Chr6B	57812357	57816180	+	57814268	1.0	1.0
gene:TraesCS6B03G0203100	Chr6B	67331265	67332848	+	67332056	Chr6B	57978275	57979858	+	57979066	1.0	1.0
gene:TraesCS6B03G0203300	Chr6B	67342237	67346682	-	67344459	Chr6B	57989112	57993557	-	57991334	1.0	1.0
gene:TraesCS6B03G0203800	Chr6B	67556735	67557436	-	67557085	Chr6B	58204391	58205092	-	58204741	1.0	0.998
gene:TraesCS6B03G0203900	Chr6B	67568517	67569494	-	67569005	Chr6B	58216174	58217151	-	58216662	1.0	1.0
gene:TraesCS6B03G0204000	Chr6B	67572087	67572995	-	67572541	Chr6B	58219744	58220652	-	58220198	1.0	1.0
gene:TraesCS6B03G0204100	Chr6B	67574181	67574435	-	67574308	Chr6B	58221838	58222092	-	58221965	1.0	1.0
gene:TraesCS6B03G0204300	Chr6B	67592790	67593722	+	67593256	Chr6B	58240500	58241435	+	58240967	1.0	0.996
gene:TraesCS6B03G0204400	Chr6B	67596807	67597661	+	67597234	Chr6B	58244520	58245377	+	58244948	1.0	0.996
gene:TraesCS6B03G0204500	Chr6B	67614448	67615149	-	67614798	Chr6B	58262253	58262954	-	58262603	1.0	1.0
gene:TraesCS6B03G0204600	Chr6B	67614456	67615149	-	67614802	Chr6B	58262261	58262954	-	58262607	1.0	1.0
gene:TraesCS6B03G0204700	Chr6B	67624413	67625436	-	67624924	Chr6B	58268796	58269819	-	58269307	1.0	1.0
gene:TraesCS6B03G0204800	Chr6B	67626514	67627504	-	67627009	Chr6B	58270897	58271887	-	58271392	1.0	1.0
gene:TraesCS6B03G0204900	Chr6B	67628666	67629298	-	67628982	Chr6B	58273049	58273681	-	58273365	1.0	1.0
gene:TraesCS6B03G0205400	Chr6B	68082107	68083870	-	68082988	Chr6B	58721518	58723281	-	58722399	1.0	1.0
gene:TraesCS6B03G0205500	Chr6B	68099881	68101299	-	68100590	Chr6B	58739282	58740700	-	58739991	1.0	1.0
gene:TraesCS6B03G0205700	Chr6B	68174243	68175409	+	68174826	Chr6B	58794152	58795318	+	58794735	1.0	1.0
gene:TraesCS6B03G0205800	Chr6B	68185988	68187202	-	68186595	Chr6B	58805897	58807111	-	58806504	1.0	0.999
gene:TraesCS6B03G0205900	Chr6B	68204456	68212270	+	68208363	Chr6B	58824345	58832159	+	58828252	1.0	1.0
gene:TraesCS6B03G0206000	Chr6B	68216206	68217420	-	68216813	Chr6B	58836094	58837308	-	58836701	1.0	1.0
gene:TraesCS6B03G0206100	Chr6B	68218953	68219426	+	68219189	Chr6B	58838841	58839314	+	58839077	1.0	1.0
gene:TraesCS6B03G0206400	Chr6B	68375176	68376371	-	68375773	Chr6B	58994470	58995665	-	58995067	1.0	1.0
gene:TraesCS6B03G0206700	Chr6B	68667261	68669623	+	68668442	Chr6B	59284760	59287122	+	59285941	1.0	1.0
gene:TraesCS6B03G0206800	Chr6B	68720736	68722397	-	68721566	Chr6B	59338408	59340069	-	59339238	1.0	1.0
gene:TraesCS6B03G0207600	Chr6B	68957669	68958250	-	68957959	Chr6B	59574917	59575498	-	59575207	1.0	0.997
gene:TraesCS6B03G0207700	Chr6B	68967543	68969276	-	68968409	Chr6B	59584891	59586624	-	59585757	1.0	1.0
gene:TraesCS6B03G0208000	Chr6B	69128384	69129969	-	69129176	Chr6B	59742266	59743851	-	59743058	1.0	0.999
gene:TraesCS6B03G0208600	Chr6B	69152245	69153831	-	69153038	Chr6B	59766590	59768176	-	59767383	1.0	0.999
gene:TraesCS6B03G0208800	Chr6B	69187817	69191614	+	69189715	Chr6B	59801725	59805490	+	59803607	1.0	1.0
gene:TraesCS6B03G0208900	Chr6B	69275871	69277069	+	69276470	Chr6B	59889290	59890488	+	59889889	1.0	0.999
gene:TraesCS6B03G0209000	Chr6B	69281303	69282619	+	69281961	Chr6B	59894722	59896038	+	59895380	1.0	1.0
gene:TraesCS6B03G0209200	Chr6B	69286957	69288787	-	69287872	Chr6B	59900376	59902206	-	59901291	1.0	1.0
gene:TraesCS6B03G0209600	Chr6B	69405701	69406323	+	69406012	Chr6B	60018696	60019318	+	60019007	1.0	1.0
gene:TraesCS6B03G0210200	Chr6B	69642884	69644574	-	69643729	Chr6B	60255075	60256765	-	60255920	1.0	1.0
gene:TraesCS6B03G0210400	Chr6B	69645042	69646223	-	69645632	Chr6B	60257233	60258414	-	60257823	1.0	1.0
gene:TraesCS6B03G0210900	Chr6B	69812880	69820812	+	69816846	Chr6B	60424009	60431941	+	60427975	1.0	1.0
gene:TraesCS6B03G0211000	Chr6B	69822336	69823632	+	69822984	Chr6B	60433465	60434761	+	60434113	1.0	1.0
gene:TraesCS6B03G0211100	Chr6B	69878105	69882421	+	69880263	Chr6B	60490215	60494531	+	60492373	1.0	1.0
gene:TraesCS6B03G0211200	Chr6B	69918551	69921829	+	69920190	Chr6B	60529439	60532717	+	60531078	1.0	1.0
gene:TraesCS6B03G0211800	Chr6B	70038859	70042368	-	70040613	Chr6B	60649785	60653294	-	60651539	1.0	1.0
gene:TraesCS6B03G0212000	Chr6B	70101390	70102780	+	70102085	Chr6B	60712475	60713865	+	60713170	1.0	1.0
gene:TraesCS6B03G0212100	Chr6B	70108530	70109036	-	70108783	Chr6B	60719616	60720122	-	60719869	1.0	0.998
gene:TraesCS6B03G0212200	Chr6B	70121532	70125613	-	70123572	Chr6B	60732696	60736791	-	60734743	1.0	0.995
gene:TraesCS6B03G0212600	Chr6B	70671489	70678621	+	70675055	Chr6B	61282161	61289293	+	61285727	1.0	1.0
gene:TraesCS6B03G0212700	Chr6B	70678160	70681604	-	70679882	Chr6B	61288832	61292276	-	61290554	1.0	1.0
gene:TraesCS6B03G0213000	Chr6B	71395799	71398486	+	71397142	Chr6B	61983002	61985689	+	61984345	1.0	1.0
gene:TraesCS6B03G0213100	Chr6B	71398915	71401634	-	71400274	Chr6B	61986118	61988837	-	61987477	1.0	1.0
gene:TraesCS6B03G0213400	Chr6B	71635845	71639981	-	71637913	Chr6B	62250620	62254761	-	62252690	1.0	0.995
gene:TraesCS6B03G0213500	Chr6B	71680822	71681019	-	71680920	Chr6B	62291364	62291561	-	62291462	1.0	1.0
gene:TraesCS6B03G0213600	Chr6B	71685557	71685784	-	71685670	Chr6B	62295997	62296224	-	62296110	1.0	1.0
gene:TraesCS6B03G0213700	Chr6B	71691641	71695374	-	71693507	Chr6B	62302224	62305958	-	62304091	1.0	0.999
gene:TraesCS6B03G0213800	Chr6B	71717300	71717527	-	71717413	Chr6B	62327725	62327952	-	62327838	1.0	1.0
gene:TraesCS6B03G0213900	Chr6B	71721728	71724426	-	71723077	Chr6B	62332152	62334850	-	62333501	1.0	1.0
gene:TraesCS6B03G0214100	Chr6B	71798234	71801511	-	71799872	Chr6B	62408658	62411935	-	62410296	1.0	1.0
gene:TraesCS6B03G0214200	Chr6B	71856373	71857208	-	71856790	Chr6B	62466651	62467486	-	62467068	1.0	1.0
gene:TraesCS6B03G0214300	Chr6B	71901827	71905110	-	71903468	Chr6B	62489459	62492742	-	62491100	1.0	1.0
gene:TraesCS6B03G0214500	Chr6B	72085777	72090090	-	72087933	Chr6B	62657234	62661547	-	62659390	1.0	1.0
gene:TraesCS6B03G0214900	Chr6B	72276962	72281214	-	72279088	Chr6B	62847133	62851385	-	62849259	1.0	1.0
gene:TraesCS6B03G0215300	Chr6B	72363723	72367111	-	72365417	Chr6B	62932076	62935464	-	62933770	1.0	1.0
gene:TraesCS6B03G0215500	Chr6B	72454186	72454440	+	72454313	Chr6B	63022900	63023154	+	63023027	1.0	1.0
gene:TraesCS6B03G0215600	Chr6B	72458870	72459103	+	72458986	Chr6B	63027583	63027816	+	63027699	1.0	1.0
gene:TraesCS6B03G0215700	Chr6B	72462208	72475811	-	72469009	Chr6B	63030921	63044524	-	63037722	1.0	1.0
gene:TraesCS6B03G0215800	Chr6B	72479155	72484739	-	72481947	Chr6B	63047869	63053453	-	63050661	1.0	1.0
gene:TraesCS6B03G0216500	Chr6B	72891561	72894488	+	72893024	Chr6B	63458594	63461521	+	63460057	1.0	1.0
gene:TraesCS6B03G0217000	Chr6B	73188871	73195873	+	73192372	Chr6B	63760402	63767436	+	63763919	1.0	1.0
gene:TraesCS6B03G0217400	Chr6B	73240508	73242386	+	73241447	Chr6B	63812261	63814139	+	63813200	1.0	1.0
gene:TraesCS6B03G0217500	Chr6B	73335433	73342743	-	73339088	Chr6B	63907090	63914400	-	63910745	1.0	1.0
gene:TraesCS6B03G0218100	Chr6B	73462826	73466308	-	73464567	Chr6B	64047822	64051304	-	64049563	1.0	1.0
gene:TraesCS6B03G0218400	Chr6B	73585968	73586195	-	73586081	Chr6B	64170729	64170956	-	64170842	1.0	1.0
gene:TraesCS6B03G0218600	Chr6B	73694473	73698325	+	73696399	Chr6B	64279204	64283038	+	64281121	1.0	1.0
gene:TraesCS6B03G0218900	Chr6B	73795972	73798545	+	73797258	Chr6B	64376214	64378787	+	64377500	1.0	1.0
gene:TraesCS6B03G0219500	Chr6B	73866312	73867214	-	73866763	Chr6B	64446521	64447423	-	64446972	1.0	0.999
gene:TraesCS6B03G0219700	Chr6B	74036280	74039392	-	74037836	Chr6B	64616556	64619668	-	64618112	1.0	0.999
gene:TraesCS6B03G0220000	Chr6B	74381023	74385479	-	74383251	Chr6B	64957236	64961692	-	64959464	1.0	1.0
gene:TraesCS6B03G0220400	Chr6B	74390076	74397703	-	74393889	Chr6B	64966294	64973972	-	64970133	1.0	1.0
gene:TraesCS6B03G0220500	Chr6B	74399626	74403118	-	74401372	Chr6B	64975895	64979387	-	64977641	1.0	1.0
gene:TraesCS6B03G0220700	Chr6B	74486506	74489539	+	74488022	Chr6B	65062751	65065784	+	65064267	1.0	1.0
gene:TraesCS6B03G0220800	Chr6B	74494452	74499604	+	74497028	Chr6B	65070698	65075850	+	65073274	1.0	1.0
gene:TraesCS6B03G0221300	Chr6B	74656032	74658507	-	74657269	Chr6B	65232618	65235093	-	65233855	1.0	1.0
gene:TraesCS6B03G0221600	Chr6B	75033930	75034694	-	75034312	Chr6B	65575918	65576682	-	65576300	1.0	1.0
gene:TraesCS6B03G0221800	Chr6B	75581691	75584755	-	75583223	Chr6B	66100205	66103478	-	66101841	1.0	1.0
gene:TraesCS6B03G0222000	Chr6B	75637028	75638978	+	75638003	Chr6B	66155753	66157703	+	66156728	1.0	0.998
gene:TraesCS6B03G0222400	Chr6B	75733732	75764619	+	75749175	Chr6B	66252189	66283194	+	66267691	1.0	1.0
gene:TraesCS6B03G0223000	Chr6B	76042477	76046648	+	76044562	Chr6B	66560602	66564773	+	66562687	1.0	1.0
gene:TraesCS6B03G0223100	Chr6B	76047767	76050942	+	76049354	Chr6B	66565892	66569067	+	66567479	1.0	1.0
gene:TraesCS6B03G0223200	Chr6B	76154857	76158091	+	76156474	Chr6B	66673055	66676289	+	66674672	1.0	1.0
gene:TraesCS6B03G0223300	Chr6B	76204694	76206076	+	76205385	Chr6B	66722889	66724271	+	66723580	1.0	1.0
gene:TraesCS6B03G0223500	Chr6B	76232932	76234035	+	76233483	Chr6B	66751108	66752211	+	66751659	1.0	1.0
gene:TraesCS6B03G0223700	Chr6B	76267938	76269238	+	76268588	Chr6B	66785776	66787076	+	66786426	1.0	0.999
gene:TraesCS6B03G0223800	Chr6B	76307572	76308118	+	76307845	Chr6B	66825075	66825621	+	66825348	1.0	1.0
gene:TraesCS6B03G0223900	Chr6B	76313826	76315027	-	76314426	Chr6B	66831447	66832648	-	66832047	1.0	1.0
gene:TraesCS6B03G0224000	Chr6B	76352719	76355782	+	76354250	Chr6B	66870368	66873431	+	66871899	1.0	1.0
gene:TraesCS6B03G0224100	Chr6B	76356515	76358104	-	76357309	Chr6B	66874164	66875753	-	66874958	1.0	1.0
gene:TraesCS6B03G0224300	Chr6B	76494153	76500678	-	76497415	Chr6B	67011768	67018372	-	67015070	1.0	0.999
gene:TraesCS6B03G0225300	Chr6B	76707462	76710464	-	76708963	Chr6B	67233076	67236078	-	67234577	1.0	1.0
gene:TraesCS6B03G0225400	Chr6B	76840383	76843363	+	76841873	Chr6B	67366107	67369087	+	67367597	1.0	1.0
gene:TraesCS6B03G0225600	Chr6B	76867647	76871821	-	76869734	Chr6B	67393535	67397709	-	67395622	1.0	1.0
gene:TraesCS6B03G0225700	Chr6B	77181011	77183483	+	77182247	Chr6B	67705837	67708309	+	67707073	1.0	1.0
gene:TraesCS6B03G0225800	Chr6B	77185409	77188641	+	77187025	Chr6B	67710235	67713466	+	67711850	1.0	1.0
gene:TraesCS6B03G0225900	Chr6B	77188950	77191375	-	77190162	Chr6B	67713775	67716199	-	67714987	1.0	1.0
gene:TraesCS6B03G0226100	Chr6B	77334105	77342453	-	77338279	Chr6B	67859028	67867390	-	67863209	1.0	1.0
gene:TraesCS6B03G0226300	Chr6B	77377767	77380932	-	77379349	Chr6B	67901400	67904565	-	67902982	1.0	1.0
gene:TraesCS6B03G0226400	Chr6B	77382192	77387356	-	77384774	Chr6B	67905825	67910989	-	67908407	1.0	0.999
gene:TraesCS6B03G0226900	Chr6B	77869301	77870108	-	77869704	Chr6B	68367308	68368115	-	68367711	1.0	1.0
gene:TraesCS6B03G0227000	Chr6B	77896229	77897040	-	77896634	Chr6B	68393687	68394498	-	68394092	1.0	1.0
gene:TraesCS6B03G0227100	Chr6B	77923149	77924248	-	77923698	Chr6B	68418778	68419856	-	68419317	0.973	0.973
gene:TraesCS6B03G0227300	Chr6B	78071645	78073048	+	78072346	Chr6B	68566327	68567730	+	68567028	1.0	1.0
gene:TraesCS6B03G0227400	Chr6B	78156357	78158326	+	78157341	Chr6B	68651009	68652978	+	68651993	1.0	0.993
gene:TraesCS6B03G0227500	Chr6B	78159844	78172349	-	78166096	Chr6B	68654496	68665544	-	68660020	1.0	0.999
gene:TraesCS6B03G0228100	Chr6B	78496798	78498435	-	78497616	Chr6B	68988660	68990297	-	68989478	1.0	1.0
gene:TraesCS6B03G0228700	Chr6B	79019288	79021589	-	79020438	Chr6B	69519026	69521327	-	69520176	1.0	1.0
gene:TraesCS6B03G0228900	Chr6B	79194968	79206870	-	79200919	Chr6B	69908675	69920448	-	69914561	0.998	0.97
gene:TraesCS6B03G0229800	Chr6B	80013271	80015324	-	80014297	Chr6B	70479851	70481904	-	70480877	1.0	1.0
gene:TraesCS6B03G0230000	Chr6B	80016256	80022600	-	80019428	Chr6B	70482836	70489180	-	70486008	1.0	1.0
gene:TraesCS6B03G0230100	Chr6B	80024537	80026108	+	80025322	Chr6B	70491140	70492711	+	70491925	1.0	1.0
gene:TraesCS6B03G0230400	Chr6B	80250559	80253938	-	80252248	Chr6B	70717878	70721257	-	70719567	1.0	0.999
gene:TraesCS6B03G0230900	Chr6B	80399121	80408520	-	80403820	Chr6B	70877961	70887360	-	70882660	1.0	1.0
gene:TraesCS6B03G0231400	Chr6B	80493037	80495131	-	80494084	Chr6B	70971629	70973723	-	70972676	1.0	0.999
gene:TraesCS6B03G0231500	Chr6B	80498078	80499337	-	80498707	Chr6B	70976669	70977928	-	70977298	1.0	1.0
gene:TraesCS6B03G0231900	Chr6B	80508757	80511126	-	80509941	Chr6B	70987348	70989717	-	70988532	1.0	1.0
gene:TraesCS6B03G0232000	Chr6B	80650927	80655439	-	80653183	Chr6B	71127961	71132473	-	71130217	1.0	1.0
