gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity
gene:TraesCS1B03G0350400	Chr1B	166444614	166445677	-	166445145	Chr1B	170447080	170448143	-	170447611	1.0	1.0
gene:TraesCS1B03G0350500	Chr1B	166446925	166456266	-	166451595	Chr1B	170449391	170458702	-	170454046	1.0	1.0
gene:TraesCS1B03G0350700	Chr1B	166549661	166550255	+	166549958	Chr1B	170552093	170552687	+	170552390	1.0	1.0
gene:TraesCS1B03G0351000	Chr1B	166838312	166839575	-	166838943	Chr1B	170828017	170829280	-	170828648	1.0	1.0
gene:TraesCS1B03G0351100	Chr1B	166849644	166857306	-	166853475	Chr1B	170838896	170846558	-	170842727	1.0	1.0
gene:TraesCS1B03G0351400	Chr1B	167013362	167017045	+	167015203	Chr1B	171026642	171030325	+	171028483	1.0	0.999
gene:TraesCS1B03G0351800	Chr1B	167192723	167194836	+	167193779	Chr1B	171205992	171208104	+	171207048	1.0	1.0
gene:TraesCS1B03G0352100	Chr1B	167727624	167734241	+	167730932	Chr1B	171744361	171750977	+	171747669	1.0	1.0
gene:TraesCS1B03G0352200	Chr1B	167734651	167737188	-	167735919	Chr1B	171751387	171753924	-	171752655	1.0	1.0
gene:TraesCS1B03G0354200	Chr1B	168506916	168518636	+	168512776	Chr1B	172500859	172512565	+	172506712	0.999	0.997
gene:TraesCS1B03G0354900	Chr1B	168796316	168802455	+	168799385	Chr1B	172782757	172788898	+	172785827	1.0	1.0
gene:TraesCS1B03G0355100	Chr1B	168861126	168864754	-	168862940	Chr1B	172847591	172851219	-	172849405	1.0	1.0
gene:TraesCS1B03G0355400	Chr1B	169293896	169297622	+	169295759	Chr1B	173279016	173282742	+	173280879	1.0	0.994
gene:TraesCS1B03G0355800	Chr1B	169319955	169320422	-	169320188	Chr1B	173296446	173296913	-	173296679	1.0	1.0
gene:TraesCS1B03G0356000	Chr1B	169324661	169329121	-	169326891	Chr1B	173301152	173305611	-	173303381	0.999	0.995
gene:TraesCS1B03G0356600	Chr1B	169577192	169578690	-	169577941	Chr1B	173570852	173572349	-	173571600	1.0	0.983
gene:TraesCS1B03G0356700	Chr1B	169580920	169582357	-	169581638	Chr1B	173574704	173576141	-	173575422	1.0	0.984
gene:TraesCS1B03G0356800	Chr1B	169608856	169613032	-	169610944	Chr1B	173602556	173606730	-	173604643	1.0	0.999
gene:TraesCS1B03G0357500	Chr1B	170203000	170203887	-	170203443	Chr1B	174218851	174219738	-	174219294	1.0	0.993
gene:TraesCS1B03G0358500	Chr1B	171265211	171272255	-	171268733	Chr1B	175224673	175232079	-	175228376	0.999	0.9
gene:TraesCS1B03G0358600	Chr1B	171613059	171613892	+	171613475	Chr1B	175538340	175539171	+	175538755	0.997	0.996
gene:TraesCS1B03G0358700	Chr1B	171619748	171623784	+	171621766	Chr1B	175545008	175549044	+	175547026	1.0	1.0
gene:TraesCS1B03G0358800	Chr1B	171624487	171626334	-	171625410	Chr1B	175549747	175551594	-	175550670	1.0	1.0
gene:TraesCS1B03G0358900	Chr1B	172092194	172093258	-	172092726	Chr1B	175846518	175847582	-	175847050	1.0	0.994
gene:TraesCS1B03G0359400	Chr1B	172360689	172364498	-	172362593	Chr1B	176135093	176138903	-	176136998	1.0	0.998
gene:TraesCS1B03G0359700	Chr1B	172619913	172623828	-	172621870	Chr1B	176345539	176349472	-	176347505	1.0	0.997
gene:TraesCS1B03G0359800	Chr1B	173123578	173135649	+	173129613	Chr1B	176833202	176844479	+	176838840	1.0	0.997
gene:TraesCS1B03G0359900	Chr1B	173136339	173138880	-	173137609	Chr1B	176845187	176847725	-	176846456	1.0	0.999
gene:TraesCS1B03G0360100	Chr1B	173201520	173203469	-	173202494	Chr1B	176889049	176890997	-	176890023	0.999	0.998
gene:TraesCS1B03G0360300	Chr1B	173649811	173652785	-	173651298	Chr1B	177324664	177327951	-	177326307	0.988	0.986
gene:TraesCS1B03G0360700	Chr1B	174251757	174253799	+	174252778	Chr1B	177907889	177909933	+	177908911	1.0	0.998
gene:TraesCS1B03G0360800	Chr1B	174254421	174258382	+	174256401	Chr1B	177910555	177914516	+	177912535	1.0	0.999
gene:TraesCS1B03G0361100	Chr1B	174468217	174472214	+	174470215	Chr1B	178129929	178133931	+	178131930	1.0	0.998
gene:TraesCS1B03G0361500	Chr1B	174526844	174536662	-	174531753	Chr1B	178179976	178189796	-	178184886	1.0	0.998
gene:TraesCS1B03G0361800	Chr1B	174868070	174868846	+	174868458	Chr1B	178538211	178538985	+	178538598	0.997	0.997
gene:TraesCS1B03G0362100	Chr1B	174953355	174956535	+	174954945	Chr1B	178607872	178611062	+	178609467	1.0	0.998
gene:TraesCS1B03G0362200	Chr1B	175158543	175161645	+	175160094	Chr1B	178859122	178862234	+	178860678	1.0	0.997
gene:TraesCS1B03G0362400	Chr1B	175506966	175511243	+	175509104	Chr1B	179227787	179232090	+	179229938	1.0	0.997
gene:TraesCS1B03G0362900	Chr1B	175561013	175562023	-	175561518	Chr1B	179275441	179276449	-	179275945	0.998	0.995
gene:TraesCS1B03G0363200	Chr1B	176063391	176066566	-	176064978	Chr1B	179761604	179764779	-	179763191	1.0	0.997
gene:TraesCS1B03G0363400	Chr1B	176173385	176175325	-	176174355	Chr1B	179882885	179884830	-	179883857	1.0	0.996
gene:TraesCS1B03G0363500	Chr1B	176193113	176197250	-	176195181	Chr1B	179893215	179897316	-	179895265	0.993	0.99
gene:TraesCS1B03G0363900	Chr1B	176224777	176228970	+	176226873	Chr1B	179933172	179937365	+	179935268	1.0	0.998
gene:TraesCS1B03G0364700	Chr1B	177039226	177041583	-	177040404	Chr1B	180746978	180749335	-	180748156	1.0	0.999
gene:TraesCS1B03G0364900	Chr1B	177093898	177100662	-	177097280	Chr1B	180803932	180810626	-	180807279	0.96	0.96
gene:TraesCS1B03G0365300	Chr1B	177365585	177367768	-	177366676	Chr1B	181060178	181062348	-	181061263	1.0	0.996
gene:TraesCS1B03G0365400	Chr1B	177553187	177568413	+	177560800	Chr1B	181249820	181269999	+	181259909	1.0	0.999
gene:TraesCS1B03G0365600	Chr1B	177651649	177655126	+	177653387	Chr1B	181353202	181356679	+	181354940	1.0	0.997
gene:TraesCS1B03G0365900	Chr1B	177722708	177723004	-	177722856	Chr1B	181424238	181424534	-	181424386	1.0	1.0
gene:TraesCS1B03G0366000	Chr1B	177741241	177753615	-	177747428	Chr1B	181442792	181455204	-	181448998	1.0	1.0
gene:TraesCS1B03G0366100	Chr1B	177929853	177933108	-	177931480	Chr1B	181631684	181634939	-	181633311	1.0	1.0
gene:TraesCS1B03G0366300	Chr1B	178136520	178139999	+	178138259	Chr1B	181836363	181839890	+	181838126	1.0	1.0
gene:TraesCS1B03G0367100	Chr1B	178520142	178524495	+	178522318	Chr1B	182218339	182222692	+	182220515	1.0	1.0
gene:TraesCS1B03G0367200	Chr1B	178525699	178532721	-	178529210	Chr1B	182223898	182230930	-	182227414	1.0	1.0
gene:TraesCS1B03G0367500	Chr1B	178775421	178776284	+	178775852	Chr1B	182466309	182467172	+	182466740	1.0	1.0
gene:TraesCS1B03G0367600	Chr1B	178896016	178899452	+	178897734	Chr1B	182586727	182590163	+	182588445	1.0	1.0
gene:TraesCS1B03G0367700	Chr1B	178899683	178906222	-	178902952	Chr1B	182590394	182596931	-	182593662	1.0	1.0
gene:TraesCS1B03G0368300	Chr1B	179409020	179412142	+	179410581	Chr1B	183082301	183085423	+	183083862	1.0	1.0
gene:TraesCS1B03G0368400	Chr1B	179460751	179464120	+	179462435	Chr1B	183134031	183137399	+	183135715	1.0	1.0
gene:TraesCS1B03G0368900	Chr1B	179645436	179649535	-	179647485	Chr1B	183311734	183315833	-	183313783	1.0	0.999
gene:TraesCS1B03G0369200	Chr1B	179816807	179819255	-	179818031	Chr1B	183483146	183485606	-	183484376	1.0	0.987
gene:TraesCS1B03G0369300	Chr1B	180108080	180109264	+	180108672	Chr1B	183774424	183775608	+	183775016	1.0	0.998
gene:TraesCS1B03G0369400	Chr1B	180480989	180487092	-	180484040	Chr1B	184146812	184152915	-	184149863	1.0	0.999
gene:TraesCS1B03G0369600	Chr1B	180613184	180616539	+	180614861	Chr1B	184278984	184282339	+	184280661	1.0	1.0
gene:TraesCS1B03G0369700	Chr1B	180616571	180616942	+	180616756	Chr1B	184282371	184282742	+	184282556	1.0	1.0
gene:TraesCS1B03G0370000	Chr1B	181103476	181106673	-	181105074	Chr1B	184761990	184765187	-	184763588	1.0	1.0
gene:TraesCS1B03G0370100	Chr1B	181106794	181109313	+	181108053	Chr1B	184765308	184767827	+	184766567	1.0	0.998
gene:TraesCS1B03G0370300	Chr1B	181146566	181148413	-	181147489	Chr1B	184805095	184806942	-	184806018	1.0	0.999
gene:TraesCS1B03G0370600	Chr1B	181266634	181267334	-	181266984	Chr1B	184924688	184925388	-	184925038	1.0	1.0
gene:TraesCS1B03G0370700	Chr1B	181287609	181287986	-	181287797	Chr1B	184945007	184945384	-	184945195	1.0	1.0
gene:TraesCS1B03G0370800	Chr1B	181287637	181287971	+	181287804	Chr1B	184945035	184945369	+	184945202	1.0	1.0
gene:TraesCS1B03G0370900	Chr1B	181485440	181490077	+	181487758	Chr1B	185142268	185146905	+	185144586	1.0	1.0
gene:TraesCS1B03G0371000	Chr1B	181768452	181769210	-	181768831	Chr1B	185425308	185426066	-	185425687	1.0	1.0
gene:TraesCS1B03G0371200	Chr1B	181906916	181913102	-	181910009	Chr1B	185563866	185570052	-	185566959	1.0	1.0
gene:TraesCS1B03G0371300	Chr1B	181919632	181921422	-	181920527	Chr1B	185576582	185578372	-	185577477	1.0	1.0
gene:TraesCS1B03G0371500	Chr1B	182149430	182150479	-	182149954	Chr1B	185799483	185800532	-	185800007	1.0	1.0
gene:TraesCS1B03G0371600	Chr1B	182151530	182153437	+	182152483	Chr1B	185801582	185803489	+	185802535	1.0	1.0
gene:TraesCS1B03G0372300	Chr1B	183271046	183274817	+	183272931	Chr1B	186923814	186927585	+	186925699	1.0	1.0
gene:TraesCS1B03G0372800	Chr1B	183281008	183290539	-	183285773	Chr1B	186933776	186943357	-	186938566	1.0	1.0
gene:TraesCS1B03G0373500	Chr1B	183483712	183485429	-	183484570	Chr1B	187135960	187137677	-	187136818	1.0	1.0
gene:TraesCS1B03G0373600	Chr1B	183486613	183488880	-	183487746	Chr1B	187138861	187141160	-	187140010	1.0	1.0
gene:TraesCS1B03G0374000	Chr1B	184317989	184320619	-	184319304	Chr1B	187968661	187971291	-	187969976	1.0	1.0
gene:TraesCS1B03G0374100	Chr1B	184576700	184580423	+	184578561	Chr1B	188231306	188235029	+	188233167	1.0	1.0
gene:TraesCS1B03G0374900	Chr1B	184985394	184989573	+	184987483	Chr1B	188640082	188644261	+	188642171	1.0	1.0
gene:TraesCS1B03G0375200	Chr1B	185191032	185193474	+	185192253	Chr1B	188842449	188844891	+	188843670	1.0	1.0
gene:TraesCS1B03G0376400	Chr1B	185976053	185976310	+	185976181	Chr1B	189627018	189627275	+	189627146	1.0	1.0
gene:TraesCS1B03G0376500	Chr1B	186097772	186099888	-	186098830	Chr1B	189748732	189750849	-	189749790	1.0	0.999
gene:TraesCS1B03G0376600	Chr1B	186870499	186872358	+	186871428	Chr1B	190527851	190529710	+	190528780	1.0	0.999
gene:TraesCS1B03G0376700	Chr1B	186996624	186997829	+	186997226	Chr1B	190653986	190655191	+	190654588	1.0	1.0
gene:TraesCS1B03G0376800	Chr1B	187146927	187150456	-	187148691	Chr1B	190804244	190807773	-	190806008	1.0	0.998
gene:TraesCS1B03G0378100	Chr1B	187674499	187676608	-	187675553	Chr1B	191324626	191326735	-	191325680	1.0	0.999
gene:TraesCS1B03G0378300	Chr1B	187771544	187779291	-	187775417	Chr1B	191421681	191429428	-	191425554	1.0	1.0
gene:TraesCS1B03G0378900	Chr1B	188652848	188654289	-	188653568	Chr1B	192294208	192295649	-	192294928	1.0	1.0
gene:TraesCS1B03G0379800	Chr1B	189709549	189720239	+	189714894	Chr1B	193336706	193347392	+	193342049	1.0	1.0
gene:TraesCS1B03G0380000	Chr1B	189930066	189935596	+	189932831	Chr1B	193555946	193561476	+	193558711	1.0	1.0
gene:TraesCS1B03G0380400	Chr1B	190321075	190329491	+	190325283	Chr1B	193936776	193945198	+	193940987	1.0	0.998
gene:TraesCS1B03G0380700	Chr1B	190651729	190653610	+	190652669	Chr1B	194266924	194268805	+	194267864	1.0	1.0
gene:TraesCS1B03G0380800	Chr1B	190675154	190677988	-	190676571	Chr1B	194290340	194293174	-	194291757	1.0	0.998
gene:TraesCS1B03G0381700	Chr1B	191197764	191198589	+	191198176	Chr1B	194811618	194812443	+	194812030	1.0	1.0
gene:TraesCS1B03G0382500	Chr1B	191525257	191525895	-	191525576	Chr1B	195139280	195139918	-	195139599	1.0	1.0
gene:TraesCS1B03G0382700	Chr1B	191668986	191671332	-	191670159	Chr1B	195283018	195285364	-	195284191	1.0	1.0
gene:TraesCS1B03G0382800	Chr1B	191671441	191674381	-	191672911	Chr1B	195285473	195288412	-	195286942	1.0	1.0
gene:TraesCS1B03G0383100	Chr1B	191993053	191998816	+	191995934	Chr1B	195624852	195630615	+	195627733	1.0	1.0
gene:TraesCS1B03G0383500	Chr1B	192902143	192907896	+	192905019	Chr1B	196532797	196538563	+	196535680	1.0	1.0
gene:TraesCS1B03G0383600	Chr1B	192961171	192962070	+	192961620	Chr1B	196591833	196592732	+	196592282	1.0	1.0
gene:TraesCS1B03G0383700	Chr1B	192964129	192964440	+	192964284	Chr1B	196594791	196595102	+	196594946	1.0	1.0
gene:TraesCS1B03G0384100	Chr1B	193238945	193245173	+	193242059	Chr1B	196869338	196875566	+	196872452	1.0	1.0
gene:TraesCS1B03G0384600	Chr1B	193642927	193650686	+	193646806	Chr1B	197262540	197270297	+	197266418	1.0	1.0
gene:TraesCS1B03G0385200	Chr1B	194136866	194152344	-	194144605	Chr1B	197751425	197766903	-	197759164	1.0	1.0
gene:TraesCS1B03G0385400	Chr1B	194696747	194698384	-	194697565	Chr1B	198311038	198312675	-	198311856	1.0	1.0
gene:TraesCS1B03G0385300	Chr1B	194696735	194700074	+	194698404	Chr1B	198311026	198314365	+	198312695	1.0	1.0
gene:TraesCS1B03G0385500	Chr1B	194698574	194701475	-	194700024	Chr1B	198312865	198315766	-	198314315	1.0	1.0
gene:TraesCS1B03G0385700	Chr1B	194880663	194901141	+	194890902	Chr1B	198494071	198514555	+	198504313	1.0	1.0
gene:TraesCS1B03G0386200	Chr1B	195225683	195229476	+	195227579	Chr1B	198847912	198851705	+	198849808	1.0	1.0
gene:TraesCS1B03G0386500	Chr1B	195339334	195341635	-	195340484	Chr1B	198961540	198963841	-	198962690	1.0	1.0
gene:TraesCS1B03G0386800	Chr1B	195652759	195653307	+	195653033	Chr1B	199274610	199275158	+	199274884	1.0	1.0
gene:TraesCS1B03G0387000	Chr1B	195754778	195759653	-	195757215	Chr1B	199375137	199380012	-	199377574	1.0	1.0
gene:TraesCS1B03G0387700	Chr1B	196020059	196020697	+	196020378	Chr1B	199640406	199641044	+	199640725	1.0	1.0
gene:TraesCS1B03G0388500	Chr1B	196134588	196137450	+	196136019	Chr1B	199754938	199757800	+	199756369	1.0	1.0
gene:TraesCS1B03G0388600	Chr1B	196146619	196150385	-	196148502	Chr1B	199766971	199770751	-	199768861	1.0	0.999
gene:TraesCS1B03G0389000	Chr1B	196723088	196723351	-	196723219	Chr1B	200331675	200331938	-	200331806	1.0	1.0
gene:TraesCS1B03G0389100	Chr1B	197057412	197060528	+	197058970	Chr1B	200663085	200666201	+	200664643	1.0	1.0
gene:TraesCS1B03G0389200	Chr1B	197308714	197313542	-	197311128	Chr1B	200920234	200925086	-	200922660	1.0	1.0
gene:TraesCS1B03G0389300	Chr1B	197426309	197430291	+	197428300	Chr1B	201037865	201041847	+	201039856	1.0	1.0
gene:TraesCS1B03G0389400	Chr1B	198372631	198378925	+	198375778	Chr1B	201964075	201970369	+	201967222	1.0	1.0
gene:TraesCS1B03G0389800	Chr1B	198641901	198643199	+	198642550	Chr1B	202233602	202234900	+	202234251	1.0	1.0
gene:TraesCS1B03G0389900	Chr1B	198682338	198690683	+	198686510	Chr1B	202274040	202282385	+	202278212	1.0	1.0
gene:TraesCS1B03G0390400	Chr1B	198690909	198693823	-	198692366	Chr1B	202282611	202285525	-	202284068	1.0	1.0
gene:TraesCS1B03G0390800	Chr1B	198939523	198949688	+	198944605	Chr1B	202530920	202541079	+	202535999	1.0	1.0
gene:TraesCS1B03G0391000	Chr1B	199101118	199104967	-	199103042	Chr1B	202692538	202696390	-	202694464	1.0	1.0
gene:TraesCS1B03G0391300	Chr1B	199412586	199413432	-	199413009	Chr1B	202870963	202871809	-	202871386	1.0	1.0
gene:TraesCS1B03G0391700	Chr1B	199684393	199694751	+	199689572	Chr1B	203142812	203153179	+	203147995	1.0	1.0
gene:TraesCS1B03G0392600	Chr1B	200036433	200037896	-	200037164	Chr1B	203500296	203501759	-	203501027	1.0	1.0
gene:TraesCS1B03G0392900	Chr1B	200755328	200755618	-	200755473	Chr1B	204211842	204212132	-	204211987	1.0	1.0
gene:TraesCS1B03G0393100	Chr1B	201180316	201189516	+	201184916	Chr1B	204636550	204645750	+	204641150	1.0	1.0
gene:TraesCS1B03G0393200	Chr1B	201438858	201440614	+	201439736	Chr1B	204894762	204896518	+	204895640	1.0	1.0
gene:TraesCS1B03G0393300	Chr1B	201496897	201497395	-	201497146	Chr1B	204952478	204952976	-	204952727	1.0	1.0
gene:TraesCS1B03G0393400	Chr1B	201767615	201776207	-	201771911	Chr1B	205222409	205230995	-	205226702	1.0	1.0
gene:TraesCS1B03G0393900	Chr1B	201945159	201952822	+	201948990	Chr1B	205400255	205407923	+	205404089	1.0	0.999
gene:TraesCS1B03G0394400	Chr1B	201982586	201988261	-	201985423	Chr1B	205437697	205443354	-	205440525	1.0	0.999
gene:TraesCS1B03G0394500	Chr1B	202451017	202451304	+	202451160	Chr1B	205912717	205913004	+	205912860	1.0	1.0
gene:TraesCS1B03G0394600	Chr1B	202452603	202454143	-	202453373	Chr1B	205914303	205915843	-	205915073	1.0	1.0
gene:TraesCS1B03G0394800	Chr1B	202531993	202533832	+	202532912	Chr1B	205993466	205995305	+	205994385	1.0	1.0
gene:TraesCS1B03G0394900	Chr1B	202535166	202538647	-	202536906	Chr1B	205996639	206000120	-	205998379	1.0	1.0
gene:TraesCS1B03G0395100	Chr1B	202850612	202854148	-	202852380	Chr1B	206311815	206315351	-	206313583	1.0	0.999
gene:TraesCS1B03G0395300	Chr1B	203260228	203270563	+	203265395	Chr1B	206721183	206731515	+	206726349	1.0	0.999
gene:TraesCS1B03G0395400	Chr1B	203813405	203814988	+	203814196	Chr1B	207273064	207274647	+	207273855	1.0	1.0
gene:TraesCS1B03G0396500	Chr1B	204592441	204601181	-	204596811	Chr1B	208013762	208022326	-	208018044	1.0	1.0
gene:TraesCS1B03G0396600	Chr1B	204854433	204854669	-	204854551	Chr1B	208263416	208263652	-	208263534	1.0	1.0
gene:TraesCS1B03G0396900	Chr1B	204933123	204933908	+	204933515	Chr1B	208326792	208327577	+	208327184	1.0	0.998
gene:TraesCS1B03G0397600	Chr1B	205063432	205064166	-	205063799	Chr1B	208457087	208457821	-	208457454	1.0	1.0
gene:TraesCS1B03G0397700	Chr1B	205084291	205088599	+	205086445	Chr1B	208477951	208482259	+	208480105	1.0	1.0
gene:TraesCS1B03G0397800	Chr1B	205088836	205091476	-	205090156	Chr1B	208482496	208485166	-	208483831	1.0	0.981
gene:TraesCS1B03G0398000	Chr1B	205205166	205205876	+	205205521	Chr1B	208598725	208599435	+	208599080	1.0	0.998
gene:TraesCS1B03G0398200	Chr1B	206013103	206018902	+	206016002	Chr1B	209405197	209410996	+	209408096	1.0	1.0
gene:TraesCS1B03G0398400	Chr1B	206104737	206108331	-	206106534	Chr1B	209496822	209500424	-	209498623	1.0	1.0
gene:TraesCS1B03G0398500	Chr1B	206109365	206109959	-	206109662	Chr1B	209501458	209502052	-	209501755	1.0	1.0
gene:TraesCS1B03G0400100	Chr1B	207434158	207434607	+	207434382	Chr1B	210834012	210834461	+	210834236	1.0	1.0
gene:TraesCS1B03G0400200	Chr1B	208189926	208194276	+	208192101	Chr1B	211589645	211593996	+	211591820	1.0	0.999
gene:TraesCS1B03G0400500	Chr1B	208211319	208213292	+	208212305	Chr1B	211611044	211613017	+	211612030	1.0	1.0
gene:TraesCS1B03G0400700	Chr1B	208442109	208448539	-	208445324	Chr1B	211841899	211848329	-	211845114	1.0	0.999
gene:TraesCS1B03G0401500	Chr1B	210120540	210122534	+	210121537	Chr1B	213490229	213492223	+	213491226	1.0	0.989
gene:TraesCS1B03G0401800	Chr1B	210831025	210839325	-	210835175	Chr1B	214186899	214195199	-	214191049	1.0	1.0
gene:TraesCS1B03G0402600	Chr1B	211840760	211849979	+	211845369	Chr1B	215192621	215200637	+	215196629	0.998	0.998
gene:TraesCS1B03G0403300	Chr1B	212449794	212455139	+	212452466	Chr1B	215796507	215801854	+	215799180	1.0	0.998
gene:TraesCS1B03G0403700	Chr1B	212840804	212845314	+	212843059	Chr1B	216186544	216191054	+	216188799	1.0	0.998
gene:TraesCS1B03G0404300	Chr1B	213578415	213579062	-	213578738	Chr1B	216926291	216926938	-	216926614	1.0	1.0
gene:TraesCS1B03G0404400	Chr1B	213674780	213681671	+	213678225	Chr1B	217022668	217029641	+	217026154	1.0	0.999
gene:TraesCS1B03G0408700	Chr1B	219112064	219114787	-	219113425	Chr1B	227087853	227090576	+	227089214	1.0	1.0
gene:TraesCS1B03G0409100	Chr1B	219683221	219691867	-	219687544	Chr1B	226512242	226520885	+	226516563	1.0	1.0
gene:TraesCS1B03G0409400	Chr1B	219946016	219952409	-	219949212	Chr1B	226251593	226257986	+	226254789	1.0	1.0
gene:TraesCS1B03G0409500	Chr1B	220258795	220271612	+	220265203	Chr1B	225932602	225945419	-	225939010	1.0	0.999
gene:TraesCS1B03G0410200	Chr1B	220931470	220932015	+	220931742	Chr1B	225273907	225274452	-	225274179	1.0	1.0
gene:TraesCS1B03G0410800	Chr1B	221387079	221387890	+	221387484	Chr1B	224844056	224844867	-	224844461	1.0	1.0
gene:TraesCS1B03G0411400	Chr1B	221946959	221955086	-	221951022	Chr1B	224284391	224292518	+	224288454	1.0	1.0
gene:TraesCS1B03G0411800	Chr1B	222320894	222321259	-	222321076	Chr1B	223917766	223918131	+	223917948	1.0	1.0
gene:TraesCS1B03G0411500	Chr1B	222299256	222346845	+	222323050	Chr1B	223892040	223939769	-	223915904	1.0	1.0
gene:TraesCS1B03G0413100	Chr1B	223125657	223136029	+	223130843	Chr1B	223109877	223120362	-	223115119	1.0	1.0
gene:TraesCS1B03G0413600	Chr1B	223400698	223405537	+	223403117	Chr1B	222841489	222846329	-	222843909	0.999	0.997
gene:TraesCS1B03G0413700	Chr1B	223533586	223564370	+	223548978	Chr1B	222682658	222713432	-	222698045	1.0	1.0
gene:TraesCS1B03G0414000	Chr1B	223815077	223830585	+	223822831	Chr1B	222405602	222421113	-	222413357	1.0	1.0
gene:TraesCS1B03G0416700	Chr1B	226866747	226870166	+	226868456	Chr1B	230957383	230960802	-	230959092	1.0	1.0
gene:TraesCS1B03G0418800	Chr1B	228391518	228391966	-	228391742	Chr1B	232527994	232528442	-	232528218	1.0	1.0
gene:TraesCS1B03G0418900	Chr1B	228398347	228419701	+	228409024	Chr1B	232534811	232555967	+	232545389	1.0	0.999
gene:TraesCS1B03G0419200	Chr1B	229227414	229239235	+	229233324	Chr1B	233367593	233379414	+	233373503	1.0	1.0
gene:TraesCS1B03G0419300	Chr1B	229240057	229245512	-	229242784	Chr1B	233380236	233385693	-	233382964	1.0	1.0
gene:TraesCS1B03G0420400	Chr1B	229902845	229915601	+	229909223	Chr1B	234016831	234029585	+	234023208	1.0	1.0
gene:TraesCS1B03G0422000	Chr1B	231891133	231917977	+	231904555	Chr1B	236000189	236027018	+	236013603	1.0	1.0
gene:TraesCS1B03G0422200	Chr1B	232459550	232461821	-	232460685	Chr1B	236568571	236570842	-	236569706	1.0	1.0
gene:TraesCS1B03G0424000	Chr1B	234258286	234266448	-	234262367	Chr1B	238369033	238377236	-	238373134	1.0	0.998
gene:TraesCS1B03G0424200	Chr1B	235317627	235355959	+	235336793	Chr1B	239425538	239463884	+	239444711	1.0	1.0
gene:TraesCS1B03G0424400	Chr1B	235381619	235385055	-	235383337	Chr1B	239489535	239492971	-	239491253	1.0	1.0
gene:TraesCS1B03G0425900	Chr1B	236101452	236114545	+	236107998	Chr1B	240211891	240224984	+	240218437	1.0	1.0
gene:TraesCS1B03G0426100	Chr1B	237010187	237022769	+	237016478	Chr1B	241113145	241125727	+	241119436	1.0	1.0
gene:TraesCS1B03G0426400	Chr1B	237401577	237404161	+	237402869	Chr1B	241498117	241500701	+	241499409	1.0	1.0
gene:TraesCS1B03G0427300	Chr1B	237687683	237730213	-	237708948	Chr1B	241784317	241826850	-	241805583	1.0	1.0
gene:TraesCS1B03G0428600	Chr1B	240312376	240314951	-	240313663	Chr1B	244404192	244406767	-	244405479	1.0	1.0
gene:TraesCS1B03G0429200	Chr1B	241949708	241950001	+	241949854	Chr1B	245092561	245092854	+	245092707	1.0	0.991
gene:TraesCS1B03G0429700	Chr1B	243005626	243007399	+	243006512	Chr1B	246150690	246152463	+	246151576	1.0	1.0
gene:TraesCS1B03G0429800	Chr1B	243008306	243015539	-	243011922	Chr1B	246153370	246160603	-	246156986	1.0	1.0
gene:TraesCS1B03G0430200	Chr1B	243044255	243062874	-	243053564	Chr1B	246189324	246207958	-	246198641	1.0	1.0
gene:TraesCS1B03G0430400	Chr1B	243417583	243419461	-	243418522	Chr1B	246547045	246548923	-	246547984	1.0	1.0
gene:TraesCS1B03G0432100	Chr1B	246836011	246846059	-	246841035	Chr1B	250998290	251008338	-	251003314	1.0	1.0
gene:TraesCS1B03G0432400	Chr1B	247253835	247262547	+	247258191	Chr1B	251401424	251410136	+	251405780	1.0	1.0
gene:TraesCS1B03G0432500	Chr1B	247328993	247337636	-	247333314	Chr1B	251476588	251485231	-	251480909	1.0	1.0
gene:TraesCS1B03G0432700	Chr1B	247657183	247669348	+	247663265	Chr1B	251796679	251808847	+	251802763	1.0	1.0
gene:TraesCS1B03G0433300	Chr1B	248382952	248386178	+	248384565	Chr1B	252524531	252527757	+	252526144	1.0	1.0
gene:TraesCS1B03G0433500	Chr1B	249132886	249152353	-	249142619	Chr1B	253263028	253281977	-	253272502	1.0	1.0
gene:TraesCS1B03G0435100	Chr1B	251941871	251975449	-	251958660	Chr1B	259545596	259577366	-	259561481	1.0	1.0
gene:TraesCS1B03G0435500	Chr1B	251977078	251977539	+	251977308	Chr1B	259578995	259579456	+	259579225	1.0	1.0
gene:TraesCS1B03G0435800	Chr1B	252469500	252471584	+	252470542	Chr1B	260068480	260070564	+	260069522	1.0	0.998
gene:TraesCS1B03G0436100	Chr1B	252784376	252816655	-	252800515	Chr1B	260376299	260408118	-	260392208	1.0	0.993
gene:TraesCS1B03G0436700	Chr1B	252998890	252999653	-	252999271	Chr1B	260587767	260588530	-	260588148	1.0	0.998
gene:TraesCS1B03G0437500	Chr1B	254246302	254250235	+	254248268	Chr1B	261835885	261839830	+	261837857	0.998	0.993
gene:TraesCS1B03G0437800	Chr1B	255241252	255244336	+	255242794	Chr1B	262820614	262823698	+	262822156	1.0	0.999
gene:TraesCS1B03G0438100	Chr1B	255513130	255525174	-	255519152	Chr1B	263092280	263104323	-	263098301	1.0	1.0
