gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity
gene:TraesCS5D03G0339000	Chr5D	217118719	217119847	+	217119283	Chr5D	225704231	225705359	+	225704795	1.0	1.0
gene:TraesCS5D03G0339100	Chr5D	217255995	217259660	+	217257827	Chr5D	225840537	225844202	+	225842369	1.0	1.0
gene:TraesCS5D03G0339600	Chr5D	217300225	217300705	+	217300465	Chr5D	225884767	225885248	+	225885007	1.0	0.997
gene:TraesCS5D03G0339800	Chr5D	217303625	217304578	-	217304101	Chr5D	225888167	225889120	-	225888643	1.0	1.0
gene:TraesCS5D03G0340600	Chr5D	217653346	217657765	+	217655555	Chr5D	226236484	226240684	+	226238584	1.0	1.0
gene:TraesCS5D03G0340800	Chr5D	217846896	217850784	+	217848840	Chr5D	226426894	226430779	+	226428836	1.0	1.0
gene:TraesCS5D03G0340900	Chr5D	217854469	217856085	-	217855277	Chr5D	226434464	226436080	-	226435272	1.0	1.0
gene:TraesCS5D03G0341000	Chr5D	218177320	218181370	-	218179345	Chr5D	226757127	226761176	-	226759151	1.0	1.0
gene:TraesCS5D03G0341100	Chr5D	218189399	218190313	-	218189856	Chr5D	226769205	226770119	-	226769662	1.0	1.0
gene:TraesCS5D03G0341400	Chr5D	218286771	218295824	+	218291297	Chr5D	226866348	226875401	+	226870874	1.0	1.0
gene:TraesCS5D03G0341500	Chr5D	218404033	218414908	-	218409470	Chr5D	226989938	227000813	-	226995375	1.0	1.0
gene:TraesCS5D03G0341600	Chr5D	218485582	218486094	-	218485838	Chr5D	227071502	227072014	-	227071758	1.0	1.0
gene:TraesCS5D03G0341700	Chr5D	218805421	218809922	+	218807671	Chr5D	227390345	227394846	+	227392595	1.0	1.0
gene:TraesCS5D03G0341800	Chr5D	218811428	218812679	+	218812053	Chr5D	227396352	227397603	+	227396977	1.0	0.999
gene:TraesCS5D03G0342200	Chr5D	218990159	218991025	+	218990592	Chr5D	227573892	227574758	+	227574325	1.0	1.0
gene:TraesCS5D03G0342300	Chr5D	219028573	219029618	+	219029095	Chr5D	227612305	227613350	+	227612827	1.0	1.0
gene:TraesCS5D03G0342600	Chr5D	219083957	219084394	+	219084175	Chr5D	227667756	227668193	+	227667974	1.0	1.0
gene:TraesCS5D03G0342500	Chr5D	219083688	219087495	-	219085591	Chr5D	227667487	227671294	-	227669390	1.0	1.0
gene:TraesCS5D03G0342700	Chr5D	219312379	219317533	+	219314956	Chr5D	227895502	227900656	+	227898079	1.0	1.0
gene:TraesCS5D03G0342900	Chr5D	219624779	219626908	+	219625843	Chr5D	228202504	228204633	+	228203568	1.0	1.0
gene:TraesCS5D03G0343000	Chr5D	219631554	219633497	-	219632525	Chr5D	228209279	228211222	-	228210250	1.0	1.0
gene:TraesCS5D03G0343500	Chr5D	219993774	219995693	+	219994733	Chr5D	228571151	228573070	+	228572110	1.0	1.0
gene:TraesCS5D03G0343600	Chr5D	219998292	219999681	+	219998986	Chr5D	228575669	228577058	+	228576363	1.0	1.0
gene:TraesCS5D03G0343800	Chr5D	220225487	220228382	-	220226934	Chr5D	228802970	228805865	-	228804417	1.0	1.0
gene:TraesCS5D03G0343900	Chr5D	220294901	220297728	-	220296314	Chr5D	228872542	228875369	-	228873955	1.0	1.0
gene:TraesCS5D03G0344000	Chr5D	220322396	220325126	+	220323761	Chr5D	228900036	228902766	+	228901401	1.0	1.0
gene:TraesCS5D03G0344200	Chr5D	220329377	220333018	+	220331197	Chr5D	228907017	228910656	+	228908836	1.0	1.0
gene:TraesCS5D03G0344400	Chr5D	220418574	220421869	+	220420221	Chr5D	228996203	228999498	+	228997850	1.0	1.0
gene:TraesCS5D03G0344900	Chr5D	220646114	220653828	+	220649971	Chr5D	229223833	229231548	+	229227690	1.0	1.0
gene:TraesCS5D03G0345200	Chr5D	220749497	220751384	+	220750440	Chr5D	229327231	229329118	+	229328174	1.0	0.999
gene:TraesCS5D03G0345500	Chr5D	221045987	221049965	+	221047976	Chr5D	229622425	229626403	+	229624414	1.0	1.0
gene:TraesCS5D03G0345600	Chr5D	221178375	221182917	+	221180646	Chr5D	229754819	229759361	+	229757090	1.0	1.0
gene:TraesCS5D03G0345700	Chr5D	221250424	221252235	-	221251329	Chr5D	229826902	229828713	-	229827807	1.0	1.0
gene:TraesCS5D03G0346100	Chr5D	221546601	221550251	+	221548426	Chr5D	230123038	230126688	+	230124863	1.0	1.0
gene:TraesCS5D03G0346200	Chr5D	221550346	221551472	+	221550909	Chr5D	230126783	230127909	+	230127346	1.0	1.0
gene:TraesCS5D03G0346300	Chr5D	221553704	221554668	+	221554186	Chr5D	230130141	230131105	+	230130623	1.0	1.0
gene:TraesCS5D03G0346400	Chr5D	221557622	221559172	-	221558397	Chr5D	230134060	230135610	-	230134835	1.0	0.999
gene:TraesCS5D03G0346500	Chr5D	221681919	221683774	-	221682846	Chr5D	230258358	230260213	-	230259285	1.0	1.0
gene:TraesCS5D03G0346600	Chr5D	221925235	221926439	-	221925837	Chr5D	230504391	230505595	-	230504993	1.0	0.999
gene:TraesCS5D03G0347200	Chr5D	222506889	222509434	-	222508161	Chr5D	231085699	231088244	-	231086971	1.0	1.0
gene:TraesCS5D03G0347700	Chr5D	223076862	223078918	+	223077890	Chr5D	231655755	231657811	+	231656783	1.0	1.0
gene:TraesCS5D03G0347800	Chr5D	223165640	223172318	+	223168979	Chr5D	231744534	231751216	+	231747875	1.0	1.0
gene:TraesCS5D03G0347900	Chr5D	223173658	223183090	+	223178374	Chr5D	231752556	231761984	+	231757270	1.0	1.0
gene:TraesCS5D03G0348100	Chr5D	223438266	223440993	+	223439629	Chr5D	232025421	232028148	+	232026784	1.0	1.0
gene:TraesCS5D03G0348200	Chr5D	223653293	223686438	+	223669865	Chr5D	232240440	232273588	+	232257014	1.0	1.0
gene:TraesCS5D03G0348600	Chr5D	223730515	223732130	-	223731322	Chr5D	232317681	232319296	-	232318488	1.0	1.0
gene:TraesCS5D03G0349100	Chr5D	223981110	223987058	+	223984084	Chr5D	232567703	232573651	+	232570677	1.0	1.0
gene:TraesCS5D03G0349300	Chr5D	224118663	224122784	-	224120723	Chr5D	232705332	232709453	-	232707392	1.0	1.0
gene:TraesCS5D03G0349400	Chr5D	224282244	224286408	-	224284326	Chr5D	232868652	232872816	-	232870734	1.0	1.0
gene:TraesCS5D03G0349500	Chr5D	224446210	224450645	-	224448427	Chr5D	233031575	233036010	-	233033792	1.0	1.0
gene:TraesCS5D03G0349600	Chr5D	224556781	224561298	+	224559039	Chr5D	233141933	233146450	+	233144191	1.0	1.0
gene:TraesCS5D03G0350000	Chr5D	224848175	224851598	+	224849886	Chr5D	233433293	233436716	+	233435004	1.0	1.0
gene:TraesCS5D03G0350100	Chr5D	225387406	225397728	+	225392567	Chr5D	233972061	233982383	+	233977222	1.0	1.0
gene:TraesCS5D03G0350300	Chr5D	225401747	225403885	-	225402816	Chr5D	233986403	233988541	-	233987472	1.0	1.0
gene:TraesCS5D03G0350400	Chr5D	225703068	225706097	+	225704582	Chr5D	234287454	234290483	+	234288968	1.0	1.0
gene:TraesCS5D03G0350600	Chr5D	226192645	226195550	+	226194097	Chr5D	234776758	234779663	+	234778210	1.0	0.999
gene:TraesCS5D03G0350700	Chr5D	226260345	226265863	+	226263104	Chr5D	234843695	234849213	+	234846454	1.0	1.0
gene:TraesCS5D03G0351000	Chr5D	226478169	226481438	-	226479803	Chr5D	235049343	235052612	-	235050977	1.0	1.0
gene:TraesCS5D03G0351100	Chr5D	226608595	226612373	-	226610484	Chr5D	235179652	235183429	-	235181540	1.0	0.999
gene:TraesCS5D03G0351300	Chr5D	226845661	226847585	+	226846623	Chr5D	235416454	235418378	+	235417416	1.0	1.0
gene:TraesCS5D03G0351600	Chr5D	226847345	226853311	-	226850328	Chr5D	235418138	235424124	-	235421131	1.0	1.0
gene:TraesCS5D03G0351900	Chr5D	226913832	226919867	-	226916849	Chr5D	235484946	235490981	-	235487963	1.0	1.0
gene:TraesCS5D03G0352000	Chr5D	226949834	226950731	+	226950282	Chr5D	235520913	235521810	+	235521361	1.0	1.0
gene:TraesCS5D03G0352100	Chr5D	227271282	227274398	+	227272840	Chr5D	235840377	235843493	+	235841935	1.0	0.999
gene:TraesCS5D03G0352500	Chr5D	227283396	227286850	-	227285123	Chr5D	235852490	235856103	-	235854296	1.0	0.943
gene:TraesCS5D03G0352700	Chr5D	227308917	227310084	-	227309500	Chr5D	235878170	235879337	-	235878753	1.0	1.0
gene:TraesCS5D03G0353000	Chr5D	227714870	227716653	-	227715761	Chr5D	236283243	236285026	-	236284134	1.0	1.0
gene:TraesCS5D03G0353300	Chr5D	227824269	227827805	-	227826037	Chr5D	236392634	236396170	-	236394402	1.0	1.0
gene:TraesCS5D03G0353400	Chr5D	227895758	227898418	-	227897088	Chr5D	236464109	236466583	-	236465346	1.0	1.0
gene:TraesCS5D03G0353500	Chr5D	227900935	227905204	-	227903069	Chr5D	236469100	236473369	-	236471234	1.0	1.0
gene:TraesCS5D03G0353700	Chr5D	228196074	228210901	+	228203487	Chr5D	236764206	236779033	+	236771619	1.0	1.0
gene:TraesCS5D03G0354400	Chr5D	228530094	228533413	+	228531753	Chr5D	237097752	237101071	+	237099411	1.0	1.0
gene:TraesCS5D03G0354600	Chr5D	228806329	228806679	+	228806504	Chr5D	237367947	237368297	+	237368122	1.0	1.0
gene:TraesCS5D03G0355000	Chr5D	229880857	229883719	-	229882288	Chr5D	238441748	238444610	-	238443179	1.0	0.999
gene:TraesCS5D03G0355300	Chr5D	230482839	230485350	+	230484094	Chr5D	239042851	239045362	+	239044106	1.0	1.0
gene:TraesCS5D03G0355500	Chr5D	230639551	230641379	+	230640465	Chr5D	239199074	239200902	+	239199988	1.0	1.0
gene:TraesCS5D03G0355700	Chr5D	230673004	230673555	-	230673279	Chr5D	239232504	239233055	-	239232779	1.0	1.0
gene:TraesCS5D03G0356000	Chr5D	230992345	230997407	-	230994876	Chr5D	239551863	239556924	-	239554393	1.0	1.0
gene:TraesCS5D03G0356400	Chr5D	231000422	231004420	-	231002421	Chr5D	239559939	239563937	-	239561938	1.0	1.0
gene:TraesCS5D03G0356800	Chr5D	231180912	231195946	-	231188429	Chr5D	239739762	239754796	-	239747279	1.0	1.0
gene:TraesCS5D03G0357400	Chr5D	231441328	231443086	+	231442207	Chr5D	239998619	240000377	+	239999498	1.0	1.0
gene:TraesCS5D03G0357500	Chr5D	231483409	231486066	+	231484737	Chr5D	240040698	240043355	+	240042026	1.0	1.0
gene:TraesCS5D03G0357600	Chr5D	231485805	231492536	-	231489170	Chr5D	240043094	240049825	-	240046459	1.0	1.0
gene:TraesCS5D03G0357900	Chr5D	231577404	231577946	-	231577675	Chr5D	240133262	240133804	-	240133533	1.0	1.0
gene:TraesCS5D03G0358000	Chr5D	231704534	231708040	+	231706287	Chr5D	240260178	240263684	+	240261931	1.0	1.0
gene:TraesCS5D03G0358100	Chr5D	231707954	231714264	-	231711109	Chr5D	240263598	240269908	-	240266753	1.0	0.999
gene:TraesCS5D03G0358400	Chr5D	231889604	231891592	-	231890598	Chr5D	240444868	240446856	-	240445862	1.0	1.0
gene:TraesCS5D03G0358700	Chr5D	232071592	232073100	-	232072346	Chr5D	240617953	240619461	-	240618707	1.0	1.0
gene:TraesCS5D03G0358900	Chr5D	232076149	232077783	-	232076966	Chr5D	240622510	240624144	-	240623327	1.0	1.0
gene:TraesCS5D03G0359000	Chr5D	232081948	232084363	-	232083155	Chr5D	240628309	240630724	-	240629516	1.0	1.0
gene:TraesCS5D03G0359100	Chr5D	232114376	232118569	+	232116472	Chr5D	240660737	240664930	+	240662833	1.0	1.0
gene:TraesCS5D03G0359200	Chr5D	232114376	232120056	-	232117216	Chr5D	240660737	240666417	-	240663577	1.0	1.0
gene:TraesCS5D03G0359400	Chr5D	232280740	232281798	-	232281269	Chr5D	240826807	240827865	-	240827336	1.0	1.0
gene:TraesCS5D03G0359500	Chr5D	232282271	232293664	-	232287967	Chr5D	240828608	240840001	-	240834304	1.0	0.999
gene:TraesCS5D03G0359700	Chr5D	232944839	232947734	+	232946286	Chr5D	241487254	241490149	+	241488701	1.0	1.0
gene:TraesCS5D03G0359800	Chr5D	232951836	232957205	+	232954520	Chr5D	241494252	241499618	+	241496935	1.0	1.0
gene:TraesCS5D03G0360000	Chr5D	232970479	232971647	-	232971063	Chr5D	241512895	241514063	-	241513479	1.0	1.0
gene:TraesCS5D03G0360100	Chr5D	233296542	233298254	+	233297398	Chr5D	241840326	241842038	+	241841182	1.0	1.0
gene:TraesCS5D03G0360200	Chr5D	233321205	233321685	-	233321445	Chr5D	241864989	241865469	-	241865229	1.0	1.0
gene:TraesCS5D03G0360300	Chr5D	233340501	233348743	-	233344622	Chr5D	241884278	241892520	-	241888399	1.0	1.0
gene:TraesCS5D03G0360700	Chr5D	233431813	233434163	+	233432988	Chr5D	241975590	241977940	+	241976765	1.0	1.0
gene:TraesCS5D03G0361200	Chr5D	234149997	234152763	+	234151380	Chr5D	242693605	242696371	+	242694988	1.0	1.0
gene:TraesCS5D03G0361500	Chr5D	234245575	234246537	+	234246056	Chr5D	242788263	242789225	+	242788744	1.0	1.0
gene:TraesCS5D03G0361600	Chr5D	234246910	234250169	-	234248539	Chr5D	242789598	242792857	-	242791227	1.0	1.0
gene:TraesCS5D03G0361700	Chr5D	234254119	234255251	+	234254685	Chr5D	242796807	242797939	+	242797373	1.0	1.0
gene:TraesCS5D03G0362000	Chr5D	234275035	234277805	-	234276420	Chr5D	242817723	242820493	-	242819108	1.0	1.0
gene:TraesCS5D03G0362100	Chr5D	234492140	234492592	+	234492366	Chr5D	243034525	243034977	+	243034751	1.0	0.997
gene:TraesCS5D03G0363600	Chr5D	234657187	234664054	+	234660620	Chr5D	243199597	243206464	+	243203030	1.0	1.0
gene:TraesCS5D03G0363700	Chr5D	234665541	234672563	+	234669052	Chr5D	243207951	243214973	+	243211462	1.0	1.0
gene:TraesCS5D03G0364000	Chr5D	234710178	234710525	+	234710351	Chr5D	243252112	243252459	+	243252285	1.0	1.0
gene:TraesCS5D03G0364700	Chr5D	234931060	234931415	+	234931237	Chr5D	243472981	243473336	+	243473158	1.0	1.0
gene:TraesCS5D03G0364800	Chr5D	235055601	235057013	-	235056307	Chr5D	243596992	243598404	-	243597698	1.0	1.0
gene:TraesCS5D03G0364900	Chr5D	235057644	235062061	-	235059852	Chr5D	243599035	243603452	-	243601243	1.0	1.0
gene:TraesCS5D03G0365200	Chr5D	235319267	235320800	-	235320033	Chr5D	243860652	243862185	-	243861418	1.0	1.0
gene:TraesCS5D03G0365300	Chr5D	235334148	235335310	-	235334729	Chr5D	243875387	243876549	-	243875968	1.0	1.0
gene:TraesCS5D03G0365400	Chr5D	235370193	235372249	-	235371221	Chr5D	243911416	243913472	-	243912444	1.0	1.0
gene:TraesCS5D03G0365500	Chr5D	235513379	235515545	-	235514462	Chr5D	244054611	244056777	-	244055694	1.0	1.0
gene:TraesCS5D03G0365600	Chr5D	235534077	235537688	-	235535882	Chr5D	244075310	244078921	-	244077115	1.0	1.0
gene:TraesCS5D03G0365700	Chr5D	235761307	235763323	-	235762315	Chr5D	244302873	244304889	-	244303881	1.0	1.0
gene:TraesCS5D03G0365800	Chr5D	235929999	235932541	+	235931270	Chr5D	244469969	244472511	+	244471240	1.0	1.0
gene:TraesCS5D03G0365900	Chr5D	235933078	235934715	-	235933896	Chr5D	244473048	244474685	-	244473866	1.0	1.0
gene:TraesCS5D03G0366000	Chr5D	235948063	235951135	+	235949599	Chr5D	244488033	244491105	+	244489569	1.0	1.0
gene:TraesCS5D03G0366300	Chr5D	235956257	235962220	+	235959238	Chr5D	244496227	244502190	+	244499208	1.0	1.0
gene:TraesCS5D03G0366500	Chr5D	236067227	236071506	+	236069366	Chr5D	244607226	244611505	+	244609365	1.0	1.0
gene:TraesCS5D03G0366900	Chr5D	236322551	236324729	+	236323640	Chr5D	244861655	244863833	+	244862744	1.0	1.0
gene:TraesCS5D03G0367100	Chr5D	236325777	236326460	-	236326118	Chr5D	244864881	244865564	-	244865222	1.0	1.0
gene:TraesCS5D03G0367500	Chr5D	236400308	236401982	+	236401145	Chr5D	244939299	244940973	+	244940136	1.0	1.0
gene:TraesCS5D03G0367600	Chr5D	236417253	236420446	-	236418849	Chr5D	244956231	244959424	-	244957827	1.0	1.0
gene:TraesCS5D03G0367800	Chr5D	236599999	236600685	-	236600342	Chr5D	245137863	245138549	-	245138206	1.0	1.0
gene:TraesCS5D03G0368300	Chr5D	236646713	236648637	+	236647675	Chr5D	245184586	245186510	+	245185548	1.0	1.0
gene:TraesCS5D03G0368400	Chr5D	236651667	236653316	-	236652491	Chr5D	245189540	245191189	-	245190364	1.0	1.0
gene:TraesCS5D03G0368500	Chr5D	236657735	236659389	-	236658562	Chr5D	245195608	245197262	-	245196435	1.0	1.0
gene:TraesCS5D03G0368900	Chr5D	236876640	236881449	-	236879044	Chr5D	245414151	245418960	-	245416555	1.0	1.0
gene:TraesCS5D03G0369000	Chr5D	236961395	236967889	-	236964642	Chr5D	245498954	245505448	-	245502201	1.0	1.0
gene:TraesCS5D03G0369100	Chr5D	236970616	236974600	-	236972608	Chr5D	245508179	245512161	-	245510170	1.0	1.0
gene:TraesCS5D03G0369200	Chr5D	237050185	237054509	+	237052347	Chr5D	245587840	245592164	+	245590002	1.0	1.0
gene:TraesCS5D03G0369400	Chr5D	237727825	237730863	+	237729344	Chr5D	246259701	246262739	+	246261220	1.0	1.0
gene:TraesCS5D03G0369600	Chr5D	237752622	237758131	-	237755376	Chr5D	246284487	246289996	-	246287241	1.0	1.0
gene:TraesCS5D03G0369900	Chr5D	238759627	238760622	-	238760124	Chr5D	247289241	247290236	-	247289738	1.0	1.0
gene:TraesCS5D03G0370000	Chr5D	238805568	238807005	-	238806286	Chr5D	247335189	247336628	-	247335908	1.0	1.0
gene:TraesCS5D03G0370300	Chr5D	239338078	239339395	+	239338736	Chr5D	247857218	247858535	+	247857876	1.0	1.0
gene:TraesCS5D03G0370500	Chr5D	239551296	239554870	-	239553083	Chr5D	248063517	248067094	-	248065305	1.0	0.999
gene:TraesCS5D03G0370700	Chr5D	240459490	240462108	-	240460799	Chr5D	248970493	248973111	-	248971802	1.0	1.0
gene:TraesCS5D03G0370800	Chr5D	240946584	240948308	+	240947446	Chr5D	249454265	249455989	+	249455127	1.0	1.0
gene:TraesCS5D03G0370900	Chr5D	240953303	240955007	+	240954155	Chr5D	249460987	249462691	+	249461839	1.0	1.0
gene:TraesCS5D03G0371200	Chr5D	240990949	240994647	-	240992798	Chr5D	249498602	249502300	-	249500451	1.0	1.0
gene:TraesCS5D03G0371400	Chr5D	241021410	241023780	-	241022595	Chr5D	249529060	249531430	-	249530245	1.0	1.0
gene:TraesCS5D03G0371600	Chr5D	241046230	241052457	+	241049343	Chr5D	249553878	249560105	+	249556991	1.0	1.0
gene:TraesCS5D03G0371700	Chr5D	241052824	241059579	+	241056201	Chr5D	249560472	249567220	+	249563846	1.0	1.0
gene:TraesCS5D03G0372000	Chr5D	241255484	241256219	+	241255851	Chr5D	249762088	249762823	+	249762455	1.0	1.0
gene:TraesCS5D03G0372100	Chr5D	241419018	241423022	+	241421020	Chr5D	249933851	249937856	+	249935853	1.0	0.997
gene:TraesCS5D03G0372200	Chr5D	241428851	241430443	-	241429647	Chr5D	249943685	249945277	-	249944481	1.0	1.0
gene:TraesCS5D03G0372300	Chr5D	241455761	241459199	-	241457480	Chr5D	249970596	249974034	-	249972315	1.0	1.0
gene:TraesCS5D03G0372500	Chr5D	241540939	241542810	-	241541874	Chr5D	250055695	250057566	-	250056630	1.0	1.0
gene:TraesCS5D03G0372600	Chr5D	241576745	241581860	-	241579302	Chr5D	250091502	250096617	-	250094059	1.0	1.0
gene:TraesCS5D03G0372700	Chr5D	241583027	241585003	-	241584015	Chr5D	250097784	250099760	-	250098772	1.0	1.0
gene:TraesCS5D03G0372800	Chr5D	241649761	241655172	-	241652466	Chr5D	250164510	250169921	-	250167215	1.0	1.0
gene:TraesCS5D03G0373100	Chr5D	241770127	241778236	-	241774181	Chr5D	250284882	250292991	-	250288936	1.0	1.0
gene:TraesCS5D03G0373300	Chr5D	241818119	241818352	-	241818235	Chr5D	250332883	250333116	-	250332999	1.0	1.0
gene:TraesCS5D03G0373400	Chr5D	242140162	242143899	+	242142030	Chr5D	250654845	250658582	+	250656713	1.0	1.0
gene:TraesCS5D03G0373500	Chr5D	242144371	242148813	-	242146592	Chr5D	250659054	250663496	-	250661275	1.0	1.0
gene:TraesCS5D03G0373600	Chr5D	242446933	242451776	-	242449354	Chr5D	250960188	250965031	-	250962609	1.0	1.0
gene:TraesCS5D03G0373800	Chr5D	242801027	242805012	+	242803019	Chr5D	251313466	251317451	+	251315458	1.0	1.0
gene:TraesCS5D03G0374100	Chr5D	242942955	242943305	+	242943130	Chr5D	251455443	251455793	+	251455618	1.0	1.0
gene:TraesCS5D03G0374200	Chr5D	242943634	242953078	-	242948356	Chr5D	251456122	251465566	-	251460844	1.0	1.0
gene:TraesCS5D03G0374500	Chr5D	242993151	242993279	+	242993215	Chr5D	251505644	251505772	+	251505708	1.0	1.0
gene:TraesCS5D03G0375200	Chr5D	243355312	243358021	+	243356666	Chr5D	251867295	251870004	+	251868649	1.0	1.0
gene:TraesCS5D03G0375300	Chr5D	243359484	243360711	-	243360097	Chr5D	251871467	251872694	-	251872080	1.0	1.0
gene:TraesCS5D03G0375400	Chr5D	243364768	243368879	-	243366823	Chr5D	251876542	251880653	-	251878597	1.0	1.0
gene:TraesCS5D03G0375500	Chr5D	243369132	243374462	-	243371797	Chr5D	251880906	251886235	-	251883570	1.0	1.0
gene:TraesCS5D03G0375800	Chr5D	243697956	243698531	+	243698243	Chr5D	252207576	252208151	+	252207863	1.0	1.0
gene:TraesCS5D03G0375900	Chr5D	243702416	243706859	-	243704637	Chr5D	252212037	252216515	-	252214276	1.0	1.0
gene:TraesCS5D03G0376100	Chr5D	243707010	243709475	+	243708242	Chr5D	252216666	252219131	+	252217898	1.0	1.0
gene:TraesCS5D03G0376300	Chr5D	243874202	243878102	-	243876152	Chr5D	252382919	252386819	-	252384869	1.0	0.999
gene:TraesCS5D03G0376400	Chr5D	243965694	243968421	-	243967057	Chr5D	252474400	252477127	-	252475763	1.0	1.0
gene:TraesCS5D03G0376500	Chr5D	244094541	244101848	+	244098194	Chr5D	252603269	252610582	+	252606925	1.0	1.0
gene:TraesCS5D03G0376800	Chr5D	244115154	244119469	-	244117311	Chr5D	252623888	252628207	-	252626047	1.0	1.0
gene:TraesCS5D03G0376900	Chr5D	244121097	244123897	+	244122497	Chr5D	252629835	252632635	+	252631235	1.0	0.994
gene:TraesCS5D03G0377000	Chr5D	244125254	244127496	+	244126375	Chr5D	252633992	252636234	+	252635113	1.0	1.0
gene:TraesCS5D03G0377100	Chr5D	244206913	244209424	+	244208168	Chr5D	252735669	252738180	+	252736924	1.0	1.0
gene:TraesCS5D03G0377300	Chr5D	244511949	244516335	+	244514142	Chr5D	253040189	253044575	+	253042382	1.0	1.0
gene:TraesCS5D03G0377400	Chr5D	244681349	244684888	+	244683118	Chr5D	253208906	253212445	+	253210675	1.0	1.0
gene:TraesCS5D03G0377600	Chr5D	244687772	244690557	+	244689164	Chr5D	253215329	253218114	+	253216721	1.0	1.0
gene:TraesCS5D03G0377800	Chr5D	244691289	244691588	+	244691438	Chr5D	253218846	253219145	+	253218995	1.0	1.0
gene:TraesCS5D03G0377700	Chr5D	244690921	244694013	-	244692467	Chr5D	253218478	253221570	-	253220024	1.0	1.0
gene:TraesCS5D03G0377900	Chr5D	244790402	244796418	+	244793410	Chr5D	253317958	253323973	+	253320965	1.0	1.0
gene:TraesCS5D03G0378100	Chr5D	244798923	244800612	-	244799767	Chr5D	253326479	253328168	-	253327323	1.0	1.0
gene:TraesCS5D03G0378300	Chr5D	244859054	244860600	-	244859827	Chr5D	253386614	253388160	-	253387387	1.0	1.0
gene:TraesCS5D03G0378400	Chr5D	244862196	244867375	-	244864785	Chr5D	253389755	253394934	-	253392344	1.0	1.0
gene:TraesCS5D03G0378500	Chr5D	244964553	244970447	-	244967500	Chr5D	253492058	253497952	-	253495005	1.0	1.0
gene:TraesCS5D03G0378900	Chr5D	245200468	245203358	+	245201913	Chr5D	253727749	253730639	+	253729194	1.0	1.0
gene:TraesCS5D03G0379000	Chr5D	245204433	245209300	-	245206866	Chr5D	253731714	253736601	-	253734157	1.0	1.0
gene:TraesCS5D03G0379100	Chr5D	245211010	245216721	-	245213865	Chr5D	253738313	253744024	-	253741168	1.0	1.0
gene:TraesCS5D03G0379600	Chr5D	245412921	245424621	+	245418771	Chr5D	253939490	253951190	+	253945340	1.0	1.0
gene:TraesCS5D03G0379700	Chr5D	245465462	245468862	+	245467162	Chr5D	253991829	253995229	+	253993529	1.0	1.0
gene:TraesCS5D03G0379800	Chr5D	245466391	245486463	-	245476427	Chr5D	253992758	254012825	-	254002791	1.0	1.0
gene:TraesCS5D03G0379900	Chr5D	245488714	245490476	-	245489595	Chr5D	254015076	254016838	-	254015957	1.0	1.0
gene:TraesCS5D03G0380000	Chr5D	245690238	245691947	+	245691092	Chr5D	254216832	254218541	+	254217686	1.0	0.999
gene:TraesCS5D03G0380100	Chr5D	245697665	245701330	-	245699497	Chr5D	254224290	254227955	-	254226122	1.0	1.0
gene:TraesCS5D03G0380300	Chr5D	245806031	245807362	-	245806696	Chr5D	254332742	254334073	-	254333407	1.0	1.0
gene:TraesCS5D03G0380600	Chr5D	245813631	245815082	+	245814356	Chr5D	254340342	254341793	+	254341067	1.0	1.0
gene:TraesCS5D03G0380800	Chr5D	246059663	246060772	+	246060217	Chr5D	254586469	254587578	+	254587023	1.0	1.0
gene:TraesCS5D03G0381400	Chr5D	246153232	246156741	-	246154986	Chr5D	254679786	254683295	-	254681540	1.0	1.0
gene:TraesCS5D03G0381700	Chr5D	246645750	246647693	+	246646721	Chr5D	255183621	255185564	+	255184592	1.0	1.0
gene:TraesCS5D03G0382200	Chr5D	246656333	246659782	-	246658057	Chr5D	255194204	255197653	-	255195928	1.0	1.0
gene:TraesCS5D03G0382500	Chr5D	246671176	246673242	-	246672209	Chr5D	255209047	255211113	-	255210080	1.0	1.0
gene:TraesCS5D03G0382600	Chr5D	246672594	246673021	+	246672807	Chr5D	255210465	255210892	+	255210678	1.0	1.0
gene:TraesCS5D03G0382700	Chr5D	246717983	246720683	-	246719333	Chr5D	255255858	255258558	-	255257208	1.0	0.999
gene:TraesCS5D03G0382800	Chr5D	246831636	246834868	+	246833252	Chr5D	255368851	255372083	+	255370467	1.0	1.0
gene:TraesCS5D03G0382900	Chr5D	246945198	246948051	-	246946624	Chr5D	255839653	255842506	-	255841079	1.0	1.0
gene:TraesCS5D03G0383200	Chr5D	247043710	247047626	-	247045668	Chr5D	255933315	255937231	-	255935273	1.0	1.0
gene:TraesCS5D03G0383400	Chr5D	247200956	247204133	-	247202544	Chr5D	256090574	256093751	-	256092162	1.0	1.0
gene:TraesCS5D03G0383500	Chr5D	247204415	247211359	-	247207887	Chr5D	256094033	256100977	-	256097505	1.0	1.0
gene:TraesCS5D03G0383600	Chr5D	247246880	247247971	-	247247425	Chr5D	256136476	256137567	-	256137021	1.0	1.0
gene:TraesCS5D03G0383700	Chr5D	247451970	247456196	+	247454083	Chr5D	256341887	256346113	+	256344000	1.0	1.0
gene:TraesCS5D03G0383800	Chr5D	247456830	247458914	+	247457872	Chr5D	256346747	256348831	+	256347789	1.0	1.0
