gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity
gene:TraesCS2B03G0221600	Chr2B	63027910	63030121	+	63029015	Chr2B	66683494	66685705	+	66684599	1.0	1.0
gene:TraesCS2B03G0221800	Chr2B	63031616	63032995	+	63032305	Chr2B	66687200	66688579	+	66687889	1.0	1.0
gene:TraesCS2B03G0222000	Chr2B	63118015	63120393	+	63119204	Chr2B	66773594	66775972	+	66774783	1.0	1.0
gene:TraesCS2B03G0222400	Chr2B	63165516	63168670	-	63167093	Chr2B	66821111	66824265	-	66822688	1.0	1.0
gene:TraesCS2B03G0222600	Chr2B	63365825	63369904	-	63367864	Chr2B	67057732	67061811	-	67059771	1.0	1.0
gene:TraesCS2B03G0222700	Chr2B	63367059	63369877	-	63368468	Chr2B	67058966	67061784	-	67060375	1.0	1.0
gene:TraesCS2B03G0222800	Chr2B	63367187	63468933	-	63418060	Chr2B	67022762	67089228	-	67055995	1.0	1.0
gene:TraesCS2B03G0223200	Chr2B	63765394	63770761	+	63768077	Chr2B	67465234	67470601	+	67467917	1.0	1.0
gene:TraesCS2B03G0223300	Chr2B	63771237	63775184	+	63773210	Chr2B	67471077	67475024	+	67473050	1.0	1.0
gene:TraesCS2B03G0223400	Chr2B	63775610	63778362	+	63776986	Chr2B	67475450	67478202	+	67476826	1.0	1.0
gene:TraesCS2B03G0224400	Chr2B	64253330	64254407	-	64253868	Chr2B	67781810	67782887	-	67782348	1.0	1.0
gene:TraesCS2B03G0224500	Chr2B	64314527	64317788	-	64316157	Chr2B	67842688	67845949	-	67844318	1.0	1.0
gene:TraesCS2B03G0224600	Chr2B	64323265	64325816	-	64324540	Chr2B	67851425	67853511	-	67852468	0.942	0.942
gene:TraesCS2B03G0224700	Chr2B	64438110	64440396	+	64439253	Chr2B	67964555	67966841	+	67965698	1.0	1.0
gene:TraesCS2B03G0225000	Chr2B	64454398	64456636	-	64455517	Chr2B	67980600	67982838	-	67981719	1.0	1.0
gene:TraesCS2B03G0225300	Chr2B	64653594	64655732	+	64654663	Chr2B	68179404	68181542	+	68180473	1.0	1.0
gene:TraesCS2B03G0226000	Chr2B	64709083	64712659	+	64710871	Chr2B	68234903	68238481	+	68236692	1.0	1.0
gene:TraesCS2B03G0226100	Chr2B	64957051	64960354	+	64958702	Chr2B	68482768	68486071	+	68484419	1.0	1.0
gene:TraesCS2B03G0226200	Chr2B	65038176	65039549	+	65038862	Chr2B	68563884	68565257	+	68564570	1.0	1.0
gene:TraesCS2B03G0226300	Chr2B	65188826	65192480	+	65190653	Chr2B	68714523	68718177	+	68716350	1.0	1.0
gene:TraesCS2B03G0226700	Chr2B	65201942	65202133	+	65202037	Chr2B	68727639	68727830	+	68727734	1.0	1.0
gene:TraesCS2B03G0226600	Chr2B	65201767	65207324	-	65204545	Chr2B	68727464	68733022	-	68730243	1.0	1.0
gene:TraesCS2B03G0226900	Chr2B	65209792	65209983	+	65209887	Chr2B	68735490	68735681	+	68735585	1.0	1.0
gene:TraesCS2B03G0226800	Chr2B	65209761	65213730	-	65211745	Chr2B	68735459	68739428	-	68737443	1.0	1.0
gene:TraesCS2B03G0227100	Chr2B	65216529	65219835	-	65218182	Chr2B	68742227	68745533	-	68743880	1.0	1.0
gene:TraesCS2B03G0227200	Chr2B	65315357	65318657	-	65317007	Chr2B	68840854	68844154	-	68842504	1.0	1.0
gene:TraesCS2B03G0227700	Chr2B	65620755	65622930	-	65621842	Chr2B	69143190	69145365	-	69144277	1.0	1.0
gene:TraesCS2B03G0227800	Chr2B	65626437	65627917	-	65627177	Chr2B	69148874	69150354	-	69149614	1.0	1.0
gene:TraesCS2B03G0227900	Chr2B	65771201	65773759	-	65772480	Chr2B	69293324	69295882	-	69294603	1.0	0.999
gene:TraesCS2B03G0228000	Chr2B	65830762	65833045	-	65831903	Chr2B	69352903	69355186	-	69354044	1.0	1.0
gene:TraesCS2B03G0228200	Chr2B	65844923	65846701	-	65845812	Chr2B	69367060	69368838	-	69367949	1.0	1.0
gene:TraesCS2B03G0228300	Chr2B	65855818	65859806	+	65857812	Chr2B	69377954	69381942	+	69379948	1.0	1.0
gene:TraesCS2B03G0228400	Chr2B	65878856	65880300	+	65879578	Chr2B	69400993	69402437	+	69401715	1.0	1.0
gene:TraesCS2B03G0228600	Chr2B	66068769	66070272	+	66069520	Chr2B	69590611	69592114	+	69591362	1.0	1.0
gene:TraesCS2B03G0229100	Chr2B	66198312	66209332	-	66203822	Chr2B	69720149	69731289	-	69725719	1.0	0.999
gene:TraesCS2B03G0229200	Chr2B	66220685	66221534	+	66221109	Chr2B	69743916	69744765	+	69744340	1.0	0.996
gene:TraesCS2B03G0229600	Chr2B	66304618	66305700	+	66305159	Chr2B	69827865	69828947	+	69828406	0.998	0.996
gene:TraesCS2B03G0229700	Chr2B	66322115	66322925	+	66322520	Chr2B	69867442	69868252	+	69867847	1.0	1.0
gene:TraesCS2B03G0229900	Chr2B	66356161	66357408	+	66356784	Chr2B	69901488	69902735	+	69902111	1.0	1.0
gene:TraesCS2B03G0230000	Chr2B	66373336	66376648	-	66374992	Chr2B	69918674	69921986	-	69920330	1.0	1.0
gene:TraesCS2B03G0230200	Chr2B	66502486	66508676	+	66505581	Chr2B	70056021	70062211	+	70059116	1.0	1.0
gene:TraesCS2B03G0230400	Chr2B	66516152	66526240	-	66521196	Chr2B	70069686	70079767	-	70074726	1.0	0.999
gene:TraesCS2B03G0230500	Chr2B	66529184	66531560	+	66530372	Chr2B	70082711	70085087	+	70083899	1.0	1.0
gene:TraesCS2B03G0231100	Chr2B	66634184	66634753	+	66634468	Chr2B	70187383	70187952	+	70187667	1.0	1.0
gene:TraesCS2B03G0231500	Chr2B	66752656	66753078	+	66752867	Chr2B	70305825	70306247	+	70306036	1.0	1.0
gene:TraesCS2B03G0231600	Chr2B	66755662	66756437	-	66756049	Chr2B	70308831	70309606	-	70309218	1.0	0.998
gene:TraesCS2B03G0231700	Chr2B	67163391	67167282	-	67165336	Chr2B	70717616	70721507	-	70719561	1.0	1.0
gene:TraesCS2B03G0231800	Chr2B	67167354	67174297	-	67170825	Chr2B	70721579	70728523	-	70725051	1.0	1.0
gene:TraesCS2B03G0232200	Chr2B	67283683	67287870	-	67285776	Chr2B	70835280	70839467	-	70837373	1.0	1.0
gene:TraesCS2B03G0233800	Chr2B	68790126	68791460	-	68790793	Chr2B	72607627	72608961	-	72608294	1.0	1.0
gene:TraesCS2B03G0233900	Chr2B	68793995	68795038	-	68794516	Chr2B	72611502	72612545	-	72612023	1.0	1.0
gene:TraesCS2B03G0234000	Chr2B	68808524	68809129	-	68808826	Chr2B	72626032	72626637	-	72626334	1.0	1.0
gene:TraesCS2B03G0234400	Chr2B	68862561	68864103	-	68863332	Chr2B	72679687	72681229	-	72680458	1.0	1.0
gene:TraesCS2B03G0234500	Chr2B	68886302	68887185	+	68886743	Chr2B	72703447	72704330	+	72703888	1.0	1.0
gene:TraesCS2B03G0235400	Chr2B	68999138	69000868	-	69000003	Chr2B	72815665	72817395	-	72816530	1.0	1.0
gene:TraesCS2B03G0235800	Chr2B	69698540	69703097	-	69700818	Chr2B	73512446	73517003	-	73514724	1.0	1.0
gene:TraesCS2B03G0235900	Chr2B	69725138	69726949	+	69726043	Chr2B	73539034	73540845	+	73539939	1.0	1.0
gene:TraesCS2B03G0236000	Chr2B	69730251	69736018	+	69733134	Chr2B	73544155	73549923	+	73547039	1.0	1.0
gene:TraesCS2B03G0236400	Chr2B	69937350	69937813	-	69937581	Chr2B	73751289	73751752	-	73751520	1.0	1.0
gene:TraesCS2B03G0236600	Chr2B	70065048	70068868	+	70066958	Chr2B	73879473	73883134	+	73881303	1.0	0.999
gene:TraesCS2B03G0236700	Chr2B	70069350	70075639	-	70072494	Chr2B	73883616	73889906	-	73886761	1.0	0.999
gene:TraesCS2B03G0237100	Chr2B	70501680	70502867	+	70502273	Chr2B	74313085	74314272	+	74313678	1.0	1.0
gene:TraesCS2B03G0237400	Chr2B	70512240	70514031	-	70513135	Chr2B	74323644	74325435	-	74324539	1.0	1.0
gene:TraesCS2B03G0237600	Chr2B	70611661	70612362	+	70612011	Chr2B	74423066	74423767	+	74423416	1.0	1.0
gene:TraesCS2B03G0237700	Chr2B	70646478	70647096	-	70646787	Chr2B	74457886	74458504	-	74458195	1.0	1.0
gene:TraesCS2B03G0238300	Chr2B	70734851	70735423	+	70735137	Chr2B	74546241	74546813	+	74546527	1.0	1.0
gene:TraesCS2B03G0238400	Chr2B	70800740	70801663	+	70801201	Chr2B	74611308	74612231	+	74611769	1.0	1.0
gene:TraesCS2B03G0238500	Chr2B	70806014	70806825	+	70806419	Chr2B	74616583	74617394	+	74616988	1.0	1.0
gene:TraesCS2B03G0238600	Chr2B	70842548	70853352	-	70847950	Chr2B	74651871	74662675	-	74657273	1.0	1.0
gene:TraesCS2B03G0238900	Chr2B	71135869	71136504	+	71136186	Chr2B	74944647	74945282	+	74944964	1.0	1.0
gene:TraesCS2B03G0239600	Chr2B	71369873	71387752	+	71378812	Chr2B	75179287	75197182	+	75188234	1.0	1.0
gene:TraesCS2B03G0239700	Chr2B	71389549	71396786	+	71393167	Chr2B	75198979	75206202	+	75202590	1.0	1.0
gene:TraesCS2B03G0239800	Chr2B	71398545	71406277	+	71402411	Chr2B	75207961	75215693	+	75211827	1.0	1.0
gene:TraesCS2B03G0239900	Chr2B	71411974	71414719	-	71413346	Chr2B	75221390	75224135	-	75222762	1.0	1.0
gene:TraesCS2B03G0240200	Chr2B	71617891	71620110	+	71619000	Chr2B	75427082	75429301	+	75428191	1.0	1.0
gene:TraesCS2B03G0240300	Chr2B	71636819	71637757	-	71637288	Chr2B	75445883	75446821	-	75446352	1.0	1.0
gene:TraesCS2B03G0240400	Chr2B	71637807	71639143	-	71638475	Chr2B	75446871	75448207	-	75447539	1.0	1.0
gene:TraesCS2B03G0240900	Chr2B	71737904	71740195	+	71739049	Chr2B	75547016	75549307	+	75548161	1.0	1.0
gene:TraesCS2B03G0241100	Chr2B	71751634	71759697	-	71755665	Chr2B	75560746	75568803	-	75564774	1.0	1.0
gene:TraesCS2B03G0241200	Chr2B	71775001	71780550	-	71777775	Chr2B	75583939	75589496	-	75586717	1.0	1.0
gene:TraesCS2B03G0241900	Chr2B	71903509	71904781	+	71904145	Chr2B	75711688	75712960	+	75712324	1.0	0.999
gene:TraesCS2B03G0242100	Chr2B	72314735	72318173	-	72316454	Chr2B	76122135	76125575	-	76123855	1.0	1.0
gene:TraesCS2B03G0242200	Chr2B	72329842	72331984	-	72330913	Chr2B	76137257	76139399	-	76138328	1.0	0.999
gene:TraesCS2B03G0242700	Chr2B	72408146	72410492	+	72409319	Chr2B	76215591	76217938	+	76216764	1.0	0.997
gene:TraesCS2B03G0242800	Chr2B	72414977	72416202	-	72415589	Chr2B	76222425	76223650	-	76223037	1.0	1.0
gene:TraesCS2B03G0243300	Chr2B	72535024	72538091	-	72536557	Chr2B	76343218	76346285	-	76344751	1.0	1.0
gene:TraesCS2B03G0243400	Chr2B	72539927	72544728	-	72542327	Chr2B	76348121	76352922	-	76350521	1.0	0.997
gene:TraesCS2B03G0243500	Chr2B	72593340	72596996	+	72595168	Chr2B	76401529	76405185	+	76403357	1.0	1.0
gene:TraesCS2B03G0243700	Chr2B	72607090	72608533	-	72607811	Chr2B	76415277	76416720	-	76415998	1.0	1.0
gene:TraesCS2B03G0244000	Chr2B	72636392	72636922	-	72636657	Chr2B	76444586	76445116	-	76444851	1.0	1.0
gene:TraesCS2B03G0244700	Chr2B	72690562	72691965	+	72691263	Chr2B	76535496	76536899	+	76536197	1.0	1.0
gene:TraesCS2B03G0244800	Chr2B	72774092	72777414	+	72775753	Chr2B	76619045	76622367	+	76620706	1.0	1.0
gene:TraesCS2B03G0244900	Chr2B	72782807	72783891	-	72783349	Chr2B	76627761	76628845	-	76628303	1.0	1.0
gene:TraesCS2B03G0245000	Chr2B	72859892	72863723	+	72861807	Chr2B	76704833	76708664	+	76706748	1.0	0.998
gene:TraesCS2B03G0245200	Chr2B	72916518	72921753	+	72919135	Chr2B	76760927	76766170	+	76763548	1.0	1.0
gene:TraesCS2B03G0246300	Chr2B	73424233	73425576	-	73424904	Chr2B	77255347	77256690	-	77256018	1.0	1.0
gene:TraesCS2B03G0246400	Chr2B	73561382	73568120	-	73564751	Chr2B	77392489	77399227	-	77395858	1.0	1.0
gene:TraesCS2B03G0247100	Chr2B	73753930	73755405	-	73754667	Chr2B	77584977	77586452	-	77585714	1.0	1.0
gene:TraesCS2B03G0247400	Chr2B	73894838	73896108	+	73895473	Chr2B	77724867	77726137	+	77725502	1.0	1.0
gene:TraesCS2B03G0247700	Chr2B	74079726	74084093	+	74081909	Chr2B	77908726	77913093	+	77910909	1.0	1.0
gene:TraesCS2B03G0247900	Chr2B	74095784	74099872	+	74097828	Chr2B	77924785	77928916	+	77926850	1.0	0.989
gene:TraesCS2B03G0248200	Chr2B	74256233	74256985	-	74256609	Chr2B	78084787	78085539	-	78085163	1.0	1.0
gene:TraesCS2B03G0248600	Chr2B	74317525	74319562	-	74318543	Chr2B	78146039	78148076	-	78147057	1.0	0.999
gene:TraesCS2B03G0249000	Chr2B	74342702	74343268	-	74342985	Chr2B	78171220	78171786	-	78171503	1.0	1.0
gene:TraesCS2B03G0249700	Chr2B	74614569	74616626	-	74615597	Chr2B	78439600	78441657	-	78440628	1.0	1.0
gene:TraesCS2B03G0250900	Chr2B	74815798	74816094	-	74815946	Chr2B	78640382	78640678	-	78640530	1.0	1.0
gene:TraesCS2B03G0251800	Chr2B	74998982	75000248	+	74999615	Chr2B	78823049	78824315	+	78823682	1.0	1.0
gene:TraesCS2B03G0251900	Chr2B	75074097	75075389	-	75074743	Chr2B	78898534	78899826	-	78899180	1.0	1.0
gene:TraesCS2B03G0252000	Chr2B	75190058	75191501	-	75190779	Chr2B	79014455	79015898	-	79015176	1.0	0.999
gene:TraesCS2B03G0252200	Chr2B	75266250	75266579	+	75266414	Chr2B	79090673	79091002	+	79090837	1.0	1.0
gene:TraesCS2B03G0252500	Chr2B	75447061	75447528	+	75447294	Chr2B	79271485	79271952	+	79271718	1.0	1.0
gene:TraesCS2B03G0252700	Chr2B	75521099	75523123	-	75522111	Chr2B	79345547	79347571	-	79346559	1.0	1.0
gene:TraesCS2B03G0253300	Chr2B	75724804	75725478	+	75725141	Chr2B	79554759	79555433	+	79555096	1.0	1.0
gene:TraesCS2B03G0253500	Chr2B	75734851	75735625	-	75735238	Chr2B	79564854	79565628	-	79565241	1.0	0.998
gene:TraesCS2B03G0253600	Chr2B	75747175	75756536	-	75751855	Chr2B	79578374	79587733	-	79583053	1.0	0.999
gene:TraesCS2B03G0254300	Chr2B	75889814	75893256	-	75891535	Chr2B	79653132	79656573	-	79654852	0.999	0.995
gene:TraesCS2B03G0254400	Chr2B	75948835	75951006	-	75949920	Chr2B	79698720	79700891	-	79699805	1.0	0.997
gene:TraesCS2B03G0254500	Chr2B	76108587	76109114	-	76108850	Chr2B	79859412	79859938	-	79859675	1.0	0.997
gene:TraesCS2B03G0254600	Chr2B	76114867	76117086	-	76115976	Chr2B	79870579	79872659	-	79871619	0.937	0.921
gene:TraesCS2B03G0254900	Chr2B	76277527	76278595	+	76278061	Chr2B	80029052	80030120	+	80029586	1.0	0.998
gene:TraesCS2B03G0255000	Chr2B	76522002	76523951	+	76522976	Chr2B	80434397	80436342	+	80435369	0.991	0.987
gene:TraesCS2B03G0255300	Chr2B	76552805	76554682	-	76553743	Chr2B	80469575	80471452	-	80470513	1.0	1.0
gene:TraesCS2B03G0255400	Chr2B	76558926	76562622	-	76560774	Chr2B	80475695	80479390	-	80477542	1.0	1.0
gene:TraesCS2B03G0255500	Chr2B	76566279	76567805	+	76567042	Chr2B	80483047	80484573	+	80483810	1.0	1.0
gene:TraesCS2B03G0255800	Chr2B	76583535	76585171	-	76584353	Chr2B	80500285	80501921	-	80501103	1.0	0.999
gene:TraesCS2B03G0256400	Chr2B	76646654	76648114	+	76647384	Chr2B	80563123	80564583	+	80563853	1.0	1.0
gene:TraesCS2B03G0256600	Chr2B	76684848	76686071	-	76685459	Chr2B	80590335	80591558	-	80590946	1.0	0.991
gene:TraesCS2B03G0256800	Chr2B	76867096	76868319	+	76867707	Chr2B	80776586	80777809	+	80777197	1.0	0.996
gene:TraesCS2B03G0257100	Chr2B	76924234	76929717	+	76926975	Chr2B	80833733	80839216	+	80836474	1.0	1.0
gene:TraesCS2B03G0257200	Chr2B	76931976	76932227	+	76932101	Chr2B	80841473	80841724	+	80841598	1.0	1.0
gene:TraesCS2B03G0257400	Chr2B	77013102	77016273	-	77014687	Chr2B	80922602	80925773	-	80924187	1.0	1.0
gene:TraesCS2B03G0257700	Chr2B	77161421	77164317	-	77162869	Chr2B	81070927	81073823	-	81072375	1.0	1.0
gene:TraesCS2B03G0258900	Chr2B	78302441	78303811	+	78303126	Chr2B	82201000	82202370	+	82201685	1.0	1.0
gene:TraesCS2B03G0259100	Chr2B	78328613	78344840	+	78336726	Chr2B	82227045	82242608	+	82234826	1.0	1.0
gene:TraesCS2B03G0259200	Chr2B	78356094	78358276	-	78357185	Chr2B	82253857	82256039	-	82254948	1.0	0.999
gene:TraesCS2B03G0260300	Chr2B	78706347	78706835	-	78706591	Chr2B	82603320	82603808	-	82603564	1.0	0.997
gene:TraesCS2B03G0260600	Chr2B	78748089	78749577	-	78748833	Chr2B	82645073	82646561	-	82645817	1.0	1.0
gene:TraesCS2B03G0260700	Chr2B	78797490	78798968	-	78798229	Chr2B	82694241	82695719	-	82694980	1.0	0.999
gene:TraesCS2B03G0260900	Chr2B	78803930	78810295	+	78807112	Chr2B	82700681	82707035	+	82703858	0.997	0.997
gene:TraesCS2B03G0261000	Chr2B	78820682	78821154	-	78820918	Chr2B	82717421	82717893	-	82717657	1.0	1.0
gene:TraesCS2B03G0261400	Chr2B	78872279	78872742	-	78872510	Chr2B	82769036	82769499	-	82769267	1.0	1.0
gene:TraesCS2B03G0262300	Chr2B	79147376	79147640	-	79147508	Chr2B	83057133	83057397	-	83057265	1.0	1.0
gene:TraesCS2B03G0262500	Chr2B	79241719	79244647	-	79243183	Chr2B	83150204	83153132	-	83151668	1.0	1.0
gene:TraesCS2B03G0262900	Chr2B	79942245	79944421	-	79943333	Chr2B	83835433	83837609	-	83836521	1.0	1.0
gene:TraesCS2B03G0263000	Chr2B	80082012	80092010	+	80087011	Chr2B	83974894	83984892	+	83979893	1.0	1.0
gene:TraesCS2B03G0263200	Chr2B	80092301	80092777	-	80092539	Chr2B	83985183	83985659	-	83985421	1.0	1.0
gene:TraesCS2B03G0263300	Chr2B	80099513	80100900	-	80100206	Chr2B	83992396	83993783	-	83993089	1.0	0.997
gene:TraesCS2B03G0263800	Chr2B	80120077	80131478	-	80125777	Chr2B	84036083	84047485	-	84041784	1.0	0.998
gene:TraesCS2B03G0264200	Chr2B	80371153	80377419	+	80374286	Chr2B	84430815	84437071	-	84433943	0.998	0.97
gene:TraesCS2B03G0264600	Chr2B	80456493	80458103	+	80457298	Chr2B	84372696	84374265	-	84373480	0.969	0.937
gene:TraesCS2B03G0266100	Chr2B	80823139	80825708	+	80824423	Chr2B	84840479	84843048	+	84841763	1.0	0.996
gene:TraesCS2B03G0266300	Chr2B	80914943	80921496	+	80918219	Chr2B	84902446	84908997	+	84905721	1.0	0.999
gene:TraesCS2B03G0266700	Chr2B	80938259	80939458	-	80938858	Chr2B	84925749	84926948	-	84926348	1.0	0.984
gene:TraesCS2B03G0266900	Chr2B	81096575	81107546	-	81102060	Chr2B	85065475	85076555	-	85071015	1.0	0.997
gene:TraesCS2B03G0267000	Chr2B	81155995	81169766	-	81162880	Chr2B	85112918	85126737	-	85119827	1.0	0.997
gene:TraesCS2B03G0268000	Chr2B	81545295	81551490	-	81548392	Chr2B	85590746	85596953	-	85593849	1.0	0.992
gene:TraesCS2B03G0268300	Chr2B	81747010	81748111	+	81747560	Chr2B	85751509	85752610	+	85752059	1.0	0.998
gene:TraesCS2B03G0268400	Chr2B	81789393	81795099	-	81792246	Chr2B	85795528	85801234	-	85798381	1.0	0.997
gene:TraesCS2B03G0269000	Chr2B	82376299	82380134	+	82378216	Chr2B	86313117	86316988	+	86315052	1.0	0.999
gene:TraesCS2B03G0269400	Chr2B	83146686	83152012	-	83149349	Chr2B	87021647	87026962	-	87024304	1.0	0.999
gene:TraesCS2B03G0269700	Chr2B	83222407	83222622	-	83222514	Chr2B	87097380	87097595	-	87097487	1.0	1.0
gene:TraesCS2B03G0269800	Chr2B	83228092	83231895	+	83229993	Chr2B	87103065	87106868	+	87104966	1.0	1.0
gene:TraesCS2B03G0269900	Chr2B	83232750	83233229	+	83232989	Chr2B	87107723	87108202	+	87107962	1.0	1.0
gene:TraesCS2B03G0270000	Chr2B	83381329	83382809	+	83382069	Chr2B	87437944	87439424	+	87438684	1.0	1.0
gene:TraesCS2B03G0270200	Chr2B	83499327	83501306	+	83500316	Chr2B	87671328	87673307	+	87672317	1.0	0.995
gene:TraesCS2B03G0270400	Chr2B	83523931	83525445	+	83524688	Chr2B	87681374	87682888	+	87682131	1.0	0.998
gene:TraesCS2B03G0270900	Chr2B	83606555	83607217	+	83606886	Chr2B	87724258	87724921	+	87724589	1.0	0.992
gene:TraesCS2B03G0271400	Chr2B	83639479	83640573	-	83640026	Chr2B	87773621	87774715	+	87774168	1.0	0.998
gene:TraesCS2B03G0271500	Chr2B	84015724	84018600	-	84017162	Chr2B	87926338	87929213	+	87927775	1.0	0.998
gene:TraesCS2B03G0271900	Chr2B	84345609	84352633	-	84349121	Chr2B	88570662	88577701	-	88574181	0.998	0.995
gene:TraesCS2B03G0272300	Chr2B	84413133	84417297	-	84415215	Chr2B	88638216	88642380	-	88640298	1.0	0.996
gene:TraesCS2B03G0272700	Chr2B	84445540	84449631	-	84447585	Chr2B	88669486	88673569	-	88671527	0.996	0.993
gene:TraesCS2B03G0272800	Chr2B	84450736	84460041	-	84455388	Chr2B	88674672	88684356	-	88679514	1.0	0.998
gene:TraesCS2B03G0273000	Chr2B	84693790	84696042	+	84694916	Chr2B	88915762	88918017	+	88916889	1.0	0.991
gene:TraesCS2B03G0273100	Chr2B	84697905	84700146	+	84699025	Chr2B	88919914	88922154	+	88921034	0.999	0.995
gene:TraesCS2B03G0273200	Chr2B	84700323	84703273	+	84701798	Chr2B	88922331	88925288	+	88923809	1.0	0.995
gene:TraesCS2B03G0273300	Chr2B	84702250	84706536	-	84704393	Chr2B	88924265	88928487	-	88926376	0.967	0.964
gene:TraesCS2B03G0273800	Chr2B	84861844	84862661	+	84862252	Chr2B	89083676	89084493	+	89084084	1.0	1.0
gene:TraesCS2B03G0274800	Chr2B	85118114	85118848	-	85118481	Chr2B	89339565	89340299	-	89339932	1.0	1.0
gene:TraesCS2B03G0275100	Chr2B	85296134	85297033	+	85296583	Chr2B	89522207	89523106	+	89522656	1.0	1.0
gene:TraesCS2B03G0275200	Chr2B	85305133	85310240	-	85307686	Chr2B	89531206	89536313	-	89533759	1.0	1.0
gene:TraesCS2B03G0276000	Chr2B	85496857	85502737	-	85499797	Chr2B	89849923	89855803	-	89852863	1.0	1.0
gene:TraesCS2B03G0276500	Chr2B	85656886	85660970	+	85658928	Chr2B	90010207	90014291	+	90012249	1.0	0.999
gene:TraesCS2B03G0276600	Chr2B	85665260	85666897	+	85666078	Chr2B	90018580	90020217	+	90019398	1.0	1.0
gene:TraesCS2B03G0276800	Chr2B	85677118	85678482	-	85677800	Chr2B	90030252	90031616	-	90030934	1.0	1.0
gene:TraesCS2B03G0276900	Chr2B	85697384	85698115	-	85697749	Chr2B	90049730	90050461	-	90050095	1.0	0.998
gene:TraesCS2B03G0277400	Chr2B	86005123	86005848	-	86005485	Chr2B	90364259	90364984	-	90364621	1.0	0.997
gene:TraesCS2B03G0278000	Chr2B	86402733	86403953	-	86403343	Chr2B	90783060	90784280	-	90783670	1.0	0.997
gene:TraesCS2B03G0278200	Chr2B	86416282	86421270	+	86418776	Chr2B	90810272	90815301	+	90812786	0.999	0.951
gene:TraesCS2B03G0278300	Chr2B	86421880	86422786	+	86422333	Chr2B	90815929	90816835	+	90816382	1.0	0.998
gene:TraesCS2B03G0278400	Chr2B	86427397	86429782	+	86428589	Chr2B	90822196	90824582	+	90823389	1.0	0.986
gene:TraesCS2B03G0279100	Chr2B	86835940	86837894	+	86836917	Chr2B	91105096	91107054	+	91106075	1.0	0.995
gene:TraesCS2B03G0279300	Chr2B	86906253	86913161	-	86909707	Chr2B	91166802	91172255	-	91169528	1.0	0.997
gene:TraesCS2B03G0279700	Chr2B	87214706	87219982	+	87217344	Chr2B	91473817	91479095	+	91476456	1.0	0.999
gene:TraesCS2B03G0279800	Chr2B	87225731	87237752	+	87231741	Chr2B	91484850	91496871	+	91490860	1.0	1.0
gene:TraesCS2B03G0280200	Chr2B	87258124	87260813	-	87259468	Chr2B	91517243	91519932	-	91518587	1.0	1.0
gene:TraesCS2B03G0280100	Chr2B	87254651	87266071	-	87260361	Chr2B	91513770	91525190	-	91519480	1.0	0.999
gene:TraesCS2B03G0280300	Chr2B	87263833	87264840	-	87264336	Chr2B	91522952	91523959	-	91523455	1.0	1.0
gene:TraesCS2B03G0280400	Chr2B	87287247	87290047	-	87288647	Chr2B	91546365	91549161	-	91547763	1.0	1.0
gene:TraesCS2B03G0280500	Chr2B	87292183	87294417	-	87293300	Chr2B	91551297	91553531	-	91552414	1.0	1.0
gene:TraesCS2B03G0280700	Chr2B	87299189	87300980	-	87300084	Chr2B	91563875	91565666	-	91564770	1.0	1.0
gene:TraesCS2B03G0281200	Chr2B	87675735	87685559	-	87680647	Chr2B	91940141	91949965	-	91945053	1.0	0.998
gene:TraesCS2B03G0281300	Chr2B	87716944	87719485	-	87718214	Chr2B	91981064	91983605	-	91982334	1.0	1.0
gene:TraesCS2B03G0281500	Chr2B	87792036	87795626	+	87793831	Chr2B	92056180	92059770	+	92057975	1.0	1.0
gene:TraesCS2B03G0281600	Chr2B	87796498	87798868	+	87797683	Chr2B	92060642	92063012	+	92061827	1.0	1.0
gene:TraesCS2B03G0281800	Chr2B	87804763	87805806	-	87805284	Chr2B	92068907	92069950	-	92069428	1.0	1.0
gene:TraesCS2B03G0282800	Chr2B	87850826	87854357	-	87852591	Chr2B	92114962	92118493	-	92116727	1.0	1.0
gene:TraesCS2B03G0282900	Chr2B	88132111	88134039	-	88133075	Chr2B	92395736	92397664	-	92396700	1.0	1.0
gene:TraesCS2B03G0283000	Chr2B	88150560	88152967	+	88151763	Chr2B	92414183	92416590	+	92415386	1.0	1.0
gene:TraesCS2B03G0283400	Chr2B	88578902	88581053	+	88579977	Chr2B	92839893	92842044	+	92840968	1.0	0.999
gene:TraesCS2B03G0283600	Chr2B	88913684	88926382	+	88920033	Chr2B	93174754	93187455	+	93181104	1.0	1.0
gene:TraesCS2B03G0283800	Chr2B	88928644	88931003	+	88929823	Chr2B	93189717	93192076	+	93190896	1.0	1.0
gene:TraesCS2B03G0284300	Chr2B	89343533	89346503	+	89345018	Chr2B	93599667	93602637	+	93601152	1.0	1.0
gene:TraesCS2B03G0284400	Chr2B	89347938	89351263	-	89349600	Chr2B	93604072	93607397	-	93605734	1.0	1.0
gene:TraesCS2B03G0284600	Chr2B	89646218	89647865	-	89647041	Chr2B	93901807	93903452	-	93902629	0.997	0.988
gene:TraesCS2B03G0285100	Chr2B	89945933	89947712	+	89946822	Chr2B	94200569	94202348	+	94201458	1.0	1.0
