gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity
gene:TraesCS1D03G0356200	Chr1D	196979871	196981801	-	196980836	Chr1D	198450413	198452343	-	198451378	1.0	1.0
gene:TraesCS1D03G0356300	Chr1D	197212446	197214202	-	197213324	Chr1D	198696013	198697769	-	198696891	1.0	0.999
gene:TraesCS1D03G0356400	Chr1D	197214360	197229479	+	197221919	Chr1D	198697927	198712907	+	198705417	1.0	0.998
gene:TraesCS1D03G0356700	Chr1D	197424924	197434959	+	197429941	Chr1D	198908384	198918419	+	198913401	1.0	1.0
gene:TraesCS1D03G0356800	Chr1D	197676880	197679726	-	197678303	Chr1D	199160432	199163278	-	199161855	1.0	1.0
gene:TraesCS1D03G0357200	Chr1D	197941637	197946977	-	197944307	Chr1D	199423766	199429106	-	199426436	1.0	0.999
gene:TraesCS1D03G0357500	Chr1D	198513145	198516692	-	198514918	Chr1D	199994026	199997573	-	199995799	1.0	1.0
gene:TraesCS1D03G0358300	Chr1D	198839603	198841995	+	198840799	Chr1D	200321509	200323901	+	200322705	1.0	1.0
gene:TraesCS1D03G0358700	Chr1D	199216112	199224816	+	199220464	Chr1D	200697226	200705930	+	200701578	1.0	1.0
gene:TraesCS1D03G0359200	Chr1D	199230117	199234326	-	199232221	Chr1D	200711231	200715440	-	200713335	1.0	1.0
gene:TraesCS1D03G0359800	Chr1D	199353124	199356171	-	199354647	Chr1D	200833804	200836851	-	200835327	1.0	1.0
gene:TraesCS1D03G0360000	Chr1D	199536909	199569219	-	199553064	Chr1D	201017524	201049834	-	201033679	1.0	0.999
gene:TraesCS1D03G0360500	Chr1D	200460662	200470603	+	200465632	Chr1D	201943773	201953744	+	201948758	0.998	0.991
gene:TraesCS1D03G0360700	Chr1D	200470779	200475684	-	200473231	Chr1D	201953926	201958831	-	201956378	1.0	1.0
gene:TraesCS1D03G0361000	Chr1D	200771481	200773581	+	200772531	Chr1D	202254734	202256834	+	202255784	1.0	1.0
gene:TraesCS1D03G0361100	Chr1D	200773466	200776648	-	200775057	Chr1D	202256719	202259908	-	202258313	1.0	1.0
gene:TraesCS1D03G0361300	Chr1D	200837302	200841256	+	200839279	Chr1D	202320617	202324310	+	202322463	1.0	1.0
gene:TraesCS1D03G0361400	Chr1D	200918470	200921078	+	200919774	Chr1D	202400881	202403489	+	202402185	1.0	1.0
gene:TraesCS1D03G0361500	Chr1D	200923991	200924572	-	200924281	Chr1D	202406402	202406983	-	202406692	1.0	1.0
gene:TraesCS1D03G0361700	Chr1D	201017295	201030622	+	201023958	Chr1D	202499090	202512417	+	202505753	1.0	0.999
gene:TraesCS1D03G0361900	Chr1D	201497143	201498938	-	201498040	Chr1D	202978131	202979926	-	202979028	1.0	1.0
gene:TraesCS1D03G0362900	Chr1D	201762595	201763785	+	201763190	Chr1D	203241765	203242955	+	203242360	1.0	1.0
gene:TraesCS1D03G0363200	Chr1D	201813824	201814798	-	201814311	Chr1D	203293008	203293982	-	203293495	1.0	1.0
gene:TraesCS1D03G0363400	Chr1D	202016951	202018772	-	202017861	Chr1D	203495409	203497230	-	203496319	1.0	1.0
gene:TraesCS1D03G0363500	Chr1D	202073917	202077608	-	202075762	Chr1D	203552408	203556099	-	203554253	1.0	1.0
gene:TraesCS1D03G0363600	Chr1D	202101284	202105097	+	202103190	Chr1D	203579775	203583595	+	203581685	1.0	1.0
gene:TraesCS1D03G0363700	Chr1D	202157213	202167938	+	202162575	Chr1D	203635746	203646454	+	203641100	1.0	1.0
gene:TraesCS1D03G0363800	Chr1D	202170659	202171430	-	202171044	Chr1D	203649182	203649965	-	203649573	1.0	0.984
gene:TraesCS1D03G0364300	Chr1D	202332762	202338819	+	202335790	Chr1D	203811373	203817430	+	203814401	1.0	1.0
gene:TraesCS1D03G0364400	Chr1D	202338955	202343496	+	202341225	Chr1D	203817566	203822107	+	203819836	1.0	1.0
gene:TraesCS1D03G0364500	Chr1D	202361800	202363545	+	202362672	Chr1D	203840408	203842153	+	203841280	1.0	1.0
gene:TraesCS1D03G0364700	Chr1D	202411933	202413604	+	202412768	Chr1D	203890575	203892246	+	203891410	1.0	1.0
gene:TraesCS1D03G0364800	Chr1D	202575572	202579594	-	202577583	Chr1D	204054032	204058051	-	204056041	1.0	0.998
gene:TraesCS1D03G0364900	Chr1D	202581190	202581558	+	202581374	Chr1D	204059585	204059953	+	204059769	1.0	1.0
gene:TraesCS1D03G0365000	Chr1D	202582252	202584610	-	202583431	Chr1D	204060647	204063005	-	204061826	1.0	1.0
gene:TraesCS1D03G0365200	Chr1D	202606316	202612213	-	202609264	Chr1D	204084798	204090698	-	204087748	1.0	1.0
gene:TraesCS1D03G0365400	Chr1D	202663014	202668263	-	202665638	Chr1D	204141502	204146751	-	204144126	1.0	1.0
gene:TraesCS1D03G0365900	Chr1D	202831354	202833682	-	202832518	Chr1D	204310061	204312389	-	204311225	1.0	1.0
gene:TraesCS1D03G0366300	Chr1D	202954248	202960197	-	202957222	Chr1D	204432973	204438922	-	204435947	1.0	1.0
gene:TraesCS1D03G0366600	Chr1D	203176702	203178630	+	203177666	Chr1D	204655482	204657410	+	204656446	1.0	1.0
gene:TraesCS1D03G0366900	Chr1D	203288465	203288629	-	203288547	Chr1D	204766688	204766852	-	204766770	1.0	0.993
gene:TraesCS1D03G0367000	Chr1D	203447039	203452585	+	203449812	Chr1D	204925149	204930695	+	204927922	1.0	1.0
gene:TraesCS1D03G0367500	Chr1D	203604332	203610083	+	203607207	Chr1D	205082617	205088368	+	205085492	1.0	0.999
gene:TraesCS1D03G0367600	Chr1D	203611124	203613346	-	203612235	Chr1D	205089409	205091631	-	205090520	1.0	0.997
gene:TraesCS1D03G0367900	Chr1D	203785790	203788191	+	203786990	Chr1D	205264022	205266423	+	205265222	1.0	1.0
gene:TraesCS1D03G0368000	Chr1D	203788471	203789784	-	203789127	Chr1D	205266703	205268016	-	205267359	1.0	1.0
gene:TraesCS1D03G0368800	Chr1D	204033351	204033866	-	204033608	Chr1D	205511242	205511757	-	205511499	1.0	1.0
gene:TraesCS1D03G0369000	Chr1D	204216671	204227537	+	204222104	Chr1D	205694812	205705679	+	205700245	1.0	1.0
gene:TraesCS1D03G0369200	Chr1D	204321497	204324243	+	204322870	Chr1D	205799659	205802405	+	205801032	1.0	1.0
gene:TraesCS1D03G0369400	Chr1D	204372482	204374449	-	204373465	Chr1D	205850639	205852606	-	205851622	1.0	1.0
gene:TraesCS1D03G0369700	Chr1D	204879254	204882886	+	204881070	Chr1D	206356813	206360445	+	206358629	1.0	1.0
gene:TraesCS1D03G0370700	Chr1D	205274091	205274327	+	205274209	Chr1D	206750246	206750482	+	206750364	1.0	0.995
gene:TraesCS1D03G0370800	Chr1D	205280217	205286265	+	205283241	Chr1D	206756372	206762420	+	206759396	1.0	1.0
gene:TraesCS1D03G0370900	Chr1D	205289307	205293164	+	205291235	Chr1D	206765462	206769318	+	206767390	1.0	1.0
gene:TraesCS1D03G0371000	Chr1D	205293926	205298258	+	205296092	Chr1D	206770080	206774412	+	206772246	1.0	1.0
gene:TraesCS1D03G0371200	Chr1D	205668898	205672417	-	205670657	Chr1D	207145079	207148598	-	207146838	1.0	1.0
gene:TraesCS1D03G0371600	Chr1D	205705811	205709466	+	205707638	Chr1D	207182020	207185675	+	207183847	1.0	1.0
gene:TraesCS1D03G0371900	Chr1D	205988148	205992899	+	205990523	Chr1D	207463600	207468351	+	207465975	1.0	1.0
gene:TraesCS1D03G0372000	Chr1D	206004042	206012260	+	206008151	Chr1D	207479527	207487745	+	207483636	1.0	1.0
gene:TraesCS1D03G0372200	Chr1D	206013222	206015558	-	206014390	Chr1D	207488707	207491043	-	207489875	1.0	1.0
gene:TraesCS1D03G0373000	Chr1D	206146121	206151057	+	206148589	Chr1D	207621612	207626548	+	207624080	1.0	0.999
gene:TraesCS1D03G0373400	Chr1D	206187813	206191732	+	206189772	Chr1D	207663306	207667225	+	207665265	1.0	1.0
gene:TraesCS1D03G0373500	Chr1D	206253761	206255165	-	206254463	Chr1D	207729255	207730659	-	207729957	1.0	1.0
gene:TraesCS1D03G0373600	Chr1D	206462538	206467778	+	206465158	Chr1D	207938104	207943344	+	207940724	1.0	1.0
gene:TraesCS1D03G0373800	Chr1D	206468919	206472666	+	206470792	Chr1D	207944485	207948232	+	207946358	1.0	1.0
gene:TraesCS1D03G0373900	Chr1D	206583029	206590277	-	206586653	Chr1D	208058646	208065897	-	208062271	1.0	1.0
gene:TraesCS1D03G0374000	Chr1D	206630254	206637122	-	206633688	Chr1D	208105877	208112744	-	208109310	1.0	1.0
gene:TraesCS1D03G0375200	Chr1D	206737988	206742281	+	206740134	Chr1D	208213617	208217910	+	208215763	1.0	1.0
gene:TraesCS1D03G0375400	Chr1D	206748379	206763116	-	206755747	Chr1D	208224008	208238716	-	208231362	1.0	0.998
gene:TraesCS1D03G0375700	Chr1D	206765601	206770564	-	206768082	Chr1D	208241201	208246164	-	208243682	1.0	1.0
gene:TraesCS1D03G0376100	Chr1D	207008928	207011917	-	207010422	Chr1D	208483596	208486585	-	208485090	1.0	0.998
gene:TraesCS1D03G0376300	Chr1D	207189944	207191934	+	207190939	Chr1D	208663726	208665716	+	208664721	1.0	1.0
gene:TraesCS1D03G0376400	Chr1D	207193676	207197035	+	207195355	Chr1D	208667458	208670817	+	208669137	1.0	1.0
gene:TraesCS1D03G0376500	Chr1D	207197313	207197648	-	207197480	Chr1D	208671095	208671430	-	208671262	1.0	1.0
gene:TraesCS1D03G0376600	Chr1D	207340421	207346365	+	207343393	Chr1D	208814078	208820022	+	208817050	1.0	1.0
gene:TraesCS1D03G0376700	Chr1D	207508112	207511309	+	207509710	Chr1D	208981860	208985057	+	208983458	1.0	1.0
gene:TraesCS1D03G0376800	Chr1D	207698799	207703607	-	207701203	Chr1D	209172580	209177388	-	209174984	1.0	1.0
gene:TraesCS1D03G0376900	Chr1D	207749731	207758089	-	207753910	Chr1D	209223033	209231391	-	209227212	1.0	1.0
gene:TraesCS1D03G0377400	Chr1D	208184389	208187091	+	208185740	Chr1D	209658345	209661047	+	209659696	1.0	1.0
gene:TraesCS1D03G0377600	Chr1D	208189565	208191057	+	208190311	Chr1D	209663521	209665013	+	209664267	1.0	1.0
gene:TraesCS1D03G0377700	Chr1D	208190598	208218476	-	208204537	Chr1D	209664554	209692435	-	209678494	1.0	0.999
gene:TraesCS1D03G0378000	Chr1D	208471914	208473066	-	208472490	Chr1D	209947925	209949077	-	209948501	1.0	1.0
gene:TraesCS1D03G0379600	Chr1D	208780987	208781511	-	208781249	Chr1D	210250569	210251093	-	210250831	1.0	1.0
gene:TraesCS1D03G0380000	Chr1D	208807782	208809489	+	208808635	Chr1D	210277403	210279110	+	210278256	1.0	1.0
gene:TraesCS1D03G0380200	Chr1D	209014959	209018681	+	209016820	Chr1D	210483601	210487327	+	210485464	1.0	1.0
gene:TraesCS1D03G0380400	Chr1D	209200625	209207631	+	209204128	Chr1D	210668768	210675774	+	210672271	1.0	0.997
gene:TraesCS1D03G0380500	Chr1D	209208440	209220341	-	209214390	Chr1D	210676583	210688484	-	210682533	1.0	1.0
gene:TraesCS1D03G0383700	Chr1D	210356671	210362272	+	210359471	Chr1D	211818908	211824383	+	211821645	1.0	1.0
gene:TraesCS1D03G0384800	Chr1D	210975610	210981479	-	210978544	Chr1D	212441148	212447017	-	212444082	1.0	0.997
gene:TraesCS1D03G0385000	Chr1D	211096479	211097789	-	211097134	Chr1D	212562029	212563339	-	212562684	1.0	0.998
gene:TraesCS1D03G0385300	Chr1D	211107595	211111077	-	211109336	Chr1D	212573145	212576627	-	212574886	1.0	1.0
gene:TraesCS1D03G0385400	Chr1D	211111626	211117460	-	211114543	Chr1D	212577176	212583010	-	212580093	1.0	1.0
gene:TraesCS1D03G0385700	Chr1D	211443280	211452957	+	211448118	Chr1D	212908588	212918266	+	212913427	1.0	0.999
gene:TraesCS1D03G0386000	Chr1D	211520639	211523716	+	211522177	Chr1D	212985949	212989026	+	212987487	1.0	1.0
gene:TraesCS1D03G0386100	Chr1D	211525233	211526000	+	211525616	Chr1D	212990543	212991310	+	212990926	1.0	1.0
gene:TraesCS1D03G0386300	Chr1D	211534333	211553081	-	211543707	Chr1D	212999648	213018398	-	213009023	1.0	1.0
gene:TraesCS1D03G0387100	Chr1D	212199284	212200228	-	212199756	Chr1D	213665252	213666196	-	213665724	1.0	1.0
gene:TraesCS1D03G0387200	Chr1D	212204280	212214216	-	212209248	Chr1D	213670246	213680181	-	213675213	1.0	0.999
gene:TraesCS1D03G0388500	Chr1D	212448417	212450283	+	212449350	Chr1D	213914421	213916287	+	213915354	1.0	0.991
gene:TraesCS1D03G0390300	Chr1D	213988418	213993602	-	213991010	Chr1D	215449440	215454625	-	215452032	1.0	0.999
gene:TraesCS1D03G0390500	Chr1D	214299891	214302014	+	214300952	Chr1D	215754005	215756128	+	215755066	1.0	1.0
gene:TraesCS1D03G0390600	Chr1D	214313166	214323290	+	214318228	Chr1D	215767288	215777288	+	215772288	1.0	1.0
gene:TraesCS1D03G0390700	Chr1D	214364390	214368439	+	214366414	Chr1D	215817893	215821942	+	215819917	1.0	1.0
gene:TraesCS1D03G0390800	Chr1D	214369118	214373632	+	214371375	Chr1D	215822621	215827135	+	215824878	1.0	0.999
gene:TraesCS1D03G0390900	Chr1D	214375326	214378843	-	214377084	Chr1D	215828829	215832346	-	215830587	1.0	1.0
gene:TraesCS1D03G0391600	Chr1D	214484320	214486240	-	214485280	Chr1D	215937635	215939555	-	215938595	1.0	1.0
gene:TraesCS1D03G0391800	Chr1D	214631533	214641519	+	214636526	Chr1D	216084420	216094406	+	216089413	1.0	1.0
gene:TraesCS1D03G0392400	Chr1D	214754330	214761301	-	214757815	Chr1D	216206945	216213916	-	216210430	1.0	1.0
gene:TraesCS1D03G0393700	Chr1D	215107718	215108068	+	215107893	Chr1D	216559819	216560169	+	216559994	1.0	1.0
gene:TraesCS1D03G0395000	Chr1D	215124046	215124387	-	215124216	Chr1D	216576055	216576396	-	216576225	1.0	1.0
gene:TraesCS1D03G0395100	Chr1D	215124518	215124751	+	215124634	Chr1D	216576527	216576761	+	216576644	1.0	0.995
gene:TraesCS1D03G0395600	Chr1D	215137807	215138120	+	215137963	Chr1D	216589818	216590131	+	216589974	1.0	1.0
gene:TraesCS1D03G0396100	Chr1D	215145388	215145964	-	215145676	Chr1D	216597399	216597975	-	216597687	1.0	1.0
gene:TraesCS1D03G0396400	Chr1D	215179026	215203635	+	215191330	Chr1D	216631038	216655647	+	216643342	1.0	1.0
gene:TraesCS1D03G0397100	Chr1D	215203941	215204276	+	215204108	Chr1D	216655953	216656288	+	216656120	1.0	1.0
gene:TraesCS1D03G0397500	Chr1D	215206387	215212043	+	215209215	Chr1D	216658399	216664055	+	216661227	1.0	0.999
gene:TraesCS1D03G0397700	Chr1D	215395661	215398733	+	215397197	Chr1D	216848702	216851774	+	216850238	1.0	1.0
gene:TraesCS1D03G0397800	Chr1D	215399400	215402797	-	215401098	Chr1D	216852441	216855838	-	216854139	1.0	1.0
gene:TraesCS1D03G0398100	Chr1D	216003174	216019097	+	216011135	Chr1D	217434143	217450066	+	217442104	1.0	1.0
gene:TraesCS1D03G0398400	Chr1D	216749297	216750516	-	216749906	Chr1D	218186694	218187914	-	218187304	1.0	0.999
gene:TraesCS1D03G0398700	Chr1D	216948036	216949538	+	216948787	Chr1D	218385413	218386915	+	218386164	1.0	1.0
gene:TraesCS1D03G0398800	Chr1D	217082867	217086004	+	217084435	Chr1D	218520126	218523263	+	218521694	1.0	1.0
gene:TraesCS1D03G0399000	Chr1D	217283927	217285640	-	217284783	Chr1D	218721180	218722893	-	218722036	1.0	1.0
gene:TraesCS1D03G0399100	Chr1D	217506252	217509064	+	217507658	Chr1D	218937096	218939908	+	218938502	1.0	1.0
gene:TraesCS1D03G0399700	Chr1D	217745503	217748642	-	217747072	Chr1D	219171040	219174179	-	219172609	1.0	1.0
gene:TraesCS1D03G0399800	Chr1D	218301636	218302000	+	218301818	Chr1D	219723686	219724050	+	219723868	1.0	1.0
gene:TraesCS1D03G0400700	Chr1D	218694550	218701350	+	218697950	Chr1D	220113486	220119805	+	220116645	1.0	1.0
gene:TraesCS1D03G0401100	Chr1D	218809704	218810219	+	218809961	Chr1D	220227613	220228128	+	220227870	1.0	1.0
gene:TraesCS1D03G0401300	Chr1D	218812863	218816468	+	218814665	Chr1D	220230772	220234377	+	220232574	1.0	1.0
gene:TraesCS1D03G0401500	Chr1D	219009385	219014028	+	219011706	Chr1D	220426171	220430814	+	220428492	1.0	1.0
gene:TraesCS1D03G0401600	Chr1D	219077466	219081961	+	219079713	Chr1D	220494289	220498784	+	220496536	1.0	0.998
gene:TraesCS1D03G0402000	Chr1D	219394694	219406241	+	219400467	Chr1D	220811126	220822380	+	220816753	1.0	1.0
gene:TraesCS1D03G0402200	Chr1D	219819783	219824613	+	219822198	Chr1D	221236310	221241140	+	221238725	1.0	1.0
gene:TraesCS1D03G0402600	Chr1D	220311567	220321486	+	220316526	Chr1D	221726128	221736045	+	221731086	0.999	0.993
gene:TraesCS1D03G0402700	Chr1D	220653803	220659481	-	220656642	Chr1D	222065522	222071201	-	222068361	1.0	1.0
gene:TraesCS1D03G0402800	Chr1D	221084470	221085624	-	221085047	Chr1D	222495801	222496955	-	222496378	1.0	1.0
gene:TraesCS1D03G0402900	Chr1D	221568999	221569818	+	221569408	Chr1D	222979902	222980721	+	222980311	1.0	1.0
gene:TraesCS1D03G0403000	Chr1D	221571688	221577970	-	221574829	Chr1D	222982591	222988873	-	222985732	1.0	1.0
gene:TraesCS1D03G0403900	Chr1D	221647869	221654707	-	221651288	Chr1D	223058576	223065416	-	223061996	1.0	1.0
gene:TraesCS1D03G0404100	Chr1D	222148045	222155094	+	222151569	Chr1D	223557221	223564270	+	223560745	1.0	1.0
gene:TraesCS1D03G0404200	Chr1D	222155998	222158035	+	222157016	Chr1D	223565174	223567211	+	223566192	1.0	1.0
gene:TraesCS1D03G0404500	Chr1D	222394485	222401699	-	222398092	Chr1D	223802379	223809593	-	223805986	1.0	1.0
gene:TraesCS1D03G0404800	Chr1D	222731123	222749679	+	222740401	Chr1D	224138289	224156859	+	224147574	1.0	1.0
gene:TraesCS1D03G0404900	Chr1D	223077405	223085317	+	223081361	Chr1D	224483353	224491270	+	224487311	1.0	1.0
gene:TraesCS1D03G0405000	Chr1D	223090662	223092467	+	223091564	Chr1D	224496615	224498420	+	224497517	1.0	0.999
gene:TraesCS1D03G0405100	Chr1D	223097265	223098039	-	223097652	Chr1D	224503218	224503992	-	224503605	1.0	1.0
gene:TraesCS1D03G0405200	Chr1D	223271239	223273051	+	223272145	Chr1D	224676939	224678751	+	224677845	1.0	1.0
gene:TraesCS1D03G0405400	Chr1D	223546667	223552305	-	223549486	Chr1D	224951939	224957577	-	224954758	1.0	1.0
gene:TraesCS1D03G0405500	Chr1D	223556279	223558906	-	223557592	Chr1D	224961550	224964177	-	224962863	1.0	1.0
gene:TraesCS1D03G0405700	Chr1D	223592885	223595586	-	223594235	Chr1D	224998149	225000850	-	224999499	1.0	1.0
gene:TraesCS1D03G0405800	Chr1D	223761008	223773276	+	223767142	Chr1D	225166321	225178589	+	225172455	1.0	1.0
gene:TraesCS1D03G0405900	Chr1D	223786574	223790746	+	223788660	Chr1D	225191617	225195789	+	225193703	1.0	1.0
gene:TraesCS1D03G0406100	Chr1D	224109150	224110158	+	224109654	Chr1D	225513523	225514531	+	225514027	1.0	1.0
gene:TraesCS1D03G0406700	Chr1D	224545131	224549388	-	224547259	Chr1D	225948200	225952457	-	225950328	1.0	1.0
gene:TraesCS1D03G0406800	Chr1D	224549714	224551978	-	224550846	Chr1D	225952783	225955047	-	225953915	1.0	1.0
gene:TraesCS1D03G0406900	Chr1D	224578324	224581384	-	224579854	Chr1D	225974584	225977644	-	225976114	1.0	1.0
gene:TraesCS1D03G0407100	Chr1D	224678409	224680901	+	224679655	Chr1D	226074529	226077021	+	226075775	1.0	1.0
gene:TraesCS1D03G0407200	Chr1D	224680973	224682388	-	224681680	Chr1D	226077093	226078508	-	226077800	1.0	0.997
gene:TraesCS1D03G0407300	Chr1D	224683432	224694090	-	224688761	Chr1D	226079488	226090146	-	226084817	1.0	1.0
gene:TraesCS1D03G0407500	Chr1D	224992253	224995056	+	224993654	Chr1D	226384230	226387033	+	226385631	1.0	1.0
gene:TraesCS1D03G0407600	Chr1D	224998442	225009361	-	225003901	Chr1D	226390419	226401340	-	226395879	1.0	1.0
gene:TraesCS1D03G0408000	Chr1D	225381839	225393462	+	225387650	Chr1D	226770998	226782444	+	226776721	1.0	0.999
gene:TraesCS1D03G0408500	Chr1D	225564564	225577018	+	225570791	Chr1D	226952525	226964986	+	226958755	1.0	1.0
gene:TraesCS1D03G0408600	Chr1D	225577252	225582386	-	225579819	Chr1D	226965220	226970354	-	226967787	1.0	1.0
gene:TraesCS1D03G0408800	Chr1D	225819319	225823508	+	225821413	Chr1D	227206521	227210710	+	227208615	1.0	1.0
gene:TraesCS1D03G0408900	Chr1D	225826037	225829263	+	225827650	Chr1D	227213239	227216465	+	227214852	1.0	1.0
gene:TraesCS1D03G0409000	Chr1D	225829269	225832301	-	225830785	Chr1D	227216471	227219503	-	227217987	1.0	1.0
gene:TraesCS1D03G0409500	Chr1D	226048036	226050397	-	226049216	Chr1D	227434439	227436800	-	227435619	1.0	1.0
gene:TraesCS1D03G0409900	Chr1D	226177013	226186684	-	226181848	Chr1D	227563433	227573107	-	227568270	1.0	1.0
gene:TraesCS1D03G0410600	Chr1D	226793474	226796444	+	226794959	Chr1D	228176340	228179310	+	228177825	1.0	1.0
gene:TraesCS1D03G0410800	Chr1D	226960164	226962442	+	226961303	Chr1D	228341534	228343812	+	228342673	1.0	1.0
gene:TraesCS1D03G0411100	Chr1D	227023643	227024645	+	227024144	Chr1D	228405903	228406905	+	228406404	1.0	1.0
gene:TraesCS1D03G0411300	Chr1D	227045502	227049838	+	227047670	Chr1D	228427751	228432087	+	228429919	1.0	1.0
gene:TraesCS1D03G0411400	Chr1D	227054122	227060939	+	227057530	Chr1D	228436373	228443198	+	228439785	1.0	1.0
gene:TraesCS1D03G0411600	Chr1D	227223055	227228355	-	227225705	Chr1D	228604331	228609630	-	228606980	1.0	1.0
gene:TraesCS1D03G0412000	Chr1D	227711446	227714191	+	227712818	Chr1D	229092125	229094870	+	229093497	1.0	1.0
gene:TraesCS1D03G0412400	Chr1D	228048258	228076776	+	228062517	Chr1D	229430140	229458051	+	229444095	1.0	1.0
gene:TraesCS1D03G0412600	Chr1D	228083639	228085039	+	228084339	Chr1D	229464697	229466097	+	229465397	1.0	1.0
gene:TraesCS1D03G0413000	Chr1D	228348806	228360231	+	228354518	Chr1D	229729414	229740770	+	229735092	1.0	0.999
gene:TraesCS1D03G0413100	Chr1D	228360225	228361328	-	228360776	Chr1D	229740764	229741867	-	229741315	1.0	1.0
gene:TraesCS1D03G0413400	Chr1D	228503176	228505263	+	228504219	Chr1D	229883788	229885875	+	229884831	1.0	1.0
gene:TraesCS1D03G0413500	Chr1D	228508642	228509795	-	228509218	Chr1D	229889254	229890407	-	229889830	1.0	1.0
gene:TraesCS1D03G0413600	Chr1D	229091053	229105748	+	229098400	Chr1D	230471386	230486079	+	230478732	1.0	0.996
gene:TraesCS1D03G0413800	Chr1D	229469030	229473463	+	229471246	Chr1D	230842196	230846629	+	230844412	1.0	1.0
gene:TraesCS1D03G0414000	Chr1D	229586737	229590653	+	229588695	Chr1D	230959511	230963427	+	230961469	1.0	1.0
gene:TraesCS1D03G0414200	Chr1D	229600005	229603837	+	229601921	Chr1D	230972779	230976611	+	230974695	1.0	1.0
gene:TraesCS1D03G0414800	Chr1D	230016413	230019624	+	230018018	Chr1D	231387121	231390332	+	231388726	1.0	1.0
gene:TraesCS1D03G0415200	Chr1D	230289539	230293833	+	230291686	Chr1D	231658773	231663067	+	231660920	1.0	1.0
gene:TraesCS1D03G0415300	Chr1D	230294439	230298832	+	230296635	Chr1D	231663673	231668066	+	231665869	1.0	1.0
gene:TraesCS1D03G0415400	Chr1D	230368535	230373158	+	230370846	Chr1D	231736807	231741430	+	231739118	1.0	1.0
gene:TraesCS1D03G0415500	Chr1D	230374093	230375655	+	230374874	Chr1D	231742365	231743927	+	231743146	1.0	1.0
gene:TraesCS1D03G0415700	Chr1D	230503253	230509634	+	230506443	Chr1D	231871343	231877724	+	231874533	1.0	0.999
gene:TraesCS1D03G0415800	Chr1D	230510652	230511462	+	230511057	Chr1D	231878468	231879279	+	231878873	1.0	0.998
gene:TraesCS1D03G0416200	Chr1D	230711001	230716775	-	230713888	Chr1D	232077533	232083306	-	232080419	1.0	1.0
gene:TraesCS1D03G0416300	Chr1D	230935177	230940977	+	230938077	Chr1D	232302195	232307996	+	232305095	1.0	1.0
gene:TraesCS1D03G0416500	Chr1D	230942551	230945717	-	230944134	Chr1D	232309570	232312757	-	232311163	1.0	0.999
gene:TraesCS1D03G0416600	Chr1D	231079060	231083753	-	231081406	Chr1D	232446116	232450815	-	232448465	1.0	0.997
gene:TraesCS1D03G0416900	Chr1D	231435324	231467045	+	231451184	Chr1D	232802089	232833836	+	232817962	1.0	1.0
gene:TraesCS1D03G0417500	Chr1D	231950906	231956132	-	231953519	Chr1D	233316024	233321250	-	233318637	1.0	1.0
gene:TraesCS1D03G0417700	Chr1D	232115095	232121097	-	232118096	Chr1D	233478530	233484532	-	233481531	1.0	1.0
gene:TraesCS1D03G0418100	Chr1D	232509408	232512262	-	232510835	Chr1D	233871581	233874435	-	233873008	1.0	1.0
gene:TraesCS1D03G0418300	Chr1D	232838656	232845791	-	232842223	Chr1D	234199683	234206818	-	234203250	1.0	1.0
gene:TraesCS1D03G0418400	Chr1D	233292628	233298717	+	233295672	Chr1D	234648036	234654125	+	234651080	1.0	1.0
gene:TraesCS1D03G0418700	Chr1D	233299832	233300635	-	233300233	Chr1D	234655240	234656043	-	234655641	1.0	1.0
gene:TraesCS1D03G0419000	Chr1D	234085769	234089029	-	234087399	Chr1D	235438531	235441791	-	235440161	1.0	1.0
gene:TraesCS1D03G0419400	Chr1D	234964854	234969922	+	234967388	Chr1D	236311957	236317026	+	236314491	1.0	1.0
gene:TraesCS1D03G0420000	Chr1D	235923573	235927704	+	235925638	Chr1D	237266900	237271033	+	237268966	1.0	0.998
gene:TraesCS1D03G0420300	Chr1D	235960119	235962272	-	235961195	Chr1D	237303110	237305263	-	237304186	1.0	1.0
gene:TraesCS1D03G0420600	Chr1D	236091305	236096496	-	236093900	Chr1D	237433683	237438575	-	237436129	1.0	0.999
gene:TraesCS1D03G0420700	Chr1D	236404656	236413198	+	236408927	Chr1D	237752589	237761131	+	237756860	1.0	1.0
gene:TraesCS1D03G0420800	Chr1D	236415050	236415358	+	236415204	Chr1D	237762983	237763291	+	237763137	1.0	1.0
gene:TraesCS1D03G0421000	Chr1D	236509579	236512725	+	236511152	Chr1D	237857524	237860670	+	237859097	1.0	1.0
gene:TraesCS1D03G0421100	Chr1D	236512864	236517046	-	236514955	Chr1D	237860809	237864994	-	237862901	1.0	1.0
gene:TraesCS1D03G0421200	Chr1D	236517180	236522528	+	236519854	Chr1D	237865128	237870476	+	237867802	1.0	1.0
gene:TraesCS1D03G0421400	Chr1D	236522961	236530555	-	236526758	Chr1D	237870909	237878504	-	237874706	1.0	1.0
gene:TraesCS1D03G0421700	Chr1D	236536652	236538154	+	236537403	Chr1D	237884601	237886103	+	237885352	1.0	1.0
