gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity
gene:TraesCS3A03G0340400	Chr3A	140222743	140223187	-	140222965	Chr3A	136901191	136901635	-	136901413	1.0	1.0
gene:TraesCS3A03G0340500	Chr3A	140279665	140283193	-	140281429	Chr3A	136958128	136961656	-	136959892	1.0	1.0
gene:TraesCS3A03G0340800	Chr3A	142384562	142386360	+	142385461	Chr3A	139058504	139060302	+	139059403	1.0	1.0
gene:TraesCS3A03G0340900	Chr3A	142386576	142390926	-	142388751	Chr3A	139060518	139064868	-	139062693	1.0	1.0
gene:TraesCS3A03G0341100	Chr3A	142392118	142395426	-	142393772	Chr3A	139066060	139069368	-	139067714	1.0	1.0
gene:TraesCS3A03G0341200	Chr3A	142401334	142405013	-	142403173	Chr3A	139075276	139078955	-	139077115	1.0	1.0
gene:TraesCS3A03G0342000	Chr3A	142446276	142446527	-	142446401	Chr3A	139120221	139120472	-	139120346	1.0	1.0
gene:TraesCS3A03G0342300	Chr3A	142515185	142516956	-	142516070	Chr3A	139189133	139190900	-	139190016	1.0	1.0
gene:TraesCS3A03G0342900	Chr3A	142889479	142891821	+	142890650	Chr3A	139562470	139564812	+	139563641	1.0	1.0
gene:TraesCS3A03G0343000	Chr3A	142894569	142896848	+	142895708	Chr3A	139567560	139569839	+	139568699	1.0	1.0
gene:TraesCS3A03G0343100	Chr3A	142948731	142953204	+	142950967	Chr3A	139621741	139626214	+	139623977	1.0	1.0
gene:TraesCS3A03G0343200	Chr3A	142961161	142963227	+	142962194	Chr3A	139634175	139636241	+	139635208	1.0	1.0
gene:TraesCS3A03G0343300	Chr3A	142968531	142972152	-	142970341	Chr3A	139641545	139645166	-	139643355	1.0	0.999
gene:TraesCS3A03G0343400	Chr3A	143004258	143005066	-	143004662	Chr3A	139677292	139678100	-	139677696	1.0	0.998
gene:TraesCS3A03G0343600	Chr3A	143192150	143197755	+	143194952	Chr3A	139865161	139870767	+	139867964	1.0	0.999
gene:TraesCS3A03G0343800	Chr3A	143295719	143314325	+	143305022	Chr3A	139968323	139986246	+	139977284	1.0	1.0
gene:TraesCS3A03G0344100	Chr3A	144119754	144120809	+	144120281	Chr3A	140797790	140798845	+	140798317	1.0	0.999
gene:TraesCS3A03G0344300	Chr3A	145755980	145758607	-	145757293	Chr3A	141930210	141932837	-	141931523	1.0	0.999
gene:TraesCS3A03G0344500	Chr3A	145759037	145760753	+	145759895	Chr3A	141933267	141934983	+	141934125	1.0	0.995
gene:TraesCS3A03G0344600	Chr3A	145761643	145766407	+	145764025	Chr3A	141935878	141940641	+	141938259	0.998	0.997
gene:TraesCS3A03G0344700	Chr3A	145766487	145768650	-	145767568	Chr3A	141940721	141942884	-	141941802	1.0	0.996
gene:TraesCS3A03G0344800	Chr3A	146120694	146123356	+	146122025	Chr3A	142322435	142325097	+	142323766	1.0	0.998
gene:TraesCS3A03G0344900	Chr3A	146133349	146133892	+	146133620	Chr3A	142335091	142335634	+	142335362	1.0	0.986
gene:TraesCS3A03G0345200	Chr3A	147483232	147487096	+	147485164	Chr3A	143719273	143723137	+	143721205	1.0	0.998
gene:TraesCS3A03G0346300	Chr3A	147941292	147943396	-	147942344	Chr3A	144214462	144216565	-	144215513	1.0	0.997
gene:TraesCS3A03G0346800	Chr3A	148039103	148040082	-	148039592	Chr3A	144312156	144313135	-	144312645	1.0	0.992
gene:TraesCS3A03G0346900	Chr3A	148040972	148044848	-	148042910	Chr3A	144314021	144317899	-	144315960	1.0	0.997
gene:TraesCS3A03G0347200	Chr3A	148079963	148088393	-	148084178	Chr3A	144340786	144349215	-	144345000	0.999	0.996
gene:TraesCS3A03G0347500	Chr3A	149080034	149088513	+	149084273	Chr3A	145388363	145396630	+	145392496	0.999	0.997
gene:TraesCS3A03G0347800	Chr3A	149097581	149105675	+	149101628	Chr3A	145405758	145413528	+	145409643	1.0	0.998
gene:TraesCS3A03G0348000	Chr3A	149115227	149117983	-	149116605	Chr3A	145421694	145424449	-	145423071	0.999	0.996
gene:TraesCS3A03G0348100	Chr3A	149291819	149292889	+	149292354	Chr3A	145616744	145617814	+	145617279	1.0	0.988
gene:TraesCS3A03G0348200	Chr3A	149293123	149293578	-	149293350	Chr3A	145618048	145618503	-	145618275	1.0	0.997
gene:TraesCS3A03G0348600	Chr3A	149417780	149422739	+	149420259	Chr3A	145742982	145747941	+	145745461	1.0	1.0
gene:TraesCS3A03G0348800	Chr3A	149787331	149789063	-	149788197	Chr3A	146160057	146161789	-	146160923	1.0	0.997
gene:TraesCS3A03G0349400	Chr3A	151499049	151509169	+	151504109	Chr3A	147919012	147929080	+	147924046	0.999	0.997
gene:TraesCS3A03G0349900	Chr3A	151535120	151537938	+	151536529	Chr3A	147956569	147959384	+	147957976	0.995	0.992
gene:TraesCS3A03G0350000	Chr3A	151544471	151550618	-	151547544	Chr3A	147965909	147972056	-	147968982	1.0	0.998
gene:TraesCS3A03G0350300	Chr3A	152296621	152299289	-	152297955	Chr3A	148542317	148545173	-	148543745	1.0	0.924
gene:TraesCS3A03G0350400	Chr3A	152446704	152447965	-	152447334	Chr3A	148665456	148666717	-	148666086	1.0	0.996
gene:TraesCS3A03G0350500	Chr3A	152498340	152500914	+	152499627	Chr3A	148763339	148765913	+	148764626	1.0	0.998
gene:TraesCS3A03G0350700	Chr3A	152531106	152535780	-	152533443	Chr3A	148795766	148800440	-	148798103	0.999	0.998
gene:TraesCS3A03G0351000	Chr3A	153397573	153398973	+	153398273	Chr3A	149637147	149638544	+	149637845	0.997	0.997
gene:TraesCS3A03G0351200	Chr3A	154056428	154061513	+	154058970	Chr3A	150248936	150254037	+	150251486	1.0	0.995
gene:TraesCS3A03G0351300	Chr3A	154062037	154063959	+	154062998	Chr3A	150254557	150256481	+	150255519	1.0	0.992
gene:TraesCS3A03G0351500	Chr3A	154359692	154362368	+	154361030	Chr3A	150502924	150505598	+	150504261	1.0	0.998
gene:TraesCS3A03G0351600	Chr3A	154371265	154376047	+	154373656	Chr3A	150514796	150519578	+	150517187	1.0	1.0
gene:TraesCS3A03G0352200	Chr3A	154403911	154406247	+	154405079	Chr3A	150547662	150549997	+	150548829	0.999	0.995
gene:TraesCS3A03G0352700	Chr3A	154457040	154474551	-	154465795	Chr3A	150618948	150636427	-	150627687	1.0	0.979
gene:TraesCS3A03G0352800	Chr3A	154497270	154503596	+	154500433	Chr3A	150659637	150666003	+	150662820	0.996	0.991
gene:TraesCS3A03G0353400	Chr3A	154944373	154944736	-	154944554	Chr3A	151126870	151127232	-	151127051	0.997	0.983
gene:TraesCS3A03G0354300	Chr3A	155014960	155018474	-	155016717	Chr3A	151196212	151199725	-	151197968	1.0	0.997
gene:TraesCS3A03G0354600	Chr3A	155478232	155478964	+	155478598	Chr3A	151701384	151702116	+	151701750	1.0	0.983
gene:TraesCS3A03G0355300	Chr3A	155617032	155620102	+	155618567	Chr3A	151841188	151844258	+	151842723	1.0	1.0
gene:TraesCS3A03G0355500	Chr3A	155620241	155621373	-	155620807	Chr3A	151844397	151845529	-	151844963	1.0	1.0
gene:TraesCS3A03G0355600	Chr3A	155623027	155631716	-	155627371	Chr3A	151847183	151855721	-	151851452	1.0	1.0
gene:TraesCS3A03G0355700	Chr3A	155632879	155637308	-	155635093	Chr3A	151856884	151861313	-	151859098	1.0	1.0
gene:TraesCS3A03G0356000	Chr3A	155901259	155910769	+	155906014	Chr3A	152124174	152133682	+	152128928	0.996	0.995
gene:TraesCS3A03G0356100	Chr3A	155915747	155917217	-	155916482	Chr3A	152138660	152140130	-	152139395	1.0	1.0
gene:TraesCS3A03G0356400	Chr3A	156008243	156012256	-	156010249	Chr3A	152229856	152233869	-	152231862	1.0	1.0
gene:TraesCS3A03G0356900	Chr3A	156711612	156722232	+	156716922	Chr3A	152929448	152940070	+	152934759	1.0	1.0
gene:TraesCS3A03G0357100	Chr3A	157018679	157018942	-	157018810	Chr3A	153236835	153237098	-	153236966	1.0	1.0
gene:TraesCS3A03G0357400	Chr3A	157080881	157085106	-	157082993	Chr3A	153299064	153303291	-	153301177	1.0	1.0
gene:TraesCS3A03G0357500	Chr3A	157094997	157095284	+	157095140	Chr3A	153313181	153313468	+	153313324	1.0	1.0
gene:TraesCS3A03G0357600	Chr3A	157126685	157127491	+	157127088	Chr3A	153357045	153357851	+	153357448	1.0	0.998
gene:TraesCS3A03G0357900	Chr3A	157841408	157849119	+	157845263	Chr3A	154070355	154078066	+	154074210	1.0	0.999
gene:TraesCS3A03G0358000	Chr3A	157849575	157851274	-	157850424	Chr3A	154078522	154080259	-	154079390	1.0	0.965
gene:TraesCS3A03G0358200	Chr3A	158013888	158015860	+	158014874	Chr3A	154241648	154243620	+	154242634	1.0	1.0
gene:TraesCS3A03G0358300	Chr3A	158017022	158017893	+	158017457	Chr3A	154244778	154245649	+	154245213	1.0	1.0
gene:TraesCS3A03G0358800	Chr3A	158056233	158064391	-	158060312	Chr3A	154282768	154290926	-	154286847	1.0	0.999
gene:TraesCS3A03G0359000	Chr3A	158227327	158234723	-	158231025	Chr3A	154453768	154461163	-	154457465	1.0	1.0
gene:TraesCS3A03G0359100	Chr3A	158734869	158745452	-	158740160	Chr3A	154960130	154970691	-	154965410	1.0	1.0
gene:TraesCS3A03G0359600	Chr3A	159235198	159239483	+	159237340	Chr3A	155460534	155464819	+	155462676	1.0	1.0
gene:TraesCS3A03G0359800	Chr3A	159258185	159259248	+	159258716	Chr3A	155483545	155484608	+	155484076	1.0	1.0
gene:TraesCS3A03G0360000	Chr3A	160045732	160053704	+	160049718	Chr3A	156267873	156275845	+	156271859	1.0	1.0
gene:TraesCS3A03G0360300	Chr3A	160058052	160059948	+	160059000	Chr3A	156280193	156282089	+	156281141	1.0	1.0
gene:TraesCS3A03G0360400	Chr3A	160060052	160065531	+	160062791	Chr3A	156282193	156287671	+	156284932	1.0	1.0
gene:TraesCS3A03G0361100	Chr3A	160652355	160654085	+	160653220	Chr3A	156863785	156865515	+	156864650	1.0	1.0
gene:TraesCS3A03G0361300	Chr3A	161004801	161006886	+	161005843	Chr3A	157216098	157218183	+	157217140	1.0	1.0
gene:TraesCS3A03G0361700	Chr3A	161154404	161156081	-	161155242	Chr3A	157365719	157367396	-	157366557	1.0	1.0
gene:TraesCS3A03G0362100	Chr3A	161423030	161425200	-	161424115	Chr3A	157634391	157636561	-	157635476	1.0	1.0
gene:TraesCS3A03G0363500	Chr3A	162142004	162148774	+	162145389	Chr3A	158353297	158360067	+	158356682	1.0	1.0
gene:TraesCS3A03G0363600	Chr3A	162148997	162156430	+	162152713	Chr3A	158360290	158367723	+	158364006	1.0	1.0
gene:TraesCS3A03G0364300	Chr3A	162736617	162741402	+	162739009	Chr3A	158946096	158950881	+	158948488	1.0	1.0
gene:TraesCS3A03G0364400	Chr3A	162744528	162746446	-	162745487	Chr3A	158954007	158955925	-	158954966	1.0	1.0
gene:TraesCS3A03G0364500	Chr3A	163061851	163068063	-	163064957	Chr3A	159278804	159285016	-	159281910	1.0	1.0
gene:TraesCS3A03G0364600	Chr3A	163094788	163095072	+	163094930	Chr3A	159311746	159312030	+	159311888	1.0	1.0
gene:TraesCS3A03G0365100	Chr3A	163418127	163418273	-	163418200	Chr3A	159634690	159634836	-	159634763	1.0	1.0
gene:TraesCS3A03G0365400	Chr3A	164483912	164485984	-	164484948	Chr3A	160699022	160701094	-	160700058	1.0	0.999
gene:TraesCS3A03G0365600	Chr3A	164768748	164769278	+	164769013	Chr3A	160982272	160982802	+	160982537	1.0	0.998
gene:TraesCS3A03G0365900	Chr3A	164998889	165003267	-	165001078	Chr3A	161212056	161216434	-	161214245	1.0	1.0
gene:TraesCS3A03G0366100	Chr3A	165430817	165433774	+	165432295	Chr3A	161651396	161654353	+	161652874	1.0	1.0
gene:TraesCS3A03G0366300	Chr3A	165434074	165439501	-	165436787	Chr3A	161654653	161660097	-	161657375	1.0	1.0
gene:TraesCS3A03G0366700	Chr3A	165473406	165477851	-	165475628	Chr3A	161694011	161698456	-	161696233	1.0	1.0
gene:TraesCS3A03G0366900	Chr3A	165783386	165783685	-	165783535	Chr3A	162000007	162000306	-	162000156	1.0	1.0
gene:TraesCS3A03G0367000	Chr3A	166057472	166062867	+	166060169	Chr3A	162273757	162279152	+	162276454	1.0	1.0
gene:TraesCS3A03G0367400	Chr3A	166138763	166139980	-	166139371	Chr3A	162355065	162356282	-	162355673	1.0	1.0
gene:TraesCS3A03G0368100	Chr3A	166452827	166454488	+	166453657	Chr3A	162669895	162671556	+	162670725	1.0	1.0
gene:TraesCS3A03G0368200	Chr3A	166452827	166459075	-	166455951	Chr3A	162669895	162676145	-	162673020	1.0	1.0
gene:TraesCS3A03G0368300	Chr3A	166813863	166820125	+	166816994	Chr3A	163030100	163036362	+	163033231	1.0	1.0
gene:TraesCS3A03G0368400	Chr3A	166822581	166824862	-	166823721	Chr3A	163038818	163041058	-	163039938	1.0	1.0
gene:TraesCS3A03G0368600	Chr3A	167211477	167212981	+	167212229	Chr3A	163427357	163428861	+	163428109	1.0	1.0
gene:TraesCS3A03G0368700	Chr3A	167213063	167219749	-	167216406	Chr3A	163428943	163435628	-	163432285	1.0	1.0
gene:TraesCS3A03G0368900	Chr3A	167508943	167511363	+	167510153	Chr3A	163724135	163726555	+	163725345	1.0	1.0
gene:TraesCS3A03G0369300	Chr3A	167614382	167620052	-	167617217	Chr3A	163829335	163835003	-	163832169	1.0	1.0
gene:TraesCS3A03G0369400	Chr3A	167621988	167628482	-	167625235	Chr3A	163836938	163843433	-	163840185	1.0	0.999
gene:TraesCS3A03G0369500	Chr3A	167651648	167655314	-	167653481	Chr3A	163866525	163870191	-	163868358	1.0	0.999
gene:TraesCS3A03G0369700	Chr3A	168400435	168408510	+	168404472	Chr3A	164614690	164622763	+	164618726	1.0	1.0
gene:TraesCS3A03G0369800	Chr3A	168410565	168412175	+	168411370	Chr3A	164624813	164626423	+	164625618	1.0	1.0
gene:TraesCS3A03G0369900	Chr3A	168422036	168423617	-	168422826	Chr3A	164636289	164637870	-	164637079	1.0	1.0
gene:TraesCS3A03G0370200	Chr3A	168724910	168725353	-	168725131	Chr3A	164937572	164938015	-	164937793	1.0	1.0
gene:TraesCS3A03G0370800	Chr3A	169546327	169558574	+	169552450	Chr3A	165755625	165767883	+	165761754	1.0	1.0
gene:TraesCS3A03G0371100	Chr3A	169842633	169846886	+	169844759	Chr3A	166053309	166057562	+	166055435	1.0	1.0
gene:TraesCS3A03G0371800	Chr3A	170721953	170723483	-	170722718	Chr3A	166936300	166937830	-	166937065	1.0	1.0
gene:TraesCS3A03G0371900	Chr3A	170723691	170726674	+	170725182	Chr3A	166938038	166941021	+	166939529	1.0	1.0
gene:TraesCS3A03G0372000	Chr3A	170799083	170805361	+	170802222	Chr3A	167013588	167020072	+	167016830	1.0	0.998
gene:TraesCS3A03G0372100	Chr3A	170807544	170808427	+	170807985	Chr3A	167022256	167023139	+	167022697	1.0	1.0
gene:TraesCS3A03G0373100	Chr3A	171210565	171220759	-	171215662	Chr3A	167423217	167433411	-	167428314	1.0	1.0
gene:TraesCS3A03G0373500	Chr3A	171369453	171370191	+	171369822	Chr3A	167581948	167582686	+	167582317	1.0	1.0
gene:TraesCS3A03G0374100	Chr3A	171390472	171391585	+	171391028	Chr3A	167602976	167604089	+	167603532	1.0	1.0
gene:TraesCS3A03G0374200	Chr3A	171447083	171448091	+	171447587	Chr3A	167659597	167660605	+	167660101	1.0	1.0
gene:TraesCS3A03G0374300	Chr3A	171449176	171454624	-	171451900	Chr3A	167661690	167667138	-	167664414	1.0	1.0
gene:TraesCS3A03G0374600	Chr3A	171667947	171688063	+	171678005	Chr3A	167880430	167900583	+	167890506	1.0	1.0
gene:TraesCS3A03G0375100	Chr3A	171877910	171880162	+	171879036	Chr3A	168090533	168092785	+	168091659	1.0	1.0
gene:TraesCS3A03G0375800	Chr3A	172811777	172814274	+	172813025	Chr3A	169029195	169031692	+	169030443	1.0	1.0
gene:TraesCS3A03G0375900	Chr3A	172814403	172817093	+	172815748	Chr3A	169031821	169034511	+	169033166	1.0	1.0
gene:TraesCS3A03G0376000	Chr3A	172818026	172819214	-	172818620	Chr3A	169035444	169036632	-	169036038	1.0	1.0
gene:TraesCS3A03G0376100	Chr3A	172819428	172827911	+	172823669	Chr3A	169036846	169045329	+	169041087	1.0	1.0
gene:TraesCS3A03G0376200	Chr3A	172828404	172834394	-	172831399	Chr3A	169045822	169051811	-	169048816	1.0	1.0
gene:TraesCS3A03G0377100	Chr3A	174116546	174116954	+	174116750	Chr3A	170336580	170336988	+	170336784	1.0	1.0
gene:TraesCS3A03G0377200	Chr3A	174119908	174123746	+	174121827	Chr3A	170339942	170343780	+	170341861	1.0	1.0
gene:TraesCS3A03G0377300	Chr3A	174125340	174129021	-	174127180	Chr3A	170345374	170349055	-	170347214	1.0	1.0
gene:TraesCS3A03G0377700	Chr3A	175140973	175145958	+	175143465	Chr3A	171543273	171548258	+	171545765	1.0	1.0
gene:TraesCS3A03G0377800	Chr3A	175211930	175212815	-	175212372	Chr3A	171614215	171615100	-	171614657	1.0	1.0
gene:TraesCS3A03G0378000	Chr3A	175311528	175314089	+	175312808	Chr3A	171713832	171716393	+	171715112	1.0	1.0
gene:TraesCS3A03G0378800	Chr3A	175447374	175454357	-	175450865	Chr3A	171848930	171855917	-	171852423	1.0	0.999
gene:TraesCS3A03G0379000	Chr3A	175887323	175887718	+	175887520	Chr3A	172287692	172288087	+	172287889	1.0	1.0
gene:TraesCS3A03G0379300	Chr3A	175920971	175926865	+	175923918	Chr3A	172321354	172327248	+	172324301	1.0	1.0
gene:TraesCS3A03G0379400	Chr3A	175936522	175937116	+	175936819	Chr3A	172336903	172337497	+	172337200	1.0	1.0
gene:TraesCS3A03G0379700	Chr3A	176126765	176128908	+	176127836	Chr3A	172527138	172529281	+	172528209	1.0	1.0
gene:TraesCS3A03G0379800	Chr3A	176130734	176131447	+	176131090	Chr3A	172531107	172531820	+	172531463	1.0	1.0
gene:TraesCS3A03G0379900	Chr3A	176232389	176234839	+	176233614	Chr3A	172632655	172635107	+	172633881	1.0	1.0
gene:TraesCS3A03G0380300	Chr3A	176314827	176315376	-	176315101	Chr3A	172715138	172715687	-	172715412	1.0	0.997
gene:TraesCS3A03G0381200	Chr3A	176375029	176375169	-	176375099	Chr3A	172771688	172771828	-	172771758	1.0	1.0
gene:TraesCS3A03G0381500	Chr3A	176422160	176422849	+	176422504	Chr3A	172819111	172819800	+	172819455	1.0	1.0
gene:TraesCS3A03G0381600	Chr3A	176440333	176445534	+	176442933	Chr3A	172837286	172842487	+	172839886	1.0	1.0
gene:TraesCS3A03G0381900	Chr3A	176598146	176599435	-	176598790	Chr3A	172995223	172996512	-	172995867	1.0	1.0
gene:TraesCS3A03G0382100	Chr3A	176829379	176831222	+	176830300	Chr3A	173226422	173228265	+	173227343	1.0	1.0
gene:TraesCS3A03G0382200	Chr3A	176837574	176842380	-	176839977	Chr3A	173234617	173239423	-	173237020	1.0	1.0
gene:TraesCS3A03G0382300	Chr3A	176842718	176848380	+	176845549	Chr3A	173239761	173245432	+	173242596	1.0	0.999
gene:TraesCS3A03G0382400	Chr3A	176924493	176930164	-	176927328	Chr3A	173321205	173326876	-	173324040	1.0	1.0
gene:TraesCS3A03G0382700	Chr3A	177349802	177350684	+	177350243	Chr3A	173755218	173756100	+	173755659	1.0	1.0
gene:TraesCS3A03G0383000	Chr3A	177661917	177662423	+	177662170	Chr3A	174067493	174067999	+	174067746	1.0	1.0
gene:TraesCS3A03G0383400	Chr3A	178434043	178439249	-	178436646	Chr3A	174845074	174850284	-	174847679	1.0	0.999
gene:TraesCS3A03G0384900	Chr3A	180116946	180119513	+	180118229	Chr3A	176513402	176515969	+	176514685	1.0	1.0
gene:TraesCS3A03G0385100	Chr3A	180358455	180361352	-	180359903	Chr3A	176754693	176757590	-	176756141	1.0	1.0
gene:TraesCS3A03G0385000	Chr3A	180357880	180363447	+	180360663	Chr3A	176754118	176759685	+	176756901	1.0	1.0
gene:TraesCS3A03G0385200	Chr3A	180362243	180366216	-	180364229	Chr3A	176758481	176762454	-	176760467	1.0	1.0
gene:TraesCS3A03G0385300	Chr3A	180751503	180751868	+	180751685	Chr3A	177145881	177146246	+	177146063	1.0	1.0
gene:TraesCS3A03G0386000	Chr3A	180815091	180815948	-	180815519	Chr3A	177208622	177209479	-	177209050	1.0	1.0
gene:TraesCS3A03G0386400	Chr3A	181362294	181362632	+	181362463	Chr3A	177751614	177751952	+	177751783	1.0	1.0
gene:TraesCS3A03G0386500	Chr3A	181367983	181374011	-	181370997	Chr3A	177757313	177763341	-	177760327	1.0	1.0
gene:TraesCS3A03G0386600	Chr3A	181375498	181381277	-	181378387	Chr3A	177764828	177770607	-	177767717	1.0	1.0
gene:TraesCS3A03G0387200	Chr3A	181743008	181743427	-	181743217	Chr3A	178130977	178131396	-	178131186	1.0	1.0
gene:TraesCS3A03G0387600	Chr3A	181749560	181753719	-	181751639	Chr3A	178137529	178141688	-	178139608	1.0	1.0
gene:TraesCS3A03G0387700	Chr3A	181760866	181768427	-	181764646	Chr3A	178147621	178155182	-	178151401	1.0	0.999
gene:TraesCS3A03G0388100	Chr3A	182069283	182069821	-	182069552	Chr3A	178296052	178296590	-	178296321	1.0	1.0
gene:TraesCS3A03G0388200	Chr3A	182074066	182075665	+	182074865	Chr3A	178348047	178349646	+	178348846	1.0	1.0
gene:TraesCS3A03G0388300	Chr3A	182076098	182076804	-	182076451	Chr3A	178350079	178350785	-	178350432	1.0	1.0
gene:TraesCS3A03G0388600	Chr3A	182170648	182171620	-	182171134	Chr3A	178450978	178451950	-	178451464	1.0	0.998
gene:TraesCS3A03G0388700	Chr3A	182331979	182333552	+	182332765	Chr3A	178612299	178613872	+	178613085	1.0	1.0
gene:TraesCS3A03G0388800	Chr3A	182341981	182343099	+	182342540	Chr3A	178622301	178623419	+	178622860	1.0	1.0
gene:TraesCS3A03G0388900	Chr3A	182418339	182419055	-	182418697	Chr3A	178698675	178699391	-	178699033	1.0	1.0
gene:TraesCS3A03G0389100	Chr3A	182460407	182461674	+	182461040	Chr3A	178739075	178740342	+	178739708	1.0	1.0
gene:TraesCS3A03G0389400	Chr3A	182488251	182489098	+	182488674	Chr3A	178766919	178767766	+	178767342	1.0	1.0
gene:TraesCS3A03G0389700	Chr3A	182654592	182655362	+	182654977	Chr3A	178933019	178933789	+	178933404	1.0	1.0
gene:TraesCS3A03G0389900	Chr3A	182669150	182670208	-	182669679	Chr3A	178947578	178948636	-	178948107	1.0	1.0
gene:TraesCS3A03G0390000	Chr3A	182710272	182716699	+	182713485	Chr3A	178988641	178995069	+	178991855	1.0	1.0
gene:TraesCS3A03G0390200	Chr3A	182803786	182804730	-	182804258	Chr3A	179081634	179082578	-	179082106	1.0	1.0
gene:TraesCS3A03G0390300	Chr3A	182813930	182814843	+	182814386	Chr3A	179091507	179092420	+	179091963	1.0	1.0
gene:TraesCS3A03G0390400	Chr3A	182825212	182828077	+	182826644	Chr3A	179102297	179105162	+	179103729	1.0	1.0
gene:TraesCS3A03G0390500	Chr3A	182849585	182851346	+	182850465	Chr3A	179126675	179128436	+	179127555	1.0	1.0
gene:TraesCS3A03G0390600	Chr3A	182850828	182856228	-	182853528	Chr3A	179127918	179133318	-	179130618	1.0	1.0
gene:TraesCS3A03G0390700	Chr3A	182886098	182886484	+	182886291	Chr3A	179163192	179163578	+	179163385	1.0	1.0
gene:TraesCS3A03G0390900	Chr3A	182931448	182932558	+	182932003	Chr3A	179208542	179209652	+	179209097	1.0	1.0
gene:TraesCS3A03G0391400	Chr3A	183224392	183226854	+	183225623	Chr3A	179491824	179494286	+	179493055	1.0	0.999
gene:TraesCS3A03G0391900	Chr3A	184300482	184302711	+	184301596	Chr3A	180567734	180569963	+	180568848	1.0	1.0
gene:TraesCS3A03G0392300	Chr3A	184632260	184635117	-	184633688	Chr3A	180898860	180901717	-	180900288	1.0	1.0
gene:TraesCS3A03G0392400	Chr3A	185608094	185608735	+	185608414	Chr3A	181870983	181871624	+	181871303	1.0	1.0
gene:TraesCS3A03G0392500	Chr3A	185609544	185613694	-	185611619	Chr3A	181872464	181876614	-	181874539	1.0	1.0
gene:TraesCS3A03G0393200	Chr3A	185947745	185953243	+	185950494	Chr3A	182209443	182214941	+	182212192	1.0	1.0
gene:TraesCS3A03G0393500	Chr3A	185957059	185958382	-	185957720	Chr3A	182218757	182220080	-	182219418	1.0	1.0
gene:TraesCS3A03G0393800	Chr3A	186204915	186207037	+	186205976	Chr3A	182468826	182470948	+	182469887	1.0	0.999
gene:TraesCS3A03G0394000	Chr3A	186429221	186429484	-	186429352	Chr3A	182686427	182686690	-	182686558	1.0	1.0
gene:TraesCS3A03G0394300	Chr3A	186895693	186898453	+	186897073	Chr3A	183152800	183155560	+	183154180	1.0	1.0
gene:TraesCS3A03G0394500	Chr3A	187278931	187280356	+	187279643	Chr3A	183539101	183540526	+	183539813	1.0	1.0
gene:TraesCS3A03G0394900	Chr3A	187456228	187457260	+	187456744	Chr3A	183716665	183717697	+	183717181	1.0	1.0
gene:TraesCS3A03G0395000	Chr3A	187491601	187493548	+	187492574	Chr3A	183745088	183747035	+	183746061	1.0	1.0
gene:TraesCS3A03G0395400	Chr3A	187506238	187507035	-	187506636	Chr3A	183759725	183760522	-	183760123	1.0	1.0
gene:TraesCS3A03G0395600	Chr3A	187565630	187566265	+	187565947	Chr3A	183819126	183819761	+	183819443	1.0	1.0
gene:TraesCS3A03G0396300	Chr3A	187787626	187792690	+	187790158	Chr3A	184040273	184045328	+	184042800	1.0	1.0
gene:TraesCS3A03G0396800	Chr3A	188571716	188575372	+	188573544	Chr3A	184824334	184827990	+	184826162	1.0	1.0
gene:TraesCS3A03G0396900	Chr3A	188630174	188630746	+	188630460	Chr3A	184882818	184883390	+	184883104	1.0	1.0
gene:TraesCS3A03G0397200	Chr3A	188726383	188727587	+	188726985	Chr3A	184971556	184972760	+	184972158	1.0	1.0
gene:TraesCS3A03G0397400	Chr3A	188744189	188749844	+	188747016	Chr3A	184997235	185002890	+	185000062	1.0	1.0
gene:TraesCS3A03G0398400	Chr3A	189383919	189385503	-	189384711	Chr3A	185631169	185632753	-	185631961	1.0	1.0
gene:TraesCS3A03G0399300	Chr3A	189575850	189584270	-	189580060	Chr3A	185822805	185831225	-	185827015	1.0	1.0
gene:TraesCS3A03G0399400	Chr3A	189798848	189801747	-	189800297	Chr3A	186045778	186048677	-	186047227	1.0	1.0
gene:TraesCS3A03G0399500	Chr3A	189811073	189813448	+	189812260	Chr3A	186058003	186060378	+	186059190	1.0	1.0
gene:TraesCS3A03G0399600	Chr3A	189814079	189816847	-	189815463	Chr3A	186061009	186063777	-	186062393	1.0	1.0
gene:TraesCS3A03G0399900	Chr3A	189828214	189830231	-	189829222	Chr3A	186075144	186077162	-	186076153	1.0	1.0
gene:TraesCS3A03G0400100	Chr3A	189925523	189931700	+	189928611	Chr3A	186172392	186178569	+	186175480	1.0	0.999
gene:TraesCS3A03G0400200	Chr3A	189932127	189934403	+	189933265	Chr3A	186178996	186181272	+	186180134	1.0	1.0
gene:TraesCS3A03G0400300	Chr3A	189934768	189935968	-	189935368	Chr3A	186181637	186182837	-	186182237	1.0	1.0
gene:TraesCS3A03G0400400	Chr3A	189936396	189941935	-	189939165	Chr3A	186183265	186188828	-	186186046	1.0	1.0
gene:TraesCS3A03G0400500	Chr3A	190662794	190664670	-	190663732	Chr3A	186907005	186908881	-	186907943	1.0	1.0
