gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Sumai3_tgt_chr	Sumai3_tgt_start	Sumai3_tgt_end	Sumai3_tgt_strand	Sumai3_tgt_midpoint	Sumai3_coverage	Sumai3_identity
gene:TraesCS2A03G0340800	Chr2A	120804131	120807244	+	120805687	Chr2A	119339242	119342356	+	119340799	1.0	0.998
gene:TraesCS2A03G0341000	Chr2A	121078045	121096594	+	121087319	Chr2A	119634617	119653108	+	119643862	1.0	0.997
gene:TraesCS2A03G0341400	Chr2A	121098527	121100304	+	121099415	Chr2A	119654978	119656753	+	119655865	0.998	0.998
gene:TraesCS2A03G0341500	Chr2A	121343260	121343678	-	121343469	Chr2A	119898634	119899052	-	119898843	1.0	0.991
gene:TraesCS2A03G0342100	Chr2A	121474750	121475364	-	121475057	Chr2A	120031011	120031625	-	120031318	1.0	0.99
gene:TraesCS2A03G0342400	Chr2A	121797267	121799025	-	121798146	Chr2A	120404507	120406265	-	120405386	1.0	0.996
gene:TraesCS2A03G0342500	Chr2A	121802723	121804609	-	121803666	Chr2A	120409764	120411650	-	120410707	1.0	0.998
gene:TraesCS2A03G0342800	Chr2A	121822532	121824903	-	121823717	Chr2A	120429758	120432129	-	120430943	1.0	0.998
gene:TraesCS2A03G0343000	Chr2A	122029268	122031354	-	122030311	Chr2A	120619930	120622004	-	120620967	1.0	0.997
gene:TraesCS2A03G0343200	Chr2A	122042564	122045332	-	122043948	Chr2A	120633281	120636049	-	120634665	1.0	0.999
gene:TraesCS2A03G0343500	Chr2A	122391561	122397194	-	122394377	Chr2A	121008399	121014029	-	121011214	0.999	0.987
gene:TraesCS2A03G0343600	Chr2A	122400417	122401223	-	122400820	Chr2A	121017272	121018078	-	121017675	1.0	0.998
gene:TraesCS2A03G0343700	Chr2A	122409105	122409407	-	122409256	Chr2A	121025957	121026259	-	121026108	1.0	0.98
gene:TraesCS2A03G0343800	Chr2A	122489662	122489934	-	122489798	Chr2A	121106241	121106513	-	121106377	1.0	0.992
gene:TraesCS2A03G0344100	Chr2A	122857697	122859358	-	122858527	Chr2A	121486875	121488533	-	121487704	0.995	0.99
gene:TraesCS2A03G0344200	Chr2A	122864467	122865233	-	122864850	Chr2A	121502515	121503281	-	121502898	1.0	0.998
gene:TraesCS2A03G0344500	Chr2A	123077421	123082771	+	123080096	Chr2A	121721304	121726652	+	121723978	0.999	0.998
gene:TraesCS2A03G0344600	Chr2A	123086292	123092240	+	123089266	Chr2A	121730174	121736122	+	121733148	1.0	0.999
gene:TraesCS2A03G0344800	Chr2A	123100784	123101752	-	123101268	Chr2A	121744699	121745667	-	121745183	1.0	0.994
gene:TraesCS2A03G0345300	Chr2A	123124377	123124930	-	123124653	Chr2A	121770028	121770581	-	121770304	1.0	0.996
gene:TraesCS2A03G0345600	Chr2A	123303150	123304111	-	123303630	Chr2A	121985938	121986899	-	121986418	1.0	0.991
gene:TraesCS2A03G0345700	Chr2A	123306144	123310499	-	123308321	Chr2A	121988931	121993126	-	121991028	1.0	0.997
gene:TraesCS2A03G0345900	Chr2A	123645156	123647266	-	123646211	Chr2A	122318850	122320961	-	122319905	1.0	1.0
gene:TraesCS2A03G0346100	Chr2A	123714029	123717373	-	123715701	Chr2A	122473151	122476496	-	122474823	1.0	0.998
gene:TraesCS2A03G0346200	Chr2A	123717597	123722182	-	123719889	Chr2A	122476737	122481322	-	122479029	1.0	0.996
gene:TraesCS2A03G0346300	Chr2A	123722635	123728616	-	123725625	Chr2A	122481773	122487674	-	122484723	1.0	0.998
gene:TraesCS2A03G0346500	Chr2A	123935531	123939109	-	123937320	Chr2A	122686838	122690222	-	122688530	1.0	0.998
gene:TraesCS2A03G0346700	Chr2A	123939763	123946251	-	123943007	Chr2A	122690884	122697361	-	122694122	1.0	0.998
gene:TraesCS2A03G0347100	Chr2A	123952933	123953697	-	123953315	Chr2A	122704060	122704824	-	122704442	1.0	0.997
gene:TraesCS2A03G0347500	Chr2A	124727072	124730962	+	124729017	Chr2A	123452068	123456118	+	123454093	0.999	0.958
gene:TraesCS2A03G0347900	Chr2A	125092158	125097300	-	125094729	Chr2A	123870298	123875441	-	123872869	1.0	0.998
gene:TraesCS2A03G0348000	Chr2A	125295549	125296459	-	125296004	Chr2A	124073076	124073983	-	124073529	0.996	0.996
gene:TraesCS2A03G0348500	Chr2A	125362222	125363409	+	125362815	Chr2A	124125328	124126518	+	124125923	1.0	0.992
gene:TraesCS2A03G0348600	Chr2A	125400236	125401004	-	125400620	Chr2A	124177658	124178426	-	124178042	1.0	1.0
gene:TraesCS2A03G0348800	Chr2A	125703870	125704388	-	125704129	Chr2A	124483249	124483773	-	124483511	1.0	0.98
gene:TraesCS2A03G0349000	Chr2A	125705679	125706476	+	125706077	Chr2A	124485062	124485859	+	124485460	1.0	1.0
gene:TraesCS2A03G0349100	Chr2A	125756676	125761917	-	125759296	Chr2A	124544787	124550028	-	124547407	1.0	0.999
gene:TraesCS2A03G0349200	Chr2A	125763648	125768167	-	125765907	Chr2A	124551760	124556279	-	124554019	1.0	0.999
gene:TraesCS2A03G0349300	Chr2A	125833844	125836307	+	125835075	Chr2A	124621922	124624385	+	124623153	1.0	0.999
gene:TraesCS2A03G0349500	Chr2A	125843061	125848197	-	125845629	Chr2A	124631143	124636292	-	124633717	1.0	1.0
gene:TraesCS2A03G0349600	Chr2A	126206613	126211089	+	126208851	Chr2A	124976328	124980804	+	124978566	1.0	1.0
gene:TraesCS2A03G0350000	Chr2A	126620395	126628752	-	126624573	Chr2A	125393149	125401524	-	125397336	1.0	0.995
gene:TraesCS2A03G0350300	Chr2A	126746637	126748729	-	126747683	Chr2A	125505020	125507135	-	125506077	1.0	1.0
gene:TraesCS2A03G0350500	Chr2A	126757944	126763276	+	126760610	Chr2A	125516384	125521815	+	125519099	1.0	0.998
gene:TraesCS2A03G0351000	Chr2A	127738064	127745089	+	127741576	Chr2A	126499259	126506285	+	126502772	1.0	0.998
gene:TraesCS2A03G0352100	Chr2A	128120585	128125593	-	128123089	Chr2A	126858756	126863776	-	126861266	1.0	1.0
gene:TraesCS2A03G0352500	Chr2A	128154132	128158892	-	128156512	Chr2A	126898927	126903687	-	126901307	1.0	0.998
gene:TraesCS2A03G0352700	Chr2A	128343402	128343862	-	128343632	Chr2A	127115353	127115813	-	127115583	1.0	0.991
gene:TraesCS2A03G0353000	Chr2A	128811699	128814108	-	128812903	Chr2A	127627836	127630245	-	127629040	1.0	0.998
gene:TraesCS2A03G0353400	Chr2A	128966168	128976092	+	128971130	Chr2A	127795629	127805269	+	127800449	0.997	0.997
gene:TraesCS2A03G0353500	Chr2A	128978464	128979771	+	128979117	Chr2A	127808577	127809892	+	127809234	1.0	0.99
gene:TraesCS2A03G0353600	Chr2A	128979833	128980360	+	128980096	Chr2A	127809959	127810486	+	127810222	1.0	0.994
gene:TraesCS2A03G0353700	Chr2A	128990520	128991733	+	128991126	Chr2A	127820652	127821865	+	127821258	1.0	1.0
gene:TraesCS2A03G0354000	Chr2A	129253607	129256008	-	129254807	Chr2A	128093679	128096081	-	128094880	1.0	0.998
gene:TraesCS2A03G0354100	Chr2A	129722419	129725169	+	129723794	Chr2A	128564052	128566805	+	128565428	1.0	0.997
gene:TraesCS2A03G0354200	Chr2A	129792521	129794622	-	129793571	Chr2A	128639583	128641684	-	128640633	1.0	0.998
gene:TraesCS2A03G0354300	Chr2A	129797887	129804776	-	129801331	Chr2A	128644843	128651738	-	128648290	1.0	0.998
gene:TraesCS2A03G0354400	Chr2A	129841173	129844358	+	129842765	Chr2A	128696609	128699796	+	128698202	1.0	0.997
gene:TraesCS2A03G0354500	Chr2A	129844461	129846529	-	129845495	Chr2A	128699899	128701963	-	128700931	0.997	0.994
gene:TraesCS2A03G0354700	Chr2A	130049000	130051004	-	130050002	Chr2A	128876827	128878891	-	128877859	1.0	0.998
gene:TraesCS2A03G0354800	Chr2A	130198737	130199920	+	130199328	Chr2A	129026021	129027204	+	129026612	1.0	0.996
gene:TraesCS2A03G0355100	Chr2A	130211831	130216979	-	130214405	Chr2A	129039039	129044183	-	129041611	1.0	0.998
gene:TraesCS2A03G0355400	Chr2A	130490025	130493833	-	130491929	Chr2A	129392980	129397042	-	129395011	1.0	0.998
gene:TraesCS2A03G0355500	Chr2A	130539398	130548239	-	130543818	Chr2A	129444516	129453363	-	129448939	1.0	0.999
gene:TraesCS2A03G0355700	Chr2A	131060292	131061122	+	131060707	Chr2A	129990342	129991172	+	129990757	1.0	1.0
gene:TraesCS2A03G0355800	Chr2A	131065337	131069082	+	131067209	Chr2A	129995379	129999125	+	129997252	1.0	1.0
gene:TraesCS2A03G0356100	Chr2A	131227473	131230841	+	131229157	Chr2A	130157715	130161062	+	130159388	1.0	1.0
gene:TraesCS2A03G0356200	Chr2A	131233737	131236529	-	131235133	Chr2A	130163960	130166736	-	130165348	1.0	1.0
gene:TraesCS2A03G0356400	Chr2A	131243340	131243699	+	131243519	Chr2A	130173547	130173906	+	130173726	1.0	1.0
gene:TraesCS2A03G0356500	Chr2A	131580196	131582308	+	131581252	Chr2A	130516667	130518779	+	130517723	1.0	1.0
gene:TraesCS2A03G0356700	Chr2A	131738829	131742319	-	131740574	Chr2A	130681254	130684745	-	130682999	1.0	0.997
gene:TraesCS2A03G0357100	Chr2A	131779068	131780456	-	131779762	Chr2A	130721501	130722889	-	130722195	1.0	1.0
gene:TraesCS2A03G0357200	Chr2A	131780651	131786376	-	131783513	Chr2A	130723084	130728809	-	130725946	1.0	0.999
gene:TraesCS2A03G0357400	Chr2A	131786665	131789651	+	131788158	Chr2A	130729098	130732100	+	130730599	1.0	1.0
gene:TraesCS2A03G0357500	Chr2A	131790872	131801922	-	131796397	Chr2A	130733321	130744372	-	130738846	1.0	1.0
gene:TraesCS2A03G0357600	Chr2A	132573040	132575396	+	132574218	Chr2A	131512737	131515093	+	131513915	1.0	1.0
gene:TraesCS2A03G0357800	Chr2A	132832467	132837848	-	132835157	Chr2A	131786119	131791497	-	131788808	1.0	1.0
gene:TraesCS2A03G0357900	Chr2A	133060202	133062242	-	133061222	Chr2A	132013380	132015420	-	132014400	1.0	0.999
gene:TraesCS2A03G0358000	Chr2A	133063657	133064883	+	133064270	Chr2A	132016835	132018061	+	132017448	1.0	0.998
gene:TraesCS2A03G0358100	Chr2A	133089035	133100950	-	133094992	Chr2A	132042210	132054127	-	132048168	1.0	0.999
gene:TraesCS2A03G0358600	Chr2A	133675482	133679820	+	133677651	Chr2A	132631070	132635408	+	132633239	1.0	0.999
gene:TraesCS2A03G0358800	Chr2A	133683310	133685003	-	133684156	Chr2A	132638898	132640591	-	132639744	1.0	1.0
gene:TraesCS2A03G0359300	Chr2A	134444147	134448701	+	134446424	Chr2A	133395212	133399763	+	133397487	1.0	0.997
gene:TraesCS2A03G0359700	Chr2A	134639460	134640166	-	134639813	Chr2A	133547409	133548115	-	133547762	1.0	1.0
gene:TraesCS2A03G0360100	Chr2A	134751501	134751707	-	134751604	Chr2A	133659491	133659697	-	133659594	1.0	1.0
gene:TraesCS2A03G0360500	Chr2A	135285560	135286538	-	135286049	Chr2A	134206189	134207167	-	134206678	1.0	0.998
gene:TraesCS2A03G0360600	Chr2A	135288936	135291197	+	135290066	Chr2A	134209564	134211825	+	134210694	1.0	0.996
gene:TraesCS2A03G0360700	Chr2A	135294426	135297486	+	135295956	Chr2A	134215054	134218114	+	134216584	1.0	1.0
gene:TraesCS2A03G0361100	Chr2A	135373368	135382656	-	135378012	Chr2A	134293742	134303029	-	134298385	1.0	0.999
gene:TraesCS2A03G0361400	Chr2A	135893578	135894884	-	135894231	Chr2A	134825322	134826628	-	134825975	1.0	1.0
gene:TraesCS2A03G0361500	Chr2A	136252710	136253934	+	136253322	Chr2A	135184119	135185343	+	135184731	1.0	1.0
gene:TraesCS2A03G0361600	Chr2A	136270041	136278756	-	136274398	Chr2A	135201198	135209537	-	135205367	1.0	1.0
gene:TraesCS2A03G0361800	Chr2A	136282758	136282985	-	136282871	Chr2A	135213432	135213659	-	135213545	1.0	1.0
gene:TraesCS2A03G0362000	Chr2A	136420211	136420732	-	136420471	Chr2A	135361521	135362042	-	135361781	1.0	1.0
gene:TraesCS2A03G0362600	Chr2A	136733335	136733607	-	136733471	Chr2A	135684326	135684598	-	135684462	1.0	1.0
gene:TraesCS2A03G0362700	Chr2A	136813787	136827451	-	136820619	Chr2A	135764782	135778448	-	135771615	0.999	0.997
gene:TraesCS2A03G0362800	Chr2A	137177712	137180766	-	137179239	Chr2A	136110988	136114041	-	136112514	0.998	0.998
gene:TraesCS2A03G0362900	Chr2A	137422986	137440104	-	137431545	Chr2A	136356205	136373353	-	136364779	1.0	0.999
gene:TraesCS2A03G0363200	Chr2A	137903996	137907304	-	137905650	Chr2A	136841967	136845276	-	136843621	1.0	0.999
gene:TraesCS2A03G0363300	Chr2A	137913725	137916106	-	137914915	Chr2A	136851342	136853723	-	136852532	1.0	0.998
gene:TraesCS2A03G0363400	Chr2A	138023802	138024236	-	138024019	Chr2A	136957350	136957784	-	136957567	1.0	0.992
gene:TraesCS2A03G0363600	Chr2A	138028290	138028976	+	138028633	Chr2A	136961835	136962521	+	136962178	1.0	0.998
gene:TraesCS2A03G0363500	Chr2A	138027179	138031108	+	138029143	Chr2A	136960724	136964651	+	136962687	1.0	0.996
gene:TraesCS2A03G0363800	Chr2A	138038822	138039499	+	138039160	Chr2A	136972355	136973016	+	136972685	0.976	0.973
gene:TraesCS2A03G0364600	Chr2A	138223128	138225267	+	138224197	Chr2A	137175974	137178113	+	137177043	1.0	0.997
gene:TraesCS2A03G0364700	Chr2A	138227090	138230888	-	138228989	Chr2A	137179935	137183729	-	137181832	0.998	0.997
gene:TraesCS2A03G0364800	Chr2A	138237421	138241297	+	138239359	Chr2A	137190282	137193859	+	137192070	1.0	0.999
gene:TraesCS2A03G0365200	Chr2A	138251085	138254996	-	138253040	Chr2A	137203754	137207706	-	137205730	0.986	0.983
gene:TraesCS2A03G0365400	Chr2A	138257200	138261152	-	138259176	Chr2A	137209903	137213855	-	137211879	1.0	0.999
gene:TraesCS2A03G0365600	Chr2A	138509997	138513294	-	138511645	Chr2A	137466458	137469755	-	137468106	1.0	0.997
gene:TraesCS2A03G0365800	Chr2A	138534163	138537686	-	138535924	Chr2A	137490636	137494182	-	137492409	1.0	0.999
gene:TraesCS2A03G0366000	Chr2A	138822835	138825155	-	138823995	Chr2A	137791806	137794126	-	137792966	1.0	1.0
gene:TraesCS2A03G0366700	Chr2A	139413710	139415450	-	139414580	Chr2A	138383435	138385175	-	138384305	1.0	0.999
gene:TraesCS2A03G0366800	Chr2A	139427999	139432094	-	139430046	Chr2A	138397507	138401603	-	138399555	1.0	0.998
gene:TraesCS2A03G0367000	Chr2A	139740617	139746023	+	139743320	Chr2A	138585325	138590731	+	138588028	1.0	0.999
gene:TraesCS2A03G0367200	Chr2A	139750668	139756349	+	139753508	Chr2A	138595376	138601052	+	138598214	1.0	0.999
gene:TraesCS2A03G0367400	Chr2A	140019533	140024967	+	140022250	Chr2A	138841074	138846510	+	138843792	1.0	0.998
gene:TraesCS2A03G0367800	Chr2A	140429814	140431973	+	140430893	Chr2A	139265157	139267316	+	139266236	1.0	1.0
gene:TraesCS2A03G0367900	Chr2A	140595192	140597047	+	140596119	Chr2A	139445778	139447631	+	139446704	0.999	0.998
gene:TraesCS2A03G0368000	Chr2A	140597331	140600990	-	140599160	Chr2A	139447909	139451568	-	139449738	1.0	0.999
gene:TraesCS2A03G0368100	Chr2A	140630646	140631266	+	140630956	Chr2A	139481211	139481831	+	139481521	1.0	1.0
gene:TraesCS2A03G0368400	Chr2A	140664134	140668177	+	140666155	Chr2A	139514698	139518597	+	139516647	1.0	0.999
gene:TraesCS2A03G0368600	Chr2A	140703691	140704949	+	140704320	Chr2A	139545363	139546621	+	139545992	1.0	0.995
gene:TraesCS2A03G0368700	Chr2A	140707248	140710517	-	140708882	Chr2A	139554177	139557441	-	139555809	1.0	0.999
gene:TraesCS2A03G0368800	Chr2A	140878115	140887128	-	140882621	Chr2A	140001528	140010195	+	140005861	0.999	0.976
gene:TraesCS2A03G0369000	Chr2A	141169437	141182032	-	141175734	Chr2A	139719025	139731904	+	139725464	1.0	0.997
gene:TraesCS2A03G0369100	Chr2A	141183096	141189004	-	141186050	Chr2A	139712067	139717956	+	139715011	0.998	0.996
gene:TraesCS2A03G0369400	Chr2A	141276238	141292965	+	141284601	Chr2A	140120891	140141958	+	140131424	1.0	1.0
gene:TraesCS2A03G0369600	Chr2A	141470401	141473568	+	141471984	Chr2A	140324378	140327550	+	140325964	1.0	0.993
gene:TraesCS2A03G0369700	Chr2A	141491144	141494244	-	141492694	Chr2A	140345388	140348486	-	140346937	1.0	0.999
gene:TraesCS2A03G0370500	Chr2A	141666126	141670768	+	141668447	Chr2A	140539758	140544399	+	140542078	1.0	0.998
gene:TraesCS2A03G0370600	Chr2A	141671103	141671811	+	141671457	Chr2A	140544734	140545445	+	140545089	1.0	0.992
gene:TraesCS2A03G0370700	Chr2A	141672988	141673642	+	141673315	Chr2A	140546622	140547276	+	140546949	1.0	0.995
gene:TraesCS2A03G0371000	Chr2A	141792802	141805976	+	141799389	Chr2A	140567971	140581145	+	140574558	1.0	0.99
gene:TraesCS2A03G0371100	Chr2A	141851944	141852632	+	141852288	Chr2A	140626986	140627674	+	140627330	1.0	1.0
gene:TraesCS2A03G0371200	Chr2A	141868582	141869141	+	141868861	Chr2A	140643169	140643728	+	140643448	1.0	0.998
gene:TraesCS2A03G0371300	Chr2A	141879509	141879865	+	141879687	Chr2A	140654095	140654451	+	140654273	1.0	1.0
gene:TraesCS2A03G0371400	Chr2A	141895643	141895942	+	141895792	Chr2A	140670251	140670550	+	140670400	1.0	1.0
gene:TraesCS2A03G0371500	Chr2A	141898336	141899601	-	141898968	Chr2A	140672944	140674209	-	140673576	1.0	0.999
gene:TraesCS2A03G0371700	Chr2A	141916836	141917893	+	141917364	Chr2A	140689866	140690905	+	140690385	0.982	0.98
gene:TraesCS2A03G0372000	Chr2A	142167785	142175956	-	142171870	Chr2A	140939918	140948095	-	140944006	1.0	0.989
gene:TraesCS2A03G0372100	Chr2A	142201400	142203526	-	142202463	Chr2A	140973551	140975677	-	140974614	1.0	0.998
gene:TraesCS2A03G0372400	Chr2A	142566997	142569827	+	142568412	Chr2A	141339723	141342859	+	141341291	1.0	0.995
gene:TraesCS2A03G0372500	Chr2A	142571468	142572223	+	142571845	Chr2A	141344500	141345255	+	141344877	1.0	0.997
gene:TraesCS2A03G0372600	Chr2A	142577348	142578463	+	142577905	Chr2A	141350360	141351473	+	141350916	0.998	0.995
gene:TraesCS2A03G0372700	Chr2A	142586258	142587422	+	142586840	Chr2A	141359265	141360431	+	141359848	1.0	0.995
gene:TraesCS2A03G0372800	Chr2A	142719172	142720248	+	142719710	Chr2A	141466695	141467771	+	141467233	1.0	0.996
gene:TraesCS2A03G0373000	Chr2A	142742883	142748763	-	142745823	Chr2A	141490407	141496283	-	141493345	1.0	0.995
gene:TraesCS2A03G0373100	Chr2A	142768032	142768469	-	142768250	Chr2A	141515566	141516003	-	141515784	1.0	0.99
gene:TraesCS2A03G0373500	Chr2A	142797342	142799062	+	142798202	Chr2A	141536480	141538200	+	141537340	1.0	0.994
gene:TraesCS2A03G0373600	Chr2A	142800608	142804794	+	142802701	Chr2A	141539746	141543899	+	141541822	1.0	0.998
gene:TraesCS2A03G0373700	Chr2A	142817689	142821387	-	142819538	Chr2A	141548003	141551701	-	141549852	1.0	0.998
gene:TraesCS2A03G0373800	Chr2A	142822400	142826365	-	142824382	Chr2A	141552714	141556857	-	141554785	1.0	1.0
gene:TraesCS2A03G0374200	Chr2A	143174433	143177361	-	143175897	Chr2A	141857574	141860514	-	141859044	1.0	0.993
gene:TraesCS2A03G0374300	Chr2A	143474340	143475836	-	143475088	Chr2A	142150471	142151967	-	142151219	1.0	1.0
gene:TraesCS2A03G0374500	Chr2A	143522113	143524576	+	143523344	Chr2A	142198292	142200755	+	142199523	1.0	0.996
gene:TraesCS2A03G0374600	Chr2A	143563288	143566501	-	143564894	Chr2A	142253715	142256931	-	142255323	1.0	1.0
gene:TraesCS2A03G0374800	Chr2A	143778048	143778767	+	143778407	Chr2A	142459748	142460467	+	142460107	1.0	0.984
gene:TraesCS2A03G0375000	Chr2A	144119201	144119425	+	144119313	Chr2A	142852160	142852384	+	142852272	1.0	0.982
gene:TraesCS2A03G0375100	Chr2A	144154171	144157179	+	144155675	Chr2A	142881697	142884721	+	142883209	1.0	0.996
gene:TraesCS2A03G0376500	Chr2A	145005209	145007355	-	145006282	Chr2A	142887970	142890115	-	142889042	0.999	0.998
gene:TraesCS2A03G0376700	Chr2A	145138142	145141990	+	145140066	Chr2A	143021032	143024880	+	143022956	1.0	0.999
gene:TraesCS2A03G0376800	Chr2A	145143364	145147254	+	145145309	Chr2A	143026253	143030167	+	143028210	1.0	1.0
gene:TraesCS2A03G0376900	Chr2A	145195658	145198106	+	145196882	Chr2A	143078519	143080967	+	143079743	1.0	1.0
gene:TraesCS2A03G0377000	Chr2A	145218674	145219620	-	145219147	Chr2A	143101445	143102391	-	143101918	1.0	0.997
gene:TraesCS2A03G0377300	Chr2A	145347086	145348313	+	145347699	Chr2A	143229957	143231184	+	143230570	1.0	0.996
gene:TraesCS2A03G0377800	Chr2A	145788860	145802233	+	145795546	Chr2A	143673372	143686734	+	143680053	0.999	0.998
gene:TraesCS2A03G0378100	Chr2A	145891717	145914040	-	145902878	Chr2A	143814380	143836714	-	143825547	1.0	0.998
gene:TraesCS2A03G0378500	Chr2A	145915032	145917834	-	145916433	Chr2A	143837706	143840508	-	143839107	1.0	0.998
gene:TraesCS2A03G0378700	Chr2A	146129678	146137884	+	146133781	Chr2A	144065205	144073407	+	144069306	1.0	0.999
gene:TraesCS2A03G0378800	Chr2A	146139383	146144286	-	146141834	Chr2A	144074906	144079811	-	144077358	1.0	0.999
gene:TraesCS2A03G0379000	Chr2A	146513376	146517349	+	146515362	Chr2A	144451498	144455478	+	144453488	1.0	0.999
gene:TraesCS2A03G0379200	Chr2A	146523865	146529662	-	146526763	Chr2A	144464817	144470617	-	144467717	1.0	0.999
gene:TraesCS2A03G0379400	Chr2A	146808681	146812176	+	146810428	Chr2A	144743169	144746664	+	144744916	1.0	0.999
gene:TraesCS2A03G0379600	Chr2A	146936530	146945485	+	146941007	Chr2A	144871014	144879957	+	144875485	1.0	0.999
gene:TraesCS2A03G0380200	Chr2A	147311091	147317132	+	147314111	Chr2A	145244886	145250952	+	145247919	1.0	0.998
gene:TraesCS2A03G0380400	Chr2A	147335427	147337228	+	147336327	Chr2A	145269265	145271066	+	145270165	1.0	0.995
gene:TraesCS2A03G0380500	Chr2A	147340406	147345301	+	147342853	Chr2A	145274298	145279215	+	145276756	1.0	0.996
gene:TraesCS2A03G0380600	Chr2A	147651989	147653874	+	147652931	Chr2A	145581410	145583295	+	145582352	1.0	1.0
gene:TraesCS2A03G0380700	Chr2A	147833428	147838944	+	147836186	Chr2A	145772586	145778047	+	145775316	0.975	0.975
gene:TraesCS2A03G0380800	Chr2A	147839511	147841827	-	147840669	Chr2A	145778619	145780935	-	145779777	1.0	0.999
gene:TraesCS2A03G0380900	Chr2A	147865490	147867709	+	147866599	Chr2A	145804597	145806817	+	145805707	1.0	1.0
gene:TraesCS2A03G0381100	Chr2A	147875628	147876310	+	147875969	Chr2A	145814626	145815308	+	145814967	1.0	1.0
gene:TraesCS2A03G0381200	Chr2A	147899800	147900743	-	147900271	Chr2A	145838799	145839742	-	145839270	1.0	1.0
gene:TraesCS2A03G0381500	Chr2A	148380714	148385673	+	148383193	Chr2A	146267091	146272048	+	146269569	1.0	0.998
gene:TraesCS2A03G0381600	Chr2A	148383630	148384157	-	148383893	Chr2A	146270007	146270534	-	146270270	1.0	1.0
gene:TraesCS2A03G0381800	Chr2A	148915607	148918546	+	148917076	Chr2A	146799624	146802563	+	146801093	1.0	0.998
gene:TraesCS2A03G0382500	Chr2A	149260887	149261827	+	149261357	Chr2A	147206495	147207435	+	147206965	1.0	0.996
gene:TraesCS2A03G0382600	Chr2A	149266954	149267731	+	149267342	Chr2A	147212563	147213342	+	147212952	1.0	0.994
gene:TraesCS2A03G0382700	Chr2A	149303328	149308126	+	149305727	Chr2A	147248977	147253505	+	147251241	1.0	1.0
gene:TraesCS2A03G0382900	Chr2A	149491323	149499388	+	149495355	Chr2A	147438740	147446810	+	147442775	1.0	0.998
gene:TraesCS2A03G0383000	Chr2A	149499804	149504630	+	149502217	Chr2A	147447226	147452214	+	147449720	1.0	0.996
gene:TraesCS2A03G0383100	Chr2A	149505013	149511969	+	149508491	Chr2A	147452597	147459552	+	147456074	1.0	0.997
gene:TraesCS2A03G0383200	Chr2A	149594919	149599037	+	149596978	Chr2A	147544663	147548777	+	147546720	0.998	0.998
gene:TraesCS2A03G0383300	Chr2A	149603526	149607966	-	149605746	Chr2A	147553276	147557716	-	147555496	1.0	1.0
gene:TraesCS2A03G0383500	Chr2A	149845236	149850793	-	149848014	Chr2A	147792948	147798515	-	147795731	1.0	1.0
gene:TraesCS2A03G0384200	Chr2A	150094212	150096490	-	150095351	Chr2A	148039925	148042203	-	148041064	1.0	1.0
gene:TraesCS2A03G0384300	Chr2A	150720162	150720614	+	150720388	Chr2A	148674069	148674521	+	148674295	1.0	1.0
gene:TraesCS2A03G0384400	Chr2A	150721242	150721856	+	150721549	Chr2A	148675149	148675763	+	148675456	1.0	1.0
gene:TraesCS2A03G0384500	Chr2A	150722991	150729754	-	150726372	Chr2A	148676898	148683661	-	148680279	1.0	1.0
gene:TraesCS2A03G0385100	Chr2A	151366098	151366829	-	151366463	Chr2A	149317268	149317999	-	149317633	1.0	1.0
gene:TraesCS2A03G0385200	Chr2A	151425736	151429064	+	151427400	Chr2A	149376909	149380237	+	149378573	1.0	1.0
gene:TraesCS2A03G0385400	Chr2A	151463855	151465150	-	151464502	Chr2A	149415046	149416341	-	149415693	1.0	1.0
gene:TraesCS2A03G0385900	Chr2A	152098194	152100429	-	152099311	Chr2A	149999691	150001926	-	150000808	1.0	0.999
gene:TraesCS2A03G0386000	Chr2A	152111068	152115748	+	152113408	Chr2A	150012295	150016975	+	150014635	1.0	0.998
gene:TraesCS2A03G0386100	Chr2A	152115981	152116805	-	152116393	Chr2A	150017210	150018034	-	150017622	1.0	0.998
gene:TraesCS2A03G0386400	Chr2A	152178592	152180199	-	152179395	Chr2A	150071948	150073554	-	150072751	0.999	0.995
gene:TraesCS2A03G0386600	Chr2A	152185630	152187985	-	152186807	Chr2A	150078983	150081338	-	150080160	1.0	0.996
gene:TraesCS2A03G0386700	Chr2A	152655867	152656509	+	152656188	Chr2A	150519008	150519650	+	150519329	1.0	0.995
gene:TraesCS2A03G0386800	Chr2A	152786841	152787233	-	152787037	Chr2A	150624219	150624611	-	150624415	1.0	0.997
gene:TraesCS2A03G0386900	Chr2A	152787884	152788783	+	152788333	Chr2A	150625261	150626157	+	150625709	0.996	0.992
gene:TraesCS2A03G0387100	Chr2A	153222737	153230252	+	153226494	Chr2A	151113231	151120747	+	151116989	1.0	0.999
gene:TraesCS2A03G0387200	Chr2A	153233921	153237201	+	153235561	Chr2A	151124368	151127675	+	151126021	0.999	0.984
gene:TraesCS2A03G0387900	Chr2A	153283606	153286264	+	153284935	Chr2A	151149129	151151844	+	151150486	0.992	0.96
gene:TraesCS2A03G0388000	Chr2A	153479190	153482256	+	153480723	Chr2A	151345959	151349001	+	151347480	1.0	0.997
gene:TraesCS2A03G0388100	Chr2A	153483263	153486748	+	153485005	Chr2A	151350008	151353492	+	151351750	1.0	0.997
