gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v2.1_tgt_chr	CS_v2.1_tgt_start	CS_v2.1_tgt_end	CS_v2.1_tgt_strand	CS_v2.1_tgt_midpoint	CS_v2.1_coverage	CS_v2.1_identity	segment
gene:TraesCS3D02G076300	Chr3D	36976478	36979650	+	36978064	Chr3D	37083106	37086278	+	37084692	1.0	1.0	collinear
gene:TraesCS3D02G076400	Chr3D	37062098	37066221	-	37064159	Chr3D	37167132	37171255	-	37169193	1.0	1.0	collinear
gene:TraesCS3D02G076500	Chr3D	37071726	37082240	-	37076983	Chr3D	37176378	37186650	-	37181514	1.0	1.0	collinear
gene:TraesCS3D02G076600	Chr3D	37231848	37233421	+	37232634	Chr3D	37333074	37334647	+	37333860	1.0	1.0	collinear
gene:TraesCS3D02G076700	Chr3D	37243950	37250463	+	37247206	Chr3D	37345176	37351687	+	37348431	1.0	1.0	collinear
gene:TraesCS3D02G076800	Chr3D	37450879	37451791	-	37451335	Chr3D	37551367	37552279	-	37551823	1.0	1.0	collinear
gene:TraesCS3D02G076900	Chr3D	37628123	37628497	+	37628310	Chr3D	37721482	37721856	+	37721669	1.0	1.0	collinear
gene:TraesCS3D02G077000	Chr3D	37669000	37670862	-	37669931	Chr3D	37761927	37763789	-	37762858	1.0	1.0	collinear
gene:TraesCS3D02G077100	Chr3D	37751412	37755199	+	37753305	Chr3D	37843856	37847643	+	37845749	1.0	1.0	collinear
gene:TraesCS3D02G077200	Chr3D	37755323	37764498	-	37759910	Chr3D	37847767	37856942	-	37852354	1.0	1.0	collinear
gene:TraesCS3D02G077300	Chr3D	37774235	37785576	+	37779905	Chr3D	37866679	37878020	+	37872349	1.0	1.0	collinear
gene:TraesCS3D02G077400	Chr3D	37968686	37971011	-	37969848	Chr3D	38059304	38061629	-	38060466	1.0	1.0	collinear
gene:TraesCS3D02G077500	Chr3D	38274673	38278976	+	38276824	Chr3D	38362402	38366705	+	38364553	1.0	1.0	collinear
gene:TraesCS3D02G077600	Chr3D	38291319	38293710	-	38292514	Chr3D	38379048	38381439	-	38380243	1.0	1.0	collinear
gene:TraesCS3D02G077700	Chr3D	38373710	38374124	-	38373917	Chr3D	38460446	38460860	-	38460653	1.0	1.0	collinear
gene:TraesCS3D02G077800	Chr3D	38509582	38510088	+	38509835	Chr3D	38593818	38594324	+	38594071	1.0	1.0	collinear
gene:TraesCS3D02G077900	Chr3D	38602942	38603340	-	38603141	Chr3D	38686637	38687035	-	38686836	1.0	1.0	collinear
gene:TraesCS3D02G078000	Chr3D	38612801	38613052	+	38612926	Chr3D	38696298	38696549	+	38696423	1.0	1.0	collinear
gene:TraesCS3D02G078100	Chr3D	38625331	38625642	-	38625486	Chr3D	38708777	38709088	-	38708932	1.0	1.0	collinear
gene:TraesCS3D02G078200	Chr3D	38742119	38744595	+	38743357	Chr3D	38824173	38826649	+	38825411	1.0	1.0	collinear
gene:TraesCS3D02G078300	Chr3D	38748623	38752674	-	38750648	Chr3D	38830677	38834728	-	38832702	1.0	1.0	collinear
gene:TraesCS3D02G078400	Chr3D	39018911	39021783	+	39020347	Chr3D	39100922	39103794	+	39102358	1.0	1.0	collinear
gene:TraesCS3D02G078500	Chr3D	39031899	39032935	-	39032417	Chr3D	39113910	39114946	-	39114428	1.0	1.0	collinear
gene:TraesCS3D02G078600	Chr3D	39207402	39209150	-	39208276	Chr3D	39288672	39290420	-	39289546	1.0	1.0	collinear
gene:TraesCS3D02G078700	Chr3D	39300894	39303027	-	39301960	Chr3D	39382164	39384297	-	39383230	1.0	1.0	collinear
gene:TraesCS3D02G078800	Chr3D	39314802	39315438	+	39315120	Chr3D	39396072	39396708	+	39396390	1.0	1.0	collinear
gene:TraesCS3D02G078900	Chr3D	39324084	39326004	-	39325044	Chr3D	39405354	39407274	-	39406314	1.0	1.0	collinear
gene:TraesCS3D02G079000	Chr3D	39335597	39339838	-	39337717	Chr3D	39416867	39421108	-	39418987	1.0	1.0	collinear
gene:TraesCS3D02G079100	Chr3D	39362875	39365960	+	39364417	Chr3D	39444145	39447230	+	39445687	1.0	1.0	collinear
gene:TraesCS3D02G079200	Chr3D	39386330	39389926	+	39388128	Chr3D	39467600	39471196	+	39469398	1.0	1.0	collinear
gene:TraesCS3D02G079300	Chr3D	39388944	39394147	-	39391545	Chr3D	39470214	39475417	-	39472815	1.0	1.0	collinear
gene:TraesCS3D02G079400	Chr3D	39394742	39399570	-	39397156	Chr3D	39476012	39480840	-	39478426	1.0	1.0	collinear
gene:TraesCS3D02G079500	Chr3D	39429830	39430939	+	39430384	Chr3D	39511100	39512209	+	39511654	1.0	1.0	collinear
gene:TraesCS3D02G079600	Chr3D	39529758	39540121	+	39534939	Chr3D	39611028	39621391	+	39616209	1.0	1.0	collinear
gene:TraesCS3D02G079700	Chr3D	39588793	39591297	+	39590045	Chr3D	39670063	39672567	+	39671315	1.0	1.0	collinear
gene:TraesCS3D02G079800	Chr3D	39597522	39599833	-	39598677	Chr3D	39678792	39681103	-	39679947	1.0	1.0	collinear
gene:TraesCS3D02G079900	Chr3D	39620214	39621334	-	39620774	Chr3D	39701484	39702604	-	39702044	1.0	1.0	collinear
gene:TraesCS3D02G080000	Chr3D	39921031	39931494	+	39926262	Chr3D	40002267	40012730	+	40007498	1.0	1.0	collinear
gene:TraesCS3D02G080100	Chr3D	39992759	39995896	+	39994327	Chr3D	40073003	40076140	+	40074571	1.0	1.0	collinear
gene:TraesCS3D02G080200	Chr3D	39997249	39998905	+	39998077	Chr3D	40077493	40079149	+	40078321	1.0	1.0	collinear
gene:TraesCS3D02G080400	Chr3D	40251542	40255834	-	40253688	Chr3D	40330424	40334716	-	40332570	1.0	1.0	collinear
gene:TraesCS3D02G080500	Chr3D	40500748	40514700	+	40507724	Chr3D	40578832	40592615	+	40585723	1.0	1.0	collinear
gene:TraesCS3D02G080600	Chr3D	40526100	40531620	+	40528860	Chr3D	40604015	40609535	+	40606775	1.0	1.0	collinear
gene:TraesCS3D02G080700	Chr3D	40730103	40730945	-	40730524	Chr3D	40805481	40806323	-	40805902	1.0	1.0	collinear
gene:TraesCS3D02G080800	Chr3D	40732079	40734500	-	40733289	Chr3D	40807457	40809878	-	40808667	1.0	1.0	collinear
gene:TraesCS3D02G080900	Chr3D	40737696	40738070	-	40737883	Chr3D	40813074	40813448	-	40813261	1.0	1.0	collinear
gene:TraesCS3D02G081000	Chr3D	40748989	40755301	+	40752145	Chr3D	40824367	40830679	+	40827523	1.0	1.0	collinear
gene:TraesCS3D02G081100	Chr3D	40752823	40754787	-	40753805	Chr3D	40828201	40830165	-	40829183	1.0	1.0	collinear
gene:TraesCS3D02G081200	Chr3D	40773943	40775935	+	40774939	Chr3D	40849321	40851313	+	40850317	1.0	1.0	collinear
gene:TraesCS3D02G081300	Chr3D	40786197	40787373	-	40786785	Chr3D	40861575	40862751	-	40862163	1.0	1.0	collinear
gene:TraesCS3D02G081400	Chr3D	40787583	40790780	-	40789181	Chr3D	40862961	40866158	-	40864559	1.0	1.0	collinear
gene:TraesCS3D02G081500	Chr3D	40792639	40793232	+	40792935	Chr3D	40868017	40868610	+	40868313	1.0	1.0	collinear
gene:TraesCS3D02G081600	Chr3D	40806093	40809470	-	40807781	Chr3D	40881471	40884848	-	40883159	1.0	1.0	collinear
gene:TraesCS3D02G081800	Chr3D	40999164	40999631	+	40999397	Chr3D	41072252	41072719	+	41072485	1.0	1.0	collinear
gene:TraesCS3D02G081900	Chr3D	41034795	41040733	+	41037764	Chr3D	41107337	41113275	+	41110306	1.0	1.0	collinear
gene:TraesCS3D02G082000	Chr3D	41050569	41055763	+	41053166	Chr3D	41123111	41128305	+	41125708	1.0	1.0	collinear
gene:TraesCS3D02G082100	Chr3D	41666297	41670520	+	41668408	Chr3D	41784205	41788382	+	41786293	0.986	0.986	collinear
gene:TraesCS3D02G082200	Chr3D	41671536	41676732	-	41674134	Chr3D	41789398	41794594	-	41791996	1.0	1.0	collinear
gene:TraesCS3D02G082300	Chr3D	41696930	41699382	-	41698156	Chr3D	41814134	41816586	-	41815360	1.0	1.0	collinear
gene:TraesCS3D02G082400	Chr3D	41710454	41713943	-	41712198	Chr3D	41827658	41831147	-	41829402	1.0	1.0	collinear
gene:TraesCS3D02G082500	Chr3D	41745979	41746641	-	41746310	Chr3D	41862730	41863392	-	41863061	1.0	1.0	collinear
gene:TraesCS3D02G082600	Chr3D	41782307	41784592	-	41783449	Chr3D	42593620	42595905	+	42594762	1.0	1.0	collinear
gene:TraesCS3D02G082800	Chr3D	42088080	42088298	-	42088189	Chr3D	42291274	42291492	+	42291383	1.0	1.0	collinear
gene:TraesCS3D02G082900	Chr3D	42089391	42090237	-	42089814	Chr3D	42289335	42290181	+	42289758	1.0	1.0	collinear
gene:TraesCS3D02G083000	Chr3D	42093593	42095880	-	42094736	Chr3D	42283692	42285979	+	42284835	1.0	0.997	collinear
gene:TraesCS3D02G083100	Chr3D	42311319	42312595	+	42311957	Chr3D	42068623	42069899	-	42069261	1.0	1.0	collinear
gene:TraesCS3D02G083200	Chr3D	42341981	42344531	+	42343256	Chr3D	42037007	42039557	-	42038282	1.0	1.0	collinear
gene:TraesCS3D02G083300	Chr3D	42350356	42351447	+	42350901	Chr3D	42030091	42031182	-	42030636	1.0	1.0	collinear
gene:TraesCS3D02G083400	Chr3D	42368832	42371333	+	42370082	Chr3D	42010205	42012706	-	42011455	1.0	1.0	collinear
gene:TraesCS3D02G083500	Chr3D	42387388	42389566	+	42388477	Chr3D	41991976	41994154	-	41993065	1.0	1.0	collinear
gene:TraesCS3D02G083600	Chr3D	42395518	42396872	+	42396195	Chr3D	41984670	41986024	-	41985347	1.0	1.0	collinear
gene:TraesCS3D02G083700	Chr3D	42488631	42490673	-	42489652	Chr3D	42619115	42621157	-	42620136	1.0	1.0	collinear
gene:TraesCS3D02G083800	Chr3D	42492646	42498160	-	42495403	Chr3D	42623130	42628644	-	42625887	1.0	1.0	collinear
gene:TraesCS3D02G083900	Chr3D	42631309	42636418	+	42633863	Chr3D	42761043	42766152	+	42763597	1.0	1.0	collinear
gene:TraesCS3D02G084000	Chr3D	42678991	42680188	-	42679589	Chr3D	42806679	42807876	-	42807277	1.0	1.0	collinear
gene:TraesCS3D02G084100	Chr3D	42686530	42687765	-	42687147	Chr3D	42814091	42815326	-	42814708	1.0	1.0	collinear
gene:TraesCS3D02G084200	Chr3D	42730527	42733641	+	42732084	Chr3D	42857162	42860276	+	42858719	1.0	1.0	collinear
gene:TraesCS3D02G084300	Chr3D	42733244	42735211	-	42734227	Chr3D	42859879	42861846	-	42860862	1.0	1.0	collinear
gene:TraesCS3D02G084400	Chr3D	42735482	42737971	-	42736726	Chr3D	42862117	42864606	-	42863361	1.0	1.0	collinear
gene:TraesCS3D02G084500	Chr3D	42744802	42747501	-	42746151	Chr3D	42871437	42874136	-	42872786	1.0	0.999	collinear
gene:TraesCS3D02G084600	Chr3D	42785651	42787700	-	42786675	Chr3D	42910914	42912963	-	42911938	1.0	1.0	collinear
gene:TraesCS3D02G084700	Chr3D	42790329	42792213	+	42791271	Chr3D	42915592	42917476	+	42916534	1.0	1.0	collinear
gene:TraesCS3D02G084800	Chr3D	42839402	42840577	+	42839989	Chr3D	42963873	42965048	+	42964460	1.0	1.0	collinear
gene:TraesCS3D02G084900	Chr3D	42845812	42847845	-	42846828	Chr3D	42970232	42972265	-	42971248	1.0	1.0	collinear
gene:TraesCS3D02G085000	Chr3D	42885036	42885818	-	42885427	Chr3D	43002668	43003450	-	43003059	1.0	1.0	collinear
gene:TraesCS3D02G085100	Chr3D	42890322	42892829	-	42891575	Chr3D	43007954	43010461	-	43009207	1.0	1.0	collinear
gene:TraesCS3D02G085200	Chr3D	42895536	42897411	+	42896473	Chr3D	43013168	43015043	+	43014105	1.0	1.0	collinear
gene:TraesCS3D02G085300	Chr3D	42990030	42990465	-	42990247	Chr3D	43107369	43107804	-	43107586	1.0	1.0	collinear
gene:TraesCS3D02G085400	Chr3D	43010493	43015405	-	43012949	Chr3D	43127391	43132303	-	43129847	1.0	1.0	collinear
gene:TraesCS3D02G085500	Chr3D	43021709	43026056	-	43023882	Chr3D	43138606	43142953	-	43140779	1.0	1.0	collinear
gene:TraesCS3D02G085600	Chr3D	43042299	43044179	-	43043239	Chr3D	43159196	43161076	-	43160136	1.0	1.0	collinear
gene:TraesCS3D02G085700	Chr3D	43246780	43247454	-	43247117	Chr3D	43363155	43363829	-	43363492	1.0	1.0	collinear
gene:TraesCS3D02G085800	Chr3D	43259299	43283531	+	43271415	Chr3D	43375674	43399906	+	43387790	1.0	1.0	collinear
gene:TraesCS3D02G085900	Chr3D	43513223	43513944	+	43513583	Chr3D	43626984	43627705	+	43627344	1.0	1.0	collinear
gene:TraesCS3D02G086000	Chr3D	43533307	43533597	+	43533452	Chr3D	43646814	43647104	+	43646959	1.0	1.0	collinear
gene:TraesCS3D02G086100	Chr3D	43539082	43539504	+	43539293	Chr3D	43652378	43652800	+	43652589	1.0	1.0	collinear
gene:TraesCS3D02G086200	Chr3D	43738718	43740654	+	43739686	Chr3D	43850378	43852314	+	43851346	1.0	1.0	collinear
gene:TraesCS3D02G086300	Chr3D	43779270	43786591	+	43782930	Chr3D	43890933	43898261	+	43894597	1.0	1.0	collinear
gene:TraesCS3D02G086400	Chr3D	43789229	43792406	+	43790817	Chr3D	43900899	43904076	+	43902487	1.0	1.0	collinear
gene:TraesCS3D02G086500	Chr3D	43793808	43797628	+	43795718	Chr3D	43905478	43909298	+	43907388	1.0	1.0	collinear
gene:TraesCS3D02G086600	Chr3D	43798471	43803263	-	43800867	Chr3D	43910141	43914933	-	43912537	1.0	1.0	collinear
gene:TraesCS3D02G086700	Chr3D	43804607	43807880	+	43806243	Chr3D	43916112	43919385	+	43917748	1.0	1.0	collinear
gene:TraesCS3D02G086800	Chr3D	43809433	43810223	+	43809828	Chr3D	43920893	43921683	+	43921288	1.0	1.0	collinear
gene:TraesCS3D02G086900	Chr3D	43960806	43971178	+	43965992	Chr3D	44072371	44082743	+	44077557	1.0	1.0	collinear
gene:TraesCS3D02G087000	Chr3D	43972214	43976298	-	43974256	Chr3D	44083779	44087863	-	44085821	1.0	1.0	collinear
gene:TraesCS3D02G087100	Chr3D	43994777	43998080	-	43996428	Chr3D	44106220	44109523	-	44107871	1.0	1.0	collinear
gene:TraesCS3D02G087200	Chr3D	44000207	44007165	-	44003686	Chr3D	44111650	44118365	-	44115007	1.0	1.0	collinear
gene:TraesCS3D02G087300	Chr3D	44007477	44011329	-	44009403	Chr3D	44118677	44122529	-	44120603	1.0	1.0	collinear
gene:TraesCS3D02G087400	Chr3D	44063449	44065253	-	44064351	Chr3D	44169910	44171714	-	44170812	1.0	1.0	collinear
gene:TraesCS3D02G087500	Chr3D	44193422	44195734	+	44194578	Chr3D	44299235	44301547	+	44300391	1.0	1.0	collinear
gene:TraesCS3D02G087600	Chr3D	44195689	44198927	-	44197308	Chr3D	44301502	44304740	-	44303121	1.0	1.0	collinear
gene:TraesCS3D02G087700	Chr3D	44203283	44210989	+	44207136	Chr3D	44309096	44316802	+	44312949	1.0	1.0	collinear
gene:TraesCS3D02G087800	Chr3D	44822743	44824282	+	44823512	Chr3D	44927143	44928682	+	44927912	1.0	1.0	collinear
gene:TraesCS3D02G087900	Chr3D	44881443	44889634	+	44885538	Chr3D	44985410	44993601	+	44989505	1.0	1.0	collinear
gene:TraesCS3D02G088100	Chr3D	44966972	44967619	+	44967295	Chr3D	45070787	45071434	+	45071110	1.0	1.0	collinear
gene:TraesCS3D02G088200	Chr3D	45011792	45012430	+	45012111	Chr3D	45115967	45116605	+	45116286	1.0	1.0	collinear
gene:TraesCS3D02G088300	Chr3D	45015144	45018965	+	45017054	Chr3D	45119319	45123140	+	45121229	1.0	1.0	collinear
gene:TraesCS3D02G088400	Chr3D	45029480	45029683	+	45029581	Chr3D	45133655	45133858	+	45133756	1.0	1.0	collinear
gene:TraesCS3D02G088500	Chr3D	45033461	45033664	+	45033562	Chr3D	45137357	45137560	+	45137458	1.0	1.0	collinear
gene:TraesCS3D02G088600	Chr3D	45045278	45045481	+	45045379	Chr3D	45149176	45149379	+	45149277	1.0	1.0	collinear
gene:TraesCS3D02G088700	Chr3D	45047439	45047642	+	45047540	Chr3D	45151337	45151540	+	45151438	1.0	1.0	collinear
gene:TraesCS3D02G088800	Chr3D	45052295	45052498	+	45052396	Chr3D	45156193	45156396	+	45156294	1.0	1.0	collinear
gene:TraesCS3D02G088900	Chr3D	45064157	45064615	-	45064386	Chr3D	45167714	45168172	-	45167943	1.0	1.0	collinear
gene:TraesCS3D02G089000	Chr3D	45066699	45075472	-	45071085	Chr3D	45170256	45179030	-	45174643	1.0	1.0	collinear
gene:TraesCS3D02G089100	Chr3D	45094932	45098185	-	45096558	Chr3D	45198307	45201560	-	45199933	1.0	1.0	collinear
gene:TraesCS3D02G089200	Chr3D	45236559	45244792	+	45240675	Chr3D	45339199	45347432	+	45343315	1.0	1.0	collinear
gene:TraesCS3D02G089300	Chr3D	45245061	45246518	+	45245789	Chr3D	45347701	45349158	+	45348429	1.0	1.0	collinear
gene:TraesCS3D02G089400	Chr3D	45356195	45357021	+	45356608	Chr3D	45458371	45459197	+	45458784	1.0	1.0	collinear
gene:TraesCS3D02G089500	Chr3D	45395008	45402456	+	45398732	Chr3D	45496880	45504328	+	45500604	1.0	1.0	collinear
gene:TraesCS3D02G089600	Chr3D	45406468	45411211	+	45408839	Chr3D	45508098	45512841	+	45510469	1.0	1.0	collinear
gene:TraesCS3D02G089700	Chr3D	45428404	45428922	-	45428663	Chr3D	45530375	45530893	-	45530634	1.0	1.0	collinear
gene:TraesCS3D02G089800	Chr3D	45542204	45543256	-	45542730	Chr3D	45641494	45642546	-	45642020	1.0	1.0	collinear
gene:TraesCS3D02G089900	Chr3D	45752205	45755642	+	45753923	Chr3D	45848693	45852130	+	45850411	1.0	1.0	collinear
gene:TraesCS3D02G090000	Chr3D	45757198	45764466	+	45760832	Chr3D	45853686	45860954	+	45857320	1.0	1.0	collinear
gene:TraesCS3D02G090100	Chr3D	45765462	45765776	-	45765619	Chr3D	45861950	45862264	-	45862107	1.0	1.0	collinear
gene:TraesCS3D02G090200	Chr3D	45802647	45806306	+	45804476	Chr3D	45899084	45902743	+	45900913	1.0	1.0	collinear
gene:TraesCS3D02G090300	Chr3D	45922068	45923853	+	45922960	Chr3D	46018505	46020290	+	46019397	1.0	1.0	collinear
gene:TraesCS3D02G090400	Chr3D	45930659	45933462	+	45932060	Chr3D	46027096	46029899	+	46028497	1.0	1.0	collinear
gene:TraesCS3D02G090500	Chr3D	45938029	45938570	+	45938299	Chr3D	46034466	46035007	+	46034736	1.0	1.0	collinear
gene:TraesCS3D02G090600	Chr3D	45954674	45954850	-	45954762	Chr3D	46051111	46051287	-	46051199	1.0	1.0	collinear
gene:TraesCS3D02G090700	Chr3D	45957407	45959188	-	45958297	Chr3D	46053844	46055625	-	46054734	1.0	1.0	collinear
gene:TraesCS3D02G090800	Chr3D	46096140	46097796	+	46096968	Chr3D	46192577	46194233	+	46193405	1.0	1.0	collinear
gene:TraesCS3D02G090900	Chr3D	46101645	46104860	+	46103252	Chr3D	46198082	46201297	+	46199689	1.0	1.0	collinear
gene:TraesCS3D02G091000	Chr3D	46119852	46125291	+	46122571	Chr3D	46216289	46221728	+	46219008	1.0	1.0	collinear
gene:TraesCS3D02G091100	Chr3D	46197037	46197848	+	46197442	Chr3D	46290365	46291176	+	46290770	1.0	1.0	collinear
gene:TraesCS3D02G091200	Chr3D	46198806	46199051	-	46198928	Chr3D	46292134	46292379	-	46292256	1.0	1.0	collinear
gene:TraesCS3D02G091300	Chr3D	46246054	46249961	-	46248007	Chr3D	46339378	46343285	-	46341331	1.0	1.0	collinear
gene:TraesCS3D02G091400	Chr3D	46250151	46252612	+	46251381	Chr3D	46343475	46345936	+	46344705	1.0	1.0	collinear
gene:TraesCS3D02G091500	Chr3D	46255989	46262436	+	46259212	Chr3D	46349313	46355760	+	46352536	1.0	1.0	collinear
gene:TraesCS3D02G091600	Chr3D	46263658	46265653	+	46264655	Chr3D	46356982	46358977	+	46357979	1.0	1.0	collinear
gene:TraesCS3D02G091700	Chr3D	46470645	46471994	-	46471319	Chr3D	46563680	46565029	-	46564354	1.0	1.0	collinear
gene:TraesCS3D02G091800	Chr3D	46473864	46476865	-	46475364	Chr3D	46566899	46569900	-	46568399	1.0	1.0	collinear
gene:TraesCS3D02G091900	Chr3D	46477314	46478621	-	46477967	Chr3D	46570349	46571656	-	46571002	1.0	1.0	collinear
gene:TraesCS3D02G092000	Chr3D	46479503	46484567	-	46482035	Chr3D	46572538	46577393	-	46574965	1.0	1.0	collinear
gene:TraesCS3D02G092100	Chr3D	46485795	46486328	+	46486061	Chr3D	46578621	46579154	+	46578887	1.0	1.0	collinear
gene:TraesCS3D02G092200	Chr3D	46486388	46487245	+	46486816	Chr3D	46579214	46580071	+	46579642	1.0	1.0	collinear
gene:TraesCS3D02G092300	Chr3D	46523925	46526640	+	46525282	Chr3D	46616574	46619289	+	46617931	1.0	1.0	collinear
gene:TraesCS3D02G092400	Chr3D	46540497	46540998	+	46540747	Chr3D	46633146	46633647	+	46633396	1.0	1.0	collinear
gene:TraesCS3D02G092500	Chr3D	46552945	46559598	+	46556271	Chr3D	46645594	46652247	+	46648920	1.0	1.0	collinear
gene:TraesCS3D02G092600	Chr3D	46579980	46584303	+	46582141	Chr3D	46672629	46676952	+	46674790	1.0	1.0	collinear
gene:TraesCS3D02G092700	Chr3D	46637100	46637775	+	46637437	Chr3D	46729223	46729898	+	46729560	1.0	1.0	collinear
gene:TraesCS3D02G092800	Chr3D	46963549	46967463	-	46965506	Chr3D	47055325	47059239	-	47057282	1.0	1.0	collinear
gene:TraesCS3D02G092900	Chr3D	47088455	47092182	+	47090318	Chr3D	47179671	47183398	+	47181534	1.0	1.0	collinear
gene:TraesCS3D02G093200	Chr3D	47188601	47192617	+	47190609	Chr3D	47279588	47283604	+	47281596	1.0	1.0	collinear
gene:TraesCS3D02G093300	Chr3D	47340295	47349780	+	47345037	Chr3D	47429866	47439351	+	47434608	1.0	1.0	collinear
gene:TraesCS3D02G093400	Chr3D	47463258	47484490	+	47473874	Chr3D	47552191	47573130	+	47562660	1.0	1.0	collinear
gene:TraesCS3D02G093500	Chr3D	47492467	47494713	+	47493590	Chr3D	47581107	47583353	+	47582230	1.0	1.0	collinear
gene:TraesCS3D02G093600	Chr3D	47653767	47656416	+	47655091	Chr3D	47741851	47744500	+	47743175	1.0	1.0	collinear
gene:TraesCS3D02G093700	Chr3D	47669821	47671101	-	47670461	Chr3D	47757789	47759069	-	47758429	1.0	1.0	collinear
gene:TraesCS3D02G093800	Chr3D	47703377	47704574	-	47703975	Chr3D	47790698	47791895	-	47791296	1.0	1.0	collinear
gene:TraesCS3D02G093900	Chr3D	47707611	47708835	-	47708223	Chr3D	47794932	47796156	-	47795544	1.0	1.0	collinear
gene:TraesCS3D02G094000	Chr3D	47740576	47741354	-	47740965	Chr3D	47827010	47827788	-	47827399	1.0	1.0	collinear
gene:TraesCS3D02G094100	Chr3D	47754933	47756556	+	47755744	Chr3D	47841191	47842814	+	47842002	1.0	1.0	collinear
gene:TraesCS3D02G094200	Chr3D	47779208	47779929	+	47779568	Chr3D	47864138	47864859	+	47864498	1.0	1.0	collinear
gene:TraesCS3D02G094300	Chr3D	48012866	48013536	+	48013201	Chr3D	48096985	48097655	+	48097320	1.0	1.0	collinear
gene:TraesCS3D02G094400	Chr3D	48015786	48016452	+	48016119	Chr3D	48099771	48100437	+	48100104	1.0	1.0	collinear
gene:TraesCS3D02G094500	Chr3D	48070500	48071855	+	48071177	Chr3D	48153876	48155231	+	48154553	1.0	1.0	collinear
gene:TraesCS3D02G094600	Chr3D	48243886	48244335	+	48244110	Chr3D	48326416	48326865	+	48326640	1.0	1.0	collinear
gene:TraesCS3D02G094700	Chr3D	48250616	48252290	-	48251453	Chr3D	48333146	48334820	-	48333983	1.0	1.0	collinear
gene:TraesCS3D02G094800	Chr3D	48269133	48274131	+	48271632	Chr3D	48351663	48356661	+	48354162	1.0	1.0	collinear
gene:TraesCS3D02G094900	Chr3D	48348654	48350315	+	48349484	Chr3D	48431184	48432845	+	48432014	1.0	1.0	collinear
gene:TraesCS3D02G095000	Chr3D	48352425	48361594	-	48357009	Chr3D	48434955	48444124	-	48439539	1.0	1.0	collinear
gene:TraesCS3D02G095100	Chr3D	48364010	48364684	+	48364347	Chr3D	48446540	48447214	+	48446877	1.0	1.0	collinear
gene:TraesCS3D02G095200	Chr3D	48364950	48370083	-	48367516	Chr3D	48447480	48452613	-	48450046	1.0	1.0	collinear
gene:TraesCS3D02G095300	Chr3D	48405135	48406893	+	48406014	Chr3D	48487665	48489423	+	48488544	1.0	1.0	collinear
gene:TraesCS3D02G095400	Chr3D	48423268	48427050	-	48425159	Chr3D	48505798	48509580	-	48507689	1.0	1.0	collinear
gene:TraesCS3D02G095500	Chr3D	48442045	48446023	-	48444034	Chr3D	48524575	48528553	-	48526564	1.0	1.0	collinear
gene:TraesCS3D02G095600	Chr3D	48448172	48452581	-	48450376	Chr3D	48530702	48535111	-	48532906	1.0	1.0	collinear
gene:TraesCS3D02G095700	Chr3D	48543331	48543795	+	48543563	Chr3D	48625861	48626325	+	48626093	1.0	1.0	collinear
gene:TraesCS3D02G095800	Chr3D	48687631	48687884	+	48687757	Chr3D	48730553	48730806	-	48730679	1.0	1.0	collinear
gene:TraesCS3D02G095900	Chr3D	48687944	48688120	+	48688032	Chr3D	48730317	48730493	-	48730405	1.0	1.0	collinear
gene:TraesCS3D02G096000	Chr3D	48732052	48732516	-	48732284	Chr3D	48685921	48686385	+	48686153	1.0	1.0	collinear
gene:TraesCS3D02G096100	Chr3D	48794124	48799672	+	48796898	Chr3D	48919267	48924815	+	48922041	1.0	1.0	collinear
gene:TraesCS3D02G096200	Chr3D	48804501	48807949	+	48806225	Chr3D	48929644	48933092	+	48931368	1.0	1.0	collinear
gene:TraesCS3D02G096300	Chr3D	48820008	48820992	+	48820500	Chr3D	48945151	48946135	+	48945643	1.0	1.0	collinear
gene:TraesCS3D02G096400	Chr3D	48835199	48835660	-	48835429	Chr3D	48960334	48960795	-	48960564	1.0	1.0	collinear
gene:TraesCS3D02G096500	Chr3D	48836328	48842240	-	48839284	Chr3D	48961463	48967375	-	48964419	1.0	1.0	collinear
gene:TraesCS3D02G096600	Chr3D	48851360	48852702	-	48852031	Chr3D	48976495	48977837	-	48977166	1.0	1.0	collinear
gene:TraesCS3D02G096700	Chr3D	48858312	48862800	+	48860556	Chr3D	48983447	48987935	+	48985691	1.0	1.0	collinear
gene:TraesCS3D02G096800	Chr3D	48863454	48867651	+	48865552	Chr3D	48988589	48992786	+	48990687	1.0	1.0	collinear
gene:TraesCS3D02G096900	Chr3D	48869994	48870473	-	48870233	Chr3D	48995129	48995608	-	48995368	1.0	1.0	collinear
gene:TraesCS3D02G097000	Chr3D	48958881	48962702	-	48960791	Chr3D	49084017	49087838	-	49085927	1.0	1.0	collinear
gene:TraesCS3D02G097100	Chr3D	48972064	48976724	+	48974394	Chr3D	49097200	49101860	+	49099530	1.0	1.0	collinear
gene:TraesCS3D02G097200	Chr3D	49005431	49008154	+	49006792	Chr3D	49130567	49133290	+	49131928	1.0	1.0	collinear
gene:TraesCS3D02G097300	Chr3D	49009306	49011547	+	49010426	Chr3D	49134442	49136683	+	49135562	1.0	1.0	collinear
gene:TraesCS3D02G097400	Chr3D	49514304	49521384	+	49517844	Chr3D	49644699	49651780	+	49648239	1.0	1.0	collinear
