gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v2.1_tgt_chr	CS_v2.1_tgt_start	CS_v2.1_tgt_end	CS_v2.1_tgt_strand	CS_v2.1_tgt_midpoint	CS_v2.1_coverage	CS_v2.1_identity	segment
gene:TraesCS5A02G056000	Chr5A	52279105	52283870	-	52281487	Chr5A	54172144	54176909	-	54174526	1.0	1.0	collinear
gene:TraesCS5A02G056100	Chr5A	52341732	52344323	+	52343027	Chr5A	54234771	54237362	+	54236066	1.0	1.0	collinear
gene:TraesCS5A02G056200	Chr5A	52414513	52418092	-	52416302	Chr5A	54307553	54311132	-	54309342	1.0	1.0	collinear
gene:TraesCS5A02G056300	Chr5A	52435597	52435809	-	52435703	Chr5A	54328637	54328849	-	54328743	1.0	1.0	collinear
gene:TraesCS5A02G056400	Chr5A	52438439	52443594	+	52441016	Chr5A	54331479	54336634	+	54334056	1.0	1.0	collinear
gene:TraesCS5A02G056500	Chr5A	52446685	52449245	+	52447965	Chr5A	54339725	54342285	+	54341005	1.0	1.0	collinear
gene:TraesCS5A02G056600	Chr5A	52711222	52713216	+	52712219	Chr5A	54600162	54602156	+	54601159	1.0	1.0	collinear
gene:TraesCS5A02G056700	Chr5A	52854594	52859253	+	52856923	Chr5A	54743534	54748193	+	54745863	1.0	1.0	collinear
gene:TraesCS5A02G056800	Chr5A	53218951	53220206	-	53219578	Chr5A	55106798	55108053	-	55107425	1.0	1.0	collinear
gene:TraesCS5A02G056900	Chr5A	53228507	53229970	+	53229238	Chr5A	55116354	55117817	+	55117085	1.0	1.0	collinear
gene:TraesCS5A02G057000	Chr5A	53430588	53431025	-	53430806	Chr5A	55316186	55316623	-	55316404	1.0	1.0	collinear
gene:TraesCS5A02G057100	Chr5A	54463530	54464811	+	54464170	Chr5A	56343496	56344777	+	56344136	1.0	1.0	collinear
gene:TraesCS5A02G057200	Chr5A	54481584	54482415	-	54481999	Chr5A	56361550	56362381	-	56361965	1.0	1.0	collinear
gene:TraesCS5A02G057300	Chr5A	54674251	54674838	-	54674544	Chr5A	56553201	56553788	-	56553494	1.0	1.0	collinear
gene:TraesCS5A02G057400	Chr5A	55018462	55019763	+	55019112	Chr5A	56896141	56897442	+	56896791	1.0	1.0	collinear
gene:TraesCS5A02G057500	Chr5A	55024094	55028424	-	55026259	Chr5A	56901773	56906103	-	56903938	1.0	0.989	collinear
gene:TraesCS5A02G057600	Chr5A	55158499	55161138	+	55159818	Chr5A	57036050	57038689	+	57037369	1.0	1.0	collinear
gene:TraesCS5A02G057700	Chr5A	55161566	55165751	-	55163658	Chr5A	57039117	57043302	-	57041209	1.0	1.0	collinear
gene:TraesCS5A02G057800	Chr5A	55273202	55273741	+	55273471	Chr5A	57149221	57149760	+	57149490	1.0	1.0	collinear
gene:TraesCS5A02G057900	Chr5A	55341492	55342947	+	55342219	Chr5A	57217069	57218524	+	57217796	1.0	1.0	collinear
gene:TraesCS5A02G058000	Chr5A	55654680	55660812	-	55657746	Chr5A	57561422	57567554	-	57564488	1.0	1.0	collinear
gene:TraesCS5A02G058100	Chr5A	56308733	56319692	+	56314212	Chr5A	58213882	58224841	+	58219361	1.0	1.0	collinear
gene:TraesCS5A02G058200	Chr5A	56726895	56731519	-	56729207	Chr5A	58629946	58634244	-	58632095	1.0	1.0	collinear
gene:TraesCS5A02G058300	Chr5A	56837600	56839273	-	56838436	Chr5A	58740276	58741949	-	58741112	1.0	1.0	collinear
gene:TraesCS5A02G058400	Chr5A	57362394	57367264	+	57364829	Chr5A	59260278	59265148	+	59262713	1.0	1.0	collinear
gene:TraesCS5A02G058500	Chr5A	57367522	57373677	+	57370599	Chr5A	59265406	59271561	+	59268483	1.0	1.0	collinear
gene:TraesCS5A02G058600	Chr5A	57374792	57378712	-	57376752	Chr5A	59272676	59276596	-	59274636	1.0	1.0	collinear
gene:TraesCS5A02G058700	Chr5A	57562924	57564218	+	57563571	Chr5A	59459775	59461069	+	59460422	1.0	1.0	collinear
gene:TraesCS5A02G058800	Chr5A	59138161	59139098	-	59138629	Chr5A	61026943	61027880	-	61027411	1.0	1.0	collinear
gene:TraesCS5A02G058900	Chr5A	59139549	59140392	+	59139970	Chr5A	61028331	61029174	+	61028752	1.0	1.0	collinear
gene:TraesCS5A02G059000	Chr5A	59565139	59565633	+	59565386	Chr5A	61452224	61452718	+	61452471	1.0	1.0	collinear
gene:TraesCS5A02G059100	Chr5A	59596110	59599296	+	59597703	Chr5A	61482674	61485860	+	61484267	1.0	0.992	collinear
gene:TraesCS5A02G059200	Chr5A	59617192	59618315	-	59617753	Chr5A	61503477	61504600	-	61504038	1.0	1.0	collinear
gene:TraesCS5A02G059300	Chr5A	59618615	59623534	-	59621074	Chr5A	61504900	61509819	-	61507359	1.0	1.0	collinear
gene:TraesCS5A02G059400	Chr5A	59642531	59647233	-	59644882	Chr5A	61528693	61533395	-	61531044	1.0	1.0	collinear
gene:TraesCS5A02G059500	Chr5A	59700162	59706809	-	59703485	Chr5A	61586324	61592971	-	61589647	1.0	1.0	collinear
gene:TraesCS5A02G059600	Chr5A	59706990	59711977	+	59709483	Chr5A	61593152	61598139	+	61595645	1.0	1.0	collinear
gene:TraesCS5A02G059700	Chr5A	59717590	59721577	+	59719583	Chr5A	61603485	61607118	+	61605301	1.0	1.0	collinear
gene:TraesCS5A02G059800	Chr5A	60107640	60111114	+	60109377	Chr5A	61991414	61994888	+	61993151	1.0	1.0	collinear
gene:TraesCS5A02G059900	Chr5A	60112020	60118548	+	60115284	Chr5A	61995794	62002322	+	61999058	1.0	1.0	collinear
gene:TraesCS5A02G060000	Chr5A	60125894	60132591	+	60129242	Chr5A	62009668	62016365	+	62013016	1.0	1.0	collinear
gene:TraesCS5A02G060200	Chr5A	60413330	60414432	-	60413881	Chr5A	62295759	62296861	-	62296310	1.0	1.0	collinear
gene:TraesCS5A02G060300	Chr5A	60526352	60529809	-	60528080	Chr5A	62408115	62411572	-	62409843	1.0	1.0	collinear
gene:TraesCS5A02G060400	Chr5A	63372641	63381464	-	63377052	Chr5A	65252509	65261332	-	65256920	1.0	1.0	collinear
gene:TraesCS5A02G060500	Chr5A	63665319	63666575	-	63665947	Chr5A	65544091	65545347	-	65544719	1.0	1.0	collinear
gene:TraesCS5A02G060600	Chr5A	64365832	64371057	-	64368444	Chr5A	66242444	66247669	-	66245056	1.0	1.0	collinear
gene:TraesCS5A02G060700	Chr5A	64374126	64380616	-	64377371	Chr5A	66250738	66257227	-	66253982	1.0	1.0	collinear
gene:TraesCS5A02G060800	Chr5A	64381188	64389519	-	64385353	Chr5A	66257799	66265749	-	66261774	1.0	1.0	collinear
gene:TraesCS5A02G060900	Chr5A	64411190	64415186	-	64413188	Chr5A	66287335	66291331	-	66289333	1.0	1.0	collinear
gene:TraesCS5A02G061000	Chr5A	64655076	64657820	+	64656448	Chr5A	66528563	66531307	+	66529935	1.0	1.0	collinear
gene:TraesCS5A02G061100	Chr5A	64754568	64760459	+	64757513	Chr5A	66627607	66633498	+	66630552	1.0	1.0	collinear
gene:TraesCS5A02G061200	Chr5A	64761773	64763478	+	64762625	Chr5A	66634812	66636517	+	66635664	1.0	1.0	collinear
gene:TraesCS5A02G061300	Chr5A	64943521	64944780	+	64944150	Chr5A	66814714	66815973	+	66815343	1.0	1.0	collinear
gene:TraesCS5A02G061400	Chr5A	64950375	64950761	+	64950568	Chr5A	66821568	66821954	+	66821761	1.0	1.0	collinear
gene:TraesCS5A02G061500	Chr5A	64981234	64982285	-	64981759	Chr5A	66852427	66853478	-	66852952	1.0	1.0	collinear
gene:TraesCS5A02G061600	Chr5A	65010789	65012439	+	65011614	Chr5A	66881787	66883437	+	66882612	1.0	1.0	collinear
gene:TraesCS5A02G061700	Chr5A	65354956	65356503	+	65355729	Chr5A	67223346	67224893	+	67224119	1.0	1.0	collinear
gene:TraesCS5A02G061800	Chr5A	65359865	65361281	+	65360573	Chr5A	67228255	67229671	+	67228963	1.0	1.0	collinear
gene:TraesCS5A02G061900	Chr5A	65996745	65997209	+	65996977	Chr5A	67859555	67860019	+	67859787	1.0	1.0	collinear
gene:TraesCS5A02G062000	Chr5A	66089619	66092191	+	66090905	Chr5A	67952166	67954738	+	67953452	1.0	1.0	collinear
gene:TraesCS5A02G062100	Chr5A	66824326	66824547	+	66824436	Chr5A	68683642	68683863	+	68683752	1.0	1.0	collinear
gene:TraesCS5A02G062200	Chr5A	66824981	66826169	+	66825575	Chr5A	68684297	68685485	+	68684891	1.0	1.0	collinear
gene:TraesCS5A02G062300	Chr5A	67319042	67322733	-	67320887	Chr5A	69175420	69179111	-	69177265	1.0	1.0	collinear
gene:TraesCS5A02G062400	Chr5A	67327050	67328303	+	67327676	Chr5A	69183428	69184681	+	69184054	1.0	1.0	collinear
gene:TraesCS5A02G062500	Chr5A	67468002	67470450	+	67469226	Chr5A	69323352	69325800	+	69324576	1.0	1.0	collinear
gene:TraesCS5A02G062600	Chr5A	67470715	67478242	-	67474478	Chr5A	69326065	69333592	-	69329828	1.0	1.0	collinear
gene:TraesCS5A02G062800	Chr5A	67520242	67523771	-	67522006	Chr5A	69375593	69379122	-	69377357	1.0	1.0	collinear
gene:TraesCS5A02G062900	Chr5A	68545022	68550262	+	68547642	Chr5A	70394364	70399612	+	70396988	1.0	0.998	collinear
gene:TraesCS5A02G063000	Chr5A	68550946	68551242	-	68551094	Chr5A	70400296	70400592	-	70400444	1.0	1.0	collinear
gene:TraesCS5A02G063100	Chr5A	68613205	68614255	+	68613730	Chr5A	70462555	70463605	+	70463080	1.0	1.0	collinear
gene:TraesCS5A02G063200	Chr5A	68616951	68622773	-	68619862	Chr5A	70466301	70472123	-	70469212	1.0	1.0	collinear
gene:TraesCS5A02G063300	Chr5A	68811848	68831298	-	68821573	Chr5A	70660906	70680356	-	70670631	1.0	1.0	collinear
gene:TraesCS5A02G063400	Chr5A	68931381	68937234	+	68934307	Chr5A	70779347	70785200	+	70782273	1.0	1.0	collinear
gene:TraesCS5A02G063500	Chr5A	68941383	68943340	+	68942361	Chr5A	70789349	70791306	+	70790327	1.0	1.0	collinear
gene:TraesCS5A02G063600	Chr5A	69040245	69041763	+	69041004	Chr5A	70888192	70889710	+	70888951	1.0	1.0	collinear
gene:TraesCS5A02G063700	Chr5A	69091773	69094046	+	69092909	Chr5A	70939407	70941680	+	70940543	1.0	1.0	collinear
gene:TraesCS5A02G063800	Chr5A	69101385	69104104	-	69102744	Chr5A	70949019	70951738	-	70950378	1.0	1.0	collinear
gene:TraesCS5A02G063900	Chr5A	69140531	69142371	+	69141451	Chr5A	70987773	70989613	+	70988693	1.0	1.0	collinear
gene:TraesCS5A02G064000	Chr5A	69230871	69232180	-	69231525	Chr5A	71075959	71077268	-	71076613	1.0	0.997	collinear
gene:TraesCS5A02G064100	Chr5A	69536122	69536566	+	69536344	Chr5A	71378189	71378633	+	71378411	1.0	1.0	collinear
gene:TraesCS5A02G064200	Chr5A	69545237	69547237	+	69546237	Chr5A	71387304	71389304	+	71388304	1.0	1.0	collinear
gene:TraesCS5A02G064300	Chr5A	69795527	69798203	+	69796865	Chr5A	71637277	71639953	+	71638615	1.0	1.0	collinear
gene:TraesCS5A02G064400	Chr5A	69842212	69848425	+	69845318	Chr5A	71681024	71687237	+	71684130	1.0	1.0	collinear
gene:TraesCS5A02G064500	Chr5A	69867696	69867959	-	69867827	Chr5A	71706499	71706762	-	71706630	1.0	1.0	collinear
gene:TraesCS5A02G064600	Chr5A	69999290	70000733	+	70000011	Chr5A	71837749	71839192	+	71838470	1.0	1.0	collinear
gene:TraesCS5A02G064800	Chr5A	70172884	70173279	-	70173081	Chr5A	72009566	72009961	-	72009763	1.0	1.0	collinear
gene:TraesCS5A02G064700	Chr5A	70171878	70178401	-	70175139	Chr5A	72008560	72015083	-	72011821	1.0	1.0	collinear
gene:TraesCS5A02G064900	Chr5A	70454142	70454560	+	70454351	Chr5A	72286464	72286882	+	72286673	1.0	1.0	collinear
gene:TraesCS5A02G065000	Chr5A	70457503	70459568	-	70458535	Chr5A	72289825	72291890	-	72290857	1.0	1.0	collinear
gene:TraesCS5A02G065100	Chr5A	70461327	70463417	-	70462372	Chr5A	72293649	72295739	-	72294694	1.0	1.0	collinear
gene:TraesCS5A02G065200	Chr5A	70481827	70483248	-	70482537	Chr5A	72314149	72315570	-	72314859	1.0	1.0	collinear
gene:TraesCS5A02G065300	Chr5A	70489613	70498580	+	70494096	Chr5A	72321935	72330784	+	72326359	1.0	1.0	collinear
gene:TraesCS5A02G065400	Chr5A	70676153	70676518	-	70676335	Chr5A	72507575	72507940	-	72507757	1.0	1.0	collinear
gene:TraesCS5A02G065500	Chr5A	71397158	71398871	+	71398014	Chr5A	73232368	73234081	+	73233224	1.0	1.0	collinear
gene:TraesCS5A02G065600	Chr5A	71456132	71458111	+	71457121	Chr5A	73291133	73293112	+	73292122	1.0	1.0	collinear
gene:TraesCS5A02G065700	Chr5A	71459225	71462765	-	71460995	Chr5A	73294226	73297766	-	73295996	1.0	1.0	collinear
gene:TraesCS5A02G065800	Chr5A	72227939	72229854	-	72228896	Chr5A	74056588	74058503	-	74057545	1.0	1.0	collinear
gene:TraesCS5A02G065900	Chr5A	72329988	72331707	-	72330847	Chr5A	74158448	74160167	-	74159307	1.0	1.0	collinear
gene:TraesCS5A02G066000	Chr5A	72387784	72389614	-	72388699	Chr5A	74215853	74217683	-	74216768	1.0	1.0	collinear
gene:TraesCS5A02G066100	Chr5A	73032315	73033925	+	73033120	Chr5A	74858031	74859641	+	74858836	1.0	1.0	collinear
gene:TraesCS5A02G066200	Chr5A	73825764	73828658	-	73827211	Chr5A	75649366	75652260	-	75650813	1.0	1.0	collinear
gene:TraesCS5A02G066300	Chr5A	73833710	73837490	-	73835600	Chr5A	75657312	75661092	-	75659202	1.0	1.0	collinear
gene:TraesCS5A02G066400	Chr5A	74105930	74110771	-	74108350	Chr5A	75927657	75932498	-	75930077	1.0	1.0	collinear
gene:TraesCS5A02G066500	Chr5A	74477882	74480620	+	74479251	Chr5A	76298298	76301036	+	76299667	1.0	1.0	collinear
gene:TraesCS5A02G066600	Chr5A	74481535	74485708	+	74483621	Chr5A	76301951	76306124	+	76304037	1.0	1.0	collinear
gene:TraesCS5A02G066700	Chr5A	74487006	74488287	+	74487646	Chr5A	76307422	76308703	+	76308062	1.0	1.0	collinear
gene:TraesCS5A02G066800	Chr5A	74495363	74499316	+	74497339	Chr5A	76315779	76319732	+	76317755	1.0	1.0	collinear
gene:TraesCS5A02G066900	Chr5A	74588647	74593394	+	74591020	Chr5A	76408218	76412965	+	76410591	1.0	1.0	collinear
gene:TraesCS5A02G067000	Chr5A	74671152	74675178	+	74673165	Chr5A	76490396	76494422	+	76492409	1.0	1.0	collinear
gene:TraesCS5A02G067100	Chr5A	74678324	74683483	-	74680903	Chr5A	76497243	76502191	-	76499717	1.0	1.0	collinear
gene:TraesCS5A02G067200	Chr5A	74730564	74733494	+	74732029	Chr5A	76548922	76551852	+	76550387	1.0	1.0	collinear
gene:TraesCS5A02G067300	Chr5A	74738338	74752303	+	74745320	Chr5A	76556442	76570407	+	76563424	1.0	1.0	collinear
gene:TraesCS5A02G067400	Chr5A	74863096	74864172	+	74863634	Chr5A	76681200	76682276	+	76681738	1.0	1.0	collinear
gene:TraesCS5A02G067500	Chr5A	74939695	74944671	+	74942183	Chr5A	76757711	76762687	+	76760199	1.0	1.0	collinear
gene:TraesCS5A02G067600	Chr5A	74948114	74949751	+	74948932	Chr5A	76766130	76767767	+	76766948	1.0	1.0	collinear
gene:TraesCS5A02G067700	Chr5A	75049078	75050575	+	75049826	Chr5A	76866869	76868366	+	76867617	1.0	1.0	collinear
gene:TraesCS5A02G067800	Chr5A	75338349	75340336	+	75339342	Chr5A	77153967	77155954	+	77154960	1.0	1.0	collinear
gene:TraesCS5A02G067900	Chr5A	75357292	75366059	-	75361675	Chr5A	77172641	77181408	-	77177024	1.0	1.0	collinear
gene:TraesCS5A02G068000	Chr5A	76125772	76134537	+	76130154	Chr5A	77938331	77946787	+	77942559	1.0	1.0	collinear
gene:TraesCS5A02G068100	Chr5A	76491008	76493015	+	76492011	Chr5A	78301826	78303833	+	78302829	1.0	1.0	collinear
gene:TraesCS5A02G068200	Chr5A	76494214	76494990	+	76494602	Chr5A	78305032	78305808	+	78305420	1.0	1.0	collinear
gene:TraesCS5A02G068300	Chr5A	76545282	76545989	+	76545635	Chr5A	78355741	78356448	+	78356094	1.0	1.0	collinear
gene:TraesCS5A02G068400	Chr5A	76742348	76742842	+	76742595	Chr5A	78552536	78553030	+	78552783	1.0	1.0	collinear
gene:TraesCS5A02G068500	Chr5A	76907693	76910544	+	76909118	Chr5A	78716984	78719835	+	78718409	1.0	1.0	collinear
gene:TraesCS5A02G068600	Chr5A	76955678	76957872	+	76956775	Chr5A	78765152	78767346	+	78766249	1.0	1.0	collinear
gene:TraesCS5A02G068700	Chr5A	77084984	77090292	-	77087638	Chr5A	78892325	78897633	-	78894979	1.0	1.0	collinear
gene:TraesCS5A02G068800	Chr5A	77091854	77095931	-	77093892	Chr5A	78899195	78903272	-	78901233	1.0	1.0	collinear
gene:TraesCS5A02G068900	Chr5A	77323503	77327647	-	77325575	Chr5A	79142937	79147081	-	79145009	1.0	1.0	collinear
gene:TraesCS5A02G069000	Chr5A	77365858	77367087	-	77366472	Chr5A	79185292	79186521	-	79185906	1.0	1.0	collinear
gene:TraesCS5A02G069100	Chr5A	77785543	77788064	+	77786803	Chr5A	79603960	79606492	+	79605226	1.0	1.0	collinear
gene:TraesCS5A02G069200	Chr5A	77789906	77791743	-	77790824	Chr5A	79608240	79610077	-	79609158	1.0	1.0	collinear
gene:TraesCS5A02G069300	Chr5A	77795999	77797820	-	77796909	Chr5A	79614333	79616154	-	79615243	1.0	1.0	collinear
gene:TraesCS5A02G069400	Chr5A	78144073	78156152	+	78150112	Chr5A	79958991	79971066	+	79965028	1.0	0.999	collinear
gene:TraesCS5A02G069500	Chr5A	78157536	78160032	+	78158784	Chr5A	79972451	79974915	+	79973683	1.0	1.0	collinear
gene:TraesCS5A02G069600	Chr5A	78170172	78175468	-	78172820	Chr5A	79985055	79990351	-	79987703	1.0	0.999	collinear
gene:TraesCS5A02G069700	Chr5A	78263487	78266194	-	78264840	Chr5A	80077884	80080590	-	80079237	1.0	1.0	collinear
gene:TraesCS5A02G069800	Chr5A	78321147	78325395	-	78323271	Chr5A	80135324	80139571	-	80137447	1.0	1.0	collinear
gene:TraesCS5A02G069900	Chr5A	78333745	78334032	+	78333888	Chr5A	80147724	80148011	+	80147867	1.0	1.0	collinear
gene:TraesCS5A02G070000	Chr5A	78368981	78369313	+	78369147	Chr5A	80182960	80183292	+	80183126	1.0	1.0	collinear
gene:TraesCS5A02G070100	Chr5A	78426579	78426815	+	78426697	Chr5A	80240529	80240765	+	80240647	1.0	1.0	collinear
gene:TraesCS5A02G070200	Chr5A	78442287	78444180	-	78443233	Chr5A	80256237	80258130	-	80257183	1.0	1.0	collinear
gene:TraesCS5A02G070300	Chr5A	78474456	78474776	+	78474616	Chr5A	80287648	80287968	+	80287808	1.0	1.0	collinear
gene:TraesCS5A02G070400	Chr5A	78480627	78480947	+	78480787	Chr5A	80293462	80293782	+	80293622	1.0	1.0	collinear
gene:TraesCS5A02G070500	Chr5A	78961431	78969942	-	78965686	Chr5A	80769696	80778176	-	80773936	1.0	1.0	collinear
gene:TraesCS5A02G070600	Chr5A	79152531	79153256	+	79152893	Chr5A	80959922	80960647	+	80960284	1.0	1.0	collinear
gene:TraesCS5A02G070700	Chr5A	79259567	79264943	+	79262255	Chr5A	81064966	81070342	+	81067654	1.0	1.0	collinear
gene:TraesCS5A02G070900	Chr5A	79277506	79278576	+	79278041	Chr5A	81082905	81083975	+	81083440	1.0	1.0	collinear
gene:TraesCS5A02G071000	Chr5A	79280673	79282316	+	79281494	Chr5A	81086072	81087715	+	81086893	1.0	1.0	collinear
gene:TraesCS5A02G071100	Chr5A	79284153	79289341	-	79286747	Chr5A	81089552	81094740	-	81092146	1.0	1.0	collinear
gene:TraesCS5A02G071200	Chr5A	80151012	80154228	+	80152620	Chr5A	81949420	81952636	+	81951028	1.0	1.0	collinear
gene:TraesCS5A02G071300	Chr5A	80154708	80156579	-	80155643	Chr5A	81953116	81954987	-	81954051	1.0	0.999	collinear
gene:TraesCS5A02G071400	Chr5A	80159622	80167881	-	80163751	Chr5A	81957963	81966222	-	81962092	1.0	1.0	collinear
gene:TraesCS5A02G071500	Chr5A	81185944	81188776	-	81187360	Chr5A	82970607	82973439	-	82972023	1.0	1.0	collinear
gene:TraesCS5A02G071600	Chr5A	81473569	81474584	+	81474076	Chr5A	83256741	83257756	+	83257248	1.0	1.0	collinear
gene:TraesCS5A02G071700	Chr5A	81499645	81502014	+	81500829	Chr5A	83282750	83285119	+	83283934	1.0	1.0	collinear
gene:TraesCS5A02G071800	Chr5A	82299832	82302461	+	82301146	Chr5A	84080651	84083280	+	84081965	1.0	1.0	collinear
gene:TraesCS5A02G071900	Chr5A	82306582	82307539	+	82307060	Chr5A	84087401	84088358	+	84087879	1.0	1.0	collinear
gene:TraesCS5A02G072000	Chr5A	82313921	82316178	-	82315049	Chr5A	84094582	84096839	-	84095710	1.0	1.0	collinear
gene:TraesCS5A02G072100	Chr5A	82868186	82872231	-	82870208	Chr5A	84645917	84649962	-	84647939	1.0	1.0	collinear
gene:TraesCS5A02G072200	Chr5A	82981999	82986301	+	82984150	Chr5A	84759386	84763653	+	84761519	1.0	0.998	collinear
gene:TraesCS5A02G072300	Chr5A	83276271	83279240	+	83277755	Chr5A	85051081	85054050	+	85052565	1.0	1.0	collinear
gene:TraesCS5A02G072400	Chr5A	83541341	83545828	-	83543584	Chr5A	85314107	85318594	-	85316350	1.0	1.0	collinear
gene:TraesCS5A02G072500	Chr5A	83629315	83632855	-	83631085	Chr5A	85401790	85405332	-	85403561	1.0	1.0	collinear
gene:TraesCS5A02G072600	Chr5A	83929944	83932346	-	83931145	Chr5A	85700153	85702555	-	85701354	1.0	1.0	collinear
gene:TraesCS5A02G072700	Chr5A	84115065	84121070	-	84118067	Chr5A	85882017	85888110	-	85885063	1.0	0.976	collinear
gene:TraesCS5A02G072800	Chr5A	84150243	84151685	-	84150964	Chr5A	85917281	85918723	-	85918002	1.0	1.0	collinear
gene:TraesCS5A02G072900	Chr5A	84387492	84389277	-	84388384	Chr5A	86153172	86154957	-	86154064	1.0	1.0	collinear
gene:TraesCS5A02G073000	Chr5A	84894726	84896271	-	84895498	Chr5A	86656139	86657684	-	86656911	1.0	1.0	collinear
gene:TraesCS5A02G073100	Chr5A	85163778	85166337	-	85165057	Chr5A	86921645	86924204	-	86922924	1.0	1.0	collinear
gene:TraesCS5A02G073200	Chr5A	85255034	85256837	+	85255935	Chr5A	87012569	87014372	+	87013470	1.0	1.0	collinear
gene:TraesCS5A02G073300	Chr5A	85270019	85287881	-	85278950	Chr5A	87027554	87045416	-	87036485	1.0	1.0	collinear
gene:TraesCS5A02G073400	Chr5A	85357575	85358156	-	85357865	Chr5A	87115111	87115692	-	87115401	1.0	1.0	collinear
gene:TraesCS5A02G073500	Chr5A	85780179	85787910	+	85784044	Chr5A	87536376	87544107	+	87540241	1.0	1.0	collinear
gene:TraesCS5A02G073600	Chr5A	85819349	85860453	-	85839901	Chr5A	87575015	87616122	-	87595568	1.0	1.0	collinear
gene:TraesCS5A02G073700	Chr5A	86166468	86167311	+	86166889	Chr5A	87919842	87920685	+	87920263	1.0	1.0	collinear
gene:TraesCS5A02G073800	Chr5A	86181804	86183272	-	86182538	Chr5A	87935178	87936646	-	87935912	1.0	1.0	collinear
gene:TraesCS5A02G073900	Chr5A	86658893	86663292	+	86661092	Chr5A	88409861	88414260	+	88412060	1.0	1.0	collinear
gene:TraesCS5A02G074000	Chr5A	86663536	86667502	-	86665519	Chr5A	88414504	88418470	-	88416487	1.0	1.0	collinear
gene:TraesCS5A02G074100	Chr5A	87401012	87409255	+	87405133	Chr5A	89165371	89173614	+	89169492	1.0	1.0	collinear
gene:TraesCS5A02G074200	Chr5A	87416198	87417775	-	87416986	Chr5A	89180557	89182134	-	89181345	1.0	1.0	collinear
gene:TraesCS5A02G074300	Chr5A	87417258	87419412	+	87418335	Chr5A	89181617	89183771	+	89182694	1.0	1.0	collinear
gene:TraesCS5A02G074400	Chr5A	87426541	87430384	-	87428462	Chr5A	89190900	89194743	-	89192821	1.0	1.0	collinear
gene:TraesCS5A02G074500	Chr5A	87891104	87896186	-	87893645	Chr5A	89653750	89658764	-	89656257	1.0	1.0	collinear
gene:TraesCS5A02G074600	Chr5A	87931916	87935256	-	87933586	Chr5A	89694034	89697374	-	89695704	1.0	1.0	collinear
gene:TraesCS5A02G074700	Chr5A	87982462	87986634	-	87984548	Chr5A	89744093	89748265	-	89746179	1.0	1.0	collinear
gene:TraesCS5A02G074800	Chr5A	88023582	88030536	+	88027059	Chr5A	89785208	89792162	+	89788685	1.0	1.0	collinear
gene:TraesCS5A02G074900	Chr5A	88641053	88646924	+	88643988	Chr5A	90397919	90403790	+	90400854	1.0	1.0	collinear
gene:TraesCS5A02G075000	Chr5A	88988819	88991747	+	88990283	Chr5A	90744939	90747867	+	90746403	1.0	1.0	collinear
gene:TraesCS5A02G075100	Chr5A	89383581	89386098	+	89384839	Chr5A	91136701	91139218	+	91137959	1.0	1.0	collinear
gene:TraesCS5A02G075200	Chr5A	89977633	89980514	+	89979073	Chr5A	91728583	91731464	+	91730023	1.0	1.0	collinear
gene:TraesCS5A02G075300	Chr5A	90218851	90222910	-	90220880	Chr5A	91968255	91972314	-	91970284	1.0	1.0	collinear
gene:TraesCS5A02G075400	Chr5A	90621620	90626133	-	90623876	Chr5A	92368497	92373010	-	92370753	1.0	1.0	collinear
gene:TraesCS5A02G075500	Chr5A	90913931	90925320	+	90919625	Chr5A	92659889	92671278	+	92665583	1.0	1.0	collinear
gene:TraesCS5A02G075600	Chr5A	90927444	90929155	-	90928299	Chr5A	92673402	92675113	-	92674257	1.0	1.0	collinear
gene:TraesCS5A02G075800	Chr5A	91049680	91050228	+	91049954	Chr5A	92795252	92795800	+	92795526	1.0	1.0	collinear
gene:TraesCS5A02G075900	Chr5A	91118133	91129556	-	91123844	Chr5A	92863526	92874562	-	92869044	1.0	1.0	collinear
gene:TraesCS5A02G076000	Chr5A	91624657	91625405	-	91625031	Chr5A	93365610	93366358	-	93365984	1.0	1.0	collinear
gene:TraesCS5A02G076100	Chr5A	91810346	91812787	-	91811566	Chr5A	93551051	93553492	-	93552271	1.0	1.0	collinear
gene:TraesCS5A02G076200	Chr5A	91824751	91824894	+	91824822	Chr5A	93565456	93565599	+	93565527	1.0	1.0	collinear
gene:TraesCS5A02G076300	Chr5A	92172553	92178174	+	92175363	Chr5A	93912271	93917892	+	93915081	1.0	0.999	collinear
gene:TraesCS5A02G076500	Chr5A	92195931	92197603	-	92196767	Chr5A	93935649	93937321	-	93936485	1.0	1.0	collinear
gene:TraesCS5A02G076600	Chr5A	92201541	92204511	-	92203026	Chr5A	93941259	93944229	-	93942744	1.0	1.0	collinear
gene:TraesCS5A02G076800	Chr5A	92428397	92442489	-	92435443	Chr5A	94166715	94180518	-	94173616	1.0	1.0	collinear
gene:TraesCS5A02G076900	Chr5A	92442575	92446907	+	92444741	Chr5A	94180604	94184936	+	94182770	1.0	1.0	collinear
gene:TraesCS5A02G077000	Chr5A	93188456	93190609	+	93189532	Chr5A	94923700	94925853	+	94924776	1.0	1.0	collinear
gene:TraesCS5A02G077100	Chr5A	93197696	93199128	+	93198412	Chr5A	94932600	94934032	+	94933316	1.0	1.0	collinear
