gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	CS_v2.1_tgt_chr	CS_v2.1_tgt_start	CS_v2.1_tgt_end	CS_v2.1_tgt_strand	CS_v2.1_tgt_midpoint	CS_v2.1_coverage	CS_v2.1_identity	segment
gene:TraesCS2A02G051600	Chr2A	20273325	20275162	-	20274243	Chr2A	24351138	24352975	+	24352056	1.0	1.0	collinear
gene:TraesCS2A02G051700	Chr2A	20329164	20330991	+	20330077	Chr2A	24295309	24297136	-	24296222	1.0	1.0	collinear
gene:TraesCS2A02G051800	Chr2A	20365397	20367273	+	20366335	Chr2A	24259027	24260903	-	24259965	1.0	1.0	collinear
gene:TraesCS2A02G051900	Chr2A	20502650	20504719	+	20503684	Chr2A	24121581	24123650	-	24122615	1.0	1.0	collinear
gene:TraesCS2A02G052000	Chr2A	20554077	20554535	-	20554306	Chr2A	24072267	24072725	+	24072496	1.0	1.0	collinear
gene:TraesCS2A02G052100	Chr2A	20592631	20594101	+	20593366	Chr2A	24032701	24034171	-	24033436	1.0	1.0	collinear
gene:TraesCS2A02G052200	Chr2A	20630035	20631777	-	20630906	Chr2A	23995192	23996934	+	23996063	1.0	1.0	collinear
gene:TraesCS2A02G052400	Chr2A	20819216	20826739	-	20822977	Chr2A	23800230	23807753	+	23803991	1.0	1.0	collinear
gene:TraesCS2A02G052500	Chr2A	20853246	20858380	-	20855813	Chr2A	23768589	23773723	+	23771156	1.0	1.0	collinear
gene:TraesCS2A02G052600	Chr2A	21004829	21006691	-	21005760	Chr2A	24635508	24637370	+	24636439	1.0	1.0	collinear
gene:TraesCS2A02G052700	Chr2A	21148244	21149815	+	21149029	Chr2A	24492384	24493955	-	24493169	1.0	1.0	collinear
gene:TraesCS2A02G052800	Chr2A	21177369	21179131	+	21178250	Chr2A	24463068	24464830	-	24463949	1.0	1.0	collinear
gene:TraesCS2A02G052900	Chr2A	21191605	21193304	+	21192454	Chr2A	24448895	24450594	-	24449744	1.0	1.0	collinear
gene:TraesCS2A02G053000	Chr2A	21228494	21231204	-	21229849	Chr2A	24778810	24781520	-	24780165	1.0	1.0	collinear
gene:TraesCS2A02G053100	Chr2A	21252301	21254998	-	21253649	Chr2A	24802617	24805314	-	24803965	1.0	1.0	collinear
gene:TraesCS2A02G053200	Chr2A	21261065	21267439	+	21264252	Chr2A	24811381	24817755	+	24814568	1.0	1.0	collinear
gene:TraesCS2A02G053300	Chr2A	21273526	21275659	-	21274592	Chr2A	24823842	24825975	-	24824908	1.0	1.0	collinear
gene:TraesCS2A02G053400	Chr2A	21460385	21465248	-	21462816	Chr2A	25010701	25015564	-	25013132	1.0	1.0	collinear
gene:TraesCS2A02G053500	Chr2A	21531553	21535195	-	21533374	Chr2A	25081869	25085511	-	25083690	1.0	1.0	collinear
gene:TraesCS2A02G053600	Chr2A	21689143	21689622	-	21689382	Chr2A	25239435	25239914	-	25239674	1.0	1.0	collinear
gene:TraesCS2A02G053700	Chr2A	21731439	21731916	-	21731677	Chr2A	25281731	25282208	-	25281969	1.0	1.0	collinear
gene:TraesCS2A02G053800	Chr2A	21939552	21992944	-	21966248	Chr2A	25488035	25541186	-	25514610	1.0	1.0	collinear
gene:TraesCS2A02G053900	Chr2A	22039020	22039423	-	22039221	Chr2A	25587041	25587444	-	25587242	1.0	1.0	collinear
gene:TraesCS2A02G054000	Chr2A	22120305	22120718	+	22120511	Chr2A	25667486	25667899	+	25667692	1.0	1.0	collinear
gene:TraesCS2A02G054100	Chr2A	22192163	22192900	-	22192531	Chr2A	25737973	25738710	-	25738341	1.0	1.0	collinear
gene:TraesCS2A02G054200	Chr2A	22571240	22573616	-	22572428	Chr2A	26112071	26114447	-	26113259	1.0	1.0	collinear
gene:TraesCS2A02G054300	Chr2A	22580103	22582967	+	22581535	Chr2A	26120934	26123798	+	26122366	1.0	1.0	collinear
gene:TraesCS2A02G054400	Chr2A	22628152	22629131	+	22628641	Chr2A	26168519	26169498	+	26169008	1.0	1.0	collinear
gene:TraesCS2A02G054500	Chr2A	22801007	22801294	-	22801150	Chr2A	26342093	26342380	-	26342236	1.0	1.0	collinear
gene:TraesCS2A02G054600	Chr2A	23132036	23132323	-	23132179	Chr2A	26673122	26673409	-	26673265	1.0	1.0	collinear
gene:TraesCS2A02G054700	Chr2A	23190805	23191128	+	23190966	Chr2A	27105921	27106244	+	27106082	1.0	1.0	collinear
gene:TraesCS2A02G054800	Chr2A	23191465	23191911	+	23191688	Chr2A	27106460	27106906	+	27106683	1.0	1.0	collinear
gene:TraesCS2A02G054900	Chr2A	23288678	23288965	+	23288821	Chr2A	27680282	27680569	+	27680425	1.0	1.0	collinear
gene:TraesCS2A02G055100	Chr2A	23796346	23796681	+	23796513	Chr2A	28332409	28332744	+	28332576	1.0	1.0	collinear
gene:TraesCS2A02G055200	Chr2A	23803107	23806271	+	23804689	Chr2A	28339170	28342334	+	28340752	1.0	1.0	collinear
gene:TraesCS2A02G055300	Chr2A	23826137	23826829	+	23826483	Chr2A	28361955	28362647	+	28362301	1.0	1.0	collinear
gene:TraesCS2A02G055400	Chr2A	23828448	23829284	+	23828866	Chr2A	28364266	28365102	+	28364684	1.0	0.995	collinear
gene:TraesCS2A02G055500	Chr2A	23864472	23865047	+	23864759	Chr2A	28400021	28400596	+	28400308	1.0	1.0	collinear
gene:TraesCS2A02G055600	Chr2A	23878852	23879541	+	23879196	Chr2A	28414395	28415084	+	28414739	1.0	1.0	collinear
gene:TraesCS2A02G055700	Chr2A	23883802	23884068	-	23883935	Chr2A	28419345	28419611	-	28419478	1.0	1.0	collinear
gene:TraesCS2A02G055800	Chr2A	23926469	23926720	-	23926594	Chr2A	28461361	28461612	-	28461486	1.0	1.0	collinear
gene:TraesCS2A02G055900	Chr2A	23936776	23936958	-	23936867	Chr2A	28471668	28471850	-	28471759	1.0	1.0	collinear
gene:TraesCS2A02G056000	Chr2A	23940804	23949658	+	23945231	Chr2A	28475359	28484096	+	28479727	1.0	1.0	collinear
gene:TraesCS2A02G056100	Chr2A	23958801	23961127	+	23959964	Chr2A	28493239	28495565	+	28494402	1.0	1.0	collinear
gene:TraesCS2A02G056200	Chr2A	23966655	23967833	+	23967244	Chr2A	28500920	28502098	+	28501509	1.0	1.0	collinear
gene:TraesCS2A02G056300	Chr2A	23967995	23968778	+	23968386	Chr2A	28502260	28503043	+	28502651	1.0	1.0	collinear
gene:TraesCS2A02G056400	Chr2A	23970717	23972602	+	23971659	Chr2A	28504982	28506867	+	28505924	1.0	1.0	collinear
gene:TraesCS2A02G056500	Chr2A	24002200	24003446	+	24002823	Chr2A	28536925	28538171	+	28537548	1.0	1.0	collinear
gene:TraesCS2A02G056600	Chr2A	24026269	24026835	+	24026552	Chr2A	28560680	28561246	+	28560963	1.0	1.0	collinear
gene:TraesCS2A02G056700	Chr2A	24028774	24030004	+	24029389	Chr2A	28563185	28564415	+	28563800	1.0	1.0	collinear
gene:TraesCS2A02G056800	Chr2A	24058267	24067118	-	24062692	Chr2A	28592612	28601463	-	28597037	1.0	1.0	collinear
gene:TraesCS2A02G056900	Chr2A	24109796	24116702	+	24113249	Chr2A	29115961	29122867	-	29119414	1.0	1.0	collinear
gene:TraesCS2A02G057000	Chr2A	24128504	24134938	+	24131721	Chr2A	29097725	29104159	-	29100942	1.0	1.0	collinear
gene:TraesCS2A02G057100	Chr2A	24135598	24145080	-	24140339	Chr2A	29087583	29097065	+	29092324	1.0	1.0	collinear
gene:TraesCS2A02G057200	Chr2A	24148868	24150846	-	24149857	Chr2A	29081817	29083795	+	29082806	1.0	1.0	collinear
gene:TraesCS2A02G057300	Chr2A	24154221	24157435	-	24155828	Chr2A	29075131	29078345	+	29076738	1.0	1.0	collinear
gene:TraesCS2A02G057400	Chr2A	24160906	24165690	-	24163298	Chr2A	29067088	29071660	+	29069374	1.0	1.0	collinear
gene:TraesCS2A02G057500	Chr2A	24173937	24176225	+	24175081	Chr2A	29056553	29058841	-	29057697	1.0	1.0	collinear
gene:TraesCS2A02G057600	Chr2A	24180672	24181945	-	24181308	Chr2A	29050833	29052106	+	29051469	1.0	1.0	collinear
gene:TraesCS2A02G057700	Chr2A	24197385	24214565	+	24205975	Chr2A	29018510	29035263	-	29026886	1.0	1.0	collinear
gene:TraesCS2A02G057800	Chr2A	24278547	24285255	-	24281901	Chr2A	28948363	28955071	+	28951717	1.0	1.0	collinear
gene:TraesCS2A02G057900	Chr2A	24300423	24301851	+	24301137	Chr2A	28931932	28933360	-	28932646	1.0	1.0	collinear
gene:TraesCS2A02G058000	Chr2A	24312662	24314195	+	24313428	Chr2A	28919736	28921269	-	28920502	1.0	1.0	collinear
gene:TraesCS2A02G058100	Chr2A	24363913	24365039	+	24364476	Chr2A	28869174	28870300	-	28869737	1.0	1.0	collinear
gene:TraesCS2A02G058200	Chr2A	24407270	24408278	+	24407774	Chr2A	28827375	28828383	-	28827879	1.0	1.0	collinear
gene:TraesCS2A02G058300	Chr2A	24409415	24413606	-	24411510	Chr2A	28822047	28826238	+	28824142	1.0	1.0	collinear
gene:TraesCS2A02G058400	Chr2A	24429823	24432990	+	24431406	Chr2A	28803312	28806479	-	28804895	1.0	1.0	collinear
gene:TraesCS2A02G058500	Chr2A	24523276	24523912	-	24523594	Chr2A	28721858	28722494	+	28722176	1.0	1.0	collinear
gene:TraesCS2A02G058600	Chr2A	24529691	24530066	-	24529878	Chr2A	28715704	28716079	+	28715891	1.0	1.0	collinear
gene:TraesCS2A02G058700	Chr2A	24530232	24532708	+	24531470	Chr2A	28713062	28715538	-	28714300	1.0	1.0	collinear
gene:TraesCS2A02G058800	Chr2A	24542923	24545055	-	24543989	Chr2A	28700978	28703110	+	28702044	1.0	1.0	collinear
gene:TraesCS2A02G058900	Chr2A	25028105	25029805	+	25028955	Chr2A	29781632	29783332	-	29782482	1.0	1.0	collinear
gene:TraesCS2A02G059000	Chr2A	25037873	25038913	-	25038393	Chr2A	29773659	29774699	+	29774179	1.0	1.0	collinear
gene:TraesCS2A02G059200	Chr2A	25099898	25104690	-	25102294	Chr2A	29708489	29713281	+	29710885	1.0	0.999	collinear
gene:TraesCS2A02G059300	Chr2A	25343113	25345487	+	25344300	Chr2A	29469209	29471583	-	29470396	1.0	1.0	collinear
gene:TraesCS2A02G059400	Chr2A	25348197	25350564	-	25349380	Chr2A	29464123	29466490	+	29465306	1.0	1.0	collinear
gene:TraesCS2A02G059500	Chr2A	25450094	25450711	-	25450402	Chr2A	29365053	29365670	+	29365361	1.0	1.0	collinear
gene:TraesCS2A02G059600	Chr2A	25466400	25468918	+	25467659	Chr2A	29347389	29349907	-	29348648	1.0	1.0	collinear
gene:TraesCS2A02G059700	Chr2A	25470383	25475253	-	25472818	Chr2A	29341054	29345924	+	29343489	1.0	1.0	collinear
gene:TraesCS2A02G059800	Chr2A	25478724	25485824	-	25482274	Chr2A	29330483	29337583	+	29334033	1.0	1.0	collinear
gene:TraesCS2A02G059900	Chr2A	26371659	26374700	+	26373179	Chr2A	30896673	30899714	+	30898193	1.0	1.0	collinear
gene:TraesCS2A02G060000	Chr2A	26864968	26867903	-	26866435	Chr2A	31382911	31385846	-	31384378	1.0	1.0	collinear
gene:TraesCS2A02G060100	Chr2A	26866041	26866838	+	26866439	Chr2A	31383984	31384781	+	31384382	1.0	1.0	collinear
gene:TraesCS2A02G060200	Chr2A	26872728	26878457	+	26875592	Chr2A	31390669	31396398	+	31393533	1.0	1.0	collinear
gene:TraesCS2A02G060300	Chr2A	26880098	26881403	-	26880750	Chr2A	31398039	31399344	-	31398691	1.0	1.0	collinear
gene:TraesCS2A02G060400	Chr2A	27124356	27127139	-	27125747	Chr2A	31628101	31630882	-	31629491	1.0	1.0	collinear
gene:TraesCS2A02G060500	Chr2A	27275933	27277315	-	27276624	Chr2A	31778806	31780188	-	31779497	1.0	1.0	collinear
gene:TraesCS2A02G060600	Chr2A	27328385	27331480	+	27329932	Chr2A	31828526	31831621	+	31830073	1.0	1.0	collinear
gene:TraesCS2A02G060700	Chr2A	27338746	27343939	+	27341342	Chr2A	31838887	31844080	+	31841483	1.0	1.0	collinear
gene:TraesCS2A02G060800	Chr2A	27360664	27362345	-	27361504	Chr2A	31860635	31862316	-	31861475	1.0	1.0	collinear
gene:TraesCS2A02G060900	Chr2A	27371008	27372108	+	27371558	Chr2A	31870979	31872079	+	31871529	1.0	1.0	collinear
gene:TraesCS2A02G061000	Chr2A	27414292	27424031	+	27419161	Chr2A	31914262	31924001	+	31919131	1.0	1.0	collinear
gene:TraesCS2A02G061100	Chr2A	27427571	27450528	+	27439049	Chr2A	31927541	31950498	+	31939019	1.0	1.0	collinear
gene:TraesCS2A02G061200	Chr2A	27451861	27453311	-	27452586	Chr2A	31951831	31953281	-	31952556	1.0	1.0	collinear
gene:TraesCS2A02G061300	Chr2A	27499875	27500819	+	27500347	Chr2A	31999845	32000789	+	32000317	1.0	1.0	collinear
gene:TraesCS2A02G061400	Chr2A	27502006	27503506	-	27502756	Chr2A	32001976	32003476	-	32002726	1.0	1.0	collinear
gene:TraesCS2A02G061500	Chr2A	27544326	27547843	-	27546084	Chr2A	32044296	32047813	-	32046054	1.0	1.0	collinear
gene:TraesCS2A02G061600	Chr2A	27555023	27561447	-	27558235	Chr2A	32054993	32061417	-	32058205	1.0	1.0	collinear
gene:TraesCS2A02G061700	Chr2A	27603100	27606596	-	27604848	Chr2A	32103070	32106566	-	32104818	1.0	1.0	collinear
gene:TraesCS2A02G061800	Chr2A	27619284	27620443	-	27619863	Chr2A	32119254	32120413	-	32119833	1.0	1.0	collinear
gene:TraesCS2A02G061900	Chr2A	27628404	27629729	+	27629066	Chr2A	32128374	32129699	+	32129036	1.0	1.0	collinear
gene:TraesCS2A02G062000	Chr2A	27632102	27633230	-	27632666	Chr2A	32132072	32133200	-	32132636	1.0	1.0	collinear
gene:TraesCS2A02G062100	Chr2A	27638728	27640070	+	27639399	Chr2A	32138698	32140040	+	32139369	1.0	1.0	collinear
gene:TraesCS2A02G062200	Chr2A	27642931	27643966	+	27643448	Chr2A	32142901	32143936	+	32143418	1.0	1.0	collinear
gene:TraesCS2A02G062300	Chr2A	27727463	27730895	+	27729179	Chr2A	32227433	32230865	+	32229149	1.0	1.0	collinear
gene:TraesCS2A02G062400	Chr2A	27733481	27734367	-	27733924	Chr2A	32233451	32234337	-	32233894	1.0	1.0	collinear
gene:TraesCS2A02G062500	Chr2A	27738948	27740261	-	27739604	Chr2A	32238918	32240231	-	32239574	1.0	1.0	collinear
gene:TraesCS2A02G062600	Chr2A	27742284	27743377	-	27742830	Chr2A	32242254	32243347	-	32242800	1.0	1.0	collinear
gene:TraesCS2A02G062700	Chr2A	27746808	27747974	-	27747391	Chr2A	32246778	32247944	-	32247361	1.0	1.0	collinear
gene:TraesCS2A02G062800	Chr2A	27810648	27811375	-	27811011	Chr2A	32310619	32311346	-	32310982	1.0	1.0	collinear
gene:TraesCS2A02G062900	Chr2A	27854944	27855671	-	27855307	Chr2A	32354915	32355642	-	32355278	1.0	1.0	collinear
gene:TraesCS2A02G063000	Chr2A	27910993	27912646	-	27911819	Chr2A	32410966	32412619	-	32411792	1.0	1.0	collinear
gene:TraesCS2A02G063100	Chr2A	27939396	27940981	-	27940188	Chr2A	32439369	32440954	-	32440161	1.0	1.0	collinear
gene:TraesCS2A02G063200	Chr2A	27952442	27953995	+	27953218	Chr2A	32452415	32453968	+	32453191	1.0	1.0	collinear
gene:TraesCS2A02G063300	Chr2A	27956612	27958240	+	27957426	Chr2A	32456585	32458213	+	32457399	1.0	1.0	collinear
gene:TraesCS2A02G063400	Chr2A	27962981	27964485	+	27963733	Chr2A	32462954	32464458	+	32463706	1.0	1.0	collinear
gene:TraesCS2A02G063500	Chr2A	27967243	27970497	-	27968870	Chr2A	32467216	32470470	-	32468843	0.997	0.997	collinear
gene:TraesCS2A02G063600	Chr2A	28015430	28018356	-	28016893	Chr2A	32515403	32518329	-	32516866	1.0	1.0	collinear
gene:TraesCS2A02G063700	Chr2A	28200182	28200694	+	28200438	Chr2A	32700154	32700666	+	32700410	1.0	1.0	collinear
gene:TraesCS2A02G063800	Chr2A	28656724	28659563	-	28658143	Chr2A	33159935	33162774	-	33161354	1.0	1.0	collinear
gene:TraesCS2A02G063900	Chr2A	28664916	28666734	+	28665825	Chr2A	33168127	33169945	+	33169036	1.0	1.0	collinear
gene:TraesCS2A02G064000	Chr2A	28674672	28677094	-	28675883	Chr2A	33177883	33180305	-	33179094	1.0	1.0	collinear
gene:TraesCS2A02G064100	Chr2A	28784706	28785215	+	28784960	Chr2A	33285933	33286442	+	33286187	1.0	1.0	collinear
gene:TraesCS2A02G064200	Chr2A	28786053	28791810	-	28788931	Chr2A	33287280	33293037	-	33290158	1.0	1.0	collinear
gene:TraesCS2A02G064300	Chr2A	28800217	28803620	+	28801918	Chr2A	33301444	33304847	+	33303145	1.0	1.0	collinear
gene:TraesCS2A02G064400	Chr2A	28807577	28809607	-	28808592	Chr2A	33308608	33310638	-	33309623	1.0	1.0	collinear
gene:TraesCS2A02G064500	Chr2A	28811126	28813323	-	28812224	Chr2A	33312157	33314354	-	33313255	1.0	1.0	collinear
gene:TraesCS2A02G064600	Chr2A	28821876	28831339	-	28826607	Chr2A	33322761	33332224	-	33327492	1.0	1.0	collinear
gene:TraesCS2A02G064700	Chr2A	29095129	29105808	+	29100468	Chr2A	33595193	33605490	+	33600341	0.958	0.958	collinear
gene:TraesCS2A02G064800	Chr2A	29149115	29152690	+	29150902	Chr2A	33648797	33652372	+	33650584	1.0	1.0	collinear
gene:TraesCS2A02G064900	Chr2A	29261790	29262932	+	29262361	Chr2A	33761342	33762484	+	33761913	1.0	1.0	collinear
gene:TraesCS2A02G065000	Chr2A	29285160	29290489	-	29287824	Chr2A	33784666	33789994	-	33787330	1.0	1.0	collinear
gene:TraesCS2A02G065100	Chr2A	29579732	29592621	+	29586176	Chr2A	34097434	34110368	+	34103901	1.0	1.0	collinear
gene:TraesCS2A02G065200	Chr2A	29593791	29594126	+	29593958	Chr2A	34111538	34111873	+	34111705	1.0	1.0	collinear
gene:TraesCS2A02G065300	Chr2A	29600560	29603423	+	29601991	Chr2A	34118307	34121170	+	34119738	1.0	1.0	collinear
gene:TraesCS2A02G065400	Chr2A	29616645	29619020	+	29617832	Chr2A	34134391	34136766	+	34135578	1.0	1.0	collinear
gene:TraesCS2A02G065500	Chr2A	29644407	29648495	+	29646451	Chr2A	34161490	34165246	+	34163368	1.0	1.0	collinear
gene:TraesCS2A02G065600	Chr2A	29652925	29656500	+	29654712	Chr2A	34169676	34173251	+	34171463	1.0	1.0	collinear
gene:TraesCS2A02G065700	Chr2A	29719687	29722235	-	29720961	Chr2A	34236262	34238810	-	34237536	1.0	1.0	collinear
gene:TraesCS2A02G065800	Chr2A	29732555	29737625	-	29735090	Chr2A	34249130	34254200	-	34251665	1.0	1.0	collinear
gene:TraesCS2A02G065900	Chr2A	29812977	29813664	+	29813320	Chr2A	34329552	34330239	+	34329895	1.0	1.0	collinear
gene:TraesCS2A02G066000	Chr2A	29814678	29817699	-	29816188	Chr2A	34331253	34334274	-	34332763	1.0	1.0	collinear
gene:TraesCS2A02G066100	Chr2A	29870058	29872379	+	29871218	Chr2A	34386632	34388953	+	34387792	1.0	1.0	collinear
gene:TraesCS2A02G066200	Chr2A	29872268	29879461	-	29875864	Chr2A	34388842	34396035	-	34392438	1.0	1.0	collinear
gene:TraesCS2A02G066300	Chr2A	29883241	29885873	-	29884557	Chr2A	34399815	34402447	-	34401131	1.0	1.0	collinear
gene:TraesCS2A02G066400	Chr2A	29933733	29935186	+	29934459	Chr2A	34450307	34451760	+	34451033	1.0	1.0	collinear
gene:TraesCS2A02G066500	Chr2A	29955063	29956579	-	29955821	Chr2A	34471637	34473153	-	34472395	1.0	1.0	collinear
gene:TraesCS2A02G066600	Chr2A	29989502	29990463	+	29989982	Chr2A	34506076	34507037	+	34506556	1.0	1.0	collinear
gene:TraesCS2A02G066700	Chr2A	30020633	30021500	-	30021066	Chr2A	34537207	34538074	-	34537640	1.0	1.0	collinear
gene:TraesCS2A02G066800	Chr2A	30047902	30049124	-	30048513	Chr2A	34564476	34565698	-	34565087	1.0	1.0	collinear
gene:TraesCS2A02G066900	Chr2A	30071558	30072776	-	30072167	Chr2A	34588132	34589350	-	34588741	1.0	1.0	collinear
gene:TraesCS2A02G067000	Chr2A	30079116	30080690	-	30079903	Chr2A	34595690	34597264	-	34596477	1.0	1.0	collinear
gene:TraesCS2A02G067100	Chr2A	30085405	30086867	-	30086136	Chr2A	34601979	34603441	-	34602710	1.0	1.0	collinear
gene:TraesCS2A02G067200	Chr2A	30090306	30091759	-	30091032	Chr2A	34606880	34608333	-	34607606	1.0	1.0	collinear
gene:TraesCS2A02G067300	Chr2A	30125890	30127338	-	30126614	Chr2A	34642464	34643912	-	34643188	1.0	1.0	collinear
gene:TraesCS2A02G067400	Chr2A	30130886	30132706	+	30131796	Chr2A	34647460	34649280	+	34648370	1.0	1.0	collinear
gene:TraesCS2A02G067500	Chr2A	30132836	30137123	-	30134979	Chr2A	34649410	34653697	-	34651553	1.0	1.0	collinear
gene:TraesCS2A02G067600	Chr2A	30138626	30142177	-	30140401	Chr2A	34655200	34658751	-	34656975	1.0	1.0	collinear
gene:TraesCS2A02G067700	Chr2A	30144088	30147247	-	30145667	Chr2A	34660662	34663821	-	34662241	1.0	1.0	collinear
gene:TraesCS2A02G067800	Chr2A	30147679	30153701	-	30150690	Chr2A	34664253	34670275	-	34667264	1.0	1.0	collinear
gene:TraesCS2A02G067900	Chr2A	30154627	30158734	-	30156680	Chr2A	34671201	34675308	-	34673254	1.0	1.0	collinear
gene:TraesCS2A02G068000	Chr2A	30162513	30164882	-	30163697	Chr2A	34679088	34681457	-	34680272	1.0	1.0	collinear
gene:TraesCS2A02G068100	Chr2A	30167325	30172161	-	30169743	Chr2A	34683900	34688736	-	34686318	1.0	1.0	collinear
gene:TraesCS2A02G068200	Chr2A	30175594	30180429	-	30178011	Chr2A	34692169	34697004	-	34694586	1.0	1.0	collinear
gene:TraesCS2A02G068300	Chr2A	30184420	30189107	-	30186763	Chr2A	34700995	34705682	-	34703338	1.0	1.0	collinear
gene:TraesCS2A02G068400	Chr2A	30197044	30199142	-	30198093	Chr2A	34713619	34715717	-	34714668	1.0	1.0	collinear
gene:TraesCS2A02G068500	Chr2A	30222865	30224605	+	30223735	Chr2A	34739440	34741180	+	34740310	1.0	1.0	collinear
gene:TraesCS2A02G068600	Chr2A	30243601	30244735	-	30244168	Chr2A	34760176	34761310	-	34760743	1.0	1.0	collinear
gene:TraesCS2A02G068700	Chr2A	30253203	30254004	-	30253603	Chr2A	34769778	34770579	-	34770178	1.0	1.0	collinear
gene:TraesCS2A02G068800	Chr2A	30268642	30272927	-	30270784	Chr2A	34785217	34789502	-	34787359	1.0	1.0	collinear
gene:TraesCS2A02G068900	Chr2A	30273664	30277901	-	30275782	Chr2A	34790239	34794476	-	34792357	1.0	1.0	collinear
gene:TraesCS2A02G069000	Chr2A	30301000	30304452	+	30302726	Chr2A	34817575	34821027	+	34819301	1.0	1.0	collinear
gene:TraesCS2A02G069100	Chr2A	30305253	30308602	-	30306927	Chr2A	34821828	34825177	-	34823502	1.0	1.0	collinear
gene:TraesCS2A02G069200	Chr2A	30312488	30313338	-	30312913	Chr2A	34829063	34829913	-	34829488	1.0	1.0	collinear
gene:TraesCS2A02G069300	Chr2A	30329082	30332255	-	30330668	Chr2A	34845657	34848814	-	34847235	1.0	1.0	collinear
gene:TraesCS2A02G069400	Chr2A	30451134	30464943	-	30458038	Chr2A	34966811	34980620	-	34973715	1.0	1.0	collinear
gene:TraesCS2A02G069500	Chr2A	30549309	30552897	-	30551103	Chr2A	35063941	35067529	-	35065735	1.0	1.0	collinear
gene:TraesCS2A02G069600	Chr2A	30561178	30564868	+	30563023	Chr2A	35075434	35079124	+	35077279	1.0	1.0	collinear
gene:TraesCS2A02G069700	Chr2A	30567586	30569004	+	30568295	Chr2A	35081842	35083260	+	35082551	1.0	1.0	collinear
gene:TraesCS2A02G069800	Chr2A	30571426	30575116	-	30573271	Chr2A	35085195	35088885	-	35087040	1.0	1.0	collinear
gene:TraesCS2A02G069900	Chr2A	30764411	30766386	+	30765398	Chr2A	35277090	35279065	+	35278077	1.0	1.0	collinear
gene:TraesCS2A02G070000	Chr2A	30857277	30859136	+	30858206	Chr2A	35369956	35371811	+	35370883	1.0	1.0	collinear
gene:TraesCS2A02G070100	Chr2A	30864683	30866134	+	30865408	Chr2A	35377362	35378813	+	35378087	1.0	1.0	collinear
gene:TraesCS2A02G070200	Chr2A	30868912	30870531	+	30869721	Chr2A	35381591	35383210	+	35382400	1.0	1.0	collinear
gene:TraesCS2A02G070300	Chr2A	31072385	31077509	-	31074947	Chr2A	35592881	35598005	-	35595443	1.0	1.0	collinear
gene:TraesCS2A02G070400	Chr2A	31077049	31083109	+	31080079	Chr2A	35597545	35603415	+	35600480	1.0	1.0	collinear
gene:TraesCS2A02G070500	Chr2A	31083834	31089923	+	31086878	Chr2A	35604140	35610229	+	35607184	1.0	1.0	collinear
gene:TraesCS2A02G070600	Chr2A	31163445	31169129	+	31166287	Chr2A	35682156	35687840	+	35684998	1.0	1.0	collinear
gene:TraesCS2A02G070700	Chr2A	31172760	31177459	+	31175109	Chr2A	35691471	35696170	+	35693820	1.0	1.0	collinear
gene:TraesCS2A02G070800	Chr2A	31200811	31202547	-	31201679	Chr2A	35719517	35721253	-	35720385	1.0	1.0	collinear
gene:TraesCS2A02G070900	Chr2A	31597448	31599218	+	31598333	Chr2A	36113726	36115496	+	36114611	1.0	1.0	collinear
gene:TraesCS2A02G071000	Chr2A	31648562	31686564	-	31667563	Chr2A	36163550	36201067	-	36182308	1.0	1.0	collinear
gene:TraesCS2A02G071100	Chr2A	31690122	31693464	+	31691793	Chr2A	36204625	36207967	+	36206296	1.0	1.0	collinear
gene:TraesCS2A02G071200	Chr2A	31694887	31697036	+	31695961	Chr2A	36209390	36211539	+	36210464	1.0	1.0	collinear
gene:TraesCS2A02G071300	Chr2A	31785280	31811688	+	31798484	Chr2A	36298594	36314476	+	36306535	1.0	1.0	collinear
gene:TraesCS2A02G071400	Chr2A	31818990	31828547	+	31823768	Chr2A	36321778	36331115	+	36326446	1.0	1.0	collinear
gene:TraesCS2A02G071500	Chr2A	31833874	31836668	-	31835271	Chr2A	36336328	36339122	-	36337725	1.0	1.0	collinear
gene:TraesCS2A02G071600	Chr2A	31896220	31899684	+	31897952	Chr2A	36396592	36400056	+	36398324	1.0	1.0	collinear
gene:TraesCS2A02G071700	Chr2A	31911054	31913427	+	31912240	Chr2A	36411255	36413628	+	36412441	1.0	1.0	collinear
gene:TraesCS2A02G071727	Chr2A	31919944	31938859	+	31929401	Chr2A	36420145	36438347	+	36429246	1.0	1.0	collinear
gene:TraesCS2A02G071800	Chr2A	31952804	31957974	+	31955389	Chr2A	36451776	36456946	+	36454361	1.0	1.0	collinear
gene:TraesCS2A02G071900	Chr2A	31970535	31978848	+	31974691	Chr2A	36469507	36477541	+	36473524	1.0	1.0	collinear
gene:TraesCS2A02G072000	Chr2A	31981894	31985574	+	31983734	Chr2A	36480587	36484267	+	36482427	1.0	1.0	collinear
gene:TraesCS2A02G072100	Chr2A	32026318	32028546	-	32027432	Chr2A	36524307	36526535	-	36525421	1.0	1.0	collinear
gene:TraesCS2A02G072200	Chr2A	32092745	32093477	-	32093111	Chr2A	36590733	36591465	-	36591099	1.0	1.0	collinear
gene:TraesCS2A02G072300	Chr2A	32100099	32101379	-	32100739	Chr2A	36598087	36599363	-	36598725	1.0	1.0	collinear
