gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity
gene:TraesCS3B03G0351900	Chr3B	149115458	149119259	+	149117358	Chr3B	149346257	149350058	+	149348157	1.0	0.998
gene:TraesCS3B03G0352000	Chr3B	149120124	149122875	-	149121499	Chr3B	149350923	149353674	-	149352298	1.0	0.998
gene:TraesCS3B03G0352100	Chr3B	149396664	149397821	-	149397242	Chr3B	149632578	149633735	-	149633156	1.0	0.999
gene:TraesCS3B03G0352200	Chr3B	149543146	149545246	+	149544196	Chr3B	149756927	149759027	+	149757977	1.0	0.999
gene:TraesCS3B03G0352400	Chr3B	149644204	149645568	+	149644886	Chr3B	149876139	149877503	+	149876821	1.0	0.999
gene:TraesCS3B03G0352600	Chr3B	150290736	150293933	+	150292334	Chr3B	150500355	150503539	+	150501947	0.997	0.996
gene:TraesCS3B03G0352800	Chr3B	150824801	150829487	+	150827144	Chr3B	151035530	151040216	+	151037873	1.0	1.0
gene:TraesCS3B03G0352900	Chr3B	150830124	150831553	-	150830838	Chr3B	151040853	151042282	-	151041567	1.0	1.0
gene:TraesCS3B03G0353000	Chr3B	150987091	150988487	-	150987789	Chr3B	151197827	151199223	-	151198525	1.0	1.0
gene:TraesCS3B03G0353100	Chr3B	151013098	151015109	+	151014103	Chr3B	151237963	151239974	+	151238968	1.0	0.999
gene:TraesCS3B03G0353200	Chr3B	151016045	151017161	+	151016603	Chr3B	151240910	151242026	+	151241468	1.0	1.0
gene:TraesCS3B03G0353600	Chr3B	151200139	151206309	-	151203224	Chr3B	151434422	151440593	-	151437507	1.0	1.0
gene:TraesCS3B03G0354000	Chr3B	151294768	151298424	-	151296596	Chr3B	151528204	151531860	-	151530032	1.0	0.999
gene:TraesCS3B03G0354200	Chr3B	151564036	151566137	+	151565086	Chr3B	151797474	151799575	+	151798524	1.0	1.0
gene:TraesCS3B03G0354300	Chr3B	151566561	151567543	+	151567052	Chr3B	151799999	151800981	+	151800490	1.0	1.0
gene:TraesCS3B03G0354400	Chr3B	151567367	151569928	-	151568647	Chr3B	151800805	151803366	-	151802085	1.0	0.999
gene:TraesCS3B03G0354500	Chr3B	151621236	151624229	-	151622732	Chr3B	151854682	151857675	-	151856178	1.0	1.0
gene:TraesCS3B03G0354700	Chr3B	151919941	151920817	-	151920379	Chr3B	152149852	152150728	-	152150290	1.0	1.0
gene:TraesCS3B03G0354800	Chr3B	152182413	152183643	-	152183028	Chr3B	152407957	152409187	-	152408572	1.0	1.0
gene:TraesCS3B03G0354900	Chr3B	152189460	152189999	+	152189729	Chr3B	152414718	152415257	+	152414987	1.0	1.0
gene:TraesCS3B03G0355100	Chr3B	152215212	152216869	-	152216040	Chr3B	152439656	152441313	-	152440484	1.0	0.996
gene:TraesCS3B03G0355200	Chr3B	152273685	152277867	+	152275776	Chr3B	152489063	152493245	+	152491154	1.0	0.998
gene:TraesCS3B03G0355300	Chr3B	152472933	152475864	+	152474398	Chr3B	152678592	152681523	+	152680057	1.0	0.994
gene:TraesCS3B03G0355400	Chr3B	152636463	152640771	+	152638617	Chr3B	152842019	152846456	+	152844237	1.0	0.997
gene:TraesCS3B03G0355600	Chr3B	152641781	152644144	-	152642962	Chr3B	152847360	152849723	-	152848541	1.0	0.998
gene:TraesCS3B03G0355800	Chr3B	152770705	152772004	+	152771354	Chr3B	152976378	152977684	+	152977031	1.0	1.0
gene:TraesCS3B03G0355900	Chr3B	152773398	152782286	-	152777842	Chr3B	152979077	152987965	-	152983521	1.0	0.998
gene:TraesCS3B03G0356000	Chr3B	152788890	152789696	-	152789293	Chr3B	152991195	152992001	-	152991598	1.0	0.997
gene:TraesCS3B03G0356200	Chr3B	152906870	152913188	+	152910029	Chr3B	153102436	153108631	+	153105533	1.0	0.971
gene:TraesCS3B03G0356500	Chr3B	152920297	152921292	-	152920794	Chr3B	153115279	153116274	-	153115776	1.0	0.997
gene:TraesCS3B03G0356800	Chr3B	153071711	153072987	+	153072349	Chr3B	153259013	153260289	+	153259651	1.0	0.996
gene:TraesCS3B03G0356900	Chr3B	153075055	153076420	+	153075737	Chr3B	153262358	153263723	+	153263040	1.0	0.997
gene:TraesCS3B03G0357000	Chr3B	153411406	153412222	-	153411814	Chr3B	153588952	153589769	-	153589360	1.0	0.998
gene:TraesCS3B03G0357100	Chr3B	153518111	153519289	+	153518700	Chr3B	153695673	153696851	+	153696262	1.0	1.0
gene:TraesCS3B03G0357200	Chr3B	153522855	153524105	+	153523480	Chr3B	153700417	153701667	+	153701042	1.0	1.0
gene:TraesCS3B03G0357600	Chr3B	153534193	153535236	-	153534714	Chr3B	153711755	153712798	-	153712276	1.0	1.0
gene:TraesCS3B03G0357700	Chr3B	153596869	153598137	-	153597503	Chr3B	153774440	153775708	-	153775074	1.0	1.0
gene:TraesCS3B03G0358300	Chr3B	153642128	153645577	-	153643852	Chr3B	153819720	153823169	-	153821444	1.0	1.0
gene:TraesCS3B03G0358800	Chr3B	153758661	153762022	-	153760341	Chr3B	153936103	153939351	-	153937727	1.0	1.0
gene:TraesCS3B03G0358900	Chr3B	154017374	154018618	-	154017996	Chr3B	154192080	154193324	-	154192702	1.0	1.0
gene:TraesCS3B03G0359400	Chr3B	154496675	154502822	+	154499748	Chr3B	154684227	154690374	+	154687300	1.0	1.0
gene:TraesCS3B03G0359500	Chr3B	154499247	154503039	-	154501143	Chr3B	154686799	154690591	-	154688695	1.0	1.0
gene:TraesCS3B03G0359700	Chr3B	154507611	154509525	+	154508568	Chr3B	154695163	154697077	+	154696120	1.0	1.0
gene:TraesCS3B03G0359800	Chr3B	154640722	154648764	+	154644743	Chr3B	154828301	154836342	+	154832321	0.999	0.999
gene:TraesCS3B03G0360100	Chr3B	154930737	154932176	-	154931456	Chr3B	155118051	155119490	-	155118770	1.0	1.0
gene:TraesCS3B03G0360200	Chr3B	154939099	154940976	+	154940037	Chr3B	155126413	155128290	+	155127351	1.0	1.0
gene:TraesCS3B03G0360900	Chr3B	155277340	155278741	+	155278040	Chr3B	155464256	155465657	+	155464956	1.0	1.0
gene:TraesCS3B03G0361600	Chr3B	155337811	155338743	-	155338277	Chr3B	155523006	155523938	-	155523472	1.0	1.0
gene:TraesCS3B03G0361700	Chr3B	155339017	155339805	+	155339411	Chr3B	155524212	155525000	+	155524606	1.0	1.0
gene:TraesCS3B03G0361900	Chr3B	155371574	155372851	+	155372212	Chr3B	155556641	155557918	+	155557279	1.0	1.0
gene:TraesCS3B03G0362000	Chr3B	155407562	155407945	+	155407753	Chr3B	155592447	155592830	+	155592638	1.0	1.0
gene:TraesCS3B03G0362300	Chr3B	155823369	155824787	-	155824078	Chr3B	156000624	156002042	-	156001333	1.0	0.997
gene:TraesCS3B03G0362500	Chr3B	155836120	155837537	+	155836828	Chr3B	156013379	156014796	+	156014087	1.0	1.0
gene:TraesCS3B03G0362800	Chr3B	156007959	156008336	-	156008147	Chr3B	156185483	156185860	-	156185671	1.0	1.0
gene:TraesCS3B03G0364300	Chr3B	156563016	156563387	+	156563201	Chr3B	156695595	156695966	+	156695780	1.0	0.994
gene:TraesCS3B03G0364600	Chr3B	156574831	156576593	+	156575712	Chr3B	156716209	156717971	+	156717090	1.0	0.993
gene:TraesCS3B03G0364800	Chr3B	156576767	156579594	-	156578180	Chr3B	156718145	156721013	-	156719579	1.0	1.0
gene:TraesCS3B03G0364900	Chr3B	157014825	157017173	+	157015999	Chr3B	157144464	157146812	+	157145638	1.0	0.994
gene:TraesCS3B03G0365000	Chr3B	157069979	157075491	+	157072735	Chr3B	157199300	157204812	+	157202056	1.0	0.997
gene:TraesCS3B03G0365100	Chr3B	157075883	157076842	-	157076362	Chr3B	157205018	157205971	-	157205494	0.993	0.99
gene:TraesCS3B03G0365300	Chr3B	157114387	157115481	-	157114934	Chr3B	157276222	157277316	-	157276769	1.0	0.998
gene:TraesCS3B03G0365400	Chr3B	157120390	157123273	+	157121831	Chr3B	157281946	157284829	+	157283387	1.0	0.998
gene:TraesCS3B03G0365500	Chr3B	157124170	157125438	+	157124804	Chr3B	157285726	157286993	+	157286359	0.999	0.996
gene:TraesCS3B03G0365600	Chr3B	157125987	157127949	-	157126968	Chr3B	157287545	157289547	-	157288546	1.0	0.997
gene:TraesCS3B03G0366900	Chr3B	157706686	157711632	-	157709159	Chr3B	157913672	157918620	-	157916146	1.0	0.995
gene:TraesCS3B03G0367100	Chr3B	157932512	157934525	-	157933518	Chr3B	158123465	158125478	-	158124471	1.0	0.999
gene:TraesCS3B03G0367200	Chr3B	157936356	157940937	-	157938646	Chr3B	158127291	158131871	-	158129581	0.996	0.994
gene:TraesCS3B03G0367400	Chr3B	158300792	158304571	+	158302681	Chr3B	158477764	158481543	+	158479653	1.0	0.998
gene:TraesCS3B03G0368200	Chr3B	158408798	158410242	+	158409520	Chr3B	158585835	158587279	+	158586557	1.0	0.997
gene:TraesCS3B03G0368400	Chr3B	158454708	158456165	-	158455436	Chr3B	158631637	158633094	-	158632365	1.0	1.0
gene:TraesCS3B03G0368700	Chr3B	158638373	158639564	-	158638968	Chr3B	158814377	158815568	-	158814972	1.0	0.999
gene:TraesCS3B03G0368900	Chr3B	158727766	158730326	-	158729046	Chr3B	158903823	158906383	-	158905103	1.0	0.997
gene:TraesCS3B03G0369100	Chr3B	158929195	158930245	-	158929720	Chr3B	159105297	159106347	-	159105822	1.0	0.999
gene:TraesCS3B03G0369200	Chr3B	158931005	158933278	-	158932141	Chr3B	159107111	159109383	-	159108247	0.998	0.995
gene:TraesCS3B03G0369300	Chr3B	159151544	159162922	+	159157233	Chr3B	159454542	159465761	+	159460151	1.0	0.989
gene:TraesCS3B03G0370000	Chr3B	159287405	159288719	-	159288062	Chr3B	159580520	159581834	-	159581177	1.0	0.997
gene:TraesCS3B03G0370200	Chr3B	159288976	159292221	+	159290598	Chr3B	159582091	159585336	+	159583713	1.0	0.998
gene:TraesCS3B03G0370300	Chr3B	159292646	159296747	-	159294696	Chr3B	159585760	159589861	-	159587810	1.0	0.997
gene:TraesCS3B03G0370600	Chr3B	159352672	159354136	-	159353404	Chr3B	159645745	159647210	-	159646477	1.0	1.0
gene:TraesCS3B03G0371200	Chr3B	159617346	159617933	+	159617639	Chr3B	159888000	159888587	+	159888293	1.0	1.0
gene:TraesCS3B03G0371300	Chr3B	159618029	159621517	-	159619773	Chr3B	159888683	159892209	-	159890446	1.0	0.999
gene:TraesCS3B03G0371500	Chr3B	159678242	159679641	-	159678941	Chr3B	159948039	159949443	-	159948741	0.999	0.997
gene:TraesCS3B03G0372300	Chr3B	160035182	160044973	-	160040077	Chr3B	160315283	160325131	-	160320207	0.998	0.993
gene:TraesCS3B03G0372500	Chr3B	160221225	160226172	-	160223698	Chr3B	160497407	160502326	-	160499866	0.981	0.98
gene:TraesCS3B03G0372600	Chr3B	160240195	160242332	-	160241263	Chr3B	160525140	160527279	-	160526209	1.0	0.996
gene:TraesCS3B03G0372700	Chr3B	160285249	160289101	-	160287175	Chr3B	160618773	160622188	-	160620480	1.0	0.998
gene:TraesCS3B03G0372800	Chr3B	160363991	160366828	-	160365409	Chr3B	160584228	160587063	-	160585645	1.0	1.0
gene:TraesCS3B03G0372900	Chr3B	160364072	160366887	-	160365479	Chr3B	160584309	160587122	-	160585715	1.0	1.0
gene:TraesCS3B03G0373000	Chr3B	160400728	160402770	-	160401749	Chr3B	160571249	160573291	-	160572270	1.0	0.995
gene:TraesCS3B03G0373300	Chr3B	160739268	160742013	+	160740640	Chr3B	160957240	160959985	+	160958612	1.0	0.998
gene:TraesCS3B03G0373500	Chr3B	160964340	160966531	+	160965435	Chr3B	161180362	161182553	+	161181457	1.0	0.997
gene:TraesCS3B03G0374100	Chr3B	161191529	161194198	+	161192863	Chr3B	161420726	161423395	+	161422060	1.0	0.999
gene:TraesCS3B03G0374200	Chr3B	161200950	161202361	+	161201655	Chr3B	161430146	161431557	+	161430851	1.0	1.0
gene:TraesCS3B03G0374300	Chr3B	161202695	161208730	-	161205712	Chr3B	161431891	161437926	-	161434908	1.0	0.999
gene:TraesCS3B03G0374400	Chr3B	161931784	161934039	-	161932911	Chr3B	162139536	162141791	-	162140663	1.0	0.998
gene:TraesCS3B03G0374700	Chr3B	162428067	162435587	+	162431827	Chr3B	162644515	162652018	+	162648266	1.0	0.999
gene:TraesCS3B03G0374800	Chr3B	162623795	162631513	+	162627654	Chr3B	162840170	162847889	+	162844029	1.0	0.999
gene:TraesCS3B03G0375500	Chr3B	162884442	162885191	-	162884816	Chr3B	163063467	163064216	-	163063841	1.0	0.997
gene:TraesCS3B03G0375600	Chr3B	162965646	162994876	+	162980261	Chr3B	163144673	163160544	+	163152608	1.0	0.999
gene:TraesCS3B03G0375900	Chr3B	163210856	163218510	+	163214683	Chr3B	163356349	163364031	+	163360190	1.0	0.999
gene:TraesCS3B03G0376100	Chr3B	163586752	163588787	-	163587769	Chr3B	163824505	163826541	-	163825523	1.0	0.968
gene:TraesCS3B03G0376200	Chr3B	163591069	163592501	-	163591785	Chr3B	163828827	163830259	-	163829543	1.0	0.979
gene:TraesCS3B03G0376400	Chr3B	163977614	163979353	-	163978483	Chr3B	164208622	164210361	-	164209491	1.0	0.996
gene:TraesCS3B03G0376800	Chr3B	164263609	164264709	+	164264159	Chr3B	164519569	164520669	+	164520119	1.0	0.998
gene:TraesCS3B03G0376900	Chr3B	164600782	164601576	-	164601179	Chr3B	164903528	164904322	-	164903925	1.0	0.996
gene:TraesCS3B03G0377100	Chr3B	164643651	164644034	-	164643842	Chr3B	164933904	164934287	-	164934095	1.0	0.997
gene:TraesCS3B03G0377500	Chr3B	164727272	164728520	-	164727896	Chr3B	165002685	165003933	-	165003309	1.0	0.995
gene:TraesCS3B03G0380100	Chr3B	165971846	165976496	-	165974171	Chr3B	165348250	165352900	-	165350575	1.0	1.0
gene:TraesCS3B03G0380200	Chr3B	165976619	165982484	+	165979551	Chr3B	165353023	165358888	+	165355955	1.0	1.0
gene:TraesCS3B03G0380300	Chr3B	165985692	165990532	+	165988112	Chr3B	165362097	165366941	+	165364519	1.0	0.999
gene:TraesCS3B03G0381100	Chr3B	166183586	166184416	-	166184001	Chr3B	165559124	165559954	-	165559539	1.0	0.998
gene:TraesCS3B03G0381200	Chr3B	166186884	166188023	-	166187453	Chr3B	165562439	165563578	-	165563008	1.0	1.0
gene:TraesCS3B03G0381700	Chr3B	166199605	166202687	+	166201146	Chr3B	165575160	165578248	+	165576704	1.0	0.998
gene:TraesCS3B03G0381900	Chr3B	166219334	166220089	-	166219711	Chr3B	165595854	165596609	-	165596231	1.0	0.994
gene:TraesCS3B03G0382100	Chr3B	166246384	166248390	+	166247387	Chr3B	165614005	165615981	+	165614993	0.983	0.978
gene:TraesCS3B03G0382300	Chr3B	166366749	166367698	-	166367223	Chr3B	165744795	165745745	-	165745270	1.0	0.997
gene:TraesCS3B03G0382400	Chr3B	166422083	166428897	-	166425490	Chr3B	165812384	165819199	-	165815791	1.0	0.996
gene:TraesCS3B03G0382500	Chr3B	166524559	166525113	+	166524836	Chr3B	165914315	165914869	+	165914592	1.0	0.996
gene:TraesCS3B03G0382600	Chr3B	166776495	166780808	+	166778651	Chr3B	166178712	166183025	+	166180868	1.0	1.0
gene:TraesCS3B03G0382800	Chr3B	167174778	167175663	-	167175220	Chr3B	166581627	166582512	-	166582069	1.0	0.998
gene:TraesCS3B03G0382900	Chr3B	167277923	167280365	-	167279144	Chr3B	166685645	166688090	-	166686867	1.0	0.999
gene:TraesCS3B03G0383200	Chr3B	167410734	167411459	+	167411096	Chr3B	166841505	166842230	+	166841867	1.0	1.0
gene:TraesCS3B03G0383400	Chr3B	168318861	168327412	+	168323136	Chr3B	167727321	167735510	+	167731415	0.999	0.997
gene:TraesCS3B03G0383800	Chr3B	168374659	168404598	+	168389628	Chr3B	167756313	167774263	+	167765288	0.999	0.996
gene:TraesCS3B03G0384800	Chr3B	168613212	168618171	-	168615691	Chr3B	168014576	168019535	-	168017055	1.0	0.995
gene:TraesCS3B03G0385500	Chr3B	169404230	169408468	+	169406349	Chr3B	168742993	168747231	+	168745112	1.0	0.999
gene:TraesCS3B03G0385800	Chr3B	169507212	169511648	+	169509430	Chr3B	168860152	168864598	+	168862375	1.0	0.994
gene:TraesCS3B03G0386200	Chr3B	169652205	169655131	+	169653668	Chr3B	169003771	169006697	+	169005234	1.0	1.0
gene:TraesCS3B03G0386300	Chr3B	169660625	169662568	+	169661596	Chr3B	169021254	169023197	+	169022225	1.0	0.997
gene:TraesCS3B03G0386400	Chr3B	169661050	169663385	-	169662217	Chr3B	169021679	169024014	-	169022846	1.0	0.997
gene:TraesCS3B03G0386500	Chr3B	169663567	169667485	-	169665526	Chr3B	169024196	169028119	-	169026157	1.0	0.998
gene:TraesCS3B03G0386700	Chr3B	169949397	169956628	+	169953012	Chr3B	169343642	169350905	+	169347273	0.999	0.996
gene:TraesCS3B03G0386800	Chr3B	169958978	169959986	-	169959482	Chr3B	169353261	169354269	-	169353765	1.0	0.997
gene:TraesCS3B03G0387200	Chr3B	170434244	170442557	+	170438400	Chr3B	169831220	169839537	+	169835378	1.0	0.999
gene:TraesCS3B03G0387300	Chr3B	170442785	170451402	+	170447093	Chr3B	169839765	169853718	+	169846741	1.0	1.0
gene:TraesCS3B03G0387400	Chr3B	170453863	170457947	-	170455905	Chr3B	169856179	169860014	-	169858096	1.0	1.0
gene:TraesCS3B03G0387800	Chr3B	171240984	171245594	-	171243289	Chr3B	170642463	170647073	-	170644768	1.0	1.0
gene:TraesCS3B03G0387900	Chr3B	171250386	171251207	+	171250796	Chr3B	170651464	170652285	+	170651874	1.0	1.0
gene:TraesCS3B03G0388100	Chr3B	171303295	171307237	-	171305266	Chr3B	170718332	170722274	-	170720303	1.0	1.0
gene:TraesCS3B03G0388800	Chr3B	171870296	171872992	+	171871644	Chr3B	171283313	171286009	+	171284661	1.0	1.0
gene:TraesCS3B03G0389100	Chr3B	172006225	172009495	+	172007860	Chr3B	171419253	171422523	+	171420888	1.0	1.0
gene:TraesCS3B03G0389200	Chr3B	172089009	172093113	+	172091061	Chr3B	171502051	171506155	+	171504103	1.0	0.999
gene:TraesCS3B03G0389300	Chr3B	172099862	172101297	-	172100579	Chr3B	171512903	171514338	-	171513620	1.0	1.0
gene:TraesCS3B03G0389500	Chr3B	172247786	172249093	-	172248439	Chr3B	171660843	171662150	-	171661496	1.0	1.0
gene:TraesCS3B03G0389600	Chr3B	172354078	172355766	+	172354922	Chr3B	171767145	171768833	+	171767989	1.0	1.0
gene:TraesCS3B03G0389700	Chr3B	172372104	172373513	-	172372808	Chr3B	171785189	171786598	-	171785893	1.0	1.0
gene:TraesCS3B03G0390200	Chr3B	172526788	172529898	+	172528343	Chr3B	171939924	171943034	+	171941479	1.0	1.0
gene:TraesCS3B03G0390300	Chr3B	172553885	172556281	-	172555083	Chr3B	171966514	171968910	-	171967712	1.0	0.998
gene:TraesCS3B03G0390400	Chr3B	172571959	172574318	-	172573138	Chr3B	171984274	171986635	-	171985454	1.0	0.999
gene:TraesCS3B03G0390700	Chr3B	172876897	172878883	-	172877890	Chr3B	172272789	172276443	-	172274616	0.999	0.998
gene:TraesCS3B03G0390900	Chr3B	173042532	173044679	-	173043605	Chr3B	172433502	172435646	-	172434574	1.0	0.997
gene:TraesCS3B03G0391300	Chr3B	173111868	173112101	-	173111984	Chr3B	172503005	172503240	-	172503122	1.0	0.991
gene:TraesCS3B03G0391400	Chr3B	173112339	173116236	-	173114287	Chr3B	172503478	172507374	-	172505426	1.0	0.998
gene:TraesCS3B03G0391700	Chr3B	173196551	173198715	-	173197633	Chr3B	172587270	172589431	-	172588350	1.0	0.995
gene:TraesCS3B03G0391800	Chr3B	173365526	173366285	-	173365905	Chr3B	172754746	172755505	-	172755125	1.0	0.995
gene:TraesCS3B03G0391900	Chr3B	173367441	173370137	-	173368789	Chr3B	172756661	172759364	-	172758012	0.999	0.988
gene:TraesCS3B03G0392000	Chr3B	173373656	173377980	-	173375818	Chr3B	172762879	172767209	-	172765044	1.0	0.997
gene:TraesCS3B03G0392100	Chr3B	173380096	173388776	+	173384436	Chr3B	172769324	172778013	+	172773668	0.999	0.996
gene:TraesCS3B03G0392400	Chr3B	173506495	173509715	+	173508105	Chr3B	172882599	172885817	+	172884208	1.0	0.998
gene:TraesCS3B03G0392500	Chr3B	173529236	173529616	-	173529426	Chr3B	172905626	172906005	-	172905815	0.997	0.981
gene:TraesCS3B03G0392900	Chr3B	173955579	173958210	+	173956894	Chr3B	173378601	173381232	+	173379916	1.0	0.996
gene:TraesCS3B03G0393400	Chr3B	174252213	174253488	+	174252850	Chr3B	173674043	173675318	+	173674680	1.0	1.0
gene:TraesCS3B03G0393700	Chr3B	174353482	174354475	+	174353978	Chr3B	173774832	173775825	+	173775328	1.0	1.0
gene:TraesCS3B03G0394100	Chr3B	174369683	174370312	+	174369997	Chr3B	173791035	173791664	+	173791349	1.0	1.0
gene:TraesCS3B03G0394800	Chr3B	174442140	174442772	+	174442456	Chr3B	173863550	173864182	+	173863866	1.0	1.0
gene:TraesCS3B03G0394900	Chr3B	174589361	174589771	+	174589566	Chr3B	174010863	174011273	+	174011068	1.0	1.0
gene:TraesCS3B03G0395300	Chr3B	174883355	174884296	+	174883825	Chr3B	174294085	174295026	+	174294555	1.0	0.997
gene:TraesCS3B03G0395600	Chr3B	175393900	175396172	+	175395036	Chr3B	174817706	174819974	+	174818840	1.0	1.0
gene:TraesCS3B03G0395700	Chr3B	175396329	175400605	-	175398467	Chr3B	174820129	174824406	-	174822267	1.0	0.998
gene:TraesCS3B03G0395800	Chr3B	175426593	175443497	-	175435045	Chr3B	174850431	174867351	-	174858891	1.0	0.999
gene:TraesCS3B03G0396200	Chr3B	176147625	176148609	+	176148117	Chr3B	175635252	175636236	+	175635744	1.0	0.998
gene:TraesCS3B03G0397000	Chr3B	177891898	177896320	-	177894109	Chr3B	177659437	177663891	-	177661664	1.0	0.988
gene:TraesCS3B03G0397100	Chr3B	177902623	177909684	-	177906153	Chr3B	177670171	177677231	-	177673701	0.999	0.997
gene:TraesCS3B03G0397200	Chr3B	178025591	178028498	-	178027044	Chr3B	177793083	177795990	-	177794536	1.0	0.997
gene:TraesCS3B03G0397400	Chr3B	178242472	178245059	-	178243765	Chr3B	178038393	178040980	-	178039686	1.0	0.998
gene:TraesCS3B03G0397500	Chr3B	178254856	178262784	-	178258820	Chr3B	178050784	178058659	-	178054721	1.0	0.999
gene:TraesCS3B03G0397900	Chr3B	178296851	178297607	+	178297229	Chr3B	178092768	178093524	+	178093146	1.0	1.0
gene:TraesCS3B03G0398000	Chr3B	178394704	178396551	-	178395627	Chr3B	178190856	178192703	-	178191779	1.0	1.0
gene:TraesCS3B03G0398100	Chr3B	178425772	178426902	-	178426337	Chr3B	178209696	178210826	-	178210261	1.0	0.998
gene:TraesCS3B03G0398200	Chr3B	178449244	178450697	+	178449970	Chr3B	178233186	178234639	+	178233912	1.0	1.0
gene:TraesCS3B03G0398300	Chr3B	178450283	178455610	-	178452946	Chr3B	178234225	178239595	-	178236910	1.0	0.998
gene:TraesCS3B03G0398400	Chr3B	178456383	178457198	-	178456790	Chr3B	178240367	178241182	-	178240774	1.0	1.0
gene:TraesCS3B03G0398700	Chr3B	178495230	178495709	-	178495469	Chr3B	178279258	178279737	-	178279497	1.0	0.997
gene:TraesCS3B03G0399100	Chr3B	178981829	178987927	-	178984878	Chr3B	178704718	178710817	-	178707767	1.0	0.998
gene:TraesCS3B03G0399200	Chr3B	179196007	179197358	+	179196682	Chr3B	178883511	178884863	+	178884187	1.0	0.995
gene:TraesCS3B03G0399500	Chr3B	179400023	179404577	+	179402300	Chr3B	179115271	179119825	+	179117548	1.0	0.999
gene:TraesCS3B03G0399700	Chr3B	179470159	179472322	-	179471240	Chr3B	179190542	179192705	-	179191623	1.0	1.0
gene:TraesCS3B03G0399800	Chr3B	179599325	179600563	-	179599944	Chr3B	179319689	179320927	-	179320308	1.0	0.989
gene:TraesCS3B03G0400200	Chr3B	179873884	179874631	-	179874257	Chr3B	179612787	179613534	-	179613160	1.0	0.998
gene:TraesCS3B03G0400400	Chr3B	179876244	179876653	-	179876448	Chr3B	179615147	179615557	-	179615352	1.0	0.99
gene:TraesCS3B03G0401100	Chr3B	180002586	180011541	-	180007063	Chr3B	179729976	179735479	-	179732727	0.999	0.989
gene:TraesCS3B03G0401400	Chr3B	180407327	180411289	-	180409308	Chr3B	180076828	180080737	-	180078782	0.966	0.943
gene:TraesCS3B03G0401500	Chr3B	180412677	180423950	-	180418313	Chr3B	180082113	180089603	-	180085858	0.999	0.997
gene:TraesCS3B03G0401700	Chr3B	180860904	180862809	+	180861856	Chr3B	180509640	180511545	+	180510592	1.0	0.996
gene:TraesCS3B03G0402300	Chr3B	180980488	180982456	+	180981472	Chr3B	180611662	180613629	+	180612645	0.999	0.997
gene:TraesCS3B03G0402400	Chr3B	180984170	180984577	+	180984373	Chr3B	180615344	180615736	+	180615540	0.963	0.963
gene:TraesCS3B03G0402800	Chr3B	181085600	181085996	-	181085798	Chr3B	180700208	180700604	-	180700406	1.0	0.997
gene:TraesCS3B03G0403300	Chr3B	181149056	181150803	+	181149929	Chr3B	180764297	180766119	+	180765208	0.999	0.995
gene:TraesCS3B03G0403500	Chr3B	181156642	181158737	+	181157689	Chr3B	180773843	180776046	+	180774944	0.997	0.987
gene:TraesCS3B03G0403600	Chr3B	181161487	181163012	+	181162249	Chr3B	180778799	180780319	+	180779559	0.996	0.993
gene:TraesCS3B03G0403700	Chr3B	181340889	181344239	+	181342564	Chr3B	180929930	180933260	+	180931595	0.979	0.976
gene:TraesCS3B03G0403800	Chr3B	181344908	181349682	+	181347295	Chr3B	180933929	180938685	+	180936307	0.994	0.994
gene:TraesCS3B03G0403900	Chr3B	181349715	181353540	+	181351627	Chr3B	180938718	180942552	+	180940635	0.999	0.995
gene:TraesCS3B03G0404000	Chr3B	181354710	181355018	-	181354864	Chr3B	180943720	180944028	-	180943874	1.0	1.0
gene:TraesCS3B03G0404300	Chr3B	181377533	181378351	+	181377942	Chr3B	181068979	181069797	+	181069388	1.0	0.996
gene:TraesCS3B03G0404400	Chr3B	181391615	181392325	-	181391970	Chr3B	181083232	181083942	-	181083587	1.0	0.995
gene:TraesCS3B03G0404500	Chr3B	181412674	181415981	-	181414327	Chr3B	181100376	181103683	-	181102029	1.0	0.997
gene:TraesCS3B03G0404600	Chr3B	181543727	181549143	+	181546435	Chr3B	181240475	181245966	+	181243220	1.0	0.99
gene:TraesCS3B03G0404700	Chr3B	181551114	181551824	-	181551469	Chr3B	181247943	181248652	-	181248297	0.998	0.991
gene:TraesCS3B03G0407300	Chr3B	183305708	183309402	+	183307555	Chr3B	183757101	183760803	+	183758952	1.0	0.995
gene:TraesCS3B03G0407400	Chr3B	183309537	183312592	+	183311064	Chr3B	183760938	183764000	+	183762469	1.0	0.995
gene:TraesCS3B03G0407600	Chr3B	183316285	183317162	+	183316723	Chr3B	183767841	183768723	+	183768282	0.997	0.979
gene:TraesCS3B03G0407700	Chr3B	183416209	183416565	+	183416387	Chr3B	183859240	183859607	+	183859423	1.0	0.961
gene:TraesCS3B03G0408300	Chr3B	183510279	183513365	-	183511822	Chr3B	183989435	183992529	-	183990982	1.0	0.996
gene:TraesCS3B03G0408400	Chr3B	183521742	183527588	-	183524665	Chr3B	184009308	184015181	-	184012244	1.0	0.995
gene:TraesCS3B03G0408900	Chr3B	183728064	183731489	-	183729776	Chr3B	184229321	184232743	-	184231032	1.0	0.995
