gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity
gene:TraesCS6B03G0303000	Chr6B	122112481	122113159	+	122112820	Chr6B	118288911	118289589	+	118289250	1.0	0.995
gene:TraesCS6B03G0303300	Chr6B	122347621	122352508	+	122350064	Chr6B	118935874	118943438	+	118939656	0.983	0.965
gene:TraesCS6B03G0304200	Chr6B	122886942	122889354	+	122888148	Chr6B	119378992	119381404	+	119380198	1.0	0.995
gene:TraesCS6B03G0304400	Chr6B	123256303	123272843	-	123264573	Chr6B	119713691	119730016	-	119721853	0.998	0.995
gene:TraesCS6B03G0304800	Chr6B	123295411	123295878	+	123295644	Chr6B	119752572	119753039	+	119752805	1.0	0.997
gene:TraesCS6B03G0305300	Chr6B	123384392	123385062	+	123384727	Chr6B	119826749	119827419	+	119827084	1.0	0.997
gene:TraesCS6B03G0305400	Chr6B	123460161	123461128	+	123460644	Chr6B	119889937	119890904	+	119890420	1.0	0.995
gene:TraesCS6B03G0305600	Chr6B	123525652	123526352	+	123526002	Chr6B	119955067	119955767	+	119955417	1.0	0.989
gene:TraesCS6B03G0305700	Chr6B	123535340	123536140	+	123535740	Chr6B	119963063	119963863	+	119963463	1.0	0.983
gene:TraesCS6B03G0305800	Chr6B	123589923	123594080	+	123592001	Chr6B	120032116	120036272	+	120034194	1.0	0.997
gene:TraesCS6B03G0305900	Chr6B	123593784	123594080	+	123593932	Chr6B	120035976	120036272	+	120036124	1.0	1.0
gene:TraesCS6B03G0306000	Chr6B	123596702	123597812	+	123597257	Chr6B	120038894	120040004	+	120039449	1.0	0.994
gene:TraesCS6B03G0306200	Chr6B	123603605	123604054	+	123603829	Chr6B	120042309	120042758	+	120042533	1.0	0.997
gene:TraesCS6B03G0306300	Chr6B	123607972	123615117	-	123611544	Chr6B	120045459	120052647	-	120049053	1.0	0.999
gene:TraesCS6B03G0306400	Chr6B	123623241	123623714	+	123623477	Chr6B	120060776	120061249	+	120061012	1.0	0.997
gene:TraesCS6B03G0307300	Chr6B	123943448	123946271	-	123944859	Chr6B	120416381	120419254	-	120417817	1.0	0.98
gene:TraesCS6B03G0307800	Chr6B	124572699	124573342	-	124573020	Chr6B	124019907	124020571	+	124020239	0.998	0.965
gene:TraesCS6B03G0307900	Chr6B	124601830	124607705	-	124604767	Chr6B	123985532	123991409	+	123988470	1.0	0.998
gene:TraesCS6B03G0308100	Chr6B	124683624	124684043	+	124683833	Chr6B	123909139	123909558	-	123909348	1.0	1.0
gene:TraesCS6B03G0308200	Chr6B	124688697	124689291	+	124688994	Chr6B	123903891	123904485	-	123904188	1.0	1.0
gene:TraesCS6B03G0308300	Chr6B	124705004	124717494	+	124711249	Chr6B	123875690	123888170	-	123881930	1.0	1.0
gene:TraesCS6B03G0308500	Chr6B	124718185	124718295	+	124718240	Chr6B	123874889	123874999	-	123874944	1.0	1.0
gene:TraesCS6B03G0308700	Chr6B	124870340	124874374	+	124872357	Chr6B	123719050	123723084	-	123721067	1.0	1.0
gene:TraesCS6B03G0308800	Chr6B	124879120	124881459	-	124880289	Chr6B	121329608	121331948	-	121330778	1.0	1.0
gene:TraesCS6B03G0309100	Chr6B	125001692	125003613	-	125002652	Chr6B	121441403	121443345	-	121442374	1.0	0.987
gene:TraesCS6B03G0309500	Chr6B	125275770	125283158	+	125279464	Chr6B	121694837	121702258	+	121698547	1.0	0.997
gene:TraesCS6B03G0310200	Chr6B	125594052	125594579	-	125594315	Chr6B	122040845	122041372	-	122041108	1.0	1.0
gene:TraesCS6B03G0310300	Chr6B	125594815	125594940	-	125594877	Chr6B	122041608	122041733	-	122041670	1.0	1.0
gene:TraesCS6B03G0310400	Chr6B	125718568	125730784	-	125724676	Chr6B	122165358	122177575	-	122171466	1.0	0.999
gene:TraesCS6B03G0310500	Chr6B	125753331	125757695	-	125755513	Chr6B	122200127	122204491	-	122202309	1.0	1.0
gene:TraesCS6B03G0310600	Chr6B	125875066	125878173	-	125876619	Chr6B	122321493	122324600	-	122323046	1.0	0.999
gene:TraesCS6B03G0310800	Chr6B	126058697	126061678	-	126060187	Chr6B	122504561	122507543	-	122506052	1.0	1.0
gene:TraesCS6B03G0312000	Chr6B	126381426	126387293	+	126384359	Chr6B	122827362	122833229	+	122830295	1.0	1.0
gene:TraesCS6B03G0312100	Chr6B	126399059	126404291	+	126401675	Chr6B	122844990	122850222	+	122847606	1.0	1.0
gene:TraesCS6B03G0312200	Chr6B	126404916	126409907	-	126407411	Chr6B	122850852	122855839	-	122853345	1.0	1.0
gene:TraesCS6B03G0312400	Chr6B	126538165	126540234	-	126539199	Chr6B	122983119	122985188	-	122984153	1.0	1.0
gene:TraesCS6B03G0312900	Chr6B	127165913	127168337	-	127167125	Chr6B	131074225	131076649	-	131075437	1.0	1.0
gene:TraesCS6B03G0313000	Chr6B	127221329	127224554	+	127222941	Chr6B	131129621	131132846	+	131131233	1.0	0.999
gene:TraesCS6B03G0313200	Chr6B	127259675	127263614	+	127261644	Chr6B	131167522	131171461	+	131169491	1.0	1.0
gene:TraesCS6B03G0313300	Chr6B	127263772	127264278	-	127264025	Chr6B	131171619	131172125	-	131171872	1.0	1.0
gene:TraesCS6B03G0314000	Chr6B	127595049	127597855	-	127596452	Chr6B	131452808	131455614	-	131454211	1.0	1.0
gene:TraesCS6B03G0314200	Chr6B	127617811	127621378	-	127619594	Chr6B	131475388	131478955	-	131477171	1.0	1.0
gene:TraesCS6B03G0314400	Chr6B	127626583	127626933	-	127626758	Chr6B	131484162	131484512	-	131484337	1.0	1.0
gene:TraesCS6B03G0314500	Chr6B	127764597	127767060	-	127765828	Chr6B	131620818	131623281	-	131622049	1.0	0.999
gene:TraesCS6B03G0314600	Chr6B	127991234	127992842	-	127992038	Chr6B	131854981	131856589	-	131855785	1.0	1.0
gene:TraesCS6B03G0314900	Chr6B	128093713	128096865	+	128095289	Chr6B	131957469	131960619	+	131959044	0.999	0.999
gene:TraesCS6B03G0315000	Chr6B	128097635	128102502	-	128100068	Chr6B	131961389	131965957	-	131963673	1.0	1.0
gene:TraesCS6B03G0315100	Chr6B	128482269	128485769	-	128484019	Chr6B	132342965	132346465	-	132344715	1.0	1.0
gene:TraesCS6B03G0315700	Chr6B	128757907	128759171	-	128758539	Chr6B	132614784	132616056	-	132615420	1.0	0.993
gene:TraesCS6B03G0315900	Chr6B	128766511	128767545	+	128767028	Chr6B	132623396	132624430	+	132623913	1.0	1.0
gene:TraesCS6B03G0316000	Chr6B	128768942	128773396	-	128771169	Chr6B	132625827	132630282	-	132628054	1.0	1.0
gene:TraesCS6B03G0316100	Chr6B	128818773	128820692	-	128819732	Chr6B	132675676	132677595	-	132676635	1.0	1.0
gene:TraesCS6B03G0316300	Chr6B	129004433	129005899	-	129005166	Chr6B	132861336	132862802	-	132862069	1.0	1.0
gene:TraesCS6B03G0316400	Chr6B	129029201	129030043	-	129029622	Chr6B	132886107	132886949	-	132886528	1.0	1.0
gene:TraesCS6B03G0316800	Chr6B	129215585	129217566	-	129216575	Chr6B	133072570	133074551	-	133073560	1.0	1.0
gene:TraesCS6B03G0316900	Chr6B	129255019	129255315	-	129255167	Chr6B	133112004	133112300	-	133112152	1.0	1.0
gene:TraesCS6B03G0317000	Chr6B	129255322	129256113	-	129255717	Chr6B	133112307	133113098	-	133112702	1.0	1.0
gene:TraesCS6B03G0317200	Chr6B	129292090	129294375	-	129293232	Chr6B	133149080	133151365	-	133150222	1.0	1.0
gene:TraesCS6B03G0317400	Chr6B	129297451	129301181	-	129299316	Chr6B	133154441	133158164	-	133156302	1.0	1.0
gene:TraesCS6B03G0317500	Chr6B	129496994	129497311	+	129497152	Chr6B	133353952	133354269	+	133354110	1.0	1.0
gene:TraesCS6B03G0317600	Chr6B	129498567	129511336	-	129504951	Chr6B	133355525	133368294	-	133361909	1.0	1.0
gene:TraesCS6B03G0317900	Chr6B	129520026	129525716	+	129522871	Chr6B	133376984	133382671	+	133379827	1.0	1.0
gene:TraesCS6B03G0318000	Chr6B	129534137	129542740	+	129538438	Chr6B	133391093	133399698	+	133395395	1.0	1.0
gene:TraesCS6B03G0318400	Chr6B	129543303	129547063	-	129545183	Chr6B	133400261	133404021	-	133402141	1.0	1.0
gene:TraesCS6B03G0318900	Chr6B	129624545	129631178	+	129627861	Chr6B	133481478	133488109	+	133484793	1.0	1.0
gene:TraesCS6B03G0319000	Chr6B	129632852	129639765	+	129636308	Chr6B	133489783	133496696	+	133493239	1.0	1.0
gene:TraesCS6B03G0319900	Chr6B	129704989	129707057	+	129706023	Chr6B	133561977	133564045	+	133563011	1.0	1.0
gene:TraesCS6B03G0320600	Chr6B	129877203	129880555	+	129878879	Chr6B	133674312	133677664	+	133675988	1.0	0.997
gene:TraesCS6B03G0320700	Chr6B	129884279	129884902	-	129884590	Chr6B	133681519	133682142	-	133681830	1.0	0.996
gene:TraesCS6B03G0321100	Chr6B	130214242	130217916	+	130216079	Chr6B	125612910	125620460	+	125616685	0.932	0.903
gene:TraesCS6B03G0321300	Chr6B	130294075	130295142	+	130294608	Chr6B	125793243	125794316	+	125793779	1.0	0.993
gene:TraesCS6B03G0321600	Chr6B	130304323	130308440	-	130306381	Chr6B	125803511	125807626	-	125805568	0.999	0.997
gene:TraesCS6B03G0322900	Chr6B	131152603	131153576	+	131153089	Chr6B	126627063	126628023	+	126627543	0.985	0.98
gene:TraesCS6B03G0323000	Chr6B	131153643	131154323	+	131153983	Chr6B	126628090	126628770	+	126628430	1.0	0.997
gene:TraesCS6B03G0323600	Chr6B	131217734	131220168	+	131218951	Chr6B	126644724	126647279	+	126646001	0.995	0.927
gene:TraesCS6B03G0323700	Chr6B	131221967	131224076	-	131223021	Chr6B	126649078	126651193	-	126650135	1.0	0.971
gene:TraesCS6B03G0324300	Chr6B	131343733	131347176	+	131345454	Chr6B	126809418	126812753	+	126811085	0.961	0.957
gene:TraesCS6B03G0324600	Chr6B	131453966	131455213	-	131454589	Chr6B	126960841	126962085	-	126961463	0.997	0.993
gene:TraesCS6B03G0325100	Chr6B	131944234	131951299	-	131947766	Chr6B	125333031	125340120	+	125336575	1.0	0.987
gene:TraesCS6B03G0325200	Chr6B	131951452	131954622	+	131953037	Chr6B	127404515	127407680	+	127406097	0.998	0.996
gene:TraesCS6B03G0325500	Chr6B	132030948	132034380	+	132032664	Chr6B	125272178	125275656	-	125273917	0.999	0.991
gene:TraesCS6B03G0325800	Chr6B	132121523	132126516	-	132124019	Chr6B	125197360	125210637	+	125203998	1.0	0.988
gene:TraesCS6B03G0326000	Chr6B	132413111	132416743	+	132414927	Chr6B	127844128	127847748	+	127845938	0.995	0.977
gene:TraesCS6B03G0326100	Chr6B	132436879	132440584	+	132438731	Chr6B	124732775	124736475	-	124734625	0.996	0.99
gene:TraesCS6B03G0326500	Chr6B	132535940	132537251	-	132536595	Chr6B	124631432	124632743	+	124632087	1.0	0.996
gene:TraesCS6B03G0331400	Chr6B	134990953	134992177	-	134991565	Chr6B	148849707	148850931	+	148850319	1.0	0.998
gene:TraesCS6B03G0334700	Chr6B	136147149	136148495	-	136147822	Chr6B	147739406	147740754	+	147740080	1.0	0.998
gene:TraesCS6B03G0334800	Chr6B	136154614	136158325	+	136156469	Chr6B	147729620	147733280	-	147731450	1.0	0.997
gene:TraesCS6B03G0334900	Chr6B	136167453	136172847	+	136170150	Chr6B	147715099	147720492	-	147717795	1.0	1.0
gene:TraesCS6B03G0335000	Chr6B	136304184	136308100	+	136306142	Chr6B	147579858	147583775	-	147581816	1.0	1.0
gene:TraesCS6B03G0335300	Chr6B	136651101	136658191	+	136654646	Chr6B	147229606	147237231	-	147233418	1.0	1.0
gene:TraesCS6B03G0335500	Chr6B	136762893	136775254	+	136769073	Chr6B	147113770	147126131	-	147119950	1.0	1.0
gene:TraesCS6B03G0335600	Chr6B	136791645	136796809	+	136794227	Chr6B	147091713	147096877	-	147094295	1.0	1.0
gene:TraesCS6B03G0336300	Chr6B	137045508	137048289	-	137046898	Chr6B	146840831	146843612	+	146842221	1.0	1.0
gene:TraesCS6B03G0337000	Chr6B	137476752	137477710	-	137477231	Chr6B	146411388	146412346	+	146411867	1.0	1.0
gene:TraesCS6B03G0338500	Chr6B	137586322	137586570	-	137586446	Chr6B	146301424	146301672	+	146301548	1.0	0.991
gene:TraesCS6B03G0339200	Chr6B	137751845	137753394	-	137752619	Chr6B	146141812	146143356	+	146142584	0.996	0.989
gene:TraesCS6B03G0339700	Chr6B	137947292	137949011	-	137948151	Chr6B	146024182	146025889	+	146025035	0.996	0.984
gene:TraesCS6B03G0339900	Chr6B	138112268	138113509	+	138112888	Chr6B	145758542	145759755	-	145759148	0.975	0.96
gene:TraesCS6B03G0340000	Chr6B	138136428	138136970	+	138136699	Chr6B	145744588	145745130	-	145744859	1.0	0.997
gene:TraesCS6B03G0340300	Chr6B	138142213	138146467	-	138144340	Chr6B	145726511	145730761	+	145728636	1.0	0.996
gene:TraesCS6B03G0340500	Chr6B	138173112	138183686	-	138178399	Chr6B	145704311	145710008	+	145707159	0.982	0.962
gene:TraesCS6B03G0340700	Chr6B	138257836	138259644	-	138258740	Chr6B	144706176	144707984	+	144707080	0.995	0.979
gene:TraesCS6B03G0340800	Chr6B	138266445	138272206	-	138269325	Chr6B	144693831	144699592	+	144696711	1.0	0.998
gene:TraesCS6B03G0341300	Chr6B	138501006	138504639	+	138502822	Chr6B	144462724	144466349	-	144464536	0.998	0.992
gene:TraesCS6B03G0341700	Chr6B	138712623	138726472	+	138719547	Chr6B	144278613	144285489	-	144282051	1.0	0.998
gene:TraesCS6B03G0342100	Chr6B	138934799	138945559	+	138940179	Chr6B	144087864	144098380	-	144093122	1.0	0.997
gene:TraesCS6B03G0342200	Chr6B	138980174	138982904	+	138981539	Chr6B	144050918	144053647	-	144052282	0.999	0.998
gene:TraesCS6B03G0342800	Chr6B	139164798	139166051	+	139165424	Chr6B	143881098	143882311	-	143881704	0.968	0.96
gene:TraesCS6B03G0342900	Chr6B	139171673	139174048	-	139172860	Chr6B	143872142	143874517	+	143873329	1.0	0.997
gene:TraesCS6B03G0345900	Chr6B	140285251	140286411	+	140285831	Chr6B	143333359	143334519	-	143333939	1.0	1.0
gene:TraesCS6B03G0346000	Chr6B	140302796	140305733	-	140304264	Chr6B	143314028	143316943	+	143315485	0.989	0.989
gene:TraesCS6B03G0347400	Chr6B	140926973	140930923	+	140928948	Chr6B	142929456	142933428	-	142931442	0.999	0.987
gene:TraesCS6B03G0347600	Chr6B	140932867	140935490	-	140934178	Chr6B	142924886	142927509	+	142926197	0.997	0.989
gene:TraesCS6B03G0347700	Chr6B	140937102	140943232	-	140940167	Chr6B	142917143	142923273	+	142920208	1.0	0.999
gene:TraesCS6B03G0347900	Chr6B	141126429	141126980	+	141126704	Chr6B	142723392	142723943	-	142723667	1.0	0.995
gene:TraesCS6B03G0348200	Chr6B	141174369	141174909	+	141174639	Chr6B	142675578	142676118	-	142675848	1.0	1.0
gene:TraesCS6B03G0348700	Chr6B	141298129	141298895	+	141298512	Chr6B	142570056	142570822	-	142570439	1.0	0.994
gene:TraesCS6B03G0348800	Chr6B	141317271	141317727	+	141317499	Chr6B	142560043	142560499	-	142560271	1.0	1.0
gene:TraesCS6B03G0348900	Chr6B	141516525	141518816	+	141517670	Chr6B	142370123	142372414	-	142371268	1.0	0.997
gene:TraesCS6B03G0349300	Chr6B	141662416	141666727	+	141664571	Chr6B	142234482	142238791	-	142236636	0.999	0.994
gene:TraesCS6B03G0349400	Chr6B	141667040	141673100	-	141670070	Chr6B	142228020	142234092	+	142231056	1.0	0.993
gene:TraesCS6B03G0349700	Chr6B	141745592	141746380	+	141745986	Chr6B	142145136	142145924	-	142145530	1.0	1.0
gene:TraesCS6B03G0349800	Chr6B	141756394	141758480	+	141757437	Chr6B	142133036	142135114	-	142134075	0.982	0.961
gene:TraesCS6B03G0349900	Chr6B	141798529	141800239	-	141799384	Chr6B	142091336	142093032	+	142092184	0.989	0.979
gene:TraesCS6B03G0350000	Chr6B	141903250	141904782	-	141904016	Chr6B	141985858	141987390	+	141986624	1.0	0.998
gene:TraesCS6B03G0350100	Chr6B	141918004	141931853	-	141924928	Chr6B	141965585	141976022	+	141970803	1.0	0.994
gene:TraesCS6B03G0350600	Chr6B	142248838	142253206	-	142251022	Chr6B	141644627	141648995	+	141646811	1.0	1.0
gene:TraesCS6B03G0350700	Chr6B	142255863	142259530	-	142257696	Chr6B	141638303	141641970	+	141640136	1.0	1.0
gene:TraesCS6B03G0350800	Chr6B	142297987	142304594	+	142301290	Chr6B	141593233	141599841	-	141596537	1.0	1.0
gene:TraesCS6B03G0350900	Chr6B	142306381	142309177	-	142307779	Chr6B	141588661	141591446	+	141590053	1.0	1.0
gene:TraesCS6B03G0351200	Chr6B	142319188	142328841	-	142324014	Chr6B	141569119	141578645	+	141573882	0.989	0.987
gene:TraesCS6B03G0353500	Chr6B	144436175	144438160	-	144437167	Chr6B	138391971	138393956	+	138392963	1.0	1.0
gene:TraesCS6B03G0354900	Chr6B	145916221	145919796	+	145918008	Chr6B	137469796	137473373	-	137471584	1.0	1.0
gene:TraesCS6B03G0356000	Chr6B	146280831	146281658	-	146281244	Chr6B	137093138	137093965	+	137093551	1.0	0.989
gene:TraesCS6B03G0356200	Chr6B	146302882	146315298	-	146309090	Chr6B	137076430	137088147	+	137082288	0.97	0.953
gene:TraesCS6B03G0356300	Chr6B	146442376	146444110	+	146443243	Chr6B	136817298	136819040	-	136818169	1.0	0.984
gene:TraesCS6B03G0356400	Chr6B	146444299	146452150	-	146448224	Chr6B	136809272	136817109	+	136813190	0.998	0.996
gene:TraesCS6B03G0356800	Chr6B	146688981	146692937	+	146690959	Chr6B	136566281	136570238	-	136568259	1.0	0.997
gene:TraesCS6B03G0356900	Chr6B	146694902	146709094	-	146701998	Chr6B	136550134	136564329	+	136557231	1.0	0.997
gene:TraesCS6B03G0364700	Chr6B	150854776	150860221	+	150857498	Chr6B	152549517	152554963	+	152552240	1.0	0.999
gene:TraesCS6B03G0365000	Chr6B	150886544	150887011	-	150886777	Chr6B	152579106	152579573	-	152579339	1.0	0.997
gene:TraesCS6B03G0365300	Chr6B	150924352	150928919	+	150926635	Chr6B	152596234	152600801	+	152598517	0.999	0.993
gene:TraesCS6B03G0366700	Chr6B	152092296	152098866	+	152095581	Chr6B	153215295	153221860	+	153218577	1.0	0.996
gene:TraesCS6B03G0366800	Chr6B	152102997	152118575	-	152110786	Chr6B	153226027	153243330	-	153234678	1.0	0.997
gene:TraesCS6B03G0367200	Chr6B	152587010	152599155	+	152593082	Chr6B	153725686	153737802	+	153731744	1.0	0.996
gene:TraesCS6B03G0367400	Chr6B	152647097	152651195	+	152649146	Chr6B	153804215	153808336	+	153806275	1.0	0.988
gene:TraesCS6B03G0367500	Chr6B	152787837	152791870	-	152789853	Chr6B	153932656	153936689	-	153934672	1.0	0.998
gene:TraesCS6B03G0367600	Chr6B	152960480	152963466	+	152961973	Chr6B	154113719	154116698	+	154115208	1.0	0.997
gene:TraesCS6B03G0367800	Chr6B	153525934	153530103	+	153528018	Chr6B	154358217	154362386	+	154360301	1.0	0.992
gene:TraesCS6B03G0367900	Chr6B	153530803	153532690	+	153531746	Chr6B	154363086	154364973	+	154364029	1.0	0.995
gene:TraesCS6B03G0368500	Chr6B	153830057	153835336	+	153832696	Chr6B	154741707	154746963	+	154744335	0.99	0.986
gene:TraesCS6B03G0368800	Chr6B	153906685	153909958	+	153908321	Chr6B	154749572	154752843	+	154751207	0.998	0.995
gene:TraesCS6B03G0369000	Chr6B	154025356	154029422	+	154027389	Chr6B	154860372	154864450	+	154862411	1.0	0.969
gene:TraesCS6B03G0369100	Chr6B	154248706	154249150	-	154248928	Chr6B	155079997	155080441	-	155080219	1.0	0.972
gene:TraesCS6B03G0369200	Chr6B	154273469	154274774	+	154274121	Chr6B	155104894	155106207	+	155105550	1.0	0.996
gene:TraesCS6B03G0370300	Chr6B	154950497	154957995	+	154954246	Chr6B	155811072	155818778	+	155814925	1.0	0.995
gene:TraesCS6B03G0370800	Chr6B	154996907	154999639	-	154998273	Chr6B	155854415	155857148	-	155855781	0.999	0.996
gene:TraesCS6B03G0371600	Chr6B	155352494	155355594	+	155354044	Chr6B	156243703	156246779	+	156245241	1.0	0.994
gene:TraesCS6B03G0372100	Chr6B	155393656	155408992	-	155401324	Chr6B	156273406	156284082	-	156278744	0.964	0.914
gene:TraesCS6B03G0372200	Chr6B	155464743	155473037	+	155468890	Chr6B	156336073	156344367	+	156340220	1.0	0.993
gene:TraesCS6B03G0372400	Chr6B	155488453	155489155	+	155488804	Chr6B	156359768	156360470	+	156360119	1.0	1.0
gene:TraesCS6B03G0372600	Chr6B	155689255	155690413	+	155689834	Chr6B	156441565	156442723	+	156442144	1.0	0.999
gene:TraesCS6B03G0373000	Chr6B	155808668	155810759	+	155809713	Chr6B	156549094	156551187	+	156550140	1.0	0.999
gene:TraesCS6B03G0373100	Chr6B	155851856	155852680	+	155852268	Chr6B	156591866	156592690	+	156592278	1.0	0.994
gene:TraesCS6B03G0373200	Chr6B	155954732	155955937	+	155955334	Chr6B	156717810	156719015	+	156718412	1.0	0.997
gene:TraesCS6B03G0373400	Chr6B	156228949	156229245	-	156229097	Chr6B	156991003	156991294	-	156991148	0.983	0.983
gene:TraesCS6B03G0373700	Chr6B	156298788	156300494	+	156299641	Chr6B	157063269	157064975	+	157064122	1.0	0.998
gene:TraesCS6B03G0373800	Chr6B	156329773	156331034	+	156330403	Chr6B	157094072	157095314	+	157094693	0.984	0.977
gene:TraesCS6B03G0374300	Chr6B	156739812	156741576	-	156740694	Chr6B	157342015	157343796	-	157342905	0.995	0.978
gene:TraesCS6B03G0374500	Chr6B	156846376	156849697	+	156848036	Chr6B	157679038	157682661	+	157680849	1.0	0.989
gene:TraesCS6B03G0374700	Chr6B	156906361	156910784	+	156908572	Chr6B	157722497	157726937	+	157724717	1.0	0.993
gene:TraesCS6B03G0374800	Chr6B	157200502	157205509	+	157203005	Chr6B	157970920	157975954	+	157973437	1.0	0.981
gene:TraesCS6B03G0374900	Chr6B	157206985	157210136	-	157208560	Chr6B	157979358	157982521	-	157980939	0.998	0.997
gene:TraesCS6B03G0376000	Chr6B	157370892	157377367	-	157374129	Chr6B	158105851	158112326	-	158109088	0.999	0.998
gene:TraesCS6B03G0376200	Chr6B	157445463	157450518	+	157447990	Chr6B	158218067	158223218	+	158220642	1.0	0.995
gene:TraesCS6B03G0376300	Chr6B	157451773	157458211	+	157454992	Chr6B	158224482	158230889	+	158227685	0.99	0.989
gene:TraesCS6B03G0377100	Chr6B	157676623	157682327	+	157679475	Chr6B	158458081	158463784	+	158460932	1.0	1.0
gene:TraesCS6B03G0378500	Chr6B	157950722	157952293	+	157951507	Chr6B	158658922	158660608	+	158659765	1.0	0.99
gene:TraesCS6B03G0378800	Chr6B	158081514	158083813	-	158082663	Chr6B	158795762	158798061	-	158796911	1.0	0.996
gene:TraesCS6B03G0378900	Chr6B	158145272	158153627	+	158149449	Chr6B	158858969	158871804	+	158865386	1.0	0.998
gene:TraesCS6B03G0379100	Chr6B	158249135	158253351	-	158251243	Chr6B	158967293	158971509	-	158969401	1.0	0.994
gene:TraesCS6B03G0379200	Chr6B	158255034	158261470	-	158258252	Chr6B	158973197	158979634	-	158976415	1.0	0.998
gene:TraesCS6B03G0379700	Chr6B	158690636	158691286	-	158690961	Chr6B	159426443	159427093	-	159426768	1.0	1.0
gene:TraesCS6B03G0380000	Chr6B	159369012	159369963	+	159369487	Chr6B	160087633	160088588	+	160088110	1.0	0.991
gene:TraesCS6B03G0380500	Chr6B	160013390	160018949	-	160016169	Chr6B	160732990	160738549	-	160735769	1.0	0.998
gene:TraesCS6B03G0381800	Chr6B	161066931	161068940	-	161067935	Chr6B	161809877	161811885	-	161810881	0.999	0.973
gene:TraesCS6B03G0382900	Chr6B	161613190	161616193	-	161614691	Chr6B	162334838	162337841	-	162336339	1.0	0.999
gene:TraesCS6B03G0383100	Chr6B	161813681	161819886	-	161816783	Chr6B	162505364	162511569	-	162508466	1.0	0.998
gene:TraesCS6B03G0383200	Chr6B	161821431	161839611	-	161830521	Chr6B	162513129	162529191	-	162521160	0.977	0.971
gene:TraesCS6B03G0383400	Chr6B	162279441	162281668	-	162280554	Chr6B	162985256	162987484	-	162986370	1.0	0.996
gene:TraesCS6B03G0383800	Chr6B	162320215	162333807	+	162327011	Chr6B	163025748	163038867	+	163032307	0.997	0.995
gene:TraesCS6B03G0384100	Chr6B	162335609	162338913	-	162337261	Chr6B	163040669	163043973	-	163042321	1.0	0.999
gene:TraesCS6B03G0384200	Chr6B	162426197	162429328	-	162427762	Chr6B	163125669	163128800	-	163127234	1.0	0.984
gene:TraesCS6B03G0384300	Chr6B	162428856	162429609	+	162429232	Chr6B	163128328	163129081	+	163128704	1.0	0.988
gene:TraesCS6B03G0384600	Chr6B	162468046	162471249	-	162469647	Chr6B	163173259	163176462	-	163174860	1.0	0.997
gene:TraesCS6B03G0385000	Chr6B	162599261	162602431	-	162600846	Chr6B	163299358	163302527	-	163300942	0.999	0.998
gene:TraesCS6B03G0385200	Chr6B	162703032	162706305	-	162704668	Chr6B	163402436	163405709	-	163404072	1.0	0.998
gene:TraesCS6B03G0385400	Chr6B	162735421	162739035	-	162737228	Chr6B	163417908	163421522	-	163419715	1.0	0.999
gene:TraesCS6B03G0385500	Chr6B	162787266	162790790	-	162789028	Chr6B	163469848	163473372	-	163471610	1.0	0.999
gene:TraesCS6B03G0385600	Chr6B	162981954	162982244	-	162982099	Chr6B	163678057	163678347	-	163678202	1.0	1.0
gene:TraesCS6B03G0385800	Chr6B	163072792	163076241	-	163074516	Chr6B	163766677	163770126	-	163768401	1.0	0.999
gene:TraesCS6B03G0386400	Chr6B	163154659	163159258	-	163156958	Chr6B	163848090	163852689	-	163850389	1.0	0.998
gene:TraesCS6B03G0386600	Chr6B	163176500	163179589	-	163178044	Chr6B	163870151	163873240	-	163871695	1.0	0.996
gene:TraesCS6B03G0387600	Chr6B	163600131	163605333	-	163602732	Chr6B	164313753	164318952	-	164316352	1.0	1.0
gene:TraesCS6B03G0387800	Chr6B	163641755	163652373	+	163647064	Chr6B	164355379	164366004	+	164360691	1.0	1.0
gene:TraesCS6B03G0387900	Chr6B	163707403	163710215	-	163708809	Chr6B	164422245	164425057	-	164423651	1.0	1.0
gene:TraesCS6B03G0388200	Chr6B	163822764	163823015	+	163822889	Chr6B	164537585	164537836	+	164537710	1.0	1.0
gene:TraesCS6B03G0388300	Chr6B	163823167	163824624	-	163823895	Chr6B	164537988	164539445	-	164538716	1.0	1.0
gene:TraesCS6B03G0394200	Chr6B	164897156	164898230	+	164897693	Chr6B	166744470	166745544	+	166745007	1.0	0.997
gene:TraesCS6B03G0395100	Chr6B	165166189	165167948	+	165167068	Chr6B	167051553	167053314	+	167052433	0.992	0.967
gene:TraesCS6B03G0395200	Chr6B	165175662	165175772	+	165175717	Chr6B	167066827	167066937	+	167066882	1.0	0.99
gene:TraesCS6B03G0395300	Chr6B	165175662	165175772	+	165175717	Chr6B	167066827	167066937	+	167066882	1.0	0.99
gene:TraesCS6B03G0395400	Chr6B	165185537	165185827	+	165185682	Chr6B	167084140	167084430	+	167084285	1.0	1.0
gene:TraesCS6B03G0395600	Chr6B	165212887	165212997	+	165212942	Chr6B	167093269	167093379	+	167093324	1.0	0.99
gene:TraesCS6B03G0396200	Chr6B	165319470	165321977	+	165320723	Chr6B	167207686	167210193	+	167208939	1.0	0.997
