gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity
gene:TraesCS3D03G0344000	Chr3D	131883188	131883830	-	131883509	Chr3D	136780663	136781305	-	136780984	1.0	1.0
gene:TraesCS3D03G0343900	Chr3D	131882142	131886173	-	131884157	Chr3D	136779617	136783648	-	136781632	1.0	1.0
gene:TraesCS3D03G0344500	Chr3D	131959491	131964081	-	131961786	Chr3D	136856786	136861376	-	136859081	1.0	1.0
gene:TraesCS3D03G0344700	Chr3D	131999529	132009532	+	132004530	Chr3D	136896821	136906824	+	136901822	1.0	1.0
gene:TraesCS3D03G0345200	Chr3D	132123748	132124893	+	132124320	Chr3D	137020686	137021831	+	137021258	1.0	1.0
gene:TraesCS3D03G0345500	Chr3D	132328370	132331943	-	132330156	Chr3D	137225338	137228911	-	137227124	1.0	1.0
gene:TraesCS3D03G0345700	Chr3D	132676664	132685068	+	132680866	Chr3D	137573596	137582000	+	137577798	1.0	1.0
gene:TraesCS3D03G0346100	Chr3D	132796546	132797398	+	132796972	Chr3D	137693526	137694378	+	137693952	1.0	1.0
gene:TraesCS3D03G0346300	Chr3D	133049623	133050357	+	133049990	Chr3D	137946713	137947447	+	137947080	1.0	0.998
gene:TraesCS3D03G0346400	Chr3D	133055288	133057528	+	133056408	Chr3D	137952379	137954619	+	137953499	1.0	1.0
gene:TraesCS3D03G0346500	Chr3D	133115934	133124714	+	133120324	Chr3D	138013002	138021782	+	138017392	1.0	0.998
gene:TraesCS3D03G0346600	Chr3D	133125140	133126896	-	133126018	Chr3D	138022208	138023964	-	138023086	1.0	0.999
gene:TraesCS3D03G0346800	Chr3D	133145757	133146289	-	133146023	Chr3D	138042825	138043357	-	138043091	1.0	1.0
gene:TraesCS3D03G0347000	Chr3D	133422015	133424262	+	133423138	Chr3D	138482268	138484516	+	138483392	1.0	1.0
gene:TraesCS3D03G0347100	Chr3D	133425218	133426122	+	133425670	Chr3D	138485472	138486376	+	138485924	1.0	1.0
gene:TraesCS3D03G0347200	Chr3D	133430296	133434519	+	133432407	Chr3D	138490551	138494774	+	138492662	1.0	1.0
gene:TraesCS3D03G0347300	Chr3D	133435290	133445858	-	133440574	Chr3D	138495545	138506092	-	138500818	1.0	1.0
gene:TraesCS3D03G0347400	Chr3D	133625123	133627424	-	133626273	Chr3D	138684283	138686584	-	138685433	1.0	1.0
gene:TraesCS3D03G0347600	Chr3D	134050965	134063359	-	134057162	Chr3D	139102304	139114698	-	139108501	1.0	1.0
gene:TraesCS3D03G0349200	Chr3D	134596482	134608173	+	134602327	Chr3D	139643234	139654907	+	139649070	1.0	1.0
gene:TraesCS3D03G0349300	Chr3D	134689398	134690351	+	134689874	Chr3D	139736190	139737143	+	139736666	1.0	1.0
gene:TraesCS3D03G0349500	Chr3D	135005360	135017510	+	135011435	Chr3D	140052018	140064168	+	140058093	1.0	1.0
gene:TraesCS3D03G0349800	Chr3D	135068261	135070209	+	135069235	Chr3D	140114942	140116890	+	140115916	1.0	1.0
gene:TraesCS3D03G0349900	Chr3D	135070248	135076090	+	135073169	Chr3D	140116929	140122488	+	140119708	1.0	1.0
gene:TraesCS3D03G0350200	Chr3D	135110542	135111159	-	135110850	Chr3D	140156924	140157541	-	140157232	1.0	0.998
gene:TraesCS3D03G0350400	Chr3D	135169165	135170468	+	135169816	Chr3D	140215576	140216879	+	140216227	1.0	1.0
gene:TraesCS3D03G0350900	Chr3D	135368903	135369649	-	135369276	Chr3D	140415323	140416069	-	140415696	1.0	1.0
gene:TraesCS3D03G0351100	Chr3D	135470778	135472703	-	135471740	Chr3D	140517203	140519128	-	140518165	1.0	1.0
gene:TraesCS3D03G0351200	Chr3D	135525813	135527464	+	135526638	Chr3D	140572224	140573875	+	140573049	1.0	1.0
gene:TraesCS3D03G0351300	Chr3D	135551571	135553088	-	135552329	Chr3D	140597992	140599509	-	140598750	1.0	1.0
gene:TraesCS3D03G0352000	Chr3D	135874338	135881242	+	135877790	Chr3D	140918331	140925243	+	140921787	1.0	1.0
gene:TraesCS3D03G0352100	Chr3D	135881696	135888763	+	135885229	Chr3D	140925697	140932784	+	140929240	1.0	0.998
gene:TraesCS3D03G0352300	Chr3D	136141612	136144673	-	136143142	Chr3D	141182903	141185964	-	141184433	1.0	1.0
gene:TraesCS3D03G0352400	Chr3D	136233775	136238444	+	136236109	Chr3D	141275083	141279752	+	141277417	1.0	1.0
gene:TraesCS3D03G0352600	Chr3D	136258085	136259638	-	136258861	Chr3D	141299519	141301072	-	141300295	1.0	1.0
gene:TraesCS3D03G0352700	Chr3D	136367827	136373477	-	136370652	Chr3D	141405310	141410960	-	141408135	1.0	1.0
gene:TraesCS3D03G0352900	Chr3D	136540896	136542307	-	136541601	Chr3D	141578424	141579835	-	141579129	1.0	1.0
gene:TraesCS3D03G0353200	Chr3D	136762030	136766346	-	136764188	Chr3D	141797711	141802027	-	141799869	1.0	0.999
gene:TraesCS3D03G0353400	Chr3D	136899830	136901783	+	136900806	Chr3D	141935351	141937304	+	141936327	1.0	1.0
gene:TraesCS3D03G0353600	Chr3D	136902284	136908036	-	136905160	Chr3D	141937805	141943557	-	141940681	1.0	1.0
gene:TraesCS3D03G0353700	Chr3D	136913193	136918299	-	136915746	Chr3D	141948662	141953768	-	141951215	1.0	1.0
gene:TraesCS3D03G0353800	Chr3D	137064955	137065254	-	137065104	Chr3D	142100456	142100755	-	142100605	1.0	1.0
gene:TraesCS3D03G0354000	Chr3D	137218420	137223942	+	137221181	Chr3D	142253212	142258500	+	142255856	1.0	1.0
gene:TraesCS3D03G0354500	Chr3D	137271473	137272690	-	137272081	Chr3D	142305763	142306980	-	142306371	1.0	1.0
gene:TraesCS3D03G0354700	Chr3D	137498821	137503000	+	137500910	Chr3D	142530739	142534918	+	142532828	1.0	1.0
gene:TraesCS3D03G0354800	Chr3D	137503284	137504507	-	137503895	Chr3D	142535202	142536425	-	142535813	1.0	1.0
gene:TraesCS3D03G0355200	Chr3D	137974049	137980204	+	137977126	Chr3D	142998026	143004181	+	143001103	1.0	1.0
gene:TraesCS3D03G0355300	Chr3D	137981940	137984849	-	137983394	Chr3D	143005917	143008826	-	143007371	1.0	1.0
gene:TraesCS3D03G0355600	Chr3D	138126300	138130555	+	138128427	Chr3D	143148834	143153113	+	143150973	1.0	1.0
gene:TraesCS3D03G0355900	Chr3D	138474658	138476236	+	138475447	Chr3D	143496713	143498291	+	143497502	1.0	1.0
gene:TraesCS3D03G0356000	Chr3D	138476200	138482794	-	138479497	Chr3D	143498255	143504700	-	143501477	1.0	1.0
gene:TraesCS3D03G0356100	Chr3D	138498525	138502552	+	138500538	Chr3D	143520430	143524458	+	143522444	1.0	0.999
gene:TraesCS3D03G0356500	Chr3D	138570404	138573759	-	138572081	Chr3D	143592313	143595668	-	143593990	1.0	1.0
gene:TraesCS3D03G0356600	Chr3D	138577698	138585415	-	138581556	Chr3D	143599607	143607324	-	143603465	1.0	1.0
gene:TraesCS3D03G0356700	Chr3D	138683155	138686347	-	138684751	Chr3D	143704955	143708147	-	143706551	1.0	1.0
gene:TraesCS3D03G0357000	Chr3D	139374332	139381475	+	139377903	Chr3D	144389021	144396288	+	144392654	1.0	0.997
gene:TraesCS3D03G0357100	Chr3D	139384136	139385347	+	139384741	Chr3D	144398860	144400071	+	144399465	1.0	1.0
gene:TraesCS3D03G0357700	Chr3D	140901423	140908759	+	140905091	Chr3D	145910358	145917694	+	145914026	1.0	1.0
gene:TraesCS3D03G0358000	Chr3D	141248537	141252756	+	141250646	Chr3D	146256399	146260618	+	146258508	1.0	1.0
gene:TraesCS3D03G0358100	Chr3D	141659023	141662222	+	141660622	Chr3D	146660283	146663482	+	146661882	1.0	1.0
gene:TraesCS3D03G0358500	Chr3D	141686441	141692832	+	141689636	Chr3D	146687701	146694092	+	146690896	1.0	1.0
gene:TraesCS3D03G0359700	Chr3D	141891630	141901748	-	141896689	Chr3D	146900426	146910544	-	146905485	1.0	1.0
gene:TraesCS3D03G0360000	Chr3D	141951529	141952125	-	141951827	Chr3D	146960315	146960911	-	146960613	1.0	1.0
gene:TraesCS3D03G0361400	Chr3D	142127770	142128924	+	142128347	Chr3D	147137900	147139054	+	147138477	1.0	0.999
gene:TraesCS3D03G0361500	Chr3D	142135275	142136279	+	142135777	Chr3D	147145405	147146409	+	147145907	1.0	1.0
gene:TraesCS3D03G0361600	Chr3D	142137896	142140593	-	142139244	Chr3D	147148026	147150723	-	147149374	1.0	1.0
gene:TraesCS3D03G0361700	Chr3D	142214185	142229688	+	142221936	Chr3D	147224183	147239468	+	147231825	1.0	1.0
gene:TraesCS3D03G0361800	Chr3D	142257016	142259143	+	142258079	Chr3D	147266792	147268919	+	147267855	1.0	1.0
gene:TraesCS3D03G0362100	Chr3D	142947904	142950394	+	142949149	Chr3D	147954121	147956611	+	147955366	1.0	1.0
gene:TraesCS3D03G0362200	Chr3D	142950610	142953173	+	142951891	Chr3D	147956827	147959390	+	147958108	1.0	0.999
gene:TraesCS3D03G0362300	Chr3D	142953460	142955334	-	142954397	Chr3D	147959677	147961551	-	147960614	1.0	1.0
gene:TraesCS3D03G0362500	Chr3D	142955465	142964488	+	142959976	Chr3D	147961682	147970705	+	147966193	1.0	1.0
gene:TraesCS3D03G0362600	Chr3D	142963883	142970812	-	142967347	Chr3D	147970100	147977029	-	147973564	1.0	1.0
gene:TraesCS3D03G0363300	Chr3D	143471417	143471796	+	143471606	Chr3D	148477255	148477634	+	148477444	1.0	1.0
gene:TraesCS3D03G0363400	Chr3D	143609698	143613623	+	143611660	Chr3D	148615706	148619631	+	148617668	1.0	1.0
gene:TraesCS3D03G0363500	Chr3D	143614897	143619124	-	143617010	Chr3D	148620905	148625132	-	148623018	1.0	1.0
gene:TraesCS3D03G0364400	Chr3D	143926139	143930143	+	143928141	Chr3D	148931454	148935455	+	148933454	0.999	0.999
gene:TraesCS3D03G0364700	Chr3D	144413312	144415929	+	144414620	Chr3D	149418061	149420678	+	149419369	1.0	1.0
gene:TraesCS3D03G0365200	Chr3D	144712342	144713239	+	144712790	Chr3D	149716773	149717670	+	149717221	1.0	1.0
gene:TraesCS3D03G0365700	Chr3D	144760478	144767162	-	144763820	Chr3D	149765304	149771988	-	149768646	1.0	1.0
gene:TraesCS3D03G0366000	Chr3D	145238918	145241448	+	145240183	Chr3D	150241455	150243985	+	150242720	1.0	1.0
gene:TraesCS3D03G0366400	Chr3D	145650561	145659863	-	145655212	Chr3D	150651657	150660959	-	150656308	1.0	1.0
gene:TraesCS3D03G0368300	Chr3D	147725650	147726021	+	147725835	Chr3D	152753507	152753878	+	152753692	1.0	1.0
gene:TraesCS3D03G0368900	Chr3D	147963682	147964629	-	147964155	Chr3D	152990188	152991135	-	152990661	1.0	1.0
gene:TraesCS3D03G0369000	Chr3D	148089616	148090338	-	148089977	Chr3D	153115428	153116150	-	153115789	1.0	1.0
gene:TraesCS3D03G0369700	Chr3D	148443179	148448642	+	148445910	Chr3D	153467395	153472858	+	153470126	1.0	1.0
gene:TraesCS3D03G0369900	Chr3D	148449279	148455081	-	148452180	Chr3D	153473495	153479297	-	153476396	1.0	1.0
gene:TraesCS3D03G0370000	Chr3D	148455335	148460241	+	148457788	Chr3D	153479551	153484490	+	153482020	1.0	1.0
gene:TraesCS3D03G0370100	Chr3D	148461080	148462917	-	148461998	Chr3D	153485329	153487166	-	153486247	1.0	1.0
gene:TraesCS3D03G0370300	Chr3D	148848152	148849726	+	148848939	Chr3D	153870965	153872539	+	153871752	1.0	1.0
gene:TraesCS3D03G0370800	Chr3D	148875787	148876920	-	148876353	Chr3D	153898600	153899733	-	153899166	1.0	1.0
gene:TraesCS3D03G0371600	Chr3D	149320626	149321750	-	149321188	Chr3D	154350200	154351324	-	154350762	1.0	1.0
gene:TraesCS3D03G0371700	Chr3D	149824799	149826260	+	149825529	Chr3D	154854450	154855911	+	154855180	1.0	1.0
gene:TraesCS3D03G0371900	Chr3D	150161660	150162637	+	150162148	Chr3D	155189943	155190920	+	155190431	1.0	1.0
gene:TraesCS3D03G0372000	Chr3D	150163232	150168505	-	150165868	Chr3D	155191515	155196788	-	155194151	1.0	1.0
gene:TraesCS3D03G0372100	Chr3D	150226008	150227623	+	150226815	Chr3D	155254299	155255914	+	155255106	1.0	1.0
gene:TraesCS3D03G0373100	Chr3D	150399254	150401692	+	150400473	Chr3D	155427340	155429778	+	155428559	1.0	1.0
gene:TraesCS3D03G0373400	Chr3D	151423368	151426724	-	151425046	Chr3D	156449351	156452707	-	156451029	1.0	1.0
gene:TraesCS3D03G0373500	Chr3D	151444832	151448477	-	151446654	Chr3D	156470815	156474460	-	156472637	1.0	1.0
gene:TraesCS3D03G0373900	Chr3D	152058393	152061829	+	152060111	Chr3D	157084259	157087695	+	157085977	1.0	0.999
gene:TraesCS3D03G0374400	Chr3D	152519116	152520956	+	152520036	Chr3D	157539078	157540918	+	157539998	1.0	0.999
gene:TraesCS3D03G0374500	Chr3D	153089720	153095278	+	153092499	Chr3D	158109616	158115174	+	158112395	1.0	1.0
gene:TraesCS3D03G0374900	Chr3D	153097294	153099576	-	153098435	Chr3D	158117190	158119472	-	158118331	1.0	1.0
gene:TraesCS3D03G0375000	Chr3D	153099901	153107875	-	153103888	Chr3D	158119797	158127771	-	158123784	1.0	1.0
gene:TraesCS3D03G0375400	Chr3D	153164920	153167827	+	153166373	Chr3D	158184814	158187730	+	158186272	1.0	1.0
gene:TraesCS3D03G0375500	Chr3D	153167885	153170727	-	153169306	Chr3D	158187788	158190630	-	158189209	1.0	1.0
gene:TraesCS3D03G0375600	Chr3D	153283518	153286581	+	153285049	Chr3D	158303432	158306495	+	158304963	1.0	0.999
gene:TraesCS3D03G0375700	Chr3D	153299592	153308131	+	153303861	Chr3D	158319507	158328046	+	158323776	1.0	1.0
gene:TraesCS3D03G0376300	Chr3D	153434570	153436948	+	153435759	Chr3D	158454120	158456498	+	158455309	1.0	1.0
gene:TraesCS3D03G0376700	Chr3D	153457748	153461632	-	153459690	Chr3D	158477298	158481182	-	158479240	1.0	1.0
gene:TraesCS3D03G0377100	Chr3D	153690385	153695551	-	153692968	Chr3D	158707098	158712264	-	158709681	1.0	0.999
gene:TraesCS3D03G0377200	Chr3D	153700176	153701603	-	153700889	Chr3D	158716890	158718317	-	158717603	1.0	1.0
gene:TraesCS3D03G0377500	Chr3D	153780653	153783910	-	153782281	Chr3D	158796757	158800014	-	158798385	1.0	1.0
gene:TraesCS3D03G0377600	Chr3D	153786664	153790741	-	153788702	Chr3D	158802769	158806846	-	158804807	1.0	1.0
gene:TraesCS3D03G0378400	Chr3D	154104429	154115623	+	154110026	Chr3D	159116345	159127520	+	159121932	1.0	1.0
gene:TraesCS3D03G0378800	Chr3D	154116415	154117431	-	154116923	Chr3D	159128312	159129343	-	159128827	1.0	0.965
gene:TraesCS3D03G0379100	Chr3D	154459754	154462190	+	154460972	Chr3D	159469763	159472199	+	159470981	1.0	0.999
gene:TraesCS3D03G0379400	Chr3D	154790364	154793163	-	154791763	Chr3D	159792480	159795279	-	159793879	1.0	1.0
gene:TraesCS3D03G0379600	Chr3D	155222060	155222932	+	155222496	Chr3D	160222523	160223395	+	160222959	1.0	1.0
gene:TraesCS3D03G0379700	Chr3D	155223470	155227857	-	155225663	Chr3D	160223933	160228320	-	160226126	1.0	0.999
gene:TraesCS3D03G0379900	Chr3D	155313112	155313598	-	155313355	Chr3D	160313281	160313767	-	160313524	1.0	1.0
gene:TraesCS3D03G0380400	Chr3D	155324716	155325065	-	155324890	Chr3D	160324882	160325229	-	160325055	0.994	0.994
gene:TraesCS3D03G0380900	Chr3D	156162133	156167640	+	156164886	Chr3D	161156208	161161715	+	161158961	1.0	1.0
gene:TraesCS3D03G0381000	Chr3D	156170961	156199277	+	156185119	Chr3D	161165036	161193352	+	161179194	1.0	1.0
gene:TraesCS3D03G0381100	Chr3D	156200209	156201084	-	156200646	Chr3D	161194284	161195159	-	161194721	1.0	1.0
gene:TraesCS3D03G0381300	Chr3D	156282832	156284065	+	156283448	Chr3D	161277199	161278432	+	161277815	1.0	1.0
gene:TraesCS3D03G0381200	Chr3D	156281335	156290756	+	156286045	Chr3D	161275702	161285123	+	161280412	1.0	0.998
gene:TraesCS3D03G0381600	Chr3D	156756298	156757728	+	156757013	Chr3D	161748858	161750288	+	161749573	1.0	1.0
gene:TraesCS3D03G0381700	Chr3D	156817337	156818255	+	156817796	Chr3D	161809315	161810233	+	161809774	1.0	1.0
gene:TraesCS3D03G0381800	Chr3D	156821564	156823764	+	156822664	Chr3D	161813542	161815742	+	161814642	1.0	1.0
gene:TraesCS3D03G0381900	Chr3D	156851352	156856905	+	156854128	Chr3D	161843341	161848894	+	161846117	1.0	1.0
gene:TraesCS3D03G0382000	Chr3D	156867297	156869409	-	156868353	Chr3D	161859286	161861398	-	161860342	1.0	1.0
gene:TraesCS3D03G0382100	Chr3D	157327006	157329231	-	157328118	Chr3D	162317063	162319288	-	162318175	1.0	1.0
gene:TraesCS3D03G0382200	Chr3D	157572924	157574000	-	157573462	Chr3D	162562901	162563977	-	162563439	1.0	1.0
gene:TraesCS3D03G0382600	Chr3D	157639859	157640688	-	157640273	Chr3D	162629845	162630674	-	162630259	1.0	1.0
gene:TraesCS3D03G0382700	Chr3D	157696602	157702199	+	157699400	Chr3D	162687489	162693086	+	162690287	1.0	1.0
gene:TraesCS3D03G0382800	Chr3D	157701996	157702538	-	157702267	Chr3D	162692883	162693425	-	162693154	1.0	1.0
gene:TraesCS3D03G0383000	Chr3D	157787255	157788404	-	157787829	Chr3D	162770005	162771154	-	162770579	1.0	1.0
gene:TraesCS3D03G0383100	Chr3D	157824212	157824574	+	157824393	Chr3D	162806983	162807345	+	162807164	1.0	1.0
gene:TraesCS3D03G0383200	Chr3D	157837524	157838426	+	157837975	Chr3D	162820296	162821198	+	162820747	1.0	1.0
gene:TraesCS3D03G0383300	Chr3D	157952567	157960493	-	157956530	Chr3D	162935060	162942987	-	162939023	1.0	1.0
gene:TraesCS3D03G0383700	Chr3D	157984003	157984611	+	157984307	Chr3D	162966517	162967125	+	162966821	1.0	1.0
gene:TraesCS3D03G0383800	Chr3D	158048691	158049547	-	158049119	Chr3D	163031208	163032064	-	163031636	1.0	1.0
gene:TraesCS3D03G0383900	Chr3D	158080784	158081815	+	158081299	Chr3D	163063301	163064332	+	163063816	1.0	1.0
gene:TraesCS3D03G0384000	Chr3D	158145723	158146823	-	158146273	Chr3D	163127285	163128385	-	163127835	1.0	1.0
gene:TraesCS3D03G0384100	Chr3D	158154634	158156659	-	158155646	Chr3D	163136196	163138221	-	163137208	1.0	1.0
gene:TraesCS3D03G0384200	Chr3D	158265508	158266236	+	158265872	Chr3D	163245165	163245893	+	163245529	1.0	1.0
gene:TraesCS3D03G0384300	Chr3D	158355891	158356760	+	158356325	Chr3D	163335092	163335961	+	163335526	1.0	1.0
gene:TraesCS3D03G0384400	Chr3D	158357148	158358779	-	158357963	Chr3D	163336349	163337980	-	163337164	1.0	1.0
gene:TraesCS3D03G0384500	Chr3D	158359081	158362357	+	158360719	Chr3D	163338282	163341558	+	163339920	1.0	1.0
gene:TraesCS3D03G0384600	Chr3D	158367746	158376823	+	158372284	Chr3D	163346947	163356024	+	163351485	1.0	1.0
gene:TraesCS3D03G0384700	Chr3D	158377297	158381266	+	158379281	Chr3D	163356498	163360467	+	163358482	1.0	1.0
gene:TraesCS3D03G0385000	Chr3D	158677287	158681735	+	158679511	Chr3D	163656259	163660707	+	163658483	1.0	1.0
gene:TraesCS3D03G0385100	Chr3D	158683008	158688129	+	158685568	Chr3D	163661980	163667101	+	163664540	1.0	1.0
gene:TraesCS3D03G0385200	Chr3D	159051347	159052411	+	159051879	Chr3D	164029269	164030333	+	164029801	1.0	1.0
gene:TraesCS3D03G0385300	Chr3D	159059417	159060270	-	159059843	Chr3D	164037340	164038193	-	164037766	1.0	1.0
gene:TraesCS3D03G0385500	Chr3D	159531882	159532421	-	159532151	Chr3D	164509229	164509768	-	164509498	1.0	1.0
gene:TraesCS3D03G0385700	Chr3D	159537997	159538536	-	159538266	Chr3D	164515344	164515883	-	164515613	1.0	1.0
gene:TraesCS3D03G0385800	Chr3D	159539400	159539591	-	159539495	Chr3D	164516747	164516938	-	164516842	1.0	1.0
gene:TraesCS3D03G0386700	Chr3D	160024799	160029471	+	160027135	Chr3D	165000013	165004685	+	165002349	1.0	1.0
gene:TraesCS3D03G0386800	Chr3D	160032119	160035295	+	160033707	Chr3D	165007333	165010356	+	165008844	1.0	1.0
gene:TraesCS3D03G0386900	Chr3D	160035451	160035687	-	160035569	Chr3D	165010512	165010748	-	165010630	1.0	0.995
gene:TraesCS3D03G0387100	Chr3D	160170283	160172537	-	160171410	Chr3D	165145355	165147609	-	165146482	1.0	1.0
gene:TraesCS3D03G0387200	Chr3D	160215519	160217070	+	160216294	Chr3D	165190625	165192176	+	165191400	1.0	1.0
gene:TraesCS3D03G0387300	Chr3D	160218992	160225150	-	160222071	Chr3D	165194098	165200256	-	165197177	1.0	1.0
gene:TraesCS3D03G0387600	Chr3D	160387446	160390085	-	160388765	Chr3D	165362613	165365252	-	165363932	1.0	1.0
gene:TraesCS3D03G0387700	Chr3D	160390276	160399293	-	160394784	Chr3D	165365443	165374450	-	165369946	1.0	1.0
gene:TraesCS3D03G0387800	Chr3D	161125190	161125714	+	161125452	Chr3D	166092327	166092851	+	166092589	1.0	1.0
gene:TraesCS3D03G0387900	Chr3D	161156834	161161866	+	161159350	Chr3D	166123415	166128447	+	166125931	1.0	1.0
gene:TraesCS3D03G0388000	Chr3D	161161230	161162880	-	161162055	Chr3D	166127811	166129461	-	166128636	1.0	1.0
gene:TraesCS3D03G0388200	Chr3D	161212559	161220021	-	161216290	Chr3D	166179137	166186599	-	166182868	1.0	0.999
gene:TraesCS3D03G0388400	Chr3D	161298180	161299419	+	161298799	Chr3D	166264758	166265997	+	166265377	1.0	1.0
gene:TraesCS3D03G0388500	Chr3D	161300935	161303532	-	161302233	Chr3D	166267513	166270110	-	166268811	1.0	1.0
gene:TraesCS3D03G0388600	Chr3D	161305514	161308460	+	161306987	Chr3D	166272092	166275038	+	166273565	1.0	0.999
gene:TraesCS3D03G0388900	Chr3D	161482724	161483640	+	161483182	Chr3D	166449044	166449960	+	166449502	1.0	1.0
gene:TraesCS3D03G0389000	Chr3D	161489458	161493076	+	161491267	Chr3D	166456000	166459618	+	166457809	1.0	1.0
gene:TraesCS3D03G0389100	Chr3D	161507151	161511391	-	161509271	Chr3D	166473696	166477936	-	166475816	1.0	1.0
gene:TraesCS3D03G0389400	Chr3D	162095654	162097544	-	162096599	Chr3D	167058511	167060402	-	167059456	1.0	0.999
gene:TraesCS3D03G0389700	Chr3D	162194093	162195647	-	162194870	Chr3D	167155630	167157184	-	167156407	1.0	1.0
gene:TraesCS3D03G0389800	Chr3D	162305997	162316201	-	162311099	Chr3D	167267046	167277250	-	167272148	1.0	1.0
gene:TraesCS3D03G0390100	Chr3D	162418349	162418783	-	162418566	Chr3D	167379437	167379871	-	167379654	1.0	0.997
gene:TraesCS3D03G0390200	Chr3D	162526068	162527451	-	162526759	Chr3D	167486472	167487855	-	167487163	1.0	1.0
gene:TraesCS3D03G0390300	Chr3D	162579838	162581535	+	162580686	Chr3D	167540288	167541985	+	167541136	1.0	1.0
gene:TraesCS3D03G0390400	Chr3D	162777691	162779548	-	162778619	Chr3D	167738122	167739979	-	167739050	1.0	1.0
gene:TraesCS3D03G0390500	Chr3D	162783068	162785181	-	162784124	Chr3D	167743499	167745612	-	167744555	1.0	1.0
gene:TraesCS3D03G0390900	Chr3D	163008470	163011462	-	163009966	Chr3D	167968481	167971473	-	167969977	1.0	1.0
gene:TraesCS3D03G0391000	Chr3D	163112039	163116301	-	163114170	Chr3D	168072049	168076311	-	168074180	1.0	1.0
gene:TraesCS3D03G0391700	Chr3D	163445450	163448745	+	163447097	Chr3D	168404235	168407530	+	168405882	1.0	1.0
gene:TraesCS3D03G0391800	Chr3D	163449722	163454337	+	163452029	Chr3D	168408507	168413122	+	168410814	1.0	1.0
gene:TraesCS3D03G0392300	Chr3D	163474519	163475280	-	163474899	Chr3D	168433301	168434062	-	168433681	1.0	1.0
gene:TraesCS3D03G0392400	Chr3D	163712192	163712935	-	163712563	Chr3D	168670880	168671623	-	168671251	1.0	1.0
gene:TraesCS3D03G0392500	Chr3D	163715121	163719995	-	163717558	Chr3D	168673807	168678681	-	168676244	1.0	1.0
gene:TraesCS3D03G0392600	Chr3D	163720218	163725207	+	163722712	Chr3D	168678904	168683893	+	168681398	1.0	1.0
gene:TraesCS3D03G0392800	Chr3D	163726843	163735680	-	163731261	Chr3D	168685529	168694366	-	168689947	1.0	1.0
gene:TraesCS3D03G0393500	Chr3D	164481132	164481596	-	164481364	Chr3D	169437454	169437918	-	169437686	1.0	1.0
gene:TraesCS3D03G0393800	Chr3D	164649788	164656248	+	164653018	Chr3D	169604536	169610996	+	169607766	1.0	1.0
gene:TraesCS3D03G0394000	Chr3D	164908973	164910790	+	164909881	Chr3D	169869043	169870860	+	169869951	1.0	1.0
gene:TraesCS3D03G0394200	Chr3D	164914533	164918942	-	164916737	Chr3D	169874624	169879033	-	169876828	1.0	1.0
gene:TraesCS3D03G0394300	Chr3D	164992000	164992830	-	164992415	Chr3D	169951922	169952752	-	169952337	1.0	1.0
gene:TraesCS3D03G0394400	Chr3D	165137518	165138251	-	165137884	Chr3D	170097226	170097959	-	170097592	1.0	1.0
gene:TraesCS3D03G0394700	Chr3D	165579220	165584891	-	165582055	Chr3D	170536955	170542626	-	170539790	1.0	1.0
gene:TraesCS3D03G0395000	Chr3D	166172671	166176254	+	166174462	Chr3D	171128660	171132243	+	171130451	1.0	0.999
gene:TraesCS3D03G0395100	Chr3D	166322028	166328948	-	166325488	Chr3D	171277784	171284704	-	171281244	1.0	1.0
gene:TraesCS3D03G0395200	Chr3D	166447902	166454899	-	166451400	Chr3D	171403566	171410558	-	171407062	1.0	0.999
gene:TraesCS3D03G0395900	Chr3D	167067207	167071622	+	167069414	Chr3D	172020724	172025135	+	172022929	1.0	1.0
gene:TraesCS3D03G0396000	Chr3D	167076362	167084835	-	167080598	Chr3D	172029869	172038342	-	172034105	1.0	0.999
gene:TraesCS3D03G0396300	Chr3D	167102530	167109447	-	167105988	Chr3D	172056033	172062950	-	172059491	1.0	0.999
gene:TraesCS3D03G0396900	Chr3D	167617871	167618932	+	167618401	Chr3D	172568352	172569413	+	172568882	1.0	1.0
gene:TraesCS3D03G0397500	Chr3D	167963091	167963962	+	167963526	Chr3D	172911640	172912511	+	172912075	1.0	1.0
gene:TraesCS3D03G0397800	Chr3D	168045459	168046124	+	168045791	Chr3D	172994018	172994683	+	172994350	1.0	0.998
gene:TraesCS3D03G0397900	Chr3D	168135909	168140160	+	168138034	Chr3D	173760830	173765081	+	173762955	1.0	1.0
gene:TraesCS3D03G0398000	Chr3D	168345146	168346899	+	168346022	Chr3D	173968535	173970288	+	173969411	1.0	1.0
gene:TraesCS3D03G0398100	Chr3D	168347046	168353085	-	168350065	Chr3D	173970435	173976474	-	173973454	1.0	0.999
gene:TraesCS3D03G0398300	Chr3D	168371957	168373072	-	168372514	Chr3D	173995346	173996461	-	173995903	1.0	1.0
gene:TraesCS3D03G0398500	Chr3D	168764518	168768708	+	168766613	Chr3D	174386188	174390378	+	174388283	1.0	1.0
gene:TraesCS3D03G0398700	Chr3D	168771013	168773834	+	168772423	Chr3D	174392683	174395504	+	174394093	1.0	1.0
