gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity
gene:TraesCS6A03G0201000	Chr6A	59008486	59009888	+	59009187	Chr6A	56491861	56493263	+	56492562	1.0	1.0
gene:TraesCS6A03G0201100	Chr6A	59113943	59116301	+	59115122	Chr6A	56597280	56599638	+	56598459	1.0	1.0
gene:TraesCS6A03G0201200	Chr6A	59118666	59124759	+	59121712	Chr6A	56602003	56608096	+	56605049	1.0	1.0
gene:TraesCS6A03G0201300	Chr6A	59125561	59129759	-	59127660	Chr6A	56608898	56613096	-	56610997	1.0	1.0
gene:TraesCS6A03G0201600	Chr6A	59909748	59910635	+	59910191	Chr6A	57394913	57395800	+	57395356	1.0	1.0
gene:TraesCS6A03G0202100	Chr6A	60292103	60294259	+	60293181	Chr6A	57776536	57778692	+	57777614	1.0	1.0
gene:TraesCS6A03G0202200	Chr6A	60516939	60519566	-	60518252	Chr6A	58001371	58003996	-	58002683	0.999	0.998
gene:TraesCS6A03G0202300	Chr6A	60521965	60526217	-	60524091	Chr6A	58006395	58010648	-	58008521	1.0	0.998
gene:TraesCS6A03G0202400	Chr6A	60529189	60533900	+	60531544	Chr6A	58013620	58018331	+	58015975	1.0	0.999
gene:TraesCS6A03G0202500	Chr6A	60534439	60535993	-	60535216	Chr6A	58018876	58020432	-	58019654	1.0	0.998
gene:TraesCS6A03G0202700	Chr6A	60546451	60549464	-	60547957	Chr6A	58030890	58033905	-	58032397	1.0	1.0
gene:TraesCS6A03G0202800	Chr6A	60553522	60555916	+	60554719	Chr6A	58037963	58040372	+	58039167	1.0	1.0
gene:TraesCS6A03G0202900	Chr6A	60556687	60557738	-	60557212	Chr6A	58041143	58042194	-	58041668	1.0	1.0
gene:TraesCS6A03G0203000	Chr6A	60558689	60560123	-	60559406	Chr6A	58043145	58044579	-	58043862	1.0	1.0
gene:TraesCS6A03G0203200	Chr6A	60590788	60597988	-	60594388	Chr6A	58075401	58082601	-	58079001	1.0	0.999
gene:TraesCS6A03G0203300	Chr6A	60620863	60625159	+	60623011	Chr6A	58105495	58109794	+	58107644	1.0	1.0
gene:TraesCS6A03G0203500	Chr6A	60627662	60628866	-	60628264	Chr6A	58112297	58113501	-	58112899	1.0	1.0
gene:TraesCS6A03G0203700	Chr6A	60764932	60765480	+	60765206	Chr6A	58249546	58250094	+	58249820	1.0	1.0
gene:TraesCS6A03G0204400	Chr6A	60866695	60867832	-	60867263	Chr6A	58351347	58352484	-	58351915	1.0	0.988
gene:TraesCS6A03G0204500	Chr6A	60871132	60872623	-	60871877	Chr6A	58355785	58357276	-	58356530	1.0	1.0
gene:TraesCS6A03G0204600	Chr6A	60876889	60883326	+	60880107	Chr6A	58361543	58368002	+	58364772	1.0	0.999
gene:TraesCS6A03G0205200	Chr6A	60917995	60920726	+	60919360	Chr6A	58402663	58405394	+	58404028	1.0	1.0
gene:TraesCS6A03G0205500	Chr6A	61009852	61012982	+	61011417	Chr6A	58511141	58514271	+	58512706	1.0	1.0
gene:TraesCS6A03G0207300	Chr6A	61936964	61939908	-	61938436	Chr6A	59431161	59434105	-	59432633	1.0	1.0
gene:TraesCS6A03G0207400	Chr6A	61949852	61955225	-	61952538	Chr6A	59444124	59449497	-	59446810	1.0	1.0
gene:TraesCS6A03G0207600	Chr6A	62158645	62162781	-	62160713	Chr6A	59652428	59656564	-	59654496	1.0	1.0
gene:TraesCS6A03G0207700	Chr6A	62180674	62182353	+	62181513	Chr6A	59674481	59676160	+	59675320	1.0	1.0
gene:TraesCS6A03G0207800	Chr6A	62200775	62206837	+	62203806	Chr6A	59694583	59700645	+	59697614	1.0	1.0
gene:TraesCS6A03G0208300	Chr6A	62534454	62536961	+	62535707	Chr6A	60023834	60026341	+	60025087	1.0	1.0
gene:TraesCS6A03G0208500	Chr6A	62565967	62568915	+	62567441	Chr6A	60055347	60058299	+	60056823	1.0	1.0
gene:TraesCS6A03G0208800	Chr6A	62641437	62646154	+	62643795	Chr6A	60131520	60136237	+	60133878	1.0	1.0
gene:TraesCS6A03G0208900	Chr6A	62665001	62669097	+	62667049	Chr6A	60155064	60159160	+	60157112	1.0	0.999
gene:TraesCS6A03G0209600	Chr6A	62873311	62877903	+	62875607	Chr6A	60363369	60367961	+	60365665	1.0	1.0
gene:TraesCS6A03G0210100	Chr6A	62947759	62948848	+	62948303	Chr6A	60437539	60438575	+	60438057	0.98	0.98
gene:TraesCS6A03G0210300	Chr6A	63021201	63026990	-	63024095	Chr6A	60510976	60516765	-	60513870	1.0	1.0
gene:TraesCS6A03G0210700	Chr6A	63035271	63035758	+	63035514	Chr6A	60525046	60525533	+	60525289	1.0	1.0
gene:TraesCS6A03G0210900	Chr6A	63075285	63079410	-	63077347	Chr6A	60565057	60569182	-	60567119	1.0	0.999
gene:TraesCS6A03G0211500	Chr6A	63247815	63248930	+	63248372	Chr6A	60734960	60736075	+	60735517	1.0	1.0
gene:TraesCS6A03G0211600	Chr6A	63250403	63251191	-	63250797	Chr6A	60737548	60738336	-	60737942	1.0	1.0
gene:TraesCS6A03G0212000	Chr6A	63257971	63259595	+	63258783	Chr6A	60745116	60746740	+	60745928	1.0	1.0
gene:TraesCS6A03G0212100	Chr6A	63271994	63272951	+	63272472	Chr6A	60759139	60760096	+	60759617	1.0	1.0
gene:TraesCS6A03G0212400	Chr6A	63283098	63287920	-	63285509	Chr6A	60770553	60775375	-	60772964	1.0	1.0
gene:TraesCS6A03G0212600	Chr6A	63294542	63298617	-	63296579	Chr6A	60782003	60786078	-	60784040	1.0	1.0
gene:TraesCS6A03G0212700	Chr6A	63344756	63345175	+	63344965	Chr6A	60832206	60832625	+	60832415	1.0	1.0
gene:TraesCS6A03G0213000	Chr6A	63386605	63386910	+	63386757	Chr6A	60874057	60874362	+	60874209	1.0	1.0
gene:TraesCS6A03G0213100	Chr6A	63404085	63406708	+	63405396	Chr6A	60934707	60937330	+	60936018	1.0	1.0
gene:TraesCS6A03G0213600	Chr6A	63455618	63456028	-	63455823	Chr6A	60993230	60993640	-	60993435	1.0	1.0
gene:TraesCS6A03G0213700	Chr6A	63563433	63563741	+	63563587	Chr6A	61101048	61101356	+	61101202	1.0	1.0
gene:TraesCS6A03G0213800	Chr6A	63579258	63579712	+	63579485	Chr6A	61116874	61117328	+	61117101	1.0	0.997
gene:TraesCS6A03G0214000	Chr6A	63817836	63819203	-	63818519	Chr6A	61354994	61356361	-	61355677	1.0	1.0
gene:TraesCS6A03G0214300	Chr6A	63845847	63850650	+	63848248	Chr6A	61382635	61387438	+	61385036	1.0	1.0
gene:TraesCS6A03G0214400	Chr6A	63851686	63853820	-	63852753	Chr6A	61388474	61390608	-	61389541	1.0	1.0
gene:TraesCS6A03G0214600	Chr6A	63869767	63885815	-	63877791	Chr6A	61406259	61422307	-	61414283	1.0	0.999
gene:TraesCS6A03G0214800	Chr6A	63982705	63983163	+	63982934	Chr6A	61519191	61519649	+	61519420	1.0	1.0
gene:TraesCS6A03G0214900	Chr6A	64031029	64031745	+	64031387	Chr6A	61567468	61568184	+	61567826	1.0	1.0
gene:TraesCS6A03G0215200	Chr6A	64055102	64055836	-	64055469	Chr6A	61591538	61592272	-	61591905	1.0	1.0
gene:TraesCS6A03G0215300	Chr6A	64056876	64061008	+	64058942	Chr6A	61593312	61597442	+	61595377	1.0	1.0
gene:TraesCS6A03G0215400	Chr6A	64063988	64065572	+	64064780	Chr6A	61600422	61602005	+	61601213	0.997	0.997
gene:TraesCS6A03G0215800	Chr6A	64233794	64241809	+	64237801	Chr6A	61770229	61778244	+	61774236	1.0	1.0
gene:TraesCS6A03G0216300	Chr6A	64239550	64241623	-	64240586	Chr6A	61775985	61778058	-	61777021	1.0	1.0
gene:TraesCS6A03G0216400	Chr6A	64245283	64246263	+	64245773	Chr6A	61781718	61782698	+	61782208	1.0	1.0
gene:TraesCS6A03G0216700	Chr6A	64253382	64254519	+	64253950	Chr6A	61789764	61790901	+	61790332	1.0	0.994
gene:TraesCS6A03G0216800	Chr6A	64256564	64257563	+	64257063	Chr6A	61795999	61796998	+	61796498	1.0	0.99
gene:TraesCS6A03G0216900	Chr6A	64259557	64261309	+	64260433	Chr6A	61798995	61800749	+	61799872	1.0	0.995
gene:TraesCS6A03G0217000	Chr6A	64263324	64264356	+	64263840	Chr6A	61802762	61803794	+	61803278	1.0	0.998
gene:TraesCS6A03G0217100	Chr6A	64267338	64268138	+	64267738	Chr6A	61806765	61807565	+	61807165	1.0	0.993
gene:TraesCS6A03G0217200	Chr6A	64270539	64271325	+	64270932	Chr6A	61809960	61810746	+	61810353	1.0	0.994
gene:TraesCS6A03G0217300	Chr6A	64273397	64279696	-	64276546	Chr6A	61812945	61819249	-	61816097	0.995	0.987
gene:TraesCS6A03G0217800	Chr6A	64388343	64388888	-	64388615	Chr6A	61901217	61901762	-	61901489	1.0	0.989
gene:TraesCS6A03G0218000	Chr6A	64517188	64518057	+	64517622	Chr6A	62020736	62021605	+	62021170	1.0	0.998
gene:TraesCS6A03G0218300	Chr6A	64659972	64661723	-	64660847	Chr6A	62136686	62138434	-	62137560	0.997	0.996
gene:TraesCS6A03G0218400	Chr6A	64720963	64722655	-	64721809	Chr6A	62209140	62210832	-	62209986	1.0	0.997
gene:TraesCS6A03G0218500	Chr6A	64724260	64727130	-	64725695	Chr6A	62212437	62215307	-	62213872	1.0	0.997
gene:TraesCS6A03G0218600	Chr6A	64732111	64735478	-	64733794	Chr6A	62220345	62223712	-	62222028	1.0	0.998
gene:TraesCS6A03G0218800	Chr6A	64974536	64975198	+	64974867	Chr6A	62455692	62456354	+	62456023	1.0	0.993
gene:TraesCS6A03G0219500	Chr6A	65557686	65558237	-	65557961	Chr6A	63047497	63048048	-	63047772	1.0	0.992
gene:TraesCS6A03G0220100	Chr6A	65853784	65854134	+	65853959	Chr6A	63306823	63307173	+	63306998	1.0	0.991
gene:TraesCS6A03G0220200	Chr6A	65905905	65906468	+	65906186	Chr6A	63341033	63341596	+	63341314	1.0	1.0
gene:TraesCS6A03G0220300	Chr6A	65934538	65940780	+	65937659	Chr6A	63369667	63375909	+	63372788	1.0	0.998
gene:TraesCS6A03G0220700	Chr6A	65951236	65954885	+	65953060	Chr6A	63386644	63390817	+	63388730	1.0	0.998
gene:TraesCS6A03G0221300	Chr6A	66391643	66399179	+	66395411	Chr6A	63843119	63850658	+	63846888	0.999	0.996
gene:TraesCS6A03G0221400	Chr6A	66417185	66431805	+	66424495	Chr6A	63868581	63883181	+	63875881	1.0	0.996
gene:TraesCS6A03G0221600	Chr6A	66442053	66442910	-	66442481	Chr6A	63894876	63895733	-	63895304	1.0	1.0
gene:TraesCS6A03G0221700	Chr6A	66443136	66443261	-	66443198	Chr6A	63895959	63896084	-	63896021	1.0	1.0
gene:TraesCS6A03G0221900	Chr6A	66600061	66607905	-	66603983	Chr6A	64052915	64060758	-	64056836	1.0	1.0
gene:TraesCS6A03G0222000	Chr6A	66613748	66617667	-	66615707	Chr6A	64066598	64070517	-	64068557	1.0	1.0
gene:TraesCS6A03G0222200	Chr6A	66888796	66889878	-	66889337	Chr6A	64341509	64342591	-	64342050	1.0	0.997
gene:TraesCS6A03G0222300	Chr6A	66988820	66991350	-	66990085	Chr6A	64441612	64444142	-	64442877	1.0	1.0
gene:TraesCS6A03G0222400	Chr6A	66996104	66997564	-	66996834	Chr6A	64448896	64450356	-	64449626	1.0	1.0
gene:TraesCS6A03G0222500	Chr6A	67078314	67085179	+	67081746	Chr6A	64530145	64536842	+	64533493	1.0	1.0
gene:TraesCS6A03G0222600	Chr6A	67134461	67139723	+	67137092	Chr6A	64585596	64591097	+	64588346	0.999	0.909
gene:TraesCS6A03G0222700	Chr6A	67140324	67143834	-	67142079	Chr6A	64591698	64595209	-	64593453	1.0	1.0
gene:TraesCS6A03G0223000	Chr6A	67327133	67329473	-	67328303	Chr6A	64778287	64780627	-	64779457	1.0	1.0
gene:TraesCS6A03G0223300	Chr6A	67499694	67501666	-	67500680	Chr6A	65031673	65033645	-	65032659	1.0	0.997
gene:TraesCS6A03G0224000	Chr6A	67829674	67832072	-	67830873	Chr6A	65243188	65245586	-	65244387	1.0	0.998
gene:TraesCS6A03G0224100	Chr6A	67984870	67989480	+	67987175	Chr6A	65397456	65402066	+	65399761	1.0	1.0
gene:TraesCS6A03G0224300	Chr6A	67990471	67995313	+	67992892	Chr6A	65403057	65407899	+	65405478	1.0	1.0
gene:TraesCS6A03G0224400	Chr6A	67995898	67996407	-	67996152	Chr6A	65408484	65408993	-	65408738	1.0	1.0
gene:TraesCS6A03G0224500	Chr6A	68056114	68056638	-	68056376	Chr6A	65468704	65469228	-	65468966	1.0	1.0
gene:TraesCS6A03G0224600	Chr6A	68062957	68063634	-	68063295	Chr6A	65475548	65476225	-	65475886	1.0	0.998
gene:TraesCS6A03G0224800	Chr6A	68354889	68358133	+	68356511	Chr6A	65767597	65770843	+	65769220	1.0	1.0
gene:TraesCS6A03G0225200	Chr6A	68575205	68577759	-	68576482	Chr6A	65987963	65990517	-	65989240	1.0	1.0
gene:TraesCS6A03G0225400	Chr6A	68601250	68604772	-	68603011	Chr6A	66014028	66017550	-	66015789	1.0	1.0
gene:TraesCS6A03G0225800	Chr6A	68715676	68718747	+	68717211	Chr6A	66128019	66131090	+	66129554	1.0	1.0
gene:TraesCS6A03G0225900	Chr6A	68719713	68724390	-	68722051	Chr6A	66132056	66136574	-	66134315	1.0	0.989
gene:TraesCS6A03G0226100	Chr6A	68754310	68758239	-	68756274	Chr6A	66166034	66169963	-	66167998	1.0	1.0
gene:TraesCS6A03G0226300	Chr6A	68766749	68776742	-	68771745	Chr6A	66178473	66188466	-	66183469	1.0	1.0
gene:TraesCS6A03G0226600	Chr6A	69210556	69211863	-	69211209	Chr6A	66622322	66623629	-	66622975	1.0	1.0
gene:TraesCS6A03G0226700	Chr6A	69281985	69284737	+	69283361	Chr6A	66693746	66696498	+	66695122	1.0	1.0
gene:TraesCS6A03G0226800	Chr6A	69288260	69290783	+	69289521	Chr6A	66700026	66702549	+	66701287	1.0	1.0
gene:TraesCS6A03G0227200	Chr6A	69330699	69332063	+	69331381	Chr6A	66742430	66743794	+	66743112	1.0	1.0
gene:TraesCS6A03G0227300	Chr6A	69336989	69341165	-	69339077	Chr6A	66748720	66752896	-	66750808	1.0	1.0
gene:TraesCS6A03G0227400	Chr6A	69716814	69718662	-	69717738	Chr6A	67127592	67129440	-	67128516	1.0	1.0
gene:TraesCS6A03G0227600	Chr6A	69724373	69724795	-	69724584	Chr6A	67135151	67135573	-	67135362	1.0	1.0
gene:TraesCS6A03G0227700	Chr6A	69724813	69725847	-	69725330	Chr6A	67135591	67136625	-	67136108	1.0	1.0
gene:TraesCS6A03G0227800	Chr6A	69897883	69898455	-	69898169	Chr6A	67308693	67309265	-	67308979	1.0	1.0
gene:TraesCS6A03G0227900	Chr6A	69898482	69898910	-	69898696	Chr6A	67309292	67309720	-	67309506	1.0	1.0
gene:TraesCS6A03G0228000	Chr6A	69906436	69907275	-	69906855	Chr6A	67317254	67318093	-	67317673	1.0	1.0
gene:TraesCS6A03G0228400	Chr6A	69954092	69958286	-	69956189	Chr6A	67364937	67369131	-	67367034	1.0	1.0
gene:TraesCS6A03G0228500	Chr6A	69960657	69964161	-	69962409	Chr6A	67371516	67375029	-	67373272	1.0	1.0
gene:TraesCS6A03G0228800	Chr6A	70028204	70038669	-	70033436	Chr6A	67439087	67449585	-	67444336	1.0	1.0
gene:TraesCS6A03G0228900	Chr6A	70043255	70043665	-	70043460	Chr6A	67454169	67454579	-	67454374	1.0	1.0
gene:TraesCS6A03G0229000	Chr6A	70272179	70274261	+	70273220	Chr6A	67683128	67685210	+	67684169	1.0	1.0
gene:TraesCS6A03G0229100	Chr6A	70274080	70278163	-	70276121	Chr6A	67685029	67689112	-	67687070	1.0	1.0
gene:TraesCS6A03G0229200	Chr6A	70383424	70388938	+	70386181	Chr6A	67794345	67799460	+	67796902	1.0	1.0
gene:TraesCS6A03G0229400	Chr6A	70393528	70395598	+	70394563	Chr6A	67804050	67806120	+	67805085	1.0	1.0
gene:TraesCS6A03G0229500	Chr6A	70397280	70398939	+	70398109	Chr6A	67807802	67809461	+	67808631	1.0	1.0
gene:TraesCS6A03G0230000	Chr6A	70431106	70437780	+	70434443	Chr6A	67841622	67848302	+	67844962	1.0	0.997
gene:TraesCS6A03G0230100	Chr6A	70540585	70543858	+	70542221	Chr6A	67950446	67953719	+	67952082	1.0	1.0
gene:TraesCS6A03G0230200	Chr6A	71014590	71030648	+	71022619	Chr6A	68423390	68439448	+	68431419	1.0	1.0
gene:TraesCS6A03G0230300	Chr6A	71032673	71036848	-	71034760	Chr6A	68441473	68445648	-	68443560	1.0	1.0
gene:TraesCS6A03G0230900	Chr6A	71398794	71399864	+	71399329	Chr6A	68794662	68795732	+	68795197	1.0	1.0
gene:TraesCS6A03G0231200	Chr6A	71408386	71412354	-	71410370	Chr6A	68804254	68808222	-	68806238	1.0	1.0
gene:TraesCS6A03G0231300	Chr6A	71443038	71446092	+	71444565	Chr6A	68838891	68841946	+	68840418	1.0	0.997
gene:TraesCS6A03G0232700	Chr6A	71868198	71868507	-	71868352	Chr6A	69258075	69258384	-	69258229	1.0	1.0
gene:TraesCS6A03G0233700	Chr6A	72024946	72026457	+	72025701	Chr6A	69414905	69416416	+	69415660	1.0	1.0
gene:TraesCS6A03G0233900	Chr6A	72029769	72031931	-	72030850	Chr6A	69419728	69421890	-	69420809	1.0	1.0
gene:TraesCS6A03G0234200	Chr6A	72240384	72242302	+	72241343	Chr6A	69630194	69632112	+	69631153	1.0	0.999
gene:TraesCS6A03G0234700	Chr6A	72249932	72252842	-	72251387	Chr6A	69639742	69642652	-	69641197	1.0	1.0
gene:TraesCS6A03G0236300	Chr6A	73073424	73073807	-	73073615	Chr6A	70460494	70460877	-	70460685	1.0	1.0
gene:TraesCS6A03G0236500	Chr6A	73304320	73312043	-	73308181	Chr6A	70690732	70698455	-	70694593	1.0	1.0
gene:TraesCS6A03G0236600	Chr6A	73312197	73315122	+	73313659	Chr6A	70698609	70701534	+	70700071	1.0	1.0
gene:TraesCS6A03G0237000	Chr6A	73456405	73460258	+	73458331	Chr6A	70842249	70846102	+	70844175	1.0	0.996
gene:TraesCS6A03G0237200	Chr6A	73795955	73799846	+	73797900	Chr6A	71181459	71185349	+	71183404	1.0	1.0
gene:TraesCS6A03G0237500	Chr6A	73817451	73821121	-	73819286	Chr6A	71202965	71206662	-	71204813	1.0	1.0
gene:TraesCS6A03G0237900	Chr6A	73948777	73952035	+	73950406	Chr6A	71334385	71337643	+	71336014	1.0	1.0
gene:TraesCS6A03G0238800	Chr6A	74319220	74322415	+	74320817	Chr6A	71704066	71707261	+	71705663	1.0	1.0
gene:TraesCS6A03G0238900	Chr6A	74323046	74327616	+	74325331	Chr6A	71707892	71712462	+	71710177	1.0	1.0
gene:TraesCS6A03G0239000	Chr6A	74327230	74330601	-	74328915	Chr6A	71712076	71715447	-	71713761	1.0	1.0
gene:TraesCS6A03G0239300	Chr6A	74412196	74418122	+	74415159	Chr6A	71797064	71802991	+	71800027	1.0	0.999
gene:TraesCS6A03G0239400	Chr6A	74419988	74424716	-	74422352	Chr6A	71804857	71809585	-	71807221	1.0	1.0
gene:TraesCS6A03G0239700	Chr6A	74573023	74581386	-	74577204	Chr6A	71957962	71966328	-	71962145	1.0	0.998
gene:TraesCS6A03G0240000	Chr6A	74798136	74799446	+	74798791	Chr6A	72183088	72184398	+	72183743	1.0	1.0
gene:TraesCS6A03G0240200	Chr6A	74822072	74826549	+	74824310	Chr6A	72206995	72211472	+	72209233	1.0	1.0
gene:TraesCS6A03G0240300	Chr6A	75260700	75261311	+	75261005	Chr6A	72641603	72642214	+	72641908	1.0	1.0
gene:TraesCS6A03G0240500	Chr6A	75299951	75302063	+	75301007	Chr6A	72681015	72683127	+	72682071	1.0	1.0
gene:TraesCS6A03G0240600	Chr6A	75302439	75308519	-	75305479	Chr6A	72683503	72689583	-	72686543	1.0	0.999
gene:TraesCS6A03G0240700	Chr6A	75310993	75311652	-	75311322	Chr6A	72692057	72692716	-	72692386	1.0	1.0
gene:TraesCS6A03G0240800	Chr6A	75313795	75316752	-	75315273	Chr6A	72694867	72697824	-	72696345	1.0	1.0
gene:TraesCS6A03G0240900	Chr6A	75349518	75354733	+	75352125	Chr6A	72730607	72735822	+	72733214	1.0	1.0
gene:TraesCS6A03G0241100	Chr6A	75739425	75741034	-	75740229	Chr6A	73119466	73121075	-	73120270	1.0	1.0
gene:TraesCS6A03G0241200	Chr6A	75840451	75842958	+	75841704	Chr6A	73220346	73222853	+	73221599	1.0	1.0
gene:TraesCS6A03G0241600	Chr6A	75930593	75931930	+	75931261	Chr6A	73310493	73311830	+	73311161	1.0	1.0
gene:TraesCS6A03G0241900	Chr6A	75935436	75937035	+	75936235	Chr6A	73315336	73316935	+	73316135	1.0	1.0
gene:TraesCS6A03G0243000	Chr6A	76297417	76302436	+	76299926	Chr6A	73664166	73669185	+	73666675	1.0	1.0
gene:TraesCS6A03G0243200	Chr6A	76364240	76365069	-	76364654	Chr6A	73730999	73731839	-	73731419	1.0	1.0
gene:TraesCS6A03G0243300	Chr6A	76377344	76381337	+	76379340	Chr6A	73744121	73748114	+	73746117	1.0	0.999
gene:TraesCS6A03G0243400	Chr6A	76382111	76383580	-	76382845	Chr6A	73748888	73750357	-	73749622	1.0	1.0
gene:TraesCS6A03G0244500	Chr6A	76553576	76556263	+	76554919	Chr6A	73916459	73919146	+	73917802	1.0	0.997
gene:TraesCS6A03G0244600	Chr6A	76558069	76569790	+	76563929	Chr6A	73920829	73932529	+	73926679	1.0	0.997
gene:TraesCS6A03G0244700	Chr6A	76631242	76636264	+	76633753	Chr6A	73993411	73998236	+	73995823	1.0	0.997
gene:TraesCS6A03G0245100	Chr6A	76654527	76666623	-	76660575	Chr6A	74016465	74028589	-	74022527	1.0	0.998
gene:TraesCS6A03G0245300	Chr6A	76675573	76676220	-	76675896	Chr6A	74038217	74038864	-	74038540	1.0	0.998
gene:TraesCS6A03G0245900	Chr6A	76716506	76718175	-	76717340	Chr6A	74078725	74080429	-	74079577	1.0	0.998
gene:TraesCS6A03G0246100	Chr6A	76829765	76831019	+	76830392	Chr6A	74194934	74196188	+	74195561	1.0	0.998
gene:TraesCS6A03G0246200	Chr6A	76837361	76838525	+	76837943	Chr6A	74202000	74203165	+	74202582	1.0	0.993
gene:TraesCS6A03G0246600	Chr6A	76986130	76990769	-	76988449	Chr6A	74351081	74355760	-	74353420	1.0	0.98
gene:TraesCS6A03G0246700	Chr6A	77013567	77018613	-	77016090	Chr6A	74369751	74374595	-	74372173	1.0	0.998
gene:TraesCS6A03G0247100	Chr6A	77093623	77095766	-	77094694	Chr6A	74449643	74451787	-	74450715	1.0	0.997
gene:TraesCS6A03G0247200	Chr6A	77126471	77127094	+	77126782	Chr6A	74469432	74470055	+	74469743	1.0	0.993
gene:TraesCS6A03G0247400	Chr6A	77135356	77138535	+	77136945	Chr6A	74478319	74481491	+	74479905	0.999	0.993
gene:TraesCS6A03G0248100	Chr6A	77303299	77305612	-	77304455	Chr6A	74609619	74612126	-	74610872	1.0	1.0
gene:TraesCS6A03G0248600	Chr6A	77376340	77378226	-	77377283	Chr6A	74691309	74693195	-	74692252	1.0	0.993
gene:TraesCS6A03G0248700	Chr6A	77397733	77399387	+	77398560	Chr6A	74716471	74718119	+	74717295	1.0	0.998
gene:TraesCS6A03G0249500	Chr6A	77527329	77528485	+	77527907	Chr6A	74837408	74838563	+	74837985	1.0	0.993
gene:TraesCS6A03G0250400	Chr6A	77887080	77888876	-	77887978	Chr6A	75197684	75199480	-	75198582	1.0	0.999
gene:TraesCS6A03G0250800	Chr6A	77970368	77970630	-	77970499	Chr6A	75272435	75272697	-	75272566	1.0	0.988
gene:TraesCS6A03G0251000	Chr6A	78129207	78138814	+	78134010	Chr6A	75462054	75471237	+	75466645	0.969	0.964
gene:TraesCS6A03G0251200	Chr6A	78342332	78348473	+	78345402	Chr6A	75675100	75681241	+	75678170	1.0	0.998
gene:TraesCS6A03G0251300	Chr6A	78877182	78889579	+	78883380	Chr6A	76233770	76246222	+	76239996	0.999	0.988
gene:TraesCS6A03G0251400	Chr6A	78891053	78894252	+	78892652	Chr6A	76247696	76250619	+	76249157	1.0	0.996
gene:TraesCS6A03G0251700	Chr6A	79064233	79066594	+	79065413	Chr6A	76419989	76422353	+	76421171	1.0	0.995
gene:TraesCS6A03G0251800	Chr6A	79238435	79241601	+	79240018	Chr6A	76606036	76609202	+	76607619	1.0	0.993
gene:TraesCS6A03G0252000	Chr6A	79490611	79501713	+	79496162	Chr6A	76842662	76850524	+	76846593	1.0	0.998
gene:TraesCS6A03G0252100	Chr6A	79602928	79608319	+	79605623	Chr6A	76918134	76923526	+	76920830	1.0	0.995
gene:TraesCS6A03G0252200	Chr6A	79608511	79612361	+	79610436	Chr6A	76923718	76927568	+	76925643	1.0	0.998
gene:TraesCS6A03G0252300	Chr6A	79614355	79616454	+	79615404	Chr6A	76929562	76931673	+	76930617	0.995	0.984
gene:TraesCS6A03G0252900	Chr6A	79947906	79949142	+	79948524	Chr6A	77237935	77239171	+	77238553	1.0	0.997
gene:TraesCS6A03G0253100	Chr6A	79979276	79982188	-	79980732	Chr6A	77256815	77259723	-	77258269	0.999	0.997
gene:TraesCS6A03G0253400	Chr6A	80068442	80071094	-	80069768	Chr6A	77339531	77342181	-	77340856	0.999	0.995
gene:TraesCS6A03G0253900	Chr6A	80129711	80132044	+	80130877	Chr6A	77391693	77394025	+	77392859	0.999	0.998
gene:TraesCS6A03G0254300	Chr6A	80480900	80483914	+	80482407	Chr6A	77739852	77742877	+	77741364	1.0	0.993
gene:TraesCS6A03G0254400	Chr6A	80499552	80502791	+	80501171	Chr6A	77761704	77764943	+	77763323	1.0	0.996
gene:TraesCS6A03G0254500	Chr6A	80503643	80506952	-	80505297	Chr6A	77765793	77769104	-	77767448	1.0	0.999
gene:TraesCS6A03G0255200	Chr6A	80745503	80749545	+	80747524	Chr6A	77987875	77991917	+	77989896	1.0	0.996
gene:TraesCS6A03G0255300	Chr6A	80750692	80754044	-	80752368	Chr6A	77993102	77995669	-	77994385	1.0	0.998
gene:TraesCS6A03G0255400	Chr6A	80755248	80761305	-	80758276	Chr6A	77996890	78002948	-	77999919	1.0	0.998
gene:TraesCS6A03G0255500	Chr6A	80853998	80855695	+	80854846	Chr6A	78104803	78106500	+	78105651	1.0	0.99
gene:TraesCS6A03G0256200	Chr6A	81439059	81439439	+	81439249	Chr6A	78711702	78712082	+	78711892	1.0	0.997
gene:TraesCS6A03G0256300	Chr6A	81526455	81527278	+	81526866	Chr6A	78792829	78793653	+	78793241	1.0	0.998
gene:TraesCS6A03G0256500	Chr6A	81942904	81943844	+	81943374	Chr6A	79206121	79207061	+	79206591	1.0	0.998
gene:TraesCS6A03G0256600	Chr6A	81979851	81980216	+	81980033	Chr6A	79233826	79234191	+	79234008	1.0	0.996
gene:TraesCS6A03G0256800	Chr6A	82042837	82044999	+	82043918	Chr6A	79327798	79329960	+	79328879	1.0	0.998
gene:TraesCS6A03G0257200	Chr6A	82080654	82081333	-	82080993	Chr6A	79357128	79357808	-	79357468	1.0	0.988
gene:TraesCS6A03G0257900	Chr6A	82151546	82151746	+	82151646	Chr6A	79414480	79414680	+	79414580	1.0	0.985
gene:TraesCS6A03G0258000	Chr6A	82213223	82218862	+	82216042	Chr6A	79475862	79481502	+	79478682	1.0	0.997
