gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity
gene:TraesCS3B03G0132800	Chr3B	39823730	39824543	-	39824136	Chr3B	37509395	37510208	-	37509801	1.0	1.0
gene:TraesCS3B03G0132900	Chr3B	39827584	39829301	-	39828442	Chr3B	37513247	37514964	-	37514105	1.0	0.996
gene:TraesCS3B03G0133200	Chr3B	39872071	39875847	-	39873959	Chr3B	37638626	37642537	-	37640581	0.998	0.9
gene:TraesCS3B03G0134000	Chr3B	40063080	40063538	+	40063309	Chr3B	37828192	37828650	+	37828421	1.0	1.0
gene:TraesCS3B03G0134900	Chr3B	40554474	40555067	+	40554770	Chr3B	38314161	38314754	+	38314457	1.0	1.0
gene:TraesCS3B03G0135000	Chr3B	40564567	40565287	+	40564927	Chr3B	38324035	38324755	+	38324395	1.0	1.0
gene:TraesCS3B03G0135100	Chr3B	40578349	40579282	-	40578815	Chr3B	38337818	38338751	-	38338284	1.0	1.0
gene:TraesCS3B03G0135500	Chr3B	40876093	40877181	+	40876637	Chr3B	38525166	38526254	+	38525710	1.0	1.0
gene:TraesCS3B03G0135600	Chr3B	40885153	40886881	+	40886017	Chr3B	38533360	38535088	+	38534224	1.0	1.0
gene:TraesCS3B03G0135800	Chr3B	41169779	41171248	+	41170513	Chr3B	38815131	38816600	+	38815865	1.0	1.0
gene:TraesCS3B03G0135900	Chr3B	41178023	41180887	-	41179455	Chr3B	38820472	38823331	-	38821901	0.998	0.996
gene:TraesCS3B03G0136000	Chr3B	41348609	41352594	+	41350601	Chr3B	38996580	39000484	+	38998532	1.0	0.999
gene:TraesCS3B03G0136100	Chr3B	41512583	41512978	-	41512780	Chr3B	39092483	39092878	-	39092680	1.0	0.994
gene:TraesCS3B03G0136200	Chr3B	41598800	41599646	+	41599223	Chr3B	39122368	39123215	+	39122791	1.0	0.99
gene:TraesCS3B03G0136300	Chr3B	41707003	41707458	-	41707230	Chr3B	39245010	39245465	-	39245237	1.0	0.993
gene:TraesCS3B03G0136400	Chr3B	41720643	41722719	-	41721681	Chr3B	39258743	39260819	-	39259781	1.0	0.998
gene:TraesCS3B03G0137900	Chr3B	42259489	42259950	-	42259719	Chr3B	40215765	40216226	-	40215995	1.0	0.993
gene:TraesCS3B03G0138000	Chr3B	42294420	42294872	-	42294646	Chr3B	40233394	40233846	-	40233620	1.0	0.993
gene:TraesCS3B03G0138300	Chr3B	42446083	42447039	+	42446561	Chr3B	40358561	40359517	+	40359039	1.0	0.968
gene:TraesCS3B03G0138600	Chr3B	42916075	42917260	+	42916667	Chr3B	40822291	40823476	+	40822883	1.0	0.993
gene:TraesCS3B03G0139000	Chr3B	43068226	43068596	+	43068411	Chr3B	41173978	41174348	+	41174163	1.0	0.996
gene:TraesCS3B03G0139100	Chr3B	43110477	43112189	-	43111333	Chr3B	41165498	41167195	-	41166346	0.991	0.984
gene:TraesCS3B03G0139400	Chr3B	43174947	43175317	+	43175132	Chr3B	41019110	41019480	+	41019295	1.0	0.946
gene:TraesCS3B03G0139600	Chr3B	43426693	43427939	-	43427316	Chr3B	41400403	41401649	-	41401026	1.0	1.0
gene:TraesCS3B03G0139900	Chr3B	43482768	43483220	-	43482994	Chr3B	41552001	41552453	-	41552227	1.0	0.997
gene:TraesCS3B03G0140600	Chr3B	43905091	43905438	-	43905264	Chr3B	41914289	41914636	-	41914462	1.0	0.902
gene:TraesCS3B03G0141200	Chr3B	43970516	43971253	-	43970884	Chr3B	41759544	41760274	-	41759909	0.99	0.978
gene:TraesCS3B03G0141300	Chr3B	43974445	43974792	-	43974618	Chr3B	41763462	41763809	-	41763635	1.0	0.994
gene:TraesCS3B03G0141600	Chr3B	44012019	44012315	-	44012167	Chr3B	41703672	41703968	-	41703820	1.0	0.983
gene:TraesCS3B03G0141700	Chr3B	44042736	44043083	-	44042909	Chr3B	41723742	41724089	-	41723915	1.0	0.988
gene:TraesCS3B03G0141800	Chr3B	44046320	44046667	-	44046493	Chr3B	41792964	41793311	-	41793137	1.0	0.994
gene:TraesCS3B03G0141900	Chr3B	44104004	44104351	-	44104177	Chr3B	41979215	41979562	-	41979388	1.0	0.988
gene:TraesCS3B03G0142400	Chr3B	44225486	44225782	-	44225634	Chr3B	42033363	42033659	-	42033511	1.0	0.969
gene:TraesCS3B03G0142600	Chr3B	44281057	44281404	-	44281230	Chr3B	42071879	42072226	-	42072052	1.0	1.0
gene:TraesCS3B03G0142700	Chr3B	44454412	44454759	-	44454585	Chr3B	41789345	41789692	-	41789518	1.0	0.988
gene:TraesCS3B03G0142800	Chr3B	44530596	44530943	-	44530769	Chr3B	42241173	42241520	-	42241346	1.0	0.997
gene:TraesCS3B03G0142900	Chr3B	44623828	44624175	-	44624001	Chr3B	42464182	42464529	-	42464355	1.0	0.994
gene:TraesCS3B03G0143000	Chr3B	44705294	44705641	-	44705467	Chr3B	42333453	42333800	-	42333626	1.0	0.997
gene:TraesCS3B03G0143700	Chr3B	45357321	45360354	-	45358837	Chr3B	42817610	42820631	-	42819120	0.992	0.992
gene:TraesCS3B03G0144700	Chr3B	45946585	45950096	-	45948340	Chr3B	43377386	43380900	-	43379143	1.0	0.996
gene:TraesCS3B03G0145100	Chr3B	46023217	46025538	-	46024377	Chr3B	43454440	43456761	-	43455600	1.0	0.997
gene:TraesCS3B03G0145400	Chr3B	46726416	46732634	+	46729525	Chr3B	44056709	44062927	+	44059818	1.0	0.998
gene:TraesCS3B03G0146100	Chr3B	47537095	47538165	+	47537630	Chr3B	44885953	44887038	+	44886495	1.0	0.982
gene:TraesCS3B03G0146400	Chr3B	47778203	47778859	+	47778531	Chr3B	45138282	45138938	+	45138610	1.0	0.993
gene:TraesCS3B03G0147000	Chr3B	48355502	48356971	+	48356236	Chr3B	45695583	45697051	+	45696317	0.999	0.995
gene:TraesCS3B03G0147100	Chr3B	48420644	48428129	-	48424386	Chr3B	45773915	45781386	-	45777650	1.0	0.998
gene:TraesCS3B03G0147300	Chr3B	48699064	48699792	-	48699428	Chr3B	46041571	46042299	-	46041935	1.0	0.998
gene:TraesCS3B03G0147500	Chr3B	48860280	48860609	-	48860444	Chr3B	46224859	46225185	-	46225022	0.99	0.987
gene:TraesCS3B03G0147600	Chr3B	48890992	48891321	-	48891156	Chr3B	46202651	46202980	-	46202815	1.0	1.0
gene:TraesCS3B03G0147900	Chr3B	48915194	48916664	-	48915929	Chr3B	46273022	46274515	-	46273768	1.0	0.984
gene:TraesCS3B03G0148000	Chr3B	48940491	48945011	-	48942751	Chr3B	46248374	46252851	-	46250612	0.995	0.994
gene:TraesCS3B03G0148100	Chr3B	48995938	48997451	+	48996694	Chr3B	46328681	46330194	+	46329437	1.0	0.998
gene:TraesCS3B03G0148200	Chr3B	49006359	49007874	+	49007116	Chr3B	46339843	46341367	+	46340605	1.0	0.968
gene:TraesCS3B03G0148300	Chr3B	49009772	49014461	+	49012116	Chr3B	46343330	46348008	+	46345669	0.974	0.949
gene:TraesCS3B03G0148400	Chr3B	49014661	49018791	-	49016726	Chr3B	46348207	46352346	-	46350276	0.998	0.978
gene:TraesCS3B03G0148700	Chr3B	49099224	49100240	+	49099732	Chr3B	46473292	46474308	+	46473800	1.0	0.994
gene:TraesCS3B03G0148900	Chr3B	49124065	49125474	-	49124769	Chr3B	46513286	46514695	-	46513990	1.0	0.973
gene:TraesCS3B03G0149400	Chr3B	49157162	49157986	-	49157574	Chr3B	46561664	46562488	-	46562076	1.0	0.996
gene:TraesCS3B03G0150300	Chr3B	49367825	49368244	+	49368034	Chr3B	46764640	46765059	+	46764849	1.0	0.997
gene:TraesCS3B03G0150400	Chr3B	49368316	49369371	+	49368843	Chr3B	46765131	46766186	+	46765658	1.0	0.995
gene:TraesCS3B03G0150900	Chr3B	49396155	49397548	-	49396851	Chr3B	46792999	46794396	-	46793697	1.0	0.988
gene:TraesCS3B03G0152000	Chr3B	49451897	49456625	+	49454261	Chr3B	46848899	46853629	+	46851264	1.0	0.998
gene:TraesCS3B03G0152200	Chr3B	49456556	49461882	-	49459219	Chr3B	46853560	46858787	-	46856173	0.994	0.991
gene:TraesCS3B03G0152700	Chr3B	49707654	49708869	+	49708261	Chr3B	47095911	47097122	+	47096516	0.995	0.99
gene:TraesCS3B03G0153000	Chr3B	49727474	49729424	-	49728449	Chr3B	47154646	47156608	-	47155627	1.0	0.998
gene:TraesCS3B03G0153200	Chr3B	49768408	49768949	+	49768678	Chr3B	47212472	47213022	+	47212747	1.0	0.969
gene:TraesCS3B03G0153300	Chr3B	49774943	49777458	+	49776200	Chr3B	47218864	47221387	+	47220125	0.99	0.969
gene:TraesCS3B03G0153400	Chr3B	49779063	49782788	+	49780925	Chr3B	47222860	47226620	+	47224740	0.975	0.973
gene:TraesCS3B03G0153600	Chr3B	49787204	49790566	-	49788885	Chr3B	47231000	47234352	-	47232676	1.0	0.998
gene:TraesCS3B03G0153700	Chr3B	49789560	49790219	-	49789889	Chr3B	47233356	47234015	-	47233685	1.0	1.0
gene:TraesCS3B03G0153900	Chr3B	49794320	49794775	-	49794547	Chr3B	47243681	47244136	-	47243908	1.0	0.995
gene:TraesCS3B03G0154600	Chr3B	50068484	50072326	-	50070405	Chr3B	47542665	47546509	-	47544587	1.0	0.996
gene:TraesCS3B03G0154700	Chr3B	50077736	50078278	+	50078007	Chr3B	47551824	47552366	+	47552095	1.0	0.994
gene:TraesCS3B03G0154800	Chr3B	50315898	50321285	+	50318591	Chr3B	47800788	47806172	+	47803480	1.0	0.997
gene:TraesCS3B03G0154900	Chr3B	50388399	50389151	-	50388775	Chr3B	47878680	47879432	-	47879056	1.0	0.993
gene:TraesCS3B03G0155000	Chr3B	50389823	50395380	-	50392601	Chr3B	47880104	47885227	-	47882665	1.0	0.997
gene:TraesCS3B03G0155200	Chr3B	50406395	50408215	-	50407305	Chr3B	47900371	47902191	-	47901281	1.0	0.996
gene:TraesCS3B03G0155300	Chr3B	50448818	50451038	-	50449928	Chr3B	47942840	47945063	-	47943951	1.0	0.994
gene:TraesCS3B03G0155400	Chr3B	50451339	50452253	+	50451796	Chr3B	47945355	47946274	+	47945814	1.0	0.982
gene:TraesCS3B03G0155800	Chr3B	50552470	50554314	-	50553392	Chr3B	48051399	48053247	-	48052323	1.0	0.995
gene:TraesCS3B03G0156500	Chr3B	50680368	50681580	-	50680974	Chr3B	48217914	48219126	-	48218520	1.0	0.995
gene:TraesCS3B03G0157500	Chr3B	50938799	50942742	+	50940770	Chr3B	48256701	48260656	+	48258678	0.948	0.938
gene:TraesCS3B03G0157700	Chr3B	50959198	50961700	-	50960449	Chr3B	48270420	48272853	-	48271636	0.965	0.942
gene:TraesCS3B03G0158600	Chr3B	51228213	51229514	-	51228863	Chr3B	48519049	48520305	-	48519677	0.959	0.956
gene:TraesCS3B03G0158700	Chr3B	51236718	51237566	-	51237142	Chr3B	48527340	48528171	-	48527755	0.979	0.976
gene:TraesCS3B03G0159100	Chr3B	51284427	51286144	-	51285285	Chr3B	48325078	48326795	+	48325936	1.0	0.982
gene:TraesCS3B03G0159500	Chr3B	51564394	51565307	+	51564850	Chr3B	48822629	48823547	+	48823088	1.0	0.993
gene:TraesCS3B03G0159600	Chr3B	51573215	51575409	+	51574312	Chr3B	48831681	48833823	+	48832752	0.971	0.97
gene:TraesCS3B03G0159800	Chr3B	51652956	51656385	+	51654670	Chr3B	48910852	48914281	+	48912566	1.0	0.997
gene:TraesCS3B03G0159900	Chr3B	51726202	51731269	+	51728735	Chr3B	48974874	48979943	+	48977408	1.0	0.999
gene:TraesCS3B03G0160300	Chr3B	51778513	51780679	+	51779596	Chr3B	49027582	49029706	+	49028644	0.971	0.97
gene:TraesCS3B03G0160400	Chr3B	51825941	51829884	-	51827912	Chr3B	49060991	49064934	-	49062962	1.0	1.0
gene:TraesCS3B03G0161400	Chr3B	52317806	52319023	-	52318414	Chr3B	49477348	49478565	-	49477956	1.0	1.0
gene:TraesCS3B03G0161500	Chr3B	52420811	52423345	-	52422078	Chr3B	49581922	49584456	-	49583189	1.0	0.998
gene:TraesCS3B03G0161900	Chr3B	52507363	52512367	+	52509865	Chr3B	49668322	49673326	+	49670824	1.0	0.998
gene:TraesCS3B03G0162200	Chr3B	52575539	52578633	-	52577086	Chr3B	49735999	49739044	-	49737521	1.0	1.0
gene:TraesCS3B03G0162400	Chr3B	52645457	52645600	-	52645528	Chr3B	49805433	49805576	-	49805504	1.0	1.0
gene:TraesCS3B03G0162700	Chr3B	52651693	52651833	-	52651763	Chr3B	49811671	49811811	-	49811741	1.0	1.0
gene:TraesCS3B03G0163200	Chr3B	52809547	52811409	-	52810478	Chr3B	49969055	49970917	-	49969986	1.0	1.0
gene:TraesCS3B03G0164000	Chr3B	52986059	52991447	-	52988753	Chr3B	50140967	50146380	-	50143673	1.0	0.998
gene:TraesCS3B03G0164100	Chr3B	53001510	53002355	+	53001932	Chr3B	50156684	50157529	+	50157106	1.0	0.996
gene:TraesCS3B03G0164200	Chr3B	53041000	53042000	+	53041500	Chr3B	50193108	50194109	+	50193608	1.0	1.0
gene:TraesCS3B03G0164400	Chr3B	53133996	53135679	-	53134837	Chr3B	50271976	50273659	-	50272817	1.0	0.999
gene:TraesCS3B03G0164600	Chr3B	53199061	53199399	+	53199230	Chr3B	50337151	50337487	+	50337319	0.994	0.97
gene:TraesCS3B03G0164700	Chr3B	53216892	53220048	-	53218470	Chr3B	50346377	50349499	-	50347938	0.982	0.98
gene:TraesCS3B03G0164800	Chr3B	53254054	53255460	+	53254757	Chr3B	50378254	50379669	+	50378961	0.999	0.972
gene:TraesCS3B03G0165000	Chr3B	53286253	53287719	-	53286986	Chr3B	50421139	50422605	-	50421872	1.0	1.0
gene:TraesCS3B03G0165200	Chr3B	53362037	53363974	-	53363005	Chr3B	50495838	50497775	-	50496806	1.0	1.0
gene:TraesCS3B03G0165600	Chr3B	53663437	53665847	-	53664642	Chr3B	50763753	50766160	-	50764956	0.998	0.998
gene:TraesCS3B03G0165900	Chr3B	53693875	53697329	-	53695602	Chr3B	50793626	50797080	-	50795353	1.0	0.999
gene:TraesCS3B03G0166000	Chr3B	53817451	53819282	+	53818366	Chr3B	50916438	50918259	+	50917348	0.994	0.937
gene:TraesCS3B03G0166500	Chr3B	53873175	53873387	-	53873281	Chr3B	50972121	50972333	-	50972227	1.0	1.0
gene:TraesCS3B03G0166600	Chr3B	53874126	53878431	-	53876278	Chr3B	50973072	50977377	-	50975224	1.0	1.0
gene:TraesCS3B03G0166800	Chr3B	53957140	53958594	+	53957867	Chr3B	51056066	51057520	+	51056793	1.0	1.0
gene:TraesCS3B03G0167000	Chr3B	53969624	53976420	+	53973022	Chr3B	51164859	51171333	+	51168096	1.0	0.977
gene:TraesCS3B03G0167200	Chr3B	53982335	53990139	+	53986237	Chr3B	51177266	51185104	+	51181185	1.0	0.998
gene:TraesCS3B03G0167500	Chr3B	54075900	54077996	-	54076948	Chr3B	51268693	51270789	-	51269741	1.0	1.0
gene:TraesCS3B03G0167700	Chr3B	54169598	54181281	+	54175439	Chr3B	51256893	51268573	+	51262733	1.0	0.998
gene:TraesCS3B03G0167900	Chr3B	54340438	54341496	+	54340967	Chr3B	51426405	51427463	+	51426934	1.0	0.999
gene:TraesCS3B03G0168100	Chr3B	54390353	54391456	+	54390904	Chr3B	51476034	51477137	+	51476585	1.0	1.0
gene:TraesCS3B03G0168200	Chr3B	54395121	54398324	+	54396722	Chr3B	51480652	51483854	+	51482253	1.0	0.999
gene:TraesCS3B03G0168300	Chr3B	54414740	54417977	+	54416358	Chr3B	51500294	51503528	+	51501911	0.997	0.996
gene:TraesCS3B03G0168400	Chr3B	54418154	54419944	-	54419049	Chr3B	51503705	51505495	-	51504600	1.0	0.997
gene:TraesCS3B03G0169700	Chr3B	54905689	54907080	-	54906384	Chr3B	51952448	51953839	-	51953143	1.0	1.0
gene:TraesCS3B03G0169800	Chr3B	54916376	54920065	-	54918220	Chr3B	51963226	51966915	-	51965070	1.0	1.0
gene:TraesCS3B03G0170000	Chr3B	54988951	54989708	-	54989329	Chr3B	52041189	52041946	-	52041567	1.0	1.0
gene:TraesCS3B03G0170300	Chr3B	55326140	55326848	-	55326494	Chr3B	52381973	52382681	-	52382327	1.0	1.0
gene:TraesCS3B03G0170700	Chr3B	55413707	55414267	+	55413987	Chr3B	52462250	52462810	+	52462530	1.0	1.0
gene:TraesCS3B03G0170800	Chr3B	55793208	55793863	-	55793535	Chr3B	52742836	52743491	-	52743163	1.0	1.0
gene:TraesCS3B03G0170900	Chr3B	55861219	55861767	-	55861493	Chr3B	52806011	52806559	-	52806285	1.0	1.0
gene:TraesCS3B03G0171000	Chr3B	56010641	56015195	+	56012918	Chr3B	52955024	52959578	+	52957301	1.0	0.999
gene:TraesCS3B03G0171100	Chr3B	56034680	56035961	+	56035320	Chr3B	52979040	52980321	+	52979680	1.0	1.0
gene:TraesCS3B03G0171400	Chr3B	56500185	56500667	-	56500426	Chr3B	53453130	53453612	-	53453371	1.0	1.0
gene:TraesCS3B03G0171600	Chr3B	56525364	56526032	-	56525698	Chr3B	53478309	53478977	-	53478643	1.0	1.0
gene:TraesCS3B03G0171800	Chr3B	56552736	56556480	+	56554608	Chr3B	53505486	53509230	+	53507358	1.0	1.0
gene:TraesCS3B03G0172000	Chr3B	56594262	56597333	-	56595797	Chr3B	53546624	53549695	-	53548159	1.0	1.0
gene:TraesCS3B03G0172400	Chr3B	56774157	56775404	+	56774780	Chr3B	53743259	53744506	+	53743882	1.0	1.0
gene:TraesCS3B03G0172800	Chr3B	56856677	56858641	-	56857659	Chr3B	53825203	53826998	-	53826100	1.0	1.0
gene:TraesCS3B03G0172900	Chr3B	56887395	56887943	-	56887669	Chr3B	53854714	53855262	-	53854988	1.0	1.0
gene:TraesCS3B03G0173000	Chr3B	56961241	56962351	-	56961796	Chr3B	53928149	53929259	-	53928704	1.0	1.0
gene:TraesCS3B03G0173200	Chr3B	57104431	57105764	-	57105097	Chr3B	54079801	54081134	-	54080467	1.0	1.0
gene:TraesCS3B03G0173300	Chr3B	57257645	57259708	+	57258676	Chr3B	54232161	54234224	+	54233192	1.0	1.0
gene:TraesCS3B03G0173600	Chr3B	57278501	57279640	-	57279070	Chr3B	54253390	54254529	-	54253959	1.0	1.0
gene:TraesCS3B03G0173800	Chr3B	57395372	57395830	+	57395601	Chr3B	54370049	54370507	+	54370278	1.0	1.0
gene:TraesCS3B03G0173900	Chr3B	57423442	57423918	+	57423680	Chr3B	54398072	54398548	+	54398310	1.0	0.997
gene:TraesCS3B03G0174200	Chr3B	57610352	57611491	+	57610921	Chr3B	54585342	54586481	+	54585911	1.0	1.0
gene:TraesCS3B03G0174300	Chr3B	57613086	57618073	-	57615579	Chr3B	54588076	54593064	-	54590570	1.0	1.0
gene:TraesCS3B03G0174500	Chr3B	57682501	57685437	+	57683969	Chr3B	54659125	54662109	+	54660617	1.0	1.0
gene:TraesCS3B03G0174700	Chr3B	57691382	57694663	+	57693022	Chr3B	54668054	54671325	+	54669689	1.0	1.0
gene:TraesCS3B03G0174800	Chr3B	57697591	57700701	-	57699146	Chr3B	54674252	54677362	-	54675807	1.0	1.0
gene:TraesCS3B03G0175100	Chr3B	57750986	57751741	+	57751363	Chr3B	54726662	54727418	+	54727040	1.0	0.998
gene:TraesCS3B03G0175300	Chr3B	57758120	57759252	+	57758686	Chr3B	54733811	54734943	+	54734377	1.0	1.0
gene:TraesCS3B03G0175700	Chr3B	57938329	57940257	-	57939293	Chr3B	54915260	54917188	-	54916224	1.0	1.0
gene:TraesCS3B03G0175800	Chr3B	57944377	57946299	-	57945338	Chr3B	54921340	54923262	-	54922301	1.0	0.996
gene:TraesCS3B03G0176000	Chr3B	57948744	57953750	-	57951247	Chr3B	54925676	54930683	-	54928179	1.0	0.997
gene:TraesCS3B03G0176100	Chr3B	57961407	57962129	-	57961768	Chr3B	54938572	54939294	-	54938933	1.0	0.988
gene:TraesCS3B03G0176300	Chr3B	58165728	58168314	-	58167021	Chr3B	55428919	55431505	-	55430212	1.0	0.997
gene:TraesCS3B03G0177100	Chr3B	58506579	58509143	-	58507861	Chr3B	55072982	55075552	-	55074267	1.0	0.978
gene:TraesCS3B03G0177500	Chr3B	59146433	59146995	-	59146714	Chr3B	55974803	55975365	-	55975084	1.0	0.994
gene:TraesCS3B03G0177700	Chr3B	59185749	59186927	-	59186338	Chr3B	56034984	56036172	-	56035578	1.0	0.982
gene:TraesCS3B03G0177800	Chr3B	59263230	59265253	-	59264241	Chr3B	56105988	56108031	-	56107009	1.0	0.981
gene:TraesCS3B03G0177900	Chr3B	59361777	59365343	-	59363560	Chr3B	56204181	56207759	-	56205970	1.0	0.988
gene:TraesCS3B03G0178700	Chr3B	59590479	59592733	+	59591606	Chr3B	56481680	56483951	+	56482815	0.983	0.956
gene:TraesCS3B03G0178800	Chr3B	59625771	59627640	+	59626705	Chr3B	56516721	56518589	+	56517655	1.0	0.996
gene:TraesCS3B03G0180000	Chr3B	59923086	59923604	+	59923345	Chr3B	56746423	56746941	+	56746682	1.0	0.992
gene:TraesCS3B03G0180200	Chr3B	60064418	60065096	+	60064757	Chr3B	56786811	56787471	+	56787141	0.973	0.961
gene:TraesCS3B03G0180600	Chr3B	60242907	60249367	-	60246137	Chr3B	57198080	57204506	-	57201293	1.0	0.983
gene:TraesCS3B03G0180800	Chr3B	60273894	60275033	-	60274463	Chr3B	57273974	57275113	-	57274543	1.0	0.999
gene:TraesCS3B03G0181000	Chr3B	60352476	60353393	-	60352934	Chr3B	57350464	57351381	-	57350922	1.0	0.985
gene:TraesCS3B03G0181200	Chr3B	60353739	60356256	+	60354997	Chr3B	57351727	57354243	+	57352985	1.0	0.998
gene:TraesCS3B03G0181400	Chr3B	60361001	60362387	-	60361694	Chr3B	57358986	57360372	-	57359679	1.0	0.996
gene:TraesCS3B03G0181500	Chr3B	60514720	60515932	+	60515326	Chr3B	57512843	57514057	+	57513450	1.0	0.994
gene:TraesCS3B03G0181700	Chr3B	60527503	60533632	-	60530567	Chr3B	57534515	57540882	-	57537698	1.0	0.995
gene:TraesCS3B03G0182000	Chr3B	60723247	60723596	+	60723421	Chr3B	57753817	57754166	+	57753991	1.0	0.996
gene:TraesCS3B03G0182300	Chr3B	60832945	60834974	+	60833959	Chr3B	57880671	57882678	+	57881674	0.988	0.984
gene:TraesCS3B03G0182700	Chr3B	60888184	60888565	+	60888374	Chr3B	57932938	57933319	+	57933128	1.0	0.988
gene:TraesCS3B03G0182800	Chr3B	60898529	60901865	+	60900197	Chr3B	57934796	57938133	+	57936464	0.999	0.997
gene:TraesCS3B03G0182900	Chr3B	60903452	60903860	+	60903656	Chr3B	57939703	57940111	+	57939907	1.0	1.0
gene:TraesCS3B03G0183000	Chr3B	60908292	60909006	+	60908649	Chr3B	57945487	57946180	+	57945833	0.963	0.945
gene:TraesCS3B03G0183200	Chr3B	61024027	61024437	+	61024232	Chr3B	57975187	57975591	+	57975389	1.0	0.971
gene:TraesCS3B03G0183400	Chr3B	61249055	61258685	+	61253870	Chr3B	58346974	58356300	+	58351637	0.995	0.928
gene:TraesCS3B03G0184200	Chr3B	61273735	61275107	+	61274421	Chr3B	58359524	58360887	+	58360205	0.992	0.951
gene:TraesCS3B03G0184500	Chr3B	61284722	61284892	+	61284807	Chr3B	58366776	58366946	+	58366861	1.0	0.994
gene:TraesCS3B03G0184600	Chr3B	61300554	61300724	-	61300639	Chr3B	58383828	58383998	-	58383913	1.0	1.0
gene:TraesCS3B03G0184800	Chr3B	61391001	61391171	-	61391086	Chr3B	58471708	58471878	-	58471793	1.0	1.0
gene:TraesCS3B03G0185300	Chr3B	61525691	61528227	-	61526959	Chr3B	58614598	58617134	-	58615866	1.0	0.997
gene:TraesCS3B03G0185400	Chr3B	61529036	61534438	-	61531737	Chr3B	58617862	58623254	-	58620558	0.997	0.992
gene:TraesCS3B03G0185800	Chr3B	61707962	61710127	+	61709044	Chr3B	58646062	58648229	+	58647145	1.0	0.995
gene:TraesCS3B03G0186000	Chr3B	61713327	61715513	+	61714420	Chr3B	58655717	58657903	+	58656810	0.998	0.969
gene:TraesCS3B03G0186100	Chr3B	61724356	61726503	+	61725429	Chr3B	58661252	58663399	+	58662325	1.0	0.991
gene:TraesCS3B03G0186200	Chr3B	61789638	61791415	+	61790526	Chr3B	58715617	58717394	+	58716505	1.0	1.0
gene:TraesCS3B03G0186300	Chr3B	61793995	61795419	+	61794707	Chr3B	58719972	58721396	+	58720684	1.0	0.999
gene:TraesCS3B03G0186800	Chr3B	61808535	61809911	+	61809223	Chr3B	58733634	58735010	+	58734322	1.0	0.997
gene:TraesCS3B03G0187000	Chr3B	61812361	61817179	+	61814770	Chr3B	58737459	58742278	+	58739868	1.0	0.999
gene:TraesCS3B03G0187200	Chr3B	62289859	62295394	+	62292626	Chr3B	59220254	59225787	+	59223020	0.999	0.998
gene:TraesCS3B03G0187500	Chr3B	62366424	62369459	+	62367941	Chr3B	59291209	59294244	+	59292726	1.0	0.996
gene:TraesCS3B03G0187600	Chr3B	62377015	62381194	-	62379104	Chr3B	59301814	59305992	-	59303903	1.0	0.994
gene:TraesCS3B03G0187800	Chr3B	62419103	62424092	+	62421597	Chr3B	59339271	59344347	+	59341809	0.987	0.982
gene:TraesCS3B03G0188200	Chr3B	62478456	62479301	+	62478878	Chr3B	60946583	60947427	+	60947005	0.994	0.907
gene:TraesCS3B03G0189500	Chr3B	62762043	62763856	+	62762949	Chr3B	59474985	59476803	+	59475894	1.0	0.97
gene:TraesCS3B03G0190700	Chr3B	62976982	62984278	+	62980630	Chr3B	60724720	60732850	+	60728785	0.988	0.976
gene:TraesCS3B03G0193500	Chr3B	63518372	63520752	+	63519562	Chr3B	61489960	61492340	+	61491150	0.999	0.98
gene:TraesCS3B03G0193600	Chr3B	63531636	63535701	+	63533668	Chr3B	61499964	61504029	+	61501996	1.0	0.998
gene:TraesCS3B03G0194200	Chr3B	63593063	63596119	+	63594591	Chr3B	61556271	61559327	+	61557799	1.0	0.997
gene:TraesCS3B03G0194400	Chr3B	63625799	63632351	+	63629075	Chr3B	61586486	61593080	+	61589783	1.0	0.999
gene:TraesCS3B03G0194500	Chr3B	63635593	63643817	+	63639705	Chr3B	61596319	61604538	+	61600428	0.995	0.991
gene:TraesCS3B03G0194900	Chr3B	63699759	63701358	+	63700558	Chr3B	61658845	61660444	+	61659644	1.0	0.999
gene:TraesCS3B03G0195200	Chr3B	63879133	63879671	-	63879402	Chr3B	61813507	61814045	-	61813776	1.0	1.0
gene:TraesCS3B03G0195300	Chr3B	63888722	63891144	+	63889933	Chr3B	61823228	61825650	+	61824439	1.0	1.0
gene:TraesCS3B03G0195400	Chr3B	63896590	63902089	-	63899339	Chr3B	61830961	61836452	-	61833706	1.0	1.0
gene:TraesCS3B03G0195500	Chr3B	63919525	63922081	-	63920803	Chr3B	61853954	61856510	-	61855232	1.0	1.0
gene:TraesCS3B03G0195700	Chr3B	64029713	64038897	-	64034305	Chr3B	61958400	61967527	-	61962963	1.0	1.0
gene:TraesCS3B03G0196500	Chr3B	64148387	64150630	-	64149508	Chr3B	62077386	62079629	-	62078507	1.0	1.0
gene:TraesCS3B03G0196600	Chr3B	64201070	64201666	+	64201368	Chr3B	62128588	62129184	+	62128886	1.0	1.0
gene:TraesCS3B03G0196700	Chr3B	64230550	64233388	-	64231969	Chr3B	62158158	62160996	-	62159577	1.0	1.0
gene:TraesCS3B03G0197000	Chr3B	64250002	64255464	-	64252733	Chr3B	62177652	62183114	-	62180383	1.0	1.0
gene:TraesCS3B03G0197100	Chr3B	64473910	64478342	+	64476126	Chr3B	62402403	62406835	+	62404619	1.0	1.0
