gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Julius_tgt_chr	Julius_tgt_start	Julius_tgt_end	Julius_tgt_strand	Julius_tgt_midpoint	Julius_coverage	Julius_identity
gene:TraesCS5D03G0188300	Chr5D	78725278	78726488	-	78725883	Chr5D	82120521	82121731	-	82121126	1.0	1.0
gene:TraesCS5D03G0188400	Chr5D	78918619	78923437	+	78921028	Chr5D	82314160	82318985	+	82316572	1.0	1.0
gene:TraesCS5D03G0188500	Chr5D	78927261	78928895	+	78928078	Chr5D	82322809	82324443	+	82323626	1.0	0.999
gene:TraesCS5D03G0188600	Chr5D	79226614	79228529	+	79227571	Chr5D	82621885	82623800	+	82622842	1.0	1.0
gene:TraesCS5D03G0189600	Chr5D	79858666	79859849	+	79859257	Chr5D	83253225	83254408	+	83253816	1.0	1.0
gene:TraesCS5D03G0190200	Chr5D	79983184	79983540	+	79983362	Chr5D	83377719	83378075	+	83377897	1.0	1.0
gene:TraesCS5D03G0190400	Chr5D	80011790	80012108	+	80011949	Chr5D	83406325	83406643	+	83406484	1.0	0.996
gene:TraesCS5D03G0190500	Chr5D	80013286	80013985	+	80013635	Chr5D	83407821	83408520	+	83408170	1.0	0.998
gene:TraesCS5D03G0191100	Chr5D	80134118	80134336	-	80134227	Chr5D	83529537	83529755	-	83529646	1.0	1.0
gene:TraesCS5D03G0191200	Chr5D	80134815	80135474	-	80135144	Chr5D	83530234	83530893	-	83530563	1.0	1.0
gene:TraesCS5D03G0191400	Chr5D	80135536	80136321	-	80135928	Chr5D	83530955	83531740	-	83531347	1.0	1.0
gene:TraesCS5D03G0191500	Chr5D	80148133	80150443	-	80149288	Chr5D	83543552	83545862	-	83544707	1.0	1.0
gene:TraesCS5D03G0191700	Chr5D	80162205	80162714	-	80162459	Chr5D	83557624	83558133	-	83557878	1.0	1.0
gene:TraesCS5D03G0191900	Chr5D	80220140	80220436	-	80220288	Chr5D	83615553	83615849	-	83615701	1.0	1.0
gene:TraesCS5D03G0192200	Chr5D	80234694	80235239	-	80234966	Chr5D	83630107	83630652	-	83630379	1.0	1.0
gene:TraesCS5D03G0192700	Chr5D	80316622	80317094	+	80316858	Chr5D	83712257	83712729	+	83712493	1.0	1.0
gene:TraesCS5D03G0193000	Chr5D	80410130	80414653	-	80412391	Chr5D	83805069	83809592	-	83807330	1.0	0.999
gene:TraesCS5D03G0193100	Chr5D	80414791	80416778	+	80415784	Chr5D	83809654	83811641	+	83810647	1.0	1.0
gene:TraesCS5D03G0193200	Chr5D	80475104	80475580	+	80475342	Chr5D	83870172	83870648	+	83870410	1.0	1.0
gene:TraesCS5D03G0193300	Chr5D	80485138	80487896	+	80486517	Chr5D	83880291	83883049	+	83881670	1.0	1.0
gene:TraesCS5D03G0193500	Chr5D	80550939	80553180	+	80552059	Chr5D	83950320	83952561	+	83951440	1.0	1.0
gene:TraesCS5D03G0193600	Chr5D	80813216	80818444	-	80815830	Chr5D	84211281	84216509	-	84213895	1.0	1.0
gene:TraesCS5D03G0193700	Chr5D	80820108	80824059	-	80822083	Chr5D	84218173	84222124	-	84220148	1.0	1.0
gene:TraesCS5D03G0194100	Chr5D	80943241	80943733	+	80943487	Chr5D	84341323	84341815	+	84341569	1.0	1.0
gene:TraesCS5D03G0194400	Chr5D	81260927	81263384	-	81262155	Chr5D	84657199	84659656	-	84658427	1.0	1.0
gene:TraesCS5D03G0194600	Chr5D	81454244	81456557	-	81455400	Chr5D	84850152	84852465	-	84851308	1.0	1.0
gene:TraesCS5D03G0194900	Chr5D	81844184	81846727	+	81845455	Chr5D	85241011	85243728	+	85242369	1.0	0.932
gene:TraesCS5D03G0195000	Chr5D	81846754	81848731	-	81847742	Chr5D	85243755	85245732	-	85244743	1.0	1.0
gene:TraesCS5D03G0195300	Chr5D	81897044	81898871	-	81897957	Chr5D	85294849	85296676	-	85295762	1.0	0.999
gene:TraesCS5D03G0195400	Chr5D	82188410	82190197	-	82189303	Chr5D	85592396	85594183	-	85593289	1.0	1.0
gene:TraesCS5D03G0195500	Chr5D	82289582	82296104	+	82292843	Chr5D	85693623	85700145	+	85696884	1.0	1.0
gene:TraesCS5D03G0195600	Chr5D	82297045	82299625	+	82298335	Chr5D	85701086	85703666	+	85702376	1.0	1.0
gene:TraesCS5D03G0195700	Chr5D	82301286	82306107	-	82303696	Chr5D	85705327	85710148	-	85707737	1.0	1.0
gene:TraesCS5D03G0196000	Chr5D	82427855	82434416	-	82431135	Chr5D	85829321	85835882	-	85832601	1.0	1.0
gene:TraesCS5D03G0196400	Chr5D	83052747	83061195	+	83056971	Chr5D	86454438	86462888	+	86458663	1.0	1.0
gene:TraesCS5D03G0197300	Chr5D	84280971	84281309	+	84281140	Chr5D	87686542	87686880	+	87686711	1.0	1.0
gene:TraesCS5D03G0197400	Chr5D	84288377	84288697	+	84288537	Chr5D	87694118	87694438	+	87694278	1.0	1.0
gene:TraesCS5D03G0197600	Chr5D	84322727	84323275	-	84323001	Chr5D	87728199	87728747	-	87728473	1.0	1.0
gene:TraesCS5D03G0198500	Chr5D	84481501	84481692	-	84481596	Chr5D	87896905	87897096	-	87897000	1.0	1.0
gene:TraesCS5D03G0198700	Chr5D	84509069	84509647	+	84509358	Chr5D	87924460	87925038	+	87924749	1.0	1.0
gene:TraesCS5D03G0198800	Chr5D	84778701	84780072	+	84779386	Chr5D	88194474	88195845	+	88195159	1.0	1.0
gene:TraesCS5D03G0199100	Chr5D	84963881	84968350	+	84966115	Chr5D	88379981	88384450	+	88382215	1.0	1.0
gene:TraesCS5D03G0199300	Chr5D	84973397	84974467	+	84973932	Chr5D	88389497	88390567	+	88390032	1.0	1.0
gene:TraesCS5D03G0199400	Chr5D	84987003	84988602	+	84987802	Chr5D	88403237	88404836	+	88404036	1.0	1.0
gene:TraesCS5D03G0199700	Chr5D	84997346	85002202	-	84999774	Chr5D	88413580	88418633	-	88416106	1.0	1.0
gene:TraesCS5D03G0200100	Chr5D	85671904	85695106	+	85683505	Chr5D	89083160	89105171	+	89094165	1.0	1.0
gene:TraesCS5D03G0200500	Chr5D	86848626	86851989	-	86850307	Chr5D	90253530	90256893	-	90255211	1.0	0.999
gene:TraesCS5D03G0201700	Chr5D	87257329	87260546	+	87258937	Chr5D	90663199	90666416	+	90664807	1.0	1.0
gene:TraesCS5D03G0201800	Chr5D	87260819	87262380	-	87261599	Chr5D	90666689	90668250	-	90667469	1.0	1.0
gene:TraesCS5D03G0202100	Chr5D	87270689	87281530	-	87276109	Chr5D	90676578	90687419	-	90681998	1.0	1.0
gene:TraesCS5D03G0202200	Chr5D	87514759	87516282	-	87515520	Chr5D	90927159	90928682	-	90927920	1.0	1.0
gene:TraesCS5D03G0202500	Chr5D	87620124	87620324	+	87620224	Chr5D	91032358	91032558	+	91032458	1.0	1.0
gene:TraesCS5D03G0203100	Chr5D	87891826	87895377	-	87893601	Chr5D	91302609	91306160	-	91304384	1.0	1.0
gene:TraesCS5D03G0203300	Chr5D	88228884	88229885	+	88229384	Chr5D	91640256	91641257	+	91640756	1.0	1.0
gene:TraesCS5D03G0204900	Chr5D	88448781	88451835	+	88450308	Chr5D	91860212	91863266	+	91861739	1.0	1.0
gene:TraesCS5D03G0205000	Chr5D	88543291	88545827	-	88544559	Chr5D	91955010	91957546	-	91956278	1.0	1.0
gene:TraesCS5D03G0205100	Chr5D	88549811	88551646	+	88550728	Chr5D	91961531	91963366	+	91962448	1.0	1.0
gene:TraesCS5D03G0205200	Chr5D	88554457	88556643	+	88555550	Chr5D	91966177	91968363	+	91967270	1.0	1.0
gene:TraesCS5D03G0205800	Chr5D	88604883	88605839	+	88605361	Chr5D	92016602	92017558	+	92017080	1.0	1.0
gene:TraesCS5D03G0205900	Chr5D	88607845	88610181	-	88609013	Chr5D	92019564	92021900	-	92020732	1.0	1.0
gene:TraesCS5D03G0206200	Chr5D	88959179	88963131	-	88961155	Chr5D	92370526	92374488	-	92372507	1.0	0.993
gene:TraesCS5D03G0206400	Chr5D	89128866	89133124	+	89130995	Chr5D	92540177	92544435	+	92542306	1.0	0.998
gene:TraesCS5D03G0207000	Chr5D	89462917	89465846	+	89464381	Chr5D	92878394	92881323	+	92879858	1.0	0.999
gene:TraesCS5D03G0207300	Chr5D	90077796	90081376	-	90079586	Chr5D	93490974	93494554	-	93492764	1.0	1.0
gene:TraesCS5D03G0207600	Chr5D	90344502	90347511	-	90346006	Chr5D	93756030	93759039	-	93757534	1.0	1.0
gene:TraesCS5D03G0207900	Chr5D	90372951	90375436	-	90374193	Chr5D	93784316	93786801	-	93785558	1.0	1.0
gene:TraesCS5D03G0208000	Chr5D	90392182	90397581	-	90394881	Chr5D	93803547	93808946	-	93806246	1.0	1.0
gene:TraesCS5D03G0208100	Chr5D	90763474	90764691	-	90764082	Chr5D	94174346	94175563	-	94174954	1.0	1.0
gene:TraesCS5D03G0208300	Chr5D	91012016	91013834	-	91012925	Chr5D	94416316	94418134	-	94417225	1.0	1.0
gene:TraesCS5D03G0208400	Chr5D	91428870	91430416	-	91429643	Chr5D	94846862	94848408	-	94847635	1.0	1.0
gene:TraesCS5D03G0208500	Chr5D	91442591	91444671	-	91443631	Chr5D	94860578	94862658	-	94861618	1.0	1.0
gene:TraesCS5D03G0208600	Chr5D	91492802	91495498	-	91494150	Chr5D	94910570	94913266	-	94911918	1.0	1.0
gene:TraesCS5D03G0208700	Chr5D	91640156	91641836	+	91640996	Chr5D	95057169	95058849	+	95058009	1.0	1.0
gene:TraesCS5D03G0208900	Chr5D	91700059	91701306	+	91700682	Chr5D	95117114	95118361	+	95117737	1.0	1.0
gene:TraesCS5D03G0209000	Chr5D	91704062	91704796	+	91704429	Chr5D	95121117	95121851	+	95121484	1.0	1.0
gene:TraesCS5D03G0209500	Chr5D	91711534	91716856	-	91714195	Chr5D	95128572	95133894	-	95131233	1.0	1.0
gene:TraesCS5D03G0210100	Chr5D	91742581	91743162	-	91742871	Chr5D	95159593	95160174	-	95159883	1.0	1.0
gene:TraesCS5D03G0210300	Chr5D	91951836	91953164	+	91952500	Chr5D	95366020	95367348	+	95366684	1.0	1.0
gene:TraesCS5D03G0210400	Chr5D	91958806	91959416	-	91959111	Chr5D	95372990	95373600	-	95373295	1.0	1.0
gene:TraesCS5D03G0210600	Chr5D	92193768	92202370	+	92198069	Chr5D	95608245	95616848	+	95612546	1.0	1.0
gene:TraesCS5D03G0210800	Chr5D	92223997	92258200	-	92241098	Chr5D	95638643	95672824	-	95655733	1.0	1.0
gene:TraesCS5D03G0210900	Chr5D	92373727	92375626	+	92374676	Chr5D	95788484	95790383	+	95789433	1.0	1.0
gene:TraesCS5D03G0211000	Chr5D	92377753	92378387	+	92378070	Chr5D	95792510	95793144	+	95792827	1.0	1.0
gene:TraesCS5D03G0211200	Chr5D	92533133	92538870	+	92536001	Chr5D	95947625	95953130	+	95950377	1.0	1.0
gene:TraesCS5D03G0211300	Chr5D	92543902	92545262	+	92544582	Chr5D	95957937	95959297	+	95958617	1.0	0.998
gene:TraesCS5D03G0211800	Chr5D	93141401	93146304	+	93143852	Chr5D	96556050	96560972	+	96558511	1.0	1.0
gene:TraesCS5D03G0211900	Chr5D	93146569	93151083	-	93148826	Chr5D	96561237	96565751	-	96563494	1.0	1.0
gene:TraesCS5D03G0212100	Chr5D	93875056	93883327	+	93879191	Chr5D	97280592	97288863	+	97284727	1.0	1.0
gene:TraesCS5D03G0212200	Chr5D	93938262	93939839	-	93939050	Chr5D	97343367	97344944	-	97344155	1.0	1.0
gene:TraesCS5D03G0212500	Chr5D	94101990	94105579	-	94103784	Chr5D	97519022	97522611	-	97520816	1.0	0.999
gene:TraesCS5D03G0212600	Chr5D	94128044	94138238	-	94133141	Chr5D	97545076	97555287	-	97550181	1.0	0.999
gene:TraesCS5D03G0213400	Chr5D	94140933	94148152	+	94144542	Chr5D	97557982	97565201	+	97561591	1.0	1.0
gene:TraesCS5D03G0213500	Chr5D	94413370	94419206	+	94416288	Chr5D	97830015	97835840	+	97832927	0.996	0.996
gene:TraesCS5D03G0213700	Chr5D	94573206	94576372	+	94574789	Chr5D	97990339	97993505	+	97991922	1.0	0.999
gene:TraesCS5D03G0213800	Chr5D	95118274	95122112	+	95120193	Chr5D	98547629	98551467	+	98549548	1.0	1.0
gene:TraesCS5D03G0214400	Chr5D	95341445	95344293	+	95342869	Chr5D	98770430	98773278	+	98771854	1.0	0.999
gene:TraesCS5D03G0214600	Chr5D	95358537	95362574	-	95360555	Chr5D	98787736	98791773	-	98789754	1.0	0.999
gene:TraesCS5D03G0214700	Chr5D	95377003	95389100	-	95383051	Chr5D	98806256	98818390	-	98812323	1.0	1.0
gene:TraesCS5D03G0214800	Chr5D	95390996	95393913	-	95392454	Chr5D	98820259	98823176	-	98821717	1.0	1.0
gene:TraesCS5D03G0215200	Chr5D	95922928	95940965	+	95931946	Chr5D	99349881	99368294	+	99359087	1.0	1.0
gene:TraesCS5D03G0215300	Chr5D	95943426	95944448	-	95943937	Chr5D	99370755	99371777	-	99371266	1.0	1.0
gene:TraesCS5D03G0215500	Chr5D	96062941	96074006	-	96068473	Chr5D	99493657	99504722	-	99499189	1.0	1.0
gene:TraesCS5D03G0215600	Chr5D	96309921	96311936	-	96310928	Chr5D	99747179	99749194	-	99748186	1.0	1.0
gene:TraesCS5D03G0215700	Chr5D	96397400	96398316	-	96397858	Chr5D	99834712	99835628	-	99835170	1.0	1.0
gene:TraesCS5D03G0215800	Chr5D	97023298	97025931	-	97024614	Chr5D	100459665	100462298	-	100460981	1.0	1.0
gene:TraesCS5D03G0215900	Chr5D	97094189	97098545	+	97096367	Chr5D	100535128	100539484	+	100537306	1.0	0.999
gene:TraesCS5D03G0216100	Chr5D	97107330	97110668	-	97108999	Chr5D	100548269	100551607	-	100549938	1.0	1.0
gene:TraesCS5D03G0216200	Chr5D	97113654	97117000	-	97115327	Chr5D	100554593	100557939	-	100556266	1.0	1.0
gene:TraesCS5D03G0217100	Chr5D	97318632	97331299	-	97324965	Chr5D	100748659	100761322	-	100754990	1.0	1.0
gene:TraesCS5D03G0217200	Chr5D	97331684	97335990	+	97333837	Chr5D	100761707	100766013	+	100763860	1.0	1.0
gene:TraesCS5D03G0217500	Chr5D	97386890	97390694	+	97388792	Chr5D	100816890	100820694	+	100818792	1.0	1.0
gene:TraesCS5D03G0217600	Chr5D	97427836	97432496	+	97430166	Chr5D	100857652	100862312	+	100859982	1.0	1.0
gene:TraesCS5D03G0217900	Chr5D	97632008	97635109	+	97633558	Chr5D	101062164	101065270	+	101063717	1.0	0.998
gene:TraesCS5D03G0218000	Chr5D	97637471	97642924	-	97640197	Chr5D	101067898	101073350	-	101070624	1.0	1.0
gene:TraesCS5D03G0218100	Chr5D	97642838	97644652	+	97643745	Chr5D	101073264	101075078	+	101074171	1.0	1.0
gene:TraesCS5D03G0218200	Chr5D	97902674	97908451	+	97905562	Chr5D	101312222	101317999	+	101315110	1.0	0.999
gene:TraesCS5D03G0218300	Chr5D	97908811	97912613	+	97910712	Chr5D	101318359	101322161	+	101320260	1.0	1.0
gene:TraesCS5D03G0218600	Chr5D	98309495	98312113	+	98310804	Chr5D	101719930	101722548	+	101721239	1.0	1.0
gene:TraesCS5D03G0218800	Chr5D	98362041	98380593	+	98371317	Chr5D	101768490	101786932	+	101777711	1.0	1.0
gene:TraesCS5D03G0219100	Chr5D	98736822	98746372	+	98741597	Chr5D	102140147	102149624	+	102144885	0.966	0.966
gene:TraesCS5D03G0219400	Chr5D	98748067	98748996	-	98748531	Chr5D	102151319	102152248	-	102151783	1.0	1.0
gene:TraesCS5D03G0220100	Chr5D	98828383	98828889	-	98828636	Chr5D	102231603	102232109	-	102231856	1.0	1.0
gene:TraesCS5D03G0220300	Chr5D	99335121	99337827	+	99336474	Chr5D	102737691	102740397	+	102739044	1.0	1.0
gene:TraesCS5D03G0220700	Chr5D	99494104	99494334	-	99494219	Chr5D	102896763	102896993	-	102896878	1.0	1.0
gene:TraesCS5D03G0220800	Chr5D	99989032	99994979	+	99992005	Chr5D	103390796	103396741	+	103393768	1.0	1.0
gene:TraesCS5D03G0220900	Chr5D	100105566	100108040	-	100106803	Chr5D	103507475	103509949	-	103508712	1.0	1.0
gene:TraesCS5D03G0221300	Chr5D	100198243	100199509	-	100198876	Chr5D	103599918	103601184	-	103600551	1.0	1.0
gene:TraesCS5D03G0221400	Chr5D	100614302	100621250	-	100617776	Chr5D	104017970	104024919	-	104021444	1.0	0.999
gene:TraesCS5D03G0221500	Chr5D	100993809	101001764	+	100997786	Chr5D	104397487	104405442	+	104401464	1.0	1.0
gene:TraesCS5D03G0221700	Chr5D	101055990	101056605	+	101056297	Chr5D	104459741	104460356	+	104460048	1.0	1.0
gene:TraesCS5D03G0221800	Chr5D	101486830	101488814	-	101487822	Chr5D	104890889	104892873	-	104891881	1.0	1.0
gene:TraesCS5D03G0221900	Chr5D	101514541	101518638	-	101516589	Chr5D	104918607	104922539	-	104920573	0.969	0.969
gene:TraesCS5D03G0222000	Chr5D	101521765	101525227	-	101523496	Chr5D	104926015	104929477	-	104927746	1.0	1.0
gene:TraesCS5D03G0222100	Chr5D	101757356	101763571	+	101760463	Chr5D	105154056	105160279	+	105157167	1.0	1.0
gene:TraesCS5D03G0222300	Chr5D	101766945	101767549	-	101767247	Chr5D	105163678	105164282	-	105163980	1.0	1.0
gene:TraesCS5D03G0222800	Chr5D	101817884	101821299	-	101819591	Chr5D	105214683	105218066	-	105216374	0.98	0.98
gene:TraesCS5D03G0223200	Chr5D	102088807	102094481	-	102091644	Chr5D	105485675	105491349	-	105488512	1.0	1.0
gene:TraesCS5D03G0223300	Chr5D	102332664	102333616	+	102333140	Chr5D	105727609	105728561	+	105728085	1.0	1.0
gene:TraesCS5D03G0223400	Chr5D	102334216	102336366	-	102335291	Chr5D	105729161	105731311	-	105730236	1.0	1.0
gene:TraesCS5D03G0223500	Chr5D	102341296	102345926	-	102343611	Chr5D	105736240	105740870	-	105738555	1.0	1.0
gene:TraesCS5D03G0223700	Chr5D	102387919	102390201	-	102389060	Chr5D	105782862	105785144	-	105784003	1.0	1.0
gene:TraesCS5D03G0223800	Chr5D	102573621	102578206	+	102575913	Chr5D	105972270	105976855	+	105974562	1.0	1.0
gene:TraesCS5D03G0223900	Chr5D	103235895	103238003	-	103236949	Chr5D	106614935	106617043	-	106615989	1.0	0.999
gene:TraesCS5D03G0224000	Chr5D	103273757	103277541	-	103275649	Chr5D	106652788	106656557	-	106654672	0.993	0.993
gene:TraesCS5D03G0224100	Chr5D	103662793	103666239	+	103664516	Chr5D	107035218	107038664	+	107036941	1.0	0.999
gene:TraesCS5D03G0224400	Chr5D	103692447	103695611	+	103694029	Chr5D	107064942	107068106	+	107066524	1.0	1.0
gene:TraesCS5D03G0224700	Chr5D	103703742	103704440	-	103704091	Chr5D	107076237	107076935	-	107076586	1.0	1.0
gene:TraesCS5D03G0225000	Chr5D	104038877	104039771	-	104039324	Chr5D	107420343	107421237	-	107420790	1.0	1.0
gene:TraesCS5D03G0225100	Chr5D	104165806	104166766	-	104166286	Chr5D	107546562	107547522	-	107547042	1.0	1.0
gene:TraesCS5D03G0225200	Chr5D	104196024	104196503	-	104196263	Chr5D	107576781	107577260	-	107577020	1.0	1.0
gene:TraesCS5D03G0225300	Chr5D	104206144	104212827	-	104209485	Chr5D	107586874	107593557	-	107590215	1.0	0.995
gene:TraesCS5D03G0225400	Chr5D	104305882	104309797	-	104307839	Chr5D	107686338	107690253	-	107688295	1.0	1.0
gene:TraesCS5D03G0225900	Chr5D	104448574	104449507	-	104449040	Chr5D	107830563	107831496	-	107831029	1.0	1.0
gene:TraesCS5D03G0226000	Chr5D	104497197	104498213	-	104497705	Chr5D	107879183	107880199	-	107879691	1.0	1.0
gene:TraesCS5D03G0226100	Chr5D	104520111	104525623	-	104522867	Chr5D	107902097	107907609	-	107904853	1.0	1.0
gene:TraesCS5D03G0226200	Chr5D	104530682	104532022	-	104531352	Chr5D	107912668	107914008	-	107913338	1.0	1.0
gene:TraesCS5D03G0226300	Chr5D	104646271	104651627	-	104648949	Chr5D	108027210	108032566	-	108029888	1.0	1.0
gene:TraesCS5D03G0226400	Chr5D	104676176	104677999	+	104677087	Chr5D	108057118	108058941	+	108058029	1.0	1.0
gene:TraesCS5D03G0226600	Chr5D	105106194	105107212	+	105106703	Chr5D	108492185	108493203	+	108492694	1.0	1.0
gene:TraesCS5D03G0227000	Chr5D	105155083	105163709	-	105159396	Chr5D	108541078	108548830	-	108544954	1.0	0.995
gene:TraesCS5D03G0227100	Chr5D	105404771	105411331	+	105408051	Chr5D	108776855	108783415	+	108780135	1.0	0.996
gene:TraesCS5D03G0227600	Chr5D	105680843	105682038	-	105681440	Chr5D	109056351	109057546	-	109056948	1.0	1.0
gene:TraesCS5D03G0228000	Chr5D	106577117	106577473	+	106577295	Chr5D	109949128	109949484	+	109949306	1.0	1.0
gene:TraesCS5D03G0228100	Chr5D	106577891	106583472	-	106580681	Chr5D	109949902	109955486	-	109952694	1.0	1.0
gene:TraesCS5D03G0228300	Chr5D	106715752	106719163	-	106717457	Chr5D	110087789	110091200	-	110089494	1.0	1.0
gene:TraesCS5D03G0228400	Chr5D	106739691	106742353	-	106741022	Chr5D	110111727	110114389	-	110113058	1.0	1.0
gene:TraesCS5D03G0229000	Chr5D	106997062	106997574	+	106997318	Chr5D	110368665	110369177	+	110368921	1.0	1.0
gene:TraesCS5D03G0229300	Chr5D	107067061	107070725	+	107068893	Chr5D	110441456	110445120	+	110443288	1.0	1.0
gene:TraesCS5D03G0229700	Chr5D	107591609	107594779	-	107593194	Chr5D	110964865	110967963	-	110966414	0.965	0.965
gene:TraesCS5D03G0229800	Chr5D	107605802	107607979	-	107606890	Chr5D	110978951	110981128	-	110980039	1.0	1.0
gene:TraesCS5D03G0229900	Chr5D	107610039	107619142	-	107614590	Chr5D	110983188	110992291	-	110987739	1.0	0.999
gene:TraesCS5D03G0230000	Chr5D	107619724	107622873	-	107621298	Chr5D	110992873	110996022	-	110994447	1.0	1.0
gene:TraesCS5D03G0230100	Chr5D	107635078	107639703	-	107637390	Chr5D	111008227	111012852	-	111010539	1.0	1.0
gene:TraesCS5D03G0230200	Chr5D	107829900	107838457	-	107834178	Chr5D	111202822	111211379	-	111207100	1.0	1.0
gene:TraesCS5D03G0230700	Chr5D	108136789	108138151	+	108137470	Chr5D	111513711	111515073	+	111514392	1.0	1.0
gene:TraesCS5D03G0230800	Chr5D	108153518	108155841	+	108154679	Chr5D	111530223	111532546	+	111531384	1.0	1.0
gene:TraesCS5D03G0230900	Chr5D	108162858	108170789	+	108166823	Chr5D	111539543	111547474	+	111543508	1.0	0.998
gene:TraesCS5D03G0231100	Chr5D	108172768	108177309	-	108175038	Chr5D	111549453	111554225	-	111551839	1.0	1.0
gene:TraesCS5D03G0231500	Chr5D	108411704	108416740	+	108414222	Chr5D	111795438	111800474	+	111797956	1.0	1.0
gene:TraesCS5D03G0232000	Chr5D	108558895	108564278	+	108561586	Chr5D	111942765	111948148	+	111945456	1.0	1.0
gene:TraesCS5D03G0232100	Chr5D	108570889	108578664	+	108574776	Chr5D	111954759	111962534	+	111958646	1.0	1.0
gene:TraesCS5D03G0232200	Chr5D	108581104	108583451	-	108582277	Chr5D	111964974	111967321	-	111966147	1.0	1.0
gene:TraesCS5D03G0233000	Chr5D	109578425	109579391	+	109578908	Chr5D	112879592	112880558	+	112880075	1.0	1.0
gene:TraesCS5D03G0233400	Chr5D	109621963	109622520	-	109622241	Chr5D	112922856	112923413	-	112923134	1.0	1.0
gene:TraesCS5D03G0233500	Chr5D	109851127	109856839	+	109853983	Chr5D	113151280	113156992	+	113154136	1.0	1.0
gene:TraesCS5D03G0233600	Chr5D	109857509	109862642	-	109860075	Chr5D	113157662	113162795	-	113160228	1.0	1.0
gene:TraesCS5D03G0233700	Chr5D	109982098	109989688	-	109985893	Chr5D	113282379	113289969	-	113286174	1.0	1.0
gene:TraesCS5D03G0233900	Chr5D	110339978	110340412	+	110340195	Chr5D	113670476	113670910	+	113670693	1.0	1.0
gene:TraesCS5D03G0234200	Chr5D	110355387	110358726	+	110357056	Chr5D	113686041	113689380	+	113687710	1.0	1.0
gene:TraesCS5D03G0234300	Chr5D	110372148	110377006	+	110374577	Chr5D	113702799	113707657	+	113705228	1.0	1.0
gene:TraesCS5D03G0234400	Chr5D	110377445	110385204	+	110381324	Chr5D	113708096	113715855	+	113711975	1.0	1.0
gene:TraesCS5D03G0234500	Chr5D	110385121	110388193	-	110386657	Chr5D	113715772	113718844	-	113717308	1.0	0.999
gene:TraesCS5D03G0234700	Chr5D	110798007	110800035	+	110799021	Chr5D	114128455	114130484	+	114129469	1.0	1.0
gene:TraesCS5D03G0235100	Chr5D	111600112	111610335	+	111605223	Chr5D	114934479	114944351	+	114939415	1.0	0.999
gene:TraesCS5D03G0235200	Chr5D	111611279	111613549	+	111612414	Chr5D	114945295	114947565	+	114946430	1.0	1.0
gene:TraesCS5D03G0235600	Chr5D	111951313	111955152	+	111953232	Chr5D	115284824	115288663	+	115286743	1.0	1.0
gene:TraesCS5D03G0235700	Chr5D	111993516	111994943	-	111994229	Chr5D	115327719	115329146	-	115328432	1.0	1.0
gene:TraesCS5D03G0235800	Chr5D	111993600	111995210	+	111994405	Chr5D	115327803	115329413	+	115328608	1.0	1.0
gene:TraesCS5D03G0236100	Chr5D	112043300	112047321	-	112045310	Chr5D	115377598	115381773	-	115379685	1.0	1.0
gene:TraesCS5D03G0236300	Chr5D	112047427	112051103	+	112049265	Chr5D	115381879	115385555	+	115383717	1.0	0.999
gene:TraesCS5D03G0236400	Chr5D	112239138	112244880	+	112242009	Chr5D	115572731	115578473	+	115575602	1.0	1.0
gene:TraesCS5D03G0236700	Chr5D	112353990	112355032	+	112354511	Chr5D	115687493	115688535	+	115688014	1.0	1.0
gene:TraesCS5D03G0236900	Chr5D	112695050	112697531	-	112696290	Chr5D	116037753	116040234	-	116038993	1.0	1.0
gene:TraesCS5D03G0237100	Chr5D	112837644	112838198	+	112837921	Chr5D	116171505	116172059	+	116171782	1.0	1.0
gene:TraesCS5D03G0237400	Chr5D	112952190	112953142	+	112952666	Chr5D	116286158	116287110	+	116286634	1.0	1.0
gene:TraesCS5D03G0237500	Chr5D	113377928	113383428	+	113380678	Chr5D	116710668	116716168	+	116713418	1.0	1.0
gene:TraesCS5D03G0237600	Chr5D	113383745	113386950	+	113385347	Chr5D	116716485	116719690	+	116718087	1.0	1.0
gene:TraesCS5D03G0237700	Chr5D	113387608	113388772	-	113388190	Chr5D	116720348	116721486	-	116720917	0.976	0.976
gene:TraesCS5D03G0238000	Chr5D	113643455	113648519	+	113645987	Chr5D	116986697	116991761	+	116989229	1.0	0.999
gene:TraesCS5D03G0238300	Chr5D	113863869	113864516	-	113864192	Chr5D	117209271	117209918	-	117209594	1.0	1.0
gene:TraesCS5D03G0238600	Chr5D	113995097	113997422	-	113996259	Chr5D	117335762	117338087	-	117336924	1.0	1.0
gene:TraesCS5D03G0238700	Chr5D	113997136	114003874	+	114000505	Chr5D	117337801	117344505	+	117341153	1.0	1.0
gene:TraesCS5D03G0238900	Chr5D	114004621	114006332	-	114005476	Chr5D	117345252	117346963	-	117346107	1.0	1.0
gene:TraesCS5D03G0239100	Chr5D	114340394	114344190	+	114342292	Chr5D	117680933	117684729	+	117682831	1.0	1.0
gene:TraesCS5D03G0239200	Chr5D	114347788	114351938	+	114349863	Chr5D	117688327	117692477	+	117690402	1.0	1.0
gene:TraesCS5D03G0239900	Chr5D	114376063	114378967	-	114377515	Chr5D	117716620	117719524	-	117718072	1.0	1.0
gene:TraesCS5D03G0240100	Chr5D	114465807	114468918	+	114467362	Chr5D	117806017	117809128	+	117807572	1.0	1.0
